Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7530	-430.349	-411.308	-19.0415	86574.92	2.965317	3.768755	7.416391	0.251834	0.395058	0.506777	0.662353	0.0414933	0.549523	0.380295	0.0286892	0.995683	0.998893	1.0011	1.00432	3.830246
7540	-426.394	-414.461	-11.9339	651695.1	5.785479	8.737938	9.364587	0.26347	0.367832	0.447215	0.564117	0.555769	0.0118836	0.310521	0.121826	0.998426	0.999597	1.0004	1.00158	2.97156
7550	-432.084	-417.271	-14.8135	69098.11	6.718047	9.560513	8.733008	0.280862	0.381917	0.457648	0.568556	0.245914	0.00211068	0.389537	0.362438	0.995169	0.998761	1.00123	1.00484	3.24671
7560	-430.411	-413.102	-17.309	365601.3	4.754707	4.809342	8.542264	0.316677	0.448983	0.546055	0.678837	0.0303079	0.320549	0.51544	0.133704	0.997899	0.999462	1.00054	1.0021	3.609104
7570	-420.821	-414.939	-5.88189	280745.3	2.395159	4.871263	12.24319	0.182207	0.305875	0.410068	0.567425	0.0355667	0.392888	0.138784	0.432761	0.997602	0.999386	1.00061	1.0024	2.513274
7580	-419.721	-414.202	-5.51953	449546.2	3.047592	3.166019	9.091846	0.281228	0.434309	0.550241	0.705385	0.24096	0.437578	0.270811	0.0506508	0.998105	0.999515	1.00048	1.0019	2.345306
7590	-425.634	-415.98	-9.6537	375630	1.876769	3.429176	13.67853	0.18446	0.325315	0.445112	0.620142	0.293558	0.314348	0.377824	0.0142698	0.997927	0.99947	1.00053	1.00207	2.786088
7600	-423.915	-413.487	-10.4279	909663.1	2.120375	1.865249	10.60483	0.275098	0.45502	0.591817	0.763311	0.20722	0.423524	0.121482	0.247774	0.998668	0.999659	1.00034	1.00133	2.94502
7610	-438.378	-417.226	-21.1519	817685.2	4.833366	8.22688	8.567451	0.236216	0.341833	0.424157	0.547135	0.0471235	0.328029	0.104194	0.520654	0.998595	0.999641	1.00036	1.00141	4.016984
7620	-426.488	-413.371	-13.1177	423769.1	3.526757	5.469613	13.65739	0.234135	0.358059	0.455888	0.598555	0.0916969	0.232149	0.599686	0.0764678	0.998048	0.999501	1.0005	1.00195	3.013584
7630	-430.724	-412.633	-18.0913	524368.1	2.622841	3.199397	10.5456	0.249722	0.401101	0.519652	0.68211	0.218199	0.104428	0.609305	0.0680674	0.998245	0.999551	1.00045	1.00176	3.654433
7640	-419.992	-407.907	-12.0843	517507.3	1.396494	3.016652	8.911076	0.157114	0.298809	0.425383	0.613433	0.00240412	0.420134	0.387796	0.189665	0.998234	0.999548	1.00045	1.00177	3.079472
7650	-462.242	-442.478	-19.7638	5348.192	16.34922	16.51543	11.18385	0.391139	0.469932	0.525223	0.604171	0.110111	0.0340575	0.440513	0.415319	0.982673	0.995507	1.00439	1.01743	3.515608
7660	-431.859	-414.149	-17.7095	371438.2	5.462408	7.736231	7.331907	0.27081	0.380693	0.463987	0.585297	0.190813	0.134393	0.449098	0.225697	0.997915	0.999467	1.00053	1.00209	3.555264
7670	-433.533	-418.392	-15.1413	810384.8	9.410996	9.660493	8.98922	0.358174	0.45823	0.529604	0.63031	0.272745	0.146464	0.360141	0.220649	0.998588	0.999639	1.00036	1.00141	3.260027
7680	-429.145	-413.784	-15.3615	234581.2	5.927974	11.6951	13.03971	0.223097	0.313485	0.383963	0.491665	0.0179519	0.00184091	0.601927	0.37828	0.997377	0.999328	1.00067	1.00263	3.154606
7690	-426.178	-413.614	-12.5634	260042.6	10.03581	13.4593	12.99797	0.311465	0.399256	0.463424	0.557294	0.13588	0.287352	0.378798	0.19797	0.997508	0.999362	1.00064	1.00249	2.896786
7700	-430.346	-415.328	-15.0183	514782	2.171167	2.984121	8.951791	0.223781	0.376698	0.500336	0.671954	0.0802591	0.340511	0.511763	0.0674668	0.998229	0.999547	1.00045	1.00177	3.400825
7710	-423.529	-408.897	-14.6317	537019.9	6.035321	7.190009	8.779013	0.304993	0.418634	0.502634	0.622059	0.209017	0.767691	0.00761704	0.0156751	0.998266	0.999556	1.00044	1.00174	3.262467
7720	-418.479	-401.756	-16.723	191668.9	5.049257	7.374318	15.96858	0.261767	0.373466	0.458843	0.583526	0.0851332	0.21154	0.334447	0.368879	0.997098	0.999257	1.00074	1.0029	3.075879
7730	-416.626	-407.098	-9.52836	726286.7	7.077789	11.02448	13.29718	0.268302	0.363222	0.434799	0.541016	0.0759979	0.0438866	0.454366	0.42575	0.998509	0.999619	1.00038	1.00149	2.695895
7740	-427.899	-410.758	-17.1415	307989.5	11.48353	13.57016	10.30936	0.342074	0.429278	0.491949	0.58244	0.416093	0.301617	0.239323	0.0429671	0.997711	0.999414	1.00058	1.00229	3.391565
7750	-420.382	-407.066	-13.3159	940848.6	2.427055	5.078085	10.88467	0.179458	0.300773	0.403194	0.558765	0.435649	0.0132221	0.221142	0.329987	0.99869	0.999665	1.00033	1.00131	3.176124
7760	-428.69	-413.356	-15.3339	903101.5	3.417935	4.26859	10.97751	0.262939	0.400479	0.506397	0.654548	0.416314	0.305804	0.0137964	0.264085	0.998663	0.999658	1.00034	1.00134	3.355277
7770	-410.978	-401.024	-9.95479	215292.3	1.632795	1.300483	10.52447	0.264665	0.462063	0.613418	0.794578	0.133039	0.674257	0.0835188	0.109185	0.997262	0.999299	1.0007	1.00274	2.910232
7780	-427.346	-414.314	-13.0322	669210.5	1.9112	3.263427	8.305076	0.192612	0.337193	0.458886	0.634362	0.131075	0.36143	0.249251	0.258244	0.998447	0.999603	1.0004	1.00155	3.143892
7790	-421.241	-410.298	-10.9429	747986.8	2.933406	4.831295	9.905921	0.216844	0.345209	0.448797	0.600426	0.117534	0.515842	0.0273642	0.339259	0.998531	0.999624	1.00038	1.00147	2.953636
7800	-426.628	-407.128	-19.4997	464776	2.821271	2.739252	6.35189	0.284794	0.445307	0.566386	0.72521	0.172324	0.661897	0.0534231	0.112356	0.998136	0.999523	1.00048	1.00187	3.791306
7810	-430.755	-419.298	-11.4569	949961.7	1.398648	2.661589	11.99258	0.169114	0.319561	0.451755	0.642774	0.116325	0.245391	0.261415	0.376868	0.998696	0.999667	1.00033	1.0013	3.00467
7820	-418.996	-409.896	-9.10026	899793.3	2.411308	2.397235	14.92484	0.270119	0.437152	0.565094	0.731769	0.244719	0.531782	0.126899	0.0965997	0.99866	0.999657	1.00034	1.00134	2.695788
7830	-429.159	-418.032	-11.1264	774108.3	0.1804716	1.292186	8.89531	0.080705	0.228539	0.39692	0.653569	0.0584824	0.170968	0.430037	0.340513	0.998556	0.999631	1.00037	1.00145	3.004088
7840	-430.671	-422.493	-8.17737	245166.9	1.312451	2.598108	13.68257	0.163247	0.313596	0.447171	0.640949	0.14735	0.045061	0.507807	0.299782	0.997434	0.999343	1.00065	1.00257	2.688219
7850	-428.397	-415.261	-13.1358	402455.2	2.292112	2.764819	12.66424	0.24273	0.40111	0.526311	0.69588	0.391227	0.328158	0.0906568	0.189957	0.997997	0.999488	1.00051	1.002	3.101405
7860	-422.352	-412.93	-9.42166	43218.4	2.984333	8.605487	8.50974	0.150354	0.244212	0.324538	0.453637	0.0624478	0.0529915	0.0809356	0.803625	0.993892	0.998432	1.00156	1.00612	2.6582
7870	-423.672	-413.718	-9.95428	811868.7	5.831701	9.891902	14.35455	0.24547	0.343864	0.419567	0.532929	0.226522	0.0643455	0.323285	0.385848	0.99859	0.999639	1.00036	1.00141	2.704724
7880	-435.437	-415.947	-19.49	9005.47	9.341915	10.22012	6.854058	0.345724	0.443847	0.514333	0.614638	0.360048	0.0602726	0.560588	0.0190916	0.986637	0.996547	1.00339	1.01343	3.659528
7890	-426.371	-416.282	-10.089	649312.2	11.29034	9.426471	10.43317	0.409221	0.50784	0.576295	0.67074	0.678613	0.0721368	0.220232	0.0290179	0.998423	0.999597	1.0004	1.00158	2.752306
7900	-430.486	-418.969	-11.5171	52052.63	10.89442	7.425358	7.507905	0.446584	0.552011	0.623571	0.71928	0.558358	0.19041	0.213157	0.038075	0.994434	0.998571	1.00142	1.00558	2.678504
7910	-420.648	-413.239	-7.40927	756010.3	4.934398	5.059477	10.45005	0.317039	0.446904	0.54216	0.673039	0.306091	0.241208	0.266036	0.186664	0.998538	0.999626	1.00037	1.00146	2.598818
7920	-429.703	-412.948	-16.7545	665859.2	8.543127	10.45217	15.03475	0.320065	0.417687	0.488881	0.591513	0.0522207	0.39472	0.456579	0.0964807	0.998443	0.999602	1.0004	1.00156	3.105466
7930	-432.158	-416.572	-15.5858	918550	9.490057	14.05444	9.463601	0.290784	0.37683	0.44045	0.534569	0.225882	0.161304	0.285673	0.327141	0.998674	0.999661	1.00034	1.00133	3.265613
7940	-426.213	-408.911	-17.3015	985660.5	7.501483	10.97207	7.534364	0.281752	0.377195	0.4485	0.553521	0.0240005	0.10309	0.502059	0.370851	0.99872	0.999673	1.00033	1.00128	3.449506
7950	-434.344	-414.223	-20.1217	654411	16.33907	16.85987	8.607705	0.386715	0.46497	0.51999	0.598733	0.185362	0.744651	0.0117242	0.0582623	0.998429	0.999598	1.0004	1.00157	3.661585
7960	-433.623	-415.134	-18.4888	108153.9	18.55171	25.60864	9.847216	0.332817	0.398908	0.446312	0.516206	0.148378	0.0468243	0.497148	0.30765	0.996138	0.99901	1.00098	1.00387	3.349215
7970	-426.588	-410.216	-16.3715	550312.4	18.41423	17.2093	9.829302	0.413205	0.48967	0.542846	0.618331	0.222212	0.107767	0.642125	0.0278955	0.998287	0.999562	1.00044	1.00171	3.221011
7980	-418.732	-408.545	-10.188	459106.2	19.69078	21.46251	10.78423	0.383892	0.454398	0.504	0.575597	0.036841	0.154071	0.594288	0.2148	0.998125	0.99952	1.00048	1.00188	2.57714
7990	-419.919	-411.65	-8.26805	783981.9	22.80171	29.2059	13.5531	0.356057	0.418072	0.462088	0.526624	0.467766	0.297826	0.0158923	0.218515	0.998565	0.999633	1.00037	1.00144	2.344471
8000	-429.677	-411.515	-18.1616	998964.4	32.9567	36.08316	13.70684	0.403226	0.458525	0.49711	0.553119	0.159328	0.0497772	0.576355	0.214539	0.998729	0.999675	1.00032	1.00127	2.940628
8010	-431.771	-409.054	-22.7174	141058.8	31.10922	40.7885	14.16641	0.362091	0.415234	0.452767	0.507944	0.208842	0.0600534	0.678559	0.0525448	0.996618	0.999134	1.00086	1.00339	3.21698
8020	-442.527	-413.443	-29.0843	544639.4	46.13818	42.0364	6.044645	0.456009	0.505774	0.540002	0.589189	0.363145	0.377396	0.0129973	0.246462	0.998278	0.99956	1.00044	1.00172	3.942422
8030	-422.117	-406.607	-15.5102	894053.3	16.13793	23.65171	9.914243	0.315503	0.384061	0.433666	0.50717	0.0187141	0.168037	0.742078	0.071171	0.998656	0.999656	1.00034	1.00134	3.091446
8040	-434.041	-413.018	-21.0225	237030.7	14.54286	15.3161	8.080576	0.376799	0.458718	0.516572	0.599369	0.30762	0.674	0.0121884	0.00619196	0.99739	0.999332	1.00067	1.00261	3.808227
8050	-430.831	-406.381	-24.4498	414687.3	12.13666	13.5624	9.903129	0.355784	0.442709	0.504747	0.593815	0.255238	0.163287	0.105087	0.476387	0.998027	0.999495	1.0005	1.00197	4.136389
8060	-440.19	-418.488	-21.7021	695830.2	14.5057	18.70442	6.758134	0.336125	0.412099	0.466704	0.546577	0.0600255	0.417334	0.25691	0.265731	0.998477	0.99961	1.00039	1.00152	3.770858
8070	-428.288	-416.314	-11.9737	410389.4	18.0039	14.94548	10.50686	0.437063	0.516976	0.571976	0.649005	0.1387	0.33927	0.217436	0.304594	0.998017	0.999493	1.00051	1.00198	2.816656
8080	-430.463	-412.823	-17.6403	758852.6	11.11912	12.60045	7.774904	0.348506	0.438361	0.502751	0.595192	0.0108344	0.436279	0.244124	0.308763	0.998541	0.999627	1.00037	1.00146	3.446087
8090	-428.396	-416.515	-11.8808	412876.7	6.659066	9.493557	8.800338	0.280108	0.381441	0.45743	0.568725	0.0381447	0.365972	0.563179	0.0327038	0.998022	0.999494	1.0005	1.00198	2.917324
8100	-432.629	-418.713	-13.9153	270083.6	4.492764	6.718617	12.09504	0.251998	0.367463	0.45664	0.586939	0.356278	0.155668	0.126935	0.361119	0.997555	0.999374	1.00062	1.00245	3.144864
8110	-427.76	-415.661	-12.0983	428296.7	3.67905	3.942143	13.9343	0.289982	0.432132	0.538859	0.684336	0.544252	0.0342025	0.271125	0.15042	0.998058	0.999503	1.0005	1.00194	2.93397
8120	-425.865	-414.055	-11.8097	756102	2.891132	4.423389	11.47048	0.225711	0.35916	0.466003	0.620122	0.0211898	0.451971	0.279469	0.247369	0.998539	0.999626	1.00037	1.00146	3.024864
8130	-425.372	-415.957	-9.41441	388660	2.486374	4.637115	9.81235	0.193867	0.321531	0.427625	0.585504	0.269788	0.187594	0.148795	0.393823	0.997962	0.999478	1.00052	1.00204	2.802555
8140	-424.333	-414.594	-9.73848	5381.452	4.334749	4.13284	14.03402	0.319445	0.459091	0.561275	0.698767	0.465292	0.0100141	0.0872291	0.437465	0.982726	0.995521	1.00437	1.01738	2.754292
8150	-429.434	-414.845	-14.589	199705	7.468559	8.156548	7.631806	0.33296	0.440781	0.518902	0.629289	0.159215	0.313496	0.0549002	0.472388	0.997157	0.999272	1.00073	1.00285	3.140376
8160	-442.104	-423.527	-18.5776	752874.8	2.213739	4.006938	8.988552	0.19242	0.326897	0.439419	0.604999	0.0827101	0.357931	0.186543	0.372816	0.998535	0.999625	1.00037	1.00147	3.785271
8170	-436.377	-421.412	-14.9658	80095.09	5.13334	2.857914	10.35156	0.418982	0.569781	0.67127	0.795451	0.480528	0.231199	0.250687	0.0375859	0.995512	0.998849	1.00114	1.00449	3.344591
8180	-423.392	-413.101	-10.2913	383183.5	4.847407	5.987449	8.223693	0.285913	0.407783	0.499365	0.629292	0.165748	0.369787	0.458838	0.00562763	0.997947	0.999475	1.00052	1.00205	2.735335
8190	-420.311	-409.814	-10.4971	662345.6	6.824794	9.146181	11.2187	0.291886	0.394977	0.471685	0.583103	0.226474	0.548776	0.129213	0.0955372	0.998439	0.999601	1.0004	1.00156	2.837792
8200	-419.27	-410.624	-8.64588	889752.9	5.59895	7.524668	17.71681	0.280634	0.391992	0.475787	0.596923	0.288309	0.146605	0.349786	0.2153	0.998653	0.999655	1.00034	1.00135	2.486282
8210	-426.682	-420.3	-6.38231	934982	4.736062	6.230335	11.07089	0.274601	0.39438	0.485205	0.61533	0.0159626	0.305066	0.146108	0.532863	0.998686	0.999664	1.00034	1.00131	2.512346
8220	-435.421	-419.983	-15.4381	189502.1	32.11632	29.41853	8.609067	0.441832	0.501014	0.541833	0.600244	0.00175783	0.212132	0.162505	0.623605	0.997082	0.999253	1.00074	1.00292	2.788405
8230	-425.912	-411.711	-14.2003	860361.1	21.10557	26.1997	9.479483	0.359587	0.424657	0.470822	0.538297	0.0754579	0.349075	0.294445	0.281022	0.99863	0.99965	1.00035	1.00137	2.86883
8240	-423.753	-412.149	-11.6039	366282.5	14.04648	23.44572	8.907545	0.28548	0.354084	0.404449	0.479982	0.0124789	0.226073	0.445575	0.315873	0.997901	0.999463	1.00054	1.0021	2.654009
8250	-419.488	-408.873	-10.615	902894.3	6.30263	11.35711	11.09948	0.239505	0.332041	0.403299	0.510959	0.227274	0.118605	0.172385	0.481736	0.998663	0.999658	1.00034	1.00134	2.834065
8260	-415.169	-409.392	-5.77697	263365	10.81582	12.14521	15.06992	0.348806	0.44006	0.50545	0.599166	0.402091	0.0343137	0.357211	0.206385	0.997524	0.999366	1.00063	1.00248	2.348114
8270	-430.678	-416.286	-14.3926	30118.77	9.545473	8.674393	8.393749	0.382247	0.485744	0.558569	0.6596	0.480774	0.172905	0.112597	0.233724	0.992685	0.99812	1.00186	1.00733	3.15697
8280	-427.071	-415.086	-11.9854	532673.1	6.783029	8.210525	12.00618	0.309099	0.41689	0.496241	0.609765	0.277863	0.0233244	0.0359028	0.66291	0.998259	0.999555	1.00044	1.00174	2.957113
8290	-426.04	-410.689	-15.351	690028.1	9.327656	13.44873	11.01388	0.294779	0.382515	0.447279	0.542765	0.087653	0.178748	0.421956	0.311643	0.99847	0.999609	1.00039	1.00153	3.218
8300	-421.888	-411.029	-10.8592	194231.5	7.530089	15.92064	10.10338	0.221932	0.300931	0.361924	0.455857	0.135759	0.164717	0.137781	0.561743	0.997117	0.999262	1.00074	1.00289	2.792928
8310	-431.109	-420.161	-10.9479	467377.3	14.7136	18.41248	10.4418	0.342689	0.419105	0.473867	0.553734	0.0293462	0.29535	0.293539	0.381764	0.998141	0.999524	1.00047	1.00186	2.715892
8320	-434.387	-421.997	-12.3904	639752.6	13.40844	15.63972	13.43186	0.352306	0.434166	0.492637	0.577162	0.344698	0.0825619	0.499432	0.0733077	0.998411	0.999594	1.00041	1.00159	2.823202
8330	-429.419	-411.162	-18.2568	623329.4	11.20713	8.263958	9.674001	0.433177	0.535391	0.605376	0.700208	0.657883	0.192025	0.146698	0.00339348	0.99839	0.999588	1.00041	1.00161	3.583453
8340	-421.962	-403.67	-18.2919	570799.9	8.36693	14.07185	9.521298	0.263025	0.348402	0.412649	0.50905	0.0407563	0.0224359	0.0711526	0.865655	0.998318	0.99957	1.00043	1.00168	3.561512
8350	-420.289	-412.718	-7.57126	259280.6	4.359863	6.794877	8.990856	0.244278	0.35882	0.447891	0.5788	0.064578	0.834919	0.0565655	0.0439379	0.997505	0.999361	1.00064	1.0025	2.506142
8360	-426.381	-416.026	-10.3544	957324.6	4.139034	7.400978	10.4404	0.221913	0.331106	0.417647	0.547512	0.0597888	0.23121	0.547091	0.16191	0.998701	0.999668	1.00033	1.0013	2.865766
8370	-423.785	-413.251	-10.5346	569848.5	4.31672	9.511274	12.93999	0.195013	0.291125	0.368681	0.488806	0.111172	0.350381	0.0991706	0.439276	0.998317	0.999569	1.00043	1.00168	2.817181
8380	-437.783	-420.635	-17.148	756211.6	9.810621	10.34942	10.27348	0.355395	0.452749	0.522302	0.620925	0.46559	0.0597278	0.305452	0.169231	0.998539	0.999626	1.00037	1.00146	3.441178
8390	-422.746	-410.935	-11.8118	632852.3	11.14815	14.27566	10.79028	0.325227	0.410776	0.472782	0.563128	0.233641	0.0867868	0.371149	0.308423	0.998403	0.999591	1.00041	1.0016	2.873561
8400	-420.5	-406.372	-14.1278	901206.4	3.431661	7.615691	7.31695	0.185449	0.289633	0.375419	0.508138	0.151861	0.0231675	0.121059	0.703912	0.998661	0.999658	1.00034	1.00134	3.093634
8410	-425.35	-414.388	-10.9629	5130.608	4.812702	10.37284	10.00138	0.202148	0.295518	0.370054	0.485209	0.0970724	0.210631	0.00321844	0.689078	0.98231	0.995412	1.00448	1.0178	2.882979
8420	-435.597	-413.772	-21.8248	720473.6	3.499115	3.797733	9.702558	0.284663	0.428614	0.537242	0.685241	0.3277	0.0172893	0.57706	0.0779506	0.998503	0.999617	1.00038	1.0015	4.075558
8430	-432.439	-417.731	-14.7085	496837.2	6.116501	5.069512	7.194175	0.368285	0.496251	0.586654	0.707612	0.358042	0.29507	0.120144	0.226744	0.998197	0.999539	1.00046	1.0018	3.151013
8440	-427.249	-410.108	-17.1409	557739	3.91038	6.114579	15.67352	0.23826	0.357259	0.450562	0.587316	0.239949	0.0391408	0.302153	0.418757	0.998298	0.999565	1.00043	1.0017	3.140247
8450	-430.436	-415.894	-14.5427	651328.2	2.669265	3.127472	13.05453	0.256075	0.40895	0.527849	0.689588	0.464129	0.0498481	0.21415	0.271872	0.998425	0.999597	1.0004	1.00158	3.181535
8460	-431.89	-411.6	-20.2904	783137.1	5.333251	5.120752	9.142418	0.333272	0.462222	0.555639	0.682992	0.351595	0.0562544	0.531563	0.0605872	0.998564	0.999633	1.00037	1.00144	3.920504
8470	-419.867	-405.53	-14.3369	664893.9	3.498897	3.753284	7.704865	0.286359	0.430922	0.539841	0.687888	0.318191	0.238126	0.370716	0.072967	0.998442	0.999601	1.0004	1.00156	3.225452
8480	-425.129	-412.691	-12.4377	24996.93	1.496074	2.320791	14.39581	0.191796	0.353294	0.49051	0.680839	0.0474687	0.436724	0.257484	0.258323	0.991972	0.997935	1.00204	1.00805	2.958198
8490	-434.017	-417.421	-16.5966	470401.8	4.054459	4.784292	8.103178	0.281963	0.41446	0.514577	0.65433	0.179752	0.0349617	0.763301	0.0219845	0.998147	0.999526	1.00047	1.00185	3.52164
8500	-427.531	-416.708	-10.8225	767870.3	3.486511	3.599493	12.22193	0.291671	0.438387	0.548376	0.696696	0.365398	0.150343	0.0162467	0.468013	0.99855	0.999629	1.00037	1.00145	2.919022
8510	-423.801	-412.241	-11.5601	810495.5	2.723233	3.750261	9.704885	0.236206	0.378669	0.491735	0.65098	0.300011	0.127252	0.423108	0.149629	0.998588	0.999639	1.00036	1.00141	3.026153
8520	-433.68	-426.25	-7.42913	196032.2	5.215214	7.39554	11.8658	0.268126	0.379922	0.464919	0.588578	0.0391144	0.543688	0.099469	0.317729	0.997131	0.999265	1.00073	1.00287	2.59785
8530	-423.636	-416.953	-6.68267	931002.5	7.567064	8.890906	11.56211	0.320622	0.424938	0.501089	0.609906	0.0526113	0.630293	0.308219	0.0088761	0.998683	0.999663	1.00034	1.00132	2.499503
8540	-427.966	-417.169	-10.7969	139551.9	18.87888	15.27013	8.949749	0.445011	0.523705	0.577714	0.653229	0.220495	0.125044	0.217919	0.436542	0.996599	0.999129	1.00087	1.0034	2.605168
8550	-446.03	-422.683	-23.3464	812965.6	29.04876	36.90998	7.521395	0.366489	0.422062	0.461285	0.518812	0.286908	0.0177759	0.590586	0.10473	0.998591	0.99964	1.00036	1.00141	3.620594
8560	-431.767	-415.43	-16.3371	970691.8	29.70086	38.77141	9.975897	0.361485	0.415895	0.454347	0.510851	0.0688749	0.040837	0.833153	0.057135	0.99871	0.99967	1.00033	1.00129	2.886981
8570	-423.537	-411.483	-12.0544	437006.5	21.78715	27.96694	11.50292	0.353873	0.417152	0.462117	0.528044	0.102885	0.079198	0.546276	0.271641	0.998078	0.999508	1.00049	1.00192	2.676198
8580	-434.485	-419.302	-15.1834	128750.6	18.59755	23.56487	16.59627	0.350258	0.418653	0.467403	0.538729	0.0774787	0.325513	0.136676	0.460332	0.99646	0.999093	1.0009	1.00354	2.756685
8590	-420.434	-405.074	-15.36	671694	10.38373	11.80777	7.881746	0.344215	0.436656	0.503073	0.598325	0.0833809	0.37207	0.00020865	0.544341	0.998449	0.999603	1.0004	1.00155	3.183881
8600	-425.54	-410.292	-15.2473	979758.8	11.83732	15.94067	9.087705	0.318519	0.400125	0.45941	0.54635	0.592293	0.0331085	0.000170459	0.374428	0.998716	0.999672	1.00033	1.00128	3.17795
8610	-435.653	-409.156	-26.4978	631930.3	13.21018	13.20409	7.971768	0.382396	0.469447	0.530773	0.617814	0.498329	0.382807	3.81639e-05	0.118825	0.998401	0.999591	1.00041	1.0016	4.536865
8620	-425.614	-410.454	-15.1599	288001.5	13.07019	16.59238	9.804136	0.33445	0.41453	0.472205	0.556332	0.0825201	0.548888	0.261838	0.106754	0.997632	0.999394	1.0006	1.00237	3.158381
8630	-437.001	-417.634	-19.3666	96198.45	30.08919	33.24538	12.79144	0.397959	0.455515	0.495754	0.554156	0.0383055	0.787681	0.00824198	0.165771	0.995905	0.99895	1.00104	1.0041	3.125865
8640	-423.251	-412.114	-11.1367	777611.4	25.23758	22.91553	11.21996	0.433888	0.500429	0.5464	0.611882	0.366223	0.0985998	0.474099	0.0610777	0.998559	0.999631	1.00037	1.00144	2.607957
8650	-412.742	-414.508	1.76637	516227.8	7.933596	9.745733	16.94748	0.315305	0.41582	0.489389	0.595321	0.204294	0.00202842	0.153431	0.640246	0.998231	0.999548	1.00045	1.00177	1.880516
8660	-415.784	-409.433	-6.35062	87049.77	13.23667	14.94152	14.79805	0.358178	0.441523	0.500905	0.586408	0.603722	0.0166473	0.368552	0.0110791	0.995695	0.998896	1.0011	1.00431	2.357839
8670	-420.668	-414.741	-5.9266	607486.8	3.646937	4.956269	17.74138	0.254672	0.384543	0.485172	0.628645	0.189694	0.260743	0.495023	0.0545392	0.99837	0.999583	1.00042	1.00163	2.357347
8680	-413.286	-412.539	-0.747166	288697.8	6.743001	12.31781	14.77764	0.240261	0.32969	0.398348	0.5023	0.00364745	0.28957	0.0879388	0.618844	0.997635	0.999395	1.0006	1.00237	2.040802
8690	-426.031	-414.512	-11.5196	860823.4	11.21421	14.59682	9.75461	0.322415	0.407171	0.468678	0.558479	0.274093	0.0797177	0.37666	0.269529	0.99863	0.99965	1.00035	1.00137	2.824604
8700	-428.647	-414.619	-14.0287	258625.9	25.65905	39.72708	9.71337	0.321223	0.375341	0.414115	0.471787	0.212621	0.320113	0.0849832	0.382283	0.997502	0.99936	1.00064	1.0025	2.673935
8710	-424.899	-412.253	-12.6462	45924.69	14.662	23.27091	11.72587	0.296503	0.365472	0.41584	0.491017	0.340432	0.0460817	0.406474	0.207012	0.994075	0.998479	1.00151	1.00594	2.826824
8720	-424.253	-415.64	-8.61298	674537.1	4.732364	13.09349	11.36007	0.168904	0.249908	0.316094	0.421637	0.0925239	0.0679317	0.133106	0.706439	0.998453	0.999604	1.00039	1.00155	2.654184
8730	-437.141	-416.611	-20.5293	539917.4	7.999389	7.639408	7.938055	0.361673	0.471471	0.549609	0.658065	0.290059	0.307835	0.196964	0.205142	0.998271	0.999558	1.00044	1.00173	3.923227
8740	-415.136	-406.874	-8.26171	284185.9	7.663826	8.525845	10.83407	0.331174	0.437128	0.513973	0.622945	0.0849611	0.417965	0.304194	0.19288	0.997617	0.99939	1.00061	1.00239	2.631031
8750	-422.865	-407.418	-15.4473	449531.1	6.447889	9.88288	11.63342	0.266467	0.365767	0.440925	0.552062	0.228879	0.175111	0.0512685	0.544741	0.998105	0.999515	1.00048	1.0019	3.254893
8760	-418.536	-409.871	-8.66471	236737.4	6.3007	7.774151	10.72721	0.301557	0.411727	0.493304	0.610089	0.555814	0.158491	0.0204905	0.265205	0.997389	0.999332	1.00067	1.00261	2.686022
8770	-416.529	-412.817	-3.71287	597184.3	3.064451	6.595454	15.2063	0.184968	0.295297	0.386765	0.527304	0.175674	0.378871	0.0538196	0.391635	0.998356	0.999579	1.00042	1.00165	2.296543
8780	-424.21	-410.193	-14.0176	978409.7	4.098225	6.414026	9.305258	0.240518	0.357462	0.448846	0.583009	0.00654194	0.492509	0.0299027	0.471046	0.998715	0.999671	1.00033	1.00129	3.23627
8790	-418.795	-408.093	-10.7017	885991.5	2.801954	6.031257	11.67068	0.181563	0.295378	0.390508	0.536366	0.0804346	0.387981	0.389865	0.141719	0.99865	0.999655	1.00034	1.00135	2.91052
8800	-426.733	-412.196	-14.5375	444040.9	2.548216	2.464898	12.67773	0.277667	0.443464	0.569416	0.733214	0.0786077	0.785553	0.0395968	0.096242	0.998093	0.999512	1.00049	1.00191	3.211573
8810	-432.261	-418.506	-13.7551	984754	2.571864	3.4156	9.097196	0.237608	0.384873	0.501726	0.664529	0.0244478	0.266408	0.681223	0.0279213	0.998719	0.999673	1.00033	1.00128	3.253711
8820	-426.83	-412.268	-14.5621	106301.1	3.299758	4.164454	8.744249	0.259301	0.397911	0.505072	0.654986	0.0307483	0.207472	0.516206	0.245573	0.996104	0.999002	1.00099	1.0039	3.319184
8830	-426.187	-415.926	-10.2605	581168.2	5.713546	7.005145	10.09493	0.296921	0.411705	0.49708	0.61879	0.0921262	0.173295	0.573994	0.160586	0.998333	0.999574	1.00043	1.00167	2.839702
8840	-435.156	-417.316	-17.84	514450	9.621103	10.17712	8.217459	0.353762	0.451841	0.521975	0.621407	0.17941	0.547414	0.261375	0.0118011	0.998228	0.999547	1.00045	1.00177	3.544057
