Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
6506	0	-34.5647	-55.4256	20.8609	0	1	1	0	0	0	1.868858e-05	0	0	7.982988e-05	0.0005516746	0.002303615	0.224052	0.323666	0.452282
6507	1	-40.8917	-55.0107	14.119	1	1	1	0	0	0	0	0	0	0.0001197026	0.000785927	0.002159406	0.0636141	0.165173	0.771213
6508	0	-48.3673	-56.3085	7.9412	1	1	1	1	0	0	0	0	0	0	0.0005865491	0.00186383	0.35156	0.454591	0.19385
6509	1	-41.7631	-55.7836	14.0205	1	1	0	1	0	0	0	0	0.0002464942	0	0.000785927	0.002159406	0.333926	0.214847	0.451227
6510	0	-36.5904	-57.0231	20.4327	0	1	0	1	0	0	0.0009634153	0	9.104753e-05	0	0.0005865491	0.00186383	0.344714	0.445739	0.209547
6511	1	-43.3267	-56.6425	13.3158	1	1	1	0	0	0	0	0	0	0.00150778	0.0004316508	0.002159406	0.136112	0.0737375	0.79015
6512	0	-42.9171	-56.7652	13.8481	0	1	1	1	0	0	0.0009634153	0	0	0	0.0005865491	0.00186383	0.233215	0.52729	0.239495
6513	1	-34.8958	-55.2823	20.3865	0	0	1	1	0	0	4.070563e-06	0.0006893458	0	0	0.0007115076	0.002159406	0.136112	0.0737375	0.79015
6514	0	-41.1204	-55.2711	14.1508	1	0	1	1	0	0	0	0.0005737892	0	0	0.0005865491	0.00186383	0.0175902	0.15984	0.82257
6515	1	-41.2699	-55.26	13.9901	1	0	1	1	0	0	0	0.0005274175	0	0	0.0005441291	0.002159406	0.190086	0.102977	0.706937
6516	0	-47.5196	-54.8572	7.33766	1	1	1	1	0	0	0	0	0	0	0.0006307467	0.002596408	0.0503887	0.13153	0.818081
6517	1	-34.9752	-55.7715	20.7963	1	1	0	0	0	0	0	0	8.881827e-05	0.0001221175	0.0008604383	0.0019655	0.130522	0.384061	0.485417
6518	0	-38.1634	-57.413	19.2495	1	1	0	0	0	0	0	0	2.784132e-05	0.0002550845	0.001094393	0.00365035	0.0876319	0.228746	0.683622
6519	1	-41.496	-55.3927	13.8967	1	1	1	0	0	0	0	0	0	8.817326e-05	0.0006511296	0.002611898	0.0977943	0.368506	0.5337
6520	0	-41.4696	-55.9327	14.4631	1	1	0	1	0	0	0	0	7.074379e-06	0	0.0009536183	0.001661469	0.139204	0.338895	0.5219
6521	1	-38.4551	-58.006	19.5509	1	0	1	0	0	0	0	0.0006013755	0	0.0007753664	0.0006511296	0.002611898	0.0611043	0.810836	0.12806
6522	0	-47.805	-55.5849	7.77994	1	1	1	1	0	0	0	0	0	0	0.0009536183	0.001704311	0.182884	0.131454	0.685662
6523	1	-47.4513	-55.5818	8.13048	1	1	1	1	0	0	0	0	0	0	0.0006511296	0.001555631	0.213989	0.161367	0.624644
6524	0	-41.2688	-55.6407	14.3719	1	0	1	1	0	0	0	8.163527e-05	0	0	0.0009536183	0.001704311	0.182884	0.131454	0.685662
6525	1	-47.7158	-55.8463	8.13048	1	1	1	1	0	0	0	0	0	0	0.0006511296	0.001555631	0.199798	0.320736	0.479466
6526	0	-34.5913	-55.7513	21.16	1	0	1	0	0	0	0	0.0001919294	0	0.0002489727	0.0004235844	0.001704311	0.169605	0.12191	0.708485
6527	1	-37.9253	-57.3653	19.44	0	0	1	1	0	0	0.002326284	0.0002278429	0	0	0.0006511296	0.001577204	0.0249989	0.433762	0.541239
6528	0	-48.0858	-55.777	7.69121	1	1	1	1	0	0	0	0	0	0	0.001067806	0.001704311	0.169605	0.12191	0.708485
6529	1	-36.0316	-56.2984	20.2668	0	1	1	0	0	0	0.0002878316	0	0	6.80073e-06	0.0006681029	0.00275567	0.0212773	0.702208	0.276515
6530	0	-35.5983	-55.7648	20.1665	0	0	1	1	0	0	0.0004125557	4.562446e-05	0	0	0.001067806	0.002321488	0.169605	0.12191	0.708485
6531	1	-43.9568	-58.3931	14.4363	0	1	1	1	0	0	0.0003359774	0	0	0	0.001134254	0.001186437	0.0212773	0.702208	0.276515
6532	0	-48.5778	-55.7895	7.21168	1	1	1	1	0	0	0	0	0	0	0.001067806	0.002321488	0.404468	0.0874298	0.508102
6533	1	-43.9103	-56.5187	12.6083	1	1	0	0	1	0	0	0	0.0007256495	0.003097261	0	0.001186437	0.044069	0.213123	0.742808
6534	0	-49.1463	-56.3579	7.21168	1	1	1	1	0	0	0	0	0	0	0.001067806	0.002321488	0.596204	0.116005	0.287791
6535	1	-36.6911	-55.902	19.2109	1	0	0	0	1	0	0	0.001024153	0.0007256495	0.003097261	0	0.0002303701	0.044069	0.213123	0.742808
6536	0	-42.8465	-56.923	14.0765	0	1	1	1	0	0	0.0004959084	0	0	0	0.001067806	0.001556016	0.44707	0.158849	0.394081
6537	1	-41.6955	-54.3095	12.614	1	1	0	0	1	0	0	0	0.0007256495	0.004171276	0	0.0001051302	0.0787201	0.380699	0.540581
6538	0	-42.8973	-56.5987	13.7014	1	1	0	1	0	0	0	0	0.0002776573	0	0.001067806	0.002257144	0.386662	0.272505	0.340833
6539	1	-35.4889	-54.4546	18.9657	0	1	0	0	1	0	2.6252e-05	0	0.0007256495	0.004171276	0	0.0004697965	0.053252	0.257533	0.689215
6540	0	-47.1189	-54.8701	7.75114	1	1	1	1	0	0	0	0	0	0	0.0004378499	0.002257144	0.150957	0.0380028	0.81104
6541	1	-22.2255	-54.0753	31.8498	0	0	0	0	0	0	9.913279e-05	0.0006727856	0.0007256495	0.004171276	5.481151e-05	0.0002184977	0.0253937	0.645948	0.328659
6542	0	-43.6575	-57.6664	14.0089	1	1	1	0	0	0	0	0	0	0.000763333	0.0001863544	0.002257144	0.439045	0.131224	0.429732
6543	1	-34.6634	-54.7557	20.0924	1	1	0	0	0	0	0	0	0.0007256495	0.002775957	3.353025e-05	0.0004077543	0.0230737	0.678294	0.298632
6544	0	-31.9719	-59.2028	27.231	0	0	1	0	0	0	0.0007934652	5.734476e-05	0	0.0007198406	0.0001863544	0.001564002	0.273402	0.458996	0.267602
6545	1	-41.4758	-53.8201	12.3443	1	1	0	0	1	0	0	0	0.0005977592	0.00409315	0	0.0006582392	0.0299637	0.880838	0.0891988
6546	0	-44.4228	-57.7921	13.3693	1	1	0	1	0	0	0	0	0.0001486063	0	0.001540068	0.00234129	0.220702	0.479728	0.29957
6547	1	-43.2072	-55.5515	12.3443	1	1	0	0	1	0	0	0	0.0005977592	0.00409315	0	0.0006582392	0.277459	0.15362	0.568921
6548	0	-49.3651	-56.6017	7.23664	1	1	1	1	0	0	0	0	0	0	0.001015887	0.00234129	0.470541	0.32593	0.203529
6549	1	-41.3613	-53.9036	12.5423	1	1	0	0	1	0	0	0	0.0005977592	0.00409315	0	0.0004033996	0.239578	0.565889	0.194533
6550	0	-44.8817	-58.4969	13.6152	1	1	0	1	0	0	0	0	0.00111377	0	0.001015887	0.00158382	0.259361	0.45593	0.284709
6551	1	-35.9473	-54.5064	18.5592	1	0	0	0	1	0	0	0.0002609991	0.0005977592	0.00438299	0	0.0006744365	0.235206	0.480129	0.284665
6552	0	-46.8022	-58.5858	11.7837	1	0	1	1	0	0	0	0.003370068	0	0	0.0009011978	0.001799478	0.259361	0.45593	0.284709
6553	1	-31.6698	-55.5566	23.8869	0	1	0	0	0	0	1.802583e-05	0	0.001799049	0.00438299	0.0001393819	0.001285575	0.228156	0.484555	0.287289
6554	0	-36.9721	-57.212	20.2399	0	1	0	1	0	0	0.0009572105	0	0.0005164124	0	0.0009011978	0.001378244	0.015797	0.0277694	0.956434
6555	1	-44.1691	-60.1708	16.0017	0	1	0	0	0	1	0.002143464	0	0.001799049	0.00438299	0.0008822923	0	0.24418	0.557018	0.198802
6556	0	-31.1277	-58.3307	27.203	0	0	1	0	0	0	0.0009572105	5.639329e-05	0	6.398326e-05	0.0009011978	0.001378244	0.124404	0.717597	0.157999
6557	1	-41.0513	-55.324	14.2727	0	1	0	0	1	0	0.0007747526	0	0.001799049	0.008264137	0	0.0005951382	0.0895117	0.705777	0.204711
6558	0	-43.6886	-56.4072	12.7186	0	1	1	1	0	0	0.0009572105	0	0	0	0.0009011978	0.003008992	0.102059	0.225889	0.672053
6559	1	-29.2563	-54.7025	25.4462	0	0	0	0	1	0	0.0002833458	0.0003635745	0.001468255	0.003106451	0	0.0003964922	0.213023	0.383291	0.403686
6560	0	-43.3389	-57.2829	13.944	0	1	1	1	0	0	0.00101257	0	0	0	0.0009011978	0.001376544	0.179351	0.393461	0.427189
6561	1	-34.8669	-54.1997	19.3327	1	1	0	0	0	0	0	0	0.001468255	0.003106451	5.260713e-05	0.0002932426	0.14195	0.526732	0.331318
6562	0	-43.1265	-56.2621	13.1356	0	1	1	1	0	0	0.00101257	0	0	0	0.0009011978	0.002417031	0.323623	0.198495	0.477883
6563	1	-43.442	-55.3712	11.9291	1	1	0	0	1	0	0	0	0.001468255	0.003106451	0	0.001308841	0.0767366	0.566765	0.356499
6564	0	-30.8923	-57.3728	26.4805	0	0	1	0	0	0	0.001147768	0.000622492	0	2.293707e-05	0.0009011978	0.001592518	0.358027	0.234772	0.407201
6565	1	-38.6961	-58.7686	20.0725	1	1	0	0	0	0	0	0	0.0003057599	0.00143519	0.0007011669	0.001526293	0.548426	0.285631	0.165943
6566	0	-42.5482	-56.6584	14.1102	1	1	1	0	0	0	0	0	0	0.0005826361	0.0009011978	0.001592518	0.325885	0.213695	0.46042
6567	1	-42.6409	-57.4532	14.8123	1	0	1	1	0	0	0	4.237564e-05	0	0	0.0002379975	0.001892385	0.548426	0.285631	0.165943
6568	0	-31.6326	-57.8824	26.2498	1	0	0	0	0	0	0	7.931026e-05	0.0009618283	0.0001530051	0.0008283193	0.002561371	0.226357	0.547306	0.226337
6569	1	-51.691	-59.8808	8.18983	1	1	1	1	0	0	0	0	0	0	0.0002379975	0.001892385	0.0921689	0.893636	0.0141951
6570	0	-43.8663	-57.2122	13.3459	1	1	1	0	0	0	0	0	0	0.0009583643	0.0008283193	0.002273429	0.216533	0.554256	0.229211
6571	1	-39.4467	-59.5243	20.0776	0	1	1	0	0	0	0.001710154	0	0	0.000121318	0.0002379975	0.001892385	0.492117	0.432091	0.0757919
6572	0	-41.9662	-60.0612	18.0951	1	1	0	0	0	0	0	0	0.001102212	0.002360506	0.0007773717	0.002273429	0.155051	0.841854	0.00309495
6573	1	-44.0424	-58.2811	14.2387	0	1	1	1	0	0	0.0001517602	0	0	0	0.0002379975	0.002521254	0.492117	0.432091	0.0757919
6574	0	-43.1684	-55.4833	12.3149	1	1	0	0	1	0	0	0	0.002203779	0.002360506	0	0.0008227526	0.155051	0.841854	0.00309495
6575	1	-43.7303	-57.6363	13.906	1	0	1	1	0	0	0	0.0005799109	0	0	0.0002379975	0.002521254	0.456497	0.345873	0.19763
6576	0	-38.7929	-57.8402	19.0473	0	1	0	0	1	0	0.0001416053	0	0.002658137	0.002360506	0	0.0001276572	0.834325	0.149021	0.0166538
6577	1	-37.5062	-57.4788	19.9726	1	0	1	0	0	0	0	0.001126913	0	0.0002330352	0.0002379975	0.002499053	0.345438	0.216243	0.438319
6578	0	-37.1218	-55.9281	18.8064	1	0	0	0	1	0	0	0.0002445701	0.002658137	0.002360506	0	0.0003348364	0.326407	0.667078	0.00651535
6579	1	-31.0545	-57.6336	26.5791	1	0	0	0	0	0	0	0.0001223761	0.001265523	0.001529763	0.0001482817	0.001094038	0.345438	0.216243	0.438319
6580	0	-38.5682	-56.9937	18.4254	1	0	0	0	1	0	0	0.001494252	0.001192375	0.002360506	0	0.001041154	0.651603	0.331866	0.0165308
6581	1	-37.3059	-53.9656	16.6597	0	1	0	0	1	0	0.0002642444	0	0.0009303844	0.006539323	0	0.0006269389	0.161778	0.632945	0.205277
6582	0	-42.5002	-55.6423	13.1421	1	1	0	0	1	0	0	0	0.001192375	0.002360506	0	0.000769511	0.526191	0.46467	0.00913861
6583	1	-42.9156	-53.4163	10.5008	1	1	0	0	1	0	0	0	0.0009303844	0.006539323	0	0.000252179	0.161778	0.632945	0.205277
6584	0	-41.886	-55.3335	13.4475	1	1	0	0	1	0	0	0	0.001192375	0.002360506	0	0.0003764471	0.526191	0.46467	0.00913861
6585	1	-42.6977	-53.1985	10.5008	1	1	0	0	1	0	0	0	0.0009303844	0.006539323	0	0.000252179	0.0993446	0.787051	0.113605
6586	0	-41.219	-54.7759	13.5569	1	1	0	0	1	0	0	0	0.001192375	0.002360506	0	0.0002356997	0.119595	0.863424	0.0169809
6587	1	-41.5408	-56.1028	14.562	0	1	0	0	1	0	0.0007161899	0	0.002699776	0.006539323	0	0.001105431	0.283992	0.625694	0.0903142
6588	0	-42.0023	-53.8345	11.8322	1	1	0	0	1	0	0	0	0.001009013	0.004272582	0	0.0007267442	0.447044	0.489481	0.0634744
6589	1	-41.968	-53.5788	11.6108	1	1	0	0	1	0	0	0	0.002160272	0.003806328	0	0.0003266037	0.246778	0.658214	0.0950082
6590	0	-41.5421	-53.5378	11.9957	1	1	0	0	1	0	0	0	0.001009013	0.004062145	0	0.0007267442	0.197807	0.710108	0.0920846
6591	1	-31.5973	-56.0679	24.4706	0	0	0	0	1	0	0.00066482	0.0001706984	0.002160272	0.003806328	0	7.163045e-05	0.592001	0.180081	0.227917
6592	0	-41.1535	-52.9743	11.8208	1	1	0	0	1	0	0	0	0.0009539073	0.004846849	0	0.0002221887	0.270763	0.655107	0.0741294
6593	1	-37.2408	-55.9608	18.72	1	0	0	0	1	0	0	0.0005383495	0.002160272	0.002931764	0	7.884138e-05	0.256396	0.32821	0.415394
6594	0	-36.8636	-54.9157	18.0521	1	0	0	0	1	0	0	0.0001775408	0.0009539073	0.004846849	0	0.000590547	0.592035	0.135321	0.272644
6595	1	-36.812	-56.2209	19.4089	1	1	0	0	0	0	0	0	0.001581503	0.002931764	0.0001573327	0.0001518878	0.125866	0.169951	0.704183
6596	0	-29.2972	-54.0411	24.7439	1	0	0	0	0	0	0	0.0001775408	0.0009539073	0.004846849	1.047426e-05	0.0005332014	0.0739099	0.307182	0.618908
6597	1	-36.9689	-55.8881	18.9192	0	1	0	0	1	0	0.0001999258	0	0.001581503	0.002931764	0	0.0007396028	0.125866	0.169951	0.704183
6598	0	-42.5281	-53.6951	11.167	1	1	0	0	1	0	0	0	0.001598335	0.004846849	0	0.0004192129	0.0739099	0.307182	0.618908
6599	1	-43.4671	-55.6277	12.1606	1	1	0	0	1	0	0	0	0.001581503	0.002931764	0	0.001072288	0.246628	0.33301	0.420362
6600	0	-35.379	-54.4931	19.1141	0	1	0	0	1	0	0.0001631631	0	0.001598335	0.003096341	0	0.000344066	0.0661641	0.37979	0.554046
6601	1	-41.4455	-54.2272	12.7817	1	1	0	0	1	0	0	0	0.001581503	0.003047825	0	0.0001569184	0.3685	0.56579	0.0657099
6602	0	-41.8529	-54.4131	12.5602	1	1	0	0	1	0	0	0	0.001598335	0.003096341	0	0.0003766922	0.0773474	0.371693	0.550959
6603	1	-38.4182	-54.3828	15.9646	0	1	0	0	1	0	0.001867783	0	0.001581503	0.00552508	0	0.0002810681	0.36123	0.554628	0.0841427
6604	0	-41.5193	-54.0794	12.5602	1	1	0	0	1	0	0	0	0.001598335	0.003096341	0	0.0003766922	0.108163	0.51978	0.372057
6605	1	-30.745	-54.6564	23.9114	1	0	0	0	0	0	0	0.001259293	0.001791701	0.004153533	0.0001297068	0.0002592008	0.296703	0.455554	0.247743
6606	0	-41.3909	-53.9511	12.5602	1	1	0	0	1	0	0	0	0.001598335	0.003096341	0	0.0003766922	0.0464796	0.591075	0.362445
6607	1	-41.5404	-53.2201	11.6798	1	1	0	0	1	0	0	0	0.001791701	0.004153533	0	0.0002592008	0.392514	0.602661	0.00482503
6608	0	-37.8034	-56.2185	18.4151	0	1	0	0	1	0	0.001365526	0	0.001598335	0.003096341	0	4.140997e-05	0.0383641	0.487871	0.473764
6609	1	-42.4639	-55.492	13.0281	1	1	0	0	1	0	0	0	0.001514276	0.002829391	0	0.0001254312	0.750194	0.240584	0.00922187
6610	0	-38.3698	-54.9468	16.577	0	1	0	0	1	0	0.001365526	0	0.001919062	0.005141311	0	4.140997e-05	0.105172	0.716111	0.178718
6611	1	-37.0268	-55.4864	18.4596	0	1	0	0	1	0	0.001096669	0	0.001939608	0.002829391	0	0.0001786971	0.465779	0.528496	0.00572565
6612	0	-38.2401	-54.7536	16.5135	0	1	0	0	1	0	0.001399383	0	0.001919062	0.005141311	0	8.927284e-05	0.367847	0.505897	0.126255
6613	1	-36.6307	-55.0747	18.444	1	1	0	0	0	0	0	0	0.001939608	0.00388532	6.075162e-05	0.0001786971	0.821918	0.167978	0.0101036
6614	0	-42.69	-53.6083	10.9183	1	1	0	0	1	0	0	0	0.001919062	0.005141311	0	0.0001241084	0.367847	0.505897	0.126255
6615	1	-41.778	-54.1868	12.4088	1	1	0	0	1	0	0	0	0.001939608	0.003147804	0	0.0001786971	0.384469	0.602426	0.0131049
6616	0	-38.3636	-55.3362	16.9726	1	0	0	0	1	0	0	8.206923e-05	0.001919062	0.004517228	0	0.001439838	0.26248	0.59022	0.1473
6617	1	-38.3083	-58.1507	19.8425	1	0	0	0	1	0	0	0.000673965	0.001939608	0.001455123	0	0.0001958144	0.197592	0.78151	0.0208979
6618	0	-51.7559	-57.7066	5.9507	1	1	0	0	1	1	0	0	0.0004950007	0.004517228	0	0	0.26248	0.59022	0.1473
6619	1	-32.3347	-58.5924	26.2577	0	0	0	0	1	0	0.001087008	0.0002500516	0.0007666261	0.001455123	0	0.00101479	0.197592	0.78151	0.0208979
6620	0	-47.5962	-59.0446	11.4485	0	1	0	0	1	1	0.001574247	0	0.0004106762	0.004517228	0	0	0.0887018	0.717338	0.19396
6621	1	-42.8228	-53.9789	11.1561	1	1	0	0	1	0	0	0	0.002167678	0.003915426	0	0.0007953943	0.222967	0.767351	0.00968244
6622	0	-38.9017	-55.3798	16.4781	1	0	0	0	1	0	0	0.000993524	0.001520942	0.005091252	0	0.0009888247	0.451664	0.271182	0.277154
6623	1	-30.1595	-54.4327	24.2732	0	1	0	0	0	0	0.0003534176	0	0.002167678	0.003915426	0.0001153303	0.0005759822	0.310919	0.664221	0.0248601
6624	0	-41.6086	-54.2385	12.6299	1	1	0	0	1	0	0	0	0.001342443	0.003295789	0	0.0003433665	0.552892	0.33196	0.115148
6625	1	-42.3738	-53.7003	11.3265	1	1	0	0	1	0	0	0	0.002167678	0.003915426	0	0.0005759822	0.277486	0.700327	0.022187
6626	0	-42.2737	-55.9532	13.6796	1	1	0	0	1	0	0	0	0.001072175	0.002215093	0	0.0003433665	0.513255	0.362185	0.12456
6627	1	-37.049	-56.1309	19.0819	1	1	0	0	0	0	0	0	0.0006206172	0.003915426	0.0001313247	0.0005759822	0.874053	0.112014	0.0139326
6628	0	-36.4211	-56.0415	19.6204	1	0	0	0	1	0	0	0.001076586	0.001072175	0.002215093	0	0.0001864787	0.26671	0.605429	0.12786
6629	1	-42.6204	-56.2399	13.6194	1	1	0	0	1	0	0	0	0.0008144544	0.002317606	0	0.0005759822	0.681877	0.309286	0.00883674
6630	0	-36.2702	-54.9549	18.6847	1	0	0	0	1	0	0	0.0003702765	0.00230285	0.002908805	0	0.0001727309	0.26671	0.605429	0.12786
6631	1	-42.7568	-56.3143	13.5575	1	1	0	0	1	0	0	0	0.0008144544	0.002317606	0	0.0006557097	0.681877	0.309286	0.00883674
6632	0	-25.5646	-55.9106	30.346	0	0	0	0	0	0	0.001129893	0.001476699	0.001782115	0.002908805	5.775877e-06	0.0005743264	0.144011	0.592442	0.263547
6633	1	-39.0559	-56.3421	17.2862	1	0	0	0	1	0	0	0.003004845	0.001433621	0.002460354	0	0.0006557097	0.286593	0.706738	0.00666926
6634	0	-44.3331	-57.8562	13.5231	1	1	0	0	1	0	0	0	0.001103914	0.00215382	0	0.0005743264	0.332382	0.0593412	0.608277
6635	1	-38.7261	-56.2921	17.5659	1	0	0	0	1	0	0	0.003004845	0.001433621	0.002633585	0	0.0001224684	0.191915	0.63333	0.174755
6636	0	-36.4356	-55.9342	19.4985	1	0	0	0	1	0	0	0.0002652988	0.001103914	0.00215382	0	0.001184161	0.020851	0.94099	0.0381585
6637	1	-42.2436	-55.3856	13.1419	1	1	0	0	1	0	0	0	0.00156653	0.002633585	0	0.0001224684	0.322617	0.383612	0.29377
6638	0	-35.9722	-54.7394	18.7672	1	1	0	0	0	0	0	0	0.001103914	0.003558735	0.0002259915	0.000759847	0.013187	0.595117	0.391696
6639	1	-35.618	-55.2985	19.6805	1	0	0	0	1	0	0	0.0001190067	0.00156653	0.002633585	0	0.00015389	0.322617	0.383612	0.29377
6640	0	-39.1945	-59.2127	20.0182	1	1	0	0	0	0	0	0	0.0008102099	0.001861263	0.0008749032	0.0004919275	0.0184918	0.834519	0.146989
6641	1	-36.0234	-55.7497	19.7262	1	1	0	0	0	0	0	0	0.001559249	0.002633585	0.0001169807	0.0001042953	0.338113	0.469358	0.192529
6642	0	-37.3361	-55.609	18.2729	1	1	0	0	0	0	0	0	0.00126559	0.003840641	0.0007208953	0.0004574557	0.0100327	0.864743	0.125224
6643	1	-35.6843	-54.9557	19.2714	1	0	0	0	1	0	0	0.0006170676	0.001559249	0.002633585	0	0.0001896145	0.157971	0.5971	0.244928
6644	0	-41.3065	-54.3926	13.0861	1	1	0	0	1	0	0	0	0.001384459	0.002552599	0	0.0004574557	0.0406305	0.838016	0.121354
6645	1	-44.4132	-56.7005	12.2873	1	1	0	0	1	0	0	0	0.001559249	0.002633585	0	0.001229705	0.580401	0.196722	0.222877
6646	0	-42.3352	-55.741	13.4058	1	1	0	0	1	0	0	0	0.001384459	0.002552599	0	4.597557e-05	0.094491	0.628225	0.277284
6647	1	-53.6773	-59.4678	5.79055	1	1	0	0	1	1	0	0	0.0002660418	0.004952301	0	0	0.374839	0.248339	0.376822
6648	0	-42.3222	-55.1068	12.7847	1	1	0	0	1	0	0	0	0.001384459	0.003351986	0	4.597557e-05	0.465297	0.370966	0.163736
6649	1	-44.4451	-56.4484	12.0032	1	1	0	0	0	1	0	0	0.0007989394	0.004952301	3.692726e-05	0	0.150297	0.779053	0.0706504
6650	0	-38.1664	-56.6371	18.4707	1	0	0	0	1	0	0	0.0001674488	0.002494528	0.003351986	0	1.603584e-05	0.313509	0.476274	0.210217
6651	1	-36.0162	-54.5612	18.545	1	1	0	0	0	0	0	0	0.0007989394	0.004952301	0.0001456785	3.749869e-05	0.150297	0.779053	0.0706504
6652	0	-33.3118	-57.5078	24.196	0	0	0	0	1	0	0.0002935794	0.001029713	0.002494528	0.003393341	0	1.603584e-05	0.209999	0.333783	0.456218
6653	1	-40.9258	-54.5147	13.5889	1	1	0	0	1	0	0	0	0.000795955	0.002776569	0	0.0001748537	0.150297	0.779053	0.0706504
6654	0	-32.1507	-57.0222	24.8715	0	1	0	0	0	0	0.001397489	0	0.001077415	0.003393341	0.0004441615	4.533136e-05	0.205755	0.75211	0.0421359
6655	1	-29.2198	-54.3242	25.1045	0	1	0	0	0	0	0.0002185743	0	0.000795955	0.004961012	1.788813e-05	6.446501e-05	0.464318	0.491142	0.0445404
6656	0	-44.8188	-57.8744	13.0556	1	1	0	0	1	0	0	0	0.001077415	0.003310937	0	4.533136e-05	0.773947	0.0257701	0.200283
6657	1	-33.0676	-58.638	25.5704	0	0	0	0	1	0	0.001179559	0.001247419	0.0008861993	0.002080633	0	6.446501e-05	0.502578	0.387748	0.109674
6658	0	-41.8957	-54.9513	13.0556	1	1	0	0	1	0	0	0	0.001077415	0.003310937	0	4.533136e-05	0.134782	0.479355	0.385863
6659	1	-31.1353	-57.2041	26.0688	0	0	0	0	1	0	0.0005954042	0.0001811329	0.001668828	0.002080633	0	0.0002907805	0.624177	0.239614	0.136209
6660	0	-29.9073	-56.0127	26.1053	0	0	0	0	1	0	0.0005545181	0.0001563779	0.0007026216	0.003310937	0	4.533136e-05	0.115531	0.410887	0.473583
6661	1	-42.7409	-53.08	10.3391	1	1	0	0	1	0	0	0	0.001668828	0.005636074	0	0.0006250699	0.0120373	0.853613	0.13435
6662	0	-35.8991	-54.6448	18.7456	0	1	0	0	1	0	0.0001288826	0	0.0016373	0.003310937	0	0.0005991004	0.245341	0.326563	0.428096
6663	1	-36.5866	-53.2212	16.6345	0	1	0	0	1	0	0.0008466906	0	0.001668828	0.005636074	0	0.0002416718	0.0133492	0.946649	0.040002
6664	0	-44.9365	-56.4228	11.4863	1	1	0	0	1	0	0	0	0.0016373	0.003595301	0	0.001220907	0.710119	0.12544	0.164441
6665	1	-37.9702	-55.4735	17.5033	1	0	0	0	1	0	0	0.002935307	0.0009754994	0.002951189	0	0.0004131349	0.0115397	0.81833	0.17013
6666	0	-33.4345	-57.8445	24.41	1	0	0	0	0	0	0	0.001390076	0.0006997792	0.003595301	4.562951e-05	0.001220907	0.629831	0.111258	0.258911
6667	1	-34.2288	-53.9123	19.6835	1	0	0	0	1	0	0	0.0001293092	0.0009754994	0.002951189	0	0.0004131349	0.0120815	0.856753	0.131166
6668	0	-31.9275	-55.6416	23.7141	0	0	0	0	1	0	0.0009908557	0.001180589	0.001824142	0.003595301	0	0.0002564566	0.521574	0.264017	0.214409
6669	1	-35.0929	-54.638	19.5451	0	1	0	0	1	0	0.000201486	0	0.0008343802	0.002951189	0	0.0006601697	0.0098253	0.696753	0.293421
6670	0	-46.5608	-57.1461	10.5854	1	1	0	0	1	0	0	0	0.002647817	0.003229726	0	0.001735445	0.212013	0.434848	0.35314
6671	1	-43.5452	-55.4325	11.8873	1	1	0	0	1	0	0	0	0.001741431	0.002919092	0	0.001276799	0.0064987	0.634989	0.358512
6672	0	-45.6473	-57.9556	12.3083	1	1	0	0	1	0	0	0	0.0004304047	0.003229726	0	0.001735445	0.242472	0.387306	0.370222
6673	1	-32.0237	-56.2061	24.1824	0	0	0	0	1	0	0.000831254	0.0004760402	0.001741431	0.002919092	0	0.001276799	0.189764	0.654077	0.15616
6674	0	-24.9321	-57.7198	32.7878	0	0	0	0	0	0	0.000394793	0.0002913288	0.0004304047	0.003229726	0.0001426222	0.0002460797	0.810138	0.0970721	0.0927901
6675	1	-34.6736	-59.1815	24.508	1	0	0	0	0	0	0	0.0004760402	0.001514588	0.002636667	0.00092152	0.001276799	0.054795	0.188867	0.756338
6676	0	-38.6514	-58.1105	19.4591	1	0	0	0	1	0	0	9.20738e-05	0.0004304047	0.003229726	0	0.001005794	0.240999	0.0662439	0.692757
6677	1	-43.1233	-56.0909	12.9677	1	1	0	0	1	0	0	0	0.001514588	0.002212909	0	0.0008194085	0.112357	0.387273	0.500369
6678	0	-43.2257	-58.0623	14.8367	1	1	0	1	0	0	0	0	0.0003252672	0	0.0008103641	0.001005794	0.240999	0.0662439	0.692757
6679	1	-37.4566	-56.6085	19.1519	1	0	0	0	1	0	0	0.001087651	0.00103336	0.002212909	0	0.0008194085	0.0661309	0.404904	0.528965
6680	0	-49.1721	-57.1282	7.95619	1	1	1	1	0	0	0	0	0	0	0.0008103641	0.001620721	0.406292	0.459511	0.134197
6681	1	-36.8529	-55.3736	18.5207	0	1	0	0	1	0	2.000069e-05	0	0.001632902	0.003493412	0	0.0008194085	0.0919032	0.172985	0.735112
6682	0	-47.1336	-54.705	7.57139	1	1	1	1	0	0	0	0	0	0	0.0008103641	0.00211597	0.0177633	0.02009	0.962147
6683	1	-42.8929	-55.4445	12.5516	1	1	0	0	1	0	0	0	0.002083947	0.002949182	0	4.929519e-05	0.0450619	0.594499	0.36044
6684	0	-41.2016	-55.3461	14.1445	1	1	0	1	0	0	0	0	0.0001059121	0	0.0008103641	0.00211597	0.336547	0.0718406	0.591613
