Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
2865	1	-22.2423	-55.7414	33.4991	6.257612e-05	0.000450248	0.0006705765	0.00711969	0.0001659998	0.0007030393	0.376418	0.455745	0.167837
2866	0	-22.9022	-58.8038	35.9016	0.000696558	0.0002447898	0.002431206	0.001453271	2.262112e-05	0.001231526	0.198049	0.192473	0.609478
2867	1	-23.1203	-58.5497	35.4295	0.0009828305	0.000450248	0.002037069	0.002080767	0.0001205474	0.001016194	0.567007	0.180176	0.252817
2868	0	-24.1549	-57.725	33.57	4.256831e-05	0.0002447898	0.002431206	0.004608089	2.813579e-06	0.001751338	0.293166	0.169645	0.53719
2869	1	-24.3397	-59.5976	35.2579	0.0001726877	0.0008968553	0.002037069	0.0009229468	0.0001205474	0.002758382	0.201769	0.513937	0.284294
2870	0	-20.6919	-55.5206	34.8286	6.835986e-05	0.0004812829	0.002431206	0.004057459	1.724182e-05	0.0004054002	0.349407	0.156146	0.494447
2871	1	-26.8274	-60.1174	33.2899	0.00138249	0.0007622048	0.002037069	0.002115971	0.0003851909	0.002758382	0.0570791	0.372382	0.570539
2872	0	-18.7693	-53.9259	35.1566	0.0001924927	0.0004812829	0.001884981	0.004057459	1.724182e-05	0.0004054002	0.293564	0.526829	0.179607
2873	1	-23.5112	-58.584	35.0729	0.0004930943	0.00114493	0.0007860525	0.0009839664	0.0009801523	0.002758382	0.0341639	0.0827051	0.883131
2874	0	-18.788	-53.8044	35.0164	0.0004417629	0.0004172682	0.001884981	0.004057459	1.241692e-05	0.0004054002	0.120158	0.669898	0.209944
2875	1	-21.1378	-58.1273	36.9895	0.0004930943	0.001354953	0.0005162042	0.0005907087	0.0002617573	0.001463056	0.0477461	0.0815421	0.870712
2876	0	-19.39	-54.3401	34.9501	0.0004417629	0.0004172682	0.001884981	0.004057459	9.779768e-05	0.0004054002	0.165853	0.544363	0.289784
2877	1	-23.7137	-59.2256	35.512	0.001450745	0.002199336	0.0005162042	0.0006826472	0.0002617573	0.001470788	0.0477461	0.0815421	0.870712
2878	0	-19.302	-55.6827	36.3807	0.0003216719	0.0004172682	0.001123922	0.003097321	9.779768e-05	0.0004054002	0.28228	0.224509	0.493211
2879	1	-24.6648	-60.3201	35.6553	0.00142191	0.002019152	0.0005407612	0.0006826472	0.0002617573	0.001470788	0.0203269	0.733113	0.24656
2880	0	-21.8303	-57.5665	35.7362	0.0003315227	0.0007739512	0.001157912	0.003097321	0.0001348585	0.0007972698	0.342977	0.0577596	0.599263
2881	1	-25.3	-60.0849	34.7848	0.002997852	0.0003264534	0.0009028626	0.001557578	0.0002617573	0.001470788	0.24886	0.601274	0.149866
2882	0	-20.6586	-56.7639	36.1053	0.0002958718	0.0001403493	0.001157912	0.003097321	0.0003291506	0.0007972698	0.355955	0.210118	0.433927
2883	1	-25.3412	-59.5476	34.2063	0.002997852	0.000774564	0.001641414	0.0006575832	0.0002617573	0.00192869	0.075105	0.206628	0.718267
2884	0	-18.8018	-55.4692	36.6673	0.0002958718	0.0001403493	0.001157912	0.00322594	6.761408e-05	0.0002067576	0.408671	0.19292	0.398409
2885	1	-20.6594	-57.7095	37.0502	0.0005352424	0.000774564	0.0004416572	0.0006575832	0.0002639893	0.00192869	0.0156944	0.394525	0.58978
2886	0	-23.6164	-58.5865	34.9701	0.001086335	1.603848e-05	0.001050537	0.00322594	0.0005694343	0.001330624	0.35883	0.169392	0.471778
2887	1	-21.5902	-58.5475	36.9574	0.0005352424	0.000774564	0.0006021449	0.001087837	0.0005018012	0.001219593	0.00636794	0.398263	0.595369
2888	0	-21.4053	-57.6905	36.2852	0.0001417092	1.603848e-05	0.001050537	0.002961343	0.0005694343	0.0008472183	0.345534	0.178415	0.476051
2889	1	-21.824	-58.4112	36.5872	2.511817e-05	0.0008321469	0.001065758	0.001087837	0.0006000509	0.001586695	0.003689	0.651409	0.344902
2890	0	-18.6176	-55.2218	36.6043	0.0002004909	1.603848e-05	0.0009394136	0.002961343	0.00021115	0.0008472183	0.0565192	0.869216	0.0742645
2891	1	-21.8521	-58.8719	37.0198	6.355766e-05	0.0008321469	0.001065758	0.001087837	0.0004430805	0.001148443	0.186091	0.524925	0.288984
2892	0	-18.8499	-55.2046	36.3547	0.0002004909	0.0004321646	0.0009394136	0.003183092	0.00021115	0.000530527	0.188916	0.562854	0.24823
2893	1	-22.0449	-56.8919	34.847	0.0006279671	0.0001179961	0.001065758	0.003931225	0.0004430805	0.00125129	0.17297	0.487913	0.339117
2894	0	-19.9622	-55.3361	35.3739	0.0002004909	0.001051222	0.001593006	0.003183092	0.0002007707	0.000530527	0.118187	0.611937	0.269876
2895	1	-21.6819	-56.6948	35.0129	0.0006279671	8.21704e-06	0.000962001	0.003931225	0.0004430805	0.00125129	0.290841	0.613027	0.0961314
2896	0	-19.7449	-55.9463	36.2014	0.0001371658	0.001051222	0.0007849644	0.002973356	0.0002007707	0.0005466542	0.236216	0.521072	0.242713
2897	1	-22.6735	-56.9408	34.2673	0.001079855	0.0001129076	0.000962001	0.004351363	0.0004430805	0.00123419	0.290841	0.613027	0.0961314
2898	0	-21.2572	-56.0603	34.8031	0.0009499735	0.0003793077	0.001564373	0.003520846	0.0002783795	0.0008008978	0.236216	0.521072	0.242713
2899	1	-20.8093	-54.7799	33.9705	0.0005152751	0.0001129076	0.001650229	0.005553899	0.0003665214	0.0003665492	0.160868	0.661999	0.177133
2900	0	-19.9758	-56.0603	36.0845	0.0004291523	3.202973e-05	0.0007821807	0.003520846	0.0002794981	0.0008008978	0.21253	0.347693	0.439777
2901	1	-17.9316	-53.9731	36.0416	0.0005152751	1.73368e-05	0.001115158	0.003596046	4.336869e-05	0.0006126388	0.104955	0.779478	0.115567
2902	0	-22.9924	-57.1365	34.1442	0.0007076517	3.202973e-05	0.003011591	0.003520846	0.0002688661	0.0008008978	0.228233	0.452272	0.319495
2903	1	-20.3328	-56.042	35.7092	0.0005152751	6.16482e-06	0.001204801	0.003596046	0.0005988415	0.0004064941	0.205157	0.568943	0.2259
2904	0	-21.8282	-55.7623	33.9342	0.001415743	0.0008094865	0.002000874	0.003520846	6.4284e-05	0.0008008978	0.212221	0.690814	0.096965
2905	1	-18.3638	-54.2887	35.9249	0.0004376655	3.305416e-06	0.001204801	0.003805779	0.0001919467	0.0004064941	0.284547	0.599931	0.115523
2906	0	-22.4953	-56.0253	33.53	0.001935911	0.0008094865	0.002000874	0.003520846	6.4284e-05	0.0008008978	0.085921	0.754866	0.159213
2907	1	-20.2347	-55.8498	35.6151	0.0004376655	1.718171e-05	0.001112006	0.003805779	0.0006695575	0.0004064941	0.0971955	0.742385	0.16042
2908	0	-21.2893	-55.9642	34.675	0.0007264599	0.0008731503	0.002000874	0.003392778	0.0003204675	0.0003450056	0.023558	0.616331	0.360111
2909	1	-22.1154	-57.2044	35.089	0.0004376655	1.718171e-05	0.001112006	0.003805779	0.0006695575	0.001083687	0.420653	0.518457	0.0608901
2910	0	-22.6394	-56.6877	34.0482	0.002054737	0.0003514729	0.002000874	0.003392778	0.0003204675	0.0003450056	0.0243009	0.564522	0.411177
2911	1	-20.0415	-54.4795	34.438	8.149591e-05	0.000919206	0.002164474	0.004342078	0.0001625265	0.0002938649	0.211088	0.672005	0.116907
2912	0	-21.1717	-56.4033	35.2317	0.0006237205	0.0003514729	0.002000874	0.003595111	0.0003204675	5.058223e-05	0.0279341	0.648924	0.323142
2913	1	-19.1073	-55.5243	36.4171	9.263539e-05	0.000919206	0.0008049669	0.002879733	9.418454e-05	0.0006258309	0.253877	0.608428	0.137694
2914	0	-20.0546	-56.2142	36.1596	0.0006237205	0.0003514729	0.0007813276	0.003595111	0.0003204675	7.587235e-05	0.144371	0.54289	0.312739
2915	1	-22.6486	-58.6104	35.9618	9.263539e-05	0.000919206	0.002296003	0.002022381	4.645938e-05	0.0006258309	0.241074	0.090913	0.668013
2916	0	-19.9904	-54.9715	34.9811	0.0006237205	0.0003514729	0.002355587	0.003772909	8.511765e-05	7.587235e-05	0.00898895	0.93836	0.0526509
2917	1	-22.5703	-58.4859	35.9156	9.263539e-05	0.000919206	0.002296003	0.002022381	4.645938e-05	0.0006853483	0.252919	0.10396	0.643121
2918	0	-22.8969	-57.0882	34.1912	0.0006237205	0.0003514729	0.002355587	0.004682441	8.511765e-05	0.0001829628	0.138755	0.0485133	0.812731
2919	1	-24.8211	-59.6035	34.7824	0.0002620303	0.000919206	0.001582879	0.003032912	0.0005181569	0.00120528	0.730832	0.037456	0.231712
2920	0	-23.199	-59.2749	36.0759	0.0009789791	0.0003514729	0.002355587	0.001839044	0.0001476363	0.0001829628	0.042719	0.285097	0.672184
2921	1	-22.6705	-57.8729	35.2024	0.0005385853	0.0001020291	0.001582879	0.003032912	0.0005181569	0.00120528	0.357765	0.317771	0.324464
2922	0	-25.3256	-58.3864	33.0608	0.00257927	0.0003514729	0.002355587	0.003008021	0.0001418909	0.001299921	0.19194	0.497624	0.310435
2923	1	-25.5038	-57.8496	32.3458	0.0004115896	0.002655298	0.001582879	0.00455209	0.0002493132	0.00120528	0.357765	0.317771	0.324464
2924	0	-23.5512	-57.2488	33.6977	0.00257927	0.0002660238	0.002619834	0.003008021	0.0001418909	0.0003014785	0.161553	0.56167	0.276777
2925	1	-21.587	-55.9806	34.3935	0.0004381794	8.032361e-05	0.001582879	0.00455209	0.0001621579	0.00120528	0.393367	0.349394	0.257239
2926	0	-20.3834	-54.9331	34.5497	0.0005960554	0.0002660238	0.002619834	0.003894642	0.0001418909	0.0003014785	0.09242	0.749244	0.158336
2927	1	-20.3565	-55.4854	35.1289	0.0002834105	0.001206918	0.001582879	0.003668339	0.0001621579	0.0001707996	0.393367	0.349394	0.257239
2928	0	-24.1315	-56.8668	32.7353	0.0005960554	0.0002022764	0.002619834	0.005369912	8.375356e-05	0.001283282	0.30494	0.372892	0.322169
2929	1	-23.303	-57.6567	34.3537	0.0002834105	0.0008984408	0.002889034	0.003668339	0.0001621579	0.0001707996	0.468351	0.104513	0.427136
2930	0	-19.8841	-54.9569	35.0728	0.0003065473	0.0002022764	0.0006445555	0.005369912	8.375356e-05	0.0005396706	0.340306	0.319087	0.340608
2931	1	-18.4587	-55.1954	36.7368	0.0002834105	3.339295e-05	0.0008066155	0.003668339	4.256423e-05	0.0001707996	0.4202	0.205481	0.374319
2932	0	-20.4824	-55.3789	34.8965	0.0003065473	0.0002022764	0.0006445555	0.005369912	8.375356e-05	0.0007665518	0.0316455	0.308695	0.659659
2933	1	-21.162	-56.1006	34.9387	0.0002834105	0.0002881986	0.002038788	0.003668339	5.33616e-05	0.0009872026	0.361933	0.218186	0.419881
2934	0	-19.4283	-54.1803	34.752	4.808505e-05	0.0002257397	0.00149448	0.005369912	8.375356e-05	0.0003375601	0.106871	0.284715	0.608414
2935	1	-19.7388	-56.162	36.4232	0.000139807	0.0003259762	0.0002479488	0.004438031	5.33616e-05	0.0002035343	0.397348	0.481768	0.120885
2936	0	-22.0924	-55.821	33.7285	0.0001120632	0.001243985	0.00149448	0.005369912	0.0003188185	0.0003375601	0.210185	0.25178	0.538035
2937	1	-19.8827	-56.0315	36.1489	0.0005902821	1.15695e-05	0.0002479488	0.004442622	5.33616e-05	0.0004159675	0.28751	0.625021	0.087469
2938	0	-21.3857	-56.6452	35.2596	0.0004566373	0.001243985	0.001253279	0.003296012	0.0003188185	0.0003375601	0.210185	0.25178	0.538035
2939	1	-19.3393	-56.3224	36.9831	0.0005902821	1.61169e-05	0.000971044	0.002191015	2.330104e-05	0.0008962962	0.301835	0.684568	0.0135964
2940	0	-20.827	-57.0084	36.1814	5.893405e-05	0.001243985	0.0007648559	0.002686757	0.0003188185	0.0006465229	0.416903	0.46077	0.122327
2941	1	-19.0662	-56.1224	37.0562	0.0005902821	0.000157542	0.0007261362	0.002969861	8.971721e-05	6.040905e-05	0.383883	0.595302	0.0208145
2942	0	-21.3848	-55.2723	33.8875	5.893405e-05	0.001243985	0.001161858	0.005242056	0.0003188185	0.0006465229	0.280699	0.5675	0.151801
2943	1	-18.8719	-55.4777	36.6058	0.0001229013	0.000157542	0.001450735	0.002969861	0.0002367099	0.0002359094	0.543103	0.42745	0.0294475
2944	0	-26.5687	-60.1497	33.5811	5.893405e-05	0.001243985	0.001161858	0.003537521	0.0003188185	0.002745507	0.383712	0.486227	0.130061
2945	1	-20.8718	-56.1959	35.3242	0.0001229013	0.0004739659	0.001108096	0.004056014	0.0008262815	0.0002359094	0.103264	0.881574	0.0151623
2946	0	-25.1251	-59.2799	34.1548	0.0004259656	0.001040989	0.001161858	0.002870002	8.384104e-05	0.002745507	0.0639091	0.254891	0.6812
2947	1	-20.0014	-55.2296	35.2282	0.000554112	0.0008086084	0.001108096	0.004056014	0.0001838807	0.0002359094	0.574934	0.340647	0.0844182
2948	0	-23.6101	-58.73	35.1199	0.0004803805	0.001040989	0.001161858	0.001584472	7.285554e-05	0.002745507	0.0782154	0.0880963	0.833688
2949	1	-20.1446	-55.5267	35.3821	0.0003390609	0.0008086084	0.001142618	0.004056014	0.0002888213	0.0001134875	0.374161	0.441628	0.184211
2950	0	-25.4639	-61.1998	35.7359	0.0003238014	0.001128244	0.001161858	0.001062795	0.001241665	0.001374903	0.529679	0.21989	0.250431
2951	1	-21.1384	-55.522	34.3836	0.0008249652	0.001106189	0.001142618	0.004056014	0.0002106643	0.0006933042	0.2756	0.588713	0.135687
2952	0	-25.6454	-61.2973	35.6519	0.001285213	6.52211e-05	3.414728e-05	0.002367804	0.001241665	0.001407288	0.508148	0.229956	0.261895
2953	1	-18.9563	-54.8495	35.8931	0.0002095235	0.0001249469	0.001069295	0.004380388	0.0002273674	7.937816e-05	0.39058	0.496822	0.112598
2954	0	-21.5081	-58.4018	36.8937	0.0004290797	3.256892e-05	0.0004734768	0.0009920612	0.001241665	0.001634272	0.302334	0.0709143	0.626752
2955	1	-22.5356	-58.5404	36.0048	0.0002095235	1.213903e-05	0.000329696	0.004380388	0.0009360265	7.937816e-05	0.416827	0.463008	0.120165
2956	0	-22.6521	-58.8777	36.2256	0.0004290797	0.0009455547	0.0004734768	0.0009833542	0.001197225	0.001634272	0.302334	0.0709143	0.626752
2957	1	-22.452	-57.498	35.0459	0.0002095235	2.131376e-05	0.000329696	0.0059218	0.0005506072	0.0001483192	0.220136	0.244525	0.535339
2958	0	-25.0422	-60.8531	35.8109	0.0002958948	0.001063836	0.0001033178	0.0009833542	0.002116062	0.001634272	0.104843	0.102253	0.792904
2959	1	-20.3396	-55.4657	35.1262	0.0002024895	1.430061e-05	0.000329696	0.005911105	0.0002620483	0.0003583366	0.163795	0.701265	0.13494
2960	0	-24.913	-60.4088	35.4958	0.0003504039	0.001208864	0.000220029	0.0004043632	0.002116062	0.002302554	0.195226	0.190402	0.614371
2961	1	-23.005	-56.9476	33.9426	0.0002024895	5.658434e-06	0.001111027	0.005911105	0.0009293191	0.0004417215	0.404162	0.457509	0.138329
2962	0	-22.4018	-58.6778	36.276	0.0005082564	0.001208864	0.000334783	0.0010856	0.0001580102	0.002302554	0.216221	0.0731596	0.710619
2963	1	-21.2368	-58.3573	37.1206	0.0006372002	0.0001247378	0.001111027	0.001565507	0.0002106549	0.00086203	0.288443	0.326516	0.385041
2964	0	-23.0668	-59.4983	36.4315	0.0005082564	0.001208864	0.001713048	0.0007842607	0.0001580102	0.001025598	0.362919	0.122796	0.514285
2965	1	-23.2489	-56.2436	32.9948	0.0006372002	0.002390468	0.001676677	0.004069983	0.0001848099	0.00086203	0.0853763	0.681496	0.233127
2966	0	-22.308	-59.0247	36.7167	0.0007693217	0.0008225204	0.001026026	0.00129414	9.330416e-05	0.001025598	0.362919	0.122796	0.514285
2967	1	-19.7059	-55.7153	36.0093	0.0003562423	0.0003000352	0.0003893294	0.004069983	0.0001848099	0.000640943	0.0932479	0.65213	0.254622
2968	0	-26.418	-59.9333	33.5153	0.0004630188	0.0008225204	0.000901506	0.004681982	3.847032e-05	0.002243762	0.537584	0.0668586	0.395558
2969	1	-18.1929	-53.9796	35.7867	0.0001726993	0.0003000352	0.001168938	0.004069983	5.368563e-05	0.0004625169	0.0560414	0.444927	0.499032
2970	0	-28.4698	-61.1369	32.667	0.000107399	0.0008225204	0.003412289	0.004681982	0.0009806667	0.0002381337	0.659531	0.0986012	0.241868
2971	1	-18.2354	-54.6194	36.384	0.0001726993	0.0005282688	0.0009136228	0.003358258	2.381976e-05	0.0004625169	0.0560414	0.444927	0.499032
2972	0	-23.9968	-57.2521	33.2553	0.0006790621	0.0002032425	0.003412289	0.004681982	0.0002711612	0.0002381337	0.0337178	0.279839	0.686443
2973	1	-18.2938	-54.1734	35.8797	0.0001726993	0.000190008	0.001376313	0.004065686	0.0001388046	0.0001646912	0.0717531	0.496907	0.43134
2974	0	-19.1752	-54.1621	34.9869	0.0006790621	0.0002771287	0.001109725	0.004681982	0.0002711612	0.0002381337	0.0576202	0.922298	0.0200814
2975	1	-18.4614	-54.6239	36.1625	6.089632e-05	0.0009055673	0.0007223641	0.003791746	9.899587e-05	0.0001646912	0.0193298	0.650321	0.330349
2976	0	-19.8406	-54.6404	34.7998	0.0003163096	0.0002771287	0.001234141	0.004681982	0.0002711612	0.0007173565	0.304972	0.680218	0.0148105
2977	1	-19.7286	-55.743	36.0144	0.000850317	0.0004393066	0.0007223641	0.003791746	9.899587e-05	3.209362e-05	0.0284149	0.928716	0.0428688
2978	0	-20.5247	-56.1743	35.6496	0.0003163096	0.0002771287	0.0004268191	0.004681982	0.0004576626	0.0002444241	0.212103	0.473079	0.314818
2979	1	-20.0853	-55.5661	35.4808	8.729303e-05	0.0004393066	0.00206982	0.003791746	0.0002013477	3.209362e-05	0.0284149	0.928716	0.0428688
2980	0	-20.2006	-55.7111	35.5105	0.0003729297	0.0002771287	0.0004268191	0.004681982	0.0001754643	0.0006489936	0.323102	0.472029	0.204869
2981	1	-20.3904	-54.8681	34.4778	0.001045787	0.0004393066	0.00206982	0.003791746	2.303541e-05	0.0005428066	0.420662	0.553776	0.0255619
2982	0	-19.7863	-54.5724	34.7862	0.0003899114	0.0002771287	0.001276944	0.004761387	0.0001754643	0.0006347607	0.320092	0.467632	0.212276
2983	1	-20.4836	-57.5265	37.0429	3.181306e-05	0.0004393066	0.00206982	0.001485474	4.184927e-05	0.0005428066	0.0459504	0.934669	0.0193803
2984	0	-18.7289	-53.7159	34.987	0.0003899114	0.0004098015	0.001276944	0.004761387	3.655214e-05	0.000382566	0.45552	0.521168	0.0233121
2985	1	-22.3124	-58.421	36.1086	3.181306e-05	0.002554638	0.0008037841	0.001739348	0.0001411626	0.0005428066	0.198602	0.717634	0.0837635
2986	0	-20.022	-54.6659	34.6439	0.001220039	2.120088e-05	0.001276944	0.004761387	3.655214e-05	0.000382566	0.65647	0.291244	0.0522857
2987	1	-21.3477	-57.6725	36.3248	3.181306e-05	0.0002001627	0.002886498	0.001805942	6.81468e-05	0.0005428066	0.197403	0.713303	0.089294
2988	0	-20.919	-56.3853	35.4662	0.0003028049	2.120088e-05	0.0007831227	0.004761387	0.0003892685	0.000382566	0.202202	0.120533	0.677264
2989	1	-22.6515	-58.6181	35.9665	7.048053e-05	0.0002966279	0.002886498	0.001805942	6.543758e-05	0.0008714137	0.434858	0.250304	0.314839
2990	0	-22.5637	-59.0438	36.4801	0.0003028049	2.120088e-05	0.001196974	0.002675818	0.0007560792	0.000382566	0.202202	0.120533	0.677264
2991	1	-25.621	-61.3672	35.7462	7.048053e-05	0.001018397	0.002886498	0.0006495947	0.0006562482	0.0009988142	0.160292	0.37191	0.467798
2992	0	-20.7159	-57.022	36.3061	0.000277493	2.706389e-05	0.001092876	0.002977678	9.339882e-05	0.001090853	0.0297039	0.0641282	0.906168
2993	1	-21.1064	-59.3036	38.1973	7.048053e-05	3.863163e-05	9.404288e-06	0.001351823	0.0006562482	0.0009988142	0.125678	0.415025	0.459297
2994	0	-19.6369	-56.455	36.8181	0.000277493	2.706389e-05	0.001092876	0.002977678	0.0002569528	0.0002683278	0.00565146	0.173532	0.820817
2995	1	-22.8116	-60.3845	37.5728	2.090287e-05	3.863163e-05	2.194232e-05	0.002192497	0.0006562482	0.0009988142	0.14388	0.475131	0.380989
2996	0	-18.9485	-55.7517	36.8033	0.000277493	4.487141e-05	0.001092876	0.002977678	0.000258281	0.0002683278	0.00439583	0.357155	0.638449
2997	1	-18.7862	-56.173	37.3868	2.090287e-05	0.0002621776	2.194232e-05	0.0001750287	0.0004976152	0.003190777	0.0395548	0.287231	0.673215
2998	0	-18.1866	-54.7211	36.5345	0.000277493	0.0003758881	0.001092876	0.003234252	1.657021e-05	0.0002683278	0.00439583	0.357155	0.638449
2999	1	-19.0078	-56.2701	37.2623	1.291355e-05	0.001012292	7.080956e-05	0.0003976703	0.0004976152	0.002337424	0.259071	0.0934428	0.647487
3000	0	-18.6164	-55.0565	36.4401	0.000277493	0.0003758881	0.0008331274	0.003201658	0.0001724645	0.0005262505	0.0206399	0.6353	0.34406
3001	1	-19.3357	-56.4179	37.0822	4.095027e-06	0.001222377	7.080956e-05	0.0003976703	0.0005280923	0.002337424	0.136632	0.236354	0.627015
3002	0	-19.8371	-56.4233	36.5863	0.000121972	0.0003758881	0.0008331274	0.003201658	0.0001398973	0.0005262505	0.0496258	0.12313	0.827244
3003	1	-20.4712	-57.4162	36.945	1.395155e-05	0.0003905085	0.000536008	0.0003025921	0.001156642	0.002337424	0.074202	0.431969	0.493829
3004	0	-20.997	-56.7061	35.7091	0.0007226545	0.0003758881	0.001019476	0.003201658	0.0001398973	0.0008681887	0.0573771	0.183568	0.759055
3005	1	-21.9712	-58.0703	36.0991	1.749488e-05	0.0003905085	0.0005813008	0.00105564	0.0008034674	0.002977432	0.074202	0.431969	0.493829
3006	0	-21.9815	-57.1909	35.2094	0.0007226545	0.0003758881	0.0007573172	0.004055778	0.0004845472	0.000574692	0.0559694	0.179064	0.764966
3007	1	-22.9389	-59.5331	36.5942	0.0001953715	0.0005893115	0.0005813008	0.0007020374	0.0001431024	0.002977432	0.523681	0.238857	0.237463
3008	0	-23.9083	-56.9821	33.0738	0.0007226545	0.0001270554	0.001276486	0.006802268	0.0002163218	0.000574692	0.534498	0.0882966	0.377205
3009	1	-21.9077	-59.0484	37.1407	0.0002771616	0.0005893115	0.0005813008	0.001679147	0.0001431024	0.001215183	0.631484	0.288027	0.0804891
3010	0	-22.6431	-56.4132	33.7701	0.0007226545	7.440115e-05	0.001276486	0.005962653	0.0002124683	0.000574692	0.62031	0.102472	0.277218
3011	1	-22.4892	-58.3977	35.9084	0.001318289	0.0002676675	0.001447805	0.001679147	0.0001431024	0.001215183	0.311506	0.142081	0.546413
3012	0	-22.987	-58.3799	35.393	0.0007226545	0.0001942962	0.001276486	0.003267792	0.0002124683	0.001060938	0.783654	0.0427677	0.173578
3013	1	-20.9253	-58.6672	37.7419	0.0004607901	0.000706092	0.0001433925	0.0004909635	0.0006949717	0.001215183	0.28159	0.398965	0.319446
3014	0	-22.0621	-57.8209	35.7588	0.0003242272	0.0001942962	0.001066174	0.003045373	0.0005727879	0.001060938	0.0793411	0.181998	0.738661
3015	1	-22.0365	-58.4939	36.4574	0.0004607901	0.000706092	0.001253158	0.0004909635	0.0006772932	0.001776349	0.421809	0.171104	0.407088
3016	0	-20.2926	-57.5221	37.2296	0.0007502707	9.661459e-05	0.001066174	0.002143276	2.723532e-05	0.0002872856	0.261416	0.179093	0.55949
3017	1	-24.6165	-59.6952	35.0787	0.0006772957	0.000706092	0.00164826	0.0008298683	0.0006772932	0.002600313	0.593297	0.120355	0.286348
3018	0	-22.5065	-58.1163	35.6098	0.001338162	9.661459e-05	0.001066174	0.002143276	2.723532e-05	0.001784063	0.117126	0.625649	0.257225
