Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu_morpho
2306	0	-62.2854	-62.2827	-0.0027142	0.002714198
2307	1	-61.5173	-61.5151	-0.00221608	0.00221608
2308	0	-61.8404	-61.8379	-0.00246691	0.002466909
2309	1	-63.9231	-63.9197	-0.00337194	0.003371939
2310	0	-62.4527	-62.45	-0.0027944	0.002794402
2311	1	-61.5162	-61.5146	-0.00159454	0.001594537
2312	0	-62.4527	-62.45	-0.0027944	0.002794402
2313	1	-62.7274	-62.7245	-0.00291682	0.002916824
2314	0	-62.4527	-62.45	-0.0027944	0.002794402
2315	1	-63.3189	-63.3158	-0.00315397	0.003153972
2316	0	-61.6304	-61.6281	-0.00231737	0.002317368
2317	1	-61.3634	-61.3616	-0.00178877	0.001788769
2318	0	-61.6304	-61.6281	-0.00231737	0.002317368
2319	1	-61.8635	-61.8621	-0.0013987	0.001398696
2320	0	-61.6304	-61.6281	-0.00231737	0.002317368
2321	1	-61.84	-61.8386	-0.0014088	0.001408802
2322	0	-62.117	-62.1143	-0.00262763	0.002627633
2323	1	-61.3602	-61.3584	-0.00179779	0.001797792
2324	0	-61.8704	-61.869	-0.00139579	0.001395791
2325	1	-61.6019	-61.5996	-0.00229379	0.002293787
2326	0	-61.4863	-61.4847	-0.00162	0.001619999
2327	1	-61.6019	-61.5996	-0.00229379	0.002293787
2328	0	-64.0578	-64.0544	-0.00341813	0.003418128
2329	1	-61.6019	-61.5996	-0.00229379	0.002293787
2330	0	-61.5102	-61.508	-0.00220884	0.002208839
2331	1	-61.4508	-61.4487	-0.00214167	0.002141666
2332	0	-61.6647	-61.6624	-0.00234442	0.002344419
2333	1	-61.5229	-61.5213	-0.00158915	0.001589152
2334	0	-61.3876	-61.3859	-0.00173755	0.001737548
2335	1	-61.4235	-61.4218	-0.00168567	0.001685673
2336	0	-61.3532	-61.3514	-0.00182195	0.001821945
2337	1	-61.3848	-61.3831	-0.00174247	0.001742469
2338	0	-61.3532	-61.3514	-0.00182195	0.001821945
2339	1	-61.5584	-61.5561	-0.00225554	0.002255537
2340	0	-61.6006	-61.5983	-0.00229273	0.002292729
2341	1	-61.5584	-61.5561	-0.00225554	0.002255537
2342	0	-61.3456	-61.3437	-0.00189554	0.001895541
2343	1	-61.5584	-61.5561	-0.00225554	0.002255537
2344	0	-61.4248	-61.4227	-0.00210683	0.002106826
2345	1	-61.6018	-61.5995	-0.00229373	0.002293728
2346	0	-61.4098	-61.4081	-0.0017036	0.001703599
2347	1	-61.6018	-61.5995	-0.00229373	0.002293728
2348	0	-61.4733	-61.4716	-0.00163203	0.001632026
2349	1	-61.5165	-61.5143	-0.00221525	0.002215248
2350	0	-63.1912	-63.1881	-0.00310516	0.003105165
2351	1	-61.3517	-61.3498	-0.00194729	0.001947287
2352	0	-62.2005	-62.1992	-0.00127754	0.001277538
2353	1	-61.3705	-61.3687	-0.00177114	0.00177114
2354	0	-62.0905	-62.0891	-0.00131311	0.001313112
2355	1	-61.3705	-61.3687	-0.00177114	0.00177114
2356	0	-61.4904	-61.4888	-0.00161634	0.001616338
2357	1	-61.3853	-61.3836	-0.00174163	0.001741628
2358	0	-61.8229	-61.8205	-0.00245566	0.002455658
2359	1	-61.3541	-61.3523	-0.00181838	0.001818375
2360	0	-61.3768	-61.3748	-0.00202327	0.00202327
2361	1	-61.8604	-61.8579	-0.00247958	0.002479585
2362	0	-61.3768	-61.3748	-0.00202327	0.00202327
2363	1	-61.8604	-61.8579	-0.00247958	0.002479585
2364	0	-61.3768	-61.3748	-0.00202327	0.00202327
2365	1	-61.4453	-61.4436	-0.00166036	0.001660363
2366	0	-61.4169	-61.4152	-0.00169408	0.001694083
2367	1	-61.5607	-61.5585	-0.00225767	0.002257669
2368	0	-61.4169	-61.4152	-0.00169408	0.001694083
2369	1	-62.3374	-62.3346	-0.00273963	0.00273963
2370	0	-61.7048	-61.7024	-0.00237447	0.002374474
2371	1	-61.5272	-61.5256	-0.00158574	0.001585743
2372	0	-61.7048	-61.7024	-0.00237447	0.002374474
2373	1	-63.185	-63.1819	-0.00310276	0.003102764
2374	0	-61.7048	-61.7024	-0.00237447	0.002374474
2375	1	-61.9252	-61.9226	-0.00251935	0.002519348
2376	0	-61.4624	-61.4608	-0.00164256	0.001642558
2377	1	-61.9252	-61.9226	-0.00251935	0.002519348
2378	0	-61.3704	-61.3684	-0.00200828	0.002008282
2379	1	-61.7398	-61.7374	-0.00239959	0.00239959
2380	0	-61.8507	-61.8482	-0.00247344	0.002473445
2381	1	-62.6479	-62.645	-0.00288239	0.002882391
2382	0	-61.3624	-61.3604	-0.00198674	0.001986736
2383	1	-61.3724	-61.3706	-0.00176692	0.001766922
2384	0	-61.3501	-61.3482	-0.0019389	0.001938896
2385	1	-61.9641	-61.9628	-0.00135834	0.001358343
2386	0	-61.3455	-61.3436	-0.00188737	0.00188737
2387	1	-62.9999	-62.9989	-0.00108197	0.001081975
2388	0	-61.7971	-61.7947	-0.00243872	0.002438718
2389	1	-62.9999	-62.9989	-0.00108197	0.001081975
2390	0	-62.3055	-62.3042	-0.00124623	0.001246228
2391	1	-62.6509	-62.6498	-0.00115696	0.001156956
2392	0	-61.5999	-61.5976	-0.00229212	0.002292117
2393	1	-61.9169	-61.9155	-0.00137674	0.001376736
2394	0	-61.5999	-61.5976	-0.00229212	0.002292117
2395	1	-61.9169	-61.9155	-0.00137674	0.001376736
2396	0	-61.3548	-61.353	-0.00181573	0.001815735
2397	1	-61.4516	-61.4495	-0.00214265	0.002142648
2398	0	-61.3548	-61.353	-0.00181573	0.001815735
2399	1	-62.4569	-62.4541	-0.00279634	0.002796343
2400	0	-61.3548	-61.353	-0.00181573	0.001815735
2401	1	-62.4569	-62.4541	-0.00279634	0.002796343
2402	0	-61.4136	-61.4115	-0.0020901	0.002090096
2403	1	-62.4569	-62.4541	-0.00279634	0.002796343
2404	0	-61.4136	-61.4115	-0.0020901	0.002090096
2405	1	-61.3831	-61.3813	-0.00174563	0.001745633
2406	0	-61.3576	-61.3558	-0.00180585	0.001805852
2407	1	-61.3471	-61.3452	-0.00191799	0.001917987
2408	0	-61.3639	-61.3619	-0.00199096	0.001990958
2409	1	-61.3471	-61.3452	-0.00191799	0.001917987
2410	0	-61.3639	-61.3619	-0.00199096	0.001990958
2411	1	-61.3471	-61.3452	-0.00191799	0.001917987
2412	0	-61.5376	-61.5354	-0.00223606	0.00223606
2413	1	-62.2087	-62.206	-0.0026756	0.002675599
2414	0	-61.3468	-61.345	-0.00185958	0.001859584
2415	1	-61.6091	-61.6075	-0.00152852	0.001528524
2416	0	-61.3732	-61.3711	-0.00201498	0.00201498
2417	1	-61.403	-61.4009	-0.00207315	0.002073152
2418	0	-61.3761	-61.3743	-0.00175919	0.001759192
2419	1	-61.479	-61.4768	-0.00217524	0.002175237
2420	0	-61.3761	-61.3743	-0.00175919	0.001759192
2421	1	-61.479	-61.4768	-0.00217524	0.002175237
2422	0	-61.3761	-61.3743	-0.00175919	0.001759192
2423	1	-61.479	-61.4768	-0.00217524	0.002175237
2424	0	-61.4852	-61.483	-0.00218212	0.002182119
2425	1	-61.405	-61.4029	-0.00207642	0.002076415
2426	0	-62.2765	-62.2738	-0.00270976	0.002709758
2427	1	-61.405	-61.4029	-0.00207642	0.002076415
2428	0	-61.3456	-61.3438	-0.00187748	0.001877482
2429	1	-61.405	-61.4029	-0.00207642	0.002076415
2430	0	-61.3456	-61.3438	-0.00187748	0.001877482
2431	1	-61.405	-61.4029	-0.00207642	0.002076415
2432	0	-61.6587	-61.6563	-0.00233974	0.00233974
2433	1	-61.405	-61.4029	-0.00207642	0.002076415
2434	0	-61.6587	-61.6563	-0.00233974	0.00233974
2435	1	-61.3553	-61.3534	-0.00196287	0.001962872
2436	0	-61.3997	-61.3977	-0.0020676	0.0020676
2437	1	-61.3553	-61.3534	-0.00196287	0.001962872
2438	0	-61.7116	-61.7092	-0.00237939	0.002379392
2439	1	-61.3553	-61.3534	-0.00196287	0.001962872
2440	0	-61.7116	-61.7092	-0.00237939	0.002379392
2441	1	-62.2577	-62.2564	-0.00126019	0.001260193
2442	0	-61.7116	-61.7092	-0.00237939	0.002379392
2443	1	-61.3609	-61.3589	-0.00198203	0.001982035
2444	0	-61.7116	-61.7092	-0.00237939	0.002379392
2445	1	-61.7991	-61.7977	-0.00142708	0.00142708
2446	0	-61.7116	-61.7092	-0.00237939	0.002379392
2447	1	-61.7025	-61.701	-0.00147464	0.001474636
2448	0	-62.5715	-62.5686	-0.00284857	0.002848569
2449	1	-61.7025	-61.701	-0.00147464	0.001474636
2450	0	-61.346	-61.3441	-0.00190489	0.00190489
2451	1	-61.4354	-61.4338	-0.00167141	0.001671408
2452	0	-61.899	-61.8965	-0.00250354	0.002503538
2453	1	-61.3818	-61.3797	-0.00203397	0.002033972
2454	0	-61.3678	-61.366	-0.00177758	0.001777579
2455	1	-61.3818	-61.3797	-0.00203397	0.002033972
2456	0	-61.4481	-61.446	-0.00213822	0.002138224
2457	1	-64.6686	-64.665	-0.00361926	0.003619258
2458	0	-61.4481	-61.446	-0.00213822	0.002138224
2459	1	-63.0697	-63.0667	-0.00305764	0.003057635
2460	0	-61.4405	-61.4388	-0.00166571	0.001665715
2461	1	-61.3886	-61.3869	-0.00173588	0.001735884
2462	0	-61.4405	-61.4388	-0.00166571	0.001665715
2463	1	-61.5573	-61.5557	-0.00156331	0.001563308
2464	0	-61.4405	-61.4388	-0.00166571	0.001665715
2465	1	-61.5573	-61.5557	-0.00156331	0.001563308
2466	0	-61.5309	-61.5294	-0.00158286	0.001582863
2467	1	-61.3529	-61.3509	-0.00195275	0.001952754
2468	0	-61.5309	-61.5294	-0.00158286	0.001582863
2469	1	-61.3529	-61.3509	-0.00195275	0.001952754
2470	0	-61.7241	-61.7218	-0.00238846	0.002388457
2471	1	-61.6687	-61.6664	-0.00234748	0.00234748
2472	0	-61.7241	-61.7218	-0.00238846	0.002388457
2473	1	-62.1558	-62.1531	-0.0026482	0.002648196
2474	0	-61.7241	-61.7218	-0.00238846	0.002388457
2475	1	-61.4846	-61.483	-0.00162149	0.001621488
2476	0	-61.4834	-61.4818	-0.00162261	0.001622606
2477	1	-61.3724	-61.3706	-0.00176698	0.001766979
2478	0	-61.6582	-61.6558	-0.00233935	0.00233935
2479	1	-61.3724	-61.3706	-0.00176698	0.001766979
2480	0	-61.3921	-61.3904	-0.00173001	0.001730006
2481	1	-62.3728	-62.3716	-0.00122731	0.001227314
2482	0	-61.8688	-61.8674	-0.00139646	0.001396456
2483	1	-61.3455	-61.3436	-0.00188485	0.001884849
2484	0	-61.3848	-61.383	-0.00174261	0.001742611
2485	1	-61.3455	-61.3436	-0.00188485	0.001884849
2486	0	-61.3848	-61.383	-0.00174261	0.001742611
2487	1	-61.5055	-61.5033	-0.00220397	0.002203967
2488	0	-61.5805	-61.5782	-0.00227536	0.00227536
2489	1	-61.5055	-61.5033	-0.00220397	0.002203967
2490	0	-62.0099	-62.0086	-0.00134134	0.001341342
2491	1	-61.5055	-61.5033	-0.00220397	0.002203967
2492	0	-62.7481	-62.7452	-0.00292566	0.002925665
2493	1	-61.5055	-61.5033	-0.00220397	0.002203967
2494	0	-62.0596	-62.057	-0.00259652	0.002596518
2495	1	-61.4637	-61.462	-0.00164133	0.001641327
2496	0	-61.8465	-61.8451	-0.00140597	0.001405969
2497	1	-61.8752	-61.8738	-0.00139379	0.001393785
2498	0	-61.8465	-61.8451	-0.00140597	0.001405969
2499	1	-62.1671	-62.1658	-0.00128801	0.001288009
2500	0	-62.343	-62.3402	-0.00274234	0.002742337
2501	1	-61.3612	-61.3594	-0.00179486	0.001794859
2502	0	-61.3812	-61.3794	-0.00174915	0.001749149
2503	1	-61.7695	-61.7671	-0.00242014	0.002420137
2504	0	-61.3812	-61.3794	-0.00174915	0.001749149
2505	1	-61.7695	-61.7671	-0.00242014	0.002420137
2506	0	-61.3812	-61.3794	-0.00174915	0.001749149
2507	1	-61.7695	-61.7671	-0.00242014	0.002420137
2508	0	-61.3465	-61.3446	-0.00191133	0.001911327
2509	1	-61.7695	-61.7671	-0.00242014	0.002420137
2510	0	-61.4235	-61.4214	-0.0021049	0.002104899
2511	1	-61.6104	-61.6081	-0.00230093	0.00230093
2512	0	-61.4235	-61.4214	-0.0021049	0.002104899
2513	1	-61.3999	-61.3982	-0.00171785	0.001717846
2514	0	-61.7289	-61.7266	-0.00239188	0.00239188
2515	1	-61.3562	-61.3544	-0.00181075	0.001810754
2516	0	-63.6054	-63.6044	-0.000975326	0.0009753262
2517	1	-61.3562	-61.3544	-0.00181075	0.001810754
2518	0	-62.3064	-62.3052	-0.00124596	0.00124596
2519	1	-61.3562	-61.3544	-0.00181075	0.001810754
2520	0	-62.3064	-62.3052	-0.00124596	0.00124596
2521	1	-61.4918	-61.4902	-0.00161509	0.001615092
2522	0	-61.7886	-61.7872	-0.00143192	0.001431925
2523	1	-61.4763	-61.4741	-0.00217217	0.002172167
2524	0	-61.887	-61.8845	-0.00249615	0.002496151
2525	1	-61.4863	-61.4841	-0.00218333	0.002183327
2526	0	-62.2279	-62.2266	-0.00126913	0.001269126
2527	1	-61.3499	-61.3481	-0.00183763	0.001837631
2528	0	-62.0852	-62.0826	-0.00261053	0.002610526
2529	1	-61.3835	-61.3815	-0.00203753	0.002037532
2530	0	-62.0852	-62.0826	-0.00261053	0.002610526
2531	1	-61.3465	-61.3447	-0.00186276	0.001862758
2532	0	-61.3457	-61.3438	-0.00189799	0.001897988
2533	1	-61.3465	-61.3447	-0.00186276	0.001862758
2534	0	-62.6198	-62.617	-0.00287006	0.002870057
2535	1	-62.3347	-62.3334	-0.00123792	0.001237923
2536	0	-63.6208	-63.6176	-0.0032653	0.003265302
2537	1	-61.829	-61.8276	-0.00141362	0.001413622
2538	0	-62.2489	-62.2462	-0.00269598	0.002695984
2539	1	-62.3862	-62.3834	-0.00276309	0.002763091
2540	0	-61.5114	-61.5092	-0.00221005	0.002210049
2541	1	-62.3862	-62.3834	-0.00276309	0.002763091
2542	0	-61.524	-61.5224	-0.00158829	0.001588292
2543	1	-64.6386	-64.635	-0.00360965	0.003609654
2544	0	-61.524	-61.5224	-0.00158829	0.001588292
2545	1	-61.9563	-61.955	-0.00136133	0.001361328
2546	0	-61.6306	-61.6283	-0.00231752	0.002317515
2547	1	-61.4339	-61.4318	-0.00211949	0.002119494
2548	0	-61.6942	-61.6927	-0.00147909	0.001479088
2549	1	-62.5717	-62.5688	-0.00284866	0.002848657
2550	0	-61.3507	-61.3489	-0.00183344	0.001833436
2551	1	-62.5717	-62.5688	-0.00284866	0.002848657
2552	0	-61.3533	-61.3515	-0.0018218	0.001821799
2553	1	-61.4243	-61.4222	-0.00210598	0.00210598
2554	0	-61.8641	-61.8627	-0.00139842	0.001398419
2555	1	-61.4243	-61.4222	-0.00210598	0.00210598
2556	0	-61.3457	-61.3438	-0.00189842	0.001898425
2557	1	-63.9811	-63.9777	-0.00339194	0.003391937
2558	0	-63.7635	-63.7625	-0.000951072	0.0009510723
2559	1	-61.5039	-61.5023	-0.00160464	0.001604638
2560	0	-64.0316	-64.0307	-0.0009126	0.0009126004
2561	1	-61.4933	-61.4917	-0.00161373	0.001613735
2562	0	-63.3045	-63.3034	-0.00102529	0.001025286
2563	1	-61.4933	-61.4917	-0.00161373	0.001613735
2564	0	-61.399	-61.3973	-0.00171913	0.001719134
2565	1	-62.4602	-62.459	-0.00120397	0.001203972
2566	0	-62.9747	-62.9736	-0.001087	0.001086995
2567	1	-61.7441	-61.7417	-0.00240258	0.002402576
2568	0	-61.3769	-61.3752	-0.00175748	0.001757481
2569	1	-61.7441	-61.7417	-0.00240258	0.002402576
2570	0	-61.6793	-61.677	-0.00235555	0.002355551
2571	1	-61.7441	-61.7417	-0.00240258	0.002402576
2572	0	-62.8946	-62.8916	-0.00298698	0.002986977
2573	1	-61.9418	-61.9404	-0.00136693	0.001366928
2574	0	-62.8946	-62.8916	-0.00298698	0.002986977
2575	1	-61.5426	-61.5411	-0.00157399	0.001573995
2576	0	-61.9853	-61.9839	-0.00135041	0.001350406
2577	1	-61.5556	-61.554	-0.00156452	0.001564523
2578	0	-61.3539	-61.3521	-0.00181914	0.001819142
2579	1	-61.5556	-61.554	-0.00156452	0.001564523
2580	0	-61.3539	-61.3521	-0.00181914	0.001819142
2581	1	-61.5556	-61.554	-0.00156452	0.001564523
2582	0	-61.3577	-61.3558	-0.00197165	0.001971647
2583	1	-62.5085	-62.5057	-0.0028201	0.002820101
2584	0	-61.7678	-61.7654	-0.00241894	0.002418943
2585	1	-67.4427	-67.4383	-0.00442554	0.004425543
2586	0	-63.2465	-63.2434	-0.00312643	0.003126427
2587	1	-68.93	-68.9252	-0.00481603	0.004816035
2588	0	-61.5402	-61.538	-0.00223851	0.002238512
2589	1	-63.0274	-63.0263	-0.00107656	0.001076562
2590	0	-61.5402	-61.538	-0.00223851	0.002238512
2591	1	-61.473	-61.4714	-0.00163228	0.001632284
2592	0	-61.5402	-61.538	-0.00223851	0.002238512
2593	1	-61.5752	-61.5736	-0.00155078	0.001550775
2594	0	-61.351	-61.3492	-0.00183194	0.001831942
2595	1	-61.5752	-61.5736	-0.00155078	0.001550775
2596	0	-62.1098	-62.1085	-0.00130664	0.001306638
2597	1	-61.3922	-61.3905	-0.00172985	0.001729849
2598	0	-61.6548	-61.6525	-0.00233674	0.002336739
2599	1	-61.3799	-61.3781	-0.00175168	0.001751678
2600	0	-61.3456	-61.3437	-0.00187942	0.001879422
2601	1	-63.4266	-63.4234	-0.00319428	0.003194276
2602	0	-61.3729	-61.3711	-0.00176586	0.00176586
2603	1	-63.4266	-63.4234	-0.00319428	0.003194276
2604	0	-61.758	-61.7565	-0.00144652	0.001446516
2605	1	-61.5638	-61.5615	-0.00226044	0.002260435
2606	0	-61.4426	-61.4409	-0.00166333	0.001663328
2607	1	-61.5638	-61.5615	-0.00226044	0.002260435
2608	0	-61.3899	-61.3879	-0.00205006	0.002050059
2609	1	-61.3973	-61.3952	-0.00206336	0.002063356
2610	0	-62.3651	-62.3623	-0.00275299	0.002752995
2611	1	-61.3973	-61.3952	-0.00206336	0.002063356
2612	0	-61.7213	-61.7189	-0.00238642	0.002386419
2613	1	-62.8422	-62.8392	-0.0029653	0.002965296
2614	0	-62.0243	-62.0217	-0.00257685	0.002576854
2615	1	-61.3553	-61.3533	-0.00196272	0.001962724
2616	0	-62.2763	-62.2736	-0.00270969	0.002709687
2617	1	-61.9634	-61.9621	-0.00135862	0.001358618
2618	0	-61.7298	-61.7274	-0.00239249	0.002392493
2619	1	-61.3489	-61.347	-0.00193165	0.001931646
2620	0	-62.1684	-62.1671	-0.00128757	0.001287573
2621	1	-62.5194	-62.5165	-0.00282504	0.002825043
2622	0	-61.3799	-61.3779	-0.00203011	0.002030111
2623	1	-61.9019	-61.8994	-0.00250528	0.002505276
2624	0	-61.4203	-61.4186	-0.00168973	0.00168973
2625	1	-61.9019	-61.8994	-0.00250528	0.002505276
2626	0	-61.4203	-61.4186	-0.00168973	0.00168973
2627	1	-61.738	-61.7366	-0.00145634	0.00145634
2628	0	-61.9244	-61.9219	-0.00251892	0.002518916
2629	1	-61.6291	-61.6276	-0.00151613	0.001516128
2630	0	-63.8126	-63.8093	-0.00333345	0.003333452
2631	1	-61.6291	-61.6276	-0.00151613	0.001516128
2632	0	-61.3488	-61.347	-0.00184402	0.001844021
2633	1	-61.9508	-61.9494	-0.00136346	0.001363459
2634	0	-61.4569	-61.4547	-0.00214917	0.002149167
2635	1	-61.6772	-61.6757	-0.00148833	0.001488328
2636	0	-61.4569	-61.4547	-0.00214917	0.002149167
2637	1	-61.5129	-61.5107	-0.00221155	0.002211551
2638	0	-61.4732	-61.471	-0.00216857	0.002168567
2639	1	-61.5129	-61.5107	-0.00221155	0.002211551
2640	0	-61.4732	-61.471	-0.00216857	0.002168567
2641	1	-61.5225	-61.521	-0.00158943	0.001589427
2642	0	-62.4345	-62.4317	-0.00278589	0.002785891
2643	1	-61.5225	-61.521	-0.00158943	0.001589427
2644	0	-62.4345	-62.4317	-0.00278589	0.002785891
2645	1	-62.6974	-62.6945	-0.00290391	0.002903913
2646	0	-62.2768	-62.2741	-0.00270993	0.002709933
2647	1	-62.6974	-62.6945	-0.00290391	0.002903913
2648	0	-61.3787	-61.3769	-0.00175395	0.001753954
2649	1	-61.3476	-61.3458	-0.00185256	0.001852555
2650	0	-61.469	-61.4668	-0.00216372	0.002163723
2651	1	-61.3526	-61.3506	-0.00195136	0.001951359
2652	0	-61.7976	-61.7952	-0.00243902	0.002439023
2653	1	-61.5402	-61.5386	-0.00157584	0.00157584
2654	0	-61.4798	-61.4777	-0.00217616	0.002176156
2655	1	-61.5402	-61.5386	-0.00157584	0.00157584
2656	0	-61.4798	-61.4777	-0.00217616	0.002176156
2657	1	-61.5581	-61.5559	-0.00225528	0.002255279
2658	0	-61.4798	-61.4777	-0.00217616	0.002176156
2659	1	-63.0901	-63.0871	-0.00306569	0.003065695
2660	0	-61.4798	-61.4777	-0.00217616	0.002176156
2661	1	-61.9684	-61.9671	-0.00135673	0.001356726
2662	0	-61.3684	-61.3666	-0.00177614	0.001776143
2663	1	-61.9684	-61.9671	-0.00135673	0.001356726
2664	0	-61.3684	-61.3666	-0.00177614	0.001776143
2665	1	-61.6572	-61.6549	-0.00233859	0.002338591
2666	0	-62.2329	-62.2316	-0.00126761	0.001267609
2667	1	-61.9209	-61.9195	-0.00137513	0.001375134
2668	0	-62.2329	-62.2316	-0.00126761	0.001267609
2669	1	-61.6821	-61.6806	-0.00148563	0.001485632
2670	0	-61.348	-61.3462	-0.00184955	0.001849548
2671	1	-61.553	-61.5508	-0.00225056	0.002250559
2672	0	-61.348	-61.3462	-0.00184955	0.001849548
2673	1	-61.553	-61.5508	-0.00225056	0.002250559
2674	0	-61.5007	-61.4985	-0.00219893	0.002198934
2675	1	-61.9273	-61.9248	-0.00252061	0.002520612
2676	0	-62.3905	-62.3877	-0.00276513	0.002765127
2677	1	-61.7504	-61.749	-0.0014502	0.001450202
2678	0	-61.3858	-61.3841	-0.00174068	0.001740681
2679	1	-61.7504	-61.749	-0.0014502	0.001450202
2680	0	-61.3554	-61.3535	-0.00196328	0.001963281
2681	1	-61.5009	-61.4987	-0.00219916	0.002199164
2682	0	-61.3554	-61.3535	-0.00196328	0.001963281
2683	1	-61.5009	-61.4987	-0.00219916	0.002199164
2684	0	-61.7797	-61.7773	-0.00242705	0.002427051
2685	1	-61.5009	-61.4987	-0.00219916	0.002199164
2686	0	-63.8559	-63.8525	-0.00334859	0.003348586
2687	1	-61.3875	-61.3858	-0.0017377	0.001737702
2688	0	-62.7893	-62.7863	-0.00294314	0.002943136
2689	1	-62.1317	-62.1291	-0.0026355	0.002635505
2690	0	-62.2852	-62.284	-0.00125209	0.001252085
2691	1	-61.3456	-61.3437	-0.00189474	0.001894738
2692	0	-61.6035	-61.6012	-0.00229516	0.002295155
2693	1	-61.3962	-61.3942	-0.00206154	0.00206154
2694	0	-61.6035	-61.6012	-0.00229516	0.002295155
2695	1	-61.5595	-61.5573	-0.00225659	0.002256593
2696	0	-62.0562	-62.0549	-0.00132487	0.001324875
2697	1	-61.5595	-61.5573	-0.00225659	0.002256593
2698	0	-61.3502	-61.3483	-0.00193939	0.001939389
2699	1	-61.4783	-61.4761	-0.00217437	0.002174371
2700	0	-62.0182	-62.0156	-0.00257341	0.002573411
2701	1	-61.5279	-61.5256	-0.00222657	0.002226572
2702	0	-62.1815	-62.1789	-0.0026616	0.002661604
2703	1	-61.3502	-61.3483	-0.00183638	0.001836381
2704	0	-62.669	-62.6678	-0.00115276	0.001152763
2705	1	-61.3502	-61.3483	-0.00183638	0.001836381
2706	0	-61.5591	-61.5569	-0.0022562	0.002256198
2707	1	-61.3455	-61.3436	-0.0018845	0.001884496
2708	0	-61.5591	-61.5569	-0.0022562	0.002256198
2709	1	-61.3455	-61.3436	-0.0018845	0.001884496
2710	0	-61.5676	-61.566	-0.00155602	0.001556024
2711	1	-61.3455	-61.3436	-0.0018845	0.001884496
2712	0	-61.5676	-61.566	-0.00155602	0.001556024
2713	1	-61.3455	-61.3436	-0.0018845	0.001884496
2714	0	-61.5676	-61.566	-0.00155602	0.001556024
2715	1	-61.8704	-61.869	-0.00139579	0.001395792
2716	0	-61.5676	-61.566	-0.00155602	0.001556024
2717	1	-62.6878	-62.6849	-0.00289976	0.002899756
2718	0	-61.3486	-61.3468	-0.00184537	0.001845368
2719	1	-63.9985	-63.9951	-0.00339789	0.003397894
2720	0	-61.4677	-61.4656	-0.00216223	0.002162234
2721	1	-63.9985	-63.9951	-0.00339789	0.003397894
2722	0	-61.8266	-61.8241	-0.00245802	0.00245802
2723	1	-63.9985	-63.9951	-0.00339789	0.003397894
2724	0	-62.673	-62.6701	-0.00289336	0.002893357
2725	1	-61.508	-61.5058	-0.00220654	0.002206543
2726	0	-62.673	-62.6701	-0.00289336	0.002893357
2727	1	-61.508	-61.5058	-0.00220654	0.002206543
2728	0	-62.163	-62.1617	-0.0012893	0.001289299
2729	1	-61.508	-61.5058	-0.00220654	0.002206543
2730	0	-61.958	-61.9566	-0.0013607	0.001360699
2731	1	-61.508	-61.5058	-0.00220654	0.002206543
2732	0	-63.6523	-63.649	-0.00327661	0.003276613
2733	1	-61.508	-61.5058	-0.00220654	0.002206543
2734	0	-62.6749	-62.672	-0.00289417	0.002894171
2735	1	-61.4886	-61.487	-0.0016179	0.001617902
2736	0	-61.4883	-61.4861	-0.0021856	0.002185602
2737	1	-61.4886	-61.487	-0.0016179	0.001617902
2738	0	-62.2638	-62.2611	-0.00270345	0.002703448
2739	1	-61.7968	-61.7954	-0.00142815	0.001428146
2740	0	-61.3647	-61.3629	-0.00178519	0.001785192
2741	1	-61.3575	-61.3555	-0.00197077	0.001970768
2742	0	-61.3647	-61.3629	-0.00178519	0.001785192
2743	1	-61.3575	-61.3555	-0.00197077	0.001970768
2744	0	-61.9077	-61.9063	-0.00138042	0.001380417
2745	1	-61.3575	-61.3555	-0.00197077	0.001970768
2746	0	-61.9077	-61.9063	-0.00138042	0.001380417
2747	1	-62.6363	-62.6351	-0.0011604	0.001160397
2748	0	-61.6514	-61.6491	-0.00233406	0.002334062
2749	1	-61.7264	-61.724	-0.00239004	0.002390038
2750	0	-61.6514	-61.6491	-0.00233406	0.002334062
2751	1	-61.7264	-61.724	-0.00239004	0.002390038
2752	0	-61.3858	-61.3838	-0.0020421	0.002042098
2753	1	-61.7264	-61.724	-0.00239004	0.002390038
2754	0	-61.4494	-61.4472	-0.00213983	0.002139831
2755	1	-62.0176	-62.015	-0.00257309	0.002573093
2756	0	-62.348	-62.3452	-0.00274476	0.002744756
2757	1	-61.4869	-61.4847	-0.00218398	0.002183977
2758	0	-62.348	-62.3452	-0.00274476	0.002744756
2759	1	-61.4869	-61.4847	-0.00218398	0.002183977
2760	0	-61.6375	-61.6352	-0.00232307	0.002323065
2761	1	-61.547	-61.5448	-0.00224498	0.002244979
2762	0	-61.6038	-61.6015	-0.0022954	0.002295403
2763	1	-61.547	-61.5448	-0.00224498	0.002244979
