Iteration	Posterior	Likelihood	Prior	prob_rate_12	prob_rate_13	prob_rate_21	prob_rate_23	prob_rate_31	prob_rate_32	rate_12	rate_13	rate_21	rate_23	rate_31	rate_32	rf[1]	rf[2]	rf[3]
3657	27.4816	27.8851	-0.403549	0	1	0	1	1	0	8.833555e-05	0	0.001639231	0	0	0.02002858	0.0186649	0.57384	0.407495
3658	27.7235	28.1271	-0.403556	0	1	0	1	1	0	8.834525e-05	0	0.001639231	0	0	0.02002858	0.0151506	0.465797	0.519052
3659	27.7235	28.1271	-0.403562	0	1	0	1	1	0	8.835307e-05	0	0.001639231	0	0	0.02002858	0.0151506	0.465797	0.519052
3660	28.2031	28.6066	-0.403549	0	1	0	1	1	0	8.834607e-05	0	0.001639221	0	0	0.02002858	0.0244737	0.13707	0.838456
3661	27.6966	28.0997	-0.403081	0	1	0	1	1	0	8.834607e-05	0	0.001639221	0	0	0.02002798	0.0749855	0.419971	0.505044
3662	27.0862	27.4893	-0.403081	0	1	0	1	1	0	8.834607e-05	0	0.001639221	0	0	0.02002798	0.327732	0.397966	0.274302
3663	28.2666	28.6696	-0.403081	0	1	0	1	1	0	8.834607e-05	0	0.001639221	0	0	0.02002798	0.0510752	0.0559414	0.892983
3664	25.7021	26.1052	-0.403075	0	1	0	1	1	0	8.834607e-05	0	0.001639212	0	0	0.02002798	0.257452	0.67382	0.0687276
3665	27.7784	28.1808	-0.402377	0	1	0	1	1	0	8.832338e-05	0	0.001639143	0	0	0.02002717	0.216264	0.235998	0.547738
3666	27.267	27.6694	-0.402398	0	1	0	1	1	0	8.835053e-05	0	0.001639143	0	0	0.02002717	0.129693	0.541832	0.328475
3667	27.267	27.6694	-0.402378	0	1	0	1	1	0	8.83247e-05	0	0.001639143	0	0	0.02002717	0.129693	0.541832	0.328475
3668	26.8227	27.2251	-0.402368	0	1	0	1	1	0	8.835886e-05	0	0.001639096	0	0	0.02002717	0.361253	0.428084	0.210663
3669	26.7377	27.1401	-0.402408	0	1	0	1	1	0	8.833601e-05	0	0.00163917	0	0	0.02002717	0.358147	0.448393	0.193459
3670	27.6361	28.0386	-0.40257	0	1	0	1	1	0	8.829869e-05	0	0.001639218	0	0	0.02002737	0.418008	0.106894	0.475098
3671	28.1053	28.5078	-0.402549	0	1	0	1	1	0	8.829869e-05	0	0.001639218	0	0	0.02002734	0.125582	0.114877	0.75954
3672	27.4422	27.8449	-0.402736	0	1	0	1	1	0	8.829869e-05	0	0.001639218	0	0	0.02002758	0.0647183	0.543857	0.391425
3673	27.4423	27.8449	-0.402614	0	1	0	1	1	0	8.829869e-05	0	0.001639218	0	0	0.02002742	0.0647183	0.543857	0.391425
3674	27.4033	27.8059	-0.402614	0	1	0	1	1	0	8.829869e-05	0	0.001639218	0	0	0.02002742	0.505306	0.11823	0.376464
3675	26.7858	27.1885	-0.402619	0	1	0	1	1	0	8.832456e-05	0	0.001639199	0	0	0.02002742	0.272531	0.524428	0.203041
3676	27.6632	28.066	-0.402704	0	1	0	1	1	0	8.832456e-05	0	0.001639191	0	0	0.02002754	0.202681	0.309026	0.488293
3677	26.8059	27.2087	-0.402726	0	1	0	1	1	0	8.83534e-05	0	0.001639191	0	0	0.02002754	0.0860019	0.706805	0.207193
3678	27.6408	28.0444	-0.403572	0	1	0	1	1	0	8.837675e-05	0	0.00163915	0	0	0.02002865	0.0314431	0.490634	0.477923
3679	27.6413	28.0444	-0.403059	0	1	0	1	1	0	8.837675e-05	0	0.001639146	0	0	0.02002799	0.0314431	0.490634	0.477923
3680	27.4926	27.8956	-0.403029	0	1	0	1	1	0	8.837675e-05	0	0.001639106	0	0	0.02002799	0.165242	0.422857	0.411902
3681	26.8477	27.2508	-0.403029	0	1	0	1	1	0	8.837675e-05	0	0.001639106	0	0	0.02002799	0.235817	0.54805	0.216134
3682	26.8477	27.2508	-0.403073	0	1	0	1	1	0	8.839915e-05	0	0.001639141	0	0	0.02002799	0.235817	0.54805	0.216134
3683	27.7672	28.1712	-0.404016	0	1	0	1	1	0	8.841657e-05	0	0.001639141	0	0	0.02002919	0.137607	0.319805	0.542589
3684	27.5684	27.9717	-0.403286	0	1	0	1	1	0	8.840032e-05	0	0.001639174	0	0	0.02002823	0.167148	0.38846	0.444393
3685	28.2244	28.6276	-0.403204	0	1	0	1	1	0	8.840032e-05	0	0.001639069	0	0	0.02002823	0.0964874	0.0470705	0.856442
3686	27.5339	27.9372	-0.403265	0	1	0	1	1	0	8.840032e-05	0	0.001639148	0	0	0.02002823	0.523901	0.0467526	0.429346
3687	27.5334	27.9373	-0.403912	0	1	0	1	1	0	8.840032e-05	0	0.001639232	0	0	0.02002898	0.523901	0.0467526	0.429346
3688	27.4782	27.8821	-0.403916	0	1	0	1	1	0	8.840639e-05	0	0.001639232	0	0	0.02002898	0.495754	0.0979664	0.406279
3689	27.911	28.3149	-0.403871	0	1	0	1	1	0	8.834848e-05	0	0.001639232	0	0	0.02002898	0.26419	0.10952	0.62629
3690	27.9167	28.3207	-0.404001	0	1	0	1	1	0	8.834848e-05	0	0.001639345	0	0	0.02002903	0.163836	0.206332	0.629832
3691	27.9167	28.3206	-0.403943	0	1	0	1	1	0	8.833797e-05	0	0.001639281	0	0	0.02002903	0.163836	0.206332	0.629832
3692	28.0949	28.4989	-0.403933	0	1	0	1	1	0	8.836771e-05	0	0.001639239	0	0	0.02002903	0.109421	0.137802	0.752778
3693	28.0949	28.4988	-0.403913	0	1	0	1	1	0	8.836771e-05	0	0.001639213	0	0	0.02002903	0.109421	0.137802	0.752778
3694	28.0492	28.4531	-0.403909	0	1	0	1	1	0	8.836301e-05	0	0.001639213	0	0	0.02002903	0.0453458	0.235502	0.719153
3695	27.8222	28.2258	-0.403671	0	1	0	1	1	0	8.836301e-05	0	0.001639213	0	0	0.02002873	0.040784	0.386278	0.572938
3696	27.8336	28.2373	-0.403752	0	1	0	1	1	0	8.839666e-05	0	0.001639213	0	0	0.0200288	0.0152396	0.405173	0.579587
3697	26.0298	26.434	-0.404189	0	1	0	1	1	0	8.839232e-05	0	0.001639247	0	0	0.02002933	0.0327882	0.871733	0.0954784
3698	27.2952	27.699	-0.403811	0	1	0	1	1	0	8.837211e-05	0	0.001639247	0	0	0.02002886	0.474756	0.186963	0.33828
3699	27.2825	27.6863	-0.403788	0	1	0	1	1	0	8.837186e-05	0	0.001639247	0	0	0.02002883	0.481384	0.184604	0.334012
3700	27.0729	27.4766	-0.403768	0	1	0	1	1	0	8.837186e-05	0	0.001639187	0	0	0.02002887	0.527025	0.202107	0.270868
3701	28.2541	28.6577	-0.403596	0	1	0	1	1	0	8.834974e-05	0	0.001639237	0	0	0.02002862	0.0850469	0.0326143	0.882339
3702	27.6876	28.0908	-0.403139	0	1	0	1	1	0	8.831648e-05	0	0.001639237	0	0	0.02002806	0.480972	0.0185012	0.500527
3703	27.1577	27.5615	-0.403795	0	1	0	1	1	0	8.83489e-05	0	0.001639237	0	0	0.02002887	0.654167	0.0509901	0.294843
3704	27.6763	28.0801	-0.40381	0	1	0	1	1	0	8.83489e-05	0	0.001639257	0	0	0.02002887	0.419165	0.085639	0.495196
3705	27.6739	28.0777	-0.403806	0	1	0	1	1	0	8.83433e-05	0	0.001639257	0	0	0.02002887	0.0726014	0.433372	0.494027
3706	27.3417	27.7456	-0.403868	0	1	0	1	1	0	8.83433e-05	0	0.001639337	0	0	0.02002887	0.0926406	0.55299	0.354369
3707	27.5906	27.9945	-0.403868	0	1	0	1	1	0	8.83433e-05	0	0.001639337	0	0	0.02002887	0.11882	0.426669	0.454511
3708	27.5845	27.9884	-0.403843	0	1	0	1	1	0	8.831181e-05	0	0.001639337	0	0	0.02002887	0.0491255	0.499144	0.451731
3709	26.7421	27.1452	-0.403093	0	1	0	1	1	0	8.828061e-05	0	0.001639368	0	0	0.02002791	0.0721834	0.733426	0.194391
3710	28.361	28.764	-0.403071	0	1	0	1	1	0	8.828652e-05	0	0.001639334	0	0	0.02002791	0.00362139	0.0152272	0.981151
3711	27.6864	28.0894	-0.403042	0	1	0	1	1	0	8.828652e-05	0	0.001639296	0	0	0.02002791	0.101736	0.398482	0.499782
3712	27.3101	27.7129	-0.402728	0	1	0	1	1	0	8.828652e-05	0	0.001639347	0	0	0.02002745	0.621491	0.0355719	0.342937
3713	28.1973	28.6001	-0.402715	0	1	0	1	1	0	8.828652e-05	0	0.001639331	0	0	0.02002745	0.0808511	0.0863808	0.832768
3714	28.1316	28.5333	-0.401721	0	1	0	1	1	0	8.823798e-05	0	0.001639331	0	0	0.02002622	0.106867	0.114176	0.778957
3715	28.0533	28.455	-0.40168	0	1	0	1	1	0	8.818549e-05	0	0.001639331	0	0	0.02002622	0.00774393	0.272013	0.720243
3716	27.6491	28.0499	-0.400791	0	1	0	1	1	0	8.818549e-05	0	0.001639331	0	0	0.02002508	0.0143848	0.505278	0.480338
3717	27.991	28.3918	-0.400788	0	1	0	1	1	0	8.818158e-05	0	0.001639331	0	0	0.02002508	0.0233659	0.300462	0.676172
3718	26.4689	26.8697	-0.400754	0	1	0	1	1	0	8.818158e-05	0	0.001639287	0	0	0.02002508	0.0615064	0.79091	0.147583
3719	27.1891	27.5899	-0.400771	0	1	0	1	1	0	8.820409e-05	0	0.001639287	0	0	0.02002508	0.117479	0.579257	0.303264
3720	27.4286	27.8301	-0.401464	0	1	0	1	1	0	8.820409e-05	0	0.001639287	0	0	0.02002597	0.387116	0.227292	0.385592
3721	27.7385	28.1401	-0.401613	0	1	0	1	1	0	8.820409e-05	0	0.001639336	0	0	0.02002611	0.164417	0.309881	0.525701
3722	27.7378	28.1401	-0.402238	0	1	0	1	1	0	8.822742e-05	0	0.001639336	0	0	0.02002689	0.164417	0.309881	0.525701
3723	27.1072	27.5095	-0.402335	0	1	0	1	1	0	8.820837e-05	0	0.001639375	0	0	0.020027	0.133155	0.587039	0.279806
3724	26.9241	27.326	-0.401829	0	1	0	1	1	0	8.822408e-05	0	0.001639375	0	0	0.02002633	0.581399	0.185711	0.232889
3725	27.7557	28.1574	-0.401696	0	1	0	1	1	0	8.818269e-05	0	0.001639375	0	0	0.0200262	0.217123	0.248048	0.534829
3726	28.3068	28.7086	-0.401719	0	1	0	1	1	0	8.821305e-05	0	0.001639375	0	0	0.0200262	0.0335641	0.0383446	0.928091
3727	28.288	28.6902	-0.402294	0	1	0	1	1	0	8.821305e-05	0	0.001639375	0	0	0.02002694	0.0510915	0.0376492	0.911259
3728	27.572	27.9746	-0.40257	0	1	0	1	1	0	8.821305e-05	0	0.001639396	0	0	0.02002728	0.530996	0.0235376	0.445466
3729	27.495	27.8976	-0.40257	0	1	0	1	1	0	8.821305e-05	0	0.001639396	0	0	0.02002728	0.56035	0.0271929	0.412457
3730	26.2721	26.6747	-0.402551	0	1	0	1	1	0	8.821305e-05	0	0.001639371	0	0	0.02002728	0.837918	0.0406629	0.121419
3731	27.906	28.3075	-0.401515	0	1	0	1	1	0	8.821305e-05	0	0.001639285	0	0	0.02002603	0.33114	0.0473238	0.621536
3732	27.9058	28.3075	-0.401666	0	1	0	1	1	0	8.820405e-05	0	0.00163931	0	0	0.02002621	0.33114	0.0473238	0.621536
3733	27.9765	28.3782	-0.401709	0	1	0	1	1	0	8.824095e-05	0	0.001639329	0	0	0.02002621	0.291292	0.0416291	0.667079
3734	27.0703	27.4728	-0.402535	0	1	0	1	1	0	8.819627e-05	0	0.001639405	0	0	0.02002724	0.596992	0.133307	0.269701
3735	27.7855	28.1881	-0.402535	0	1	0	1	1	0	8.819627e-05	0	0.001639405	0	0	0.02002724	0.17594	0.272583	0.551477
3736	27.555	27.9576	-0.402624	0	1	0	1	1	0	8.819627e-05	0	0.001639519	0	0	0.02002724	0.264301	0.297811	0.437888
3737	27.6281	28.0305	-0.402434	0	1	0	1	1	0	8.819627e-05	0	0.001639484	0	0	0.02002703	0.0303961	0.498588	0.471016
3738	28.1682	28.5705	-0.40236	0	1	0	1	1	0	8.819627e-05	0	0.001639484	0	0	0.02002693	0.102074	0.0896355	0.808291
3739	28.1458	28.5481	-0.402334	0	1	0	1	1	0	8.819627e-05	0	0.001639484	0	0	0.0200269	0.189679	0.0199678	0.790353
3740	26.9072	27.3102	-0.403091	0	1	0	1	1	0	8.819627e-05	0	0.001639481	0	0	0.02002788	0.697377	0.0734141	0.229209
3741	26.9072	27.3103	-0.403123	0	1	0	1	1	0	8.820242e-05	0	0.001639517	0	0	0.02002788	0.697377	0.0734141	0.229209
3742	27.6775	28.081	-0.403532	0	1	0	1	1	0	8.820242e-05	0	0.001639517	0	0	0.0200284	0.456537	0.0480605	0.495402
3743	27.7225	28.1254	-0.402887	0	1	0	1	1	0	8.820242e-05	0	0.001639517	0	0	0.02002757	0.477241	0.00489159	0.517868
3744	28.0979	28.5012	-0.403349	0	1	0	1	1	0	8.821213e-05	0	0.001639493	0	0	0.02002818	0.244735	0.00112187	0.754143
3745	28.0298	28.4332	-0.403349	0	1	0	1	1	0	8.821213e-05	0	0.001639493	0	0	0.02002818	0.282454	0.0129844	0.704562
3746	28.0299	28.4333	-0.403383	0	1	0	1	1	0	8.82119e-05	0	0.001639537	0	0	0.02002818	0.282454	0.0129844	0.704562
3747	27.9922	28.3956	-0.403394	0	1	0	1	1	0	8.819796e-05	0	0.001639492	0	0	0.02002825	0.272019	0.0494464	0.678534
3748	26.9999	27.403	-0.403098	0	1	0	1	1	0	8.819522e-05	0	0.001639522	0	0	0.02002785	0.633405	0.115137	0.251457
3749	26.4184	26.8215	-0.403072	0	1	0	1	1	0	8.820386e-05	0	0.001639479	0	0	0.02002785	0.491534	0.367866	0.1406
3750	26.18	26.5831	-0.403082	0	1	0	1	1	0	8.821666e-05	0	0.001639479	0	0	0.02002785	0.387258	0.501969	0.110773
3751	25.8623	26.265	-0.402673	0	1	0	1	1	0	8.821666e-05	0	0.001639479	0	0	0.02002732	0.281741	0.637669	0.0805902
3752	27.2892	27.6924	-0.403183	0	1	0	1	1	0	8.823263e-05	0	0.001639444	0	0	0.020028	0.147817	0.516274	0.33591
3753	26.6856	27.0887	-0.403184	0	1	0	1	1	0	8.824632e-05	0	0.001639432	0	0	0.020028	0.306879	0.50943	0.183691
3754	25.0343	25.4394	-0.405124	0	1	0	1	1	0	8.824632e-05	0	0.001639432	0	0	0.02003049	0.112469	0.228376	0.659155
3755	24.8206	25.2271	-0.406507	0	1	0	1	1	0	8.828862e-05	0	0.00163946	0	0	0.0200322	0.0909538	0.375988	0.533058
3756	23.4955	23.9049	-0.409403	0	1	0	1	1	0	8.827705e-05	0	0.00163946	0	0	0.02003594	0.0836986	0.774225	0.142076
3757	23.1658	23.5754	-0.409586	0	1	0	1	1	0	8.829617e-05	0	0.001639277	0	0	0.02003634	0.0875852	0.810177	0.102237
3758	23.8083	24.2192	-0.410965	0	1	0	1	1	0	8.829617e-05	0	0.001639267	0	0	0.02003813	0.166752	0.638601	0.194647
3759	24.7791	25.1898	-0.410684	0	1	0	1	1	0	8.827416e-05	0	0.00163936	0	0	0.02003769	0.1007	0.385647	0.513653
3760	23.8876	24.2983	-0.410703	0	1	0	1	1	0	8.827416e-05	0	0.001639384	0	0	0.02003769	0.16345	0.625957	0.210593
3761	24.9004	25.3089	-0.408488	0	1	0	1	1	0	8.827718e-05	0	0.001639378	0	0	0.02003485	0.303723	0.117708	0.57857
3762	24.8986	25.3074	-0.408773	0	1	0	1	1	0	8.830765e-05	0	0.001639445	0	0	0.02003512	0.13688	0.285502	0.577618
3763	24.6529	25.0634	-0.410437	0	1	0	1	1	0	8.830765e-05	0	0.001639392	0	0	0.02003731	0.0649875	0.48239	0.452622
3764	24.332	24.7424	-0.410442	0	1	0	1	1	0	8.831262e-05	0	0.001639393	0	0	0.02003731	0.0471445	0.624505	0.32835
3765	24.8305	25.2392	-0.408727	0	1	0	1	1	0	8.831262e-05	0	0.001639393	0	0	0.0200351	0.0323136	0.428046	0.53964
3766	24.7524	25.1624	-0.410053	0	1	0	1	1	0	8.834051e-05	0	0.001639393	0	0	0.02003678	0.431478	0.0687532	0.499769
3767	24.9796	25.3901	-0.410505	0	1	0	1	1	0	8.834051e-05	0	0.001639455	0	0	0.0200373	0.321346	0.0512044	0.627449
3768	24.9535	25.3655	-0.412039	0	1	0	1	1	0	8.838975e-05	0	0.001639586	0	0	0.0200391	0.313456	0.0745022	0.612042
3769	24.8521	25.2657	-0.413544	0	1	0	1	1	0	8.847327e-05	0	0.001639642	0	0	0.02004089	0.305407	0.140753	0.55384
3770	24.9105	25.3244	-0.413909	0	1	0	1	1	0	8.85409e-05	0	0.001639642	0	0	0.0200413	0.282435	0.130165	0.5874
3771	24.3661	24.779	-0.412866	0	1	0	1	1	0	8.847462e-05	0	0.001639642	0	0	0.02004002	0.0647111	0.594857	0.340432
3772	25.0858	25.4979	-0.412097	0	1	0	1	1	0	8.834434e-05	0	0.001639642	0	0	0.02003916	0.046917	0.254511	0.698572
3773	24.5904	25.0029	-0.412462	0	1	0	1	1	0	8.838157e-05	0	0.001639548	0	0	0.02003969	0.0893535	0.484717	0.425929
3774	23.9098	24.3234	-0.413674	0	1	0	1	1	0	8.844924e-05	0	0.001639673	0	0	0.02004105	0.538511	0.245641	0.215849
3775	24.6825	25.0954	-0.412957	0	1	0	1	1	0	8.834351e-05	0	0.001639673	0	0	0.02004024	0.309523	0.223399	0.467078
3776	24.4861	24.8986	-0.412449	0	1	0	1	1	0	8.823204e-05	0	0.001639765	0	0	0.0200396	0.358057	0.258429	0.383514
3777	24.0076	24.4214	-0.413836	0	1	0	1	1	0	8.823204e-05	0	0.001639818	0	0	0.02004133	0.442597	0.319446	0.237956
3778	24.0353	24.4478	-0.412455	0	1	0	1	1	0	8.820156e-05	0	0.001639818	0	0	0.02003959	0.454422	0.301265	0.244313
3779	24.6028	25.0117	-0.408852	0	1	0	1	1	0	8.813825e-05	0	0.001639818	0	0	0.02003501	0.382313	0.188336	0.429351
3780	24.6004	25.0116	-0.411184	0	1	0	1	1	0	8.813825e-05	0	0.001639783	0	0	0.02003805	0.382313	0.188336	0.429351
3781	24.7471	25.1576	-0.410508	0	1	0	1	1	0	8.806061e-05	0	0.001639783	0	0	0.02003726	0.442394	0.0607814	0.496824
3782	25.102	25.5122	-0.410245	0	1	0	1	1	0	8.806061e-05	0	0.001639783	0	0	0.02003692	0.205054	0.0866526	0.708294
3783	25.39	25.7989	-0.408919	0	1	0	1	1	0	8.803609e-05	0	0.001639909	0	0	0.02003511	0.0399426	0.0168791	0.943178
3784	25.3887	25.799	-0.410276	0	1	0	1	1	0	8.81001e-05	0	0.001639953	0	0	0.02003675	0.0399426	0.0168791	0.943178
3785	23.0643	23.4772	-0.412932	0	1	0	1	1	0	8.819945e-05	0	0.001639953	0	0	0.02004007	0.577905	0.329561	0.0925344
3786	23.6524	24.0656	-0.413148	0	1	0	1	1	0	8.823401e-05	0	0.001640048	0	0	0.02004022	0.530725	0.302656	0.16662
3787	23.8588	24.2718	-0.412996	0	1	0	1	1	0	8.823401e-05	0	0.001639879	0	0	0.02004019	0.652564	0.142565	0.204871
3788	23.3687	23.7842	-0.415459	0	1	0	1	1	0	8.823401e-05	0	0.00164001	0	0	0.02004323	0.786713	0.0875191	0.125768
3789	24.427	24.8437	-0.416686	0	1	0	1	1	0	8.823401e-05	0	0.00164001	0	0	0.02004481	0.384684	0.252486	0.36283
3790	23.5796	23.9959	-0.416296	0	1	0	1	1	0	8.823401e-05	0	0.001640032	0	0	0.02004428	0.578014	0.266564	0.155422
3791	23.7203	24.1351	-0.414875	0	1	0	1	1	0	8.819828e-05	0	0.001640158	0	0	0.02004237	0.664141	0.157279	0.17858
3792	23.8665	24.2807	-0.414182	0	1	0	1	1	0	8.813974e-05	0	0.001640101	0	0	0.02004159	0.306805	0.486622	0.206573
3793	24.8179	25.2276	-0.409628	0	1	0	1	1	0	8.813779e-05	0	0.001640022	0	0	0.02003581	0.180747	0.286683	0.53257
3794	24.9497	25.3593	-0.409629	0	1	0	1	1	0	8.813942e-05	0	0.001640022	0	0	0.02003581	0.206207	0.186207	0.607586
3795	23.7596	24.1692	-0.409631	0	1	0	1	1	0	8.814946e-05	0	0.001640014	0	0	0.02003581	0.693196	0.121979	0.184825
3796	24.2264	24.6359	-0.409526	0	1	0	1	1	0	8.806564e-05	0	0.001639963	0	0	0.02003581	0.599711	0.105529	0.29476
3797	25.3003	25.7111	-0.410835	0	1	0	1	1	0	8.802713e-05	0	0.001640049	0	0	0.02003745	0.0903254	0.0460441	0.863631
3798	24.321	24.7331	-0.412013	0	1	0	1	1	0	8.802713e-05	0	0.001640038	0	0	0.02003897	0.0339666	0.641267	0.324766
3799	25.1957	25.6092	-0.413516	0	1	0	1	1	0	8.808683e-05	0	0.001640038	0	0	0.02004085	0.026708	0.19328	0.780012
3800	24.5171	24.9304	-0.413372	0	1	0	1	1	0	8.812698e-05	0	0.001639898	0	0	0.02004076	0.013552	0.590661	0.395787
3801	25.1373	25.5493	-0.412043	0	1	0	1	1	0	8.825112e-05	0	0.001639898	0	0	0.02003893	0.0251658	0.239862	0.734972
3802	24.9994	25.4129	-0.41348	0	1	0	1	1	0	8.821421e-05	0	0.001639842	0	0	0.02004087	0.0340582	0.324618	0.641324
3803	24.6226	25.0333	-0.410681	0	1	0	1	1	0	8.821421e-05	0	0.001639867	0	0	0.02003724	0.0232987	0.537982	0.438719
3804	24.7731	25.1855	-0.412433	0	1	0	1	1	0	8.829838e-05	0	0.001640059	0	0	0.02003922	0.238152	0.251211	0.510637
3805	24.7071	25.118	-0.410937	0	1	0	1	1	0	8.826152e-05	0	0.001640059	0	0	0.02003733	0.216978	0.305707	0.477315
3806	25.1155	25.5256	-0.410117	0	1	0	1	1	0	8.816898e-05	0	0.001640032	0	0	0.0200364	0.0617933	0.220697	0.717509
3807	28.1982	28.6073	-0.409142	0	1	0	1	1	0	8.81942e-05	0	0.001640111	0	0	0.02003504	0.0721441	0.0901589	0.837697
3808	28.2173	28.6265	-0.409142	0	1	0	1	1	0	8.81942e-05	0	0.001640111	0	0	0.02003504	0.0735408	0.0725445	0.853915
3809	27.8761	28.2843	-0.408108	0	1	0	1	1	0	8.81942e-05	0	0.001640042	0	0	0.02003378	0.198089	0.195405	0.606506
3810	27.4746	27.8827	-0.408089	0	1	0	1	1	0	8.820733e-05	0	0.001640005	0	0	0.02003378	0.119903	0.474166	0.405931
3811	28.2395	28.6476	-0.408096	0	1	0	1	1	0	8.826682e-05	0	0.001639954	0	0	0.02003378	0.0221524	0.105464	0.872384
3812	27.7335	28.1416	-0.408096	0	1	0	1	1	0	8.826682e-05	0	0.001639954	0	0	0.02003378	0.0822842	0.391741	0.525975
3813	27.7382	28.1463	-0.408061	0	1	0	1	1	0	8.826514e-05	0	0.001639911	0	0	0.02003378	0.0826748	0.388854	0.528471
3814	28.0474	28.4554	-0.408039	0	1	0	1	1	0	8.826514e-05	0	0.001639911	0	0	0.02003375	0.112626	0.167449	0.719925
3815	27.9615	28.3695	-0.408022	0	1	0	1	1	0	8.826514e-05	0	0.001639883	0	0	0.02003375	0.170068	0.16927	0.660662
3816	27.9706	28.3786	-0.408008	0	1	0	1	1	0	8.827945e-05	0	0.001639852	0	0	0.02003375	0.230088	0.103117	0.666794
3817	27.7923	28.2003	-0.408052	0	1	0	1	1	0	8.827945e-05	0	0.001639908	0	0	0.02003375	0.355894	0.0862678	0.557838
3818	27.9063	28.3143	-0.407966	0	1	0	1	1	0	8.829389e-05	0	0.001639783	0	0	0.02003375	0.27759	0.0971112	0.625298
3819	26.88	27.2872	-0.40713	0	1	0	1	1	0	8.829389e-05	0	0.001639783	0	0	0.02003268	0.431058	0.345062	0.223881
3820	27.1744	27.5815	-0.40713	0	1	0	1	1	0	8.829389e-05	0	0.001639783	0	0	0.02003268	0.578583	0.120915	0.300502
3821	27.6841	28.0918	-0.407692	0	1	0	1	1	0	8.830139e-05	0	0.001639783	0	0	0.02003339	0.396061	0.103363	0.500576
3822	24.8748	25.283	-0.408249	0	1	0	1	1	0	8.830139e-05	0	0.001639783	0	0	0.02003411	0.135147	0.301553	0.5633
3823	24.1991	24.6085	-0.409362	0	1	0	1	1	0	8.831604e-05	0	0.001639691	0	0	0.02003562	0.0730728	0.639924	0.287003
3824	27.9354	28.3429	-0.407565	0	1	0	1	1	0	8.831604e-05	0	0.001639705	0	0	0.02003329	0.03653	0.319906	0.643564
3825	27.5535	27.9602	-0.406734	0	1	0	1	1	0	8.831604e-05	0	0.001639705	0	0	0.02003222	0.273302	0.287781	0.438917
3826	27.5535	27.9602	-0.406727	0	1	0	1	1	0	8.831604e-05	0	0.001639696	0	0	0.02003222	0.273302	0.287781	0.438917
3827	27.4954	27.9022	-0.406837	0	1	0	1	1	0	8.831604e-05	0	0.001639696	0	0	0.02003236	0.566885	0.0189235	0.414191
3828	27.9263	28.3331	-0.406839	0	1	0	1	1	0	8.830523e-05	0	0.00163971	0	0	0.02003236	0.248332	0.114378	0.63729
3829	27.8482	28.255	-0.406833	0	1	0	1	1	0	8.833166e-05	0	0.001639676	0	0	0.02003236	0.160605	0.249966	0.589429
3830	28.2094	28.6162	-0.40683	0	1	0	1	1	0	8.82841e-05	0	0.001639719	0	0	0.02003236	0.126631	0.0275688	0.8458
3831	28.2094	28.6162	-0.40683	0	1	0	1	1	0	8.82841e-05	0	0.001639719	0	0	0.02003236	0.126631	0.0275688	0.8458
3832	28.1016	28.5077	-0.406174	0	1	0	1	1	0	8.831143e-05	0	0.001639639	0	0	0.02003157	0.113629	0.127413	0.758958
3833	28.0297	28.4359	-0.406144	0	1	0	1	1	0	8.834449e-05	0	0.001639586	0	0	0.02003155	0.138397	0.155186	0.706417
3834	27.6387	28.0457	-0.407024	0	1	0	1	1	0	8.834449e-05	0	0.001639586	0	0	0.02003269	0.0936865	0.428113	0.478201
3835	25.0916	25.4987	-0.40708	0	1	0	1	1	0	8.834449e-05	0	0.001639659	0	0	0.02003269	0.839615	0.122938	0.0374468
3836	28.1464	28.5541	-0.407644	0	1	0	1	1	0	8.834449e-05	0	0.001639719	0	0	0.02003335	0.143174	0.0619768	0.794849
3837	28.2173	28.6249	-0.40766	0	1	0	1	1	0	8.836477e-05	0	0.001639719	0	0	0.02003335	0.0802279	0.0665299	0.853242
3838	27.4769	27.8845	-0.407645	0	1	0	1	1	0	8.836477e-05	0	0.001639699	0	0	0.02003335	0.486759	0.106292	0.406949
3839	27.4445	27.8521	-0.407641	0	1	0	1	1	0	8.835982e-05	0	0.001639699	0	0	0.02003335	0.204784	0.401255	0.393961
3840	27.2607	27.6689	-0.408234	0	1	0	1	1	0	8.835982e-05	0	0.001639705	0	0	0.02003411	0.0828691	0.589129	0.328002
3841	27.929	28.3372	-0.408234	0	1	0	1	1	0	8.833473e-05	0	0.001639729	0	0	0.02003411	0.161667	0.198445	0.639888
3842	28.1598	28.5681	-0.408273	0	1	0	1	1	0	8.838587e-05	0	0.001639729	0	0	0.02003411	0.0870425	0.106844	0.806113
3843	25.1566	25.5664	-0.409805	0	1	0	1	1	0	8.838587e-05	0	0.001639689	0	0	0.02003612	0.113113	0.138845	0.748042
3844	24.8176	25.228	-0.410423	0	1	0	1	1	0	8.839092e-05	0	0.001639714	0	0	0.02003689	0.0991772	0.367577	0.533245
3845	27.059	27.468	-0.409001	0	1	0	1	1	0	8.838883e-05	0	0.001639729	0	0	0.02003504	0.546734	0.184954	0.268313
3846	27.8363	28.2454	-0.409031	0	1	0	1	1	0	8.837391e-05	0	0.001639783	0	0	0.02003504	0.0609503	0.355358	0.583692
3847	26.91	27.319	-0.409025	0	1	0	1	1	0	8.836619e-05	0	0.001639782	0	0	0.02003504	0.112566	0.656291	0.231144
