Iteration	Posterior	Likelihood	Prior	mu_morpho
1789	-62.6029	-62.6	-0.00286257	0.002862569
1790	-61.7094	-61.7079	-0.00147101	0.001471012
1791	-61.6645	-61.6622	-0.00234427	0.002344269
1792	-61.6645	-61.6622	-0.00234427	0.002344269
1793	-61.6168	-61.6153	-0.00152369	0.00152369
1794	-62.5511	-62.55	-0.00118093	0.001180925
1795	-62.6429	-62.6418	-0.00115883	0.001158832
1796	-62.0048	-62.0035	-0.00134319	0.001343187
1797	-62.0464	-62.0438	-0.00258922	0.002589222
1798	-62.0464	-62.0438	-0.00258922	0.002589222
1799	-61.7643	-61.7619	-0.00241659	0.002416593
1800	-61.5723	-61.57	-0.00226807	0.002268073
1801	-62.2198	-62.2185	-0.0012716	0.001271603
1802	-61.3565	-61.3547	-0.0018095	0.001809497
1803	-61.5959	-61.5943	-0.00153698	0.001536977
1804	-61.556	-61.5544	-0.00156425	0.001564249
1805	-61.6044	-61.6021	-0.00229594	0.002295945
1806	-61.6044	-61.6021	-0.00229594	0.002295945
1807	-61.4136	-61.4115	-0.0020901	0.002090103
1808	-61.4329	-61.4312	-0.00167431	0.001674314
1809	-61.4329	-61.4312	-0.00167431	0.001674314
1810	-61.4329	-61.4312	-0.00167431	0.001674314
1811	-61.422	-61.4199	-0.00210264	0.002102636
1812	-63.5837	-63.5827	-0.000978749	0.0009787494
1813	-62.5769	-62.5757	-0.00117461	0.001174609
1814	-62.5769	-62.5757	-0.00117461	0.001174609
1815	-61.4082	-61.4062	-0.00208171	0.002081711
1816	-61.4082	-61.4062	-0.00208171	0.002081711
1817	-63.9743	-63.9709	-0.0033896	0.003389595
1818	-61.876	-61.8735	-0.00248933	0.002489332
1819	-61.5574	-61.5552	-0.00225466	0.002254663
1820	-61.785	-61.7826	-0.0024306	0.002430601
1821	-61.7325	-61.7301	-0.00239439	0.00239439
1822	-61.3581	-61.3562	-0.00197302	0.001973024
1823	-61.7693	-61.7678	-0.00144106	0.001441064
1824	-61.4832	-61.4815	-0.00162282	0.001622824
1825	-61.3929	-61.3912	-0.00172877	0.001728772
1826	-61.3525	-61.3505	-0.00195085	0.001950851
1827	-61.3489	-61.347	-0.00184381	0.001843808
1828	-61.3489	-61.347	-0.00184381	0.001843808
1829	-61.8112	-61.8088	-0.00244803	0.00244803
1830	-61.8872	-61.8858	-0.00138879	0.001388794
1831	-61.3494	-61.3476	-0.00184055	0.001840546
1832	-61.7677	-61.7653	-0.00241887	0.002418875
1833	-63.7469	-63.7436	-0.0033103	0.003310299
1834	-61.7556	-61.7542	-0.00144767	0.001447665
1835	-61.5067	-61.5051	-0.00160231	0.001602313
1836	-61.4031	-61.401	-0.00207325	0.002073253
1837	-61.3609	-61.3591	-0.00179583	0.001795834
1838	-62.4817	-62.4789	-0.00280779	0.002807795
1839	-61.6182	-61.6159	-0.00230742	0.002307419
1840	-61.5091	-61.5075	-0.00160029	0.001600295
1841	-61.5091	-61.5075	-0.00160029	0.001600295
1842	-61.4887	-61.4865	-0.00218602	0.002186018
1843	-61.4887	-61.4865	-0.00218602	0.002186018
1844	-61.4887	-61.4865	-0.00218602	0.002186018
1845	-61.4887	-61.4865	-0.00218602	0.002186018
1846	-64.7356	-64.732	-0.00364058	0.003640581
1847	-61.3457	-61.3439	-0.00187508	0.001875076
1848	-61.4873	-61.4856	-0.00161912	0.001619121
1849	-61.4873	-61.4856	-0.00161912	0.001619121
1850	-62.2665	-62.2653	-0.00125756	0.001257563
1851	-61.433	-61.4308	-0.00211819	0.002118189
1852	-61.412	-61.4103	-0.00170053	0.001700527
1853	-61.412	-61.4103	-0.00170053	0.001700527
1854	-62.2757	-62.273	-0.00270935	0.002709352
1855	-61.3695	-61.3675	-0.002006	0.002005996
1856	-61.3694	-61.3676	-0.00177379	0.001773787
1857	-61.4585	-61.4564	-0.0021512	0.002151198
1858	-61.4585	-61.4564	-0.0021512	0.002151198
1859	-62.5685	-62.5657	-0.00284723	0.002847233
1860	-61.4886	-61.487	-0.00161793	0.001617925
1861	-61.6569	-61.6546	-0.0023384	0.0023384
1862	-61.9011	-61.8997	-0.0013831	0.001383102
1863	-61.7189	-61.7174	-0.00146606	0.00146606
1864	-61.3654	-61.3634	-0.0019952	0.001995197
1865	-61.3654	-61.3634	-0.0019952	0.001995197
1866	-61.7195	-61.718	-0.00146577	0.00146577
1867	-61.9019	-61.9005	-0.00138278	0.001382777
1868	-62.0476	-62.045	-0.0025899	0.002589896
1869	-61.9856	-61.9842	-0.00135028	0.001350281
1870	-62.6392	-62.6363	-0.00287857	0.002878574
1871	-62.2311	-62.2284	-0.002687	0.002686997
1872	-61.8176	-61.8152	-0.0024522	0.002452198
1873	-61.9643	-61.9617	-0.00254247	0.002542468
1874	-61.4157	-61.414	-0.00169558	0.001695582
1875	-61.6766	-61.6743	-0.00235349	0.002353485
1876	-61.5791	-61.5768	-0.00227413	0.002274128
1877	-61.4482	-61.4465	-0.00165725	0.001657248
1878	-61.3914	-61.3896	-0.00173126	0.001731264
1879	-63.0024	-62.9994	-0.0030308	0.003030798
1880	-62.319	-62.3162	-0.00273067	0.002730671
1881	-61.3535	-61.3515	-0.00195531	0.001955308
1882	-61.3535	-61.3515	-0.00195531	0.001955308
1883	-62.0554	-62.0528	-0.00259418	0.002594183
1884	-61.4302	-61.4281	-0.00211437	0.002114372
1885	-61.4302	-61.4281	-0.00211437	0.002114372
1886	-61.4302	-61.4281	-0.00211437	0.002114372
1887	-61.4302	-61.4281	-0.00211437	0.002114372
1888	-61.3507	-61.3489	-0.00183364	0.001833644
1889	-62.0431	-62.0405	-0.00258736	0.002587359
1890	-61.3455	-61.3436	-0.00188215	0.001882149
1891	-61.4862	-61.484	-0.00218322	0.002183219
1892	-61.4862	-61.484	-0.00218322	0.002183219
1893	-61.4862	-61.484	-0.00218322	0.002183219
1894	-61.4862	-61.484	-0.00218322	0.002183219
1895	-61.4862	-61.484	-0.00218322	0.002183219
1896	-61.7997	-61.7972	-0.00244041	0.002440407
1897	-61.7997	-61.7972	-0.00244041	0.002440407
1898	-62.4495	-62.4483	-0.00120676	0.001206759
1899	-61.3474	-61.3456	-0.00185423	0.001854232
1900	-61.4047	-61.4027	-0.00207604	0.002076038
1901	-61.5362	-61.534	-0.00223471	0.002234707
1902	-61.3539	-61.3521	-0.00181929	0.001819293
1903	-62.025	-62.0224	-0.00257726	0.002577259
1904	-61.8008	-61.7983	-0.00244112	0.002441123
1905	-63.7288	-63.7255	-0.0033039	0.003303895
1906	-61.6092	-61.6069	-0.00229997	0.002299968
1907	-61.3703	-61.3685	-0.00177172	0.001771716
1908	-62.9537	-62.9526	-0.00109122	0.00109122
1909	-61.3711	-61.3693	-0.00176993	0.001769925
1910	-61.533	-61.5308	-0.00223163	0.002231626
1911	-61.8599	-61.8585	-0.00140024	0.001400238
1912	-61.8599	-61.8585	-0.00140024	0.001400238
1913	-61.7301	-61.7286	-0.00146034	0.001460336
1914	-62.4827	-62.4815	-0.00119815	0.001198153
1915	-61.6102	-61.6079	-0.00230076	0.00230076
1916	-61.6905	-61.6891	-0.00148103	0.00148103
1917	-61.3771	-61.3754	-0.00175709	0.001757087
1918	-61.3771	-61.3754	-0.00175709	0.001757087
1919	-61.3955	-61.3938	-0.00172455	0.001724546
1920	-61.4168	-61.4151	-0.00169417	0.001694172
1921	-61.4168	-61.4151	-0.00169417	0.001694172
1922	-61.4168	-61.4151	-0.00169417	0.001694172
1923	-61.7012	-61.6988	-0.00237182	0.002371816
1924	-61.6484	-61.646	-0.00233168	0.002331683
1925	-61.5548	-61.5532	-0.00156512	0.001565116
1926	-61.3692	-61.3675	-0.0017741	0.001774099
1927	-61.8213	-61.8188	-0.00245459	0.002454591
1928	-61.3489	-61.347	-0.00193188	0.001931884
1929	-61.3489	-61.347	-0.00193188	0.001931884
1930	-61.3489	-61.347	-0.00193188	0.001931884
1931	-61.4145	-61.4128	-0.00169719	0.001697195
1932	-61.5647	-61.5624	-0.00226127	0.002261269
1933	-61.3506	-61.3488	-0.0018339	0.001833898
1934	-61.3506	-61.3488	-0.0018339	0.001833898
1935	-61.3551	-61.3533	-0.0018145	0.001814504
1936	-61.3551	-61.3533	-0.0018145	0.001814504
1937	-61.4066	-61.4049	-0.00170802	0.001708022
1938	-61.359	-61.3572	-0.00180143	0.001801426
1939	-61.4317	-61.4295	-0.00211642	0.002116415
1940	-61.4317	-61.4295	-0.00211642	0.002116415
1941	-62.3516	-62.3504	-0.00123317	0.001233172
1942	-61.3455	-61.3436	-0.00188346	0.001883464
1943	-61.3455	-61.3436	-0.00188346	0.001883464
1944	-61.668	-61.6665	-0.00149347	0.001493471
1945	-61.4753	-61.4736	-0.00163011	0.001630114
1946	-61.4753	-61.4736	-0.00163011	0.001630114
1947	-61.6069	-61.6046	-0.00229805	0.002298053
1948	-61.707	-61.7047	-0.00237609	0.002376094
1949	-61.432	-61.4299	-0.00211684	0.002116837
1950	-61.3458	-61.3439	-0.00190065	0.001900649
1951	-61.8932	-61.8907	-0.00249999	0.002499986
1952	-61.9504	-61.949	-0.0013636	0.001363602
1953	-62.4218	-62.4206	-0.00121408	0.001214078
1954	-61.9651	-61.9638	-0.00135797	0.001357968
1955	-61.9651	-61.9638	-0.00135797	0.001357968
1956	-61.9651	-61.9638	-0.00135797	0.001357968
1957	-61.5632	-61.561	-0.00225995	0.002259949
1958	-61.5446	-61.5424	-0.00224271	0.00224271
1959	-61.5446	-61.5424	-0.00224271	0.00224271
1960	-61.5446	-61.5424	-0.00224271	0.00224271
1961	-62.1016	-62.099	-0.00261939	0.002619389
1962	-62.4705	-62.4677	-0.00280261	0.002802614
1963	-61.6339	-61.6323	-0.00151327	0.001513273
1964	-61.9721	-61.9695	-0.00254703	0.002547028
1965	-62.1994	-62.1968	-0.00267084	0.002670843
1966	-61.7004	-61.699	-0.00147573	0.001475728
1967	-61.4239	-61.4222	-0.00168512	0.001685119
1968	-61.4733	-61.4711	-0.00216872	0.002168717
1969	-61.5959	-61.5943	-0.00153698	0.001536979
1970	-62.2384	-62.2372	-0.00126594	0.001265936
1971	-63.02	-63.017	-0.00303784	0.003037841
1972	-62.1198	-62.1185	-0.00130331	0.001303309
1973	-61.5204	-61.5181	-0.00221913	0.002219128
1974	-61.5041	-61.5019	-0.00220248	0.002202479
1975	-61.5041	-61.5019	-0.00220248	0.002202479
1976	-61.6302	-61.6279	-0.00231724	0.002317238
1977	-61.6302	-61.6279	-0.00231724	0.002317238
1978	-61.6302	-61.6279	-0.00231724	0.002317238
1979	-61.6302	-61.6279	-0.00231724	0.002317238
1980	-61.8188	-61.8163	-0.00245295	0.00245295
1981	-61.6816	-61.6801	-0.0014859	0.001485901
1982	-61.8068	-61.8053	-0.00142358	0.001423585
1983	-61.3521	-61.3502	-0.00182701	0.001827013
1984	-61.4492	-61.4471	-0.00213962	0.002139622
1985	-62.1291	-62.1265	-0.00263411	0.002634115
1986	-62.0587	-62.0573	-0.00132402	0.001324015
1987	-61.709	-61.7066	-0.00237752	0.002377524
1988	-61.398	-61.3959	-0.00206464	0.002064643
1989	-63.1204	-63.1193	-0.00105872	0.001058718
1990	-62.1406	-62.1393	-0.00129651	0.001296513
1991	-61.6714	-61.6699	-0.00149153	0.001491527
1992	-61.4753	-61.4737	-0.00163006	0.001630056
1993	-61.4753	-61.4737	-0.00163006	0.001630056
1994	-61.4753	-61.4737	-0.00163006	0.001630056
1995	-61.5211	-61.5189	-0.0022199	0.002219897
1996	-61.5211	-61.5189	-0.0022199	0.002219897
1997	-61.381	-61.379	-0.00203242	0.002032425
1998	-61.381	-61.379	-0.00203242	0.002032425
1999	-61.381	-61.379	-0.00203242	0.002032425
2000	-64.7003	-64.6966	-0.00362935	0.003629347
2001	-61.3697	-61.3679	-0.00177299	0.001772989
2002	-61.3697	-61.3679	-0.00177299	0.001772989
2003	-61.6422	-61.6399	-0.00232686	0.002326856
2004	-61.6422	-61.6399	-0.00232686	0.002326856
2005	-61.6422	-61.6399	-0.00232686	0.002326856
2006	-61.6422	-61.6399	-0.00232686	0.002326856
2007	-61.6422	-61.6399	-0.00232686	0.002326856
2008	-61.6422	-61.6399	-0.00232686	0.002326856
2009	-61.6422	-61.6399	-0.00232686	0.002326856
2010	-62.0022	-61.9996	-0.00256435	0.002564349
2011	-61.7411	-61.7396	-0.00145483	0.001454825
2012	-61.6269	-61.6254	-0.00151747	0.001517474
2013	-61.4224	-61.4207	-0.00168701	0.001687008
2014	-61.3557	-61.3537	-0.00196408	0.001964078
2015	-61.3557	-61.3537	-0.00196408	0.001964078
2016	-62.7043	-62.7014	-0.0029069	0.002906902
2017	-64.1035	-64.1	-0.00343363	0.003433634
2018	-61.8124	-61.811	-0.00142102	0.001421023
2019	-61.4155	-61.4134	-0.00209308	0.002093077
2020	-61.6775	-61.6752	-0.00235419	0.002354185
2021	-61.6775	-61.6752	-0.00235419	0.002354185
2022	-62.7788	-62.7759	-0.00293871	0.002938715
2023	-61.5657	-61.5641	-0.00155736	0.001557358
2024	-61.8341	-61.8327	-0.00141136	0.001411362
2025	-61.3611	-61.3593	-0.0017951	0.001795104
2026	-61.7337	-61.7322	-0.00145854	0.001458541
2027	-64.923	-64.9193	-0.00369959	0.003699587
2028	-61.4404	-61.4383	-0.00212822	0.002128225
2029	-62.3023	-62.2996	-0.00272251	0.002722506
2030	-62.3023	-62.2996	-0.00272251	0.002722506
2031	-61.3759	-61.3742	-0.00175948	0.001759484
2032	-61.3759	-61.3742	-0.00175948	0.001759484
2033	-61.3759	-61.3742	-0.00175948	0.001759484
2034	-61.3759	-61.3742	-0.00175948	0.001759484
2035	-61.3759	-61.3742	-0.00175948	0.001759484
2036	-61.7099	-61.7075	-0.00237818	0.002378181
2037	-64.8946	-64.8909	-0.00369072	0.003690721
2038	-61.3743	-61.3725	-0.00176293	0.001762932
2039	-61.3743	-61.3725	-0.00176293	0.001762932
2040	-61.668	-61.6657	-0.00234696	0.002346957
2041	-61.3469	-61.3451	-0.00185871	0.001858708
2042	-62.8256	-62.8226	-0.00295837	0.002958371
2043	-61.9103	-61.9089	-0.00137938	0.001379378
2044	-63.1421	-63.139	-0.00308609	0.003086086
2045	-61.7922	-61.7908	-0.00143026	0.001430258
2046	-61.477	-61.4748	-0.00217293	0.002172929
2047	-61.4825	-61.4803	-0.00217916	0.002179156
2048	-61.6812	-61.6789	-0.00235698	0.002356977
2049	-61.3474	-61.3455	-0.00185474	0.00185474
2050	-61.3455	-61.3436	-0.00189209	0.00189209
2051	-61.4523	-61.4501	-0.0021435	0.002143497
2052	-63.015	-63.0119	-0.00303583	0.003035826
2053	-62.1978	-62.1965	-0.00127836	0.001278364
2054	-62.1756	-62.1743	-0.0012853	0.0012853
2055	-62.1756	-62.1743	-0.0012853	0.0012853
2056	-61.4046	-61.4025	-0.00207577	0.002075767
2057	-61.4046	-61.4025	-0.00207577	0.002075767
2058	-61.7889	-61.7874	-0.00143181	0.001431814
2059	-61.4686	-61.467	-0.00163646	0.00163646
2060	-61.4686	-61.467	-0.00163646	0.00163646
2061	-61.4686	-61.467	-0.00163646	0.00163646
2062	-61.3485	-61.3466	-0.00192924	0.001929236
2063	-61.9465	-61.944	-0.00253207	0.002532069
2064	-61.7197	-61.7173	-0.00238527	0.002385272
2065	-61.7197	-61.7173	-0.00238527	0.002385272
2066	-61.409	-61.4069	-0.00208294	0.002082938
2067	-61.512	-61.5104	-0.00159794	0.001597939
2068	-61.396	-61.3939	-0.00206109	0.002061086
2069	-61.3567	-61.3549	-0.00180893	0.001808929
2070	-61.5382	-61.5366	-0.00157734	0.001577337
2071	-61.4556	-61.4534	-0.00214759	0.002147595
2072	-61.6229	-61.6213	-0.00151993	0.001519934
2073	-61.6229	-61.6213	-0.00151993	0.001519934
2074	-61.389	-61.3872	-0.00173529	0.00173529
2075	-61.389	-61.3872	-0.00173529	0.00173529
2076	-61.349	-61.3472	-0.00184309	0.00184309
2077	-61.4407	-61.4386	-0.00212866	0.00212866
2078	-61.4407	-61.4386	-0.00212866	0.00212866
2079	-62.2295	-62.2282	-0.00126865	0.001268646
2080	-62.609	-62.6061	-0.00286525	0.002865252
2081	-61.6659	-61.6636	-0.00234533	0.002345332
2082	-61.3757	-61.374	-0.0017599	0.001759905
2083	-61.3757	-61.374	-0.0017599	0.001759905
2084	-61.5194	-61.5178	-0.0015919	0.0015919
2085	-61.6367	-61.6352	-0.00151154	0.001511541
2086	-61.6367	-61.6352	-0.00151154	0.001511541
2087	-61.4339	-61.4317	-0.00211944	0.002119439
2088	-61.3864	-61.3844	-0.00204326	0.002043264
2089	-61.4035	-61.4018	-0.00171242	0.001712417
2090	-62.2711	-62.2684	-0.00270707	0.002707073
2091	-62.9145	-62.9115	-0.00299515	0.002995146
2092	-61.346	-61.3441	-0.0018702	0.001870202
2093	-62.4318	-62.429	-0.00278461	0.002784608
2094	-61.3465	-61.3446	-0.00191196	0.001911963
2095	-66.2569	-66.2528	-0.00409684	0.00409684
2096	-61.9968	-61.9942	-0.00256126	0.002561256
2097	-61.9968	-61.9942	-0.00256126	0.002561256
2098	-61.6466	-61.6451	-0.00150574	0.001505742
2099	-61.8239	-61.8214	-0.00245626	0.002456261
2100	-61.8239	-61.8214	-0.00245626	0.002456261
2101	-62.0166	-62.0152	-0.00133892	0.001338923
2102	-62.0166	-62.0152	-0.00133892	0.001338923
2103	-62.273	-62.2703	-0.00270803	0.002708033
2104	-62.273	-62.2703	-0.00270803	0.002708033
2105	-61.8076	-61.8051	-0.00244561	0.002445612
2106	-63.0038	-63.0007	-0.00303133	0.003031326
2107	-63.0038	-63.0007	-0.00303133	0.003031326
2108	-62.0983	-62.097	-0.00131046	0.001310464
2109	-62.0983	-62.097	-0.00131046	0.001310464
2110	-62.8621	-62.8592	-0.00297359	0.002973586
2111	-61.6992	-61.6977	-0.00147641	0.001476413
2112	-61.3783	-61.3763	-0.00202663	0.002026633
2113	-61.6253	-61.623	-0.00231325	0.00231325
2114	-61.6253	-61.623	-0.00231325	0.00231325
2115	-61.443	-61.4414	-0.00166284	0.001662836
2116	-61.443	-61.4414	-0.00166284	0.001662836
2117	-61.5823	-61.5801	-0.00227698	0.002276985
2118	-61.5823	-61.5801	-0.00227698	0.002276985
2119	-61.5823	-61.5801	-0.00227698	0.002276985
2120	-62.8475	-62.8445	-0.0029675	0.002967505
2121	-62.217	-62.2143	-0.00267981	0.002679809
2122	-61.6095	-61.608	-0.00152822	0.001528225
2123	-61.4919	-61.4897	-0.00218951	0.002189512
2124	-61.3941	-61.3923	-0.00172687	0.001726873
2125	-61.3941	-61.3923	-0.00172687	0.001726873
2126	-61.3618	-61.3598	-0.00198479	0.001984794
2127	-61.3618	-61.3598	-0.00198479	0.001984794
2128	-61.3618	-61.3598	-0.00198479	0.001984794
2129	-61.3618	-61.3598	-0.00198479	0.001984794
2130	-61.3618	-61.3598	-0.00198479	0.001984794
2131	-61.362	-61.3602	-0.00179263	0.001792634
2132	-61.362	-61.3602	-0.00179263	0.001792634
2133	-61.362	-61.3602	-0.00179263	0.001792634
2134	-62.3802	-62.3774	-0.00276023	0.002760233
2135	-61.5367	-61.5345	-0.00223518	0.002235179
2136	-61.3651	-61.3631	-0.00199431	0.001994309
2137	-62.37	-62.3688	-0.00122808	0.001228079
2138	-61.3877	-61.3857	-0.00204584	0.002045839
2139	-61.3877	-61.3857	-0.00204584	0.002045839
2140	-61.43	-61.4279	-0.00211407	0.002114069
2141	-61.3563	-61.3545	-0.00181038	0.001810377
2142	-61.3784	-61.3764	-0.00202688	0.002026876
2143	-61.3695	-61.3675	-0.00200609	0.002006093
2144	-61.5456	-61.5434	-0.00224364	0.002243638
2145	-61.5456	-61.5434	-0.00224364	0.002243638
2146	-62.7027	-62.7015	-0.00114502	0.001145024
2147	-62.6988	-62.6959	-0.00290453	0.002904527
2148	-61.7309	-61.7285	-0.00239324	0.002393245
2149	-61.7309	-61.7285	-0.00239324	0.002393245
2150	-61.8348	-61.8334	-0.00141104	0.001411043
2151	-61.3888	-61.3867	-0.00204785	0.002047846
2152	-61.3888	-61.3867	-0.00204785	0.002047846
2153	-61.679	-61.6766	-0.00235528	0.002355282
2154	-61.679	-61.6766	-0.00235528	0.002355282
2155	-61.679	-61.6766	-0.00235528	0.002355282
2156	-61.679	-61.6766	-0.00235528	0.002355282
2157	-61.7665	-61.764	-0.00241804	0.002418038
2158	-61.7665	-61.764	-0.00241804	0.002418038
2159	-61.973	-61.9717	-0.00135499	0.001354987
2160	-64.0407	-64.0373	-0.00341232	0.003412317
2161	-61.4239	-61.4218	-0.00210549	0.00210549
2162	-61.4239	-61.4218	-0.00210549	0.00210549
2163	-61.4239	-61.4218	-0.00210549	0.00210549
2164	-61.5736	-61.5721	-0.00155185	0.001551845
2165	-61.5736	-61.5721	-0.00155185	0.001551845
2166	-61.3529	-61.3509	-0.00195257	0.001952572
2167	-61.8061	-61.8036	-0.00244464	0.002444635
2168	-61.8061	-61.8036	-0.00244464	0.002444635
2169	-61.8061	-61.8036	-0.00244464	0.002444635
2170	-61.419	-61.4169	-0.00209824	0.00209824
2171	-61.419	-61.4169	-0.00209824	0.00209824
2172	-61.4197	-61.4176	-0.0020993	0.002099303
2173	-61.4617	-61.4596	-0.00215505	0.002155051
2174	-63.0283	-63.0273	-0.00107639	0.001076385
2175	-62.1272	-62.1246	-0.00263309	0.002633093
2176	-61.7733	-61.7709	-0.00242273	0.002422729
2177	-61.7733	-61.7709	-0.00242273	0.002422729
2178	-62.6214	-62.6186	-0.00287077	0.00287077
2179	-62.5246	-62.5218	-0.00282743	0.002827426
2180	-61.4097	-61.408	-0.00170367	0.001703671
2181	-61.4097	-61.408	-0.00170367	0.001703671
2182	-62.2233	-62.2206	-0.00268305	0.00268305
2183	-61.3583	-61.3563	-0.0019735	0.001973505
2184	-61.7761	-61.7747	-0.0014378	0.0014378
2185	-61.7761	-61.7747	-0.0014378	0.0014378
2186	-62.7947	-62.7917	-0.00294541	0.002945412
2187	-61.3896	-61.3876	-0.00204947	0.002049472
2188	-61.3774	-61.3754	-0.00202463	0.002024634
2189	-61.3611	-61.3593	-0.00179501	0.001795008
2190	-61.3611	-61.3593	-0.00179501	0.001795008
2191	-61.3797	-61.3779	-0.00175207	0.001752069
2192	-61.4719	-61.4703	-0.0016333	0.001633304
2193	-61.7012	-61.6997	-0.00147534	0.001475343
2194	-61.7058	-61.7035	-0.00237523	0.002375231
2195	-61.7058	-61.7035	-0.00237523	0.002375231
2196	-61.3507	-61.3489	-0.00183353	0.001833531
2197	-61.3507	-61.3489	-0.00183353	0.001833531
2198	-61.3507	-61.3489	-0.00183353	0.001833531
2199	-61.3507	-61.3489	-0.00183353	0.001833531
2200	-61.3757	-61.3737	-0.00202094	0.002020937
2201	-61.5587	-61.5565	-0.00225584	0.002255836
2202	-61.7561	-61.7537	-0.00241091	0.002410911
2203	-61.7561	-61.7537	-0.00241091	0.002410911
2204	-61.7561	-61.7537	-0.00241091	0.002410911
2205	-62.2464	-62.2438	-0.00269474	0.002694738
2206	-62.2464	-62.2438	-0.00269474	0.002694738
2207	-61.4569	-61.4553	-0.00164809	0.001648092
2208	-61.4569	-61.4553	-0.00164809	0.001648092
2209	-61.3488	-61.3468	-0.00193082	0.001930819
2210	-61.3488	-61.3468	-0.00193082	0.001930819
2211	-61.3488	-61.3468	-0.00193082	0.001930819
2212	-61.3488	-61.3468	-0.00193082	0.001930819
2213	-61.515	-61.5128	-0.00221374	0.002213744
2214	-61.4258	-61.4241	-0.00168279	0.001682786
2215	-62.2499	-62.2487	-0.00126249	0.001262491
2216	-61.6949	-61.6925	-0.00236715	0.002367152
2217	-61.6949	-61.6925	-0.00236715	0.002367152
2218	-61.3471	-61.3452	-0.00185754	0.001857539
2219	-64.241	-64.2376	-0.00347983	0.00347983
2220	-61.3478	-61.3459	-0.00192397	0.001923967
2221	-62.4313	-62.4301	-0.00121155	0.001211548
2222	-61.3663	-61.3643	-0.00199772	0.001997724
2223	-61.9488	-61.9463	-0.00253341	0.002533409
2224	-61.3943	-61.3926	-0.00172645	0.001726454
2225	-61.3954	-61.3937	-0.00172473	0.001724729
2226	-61.4362	-61.4346	-0.00167047	0.001670468
2227	-61.6116	-61.6093	-0.00230198	0.002301983
2228	-62.2374	-62.2347	-0.00269018	0.002690185
2229	-62.2374	-62.2347	-0.00269018	0.002690185
2230	-62.2374	-62.2347	-0.00269018	0.002690185
2231	-62.2374	-62.2347	-0.00269018	0.002690185
2232	-62.5742	-62.5713	-0.00284976	0.002849763
2233	-61.3855	-61.3837	-0.0017413	0.001741303
2234	-61.5282	-61.526	-0.00222687	0.002226872
2235	-61.3858	-61.3841	-0.00174072	0.00174072
2236	-61.3858	-61.3841	-0.00174072	0.00174072
2237	-61.3858	-61.3841	-0.00174072	0.00174072
2238	-61.3858	-61.3841	-0.00174072	0.00174072
2239	-61.3858	-61.3841	-0.00174072	0.00174072
2240	-61.4781	-61.476	-0.00217425	0.002174251
2241	-61.6675	-61.666	-0.00149374	0.001493735
2242	-62.3204	-62.3192	-0.00124196	0.001241964
2243	-61.35	-61.3481	-0.00183738	0.001837377
2244	-61.35	-61.3481	-0.00183738	0.001837377
2245	-61.3993	-61.3972	-0.00206681	0.002066813
2246	-61.6646	-61.6623	-0.00234435	0.002344352
2247	-61.7752	-61.7728	-0.00242399	0.002423987
2248	-61.7752	-61.7728	-0.00242399	0.002423987
2249	-61.7752	-61.7728	-0.00242399	0.002423987
2250	-61.5087	-61.5065	-0.00220729	0.002207288
2251	-61.5087	-61.5065	-0.00220729	0.002207288
2252	-61.4755	-61.4738	-0.00162995	0.001629953
