Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3830	-418.069	-410.981	-7.08815	996904.4	7.677149	12.33854	13.79908	0.266846	0.357303	0.42541	0.52698	0.0075666	0.407897	0.447202	0.137334	0.998727	0.999675	1.00032	1.00127	2.488464
3840	-424.986	-412.383	-12.6032	679395.2	12.30291	11.39876	11.82158	0.393676	0.485744	0.550225	0.640712	0.486431	0.132313	0.0568243	0.324431	0.998458	0.999606	1.00039	1.00154	2.941756
3850	-421.419	-409.497	-11.9222	268133.2	13.81057	17.1807	9.116307	0.340971	0.419759	0.476305	0.558661	0.0871121	0.640188	0.0420783	0.230622	0.997546	0.999372	1.00063	1.00246	2.778734
3860	-436.361	-416.76	-19.6011	808863.5	13.52559	21.25336	8.95152	0.295202	0.367018	0.419582	0.49797	0.0249937	0.335023	0.033668	0.606315	0.998587	0.999639	1.00036	1.00141	3.58184
3870	-433.408	-413.37	-20.0384	56850.09	11.10927	9.460943	7.466239	0.404314	0.503086	0.571816	0.666846	0.634071	0.0206412	0.0613369	0.283951	0.994674	0.998633	1.00136	1.00534	3.781148
3880	-433.763	-417.703	-16.0599	252449.2	12.04302	13.00762	10.62837	0.362068	0.450375	0.513204	0.603034	0.0117136	0.236345	0.439591	0.31235	0.997471	0.999353	1.00065	1.00253	3.276647
3890	-430.629	-416.548	-14.0809	608993	7.936819	7.489379	10.52876	0.363371	0.473958	0.552571	0.661452	0.0263138	0.331492	0.602673	0.0395212	0.998372	0.999583	1.00042	1.00163	3.18348
3900	-426.488	-418.186	-8.30184	795842.8	12.65563	11.66322	11.148	0.39635	0.487415	0.55112	0.64053	0.37282	0.145319	0.254988	0.226873	0.998576	0.999636	1.00036	1.00143	2.566543
3910	-432.185	-421.188	-10.997	874691.1	10.95242	11.79933	13.22959	0.357489	0.449628	0.515357	0.609093	0.204461	0.0248322	0.247879	0.522828	0.998641	0.999653	1.00035	1.00136	2.773847
3920	-435.412	-419.438	-15.9744	900462.9	19.75581	16.01758	10.70183	0.446828	0.523823	0.576649	0.650629	0.63191	0.293115	0.0698062	0.00516804	0.998661	0.999658	1.00034	1.00134	3.165839
3930	-436.086	-417.873	-18.2129	908976.9	11.92262	14.87487	9.893493	0.333462	0.417429	0.478001	0.566073	0.461335	0.0336873	0.348562	0.156416	0.998667	0.999659	1.00034	1.00133	3.495859
3940	-415.65	-407.31	-8.33999	435659.9	11.75134	12.48434	12.35856	0.364018	0.453809	0.517637	0.608658	0.371487	0.0487606	0.158638	0.421115	0.998075	0.999507	1.00049	1.00193	2.574581
3950	-425.083	-414.434	-10.6494	801267.7	5.710433	11.69848	11.68783	0.216031	0.305898	0.376395	0.484635	0.0259887	0.273794	0.0892678	0.61095	0.99858	0.999637	1.00036	1.00142	2.832253
3960	-413.997	-406.586	-7.41101	632570.4	9.559444	10.79752	12.06352	0.341	0.437022	0.506169	0.605054	0.294001	0.1758	0.528175	0.00202314	0.998402	0.999591	1.00041	1.0016	2.531486
3970	-419.991	-408.11	-11.8804	873479	5.889174	6.051221	11.82585	0.328622	0.449865	0.538026	0.660239	0.594467	0.0343165	0.0756788	0.295538	0.99864	0.999652	1.00035	1.00136	2.979959
3980	-428.415	-416.737	-11.6778	59187.2	17.416	15.8536	9.132657	0.415978	0.495055	0.549967	0.627597	0.108589	0.508013	0.318137	0.065262	0.99478	0.998661	1.00133	1.00523	2.728168
3990	-429.653	-415.598	-14.0553	793282.2	14.63737	15.39942	7.559078	0.377336	0.459047	0.516738	0.599305	0.260664	0.553345	0.0156684	0.170323	0.998573	0.999635	1.00036	1.00143	2.869448
4000	-438.605	-417.498	-21.1071	278470.8	12.95848	12.56278	10.37755	0.387497	0.47618	0.538499	0.62658	0.189012	0.695144	0.0866692	0.0291747	0.997592	0.999384	1.00061	1.00241	3.766559
4010	-429.654	-414.11	-15.5439	445638.2	16.15658	18.44015	9.19007	0.365483	0.441387	0.495232	0.573102	0.408869	0.0198277	0.563286	0.0080168	0.998097	0.999513	1.00049	1.0019	3.138621
4020	-425.468	-412.918	-12.55	337358.5	15.63307	22.31909	9.282428	0.319333	0.38969	0.440549	0.515726	0.0865088	0.0481219	0.599734	0.265635	0.997812	0.99944	1.00056	1.00219	2.782278
4030	-428.63	-412.983	-15.6468	802466.4	26.10965	20.98677	9.807846	0.462029	0.529655	0.57591	0.641093	0.435278	0.0451219	0.397609	0.121991	0.998581	0.999637	1.00036	1.00142	3.030274
4040	-436.024	-418.41	-17.6142	365222.8	8.151493	6.072228	9.355765	0.408863	0.525957	0.606787	0.714717	0.686199	0.16217	0.0727264	0.0789049	0.997897	0.999462	1.00054	1.0021	3.581568
4050	-433.195	-421.167	-12.028	466782.9	2.247319	3.444552	9.026235	0.212614	0.357126	0.475335	0.643626	0.115808	0.40998	0.167175	0.307037	0.99814	0.999524	1.00047	1.00186	3.064169
4060	-428.582	-417.426	-11.1569	814730.2	3.889863	5.015791	10.67074	0.266116	0.395894	0.495337	0.636168	0.187052	0.17057	0.285177	0.357201	0.998592	0.99964	1.00036	1.00141	2.966967
4070	-432.659	-418.77	-13.8893	360398.6	20.44705	15.92392	8.765872	0.457152	0.533675	0.585971	0.65896	0.290512	0.355301	0.295743	0.0584445	0.997883	0.999458	1.00054	1.00212	2.913283
4080	-427.46	-406.101	-21.3589	345343.9	19.73582	27.83793	10.19832	0.330853	0.39451	0.440161	0.507605	0.0450429	0.213949	0.24495	0.496057	0.997838	0.999447	1.00055	1.00216	3.588346
4090	-438.255	-412.68	-25.5753	496092.9	18.57729	25.19908	5.039775	0.336391	0.402932	0.450598	0.520769	0.119874	0.55067	0.292598	0.0368587	0.998196	0.999538	1.00046	1.00181	3.762568
4100	-423.615	-409.978	-13.6371	346242.8	23.71297	22.5248	10.82739	0.421377	0.489002	0.535923	0.602961	0.785476	0.158688	0.0277198	0.0281165	0.997841	0.999447	1.00055	1.00216	2.849837
4110	-415.93	-405.037	-10.8932	688413.9	16.42256	18.99714	11.49735	0.363488	0.438461	0.491678	0.568767	0.467719	0.00155115	0.0518245	0.478905	0.998468	0.999608	1.00039	1.00153	2.699885
4120	-424.372	-412.232	-12.1408	402303.6	18.89598	21.36664	10.05726	0.374413	0.445331	0.495414	0.567923	0.0890145	0.276756	0.545594	0.0886357	0.997997	0.999487	1.00051	1.002	2.751916
4130	-434.157	-420.264	-13.8931	402316.6	16.76788	26.02778	10.871	0.30586	0.371501	0.419132	0.490078	0.0578485	0.166149	0.418344	0.357659	0.997997	0.999487	1.00051	1.002	2.905021
4140	-418.768	-413.24	-5.52841	268088.8	15.84022	23.44289	14.45935	0.312874	0.381705	0.431571	0.505531	0.149276	0.137082	0.221302	0.49234	0.997546	0.999372	1.00063	1.00246	2.231246
4150	-429.477	-417.794	-11.683	330624.7	26.07853	37.62269	13.44822	0.336169	0.391613	0.431145	0.489658	0.0848976	0.162992	0.593754	0.158356	0.99779	0.999435	1.00056	1.00221	2.512229
4160	-429.758	-412.61	-17.148	616597.6	33.40025	68.24177	8.258757	0.27429	0.315953	0.346017	0.391397	0.164607	0.0503193	0.244628	0.540446	0.998382	0.999586	1.00041	1.00162	2.470593
4170	-421.373	-410.745	-10.6281	362289.2	19.7553	21.0244	11.59045	0.389064	0.460046	0.509889	0.581669	0.409247	0.546363	0.00370027	0.0406902	0.997889	0.99946	1.00054	1.00211	2.630431
4180	-420.477	-412.122	-8.35502	46286.47	8.860121	13.69208	10.5214	0.280111	0.366952	0.431618	0.527712	0.205848	0.502757	0.202785	0.0886109	0.994098	0.998485	1.0015	1.00591	2.571709
4190	-421.248	-414.527	-6.7208	643589.6	6.09701	10.98544	9.570476	0.238078	0.331849	0.404212	0.513512	0.364491	0.231565	0.3758	0.0281443	0.998416	0.999595	1.0004	1.00158	2.406869
4200	-420.192	-412.64	-7.55272	913983.7	10.37438	10.30763	12.31769	0.370115	0.467131	0.535887	0.632752	0.234812	0.104381	0.571814	0.0889929	0.998671	0.99966	1.00034	1.00133	2.539849
4210	-423.084	-417.452	-5.63278	801817.2	14.45437	10.08051	17.41562	0.460657	0.552924	0.615494	0.700594	0.116337	0.474729	0.207119	0.201815	0.998581	0.999637	1.00036	1.00142	2.261716
4220	-422.296	-412.678	-9.6181	194256.6	4.541313	2.487246	12.04584	0.409186	0.567661	0.674586	0.803583	0.542722	0.35704	0.09004	0.0101987	0.997117	0.999262	1.00074	1.00289	2.825349
4230	-435.165	-416.672	-18.4928	694085.7	2.761877	1.481931	11.02351	0.358857	0.547039	0.677312	0.826781	0.31911	0.509974	0.119423	0.0514929	0.998475	0.99961	1.00039	1.00153	3.670758
4240	-441.741	-421.581	-20.1598	17180.53	1.883898	1.676558	8.528751	0.264511	0.449485	0.591779	0.768801	0.50479	0.00559804	0.365071	0.124541	0.990319	0.997506	1.00246	1.00971	4.013661
4250	-433.242	-418.08	-15.162	179250.8	6.574075	3.517419	17.8912	0.449227	0.586798	0.678159	0.791404	0.65108	0.232118	0.100471	0.0163309	0.996999	0.999232	1.00077	1.003	2.859322
4260	-423.325	-413.402	-9.92212	371783.5	3.963683	5.958136	13.81427	0.244655	0.365253	0.459279	0.596225	0.168261	0.0319874	0.480738	0.319014	0.997916	0.999467	1.00053	1.00209	2.766352
4270	-421.944	-413.962	-7.9825	322839.9	1.180598	1.958305	11.40418	0.17556	0.342485	0.488713	0.690568	0.0873128	0.333796	0.346887	0.232005	0.997764	0.999428	1.00057	1.00224	2.727859
4280	-419.101	-411.846	-7.25492	556919	4.993156	5.642239	12.63888	0.302045	0.426831	0.519431	0.648952	0.156289	0.493686	0.10992	0.240104	0.998297	0.999564	1.00043	1.0017	2.593359
4290	-418.584	-409.361	-9.22352	936855	9.643501	10.83471	13.26784	0.342484	0.438338	0.507306	0.605885	0.525483	0.221766	0.219578	0.0331728	0.998687	0.999664	1.00034	1.00131	2.655921
4300	-428.754	-414.36	-14.3945	911102.3	16.75742	27.13894	11.31229	0.297713	0.362069	0.408905	0.478923	0.067572	0.189467	0.39548	0.347481	0.998669	0.99966	1.00034	1.00133	2.934565
4310	-414.803	-402.739	-12.0646	777568.6	20.85038	27.83758	10.28423	0.34409	0.407632	0.45296	0.519624	0.0503624	0.463625	0.0876697	0.398343	0.998559	0.999631	1.00037	1.00144	2.669041
4320	-429.148	-414.314	-14.8338	14562.23	20.20097	22.54738	8.943789	0.380014	0.449107	0.497783	0.568225	0.338135	0.36294	0.232364	0.0665612	0.989486	0.99729	1.00267	1.01055	2.959793
4330	-419.957	-408.907	-11.0503	994683.7	9.320962	11.58322	10.58993	0.321826	0.41534	0.483397	0.581895	0.186239	0.509802	0.0326943	0.271265	0.998726	0.999674	1.00033	1.00127	2.844079
4340	-433.648	-424.696	-8.9515	475819.2	4.817416	7.000745	11.44761	0.260052	0.374013	0.461336	0.58859	0.109597	0.211928	0.142792	0.535684	0.998158	0.999529	1.00047	1.00184	2.736537
4350	-419.079	-415.148	-3.93124	929052.1	3.060188	5.347606	14.04782	0.211169	0.334149	0.433749	0.581374	0.0152785	0.182246	0.606434	0.196042	0.998682	0.999663	1.00034	1.00132	2.340733
4360	-418.899	-412.99	-5.90917	291625.5	7.557388	13.69804	12.11836	0.246317	0.332041	0.397353	0.496184	0.0173293	0.238439	0.322536	0.421695	0.997647	0.999398	1.0006	1.00235	2.400131
4370	-418.667	-406.973	-11.6942	658428.9	6.779069	11.32281	14.20631	0.254814	0.348196	0.419267	0.525652	0.0117196	0.70031	0.135392	0.152578	0.998434	0.999599	1.0004	1.00157	2.816657
4380	-424.253	-409.798	-14.4557	885865.6	14.8384	19.0076	8.494959	0.338434	0.413843	0.467981	0.547125	0.260919	0.460235	0.170498	0.108347	0.99865	0.999655	1.00034	1.00135	2.987014
4390	-415.885	-405.907	-9.97738	241329.4	11.22211	13.08479	11.88037	0.343484	0.432021	0.495621	0.587262	0.368917	0.242082	0.0749533	0.314048	0.997414	0.999338	1.00066	1.00259	2.71387
4400	-422.777	-414.423	-8.35395	90116.3	12.47216	14.08042	10.97033	0.355167	0.440733	0.501803	0.589644	0.00917472	0.113605	0.548637	0.328583	0.995769	0.998915	1.00108	1.00424	2.54741
4410	-421.366	-409.238	-12.1279	442647.2	9.00368	13.06912	11.00114	0.291906	0.380693	0.446376	0.543264	0.108897	0.100271	0.55311	0.237722	0.99809	0.999511	1.00049	1.00191	2.931903
4420	-418.588	-407.499	-11.0893	440242.8	10.3563	10.39111	12.66014	0.368119	0.464888	0.533543	0.63039	0.32435	0.276645	0.381657	0.0173478	0.998085	0.99951	1.00049	1.00192	2.816046
4430	-418.505	-410.576	-7.92891	646194.5	4.85824	11.64542	14.52531	0.188128	0.275634	0.346112	0.456523	0.215036	0.144437	0.356164	0.284363	0.998419	0.999596	1.0004	1.00158	2.552636
4440	-414.128	-407.09	-7.03756	579239.7	18.57374	20.86792	12.45294	0.374996	0.446641	0.497231	0.570413	0.361499	0.0575895	0.381893	0.199018	0.99833	0.999573	1.00043	1.00167	2.347017
4450	-424.136	-407.834	-16.3017	807666.3	33.32613	41.8759	8.740211	0.373494	0.425812	0.462621	0.516582	0.0647874	0.0352762	0.608208	0.291729	0.998586	0.999638	1.00036	1.00141	2.743092
4460	-424.441	-413.477	-10.9642	419736.3	25.32596	17.45527	12.43438	0.494046	0.565037	0.612979	0.679455	0.577774	0.141881	0.0309448	0.2494	0.998039	0.999498	1.0005	1.00196	2.635791
4470	-417.059	-405.071	-11.9885	473298.8	12.08667	16.82046	10.47217	0.313244	0.392972	0.45101	0.53645	0.242423	0.258601	0.0901007	0.408875	0.998153	0.999527	1.00047	1.00185	2.856242
4480	-419.817	-404.878	-14.9386	768831.7	17.72915	16.8297	9.755416	0.408069	0.485513	0.539477	0.616146	0.199767	0.298754	0.372543	0.128936	0.998551	0.999629	1.00037	1.00145	3.085432
4490	-419.392	-406.427	-12.9645	14287.41	6.285025	10.55849	7.831431	0.25043	0.346412	0.419838	0.529747	0.0675068	0.58031	0.151862	0.200322	0.989386	0.997264	1.0027	1.01065	2.941036
4500	-419.353	-410.546	-8.80687	641119.7	8.917487	6.014277	7.434615	0.434009	0.549412	0.627924	0.731586	0.421671	0.551268	0.011288	0.0157736	0.998413	0.999594	1.00041	1.00159	2.344371
4510	-431.136	-417.311	-13.8247	723819.2	5.5461	9.772789	11.71056	0.237309	0.335754	0.412035	0.5268	0.0779466	0.0104232	0.384985	0.526645	0.998506	0.999618	1.00038	1.00149	3.120838
4520	-428.549	-411.493	-17.0561	919282.4	9.568146	11.74913	9.578039	0.325409	0.418334	0.485813	0.583374	0.0506251	0.515267	0.0892846	0.344824	0.998675	0.999661	1.00034	1.00133	3.442376
4530	-431.877	-416.382	-15.4944	685072.8	13.60833	15.13908	11.62225	0.362453	0.44522	0.504062	0.588695	0.177986	0.337839	0.397677	0.086498	0.998465	0.999607	1.00039	1.00154	3.152706
4540	-428.584	-412.058	-16.5253	445256.2	7.968371	10.64878	8.769519	0.300527	0.397414	0.468931	0.57311	0.102739	0.106495	0.618583	0.172184	0.998096	0.999513	1.00049	1.00191	3.416598
4550	-427.403	-412.145	-15.2583	220350.3	6.102878	10.04597	10.80853	0.252305	0.350391	0.425415	0.53736	0.0273956	0.371628	0.301804	0.299172	0.997293	0.999307	1.00069	1.00271	3.278217
4560	-430.268	-411.885	-18.3824	26648.98	12.10518	16.85521	10.75175	0.313212	0.392867	0.450855	0.53622	0.463554	0.0759822	0.0707357	0.389728	0.992224	0.998	1.00198	1.0078	3.451823
4570	-430.765	-415.845	-14.9207	962604.8	8.723921	12.07478	9.753558	0.298866	0.390761	0.45854	0.557881	0.178549	0.5519	0.0954175	0.174133	0.998705	0.999669	1.00033	1.0013	3.224659
4580	-431.801	-410.44	-21.361	35289.28	6.848936	7.441737	9.501876	0.328586	0.440488	0.521827	0.636321	0.37977	0.42923	0.190438	0.000562215	0.993242	0.998264	1.00172	1.00677	3.970856
4590	-436.52	-413.66	-22.86	946442.5	11.61327	10.68227	8.115294	0.391782	0.486444	0.552786	0.645628	0.291465	0.512811	0.190212	0.005512	0.998694	0.999666	1.00033	1.00131	4.128136
4600	-434.365	-415.055	-19.3099	818870	4.476041	8.854626	8.046389	0.211138	0.311747	0.391845	0.514051	0.00282348	0.0115397	0.378769	0.606868	0.998596	0.999641	1.00036	1.00141	3.800441
4610	-437.806	-431.132	-6.67409	371803.1	2.610853	6.629972	9.668226	0.160214	0.266482	0.357488	0.500723	0.419421	0.157396	0.0251456	0.398038	0.997916	0.999467	1.00053	1.00209	2.491473
4620	-443.322	-424.392	-18.9293	78672.16	9.788693	18.37913	8.503825	0.250913	0.326455	0.383354	0.469769	0.22417	0.222461	0.312472	0.240897	0.995472	0.998839	1.00115	1.00454	3.580589
4630	-430.919	-411.231	-19.6881	410339.5	10.97536	11.54222	7.609805	0.362287	0.455132	0.521203	0.615137	0.376465	0.15222	0.332049	0.139266	0.998016	0.999492	1.00051	1.00199	3.717012
4640	-437.688	-416.199	-21.4891	588610.1	12.11989	12.94754	13.10803	0.36457	0.452975	0.515796	0.605505	0.00935696	0.704494	0.0839997	0.202149	0.998344	0.999576	1.00042	1.00166	3.560949
4650	-420.957	-410.669	-10.2886	478116.4	14.889	13.83076	9.648703	0.403655	0.48809	0.547003	0.630148	0.539323	0.315454	0.0280062	0.117216	0.998162	0.99953	1.00047	1.00184	2.662738
4660	-423.019	-408.846	-14.1729	399976.2	11.78637	12.11189	14.102	0.370725	0.461439	0.525711	0.616987	0.845468	0.0655264	0.0842794	0.00472628	0.997991	0.999486	1.00051	1.00201	2.956392
4670	-422.978	-405.076	-17.9018	495308.4	19.73221	24.63042	10.24254	0.355749	0.422717	0.470324	0.53991	0.211096	0.470664	0.0389094	0.27933	0.998194	0.999538	1.00046	1.00181	3.279755
4680	-430.357	-408.898	-21.4588	368377	27.26148	26.49082	6.486772	0.422284	0.48517	0.528797	0.591395	0.456829	0.345572	0.0241051	0.173495	0.997906	0.999464	1.00053	1.0021	3.374309
4690	-427.633	-408.695	-18.9382	434105.4	20.18594	20.7874	7.683592	0.396973	0.468035	0.517781	0.589219	0.6252	0.206382	0.0396477	0.12877	0.998071	0.999507	1.00049	1.00193	3.383039
4700	-428.474	-406.398	-22.0766	293801.7	42.04207	37.88969	9.790587	0.455351	0.507564	0.543471	0.594976	0.723507	0.060139	0.193748	0.022606	0.997656	0.9994	1.0006	1.00235	3.351389
4710	-423.051	-408.654	-14.3973	342780.5	32.33735	33.47199	17.19653	0.414948	0.471795	0.511332	0.56846	0.376897	0.0329327	0.145728	0.444442	0.99783	0.999445	1.00055	1.00217	2.538435
4720	-428.35	-409.899	-18.4511	153152.3	22.32827	30.90633	11.77702	0.339252	0.399895	0.443188	0.50706	0.247662	0.31641	0.105323	0.330606	0.996754	0.999169	1.00083	1.00325	3.188841
4730	-419.524	-411.528	-7.99563	668645	19.534	26.98883	10.9552	0.334633	0.399162	0.445384	0.51355	0.199268	0.517056	0.212584	0.0710916	0.998446	0.999603	1.0004	1.00155	2.332048
4740	-427.479	-409.545	-17.9338	579574.7	28.31884	32.92835	9.182663	0.384648	0.44281	0.483648	0.543132	0.0267824	0.166631	0.773892	0.0326943	0.998331	0.999573	1.00043	1.00167	3.108451
4750	-425.032	-408.156	-16.8751	702067.5	15.34836	21.48054	9.595759	0.322466	0.394026	0.445706	0.521945	0.0160291	0.0488808	0.356516	0.578574	0.998483	0.999612	1.00039	1.00152	3.261494
4760	-433.46	-420.235	-13.2256	617733.8	27.28442	24.68739	12.14765	0.437976	0.502164	0.546466	0.609631	0.225615	0.374002	0.218119	0.182265	0.998383	0.999586	1.00041	1.00162	2.749855
4770	-430.015	-415.22	-14.7949	608712.9	12.2848	12.69332	11.77302	0.371885	0.460792	0.523742	0.613296	0.280912	0.361269	0.125886	0.231933	0.998371	0.999583	1.00042	1.00163	3.118497
4780	-428.282	-417.457	-10.8247	438531.6	7.723183	12.77644	9.65286	0.262274	0.351246	0.418396	0.518899	0.0586307	0.401883	0.084107	0.455379	0.998081	0.999509	1.00049	1.00192	2.803674
4790	-425.436	-412.578	-12.8581	940865.9	13.07763	15.943	10.52808	0.342393	0.42376	0.482155	0.566952	0.0326206	0.339918	0.168639	0.458823	0.99869	0.999665	1.00033	1.00131	2.938218
4800	-418.02	-410.686	-7.3344	310113.4	9.034007	14.18097	14.58437	0.278256	0.363755	0.427451	0.522291	0.0379712	0.150012	0.421064	0.390953	0.997718	0.999416	1.00058	1.00228	2.463889
4810	-417.992	-408.061	-9.93162	454862.8	16.20112	24.48048	11.25409	0.309738	0.377234	0.426174	0.498896	0.0744885	0.252582	0.502552	0.170378	0.998116	0.999518	1.00048	1.00189	2.567659
4820	-423.261	-413.338	-9.92314	259174.7	22.82208	29.53436	11.4355	0.353949	0.415682	0.459527	0.52387	0.121975	0.256789	0.557614	0.0636219	0.997504	0.999361	1.00064	1.0025	2.467065
4830	-421.932	-411.116	-10.8158	337826.2	21.63101	21.69871	13.07666	0.40562	0.475031	0.523457	0.592905	0.260234	0.353529	0.30168	0.0845572	0.997814	0.999441	1.00056	1.00219	2.608062
4840	-436.942	-414.921	-22.0207	443638.4	17.88061	21.06977	8.908283	0.363477	0.435107	0.48592	0.559739	0.221083	0.00678035	0.273524	0.498613	0.998092	0.999512	1.00049	1.00191	3.807055
4850	-431.579	-416.063	-15.5158	593929.3	13.66298	14.76324	8.587635	0.368491	0.451979	0.511174	0.596034	0.55843	0.152369	0.0803266	0.208875	0.998351	0.999578	1.00042	1.00165	3.180875
4860	-418.67	-405.339	-13.3312	27123.61	10.23909	13.19798	7.993082	0.319815	0.408321	0.472718	0.566502	0.623157	0.0952174	0.190139	0.0914864	0.992293	0.998018	1.00196	1.00773	2.925247
4870	-424.119	-407.871	-16.2473	142993.3	11.16812	12.04079	9.920373	0.3584	0.449733	0.514855	0.607776	0.600344	0.0955101	0.183791	0.120355	0.996641	0.999139	1.00086	1.00336	3.332907
4880	-423.308	-416.851	-6.45701	717939.1	14.48868	15.7814	17.64111	0.369796	0.450888	0.508337	0.59086	0.607243	0.250827	0.0938313	0.0480989	0.9985	0.999616	1.00038	1.0015	2.268526
4890	-417.748	-411.835	-5.91254	526126.9	6.300889	7.867574	17.41329	0.299532	0.409168	0.490458	0.607048	0.236217	0.304813	0.0226981	0.436271	0.998248	0.999552	1.00045	1.00175	2.337389
4900	-414.119	-413.478	-0.641229	860729.2	9.480767	18.38217	11.76054	0.244349	0.31962	0.376556	0.463324	0.225359	0.129197	0.641537	0.00390699	0.99863	0.99965	1.00035	1.00137	1.891023
4910	-410.459	-406.697	-3.76202	369101.5	5.655547	4.26065	14.72103	0.378444	0.513975	0.60881	0.732889	0.528002	0.0520549	0.311389	0.108554	0.997909	0.999465	1.00053	1.00209	2.307734
4920	-414.916	-411.406	-3.51055	64881.17	4.739156	4.662098	15.54126	0.320923	0.454661	0.552444	0.68549	0.415579	0.163197	0.181732	0.239492	0.995014	0.998721	1.00127	1.00499	2.277647
4930	-431.688	-417.14	-14.5478	95076.93	5.878863	5.999491	7.930191	0.329672	0.451289	0.539654	0.662001	0.285361	0.0884883	0.20226	0.423891	0.995881	0.998944	1.00105	1.00413	3.216342
4940	-428.045	-416.697	-11.3488	154160.1	3.360397	4.510525	12.1335	0.251721	0.386028	0.490552	0.638666	0.0106957	0.352834	0.0779445	0.558525	0.996764	0.999171	1.00083	1.00324	2.958906
4950	-430.934	-415.252	-15.6812	374872.5	4.013672	5.634568	9.324349	0.255345	0.379122	0.474759	0.612466	0.171207	0.0217074	0.722006	0.0850798	0.997925	0.999469	1.00053	1.00208	3.424171
4960	-443.237	-417.971	-25.2658	869300	2.364592	3.434307	5.959735	0.221748	0.367372	0.485132	0.651423	0.0716828	0.353567	0.223074	0.351677	0.998637	0.999651	1.00035	1.00136	4.664588
4970	-435.596	-417.87	-17.7266	661507	2.219716	3.128068	7.98624	0.222008	0.372364	0.494114	0.66427	0.212968	0.173909	0.175508	0.437616	0.998438	0.9996	1.0004	1.00156	3.701274
4980	-429.066	-411.963	-17.1027	453489.8	1.604766	1.532255	8.440256	0.245148	0.433598	0.58215	0.767335	0.353886	0.209937	0.210973	0.225204	0.998113	0.999517	1.00048	1.00189	3.659867
