Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1272	0	-427.639	-418.745	-8.89364	720267	3.792021	8.4443	13.63439	0.188749	0.289014	0.370887	0.49777	0.125091	0.444148	0.13602	0.29474	0.998503	0.999617	1.00038	1.0015	2.681356
1273	1	-421.784	-409.742	-12.0419	285586	10.15297	8.389284	10.12238	0.404496	0.508125	0.580149	0.678943	0.360717	0.368034	0.11027	0.160979	0.997622	0.999391	1.00061	1.00238	2.958773
1274	0	-431.91	-418.25	-13.6598	626023.1	8.706366	9.202266	13.83102	0.3481	0.450458	0.523909	0.627715	0.308559	0.418202	0.168588	0.104651	0.998394	0.999589	1.00041	1.00161	2.978145
1275	1	-434.996	-422.096	-12.9007	826543.3	12.2124	15.16995	9.18353	0.335464	0.418699	0.478669	0.565853	0.0980566	0.371499	0.153391	0.377054	0.998602	0.999643	1.00036	1.0014	2.929178
1276	0	-438.248	-419.331	-18.9176	729983.9	16.35346	13.93988	6.932431	0.426437	0.509383	0.566689	0.646969	0.64155	0.193695	0.122859	0.0418955	0.998513	0.99962	1.00038	1.00149	3.432647
1277	1	-426.505	-410.405	-16.1	612280.8	9.150519	16.34273	10.03411	0.25665	0.336427	0.396488	0.487236	0.0215488	0.0180952	0.286238	0.674119	0.998376	0.999585	1.00041	1.00162	3.292908
1278	0	-429.99	-415.979	-14.0115	567336.5	9.961842	14.10074	12.10819	0.30121	0.387235	0.450443	0.543499	0.0763148	0.15732	0.0399904	0.726375	0.998313	0.999568	1.00043	1.00169	3.046002
1279	1	-415.991	-406.614	-9.37684	675454.1	9.215664	11.81983	10.50221	0.315424	0.408183	0.475932	0.574361	0.026173	0.391903	0.468977	0.112947	0.998454	0.999605	1.00039	1.00155	2.682774
1280	0	-436.863	-415.799	-21.064	67784.94	19.11908	29.30576	15.68302	0.313154	0.375379	0.420303	0.48713	0.185401	0.0839637	0.251259	0.479376	0.995122	0.998749	1.00124	1.00489	3.144797
1281	1	-430.562	-420.339	-10.2232	257979.7	6.682499	12.72134	11.50599	0.233434	0.321265	0.388984	0.49204	0.206413	0.178405	0.0160055	0.599176	0.997499	0.99936	1.00064	1.0025	2.780828
1282	0	-422.082	-409.473	-12.6093	135191.3	8.407921	12.23623	10.95131	0.288175	0.379435	0.447189	0.547073	0.205687	0.116688	0.0627534	0.614872	0.996545	0.999115	1.00088	1.00346	2.989475
1283	1	-434.228	-416.194	-18.034	916898.7	9.243703	9.782018	11.2472	0.351377	0.451129	0.522564	0.623725	0.213696	0.252411	0.336942	0.196952	0.998673	0.999661	1.00034	1.00133	3.48049
1284	0	-413.911	-408.65	-5.2605	114423.1	5.553257	11.22688	14.5121	0.216852	0.30837	0.380221	0.490342	0.055868	0.420016	0.102996	0.42112	0.996245	0.999038	1.00096	1.00376	2.367292
1285	1	-419.681	-409.335	-10.3461	455460.3	7.848469	10.07627	10.87453	0.30684	0.405998	0.478945	0.584596	0.138243	0.114389	0.343953	0.403414	0.998117	0.999518	1.00048	1.00188	2.807534
1286	0	-421.966	-410.139	-11.8265	680153	11.85287	15.23957	10.35238	0.327402	0.410559	0.470721	0.558493	0.157676	0.31084	0.500326	0.0311576	0.998459	0.999606	1.00039	1.00154	2.856816
1287	1	-429.741	-417.436	-12.3059	5089.305	2.266311	1.486085	12.49257	0.314881	0.505701	0.643885	0.806803	0.267655	0.0578298	0.652178	0.0223376	0.982239	0.995393	1.00449	1.01787	3.05473
1288	0	-420.499	-408.623	-11.8757	485032.6	6.760918	8.026247	13.18295	0.312289	0.421056	0.500965	0.614939	0.661486	0.0669329	0.0009379	0.270643	0.998175	0.999533	1.00047	1.00183	2.902597
1289	1	-427.503	-414.663	-12.8402	703700.7	1.009933	2.013823	9.622432	0.154594	0.315196	0.461411	0.669143	0.0267421	0.448296	0.112522	0.41244	0.998485	0.999613	1.00039	1.00152	3.193415
1290	0	-430.774	-415.884	-14.8904	424687.1	4.674148	7.685411	12.15373	0.239773	0.348565	0.43325	0.559003	0.0813606	0.423791	0.34601	0.148838	0.99805	0.999501	1.0005	1.00195	3.212641
1291	1	-418.6	-406.261	-12.3388	300643.9	0.1145676	1.933039	9.669437	0.057154	0.172161	0.314163	0.557981	0.0177593	0.0277309	0.385136	0.569374	0.997683	0.999407	1.00059	1.00232	3.151787
1292	0	-433.082	-413.97	-19.1117	43844.5	6.563196	8.188516	8.241624	0.301991	0.409894	0.489724	0.604343	0.295207	0.0143061	0.234261	0.456226	0.993936	0.998443	1.00154	1.00608	3.76038
1293	1	-435.502	-420.675	-14.8271	332586.2	2.004439	2.958002	10.67386	0.211243	0.363249	0.488206	0.663385	0.073799	0.0569005	0.592676	0.276624	0.997797	0.999436	1.00056	1.0022	3.347736
1294	0	-447.08	-433.725	-13.3548	123880.3	5.320521	7.321784	8.569323	0.273996	0.386414	0.471488	0.594748	0.054901	0.0029265	0.0664918	0.875681	0.996391	0.999075	1.00092	1.00361	3.111888
1295	1	-417.911	-412.604	-5.30677	441615.4	1.535342	1.287974	12.16067	0.254667	0.452109	0.605504	0.790292	0.0340457	0.582692	0.304789	0.0784727	0.998088	0.999511	1.00049	1.00191	2.502578
1296	0	-432.291	-416.095	-16.1954	171290.3	3.790425	5.704173	10.05691	0.24214	0.364621	0.460444	0.599812	0.12576	0.0386752	0.352672	0.482893	0.99693	0.999214	1.00078	1.00307	3.461007
1297	1	-418.593	-416.487	-2.10607	585863.4	0.6584746	3.013098	12.09713	0.0901957	0.20905	0.333065	0.537365	0.00109139	0.223779	0.0677163	0.707413	0.99834	0.999575	1.00042	1.00166	2.230886
1298	0	-416.575	-411.304	-5.27196	573477.9	4.029869	12.14833	15.30041	0.153961	0.235556	0.303666	0.413609	0.0832983	0.305073	0.0514778	0.560151	0.998322	0.999571	1.00043	1.00168	2.353791
1299	1	-415.474	-409.858	-5.61568	195403.3	3.073633	8.104301	13.70208	0.161145	0.259231	0.342229	0.473896	0.00289155	0.35545	0.218616	0.423043	0.997126	0.999264	1.00073	1.00288	2.447543
1300	0	-422.943	-410.492	-12.4512	107372.1	5.940934	11.1817	11.91467	0.230274	0.322884	0.394769	0.503952	0.106295	0.123838	0.361061	0.408806	0.996124	0.999007	1.00099	1.00388	2.981393
1301	1	-430.888	-421.082	-9.80604	552896.8	1.723805	3.514116	11.06758	0.169713	0.306737	0.425848	0.602999	0.0251629	0.148118	0.475258	0.351462	0.998291	0.999563	1.00044	1.00171	2.873372
1302	0	-422.803	-411.856	-10.9472	289082.8	11.55056	17.41795	11.77344	0.296272	0.374711	0.432301	0.51779	0.312063	0.23435	0.215473	0.238114	0.997637	0.999395	1.0006	1.00237	2.757776
1303	1	-424.774	-413.115	-11.6585	960571.8	4.532914	5.493158	8.695863	0.28484	0.410749	0.505534	0.639183	0.0347626	0.517022	0.372471	0.075745	0.998703	0.999668	1.00033	1.0013	2.954341
1304	0	-427.559	-407.308	-20.2511	488598.5	13.05454	10.69738	12.01103	0.4218	0.514704	0.578879	0.667683	0.442873	0.384529	0.113245	0.0593517	0.998182	0.999535	1.00046	1.00182	3.572198
1305	1	-435.19	-415.886	-19.3036	103032.7	1.832843	4.474689	7.639327	0.15347	0.275801	0.383825	0.550891	0.0463085	0.172168	0.321324	0.4602	0.996043	0.998986	1.00101	1.00396	3.880458
1306	0	-444.958	-419.332	-25.6255	167750	15.82967	18.74343	8.500358	0.357081	0.432643	0.486434	0.564503	0.244753	0.379602	0.0270582	0.348586	0.996898	0.999206	1.00079	1.00311	4.292947
1307	1	-437.141	-418.962	-18.1791	292487.9	4.872056	9.601588	9.539037	0.215192	0.31281	0.389999	0.507805	0.253168	0.183769	0.068517	0.494546	0.997651	0.999399	1.0006	1.00235	3.63263
1308	0	-447.016	-426.483	-20.5327	135669.2	8.332326	12.14943	8.759298	0.287405	0.378929	0.446921	0.547171	0.238014	0.0272187	0.162046	0.572721	0.996551	0.999116	1.00088	1.00345	3.852632
1309	1	-431.259	-419.883	-11.3752	966104.8	5.453237	4.174272	10.60991	0.372812	0.509691	0.605819	0.731668	0.302733	0.000388125	0.36843	0.328449	0.998707	0.999669	1.00033	1.00129	2.981115
1310	0	-433.07	-417.945	-15.1241	90707.75	4.767136	5.070107	9.264293	0.308785	0.438635	0.53451	0.66688	0.0632861	0.678489	0.116333	0.141892	0.995783	0.998919	1.00107	1.00422	3.362472
1311	1	-421.99	-413.238	-8.75167	295746.9	0.7158545	1.44052	10.32494	0.145228	0.31894	0.481735	0.705396	0.279443	0.226498	0.37824	0.115819	0.997664	0.999402	1.0006	1.00234	2.80016
1312	0	-447.879	-426.614	-21.2649	844033.9	5.038023	7.455722	6.395352	0.25959	0.370714	0.455791	0.580285	0.118489	0.144826	0.434323	0.302362	0.998617	0.999646	1.00035	1.00138	3.966978
1313	1	-437.299	-418.428	-18.8708	960004.3	1.5262	1.174882	7.85215	0.262383	0.464496	0.619698	0.802885	0.612361	0.0726441	0.286151	0.0288432	0.998703	0.999668	1.00033	1.0013	3.876149
1314	0	-435.873	-420.554	-15.3196	323883.1	5.7323	12.13008	11.50494	0.211472	0.299604	0.368922	0.475792	0.021928	0.420886	0.0295251	0.527661	0.997767	0.999429	1.00057	1.00223	3.237211
1315	1	-429.326	-418.258	-11.0677	469264.2	1.759579	1.806743	8.175286	0.243989	0.424143	0.566482	0.74844	0.218511	0.711592	0.00342201	0.0664751	0.998145	0.999525	1.00047	1.00186	2.912767
1316	0	-430.835	-416.753	-14.0825	777775.9	2.902303	3.628886	7.815569	0.252727	0.397898	0.511077	0.667962	0.0647929	0.325926	0.253007	0.356275	0.998559	0.999632	1.00037	1.00144	3.213841
1317	1	-429.543	-416.088	-13.4552	173563.8	5.308769	8.026675	10.12836	0.258936	0.366788	0.449276	0.57054	0.0570081	0.0168469	0.606357	0.319788	0.996951	0.999219	1.00078	1.00305	3.149775
1318	0	-429.37	-417.065	-12.3049	544821.2	2.544815	2.453141	13.84473	0.278009	0.444055	0.570148	0.733989	0.0497844	0.602145	0.124007	0.224064	0.998278	0.99956	1.00044	1.00172	2.972751
1319	1	-422.026	-413.853	-8.17275	454670.3	5.585651	4.554011	11.64959	0.364141	0.497389	0.591672	0.71676	0.720639	0.121744	0.0799989	0.0776184	0.998116	0.999518	1.00048	1.00189	2.682729
1320	0	-427.167	-413.218	-13.9494	840479.8	9.117042	7.760776	12.12842	0.391733	0.499383	0.574665	0.677908	0.360798	0.243167	0.0450481	0.350987	0.998614	0.999646	1.00035	1.00139	3.099248
1321	1	-413.566	-406.842	-6.7242	700434.7	4.489006	6.859276	10.14393	0.248714	0.363073	0.45162	0.581449	0.0449722	0.166877	0.409731	0.37842	0.998482	0.999612	1.00039	1.00152	2.505672
1322	0	-423.939	-413.583	-10.3565	914186.7	2.701874	4.289021	11.39475	0.217526	0.351717	0.460259	0.617442	0.0949928	0.492747	0.0076032	0.404657	0.998671	0.99966	1.00034	1.00133	2.902421
1323	1	-405.71	-401.282	-4.42741	461298.3	5.160349	6.931717	13.71865	0.276172	0.391107	0.478008	0.603313	0.11385	0.268135	0.264439	0.353576	0.998129	0.999521	1.00048	1.00187	2.353971
1324	0	-425.084	-412.072	-13.0122	174154.4	2.809122	2.668764	9.811068	0.287373	0.449243	0.571005	0.729919	0.422876	0.341528	0.20073	0.0348652	0.996956	0.99922	1.00078	1.00305	3.185993
1325	1	-426.896	-410.044	-16.8514	723790.4	4.404984	5.409446	8.359355	0.281019	0.407586	0.503198	0.638157	0.357405	0.0531059	0.160218	0.429271	0.998506	0.999618	1.00038	1.00149	3.549261
1326	0	-424.043	-411.969	-12.0736	842613.3	4.763784	4.023254	11.45862	0.345885	0.486007	0.58636	0.719047	0.0835701	0.291151	0.614969	0.0103095	0.998616	0.999646	1.00035	1.00139	3.035406
1327	1	-423.199	-409.391	-13.8083	809548.4	9.353009	11.11785	9.651981	0.330252	0.425293	0.494148	0.593229	0.115591	0.313803	0.0367613	0.533845	0.998588	0.999639	1.00036	1.00141	3.11305
1328	0	-417.177	-403.084	-14.0928	157285.3	5.314762	6.289827	9.621647	0.298414	0.418122	0.507142	0.632979	0.0390542	0.700471	0.13961	0.120864	0.996797	0.99918	1.00082	1.00321	3.234414
1329	1	-424.692	-407.782	-16.91	756923.7	9.986883	15.48314	7.708578	0.284906	0.367335	0.428384	0.519212	0.110869	0.264189	0.389416	0.235527	0.998539	0.999626	1.00037	1.00146	3.323331
1330	0	-428.404	-414.161	-14.2438	286437.4	6.092163	5.81119	11.08701	0.343688	0.466393	0.554661	0.675675	0.158657	0.263826	0.491821	0.0856968	0.997626	0.999392	1.00061	1.00238	3.213356
1331	1	-417.91	-410.69	-7.22029	584636.5	6.681393	11.87881	11.98508	0.244153	0.335178	0.404927	0.510162	0.0102328	0.209759	0.498294	0.281714	0.998338	0.999575	1.00042	1.00166	2.53048
1332	0	-426.077	-412.918	-13.1589	44968.17	11.37865	12.23118	9.771709	0.359989	0.450677	0.515283	0.607473	0.33207	0.0627228	0.263135	0.342072	0.994012	0.998463	1.00152	1.006	3.015509
1333	1	-425.667	-414.3	-11.3669	565686	7.794261	8.298698	12.32127	0.340133	0.447056	0.524171	0.63288	0.00937788	0.958342	0.0057213	0.0265584	0.99831	0.999568	1.00043	1.00169	2.886638
1334	0	-430.183	-416.872	-13.3119	298152.4	5.800654	8.880712	7.177952	0.261423	0.365021	0.443923	0.560352	0.339085	0.10769	0.131776	0.421449	0.997673	0.999404	1.00059	1.00233	2.904936
1335	1	-419.641	-410.597	-9.04403	846297.5	6.763359	11.97257	10.48257	0.245372	0.336151	0.405631	0.510413	0.143728	0.0903834	0.162095	0.603794	0.998619	0.999647	1.00035	1.00138	2.672471
1336	0	-424.353	-415.493	-8.85985	284720.9	16.03995	19.25008	11.41543	0.354949	0.429675	0.482911	0.560294	0.0360239	0.162979	0.496312	0.304685	0.997619	0.999391	1.00061	1.00238	2.523034
1337	1	-427.849	-415.959	-11.89	276800	6.677697	10.86267	8.729273	0.258413	0.353588	0.425903	0.533755	0.170341	0.0389814	0.605776	0.184902	0.997585	0.999382	1.00062	1.00242	2.897201
1338	0	-435.931	-418.241	-17.6897	875592.5	18.05551	20.72574	10.24953	0.369303	0.441315	0.492284	0.566144	0.128285	0.465998	0.285715	0.120002	0.998642	0.999653	1.00035	1.00136	3.31334
1339	1	-421.36	-408.478	-12.8821	796669.9	10.35633	13.07002	14.88645	0.32434	0.413181	0.477669	0.571355	0.0242922	0.303972	0.610143	0.0615928	0.998576	0.999636	1.00036	1.00142	2.826528
1340	0	-420.467	-406.255	-14.2118	794826.2	6.624096	10.91484	8.843913	0.255953	0.35084	0.423059	0.530948	0.209226	0.00621374	0.161518	0.623042	0.998575	0.999635	1.00036	1.00143	3.168291
1341	1	-437.14	-420.999	-16.1408	119540.3	26.63687	30.0255	9.480587	0.389074	0.449607	0.492062	0.553727	0.0844284	0.574331	0.0548253	0.286416	0.996326	0.999059	1.00094	1.00368	2.974864
1342	0	-423.913	-410.085	-13.8278	925093.6	5.604778	10.75125	9.647445	0.22497	0.318779	0.392016	0.503497	0.0794229	0.179619	0.382989	0.35797	0.998679	0.999662	1.00034	1.00132	3.15767
1343	1	-415.308	-407.473	-7.83574	930260.1	7.302031	13.7266	15.52392	0.239054	0.324348	0.389677	0.488958	0.0769182	0.138258	0.580196	0.204628	0.998682	0.999663	1.00034	1.00132	2.481756
1344	0	-434.519	-410.18	-24.3395	847655.9	24.43859	35.53927	6.436629	0.332338	0.389276	0.429958	0.490214	0.121596	0.30284	0.193176	0.382387	0.99862	0.999647	1.00035	1.00138	3.713195
1345	1	-430.892	-415.609	-15.2826	55261.32	5.320264	3.665868	10.4295	0.38813	0.530108	0.628479	0.754462	0.680916	0.0421322	0.234718	0.0422334	0.994598	0.998614	1.00138	1.00541	3.362681
1346	0	-435.222	-415.763	-19.4589	989682.5	19.18101	20.8312	7.962527	0.383499	0.45495	0.505232	0.577761	0.637712	0.11985	0.168329	0.0741087	0.998723	0.999673	1.00033	1.00128	3.482775
1347	1	-418.695	-413.559	-5.13636	822237.4	7.855698	7.132211	16.83818	0.36979	0.482225	0.561817	0.671344	0.41922	0.420119	0.0333401	0.127321	0.998599	0.999642	1.00036	1.0014	2.30727
1348	0	-443.747	-421.106	-22.6409	644793.6	26.79107	25.09258	8.029786	0.429638	0.493745	0.538113	0.601547	0.501128	0.176728	0.231671	0.0904734	0.998417	0.999595	1.0004	1.00158	3.734927
1349	1	-415.756	-414.5	-1.25575	667625.3	1.591182	2.551403	22.29135	0.191201	0.347849	0.480801	0.667505	0.11349	0.353614	0.370074	0.162822	0.998445	0.999602	1.0004	1.00156	1.983804
1350	0	-425.797	-413.977	-11.8204	999571.6	9.766612	11.91401	11.55232	0.32771	0.420068	0.487038	0.583821	0.560289	0.0201977	0.132101	0.287413	0.998729	0.999675	1.00032	1.00127	2.898899
1351	1	-419.736	-411.695	-8.04144	653339	3.44944	4.601985	13.11509	0.254098	0.387546	0.49112	0.637906	0.289191	0.261454	0.368805	0.0805503	0.998428	0.999598	1.0004	1.00157	2.664668
1352	0	-433.312	-417.535	-15.7768	152977	16.45841	14.60145	14.81165	0.41845	0.500221	0.556927	0.636742	0.246724	0.0811144	0.34503	0.327131	0.996752	0.999168	1.00083	1.00325	2.974482
1353	1	-419.317	-409.288	-10.0297	39176.55	6.069512	4.928136	8.952777	0.371252	0.500372	0.591375	0.712629	0.820903	0.0269023	0.0284525	0.123742	0.993585	0.998352	1.00163	1.00643	2.778359
1354	0	-435.011	-417.177	-17.8339	365061.6	22.215	21.79315	11.02136	0.411571	0.48061	0.528673	0.597483	0.545002	0.182601	0.143401	0.128995	0.997897	0.999462	1.00054	1.0021	3.250353
1355	1	-418.118	-413.009	-5.10872	995052.2	5.54056	5.948769	10.81635	0.317182	0.439405	0.529029	0.653861	0.317787	0.0309256	0.62199	0.029297	0.998726	0.999674	1.00033	1.00127	2.382628
1356	0	-425.507	-412.293	-13.2133	39677.3	17.6731	22.76662	9.927724	0.344795	0.414334	0.464023	0.536813	0.0646423	0.631174	0.0470168	0.257166	0.993626	0.998363	1.00162	1.00639	2.853589
1357	1	-411.933	-401.884	-10.0483	477045.8	8.593517	11.02739	9.969612	0.311717	0.407225	0.477195	0.578723	0.0535127	0.440069	0.438266	0.0681521	0.99816	0.999529	1.00047	1.00184	2.74605
1358	0	-434.859	-415.239	-19.6209	202546.4	18.49743	16.75703	9.098246	0.419999	0.497016	0.550422	0.625996	0.222575	0.0650051	0.276315	0.436106	0.997177	0.999277	1.00072	1.00283	3.576778
1359	1	-422.639	-416.947	-5.6927	324291.4	7.078613	4.101861	14.59574	0.442406	0.573848	0.661957	0.77348	0.538529	0.219461	0.0371319	0.204878	0.997769	0.999429	1.00057	1.00223	2.433551
1360	0	-428.772	-411.352	-17.4196	942553	18.90595	29.51568	8.010423	0.309157	0.371172	0.416012	0.482819	0.0553925	0.0631347	0.385247	0.496226	0.998691	0.999665	1.00033	1.00131	3.125899
1361	1	-420.533	-405.371	-15.1623	684296.2	4.884367	3.722295	10.79626	0.364468	0.507395	0.608198	0.73906	0.275029	0.601753	0.002863	0.120355	0.998464	0.999607	1.00039	1.00154	3.339659
1362	0	-423.344	-409.546	-13.7976	932022.8	13.30019	20.07886	12.29919	0.302018	0.375729	0.429552	0.509499	0.0845778	0.188729	0.110493	0.6162	0.998684	0.999663	1.00034	1.00132	2.944452
1363	1	-415.446	-404.476	-10.9702	312254.4	6.785266	5.189795	8.441609	0.390243	0.515752	0.603162	0.719174	0.312984	0.496958	0.141032	0.0490254	0.997726	0.999418	1.00058	1.00228	2.828722
1364	0	-422.312	-417.146	-5.16582	640882.2	11.06243	9.91178	14.99883	0.394075	0.491564	0.55978	0.65475	0.239542	0.322711	0.193481	0.244266	0.998413	0.999594	1.00041	1.00159	2.322288
1365	1	-424.202	-406.489	-17.7127	262449.8	7.54502	8.228023	10.35112	0.333836	0.441264	0.519054	0.628988	0.115459	0.821224	0.0477631	0.0155537	0.99752	0.999365	1.00063	1.00248	3.534802
1366	0	-413.989	-411.761	-2.22738	704060.6	8.194397	6.578312	19.50153	0.395414	0.509949	0.589735	0.697606	0.408808	0.446837	0.107303	0.0370522	0.998486	0.999613	1.00039	1.00152	2.065272
1367	1	-419.618	-406.224	-13.3933	815254	5.421539	10.64862	10.34834	0.220097	0.313937	0.387536	0.499898	0.227152	0.0280623	0.163876	0.58091	0.998593	0.99964	1.00036	1.00141	3.114677
1368	0	-426.18	-421.188	-4.99236	899863.3	6.116693	11.19919	11.93032	0.235739	0.328616	0.400382	0.509013	0.0880234	0.246922	0.443973	0.221081	0.99866	0.999657	1.00034	1.00134	2.35403
1369	1	-427.986	-410.091	-17.8953	801672.5	4.927819	4.854834	8.617089	0.323448	0.455181	0.55132	0.68244	0.553266	0.00133045	0.273464	0.171939	0.998581	0.999637	1.00036	1.00142	3.674925
1370	0	-426.223	-421.066	-5.1574	39873.98	4.156058	3.562427	12.06	0.332763	0.479387	0.585374	0.724641	0.30112	0.418579	0.203402	0.0768992	0.993642	0.998367	1.00162	1.00637	2.449415
1371	1	-425.531	-416.53	-9.00022	21373.93	3.080629	2.808419	14.04193	0.300087	0.459372	0.577704	0.731847	0.107808	0.412627	0.454727	0.0248376	0.991319	0.997766	1.00221	1.00871	2.719739
1372	0	-422.568	-409.892	-12.6764	135092.1	5.456501	5.111953	11.08846	0.339006	0.467866	0.560818	0.687138	0.373439	0.448779	0.016442	0.16134	0.996544	0.999115	1.00088	1.00346	3.083983
1373	1	-433.451	-424.239	-9.21204	605040.5	5.107345	5.552877	10.87954	0.309789	0.435305	0.527884	0.656639	0.0545201	0.326837	0.327791	0.290852	0.998366	0.999582	1.00042	1.00163	2.770077
1374	0	-419.606	-408.58	-11.0258	769615.2	2.135152	2.777097	9.69311	0.229385	0.386484	0.512726	0.685664	0.38944	0.0845819	0.277405	0.248573	0.998551	0.99963	1.00037	1.00145	2.986919
1375	1	-432.222	-417.487	-14.7341	931526.4	2.186812	5.64254	8.828846	0.153084	0.264965	0.362638	0.516169	0.294006	0.0498806	0.139904	0.51621	0.998683	0.999663	1.00034	1.00132	3.336795
1376	0	-428.065	-420.645	-7.42009	842467.9	1.480217	1.110399	11.01481	0.262236	0.466958	0.624052	0.807872	0.185029	0.596556	0.108472	0.109942	0.998615	0.999646	1.00035	1.00139	2.681199
1377	1	-423.758	-412.878	-10.88	713648	4.92907	5.015133	10.79026	0.318221	0.44849	0.543952	0.674926	0.334355	0.0133167	0.230972	0.421357	0.998496	0.999615	1.00038	1.00151	2.930668
1378	0	-432.562	-413.406	-19.1556	535197.3	3.985953	3.244903	9.451742	0.33725	0.488346	0.597027	0.737936	0.226114	0.388204	0.282712	0.10297	0.998263	0.999556	1.00044	1.00174	3.81587
1379	1	-429.594	-417.905	-11.6896	526935.4	3.960818	5.768955	8.086437	0.249211	0.371571	0.46662	0.604299	0.0432609	0.10176	0.663696	0.191283	0.998249	0.999552	1.00045	1.00175	2.903059
1380	0	-433.785	-414.433	-19.3529	868566.6	2.631565	2.444261	9.911632	0.285339	0.451678	0.576998	0.738928	0.368383	0.399065	0.0187076	0.213844	0.998636	0.999651	1.00035	1.00136	3.829364
1381	1	-430.281	-417.822	-12.4596	962733.6	5.334774	4.254007	8.873008	0.364239	0.500734	0.597218	0.724328	0.534143	0.211509	0.0580987	0.196249	0.998705	0.999669	1.00033	1.0013	3.061582
1382	0	-421.426	-410.366	-11.0599	25027.28	3.306168	1.378319	10.88368	0.410188	0.59575	0.717988	0.852887	0.650467	0.0910416	0.221677	0.0368148	0.991977	0.997936	1.00204	1.00805	2.994788
1383	1	-417.386	-410.02	-7.36617	13894.63	3.805122	5.391522	12.93044	0.251032	0.376684	0.474248	0.614665	0.404028	0.0510122	0.211202	0.333758	0.989237	0.997225	1.00273	1.0108	2.608309
1384	0	-430.612	-418.786	-11.8263	21799.98	2.768695	2.671233	12.44888	0.284227	0.446019	0.568118	0.727835	0.546071	0.142991	0.0421576	0.26878	0.991404	0.997788	1.00219	1.00862	3.004788
1385	1	-422.201	-412.067	-10.1336	317080	5.273426	12.74015	9.458482	0.189937	0.274302	0.341854	0.447741	0.146189	0.26831	0.11117	0.474331	0.997744	0.999423	1.00058	1.00226	2.747642
1386	0	-428.593	-411.652	-16.9407	37574.85	5.02414	6.49602	12.51081	0.280743	0.398741	0.487709	0.615076	0.122359	0.567323	0.221878	0.088441	0.99345	0.998318	1.00167	1.00657	3.362209
1387	1	-423.625	-410.388	-13.2374	50797.16	7.072287	10.15412	13.73369	0.281982	0.380569	0.454315	0.562551	0.522324	0.0780684	0.0209719	0.378636	0.994366	0.998554	1.00143	1.00565	2.957909
