Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
353000	-548.2365	-541.3452	-6.891307	-0.608557	-0.205444	0.196053	0.158053	1.22124	0.151044	0.770664	0.842969	1.82979	0.356488	0.574612	0.684916	0.0188027	0.0973654	0.613189	0.270643	0.0627556	0.0821679	0.0321444	0.00238734	0.0091238	0.11436	0.0174027	0.0210121
354000	-524.3925	-542.4127	18.02015	-0.735924	-0.293536	0.0142244	0.0465318	5.05018e-06	2.32825e-06	1.29494	1.426	0.735929	0.293539	1.28071	1.37946	0.216868	0.501073	0.0981475	0.183912	0.126561	0.0736712	0.0134966	0.000893768	0.0344491	0.0690131	0.00461604	0.0105587
355000	-527.3176	-534.3535	7.0359	-0.884474	-0.68886	0.168082	0.169769	3.79464e-05	3.0953e-05	0.869717	1.04917	0.884512	0.688891	0.701635	0.879403	0.269694	0.364348	0.00561094	0.360347	0.133622	0.0536896	0.00550087	0.00386215	0.00867879	0.174756	0.0211649	0.0159407
356000	-522.1094	-539.4406	17.33124	-0.315147	-0.219137	0.127538	0.117352	7.39142e-05	6.74321e-06	0.748859	0.860102	0.315221	0.219144	0.62132	0.74275	0.110678	0.219814	0.0795972	0.589911	0.0948468	0.0585352	0.0117905	0.0145759	0.00949856	0.0995222	0.00735647	0.0115033
357000	-526.5523	-537.0403	10.48799	-0.762855	-0.300733	0.0870336	0.124598	5.59299e-05	0.0013862	0.745368	1.01528	0.762911	0.302119	0.658334	0.890683	0.253045	0.0267177	0.0113334	0.708904	0.0642961	0.0527659	0.0153715	0.00630455	0.00794877	0.0959699	0.0138015	0.0157683
358000	-539.2798	-546.5102	7.230383	-20.7353	-0.287908	0.0614532	0.0928899	0.00015345	0.00414957	0.773231	0.912342	20.7354	0.292057	0.711778	0.819452	0.241518	0.0223484	0.0523787	0.683755	0.137623	0.0609087	0.0191916	0.0127017	0.00936251	0.0384251	0.0267542	0.0235186
359000	-552.8802	-544.2826	-8.597677	-0.684204	-0.584319	0.0521294	0.135549	0.00916805	0.86941	2.71043	0.748517	0.693372	1.45373	2.6583	0.612968	0.325172	0.0885905	0.3408	0.245437	0.135991	0.0495084	0.000278124	0.0201979	0.0523313	0.075703	0.00953044	0.0487216
360000	-540.9479	-550.082	9.134086	-2.02519	-0.211546	0.0301313	0.0939431	0.0278221	0.0012022	0.530497	1.10565	2.05301	0.212749	0.500366	1.0117	0.519308	0.17975	0.200718	0.100224	0.110558	0.0492289	0.0507625	0.0113663	0.00760792	0.0434599	0.00166287	0.00469654
361000	-525.3306	-542.4307	17.10007	-2.89744	-0.144546	0.0711819	0.0229715	1.14667e-06	6.30793e-06	1.44322	1.88598	2.89744	0.144552	1.37204	1.86301	0.347097	0.135587	0.440962	0.0763547	0.211407	0.0327388	0.00966203	0.00476187	0.0275416	0.0624804	0.0110702	0.014239
362000	-530.53	-536.0742	5.544179	-1.27137	-0.277923	0.158322	0.178652	2.16927e-06	0.188382	0.846674	1.11964	1.27138	0.466306	0.688353	0.940985	0.146777	0.143603	0.137544	0.572076	0.0663359	0.0419157	0.0291275	0.00269247	0.0142322	0.128943	0.00605963	0.0126767
363000	-530.8629	-538.5525	7.689608	-1.06354	-0.194369	0.11645	0.185204	0.0293256	1.18246e-06	0.638193	1.25962	1.09286	0.19437	0.521743	1.07442	0.0435779	0.414157	0.00841734	0.533848	0.0695039	0.034961	0.0249769	0.00728276	0.0392015	0.120257	0.0117458	0.0144319
364000	-540.016	-546.341	6.325037	-5.11455	-0.23386	0.0779529	0.158982	0.000357557	0.000156862	0.697619	0.423255	5.1149	0.234017	0.619666	0.264273	0.16056	0.0843836	0.235685	0.519371	0.308968	0.0886501	0.026668	0.0176799	0.008324	0.125993	0.0205328	0.0288111
365000	-524.1681	-539.8909	15.72279	-0.330242	-0.196998	0.105414	0.142693	4.22169e-05	4.3955e-06	1.10287	1.84209	0.330284	0.197002	0.997459	1.69939	0.108387	0.2067	0.0551931	0.62972	0.0829979	0.0346543	0.0031999	0.00699305	0.0101841	0.089044	0.0141224	0.021136
366000	-526.7347	-537.8526	11.11786	-1.83202	-0.239546	0.0939725	0.152661	5.463e-06	0.000299912	1.37019	1.78821	1.83202	0.239845	1.27622	1.63555	0.139828	0.410657	0.222467	0.227047	0.0216028	0.034851	0.0161535	0.00609118	0.00308423	0.109626	0.0114417	0.0155367
367000	-534.3959	-535.1532	0.7573794	-0.204802	-0.339807	0.106662	0.161593	1.62407	4.31265e-06	1.59787	2.37481	1.82887	0.339811	1.49121	2.21322	0.325468	0.320757	0.184167	0.169609	0.0334958	0.0316785	0.0127046	0.00242897	0.00780716	0.117622	0.011172	0.0137138
368000	-525.9932	-543.7447	17.7514	-1.6092	-0.207086	0.125607	0.0572838	1.95626e-05	1.46789e-05	0.745518	0.814382	1.60922	0.207101	0.61991	0.757099	0.160567	0.0885118	0.238684	0.512238	0.232795	0.0401661	0.0132444	0.0146078	0.00723414	0.0834717	0.0025102	0.00623897
369000	-545.9737	-549.6775	3.70378	-0.978785	-1.26288	0.0433379	0.0807296	0.521479	9.49662e-05	1.15423	1.18418	1.50026	1.26298	1.1109	1.10345	0.299217	0.0548686	0.152498	0.493416	0.136847	0.0335663	0.0166951	0.00997856	0.029718	0.0317811	0.00125218	0.0225146
370000	-537.6289	-538.3875	0.7585682	-5.39518	-0.254083	0.0905819	0.0860099	0.0588106	0.00027503	1.59042	2.55635	5.454	0.254358	1.49984	2.47034	0.160496	0.22161	0.126915	0.490979	0.294373	0.0299946	0.00951273	0.00181641	0.00323632	0.074761	0.0069163	0.0214244
371000	-534.7824	-541.6391	6.856708	-0.581064	-0.331039	0.0657608	0.0936616	0.203267	6.33276e-06	1.58573	1.38529	0.784331	0.331045	1.51997	1.29163	0.329468	0.110042	0.179205	0.381284	0.0247671	0.0840022	0.0153694	0.0063478	0.0030713	0.0564553	0.0141363	0.0381369
372000	-539.2519	-548.1873	8.935401	-0.764951	-0.907731	0.116504	0.090222	0.000497827	0.0011299	0.861549	1.37624	0.765449	0.908861	0.745045	1.28602	0.0899101	0.144006	0.342052	0.424033	0.120127	0.078313	0.040605	0.0100552	0.00624185	0.0472592	0.0295461	0.00755674
373000	-533.2856	-543.6748	10.38921	-1.89541	-0.163396	0.0767227	0.0313234	3.42953e-05	0.0182102	0.927575	1.04414	1.89545	0.181606	0.850852	1.01281	0.201542	0.366775	0.015984	0.415699	0.14657	0.0199549	0.0200792	0.0132446	0.0173533	0.0493437	0.0107482	0.00890384
374000	-533.3147	-541.9192	8.604494	-0.529101	-0.313324	0.00747477	0.0965409	0.0101955	0.000842511	0.851547	1.11845	0.539296	0.314167	0.844072	1.02191	0.248645	0.0133003	0.435086	0.302969	0.0543198	0.0555895	0.0147296	0.00880004	0.00668141	0.0528179	0.0114427	0.0185266
375000	-530.9785	-542.4571	11.47862	-0.117643	-0.214009	0.0706228	0.0724858	4.246e-06	0.128944	0.682121	1.81161	0.117647	0.342953	0.611498	1.73912	0.225544	0.0259941	0.10585	0.642612	0.00712598	0.0493619	0.038395	0.00207476	0.00653144	0.0674651	0.00915125	0.0208678
376000	-535.5882	-553.4014	17.81321	0.00383501	0.721625	0.0517345	0.033787	0.0038927	0.725172	1.04745	1.05448	5.76901e-05	0.00354706	0.995716	1.02069	0.0258041	0.0901876	0.185793	0.698215	0.0364431	0.581348	0.0334921	0.0107705	0.00737352	0.000686712	0.0106292	0.00937766
377000	-541.2912	-545.7948	4.503599	-1.85895	-0.0990418	0.0918004	0.0959035	3.27741	2.13278e-05	0.70323	2.32983	5.13636	0.0990632	0.61143	2.23393	0.0111208	0.0281337	0.200843	0.759903	0.220026	0.0240678	0.0173519	0.00562277	0.00472546	0.0460687	0.0169336	0.0108905
378000	-534.4981	-538.8393	4.341147	-0.379178	-0.214955	0.168129	0.210951	0.0177812	0.00346146	0.588287	0.968954	0.396959	0.218416	0.420158	0.758002	0.224492	0.340793	0.237678	0.197036	0.0653333	0.0372771	0.0353413	0.00951315	0.00130429	0.130453	0.00820244	0.0119228
379000	-547.4003	-543.3955	-4.004762	-14.5063	-0.344124	0.0730033	0.118212	0.0135005	0.339903	0.96883	1.34074	14.5198	0.684027	0.895827	1.22253	0.112005	0.133204	0.408926	0.345865	0.145114	0.0644439	0.014453	0.00469911	0.0170406	0.0641447	0.00766132	0.0180828
380000	-538.1487	-547.9232	9.774493	-1.97386	-0.147805	0.0483976	-0.0074902	3.85584e-05	0.068627	0.696855	0.9062	1.9739	0.216432	0.648457	0.91369	0.0892041	0.0453287	0.456076	0.409391	0.159038	0.0509082	0.0393858	0.0115761	0.0177217	0.029104	0.0186749	0.0130797
381000	-531.7332	-547.225	15.49179	-4.71921	-0.163826	0.0326166	0.0975905	2.62118e-05	8.43192e-06	1.93991	0.588424	4.71924	0.163835	1.90729	0.490833	0.339397	0.169389	0.255374	0.235841	0.0570747	0.0710439	0.00935567	0.018578	0.0170841	0.0393704	0.00355212	0.0547819
382000	-539.3161	-542.8951	3.578944	-8.44767	-0.675198	0.0908279	0.07811	0.000458721	0.00354733	0.7431	1.56759	8.44813	0.678746	0.652272	1.48948	0.0222508	0.0656768	0.213652	0.69842	0.427386	0.116507	0.0237618	0.00231916	0.0143275	0.0696603	0.00541305	0.00948538
383000	-530.7991	-535.5799	4.780808	-0.632595	-0.206909	0.00667587	0.0793526	1.26773e-05	0.160645	1.75148	3.86239	0.632608	0.367554	1.7448	3.78303	0.227377	0.335709	0.0540451	0.382869	0.0783174	0.0353153	0.0158935	0.0001508	0.00358994	0.0628968	0.0171271	0.0195996
384000	-547.9672	-537.0427	-10.92446	-0.420149	-0.455272	0.131532	0.130582	0.199037	0.544404	0.905295	3.13395	0.619186	0.999676	0.773762	3.00337	0.135969	0.33522	0.115857	0.412954	0.0954766	0.0220121	0.0167476	0.000487052	0.00794176	0.153748	0.0217077	0.00105606
385000	-538.8962	-539.7668	0.8706141	-11.9406	-0.24917	0.0789839	0.154937	0.00940068	0.00166977	1.00882	1.18611	11.95	0.25084	0.929833	1.03117	0.234246	0.0141178	0.330759	0.420877	0.179496	0.0402763	0.0293849	0.00797082	0.00155011	0.0914503	0.00982838	0.0334888
386000	-528.6702	-532.0713	3.401028	-0.389394	-0.282678	0.162105	0.205756	0.208173	2.45802e-06	1.10607	1.00803	0.597568	0.28268	0.943966	0.802278	0.186058	0.0719694	0.189099	0.552874	0.0498546	0.047533	0.00281258	0.0018291	0.0103612	0.178333	0.00573604	0.0106452
387000	-549.052	-548.0803	-0.9717766	-29.7079	-0.385977	0.0194534	-0.00747219	3.85508	0.000436099	0.619587	1.24536	33.563	0.386413	0.600134	1.25284	0.086671	0.0288152	0.51637	0.368144	0.258804	0.102099	0.0345279	0.00608079	0.0128166	0.0357867	0.0171941	0.00906117
388000	-528.8383	-534.3487	5.510424	-0.554627	-0.406219	0.084653	0.157274	1.17757e-05	0.00900223	1.38169	1.74388	0.554639	0.415221	1.29703	1.5866	0.130305	0.285721	0.375968	0.208007	0.0820014	0.0558139	0.0135555	0.00113033	0.00430314	0.129038	0.0172086	0.0138812
389000	-535.2258	-537.8498	2.623982	-0.535112	-0.195694	0.084764	0.0701356	0.0716652	0.000959111	1.14142	1.66399	0.606778	0.196653	1.05666	1.59385	0.169693	0.272012	0.0744934	0.483802	0.0425533	0.0241255	0.0122701	0.00906366	0.00514223	0.0974773	0.0207095	0.0103491
390000	-525.1165	-538.4091	13.29258	-0.436138	-0.338926	0.0886766	0.0808773	6.69385e-05	0.000110943	0.948502	1.40461	0.436205	0.339037	0.859825	1.32374	0.0752877	0.465907	0.226954	0.231851	0.0657471	0.0603269	0.0135992	0.000970063	0.00166671	0.0955643	0.00208684	0.0164031
391000	-524.0697	-536.5791	12.50944	-0.741386	-0.249952	0.150059	0.165128	1.58535e-05	7.93091e-06	1.79347	1.23345	0.741401	0.24996	1.64341	1.06832	0.313574	0.119444	0.40637	0.160611	0.0924206	0.0289949	0.0100533	0.00507187	0.0172199	0.118011	0.00730926	0.0258516
392000	-544.2228	-544.1583	-0.06449962	-18.5872	-0.272074	0.0485283	0.0720168	0.0253344	0.0296684	1.11956	1.52839	18.6125	0.301743	1.07104	1.45637	0.121776	0.419093	0.025829	0.433302	0.170963	0.063645	0.0355251	0.00602624	0.00314708	0.0385204	0.021663	0.00919284
393000	-553.9262	-549.5177	-4.408505	-12.495	-18.7318	0.0860775	0.0291181	0.00376475	0.0181636	1.27988	0.955848	12.4988	18.75	1.1938	0.92673	0.294701	0.147769	0.0584592	0.499071	0.18739	1.10635	0.0171664	0.013549	0.00719308	0.0129352	0.0119234	0.0184684
394000	-538.5123	-553.8448	15.33245	-0.19914	-2.48366	-0.006259	0.0264596	1.62274e-06	0.000714536	0.397283	1.19666	0.199142	2.48438	0.403542	1.1702	0.371863	0.0876544	0.225635	0.314848	0.0979103	0.741153	0.0377056	0.0111213	0.0238196	5.79376e-05	0.0381067	0.00814902
395000	-540.1046	-536.8484	-3.256208	-8.52516	-0.248757	0.108449	0.105629	0.647939	1.60377e-05	1.1298	1.98368	9.1731	0.248773	1.02136	1.87806	0.363848	0.03171	0.123849	0.480593	0.392894	0.0401068	0.0230922	0.00278755	0.0292389	0.111697	0.0173914	0.0131727
396000	-539.6665	-544.5079	4.841388	-7.51109	-0.276402	0.0587524	0.0593251	0.455745	1.15495e-05	0.676852	3.51572	7.96683	0.276413	0.6181	3.4564	0.138474	0.256115	0.35789	0.247521	0.227344	0.0462799	0.0481799	0.00256534	0.0154226	0.0386602	0.0165602	0.0033879
397000	-528.0435	-553.0929	25.04939	8.05596e-05	-0.677251	-0.052495	0.0354812	8.30871e-05	0.00837188	1.20249	1.00189	2.52754e-06	0.685623	1.25498	0.966413	0.183645	0.16052	0.0412324	0.614602	0.385444	0.019197	0.032195	0.0170055	0.00667479	0.00174126	0.00486414	0.0107242
398000	-536.1	-547.1199	11.01999	-23.4492	-0.338986	-0.0355096	0.0656668	8.64123e-05	3.58913e-05	1.07142	0.817905	23.4493	0.339021	1.10693	0.752238	0.101654	0.550964	0.170027	0.177354	0.0974722	0.0630029	0.022751	0.0123145	0.0482654	0.0323806	0.00342864	0.0262363
399000	-526.531	-539.5523	13.02129	-0.517314	-0.375274	0.0966502	0.0817287	1.14152e-06	0.0368495	1.06795	1.58142	0.517315	0.412123	0.971299	1.49969	0.0434996	0.264581	0.263963	0.427956	0.0999482	0.052568	0.0168337	0.00543209	0.00681024	0.0496758	0.015211	0.00882872
400000	-554.121	-542.27	-11.85106	-15.9736	-0.154893	0.0204703	0.0505584	6.44388	0.246306	0.723527	2.9456	22.4174	0.401199	0.703057	2.89504	0.166242	0.510843	0.150151	0.172764	0.322687	0.042813	0.0351554	0.00162987	0.00212263	0.0398913	0.0539981	0.0125708
401000	-540.735	-534.2618	-6.473215	-0.274459	-0.242663	0.0689998	0.163746	0.38104	0.021528	1.08684	2.76188	0.6555	0.264191	1.01784	2.59813	0.516983	0.0357213	0.03718	0.410116	0.0734768	0.0205858	0.0063015	0.00182957	0.00318492	0.124644	0.0407091	0.00713443
402000	-537.8853	-538.3739	0.4886309	-0.206269	-0.245591	0.00301043	0.11771	0.000468375	0.325886	1.07208	3.25946	0.206737	0.571476	1.06907	3.14175	0.330005	0.467748	0.0352791	0.166968	0.0195023	0.0410192	0.0321109	0.000101206	0.00622517	0.0974466	0.0179911	0.0123539
403000	-530.8743	-544.5607	13.68637	-0.709924	-0.269492	0.00993212	0.101377	3.3465e-05	3.83504e-06	0.566629	2.18045	0.709958	0.269496	0.556697	2.07907	0.200682	0.0377111	0.0359809	0.725626	0.0169781	0.0595779	0.0246878	0.00147719	0.0159904	0.105474	0.0104537	0.0356071
404000	-546.5731	-545.4009	-1.172166	-28.9317	-0.071953	0.0428679	0.0491633	0.0053526	0.10545	1.14461	1.59938	28.9371	0.177403	1.10174	1.55022	0.537086	0.0669977	0.152493	0.243423	0.051596	0.0291764	0.027504	0.00675372	0.049828	0.0309743	0.0079553	0.0139742
405000	-539.2185	-537.5012	-1.717269	-0.447246	-0.27321	0.104332	0.219297	0.211142	0.00216721	1.74896	1.26833	0.658388	0.275377	1.64463	1.04903	0.0573179	0.341188	0.585305	0.0161891	0.0831976	0.042751	0.0058544	0.00620989	0.000605821	0.120528	0.00676382	0.0284269
406000	-531.4511	-537.8808	6.429654	-0.297983	-0.448625	0.0659061	0.0908716	0.112219	4.7633e-05	2.16485	1.09465	0.410203	0.448673	2.09895	1.00377	0.203374	0.161976	0.149818	0.484833	0.0586158	0.0543511	0.00539298	0.0114414	0.00668551	0.0738488	0.00560681	0.0143832
407000	-544.1812	-537.8481	-6.333124	-0.880143	-0.629058	0.00618133	0.175101	0.00484548	0.0291487	2.47007	2.33412	0.884988	0.658207	2.46388	2.15902	0.144917	0.187788	0.0483958	0.618899	0.0814054	0.0464991	0.00202088	0.00192629	0.00994393	0.130316	0.017305	0.0352402
408000	-525.9875	-534.6282	8.640773	-0.898794	-0.391682	0.110833	0.15696	3.71453e-06	0.000395406	1.38484	1.35141	0.898798	0.392078	1.27401	1.19445	0.212989	0.171205	0.336256	0.27955	0.109523	0.0625398	0.00290276	0.00287274	0.000563788	0.164386	0.00208321	0.0137133
409000	-531.0194	-538.701	7.681544	-1.74642	-0.31014	0.10825	0.144403	0.0247938	2.24186e-05	0.792249	0.909202	1.77121	0.310162	0.683999	0.764799	0.164674	0.123166	0.408897	0.303263	0.189571	0.0422378	0.0147323	0.00757724	0.00108587	0.0968881	0.00887656	0.0203261
410000	-529.9827	-531.242	1.259296	-0.852834	-0.344857	0.159213	0.233854	0.047627	6.11083e-06	2.10783	1.03909	0.900461	0.344863	1.94861	0.805235	0.0195664	0.311603	0.185168	0.483663	0.0515684	0.0378832	0.00419306	0.00291194	0.00394389	0.185327	0.00794722	0.0180751
411000	-534.9978	-550.4376	15.43982	-39.5786	-0.15326	-0.049415	0.0755403	2.88694e-06	8.98006e-06	1.29045	0.957161	39.5786	0.153269	1.33986	0.881621	0.0460309	0.636857	0.238018	0.0790944	0.00768258	0.0650488	0.0189995	0.0210355	0.00961808	0.0636793	0.00520326	0.0368555
412000	-541.3007	-543.0298	1.729046	-1.49066	-0.575393	0.105913	0.0879916	0.0493548	0.000695275	0.997464	1.42369	1.54001	0.576088	0.891551	1.3357	0.18979	0.282273	0.27344	0.254496	0.125319	0.0308071	0.0310304	0.00618131	0.00619634	0.106121	0.00776751	0.00925858
413000	-530.8553	-537.9281	7.072817	-1.23088	-0.169792	0.163307	0.155411	2.86104e-06	0.11398	0.933715	1.23248	1.23088	0.283772	0.770408	1.07707	0.0175854	0.607305	0.0400373	0.335073	0.0628975	0.0362707	0.021538	0.00266257	0.00373337	0.10829	0.00670811	0.0271361
414000	-535.0422	-539.5808	4.538526	-0.41083	-0.241427	0.0836346	0.0815563	0.0651626	0.000946296	0.617082	1.82683	0.475993	0.242373	0.533447	1.74528	0.243967	0.0465298	0.404324	0.305179	0.200683	0.0516339	0.0149449	0.00372278	0.0101007	0.0802563	0.0125937	0.00843686
415000	-523.1513	-549.207	26.05567	-0.097828	-0.210695	-0.0047323	0.0512073	1.88117e-06	5.22499e-06	1.85985	1.28013	0.0978299	0.2107	1.86458	1.22892	0.00124756	0.641712	0.165875	0.191166	0.0676263	0.0533372	0.0130993	0.0119184	0.00689319	0.0010046	0.0070374	0.0232281
416000	-535.107	-541.5939	6.486952	-0.328368	-0.236648	0.0245	0.144314	0.0126401	0.00230788	1.09469	1.1533	0.341009	0.238956	1.07019	1.00899	0.346514	0.526823	0.0719169	0.054746	0.0685157	0.0483845	0.0115193	0.00711751	0.00379731	0.0683645	0.0127342	0.0203042
417000	-537.9342	-539.0277	1.093507	-0.544938	-0.193929	0.0443049	0.123321	0.135571	0.018198	0.587407	0.888268	0.680509	0.212127	0.543102	0.764947	0.128318	0.0581087	0.0516543	0.761919	0.129572	0.0361015	0.0246711	0.0096258	0.0141777	0.09864	0.010209	0.00911206
418000	-528.652	-535.9177	7.265718	-1.32839	-0.444042	0.177155	0.169053	0.000942891	3.16181e-06	1.65546	0.562424	1.32933	0.444045	1.47831	0.393371	0.072663	0.407238	0.167764	0.352335	0.130877	0.0857467	0.000417585	0.00137157	0.00179247	0.167246	0.00690916	0.0275971
419000	-540.2365	-547.4971	7.260624	-18.8465	-0.192876	5.15677e-05	0.0138	0.000700477	0.00633124	0.714253	1.43328	18.8472	0.199207	0.714202	1.41948	0.277628	0.0149273	0.517096	0.190349	0.0288834	0.0797979	0.0315068	0.00687895	0.0193254	0.0228961	0.00936094	0.0181112
420000	-538.8565	-545.2073	6.350846	-0.0551527	-0.171823	0.0578849	0.109614	0.518151	0.000437074	0.815118	0.676119	0.573303	0.17226	0.757233	0.566505	0.00994259	0.385088	0.192332	0.412637	0.0439382	0.063804	0.031525	0.0131681	0.00755576	0.0532448	0.0127255	0.0254665
421000	-533.6001	-535.5568	1.956719	-0.672772	-0.482287	0.100056	0.106927	0.000285834	0.0126584	1.62434	2.15757	0.673058	0.494945	1.52429	2.05064	0.142868	0.134425	0.212096	0.51061	0.0836492	0.0386967	0.00911783	0.00450371	0.0111245	0.118097	0.00795105	0.012296
422000	-532.6454	-541.7361	9.090693	-0.485124	-0.336183	-0.0274525	0.0969652	0.00366683	0.000183304	3.08307	0.753672	0.48879	0.336367	3.11052	0.656707	0.258069	0.0545985	0.157909	0.529424	0.101762	0.0595357	0.00278701	0.01044	0.00404095	0.0511922	0.00154181	0.0345685
423000	-533.0729	-538.9539	5.881033	-0.322787	-0.28278	0.125389	0.120957	0.0713718	0.00132949	0.612568	0.85834	0.394159	0.28411	0.48718	0.737383	0.0740686	0.132115	0.05579	0.738027	0.0923242	0.0516516	0.0215264	0.0109025	0.00023178	0.0849554	0.0161932	0.0163019
424000	-554.9921	-540.2423	-14.74989	-10.5224	-0.190076	0.0241893	0.0499038	7.2137	0.273453	2.1785	2.19726	17.7361	0.463529	2.15431	2.14735	0.0026413	0.463478	0.0923403	0.441541	0.568697	0.0485361	0.0150481	0.000631705	0.00326937	0.0750198	0.0017765	0.0283459
425000	-541.7397	-544.8637	3.123959	-1.94116	-0.186607	-0.0405754	0.0943427	0.142135	0.00349257	1.64307	2.20465	2.0833	0.1901	1.68365	2.11031	0.0456046	0.671145	0.112884	0.170367	0.00271216	0.0523185	0.0155531	0.00508623	0.00313177	0.0252375	0.00860941	0.0257297
426000	-538.1682	-546.6411	8.472872	-0.765335	-0.159991	0.0336453	0.113824	1.37012e-05	0.00867545	1.00026	1.51067	0.765349	0.168666	0.966619	1.39685	0.0696053	0.249768	0.540073	0.140554	0.0347324	0.0472286	0.0209505	0.00554319	0.0152616	0.0936653	0.0297969	0.00600867
427000	-543.2577	-536.6277	-6.629946	-4.64669	-0.224227	0.1545	0.249326	0.146598	0.000833138	1.18825	0.999898	4.79328	0.22506	1.03375	0.750571	0.229207	0.474753	0.0719668	0.224073	0.0351945	0.0300295	0.0194561	0.00852121	0.00454822	0.204575	0.00759659	0.0260291
428000	-534.2632	-541.5199	7.256757	-0.344934	-0.265128	0.0599576	0.101782	0.000343259	0.104072	1.04706	0.675058	0.345277	0.3692	0.987103	0.573276	0.522801	0.0171768	0.0770066	0.383016	0.106672	0.0775	0.012874	0.0105032	0.00776679	0.0626816	0.0105416	0.0163617
429000	-535.1676	-544.9729	9.805308	-24.3961	-0.288496	0.0224988	0.0876422	0.000477881	4.49097e-05	0.965838	1.22468	24.3966	0.288541	0.943339	1.13704	0.152294	0.431378	0.0803587	0.335969	0.0479865	0.0795518	0.0124224	0.00420861	0.00190582	0.057772	0.00884562	0.029111
430000	-535.1049	-550.2798	15.17496	-6.73604	-0.259097	0.108766	0.0753683	0.000334924	5.22044e-05	1.14131	0.810673	6.73637	0.259149	1.03255	0.735304	0.683838	0.0280811	0.0448754	0.243206	0.199626	0.050806	0.0178604	0.0142307	0.000546832	0.0249553	0.000722591	0.0165455
431000	-540.5491	-542.5361	1.986962	-1.36699	-0.286725	0.00803662	0.118566	0.527431	9.03472e-05	0.900469	1.82032	1.89442	0.286815	0.892433	1.70176	0.175409	0.171528	0.0440307	0.609032	0.0670485	0.0717136	0.0220998	0.00257021	0.0316554	0.0571455	0.00651084	0.0293106
432000	-548.5971	-547.4068	-1.190307	-10.3256	-0.346656	0.0775502	0.0989622	0.11314	0.0184265	0.413635	0.818219	10.4387	0.365083	0.336085	0.719257	0.293694	0.0638334	0.0722186	0.570254	0.178874	0.047526	0.0437825	0.00671075	0.0126399	0.0790557	0.0310484	0.00611513
433000	-535.1856	-544.3952	9.209627	-0.549753	-0.356481	-0.0431813	0.0838016	0.00231268	0.000338202	0.948389	1.65464	0.552066	0.35682	0.99157	1.57084	0.217128	0.0504757	0.119456	0.61294	0.162222	0.0934703	0.0166091	0.00660638	0.00460498	0.0424082	0.0198531	0.0200901
434000	-535.4246	-545.5277	10.10312	-1.38759	-0.204625	0.0262818	0.051322	2.46212e-05	0.0109234	1.02221	2.68808	1.38761	0.215549	0.99593	2.63676	0.421413	0.0661522	0.142174	0.370261	0.0545496	0.0760816	0.0305724	0.0024593	0.0149037	0.0269741	0.0183337	0.0161164
435000	-537.184	-546.3178	9.133795	0.0197002	-0.41759	-6.97175	0.0711758	0.954129	0.000129013	0.000131489	4.24137	0.934429	0.417719	6.97188	4.17019	0.0109813	0.648607	0.245333	0.0950784	0.0209322	0.0390878	0.0025936	0.0005731	0.00488718	0.0502365	0.0119822	0.02591
436000	-538.9421	-537.8671	-1.074968	-0.269359	-0.310075	0.101079	0.0373375	0.162801	0.0066674	4.0736	2.92727	0.43216	0.316742	3.97252	2.88993	0.0695843	0.118009	0.636073	0.176333	0.0461987	0.0421865	0.00601906	0.00145596	0.0052814	0.0688594	0.00950122	0.0076074
437000	-539.037	-541.758	2.720937	-0.150024	-0.284556	0.136858	0.0498224	0.131342	0.000435781	0.936497	1.28274	0.281366	0.284991	0.799639	1.23291	0.199124	0.164221	0.194595	0.44206	0.113615	0.053273	0.0152401	0.00683118	0.0549472	0.0717823	0.0159121	0.00481914
438000	-534.2429	-542.8735	8.63058	-0.703452	-0.246373	0.156638	0.118151	0.00184522	6.93808e-05	1.12588	3.91689	0.705297	0.246442	0.969242	3.79874	0.017983	0.823494	0.0927339	0.065789	0.100079	0.0344037	0.0171491	0.00265812	0.00349889	0.0585944	0.0312234	0.0112654
439000	-546.6373	-544.8321	-1.805236	-0.953504	-0.391086	0.0697579	0.0500794	0.00820409	0.00212788	1.02689	4.11977	0.961708	0.393213	0.957132	4.06969	0.259667	0.489072	0.182268	0.0689936	0.298656	0.0431554	0.0183975	0.00211495	0.00662736	0.0652595	0.0809747	0.00399511
440000	-529.331	-546.5298	17.19885	-1.59141	-0.109047	0.0874589	-0.0346129	1.97278e-05	1.21315e-06	1.05796	4.34018	1.59143	0.109049	0.970501	4.37479	0.333926	0.177915	0.00834429	0.479815	0.180525	0.0285605	0.0161629	0.0015662	0.030855	0.0470596	0.0154191	0.00377198
441000	-538.3499	-539.6264	1.276551	-16.3492	-0.215391	0.0521	0.106454	0.699378	1.61338e-06	1.28212	3.29645	17.0485	0.215393	1.23002	3.19	0.210132	0.502866	0.00581009	0.281191	0.204261	0.0355234	0.0192099	0.000676982	0.000831014	0.093098	0.00634206	0.0266927
