Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
430	-1380.85	-1565.93	185.077	0.263183	0.264469	0.258038	0.259363	0.242479	0.253171	0.251519	0.234485	0.234609	0.232375	0.220422	0.217892	0.199824	0.192829	0.181873	0.184109	0.18268	0.206376	0.206528	0.210187	0.201012	0.200321	0.197406	0.182846	0.162293	0.157438	0.162416	0.14629	0.140282	0.135433	0.128619	0.119725	0.116311	0.120124	0.122626	0.127122	0.130267	0.141014	0.123243	0.131308	0.124631	0.118165	0.115308	0.112187	0.111746	0.108963	0.109812	0.123472	0.123392	0.118698	0.120781
440	-1313.3	-1566.65	253.345	0.270369	0.269068	0.276306	0.275864	0.251795	0.243333	0.222024	0.219811	0.223229	0.211829	0.20287	0.200022	0.198483	0.191746	0.186127	0.181847	0.180676	0.192675	0.20385	0.211785	0.214123	0.19483	0.19082	0.180732	0.175388	0.170561	0.162245	0.157268	0.15056	0.132951	0.126972	0.122735	0.119837	0.122521	0.122526	0.129056	0.133486	0.133789	0.136219	0.135817	0.128242	0.128816	0.130469	0.119612	0.116945	0.124425	0.121708	0.119078	0.11689	0.110305	0.10712
450	-1311.66	-1569.31	257.65	0.224488	0.22262	0.213287	0.221282	0.210726	0.206282	0.205026	0.204334	0.1977	0.193583	0.190164	0.182928	0.185471	0.185703	0.180644	0.179412	0.191872	0.190496	0.187453	0.189119	0.194418	0.192876	0.186319	0.184149	0.1897	0.171101	0.168044	0.156699	0.146968	0.144998	0.137172	0.139936	0.135358	0.13236	0.134312	0.138251	0.139835	0.143915	0.132153	0.129835	0.132067	0.132926	0.128256	0.126065	0.130816	0.126461	0.126913	0.126996	0.129151	0.122409	0.113952
460	-1303.76	-1568.15	264.394	0.237693	0.23728	0.231924	0.226092	0.219262	0.217382	0.208286	0.207595	0.21258	0.209079	0.204071	0.197291	0.194096	0.194613	0.189372	0.192479	0.182846	0.193928	0.19098	0.188054	0.185589	0.187425	0.178583	0.17064	0.162785	0.167699	0.1609	0.15844	0.154037	0.144737	0.144783	0.140413	0.135716	0.133526	0.129841	0.133309	0.126113	0.126888	0.129802	0.125469	0.126808	0.122886	0.125559	0.125087	0.121265	0.123739	0.12239	0.121196	0.119525	0.118221	0.120482
470	-1339.95	-1567.03	227.08	0.262978	0.25988	0.242227	0.237705	0.236774	0.225129	0.22132	0.204905	0.194367	0.197944	0.201744	0.207393	0.200665	0.19674	0.175047	0.173528	0.19141	0.191676	0.204797	0.198738	0.187735	0.173487	0.170804	0.154839	0.147966	0.145607	0.139468	0.124747	0.117688	0.110093	0.104502	0.101809	0.104831	0.0970158	0.0895462	0.0846016	0.0872092	0.0847498	0.0923547	0.0937336	0.0883128	0.0915651	0.089876	0.0894575	0.0831846	0.0836663	0.0851585	0.0829482	0.0757304	0.0774195	0.0823865
480	-1284.7	-1568.1	283.394	0.238267	0.238569	0.239544	0.232912	0.229795	0.220171	0.213152	0.210987	0.207255	0.202193	0.195902	0.197848	0.20361	0.203321	0.203074	0.203292	0.205578	0.220108	0.215231	0.206166	0.19354	0.185743	0.183499	0.171252	0.169711	0.165188	0.149135	0.149046	0.144194	0.136187	0.129125	0.127982	0.119907	0.115487	0.112913	0.11372	0.114145	0.111045	0.114364	0.112846	0.109056	0.108937	0.113304	0.109438	0.108024	0.107738	0.106354	0.108778	0.107394	0.107094	0.108912
490	-1392.62	-1572.42	179.803	0.22313	0.227071	0.217223	0.213285	0.203612	0.19925	0.190254	0.190116	0.187047	0.17578	0.176404	0.17617	0.178579	0.178013	0.184764	0.191647	0.195308	0.198108	0.198896	0.188101	0.188372	0.177942	0.169421	0.167638	0.169186	0.156177	0.146283	0.139027	0.132193	0.125222	0.121587	0.119046	0.112506	0.111317	0.105756	0.100841	0.106884	0.107994	0.105013	0.10139	0.101537	0.104606	0.1026	0.100862	0.106481	0.10605	0.103974	0.103948	0.0965543	0.0972342	0.0985734
500	-1275.22	-1568.22	292.994	0.206686	0.197208	0.199287	0.197984	0.196606	0.201214	0.197963	0.194669	0.192538	0.168561	0.142675	0.159212	0.160325	0.169868	0.178259	0.172658	0.177225	0.181768	0.194489	0.187772	0.165024	0.150618	0.151042	0.148006	0.14906	0.127557	0.111795	0.101952	0.0987376	0.0969348	0.0930015	0.0905215	0.0801723	0.0782169	0.0728389	0.0754794	0.0721094	0.0809423	0.0774827	0.0775068	0.0694174	0.0741338	0.0815502	0.0809266	0.0780992	0.0784217	0.0793303	0.0699043	0.0719162	0.0676616	0.0714553
510	-1301.69	-1568.84	267.147	0.207993	0.202963	0.210237	0.203161	0.190567	0.188159	0.204574	0.198949	0.195511	0.185445	0.198321	0.204701	0.183572	0.174179	0.175249	0.167811	0.167074	0.187412	0.192041	0.192488	0.188594	0.177366	0.176277	0.164334	0.156249	0.140963	0.133511	0.124326	0.11392	0.111799	0.101406	0.0859811	0.0912007	0.0962395	0.0975678	0.0869914	0.0952862	0.091702	0.0883742	0.0856007	0.0804211	0.0750245	0.0776763	0.083754	0.0835701	0.0833757	0.0869526	0.084323	0.0790543	0.077082	0.0756513
520	-1330.03	-1570.59	240.558	0.248542	0.244472	0.229554	0.230736	0.23115	0.238539	0.23198	0.217464	0.234288	0.234329	0.237605	0.23293	0.23295	0.244417	0.242785	0.213051	0.211972	0.201182	0.213784	0.216149	0.217948	0.229135	0.219357	0.183181	0.174006	0.168645	0.166113	0.147385	0.133225	0.135283	0.115945	0.111672	0.111836	0.106451	0.11302	0.105321	0.10882	0.102359	0.103768	0.0970825	0.104107	0.101714	0.100101	0.0987176	0.0930643	0.0995992	0.0940193	0.0915561	0.0970721	0.0903605	0.0972017
530	-1271.48	-1568.57	297.085	0.207938	0.218434	0.214983	0.219535	0.22118	0.19731	0.198749	0.202513	0.216088	0.207937	0.215577	0.202782	0.193879	0.188374	0.190027	0.192696	0.182986	0.194497	0.189668	0.19461	0.192417	0.18771	0.169566	0.159578	0.15435	0.142849	0.142529	0.132979	0.123097	0.117103	0.113288	0.105027	0.101619	0.0964683	0.0958763	0.0872	0.0903916	0.0879617	0.0870006	0.0874466	0.0892537	0.087315	0.0802863	0.0806352	0.0753097	0.0743323	0.0746925	0.0763274	0.0748928	0.0800404	0.0795905
540	-1369.48	-1569.18	199.695	0.231467	0.231362	0.233115	0.234521	0.232792	0.230755	0.225675	0.233485	0.235199	0.236161	0.237845	0.239361	0.227	0.225928	0.227282	0.218816	0.223138	0.226993	0.228817	0.223848	0.219278	0.214291	0.210016	0.199892	0.191822	0.188705	0.179881	0.173006	0.175174	0.166109	0.169889	0.164234	0.158206	0.152446	0.149464	0.150708	0.150587	0.14751	0.147244	0.147389	0.144731	0.151145	0.149104	0.148091	0.148277	0.144105	0.14405	0.137356	0.13914	0.143388	0.149297
550	-1359.2	-1568.27	209.077	0.227793	0.236042	0.241026	0.232079	0.236547	0.239503	0.237507	0.234021	0.227577	0.233266	0.224589	0.227422	0.230566	0.227253	0.226482	0.222351	0.224862	0.22957	0.222529	0.222031	0.227227	0.219934	0.212647	0.206435	0.209302	0.190295	0.183513	0.174224	0.168186	0.162376	0.153886	0.157938	0.150874	0.142915	0.13774	0.13382	0.129733	0.138952	0.135734	0.134415	0.134442	0.139837	0.138646	0.14231	0.138597	0.139314	0.137742	0.138019	0.141266	0.149128	0.155266
560	-1229.86	-1568.41	338.556	0.264203	0.254862	0.245968	0.250413	0.264572	0.267856	0.268335	0.260615	0.257965	0.253929	0.251752	0.255364	0.262053	0.255351	0.254168	0.266495	0.263208	0.253842	0.254342	0.250603	0.247378	0.244045	0.243307	0.237823	0.233696	0.229055	0.22141	0.214479	0.200622	0.199179	0.194632	0.190429	0.183679	0.174576	0.173749	0.169995	0.175217	0.175122	0.17181	0.169707	0.1699	0.173	0.175862	0.174576	0.176193	0.177238	0.178478	0.17649	0.183413	0.181109	0.178485
570	-1422.26	-1568.67	146.409	0.256292	0.265389	0.259944	0.262675	0.255472	0.259506	0.22511	0.230684	0.230305	0.228577	0.23882	0.243643	0.248716	0.245914	0.255006	0.260356	0.256828	0.236087	0.223597	0.23129	0.22129	0.219519	0.207735	0.208838	0.200641	0.18414	0.163369	0.152994	0.13795	0.134933	0.125387	0.110303	0.100701	0.105176	0.102111	0.0987435	0.103022	0.109017	0.103175	0.0976754	0.101583	0.105198	0.100957	0.107019	0.104382	0.106072	0.109463	0.109687	0.11833	0.117961	0.112214
580	-1379.85	-1569.65	189.793	0.204623	0.207984	0.207678	0.204474	0.212937	0.212196	0.217525	0.211587	0.227063	0.220039	0.225632	0.22608	0.241814	0.225883	0.218399	0.202939	0.186382	0.188953	0.185945	0.180661	0.166529	0.165418	0.164421	0.164611	0.16106	0.156324	0.145497	0.140271	0.128206	0.115819	0.112528	0.10186	0.103146	0.0931165	0.0860433	0.079529	0.0880927	0.0871122	0.0882038	0.0961255	0.0868454	0.0851616	0.0850612	0.0891655	0.0906522	0.0915126	0.101629	0.0999664	0.107312	0.109846	0.113742
590	-1343.54	-1567.44	223.896	0.262483	0.261529	0.262764	0.262816	0.262733	0.261772	0.265552	0.265562	0.26656	0.257566	0.256259	0.260435	0.273745	0.270373	0.264178	0.262004	0.259758	0.252122	0.24347	0.24318	0.239099	0.24172	0.235373	0.228649	0.228683	0.232412	0.225205	0.216679	0.200344	0.188438	0.190363	0.187966	0.182319	0.175132	0.17526	0.176572	0.174403	0.17816	0.176199	0.174635	0.172202	0.170621	0.166956	0.175509	0.176162	0.174403	0.178343	0.184463	0.185539	0.185793	0.188816
600	-1253.3	-1570.85	317.547	0.365066	0.363962	0.360184	0.362222	0.360064	0.363794	0.36214	0.362145	0.362633	0.359153	0.36195	0.368597	0.359604	0.358215	0.362394	0.364915	0.362994	0.355541	0.356894	0.352576	0.351925	0.346386	0.348394	0.346992	0.349141	0.345224	0.342445	0.336402	0.328974	0.322304	0.316361	0.312154	0.319834	0.315769	0.307819	0.312805	0.316079	0.313811	0.312567	0.310912	0.309587	0.309974	0.304947	0.30784	0.309942	0.31142	0.312796	0.315045	0.313982	0.315472	0.317224
610	-1279.41	-1568.65	289.24	0.267834	0.269335	0.267968	0.268133	0.268084	0.268102	0.270603	0.269237	0.27083	0.270088	0.270856	0.274223	0.269796	0.268111	0.268381	0.267924	0.267986	0.268871	0.26992	0.268421	0.265909	0.264945	0.264229	0.264843	0.259949	0.261317	0.258827	0.257881	0.255069	0.251762	0.248521	0.25073	0.249721	0.24643	0.244768	0.24659	0.245797	0.245966	0.246914	0.246011	0.246059	0.24789	0.245086	0.245902	0.249714	0.248407	0.249049	0.247797	0.24433	0.243067	0.243077
620	-1270.58	-1569.02	298.434	0.238548	0.252279	0.251271	0.25622	0.26078	0.25823	0.267682	0.275313	0.268387	0.266088	0.26929	0.267909	0.259885	0.263478	0.263494	0.254349	0.259649	0.254938	0.256283	0.258452	0.248595	0.248104	0.247534	0.246927	0.232557	0.240514	0.238639	0.231501	0.225953	0.22481	0.215414	0.207542	0.19986	0.202748	0.1945	0.197829	0.204926	0.203841	0.207536	0.198548	0.191678	0.203929	0.192047	0.198275	0.209512	0.204676	0.197749	0.200978	0.196173	0.198451	0.196641
630	-1334.84	-1566.99	232.156	0.266516	0.266091	0.268683	0.265134	0.266459	0.268633	0.275652	0.281249	0.27744	0.282191	0.275363	0.267988	0.266869	0.2599	0.260387	0.260876	0.262011	0.262043	0.263706	0.262393	0.263348	0.254267	0.248883	0.248212	0.242966	0.245045	0.245615	0.243665	0.239711	0.232119	0.232835	0.226204	0.226101	0.219517	0.219508	0.216235	0.212705	0.214508	0.217231	0.213863	0.216607	0.220597	0.222901	0.222544	0.22453	0.224457	0.227988	0.223421	0.22462	0.222112	0.224131
640	-1299.33	-1567.07	267.742	0.265069	0.27039	0.267056	0.281689	0.274846	0.272278	0.277119	0.277254	0.291467	0.292972	0.282572	0.276719	0.274436	0.271264	0.26085	0.265972	0.265589	0.257983	0.270509	0.274333	0.265855	0.264206	0.265959	0.271126	0.259425	0.234486	0.232154	0.238219	0.234599	0.222693	0.216075	0.21159	0.205583	0.200277	0.193135	0.194103	0.197155	0.192112	0.201015	0.199684	0.203942	0.202765	0.212	0.221562	0.208033	0.20646	0.21377	0.212979	0.204231	0.204441	0.217512
650	-1377.62	-1567.19	189.575	0.247658	0.241013	0.24964	0.253711	0.270577	0.272912	0.295476	0.279869	0.278959	0.279999	0.269585	0.241385	0.240192	0.238409	0.245709	0.256944	0.252398	0.254403	0.247961	0.232731	0.227569	0.231792	0.223265	0.211334	0.212703	0.209475	0.201046	0.199003	0.195541	0.178737	0.172198	0.160225	0.153033	0.160793	0.153553	0.146063	0.155255	0.156243	0.160211	0.160445	0.17292	0.183305	0.182617	0.18196	0.170502	0.173115	0.167561	0.17032	0.170489	0.179454	0.178714
660	-1312.2	-1568.72	256.518	0.241371	0.222228	0.229974	0.237972	0.24113	0.253629	0.266731	0.269605	0.252925	0.237086	0.222482	0.211464	0.222601	0.223864	0.226749	0.232191	0.239254	0.229549	0.239114	0.23378	0.220242	0.209097	0.203094	0.219907	0.217399	0.212469	0.195374	0.196529	0.188011	0.178838	0.164941	0.161386	0.159316	0.158845	0.166152	0.163295	0.169484	0.164434	0.173317	0.176436	0.191703	0.190025	0.193828	0.196822	0.191121	0.189654	0.185523	0.18007	0.181248	0.199043	0.205605
670	-1370.6	-1566.17	195.572	0.245793	0.2538	0.259038	0.261728	0.259581	0.267714	0.269866	0.268304	0.254461	0.257045	0.252824	0.245042	0.248611	0.25531	0.257702	0.263205	0.259325	0.251253	0.252935	0.251655	0.252018	0.249296	0.244129	0.23776	0.239006	0.234594	0.230641	0.232158	0.225253	0.219798	0.213761	0.211845	0.213134	0.212265	0.216241	0.219404	0.222085	0.210458	0.218408	0.224437	0.229412	0.235017	0.234154	0.228591	0.227942	0.225177	0.223304	0.222765	0.226244	0.221426	0.220542
680	-1334.89	-1567.21	232.315	0.299599	0.300596	0.308341	0.316807	0.318644	0.320889	0.313885	0.321492	0.319423	0.301237	0.295734	0.297371	0.304659	0.312628	0.311804	0.310633	0.314557	0.308627	0.303689	0.304296	0.300696	0.296883	0.301753	0.284518	0.273965	0.273433	0.26792	0.26793	0.265291	0.268384	0.25416	0.251716	0.25234	0.242757	0.242536	0.254648	0.259677	0.26159	0.257056	0.258826	0.267573	0.278877	0.272792	0.275676	0.27619	0.268181	0.271044	0.263258	0.259049	0.261397	0.26173
690	-1366.51	-1567.29	200.78	0.245219	0.262947	0.275563	0.274726	0.296785	0.286129	0.309245	0.280442	0.284259	0.276786	0.275643	0.267849	0.27894	0.279986	0.25511	0.254201	0.257231	0.256307	0.269492	0.274292	0.280198	0.271641	0.251673	0.251899	0.23888	0.262004	0.253492	0.234149	0.224388	0.226074	0.23013	0.225016	0.214916	0.2179	0.22657	0.22015	0.235065	0.238731	0.232607	0.246576	0.245298	0.242982	0.246545	0.242742	0.236276	0.236116	0.246805	0.250215	0.234591	0.235836	0.238886
700	-1377.52	-1568.08	190.556	0.309454	0.315093	0.319189	0.335741	0.351255	0.349485	0.337223	0.330863	0.311568	0.320153	0.320244	0.315642	0.313898	0.315283	0.312636	0.304524	0.298263	0.30428	0.302725	0.310499	0.320286	0.311857	0.30649	0.307131	0.300931	0.307455	0.283457	0.274871	0.276642	0.272883	0.269143	0.279704	0.281196	0.278934	0.267761	0.265281	0.269094	0.266864	0.281911	0.269027	0.264939	0.262315	0.264409	0.277934	0.27501	0.285558	0.290643	0.294296	0.298284	0.308273	0.295383
710	-1430.1	-1566.6	136.497	0.263314	0.271324	0.295513	0.301606	0.312288	0.337132	0.297141	0.291773	0.276771	0.26833	0.273002	0.273914	0.21055	0.213231	0.235219	0.239446	0.24609	0.232291	0.2398	0.24124	0.274339	0.272021	0.270665	0.239909	0.254598	0.23527	0.221428	0.231623	0.218479	0.222371	0.208774	0.195275	0.196317	0.167668	0.169915	0.178448	0.1926	0.192413	0.205088	0.198913	0.180824	0.182658	0.184377	0.190557	0.19271	0.188612	0.161171	0.177728	0.213975	0.204209	0.222371
720	-1379.21	-1567.51	188.299	0.231969	0.2351	0.231502	0.233023	0.23916	0.231675	0.240208	0.241515	0.23611	0.22959	0.231716	0.228513	0.224425	0.234736	0.24244	0.247568	0.240449	0.234326	0.236484	0.240948	0.248868	0.24161	0.233377	0.234561	0.234051	0.223288	0.217172	0.231133	0.228658	0.224339	0.217836	0.21236	0.206108	0.203437	0.205303	0.214161	0.211469	0.215526	0.212596	0.219068	0.214052	0.216219	0.218766	0.22086	0.217357	0.211341	0.209116	0.207071	0.209609	0.211285	0.211499
730	-1336.32	-1568.79	232.462	0.296178	0.277786	0.270366	0.275812	0.278726	0.282685	0.285868	0.292089	0.271706	0.255745	0.24665	0.262868	0.26405	0.274654	0.29042	0.281378	0.295708	0.297118	0.292172	0.283635	0.278976	0.287044	0.285748	0.282471	0.290946	0.271267	0.276818	0.273679	0.275723	0.260187	0.244827	0.235636	0.222231	0.231523	0.216613	0.216678	0.229637	0.232664	0.233192	0.226923	0.232646	0.231986	0.227434	0.230103	0.230633	0.237061	0.229234	0.226035	0.226698	0.235759	0.232508
740	-1331.66	-1569.82	238.159	0.28917	0.288408	0.287372	0.2981	0.293659	0.286808	0.284543	0.29032	0.298676	0.288569	0.277621	0.279548	0.285113	0.284509	0.284426	0.288643	0.289649	0.293849	0.293415	0.297744	0.28522	0.287668	0.293243	0.299729	0.30059	0.290971	0.28777	0.28517	0.286689	0.283603	0.279159	0.279272	0.269001	0.2604	0.263439	0.260541	0.268179	0.262818	0.267134	0.265516	0.261294	0.267527	0.263933	0.257948	0.258374	0.263255	0.266153	0.266729	0.266229	0.266135	0.264552
750	-1349.31	-1569.68	220.369	0.282377	0.276972	0.27108	0.263812	0.266345	0.260629	0.256292	0.256968	0.253691	0.260873	0.257855	0.259464	0.2606	0.255347	0.253974	0.264672	0.260132	0.261962	0.264294	0.267904	0.265654	0.266734	0.266345	0.272197	0.267106	0.265647	0.258969	0.256206	0.249841	0.247207	0.245448	0.24269	0.240995	0.236339	0.237081	0.236893	0.232424	0.228889	0.230054	0.226982	0.231169	0.230379	0.228183	0.229332	0.233903	0.23537	0.243845	0.250535	0.244701	0.245238	0.250941
760	-1377.82	-1566.62	188.799	0.266258	0.271344	0.278111	0.263851	0.259194	0.258282	0.25945	0.255354	0.251438	0.248093	0.252237	0.255416	0.257854	0.259175	0.259092	0.261281	0.26458	0.267934	0.261857	0.257964	0.249715	0.24903	0.255104	0.251169	0.240085	0.236888	0.232306	0.233007	0.230184	0.223728	0.224631	0.22034	0.215964	0.212542	0.209879	0.207433	0.210761	0.213141	0.207078	0.203701	0.205054	0.211723	0.217609	0.21972	0.220717	0.224208	0.223284	0.232209	0.226176	0.223808	0.22773
770	-1303.83	-1568.66	264.829	0.24015	0.235418	0.230278	0.240285	0.228458	0.221268	0.223562	0.213754	0.21086	0.213655	0.218742	0.222865	0.221246	0.225796	0.227553	0.220198	0.225561	0.228437	0.217608	0.22141	0.222647	0.215709	0.207029	0.207089	0.200905	0.196424	0.191382	0.178879	0.174046	0.167883	0.172072	0.165463	0.160751	0.154294	0.149801	0.148083	0.15087	0.149394	0.149552	0.155451	0.15348	0.160472	0.169664	0.175556	0.177039	0.175491	0.17676	0.172867	0.169561	0.165776	0.171772
780	-1286.49	-1570	283.513	0.338847	0.331746	0.332208	0.333896	0.332843	0.332166	0.329176	0.325507	0.327515	0.327641	0.327603	0.328532	0.333124	0.333048	0.333323	0.333097	0.328575	0.322328	0.321154	0.325657	0.324904	0.32876	0.325958	0.31985	0.317033	0.315104	0.316211	0.31359	0.311843	0.302395	0.295238	0.290632	0.289438	0.288602	0.287264	0.285865	0.281559	0.283894	0.281	0.281327	0.28633	0.289409	0.292084	0.296945	0.30361	0.302304	0.305319	0.305221	0.306305	0.300463	0.298473
790	-1332.9	-1567.4	234.497	0.287635	0.289814	0.29088	0.290754	0.288938	0.289055	0.291297	0.28974	0.288231	0.288672	0.293632	0.292669	0.293203	0.293455	0.291893	0.289351	0.29068	0.288452	0.285571	0.290166	0.292614	0.290862	0.290018	0.287679	0.284066	0.284628	0.282274	0.279877	0.276518	0.272985	0.269349	0.264994	0.264874	0.260759	0.258765	0.258093	0.258917	0.253671	0.25828	0.258614	0.260367	0.264158	0.271036	0.270561	0.272651	0.273523	0.276957	0.270231	0.272608	0.272362	0.27188
800	-1333.57	-1567.91	234.339	0.235917	0.240074	0.237463	0.235343	0.233694	0.23517	0.23437	0.236474	0.23486	0.23526	0.237533	0.238771	0.238581	0.238421	0.237852	0.237234	0.233786	0.233496	0.231304	0.232022	0.232641	0.23047	0.230133	0.234969	0.236622	0.234951	0.231156	0.228881	0.227402	0.222703	0.221079	0.21902	0.217672	0.216398	0.21425	0.217141	0.217751	0.216432	0.213004	0.214461	0.21746	0.220367	0.22222	0.227399	0.228026	0.225356	0.22725	0.224451	0.223157	0.222659	0.223513
810	-1350.64	-1570.38	219.74	0.315566	0.317148	0.314892	0.311097	0.309284	0.302813	0.319773	0.328741	0.319257	0.324625	0.312991	0.316079	0.31672	0.308853	0.315906	0.309615	0.303732	0.307907	0.311801	0.307401	0.307607	0.303769	0.300206	0.302739	0.299534	0.297059	0.295597	0.286118	0.279995	0.265501	0.260299	0.254544	0.248913	0.252134	0.239184	0.235265	0.242677	0.245073	0.249369	0.253951	0.256251	0.262618	0.273051	0.278197	0.284743	0.28552	0.276578	0.267438	0.267762	0.268413	0.276045
820	-1255.25	-1570.87	315.62	0.277069	0.272331	0.269637	0.272946	0.273141	0.273856	0.279099	0.285961	0.282231	0.288134	0.287607	0.283299	0.279757	0.285234	0.284486	0.278942	0.272519	0.273136	0.277454	0.280172	0.281673	0.281474	0.271691	0.26891	0.276344	0.270194	0.266193	0.265654	0.260994	0.252425	0.243692	0.244761	0.239292	0.240019	0.240364	0.241202	0.241421	0.243523	0.240716	0.241172	0.244768	0.247218	0.259664	0.257163	0.255752	0.261276	0.259823	0.257095	0.257253	0.25204	0.25553
830	-1362.87	-1567.01	204.139	0.284913	0.290686	0.292504	0.2871	0.286099	0.288772	0.287078	0.284958	0.291343	0.28992	0.290633	0.298656	0.299481	0.301252	0.29056	0.28953	0.28379	0.284002	0.29006	0.289516	0.288613	0.284385	0.283859	0.280786	0.279072	0.281874	0.270445	0.264592	0.265666	0.256187	0.248713	0.249108	0.247048	0.245089	0.239938	0.248429	0.2474	0.246904	0.248461	0.247484	0.253544	0.259395	0.264844	0.271771	0.269371	0.274458	0.269893	0.267251	0.261443	0.26039	0.262564
840	-1284.6	-1568.68	284.085	0.246817	0.246389	0.245855	0.246779	0.248224	0.248054	0.248098	0.248675	0.24891	0.248017	0.247485	0.248054	0.247343	0.248181	0.24841	0.250835	0.250739	0.248522	0.248597	0.246756	0.24758	0.245568	0.245719	0.245501	0.245597	0.245266	0.244477	0.241926	0.241604	0.241761	0.24032	0.240987	0.238736	0.237102	0.237529	0.236919	0.237372	0.239035	0.240005	0.240844	0.241065	0.242371	0.24478	0.246057	0.244858	0.245004	0.243407	0.24169	0.240721	0.241457	0.241362
850	-1319.1	-1568.09	248.984	0.264123	0.27412	0.272932	0.27277	0.284853	0.287149	0.285512	0.285619	0.285008	0.282971	0.278909	0.280996	0.277191	0.26972	0.277839	0.287999	0.295668	0.299454	0.295346	0.286867	0.283588	0.287726	0.271764	0.266663	0.26841	0.260332	0.258726	0.250609	0.247445	0.247389	0.244456	0.237486	0.233893	0.22567	0.227419	0.228235	0.231716	0.234664	0.240383	0.241102	0.248959	0.245874	0.258583	0.256596	0.256532	0.255832	0.255997	0.247884	0.249338	0.249237	0.249613
860	-1297.87	-1570.52	272.652	0.264875	0.27149	0.279051	0.279934	0.27638	0.278699	0.279592	0.285022	0.282816	0.277003	0.270075	0.277786	0.28427	0.285153	0.283196	0.28736	0.283384	0.287845	0.28028	0.280292	0.277936	0.279019	0.270834	0.267308	0.268939	0.262556	0.260217	0.252119	0.24501	0.239791	0.241416	0.244147	0.247487	0.234149	0.231515	0.234525	0.233401	0.239711	0.236277	0.242385	0.252124	0.255625	0.259788	0.263087	0.2622	0.256673	0.254502	0.247976	0.241294	0.248322	0.253004
870	-1279.58	-1571.79	292.21	0.302658	0.301554	0.298184	0.293549	0.29511	0.304862	0.301697	0.303979	0.308648	0.304947	0.302595	0.300242	0.297481	0.295969	0.30401	0.307348	0.310739	0.302829	0.300664	0.304146	0.300857	0.299004	0.298696	0.293505	0.293753	0.293441	0.291895	0.280174	0.276263	0.273961	0.269927	0.26937	0.267156	0.270402	0.276167	0.27243	0.268318	0.273124	0.273821	0.276908	0.279535	0.284636	0.285599	0.289853	0.28998	0.293595	0.290441	0.293874	0.288575	0.279455	0.274745
880	-1348.09	-1569.28	221.198	0.293733	0.299167	0.303186	0.297987	0.303206	0.300271	0.296974	0.292752	0.29588	0.29433	0.297732	0.293209	0.293189	0.296575	0.29953	0.301013	0.310574	0.306561	0.309684	0.30283	0.295261	0.291293	0.287331	0.275186	0.266103	0.269158	0.269741	0.267591	0.257684	0.255788	0.257974	0.24546	0.246103	0.244795	0.236553	0.237459	0.241994	0.244584	0.253838	0.249454	0.259026	0.264181	0.264491	0.26741	0.272744	0.274396	0.280285	0.270256	0.262961	0.251349	0.250512
890	-1390.4	-1566.77	176.364	0.27024	0.287157	0.29398	0.289032	0.280527	0.265538	0.282997	0.296476	0.267096	0.261134	0.267679	0.254691	0.247052	0.242776	0.244509	0.269488	0.277713	0.268117	0.279316	0.286307	0.264775	0.264777	0.26631	0.254713	0.236232	0.226308	0.221281	0.206485	0.198793	0.18842	0.17405	0.16138	0.171885	0.16788	0.169118	0.18136	0.186104	0.199448	0.203296	0.209155	0.208888	0.210665	0.219425	0.21033	0.228741	0.210252	0.211474	0.197266	0.179772	0.179954	0.193346
900	-1328.87	-1567.96	239.099	0.295708	0.299712	0.298275	0.295849	0.303005	0.302613	0.298997	0.294676	0.289252	0.28553	0.283336	0.282663	0.282945	0.281019	0.283187	0.283401	0.282425	0.285189	0.288294	0.29189	0.296589	0.284378	0.280253	0.278693	0.273989	0.26317	0.262904	0.256897	0.246057	0.245015	0.245622	0.247784	0.242422	0.235822	0.241645	0.249179	0.254888	0.258039	0.256326	0.255082	0.261858	0.263861	0.271374	0.265748	0.263259	0.261713	0.255283	0.247083	0.25115	0.252453	0.258887
910	-1302.6	-1567.93	265.324	0.290844	0.286913	0.289207	0.283906	0.281646	0.280952	0.274416	0.272395	0.266104	0.269454	0.264725	0.266488	0.258383	0.261373	0.258626	0.266398	0.2659	0.262944	0.266512	0.269994	0.267276	0.268387	0.26083	0.257091	0.250746	0.244298	0.236069	0.228727	0.231276	0.23021	0.223086	0.221416	0.224982	0.223188	0.224399	0.228406	0.234223	0.235926	0.240865	0.244156	0.243163	0.245795	0.248155	0.245055	0.24526	0.239263	0.236305	0.236365	0.234522	0.23386	0.230837
