Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]	speciation[21]	speciation[22]	speciation[23]	speciation[24]	speciation[25]	speciation[26]	speciation[27]	speciation[28]	speciation[29]	speciation[30]	speciation[31]	speciation[32]	speciation[33]	speciation[34]	speciation[35]	speciation[36]	speciation[37]	speciation[38]	speciation[39]	speciation[40]	speciation[41]	speciation[42]	speciation[43]	speciation[44]	speciation[45]	speciation[46]	speciation[47]	speciation[48]	speciation[49]	speciation[50]	speciation[51]
36850	-1360.26	-1565.56	205.305	0.2103	0.213939	0.20624	0.199844	0.185997	0.185522	0.170468	0.165191	0.150287	0.138038	0.143828	0.134769	0.131692	0.127233	0.118051	0.107243	0.111422	0.114662	0.117323	0.111177	0.0931133	0.0822904	0.074166	0.0714999	0.0681265	0.0609653	0.0586716	0.0509324	0.049272	0.0440409	0.0397589	0.0371388	0.0374628	0.0348011	0.0319189	0.0313785	0.0366718	0.0363181	0.0392341	0.0398047	0.0403015	0.0429072	0.0443464	0.0428568	0.0400779	0.0391403	0.0392559	0.0366613	0.033844	0.0340356	0.0365093
36860	-1371.23	-1566.86	195.628	0.188479	0.195489	0.187291	0.190162	0.187492	0.17499	0.175728	0.173122	0.150168	0.141383	0.134489	0.122223	0.118424	0.112644	0.108054	0.103124	0.106907	0.110072	0.106096	0.0963018	0.0832293	0.0764293	0.0677013	0.0624554	0.0583888	0.0540244	0.0516969	0.0435535	0.040601	0.036975	0.0312216	0.0285792	0.0281093	0.0274343	0.0263965	0.025308	0.0274756	0.0312675	0.0318035	0.0331505	0.0331176	0.0339181	0.0343123	0.035321	0.0336188	0.0307719	0.0316571	0.0315645	0.0308826	0.0296272	0.0307407
36870	-1345.59	-1565.61	220.025	0.229939	0.207138	0.206944	0.20924	0.194116	0.191865	0.184757	0.187107	0.166509	0.150357	0.153687	0.14323	0.147043	0.142164	0.138492	0.13103	0.124945	0.12584	0.120214	0.114236	0.102956	0.090505	0.0844991	0.0811995	0.0734902	0.0700112	0.0659064	0.0605409	0.0584683	0.0499013	0.048721	0.046705	0.0467669	0.0436134	0.0426912	0.0416203	0.0446015	0.0481028	0.0463117	0.0468427	0.0446019	0.0459628	0.0478161	0.0492236	0.0476426	0.0476542	0.0472038	0.0431883	0.0421383	0.042993	0.0458158
36880	-1364.9	-1567.06	202.16	0.249787	0.240165	0.236412	0.233831	0.205737	0.198779	0.194007	0.191756	0.170634	0.157736	0.165299	0.144599	0.14925	0.149541	0.146385	0.142564	0.137278	0.129726	0.131775	0.138564	0.114344	0.103824	0.0940259	0.0813229	0.0824693	0.0730475	0.0690868	0.06148	0.0579587	0.0517615	0.0477333	0.0445828	0.0454607	0.0437924	0.0419805	0.042048	0.0445573	0.0484213	0.047896	0.044492	0.0456206	0.0448248	0.047985	0.0478826	0.0443918	0.0451651	0.0477852	0.0438728	0.0423055	0.0436656	0.0477267
36890	-1325.19	-1570.02	244.822	0.189892	0.179741	0.170764	0.168574	0.164909	0.165202	0.149704	0.147048	0.14232	0.137161	0.123035	0.119029	0.116685	0.121802	0.121776	0.120372	0.12287	0.125871	0.123762	0.117231	0.113543	0.102026	0.0940728	0.0959031	0.0863613	0.0781547	0.0728173	0.0686274	0.0629607	0.0601349	0.05599	0.0559576	0.0548648	0.0539035	0.056976	0.0534473	0.0568306	0.055601	0.0544215	0.0574004	0.0588497	0.0591114	0.0581549	0.0606739	0.0604721	0.0598301	0.0575493	0.056404	0.0532701	0.054869	0.0543173
36900	-1366.35	-1567.7	201.352	0.206362	0.204216	0.196077	0.192976	0.176435	0.166001	0.167131	0.155904	0.157868	0.153824	0.141629	0.137791	0.132021	0.132873	0.137603	0.137593	0.134401	0.129734	0.130331	0.129739	0.118488	0.109666	0.105201	0.103155	0.0979302	0.0905152	0.0788062	0.0754388	0.0733221	0.0710777	0.0724999	0.0660969	0.0660808	0.0652754	0.0660509	0.0646375	0.068919	0.0703644	0.0699456	0.0718652	0.0712781	0.075099	0.0742126	0.0739654	0.0740187	0.0658434	0.064921	0.0646001	0.0633799	0.0655694	0.0659701
36910	-1356.52	-1565.71	209.19	0.220068	0.239619	0.222829	0.207674	0.195264	0.188873	0.169955	0.167933	0.15547	0.147155	0.136611	0.132391	0.127231	0.134519	0.127435	0.125009	0.129269	0.125629	0.129542	0.123575	0.111479	0.101311	0.0923132	0.0888808	0.0805897	0.0685888	0.0623574	0.0600541	0.0572345	0.0522177	0.0476693	0.0462315	0.0458351	0.0444901	0.0449583	0.0457913	0.0490489	0.0484692	0.0480116	0.0510773	0.0513691	0.0549852	0.0578034	0.058521	0.0533398	0.0530123	0.0498641	0.0472591	0.0463353	0.0477094	0.0513055
36920	-1351.71	-1566	214.286	0.205711	0.196857	0.183612	0.196068	0.181043	0.1781	0.169042	0.154818	0.141073	0.122782	0.117268	0.122157	0.125656	0.124752	0.127108	0.112409	0.109488	0.115973	0.113928	0.118036	0.102601	0.0925499	0.0850558	0.0803097	0.0786157	0.0751186	0.0669252	0.0665693	0.0627584	0.0579928	0.0569545	0.0537219	0.0504509	0.0480432	0.04596	0.045602	0.0463947	0.0490046	0.0527082	0.0553959	0.0552761	0.0602238	0.0581467	0.0574068	0.0556967	0.0553615	0.0514635	0.0524729	0.0507727	0.0534112	0.052904
36930	-1370.05	-1565.39	195.345	0.195405	0.197567	0.205434	0.2196	0.178419	0.186423	0.181731	0.170076	0.161306	0.13917	0.140802	0.131035	0.12345	0.130542	0.126051	0.131618	0.129884	0.138566	0.133578	0.121255	0.119739	0.110496	0.106072	0.0924812	0.0948363	0.0863901	0.0767673	0.0764672	0.0679433	0.0726401	0.0642371	0.0638741	0.0601386	0.0541114	0.0508698	0.0547431	0.0594959	0.0592147	0.0632614	0.0639982	0.0719593	0.0701345	0.0684252	0.0655859	0.0593064	0.0632553	0.0643621	0.0629922	0.0620656	0.0587095	0.059059
36940	-1329.14	-1567.96	238.821	0.228802	0.219972	0.213471	0.203516	0.206027	0.192182	0.184868	0.190535	0.179151	0.149768	0.140999	0.136441	0.131859	0.131668	0.13872	0.137698	0.139334	0.136667	0.130925	0.130851	0.134193	0.128574	0.129386	0.114221	0.10843	0.0963751	0.0958057	0.0922259	0.0878982	0.0849827	0.0780837	0.0783541	0.0658178	0.0620257	0.0608468	0.0695007	0.0764524	0.074946	0.0772057	0.0787061	0.0853298	0.087807	0.0835256	0.0815818	0.0804163	0.0824056	0.0755616	0.0705417	0.0746875	0.0753288	0.0750634
36950	-1347.15	-1568.54	221.39	0.221655	0.191839	0.180858	0.185713	0.179143	0.190225	0.184598	0.171985	0.152192	0.154691	0.133131	0.131137	0.122834	0.122096	0.134412	0.135906	0.134599	0.132656	0.134001	0.135064	0.133467	0.124113	0.11016	0.101711	0.10754	0.103209	0.0916056	0.0869812	0.0819853	0.0832041	0.0825985	0.0808339	0.0759582	0.0661124	0.066831	0.0749691	0.0739984	0.0785837	0.0709917	0.075532	0.0827412	0.0791379	0.0788033	0.0852944	0.0730427	0.0757858	0.0717801	0.0716255	0.0744977	0.076683	0.0828334
36960	-1346.56	-1567.77	221.207	0.226036	0.223027	0.215134	0.226783	0.184122	0.187302	0.181386	0.185394	0.176875	0.171195	0.143222	0.144337	0.135375	0.138704	0.141382	0.134585	0.140633	0.145244	0.140785	0.151518	0.150089	0.140228	0.133255	0.131957	0.12519	0.122864	0.106949	0.108998	0.104658	0.101593	0.0909386	0.0929281	0.0936253	0.0897848	0.0840297	0.0803652	0.0841917	0.0881006	0.0964761	0.0952193	0.092325	0.0941635	0.0958204	0.0892732	0.0855798	0.0864271	0.0889081	0.0899935	0.0921687	0.0951796	0.102845
36970	-1333.47	-1567.99	234.519	0.2315	0.231278	0.220754	0.207886	0.207072	0.208029	0.206862	0.203899	0.195319	0.188422	0.178261	0.173043	0.172676	0.17685	0.175592	0.170042	0.171114	0.169037	0.168474	0.172309	0.175194	0.1726	0.169634	0.167799	0.162095	0.161488	0.159571	0.153386	0.148869	0.143804	0.143176	0.138544	0.13689	0.137998	0.131905	0.13034	0.13529	0.132225	0.131842	0.135145	0.137033	0.1385	0.136031	0.132642	0.129731	0.1305	0.136974	0.139985	0.137659	0.138694	0.137047
36980	-1323.07	-1570.05	246.982	0.23478	0.227906	0.221871	0.223021	0.223547	0.222457	0.21655	0.213466	0.211231	0.208141	0.203846	0.202675	0.1974	0.199985	0.197409	0.196035	0.19374	0.1923	0.19524	0.199891	0.192488	0.188488	0.184778	0.182591	0.183638	0.178693	0.17103	0.169413	0.165168	0.160926	0.154323	0.154772	0.155224	0.155792	0.157293	0.155293	0.152498	0.147743	0.148554	0.149282	0.149594	0.150407	0.154026	0.155023	0.15373	0.151007	0.154103	0.15621	0.152981	0.152204	0.15204
36990	-1326.25	-1567.42	241.168	0.218581	0.211907	0.20999	0.211548	0.206347	0.20533	0.204251	0.191376	0.186895	0.180641	0.179097	0.17653	0.171363	0.174525	0.173042	0.175979	0.177479	0.187051	0.192524	0.176621	0.178299	0.168911	0.163279	0.15319	0.143911	0.141824	0.135586	0.134005	0.135122	0.130656	0.123821	0.121629	0.122138	0.11592	0.113953	0.112556	0.109815	0.113439	0.111424	0.12002	0.124538	0.118298	0.113182	0.113464	0.114539	0.112534	0.116011	0.113615	0.114162	0.116334	0.117325
37000	-1337.63	-1570.23	232.599	0.208617	0.207257	0.206918	0.206936	0.208212	0.205346	0.197989	0.193713	0.188275	0.176731	0.168895	0.169804	0.161291	0.162542	0.151828	0.154395	0.154921	0.159702	0.154723	0.15113	0.151434	0.139421	0.137483	0.134821	0.129278	0.12248	0.120631	0.114691	0.111626	0.106931	0.110284	0.0987467	0.101025	0.10494	0.0948103	0.0902672	0.0925538	0.0915117	0.0964791	0.094103	0.0976036	0.101833	0.0967886	0.100187	0.100933	0.094398	0.0933642	0.0931451	0.103341	0.104849	0.105033
37010	-1378.79	-1564.93	186.145	0.226954	0.210864	0.218882	0.214748	0.19761	0.188677	0.182691	0.180107	0.167047	0.162458	0.147641	0.14622	0.133232	0.126917	0.122938	0.124786	0.12404	0.124799	0.126127	0.125756	0.131837	0.123954	0.107539	0.0974446	0.0955229	0.097706	0.0900982	0.0801331	0.0647421	0.0581966	0.0591242	0.0578921	0.0613684	0.0587992	0.0548475	0.0510666	0.041637	0.0452513	0.0488136	0.047289	0.0505342	0.0561744	0.0487972	0.0479167	0.0471605	0.0436014	0.0476948	0.0527957	0.0525583	0.0563917	0.0553655
37020	-1359.53	-1568.42	208.89	0.220251	0.208462	0.205088	0.222507	0.223884	0.218902	0.215607	0.214494	0.179422	0.169942	0.177665	0.16307	0.149295	0.158377	0.162866	0.159289	0.146725	0.131899	0.131647	0.131178	0.137466	0.121723	0.12349	0.112743	0.122328	0.114572	0.0951069	0.0918986	0.082436	0.0804175	0.0881722	0.0781659	0.0740248	0.0740142	0.0654741	0.0613655	0.0559263	0.0552623	0.0545628	0.0596547	0.0637638	0.0593448	0.0552313	0.0518955	0.0523196	0.0553756	0.0552029	0.0584343	0.059735	0.0618591	0.0686747
37030	-1397.33	-1563.98	166.654	0.225603	0.191824	0.195086	0.209453	0.181468	0.188106	0.189253	0.156799	0.154957	0.137535	0.140269	0.133203	0.12375	0.123158	0.122109	0.110934	0.100762	0.11681	0.135017	0.120205	0.102622	0.0954028	0.0858103	0.0862859	0.0770745	0.0788225	0.0714857	0.0711481	0.0539258	0.0556173	0.0522743	0.0511486	0.0484129	0.0465372	0.0408836	0.0395415	0.0426171	0.035171	0.0399309	0.0369237	0.039344	0.0397256	0.0377765	0.0348097	0.0309813	0.0365896	0.0377889	0.0346537	0.0396011	0.0479163	0.0498193
37040	-1402.53	-1566.23	163.698	0.184738	0.215152	0.213747	0.216693	0.201011	0.182421	0.163304	0.140265	0.152969	0.137833	0.130195	0.134439	0.13895	0.11903	0.116554	0.128172	0.135743	0.129471	0.119364	0.109723	0.116824	0.100389	0.0908194	0.104349	0.0982654	0.101625	0.101069	0.0895448	0.0789613	0.0821283	0.0759802	0.076836	0.0754724	0.0692945	0.0664143	0.0730193	0.0659645	0.0684537	0.064935	0.0622758	0.0608207	0.0610035	0.065952	0.0603123	0.0544647	0.0560588	0.061098	0.0629884	0.063996	0.0626236	0.0671813
37050	-1420.28	-1563.92	143.641	0.21432	0.231148	0.229925	0.224471	0.208078	0.18858	0.170479	0.150637	0.143111	0.125674	0.112326	0.125115	0.110378	0.102248	0.0999368	0.0892093	0.092433	0.0974817	0.0940092	0.087273	0.0795722	0.0744801	0.0796667	0.0769663	0.0766978	0.071131	0.0695096	0.0696746	0.0616175	0.0636269	0.0535158	0.0522422	0.0585635	0.0485939	0.048497	0.0480426	0.0494062	0.0456683	0.0439092	0.040903	0.0423441	0.0450864	0.0447871	0.0401683	0.0365276	0.0414599	0.0410782	0.0404767	0.0446306	0.0421034	0.0444021
37060	-1392.74	-1565.61	172.863	0.217086	0.214399	0.218506	0.222225	0.204978	0.176744	0.163502	0.153973	0.13388	0.129179	0.108011	0.109463	0.117806	0.108812	0.125096	0.115918	0.108229	0.103153	0.0928758	0.093232	0.0879867	0.090883	0.0922522	0.0841233	0.083251	0.0872978	0.0792284	0.0812254	0.0746622	0.0730222	0.0683068	0.0708224	0.0698298	0.0696701	0.0627946	0.0578565	0.0553252	0.0533816	0.0490281	0.0499477	0.046995	0.0479246	0.0481502	0.0498118	0.0476011	0.0490743	0.0515499	0.0542457	0.056018	0.0572531	0.0565487
37070	-1385.73	-1566.2	180.467	0.202966	0.214645	0.217039	0.208824	0.18886	0.179479	0.169576	0.159682	0.134102	0.12862	0.13034	0.132598	0.119161	0.112258	0.114475	0.111239	0.105487	0.107621	0.0965346	0.103756	0.109949	0.110332	0.106364	0.104521	0.101798	0.0953088	0.0970445	0.0876398	0.0860689	0.0869984	0.0905543	0.0784081	0.0766968	0.0775624	0.078472	0.0644495	0.0664849	0.0615457	0.0593806	0.0641703	0.0582533	0.0577809	0.0620343	0.0605574	0.0663445	0.0678438	0.0635627	0.0662308	0.0683484	0.0750167	0.0719224
37080	-1388.26	-1567.12	178.858	0.208473	0.215135	0.202796	0.194348	0.174522	0.159284	0.140147	0.139093	0.124746	0.122117	0.114283	0.113382	0.0998383	0.0911452	0.084278	0.0856911	0.0958095	0.0889025	0.0982444	0.0969136	0.096729	0.104754	0.0992578	0.106943	0.0891764	0.0865767	0.0818532	0.0770072	0.0813937	0.0701498	0.0671246	0.075903	0.0731867	0.0593581	0.0561805	0.0538945	0.0498386	0.046436	0.0482932	0.045359	0.0466835	0.0474408	0.0447538	0.055571	0.055432	0.054819	0.0558679	0.0583193	0.0641665	0.0589005	0.0600455
37090	-1398.86	-1564.86	165.998	0.205803	0.20517	0.207352	0.218106	0.198079	0.174637	0.183584	0.164809	0.130026	0.127207	0.132476	0.120749	0.11001	0.103312	0.100996	0.0931787	0.114321	0.106254	0.113399	0.121336	0.133363	0.1074	0.0962047	0.0998723	0.100716	0.0929076	0.0759464	0.0870988	0.0860939	0.0823626	0.0783386	0.0692318	0.0759402	0.0719956	0.0595618	0.0640598	0.0507619	0.0523104	0.0497565	0.0475847	0.0475373	0.0505371	0.0492745	0.0465149	0.0506526	0.0536232	0.0729897	0.0753044	0.0717919	0.070958	0.0672986
37100	-1409.63	-1569.78	160.147	0.261779	0.228456	0.201276	0.18913	0.194655	0.206032	0.18907	0.195089	0.195637	0.190619	0.17575	0.180304	0.175037	0.172063	0.157749	0.162495	0.162444	0.159513	0.14578	0.144716	0.180474	0.160387	0.159872	0.1283	0.137934	0.127003	0.115207	0.114021	0.117305	0.109581	0.112874	0.115935	0.11097	0.102776	0.103512	0.0906144	0.0916184	0.08453	0.0772948	0.0816741	0.080528	0.0796793	0.08984	0.0898122	0.0915668	0.0949863	0.0979467	0.112983	0.111106	0.113082	0.0960724
37110	-1369.44	-1568.53	199.09	0.20436	0.215097	0.20323	0.21463	0.215544	0.20194	0.206562	0.203395	0.203894	0.197336	0.189983	0.198594	0.192375	0.183204	0.185616	0.172348	0.173051	0.181539	0.191518	0.190057	0.194837	0.17633	0.176588	0.171817	0.161981	0.145569	0.138438	0.136483	0.132766	0.127526	0.129871	0.124657	0.124693	0.122748	0.115948	0.111674	0.110893	0.107929	0.103174	0.112615	0.10946	0.105749	0.111587	0.112243	0.112857	0.119575	0.121965	0.13027	0.118127	0.117808	0.125552
37120	-1346.09	-1571.24	225.148	0.192028	0.180095	0.174075	0.173807	0.168311	0.162359	0.151287	0.150247	0.158849	0.148572	0.143184	0.137529	0.135633	0.129652	0.135746	0.142419	0.140277	0.152663	0.154662	0.156596	0.15761	0.148245	0.140604	0.13717	0.120179	0.117347	0.108047	0.103705	0.0933098	0.0842611	0.0854999	0.0840095	0.0860715	0.0814051	0.0829173	0.0812324	0.083729	0.0808279	0.0787395	0.0793147	0.0797588	0.0827227	0.0786893	0.0797365	0.0782035	0.081533	0.0801009	0.0767275	0.0810945	0.0819935	0.0820479
37130	-1348.38	-1567.84	219.459	0.235628	0.232191	0.232468	0.242577	0.228561	0.220983	0.211553	0.204364	0.195717	0.194286	0.186643	0.177019	0.173391	0.173046	0.165342	0.166992	0.17982	0.190599	0.202751	0.198722	0.187834	0.175342	0.166048	0.161238	0.15905	0.151431	0.144251	0.1286	0.127331	0.117148	0.104744	0.10624	0.094831	0.0966015	0.0991924	0.102323	0.0965833	0.0971803	0.10249	0.0997426	0.103973	0.105474	0.101688	0.0979188	0.0923038	0.0910493	0.0918346	0.0926602	0.0911027	0.0980984	0.094392
37140	-1329.85	-1568.14	238.294	0.262892	0.263351	0.262158	0.261813	0.250056	0.253028	0.236536	0.221541	0.225654	0.221347	0.219363	0.224301	0.213213	0.217226	0.224483	0.22022	0.223673	0.227789	0.24282	0.23074	0.223787	0.21238	0.207873	0.202457	0.203026	0.195708	0.197137	0.18676	0.180779	0.178592	0.168803	0.160993	0.155593	0.148143	0.151684	0.150228	0.149089	0.152295	0.15435	0.155556	0.147412	0.14721	0.153356	0.147957	0.149911	0.152486	0.14303	0.141485	0.137359	0.139572	0.141059
37150	-1318.9	-1570.23	251.332	0.205688	0.207901	0.206836	0.212691	0.206772	0.206825	0.203666	0.188182	0.182302	0.177542	0.183012	0.183037	0.184323	0.179163	0.176833	0.185778	0.183481	0.186432	0.179045	0.181643	0.16737	0.168608	0.152922	0.146673	0.141749	0.133697	0.126597	0.12024	0.111766	0.105614	0.10351	0.0987579	0.0939184	0.0900735	0.0899864	0.0895145	0.0851388	0.0847327	0.0871966	0.0868179	0.0883301	0.0899361	0.0839242	0.0789282	0.0790814	0.0818912	0.0778225	0.0796652	0.0786628	0.0769011	0.0819894
37160	-1268.08	-1568.62	300.544	0.242457	0.239011	0.230804	0.239987	0.23818	0.239368	0.237903	0.23365	0.228407	0.228224	0.228912	0.229437	0.225292	0.226431	0.220431	0.218666	0.222306	0.226715	0.230479	0.225585	0.220274	0.217151	0.210024	0.205194	0.20236	0.20198	0.1949	0.191789	0.188446	0.181799	0.176429	0.172015	0.171437	0.167995	0.164022	0.166168	0.161165	0.156572	0.159044	0.159474	0.16008	0.160895	0.161627	0.159852	0.160893	0.160956	0.160325	0.158506	0.158608	0.158156	0.158486
37170	-1275.49	-1568.98	293.486	0.223496	0.218098	0.213013	0.211871	0.217409	0.217675	0.215395	0.212231	0.215953	0.210239	0.212776	0.21041	0.214759	0.210883	0.210181	0.202166	0.195179	0.203195	0.201814	0.200859	0.205371	0.192537	0.192797	0.187013	0.182545	0.176316	0.169621	0.164419	0.157838	0.153314	0.153618	0.146877	0.145033	0.137825	0.138223	0.134322	0.137931	0.137727	0.132191	0.134207	0.132783	0.136104	0.13485	0.131479	0.130525	0.130997	0.131586	0.134904	0.131199	0.127178	0.126243
37180	-1232.63	-1568.84	336.211	0.23784	0.232865	0.232865	0.22907	0.230172	0.229275	0.223128	0.220986	0.222311	0.222108	0.222958	0.220819	0.223273	0.21737	0.21342	0.210905	0.206835	0.204959	0.215551	0.22038	0.211574	0.204742	0.19601	0.188589	0.182135	0.175156	0.169631	0.16268	0.15112	0.147859	0.142906	0.142417	0.138562	0.137023	0.132461	0.132159	0.13715	0.13912	0.136103	0.136399	0.140285	0.142899	0.140764	0.134928	0.131992	0.134687	0.136885	0.131322	0.129539	0.132731	0.132561
37190	-1278.84	-1568.77	289.932	0.278967	0.28381	0.286568	0.283989	0.277418	0.256225	0.262032	0.265646	0.279237	0.266404	0.264768	0.268763	0.263045	0.267425	0.254373	0.24628	0.250342	0.244157	0.247671	0.24489	0.239212	0.231284	0.228257	0.216293	0.212046	0.193388	0.187127	0.177792	0.165684	0.16466	0.15687	0.153877	0.152071	0.147088	0.143878	0.142311	0.145182	0.149343	0.155599	0.150153	0.149407	0.154372	0.153844	0.150141	0.152026	0.146153	0.144271	0.147885	0.156072	0.151655	0.153993
37200	-1266.84	-1569.87	303.031	0.251238	0.245159	0.245329	0.242598	0.238706	0.233866	0.233631	0.236559	0.236988	0.237208	0.236908	0.238901	0.235332	0.231578	0.231063	0.229985	0.233995	0.235777	0.232544	0.230001	0.227248	0.226017	0.216163	0.208649	0.20447	0.198787	0.195183	0.193484	0.189958	0.183174	0.176882	0.171969	0.172158	0.169512	0.168211	0.169979	0.171484	0.176166	0.176218	0.178211	0.17697	0.177592	0.179642	0.178057	0.17608	0.177753	0.17924	0.17827	0.175209	0.182281	0.181257
37210	-1272.81	-1568.38	295.576	0.225064	0.221444	0.220523	0.21806	0.214427	0.214379	0.21165	0.212974	0.213574	0.212092	0.212785	0.217089	0.214378	0.212066	0.208023	0.206005	0.206354	0.208107	0.208521	0.206979	0.202853	0.200952	0.194866	0.189055	0.186738	0.183954	0.182293	0.178925	0.173614	0.168988	0.165421	0.161145	0.156869	0.154614	0.155092	0.156706	0.156394	0.159301	0.162423	0.163578	0.162551	0.162834	0.163331	0.164363	0.161508	0.162974	0.160987	0.161293	0.161169	0.162487	0.164831
37220	-1209.13	-1568.07	358.946	0.249244	0.246615	0.245771	0.243308	0.241397	0.239721	0.239983	0.239831	0.237968	0.239612	0.239994	0.240091	0.239978	0.239117	0.235929	0.23541	0.237149	0.237073	0.236323	0.235857	0.23304	0.229383	0.226345	0.220458	0.219227	0.215319	0.213061	0.211982	0.20867	0.204391	0.201091	0.199997	0.197361	0.193919	0.192251	0.193644	0.196233	0.197015	0.199544	0.19971	0.200778	0.200054	0.2017	0.200663	0.199278	0.199432	0.199265	0.197579	0.198584	0.198597	0.197738
37230	-1202.3	-1568.18	365.879	0.250612	0.251687	0.250778	0.249335	0.248627	0.247719	0.245982	0.246242	0.246609	0.247515	0.247802	0.24786	0.247793	0.247286	0.246754	0.246049	0.245998	0.245306	0.245636	0.24536	0.243686	0.2415	0.237838	0.235968	0.23444	0.232868	0.229665	0.229581	0.228632	0.225651	0.224311	0.222295	0.221388	0.220166	0.218886	0.220375	0.221336	0.221452	0.222128	0.223173	0.222992	0.223392	0.223629	0.223779	0.223137	0.222996	0.223292	0.222461	0.223121	0.222122	0.221915
37240	-1202.99	-1568.72	365.733	0.277527	0.276076	0.274595	0.274541	0.272646	0.273228	0.272013	0.271676	0.270627	0.271304	0.271814	0.272109	0.27163	0.272143	0.271266	0.269509	0.268617	0.267394	0.267978	0.266838	0.265135	0.260526	0.256411	0.253278	0.24846	0.24701	0.244729	0.241159	0.237937	0.233968	0.231336	0.230229	0.226893	0.224455	0.22367	0.224543	0.22639	0.229052	0.228905	0.22944	0.229138	0.229804	0.229858	0.23045	0.23033	0.228628	0.229527	0.228382	0.226443	0.227692	0.22735
37250	-1171.26	-1570.16	398.899	0.240069	0.240474	0.239284	0.237593	0.238356	0.238135	0.23716	0.23811	0.23698	0.237554	0.237078	0.236065	0.236853	0.237265	0.236469	0.235675	0.23481	0.23384	0.233919	0.232582	0.230808	0.227924	0.224709	0.221753	0.218694	0.217402	0.215171	0.212572	0.209667	0.207472	0.205415	0.203457	0.200691	0.198705	0.197434	0.199404	0.201076	0.201399	0.202329	0.202979	0.202726	0.20306	0.203104	0.203585	0.203612	0.202104	0.20285	0.201697	0.200537	0.201025	0.202067
37260	-1217.72	-1568.86	351.137	0.317059	0.315476	0.313818	0.312329	0.311634	0.310296	0.308279	0.310243	0.311114	0.309092	0.308108	0.306019	0.30826	0.308611	0.305885	0.306063	0.303439	0.301448	0.301611	0.298876	0.29412	0.288628	0.281744	0.276648	0.271016	0.268639	0.263059	0.259057	0.253454	0.248703	0.243906	0.241628	0.236428	0.235016	0.234393	0.23436	0.23715	0.238474	0.23809	0.240727	0.240373	0.24088	0.240962	0.241871	0.241201	0.238822	0.237946	0.238314	0.236692	0.237055	0.237119
37270	-1195.47	-1569.13	373.659	0.325445	0.325172	0.323566	0.322431	0.321901	0.320572	0.320558	0.320839	0.321504	0.321441	0.319338	0.319187	0.319323	0.319764	0.317574	0.315247	0.315627	0.315602	0.313665	0.312114	0.30672	0.302351	0.298253	0.296513	0.292773	0.288755	0.28403	0.280832	0.276332	0.272648	0.268605	0.265555	0.263574	0.262118	0.260826	0.262984	0.263089	0.264172	0.265482	0.263469	0.265725	0.266139	0.2656	0.266947	0.266138	0.265401	0.265456	0.264042	0.263704	0.262556	0.263064
37280	-1204.65	-1568.96	364.31	0.257782	0.25755	0.258128	0.257972	0.256865	0.255267	0.255767	0.255171	0.255179	0.255299	0.254608	0.255225	0.255209	0.254806	0.254218	0.252678	0.252621	0.252608	0.252387	0.251338	0.248274	0.246055	0.243593	0.242263	0.239639	0.237557	0.235378	0.233541	0.231133	0.229113	0.226341	0.225003	0.223877	0.223047	0.222315	0.222586	0.223346	0.224217	0.224725	0.224116	0.224069	0.224503	0.225029	0.224979	0.225334	0.224807	0.22493	0.224754	0.223951	0.223297	0.223586
37290	-1170.98	-1570.66	399.684	0.302254	0.302	0.301972	0.302462	0.30125	0.300711	0.300352	0.299455	0.299572	0.298722	0.298779	0.299124	0.299416	0.298164	0.298196	0.296663	0.296601	0.296587	0.297176	0.295194	0.29254	0.289397	0.286692	0.28523	0.2824	0.280055	0.277642	0.275692	0.272978	0.26977	0.26769	0.266212	0.264968	0.264382	0.263241	0.263541	0.264381	0.265344	0.265905	0.265563	0.265553	0.266169	0.265728	0.266186	0.266578	0.265995	0.266131	0.265937	0.264708	0.264633	0.264646
37300	-1226.55	-1568.6	342.049	0.243943	0.243726	0.243702	0.242871	0.243086	0.242626	0.24232	0.241555	0.241654	0.241768	0.240978	0.241272	0.241018	0.240788	0.239526	0.239174	0.239121	0.239109	0.238694	0.237922	0.23566	0.232152	0.230682	0.229438	0.227031	0.225038	0.222613	0.221177	0.219029	0.216308	0.214562	0.213292	0.212238	0.210792	0.210478	0.21103	0.211741	0.212557	0.213032	0.212742	0.212983	0.213416	0.213736	0.213196	0.213505	0.212986	0.213224	0.21306	0.212732	0.212502	0.211966
37310	-1216.01	-1568.4	352.383	0.268982	0.268978	0.268693	0.267986	0.268169	0.267777	0.267437	0.267071	0.26695	0.266542	0.266373	0.266624	0.266407	0.266211	0.265088	0.264834	0.264789	0.264703	0.264431	0.263937	0.262151	0.258816	0.257301	0.256479	0.254401	0.25233	0.250574	0.249326	0.247456	0.245081	0.243555	0.242442	0.241517	0.240247	0.239988	0.240456	0.241081	0.241797	0.242214	0.242414	0.241971	0.242551	0.243174	0.24313	0.242629	0.242173	0.2424	0.242238	0.242009	0.241723	0.242378
