Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
4253	0	-1546.48	-1568.34	21.8572	0.178614	0.173014	0.175669	0.182999	0.188302	0.202378	0.211553	0.202061	0.213284	0.192196	0.174545
4254	0	-1543.97	-1570.71	26.7379	0.248504	0.260326	0.256142	0.282311	0.291846	0.284184	0.301566	0.296342	0.298487	0.285427	0.272857
4255	0	-1545.28	-1567.07	21.7876	0.14927	0.158074	0.166834	0.170186	0.18645	0.207324	0.195802	0.180202	0.188591	0.183355	0.20367
4256	0	-1546.43	-1569.04	22.6101	0.116659	0.116992	0.10934	0.115268	0.124938	0.133783	0.132624	0.129048	0.130711	0.14227	0.135583
4257	0	-1546.57	-1570.12	23.5557	0.153761	0.171069	0.190925	0.205559	0.211973	0.221521	0.21405	0.214601	0.199556	0.197571	0.200983
4258	0	-1546.63	-1567.44	20.8096	0.140043	0.155012	0.168249	0.169868	0.170815	0.171482	0.173182	0.157732	0.15945	0.173179	0.169495
4259	0	-1543.21	-1568.98	25.7753	0.140457	0.144243	0.146488	0.157276	0.152212	0.1503	0.151188	0.15534	0.151292	0.147454	0.158078
4260	0	-1545.74	-1567.85	22.1127	0.154127	0.169012	0.178621	0.187334	0.197664	0.209474	0.212138	0.200405	0.193906	0.20125	0.21003
4261	0	-1551.33	-1568.5	17.1707	0.132789	0.132199	0.15257	0.136558	0.130353	0.140897	0.15616	0.159389	0.165214	0.164712	0.154153
4262	0	-1547	-1567.13	20.1347	0.166042	0.178086	0.175706	0.202425	0.216194	0.21459	0.181603	0.185166	0.191357	0.192355	0.186841
4263	0	-1549.43	-1571.03	21.6	0.102743	0.103359	0.100483	0.109867	0.104519	0.103777	0.105281	0.103451	0.117335	0.121361	0.131675
4264	0	-1549.12	-1570.71	21.5918	0.227343	0.232199	0.224043	0.230024	0.229917	0.219103	0.224625	0.20774	0.22974	0.217965	0.199149
4265	0	-1551.81	-1571.72	19.9062	0.0867588	0.0880874	0.103026	0.103709	0.106172	0.105549	0.106064	0.110169	0.116397	0.118631	0.11576
4266	0	-1545.72	-1572.43	26.7174	0.118916	0.11739	0.128718	0.12485	0.132307	0.131962	0.131159	0.135887	0.137377	0.131656	0.133924
4267	0	-1547.48	-1571.11	23.6295	0.0783521	0.0820787	0.082996	0.0848993	0.0888721	0.0880992	0.0915023	0.0958772	0.0943139	0.0974859	0.096181
4268	0	-1546.71	-1567.59	20.8788	0.148993	0.164495	0.172606	0.184596	0.17126	0.17791	0.195549	0.20627	0.222423	0.228175	0.215845
4269	0	-1545.53	-1567.65	22.117	0.169131	0.176662	0.185939	0.205129	0.215085	0.217933	0.198069	0.192576	0.202224	0.180088	0.188359
4270	0	-1546.16	-1568.27	22.1033	0.183348	0.176855	0.183605	0.19523	0.175009	0.18691	0.199746	0.203853	0.203644	0.200022	0.204245
4271	0	-1545.41	-1567.19	21.7839	0.159159	0.177585	0.188837	0.211302	0.216871	0.232432	0.238652	0.251567	0.248416	0.241584	0.247698
4272	0	-1544.46	-1567.87	23.4071	0.134787	0.133847	0.130078	0.130904	0.148691	0.147138	0.154935	0.156008	0.148399	0.145777	0.136655
4273	0	-1545.57	-1570.42	24.8476	0.152623	0.148067	0.158458	0.164968	0.180887	0.183868	0.179357	0.194142	0.188783	0.193936	0.196315
4274	0	-1543.03	-1569.61	26.5762	0.195419	0.200606	0.205281	0.203829	0.218958	0.206919	0.222111	0.223557	0.212403	0.219171	0.218206
4275	0	-1550.32	-1570.52	20.2041	0.230937	0.242883	0.274863	0.311033	0.292253	0.327818	0.324165	0.315029	0.312873	0.295589	0.298096
4276	0	-1544.26	-1569.94	25.6729	0.245457	0.233207	0.257286	0.27197	0.289314	0.285917	0.293231	0.292276	0.298735	0.304787	0.308426
4277	0	-1550.06	-1568.97	18.9084	0.139358	0.141008	0.143051	0.166021	0.151725	0.167045	0.169356	0.162452	0.17771	0.181435	0.192983
4278	0	-1545.09	-1567.51	22.4149	0.149431	0.164849	0.172993	0.167062	0.166061	0.168421	0.163938	0.15357	0.159994	0.163526	0.168187
4279	0	-1546.42	-1570.8	24.3796	0.0993512	0.101274	0.105085	0.106573	0.113517	0.117786	0.119334	0.11623	0.103955	0.102957	0.0959175
4280	0	-1547.48	-1567.26	19.7837	0.146627	0.168906	0.174278	0.173217	0.166264	0.172383	0.171673	0.163746	0.170885	0.174754	0.191607
4281	0	-1542.55	-1568.19	25.6366	0.173828	0.187617	0.191231	0.191402	0.183365	0.196108	0.196247	0.20063	0.190936	0.191099	0.181464
4282	0	-1550.82	-1571.42	20.6025	0.127393	0.127569	0.136935	0.13162	0.125351	0.113994	0.116149	0.125372	0.136296	0.136	0.15214
4283	0	-1544.65	-1567.17	22.5166	0.127137	0.130141	0.146445	0.142012	0.143376	0.145975	0.148228	0.146525	0.151229	0.157613	0.166653
4284	0	-1545.33	-1569.04	23.7099	0.227958	0.246848	0.235277	0.239195	0.242149	0.267062	0.255765	0.242964	0.242077	0.260897	0.236725
4285	0	-1543.29	-1567.59	24.2986	0.146501	0.152761	0.153506	0.169152	0.171548	0.161161	0.162181	0.156476	0.161035	0.158001	0.168312
4286	0	-1544.77	-1569.06	24.2816	0.127654	0.127031	0.121739	0.130749	0.138205	0.14258	0.14325	0.143287	0.143098	0.141653	0.135308
4287	0	-1546.14	-1567.27	21.1275	0.156677	0.164691	0.163107	0.172993	0.174734	0.180721	0.182927	0.183136	0.186718	0.185335	0.187117
4288	0	-1543.1	-1570.17	27.0617	0.141433	0.15055	0.147989	0.155193	0.163048	0.15861	0.164651	0.172555	0.171655	0.168615	0.164853
4289	0	-1545.81	-1569.64	23.8262	0.171239	0.182542	0.198018	0.199223	0.198839	0.214487	0.220611	0.22261	0.23589	0.224314	0.209701
4290	0	-1546.63	-1568.62	21.995	0.21638	0.217998	0.22286	0.250659	0.245106	0.269638	0.269591	0.266932	0.263835	0.280937	0.250001
4291	0	-1543.04	-1566.9	23.862	0.128745	0.13785	0.134946	0.145558	0.151521	0.146565	0.150512	0.152623	0.159582	0.156491	0.154152
4292	0	-1545.09	-1567.49	22.3971	0.175118	0.167429	0.190744	0.198591	0.185642	0.204363	0.200189	0.202976	0.199706	0.198024	0.195572
4293	0	-1545.96	-1567.85	21.8897	0.127326	0.133335	0.137943	0.134222	0.133175	0.136228	0.142635	0.146339	0.131401	0.139251	0.133884
4294	0	-1545.39	-1568.07	22.6758	0.159377	0.154308	0.15078	0.151457	0.152202	0.134214	0.130623	0.136824	0.142226	0.145162	0.146408
4295	0	-1554.45	-1570.82	16.373	0.154999	0.156989	0.159527	0.146922	0.142863	0.153106	0.151103	0.138056	0.134628	0.135772	0.136518
4296	0	-1543.45	-1568.64	25.1967	0.145885	0.15688	0.16311	0.169782	0.164982	0.168273	0.167417	0.158535	0.16922	0.164316	0.179668
4297	0	-1548.71	-1571.95	23.238	0.181787	0.184109	0.163796	0.163253	0.179266	0.182651	0.194265	0.206399	0.207674	0.21551	0.223635
4298	0	-1546.61	-1568.77	22.1638	0.175816	0.181599	0.184144	0.184611	0.178249	0.173941	0.176088	0.176933	0.20011	0.22745	0.214199
4299	0	-1549.05	-1568.32	19.2741	0.143304	0.142877	0.156739	0.147249	0.144423	0.149326	0.145281	0.145896	0.144175	0.147308	0.161167
4300	0	-1550.06	-1569.37	19.3186	0.139579	0.144931	0.137838	0.131298	0.141609	0.152844	0.139248	0.134737	0.132252	0.123517	0.118936
4301	0	-1546.05	-1568.99	22.94	0.102069	0.110622	0.123295	0.123762	0.1209	0.12191	0.12643	0.117669	0.11516	0.111344	0.102534
4302	0	-1545.32	-1570.55	25.23	0.143684	0.137638	0.143198	0.133796	0.138238	0.142129	0.140147	0.144259	0.134849	0.13198	0.131215
4303	0	-1547.26	-1570.39	23.1304	0.214046	0.210085	0.209735	0.232021	0.214486	0.206	0.190695	0.172269	0.168684	0.178819	0.175046
4304	0	-1544.36	-1568.25	23.8952	0.102478	0.106873	0.111098	0.111517	0.11964	0.115853	0.103905	0.102623	0.0997069	0.0998789	0.104273
4305	0	-1547.79	-1567.65	19.858	0.153649	0.16722	0.171143	0.170368	0.162258	0.162842	0.164095	0.147638	0.149185	0.152366	0.148109
4306	0	-1548.02	-1570.39	22.3695	0.156828	0.146587	0.149546	0.131945	0.13668	0.141233	0.133744	0.14065	0.144975	0.147879	0.1415
4307	0	-1545.92	-1571.41	25.4889	0.110752	0.109117	0.106532	0.109269	0.115029	0.108646	0.112367	0.10738	0.110496	0.121703	0.12464
4308	0	-1546.93	-1568.34	21.4118	0.130712	0.132069	0.142309	0.12823	0.132188	0.132794	0.141986	0.139821	0.154076	0.150032	0.139594
4309	0	-1547.82	-1569.89	22.0702	0.130663	0.135898	0.13722	0.13939	0.147053	0.149322	0.151263	0.147053	0.147323	0.132729	0.128989
4310	0	-1545.5	-1568.89	23.3942	0.195517	0.185953	0.201241	0.222843	0.233613	0.23504	0.242787	0.231554	0.211507	0.220309	0.206664
4311	0	-1555.43	-1573.21	17.7835	0.137658	0.144859	0.147799	0.146826	0.143189	0.150203	0.149652	0.157277	0.156652	0.176529	0.184368
4312	0	-1547.84	-1570.5	22.6614	0.183085	0.189721	0.20805	0.194133	0.187291	0.172955	0.17283	0.17482	0.173158	0.180094	0.187287
4313	0	-1544.03	-1571.43	27.3963	0.229497	0.222965	0.239169	0.222716	0.230142	0.226071	0.231726	0.228011	0.223424	0.207718	0.188064
4314	0	-1545.59	-1569.99	24.4013	0.240902	0.246407	0.269968	0.24955	0.261426	0.283136	0.266778	0.2742	0.271653	0.259515	0.263837
4315	0	-1545.41	-1569.17	23.7657	0.193044	0.190606	0.199744	0.19891	0.211635	0.2023	0.202105	0.198459	0.205888	0.227116	0.237651
4316	0	-1541.92	-1568.7	26.7799	0.189262	0.20853	0.212889	0.219479	0.220245	0.212821	0.207683	0.202729	0.197434	0.218668	0.217718
4317	0	-1545.14	-1570.65	25.5078	0.210413	0.228476	0.24715	0.253374	0.257456	0.237038	0.245261	0.259656	0.273248	0.275178	0.272819
4318	0	-1549.79	-1569.76	19.9634	0.208106	0.22157	0.233523	0.270337	0.26803	0.277813	0.27113	0.272205	0.279894	0.288693	0.271583
4319	0	-1542.08	-1569.17	27.0922	0.199114	0.200815	0.210966	0.2202	0.228408	0.24239	0.249684	0.245794	0.255769	0.249841	0.243841
4320	0	-1548.31	-1573.35	25.0386	0.144532	0.145081	0.152002	0.156076	0.165388	0.162875	0.173273	0.185139	0.167516	0.169114	0.156895
4321	0	-1553.85	-1571.83	17.9873	0.20755	0.219871	0.219526	0.233125	0.235547	0.238622	0.282792	0.310178	0.315227	0.327427	0.327901
4322	0	-1551.46	-1570.1	18.6408	0.154921	0.169793	0.16657	0.187506	0.201387	0.224838	0.237944	0.212985	0.240817	0.226697	0.255815
4323	0	-1553.37	-1570.48	17.1173	0.224347	0.240325	0.244821	0.311107	0.306957	0.322587	0.31456	0.33072	0.356427	0.357392	0.375942
4324	0	-1552.64	-1573.36	20.717	0.260921	0.25702	0.257533	0.264158	0.310778	0.321819	0.310542	0.322339	0.339406	0.331599	0.330121
4325	0	-1550.62	-1568.49	17.8645	0.167747	0.176793	0.200139	0.214624	0.242224	0.24648	0.283286	0.259887	0.279054	0.280786	0.278011
4326	0	-1545.01	-1570.42	25.4114	0.255878	0.277082	0.262852	0.293973	0.294225	0.293037	0.322246	0.315497	0.332961	0.354232	0.34683
4327	0	-1550.39	-1572.25	21.8553	0.271625	0.270432	0.3124	0.332466	0.32364	0.315368	0.287727	0.300287	0.291654	0.290303	0.294392
4328	0	-1547.23	-1572.44	25.2158	0.278833	0.300166	0.304748	0.320957	0.330129	0.334962	0.347782	0.338445	0.316203	0.336848	0.339745
4329	0	-1552.19	-1569.21	17.0229	0.223421	0.245835	0.248177	0.269509	0.280117	0.309921	0.316747	0.304923	0.313477	0.316761	0.299953
4330	0	-1547.64	-1567.87	20.2285	0.135711	0.160982	0.163615	0.172586	0.180764	0.170729	0.179579	0.191736	0.201558	0.21117	0.205024
4331	0	-1549.55	-1571.34	21.7975	0.255671	0.258448	0.29163	0.2947	0.328078	0.302303	0.342372	0.378817	0.37676	0.367055	0.379636
4332	0	-1549.35	-1572.17	22.819	0.136695	0.136789	0.162335	0.148943	0.161037	0.158525	0.152027	0.154161	0.157147	0.161095	0.164509
4333	0	-1548.81	-1572.53	23.7232	0.266477	0.281708	0.271871	0.262704	0.255789	0.262765	0.255605	0.275204	0.291796	0.313484	0.330429
4334	0	-1548.97	-1569.39	20.424	0.138476	0.139543	0.151	0.13954	0.146172	0.13957	0.140831	0.144445	0.144014	0.146269	0.14979
4335	0	-1550.73	-1569.3	18.5739	0.125436	0.133263	0.138945	0.131176	0.143644	0.1401	0.134898	0.134575	0.128167	0.113711	0.121671
4336	0	-1545.81	-1571.06	25.2512	0.235358	0.24857	0.256021	0.258532	0.262587	0.260103	0.27944	0.260071	0.259678	0.247992	0.23593
4337	0	-1550.44	-1570.71	20.2688	0.247501	0.273688	0.273437	0.286699	0.328877	0.347175	0.349108	0.334791	0.303128	0.286919	0.275387
4338	0	-1545.21	-1567.94	22.7308	0.166285	0.174073	0.183461	0.196954	0.205485	0.221569	0.220876	0.207653	0.203998	0.183409	0.172592
4339	0	-1548.45	-1568.69	20.2339	0.193177	0.197173	0.217895	0.244556	0.252402	0.249148	0.239669	0.225077	0.217116	0.210755	0.231588
4340	0	-1546.73	-1571.68	24.9452	0.203711	0.218956	0.202684	0.204367	0.203604	0.183846	0.173133	0.164879	0.162553	0.156931	0.152116
4341	0	-1557.17	-1572.77	15.6048	0.146421	0.159896	0.148371	0.154023	0.161321	0.167287	0.153334	0.153079	0.16056	0.139398	0.135316
4342	0	-1548.79	-1569.22	20.4385	0.178205	0.166552	0.167572	0.175162	0.193541	0.200099	0.201869	0.191553	0.186115	0.182256	0.183566
4343	0	-1552.39	-1572.38	19.9862	0.188322	0.195542	0.194033	0.202905	0.230446	0.205278	0.202663	0.199357	0.187149	0.197629	0.199147
4344	0	-1557.52	-1568.16	10.6424	0.155305	0.154008	0.180945	0.187328	0.19445	0.175077	0.170818	0.170282	0.152854	0.161723	0.196185
4345	0	-1543.29	-1570.32	27.0258	0.123813	0.12953	0.130747	0.132841	0.134514	0.132624	0.126756	0.128617	0.115087	0.117685	0.112826
4346	0	-1547.21	-1572.11	24.9047	0.11867	0.130557	0.123726	0.126555	0.112531	0.108584	0.103738	0.102146	0.101221	0.0988762	0.10026
4347	0	-1549.24	-1571.27	22.0283	0.135388	0.138426	0.131524	0.128455	0.137024	0.130154	0.131469	0.134768	0.116662	0.124838	0.125769
4348	0	-1546.51	-1572.49	25.9844	0.191471	0.193044	0.182866	0.174301	0.167021	0.174375	0.180044	0.190804	0.190723	0.177452	0.173292
4349	0	-1548.54	-1572.03	23.4903	0.224061	0.219645	0.225785	0.22553	0.232061	0.239593	0.252059	0.2745	0.305467	0.298872	0.301405
4350	0	-1549.29	-1568.18	18.895	0.194811	0.21775	0.222128	0.221716	0.210267	0.203611	0.231364	0.235853	0.257274	0.258946	0.270626
4351	0	-1545.74	-1568.03	22.2934	0.165873	0.18498	0.183939	0.203006	0.223126	0.215264	0.212819	0.21335	0.218746	0.212113	0.215893
4352	0	-1545.82	-1569.32	23.4978	0.211533	0.225999	0.231145	0.225333	0.213149	0.225262	0.229593	0.223389	0.240703	0.241614	0.270077
4353	0	-1546.42	-1571.13	24.7039	0.27495	0.29623	0.272347	0.292955	0.278859	0.280514	0.277848	0.274266	0.29281	0.306277	0.31146
4354	0	-1551.72	-1569.24	17.521	0.191413	0.200158	0.219515	0.234233	0.234616	0.283835	0.286431	0.292241	0.322994	0.315592	0.305477
4355	0	-1546.77	-1567.98	21.2102	0.132252	0.146677	0.141856	0.128816	0.144177	0.138406	0.138013	0.141554	0.143767	0.145423	0.149889
4356	0	-1547.99	-1568.62	20.6267	0.154901	0.176899	0.166078	0.182161	0.202012	0.212688	0.212687	0.214931	0.206138	0.198994	0.194926
4357	0	-1546.34	-1571.96	25.624	0.24052	0.242352	0.256051	0.239957	0.255271	0.260219	0.252275	0.244534	0.254328	0.236857	0.238013
4358	0	-1544.33	-1568.28	23.9455	0.182227	0.200646	0.191989	0.196264	0.213805	0.19702	0.196566	0.192108	0.205052	0.200683	0.204241
4359	0	-1547.5	-1567.1	19.6027	0.104767	0.11465	0.123818	0.120669	0.130316	0.135901	0.136753	0.136036	0.13898	0.140782	0.143265
4360	0	-1543.64	-1570.68	27.0414	0.181365	0.180708	0.180292	0.177134	0.171771	0.175646	0.165925	0.169128	0.174525	0.183698	0.170908
4361	0	-1545.19	-1568.32	23.1343	0.200301	0.20505	0.199557	0.199306	0.218777	0.227505	0.210876	0.20321	0.201398	0.206624	0.207033
4362	0	-1548.67	-1568.58	19.9106	0.188638	0.195825	0.211721	0.24653	0.268521	0.278929	0.273023	0.254094	0.228524	0.220916	0.224193
4363	0	-1541.44	-1569.17	27.7322	0.220181	0.220375	0.219656	0.228024	0.219459	0.220791	0.229971	0.21451	0.223054	0.219423	0.225206
4364	0	-1549.72	-1567.01	17.2896	0.111904	0.11787	0.145922	0.159076	0.15501	0.14497	0.152606	0.159823	0.154885	0.148622	0.147563
4365	0	-1548.25	-1570.98	22.7286	0.22537	0.226568	0.244046	0.245847	0.251412	0.240471	0.250156	0.24495	0.288473	0.311912	0.30241
4366	0	-1547.98	-1567.15	19.175	0.120343	0.139662	0.136119	0.146499	0.159064	0.167325	0.157107	0.159902	0.149043	0.15343	0.145399
4367	0	-1549.6	-1569.17	19.5759	0.146148	0.155212	0.15444	0.152371	0.15699	0.170627	0.193531	0.189252	0.184734	0.21431	0.217752
4368	0	-1552.48	-1567.75	15.2745	0.143363	0.160664	0.157489	0.16371	0.172688	0.190462	0.214526	0.207528	0.232089	0.243644	0.238194
4369	0	-1549.35	-1567.91	18.5622	0.10535	0.111398	0.128948	0.124629	0.122756	0.123613	0.131679	0.14311	0.135778	0.143769	0.136482
4370	0	-1547.77	-1568.33	20.5582	0.167927	0.190235	0.195146	0.20329	0.197097	0.18514	0.206368	0.225915	0.223405	0.210233	0.222437
4371	0	-1544.41	-1570.07	25.6622	0.202758	0.225054	0.231695	0.242408	0.236057	0.248606	0.244985	0.254394	0.26941	0.271436	0.282874
4372	0	-1546.02	-1571.32	25.2922	0.213194	0.202341	0.2	0.210058	0.214799	0.237141	0.24152	0.23848	0.229506	0.238648	0.255935
4373	0	-1549.57	-1569.35	19.772	0.222465	0.219782	0.214051	0.228991	0.226427	0.239818	0.278509	0.267294	0.257214	0.249206	0.279221
4374	0	-1553.7	-1568.47	14.7779	0.142642	0.152572	0.160794	0.161071	0.167883	0.179375	0.167489	0.171662	0.191268	0.188668	0.198106
4375	0	-1548.15	-1567.74	19.5839	0.139239	0.155935	0.160111	0.170157	0.172746	0.17198	0.18816	0.19836	0.200927	0.203735	0.197929
4376	0	-1552.42	-1567.65	15.2294	0.171069	0.187226	0.180463	0.201571	0.207442	0.223891	0.215198	0.246758	0.242646	0.21573	0.18771
4377	0	-1551.22	-1569.65	18.4353	0.200517	0.217939	0.215621	0.231487	0.250301	0.251269	0.243161	0.261199	0.247659	0.25755	0.258587
4378	0	-1545.11	-1568.39	23.2792	0.120349	0.128989	0.128915	0.130409	0.134707	0.135962	0.143276	0.139326	0.138189	0.145657	0.136384
4379	0	-1545.97	-1567.09	21.1235	0.152281	0.158446	0.158394	0.151861	0.169674	0.179564	0.181339	0.179395	0.169875	0.181077	0.183949
4380	0	-1547.55	-1568.68	21.1384	0.14758	0.148126	0.142433	0.14763	0.150375	0.155272	0.159786	0.175953	0.182157	0.185494	0.19009
4381	0	-1547.87	-1569.49	21.6242	0.186454	0.181123	0.183929	0.201043	0.193546	0.192837	0.205138	0.227764	0.214639	0.215356	0.238443
4382	0	-1550.08	-1568.77	18.6859	0.099147	0.112022	0.10984	0.110639	0.120509	0.128807	0.127532	0.129447	0.117323	0.108589	0.104706
4383	0	-1547.07	-1567.29	20.2185	0.136062	0.13745	0.139211	0.145681	0.153901	0.173948	0.166465	0.166093	0.179411	0.18593	0.175089
4384	0	-1546.53	-1569.25	22.7211	0.21217	0.217728	0.220472	0.213452	0.231676	0.220026	0.205868	0.218569	0.222163	0.221672	0.215416
4385	0	-1545	-1567.95	22.9465	0.15305	0.164529	0.173241	0.205147	0.205002	0.209775	0.205546	0.19559	0.198981	0.183806	0.173275
4386	0	-1540.15	-1568.18	28.0303	0.183818	0.18292	0.184421	0.187187	0.195793	0.197598	0.192013	0.183949	0.179573	0.183185	0.183815
4387	0	-1546.66	-1569.62	22.9581	0.229939	0.236388	0.243578	0.253441	0.247114	0.233567	0.237899	0.227287	0.216161	0.215407	0.221414
4388	0	-1551.64	-1570.31	18.6664	0.18071	0.175176	0.20937	0.213868	0.216414	0.222954	0.213709	0.205867	0.21055	0.220367	0.210347
4389	0	-1540.83	-1568.5	27.6705	0.154671	0.159477	0.171318	0.175052	0.181202	0.185287	0.178969	0.188419	0.191734	0.189814	0.191119
4390	0	-1548.87	-1573.1	24.2322	0.102942	0.0966885	0.105946	0.110979	0.107523	0.116853	0.112976	0.112644	0.106455	0.113011	0.102752
4391	0	-1549.78	-1569.8	20.019	0.111	0.109376	0.11986	0.142355	0.140399	0.144329	0.14782	0.148738	0.170853	0.185787	0.179115
4392	0	-1549.19	-1569.65	20.465	0.195799	0.190778	0.222674	0.22556	0.219333	0.237596	0.237671	0.245098	0.270147	0.257903	0.259612
4393	0	-1549.19	-1570.34	21.1489	0.230766	0.250521	0.279922	0.272196	0.303901	0.297828	0.344036	0.327914	0.32383	0.338899	0.345315
4394	0	-1554.93	-1572.53	17.602	0.223335	0.226033	0.216989	0.204212	0.208089	0.214586	0.223046	0.24878	0.254309	0.267595	0.305539
4395	0	-1546.97	-1569.18	22.2096	0.165059	0.163735	0.153469	0.161378	0.160423	0.165213	0.174079	0.189668	0.218218	0.225299	0.222097
4396	0	-1551.11	-1569.94	18.8338	0.204339	0.204913	0.227388	0.243897	0.244654	0.24138	0.221118	0.218677	0.222774	0.215844	0.19574
4397	0	-1548.43	-1568.95	20.5276	0.194869	0.208973	0.238009	0.269933	0.288524	0.300212	0.258009	0.255663	0.260582	0.250589	0.234054
4398	0	-1548.41	-1572.84	24.4247	0.220651	0.237321	0.229698	0.224812	0.221075	0.224098	0.219978	0.221591	0.233462	0.230402	0.221114
4399	0	-1548.18	-1572.58	24.4052	0.108375	0.10928	0.10005	0.0954696	0.0970345	0.0915053	0.0973906	0.100483	0.103283	0.103679	0.105801
4400	0	-1541.98	-1568.87	26.8941	0.222594	0.216949	0.217276	0.239284	0.246296	0.245377	0.240735	0.259242	0.243896	0.245624	0.253672
4401	0	-1547.92	-1569.03	21.1081	0.114456	0.121334	0.13544	0.138985	0.133559	0.128908	0.143385	0.134146	0.120807	0.1265	0.130115
4402	0	-1547.28	-1569.41	22.125	0.133948	0.14532	0.148522	0.164232	0.184886	0.183387	0.174539	0.169773	0.173437	0.174067	0.174722
4403	0	-1552.79	-1569.3	16.5137	0.19401	0.200682	0.206321	0.20886	0.230202	0.222087	0.192557	0.195505	0.209079	0.216099	0.234588
4404	0	-1545.38	-1569.6	24.2191	0.197369	0.181295	0.182817	0.196833	0.200514	0.222436	0.233682	0.244902	0.234077	0.220174	0.215484
4405	0	-1554.63	-1572	17.3727	0.266061	0.246669	0.267345	0.290081	0.30586	0.309828	0.281575	0.30852	0.277772	0.300099	0.333729
4406	0	-1552.25	-1567.06	14.8081	0.160106	0.161355	0.174561	0.20144	0.214866	0.212957	0.194445	0.180509	0.165574	0.16888	0.159679
4407	0	-1546.71	-1568.26	21.5436	0.204842	0.216255	0.218536	0.233327	0.250738	0.261817	0.243406	0.281397	0.259596	0.249286	0.233144
4408	0	-1549.16	-1570.35	21.1899	0.253968	0.284978	0.30215	0.283126	0.271315	0.283752	0.279074	0.282211	0.270707	0.240057	0.238625
4409	0	-1549.75	-1570.13	20.379	0.205247	0.204072	0.194417	0.195516	0.18722	0.178713	0.191501	0.201197	0.213599	0.237095	0.22642
4410	0	-1541.28	-1569.48	28.1996	0.162432	0.158635	0.16201	0.175364	0.190234	0.193424	0.193664	0.187372	0.174745	0.169354	0.167761
4411	0	-1546.76	-1569.87	23.1148	0.0930545	0.0977707	0.0979944	0.10375	0.102538	0.103136	0.101575	0.10783	0.115255	0.118992	0.127945
4412	0	-1546.12	-1566.85	20.7357	0.133959	0.151483	0.149629	0.162858	0.173904	0.170678	0.175841	0.180221	0.175529	0.171181	0.166619
4413	0	-1544.73	-1567.34	22.6057	0.116349	0.11864	0.131601	0.133339	0.140459	0.14875	0.13703	0.13243	0.136659	0.130555	0.139521
4414	0	-1549.67	-1568.57	18.8987	0.202122	0.201863	0.2124	0.236436	0.21137	0.222803	0.227353	0.248433	0.249852	0.275746	0.263652
4415	0	-1550.18	-1569.96	19.7736	0.129493	0.131164	0.120343	0.122358	0.123677	0.135527	0.132266	0.135429	0.143842	0.153223	0.169223
4416	0	-1546.29	-1567.74	21.4527	0.155278	0.16664	0.179249	0.167273	0.174201	0.17059	0.160363	0.153363	0.152842	0.161568	0.150889
4417	0	-1542.61	-1570.56	27.9487	0.174087	0.1735	0.179449	0.181698	0.185807	0.175748	0.164081	0.165085	0.167164	0.166381	0.165527
