Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
1589	0	-1571.87	-1573.57	1.70448	0.3706688	0.2929038	0.07776502	0.2929038
1590	0	-1569.85	-1572.18	2.32737	0.28752	0.2155336	0.07198637	0.2155336
1591	0	-1573.6	-1575.12	1.52825	0.3775259	0.332105	0.04542087	0.332105
1592	0	-1569.73	-1571.86	2.13254	0.310131	0.2319812	0.07814977	0.2319812
1593	0	-1570.29	-1572.85	2.55269	0.2532171	0.16367	0.08954709	0.16367
1594	0	-1569.91	-1572.33	2.42455	0.2670914	0.1771684	0.08992303	0.1771684
1595	0	-1570.01	-1572.07	2.0586	0.322924	0.2512983	0.07162576	0.2512983
1596	0	-1571.87	-1574.68	2.80943	0.2288272	0.1442282	0.08459895	0.1442282
1597	0	-1570.51	-1573.11	2.59351	0.2480044	0.1570066	0.0909978	0.1570066
1598	0	-1570.06	-1572.08	2.0155	0.3238773	0.2429065	0.08097083	0.2429065
1599	0	-1569.87	-1572.28	2.4187	0.2683701	0.1793756	0.08899454	0.1793756
1600	0	-1570.41	-1573	2.59271	0.2509749	0.1651723	0.08580259	0.1651723
1601	0	-1570.29	-1572.4	2.10847	0.3163433	0.2525444	0.06379893	0.2525444
1602	0	-1570.6	-1572.49	1.89433	0.3436322	0.2670524	0.07657982	0.2670524
1603	0	-1570.47	-1572.86	2.39121	0.2626197	0.1615893	0.1010304	0.1615893
1604	0	-1569.8	-1572.15	2.34792	0.284507	0.2106804	0.07382663	0.2106804
1605	0	-1569.6	-1571.91	2.3018	0.2874219	0.2070116	0.08041038	0.2070116
1606	0	-1569.95	-1572.41	2.4612	0.269431	0.1914485	0.07798245	0.1914485
1607	0	-1570.67	-1572.61	1.93113	0.3264586	0.2354709	0.09098768	0.2354709
1608	0	-1570.31	-1572.77	2.46455	0.2580866	0.1615233	0.09656332	0.1615233
1609	0	-1571.05	-1573.71	2.66161	0.2381803	0.1424462	0.09573415	0.1424462
1610	0	-1569.83	-1572.18	2.34971	0.2844521	0.2112496	0.07320251	0.2112496
1611	0	-1570.22	-1572.61	2.39065	0.2653497	0.1677941	0.09755555	0.1677941
1612	0	-1571.12	-1573.07	1.95356	0.3339918	0.2773751	0.05661668	0.2773751
1613	0	-1570.21	-1572.38	2.16913	0.2909864	0.1939818	0.09700461	0.1939818
1614	0	-1571.3	-1573.18	1.87629	0.3266839	0.2290488	0.09763501	0.2290488
1615	0	-1569.8	-1571.97	2.16803	0.3080745	0.2361405	0.07193396	0.2361405
1616	0	-1570.14	-1572.63	2.48933	0.2670044	0.1916085	0.07539587	0.1916085
1617	0	-1570.34	-1572.65	2.30671	0.2724061	0.1721061	0.1003	0.1721061
1618	0	-1569.74	-1572.05	2.30964	0.2892579	0.2153599	0.07389793	0.2153599
1619	0	-1569.62	-1571.92	2.30596	0.2850572	0.2014709	0.08358636	0.2014709
1620	0	-1570.89	-1572.85	1.95557	0.3167457	0.2193376	0.09740806	0.2193376
1621	0	-1569.9	-1572.32	2.42785	0.2671166	0.1777889	0.08932769	0.1777889
1622	0	-1569.99	-1572.44	2.44738	0.2719989	0.1967169	0.07528201	0.1967169
1623	0	-1570.87	-1573.1	2.23043	0.2970712	0.2385483	0.05852284	0.2385483
1624	0	-1569.78	-1572.13	2.34918	0.2841526	0.2096578	0.07449476	0.2096578
1625	0	-1570.23	-1572.3	2.06686	0.3069221	0.2137545	0.09316767	0.2137545
1626	0	-1569.92	-1572.38	2.45838	0.2648975	0.1774791	0.08741841	0.1774791
1627	0	-1570.14	-1572.2	2.0576	0.3105404	0.2200503	0.09049005	0.2200503
1628	0	-1569.66	-1571.84	2.1713	0.3049868	0.2266554	0.0783314	0.2266554
1629	0	-1569.71	-1572.08	2.37155	0.2799019	0.2014416	0.07846033	0.2014416
1630	0	-1569.84	-1571.92	2.082	0.3155956	0.2354884	0.08010718	0.2354884
1631	0	-1570.09	-1572.61	2.52148	0.2601429	0.176909	0.08323388	0.176909
1632	0	-1569.75	-1572.01	2.2573	0.2866733	0.1970441	0.0896292	0.1970441
1633	0	-1569.65	-1571.92	2.26723	0.2880086	0.2018189	0.08618975	0.2018189
1634	0	-1569.74	-1572.11	2.37424	0.2747417	0.1876803	0.08706145	0.1876803
1635	0	-1569.96	-1572.12	2.16518	0.2955588	0.203222	0.09233675	0.203222
1636	0	-1570.81	-1573.43	2.61228	0.2429856	0.146939	0.09604666	0.146939
1637	0	-1569.8	-1572.15	2.34862	0.2844372	0.2106702	0.07376697	0.2106702
1638	0	-1571.22	-1573.32	2.10061	0.2890025	0.1813956	0.1076069	0.1813956
1639	0	-1572.46	-1574.41	1.95555	0.2986327	0.1841026	0.1145301	0.1841026
1640	0	-1569.9	-1572.16	2.2603	0.296449	0.2269725	0.06947644	0.2269725
1641	0	-1569.77	-1571.92	2.14749	0.3101798	0.2363306	0.07384916	0.2363306
1642	0	-1571.36	-1573.2	1.84314	0.3519785	0.2936014	0.05837713	0.2936014
1643	0	-1569.81	-1572.25	2.43626	0.2704659	0.1883686	0.08209725	0.1883686
1644	0	-1570.01	-1572.13	2.12616	0.3143238	0.2460779	0.06824594	0.2460779
1645	0	-1570.14	-1572.48	2.34178	0.2860801	0.2182973	0.06778271	0.2182973
1646	0	-1572.41	-1574.35	1.94488	0.3007025	0.186973	0.1137295	0.186973
1647	0	-1574.19	-1576.25	2.06751	0.2857549	0.2435719	0.04218305	0.2435719
1648	0	-1570.36	-1572.73	2.36999	0.2657201	0.1657332	0.0999869	0.1657332
1649	0	-1570	-1572.03	2.02897	0.3238371	0.2455264	0.07831067	0.2455264
1650	0	-1569.84	-1572.06	2.217	0.2901695	0.1988631	0.09130642	0.1988631
1651	0	-1572.2	-1574.06	1.86417	0.3164189	0.2082525	0.1081664	0.2082525
1652	0	-1570.03	-1572.47	2.43815	0.2735054	0.1997026	0.07380279	0.1997026
1653	0	-1570.45	-1572.45	2.00218	0.3152381	0.2222248	0.09301326	0.2222248
1654	0	-1569.83	-1572.17	2.33244	0.2867794	0.2143051	0.07247438	0.2143051
1655	0	-1571.08	-1573.1	2.01969	0.3025579	0.199072	0.1034859	0.199072
1656	0	-1569.68	-1572.01	2.33166	0.2799751	0.1932924	0.08668272	0.1932924
1657	0	-1569.81	-1572.05	2.23188	0.2887129	0.1978102	0.09090266	0.1978102
1658	0	-1570.41	-1572.92	2.50884	0.253708	0.157625	0.09608295	0.157625
1659	0	-1570.14	-1572.42	2.28287	0.2774202	0.1799569	0.0974633	0.1799569
1660	0	-1570.37	-1572.38	2.00919	0.3305548	0.2648184	0.06573638	0.2648184
1661	0	-1569.82	-1572.03	2.2099	0.2915199	0.200828	0.09069195	0.200828
1662	0	-1571.63	-1574.29	2.6665	0.2326021	0.1285087	0.1040934	0.1285087
1663	0	-1571.65	-1574.36	2.70669	0.2303202	0.128812	0.1015082	0.128812
1664	0	-1572.06	-1573.77	1.71235	0.3567356	0.266	0.0907356	0.266
1665	0	-1569.77	-1571.97	2.20274	0.3034243	0.2311781	0.0722462	0.2311781
1666	0	-1570.33	-1572.34	2.00679	0.3167377	0.2259153	0.09082243	0.2259153
1667	0	-1569.9	-1572.25	2.34828	0.2849688	0.213319	0.07164977	0.213319
1668	0	-1569.78	-1572.06	2.2781	0.2834939	0.192931	0.09056292	0.192931
1669	0	-1569.81	-1572.02	2.20601	0.2923471	0.202098	0.09024907	0.202098
1670	0	-1572.12	-1573.8	1.67614	0.3722704	0.2913563	0.08091416	0.2913563
1671	0	-1570.08	-1572.1	2.02055	0.3210524	0.2372405	0.08381187	0.2372405
1672	0	-1571.02	-1573.61	2.58928	0.2561762	0.1861902	0.06998597	0.1861902
1673	0	-1573.59	-1575.27	1.68169	0.3367527	0.2263482	0.1104045	0.2263482
1674	0	-1570.03	-1572.5	2.46191	0.2702154	0.1947417	0.07547367	0.1947417
1675	0	-1570.45	-1572.53	2.07431	0.3019737	0.2045486	0.0974251	0.2045486
1676	0	-1569.8	-1571.95	2.14833	0.3104845	0.2378481	0.07263639	0.2378481
1677	0	-1570.8	-1573.02	2.21459	0.2993943	0.240604	0.05879032	0.240604
1678	0	-1571.04	-1573.16	2.12155	0.2879373	0.1817074	0.1062299	0.1817074
1679	0	-1573.8	-1576.42	2.62416	0.2454517	0.1895529	0.05589875	0.1895529
1680	0	-1570.37	-1572.87	2.49455	0.2550995	0.1588373	0.09626219	0.1588373
1681	0	-1569.61	-1571.88	2.26595	0.2897462	0.2058915	0.08385468	0.2058915
1682	0	-1569.62	-1571.87	2.2483	0.2914867	0.2069995	0.08448718	0.2069995
1683	0	-1569.85	-1572.1	2.25253	0.2973354	0.2269038	0.07043155	0.2269038
1684	0	-1571.36	-1573.33	1.96687	0.3287497	0.2748809	0.05386878	0.2748809
1685	0	-1569.83	-1571.97	2.13904	0.3118392	0.2395838	0.07225545	0.2395838
1686	0	-1570.43	-1572.37	1.93969	0.3395015	0.2676313	0.0718702	0.2676313
1687	0	-1570.83	-1572.96	2.13069	0.2888527	0.1846895	0.1041632	0.1846895
1688	0	-1571.3	-1573.54	2.23957	0.27109	0.1606643	0.1104257	0.1606643
1689	0	-1570.88	-1572.91	2.02507	0.324802	0.2669789	0.05782313	0.2669789
1690	0	-1569.91	-1572.24	2.32941	0.2874543	0.2165434	0.07091088	0.2165434
1691	0	-1570.22	-1572.42	2.1991	0.3041643	0.2398814	0.06428289	0.2398814
1692	0	-1570.25	-1572.7	2.44779	0.2601025	0.163839	0.0962635	0.163839
1693	0	-1570.78	-1572.9	2.11809	0.291129	0.1878295	0.1032995	0.1878295
1694	0	-1573.13	-1575	1.87408	0.305444	0.1884674	0.1169766	0.1884674
1695	0	-1570.43	-1572.66	2.23	0.2993714	0.2371212	0.06225028	0.2371212
1696	0	-1569.8	-1572.2	2.39927	0.2771491	0.200094	0.07705508	0.200094
1697	0	-1570.42	-1572.79	2.37388	0.2817926	0.2161704	0.06562222	0.2161704
1698	0	-1571.18	-1573.21	2.03479	0.2990233	0.1938279	0.1051954	0.1938279
1699	0	-1571.83	-1573.59	1.76114	0.3634215	0.3063486	0.05707289	0.3063486
1700	0	-1570.38	-1572.43	2.05027	0.3244214	0.2607023	0.06371919	0.2607023
1701	0	-1570.11	-1572.12	2.00323	0.3289059	0.2532997	0.0756062	0.2532997
1702	0	-1570.43	-1573.03	2.59775	0.2509482	0.1661773	0.08477084	0.1661773
1703	0	-1570.54	-1572.66	2.12068	0.2935576	0.1931348	0.1004229	0.1931348
1704	0	-1570.35	-1572.31	1.95746	0.3369213	0.2649102	0.07201117	0.2649102
1705	0	-1569.92	-1572.14	2.21737	0.302098	0.2332338	0.06886419	0.2332338
1706	0	-1569.95	-1572.08	2.12454	0.3144141	0.2449592	0.06945488	0.2449592
1707	0	-1574.86	-1576.21	1.35367	0.4112771	0.364506	0.04677103	0.364506
1708	0	-1571.74	-1573.47	1.73382	0.3593335	0.2738626	0.08547093	0.2738626
1709	0	-1569.84	-1572.09	2.25367	0.2971601	0.2265533	0.07060689	0.2265533
1710	0	-1570.38	-1572.89	2.51303	0.2537866	0.1584744	0.09531216	0.1584744
1711	0	-1571.13	-1572.96	1.8293	0.3568415	0.2909372	0.06590435	0.2909372
1712	0	-1570.59	-1572.58	1.98723	0.3330913	0.2703628	0.0627285	0.2703628
1713	0	-1570.31	-1572.26	1.95322	0.3353788	0.2589073	0.07647155	0.2589073
1714	0	-1570.22	-1572.31	2.08984	0.3031192	0.208926	0.09419312	0.208926
1715	0	-1571.3	-1573.26	1.95988	0.3306656	0.2761311	0.05453442	0.2761311
1716	0	-1570.4	-1572.76	2.36219	0.2832288	0.2177926	0.06543616	0.2177926
1717	0	-1570.12	-1572.65	2.52923	0.2589293	0.1750141	0.08391523	0.1750141
1718	0	-1570.31	-1572.46	2.14878	0.3106213	0.2474938	0.06312748	0.2474938
1719	0	-1570.58	-1572.6	2.02241	0.3090607	0.2123517	0.09670899	0.2123517
1720	0	-1569.65	-1572	2.35218	0.2809454	0.1998686	0.0810768	0.1998686
1721	0	-1570.72	-1573.29	2.56776	0.246436	0.1486608	0.09777519	0.1486608
1722	0	-1570.36	-1572.91	2.54388	0.2522463	0.1595864	0.09265984	0.1595864
1723	0	-1569.85	-1571.93	2.08509	0.317376	0.2410097	0.07636626	0.2410097
1724	0	-1569.79	-1572.1	2.31873	0.288343	0.2152446	0.07309837	0.2152446
1725	0	-1569.63	-1571.94	2.3085	0.2839255	0.1990453	0.08488012	0.1990453
1726	0	-1570.35	-1572.93	2.57917	0.2541441	0.1718199	0.08232424	0.1718199
1727	0	-1570.98	-1572.81	1.82914	0.3521043	0.2741773	0.07792699	0.2741773
1728	0	-1570.22	-1572.31	2.09303	0.3026128	0.2082971	0.0943157	0.2082971
1729	0	-1572.5	-1574.21	1.7128	0.346095	0.2464644	0.09963059	0.2464644
1730	0	-1570.61	-1572.53	1.92492	0.3298341	0.2414692	0.0883649	0.2414692
1731	0	-1570.56	-1572.7	2.13588	0.2911196	0.1900021	0.1011175	0.1900021
1732	0	-1571.35	-1573.5	2.14475	0.2819766	0.1721892	0.1097873	0.1721892
1733	0	-1569.71	-1572.1	2.3814	0.2751227	0.1899685	0.08515422	0.1899685
1734	0	-1570.39	-1572.33	1.93878	0.3385328	0.2641253	0.0744075	0.2641253
1735	0	-1569.7	-1571.84	2.14647	0.3076313	0.2282945	0.07933682	0.2282945
1736	0	-1570.38	-1572.82	2.4355	0.2744431	0.2061266	0.06831644	0.2061266
1737	0	-1570.6	-1572.7	2.09957	0.3159714	0.2558893	0.06008207	0.2558893
1738	0	-1569.6	-1571.84	2.23539	0.2959373	0.2160162	0.07992117	0.2160162
1739	0	-1570.96	-1572.88	1.91751	0.3235559	0.2279904	0.09556558	0.2279904
1740	0	-1569.82	-1572.13	2.31292	0.2788811	0.1876068	0.09127429	0.1876068
1741	0	-1570.01	-1572.06	2.04206	0.3245323	0.251021	0.07351132	0.251021
1742	0	-1573.3	-1576.24	2.94162	0.2100883	0.1115818	0.09850647	0.1115818
1743	0	-1570.14	-1572.14	2.00625	0.32965	0.256555	0.07309496	0.256555
1744	0	-1569.83	-1572.17	2.33543	0.2863641	0.2137093	0.07265483	0.2137093
1745	0	-1569.94	-1572.39	2.44842	0.2713673	0.1945358	0.07683145	0.1945358
1746	0	-1570.21	-1572.61	2.39973	0.2788473	0.2098914	0.0689559	0.2098914
1747	0	-1570.71	-1573.02	2.3166	0.287653	0.22622	0.06143304	0.22622
1748	0	-1569.81	-1572.2	2.38975	0.2786944	0.2027108	0.07598357	0.2027108
1749	0	-1571.12	-1573.83	2.70816	0.2401415	0.1577019	0.08243959	0.1577019
1750	0	-1572.07	-1574.39	2.31215	0.2582111	0.1413345	0.1168766	0.1413345
1751	0	-1571.66	-1573.74	2.08227	0.3089816	0.2572615	0.05172013	0.2572615
1752	0	-1570.24	-1572.49	2.24689	0.2804184	0.181656	0.09876247	0.181656
1753	0	-1570.28	-1572.42	2.14375	0.3114595	0.2478359	0.06362355	0.2478359
1754	0	-1569.96	-1572.31	2.3447	0.2731616	0.1791495	0.09401215	0.1791495
1755	0	-1570.72	-1573.04	2.31496	0.2877788	0.2265106	0.06126819	0.2265106
1756	0	-1574.09	-1575.56	1.46918	0.4107224	0.3367929	0.07392955	0.3367929
1757	0	-1569.6	-1571.9	2.29841	0.2875927	0.2067381	0.08085459	0.2067381
1758	0	-1569.96	-1572	2.04427	0.3225484	0.24557	0.07697846	0.24557
1759	0	-1569.82	-1572.14	2.31889	0.2885118	0.216185	0.07232683	0.216185
1760	0	-1572.17	-1574.84	2.669	0.2464241	0.1810238	0.06540024	0.1810238
1761	0	-1572.62	-1574.24	1.61554	0.388244	0.3162444	0.07199962	0.3162444
1762	0	-1569.98	-1572.03	2.04967	0.3232707	0.2492363	0.07403449	0.2492363
1763	0	-1569.63	-1571.94	2.31223	0.2837883	0.1993884	0.08439991	0.1993884
1764	0	-1570.28	-1572.49	2.21637	0.2837538	0.1848054	0.09894838	0.1848054
1765	0	-1569.65	-1571.93	2.28349	0.2860841	0.1999462	0.08613791	0.1999462
1766	0	-1570.83	-1573.44	2.60881	0.253571	0.1796843	0.07388669	0.1796843
1767	0	-1570.47	-1572.71	2.23872	0.2788018	0.1770979	0.1017039	0.1770979
1768	0	-1570.05	-1572.55	2.4986	0.2646168	0.18547	0.0791468	0.18547
1769	0	-1570.03	-1572.51	2.48268	0.2670333	0.189353	0.07768029	0.189353
1770	0	-1570.84	-1573.47	2.6249	0.2420965	0.1466958	0.09540074	0.1466958
1771	0	-1570.06	-1572.55	2.48713	0.2667012	0.1895412	0.07716002	0.1895412
1772	0	-1570.43	-1572.88	2.45244	0.2576593	0.1587125	0.09894674	0.1587125
1773	0	-1570.09	-1572.14	2.04395	0.3253157	0.2550984	0.07021727	0.2550984
1774	0	-1570.14	-1572.44	2.2982	0.2915626	0.2249298	0.06663282	0.2249298
1775	0	-1571.73	-1573.78	2.05908	0.290075	0.1787372	0.1113378	0.1787372
1776	0	-1569.65	-1571.93	2.27318	0.2871796	0.200832	0.08634766	0.200832
1777	0	-1569.95	-1572.37	2.41923	0.2667282	0.1753961	0.09133213	0.1753961
1778	0	-1569.68	-1571.94	2.25457	0.2959952	0.2214116	0.07458359	0.2214116
1779	0	-1570.43	-1572.47	2.03468	0.3092351	0.214267	0.09496803	0.214267
1780	0	-1570.24	-1572.68	2.43589	0.2611802	0.1646293	0.09655092	0.1646293
1781	0	-1570.39	-1572.86	2.4702	0.2567089	0.1590568	0.09765209	0.1590568
1782	0	-1572.04	-1574.43	2.38519	0.2737496	0.218513	0.05523662	0.218513
1783	0	-1572.65	-1574.27	1.61179	0.3879864	0.3144944	0.07349198	0.3144944
1784	0	-1570.12	-1572.61	2.49105	0.2666218	0.1906136	0.0760082	0.1906136
1785	0	-1570.59	-1572.61	2.01481	0.3101762	0.213637	0.09653925	0.213637
1786	0	-1570.98	-1572.81	1.82865	0.3522855	0.2745131	0.07777238	0.2745131
1787	0	-1569.65	-1572.01	2.35355	0.280611	0.199219	0.08139202	0.199219
1788	0	-1570.29	-1572.29	2.00179	0.3189645	0.2298445	0.08911997	0.2298445
1789	0	-1569.64	-1571.83	2.18838	0.3015644	0.2210947	0.0804697	0.2210947
1790	0	-1571.78	-1573.56	1.77486	0.3607063	0.3042278	0.05647856	0.3042278
1791	0	-1572.4	-1574.07	1.66726	0.3782023	0.3211535	0.05704875	0.3211535
1792	0	-1569.61	-1571.91	2.29764	0.2886411	0.2095788	0.07906227	0.2095788
1793	0	-1570.22	-1572.57	2.34795	0.2694842	0.1712131	0.09827106	0.1712131
1794	0	-1574.56	-1576.2	1.63424	0.3355695	0.2194289	0.1161406	0.2194289
1795	0	-1569.74	-1572.05	2.30494	0.2812009	0.1917916	0.0894093	0.1917916
1796	0	-1570.95	-1572.79	1.83756	0.3540873	0.2816438	0.07244344	0.2816438
1797	0	-1570.12	-1572.61	2.48681	0.2591387	0.1676281	0.0915106	0.1676281
1798	0	-1572.95	-1574.8	1.84747	0.3114448	0.1970649	0.1143799	0.1970649
1799	0	-1570.17	-1572.23	2.05509	0.3241341	0.2566808	0.06745322	0.2566808
1800	0	-1571.77	-1574.56	2.79734	0.2280016	0.1386297	0.08937188	0.1386297
1801	0	-1570.53	-1572.86	2.32973	0.2867436	0.2235207	0.06322289	0.2235207
1802	0	-1571.92	-1574.74	2.81392	0.2285726	0.1444988	0.08407381	0.1444988
1803	0	-1572.82	-1574.86	2.04774	0.2831679	0.16341	0.1197578	0.16341
1804	0	-1571.79	-1573.6	1.817	0.33205	0.2323035	0.09974658	0.2323035
1805	0	-1570.11	-1572.34	2.22208	0.2851634	0.1886007	0.09656276	0.1886007
1806	0	-1570.28	-1572.28	1.99186	0.3214928	0.2337256	0.08776718	0.2337256
1807	0	-1573.2	-1575.04	1.84049	0.3103235	0.1941998	0.1161237	0.1941998
1808	0	-1570.98	-1573.45	2.47582	0.2688826	0.2044686	0.06441397	0.2044686
1809	0	-1569.76	-1572.11	2.34548	0.2845417	0.209833	0.07470869	0.209833
1810	0	-1569.67	-1572.04	2.36897	0.2788135	0.1975113	0.08130218	0.1975113
1811	0	-1570.66	-1572.55	1.89204	0.346379	0.2745597	0.07181926	0.2745597
1812	0	-1569.88	-1572.09	2.21218	0.2902297	0.1982916	0.0919381	0.1982916
1813	0	-1570.66	-1572.98	2.31846	0.2679837	0.1638828	0.1041009	0.1638828
1814	0	-1569.94	-1572.2	2.26376	0.2960483	0.2271725	0.06887582	0.2271725
1815	0	-1571.76	-1574.44	2.68651	0.2451156	0.175454	0.06966161	0.175454
1816	0	-1570.01	-1572.3	2.28432	0.2934174	0.2253346	0.0680828	0.2253346
1817	0	-1570.22	-1572.46	2.24303	0.2984409	0.233719	0.06472192	0.233719
1818	0	-1570.38	-1572.7	2.3209	0.270516	0.1698208	0.1006951	0.1698208
1819	0	-1569.68	-1571.93	2.24921	0.2966582	0.2220162	0.07464198	0.2220162
1820	0	-1569.86	-1572.07	2.20411	0.3037167	0.2337224	0.06999429	0.2337224
1821	0	-1570.98	-1573.14	2.15707	0.2837869	0.1774225	0.1063644	0.1774225
1822	0	-1571.64	-1573.59	1.94983	0.3277773	0.2760974	0.05167987	0.2760974
1823	0	-1572.48	-1574.87	2.38662	0.2712078	0.2177998	0.05340799	0.2177998
1824	0	-1570.12	-1572.14	2.02127	0.3281003	0.2565207	0.0715796	0.2565207
1825	0	-1569.61	-1571.9	2.28681	0.2872143	0.2033737	0.08384057	0.2033737
1826	0	-1569.68	-1572	2.32541	0.2807365	0.1940872	0.0866493	0.1940872
1827	0	-1569.64	-1571.88	2.23271	0.2981102	0.2218348	0.07627537	0.2218348
1828	0	-1570.09	-1572.11	2.02256	0.3274944	0.2546807	0.07281366	0.2546807
1829	0	-1569.9	-1572.28	2.38052	0.2806808	0.207608	0.07307275	0.207608
1830	0	-1569.62	-1571.94	2.31502	0.2839216	0.200266	0.08365561	0.200266
1831	0	-1571.93	-1573.63	1.70363	0.3759676	0.3084927	0.06747492	0.3084927
1832	0	-1571.92	-1573.75	1.8255	0.3456627	0.2943036	0.05135908	0.2943036
1833	0	-1569.71	-1572.1	2.38936	0.2762978	0.1948238	0.081474	0.1948238
1834	0	-1569.9	-1571.98	2.07424	0.3138212	0.2297915	0.08402967	0.2297915
1835	0	-1569.85	-1571.93	2.07823	0.317439	0.2395091	0.07792991	0.2395091
1836	0	-1569.83	-1572.26	2.43372	0.2686361	0.1827641	0.08587196	0.1827641
1837	0	-1571.64	-1574.3	2.66291	0.2326893	0.1281827	0.1045066	0.1281827
1838	0	-1570.76	-1573.22	2.45983	0.2711335	0.2055569	0.0655766	0.2055569
1839	0	-1569.6	-1571.83	2.23008	0.2959643	0.2149432	0.08102103	0.2149432
1840	0	-1569.66	-1571.9	2.24188	0.2910115	0.2047193	0.08629218	0.2047193
1841	0	-1570.96	-1572.79	1.83413	0.3494239	0.26892	0.08050385	0.26892
1842	0	-1570.37	-1572.56	2.18122	0.3059815	0.2435289	0.0624527	0.2435289
1843	0	-1570.28	-1572.84	2.55658	0.2576488	0.1776134	0.08003541	0.1776134
1844	0	-1569.72	-1572.11	2.39123	0.276361	0.1954373	0.08092372	0.1954373
1845	0	-1569.7	-1571.88	2.17749	0.305643	0.2303116	0.07533134	0.2303116
1846	0	-1571	-1572.97	1.9683	0.3328103	0.2751727	0.0576376	0.2751727
1847	0	-1570.15	-1572.33	2.1869	0.2894033	0.1929782	0.09642513	0.1929782
1848	0	-1570.04	-1572.55	2.50568	0.2629306	0.1817717	0.08115889	0.1817717
1849	0	-1569.8	-1572.06	2.26168	0.2959634	0.2244674	0.07149602	0.2244674
1850	0	-1569.73	-1572.09	2.36118	0.2759019	0.188303	0.08759887	0.188303
1851	0	-1569.65	-1571.83	2.18016	0.3019985	0.2205447	0.08145381	0.2205447
1852	0	-1570.47	-1572.9	2.42445	0.2756895	0.2088214	0.06686801	0.2088214
1853	0	-1571.41	-1573.38	1.97768	0.3264662	0.2730964	0.0533698	0.2730964
1854	0	-1569.66	-1571.85	2.18348	0.3040161	0.2268435	0.07717263	0.2268435
1855	0	-1570.24	-1572.37	2.12534	0.2969935	0.2008489	0.09614461	0.2008489
1856	0	-1570	-1572.2	2.20508	0.3037656	0.2362565	0.06750911	0.2362565
1857	0	-1569.8	-1572.17	2.37427	0.2808053	0.2054847	0.0753207	0.2054847
1858	0	-1570.7	-1572.59	1.89029	0.337668	0.2526653	0.08500272	0.2526653
1859	0	-1571.55	-1573.34	1.7933	0.3432117	0.2505022	0.09270954	0.2505022
1860	0	-1569.85	-1572.07	2.22192	0.289337	0.1977315	0.09160554	0.1977315
1861	0	-1570.74	-1572.84	2.10245	0.2938281	0.1914409	0.1023872	0.1914409
1862	0	-1570.38	-1572.57	2.19128	0.3046237	0.2421795	0.06244418	0.2421795
1863	0	-1570.45	-1572.85	2.39549	0.2791535	0.2131614	0.06599211	0.2131614
1864	0	-1570.68	-1573.33	2.64244	0.2468373	0.1636227	0.08321466	0.1636227
1865	0	-1573.87	-1576.15	2.27816	0.252335	0.1235139	0.128821	0.1235139
1866	0	-1570.79	-1573.22	2.43291	0.2741051	0.2098252	0.06427991	0.2098252
1867	0	-1569.89	-1572.35	2.45738	0.265842	0.1798012	0.08604081	0.1798012
1868	0	-1570.02	-1572.3	2.28378	0.2789549	0.1834894	0.09546546	0.1834894
1869	0	-1571.91	-1573.93	2.01016	0.2953463	0.1837095	0.1116368	0.1837095
1870	0	-1570.35	-1572.32	1.97823	0.3347927	0.2658353	0.06895736	0.2658353
1871	0	-1572.19	-1574.31	2.12186	0.2992143	0.2497499	0.04946435	0.2497499
1872	0	-1571.77	-1573.8	2.02497	0.294501	0.1837068	0.1107942	0.1837068
1873	0	-1571.07	-1572.89	1.81627	0.3566088	0.2828859	0.07372287	0.2828859
1874	0	-1574.79	-1576.42	1.62724	0.3345409	0.2168894	0.1176515	0.2168894
1875	0	-1569.68	-1571.84	2.15971	0.304746	0.223506	0.08124005	0.223506
1876	0	-1569.69	-1571.88	2.1879	0.3042755	0.2289157	0.07535979	0.2289157
1877	0	-1571.85	-1574.57	2.71996	0.2414134	0.1699575	0.07145588	0.1699575
1878	0	-1570.4	-1572.64	2.23444	0.2800466	0.1792173	0.1008293	0.1792173
1879	0	-1570.52	-1572.49	1.97289	0.3356709	0.2706262	0.06504468	0.2706262
1880	0	-1569.78	-1572.13	2.35123	0.2838729	0.2092941	0.07457876	0.2092941
1881	0	-1571.41	-1573.35	1.93535	0.3129976	0.2096777	0.1033199	0.2096777
1882	0	-1571.36	-1573.14	1.78889	0.3629384	0.29644	0.06649834	0.29644
1883	0	-1571.69	-1573.52	1.83152	0.3302981	0.2306805	0.09961763	0.2306805
1884	0	-1569.72	-1571.85	2.13388	0.3091324	0.2295696	0.07956278	0.2295696
1885	0	-1570.46	-1573.03	2.57755	0.2494294	0.1579925	0.09143685	0.1579925
1886	0	-1570.29	-1572.28	1.99033	0.3217318	0.2340073	0.08772441	0.2340073
1887	0	-1570	-1572.48	2.47092	0.2686023	0.191456	0.07714635	0.191456
1888	0	-1569.81	-1572.2	2.3824	0.279818	0.2045118	0.07530622	0.2045118
1889	0	-1571.68	-1574.45	2.77017	0.2282642	0.1340274	0.09423679	0.1340274
1890	0	-1569.59	-1571.86	2.27061	0.2907001	0.2093008	0.08139929	0.2093008
1891	0	-1570.15	-1572.67	2.52368	0.2572018	0.1690539	0.08814788	0.1690539
1892	0	-1569.67	-1571.84	2.17014	0.3023574	0.2195206	0.08283682	0.2195206
1893	0	-1570.12	-1572.61	2.48879	0.2590047	0.1676194	0.0913853	0.1676194
1894	0	-1569.71	-1571.88	2.16506	0.307198	0.231704	0.07549399	0.231704
