Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
1976	0	-1588.08	-1588.705	0.6248213	0.1667409
1977	1	-1587.995	-1588.65	0.6541523	0.1651768
1978	0	-1589.238	-1590.263	1.025535	0.14541
1979	1	-1587.893	-1588.621	0.7284766	0.1612173
1980	0	-1587.923	-1588.615	0.6921285	0.1631531
1981	1	-1589.696	-1590.765	1.069192	0.1430825
1982	0	-1588.833	-1589.316	0.4828341	0.1743297
1983	1	-1588.537	-1589.476	0.9388259	0.1500264
1984	0	-1587.924	-1588.707	0.7830384	0.1583135
1985	1	-1588.381	-1588.936	0.5549257	0.1704728
1986	0	-1587.896	-1588.617	0.7211382	0.1616081
1987	1	-1587.986	-1588.644	0.6579676	0.1649734
1988	0	-1587.903	-1588.613	0.7104385	0.1621778
1989	1	-1588.321	-1588.888	0.5667661	0.1698401
1990	0	-1587.921	-1588.614	0.6932595	0.1630928
1991	1	-1588.063	-1588.905	0.8423062	0.1551606
1992	0	-1588.718	-1589.218	0.4991761	0.1734546
1993	1	-1588.517	-1589.048	0.5307839	0.1717634
1994	0	-1587.993	-1588.648	0.6549329	0.1651352
1995	1	-1587.938	-1588.62	0.6820872	0.163688
1996	0	-1588.126	-1588.985	0.8597403	0.1542333
1997	1	-1589.056	-1589.51	0.4535992	0.1758963
1998	0	-1588.106	-1588.723	0.6174364	0.1671349
1999	1	-1587.985	-1588.801	0.8151599	0.1566046
2000	0	-1591.937	-1593.162	1.224417	0.1347766
2001	1	-1588.717	-1589.217	0.4993462	0.1734455
2002	0	-1588.379	-1589.292	0.9129608	0.1514025
2003	1	-1587.997	-1588.817	0.8199107	0.1563519
2004	0	-1588.252	-1588.834	0.581154	0.1690716
2005	1	-1588.537	-1589.476	0.9389129	0.1500218
2006	0	-1587.99	-1588.807	0.817046	0.1565043
2007	1	-1588.403	-1588.954	0.5508703	0.1706895
2008	0	-1588.02	-1588.848	0.8282773	0.1559068
2009	1	-1587.971	-1588.636	0.6646965	0.1646148
2010	0	-1588.38	-1589.293	0.9131492	0.1513924
2011	1	-1588.226	-1588.813	0.587026	0.168758
2012	0	-1588.348	-1588.91	0.5613191	0.1701311
2013	1	-1588.308	-1589.208	0.8998361	0.1521006
2014	0	-1587.9	-1588.661	0.7606819	0.1595031
2015	1	-1587.902	-1588.665	0.7632664	0.1593656
2016	0	-1590.249	-1591.363	1.114544	0.1406615
2017	1	-1589.435	-1590.48	1.045202	0.1443618
2018	0	-1588.026	-1588.669	0.6424217	0.1658022
2019	1	-1588.085	-1588.709	0.6233065	0.1668217
2020	0	-1587.892	-1588.629	0.7370675	0.16076
2021	1	-1588.203	-1589.082	0.8783154	0.1532453
2022	0	-1588.661	-1589.169	0.5077684	0.1729947
2023	1	-1588.2	-1588.793	0.5930652	0.1684356
2024	0	-1590.874	-1592.033	1.159206	0.1382732
2025	1	-1588.216	-1589.097	0.8809996	0.1531026
2026	0	-1587.993	-1588.648	0.6551407	0.1651241
2027	1	-1588.019	-1588.847	0.828035	0.1559197
2028	0	-1590.328	-1590.651	0.3224793	0.1829441
2029	1	-1588.003	-1588.825	0.8221164	0.1562345
2030	0	-1588.221	-1588.809	0.5881933	0.1686957
2031	1	-1588.721	-1589.22	0.4987397	0.1734779
2032	0	-1588.129	-1588.99	0.860687	0.154183
2033	1	-1588.267	-1589.159	0.8918479	0.1525255
2034	0	-1588.465	-1589.004	0.5397768	0.1712825
2035	1	-1587.917	-1588.695	0.7780554	0.1585786
2036	0	-1587.922	-1588.703	0.7815204	0.1583942
2037	1	-1587.901	-1588.664	0.7623931	0.159412
2038	0	-1587.978	-1588.639	0.6615258	0.1647838
2039	1	-1588.397	-1588.949	0.5519953	0.1706294
2040	0	-1588.244	-1589.131	0.8870664	0.1527799
2041	1	-1588.018	-1588.845	0.8274835	0.155949
2042	0	-1587.908	-1588.613	0.7043738	0.1625008
2043	1	-1587.898	-1588.615	0.7174289	0.1618056
2044	0	-1588.785	-1589.759	0.9735549	0.1481782
2045	1	-1588.903	-1589.891	0.9882402	0.1473964
2046	0	-1588.299	-1589.197	0.8981293	0.1521914
2047	1	-1588.571	-1589.515	0.9439946	0.1497514
2048	0	-1587.915	-1588.613	0.6981933	0.16283
2049	1	-1587.933	-1588.721	0.7888745	0.1580029
2050	0	-1588.444	-1589.368	0.9240997	0.1508099
2051	1	-1588.433	-1588.978	0.545411	0.1709813
2052	0	-1587.957	-1588.629	0.6712683	0.1642645
2053	1	-1588.021	-1588.666	0.6442478	0.1657049
2054	0	-1588.124	-1588.737	0.6122582	0.1674112
2055	1	-1588.557	-1589.081	0.5240957	0.1721211
2056	0	-1588.952	-1589.947	0.9941032	0.1470842
2057	1	-1589.264	-1589.693	0.4286289	0.1772357
2058	0	-1588.075	-1588.92	0.8456886	0.1549807
2059	1	-1589.572	-1590.63	1.058069	0.1436758
2060	0	-1588.441	-1589.364	0.9235342	0.15084
2061	1	-1587.989	-1588.646	0.6569	0.1650303
2062	0	-1588.039	-1588.677	0.6378943	0.1660437
2063	1	-1588.668	-1589.175	0.506702	0.1730517
2064	0	-1587.896	-1588.616	0.7201022	0.1616632
2065	1	-1587.915	-1588.613	0.6980689	0.1628366
2066	0	-1587.929	-1588.616	0.6878606	0.1633804
2067	1	-1587.904	-1588.67	0.7657306	0.1592344
2068	0	-1588.031	-1588.672	0.6409062	0.1658831
2069	1	-1587.904	-1588.669	0.765116	0.1592671
2070	0	-1587.892	-1588.623	0.7308718	0.1610898
2071	1	-1587.93	-1588.617	0.6870497	0.1634236
2072	0	-1587.896	-1588.649	0.7532827	0.1598969
2073	1	-1588.34	-1589.246	0.9059338	0.1517763
2074	0	-1588.188	-1589.063	0.874863	0.153429
2075	1	-1587.954	-1588.756	0.8011022	0.1573524
2076	0	-1588.004	-1588.655	0.6508607	0.1653523
2077	1	-1589.272	-1589.7	0.4277199	0.1772845
2078	0	-1589.291	-1590.321	1.030922	0.1451229
2079	1	-1588.77	-1589.262	0.4916318	0.1738585
2080	0	-1588.016	-1588.843	0.8267682	0.1559871
2081	1	-1588.483	-1589.019	0.5366	0.1714524
2082	0	-1588.565	-1589.088	0.5228092	0.1721899
2083	1	-1588.018	-1588.663	0.645585	0.1656336
2084	0	-1587.898	-1588.656	0.758026	0.1596444
2085	1	-1589.144	-1589.587	0.4427647	0.1764773
2086	0	-1587.896	-1588.616	0.7201346	0.1616615
2087	1	-1587.986	-1588.801	0.8153626	0.1565938
2088	0	-1587.94	-1588.734	0.7935447	0.1577545
2089	1	-1587.916	-1588.693	0.7770304	0.1586331
2090	0	-1587.929	-1588.617	0.6873009	0.1634103
2091	1	-1589.142	-1590.158	1.015443	0.1459477
2092	0	-1588.135	-1588.744	0.6094137	0.167563
2093	1	-1587.981	-1588.641	0.6601233	0.1648585
2094	0	-1587.902	-1588.665	0.7632184	0.1593681
2095	1	-1590.827	-1591.107	0.2805548	0.1852056
2096	0	-1587.9	-1588.661	0.7609698	0.1594878
2097	1	-1588.38	-1588.935	0.5552405	0.1704559
2098	0	-1587.958	-1588.629	0.6710642	0.1642754
2099	1	-1588.082	-1588.707	0.6242534	0.1667712
2100	0	-1588.027	-1588.858	0.8306643	0.1557799
2101	1	-1588.139	-1588.748	0.6082711	0.167624
2102	0	-1588.298	-1588.869	0.5714655	0.169589
2103	1	-1587.893	-1588.639	0.7462957	0.1602688
2104	0	-1588.283	-1589.177	0.8949268	0.1523618
2105	1	-1589.157	-1590.174	1.017027	0.1458632
2106	0	-1589.685	-1590.753	1.068275	0.1431315
2107	1	-1587.94	-1588.621	0.6807887	0.1637572
2108	0	-1587.9	-1588.659	0.7599383	0.1595427
2109	1	-1588.383	-1588.937	0.5547011	0.1704848
2110	0	-1587.951	-1588.751	0.7994963	0.1574378
2111	1	-1588.959	-1589.954	0.9949104	0.1470412
2112	0	-1588.97	-1589.434	0.4645924	0.175307
2113	1	-1588.152	-1589.018	0.8662296	0.1538882
2114	0	-1588.188	-1589.063	0.8749287	0.1534255
2115	1	-1587.917	-1588.614	0.6960857	0.1629423
2116	0	-1588.823	-1589.307	0.4842582	0.1742534
2117	1	-1588.009	-1588.658	0.6489379	0.1654548
2118	0	-1587.94	-1588.733	0.7932115	0.1577722
2119	1	-1587.952	-1588.752	0.7997924	0.1574221
2120	0	-1589.047	-1589.501	0.4547797	0.175833
2121	1	-1588.376	-1589.289	0.9124723	0.1514285
2122	0	-1588.035	-1588.868	0.8333366	0.1556377
2123	1	-1587.91	-1588.613	0.7029049	0.1625791
2124	0	-1588.016	-1588.843	0.8269895	0.1559753
2125	1	-1587.927	-1588.712	0.7850642	0.1582057
2126	0	-1588.282	-1589.177	0.894782	0.1523695
2127	1	-1588.549	-1589.49	0.9406701	0.1499283
2128	0	-1588.281	-1588.856	0.5750748	0.1693963
2129	1	-1589.119	-1590.132	1.012893	0.1460835
2130	0	-1587.9	-1588.614	0.7133926	0.1620205
2131	1	-1588.334	-1589.239	0.9047828	0.1518375
2132	0	-1587.893	-1588.622	0.7295953	0.1611578
2133	1	-1588.023	-1588.852	0.8292612	0.1558545
2134	0	-1587.9	-1588.662	0.7611713	0.1594771
2135	1	-1587.979	-1588.64	0.6611485	0.1648039
2136	0	-1588.305	-1589.205	0.8993695	0.1521255
2137	1	-1588.975	-1589.972	0.9967905	0.1469411
2138	0	-1587.948	-1588.624	0.6760677	0.1640088
2139	1	-1587.991	-1588.647	0.655977	0.1650795
2140	0	-1588.713	-1589.677	0.9640336	0.148685
2141	1	-1589.982	-1590.336	0.3540207	0.1812453
2142	0	-1589.978	-1590.332	0.3544798	0.1812206
2143	1	-1588.658	-1589.614	0.9564427	0.1490889
2144	0	-1590.74	-1591.027	0.2876007	0.1848252
2145	1	-1588.069	-1588.698	0.6281884	0.1665613
2146	0	-1587.895	-1588.648	0.7524875	0.1599392
2147	1	-1588.5	-1589.034	0.5336329	0.171611
2148	0	-1587.903	-1588.667	0.7640389	0.1593244
2149	1	-1588.027	-1588.669	0.6423734	0.1658048
2150	0	-1587.905	-1588.613	0.7079397	0.1623109
2151	1	-1587.939	-1588.62	0.6815979	0.1637141
2152	0	-1587.892	-1588.628	0.73614	0.1608094
2153	1	-1587.992	-1588.81	0.8179056	0.1564585
2154	0	-1589.784	-1590.157	0.3732398	0.1802113
2155	1	-1588.24	-1588.824	0.5839432	0.1689226
2156	0	-1588.48	-1589.017	0.5370958	0.1714259
2157	1	-1589.764	-1590.839	1.075177	0.1427632
2158	0	-1587.899	-1588.657	0.7585857	0.1596147
2159	1	-1587.994	-1588.649	0.6547077	0.1651472
2160	0	-1587.902	-1588.613	0.7112752	0.1621333
2161	1	-1588.886	-1589.872	0.9861624	0.147507
2162	0	-1588.046	-1588.883	0.8370764	0.1554388
2163	1	-1588.698	-1589.201	0.502131	0.1732964
2164	0	-1589.315	-1589.738	0.4227776	0.1775498
2165	1	-1587.98	-1588.641	0.6607089	0.1648273
2166	0	-1588.037	-1588.872	0.834175	0.1555931
2167	1	-1589.669	-1590.054	0.3848179	0.1795888
2168	0	-1588.228	-1589.112	0.8836804	0.15296
2169	1	-1588.644	-1589.154	0.5104387	0.1728518
2170	0	-1587.917	-1588.613	0.6967031	0.1629094
2171	1	-1588.152	-1589.018	0.8662836	0.1538853
2172	0	-1588.942	-1589.41	0.4681983	0.1751138
2173	1	-1589.458	-1590.505	1.047381	0.1442456
2174	0	-1587.893	-1588.622	0.7290382	0.1611874
2175	1	-1587.894	-1588.619	0.7253936	0.1613815
2176	0	-1587.97	-1588.779	0.8085097	0.1569583
2177	1	-1588.23	-1589.115	0.8842277	0.1529309
2178	0	-1589.158	-1589.599	0.441115	0.1765658
2179	1	-1588.137	-1588.746	0.6087662	0.1675975
2180	0	-1588.105	-1588.722	0.6176984	0.1671209
2181	1	-1588.104	-1588.958	0.853973	0.1545401
2182	0	-1588.678	-1589.183	0.505134	0.1731357
2183	1	-1587.911	-1588.684	0.7728861	0.1588536
2184	0	-1587.962	-1588.631	0.6689047	0.1643905
2185	1	-1588.034	-1588.674	0.6397453	0.165945
2186	0	-1588.425	-1588.972	0.5467651	0.1709089
2187	1	-1588.846	-1589.327	0.4810267	0.1744265
2188	0	-1587.892	-1588.624	0.7322164	0.1610182
2189	1	-1590.82	-1591.976	1.155571	0.1384677
2190	0	-1588.056	-1588.689	0.6323083	0.1663416
2191	1	-1588.311	-1588.88	0.5688142	0.1697307
2192	0	-1587.9	-1588.614	0.7133618	0.1620222
2193	1	-1589.344	-1589.763	0.4196035	0.1777202
2194	0	-1588.147	-1589.012	0.8650248	0.1539523
2195	1	-1587.986	-1588.644	0.6579092	0.1649765
2196	0	-1590.267	-1591.383	1.115914	0.1405883
2197	1	-1588.248	-1588.83	0.5820932	0.1690214
2198	0	-1587.898	-1588.615	0.717152	0.1618203
2199	1	-1589.482	-1589.886	0.404402	0.1785364
2200	0	-1589.924	-1591.013	1.08874	0.1420394
2201	1	-1589.024	-1589.482	0.457641	0.1756796
2202	0	-1587.928	-1588.616	0.6881607	0.1633644
2203	1	-1588.571	-1589.515	0.9440198	0.14975
2204	0	-1587.901	-1588.614	0.7123243	0.1620774
2205	1	-1587.894	-1588.62	0.7260124	0.1613485
2206	0	-1587.921	-1588.703	0.7812668	0.1584077
2207	1	-1588.323	-1589.226	0.9027806	0.151944
2208	0	-1589.253	-1589.683	0.4299028	0.1771674
2209	1	-1588.322	-1589.224	0.9024649	0.1519608
2210	0	-1588.328	-1588.893	0.5652753	0.1699197
2211	1	-1588.716	-1589.68	0.9644029	0.1486653
2212	0	-1587.953	-1588.754	0.800458	0.1573867
2213	1	-1587.918	-1588.697	0.7789144	0.1585329
2214	0	-1588.978	-1589.442	0.463493	0.1753659
2215	1	-1588.216	-1588.805	0.5893958	0.1686315
2216	0	-1589.048	-1590.054	1.005121	0.1464974
2217	1	-1588.108	-1588.963	0.8550814	0.1544811
2218	0	-1588.445	-1589.37	0.9243208	0.1507981
2219	1	-1587.892	-1588.626	0.7345648	0.1608932
2220	0	-1588.158	-1588.762	0.6033645	0.1678858
2221	1	-1587.91	-1588.613	0.7021129	0.1626212
2222	0	-1588.216	-1588.805	0.5893663	0.1686331
2223	1	-1588.075	-1588.921	0.8458982	0.1549696
2224	0	-1588.279	-1588.854	0.5754635	0.1693755
2225	1	-1588.858	-1589.337	0.4794149	0.1745128
2226	0	-1588.115	-1588.73	0.6149059	0.1672699
2227	1	-1588.182	-1588.779	0.5974657	0.1682007
2228	0	-1588.174	-1589.045	0.8715695	0.1536042
2229	1	-1587.893	-1588.622	0.7294945	0.1611632
2230	0	-1587.892	-1588.635	0.7429872	0.1604449
2231	1	-1588.938	-1589.407	0.4686611	0.175089
2232	0	-1589.012	-1589.472	0.459088	0.175602
2233	1	-1587.994	-1588.649	0.6545852	0.1651537
2234	0	-1587.985	-1588.643	0.6585528	0.1649422
2235	1	-1588.392	-1588.945	0.5529478	0.1705785
2236	0	-1587.996	-1588.65	0.6538451	0.1651932
2237	1	-1587.896	-1588.649	0.7535395	0.1598832
2238	0	-1587.926	-1588.616	0.6894326	0.1632967
2239	1	-1587.893	-1588.621	0.7272321	0.1612836
2240	0	-1589.609	-1590.671	1.061481	0.1434938
2241	1	-1588.348	-1588.909	0.5614189	0.1701258
2242	0	-1588.073	-1588.918	0.845095	0.1550123
2243	1	-1587.979	-1588.791	0.8124371	0.1567494
2244	0	-1588.252	-1588.833	0.5812065	0.1690688
2245	1	-1589.364	-1589.781	0.4172929	0.1778442
2246	0	-1588.539	-1589.066	0.5271875	0.1719557
2247	1	-1588.138	-1589.001	0.8628074	0.1540702
2248	0	-1588.373	-1589.285	0.9118622	0.1514609
2249	1	-1587.892	-1588.63	0.7385797	0.1606795
2250	0	-1588.155	-1589.022	0.8670142	0.1538464
2251	1	-1588.142	-1589.006	0.8639882	0.1540074
2252	0	-1588.22	-1589.102	0.8819166	0.1530538
2253	1	-1588.1	-1588.953	0.8529794	0.1545929
2254	0	-1591.072	-1592.245	1.172262	0.1375741
2255	1	-1588.092	-1588.943	0.850645	0.1547171
2256	0	-1588.81	-1589.296	0.4861124	0.1741541
2257	1	-1588.295	-1589.193	0.8974039	0.15223
2258	0	-1588.083	-1588.931	0.8480655	0.1548543
2259	1	-1588.593	-1589.111	0.5184041	0.1724256
2260	0	-1588.83	-1589.81	0.9792971	0.1478725
2261	1	-1588.806	-1589.783	0.9762493	0.1480347
2262	0	-1588.988	-1589.451	0.4621568	0.1754376
2263	1	-1589.348	-1590.385	1.036718	0.144814
2264	0	-1588.262	-1588.841	0.5791114	0.1691807
2265	1	-1588.188	-1589.063	0.8749598	0.1534238
2266	0	-1587.921	-1588.702	0.7810979	0.1584167
2267	1	-1588.015	-1588.662	0.6466021	0.1655793
2268	0	-1588.339	-1588.902	0.5631902	0.1700311
2269	1	-1587.955	-1588.627	0.6724418	0.164202
2270	0	-1588.368	-1588.926	0.557408	0.1703401
2271	1	-1588.004	-1588.655	0.6507394	0.1653588
2272	0	-1588.414	-1588.963	0.5488655	0.1707966
2273	1	-1588.019	-1588.664	0.6452543	0.1656512
2274	0	-1587.928	-1588.714	0.7859482	0.1581586
2275	1	-1588.145	-1589.009	0.8645156	0.1539793
2276	0	-1587.97	-1588.778	0.8085021	0.1569587
2277	1	-1587.893	-1588.641	0.7475705	0.1602009
2278	0	-1588.487	-1589.023	0.5359338	0.171488
2279	1	-1587.894	-1588.619	0.7244073	0.161434
2280	0	-1587.892	-1588.625	0.7331171	0.1609703
2281	1	-1588.169	-1589.039	0.8703373	0.1536697
2282	0	-1587.978	-1588.79	0.8118751	0.1567793
2283	1	-1590.185	-1590.52	0.3352645	0.1822552
2284	0	-1587.907	-1588.613	0.7053872	0.1624468
2285	1	-1588.253	-1588.834	0.5809745	0.1690812
2286	0	-1588.788	-1589.762	0.9738868	0.1481605
2287	1	-1587.924	-1588.615	0.6914052	0.1631916
2288	0	-1588.532	-1589.471	0.9381528	0.1500622
2289	1	-1588.026	-1588.669	0.64247	0.1657997
2290	0	-1587.895	-1588.618	0.7229292	0.1615127
2291	1	-1588.614	-1589.564	0.9502618	0.1494179
2292	0	-1589.089	-1590.099	1.009684	0.1462544
2293	1	-1587.926	-1588.616	0.6893223	0.1633026
2294	0	-1588.278	-1588.853	0.5757132	0.1693622
2295	1	-1588.254	-1588.835	0.5808801	0.1690862
2296	0	-1587.897	-1588.652	0.7554612	0.1597809
2297	1	-1588.381	-1589.294	0.9132665	0.1513862
2298	0	-1588.033	-1588.866	0.8328066	0.1556659
2299	1	-1588.506	-1589.44	0.9341214	0.1502767
2300	0	-1588.047	-1588.884	0.8371844	0.155433
2301	1	-1588.507	-1589.039	0.5324581	0.1716738
2302	0	-1587.956	-1588.757	0.8017445	0.1573182
2303	1	-1588.138	-1588.746	0.608694	0.1676014
2304	0	-1587.984	-1588.799	0.8145576	0.1566366
2305	1	-1588.181	-1589.054	0.8731537	0.1535199
2306	0	-1589.964	-1590.32	0.3557264	0.1811535
2307	1	-1587.91	-1588.683	0.7722193	0.1588891
2308	0	-1588.018	-1588.664	0.6452992	0.1656488
2309	1	-1587.906	-1588.613	0.7062573	0.1624005
2310	0	-1588.677	-1589.636	0.9590958	0.1489478
2311	1	-1588.001	-1588.823	0.8213744	0.156274
2312	0	-1588.282	-1589.177	0.894785	0.1523693
2313	1	-1588.022	-1588.851	0.8289979	0.1558685
2314	0	-1589.785	-1590.158	0.3731443	0.1802164
2315	1	-1587.931	-1588.719	0.78806	0.1580463
2316	0	-1588.185	-1589.059	0.8740999	0.1534696
2317	1	-1588.995	-1589.994	0.9990581	0.1468203
2318	0	-1589.553	-1589.95	0.3968019	0.1789447
2319	1	-1588.446	-1589.37	0.9243957	0.1507941
2320	0	-1587.965	-1588.771	0.8062635	0.1570778
2321	1	-1588.598	-1589.546	0.9480056	0.1495379
2322	0	-1591.938	-1592.136	0.1976201	0.1896922
2323	1	-1589.314	-1589.737	0.4229278	0.1775417
2324	0	-1587.995	-1588.814	0.8189367	0.1564037
2325	1	-1588.229	-1589.113	0.8840129	0.1529423
2326	0	-1588.887	-1589.362	0.4755183	0.1747215
2327	1	-1589.553	-1590.609	1.056319	0.1437691
2328	0	-1587.908	-1588.678	0.7698561	0.1590149
2329	1	-1588.511	-1589.446	0.9348736	0.1502367
2330	0	-1588.065	-1588.695	0.6295152	0.1664906
2331	1	-1587.91	-1588.682	0.7717531	0.1589139
2332	0	-1587.975	-1588.638	0.66264	0.1647244
2333	1	-1587.963	-1588.632	0.6682996	0.1644227
2334	0	-1588.135	-1588.997	0.8620887	0.1541084
2335	1	-1587.956	-1588.628	0.671864	0.1642328
2336	0	-1588.181	-1588.779	0.5976132	0.1681928
2337	1	-1588.725	-1589.223	0.498186	0.1735076
2338	0	-1590.298	-1591.416	1.11826	0.1404629
2339	1	-1588.582	-1589.527	0.9455698	0.1496676
2340	0	-1589.907	-1590.994	1.087329	0.1421147
2341	1	-1587.935	-1588.725	0.7900944	0.157938
2342	0	-1588.015	-1588.841	0.8263905	0.1560072
2343	1	-1587.903	-1588.613	0.7096435	0.1622202
2344	0	-1587.904	-1588.671	0.7660955	0.159215
2345	1	-1588.034	-1588.868	0.8332005	0.155645
2346	0	-1588.021	-1588.85	0.8287195	0.1558833
2347	1	-1587.896	-1588.65	0.7542792	0.1598439
2348	0	-1587.925	-1588.709	0.7838236	0.1582717
2349	1	-1587.9	-1588.66	0.7601662	0.1595305
2350	0	-1587.967	-1588.634	0.6665229	0.1645174
2351	1	-1587.942	-1588.736	0.7944673	0.1577054
2352	0	-1589.001	-1590.001	0.9997531	0.1467833
2353	1	-1588.352	-1589.26	0.9081256	0.1516597
2354	0	-1588.061	-1588.692	0.6307124	0.1664267
2355	1	-1587.985	-1588.643	0.6586626	0.1649364
2356	0	-1588.089	-1588.711	0.6223873	0.1668708
2357	1	-1588.516	-1589.047	0.5309535	0.1717543
2358	0	-1588.332	-1589.236	0.9043936	0.1518582
2359	1	-1588.507	-1589.04	0.5324409	0.1716748
2360	0	-1587.963	-1588.632	0.6683556	0.1644197
2361	1	-1587.904	-1588.67	0.7659678	0.1592218
2362	0	-1588.05	-1588.888	0.838139	0.1553823
2363	1	-1588.05	-1588.889	0.8383815	0.1553694
2364	0	-1588.291	-1588.864	0.5729727	0.1695085
2365	1	-1587.893	-1588.622	0.7296492	0.1611549
2366	0	-1588.259	-1588.839	0.5797272	0.1691478
2367	1	-1587.902	-1588.666	0.7635223	0.1593519
2368	0	-1587.931	-1588.617	0.686109	0.1634738
2369	1	-1587.997	-1588.651	0.6534776	0.1652128
2370	0	-1588.12	-1588.978	0.8582853	0.1543107
2371	1	-1588.686	-1589.647	0.960426	0.148877
2372	0	-1587.892	-1588.634	0.7415791	0.1605198
2373	1	-1587.899	-1588.614	0.7153767	0.1619149
2374	0	-1588.168	-1589.038	0.8700916	0.1536828
2375	1	-1587.895	-1588.646	0.75111	0.1600125
2376	0	-1587.986	-1588.644	0.65793	0.1649754
2377	1	-1590.056	-1590.403	0.3471336	0.181616
2378	0	-1588.34	-1588.903	0.5629072	0.1700463
2379	1	-1587.918	-1588.614	0.6954294	0.1629772
2380	0	-1588.124	-1588.737	0.6122472	0.1674118
2381	1	-1588.228	-1589.111	0.8836589	0.1529611
2382	0	-1587.963	-1588.632	0.6683488	0.1644201
2383	1	-1588.627	-1589.579	0.9521739	0.1493161
2384	0	-1587.96	-1588.764	0.8037419	0.157212
2385	1	-1587.922	-1588.615	0.6926425	0.1631257
2386	0	-1588.016	-1588.842	0.8266872	0.1559914
2387	1	-1587.9	-1588.614	0.7141803	0.1619786
2388	0	-1588.821	-1589.306	0.484448	0.1742432
2389	1	-1587.917	-1588.695	0.7780519	0.1585788
2390	0	-1587.897	-1588.616	0.7195678	0.1616917
2391	1	-1589.105	-1589.553	0.4475001	0.1762234
2392	0	-1589.428	-1590.472	1.044508	0.1443988
2393	1	-1589.295	-1589.72	0.4250981	0.1774252
2394	0	-1588.733	-1589.699	0.9666722	0.1485445
2395	1	-1587.963	-1588.631	0.668548	0.1644095
2396	0	-1588.606	-1589.122	0.5162691	0.1725398
2397	1	-1588.472	-1589.01	0.5385558	0.1713478
2398	0	-1588.114	-1588.729	0.6151572	0.1672565
2399	1	-1588.865	-1589.849	0.9836291	0.1476419
2400	0	-1587.966	-1588.633	0.6671164	0.1644858
2401	1	-1590.132	-1590.472	0.3400814	0.1819958
2402	0	-1588.175	-1588.774	0.5990833	0.1681143
2403	1	-1588.075	-1588.702	0.6263405	0.1666599
2404	0	-1588.501	-1589.434	0.9332177	0.1503248
2405	1	-1588.758	-1589.251	0.4934618	0.1737605
2406	0	-1587.895	-1588.618	0.7231009	0.1615036
2407	1	-1588.039	-1588.873	0.8345425	0.1555736
2408	0	-1588.458	-1589.385	0.9264296	0.1506859
2409	1	-1589.94	-1591.03	1.090053	0.1419694
2410	0	-1588.019	-1588.664	0.6452071	0.1656537
2411	1	-1587.95	-1588.748	0.7986926	0.1574806
2412	0	-1588.209	-1589.088	0.8794937	0.1531827
2413	1	-1590.222	-1590.554	0.3319705	0.1824326
2414	0	-1587.919	-1588.698	0.7791865	0.1585184
2415	1	-1587.895	-1588.617	0.7221498	0.1615542
2416	0	-1588.392	-1589.307	0.9152318	0.1512817
2417	1	-1587.99	-1588.806	0.816835	0.1565155
2418	0	-1589.457	-1590.505	1.047325	0.1442486
2419	1	-1588.307	-1588.876	0.5696686	0.169685
2420	0	-1587.897	-1588.616	0.7193148	0.1617052
2421	1	-1588.223	-1588.811	0.587806	0.1687164
2422	0	-1588.252	-1589.14	0.8886782	0.1526941
2423	1	-1587.893	-1588.621	0.7281951	0.1612323
2424	0	-1587.892	-1588.626	0.7342219	0.1609115
2425	1	-1590.816	-1591.097	0.2814283	0.1851584
2426	0	-1589.362	-1590.4	1.038062	0.1447424
2427	1	-1588.138	-1589.001	0.8629211	0.1540641
2428	0	-1587.994	-1588.649	0.6547147	0.1651468
2429	1	-1588.848	-1589.829	0.9814401	0.1477584
2430	0	-1588.352	-1589.26	0.9080756	0.1516623
2431	1	-1588.092	-1588.943	0.8506976	0.1547143
2432	0	-1588.157	-1588.76	0.6037288	0.1678664
2433	1	-1588.522	-1589.458	0.9365039	0.1501499
2434	0	-1588.196	-1589.073	0.8767209	0.1533302
2435	1	-1589.073	-1590.081	1.007906	0.1463491
2436	0	-1588.057	-1588.689	0.6322292	0.1663458
2437	1	-1587.954	-1588.627	0.6728882	0.1641782
2438	0	-1587.911	-1588.613	0.7012526	0.1626671
2439	1	-1588.067	-1588.696	0.6290511	0.1665153
2440	0	-1588.599	-1589.547	0.9480533	0.1495354
2441	1	-1588.496	-1589.428	0.9324374	0.1503663
2442	0	-1587.896	-1588.651	0.7546977	0.1598216
2443	1	-1588.623	-1589.137	0.5135761	0.1726839
2444	0	-1587.908	-1588.613	0.7041218	0.1625142
2445	1	-1588.12	-1588.733	0.613461	0.167347
2446	0	-1591.325	-1592.513	1.188223	0.1367188
2447	1	-1588.348	-1589.256	0.9074508	0.1516956
2448	0	-1587.995	-1588.814	0.8188848	0.1564064
2449	1	-1587.925	-1588.709	0.7838808	0.1582686
2450	0	-1589.26	-1589.689	0.4290832	0.1772113
2451	1	-1588.672	-1589.63	0.9584062	0.1489845
2452	0	-1588.1	-1588.719	0.6189504	0.1670541
2453	1	-1588.83	-1589.809	0.9792349	0.1478758
2454	0	-1589.992	-1590.345	0.3531356	0.1812929
2455	1	-1588.768	-1589.26	0.4920077	0.1738384
2456	0	-1588.017	-1588.844	0.8271955	0.1559644
2457	1	-1588.144	-1588.751	0.6070029	0.1676917
2458	0	-1588.889	-1589.875	0.9865032	0.1474888
2459	1	-1589.023	-1589.481	0.4577206	0.1756754
