Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
16720	-1259.41	-1569.16	309.749	0.0415452	0.0414598	0.0417416	0.0410927	0.0422257	0.0425171	0.0425286	0.0423762	0.0420993	0.0421557	0.0420256	0.0423489	0.0426792	0.0427421	0.0430743	0.0436923	0.0435405	0.043258	0.0431952	0.0428449	0.0416062	0.040714	0.0403455	0.0407457	0.0406925	0.0406834	0.0407035	0.0397608	0.0389046	0.0384598	0.0379123	0.0375623	0.0381247	0.0375151	0.0377549	0.0380606	0.0380938	0.0383755	0.0383178	0.0377488	0.0380186	0.0383963	0.0379998	0.0384241	0.0380596	0.0382337	0.0382149	0.0385663	0.037923	0.0379551	0.037601
16730	-1328.92	-1567.7	238.78	0.0559955	0.0559477	0.0530357	0.0514587	0.0525666	0.0536526	0.0544471	0.0508523	0.0512382	0.0517556	0.0529651	0.0538575	0.0575968	0.057757	0.0584898	0.0584752	0.0587306	0.0576468	0.0562044	0.055254	0.0496387	0.0471037	0.0459065	0.0454908	0.0445757	0.042734	0.042005	0.0399476	0.0394197	0.0393486	0.037683	0.0354372	0.0351313	0.0336757	0.0341453	0.0362092	0.035989	0.0360259	0.0360509	0.035609	0.0363252	0.0365889	0.036176	0.0352279	0.0350633	0.0347071	0.0360988	0.0368919	0.0375231	0.0376797	0.0372375
16740	-1298.08	-1567.32	269.232	0.0951437	0.0930214	0.0919724	0.0916179	0.0946413	0.0933164	0.0934065	0.0935861	0.0950022	0.095071	0.0952455	0.0938315	0.0974451	0.0984968	0.097335	0.0980849	0.0965757	0.0972355	0.0978065	0.0958589	0.0913893	0.0897395	0.0841201	0.0810267	0.0784427	0.078233	0.0759736	0.0766149	0.0764845	0.0748863	0.0749889	0.0730131	0.0742526	0.0715679	0.0715152	0.0725181	0.0745166	0.0771036	0.0746566	0.0741861	0.0750749	0.0754299	0.0741032	0.0735356	0.0714922	0.0728012	0.0737021	0.0730974	0.074135	0.0731876	0.07256
16750	-1321.08	-1567.89	246.813	0.0845602	0.0846984	0.0845161	0.0806077	0.0800802	0.0815899	0.0810502	0.0847126	0.0855126	0.0864876	0.087369	0.0854554	0.0826707	0.0850385	0.0855052	0.0891453	0.0887892	0.0870374	0.084221	0.0799421	0.0769785	0.0744764	0.0730796	0.0697049	0.0645372	0.0617781	0.058508	0.0570404	0.0568994	0.0564497	0.0540393	0.0553382	0.0530833	0.0537257	0.0517413	0.0529547	0.056065	0.0565767	0.0548768	0.0548766	0.0577496	0.0572256	0.05556	0.0537754	0.0524294	0.0520081	0.0518763	0.0524985	0.0524322	0.0524553	0.0555887
16760	-1266.96	-1570.16	303.201	0.118471	0.115675	0.117991	0.119441	0.118942	0.11868	0.112171	0.113142	0.115373	0.119061	0.118247	0.115701	0.118911	0.121738	0.119859	0.117009	0.115086	0.11675	0.112658	0.110694	0.106796	0.10295	0.0993276	0.0939078	0.0924985	0.087718	0.0831224	0.0816847	0.0800375	0.0757967	0.0732801	0.0700865	0.0713741	0.0707189	0.0733813	0.0714713	0.0743399	0.0756141	0.0752095	0.074795	0.0754179	0.075633	0.0729278	0.0720276	0.0705723	0.072513	0.0712852	0.0726462	0.070653	0.0727185	0.0749454
16770	-1260.61	-1569.23	308.618	0.0911776	0.0901995	0.0909438	0.0905637	0.0901073	0.0896727	0.0899246	0.0889732	0.0898761	0.0896435	0.090217	0.0899923	0.0885279	0.0884052	0.0877363	0.0889601	0.0876541	0.0862611	0.0865394	0.0858282	0.0841738	0.0828888	0.0801742	0.0774745	0.0766408	0.0748744	0.0732672	0.0719234	0.0720688	0.0716755	0.0702414	0.0695791	0.0694959	0.0692913	0.0690705	0.06986	0.0710266	0.0699663	0.0688267	0.06804	0.0692055	0.0694115	0.0686087	0.0689627	0.0679457	0.0683966	0.066472	0.0658495	0.0663368	0.0648786	0.0653028
16780	-1263.09	-1569	305.914	0.149762	0.151268	0.149811	0.149735	0.148343	0.146488	0.147831	0.149543	0.149334	0.145793	0.150431	0.14908	0.14833	0.147369	0.144677	0.145009	0.146662	0.146921	0.148569	0.144295	0.141847	0.138167	0.136141	0.132532	0.130253	0.128611	0.127332	0.123543	0.123488	0.12308	0.12327	0.119604	0.115753	0.118213	0.11511	0.119233	0.117059	0.121204	0.1204	0.119688	0.120043	0.119885	0.121345	0.122971	0.119081	0.117645	0.116318	0.113731	0.11384	0.115026	0.112284
16790	-1260.57	-1570.7	310.136	0.0572989	0.0557838	0.0571601	0.0572189	0.0554877	0.0547616	0.0546101	0.0548534	0.0539807	0.0527118	0.0532528	0.0546333	0.0537842	0.0537986	0.0538964	0.0538963	0.0539535	0.0544973	0.054788	0.053264	0.0523655	0.050613	0.0503005	0.04989	0.0489381	0.0483353	0.0469777	0.0456763	0.0453346	0.0435661	0.0428738	0.0416588	0.0406151	0.0395677	0.0395348	0.0399658	0.0409647	0.0411934	0.0419093	0.0415712	0.042143	0.0420374	0.0425142	0.0428066	0.0419278	0.0421135	0.0419851	0.0406182	0.039751	0.0391935	0.0390748
16800	-1246.74	-1567.9	321.161	0.118148	0.11704	0.116619	0.117482	0.116142	0.115409	0.114555	0.114547	0.112522	0.110137	0.109391	0.111437	0.111015	0.109061	0.110854	0.11255	0.112972	0.1122	0.11086	0.111752	0.108838	0.109391	0.107122	0.105738	0.104942	0.103647	0.102636	0.101716	0.0998686	0.0985411	0.0964555	0.0938196	0.0926978	0.0903413	0.0905184	0.0902048	0.0921748	0.0929426	0.0927748	0.0937806	0.0929336	0.0940027	0.0942484	0.0933111	0.0931721	0.093917	0.093549	0.0923628	0.0907969	0.0895436	0.0901165
16810	-1252.38	-1569.37	316.993	0.115982	0.117497	0.116515	0.117386	0.115578	0.112829	0.11249	0.112525	0.111256	0.109214	0.108733	0.11186	0.109471	0.109516	0.112058	0.111864	0.111297	0.113201	0.115132	0.11654	0.113189	0.107295	0.106549	0.103818	0.102169	0.10147	0.0995143	0.0977099	0.0975399	0.0953978	0.095297	0.093661	0.0898351	0.0916032	0.0906953	0.0886686	0.0895287	0.0875416	0.0877232	0.0893272	0.0897084	0.0908298	0.0926561	0.0919656	0.0916595	0.0915608	0.0920781	0.0935599	0.0906373	0.0921594	0.0912876
16820	-1284.21	-1568.21	283.996	0.134301	0.130135	0.131228	0.130631	0.130101	0.131261	0.13132	0.130771	0.128111	0.128811	0.12996	0.126197	0.127024	0.125918	0.128218	0.131576	0.131161	0.134415	0.13698	0.135338	0.133262	0.128873	0.124589	0.12186	0.124533	0.120881	0.118469	0.115556	0.112682	0.108392	0.106093	0.10446	0.101948	0.102423	0.101734	0.1015	0.101502	0.10098	0.100735	0.0998958	0.10111	0.101912	0.106465	0.10451	0.105336	0.101958	0.101754	0.100834	0.102077	0.103422	0.105858
16830	-1215.06	-1568.26	353.203	0.17632	0.176171	0.174153	0.175266	0.173226	0.176082	0.177876	0.177794	0.177737	0.177146	0.178461	0.176878	0.178119	0.179037	0.178775	0.180557	0.183777	0.18294	0.180249	0.179271	0.176945	0.176165	0.171467	0.17118	0.170764	0.167687	0.165512	0.161798	0.160025	0.155867	0.154684	0.155247	0.152285	0.151749	0.150183	0.149924	0.151061	0.149671	0.150497	0.148538	0.150623	0.152465	0.152672	0.152911	0.153007	0.153548	0.152829	0.150879	0.152783	0.151915	0.153451
16840	-1258.56	-1568.13	309.578	0.103679	0.105051	0.106581	0.104766	0.104403	0.104329	0.105076	0.103907	0.103289	0.104497	0.106338	0.107257	0.107945	0.108238	0.106737	0.105977	0.107289	0.107764	0.107031	0.107139	0.106491	0.103196	0.0991063	0.0973029	0.0959066	0.0945638	0.0942851	0.0943173	0.0927829	0.089865	0.0883169	0.0880716	0.0882639	0.0855385	0.084311	0.0840013	0.0859507	0.0878234	0.0879745	0.0864763	0.0867329	0.0870073	0.0867826	0.0856237	0.0869996	0.087365	0.0872083	0.0850522	0.0841796	0.0832766	0.0843312
16850	-1275.96	-1568.43	292.47	0.100464	0.0997551	0.102647	0.104833	0.106101	0.105818	0.107975	0.109533	0.110563	0.110206	0.107792	0.10845	0.110214	0.110713	0.108797	0.108066	0.109008	0.110706	0.110785	0.111079	0.107274	0.103089	0.10163	0.0984424	0.0945146	0.09038	0.0867149	0.0852494	0.0835386	0.0807979	0.0805199	0.0778328	0.0769739	0.0763264	0.0766367	0.0761414	0.0747512	0.0765272	0.0775252	0.0765543	0.07783	0.0766396	0.0779924	0.0769886	0.0772834	0.0761699	0.0751211	0.0744804	0.0746828	0.0754628	0.0747209
16860	-1274.43	-1568.13	293.696	0.0926607	0.0953111	0.0959126	0.098238	0.0992311	0.0992927	0.097859	0.0976615	0.0987504	0.0994172	0.0987277	0.0992284	0.0999698	0.101422	0.102773	0.101708	0.10318	0.104704	0.105142	0.102877	0.0995616	0.0964869	0.0930624	0.0892688	0.0867826	0.0836625	0.0835011	0.0817934	0.0788585	0.0780753	0.0780684	0.0756692	0.0745813	0.0731638	0.0738702	0.0746061	0.0747347	0.0735371	0.0741667	0.0746876	0.0741758	0.0733961	0.0740302	0.0752557	0.0755716	0.0752718	0.0733357	0.0722382	0.0723641	0.0726354	0.0735693
16870	-1303.18	-1570.21	267.028	0.146502	0.14371	0.14113	0.144997	0.147618	0.152637	0.153401	0.156878	0.15781	0.157579	0.157357	0.159597	0.164949	0.162135	0.162589	0.159636	0.162132	0.167226	0.166685	0.163753	0.158012	0.151419	0.139277	0.133929	0.12557	0.121425	0.117591	0.114069	0.112394	0.110596	0.10527	0.104759	0.104183	0.10086	0.0986476	0.0995361	0.0960565	0.0978047	0.0984537	0.0966537	0.0997914	0.104182	0.102033	0.100758	0.100879	0.0986158	0.0983876	0.0993172	0.0983491	0.0981021	0.100744
16880	-1278.77	-1567.71	288.945	0.0954083	0.0941026	0.094911	0.0949591	0.0922765	0.0958367	0.0981755	0.0988616	0.0982021	0.102169	0.101705	0.101944	0.103623	0.106555	0.103244	0.105359	0.104079	0.103078	0.104028	0.100899	0.0989023	0.0961735	0.0918938	0.0894683	0.0885017	0.086002	0.0852869	0.0810708	0.0812721	0.0811875	0.080128	0.0795285	0.076766	0.0745716	0.0745277	0.0743067	0.0738794	0.0736397	0.0743002	0.0746436	0.0753435	0.0748647	0.0752296	0.0769714	0.0767963	0.076407	0.0777343	0.075685	0.0736182	0.0726523	0.0719995
16890	-1286.54	-1568.37	281.835	0.119903	0.127416	0.126126	0.125446	0.122381	0.124533	0.12919	0.137059	0.144471	0.140585	0.148088	0.148129	0.149288	0.147031	0.141914	0.132773	0.136249	0.140839	0.141038	0.140161	0.133854	0.129876	0.116406	0.109471	0.103626	0.0992814	0.0969245	0.0934091	0.0915603	0.0889819	0.0828405	0.0820691	0.0772174	0.0729485	0.0726849	0.0735581	0.0737555	0.0728115	0.0733736	0.0729306	0.0743081	0.0760187	0.0796504	0.0824539	0.0830163	0.081951	0.0817976	0.0825092	0.0748342	0.0715157	0.0734426
16900	-1252.25	-1567.53	315.275	0.163409	0.164243	0.162967	0.165952	0.167933	0.17233	0.173838	0.175357	0.1775	0.171674	0.173652	0.174895	0.16885	0.166456	0.167067	0.172089	0.170509	0.170864	0.173891	0.171462	0.16744	0.162188	0.158408	0.153087	0.157039	0.153617	0.152836	0.148904	0.146986	0.141874	0.140932	0.139086	0.137437	0.135687	0.138242	0.138565	0.136056	0.135446	0.137709	0.134992	0.136302	0.136405	0.138944	0.13846	0.137754	0.140723	0.142339	0.143241	0.143405	0.143726	0.14447
16910	-1301.04	-1568.37	267.321	0.124624	0.123494	0.132718	0.12963	0.132237	0.139698	0.144066	0.139763	0.139868	0.137247	0.137107	0.139278	0.13681	0.134085	0.134351	0.135995	0.13571	0.140472	0.138544	0.134842	0.128155	0.119571	0.123531	0.112271	0.107567	0.106448	0.110326	0.100815	0.099015	0.102733	0.103263	0.100175	0.0938832	0.0878655	0.0890969	0.0906397	0.0889288	0.0889327	0.0872325	0.091233	0.0918093	0.0939648	0.0920345	0.0947129	0.094084	0.097345	0.0969064	0.0921804	0.08831	0.0880838	0.0909538
16920	-1335.08	-1568.07	232.994	0.0854914	0.0812868	0.0783583	0.08148	0.0802885	0.0829188	0.0831808	0.0860511	0.0822107	0.0845326	0.0865155	0.0862927	0.0822244	0.0785087	0.0805509	0.0896453	0.0896408	0.0876996	0.0857396	0.0837712	0.0766084	0.0775108	0.0740139	0.0706158	0.0695278	0.0696383	0.0668763	0.0657487	0.0648604	0.0622932	0.0606888	0.0601317	0.0541928	0.0529734	0.0557102	0.0561092	0.0538066	0.0534639	0.054806	0.0532429	0.054935	0.0537835	0.0530335	0.0556764	0.0591718	0.0579034	0.0539266	0.0553339	0.0580899	0.0579834	0.059612
16930	-1160.28	-1566.85	406.571	0.112741	0.112781	0.112367	0.112348	0.112358	0.112531	0.112647	0.112819	0.112839	0.113036	0.112892	0.11303	0.112819	0.112705	0.112573	0.112682	0.112744	0.112955	0.112714	0.112811	0.112515	0.112519	0.112414	0.112086	0.112026	0.11197	0.111932	0.112015	0.111773	0.111694	0.111436	0.111359	0.111281	0.111252	0.111383	0.111404	0.111224	0.111223	0.111263	0.111183	0.111113	0.11113	0.111124	0.11138	0.111464	0.111431	0.111799	0.111543	0.111474	0.111382	0.111659
16940	-1277.71	-1567.5	289.797	0.122976	0.123775	0.123995	0.125153	0.124704	0.125499	0.126396	0.124198	0.127036	0.126312	0.127475	0.126206	0.122099	0.123991	0.125691	0.12625	0.125549	0.125226	0.124562	0.121653	0.122181	0.121285	0.120314	0.121001	0.11782	0.117529	0.118752	0.11705	0.11599	0.113641	0.111627	0.106475	0.109013	0.110509	0.108107	0.109788	0.108267	0.10794	0.109564	0.105141	0.108586	0.108582	0.107228	0.107003	0.107726	0.108652	0.110961	0.112335	0.111118	0.109809	0.114508
16950	-1192.62	-1567.66	375.038	0.150847	0.149734	0.149441	0.149824	0.150349	0.150732	0.150497	0.150397	0.150579	0.150142	0.151136	0.151236	0.150286	0.150241	0.150195	0.149325	0.149278	0.149076	0.148293	0.149084	0.149263	0.14859	0.148694	0.14765	0.14736	0.147701	0.146584	0.147679	0.146597	0.146099	0.144816	0.144456	0.144991	0.144225	0.143887	0.143624	0.144079	0.144138	0.14403	0.144206	0.143457	0.14336	0.143539	0.143876	0.144423	0.144172	0.143721	0.144499	0.145207	0.144735	0.145541
16960	-1229.18	-1567.56	338.38	0.141698	0.141814	0.140156	0.140773	0.140142	0.139686	0.140033	0.139473	0.13901	0.140403	0.141356	0.141348	0.1399	0.139481	0.140263	0.140002	0.139945	0.139485	0.138674	0.140902	0.138423	0.138491	0.13831	0.136726	0.136214	0.135432	0.135814	0.134145	0.133443	0.132756	0.133357	0.134412	0.132713	0.132026	0.133076	0.131142	0.132481	0.132926	0.133474	0.133332	0.131937	0.132496	0.134157	0.133389	0.134451	0.132339	0.133273	0.132417	0.133818	0.134422	0.13351
16970	-1284.23	-1570.58	286.357	0.263101	0.266566	0.268211	0.270478	0.265262	0.261789	0.258817	0.25621	0.261513	0.25898	0.263913	0.262297	0.26048	0.257258	0.261273	0.255746	0.251426	0.252927	0.255504	0.262469	0.254494	0.241436	0.228891	0.227738	0.226235	0.221234	0.2188	0.22103	0.216322	0.211182	0.214267	0.211193	0.210234	0.204069	0.199676	0.196778	0.19497	0.196646	0.19836	0.200306	0.200384	0.199194	0.201567	0.208088	0.209365	0.207641	0.210477	0.211207	0.210737	0.212005	0.216841
16980	-1297.85	-1573.62	275.765	0.269206	0.263486	0.261919	0.2593	0.254617	0.257341	0.255785	0.249541	0.258729	0.257854	0.258999	0.25252	0.24598	0.245697	0.243453	0.239107	0.234568	0.237348	0.24687	0.246177	0.243609	0.238219	0.228481	0.223674	0.215127	0.214126	0.210914	0.209215	0.207581	0.20225	0.197387	0.195718	0.193808	0.188963	0.18995	0.188597	0.189282	0.190558	0.194128	0.195404	0.196754	0.19527	0.192159	0.194864	0.191949	0.18513	0.191128	0.190706	0.195997	0.197616	0.195802
16990	-1259.65	-1568.06	308.404	0.146802	0.145115	0.146887	0.146437	0.146972	0.145187	0.145979	0.145131	0.142897	0.143166	0.140438	0.139899	0.139363	0.140385	0.141609	0.140231	0.13907	0.13877	0.13874	0.141572	0.138745	0.135994	0.134885	0.130901	0.130771	0.129945	0.130734	0.129451	0.124734	0.122561	0.121082	0.119801	0.120651	0.120797	0.119362	0.119838	0.120397	0.12229	0.123231	0.122509	0.12354	0.122404	0.122045	0.120812	0.119882	0.12043	0.122366	0.120983	0.121338	0.119661	0.119378
17000	-1236.69	-1567.94	331.246	0.0993446	0.100361	0.0991399	0.0984772	0.0979757	0.098032	0.0974586	0.0972321	0.0970026	0.0969826	0.0979604	0.0984294	0.0980101	0.098196	0.0981491	0.0984334	0.0969152	0.0979778	0.0976629	0.0973105	0.0965572	0.0957542	0.0945357	0.0939166	0.0927249	0.0928567	0.0925312	0.0909555	0.0910479	0.0894472	0.0895094	0.0882234	0.0875251	0.0876644	0.0872349	0.0878111	0.0885066	0.0890961	0.089304	0.0890742	0.0891612	0.0892199	0.0893488	0.0889855	0.0884789	0.0874106	0.0866172	0.0867568	0.0867051	0.0878635	0.0878965
17010	-1205.6	-1567.9	362.295	0.129534	0.129606	0.129066	0.129163	0.128933	0.128668	0.128559	0.12822	0.128116	0.12782	0.128648	0.128773	0.128808	0.129508	0.129107	0.129028	0.128604	0.12872	0.127566	0.128515	0.127858	0.1261	0.125673	0.12494	0.124809	0.123857	0.124153	0.123564	0.122952	0.121975	0.121691	0.121699	0.121143	0.120743	0.120756	0.121279	0.121728	0.121364	0.121598	0.122244	0.122543	0.12201	0.122105	0.121917	0.121082	0.12109	0.121223	0.121119	0.120757	0.120581	0.120274
17020	-1173.5	-1567.78	394.283	0.132341	0.132692	0.132999	0.133054	0.132961	0.132475	0.132589	0.132494	0.132459	0.132315	0.132576	0.132959	0.133067	0.132959	0.13306	0.13284	0.132632	0.132518	0.132453	0.132488	0.132069	0.131487	0.131059	0.131006	0.130562	0.13024	0.130167	0.130182	0.129695	0.128942	0.128835	0.128502	0.128114	0.128123	0.128206	0.128503	0.128692	0.129136	0.129218	0.12879	0.128861	0.129148	0.128895	0.128649	0.128622	0.128363	0.128529	0.12813	0.128207	0.128103	0.128006
17030	-1217.49	-1568.24	350.751	0.0842715	0.0843523	0.0840397	0.0842724	0.0845911	0.0840479	0.0837851	0.0836855	0.0841834	0.0848203	0.0846469	0.0847288	0.0848808	0.0849131	0.084871	0.0847577	0.084022	0.0841081	0.0840965	0.0840659	0.0832309	0.0826943	0.082094	0.0817357	0.081515	0.0813951	0.0808433	0.0808639	0.0800895	0.0791696	0.0787666	0.0787715	0.0786336	0.0780615	0.07826	0.0785743	0.0788628	0.0790402	0.0790771	0.0792093	0.07914	0.0792844	0.0791277	0.0788851	0.07877	0.078792	0.0786102	0.0780704	0.0780357	0.0778321	0.0774224
17040	-1238.37	-1570.34	331.971	0.215343	0.212641	0.208673	0.210557	0.207907	0.211809	0.211195	0.208547	0.209511	0.209089	0.208375	0.209361	0.210872	0.212043	0.211196	0.21096	0.210554	0.210016	0.207685	0.203653	0.202146	0.197789	0.192591	0.190891	0.19029	0.187871	0.186759	0.184287	0.183809	0.17976	0.177486	0.172511	0.171584	0.170039	0.168191	0.166265	0.168461	0.170451	0.171104	0.171691	0.173032	0.17384	0.17421	0.172615	0.172502	0.171657	0.171681	0.17221	0.170155	0.173286	0.173295
17050	-1335.12	-1567.38	232.254	0.152379	0.150273	0.144302	0.142536	0.141503	0.144616	0.146854	0.146495	0.140967	0.144304	0.143021	0.147002	0.151131	0.148734	0.140966	0.136327	0.141291	0.141599	0.14412	0.14067	0.132812	0.123031	0.109423	0.104394	0.105816	0.10543	0.0986403	0.0929353	0.0942219	0.0884406	0.0851033	0.0820208	0.0776733	0.0756213	0.0752541	0.0730576	0.0756021	0.0775299	0.079044	0.0801141	0.0812823	0.0793948	0.0807408	0.0819247	0.0816225	0.0808688	0.080609	0.080288	0.0801388	0.0819586	0.0849946
17060	-1314	-1568.08	254.082	0.149446	0.1461	0.144652	0.142759	0.142485	0.141182	0.140233	0.140664	0.143159	0.145337	0.143474	0.141629	0.141545	0.142673	0.140396	0.137257	0.142965	0.139961	0.14122	0.138269	0.136278	0.125205	0.118932	0.117908	0.112755	0.108646	0.108326	0.106598	0.101871	0.0961773	0.0898692	0.0875297	0.0849193	0.083968	0.0843407	0.0862714	0.0884412	0.0885767	0.0887788	0.0883888	0.0925639	0.0955923	0.0950993	0.0935807	0.0924586	0.0926096	0.0908545	0.0870676	0.0883484	0.0908898	0.0935884
17070	-1298.02	-1568.52	270.497	0.156664	0.15443	0.153678	0.15057	0.150717	0.147804	0.14645	0.146846	0.14734	0.147213	0.145841	0.145256	0.14609	0.147229	0.149634	0.14461	0.144307	0.143488	0.145781	0.143648	0.137813	0.13412	0.130705	0.125281	0.119242	0.115593	0.113118	0.110065	0.105417	0.100729	0.0948352	0.095393	0.0923604	0.0896873	0.0908157	0.0914259	0.0920917	0.0944923	0.0943731	0.0952833	0.0959046	0.0990168	0.0998318	0.0982397	0.0971277	0.0974908	0.0957685	0.0963497	0.0954839	0.0969445	0.0974846
17080	-1289.14	-1568.12	278.979	0.0827929	0.0817539	0.0808422	0.0806204	0.080006	0.0794489	0.0790742	0.0791696	0.0789196	0.0785897	0.0786499	0.0780597	0.0779435	0.0789011	0.0793879	0.0785279	0.0785564	0.0784416	0.0780921	0.078015	0.0768579	0.0741167	0.0723365	0.0704507	0.0684627	0.0674189	0.0660351	0.0643274	0.0624527	0.0603908	0.0579251	0.0571753	0.0559281	0.0554427	0.0557212	0.0566747	0.057398	0.058594	0.0585264	0.0592213	0.0602445	0.0600994	0.059846	0.0597386	0.0590187	0.0592338	0.0595481	0.0593883	0.0588804	0.0593439	0.0602138
17090	-1271.68	-1568.7	297.03	0.0708951	0.0711268	0.0709301	0.0700658	0.0698128	0.0693942	0.0693727	0.0697105	0.0690735	0.0696449	0.0696876	0.0696214	0.0704303	0.0699761	0.0701902	0.0696008	0.0692902	0.0700892	0.0691555	0.0687265	0.0674245	0.0658553	0.0639778	0.0625954	0.0614156	0.0599831	0.0586457	0.0575576	0.056213	0.0542808	0.0530435	0.0525792	0.0520821	0.0518113	0.051634	0.0519132	0.052526	0.0530229	0.053	0.053423	0.0537859	0.0544141	0.0547006	0.0544823	0.0543081	0.0545308	0.0544292	0.0542007	0.0536394	0.0540885	0.0543765
17100	-1244.48	-1570.31	325.84	0.0341751	0.0340595	0.0337717	0.0334741	0.0333217	0.0332979	0.0334611	0.0333158	0.0330553	0.0331894	0.0330598	0.0332023	0.0331605	0.0333247	0.0333807	0.0333318	0.0330954	0.0330032	0.0332544	0.032771	0.0322298	0.0313186	0.0306062	0.0299304	0.0292071	0.0285777	0.02811	0.0275114	0.0267824	0.0260719	0.0254574	0.025115	0.0248352	0.0248864	0.024837	0.024995	0.0252633	0.0254297	0.0254761	0.02563	0.0257874	0.0259604	0.0261551	0.0262217	0.0261866	0.0262452	0.0261047	0.0260142	0.0258189	0.0257337	0.0260026
17110	-1246.82	-1570.65	323.825	0.0162799	0.0162615	0.0162291	0.0161678	0.0161493	0.0160315	0.0160079	0.0159055	0.0160106	0.0159961	0.0159053	0.0159632	0.0160207	0.0160895	0.0160896	0.0160345	0.0160549	0.0160107	0.0160056	0.0158249	0.0156106	0.0152569	0.0149251	0.0146657	0.0145077	0.0143241	0.0141408	0.0138746	0.0135912	0.013255	0.0129729	0.0128712	0.0127636	0.0126969	0.0126818	0.012837	0.0128706	0.0129831	0.0130601	0.012989	0.0130711	0.0132097	0.0132724	0.0132963	0.0133493	0.0133219	0.0132909	0.0131964	0.0131538	0.0130822	0.0131307
17120	-1261.55	-1569.64	308.09	0.0342863	0.0342603	0.0341264	0.0339779	0.0340619	0.0337402	0.0335876	0.0337534	0.0335634	0.0337072	0.0337901	0.033844	0.0338212	0.0337795	0.0339141	0.0338027	0.0339607	0.0337981	0.0337135	0.0334844	0.0329969	0.0323649	0.0316392	0.0308029	0.0302728	0.0299429	0.0293904	0.0287589	0.028171	0.0275275	0.0270179	0.0266529	0.0263314	0.0265012	0.0264689	0.0264232	0.0266048	0.0266103	0.0269431	0.0269183	0.0271036	0.0274071	0.0275557	0.0275456	0.027479	0.027396	0.0274924	0.0271688	0.0270022	0.0269582	0.027238
17130	-1255.05	-1567.95	312.896	0.0739295	0.0742724	0.0741336	0.0734903	0.0732941	0.0736726	0.073358	0.0738484	0.0731905	0.0726595	0.0725648	0.072813	0.0730507	0.0735283	0.0735751	0.0734416	0.073226	0.0733039	0.072953	0.0724958	0.0715269	0.069765	0.0678937	0.0663265	0.0654391	0.0642384	0.0633624	0.0623076	0.0610947	0.0599525	0.0587555	0.0583016	0.0571628	0.0568778	0.0566233	0.0567865	0.0575899	0.0578085	0.0582907	0.0579903	0.0584013	0.059187	0.0596351	0.0594947	0.0589782	0.059091	0.0586698	0.0585693	0.0581417	0.0578545	0.0580528
17140	-1240.47	-1569.57	329.097	0.0561188	0.0554468	0.0554291	0.0552589	0.0550973	0.0554745	0.0551866	0.055198	0.0550599	0.055089	0.0548621	0.0551244	0.0551267	0.0552517	0.0554478	0.0553811	0.0553053	0.0554686	0.0553089	0.0544552	0.0532963	0.0521252	0.0507274	0.0495525	0.0485849	0.047434	0.0465497	0.0456438	0.0447908	0.043507	0.042617	0.0418905	0.0415194	0.0413937	0.0412083	0.0413615	0.0418224	0.0420932	0.0424495	0.0428347	0.043093	0.0431696	0.0432777	0.0432899	0.0434335	0.0431833	0.0431168	0.042618	0.0421259	0.0420868	0.0423658
