Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]
20070	-1549.68	-1570.9	21.2158	0.102851	0.0962402	0.0896299	0.0953862	0.0891834	0.0867916	0.082614	0.088239	0.0950398	0.0981096	0.0961441
20080	-1544.52	-1569.67	25.1455	0.202707	0.206941	0.20194	0.205691	0.199759	0.1887	0.176704	0.173997	0.17144	0.190159	0.20019
20090	-1552.46	-1569.71	17.2544	0.243798	0.263297	0.268513	0.243239	0.237053	0.227451	0.194812	0.186169	0.180845	0.183261	0.176468
20100	-1553.27	-1570.98	17.7039	0.253075	0.273347	0.295121	0.267455	0.281028	0.261139	0.260498	0.236894	0.25268	0.235157	0.234604
20110	-1547.96	-1569.57	21.6104	0.229274	0.24713	0.287042	0.293368	0.29101	0.276095	0.258714	0.26625	0.261867	0.262293	0.26094
20120	-1546.1	-1569.1	23.0063	0.227338	0.236123	0.244138	0.260083	0.276479	0.294335	0.284726	0.263383	0.285401	0.28148	0.288629
20130	-1553.02	-1569.07	16.0498	0.199961	0.215938	0.209943	0.208136	0.253588	0.250348	0.257202	0.231559	0.244673	0.224124	0.215803
20140	-1549.03	-1571.84	22.8115	0.264252	0.252675	0.271297	0.283608	0.274813	0.28024	0.27815	0.278491	0.281232	0.302316	0.304754
20150	-1547.14	-1570.78	23.639	0.266129	0.286577	0.296274	0.306596	0.310706	0.277191	0.272242	0.28725	0.299746	0.341327	0.349674
20160	-1549.13	-1571.94	22.8036	0.157137	0.153751	0.163183	0.172613	0.171066	0.17029	0.184556	0.182906	0.192061	0.179819	0.180545
20170	-1558.36	-1569.57	11.2095	0.247119	0.23786	0.235715	0.276058	0.32438	0.340765	0.337078	0.307027	0.287485	0.267945	0.308681
20180	-1550.75	-1569.25	18.5005	0.235089	0.227017	0.264015	0.275421	0.27155	0.267581	0.275599	0.275573	0.247613	0.214701	0.225245
20190	-1550.53	-1570.19	19.6612	0.136524	0.146654	0.142351	0.14313	0.151729	0.162866	0.164141	0.166574	0.189432	0.177744	0.165671
20200	-1546.5	-1567.91	21.4113	0.189182	0.19349	0.215434	0.242173	0.223649	0.221253	0.216921	0.214477	0.223854	0.226612	0.213511
20210	-1546.5	-1568.26	21.7573	0.16352	0.181724	0.184102	0.186009	0.195336	0.209961	0.208447	0.199991	0.191073	0.192023	0.197182
20220	-1550.28	-1570.03	19.7503	0.136332	0.153167	0.15551	0.169659	0.159804	0.166036	0.167373	0.17036	0.174805	0.180426	0.180579
20230	-1545.15	-1567.71	22.5629	0.181794	0.198555	0.196777	0.196244	0.195633	0.209606	0.194107	0.190217	0.192326	0.201427	0.207848
20240	-1543.5	-1571.16	27.6586	0.247233	0.248591	0.233997	0.235558	0.238241	0.246494	0.225286	0.235975	0.248376	0.245991	0.263754
20250	-1544.03	-1570.13	26.0958	0.144384	0.149286	0.146849	0.153453	0.147024	0.148641	0.135528	0.141494	0.13934	0.130685	0.134507
20260	-1550.3	-1569.71	19.4187	0.164626	0.165758	0.164178	0.160517	0.147912	0.149504	0.142578	0.140712	0.139651	0.143865	0.135872
20270	-1554.91	-1572.79	17.8822	0.254561	0.239431	0.252211	0.243068	0.224317	0.198237	0.181955	0.167516	0.175252	0.178149	0.167591
20280	-1542.16	-1568.94	26.7863	0.186899	0.181935	0.183763	0.183972	0.202373	0.194426	0.196574	0.17721	0.182427	0.175536	0.174572
20290	-1543.34	-1568.38	25.0472	0.160019	0.159389	0.161569	0.166335	0.166815	0.171393	0.162141	0.147752	0.149742	0.14702	0.141274
20300	-1552.23	-1571.21	18.9816	0.109208	0.109061	0.11197	0.115262	0.122425	0.134998	0.131097	0.116357	0.122068	0.11382	0.10424
20310	-1549.1	-1570.94	21.8357	0.248592	0.255509	0.260133	0.280693	0.274077	0.254622	0.265816	0.2535	0.234767	0.22687	0.212049
20320	-1546.25	-1567.62	21.3702	0.16577	0.175339	0.166772	0.175172	0.180749	0.192257	0.177856	0.180261	0.170952	0.156009	0.166879
20330	-1547.69	-1570.58	22.8998	0.257548	0.280201	0.278516	0.304249	0.310583	0.282799	0.274572	0.260352	0.253334	0.283298	0.285465
20340	-1546.47	-1571.67	25.2039	0.168359	0.173559	0.166193	0.181642	0.174443	0.163377	0.151352	0.144659	0.14454	0.155041	0.164765
20350	-1550.59	-1567.39	16.7948	0.182803	0.207409	0.217861	0.231019	0.253904	0.227462	0.205864	0.210087	0.206361	0.244657	0.254602
20360	-1546.13	-1571.56	25.4265	0.152481	0.148413	0.156924	0.165669	0.178721	0.181289	0.179981	0.197111	0.195737	0.201923	0.206278
20370	-1544.98	-1568.44	23.4606	0.148192	0.163787	0.183595	0.173703	0.166222	0.172974	0.187539	0.183231	0.196134	0.198562	0.185108
20380	-1543.76	-1569.82	26.0627	0.161636	0.156064	0.151339	0.149375	0.157479	0.162008	0.159984	0.154587	0.161613	0.175234	0.17897
20390	-1545.56	-1569.61	24.0529	0.21344	0.205122	0.206592	0.208919	0.221172	0.202909	0.204397	0.196837	0.185132	0.196947	0.198981
20400	-1549.7	-1571.36	21.6656	0.243321	0.252167	0.247249	0.239532	0.256401	0.245748	0.227106	0.196724	0.20087	0.206778	0.208781
20410	-1549.24	-1570.86	21.6234	0.164023	0.147685	0.144193	0.153338	0.154708	0.145912	0.128715	0.127458	0.124067	0.123727	0.117109
20420	-1547.25	-1567.08	19.8361	0.149283	0.160523	0.171522	0.177897	0.16926	0.16711	0.168388	0.167746	0.15407	0.153858	0.160236
20430	-1547.38	-1567.73	20.3517	0.100239	0.0974087	0.102532	0.111199	0.112914	0.109421	0.113413	0.111342	0.10042	0.0958605	0.103239
20440	-1544.92	-1568.64	23.7261	0.178945	0.164238	0.160467	0.162319	0.156049	0.150091	0.145991	0.14335	0.137058	0.144716	0.145265
20450	-1551.79	-1570.48	18.6942	0.132753	0.145971	0.143868	0.13875	0.144648	0.142847	0.140584	0.130014	0.125708	0.137404	0.144677
20460	-1552.08	-1567.81	15.7309	0.148404	0.136301	0.144599	0.136192	0.131203	0.137425	0.143694	0.142674	0.130345	0.133674	0.138028
20470	-1548.8	-1569.86	21.0571	0.160493	0.159418	0.154922	0.158441	0.178276	0.184814	0.185312	0.187414	0.178648	0.178052	0.183206
20480	-1543.91	-1566.99	23.0782	0.144142	0.152815	0.156381	0.165663	0.171143	0.177072	0.166757	0.172661	0.165969	0.162882	0.168102
20490	-1551.07	-1570.5	19.4271	0.0938936	0.091609	0.102254	0.109262	0.114951	0.119728	0.113933	0.102357	0.0914045	0.0940621	0.0897909
20500	-1549.26	-1572.01	22.7559	0.170368	0.177728	0.174234	0.175852	0.162524	0.164861	0.13844	0.144172	0.141035	0.135269	0.13776
20510	-1548.46	-1569.34	20.8897	0.0917121	0.0905814	0.0918181	0.0865613	0.088156	0.089591	0.0918226	0.0841994	0.0843747	0.0833568	0.0882483
20520	-1548.99	-1568.56	19.5678	0.158144	0.1648	0.155296	0.146882	0.146568	0.153705	0.14631	0.147866	0.139858	0.139486	0.165075
20530	-1545.39	-1567.87	22.477	0.156439	0.167554	0.158296	0.14696	0.149179	0.152676	0.153314	0.152308	0.151357	0.144871	0.143733
20540	-1548.23	-1568.67	20.432	0.175966	0.162672	0.159243	0.180849	0.190698	0.187568	0.181551	0.187727	0.181665	0.208322	0.216359
20550	-1547.28	-1568.02	20.7445	0.146334	0.166483	0.164062	0.164651	0.174667	0.192909	0.179601	0.189668	0.20043	0.189675	0.180205
20560	-1543.39	-1569.6	26.216	0.155691	0.155832	0.152623	0.162428	0.161244	0.159453	0.169493	0.185334	0.194351	0.194593	0.201381
20570	-1546.7	-1569.07	22.3688	0.178186	0.182387	0.177113	0.170634	0.175801	0.17667	0.175425	0.186343	0.199383	0.188401	0.176897
20580	-1547.6	-1570.06	22.4667	0.146328	0.151518	0.151636	0.165506	0.170607	0.179873	0.19243	0.19778	0.203388	0.187016	0.190561
20590	-1551.12	-1570.53	19.4121	0.119968	0.117763	0.122805	0.136716	0.141776	0.150733	0.152971	0.151248	0.144109	0.125249	0.111454
20600	-1548.03	-1570.58	22.5533	0.185215	0.201054	0.189333	0.207941	0.217455	0.225095	0.223861	0.231833	0.23175	0.23723	0.248783
20610	-1552.58	-1569.45	16.8713	0.163182	0.171729	0.194829	0.227818	0.235897	0.224174	0.244541	0.240806	0.276196	0.268343	0.258452
20620	-1549.99	-1570.62	20.63	0.165648	0.161629	0.171754	0.169017	0.1724	0.192553	0.193837	0.186796	0.208689	0.217969	0.224228
20630	-1546.27	-1569.86	23.5888	0.219573	0.233138	0.219779	0.23875	0.263354	0.250535	0.252747	0.27341	0.266693	0.283392	0.290344
20640	-1547.69	-1570.72	23.0298	0.138702	0.157743	0.148772	0.141275	0.133921	0.129326	0.141027	0.140776	0.14588	0.148012	0.157173
20650	-1554.11	-1569.42	15.3118	0.208808	0.236685	0.267401	0.244749	0.241968	0.250724	0.231908	0.25087	0.230648	0.255238	0.251172
20660	-1543.77	-1570.01	26.2402	0.126126	0.124506	0.135784	0.138966	0.143178	0.146299	0.146959	0.134603	0.14705	0.13805	0.134939
20670	-1543.09	-1570.93	27.8448	0.135971	0.137123	0.143482	0.153705	0.155383	0.164849	0.163501	0.152709	0.150848	0.143731	0.139056
20680	-1548.32	-1572.03	23.7066	0.228162	0.216904	0.242758	0.23161	0.236753	0.24732	0.240587	0.230695	0.237852	0.22684	0.240212
20690	-1544.67	-1569.85	25.1828	0.133698	0.136133	0.139332	0.155491	0.162506	0.163601	0.168226	0.170759	0.173851	0.163083	0.169929
20700	-1545.47	-1571.01	25.5343	0.241485	0.253673	0.257415	0.275801	0.284338	0.306707	0.328235	0.310916	0.311895	0.29911	0.313292
20710	-1545.55	-1567.31	21.7599	0.140067	0.146181	0.163112	0.169665	0.163339	0.171073	0.189371	0.18836	0.177959	0.180684	0.171503
20720	-1548.14	-1569.85	21.7079	0.193	0.21737	0.226113	0.228964	0.225436	0.207827	0.213339	0.211565	0.222648	0.241533	0.24037
20730	-1548.46	-1569.59	21.1333	0.104539	0.106238	0.102279	0.10182	0.107919	0.111056	0.121894	0.112329	0.119166	0.113985	0.105098
20740	-1547.37	-1567.75	20.3857	0.154209	0.163219	0.152001	0.164346	0.171992	0.185352	0.191219	0.179216	0.203685	0.227176	0.22376
20750	-1552.72	-1570.7	17.9791	0.13977	0.143954	0.157961	0.145682	0.156607	0.165441	0.155061	0.170975	0.155712	0.162399	0.179186
20760	-1542.79	-1567.69	24.9035	0.135852	0.139727	0.139303	0.145608	0.148653	0.148524	0.140026	0.127693	0.131634	0.131965	0.138105
20770	-1544.12	-1566.82	22.6983	0.134617	0.159557	0.163476	0.161854	0.161647	0.167813	0.169043	0.160759	0.154581	0.161592	0.175536
20780	-1545.96	-1568.53	22.5664	0.132925	0.144375	0.167336	0.172095	0.183788	0.190534	0.178761	0.188831	0.2019	0.18435	0.188437
20790	-1545.7	-1569.3	23.5954	0.2387	0.26325	0.260284	0.286512	0.293684	0.285074	0.262162	0.259737	0.280166	0.277674	0.280441
20800	-1544.19	-1569.37	25.1753	0.227079	0.228827	0.231226	0.232426	0.244571	0.242163	0.261096	0.251138	0.231559	0.219456	0.215573
20810	-1547.37	-1570.18	22.8108	0.184732	0.193615	0.216885	0.22221	0.238781	0.220513	0.20889	0.191835	0.197261	0.185399	0.187195
20820	-1548.54	-1571	22.4602	0.212814	0.225097	0.230881	0.23762	0.261658	0.239518	0.244296	0.245813	0.232654	0.242127	0.25349
20830	-1554.72	-1569.18	14.4556	0.244976	0.276871	0.299285	0.314788	0.320008	0.32104	0.28777	0.291245	0.314885	0.325762	0.327865
20840	-1548.23	-1571.94	23.7112	0.307604	0.298375	0.309051	0.311788	0.316498	0.331578	0.350459	0.329899	0.363883	0.378067	0.364768
20850	-1549.63	-1570.28	20.6459	0.243387	0.260292	0.267873	0.320975	0.340917	0.336803	0.343108	0.36793	0.365821	0.347395	0.349429
20860	-1549.6	-1567.91	18.3011	0.212692	0.224975	0.2549	0.246109	0.250819	0.294299	0.306449	0.280638	0.280932	0.28523	0.276217
20870	-1543.25	-1569.8	26.5502	0.244869	0.255154	0.259512	0.2645	0.256385	0.280704	0.295242	0.283222	0.270901	0.270709	0.266018
20880	-1544.17	-1569.12	24.9437	0.190611	0.194343	0.188596	0.195748	0.20692	0.214476	0.216868	0.192762	0.196644	0.208501	0.212132
20890	-1553.46	-1570.03	16.5678	0.197861	0.197254	0.216728	0.208117	0.208916	0.242498	0.263137	0.24371	0.277432	0.267723	0.258938
20900	-1548.63	-1571.41	22.7805	0.247965	0.272106	0.273105	0.276727	0.314243	0.304896	0.312853	0.356559	0.348101	0.363864	0.357631
20910	-1546.04	-1572.45	26.4051	0.237567	0.249019	0.258247	0.252428	0.26972	0.276726	0.282607	0.287747	0.291045	0.291006	0.303217
20920	-1545.53	-1573.12	27.587	0.23012	0.229566	0.233526	0.236723	0.249671	0.263431	0.26416	0.263592	0.262482	0.264342	0.270161
20930	-1549.72	-1570.46	20.7408	0.20809	0.197847	0.212179	0.208989	0.201994	0.193712	0.217204	0.212629	0.217979	0.226097	0.259568
20940	-1544.13	-1567.84	23.7141	0.108656	0.113089	0.126165	0.12963	0.13367	0.135054	0.137047	0.146227	0.147743	0.155068	0.154095
20950	-1550.36	-1571.7	21.3461	0.229285	0.189717	0.202509	0.222277	0.21304	0.21353	0.198044	0.188663	0.200942	0.201796	0.193962
20960	-1541.24	-1567.1	25.8653	0.147115	0.143439	0.152362	0.151686	0.160082	0.161365	0.16104	0.162018	0.163435	0.159491	0.15593
20970	-1544.55	-1568.77	24.2239	0.191341	0.185966	0.20168	0.210918	0.187097	0.189144	0.187916	0.179059	0.187684	0.190976	0.186556
20980	-1546.56	-1569.29	22.7224	0.13753	0.143699	0.136268	0.133361	0.131025	0.13684	0.133148	0.137525	0.146075	0.14936	0.149679
20990	-1547.66	-1571.31	23.6519	0.128784	0.140564	0.140557	0.151163	0.157207	0.135773	0.13729	0.14093	0.131416	0.123958	0.120257
21000	-1549.97	-1571.42	21.4497	0.185263	0.189714	0.190311	0.188732	0.201041	0.200711	0.170696	0.181763	0.166117	0.160296	0.15441
21010	-1549.62	-1568.82	19.1983	0.166285	0.172984	0.180983	0.187046	0.187878	0.182434	0.149516	0.153932	0.152455	0.155029	0.143138
21020	-1547.63	-1569.29	21.6593	0.159889	0.188455	0.185573	0.186889	0.178729	0.185004	0.175815	0.176877	0.175754	0.196734	0.192751
21030	-1545.31	-1570.26	24.9465	0.16453	0.172101	0.182034	0.194254	0.182751	0.172312	0.175663	0.159742	0.160665	0.158145	0.165696
21040	-1548.17	-1568.08	19.9118	0.15032	0.160795	0.151646	0.175158	0.15704	0.156507	0.154891	0.16014	0.161293	0.154875	0.158706
21050	-1551.75	-1567.11	15.3552	0.180644	0.205728	0.222933	0.239498	0.252185	0.259822	0.245582	0.230948	0.221973	0.207519	0.231988
21060	-1553.31	-1568.5	15.1902	0.109696	0.116932	0.117499	0.124668	0.114111	0.116137	0.119646	0.119964	0.134821	0.126764	0.130091
21070	-1545.55	-1568.28	22.7225	0.176122	0.193563	0.177259	0.176423	0.16635	0.177487	0.18859	0.197959	0.211415	0.199174	0.196098
21080	-1546.19	-1570.62	24.425	0.160735	0.160492	0.16437	0.164678	0.152852	0.147192	0.153898	0.172334	0.172222	0.186648	0.189756
21090	-1547.68	-1567.72	20.0378	0.131981	0.140521	0.13328	0.138602	0.140282	0.137914	0.138876	0.136574	0.162646	0.170886	0.178844
21100	-1542.88	-1568.24	25.3564	0.169845	0.166972	0.167101	0.1728	0.174787	0.181401	0.202437	0.18849	0.191613	0.190669	0.196619
21110	-1549.22	-1569.41	20.19	0.089313	0.0851394	0.0854192	0.0839819	0.0914889	0.0917303	0.09546	0.0944283	0.0862345	0.0839105	0.0779241
21120	-1551.98	-1573.23	21.2493	0.163292	0.169343	0.152932	0.155206	0.154623	0.158086	0.156639	0.151501	0.136782	0.151593	0.160671
21130	-1555.91	-1570.96	15.0529	0.212386	0.22114	0.231222	0.231682	0.197813	0.199223	0.197803	0.233514	0.20421	0.221353	0.221371
21140	-1548.57	-1567.95	19.3789	0.200357	0.207877	0.22315	0.251244	0.237333	0.236137	0.242738	0.206915	0.19236	0.185983	0.176521
21150	-1548	-1571.43	23.4362	0.137981	0.138159	0.132527	0.141747	0.127832	0.118971	0.119049	0.116141	0.12073	0.12765	0.127452
21160	-1550.17	-1572.35	22.1763	0.154727	0.145167	0.15157	0.144906	0.149365	0.150141	0.142905	0.132345	0.136666	0.142543	0.145178
21170	-1546.28	-1570.09	23.8113	0.138565	0.140088	0.134341	0.141899	0.142263	0.15342	0.144148	0.134903	0.128701	0.127766	0.137885
21180	-1546.96	-1568.31	21.3523	0.140053	0.148759	0.153063	0.142412	0.132364	0.132092	0.142669	0.132786	0.125741	0.123616	0.130019
21190	-1555.42	-1569.08	13.6607	0.119102	0.121585	0.138226	0.12721	0.116201	0.113303	0.0979668	0.0945937	0.0897719	0.0795357	0.0802154
21200	-1546.9	-1569.87	22.9623	0.160101	0.164889	0.162695	0.158645	0.149139	0.141257	0.140369	0.137315	0.136015	0.141192	0.144619
21210	-1547.28	-1569.88	22.6033	0.141917	0.135088	0.138383	0.14428	0.140438	0.144048	0.164265	0.148321	0.139546	0.137176	0.126073
21220	-1545.06	-1569.32	24.2662	0.153448	0.165803	0.162895	0.149899	0.160538	0.152106	0.150651	0.156278	0.151842	0.155709	0.15403
21230	-1549.91	-1568.69	18.7734	0.144099	0.147178	0.139744	0.142615	0.15465	0.166308	0.150588	0.147078	0.135654	0.120209	0.120836
21240	-1553.18	-1571.12	17.9401	0.146419	0.141149	0.129902	0.133244	0.133851	0.155143	0.144713	0.14061	0.144035	0.132936	0.131605
21250	-1543.04	-1567.37	24.3327	0.152622	0.165051	0.173433	0.189245	0.190705	0.192512	0.19614	0.190206	0.202298	0.202223	0.183658
21260	-1550.08	-1570.37	20.2932	0.236326	0.245676	0.245832	0.259154	0.250534	0.243438	0.25919	0.272084	0.267478	0.275192	0.270053
21270	-1545.44	-1569.48	24.0337	0.176622	0.192799	0.181187	0.182877	0.183562	0.192006	0.20265	0.203792	0.190269	0.193017	0.183945
21280	-1547.29	-1567.72	20.4274	0.147117	0.162977	0.161292	0.152122	0.147966	0.152611	0.158403	0.168391	0.196088	0.206984	0.228778
21290	-1544.51	-1567.86	23.3541	0.150454	0.15571	0.166959	0.16908	0.182215	0.175466	0.164573	0.176469	0.166686	0.162923	0.163925
21300	-1547.25	-1568.23	20.9839	0.142438	0.151899	0.172577	0.179493	0.19859	0.213641	0.214482	0.200847	0.187202	0.194582	0.192472
21310	-1545.74	-1570.48	24.745	0.217016	0.21137	0.214156	0.213522	0.222816	0.227753	0.205009	0.209818	0.194428	0.207854	0.216285
21320	-1550.76	-1570.61	19.8495	0.229251	0.213717	0.225515	0.24749	0.216594	0.215529	0.22408	0.241452	0.236177	0.232672	0.242774
21330	-1549.09	-1569.85	20.7511	0.146396	0.146041	0.155162	0.159687	0.172766	0.166135	0.155776	0.151603	0.154116	0.144077	0.137138
21340	-1548.92	-1571.66	22.7334	0.217217	0.216951	0.216186	0.192055	0.196014	0.204864	0.219182	0.21621	0.226034	0.239228	0.222213
21350	-1544.76	-1568.73	23.9647	0.181472	0.176788	0.174884	0.179628	0.190159	0.20889	0.190255	0.196668	0.182394	0.178779	0.186608
21360	-1543.88	-1569.18	25.3003	0.181567	0.18009	0.178816	0.195107	0.207526	0.201993	0.185049	0.180188	0.175262	0.173951	0.180308
21370	-1544.35	-1568.81	24.4612	0.231041	0.239159	0.273046	0.274547	0.26866	0.256276	0.241706	0.247111	0.241488	0.242752	0.242554
21380	-1551.49	-1570.38	18.8911	0.186682	0.171913	0.188388	0.206853	0.212025	0.219333	0.184845	0.179723	0.169723	0.159555	0.149539
21390	-1544.92	-1569.15	24.2288	0.198424	0.210631	0.20796	0.218863	0.215364	0.208638	0.216577	0.209179	0.189715	0.1678	0.154603
21400	-1547.09	-1572.83	25.7441	0.123822	0.13125	0.136574	0.131745	0.130843	0.117798	0.124277	0.114473	0.112156	0.110389	0.109558
21410	-1550.44	-1567.69	17.2553	0.0966133	0.105848	0.11014	0.102433	0.0998622	0.110973	0.102862	0.096277	0.0990536	0.101549	0.10453
21420	-1544.92	-1568.82	23.9017	0.0933244	0.0981676	0.0951607	0.102466	0.111796	0.110578	0.11769	0.11513	0.114965	0.113625	0.116213
21430	-1541.98	-1568.38	26.401	0.101317	0.106042	0.102772	0.106998	0.110668	0.114919	0.116217	0.12157	0.126695	0.124257	0.131355
21440	-1545.18	-1569.24	24.0574	0.227804	0.256108	0.248901	0.265327	0.278408	0.28578	0.303532	0.315213	0.322707	0.308642	0.31115
21450	-1543.14	-1568.65	25.5084	0.165523	0.177133	0.19693	0.205755	0.203725	0.215498	0.200333	0.208889	0.208948	0.21473	0.222819
21460	-1548.65	-1567.28	18.6318	0.172581	0.186269	0.18891	0.201617	0.215494	0.213837	0.198068	0.185525	0.215246	0.235903	0.224083
21470	-1544.6	-1569.08	24.4732	0.18702	0.193769	0.198905	0.210055	0.200712	0.190814	0.197469	0.207193	0.218825	0.206348	0.215869
21480	-1544.47	-1570.43	25.9574	0.228759	0.230056	0.233774	0.214231	0.21132	0.209728	0.209124	0.207379	0.22176	0.231895	0.221731
21490	-1546.86	-1570.53	23.6612	0.177541	0.182256	0.195435	0.199587	0.187505	0.211378	0.210463	0.203216	0.193469	0.197467	0.20852
21500	-1552.27	-1570.13	17.8623	0.124175	0.122218	0.12283	0.121861	0.123718	0.124581	0.123897	0.137052	0.136435	0.139223	0.145362
21510	-1547.42	-1567.43	20.0061	0.151125	0.167786	0.168775	0.159884	0.186429	0.191083	0.204104	0.21075	0.219174	0.214908	0.20635
21520	-1545.4	-1568.27	22.865	0.119668	0.115228	0.130113	0.139221	0.13082	0.125953	0.124238	0.129586	0.131276	0.142333	0.144122
21530	-1544.61	-1568.65	24.041	0.223842	0.23019	0.223585	0.256107	0.24017	0.24892	0.241016	0.233873	0.248839	0.253768	0.239944
21540	-1545.97	-1572.68	26.7066	0.283997	0.280066	0.280553	0.286334	0.280785	0.295832	0.280759	0.275153	0.270233	0.282619	0.294205
21550	-1545.8	-1570.02	24.2118	0.165563	0.168907	0.183818	0.176735	0.172439	0.179891	0.192893	0.175064	0.187081	0.183307	0.17894
21560	-1551	-1568.67	17.6647	0.139296	0.149111	0.1641	0.158041	0.152118	0.166029	0.160058	0.164489	0.165258	0.168194	0.172474
21570	-1545.44	-1567.9	22.4574	0.158025	0.168774	0.169694	0.204715	0.209967	0.206493	0.211605	0.208798	0.224809	0.230842	0.228068
21580	-1557.78	-1568.1	10.3244	0.148226	0.169966	0.191819	0.163912	0.166802	0.201464	0.183826	0.178826	0.194086	0.205134	0.191538
21590	-1547.73	-1568.2	20.4696	0.129351	0.134268	0.13606	0.145339	0.153614	0.175088	0.164023	0.162815	0.173782	0.17968	0.196078
21600	-1547.54	-1569.55	22.012	0.0918404	0.0884443	0.0918742	0.0935938	0.104746	0.107199	0.110843	0.111735	0.119393	0.112869	0.109515
21610	-1549.05	-1569.77	20.7166	0.0917267	0.094114	0.0941168	0.0881152	0.0884116	0.0971207	0.110836	0.110501	0.108705	0.110383	0.114013
21620	-1543.5	-1568.17	24.667	0.134467	0.135581	0.151959	0.153425	0.153127	0.164953	0.171093	0.172424	0.175155	0.177698	0.186846
21630	-1546.69	-1567.7	21.0116	0.132021	0.13214	0.134758	0.129325	0.130986	0.137508	0.140412	0.138905	0.138265	0.137353	0.147067
21640	-1542.62	-1569.03	26.4146	0.167959	0.163969	0.159842	0.164467	0.172667	0.174239	0.176686	0.18439	0.199244	0.2118	0.211591
21650	-1543.16	-1568.83	25.6718	0.168298	0.186063	0.197716	0.190043	0.190683	0.205843	0.205843	0.199924	0.202423	0.18206	0.172541
21660	-1542.83	-1567.91	25.0831	0.161883	0.177492	0.168751	0.185097	0.183055	0.172847	0.182925	0.172461	0.178909	0.178226	0.175092
21670	-1554.12	-1569.68	15.5613	0.127927	0.138631	0.132808	0.138683	0.134648	0.121575	0.113071	0.116194	0.114063	0.109902	0.10922
21680	-1547.65	-1570.33	22.6831	0.0966699	0.100408	0.0922485	0.0842632	0.0825132	0.0845257	0.0915975	0.0961023	0.0934515	0.0919818	0.0888628
21690	-1544.75	-1567.45	22.7035	0.133081	0.136864	0.149217	0.162114	0.16982	0.171848	0.158855	0.141409	0.135407	0.140523	0.140022
21700	-1546.71	-1569.39	22.6787	0.170334	0.178788	0.188527	0.207305	0.210804	0.200368	0.217233	0.20642	0.178228	0.180891	0.183699
21710	-1546.04	-1568.56	22.5216	0.18307	0.209992	0.22533	0.23586	0.241319	0.243932	0.273449	0.271882	0.289184	0.301675	0.29979
21720	-1546.24	-1569.85	23.6064	0.165974	0.173426	0.183325	0.192196	0.200409	0.200571	0.200159	0.212737	0.221427	0.209766	0.216406
21730	-1544.61	-1568.72	24.102	0.13149	0.124493	0.129284	0.140655	0.13372	0.13421	0.133935	0.141156	0.145094	0.150901	0.157604
21740	-1548.42	-1571.31	22.8909	0.0855102	0.0817551	0.0751951	0.0733799	0.0769324	0.0761261	0.0781235	0.0790415	0.0852227	0.081783	0.0781014
21750	-1544.02	-1569.61	25.5907	0.234306	0.240975	0.217253	0.214565	0.217753	0.221473	0.211884	0.217696	0.220138	0.216647	0.229194
21760	-1546.26	-1568.89	22.6313	0.208119	0.213503	0.208823	0.212198	0.21106	0.195439	0.188968	0.196171	0.182094	0.177596	0.183232
21770	-1543.25	-1567.51	24.2642	0.173417	0.181496	0.196732	0.202331	0.200594	0.191481	0.1927	0.181475	0.192911	0.19416	0.188096
21780	-1553.26	-1574.06	20.8024	0.177232	0.18134	0.18115	0.180065	0.165965	0.17725	0.171695	0.175552	0.172114	0.15625	0.142989
21790	-1554.92	-1574.19	19.2702	0.102331	0.106785	0.10785	0.108242	0.0986399	0.0942784	0.0833771	0.0858419	0.0838186	0.0843448	0.0749546
21800	-1548.77	-1567.48	18.7073	0.117708	0.121443	0.115225	0.1091	0.108712	0.114282	0.117071	0.112769	0.116511	0.112574	0.107234
21810	-1547.95	-1570.15	22.2054	0.145745	0.156712	0.16168	0.161844	0.163549	0.161433	0.155484	0.153848	0.143428	0.14419	0.142696
21820	-1545.57	-1570.84	25.2763	0.219201	0.210375	0.211003	0.216456	0.216763	0.230235	0.212707	0.205978	0.210172	0.220072	0.215428
21830	-1554.13	-1570.83	16.701	0.0945909	0.0930266	0.0804744	0.0793026	0.0729019	0.078181	0.0810705	0.0789489	0.0828503	0.0802266	0.0799707
21840	-1547.96	-1569.05	21.0885	0.155319	0.149536	0.145984	0.14119	0.140854	0.141569	0.136138	0.13962	0.12511	0.124392	0.131474
21850	-1544.11	-1567.4	23.2881	0.145116	0.155036	0.162098	0.1689	0.171755	0.166462	0.152182	0.150379	0.165134	0.161244	0.153556
21860	-1555.73	-1571.64	15.907	0.169554	0.169799	0.189441	0.195212	0.202329	0.209334	0.216344	0.188229	0.179799	0.183612	0.194407
21870	-1545.57	-1568.15	22.5801	0.106215	0.110442	0.116125	0.111497	0.119521	0.122851	0.118064	0.126887	0.123744	0.11164	0.108183
21880	-1548.77	-1570.01	21.2382	0.246955	0.274027	0.256284	0.272253	0.263769	0.243832	0.262457	0.259367	0.25928	0.262481	0.279475
21890	-1546.98	-1569.69	22.7193	0.20723	0.239454	0.261845	0.268655	0.250172	0.232436	0.233467	0.223507	0.232009	0.233952	0.235617
21900	-1547.87	-1567.84	19.9684	0.144783	0.152191	0.141694	0.145925	0.140815	0.14609	0.152272	0.144157	0.146232	0.136865	0.124526
