Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	extinction[41]	extinction[42]	extinction[43]	extinction[44]	extinction[45]	extinction[46]	extinction[47]	extinction[48]	extinction[49]	extinction[50]	extinction[51]
34220	-1234.83	-1570.58	335.741	0.00996802	0.0101016	0.0103074	0.0104722	0.0104111	0.010536	0.0106179	0.0106699	0.0107724	0.0109471	0.011085	0.0111095	0.0110448	0.0109574	0.0108827	0.0108513	0.0108834	0.0108163	0.0108055	0.0110914	0.0117972	0.0127582	0.0138984	0.0150359	0.0157745	0.0168869	0.0177702	0.0188917	0.0201117	0.0216875	0.0231245	0.0244488	0.0254596	0.026426	0.0264393	0.0258667	0.0252166	0.0241864	0.0237011	0.023413	0.0229566	0.0225365	0.0220074	0.0222321	0.0223658	0.0225446	0.022777	0.0233241	0.0234648	0.0237894	0.0231927
34230	-1242.21	-1570.71	328.505	0.00953351	0.00955557	0.00972692	0.00986188	0.010001	0.0101979	0.0101708	0.0102651	0.0103165	0.0103195	0.0104237	0.0104995	0.0105814	0.0105586	0.0104699	0.0103521	0.0104844	0.010384	0.0103296	0.0107448	0.0113579	0.0122054	0.0132599	0.0141277	0.0149684	0.0161163	0.0173012	0.0181824	0.0193332	0.0208959	0.0221507	0.0230075	0.0240773	0.0248227	0.025226	0.0251725	0.0246214	0.0236563	0.0229511	0.0225882	0.0223067	0.0219991	0.0215571	0.0213644	0.0216531	0.0219967	0.0219745	0.0223425	0.0228956	0.0226597	0.0222823
34240	-1299.72	-1571.46	271.744	5.0059e-05	5.09392e-05	5.07693e-05	5.1479e-05	5.17257e-05	5.2077e-05	5.30962e-05	5.46568e-05	5.54516e-05	5.5932e-05	5.6027e-05	5.59379e-05	5.59843e-05	5.51682e-05	5.5136e-05	5.56307e-05	5.66004e-05	5.62234e-05	5.54989e-05	5.61703e-05	6.24493e-05	6.881e-05	7.47895e-05	8.28691e-05	8.93233e-05	9.73992e-05	0.00010482	0.000115832	0.000123535	0.000134652	0.000145545	0.000154461	0.000158368	0.000162389	0.000167256	0.000165516	0.000161212	0.00015169	0.000150404	0.000147388	0.000145118	0.000140641	0.000140342	0.000138098	0.00014064	0.00013992	0.000143076	0.000148291	0.000151963	0.000150423	0.000148093
34250	-1290.43	-1571.33	280.899	0.00155304	0.00157991	0.00159549	0.00159165	0.00164722	0.00164241	0.00165956	0.00166064	0.00165699	0.00168928	0.00166724	0.00169748	0.00171836	0.001705	0.0017189	0.00170523	0.00171273	0.00169312	0.00169074	0.00176903	0.00192886	0.00215097	0.00236717	0.00262818	0.00290268	0.00314615	0.00349181	0.00374828	0.00411969	0.00457705	0.00488166	0.00507402	0.00523986	0.00539955	0.00542984	0.00543415	0.00542086	0.00519258	0.00512141	0.00496028	0.00477395	0.00462537	0.00460921	0.00461427	0.00468446	0.00462896	0.00463608	0.00488945	0.00496128	0.00486128	0.00473361
34260	-1313.24	-1573.46	260.218	0.0314336	0.0311125	0.030723	0.0316405	0.0320527	0.0323597	0.0328349	0.0316588	0.0317813	0.0315229	0.0321405	0.0328466	0.032951	0.033286	0.0327508	0.0335589	0.0334446	0.0332483	0.0339693	0.0347592	0.0385848	0.0436682	0.0485885	0.0545715	0.0577918	0.0635277	0.0710333	0.0784806	0.0851223	0.0951696	0.103183	0.11124	0.11853	0.122628	0.124094	0.120963	0.116443	0.110224	0.106463	0.10564	0.104421	0.102452	0.0982157	0.0983011	0.101196	0.0996648	0.0995964	0.104554	0.10627	0.106095	0.0996113
34270	-1282.72	-1570.53	287.817	0.000178729	0.000183609	0.000184196	0.000186245	0.00019133	0.000192223	0.000192966	0.000193705	0.000193106	0.000194914	0.000194051	0.000194867	0.000194459	0.000193874	0.000193953	0.00019602	0.000193135	0.000194269	0.000196391	0.000208247	0.000228507	0.000254809	0.000290888	0.000314559	0.000342112	0.000375733	0.000411919	0.000450933	0.000495935	0.000548648	0.000590135	0.000635288	0.000679727	0.000704401	0.000711161	0.000698217	0.000670122	0.000641776	0.000611013	0.000616943	0.000612012	0.000587737	0.000573821	0.000577935	0.000590126	0.000593243	0.000592195	0.000590229	0.000609499	0.000601672	0.000584217
34280	-1264.81	-1570.95	306.143	0.000335678	0.000335407	0.000338821	0.000343627	0.000343446	0.000342067	0.00034231	0.000345492	0.000344638	0.000345704	0.000347802	0.000349232	0.000347347	0.000345669	0.000348434	0.00034939	0.00034654	0.000340888	0.000349274	0.000361158	0.00039689	0.000444325	0.000507496	0.000557375	0.000600862	0.0006615	0.000712944	0.000780185	0.000866486	0.000955021	0.00103587	0.0010931	0.00114891	0.00119914	0.00122562	0.00120525	0.00114892	0.00109723	0.00108357	0.00105597	0.00102851	0.00100037	0.000992133	0.000989272	0.000999726	0.00100019	0.00101226	0.00101849	0.00104396	0.00103607	0.000993935
34290	-1298.41	-1570.02	271.611	0.00101147	0.00103584	0.00105802	0.00105083	0.00110632	0.001105	0.00113056	0.00112573	0.00118542	0.00117155	0.00114376	0.00119784	0.00114409	0.00111787	0.00112767	0.00113201	0.00113948	0.00112744	0.00113575	0.00117135	0.00130247	0.00149854	0.00173719	0.00196287	0.00225511	0.0025552	0.00281948	0.00316532	0.00363867	0.00410097	0.00443157	0.004856	0.00520485	0.00538164	0.00545958	0.00525251	0.00507	0.00477361	0.0045287	0.00449117	0.00428216	0.00409642	0.00408883	0.0039587	0.00401455	0.00412667	0.00423115	0.00432562	0.00434038	0.00418808	0.00405758
34300	-1285.17	-1571.45	286.275	0.000183774	0.000184455	0.000190211	0.000191913	0.000195786	0.000199617	0.000195846	0.000196264	0.000198314	0.000201726	0.000200219	0.000203659	0.000200294	0.000197337	0.000196139	0.000199683	0.000197271	0.00019371	0.000196608	0.000203632	0.000228605	0.000258767	0.000299818	0.000342714	0.00037437	0.000425561	0.000486793	0.000530131	0.000605306	0.000684793	0.000724245	0.000775475	0.000825779	0.000864222	0.000875682	0.000872731	0.00081431	0.000777181	0.000746423	0.000727089	0.000704087	0.00067614	0.000656531	0.000659735	0.000673846	0.000677071	0.000676685	0.000697765	0.000717227	0.000696329	0.000675298
34310	-1264.06	-1570.74	306.684	0.00118167	0.00122744	0.00126195	0.00127894	0.00128703	0.00129082	0.00130877	0.00129672	0.00129589	0.00131421	0.00132533	0.00134833	0.00131647	0.00129867	0.00127187	0.00130315	0.00129246	0.00128237	0.00129362	0.00134647	0.00150671	0.00170879	0.00198777	0.00223998	0.00251235	0.00274458	0.00301511	0.00332041	0.00376696	0.00427241	0.00467292	0.00506075	0.00530985	0.00557658	0.00569886	0.00548125	0.00518038	0.0049427	0.00487859	0.00471555	0.00454066	0.00434071	0.00425791	0.00425314	0.0042902	0.00429441	0.00435679	0.00436811	0.00451692	0.0044879	0.00435303
34320	-1263.8	-1570.83	307.032	0.00170588	0.00173053	0.00179044	0.00181367	0.00185154	0.00188108	0.00187711	0.00187906	0.00189984	0.00190912	0.00191383	0.00194618	0.0019193	0.00184572	0.00183786	0.00184914	0.00184214	0.00179167	0.00179587	0.00187402	0.00210179	0.00240062	0.00278817	0.00313074	0.00347502	0.00389507	0.0043506	0.00481306	0.00542014	0.00615169	0.0067113	0.0070125	0.00745407	0.00767501	0.00797589	0.00771445	0.007378	0.00697077	0.0067715	0.00656976	0.00633409	0.00608156	0.00589391	0.00591128	0.00596865	0.00607498	0.00617449	0.00631358	0.00651196	0.00642492	0.00629842
34330	-1241.08	-1570.21	329.13	0.0164189	0.0170183	0.0171061	0.0170739	0.017187	0.0174015	0.017427	0.0174709	0.0177007	0.017614	0.0175304	0.017777	0.017256	0.0172575	0.0170427	0.0169201	0.016868	0.0167113	0.0167706	0.0176614	0.0197798	0.0225918	0.0255896	0.0285375	0.0316065	0.0351664	0.0389913	0.0431972	0.0479715	0.0543425	0.0596008	0.0624597	0.0651893	0.0684489	0.0689481	0.0671175	0.0639813	0.0613064	0.0592341	0.0586456	0.05579	0.0533377	0.0521389	0.0518211	0.0536189	0.0535114	0.0541465	0.0552684	0.0567867	0.0565291	0.0548986
34340	-1242.51	-1570.48	327.971	7.73738e-05	7.81746e-05	7.97195e-05	8.02856e-05	8.06432e-05	8.06315e-05	8.03085e-05	8.06881e-05	8.15654e-05	8.13566e-05	8.19366e-05	8.24104e-05	8.15409e-05	8.04062e-05	7.97364e-05	8.06125e-05	8.10703e-05	8.07533e-05	8.11565e-05	8.48332e-05	9.35927e-05	0.000105058	0.000120673	0.000136037	0.000151274	0.000167926	0.000186738	0.000203759	0.000225535	0.000254753	0.000280956	0.000295829	0.000312291	0.000328737	0.000336287	0.000330659	0.000309272	0.000291692	0.000282417	0.000277326	0.000265663	0.000257	0.000249466	0.000250986	0.000252826	0.00025662	0.000261529	0.000268017	0.000273755	0.000274691	0.000263654
34350	-1286.41	-1569.03	282.62	0.00543717	0.00555964	0.00565668	0.0056664	0.00572811	0.00575176	0.00572991	0.00569609	0.0057909	0.00581393	0.00579929	0.00581906	0.00586718	0.00585367	0.00582374	0.00580307	0.00577584	0.00577368	0.0056802	0.00589948	0.00651582	0.00740196	0.00831263	0.00930471	0.0104573	0.0115042	0.0128271	0.0140252	0.015681	0.0178179	0.0195645	0.0206423	0.0219932	0.0228107	0.0231599	0.0227394	0.0216615	0.0201478	0.0198078	0.0191449	0.0185312	0.017923	0.0174239	0.0175067	0.0178867	0.0179455	0.018225	0.0189137	0.0191857	0.0187083	0.0180344
34360	-1286.43	-1570.32	283.891	0.0275029	0.0281708	0.0286699	0.028442	0.0281845	0.0285167	0.0289435	0.0292779	0.029092	0.0291927	0.0294122	0.0295671	0.030113	0.0293069	0.0295341	0.0299482	0.0299491	0.0291482	0.0289001	0.0301386	0.032789	0.0362653	0.0407682	0.045042	0.0484992	0.0532761	0.0589587	0.06466	0.0701979	0.0785795	0.0852665	0.089831	0.0953025	0.0999481	0.101815	0.100229	0.0944858	0.0911363	0.0878057	0.0851415	0.0822482	0.080506	0.0792874	0.0779947	0.0789525	0.0793762	0.0816682	0.0839312	0.0855	0.0864558	0.0844829
34370	-1247.67	-1571.98	324.306	0.000770794	0.000783048	0.000797775	0.000803417	0.00081135	0.000808574	0.000821935	0.000837924	0.000839939	0.000832581	0.000829107	0.000841219	0.000835225	0.000822452	0.000825361	0.000834666	0.000832264	0.000813257	0.000816112	0.000849236	0.000931886	0.00105539	0.00117959	0.00130439	0.00143934	0.00160528	0.00176165	0.0019188	0.00211216	0.00236866	0.00259432	0.0027194	0.00290331	0.00306018	0.00314673	0.00307826	0.00295764	0.00280635	0.00269753	0.00264468	0.00254523	0.00243966	0.00241067	0.0024025	0.00245441	0.00243896	0.00244619	0.00256656	0.00266075	0.00267825	0.00262454
34380	-1239.84	-1570.51	330.661	0.0318841	0.0324175	0.0326942	0.0330423	0.033314	0.0334746	0.0336689	0.0336733	0.0335655	0.0334702	0.0338352	0.034024	0.0335691	0.0333056	0.0335736	0.0338304	0.033586	0.0334113	0.0337573	0.0347137	0.0381813	0.0419748	0.0465266	0.0511889	0.0556354	0.0608278	0.0665824	0.0724036	0.0797893	0.0880026	0.0957342	0.100737	0.106414	0.111196	0.113994	0.112367	0.10608	0.101637	0.0990212	0.0976625	0.0937728	0.0901447	0.089112	0.0894741	0.0905986	0.0922149	0.0935504	0.0967783	0.0993111	0.0986052	0.0963824
34390	-1253.07	-1569.8	316.729	0.0117642	0.0120191	0.0121756	0.0123457	0.0125316	0.0126935	0.0126405	0.0127834	0.0127396	0.0126941	0.01271	0.0129436	0.0127934	0.0126071	0.0125009	0.0126254	0.0127741	0.0127457	0.0127612	0.0132294	0.0143861	0.0159218	0.0176302	0.019204	0.0208881	0.0225997	0.0248043	0.0266688	0.0292918	0.0323229	0.0345407	0.0367423	0.0386009	0.0405008	0.0410929	0.0402071	0.038341	0.0369277	0.0362196	0.0355561	0.0345141	0.0335133	0.0326023	0.0329152	0.0333109	0.0334497	0.0345125	0.0355756	0.0364731	0.0364313	0.0354942
34400	-1230.91	-1570.52	339.604	0.00010847	0.000110683	0.000112619	0.000114084	0.000115218	0.000116718	0.0001172	0.000117783	0.000119093	0.000118197	0.000118276	0.000118955	0.000118103	0.000116905	0.000116563	0.000117477	0.000118074	0.000117246	0.000118254	0.000123649	0.000134428	0.000149397	0.000166612	0.000183159	0.00019827	0.000218562	0.000240625	0.000263871	0.000289336	0.000320623	0.000347776	0.00036867	0.000392839	0.000409144	0.000413582	0.000405828	0.000387932	0.000367892	0.000355956	0.000349338	0.000338109	0.000328078	0.000322717	0.000325294	0.000332404	0.000333256	0.000339817	0.000351875	0.00036409	0.000363166	0.00035309
34410	-1242.58	-1568.86	326.286	0.000884342	0.000891578	0.000902969	0.000915599	0.00092352	0.000936855	0.000944037	0.000946846	0.000951547	0.000946499	0.000939755	0.000943493	0.000943369	0.00094121	0.000934583	0.000947047	0.000951147	0.000946682	0.000961734	0.000998229	0.00108349	0.00120005	0.00132591	0.001455	0.00158816	0.00173749	0.00190696	0.00207771	0.00229901	0.00253551	0.00275125	0.00290262	0.00305597	0.00316928	0.00324947	0.00317522	0.00304713	0.00289206	0.00281847	0.00277895	0.00268916	0.00260082	0.00256905	0.00258993	0.00262943	0.00264211	0.00268123	0.00278713	0.00285134	0.00285143	0.00278093
34420	-1250.89	-1570.03	319.135	0.000424588	0.000432577	0.000435474	0.000441713	0.000446891	0.00044959	0.000453846	0.000456098	0.000456761	0.000457946	0.000454841	0.000454686	0.000457484	0.000454441	0.000455558	0.00045928	0.000463071	0.000459882	0.000458312	0.000479174	0.000523499	0.000579607	0.000648262	0.000709374	0.000767493	0.000843254	0.000930657	0.0010047	0.00111367	0.001233	0.00133437	0.00140499	0.00147397	0.00153237	0.00156086	0.00152996	0.00146342	0.0013922	0.0013554	0.00133784	0.00130006	0.00126499	0.00125227	0.00124684	0.00126071	0.00127161	0.00130322	0.00134458	0.00137748	0.00136265	0.00133331
34430	-1245.62	-1572.5	326.887	0.00224512	0.00228947	0.00232306	0.00236357	0.00238523	0.00241151	0.00243077	0.00242995	0.00242553	0.00241805	0.00242419	0.00243484	0.00243973	0.00242279	0.0023792	0.00241361	0.00242016	0.00243178	0.00245147	0.00255171	0.00277776	0.00310234	0.00344126	0.00375792	0.00406887	0.00443967	0.00480947	0.00525449	0.0058127	0.00635403	0.00680771	0.00716141	0.00749239	0.00778596	0.00788946	0.00778752	0.00753058	0.00714955	0.00699787	0.00685394	0.00674462	0.00647593	0.00635275	0.00635467	0.00644309	0.00650047	0.00664757	0.00681986	0.0070049	0.00699687	0.00683599
34440	-1227.33	-1569.01	341.676	0.0419665	0.0423566	0.0426503	0.0431893	0.0437209	0.0438081	0.0440782	0.0439657	0.0443342	0.0440906	0.0442122	0.0443218	0.0444511	0.0442286	0.0442284	0.0445823	0.0450794	0.0448398	0.0448118	0.0465287	0.0498859	0.0547673	0.0601643	0.0654118	0.0703106	0.0763349	0.0827821	0.0889813	0.0968822	0.104915	0.110945	0.11637	0.122566	0.127263	0.130368	0.127868	0.122769	0.118107	0.116078	0.113299	0.109567	0.10609	0.105368	0.105519	0.106708	0.107126	0.107847	0.111419	0.11416	0.113905	0.112156
34450	-1238.49	-1569.3	330.809	0.020476	0.02078	0.0209297	0.0211774	0.0212195	0.0214029	0.0215108	0.0214344	0.0214893	0.0212457	0.0212938	0.0213252	0.0215159	0.0213129	0.0213819	0.021514	0.0216197	0.021452	0.0216553	0.0224528	0.0242847	0.0267959	0.0296904	0.0324152	0.0348997	0.0382933	0.0411189	0.0446906	0.0485971	0.0529815	0.0568281	0.0594078	0.0624527	0.0642469	0.0653474	0.0641772	0.062017	0.0597163	0.0580979	0.0574308	0.0554812	0.0540543	0.0532324	0.0530842	0.0538057	0.0540486	0.0545552	0.0559989	0.0573534	0.057177	0.056072
34460	-1277.1	-1569.15	292.057	0.00609645	0.00615377	0.00620891	0.0062526	0.0063249	0.00629772	0.00634383	0.00635426	0.00639647	0.00639211	0.00640648	0.00637786	0.00635767	0.00636688	0.00634272	0.00636749	0.00641803	0.00638148	0.00641045	0.00668332	0.00713648	0.0077895	0.00848642	0.00920017	0.00993963	0.010648	0.011444	0.0122043	0.0132289	0.0143335	0.0152452	0.0159408	0.016611	0.017236	0.017478	0.0172536	0.0166252	0.0160082	0.0157004	0.0154059	0.0149997	0.014568	0.0143424	0.0144673	0.0146046	0.0147576	0.0147395	0.0150911	0.0154103	0.0153034	0.0149922
34470	-1271.61	-1569.03	297.414	0.0372922	0.037647	0.0379973	0.0382134	0.0385354	0.0385117	0.0386017	0.0387517	0.0387224	0.0386869	0.0386679	0.0388931	0.0390191	0.0387142	0.0388126	0.0390842	0.0396074	0.0393135	0.0396057	0.0408762	0.0438255	0.0480647	0.0522772	0.0562761	0.0598957	0.0641102	0.068444	0.0732471	0.079235	0.0852573	0.0906022	0.0951586	0.100107	0.103276	0.104542	0.103258	0.0995379	0.0956086	0.0933837	0.0925206	0.089838	0.0881408	0.0859005	0.0854908	0.0867276	0.0870309	0.0879249	0.0906847	0.0921214	0.0921654	0.0901882
34480	-1267.41	-1569.09	301.682	0.0190281	0.0193162	0.019422	0.0195941	0.0197342	0.0197744	0.0198672	0.0197261	0.0198126	0.0198897	0.0200508	0.0200538	0.0200231	0.0198168	0.0198244	0.0199899	0.0201356	0.0201686	0.0202814	0.0211001	0.0227242	0.0247873	0.0270453	0.0291207	0.0314194	0.0335833	0.0359551	0.0384683	0.0413457	0.0450625	0.0479059	0.0503787	0.0527836	0.0547445	0.0556596	0.0546485	0.0527127	0.0507214	0.0495167	0.0489662	0.0473721	0.0462984	0.0456445	0.0452229	0.0455512	0.0458094	0.0462918	0.0477183	0.0486268	0.0482532	0.047026
34490	-1280.17	-1568.6	288.432	0.016883	0.0172427	0.0172866	0.0172788	0.0175264	0.0177753	0.0176961	0.0176235	0.0177578	0.0177323	0.0178878	0.0179467	0.0179737	0.0178377	0.017622	0.0177281	0.0178779	0.0179829	0.0179875	0.0187966	0.0204706	0.0225563	0.0249915	0.0273097	0.0292336	0.0315301	0.0341139	0.0367197	0.0401364	0.0438825	0.046477	0.0491491	0.05202	0.0536826	0.0547944	0.0542014	0.0519936	0.0497447	0.0484437	0.0474685	0.0462137	0.0447646	0.043868	0.0442297	0.0450199	0.0452035	0.0455236	0.0467217	0.047693	0.0478246	0.0467068
34500	-1248.68	-1567.84	319.163	0.0278665	0.0283359	0.0287165	0.0290534	0.0293211	0.0294135	0.0294	0.0293893	0.0295183	0.0293797	0.0294119	0.0294542	0.0296972	0.029545	0.0294118	0.0298058	0.029771	0.0294841	0.0297879	0.0309853	0.0336236	0.0372725	0.0414145	0.0451173	0.0488538	0.0532445	0.0579863	0.0627928	0.0685968	0.075419	0.0812425	0.0861669	0.090175	0.0941565	0.0952136	0.0938629	0.0894653	0.0853836	0.0827777	0.0809152	0.0785514	0.0763281	0.0756299	0.0762856	0.077353	0.0775274	0.0784113	0.0806268	0.0820314	0.0821737	0.0803495
34510	-1247.28	-1570.26	322.981	0.0353829	0.03601	0.0363233	0.0366389	0.0370956	0.0373457	0.0373727	0.0374689	0.0376403	0.0376853	0.0373935	0.0375019	0.0373463	0.037381	0.0372136	0.0371405	0.0374377	0.0374293	0.037835	0.0395355	0.0432001	0.0478893	0.0537266	0.0598229	0.0650977	0.0718998	0.0792314	0.086066	0.0943772	0.105192	0.114387	0.121187	0.127928	0.132443	0.135161	0.132287	0.126381	0.119723	0.116591	0.114692	0.111544	0.107796	0.106431	0.106633	0.108209	0.108072	0.109321	0.112617	0.116198	0.115274	0.112577
34520	-1218.8	-1569.43	350.631	0.0498703	0.0503007	0.0509303	0.0512202	0.0514277	0.0520054	0.0521477	0.0524156	0.0523055	0.052187	0.0522351	0.0522904	0.0520645	0.0516064	0.0513295	0.0518065	0.0523323	0.0519616	0.0518752	0.0543961	0.0596483	0.0669489	0.0750989	0.0828729	0.0905515	0.0989783	0.108477	0.117757	0.1298	0.144768	0.156797	0.165781	0.175495	0.183574	0.185224	0.181464	0.173245	0.16453	0.160157	0.157259	0.152261	0.148368	0.145217	0.14565	0.147671	0.149408	0.15085	0.155692	0.159055	0.158892	0.156109
34530	-1236.99	-1570.6	333.609	0.00639607	0.00649661	0.00657382	0.00660418	0.00662527	0.0066763	0.00672648	0.00672565	0.00674178	0.00676651	0.00675353	0.00675187	0.00671897	0.00666812	0.00670657	0.00675785	0.00678143	0.00674151	0.00678502	0.0070403	0.00772703	0.00865684	0.00973482	0.0106589	0.0116414	0.0128949	0.0141356	0.0153069	0.0170473	0.0190192	0.0205431	0.021814	0.0230789	0.0240924	0.0243423	0.0236997	0.022709	0.0215748	0.0207139	0.0204068	0.0197602	0.0191828	0.0188477	0.0190181	0.0192975	0.0194473	0.0197263	0.0203277	0.0209115	0.0208699	0.0202791
34540	-1295.41	-1568.41	273.001	0.0141529	0.0142377	0.0144454	0.0144904	0.01465	0.0146676	0.0147114	0.0148108	0.0147433	0.0147007	0.0147227	0.014701	0.0147809	0.014648	0.0146024	0.0148474	0.0149337	0.0148127	0.0147318	0.015441	0.0170432	0.0189178	0.0213084	0.0238328	0.0261764	0.0287706	0.0314446	0.0338726	0.03752	0.0417319	0.0453344	0.0483789	0.0513201	0.0530726	0.0539971	0.0529055	0.0503355	0.0476167	0.0461243	0.0449703	0.0437762	0.0423751	0.0417488	0.0422388	0.0429599	0.0431652	0.0438355	0.0452969	0.0467406	0.0461578	0.0449103
34550	-1297.95	-1570.26	272.307	0.000346759	0.000348588	0.000353214	0.000355304	0.00035875	0.000360586	0.000363388	0.000363942	0.000363598	0.000363635	0.000362577	0.000363323	0.0003635	0.000360871	0.000362106	0.00036279	0.0003644	0.000363157	0.000365647	0.000379643	0.000412607	0.000457951	0.000503243	0.000547576	0.000587047	0.000627326	0.000680593	0.000732232	0.00079219	0.000870525	0.000927153	0.000978386	0.00102538	0.00105639	0.00107166	0.00105463	0.00101557	0.000973727	0.000941551	0.000924409	0.000904981	0.000884301	0.000876338	0.000880018	0.000893369	0.000893401	0.000898803	0.00092599	0.000950317	0.0009587	0.000936126
34560	-1278.45	-1569.6	291.147	0.000268325	0.000271429	0.000273443	0.000275566	0.000277364	0.000277181	0.000276273	0.000279015	0.00027865	0.000280477	0.000280911	0.000281026	0.000281776	0.000280505	0.00027946	0.000280729	0.000283123	0.000281811	0.000284056	0.000294827	0.000314772	0.000343832	0.000379193	0.00040777	0.00044148	0.00047746	0.000512331	0.000545055	0.000585196	0.00063609	0.00068217	0.000712453	0.000744806	0.000768731	0.0007779	0.000766262	0.000732784	0.000707699	0.000688044	0.000683429	0.000668188	0.000650851	0.000643142	0.000645809	0.00064927	0.000653301	0.000665493	0.000679321	0.000692823	0.00069664	0.000677177
34570	-1305.5	-1569.11	263.603	0.00413402	0.0041615	0.0041886	0.00420069	0.00424116	0.00423909	0.00426726	0.00425899	0.00426611	0.0043047	0.00426647	0.00428941	0.00428312	0.00429392	0.00426929	0.00432021	0.00431757	0.00432795	0.00430305	0.0044659	0.00473072	0.00510831	0.00546469	0.00578708	0.00615196	0.00654611	0.00693935	0.00733277	0.00775313	0.0083967	0.00891581	0.00927118	0.00955812	0.00976046	0.00981743	0.00967291	0.00949696	0.00915976	0.00898602	0.00891667	0.00879108	0.00863236	0.00857321	0.00860701	0.00855336	0.00856899	0.00862967	0.00879764	0.00893612	0.00893557	0.00879159
34580	-1265.34	-1568.36	303.024	0.0012156	0.00122464	0.00122987	0.00124178	0.00124322	0.0012438	0.00124689	0.00124848	0.00124253	0.0012393	0.00124285	0.00125197	0.00125107	0.00124616	0.00124972	0.00126398	0.0012656	0.00126231	0.00126154	0.00128099	0.00132928	0.00139023	0.00145371	0.00151515	0.0015779	0.00163625	0.0016996	0.00175794	0.00182229	0.00189842	0.00196367	0.00200271	0.00203996	0.00206912	0.00210289	0.00209919	0.0020586	0.00201995	0.00200549	0.00199055	0.00195655	0.00192725	0.00190571	0.0019015	0.00191609	0.00191221	0.00192311	0.00195297	0.00197366	0.00196285	0.00193563
34590	-1283.95	-1569.6	285.65	0.000365203	0.000368986	0.000371785	0.000374261	0.000374281	0.000377532	0.000378814	0.00037982	0.000378167	0.000376957	0.000375944	0.000377263	0.000376677	0.000377539	0.00037908	0.000380109	0.000381646	0.000380243	0.000378865	0.000385619	0.000401366	0.000420332	0.000437275	0.000455636	0.000473966	0.000492607	0.000514719	0.000532394	0.000555927	0.000581185	0.000599462	0.000611927	0.000626733	0.000636257	0.000643251	0.000638584	0.000629018	0.000620645	0.000610453	0.000608851	0.000598359	0.000585137	0.000576782	0.000582242	0.000585829	0.000587052	0.000591404	0.000595058	0.000603841	0.000606283	0.0006026
34600	-1255.98	-1572.58	316.599	0.000183891	0.000185833	0.000186246	0.000186921	0.000187686	0.000189091	0.000189427	0.000191183	0.000191234	0.000191558	0.000191242	0.000191262	0.000191356	0.000190969	0.000191062	0.000191366	0.000191199	0.000191906	0.000191749	0.000193703	0.000201792	0.000211012	0.000220341	0.000230117	0.00024008	0.000250069	0.000260192	0.000270466	0.00028203	0.000293514	0.000304659	0.000312026	0.000318707	0.000325382	0.000327662	0.000324407	0.000319933	0.000313459	0.00030844	0.000304812	0.000301184	0.00029736	0.000294947	0.000295189	0.00029788	0.000299078	0.000299625	0.000303717	0.000305724	0.000307207	0.000304761
34610	-1219.82	-1568.71	348.896	0.035616	0.0358957	0.0362069	0.0363641	0.0365165	0.0364674	0.0365894	0.0367291	0.037007	0.0369799	0.0368886	0.0370519	0.0370987	0.0369815	0.0370103	0.0373285	0.0372357	0.0370512	0.0370707	0.0378104	0.0392833	0.0411666	0.0430703	0.0450089	0.0467234	0.0487487	0.0508112	0.0528248	0.0551247	0.0576501	0.0596335	0.0615258	0.0629858	0.0641866	0.064443	0.063781	0.0625178	0.0612906	0.0606481	0.0603736	0.0598971	0.059189	0.0586492	0.0586122	0.0587381	0.0587254	0.059177	0.0599609	0.0605792	0.0605831	0.0599047
34620	-1244.12	-1570.58	326.459	0.000874277	0.00088292	0.000890254	0.000893324	0.00089757	0.000900412	0.000904707	0.000905224	0.00090803	0.000911635	0.000907871	0.000908817	0.000909595	0.000907269	0.000908974	0.000911986	0.000915113	0.000910858	0.000913053	0.000927652	0.000963374	0.00100679	0.0010534	0.00109305	0.00113434	0.00118222	0.00123219	0.00127632	0.00132961	0.00139287	0.00144226	0.00147525	0.00151213	0.00153627	0.00154123	0.00153318	0.00150173	0.00147195	0.00145886	0.00144774	0.00143401	0.00141588	0.00140443	0.00140282	0.00141873	0.00141934	0.00142473	0.00143962	0.0014611	0.00146005	0.00144574
34630	-1260.04	-1572.51	312.467	0.000119097	0.000120424	0.000121089	0.000121928	0.000122447	0.000122691	0.000122908	0.000123142	0.00012402	0.000124414	0.000124107	0.000124249	0.000123296	0.000123285	0.000123284	0.000123746	0.000123709	0.000123025	0.000124026	0.000126091	0.000130208	0.00013525	0.000140816	0.000145438	0.000151841	0.000157425	0.000164148	0.000170279	0.000176339	0.000184218	0.000188841	0.000192293	0.000196754	0.000199817	0.000201696	0.000201093	0.000198205	0.000194633	0.000191269	0.000188996	0.000187382	0.000185326	0.000184715	0.000183978	0.000185355	0.000184998	0.000185655	0.000188153	0.000190362	0.000191742	0.000189053
