Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
640	-3283.8013465129915858	-3300.5223507945179335	16.72100428152660001	0.60662282995177774225	0.415077	0.0547718	0.0443199	0.0886499	0.0172069	0.0124163	0.0540377	0.157394	0.00778095	0.0336465	0.0193683	0.154904	0.0395492	0.0136647	0.522587	0.00461126	0.00334183	0.445186	0.0106089	0.39364057508734673352	0.292798	0.291109	0.147849	0.268244	0.0544768	0.315933	0.88466	2.74493	1.0991222083381746444
650	-3282.4303828817542126	-3299.0707368838843649	16.640354002130212763	1.161374132051607555	0.477879	0.0499731	0.0552139	0.105473	0.0238597	0.00416757	0.0491523	0.176874	0.000968693	0.0412588	0.029321	0.173657	0.0178708	0.00993893	0.477651	0.00586411	0.00636888	0.487986	0.0121909	0.49554833291775191029	0.312489	0.298923	0.127391	0.261197	0.167984	0.520409	1.02233	2.28928	1.205669929848051769
660	-3284.9736160884872334	-3302.4413686995962962	17.467752611108846139	1.4389071027699931182	0.425698	0.0565944	0.099156	0.0601774	0.0185494	0.00659134	0.0630419	0.206634	0.0038821	0.0199064	0.0165251	0.129913	0.0219337	0.0115465	0.491148	0.00547552	0.00592316	0.468366	0.0175401	0.53659521411226607235	0.275099	0.312438	0.135101	0.277362	0.215729	0.578061	1.04662	2.15959	1.1286036338203955243
670	-3283.7253106523335191	-3300.479902803926052	16.754592151592603955	0.93338582971914407782	0.407255	0.0448782	0.0419412	0.0870626	0.0212647	0.00633049	0.0563078	0.231071	0.0185269	0.0354467	0.0197292	0.170429	0.0345112	0.0164071	0.509025	0.00239959	0.00451314	0.448091	0.0195637	0.49341104106595018441	0.284966	0.308076	0.133469	0.273489	0.123478	0.455771	0.988021	2.43273	1.1747529904588007721
680	-3287.5980061779259813	-3302.616493294969132	15.018487117043360257	2.0164539803210219659	0.547248	0.0618356	0.0709883	0.087538	0.024001	0.0019771	0.0596748	0.147591	0.0247517	0.0428074	0.0194623	0.258421	0.00918845	0.010413	0.568194	0.00527837	0.0145834	0.390228	0.011303	0.60494125817643906728	0.299594	0.29616	0.134299	0.269947	0.295231	0.656752	1.0704	1.97762	1.3554849799557064927
690	-3280.8656183166140181	-3297.7060564810494725	16.840438164435322932	1.0433238379419413899	0.508655	0.0500325	0.0494244	0.0779397	0.0160142	0.00889962	0.0469904	0.214419	0.00317085	0.0484491	0.00749193	0.127344	0.0189997	0.0207123	0.492962	0.0036713	0.0123019	0.461365	0.00898679	0.52638021925723832428	0.303889	0.289577	0.134087	0.272446	0.145516	0.489397	1.00682	2.35826	1.1778298843189676237
700	-3284.3668681104331881	-3301.1995606192235755	16.832692508790245256	1.2736694938494843576	0.43399	0.0490123	0.0722405	0.0966794	0.01582	0.00498262	0.083333	0.155239	0.00154573	0.0463272	0.0351547	0.180777	0.0154098	0.0174672	0.439443	0.00618781	0.00341288	0.522169	0.0113197	0.49063620979365130115	0.288926	0.299466	0.146231	0.265378	0.18815	0.545968	1.03382	2.23207	1.1905113747675968305
710	-3286.3108541109368161	-3304.2398378959010188	17.928983784964444226	1.1377640085934128678	0.409407	0.069506	0.0567112	0.0613327	0.0272896	0.00547287	0.083333	0.200159	0.00885947	0.0266077	0.0178297	0.0897277	0.0193282	0.0115638	0.527728	0.00904649	0.00594212	0.433301	0.0124189	0.52634312908057889757	0.29421	0.290137	0.164001	0.251652	0.163594	0.514575	1.01954	2.30229	1.0755642484995953101
720	-3279.7884437452548809	-3298.0529647517610101	18.264521006505948009	1.885406474545445743	0.383277	0.0694849	0.0519971	0.0842719	0.0189814	0.00779813	0.0529175	0.177729	0.0136921	0.0227407	0.0124782	0.109076	0.0326632	0.0108863	0.548199	0.00888804	0.0180599	0.408416	0.00555074	0.58681387094647141645	0.288124	0.294869	0.134133	0.282873	0.279201	0.642247	1.06684	2.01171	1.0371065352288779682
730	-3287.6120590576047107	-3303.8320773296686639	16.220018272063956744	1.4940365743368086981	0.51779	0.0513237	0.0545591	0.0705851	0.0115578	0.00302074	0.0703624	0.198935	0.0145315	0.0384734	0.0239037	0.155875	0.0420821	0.00823262	0.537316	0.0114641	0.0135728	0.421243	0.00817136	0.56570914202439770424	0.285524	0.33476	0.121387	0.258329	0.2244	0.587561	1.05007	2.13797	1.2530002657905940922
740	-3283.2189782185005242	-3300.4384375426211591	17.219459324120759192	1.3831841665478663561	0.434165	0.0605706	0.0648264	0.0901487	0.0165966	0.00919638	0.0610019	0.21896	0.0241949	0.0221597	0.00490388	0.107952	0.0387108	0.0118531	0.504373	0.00942757	0.011073	0.462063	0.00121052	0.55899925571545383551	0.301218	0.328624	0.12386	0.246299	0.2067	0.567883	1.04276	2.18266	1.1533875597415397252
750	-3286.475172488417229	-3303.0487517870028569	16.573579298585439545	1.2220958848377332373	0.543275	0.0407874	0.0577323	0.0757255	0.0253999	0.00184405	0.0741776	0.194097	0.042782	0.0334203	0.00335495	0.0829481	0.0393587	0.0105903	0.539918	0.00987739	0.0037776	0.434655	0.00118176	0.53682687607753454273	0.271467	0.324589	0.137476	0.266469	0.179034	0.534656	1.02887	2.25744	1.2149028768788618926
760	-3282.3042119768597331	-3298.8668750224719588	16.562663045612147528	2.3990403425438993068	0.515627	0.0568477	0.0598845	0.0802128	0.0231809	0.00303312	0.0529441	0.18635	0.0131192	0.0415473	0.0070561	0.0963547	0.0427507	0.0121021	0.525953	0.00469995	0.0168449	0.439867	0.000533641	0.62358102261950620893	0.306355	0.307225	0.129866	0.256554	0.336671	0.691689	1.07738	1.89426	1.1789084609741680154
770	-3287.1996464573699086	-3304.7975807473353598	17.59793428996551512	1.293749072798222155	0.416968	0.0711627	0.0599788	0.087915	0.0210999	0.00757967	0.0516438	0.18717	0.0325914	0.0269181	0.00715598	0.127634	0.0166156	0.0183723	0.56103	0.00125726	0.0355617	0.379433	0.0043455	0.56756815013498718159	0.279505	0.326449	0.127235	0.266811	0.191633	0.550192	1.0356	2.22257	1.1144331870566748233
780	-3288.7334843622898006	-3306.6563084345207244	17.922824072230927328	1.4341231013466666511	0.391138	0.0550831	0.0562196	0.0554444	0.021154	0.00646112	0.0559983	0.171673	0.018943	0.0622912	0.0170863	0.150121	0.0214964	0.0088937	0.53389	0.00409413	0.0313795	0.416396	0.00534661	0.51774055307654809344	0.30251	0.304882	0.142206	0.250402	0.214964	0.577211	1.04631	2.16152	1.0831101122969486461
790	-3282.3325335588456255	-3298.9606199518411813	16.628086392995527376	2.2627989383078039864	0.538491	0.0644512	0.0678116	0.0638034	0.0178337	0.0144739	0.0540213	0.140517	0.00830516	0.0230721	0.0160401	0.150121	0.0218576	0.0141032	0.494241	0.00637272	0.01213	0.469524	0.00362894	0.58413341676407581904	0.276155	0.311004	0.132302	0.280539	0.322749	0.680335	1.07536	1.92155	1.1807999933284096805
800	-3285.9115038588774951	-3303.6015803399941433	17.690076481116580709	2.7684282374461441911	0.334003	0.0681647	0.0559073	0.122583	0.0218706	0.0094812	0.0638257	0.183627	0.0311941	0.0364974	0.00160752	0.112181	0.000379803	0.0159782	0.416703	0.00612693	0.0125501	0.544663	0.00397906	0.56341523760999567827	0.295781	0.30792	0.148599	0.2477	0.370514	0.717843	1.08111	1.83054	1.0413233703027342525
810	-3281.7452948971799742	-3300.2918509874752999	18.546556090295503338	1.2184223521565693549	0.390586	0.0495923	0.0495598	0.0720161	0.0158902	0.00777917	0.0679254	0.129304	0.0263837	0.0382826	0.00549651	0.151266	0.0133934	0.0106875	0.412955	0.0130561	0.013369	0.546956	0.00297633	0.55620907631492755296	0.292547	0.282793	0.154571	0.27009	0.178376	0.533823	1.0285	2.2593	1.017475162471202621
820	-3283.000374175322122	-3301.8574607175683013	18.857086542246253913	1.4550726049455844358	0.419801	0.0611638	0.0493327	0.0752469	0.0209721	0.00721628	0.0556996	0.123285	0.0172368	0.048857	0.00549651	0.0945395	0.0107542	0.0328384	0.502198	0.00418975	0.0132514	0.446707	0.000815684	0.51390281160020856444	0.303723	0.288413	0.142183	0.265682	0.218298	0.580903	1.04767	2.15313	0.98960105723461344596
830	-3278.9182432453744696	-3296.7680328432270471	17.849789597852531386	2.3418429560841396153	0.364733	0.0577397	0.0493327	0.0958038	0.0209721	0.00893432	0.0526509	0.188915	0.00785324	0.0333572	0.00747571	0.150219	0.0158102	0.0174003	0.544827	0.00402706	0.00674271	0.424843	0.00215912	0.60702050369213278458	0.291815	0.313751	0.125918	0.268516	0.33093	0.687051	1.07659	1.90543	1.0537967501019880334
840	-3284.7097793184775583	-3303.0887423894437234	18.378963070966296556	1.0497854977197154103	0.343426	0.0994901	0.0671744	0.0884765	0.011729	0.00519764	0.0443749	0.172224	0.0136663	0.0353813	0.00751928	0.12377	0.0120888	0.0214893	0.535274	0.00400151	0.00338733	0.429961	0.00588753	0.54884051893455976234	0.285689	0.296259	0.140806	0.277246	0.146779	0.491221	1.00778	2.35422	1.0245188739700084035
850	-3290.3866802118313899	-3308.8862924695768015	18.499612257745567945	2.8731178771398351302	0.307189	0.0509945	0.0626598	0.083537	0.0210623	0.010058	0.0759487	0.211351	0.0261573	0.0114914	0.0132873	0.0764022	0.00282175	0.0182218	0.514682	0.00897239	0.0103504	0.439138	0.00863543	0.61271320556800279444	0.264019	0.30995	0.144006	0.282024	0.379202	0.724252	1.08181	1.81473	0.95296073343457077254
860	-3285.6604584428473572	-3303.6249861546857574	17.964527711838357504	1.1436315857555334752	0.367154	0.0444021	0.0764956	0.0948039	0.00935984	0.0151754	0.0630746	0.244215	0.0185841	0.0136154	0.0142699	0.081947	0.0292359	0.0122338	0.584143	0.00527963	0.00418582	0.382207	0.0119509	0.57282804423449462661	0.284005	0.295743	0.145485	0.274767	0.164689	0.516041	1.02025	2.29902	1.072332558756925458
870	-3282.1474777713747244	-3298.5351807901256507	16.38770301875115365	1.5918527619053877142	0.44338	0.0596673	0.0468692	0.0942475	0.0185052	0.015303	0.0503628	0.272056	0.0165019	0.0348064	0.00996974	0.148574	0.0244248	0.0196372	0.557244	0.000886703	0.00439573	0.415445	0.00239118	0.56492245858909850842	0.27819	0.305425	0.128519	0.287867	0.239169	0.603164	1.05539	2.10228	1.2346679358307173224
880	-3283.3940589843709859	-3301.7081620073477097	18.314103022976684798	1.2372498619615064364	0.38607	0.0502452	0.0509444	0.0684959	0.0118001	0.00971614	0.0594408	0.243954	0.0298025	0.0479409	0.0110538	0.05947	0.0124227	0.00988365	0.469694	0.0156964	0.0059434	0.487479	0.0113029	0.52343730795112097809	0.307011	0.309271	0.138813	0.244905	0.181738	0.538051	1.03038	2.24983	1.041355438669467004
890	-3292.304859886326085	-3308.6345226924513554	16.329662806125295305	0.92869262780017369785	0.400587	0.0866835	0.0840385	0.0927319	0.0145311	0.00935796	0.083656	0.20215	0.0213515	0.0573513	0.003605	0.148009	0.0125812	0.00805256	0.53209	0.0204119	0.00375969	0.429652	0.00603375	0.48411664730479436747	0.284561	0.336556	0.118542	0.260342	0.122516	0.454217	0.987101	2.43617	1.2166329813518623748
900	-3284.1917456118208065	-3302.5442724147087574	18.352526802887886959	0.68280435111324677688	0.327949	0.0458596	0.0700003	0.0732533	0.00875087	0.00935796	0.0351723	0.190417	0.018905	0.0257488	0.00760796	0.127619	0.0223736	0.00996038	0.464604	0.0128291	0.00809773	0.493082	0.011427	0.47100998418547240787	0.303949	0.31195	0.137063	0.247038	0.0705197	0.355303	0.918326	2.65585	0.96301455501684474214
910	-3286.3296205795709284	-3304.0990367480221721	17.769416168451343196	2.255477321385715328	0.436807	0.0631807	0.0371365	0.0807624	0.0222183	0.0080676	0.0557305	0.107318	0.025313	0.0618519	0.00449945	0.125092	0.0391272	0.00985566	0.599366	0.0131509	0.00947009	0.362104	0.00605397	0.5910298791207703184	0.290538	0.295852	0.140944	0.272666	0.321976	0.679694	1.07524	1.92309	1.0671055405684899409
920	-3284.4372303781651681	-3300.5670377006799754	16.129807322514640333	2.4422671819574399699	0.545849	0.0505353	0.0770628	0.0841512	0.0112179	0.00506304	0.0529253	0.153869	0.0275419	0.0255756	0.000733303	0.162476	0.02242	0.0129171	0.527282	0.00605634	0.00575857	0.440997	0.00698839	0.6414356648289225582	0.280641	0.327855	0.12503	0.266474	0.340914	0.695077	1.07794	1.88607	1.2194204770583936259
930	-3289.0434427066224998	-3304.0925097145131986	15.049067007890723602	1.8086374421124449263	0.529438	0.0505353	0.0469569	0.0938275	0.0172933	0.018055	0.0464783	0.308301	0.0203859	0.0393881	0.0186548	0.10595	0.066584	0.0109043	0.551775	0.00508328	0.013769	0.414585	0.00388374	0.57168509546306822688	0.293663	0.288414	0.13216	0.285762	0.26931	0.632989	1.06437	2.03333	1.3618476392572200773
940	-3283.2073527177240067	-3301.8264991956948506	18.619146477970396347	1.1528980638010333237	0.400136	0.0456481	0.051432	0.0805455	0.0166135	0.0122934	0.0464783	0.202651	0.0107721	0.0434174	0.00175331	0.0678156	0.0278053	0.0118899	0.515911	0.000925577	0.0348231	0.430696	0.00575485	0.51292554599149964289	0.278493	0.299626	0.130127	0.291754	0.166414	0.518334	1.02134	2.29391	1.0073615072441903795
950	-3295.1186289850816138	-3309.8154591783709293	14.696830193289629918	1.51203518616717969	0.529006	0.0612981	0.0464002	0.0835573	0.0153122	0.00431785	0.0791357	0.313387	0.0245539	0.0895231	0.0305337	0.114396	0.0136924	0.00428678	0.63912	0.000641058	0.0167128	0.319057	0.0201821	0.57764315790768139269	0.302798	0.315415	0.12369	0.258097	0.227176	0.590547	1.05112	2.13116	1.4051130386196730715
960	-3286.2636886049162968	-3300.6476507306610984	14.383962125744908178	0.80200332185588896206	0.614955	0.0791705	0.0646402	0.0925984	0.0237684	0.0048948	0.0543528	0.244652	0.00931533	0.064456	0.00191019	0.101026	0.034406	0.0101268	0.59072	0.00220231	0.0203167	0.374041	0.00259343	0.54129246880020687183	0.292877	0.317814	0.133	0.256309	0.095985	0.407939	0.957508	2.53857	1.3901449867206581157
970	-3292.4674991300225884	-3306.1910969719579043	13.723597841935170294	1.8893315723848356225	0.63487	0.0588189	0.0747776	0.0830207	0.0228502	0.0068515	0.0768182	0.281388	0.0163833	0.0160961	0.0321159	0.153516	0.0335197	0.00388901	0.4834	0.00260581	0.0140278	0.480911	0.0151657	0.57197718965974642114	0.310433	0.314553	0.140973	0.234041	0.279696	0.642705	1.06696	2.01064	1.4910258212225786512
980	-3292.5637985602238587	-3308.0917933886362334	15.527994828412415629	1.3608793048365876999	0.464582	0.0795203	0.0875854	0.0865499	0.025909	0.00521615	0.103227	0.242916	0.0132246	0.0443788	0.0371533	0.127063	0.00505946	0.014725	0.474048	0.00666234	0.0146764	0.481529	0.00835851	0.53364616998249758684	0.309706	0.292835	0.134423	0.263036	0.203009	0.563633	1.04109	2.19227	1.3223839777632793169
990	-3284.6150778995320252	-3300.6086255834716212	15.993547683939276283	1.5995436289427873433	0.555373	0.0833881	0.083697	0.0700581	0.0188011	0.00290589	0.0695736	0.208246	0.0190384	0.0208861	0.00593531	0.110167	0.0258468	0.0120806	0.494336	0.00297035	0.011218	0.474994	0.00440084	0.59438684158614840669	0.299663	0.305363	0.144999	0.249974	0.240298	0.604328	1.05577	2.0996	1.2739169563778802718
1000	-3283.4411945107731299	-3302.9517263211100726	19.510531810336981806	1.6888650863718788209	0.311686	0.0698532	0.0369684	0.0689381	0.0175742	0.0157233	0.0560852	0.127879	0.0102627	0.036827	0.0044866	0.130062	0.0335301	0.0168299	0.529001	0.00880913	0.00684343	0.427238	0.0112787	0.52927441326875435124	0.299667	0.298095	0.120883	0.281356	0.25308	0.617246	1.05983	2.06985	0.91987544414267463644
1010	-3290.006606093078517	-3306.7322140007813687	16.725607907703032851	1.0335446790841378295	0.420042	0.0396061	0.0480496	0.120611	0.0161411	0.00926662	0.121232	0.148499	0.00124792	0.0348485	0.0253156	0.170077	0.0335301	0.0101118	0.423283	0.008963	0.00875756	0.541106	0.00777817	0.48550883016510393286	0.308665	0.288904	0.140964	0.261468	0.143598	0.486607	1.00534	2.36445	1.1884657380920271574
1020	-3284.5365131896587627	-3299.3528672875968368	14.816354097938063461	0.75486411276871290266	0.524748	0.0818832	0.0635612	0.103244	0.0127761	0.0136401	0.0601993	0.29197	0.0211055	0.0541372	0.0171029	0.0893769	0.00264536	0.0140705	0.53779	0.0013356	0.00765482	0.435385	0.00376458	0.47180938275478911947	0.286967	0.289784	0.135117	0.288132	0.0859251	0.388307	0.943618	2.58215	1.3363893534792441464
1030	-3291.4488945237440021	-3308.230677136684335	16.781782612940020272	2.0336764252411878573	0.515185	0.0533481	0.0762877	0.107143	0.0256172	0.00853709	0.0470553	0.124613	0.0386197	0.0363024	0.00666684	0.1374	0.00149783	0.00895535	0.443908	0.00956342	0.00528551	0.525031	0.00725737	0.5910440291918039879	0.292215	0.323971	0.148628	0.235186	0.297262	0.658548	1.07081	1.97338	1.1782742853093040036
1040	-3291.3807063679041676	-3305.1992342618159455	13.818527893911987547	1.225195548591361705	0.723432	0.0533481	0.0941363	0.103375	0.0114599	0.0137965	0.0831884	0.0986252	0.0166345	0.0340842	0.0236783	0.214526	0.020231	0.0107384	0.444608	0.00628643	0.0117307	0.520112	0.00652453	0.52405354643692680927	0.284124	0.296681	0.139353	0.279843	0.179589	0.535355	1.02918	2.25587	1.4905154002412979164
1050	-3280.0635192072136306	-3298.9919566743456016	18.928437467132219751	0.6939199096724808502	0.336837	0.0549633	0.0531889	0.075902	0.0150911	0.00481855	0.0578142	0.14377	0.0234547	0.0234244	0.000854682	0.102901	0.0157814	0.0198954	0.573903	0.00399902	0.00688214	0.388663	0.00665748	0.41715630863480790413	0.267851	0.311085	0.136062	0.285002	0.07289	0.360647	0.922594	2.64387	0.90880048174786698389
1060	-3280.5965741647287359	-3296.820670313143637	16.224096148414727026	0.64594497149595064833	0.448636	0.0581922	0.067657	0.0970468	0.0239198	0.0099153	0.0701042	0.204203	0.0153825	0.0233633	0.0104266	0.118263	0.016566	0.0203694	0.406573	0.00745729	0.0116079	0.551098	0.00289374	0.41134320101221572008	0.292132	0.293081	0.140387	0.274399	0.0627017	0.336869	0.903063	2.69737	1.1636762990496523074
1070	-3287.2143069881822157	-3304.7446731841973815	17.530366196015275904	2.0591737543375754349	0.310963	0.0644837	0.0610699	0.0945981	0.0172489	0.0100687	0.0569235	0.235631	0.0396052	0.0453578	0.0162786	0.130156	0.0197031	0.0185942	0.555487	0.00704052	0.0106264	0.391225	0.0170266	0.54739083032000002138	0.267721	0.31314	0.141523	0.277616	0.300237	0.661162	1.0714	1.9672	1.1020871732766179818
1080	-3283.2985544413118078	-3302.0295507123614698	18.730996271049793478	1.6952504792556524205	0.393254	0.0461041	0.0611197	0.0899586	0.0191589	0.00729118	0.0300276	0.161527	0.0293443	0.0370413	0.0100295	0.0985279	0.0142507	0.0187768	0.474911	0.00812387	0.0079297	0.476874	0.013385	0.51845695814677794644	0.286987	0.282758	0.152414	0.277841	0.253971	0.618129	1.06009	2.06781	0.9976344935193275365
1090	-3288.3437136910911249	-3306.7954995803893326	18.451785889298321308	1.402494214026242414	0.454441	0.0685511	0.0377275	0.0663419	0.0149471	0.00343167	0.0642701	0.130961	0.0275912	0.030038	0.0160257	0.110545	0.00535099	0.015808	0.451997	0.00991808	0.00547926	0.500426	0.0163719	0.54079404817460852151	0.304335	0.290704	0.154935	0.250026	0.209859	0.571479	1.04414	2.17452	1.0302223352473072193
1100	-3285.4181007382917414	-3304.8172276137092922	19.399126875417216809	2.2751687522127106433	0.318882	0.0420626	0.0669584	0.0628699	0.0157923	0.00683756	0.0721857	0.158592	0.0187819	0.0218501	0.00268472	0.0920677	0.0233858	0.01324	0.43799	0.0123603	0.012046	0.509165	0.0151984	0.56529136909102040143	0.288702	0.292496	0.143154	0.275648	0.324049	0.681411	1.07556	1.91898	0.90295140747278535009
1110	-3287.5755669250793289	-3304.3123381185087055	16.73677119342945474	1.8883116747809587377	0.427647	0.0390528	0.0645086	0.0743261	0.0135492	0.00396696	0.067652	0.186018	0.0283212	0.0414677	0.0158965	0.205526	0.0218206	0.013081	0.45436	0.00849346	0.00270712	0.503541	0.0178171	0.55474039746712744403	0.292712	0.314988	0.13947	0.25283	0.279568	0.642586	1.06693	2.01092	1.1897535321999588298
1120	-3293.2165038105308668	-3311.1751677709403339	17.958663960409335658	1.7725664244353849242	0.330913	0.0474546	0.0756206	0.0777826	0.0167937	0.0103144	0.0501195	0.267602	0.0283212	0.0240727	0.0215892	0.100892	0.0207807	0.0191364	0.37551	0.00470859	0.0103339	0.586753	0.00355865	0.50385137897430576359	0.290437	0.3175	0.151185	0.240878	0.264527	0.628423	1.0631	2.04395	1.0722564720524405679
1130	-3291.3895125451640524	-3305.1320301350833688	13.742517589919316379	0.57970495939984034717	0.487165	0.0404845	0.0563943	0.0827257	0.0176626	0.00595816	0.0727304	0.416723	0.0183048	0.0606407	0.0159239	0.0954246	0.015381	0.022107	0.442728	0.00238684	0.00856479	0.520273	0.00393964	0.45121550377709412905	0.296372	0.276609	0.152013	0.275005	0.048951	0.300801	0.870601	2.77965	1.3855182230657039355
