Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
98510	-3282.7180047463507435	-3299.5984826512471955	16.880477904896608266	1.1218540398746472686	0.497059	0.0559865	0.0625526	0.11812	0.0194448	0.00386394	0.0679986	0.172319	0.00586546	0.0147307	0.026086	0.0887103	0.046754	0.0242065	0.472048	0.00445417	0.00217469	0.482424	0.0146932	0.51622550238441733406	0.282179	0.309579	0.129671	0.27857	0.160606	0.510545	1.01758	2.31127	1.1794921463776568693
98520	-3281.8665440785566716	-3301.3980025228488557	19.531458444292454146	2.607052176126385401	0.290603	0.0471814	0.0604967	0.0701238	0.0194464	0.0124367	0.0588142	0.139417	0.0192582	0.0200283	0.00905757	0.0887103	0.0327545	0.0241584	0.491091	0.00897793	0.000359022	0.463079	0.0123346	0.56498637610774016249	0.278465	0.301691	0.139423	0.280421	0.356377	0.707155	1.07975	1.85672	0.86832778701754953499
98530	-3295.1170309679478123	-3313.7602034075766824	18.643172439628809656	2.7225248382548370429	0.303204	0.0461877	0.0359054	0.0770942	0.0282488	0.00448502	0.0620015	0.233092	0.021284	0.008446	0.0284711	0.0810903	0.0197099	0.00955099	0.449936	0.00250233	0.00357249	0.524959	0.00947907	0.62576120594285922216	0.304265	0.279101	0.151098	0.265536	0.366588	0.714907	1.08075	1.83775	0.9492207819867770624
98540	-3289.3440314660128934	-3306.9185952036787057	17.574563737665972241	1.8408421586801713143	0.441699	0.040527	0.0834705	0.0608697	0.0266147	0.00512731	0.0829814	0.156016	0.00114937	0.0419041	0.0114484	0.122649	0.0335457	0.0144175	0.402842	0.000782278	0.00393244	0.554767	0.0232582	0.54942340998803429475	0.296181	0.304415	0.144261	0.255143	0.273506	0.636947	1.06544	2.0241	1.1080023311254092455
98550	-3287.2077642154190471	-3305.6374909037940597	18.429726688375193788	1.0803110851986181817	0.29955	0.0488165	0.0565175	0.0927952	0.0215116	0.00876881	0.0484793	0.190636	0.0117565	0.00879441	0.0408315	0.142268	0.0510861	0.0258543	0.399496	0.00193127	0.0111409	0.550159	0.0114185	0.50047764037113107172	0.314759	0.281824	0.150397	0.253019	0.152694	0.499628	1.01213	2.33555	1.0218115719773406269
98560	-3283.2213897137380627	-3300.4548864284638512	17.233496714725809795	0.67332153108626813243	0.386307	0.0604723	0.0488366	0.0836378	0.0270892	0.00369412	0.0475204	0.166435	0.0227224	0.00799852	0.0182302	0.155153	0.0438347	0.0215064	0.437242	0.00711211	0.0054394	0.525883	0.00281681	0.45951732383807447624	0.269778	0.298118	0.147894	0.28421	0.0685013	0.350666	0.914566	2.66627	1.0719317971386375099
98570	-3282.2354920153707099	-3300.0583817294173059	17.82288971404639355	0.79669707879169548992	0.390157	0.0631636	0.0513737	0.066296	0.0171045	0.00980648	0.0447908	0.242303	0.0149622	0.0260208	0.0388675	0.0502891	0.0300167	0.0106533	0.460979	0.010733	0.0186645	0.4976	0.0013709	0.48747321475202398666	0.300181	0.303193	0.128293	0.268332	0.0948557	0.405801	0.956035	2.54331	1.0451516491277996757
98580	-3280.3427432157131989	-3300.6559441445260745	20.313200928813007096	1.1151368313642833208	0.324018	0.0465521	0.0419239	0.0650316	0.0205533	0.00569608	0.0364653	0.15553	0.000675512	0.0203826	0.011093	0.0766951	0.0311925	0.0128458	0.48837	0.0167977	0.00824748	0.468652	0.00508676	0.53660414467854211651	0.288165	0.296705	0.143605	0.271525	0.159337	0.508819	1.01673	2.31511	0.83580886628378858738
98590	-3283.4223270952138591	-3300.3027890917637706	16.880461996549865233	0.75794963730865061446	0.431402	0.0737531	0.0431209	0.0772561	0.0103224	0.0123112	0.0727397	0.233163	0.00724441	0.0290829	0.0188125	0.0952869	0.0262252	0.0188248	0.477196	0.0126629	0.00546899	0.481315	0.00453226	0.47192531534329512644	0.293716	0.297334	0.130571	0.27838	0.0865851	0.389637	0.944586	2.57919	1.1307201481019928391
98600	-3282.9626415592024387	-3300.4208090573392838	17.458167498136695883	0.7533175768884807777	0.394652	0.0683635	0.0260492	0.067084	0.0202204	0.00246158	0.0704983	0.197934	0.0193189	0.00871522	0.0245618	0.131438	0.040537	0.0176303	0.479441	0.00468131	0.0114389	0.483267	0.0035418	0.47744829319810411228	0.276159	0.299173	0.151809	0.272858	0.0855943	0.387638	0.94313	2.58364	1.0718333512689937059
98610	-3281.4763389505696978	-3297.762947310362506	16.286608359792804634	0.81412748032633242001	0.477615	0.0575139	0.0555572	0.0993542	0.0189388	0.00579143	0.0812498	0.188058	0.00609949	0.0157502	0.0119071	0.131438	0.0530485	0.0196405	0.50188	0.00377287	0.0110399	0.45699	0.00667684	0.43400438841744648499	0.292688	0.308824	0.140429	0.25806	0.0985612	0.41276	0.960794	2.52788	1.2023209198662154762
98620	-3283.7435982887918726	-3302.9390407955120281	19.195442506720070241	3.2111755592633981493	0.291212	0.0661989	0.0374898	0.056471	0.0212216	0.00906398	0.0584106	0.190933	0.00814807	0.0172488	0.0196163	0.0580592	0.0247092	0.0193269	0.53418	0.0019892	0.00858499	0.432614	0.00330443	0.56009638917890169907	0.29071	0.288801	0.130594	0.289895	0.404967	0.742588	1.08338	1.76907	0.85878201986105140442
98630	-3284.671127339425766	-3305.3661622589806939	20.695034919555169495	1.0177547591669031668	0.254709	0.0753766	0.0375389	0.0810051	0.0171763	0.00719254	0.0399411	0.114595	0.0140295	0.0115412	0.0188401	0.0898867	0.0282505	0.0301312	0.447725	0.0065533	0.0064169	0.495093	0.0140797	0.41574581327465159886	0.289754	0.283566	0.142191	0.284489	0.140483	0.482024	1.00288	2.37461	0.79008272811648583289
98640	-3283.8689487150491004	-3302.0025828885391093	18.133634173489589614	0.60979353921890899759	0.312012	0.0581306	0.0707585	0.0634541	0.0082857	0.0233181	0.0677575	0.180963	0.00547653	0.0185893	0.0241092	0.0868097	0.0394723	0.0215516	0.443447	0.00361616	0.00939083	0.514817	0.00717776	0.35517034226965576993	0.297157	0.308046	0.130812	0.263986	0.0551341	0.317672	0.886234	2.74096	0.9591364321621700384
98650	-3280.3316252853164769	-3298.2356452278390861	17.904019942522229059	0.88979359762863763361	0.305186	0.0551908	0.0440404	0.094772	0.0216514	0.00846115	0.0458214	0.263787	0.0159183	0.0171611	0.0373572	0.0996633	0.0446876	0.016348	0.496417	0.00850268	0.00360795	0.47359	0.00153519	0.48263279581155771325	0.285302	0.29664	0.135728	0.28233	0.114475	0.440922	0.979036	2.46557	1.0536978331019257737
98660	-3284.0385502131534849	-3301.3066005920200041	17.268050378866760752	0.59589051985030894176	0.374041	0.0753121	0.0440404	0.0865602	0.0127772	0.00871676	0.0593228	0.158564	0.0220879	0.0126615	0.0269405	0.0996633	0.059297	0.024138	0.46251	0.00825235	0.00333955	0.498622	0.00313829	0.34439826404796675119	0.268088	0.302941	0.1391	0.289872	0.0522616	0.30998	0.879208	2.75855	1.039984704076233113
98670	-3284.1587482028571685	-3300.571556120747573	16.412807917890280152	0.6319260052802304628	0.45487	0.0753121	0.070922	0.0752526	0.015035	0.0151655	0.0690496	0.214439	0.0138083	0.020884	0.0224157	0.07236	0.0202292	0.0168503	0.528164	0.0050585	0.020504	0.420302	0.00912189	0.38719923573059050748	0.293256	0.308153	0.130455	0.268136	0.0597525	0.32956	0.896772	2.71392	1.1397424865368208646
98680	-3288.76369490502384	-3305.4795020491742434	16.715807144150662822	0.674466930542500398	0.412561	0.0770045	0.108044	0.0871605	0.0198303	0.0115951	0.0615426	0.171451	0.0129936	0.0333594	0.0228927	0.07236	0.0332715	0.0217773	0.482679	0.00303428	0.016414	0.472166	0.00392918	0.40066137381590649635	0.292565	0.312583	0.122861	0.271991	0.0687449	0.35123	0.915026	2.665	1.1240666464328155083
98690	-3282.2221538750632135	-3298.6559433686343255	16.433789493571115514	0.58151673560516170536	0.436836	0.0687703	0.0638244	0.0792112	0.0185847	0.013445	0.0500212	0.194215	0.0036222	0.0334824	0.0120896	0.106112	0.0369832	0.0118866	0.497665	0.00247701	0.0255208	0.460044	0.00240692	0.3995589848046310899	0.297697	0.307624	0.136428	0.25825	0.0493196	0.301841	0.871588	2.77725	1.1171975271539018593
98700	-3282.469760864199543	-3298.9847769539092042	16.515016089709749991	0.58151673560516170536	0.417031	0.0567483	0.0807795	0.0758486	0.0213505	0.00213506	0.0565076	0.184416	0.0120327	0.019799	0.0227431	0.109458	0.0502257	0.0142369	0.550051	0.00524645	0.00652252	0.419969	0.00397433	0.40501833502598577619	0.306176	0.31172	0.123574	0.258531	0.0493196	0.301841	0.871588	2.77725	1.1090748675400379231
98710	-3286.6399656414309902	-3301.8253520773428136	15.185386435911844671	0.46262503024215489988	0.413947	0.0703341	0.0828045	0.0849888	0.0205329	0.00442193	0.0590346	0.192006	0.00208514	0.0123239	0.0553386	0.140322	0.0373067	0.0113544	0.533943	0.00830393	0.0121267	0.421517	0.0127553	0.38242870400063938563	0.307524	0.297644	0.118928	0.275904	0.0266877	0.226818	0.791046	2.95545	1.175446350448265953
98720	-3296.3786169831128063	-3310.1072988114733562	13.72868182836061024	0.38096373419340706645	0.401185	0.0612087	0.0605413	0.0624912	0.0390089	0.0104214	0.0672108	0.293405	0.00811128	0.0221695	0.0318049	0.179873	0.0152386	0.00956725	0.494569	0.00191122	0.00157355	0.461477	0.0309015	0.3301919653243758912	0.280652	0.314072	0.133448	0.271829	0.0140666	0.167399	0.709831	3.1087	1.2526700735084872473
98730	-3292.6949591581492314	-3308.3338072790384103	15.638848120889056403	0.786514186128268733	0.503196	0.0523774	0.0407935	0.0531047	0.0163977	0.0102454	0.0824783	0.293405	0.029854	0.0434672	0.0212444	0.0583805	0.0564419	0.0183549	0.458717	0.00154676	0.00463073	0.507989	0.00876096	0.40965084696178843959	0.294017	0.30912	0.147497	0.249366	0.092686	0.401647	0.953147	2.55252	1.2613867160567604486
98740	-3280.7410554891425818	-3297.2157848335245944	16.474729344382012641	2.3031778344468594177	0.509502	0.0621343	0.0518299	0.0795672	0.0116287	0.0171191	0.0576322	0.204986	0.0029763	0.0138673	0.0176566	0.112486	0.0523038	0.0201212	0.502025	0.00340506	0.00514783	0.46087	0.00843093	0.57709381420388627948	0.287656	0.28759	0.138022	0.286732	0.326965	0.683812	1.07601	1.91322	1.193688788645955734
98750	-3285.2667706383708719	-3304.4040782487259094	19.137307610355005494	1.3628364782576607439	0.396461	0.0363879	0.0521903	0.0773762	0.0186155	0.00861169	0.0386873	0.160602	0.00576759	0.0302189	0.037927	0.0738349	0.0247889	0.021934	0.550508	0.00419565	0.00577669	0.40514	0.0124456	0.55344876644640184082	0.310426	0.271232	0.148457	0.269885	0.203335	0.56401	1.04124	2.19142	0.96146904869386995429
98760	-3283.7956406532621259	-3300.3138601964287773	16.518219543166587471	2.3163172863755003839	0.481931	0.0554096	0.0739125	0.0648943	0.0186155	0.0114693	0.0574782	0.132868	0.00555925	0.0151287	0.0269954	0.202429	0.0418419	0.0141966	0.567323	0.00230113	0.00882907	0.400135	0.0072152	0.63962482072179271952	0.288298	0.316596	0.130992	0.264114	0.32832	0.684923	1.07621	1.91055	1.1885335078837784284
98770	-3280.6780636026737739	-3300.991676954077775	20.313613351404150364	1.4523008397105003908	0.279645	0.0646542	0.062595	0.0560484	0.01748	0.00877129	0.0528042	0.153	0.00711021	0.0120746	0.0289613	0.0783662	0.0224529	0.013336	0.469293	0.00870184	0.0068927	0.499073	0.00270433	0.55038623827505317454	0.296397	0.300493	0.132591	0.270519	0.217859	0.580419	1.04749	2.15423	0.8439627438477258492
98780	-3282.3196270062644544	-3300.7267692127484224	18.407142206483925406	1.9768541635976026871	0.327356	0.0694193	0.0581789	0.0870102	0.0163929	0.0139473	0.0493206	0.202335	0.00931603	0.0153572	0.0156229	0.101955	0.0523821	0.0223373	0.50584	0.0108451	0.00474378	0.45126	0.00497339	0.55660963494928217266	0.276432	0.295297	0.154114	0.274157	0.290496	0.65253	1.0694	1.98757	1.0185929376943909652
98790	-3285.6680257849352529	-3303.3916850040532154	17.723659219117891439	1.1392139796786855399	0.392142	0.0619817	0.064936	0.0808675	0.0236324	0.0109813	0.0708897	0.181252	0.00728194	0.0213477	0.0113166	0.128662	0.0408862	0.007842	0.458175	0.019584	0.00796892	0.502163	0.00426727	0.5488549107609492772	0.302136	0.30846	0.1566	0.232804	0.163865	0.514939	1.01972	2.30148	1.096177318909649312
98800	-3285.2990896163528305	-3301.83847349050302	16.539383874150111353	1.1190311777570312035	0.472069	0.0580045	0.0491043	0.0916263	0.0204033	0.00276074	0.0935986	0.206335	0.0157094	0.0211594	0.00849129	0.138496	0.0356729	0.0104202	0.548538	0.0151828	0.00638633	0.416031	0.00344132	0.57107732301176250544	0.290452	0.318493	0.112307	0.278747	0.160073	0.509822	1.01723	2.31288	1.2134304121386334518
98810	-3287.3769020883387384	-3305.1618936901763846	17.784991601837567998	1.953524652108779458	0.418075	0.0524786	0.0443965	0.073078	0.0247135	0.0153322	0.0597121	0.152704	0.00658193	0.0242078	0.00781098	0.13967	0.0631744	0.0139874	0.519881	0.00656162	0.00482647	0.446113	0.00862979	0.56212779068408103011	0.264841	0.302884	0.133305	0.298969	0.287663	0.649979	1.06878	1.99358	1.0819346780457848034
98820	-3300.8507239594982821	-3316.1455899073898763	15.294865947891800317	7.2050055407427482379	0.418899	0.0478988	0.0479205	0.0794174	0.0421031	0.00128726	0.0455369	0.114648	0.0288482	0.0170955	0.0125599	0.078239	0.0280373	0.0228948	0.557899	0.0146803	0.00231409	0.400367	0.00184392	0.58859159084567536091	0.273567	0.319254	0.12053	0.28665	0.573969	0.842938	1.07848	1.50462	0.9624900953012600624
98830	-3292.8843588055597138	-3312.5851733916201738	19.700814586060182876	1.2525040437133914129	0.25689	0.0279398	0.056866	0.0821165	0.0310426	0.00629455	0.040695	0.218475	0.00932181	0.0134256	0.0179389	0.104569	0.0375686	0.0243107	0.459002	0.00542016	0.00787269	0.490539	0.0128553	0.58972807257404236125	0.315683	0.300211	0.134451	0.249655	0.184439	0.541408	1.03185	2.2423	0.90314270616367609001
98840	-3279.9254682625005444	-3299.255056863158643	19.329588600657857	1.6915799372199633588	0.331493	0.0441842	0.056866	0.0613848	0.0204288	0.00476024	0.0706387	0.152551	0.00643468	0.0238076	0.0128331	0.12825	0.0242549	0.0161652	0.565292	0.00695001	0.0117533	0.393509	0.00633045	0.55649535569471120233	0.293598	0.313524	0.135345	0.257533	0.253459	0.617622	1.05994	2.06898	0.93788748321192594304
98850	-3284.9153149667022262	-3302.0583038556010251	17.142988888898980093	0.89040879270502781839	0.502367	0.0501796	0.0594003	0.078188	0.0177317	0.00557976	0.0504878	0.171293	0.00306356	0.0217135	0.0164997	0.12825	0.0251399	0.0192493	0.507739	0.0164322	0.00178263	0.453634	0.00116233	0.53844701550627815934	0.307724	0.302862	0.146566	0.242848	0.114603	0.441139	0.97917	2.46509	1.1298939860636088017
98860	-3291.6521459200839672	-3308.6863305077022233	17.03418458761836618	1.9745661984918603249	0.360732	0.040493	0.0675125	0.108376	0.0314577	0.0149868	0.0800671	0.238095	0.0168801	0.0215934	0.0148642	0.111654	0.0492894	0.0217856	0.50893	0.00317172	0.00759097	0.456872	0.00164956	0.56896888346341634168	0.258835	0.330577	0.143401	0.267187	0.29022	0.652282	1.06934	1.98816	1.1560004031726396345
98870	-3282.8327581471121448	-3302.3193950737277191	19.486636926615396703	1.270494022712509663	0.325351	0.0510795	0.0680024	0.0653713	0.0147386	0.00819092	0.0894021	0.144691	0.00318721	0.0166659	0.0144497	0.103757	0.0201523	0.0245501	0.514507	0.00181837	0.00416014	0.438865	0.0160999	0.55147502880317389451	0.289246	0.290032	0.148141	0.272581	0.187596	0.545291	1.03353	2.23359	0.92503919759144759283
98880	-3292.0178142564986956	-3307.1407333553706849	15.122919098871793864	1.3627859890183471325	0.565949	0.0711729	0.0583647	0.0739029	0.0166914	0.015357	0.0942633	0.167968	0.00136298	0.0320407	0.000825331	0.230937	0.0340726	0.00984333	0.615443	0.0110934	0.0192894	0.342251	0.00207937	0.57467401208416823977	0.315807	0.288545	0.127575	0.268073	0.203326	0.564001	1.04123	2.19144	1.3629074858950747107
98890	-3286.9223484001154247	-3305.8504198078053378	18.928071407689941452	1.792497464542989638	0.37697	0.0428097	0.0464152	0.0806546	0.00865767	0.00830613	0.0807805	0.226492	0.0106987	0.0207816	0.00184852	0.0418852	0.0282718	0.00932456	0.527055	0.0148576	0.0152424	0.432945	0.000575754	0.58424710633793619508	0.295242	0.273586	0.153348	0.277824	0.267181	0.630964	1.06381	2.03805	0.97457066559792060456
98900	-3283.6988526098739385	-3302.6950257145003889	18.996173104626326023	0.9524310517190016645	0.333804	0.0404859	0.0544028	0.107272	0.0161887	0.0105102	0.0558642	0.21122	0.00717582	0.0161187	0.00723689	0.0731236	0.0195741	0.0169427	0.487388	0.00331078	0.0164654	0.463899	0.0119944	0.48668571256546933057	0.282503	0.294759	0.141598	0.281139	0.127368	0.461972	0.991648	2.41901	0.95297713783466730941
98910	-3281.4860349906980446	-3298.377881111834995	16.891846121137074732	0.77517741810036655536	0.374809	0.0581754	0.0402296	0.0878917	0.0133173	0.00760579	0.0506871	0.229975	0.0145484	0.0271294	0.0314404	0.165965	0.0318075	0.0246313	0.489509	0.00362946	0.0048447	0.474469	0.00291665	0.46323624210953978642	0.276185	0.308444	0.135473	0.279898	0.0902669	0.396945	0.949832	2.56296	1.1335811366945107714
98920	-3288.4069693378041848	-3307.0043753104455391	18.597405972641325889	0.77517741810036655536	0.304293	0.0506055	0.0460016	0.0721144	0.0201693	0.00839333	0.078894	0.214008	0.05027	0.0141369	0.0222236	0.0539642	0.0279513	0.0265039	0.441225	0.00440542	0.0132266	0.510541	0.00409788	0.44922462920757039173	0.282222	0.313152	0.14141	0.263216	0.0902669	0.396945	0.949832	2.56296	0.96302515154408552256
98930	-3281.741855320439754	-3301.0388825316663315	19.297027211226808419	0.93401653676041451746	0.327213	0.0324313	0.0391769	0.0894013	0.0174972	0.00607315	0.0588579	0.150461	0.0189574	0.0241437	0.0126779	0.0996496	0.0440502	0.0159783	0.446644	0.00655804	0.00862424	0.506658	0.0155372	0.5076626433122701787	0.297726	0.294583	0.139502	0.268189	0.123608	0.455979	0.988144	2.43227	0.92059106182738514867
98940	-3283.1785582088105002	-3299.0504272875637071	15.871869078753341853	1.6265470352447184421	0.594979	0.0493557	0.0516955	0.105594	0.0222511	0.00838157	0.0611774	0.179105	0.00229048	0.0254798	0.0171939	0.124875	0.043076	0.0136397	0.580221	0.00566625	0.0162456	0.381319	0.00290909	0.52780062086366341667	0.312676	0.288774	0.121534	0.277017	0.244226	0.608349	1.05706	2.09036	1.285454143508659719
98950	-3287.1673731851333287	-3305.1380142352459188	17.970641050112874382	2.0401975797123350631	0.430447	0.0612147	0.0462104	0.0759522	0.0190913	0.014792	0.0579927	0.116158	0.0287409	0.0292173	0.0150321	0.155464	0.00873861	0.0159329	0.58559	0.0040882	0.010157	0.38352	0.000711976	0.55209395812043571272	0.320106	0.290645	0.119059	0.27019	0.298026	0.659221	1.07096	1.97179	1.0590513179282035061
98960	-3290.5755270347199257	-3308.4655320643169034	17.890005029597062958	2.8726959095970339142	0.346974	0.0380169	0.0738332	0.0933685	0.0190005	0.014792	0.078253	0.120654	0.03904	0.0117931	0.00377817	0.155464	0.0189841	0.0187093	0.541356	0.00802064	0.0114565	0.414277	0.00618022	0.57800856897390173739	0.278291	0.316671	0.145968	0.259071	0.379167	0.724227	1.08181	1.8148	1.013951561196748008
98970	-3280.1437616754701594	-3299.2616667011793652	19.117905025709077904	1.4246197690587414364	0.296447	0.0610151	0.0621082	0.0755842	0.010767	0.00961145	0.0589618	0.20342	0.00161008	0.00993825	0.0125347	0.114912	0.046709	0.0168397	0.459164	0.00748461	0.00904808	0.503733	0.0037308	0.49288306989739982811	0.307079	0.299787	0.136432	0.256703	0.213439	0.575509	1.04567	2.16538	0.96361960314290084906
98980	-3290.5542138852538301	-3308.5693779109965362	18.015164025742578247	1.5216887496782869338	0.406266	0.0490002	0.0559589	0.103231	0.0146457	0.00664153	0.0806319	0.196577	0.0118631	0.0193932	0.00425421	0.0579233	0.066768	0.011994	0.446724	0.00424674	0.0158782	0.490084	0.0310731	0.5888545868710531872	0.300154	0.308655	0.130617	0.260573	0.228654	0.592127	1.05167	2.12755	1.0731532437097781596
98990	-3289.2601804111818637	-3305.9034295888177439	16.643249177635528468	2.4297526879578028591	0.455353	0.0579279	0.0547306	0.0895557	0.0154204	0.00686055	0.0665333	0.216402	0.00114274	0.0117026	0.0394949	0.111872	0.0418878	0.0219406	0.437942	0.00059142	0.0109172	0.521606	0.00700318	0.55631527263060753796	0.273964	0.292579	0.149857	0.2836	0.339694	0.694106	1.07778	1.88842	1.168883645448051567
99000	-3284.8096130511771662	-3302.7773734730644719	17.96776042188688649	1.677878296688352977	0.396846	0.0578899	0.0563095	0.0972704	0.0153676	0.00835645	0.0592706	0.219806	0.00118989	0.0256441	0.00957091	0.108986	0.017972	0.0185339	0.503444	0.00531448	0.00328034	0.464021	0.00540614	0.57060296565695178828	0.29811	0.27095	0.140565	0.290375	0.25154	0.615715	1.05936	2.07339	1.0744792358237584828
99010	-3286.5096727416994327	-3302.4695047159161732	15.959831974216708517	4.2806123449993087604	0.429126	0.0628676	0.0736442	0.0679563	0.0179626	0.0068041	0.0693519	0.199423	0.00290555	0.0484965	0.013129	0.0901116	0.0203974	0.0143722	0.534732	0.00437318	0.0083433	0.432762	0.00541747	0.6077430153944364255	0.278106	0.305858	0.143268	0.272767	0.469143	0.784386	1.08426	1.66221	1.1021762156536365485
99020	-3291.5607754638631377	-3307.6324241895690648	16.071648725706161542	1.2327457579188862979	0.567179	0.0520368	0.0709706	0.105169	0.0234301	0.0177065	0.0826121	0.170357	0.0313099	0.0144175	0.0172208	0.0826057	0.0304404	0.0120623	0.356714	0.00836742	0.00775978	0.610671	0.00442499	0.54423019736118327661	0.302175	0.298549	0.133026	0.26625	0.180937	0.537048	1.02994	2.25208	1.265456024908880428
99030	-3283.0164217119345267	-3301.3191229080266567	18.302701196092218794	1.8480977016721122919	0.400784	0.0676615	0.0373447	0.0908791	0.0202862	0.00916177	0.0497012	0.133325	0.0038056	0.0178063	0.0247871	0.143229	0.0361159	0.0125146	0.535998	0.0110354	0.0015071	0.430356	0.00858915	0.61325988089006788773	0.284798	0.289489	0.135651	0.290063	0.274442	0.637823	1.06568	2.02206	1.0348875125716197054
99040	-3282.4001140187483543	-3301.0817463336675246	18.681632314919319526	1.7130856267642364799	0.367873	0.0543733	0.0540073	0.0996385	0.013303	0.0109584	0.0648326	0.107964	0.00350644	0.0193457	0.0207334	0.143229	0.0422457	0.0255488	0.463994	0.0100283	0.00401926	0.491743	0.0046672	0.58703699709335788182	0.294752	0.298429	0.132025	0.274794	0.256444	0.620567	1.06082	2.06217	1.0020098764398075453
99050	-3282.4797168761720059	-3299.0753879035514728	16.595671027379072626	1.2722317345041114223	0.494566	0.0802659	0.0473899	0.0840035	0.0175321	0.00852753	0.0686161	0.186256	0.0100204	0.0221818	0.0316501	0.116011	0.0471581	0.00792788	0.601981	0.00834725	0.0153337	0.363133	0.00327716	0.5849873644255230154	0.301513	0.305541	0.120451	0.272495	0.187899	0.545662	1.03369	2.23275	1.214178574367120067
99060	-3285.0057350901461177	-3304.7198879369852875	19.714152846838718602	1.5044944833914264404	0.360386	0.0601817	0.044554	0.0569293	0.00987425	0.00810657	0.089517	0.135659	0.00230537	0.0151284	0.0164058	0.0724682	0.031956	0.0197786	0.492652	0.00338131	0.0145236	0.468236	0.00142812	0.54869561433503222236	0.264599	0.30361	0.152477	0.279314	0.226016	0.589303	1.05068	2.134	0.9034718472137631684
99070	-3281.9480774334965645	-3299.2789848180896115	17.330907384592784126	0.86055092077784600679	0.418364	0.0507028	0.0562734	0.110806	0.0203541	0.00478582	0.0548833	0.220747	0.0232281	0.0169574	0.0256638	0.0676083	0.0359708	0.0288457	0.461762	0.00329099	0.0075133	0.49194	0.00664778	0.48097558088370678808	0.306125	0.288872	0.133309	0.271694	0.108363	0.430416	0.972417	2.4888	1.1063451360164655579
99080	-3281.7902875604595465	-3300.8537347639276049	19.063447203467998037	1.8368917542615630367	0.345725	0.0532862	0.0529397	0.0828351	0.018432	0.00787164	0.0458481	0.189281	0.0131255	0.0098721	0.0180456	0.0836107	0.0384038	0.00968484	0.480406	0.0107514	0.0211146	0.463678	0.0143644	0.58432990503911164115	0.289722	0.311282	0.12967	0.269326	0.272995	0.636467	1.06532	2.02522	0.95927651470794539357
99090	-3287.6518297080206139	-3304.3229550998635204	16.671125391842839036	3.2841857030975214471	0.430067	0.0613346	0.0431636	0.118623	0.0264202	0.0101249	0.0581017	0.100331	0.0068709	0.010143	0.0239847	0.18093	0.0357133	0.00808977	0.558261	0.00531624	0.00674175	0.404723	0.0168678	0.61241680896202121964	0.290695	0.294582	0.128527	0.286196	0.410118	0.74614	1.0836	1.76014	1.1058072657981539155
99100	-3282.4566239159403267	-3301.5697671152288422	19.113143199288632701	2.9295661683819225196	0.26098	0.0516286	0.0544565	0.0839657	0.0131254	0.00494943	0.0623706	0.169726	0.00807038	0.02348	0.00931448	0.112204	0.0332937	0.0114572	0.530982	0.00677847	0.0141663	0.427393	0.00922376	0.59601596164902259645	0.287013	0.312662	0.123106	0.277219	0.383739	0.727552	1.08215	1.80656	0.88756445345318568663
99110	-3284.650241469969842	-3304.2518800973125508	19.601638627342573784	1.1161104346530998921	0.295612	0.057744	0.0406707	0.0914254	0.0169875	0.0155705	0.0670221	0.167157	0.0018538	0.0127176	0.00185596	0.0731254	0.065283	0.0213207	0.560671	0.0102787	0.00293239	0.403182	0.0016148	0.49620712929733928886	0.281231	0.305866	0.131235	0.281667	0.159522	0.509071	1.01686	2.31455	0.90702546649379578447
99120	-3284.2917706771527264	-3302.5929318898643032	18.301161212711530624	1.1453487547436684846	0.295612	0.075449	0.0513988	0.0792247	0.0187966	0.0102262	0.0499864	0.246645	0.0114138	0.0191504	0.0144033	0.0994945	0.0669607	0.0182569	0.478656	0.00747393	0.00170108	0.487646	0.00626592	0.49796421504852300677	0.272841	0.301613	0.135666	0.28988	0.165009	0.516468	1.02045	2.29807	1.0387618912210285771
99130	-3288.0786067388739866	-3304.5538641336211185	16.47525739474693296	2.0604433590230688544	0.424233	0.0483263	0.0606938	0.102404	0.0178887	0.013965	0.0800983	0.210666	0.0183075	0.0421232	0.0110596	0.128197	0.0495695	0.0128969	0.440914	0.0145345	0.0040504	0.521513	0.00609112	0.56833140266807358199	0.280615	0.313332	0.156839	0.249214	0.300385	0.661291	1.07143	1.96689	1.2075311527536909395
99140	-3281.7961560216231192	-3301.0638886323849874	19.267732610761715506	1.4438772806702699913	0.379316	0.0531822	0.0584453	0.0794412	0.0168235	0.00679626	0.0531154	0.132208	0.0102884	0.00530796	0.0182104	0.0961712	0.0392817	0.0166702	0.434613	0.00615242	0.00502296	0.532202	0.00534012	0.55120452068715797278	0.312431	0.291356	0.155253	0.24096	0.216521	0.57894	1.04695	2.15759	0.94858813992863999509
99150	-3277.6421796394279227	-3296.2126705125938315	18.570490873165955037	1.5948104564845109188	0.417171	0.0543388	0.0516113	0.0825693	0.0230526	0.00691731	0.0525004	0.172275	0.00322383	0.0123759	0.0182104	0.0931378	0.0289419	0.024458	0.484521	0.00472843	0.00141855	0.482482	0.00239198	0.56738520117894097883	0.285321	0.306396	0.137038	0.271245	0.239604	0.603613	1.05554	2.10125	1.0163258162689581265
