Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
1845	-1715.64	-1404.44	-311.192	0.0263328	0.718078	0.0482348	0.0163233	0.182215	0.00881629	0.002260592	0.327371	0.239347	0.131342	0.30194	67482.96	229835.2
1846	-1723.45	-1410.57	-312.877	0.0325047	0.829631	0.0595401	0.0201491	0.0424281	0.0157469	0.002260592	0.317106	0.243	0.133347	0.306547	78459.7	229835.2
1847	-1720.28	-1412.29	-307.99	0.0321476	0.820515	0.0588859	0.0199277	0.0419619	0.0265622	0.002260592	0.328378	0.251638	0.138086	0.281898	75698.22	160656.2
1848	-1720.41	-1410.27	-310.139	0.0314553	0.802847	0.0576179	0.0194986	0.062591	0.0259903	0.002260592	0.328378	0.251638	0.138086	0.281898	62531.03	160656.2
1849	-1726.03	-1407.31	-318.718	0.0258908	0.4984	0.0474251	0.0160493	0.371255	0.0409798	0.002260592	0.328378	0.251638	0.138086	0.281898	73645.91	185159.6
1850	-1735.9	-1413.08	-322.822	0.0261297	0.502999	0.0478627	0.00697041	0.37468	0.0413579	0.002260592	0.31947	0.254975	0.139918	0.285637	109408.8	129179.3
1851	-1723.52	-1402.82	-320.699	0.0157038	0.705203	0.0248668	0.00418918	0.225181	0.0248559	0.002260592	0.31947	0.254975	0.139918	0.285637	103118.3	129179.3
1852	-1724.31	-1401.62	-322.689	0.00959349	0.757409	0.0267076	0.00345032	0.144481	0.0583592	0.002260592	0.325007	0.244506	0.142343	0.288144	103118.3	137865
1853	-1718.7	-1400.49	-318.211	0.00959349	0.757409	0.0267076	0.00345032	0.144481	0.0583592	0.002260592	0.322076	0.242301	0.150079	0.285545	103118.3	141025.8
1854	-1727.01	-1406.92	-320.09	0.0621584	0.507243	0.0355506	0.00459273	0.192319	0.198137	0.002260592	0.323183	0.243133	0.147157	0.286526	103118.3	173062.6
1855	-1712.97	-1404.59	-308.381	0.0408189	0.676411	0.0233458	0.003016	0.126294	0.130114	0.002260592	0.320054	0.251373	0.144821	0.283752	60250.99	128372.8
1856	-1714.08	-1404.41	-309.674	0.0213828	0.68977	0.0238068	0.00356841	0.128788	0.132684	0.002260592	0.32156	0.250816	0.1445	0.283124	71099.19	132327.6
1857	-1706.2	-1407.16	-299.044	0.015189	0.667196	0.0230277	0.00345163	0.162794	0.128342	0.002260592	0.31475	0.245504	0.162617	0.277128	43194.24	95013.78
1858	-1713.65	-1408.35	-305.295	0.00722523	0.841689	0.010954	0.00164191	0.0774393	0.0610509	0.002260592	0.31475	0.245504	0.162617	0.277128	38294.17	137547.2
1859	-1715.75	-1399.96	-315.785	0.0169693	0.776064	0.0101	0.00151389	0.139062	0.0562909	0.002260592	0.321399	0.250691	0.157348	0.270562	62247.19	160594.1
1860	-1717.46	-1402.18	-315.287	0.0168349	0.76992	0.01002	0.00941893	0.137961	0.0558452	0.002260592	0.319912	0.249531	0.161247	0.26931	78492.85	167809.6
1861	-1722.2	-1404.14	-318.058	0.0156814	0.717166	0.00933346	0.00877357	0.197026	0.0520188	0.05263151	0.313014	0.278782	0.144702	0.263502	107815.5	245581.4
1862	-1716.61	-1399.67	-316.938	0.0156808	0.717138	0.00933309	0.00877322	0.197018	0.0520565	0.05263151	0.305328	0.282876	0.144423	0.267373	86112.63	172294.8
1863	-1715.5	-1403.62	-311.883	0.031742	0.627971	0.0188926	0.0220892	0.193929	0.105376	0.04526727	0.305741	0.249673	0.159753	0.284833	86112.63	116834.8
1864	-1737.95	-1409.15	-328.802	0.010111	0.643241	0.019352	0.0226263	0.198645	0.106025	0.04526727	0.301204	0.251304	0.160797	0.286694	121015.5	345745.1
1865	-1737.55	-1410.67	-326.887	0.00917235	0.67636	0.0175554	0.0205258	0.180204	0.0961827	0.0365191	0.291029	0.279067	0.158543	0.271361	121015.5	345745.1
1866	-1731.89	-1410.43	-321.462	0.0076425	0.56355	0.0146274	0.0171023	0.316937	0.0801405	0.1342114	0.297581	0.276488	0.157077	0.268853	121015.5	193706.7
1867	-1735.21	-1406.63	-328.584	0.00733161	0.540626	0.0140324	0.0570853	0.304044	0.0768804	0.1342114	0.305113	0.283486	0.161053	0.250347	115306.5	150407.5
1868	-1731.55	-1406.78	-324.77	0.00861993	0.635625	0.0288989	0.0671164	0.204474	0.0552652	0.1342114	0.307209	0.285434	0.15529	0.252067	155249.5	243390.8
1869	-1721.08	-1410.53	-310.556	0.00861993	0.635625	0.0288989	0.0671164	0.204474	0.0552652	0.1342114	0.307209	0.285434	0.15529	0.252067	79304.88	102502.4
1870	-1722.37	-1407.48	-314.896	0.00914563	0.630659	0.0134051	0.0712096	0.216945	0.0586357	0.1896947	0.338601	0.2725	0.148253	0.240645	73113.29	115123.3
1871	-1704.67	-1401.23	-303.446	0.00099768	0.660768	0.0140451	0.0354529	0.227302	0.061435	0.1896947	0.344698	0.251835	0.153807	0.24966	49497.37	141230.2
1872	-1710.58	-1406.05	-304.524	0.0032537	0.581769	0.0172318	0.0434968	0.278874	0.075374	0.1896947	0.348453	0.231857	0.163349	0.256341	60348.12	131892.9
1873	-1719.74	-1403.07	-316.676	0.0032537	0.581769	0.0172318	0.0434968	0.278874	0.075374	0.1896947	0.337382	0.257161	0.157261	0.248197	60348.12	204077.6
1874	-1713.01	-1403.17	-309.848	0.00327058	0.584788	0.0173212	0.0385343	0.280321	0.0757651	0.1896947	0.305327	0.269601	0.164868	0.260203	60348.12	136750.9
1875	-1727.05	-1405.83	-321.216	0.00327058	0.584788	0.0173212	0.0385343	0.280321	0.0757651	0.1896947	0.305327	0.269601	0.164868	0.260203	60348.12	190320.7
1876	-1718.7	-1404.11	-314.592	0.00327058	0.584788	0.0173212	0.0385343	0.280321	0.0757651	0.06817463	0.346408	0.256225	0.150073	0.247294	83405.16	128483
1877	-1725.62	-1404.04	-321.577	0.00478955	0.574165	0.0335924	0.0378343	0.27523	0.0743889	0.2969567	0.301897	0.273675	0.160293	0.264136	118124	128483
1878	-1728.42	-1405.08	-323.338	0.004065	0.631312	0.0357823	0.0321109	0.233594	0.0631356	0.1238541	0.316345	0.238915	0.167964	0.276777	118124	165169.3
1879	-1727.04	-1405.69	-321.348	0.00392748	0.695267	0.0345717	0.0225006	0.182734	0.0609996	0.059849	0.333309	0.232986	0.163796	0.269908	115378.5	138715.6
1880	-1732.55	-1401.57	-330.981	0.00392748	0.695267	0.0345717	0.0225006	0.182734	0.0609996	0.059849	0.333309	0.232986	0.163796	0.269908	115378.5	180442.2
1881	-1725.64	-1403.04	-322.605	0.018265	0.739614	0.0367769	0.0239358	0.116518	0.0648904	0.059849	0.327262	0.228759	0.160824	0.283155	132291.6	145962.1
1882	-1726.39	-1404.38	-322.005	0.0179074	0.739038	0.036057	0.0291401	0.114238	0.0636203	0.06214923	0.364968	0.255116	0.127907	0.252009	110800.1	139046
1883	-1727.61	-1407.22	-320.39	0.0189898	0.783707	0.0104807	0.0309014	0.121142	0.0347781	0.06214923	0.358232	0.250407	0.125547	0.265814	110800.1	110509.4
1884	-1729.25	-1406.65	-322.6	0.0184866	0.762938	0.0227642	0.0300825	0.117932	0.0477963	0.06214923	0.358232	0.250407	0.125547	0.265814	89073.63	174470.6
1885	-1737.34	-1411.58	-325.759	0.0184866	0.762938	0.0227642	0.0300825	0.117932	0.0477963	0.284878	0.364281	0.248047	0.124363	0.263309	89073.63	142686.6
1886	-1729.8	-1409.93	-319.865	0.0177108	0.745534	0.0491605	0.0288202	0.112983	0.0457907	0.284878	0.364281	0.248047	0.124363	0.263309	112883.7	190240.1
1887	-1727.33	-1408.56	-318.774	0.0309326	0.648409	0.0319863	0.0113678	0.19733	0.079975	0.1646529	0.351115	0.242722	0.119868	0.286294	87663.53	180394.6
1888	-1722.25	-1406.09	-316.158	0.0293338	0.752519	0.0223354	0.00771097	0.133852	0.0542485	0.2508816	0.345251	0.238668	0.134569	0.281512	87663.53	197715.9
1889	-1721.07	-1402.16	-318.912	0.0293338	0.752519	0.0223354	0.00771097	0.133852	0.0542485	0.2508816	0.326867	0.267757	0.127403	0.277973	95807.17	240144.3
1890	-1711.96	-1405.12	-306.845	0.0303689	0.779074	0.0231236	0.00798307	0.138575	0.020875	0.3386077	0.326867	0.267757	0.127403	0.277973	53794.65	123572.7
1891	-1718.45	-1405.23	-313.216	0.0447585	0.728574	0.0216247	0.0662408	0.129593	0.00920935	0.3084395	0.326804	0.267706	0.12757	0.27792	94844.02	131092
1892	-1725.29	-1409.04	-316.248	0.0637939	0.438293	0.0308215	0.0418513	0.412114	0.013126	0.2492254	0.330761	0.266133	0.12682	0.276286	94844.02	170926.8
1893	-1717.54	-1402.43	-315.108	0.0282119	0.725271	0.0136304	0.0140047	0.182252	0.0366302	0.1290983	0.330761	0.266133	0.12682	0.276286	97355.46	212944
1894	-1721.73	-1400.25	-321.48	0.0287451	0.738978	0.0127376	0.0142694	0.185696	0.0195732	0.3300586	0.330272	0.265739	0.12811	0.275878	64886.48	182738.6
1895	-1717.38	-1405.91	-311.466	0.0287451	0.738978	0.0127376	0.0142694	0.185696	0.0195732	0.3300586	0.330272	0.265739	0.12811	0.275878	80551.57	109966
1896	-1723.13	-1403.19	-319.936	0.0462638	0.59821	0.0205004	0.0160063	0.298868	0.0201511	0.1706543	0.321545	0.25789	0.151977	0.268588	80551.57	126027.3
1897	-1721.56	-1404.94	-316.625	0.0548104	0.708722	0.0328521	0.0189633	0.160778	0.0238738	0.1706543	0.327115	0.262357	0.137288	0.27324	80551.57	205854
1898	-1722.98	-1405.78	-317.207	0.0563536	0.728676	0.00562188	0.0194972	0.165305	0.024546	0.1706543	0.343166	0.256099	0.134013	0.266722	105721.6	160970
1899	-1709.75	-1405.72	-304.025	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.1706543	0.337613	0.251954	0.148028	0.262406	67681.6	110847.7
1900	-1735.06	-1407.3	-327.762	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.1589522	0.337613	0.251954	0.148028	0.262406	143358.9	197207
1901	-1718.56	-1406.56	-312.006	0.0536909	0.744661	0.00219169	0.0185759	0.157495	0.0233862	0.2316765	0.337613	0.251954	0.148028	0.262406	86325	108700.2
1902	-1726.58	-1405.99	-320.591	0.0511294	0.702392	0.00208712	0.0360001	0.149981	0.058411	0.2316765	0.337613	0.251954	0.148028	0.262406	108378.5	171719.8
1903	-1717.81	-1407.37	-310.45	0.0842029	0.529761	0.0034372	0.0394072	0.246997	0.0961948	0.09907	0.322934	0.258899	0.141592	0.276575	57897.21	81325.71
1904	-1738.69	-1406.79	-331.896	0.0272759	0.667903	0.00111341	0.029548	0.243	0.0311604	0.1318771	0.322934	0.258899	0.141592	0.276575	107833.2	309997.5
1905	-1734.07	-1406.75	-327.32	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.1318771	0.333885	0.262794	0.143723	0.259599	107833.2	282479.5
1906	-1725.16	-1402.03	-323.13	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.1318771	0.318163	0.25042	0.136955	0.294463	73628.18	161531.9
1907	-1719.08	-1401.62	-317.46	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.06319535	0.318163	0.25042	0.136955	0.294463	95333.07	141526.5
1908	-1716.35	-1405.75	-310.598	0.0317374	0.734956	0.00129554	0.0343812	0.161372	0.0362573	0.06319535	0.320046	0.251902	0.131846	0.296206	72837.04	100515.6
1909	-1718.47	-1404.58	-313.896	0.0315564	0.730765	0.00271727	0.0384585	0.160452	0.0360506	0.06319535	0.320046	0.251902	0.131846	0.296206	72837.04	105869.5
1910	-1715.59	-1402.21	-313.382	0.0284988	0.659957	0.00245397	0.034732	0.241801	0.0325574	0.02476205	0.323626	0.246739	0.139502	0.290134	90751.55	105869.5
1911	-1729.46	-1407.69	-321.774	0.0257621	0.596584	0.00221833	0.0313969	0.286446	0.0575923	0.02476205	0.34079	0.240477	0.135961	0.282771	123068.7	222889.6
1912	-1723.45	-1407.6	-315.855	0.0257338	0.595927	0.00331774	0.0313623	0.28613	0.0575288	0.02476205	0.364746	0.214529	0.145519	0.275206	86753.99	163449.2
1913	-1719.04	-1403.88	-315.16	0.00932925	0.605961	0.0033736	0.0318904	0.290948	0.0584975	0.02476205	0.364746	0.214529	0.145519	0.275206	78441.95	149190
1914	-1718.78	-1406.35	-312.425	0.00874338	0.567907	0.00316174	0.0298877	0.272677	0.117623	0.3346148	0.361737	0.221011	0.144318	0.272935	78441.95	156282.7
1915	-1718.83	-1408.18	-310.643	0.00874338	0.567907	0.00316174	0.0298877	0.272677	0.117623	0.3346148	0.364853	0.222915	0.136946	0.275286	58732.61	100750.6
1916	-1715.02	-1408.71	-306.314	0.00624441	0.572529	0.00318747	0.0245632	0.274896	0.11858	0.311156	0.359121	0.218493	0.15256	0.269826	52681.82	92637.06
1917	-1727.4	-1404.49	-322.9	0.0132483	0.65402	0.00251782	0.0194028	0.217143	0.093668	0.311156	0.298635	0.239115	0.166958	0.295292	123914.4	209040.3
1918	-1720.07	-1399.63	-320.442	0.0154801	0.764193	0.00294196	0.0226713	0.14496	0.0497531	0.1666665	0.309333	0.24768	0.140823	0.302164	104354.3	111663.8
1919	-1720.35	-1402.63	-317.72	0.0268841	0.554718	0.0940289	0.039373	0.251751	0.0332444	0.007253634	0.300727	0.250766	0.142578	0.305929	86364.17	112170.1
1920	-1722.22	-1405.74	-316.476	0.0268841	0.554718	0.0940289	0.039373	0.251751	0.0332444	0.007253634	0.300727	0.250766	0.142578	0.305929	86364.17	159494
1921	-1725.51	-1406.89	-318.625	0.0207096	0.554633	0.100338	0.039367	0.251713	0.0332394	0.007253634	0.300727	0.250766	0.142578	0.305929	96631.77	163282.8
1922	-1723.32	-1404.36	-318.962	0.0207096	0.554633	0.100338	0.039367	0.251713	0.0332394	0.007253634	0.300727	0.250766	0.142578	0.305929	96631.77	161055.4
1923	-1733.9	-1407.6	-326.304	0.008553	0.561518	0.101584	0.0398557	0.254837	0.033652	0.007253634	0.300727	0.250766	0.142578	0.305929	149127.8	215400.8
1924	-1730.78	-1404.98	-325.805	0.00868328	0.570072	0.103131	0.0404628	0.25637	0.0212808	0.007253634	0.304856	0.254209	0.130808	0.310128	154776.7	187085.9
1925	-1727.64	-1401.55	-326.083	0.00868328	0.570072	0.103131	0.0404628	0.25637	0.0212808	0.007253634	0.321176	0.267344	0.141573	0.269908	154776.7	185477.7
1926	-1734.48	-1406.13	-328.348	0.0104655	0.481829	0.124299	0.0487677	0.30899	0.0256486	0.007253634	0.324837	0.270392	0.131785	0.272985	179987.6	154080.9
1927	-1733.67	-1404.86	-328.814	0.0148727	0.479683	0.123745	0.0485505	0.307614	0.0255344	0.007253634	0.324837	0.270392	0.131785	0.272985	179987.6	160531.8
1928	-1731.8	-1405.15	-326.648	0.0241542	0.475164	0.122579	0.048093	0.304716	0.0252938	0.007253634	0.330769	0.268965	0.130319	0.269948	179987.6	153657.4
1929	-1737.09	-1405.8	-331.293	0.0255632	0.502881	0.0818479	0.0508984	0.31204	0.0267693	0.007253634	0.327878	0.256112	0.12918	0.28683	179987.6	231731.8
1930	-1728.12	-1400.99	-327.124	0.0255632	0.502881	0.0818479	0.0508984	0.31204	0.0267693	0.007253634	0.326626	0.255134	0.138004	0.280236	133199.1	147650.5
1931	-1726.53	-1399.26	-327.273	0.0164493	0.71545	0.0176507	0.009848	0.223389	0.0172125	0.007253634	0.332746	0.230457	0.14059	0.296207	149150.3	147650.5
1932	-1729.33	-1401.67	-327.659	0.0166275	0.723202	0.00700792	0.00995469	0.225809	0.0173989	0.007253634	0.334063	0.231369	0.137189	0.297379	149150.3	209893.4
1933	-1731.55	-1402.47	-329.082	0.0157249	0.683947	0.00150637	0.00941436	0.213553	0.0758547	0.007253634	0.334063	0.231369	0.137189	0.297379	149150.3	212118
1934	-1737.62	-1402.33	-335.283	0.0147857	0.643093	0.00141639	0.00885201	0.279026	0.0528266	0.007253634	0.332831	0.232031	0.138855	0.296282	149150.3	245716.2
1935	-1724.46	-1401.73	-322.73	0.0147857	0.643093	0.00141639	0.00885201	0.279026	0.0528266	0.007253634	0.345261	0.248993	0.135278	0.270468	99795.68	171361.1
1936	-1725.16	-1405.46	-319.701	0.0126785	0.551446	0.0010651	0.00759051	0.381922	0.0452983	0.007253634	0.340329	0.245435	0.133345	0.280891	81871.11	107934
1937	-1723.3	-1402.87	-320.431	0.0122331	0.565144	0.00214527	0.00169821	0.368504	0.0502754	0.007253634	0.340329	0.245435	0.133345	0.280891	81871.11	119753.3
1938	-1715.71	-1406.91	-308.801	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.351393	0.253415	0.121519	0.273673	66614.77	83024.91
1939	-1718.85	-1405.93	-312.917	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.337804	0.282285	0.11682	0.26309	69703.24	104433.3
1940	-1738.17	-1411.97	-326.201	0.0125185	0.578326	0.00123362	0.00173782	0.3771	0.0290847	0.007253634	0.326595	0.286759	0.112944	0.273702	148994.8	162606.3
1941	-1729.78	-1404.39	-325.384	0.0279535	0.586396	0.00125084	0.000258147	0.354651	0.0294906	0.007253634	0.316682	0.276103	0.143685	0.263531	143661.9	169147.3
1942	-1735.46	-1408.01	-327.445	0.0278858	0.584976	0.00124781	0.00268015	0.353791	0.0294191	0.007253634	0.309491	0.276775	0.149562	0.264172	143661.9	173166.2
1943	-1714.94	-1406.15	-308.785	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	78977.07	122952
1944	-1735.7	-1408.67	-327.026	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	150118	273009
1945	-1738.67	-1407.88	-330.783	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.297038	0.265638	0.143544	0.293781	157397.6	325245.6
1946	-1736.13	-1405.38	-330.75	0.0280318	0.58804	0.00223033	0.00269419	0.355645	0.0233593	0.007253634	0.288528	0.268854	0.145281	0.297337	157397.6	250962.9
1947	-1722.83	-1401.95	-320.878	0.0182895	0.71605	0.00145519	0.00175784	0.232042	0.0304051	0.007253634	0.29229	0.259321	0.147175	0.301214	159274.9	134774.1
1948	-1726.31	-1403.03	-323.285	0.00713966	0.724222	0.0014718	0.00172336	0.234691	0.0307521	0.007253634	0.318497	0.253901	0.132685	0.294918	176371	173576.6
1949	-1742.3	-1408.41	-333.883	0.00640696	0.6499	0.00132076	0.0015465	0.326092	0.0147346	0.007253634	0.318497	0.253901	0.132685	0.294918	176371	297832.7
1950	-1748.77	-1412.25	-336.522	0.00631612	0.640686	0.00132473	0.0156793	0.321468	0.0145257	0.007253634	0.319721	0.251033	0.133195	0.296051	230163.4	203612.6
1951	-1743.36	-1407.25	-336.109	0.00669858	0.619773	0.000559801	0.0166287	0.340934	0.0154052	0.007253634	0.303646	0.254737	0.137033	0.304583	230163.4	203612.6
1952	-1736.25	-1406.94	-329.309	0.00669858	0.619773	0.000559801	0.0166287	0.340934	0.0154052	0.007253634	0.303298	0.254445	0.136876	0.305382	153313.7	272695.3
1953	-1720.86	-1406.11	-314.755	0.00538723	0.620806	0.000217337	0.0166564	0.341502	0.0154309	0.007253634	0.303298	0.254445	0.136876	0.305382	93353.23	158938.1
1954	-1718.3	-1404.87	-313.426	0.0046377	0.663521	0.000621926	0.014339	0.293989	0.0228919	0.007253634	0.295123	0.247587	0.16014	0.29715	86999.47	190451.2
1955	-1717.98	-1404.89	-313.089	0.0046377	0.663521	0.000621926	0.014339	0.293989	0.0228919	0.007253634	0.299444	0.254876	0.164855	0.280825	86999.47	137247.4
1956	-1727.22	-1406.61	-320.602	0.00461591	0.660403	0.000619003	0.0142716	0.297307	0.0227843	0.008929453	0.31305	0.266457	0.126908	0.293586	105254.5	232462.2
1957	-1723.54	-1405.5	-318.04	0.0019435	0.666444	0.000624666	0.0144022	0.300026	0.0165592	0.008929453	0.31305	0.266457	0.126908	0.293586	69911.22	135473.1
1958	-1716.92	-1402.47	-314.454	0.0019435	0.666444	0.000624666	0.0144022	0.300026	0.0165592	0.008929453	0.31305	0.266457	0.126908	0.293586	69911.22	81986.23
1959	-1716.49	-1403.06	-313.431	0.00189804	0.650858	0.000610057	0.0140653	0.300296	0.0322725	0.1690953	0.303883	0.270012	0.128601	0.297503	83867.51	81986.23
1960	-1719.13	-1404.14	-314.991	0.00719237	0.658427	0.000617152	0.0142289	0.303788	0.0157456	0.1690953	0.300023	0.274642	0.128369	0.296966	80057.51	81986.23
1961	-1721.94	-1403.1	-318.841	0.00719237	0.658427	0.000617152	0.0142289	0.303788	0.0157456	0.1546156	0.308965	0.253023	0.132195	0.305817	76347.29	129320.6
1962	-1712.85	-1406.78	-306.073	0.00392348	0.703522	0.000714193	0.0164663	0.257152	0.0182214	0.159301	0.332101	0.271969	0.142094	0.253836	36282.04	104036.2
1963	-1720.98	-1405.46	-315.516	0.00469794	0.695835	0.000706389	0.0263968	0.254342	0.0180223	0.159301	0.28481	0.291226	0.152155	0.271809	75595.16	121961.7
1964	-1718.11	-1403.67	-314.439	0.00469236	0.695008	0.00189281	0.0263654	0.25404	0.0180009	0.159301	0.29021	0.269726	0.140922	0.299143	69951.4	159438.9
1965	-1723.61	-1404.72	-318.885	0.00467247	0.692063	0.00252697	0.0262537	0.252963	0.0215206	0.1184646	0.295325	0.27448	0.143405	0.28679	88653.61	185568.3
1966	-1712.25	-1408.42	-303.822	0.00754079	0.697672	0.00254745	0.0264664	0.255014	0.01076	0.1184646	0.295325	0.27448	0.143405	0.28679	51013.94	110454.8
1967	-1707.66	-1403.18	-304.48	0.00646037	0.740988	0.00218246	0.0226744	0.218476	0.00921834	0.1184646	0.29467	0.273871	0.143087	0.288372	46326.94	102935
1968	-1710.15	-1407.86	-302.281	0.00646037	0.740988	0.00218246	0.0226744	0.218476	0.00921834	0.1184646	0.307754	0.286031	0.149441	0.256774	39675.8	98962.29
1969	-1730.85	-1409.52	-321.337	0.00503912	0.426893	0.00397643	0.0413127	0.398063	0.124715	0.1184646	0.305687	0.286885	0.149887	0.257541	81568.8	226360.8
1970	-1716.1	-1409.72	-306.383	0.00492179	0.416954	0.00388384	0.0403508	0.412079	0.121811	0.1184646	0.297195	0.290394	0.15172	0.260691	74863	133486.5
1971	-1712.85	-1411.08	-301.772	0.012315	0.413856	0.00385499	0.040051	0.409017	0.120906	0.1184646	0.297195	0.290394	0.15172	0.260691	44485.63	94368.17
1972	-1716.13	-1408.74	-307.388	0.0122898	0.438511	0.00384707	0.0165168	0.408177	0.120658	0.1184646	0.335058	0.274749	0.143546	0.246646	40542.64	92650.34
1973	-1732.69	-1407.8	-324.896	0.00424998	0.52057	0.00759412	0.0140005	0.35131	0.102276	0.1184646	0.337616	0.279228	0.144642	0.238514	99189.15	216775.8
1974	-1726.91	-1407	-319.914	0.00424998	0.52057	0.00759412	0.0140005	0.35131	0.102276	0.1775352	0.335163	0.284464	0.143591	0.236781	99189.15	134484.5
1975	-1726.07	-1410.62	-315.445	0.0045965	0.563015	0.013488	0.0151421	0.293143	0.110615	0.3289014	0.345767	0.264547	0.135654	0.254032	60835.31	105192.4
1976	-1722.17	-1408.17	-313.991	0.00430075	0.52679	0.00425105	0.0868784	0.274282	0.103498	0.240892	0.335582	0.268665	0.137766	0.257987	64758.02	132846.2
1977	-1718.92	-1407.57	-311.345	0.00394715	0.654856	0.00309322	0.063216	0.199578	0.0753092	0.240892	0.334573	0.267858	0.140357	0.257212	82272.27	136484.6
1978	-1725	-1410.3	-314.692	0.00372201	0.617504	0.01737	0.0596102	0.269638	0.0321559	0.2123194	0.339527	0.239598	0.159856	0.26102	75887	139459.9
1979	-1732.05	-1410.98	-321.068	0.00373698	0.619988	0.0134177	0.05985	0.270723	0.0322852	0.2123194	0.312008	0.251249	0.16303	0.273713	83571.98	245108.5
1980	-1730.72	-1413.15	-317.577	0.00409591	0.543253	0.0178928	0.0798112	0.331901	0.023046	0.3209587	0.314043	0.252888	0.15757	0.275499	83571.98	147677.6
1981	-1734.78	-1415.07	-319.709	0.0116047	0.576228	0.012463	0.0232116	0.352047	0.0244449	0.3209587	0.328354	0.247612	0.154283	0.269751	134880.5	151094.6
1982	-1724.85	-1405.87	-318.987	0.011424	0.567259	0.012269	0.0216232	0.346568	0.0408573	0.3209587	0.325866	0.25059	0.16159	0.261953	98696.57	231857.3
1983	-1729	-1411.82	-317.173	0.0152168	0.755586	0.0209626	0.0288019	0.142085	0.037348	0.3209587	0.367612	0.245669	0.130673	0.256047	107542	157285
1984	-1734.78	-1414.78	-319.993	0.0157795	0.783528	0.0217378	0.0298671	0.110358	0.0387292	0.3723418	0.368587	0.243667	0.13102	0.256726	93401.29	129697.5
1985	-1730.62	-1409.71	-320.909	0.0144139	0.71572	0.00453222	0.0272823	0.202674	0.0353775	0.400772	0.368587	0.243667	0.13102	0.256726	109201.1	135060.8
1986	-1737.17	-1407.05	-330.12	0.0144139	0.71572	0.00453222	0.0272823	0.202674	0.0353775	0.400772	0.363292	0.24247	0.141199	0.253038	186800.8	222889.7
1987	-1729.09	-1405.84	-323.254	0.0131288	0.741065	0.00412815	0.0248499	0.184604	0.0322234	0.02705841	0.363292	0.24247	0.141199	0.253038	105999.3	165986.2
1988	-1735.69	-1408.87	-326.817	0.0129694	0.732069	0.00407803	0.0245483	0.182363	0.0439721	0.02705841	0.34617	0.278174	0.134544	0.241112	135311.2	262541.4
1989	-1735.38	-1404.35	-331.024	0.0041678	0.734738	0.0040929	0.0298409	0.183028	0.0441324	0.02705841	0.361535	0.262346	0.124305	0.251814	172955.5	244900.2
1990	-1730.27	-1402.21	-328.061	0.0430632	0.70604	0.00393304	0.0286753	0.175879	0.0424087	0.02705841	0.29647	0.284561	0.134832	0.284137	117275.6	189108.5
1991	-1732.33	-1408.15	-324.184	0.0369373	0.605604	0.00279419	0.0245962	0.293692	0.0363759	0.02705841	0.29647	0.284561	0.134832	0.284137	145024.9	156723.5
1992	-1730.59	-1403.46	-327.126	0.0371072	0.608389	0.00280703	0.0201106	0.295043	0.0365432	0.02705841	0.32279	0.263664	0.150274	0.263271	145024.9	139689.4
1993	-1741.42	-1408.24	-333.184	0.0342525	0.561584	0.00259108	0.018281	0.272345	0.110947	0.02705841	0.324377	0.26496	0.146099	0.264565	200350.5	204575.9
1994	-1728.73	-1407.22	-321.515	0.0342525	0.561584	0.00259108	0.018281	0.272345	0.110947	0.02705841	0.327532	0.267537	0.137792	0.267138	115606.6	89331.33
1995	-1729.58	-1411	-318.578	0.0429694	0.556515	0.00256769	0.018116	0.269886	0.109945	0.02705841	0.340256	0.239084	0.143145	0.277516	115606.6	92311.56
1996	-1725.26	-1405.63	-319.632	0.0420648	0.5448	0.00251364	0.0387859	0.264205	0.107631	0.0749025	0.340256	0.239084	0.143145	0.277516	91711.58	106553.3
1997	-1728.62	-1406.41	-322.21	0.0300486	0.539311	0.00248831	0.0383952	0.283211	0.106547	0.0749025	0.311351	0.249558	0.149416	0.289675	105204.3	236437.6
1998	-1732.88	-1408.64	-324.241	0.0300486	0.539311	0.00248831	0.0383952	0.283211	0.106547	0.0749025	0.3125	0.250479	0.146277	0.290744	105204.3	236098.5
1999	-1723.07	-1406.04	-317.03	0.0300896	0.540047	0.0011256	0.0384476	0.283598	0.106692	0.0749025	0.306433	0.245616	0.143437	0.304514	105204.3	159028.5
2000	-1719.57	-1403.28	-316.287	0.00371982	0.668608	0.00384901	0.0290393	0.2142	0.080584	0.0749025	0.325186	0.260648	0.152215	0.261952	105204.3	131584.6
