Iteration	Replicate_ID	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
4079	1	-1800.38	-1402.29	-398.092	0.000304728	0.643796	0.0363804	0.0537095	0.247381	0.0184281	6877.2	10657.3	14698.5	20610.9	inf	0.1627207	0.311603	0.270006	0.157484	0.260907	532282	112846	298182	60984.5	298263	228605	202905.2
4080	0	-1802.34	-1400.33	-402.013	0.110611	0.554391	0.0473387	0.0706399	0.134457	0.0825628	2483.85	10795.5	20115.2	24170.3	inf	0.1446605	0.300376	0.247598	0.163301	0.288725	78535.1	491469	115429	76056.9	756751	488253	283847.5
4081	1	-1790.87	-1402.41	-388.457	0.000304728	0.643796	0.0363804	0.0537095	0.247381	0.0184281	5721.92	8612.21	10509.4	14669	inf	0.1627207	0.309634	0.270779	0.157934	0.261653	532282	165394	53976.7	21953.7	298263	688563	151454.8
4082	0	-1804.42	-1400.35	-404.064	0.110611	0.554391	0.0473387	0.0706399	0.134457	0.0825628	3159.81	11678.8	20115.2	34384.7	inf	0.1446605	0.312482	0.257577	0.152634	0.277307	158636	268314	134494	76056.9	797265	488253	201609.8
4083	1	-1795.46	-1403.33	-392.128	0.000302819	0.60558	0.0422564	0.0623844	0.287337	0.00213943	3916.11	8970.7	10894	14669	inf	0.1627207	0.327908	0.263611	0.153754	0.254727	269232	428910	169768	21953.7	298263	665846	151454.8
4084	0	-1799.2	-1397.99	-401.204	0.105403	0.501815	0.0633234	0.0391591	0.179858	0.110441	4157.53	13543.6	19346.2	30096.4	inf	0.1446605	0.321089	0.24186	0.152105	0.284946	329023	268314	257848	76056.9	139762	488253	199982.7
4085	1	-1795.71	-1405.15	-390.558	0.000302867	0.605676	0.0422631	0.0623943	0.287224	0.00213977	2326.15	8970.7	10894	14669	inf	0.4989145	0.327908	0.263611	0.153754	0.254727	203369	428910	169768	21953.7	298263	665846	180381.1
4086	0	-1796.46	-1396.39	-400.073	0.0410339	0.793232	0.024652	0.0152448	0.0828424	0.0429952	10455.1	13663.5	16037.6	30096.4	inf	0.1446605	0.321089	0.24186	0.152105	0.284946	357221	268314	78529.1	76056.9	277414	488253	229447.1
4087	1	-1799.05	-1404.86	-394.187	0.000312344	0.624628	0.0122942	0.0643467	0.296212	0.00220672	1733.71	8236.01	16960.1	22076.8	inf	0.4989145	0.331805	0.239312	0.161433	0.26745	408886	179599	169768	21953.7	60958.7	390390	173598.2
4088	0	-1795.99	-1394.28	-401.708	0.0366776	0.709018	0.0220348	0.0136263	0.180213	0.0384306	7323.07	13363.4	17287.9	30096.4	inf	0.1446605	0.307871	0.268791	0.150122	0.273216	357221	268314	92493.6	54117.7	405473	352075	247776.8
4089	1	-1794.58	-1406.05	-388.526	0.000533845	0.62449	0.0122915	0.0643325	0.296146	0.00220623	6549.75	8502.58	18377.5	22076.8	inf	0.4945356	0.337362	0.243319	0.14739	0.271929	408886	155399	148540	20991.6	60958.7	225836	156087.6
4090	0	-1806.29	-1404.97	-401.327	0.0720043	0.428753	0.0432581	0.0267508	0.353788	0.0754458	2973.41	11181.3	16037.6	26924.6	inf	0.1446605	0.344666	0.219228	0.15465	0.281456	525339	348711	92493.6	89512	405473	352075	326258.5
4091	1	-1792.91	-1406	-386.906	0.000533845	0.62449	0.0122915	0.0643325	0.296146	0.00220623	5352.21	6948	15400.4	17232.1	inf	0.4945356	0.337362	0.243319	0.14739	0.271929	408886	155399	127969	20991.6	294946	274676	127549
4092	0	-1791.7	-1397.84	-393.857	0.0732091	0.435927	0.0439819	0.021722	0.359708	0.065452	2678.59	6775.08	11450.7	17833.6	inf	0.1446605	0.317403	0.228271	0.16103	0.293296	210980	343304	92493.6	92437.2	405473	352075	174022.6
4093	1	-1788.99	-1402.07	-386.924	0.00151537	0.623876	0.0122794	0.0642693	0.295855	0.00220407	3682	7065.55	15017.4	17232.1	inf	0.2446987	0.304644	0.257137	0.150848	0.287371	408573	155399	127969	20991.6	43582.3	796070	127549
4094	0	-1786.36	-1395.43	-390.937	0.036327	0.455565	0.0459632	0.0178331	0.375911	0.0684005	2678.59	5987.77	10618.7	17833.6	inf	0.1446605	0.334037	0.227983	0.155236	0.282744	210980	343304	92493.6	73111.8	150086	352075	173767.2
4095	1	-1801.19	-1401.5	-399.689	0.00144394	0.594469	0.0117006	0.108376	0.28191	0.00210018	2877.37	11814.5	21988.9	28055.4	inf	0.2446987	0.312154	0.275259	0.142025	0.270562	511318	155399	139378	20991.6	180566	796070	177863.5
4096	0	-1797.67	-1399.4	-398.268	0.0340768	0.472007	0.0431161	0.00784392	0.352626	0.0903298	4890.89	11839.4	16771.2	25390.3	inf	0.1446605	0.334037	0.227983	0.155236	0.282744	330411	310853	92493.6	73111.8	150086	180209	212136.8
4097	1	-1801.84	-1402.58	-399.252	0.00161374	0.664374	0.0130765	0.00352844	0.31506	0.00234714	8550.11	11895.9	20741.5	28568.9	inf	0.2446987	0.29423	0.283991	0.14653	0.275249	511318	143133	139378	20991.6	180566	573924	177863.5
4098	0	-1798.26	-1398.61	-399.651	0.00919239	0.484167	0.0442268	0.008046	0.361711	0.0926569	3311.64	10417.6	16193.2	25390.3	inf	0.1446605	0.334037	0.227983	0.155236	0.282744	626909	267328	92493.6	73111.8	305105	11453.4	212136.8
4099	1	-1794.38	-1405.74	-388.641	0.00161374	0.664374	0.0130765	0.00352844	0.31506	0.00234714	5870.62	8499.22	14647.6	18653.7	inf	0.2795431	0.29423	0.283991	0.14653	0.275249	511318	66973.9	323926	20991.6	71545.1	934067	116134.1
4100	0	-1806.95	-1401.73	-405.225	0.00888729	0.468097	0.042759	0.0227733	0.429984	0.0274988	6941.79	13421.7	20704	34370.9	inf	0.1446605	0.331308	0.234291	0.153967	0.280434	372669	267328	92493.6	73111.8	305105	18538.4	202926.7
4101	1	-1792.35	-1403.63	-388.721	0.00159871	0.658185	0.0129547	0.0128106	0.312126	0.00232528	5591.85	9324.93	14269.9	16479.7	inf	0.08626565	0.323369	0.279373	0.126485	0.270773	351902	167743	323926	20991.6	71545.1	274643	116134.1
4102	0	-1807.48	-1401.15	-406.335	0.0110592	0.582492	0.0532085	0.00925551	0.309765	0.0342191	2332.59	11754.3	21269.5	34370.9	inf	0.1446605	0.331308	0.234291	0.153967	0.280434	372669	267328	529057	73111.8	305105	6480.68	249911
4103	1	-1794.13	-1406.97	-387.162	0.00857121	0.471696	0.0323179	0.00586981	0.475744	0.00580084	2924.45	8424.85	15153.5	16479.7	inf	0.08626565	0.353851	0.242533	0.138408	0.265207	259401	167743	336515	20991.6	71545.1	855043	154220.8
4104	0	-1802.89	-1401.85	-401.041	0.04116	0.497878	0.0454793	0.00791103	0.264768	0.142803	2791.95	16662	21269.5	31445.1	inf	0.1446605	0.331308	0.234291	0.153967	0.280434	137571	632964	165394	50146.2	305105	13877.6	193072.2
4105	1	-1798.29	-1405.25	-393.04	0.00516536	0.669691	0.0314076	0.00353738	0.286702	0.00349582	6715.8	13110.5	18578.3	20065	inf	0.04100706	0.35132	0.237895	0.137418	0.273368	560130	274490	336515	26352.1	71545.1	634752	185218.6
4106	0	-1795.76	-1394.61	-401.155	0.0384408	0.551544	0.0134487	0.0073884	0.22643	0.162748	4101.34	16127	20909.2	29314.5	inf	0.3904978	0.331308	0.234291	0.153967	0.280434	185087	682173	231912	36113.2	305105	8849.51	172004.4
4107	1	-1802.44	-1403.69	-398.758	0.00520465	0.674786	0.0240392	0.00356429	0.288883	0.00352241	6715.8	12027.6	18704	24071.6	inf	0.04100706	0.355015	0.240397	0.128346	0.276243	548411	196513	723802	26352.1	48999.8	149994	187182.4
4108	0	-1797.67	-1396.92	-400.753	0.0380817	0.546392	0.0150497	0.0149339	0.224314	0.161228	4101.34	15096	18494.7	24960	inf	0.3904978	0.323521	0.252289	0.150349	0.273842	185087	682173	231912	36113.2	305105	2974.56	220271.5
4109	1	-1800.33	-1404.79	-395.536	0.00439346	0.720007	0.0280606	0.000707359	0.243859	0.00297342	5642.86	9850.02	18504.8	24071.6	inf	0.04100706	0.355008	0.240399	0.128347	0.276246	548411	181750	826735	37097.4	48999.8	578168	134943.5
4110	0	-1799.09	-1397.04	-402.047	0.0421402	0.604622	0.0166536	0.0165255	0.141648	0.178411	7821.58	17316	21227.8	25071.4	inf	0.3904978	0.315655	0.258009	0.146693	0.279643	336947	682173	231912	36113.2	347311	3469.92	178430.6
4111	1	-1799.73	-1407.59	-392.14	0.00543666	0.890968	0.0347235	0.000875317	0.0610151	0.00698131	4093.12	8413.61	15802.4	18083.9	inf	0.1788926	0.348222	0.235804	0.133926	0.282047	346017	181750	826735	12279.6	156696	578168	152035
4112	0	-1790.67	-1394.27	-396.395	0.0407314	0.623979	0.00995671	0.0159731	0.136913	0.172446	5794.75	15252	19154.6	23374.9	inf	0.3904978	0.318575	0.260396	0.138799	0.28223	336947	682173	52266.2	39333.7	223737	3310.11	187036.4
4113	1	-1805.01	-1412.86	-392.154	0.00543666	0.890968	0.0347235	0.000875317	0.0610151	0.00698131	5677.19	7670.68	21135.9	23823.3	inf	0.1788926	0.359147	0.237735	0.135022	0.268096	534300	37659	896897	12279.6	103790	578168	203349.1
4114	0	-1798.09	-1397.61	-400.481	0.0407314	0.623979	0.00995671	0.0159731	0.136913	0.172446	6044.71	15252	18547.2	27212.5	inf	0.3904978	0.318575	0.260396	0.138799	0.28223	725844	682173	63482.3	43177.4	223737	8497.78	167949.9
4115	1	-1799.33	-1404.86	-394.464	0.0152935	0.674413	0.0976783	0.0024623	0.171637	0.0385154	6079.37	7986.07	22262.6	25443.4	inf	0.1250529	0.31183	0.263328	0.158328	0.266514	526501	66969.1	896897	35152.3	103790	202211	194476.9
4116	0	-1799.78	-1396.87	-402.909	0.0407314	0.623979	0.00995671	0.0159731	0.136913	0.172446	8032.65	15169.8	17806.9	27065.7	inf	0.3904978	0.318575	0.260396	0.138799	0.28223	725844	784192	66482	43177.4	482352	14588.1	252797.7
4117	1	-1800.89	-1405.95	-394.934	0.00360381	0.762702	0.0816997	0.0020595	0.1135	0.0364349	8222.36	9780.97	27266.2	29124.6	inf	0.006154937	0.32067	0.270794	0.160892	0.247644	404342	51129.9	721602	35152.3	103790	202211	272438.8
4118	0	-1795.58	-1396.44	-399.141	0.0407314	0.623979	0.00995671	0.0159731	0.136913	0.172446	8730.7	15169.8	17919.4	27065.7	inf	0.2648184	0.318575	0.260396	0.138799	0.28223	725844	241412	41239.6	43177.4	361909	5932.48	245256.4
4119	1	-1796.3	-1403.65	-392.65	0.00360589	0.763142	0.0817468	0.00148428	0.113566	0.0364559	5948.57	10093.9	22798.9	24352.8	inf	0.006154937	0.32067	0.270794	0.160892	0.247644	404342	155990	194469	8873.21	599067	796945	227802.1
4120	0	-1801.2	-1400.38	-400.815	0.0316519	0.618425	0.00986809	0.0334492	0.135694	0.170911	8240.61	12144.3	15728.4	25546.4	inf	0.2648184	0.316323	0.245837	0.157606	0.280234	725844	309090	73213.7	43177.4	361909	25241.4	216542.1
4121	1	-1793.55	-1404.76	-388.797	0.00375944	0.79564	0.0852279	0.00154749	0.0758171	0.0380084	5858.19	10476.5	16750.7	17826.9	inf	0.006154937	0.32067	0.270794	0.160892	0.247644	404342	155990	199418	8873.21	599067	280615	166756.8
4122	0	-1802.42	-1400.08	-402.335	0.0233052	0.594313	0.0149384	0.032145	0.17105	0.164248	11058.7	14461.5	23454.1	30454.6	inf	0.6829457	0.316323	0.245837	0.157606	0.280234	725844	158634	73213.7	43177.4	245881	113915	232173.4
4123	1	-1798.44	-1406.82	-391.62	0.00197044	0.613027	0.102034	0.000811089	0.262236	0.0199214	4775.24	7682.24	16750.7	18403.6	inf	0.02652763	0.32067	0.270794	0.160892	0.247644	404342	155990	199418	6500.86	599067	690543	208996.5
4124	0	-1791.3	-1397.48	-393.822	0.0221773	0.695823	0.0110021	0.0253972	0.162773	0.082828	7605.99	9834.87	16131.3	20946.1	inf	0.6829457	0.307179	0.282889	0.15305	0.256882	725844	158634	73213.7	43177.4	297672	202226	145343.9
4125	1	-1797.81	-1410.14	-387.665	0.0168835	0.572887	0.127314	0.000872833	0.260605	0.0214379	5584.47	6922.69	15607.3	17242.1	inf	0.02652763	0.326413	0.257736	0.163773	0.252078	404342	155990	199418	6317.81	100563	134137	290617.9
4126	0	-1779.12	-1398.64	-380.485	0.0221773	0.695823	0.0110021	0.0253972	0.162773	0.082828	4690.41	6159.4	7054.66	13118.2	inf	0.6829457	0.313807	0.280183	0.151586	0.254424	247439	33027.2	15765.6	49571.9	368749	521034	113235.6
4127	1	-1796.38	-1406.8	-389.581	0.0168405	0.571429	0.12699	0.000870611	0.259942	0.0239282	3679.69	8314.42	15607.3	17242.1	inf	0.02652763	0.325041	0.256653	0.167287	0.251019	404342	271297	199418	23668.2	134515	61442.7	205488.6
4128	0	-1776.78	-1398.29	-378.491	0.0220051	0.690419	0.0109166	0.0329662	0.161509	0.0821847	4112.82	5251.22	6014.48	11183.9	inf	0.6829457	0.297737	0.261354	0.141399	0.29951	365964	33027.2	10672.8	27248.4	368749	144917	119484.1
4129	1	-1791.82	-1404.46	-387.358	0.0124769	0.573965	0.127553	0.000874476	0.261096	0.0240344	2664.79	6939.14	15695	17242.1	inf	0.02652763	0.326779	0.252677	0.168182	0.252361	184626	271297	199418	12506.2	134515	85206.8	232156.7
4130	0	-1771.8	-1393.64	-378.16	0.0253861	0.642853	0.0125939	0.0380313	0.186324	0.0948121	3687.83	5013.59	5781.61	12475.3	inf	0.2788106	0.297737	0.261354	0.141399	0.29951	280705	33027.2	18491.3	24025.8	368749	194220	118132.8
4131	1	-1790.81	-1404.87	-385.948	0.00385773	0.867065	0.0394383	0.000270379	0.0807283	0.00864009	2123.78	6853.39	15695	17242.1	inf	0.02652763	0.329512	0.246428	0.169588	0.254472	128645	359395	199418	12506.2	217504	287898	232156.7
4132	0	-1778.2	-1394.28	-383.927	0.0283526	0.717972	0.0140655	0.0424754	0.091243	0.105891	3687.83	5013.59	6014.48	12475.3	inf	0.2788106	0.312983	0.25568	0.138329	0.293007	698207	64648.6	29130.8	32557.9	368749	971576	120658.7
4133	1	-1800.48	-1409.13	-391.352	0.0123462	0.530892	0.186086	0.000865314	0.25836	0.01145	1826.05	5357.24	16036	19848.4	inf	0.08088535	0.338232	0.246782	0.169832	0.245154	181511	359395	199418	46620	217504	302853	234172.1
4134	0	-1777.57	-1395.71	-381.866	0.0283526	0.717972	0.0140655	0.0424754	0.091243	0.105891	3478.63	5152.56	6181.2	12821.1	inf	0.2788106	0.341735	0.245709	0.132306	0.28025	303063	58562.1	21517.4	69964.5	368749	971576	126209.7
4135	1	-1804.75	-1409.63	-395.125	0.0104932	0.51441	0.158158	0.00043586	0.306772	0.00973159	2395.44	8682.33	17084.1	25753.3	inf	0.08088535	0.336771	0.245716	0.173418	0.244095	153385	275495	199418	46620	217504	214954	284597.5
4136	0	-1774.04	-1394.7	-379.338	0.0290208	0.734894	0.0143971	0.0434765	0.0933935	0.0848177	2279.57	5160.76	5843.01	12051.1	inf	0.1367042	0.32269	0.249508	0.143219	0.284583	257298	196676	18439.1	59004	127076	971576	142573.2
4137	1	-1800.83	-1408.89	-391.937	0.0679609	0.485841	0.149374	0.000411654	0.289735	0.00667734	1833.69	6379.04	11313.7	18921.4	inf	0.08088535	0.335986	0.245143	0.175344	0.243526	153385	160031	199418	140595	218284	214954	161183.3
4138	0	-1780.92	-1394.4	-386.527	0.0208041	0.741113	0.0145189	0.0438444	0.0941838	0.0855354	2985.44	5164.23	6308.41	12051.1	inf	0.154678	0.321381	0.248496	0.142638	0.287485	895389	196676	24073.8	26911.2	127076	971576	154559.1
4139	1	-1814.07	-1414.7	-399.375	0.0681372	0.487102	0.149762	0.000412722	0.290486	0.00410036	2678.73	7858.83	24014.4	31148	inf	0.08088535	0.332905	0.252067	0.173736	0.241293	153385	160031	199418	78559.2	218284	567013	304086.4
4140	0	-1782.81	-1397.95	-384.866	0.0366057	0.581166	0.0113854	0.0343819	0.224205	0.112255	6243.65	7669.44	8614.77	17090.7	inf	0.154678	0.306086	0.27028	0.149831	0.273803	980434	47327.8	26650.2	100066	129614	971576	226857.6
4141	1	-1808.69	-1409.94	-398.748	0.0270972	0.797249	0.0595583	0.000164134	0.115522	0.000408583	2085.27	13439.9	22590.2	27356.7	inf	0.08088535	0.31007	0.236075	0.162713	0.291143	153385	403743	199418	78559.2	218284	567013	304086.4
4142	0	-1783.08	-1399.21	-383.875	0.0366057	0.581166	0.0113854	0.0343819	0.224205	0.112255	6243.65	7669.44	8614.77	16863.7	inf	0.2441881	0.303799	0.271171	0.150325	0.274705	980434	40857.9	13732.7	100066	132267	653006	201302.2
4143	1	-1810.23	-1409.23	-400.997	0.0311727	0.747361	0.0685159	0.000320457	0.132897	0.0197331	1755.48	8954.98	22812.3	31148	inf	0.08088535	0.30858	0.234941	0.166736	0.289744	153385	259834	199418	106645	218284	567013	220399.8
4144	0	-1778.99	-1396.22	-382.765	0.029713	0.701715	0.00924159	0.0279079	0.140305	0.0911179	6243.65	7669.44	8614.77	14625.9	inf	0.1274154	0.32719	0.254438	0.14797	0.270401	955639	40857.9	12105.8	34769	132267	653006	201302.2
4145	1	-1808.28	-1405.8	-402.48	0.0311727	0.747361	0.0685159	0.000320457	0.132897	0.0197331	2232.11	8522.36	18735.5	35995.4	inf	0.03623209	0.294481	0.269895	0.159118	0.276506	153385	259834	199418	127949	174263	567013	212110.7
4146	0	-1774.31	-1397.07	-377.24	0.029713	0.701715	0.00924159	0.0279079	0.140305	0.0911179	5449.89	6317.3	7358.95	12393.9	inf	0.3464637	0.321316	0.24987	0.163267	0.265546	391810	67889.4	20442.7	34769	132267	190312	204507.5
4147	1	-1807.94	-1406.33	-401.618	0.0351999	0.616681	0.0773675	0.000361857	0.215311	0.0550789	4770.17	8422.54	15926.1	37432.8	inf	0.03623209	0.307355	0.275143	0.137968	0.279534	368085	173837	199418	245458	233454	567013	165391.3
4148	0	-1768.13	-1395.8	-372.337	0.029713	0.701715	0.00924159	0.0279079	0.140305	0.0911179	5271	5708.62	7176.05	11987	inf	0.2582389	0.321316	0.24987	0.163267	0.265546	391810	15845.6	22075.9	25109.6	131059	346900	154155.9
4149	1	-1800.9	-1403.31	-397.593	0.0383656	0.672143	0.0239412	0.000394401	0.234675	0.0304808	3780.31	8042	15582.7	24711.5	inf	0.03623209	0.307355	0.275143	0.137968	0.279534	168660	173837	87875.6	31618.8	233454	920593	171305
4150	0	-1764.58	-1394.16	-370.416	0.0293096	0.692188	0.00911612	0.0212423	0.158263	0.0898808	5271	5505	7633.93	11987	inf	0.2582389	0.321316	0.24987	0.163267	0.265546	220488	9451.15	29939.3	25955.8	131059	346900	150425.5
4151	1	-1801.23	-1404.5	-396.736	0.038745	0.67879	0.0953664	0.000274007	0.156042	0.0307822	3458.27	6081.5	15085.8	24711.5	inf	0.03623209	0.3015	0.269902	0.154389	0.274209	168660	173837	87875.6	31618.8	233454	920593	158519
4152	0	-1765.29	-1395.93	-369.363	0.0392138	0.505429	0.0121966	0.0284205	0.211743	0.202997	5271	5478.81	6109.94	11987	inf	0.04714033	0.308131	0.267982	0.144676	0.279211	220488	9451.15	36852.2	29446.5	196914	369821	150425.5
4153	1	-1797.18	-1404.07	-393.106	0.0358776	0.702571	0.0883087	0.000244189	0.144494	0.0285041	4224.18	7656.83	15582.7	20296.4	inf	0.07882964	0.309245	0.272977	0.140445	0.277333	284235	125939	89648.6	31618.8	233454	920593	163108.6
4154	0	-1767.66	-1397.67	-369.988	0.0687257	0.510955	0.0123299	0.0287312	0.214058	0.1652	5271	5478.81	6109.94	11987	inf	0.06696919	0.308131	0.267982	0.144676	0.279211	854003	4905.3	7457.59	29446.5	196914	369821	202076.9
4155	1	-1793.7	-1405.22	-388.484	0.0373521	0.690347	0.091938	0.000254224	0.150433	0.0296756	3369.46	6430.56	10855.4	17022.2	inf	0.07882964	0.32027	0.26862	0.138203	0.272907	284235	46923.6	89648.6	31618.8	97646.8	246186	134958.1
4156	0	-1766.95	-1397.04	-369.918	0.0687257	0.510955	0.0123299	0.0287312	0.214058	0.1652	5271	5478.81	6109.94	13410.6	inf	0.06696919	0.30514	0.276989	0.136303	0.281568	854003	4905.3	12357.2	86038.2	196914	864062	199270.1
4157	1	-1797.81	-1404.7	-393.111	0.0373521	0.690347	0.091938	0.000254224	0.150433	0.0296756	3936.72	7314.89	15739.7	18329	inf	0.07882964	0.32027	0.26862	0.138203	0.272907	375906	118895	343560	31618.8	212226	200718	208647.9
4158	0	-1772.08	-1398.97	-373.109	0.0929148	0.497683	0.0120097	0.0279849	0.208498	0.160909	6458.57	6829.11	7486.52	16432	inf	0.06696919	0.30398	0.275936	0.135785	0.284299	677357	13345.2	12357.2	89499	196914	364543	244165.9
4159	1	-1793.26	-1402.92	-390.344	0.0321844	0.594837	0.0792183	0.000219052	0.267971	0.0255699	3382.46	5653.05	14346.6	18329	inf	0.07882964	0.32102	0.269249	0.138527	0.271205	375906	61637.1	190921	31618.8	136849	628222	178166.5
4160	0	-1771.94	-1396.67	-375.269	0.0929427	0.497833	0.0120133	0.014473	0.208561	0.174177	7188.37	7654.13	8332.48	18288.7	inf	0.1389246	0.306859	0.274794	0.135223	0.283123	731758	13345.2	12357.2	98546.2	59061.2	105743	155204.7
4161	1	-1795.3	-1403.55	-391.748	0.0317439	0.586695	0.078134	0.000216054	0.264303	0.0389079	3006.12	5181.6	14688.2	19008.2	inf	0.151161	0.32102	0.269249	0.138527	0.271205	463099	116056	190921	46778.1	259572	285253	178166.5
4162	0	-1766.56	-1392.74	-373.822	0.107053	0.573415	0.0138372	0.0314859	0.240225	0.0339841	6666.17	7098.1	7727.17	16960.2	inf	0.1389246	0.304377	0.272571	0.134129	0.288923	281926	13345.2	12357.2	220301	64056.1	53302.8	137944.7
4163	1	-1798.25	-1407.25	-390.997	0.0298107	0.550965	0.0876696	5.73146e-05	0.248207	0.0832905	2997.87	4734.37	15359	19166	inf	0.151161	0.32102	0.269249	0.138527	0.271205	148909	190848	169757	41636.1	286181	225816	186302.3
4164	0	-1770	-1395.63	-374.369	0.133398	0.562569	0.00411927	0.0308904	0.235681	0.0333413	6666.17	7165.76	7727.17	18002.3	inf	0.1389246	0.30014	0.253741	0.132262	0.313856	281926	7298.05	12357.2	81877.1	103552	296961	137944.7
4165	1	-1803.24	-1411.04	-392.202	0.0320127	0.591664	0.0941456	0.000176158	0.192559	0.089443	4734.37	6499.14	15359	19166	inf	0.151161	0.323042	0.264644	0.1394	0.272914	170483	190848	169757	23656.3	286181	374676	185807.3
4166	0	-1772.31	-1398.48	-373.837	0.128109	0.540264	0.00889936	0.0643721	0.226337	0.0320193	6666.17	7098.1	7727.17	18002.3	inf	0.1389246	0.309957	0.250182	0.130407	0.309454	697483	7298.05	21087.5	92694.2	103552	655381	93624.27
4167	1	-1809.25	-1413.65	-395.606	0.0300646	0.555658	0.149272	0.000165438	0.180841	0.0839999	6296.27	7386.49	16946.1	21438.2	inf	0.151161	0.320462	0.270518	0.138286	0.270734	212887	64620	671015	41710.5	286181	527336	169779.8
4168	0	-1775.57	-1399.36	-376.21	0.126873	0.535049	0.00881346	0.0155288	0.224152	0.089584	6666.17	7098.1	7862.55	18002.3	inf	0.03933829	0.299741	0.266575	0.13443	0.299255	697483	7298.05	21087.5	149440	85027.7	655381	139399.5
4169	1	-1808.13	-1411.74	-396.398	0.0300646	0.555658	0.149272	0.000165438	0.180841	0.0839999	6328.1	7423.84	17031.8	21546.6	inf	0.151161	0.338561	0.244968	0.130446	0.286025	744433	73836.2	671015	41710.5	370319	527336	163222.5
4170	0	-1772.15	-1395.34	-376.806	0.130902	0.552043	0.0090934	0.016022	0.231272	0.0606673	6682.6	7098.1	7862.55	25344.2	inf	0.03933829	0.299741	0.266575	0.13443	0.299255	385282	7298.05	12960.9	90057.6	141840	232482	138110
4171	1	-1805.98	-1410.25	-395.726	0.0322012	0.595147	0.15988	0.000177196	0.15612	0.0564745	6221.64	7588.75	14227.2	19262.9	inf	0.151161	0.338561	0.244968	0.130446	0.286025	288629	73836.2	671015	41710.5	246064	614639	177381.7
4172	0	-1783.67	-1399.49	-384.179	0.147793	0.623275	0.0102667	0.0144624	0.15598	0.0482226	8740.21	9175.37	10502	27570.1	inf	0.03933829	0.301237	0.266005	0.134142	0.298615	385282	7298.05	12960.9	90057.6	141840	232482	181616.1
