Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
530	-1796.24	-1411.02	-385.217	0.0351766	0.510135	0.057416	0.100822	0.252877	0.0435737	192.579	4225.54	9703.37	62010.3	inf	0.5792163	0.324184	0.266327	0.1525	0.256989	10990.5	129728	249947	372374	140581	316593	150036.5
531	-1797.49	-1411.46	-386.024	0.0313243	0.581819	0.0511282	0.0717431	0.225184	0.0388018	171.918	4473.04	11831	52359.6	inf	0.5792163	0.312456	0.267267	0.13414	0.286136	16554	218701	249947	372374	113933	608229	123628.3
532	-1796.6	-1410.42	-386.173	0.0307741	0.571599	0.0502302	0.0704829	0.221229	0.0556853	57.6455	5529.06	14624.1	64720.9	inf	0.5469283	0.316295	0.266734	0.131406	0.285565	17658.5	131403	123476	367629	113933	753269	156244.1
533	-1799	-1407.29	-391.71	0.0295511	0.548884	0.048234	0.0676819	0.212437	0.0932121	212.505	6595.39	10527.6	58158.8	inf	0.5469283	0.316295	0.266734	0.131406	0.285565	17658.5	376090	341729	458207	59459.5	994010	187559.2
534	-1804.8	-1410.97	-393.829	0.0473304	0.548742	0.0482215	0.0501361	0.212382	0.093188	699.235	6795.04	9892.18	62004.6	inf	0.5469283	0.32113	0.255524	0.133415	0.289931	28376.1	312704	202855	997841	31978.6	570989	141760.6
535	-1806.02	-1413.46	-392.562	0.0473304	0.548742	0.0482215	0.0501361	0.212382	0.093188	625.813	6795.04	11926.3	62004.6	inf	0.5469283	0.32113	0.255524	0.133415	0.289931	47283.2	133132	157968	960117	47584.9	570989	122678
536	-1811.03	-1412.03	-398.993	0.0301007	0.701498	0.0421832	0.031885	0.135068	0.0592646	1057.17	7915.93	14672.8	81429.9	inf	0.3674539	0.32113	0.255524	0.133415	0.289931	44746.9	294116	99504	529227	77465.5	570989	180559
537	-1805.8	-1408.76	-397.035	0.0277185	0.72566	0.0387602	0.0292977	0.124108	0.0544556	1047.01	8993.82	13754.1	74695.3	inf	0.3674539	0.313774	0.249671	0.153266	0.283289	44599.5	294116	62929.9	755101	105988	570989	200545.6
538	-1798.29	-1405.9	-392.383	0.0209835	0.64289	0.0343392	0.0142451	0.239298	0.0482444	726.745	6242.75	9546.96	51182.9	inf	0.3674539	0.305304	0.269925	0.149129	0.275643	44599.5	294116	66723	781724	105988	667238	179798.9
539	-1798.9	-1405.85	-393.045	0.0211576	0.648225	0.0346241	0.00606465	0.241283	0.0486447	726.745	6217.03	9420.46	42489.8	inf	0.1219748	0.305304	0.269925	0.149129	0.275643	62544.6	294116	62455.4	349492	345624	457236	237543.7
540	-1798.48	-1403.04	-395.438	0.0184452	0.642741	0.0301852	0.00528714	0.281407	0.0219341	533.08	7177.84	10586.8	54862.8	inf	0.01453777	0.305304	0.269925	0.149129	0.275643	43095.6	603024	78603.8	349492	345624	987133	252611.7
541	-1801.99	-1405.46	-396.534	0.018883	0.657998	0.0129718	0.00541264	0.288087	0.0166483	533.08	7456.79	11599.4	70100	inf	0.01453777	0.29959	0.264873	0.146338	0.289199	47620.7	603024	78603.8	642157	178273	912615	287326
542	-1799.46	-1406.49	-392.976	0.018883	0.657998	0.0129718	0.00541264	0.288087	0.0166483	533.08	7206.73	8756.76	64340.3	inf	0.01453777	0.331861	0.242527	0.133992	0.29162	52969.4	603024	42235.9	552083	178273	912615	281074.1
543	-1801.7	-1404.84	-396.86	0.018883	0.657998	0.0129718	0.00541264	0.288087	0.0166483	723.882	6852.13	8940.88	74650.7	inf	0.01453777	0.331861	0.242527	0.133992	0.29162	97128.5	603024	92997	552083	185755	693955	281074.1
544	-1794.6	-1402.41	-392.186	0.0187662	0.653928	0.0128916	0.00537916	0.293871	0.0151641	1127.08	3018.92	7917.26	27967.1	inf	0.01453777	0.331861	0.242527	0.133992	0.29162	73944.7	798001	103660	239985	89356.9	833505	112729.8
545	-1804.61	-1406.47	-398.138	0.0187545	0.653519	0.0128835	0.00600035	0.293688	0.0151546	1629.32	5939.62	18881.5	30511.8	inf	0.01453777	0.330749	0.245066	0.133543	0.290643	47519.4	396829	378667	109214	116085	868160	239993.1
546	-1793.24	-1405.75	-387.489	0.0169397	0.590281	0.0544849	0.00297789	0.321628	0.0136882	451.077	5217.77	15118.6	24159.1	inf	0.01453777	0.331288	0.245465	0.13213	0.291117	49943.8	396829	177393	109214	116085	868160	146170.2
547	-1794.96	-1404.87	-390.087	0.0188513	0.656892	0.0606334	0.00331393	0.246182	0.0141269	1100.44	5128.96	15118.6	22888.2	inf	0.01453777	0.316193	0.250233	0.136803	0.296771	32396	396829	148479	89014.1	116085	868160	124469.3
548	-1794.94	-1402.29	-392.649	0.0163597	0.718792	0.0349979	0.00394607	0.213644	0.0122597	929.724	9594.64	16554.8	27780.9	inf	0.01453777	0.315741	0.249875	0.136607	0.297777	32725.6	396829	129990	86785.4	235947	415799	124469.3
549	-1796.03	-1404.45	-391.581	0.0163039	0.716342	0.0348785	0.00393261	0.212916	0.0156271	929.724	8256.36	16554.8	25042.7	inf	0.01453777	0.320395	0.253558	0.12388	0.302167	32725.6	354282	97165.5	85761.1	235947	475014	101619
550	-1792.78	-1404.28	-388.497	0.0229053	0.5914	0.05909	0.00552493	0.299125	0.0219545	860.736	9255.16	15077.6	24143.8	inf	0.01165327	0.320528	0.253664	0.123932	0.301876	35300.9	354282	90787.3	85761.1	89711.8	475014	144183.5
551	-1797.47	-1404.92	-392.549	0.0268163	0.692378	0.0691793	0.0104327	0.156531	0.0446627	860.736	10499.5	16253.7	27780.9	inf	0.01165327	0.30364	0.288204	0.140807	0.26735	35300.9	611943	200295	52467.2	157839	225962	125393.7
552	-1801.41	-1405.6	-395.8	0.0288938	0.701276	0.0548247	0.0105668	0.158542	0.0458965	906.373	11087.6	19117.7	32609.9	inf	0.01165327	0.305478	0.289948	0.135606	0.268968	48462.5	611943	87946.7	52467.2	105341	613754	154294.6
553	-1800.72	-1406.85	-393.876	0.0383656	0.506825	0.072797	0.0164683	0.204916	0.160628	906.373	11087.6	19079	28337.3	inf	0.334253	0.319227	0.25799	0.141709	0.281074	48462.5	794241	163023	129584	121527	284938	152999.5
554	-1815.89	-1411.37	-404.523	0.0383656	0.506825	0.072797	0.0164683	0.204916	0.160628	1268.41	16564.3	28758	42626	inf	0.334253	0.318224	0.257179	0.135955	0.288642	39172.6	794241	163023	263792	121527	396004	228574
555	-1815.09	-1411.36	-403.735	0.022985	0.621865	0.044081	0.00997212	0.124084	0.177013	1280.71	11009.9	27812.4	52074.2	inf	0.334253	0.324282	0.252446	0.15634	0.266932	39172.6	556171	253315	198196	125397	818075	263411.5
556	-1812.02	-1411.51	-400.512	0.023539	0.636854	0.0451435	0.0145805	0.0986028	0.18128	724.472	11353.4	32178.4	50654.2	inf	0.3430441	0.324282	0.252446	0.15634	0.266932	34413.6	556171	251901	62367.4	163385	703459	263411.5
557	-1811.08	-1408.65	-402.438	0.0194561	0.797289	0.0213943	0.00690994	0.106789	0.0481613	797.301	11189.6	32178.4	43353.5	inf	0.3430441	0.331936	0.258404	0.16003	0.24963	142368	258044	201124	62367.4	141001	546727	263411.5
558	-1807.11	-1405.87	-401.239	0.0167023	0.684445	0.0183663	0.00553788	0.233604	0.0413448	797.301	12153.4	32178.4	42998.5	inf	0.2688918	0.331808	0.258305	0.159968	0.249918	142368	291825	207917	62367.4	141001	546727	219445.3
559	-1791.66	-1403.2	-388.466	0.0157004	0.716501	0.0128883	0.00520567	0.21959	0.0301141	521.23	11238.5	21036.4	27676	inf	0.08307726	0.308081	0.277301	0.161815	0.252803	63212.3	378994	181976	62367.4	141001	546727	117474.5
560	-1802.82	-1405.61	-397.214	0.00936507	0.727649	0.00800853	0.00428746	0.135118	0.115572	720.706	14396.7	31433.8	38267.6	inf	0.1631997	0.320197	0.248879	0.168179	0.262745	63212.3	493066	989375	99424.7	141001	546727	162432.3
561	-1802.2	-1404.26	-397.942	0.0156972	0.722997	0.00795734	0.00426006	0.134254	0.114834	1537.42	6806.25	29714.5	38449.2	inf	0.1631997	0.323505	0.269876	0.14116	0.26546	147912	141326	757942	118525	126916	778750	158927.7
562	-1802.9	-1406.66	-396.243	0.0550364	0.670253	0.00737683	0.00394927	0.12446	0.138925	1046.17	7668.9	33224.5	43322.4	inf	0.03324211	0.323505	0.269876	0.14116	0.26546	62315.3	257870	868668	118525	126916	778750	146109.9
563	-1806.79	-1405.7	-401.092	0.0523275	0.663658	0.0193103	0.00391042	0.123235	0.137558	1857.36	11220.5	30771.8	44304.5	inf	0.03324211	0.317318	0.264714	0.13846	0.279507	90327.7	267598	868668	118525	126916	778750	220228.2
564	-1808.7	-1407.33	-401.367	0.0524152	0.66477	0.0193427	0.00224223	0.123442	0.137788	1952.82	8910.85	28904.8	43290.4	inf	0.1377831	0.316979	0.264431	0.139381	0.279208	90327.7	213511	868668	226539	58241.7	429273	155177.4
565	-1803.07	-1406.17	-396.903	0.0515409	0.653682	0.0238916	0.0140124	0.121383	0.13549	2095.46	4215.04	28233.3	44733.1	inf	0.1377831	0.301443	0.270446	0.142551	0.285559	97889.6	213511	868668	94423.2	58241.7	195882	149223.8
566	-1814.5	-1411.36	-403.133	0.0511007	0.648098	0.032229	0.0138927	0.120346	0.134333	3902.45	7665.61	35821.9	52210	inf	0.1377831	0.30417	0.249304	0.148684	0.297843	136523	213511	868668	94423.2	105111	143270	148092.2
567	-1817	-1411.46	-405.54	0.07931	0.630357	0.0291134	0.0135124	0.117052	0.130656	2368.89	9970.04	37133.2	52314	inf	0.1377831	0.337886	0.273674	0.143665	0.244774	224802	453638	888159	94423.2	213083	143270	136649.6
568	-1817.71	-1413.55	-404.16	0.07337	0.688782	0.0061629	0.0189157	0.100542	0.112227	2368.89	12176.7	36862.6	50883.7	inf	0.1377831	0.336451	0.276759	0.143055	0.243735	310680	453638	925282	94423.2	93574.2	143270	166411.6
569	-1818.83	-1413.83	-404.995	0.0994912	0.513853	0.00986911	0.0360643	0.161005	0.179717	1755.32	16083.9	37133.2	46671.1	inf	0.07423479	0.334051	0.274784	0.149169	0.241996	257043	815330	819751	46171.3	93574.2	48861.8	128838.6
570	-1820.05	-1413.86	-406.189	0.0472491	0.643454	0.00789456	0.0288488	0.128792	0.143761	1755.32	14108.2	33353.7	40925.5	inf	0.07423479	0.305904	0.263912	0.1366	0.293583	384913	815330	517463	46171.3	264527	86414.3	250676.6
571	-1816.03	-1407.16	-408.877	0.056591	0.674316	0.00665132	0.0302325	0.134969	0.0972398	3594.13	10545.5	27631.1	37611.1	inf	0.07240187	0.305904	0.263912	0.1366	0.293583	820858	815330	294292	76745.1	304004	86414.3	250676.6
572	-1818.86	-1408.92	-409.936	0.0475716	0.802975	0.00559124	0.0254141	0.0874111	0.0310371	6166.86	14810.3	34059.3	46115.4	inf	0.2703217	0.305904	0.263912	0.1366	0.293583	820858	387300	305005	90606.8	155862	49463.1	330414.2
573	-1817.92	-1408.44	-409.475	0.0391231	0.842036	0.00052788	0.0209006	0.0718873	0.025525	4608.9	14810.3	30701.2	40644	inf	0.2703217	0.310604	0.267966	0.123336	0.298094	279202	387300	564822	58878.9	107351	49463.1	242377.8
574	-1798.01	-1403	-395.009	0.0342776	0.737747	0.000395784	0.018312	0.186904	0.0223637	3138.8	5991.24	17958.6	21569	inf	0.2703217	0.314808	0.271593	0.125005	0.288594	447869	243829	367881	78903.8	61695.1	89739.7	164311.2
575	-1804.07	-1403.92	-400.151	0.00990196	0.756458	0.000288115	0.0187765	0.191645	0.0229309	3894.56	13669	25772.6	27341.6	inf	0.2703217	0.314808	0.271593	0.125005	0.288594	447869	316007	524767	72553.8	103030	115440	166406.7
576	-1801.84	-1404.93	-396.911	0.0092098	0.77365	9.97481e-05	0.017464	0.178249	0.021328	7094.82	12758.2	26279.1	29308.3	inf	0.2703217	0.314808	0.271593	0.125005	0.288594	536933	423401	454776	10456.5	61925.5	109897	160218.9
577	-1802.47	-1402.93	-399.537	0.0096281	0.808788	0.000104279	0.0182572	0.140926	0.0222966	5500.76	14965.3	26279.1	28838.7	inf	0.2703217	0.300008	0.267268	0.148725	0.283998	805906	423401	454776	39151.7	88315.6	218463	152937.6
578	-1814.8	-1407.62	-407.18	0.00937975	0.787926	0.000101589	0.0177862	0.163085	0.0217215	7305.59	20617.4	35933.3	39433.1	inf	0.1383828	0.306082	0.259492	0.151736	0.28269	754321	598226	658209	25588.5	324904	520092	223679
579	-1796.98	-1408.63	-388.346	0.00868738	0.729765	0.000110246	0.0164733	0.151047	0.0939169	3026.18	4808.62	14752.3	16286.9	inf	0.1383828	0.306082	0.259492	0.151736	0.28269	482068	144888	202858	25588.5	324904	520092	138475.9
580	-1796.46	-1405.4	-391.059	0.00700816	0.7664	0.000115781	0.0173003	0.110544	0.0986316	6670.76	10563.7	13474.9	16286.9	inf	0.1819477	0.306082	0.259492	0.151736	0.28269	482068	142476	114028	53740.4	324904	616067	109103.8
581	-1798.82	-1407.63	-391.186	0.00701784	0.767458	0.000276983	0.0295879	0.0968915	0.0987678	6670.76	10563.7	13480.5	17160.6	inf	0.2226322	0.306082	0.259492	0.151736	0.28269	803711	131433	186503	31803.3	200730	616067	96592.26
582	-1795.49	-1405.09	-390.398	0.0112875	0.65448	0.000445499	0.0475891	0.15584	0.130358	7415.95	10563.7	14642.8	20605.4	inf	0.2818045	0.300109	0.273943	0.148775	0.277174	803711	131433	117746	31803.3	200730	616067	144942
583	-1806.8	-1403.09	-403.708	0.00572043	0.671094	0.000637381	0.050586	0.165654	0.106308	5283.72	13529	22315.6	31340	inf	0.002720724	0.302392	0.276027	0.149907	0.271673	309628	131433	216809	27571.6	80816.6	616067	220451
584	-1793.31	-1404.12	-389.187	0.00523557	0.614213	0.000583357	0.0289437	0.151613	0.199412	3183.24	4555.27	17214.5	23334.5	inf	0.002720724	0.299425	0.273319	0.14988	0.277375	309628	47437.1	216809	53645.9	136339	242287	171790.1
585	-1788.53	-1404.93	-383.599	0.00499477	0.585962	0.000556526	0.0736069	0.14464	0.19024	2484.4	3471.58	7136.75	16598.3	inf	0.002720724	0.307595	0.280777	0.126684	0.284944	238939	20769.8	216809	57392.5	85596.2	110899	125952.1
586	-1800.57	-1406.1	-394.464	0.00528465	0.61997	0.000588825	0.0778788	0.0949974	0.201281	3735.02	4649.52	11401.3	38987	inf	0.002720724	0.307595	0.280777	0.126684	0.284944	128354	21932.1	271628	316902	167201	112982	206296.3
587	-1795.3	-1400.6	-394.7	0.00287324	0.702728	0.000714558	0.0423424	0.141906	0.109436	3721.14	4632.24	18966.1	33804.5	inf	0.002720724	0.325973	0.245703	0.136507	0.291817	114566	73286.8	271628	160053	167201	112982	205529.4
588	-1794.13	-1401.54	-392.587	0.00293854	0.718699	0.000730798	0.0205781	0.145131	0.111923	3874.56	4823.23	14626.2	26394.2	inf	0.002720724	0.325973	0.245703	0.136507	0.291817	290957	73286.8	203446	160053	148569	49639.5	184232.8
589	-1794.69	-1400.75	-393.939	0.00888772	0.641612	0.000827373	0.0232975	0.279605	0.0457707	3938.4	5718.45	15378.8	26392.5	inf	0.002720724	0.325973	0.245703	0.136507	0.291817	393668	83793.6	203446	84852.1	114133	40602.8	184232.8
590	-1802.3	-1402.98	-399.314	0.00893472	0.645004	0.000831748	0.0181331	0.281084	0.0460127	3730.92	6103.24	13404.5	26394.2	inf	0.002720724	0.317706	0.239472	0.158404	0.284417	627445	83793.6	399101	84852.1	114133	74112.4	184232.8
591	-1801.68	-1403.95	-397.731	0.0108243	0.781418	0.00100766	0.0219681	0.129038	0.055744	2918.04	5131.97	13373.7	25981.1	inf	0.002720724	0.323509	0.243846	0.143033	0.289612	443707	176569	461390	57532	136667	113489	144964.3
592	-1802.42	-1402.74	-399.674	0.00384317	0.842821	0.00108684	0.0236943	0.0892861	0.0392687	3059.22	5952.45	13801.6	29873.4	inf	0.002720724	0.336338	0.272232	0.129407	0.262023	335888	176569	540428	77023.2	141417	61516.4	202239.8
593	-1807.65	-1405.56	-402.09	0.0038872	0.852477	0.00109929	0.0239658	0.0788521	0.0397186	3428.11	5757.18	13900.9	31682	inf	0.002720724	0.34128	0.276232	0.116616	0.265873	464586	283210	506260	152061	169538	134974	167679.3
594	-1811.92	-1407.43	-404.499	0.01069	0.78966	0.00116733	0.0430798	0.0840065	0.0713964	4774.67	8018.6	15810.6	34110.9	inf	0.002720724	0.34128	0.276232	0.116616	0.265873	610635	154708	506260	152061	238306	103694	237437.7
595	-1807.92	-1405.37	-402.548	0.0112131	0.828298	0.00122444	0.0451877	0.0881169	0.02596	5481.34	8018.6	18427.3	39002.6	inf	0.002720724	0.340924	0.275944	0.117537	0.265596	210338	112815	255778	278495	238306	103694	268840.3
596	-1807.45	-1404.48	-402.965	0.00967484	0.71467	0.00105647	0.0389888	0.213211	0.0223987	5481.34	8875.8	16251.9	39002.6	inf	0.002720724	0.361652	0.244689	0.139717	0.253942	292981	112815	121579	278495	327763	17649.8	268840.3
597	-1803.15	-1402.04	-401.11	0.00966223	0.713739	0.000836898	0.0423489	0.212933	0.0204801	4771.97	6580.71	13122.3	35158.3	inf	0.002720724	0.361652	0.244689	0.139717	0.253942	624301	86538.9	160395	278495	327763	7285.92	199801.5
598	-1806.96	-1405.56	-401.392	0.014444	0.57207	0.00125107	0.063307	0.318312	0.0306155	6021.91	7578.73	14142.1	43540.4	inf	0.002720724	0.348318	0.272538	0.134566	0.244579	624301	78558.6	221430	278495	327763	7285.92	228254.9
599	-1798.27	-1402.61	-395.665	0.0151244	0.599018	0.00131	0.0191841	0.333306	0.0320576	4861.16	6130.42	10592.9	35147.7	inf	0.002720724	0.348318	0.272538	0.134566	0.244579	624301	78558.6	44709.6	415537	163018	9707.4	166049.7
600	-1804.8	-1404.8	-400.003	0.0150868	0.597529	0.0037928	0.0191364	0.332478	0.0319779	6740.8	9782.99	11863.3	60607.2	inf	0.002720724	0.320831	0.265808	0.16585	0.247511	624301	112553	98827.3	415537	166347	9707.4	304180.8
601	-1800.39	-1403.35	-397.043	0.0148732	0.589071	0.0178933	0.0188655	0.327772	0.0315253	6740.8	9782.99	11863.3	40347.6	inf	0.002720724	0.322983	0.267591	0.160255	0.249171	558030	87704.6	25426.9	415537	166347	17462.2	286073.9
602	-1799.18	-1401.36	-397.82	0.0150384	0.607597	0.0180921	0.019075	0.331412	0.0087851	6820.86	9782.99	11863.3	40347.6	inf	0.002720724	0.328925	0.272514	0.144806	0.253756	558030	166360	33374.8	252986	469541	17405.6	219941.8
603	-1800.98	-1401.69	-399.293	0.0127494	0.727021	0.0153382	0.0161715	0.221272	0.00744788	7311.72	9944.91	12908.5	53287.3	inf	0.002720724	0.338029	0.252379	0.148813	0.260779	410466	177201	56070.1	361853	236546	29915.6	213096.3
604	-1805.56	-1404.58	-400.984	0.0173847	0.635739	0.0209148	0.0220511	0.293754	0.0101557	7529.88	10631.7	12911.6	54877.3	inf	0.002720724	0.338029	0.252379	0.148813	0.260779	410466	177201	30565.6	179155	531383	18015.1	179619.1
605	-1806.8	-1405.35	-401.453	0.0186888	0.68343	0.0224837	0.0237053	0.225815	0.0258771	8805.01	10786.9	12911.6	58997.7	inf	0.002720724	0.324444	0.254518	0.150074	0.270964	410466	143638	82266.2	201630	586272	37406.9	179619.1
606	-1817.53	-1410.57	-406.969	0.0186888	0.68343	0.0224837	0.0237053	0.225815	0.0258771	9091.92	15200.7	16467.8	81866.8	inf	0.002720724	0.324444	0.254518	0.150074	0.270964	410466	366461	30893.7	731027	641796	167621	343012.8
607	-1805.55	-1403.06	-402.49	0.0180217	0.659035	0.045727	0.0345761	0.217754	0.0248864	3496.41	9620.6	12887.8	52096.7	inf	0.002720724	0.321058	0.262297	0.148508	0.268137	410466	468298	33197.4	594761	265022	167621	157768.3
608	-1798.5	-1401.83	-396.67	0.0183196	0.669929	0.0315299	0.0335697	0.221354	0.0252978	4381.24	9581.55	10479.4	47816.2	inf	0.002720724	0.304407	0.248694	0.140806	0.306093	410466	416856	22195.6	594761	265022	94898.4	226013.5
609	-1798.25	-1401.41	-396.835	0.0183196	0.669929	0.0315299	0.0335697	0.221354	0.0252978	2753.41	9593.57	10479.4	47816.2	inf	0.002720724	0.331465	0.263048	0.148933	0.256554	410466	416856	18658.5	602758	236085	133964	226013.5
610	-1800.85	-1406.71	-394.147	0.0183196	0.669929	0.0315299	0.0335697	0.221354	0.0252978	3273.14	9592.84	10479.4	57768.9	inf	0.002720724	0.331465	0.263048	0.148933	0.256554	410466	435384	8625.47	602758	154795	81529.9	226013.5
611	-1801.51	-1407.18	-394.326	0.0185926	0.679911	0.0319997	0.0191702	0.224652	0.0256747	3562.84	9592.84	10479.4	65277.3	inf	0.002720724	0.340705	0.259412	0.146874	0.253008	212129	484705	8625.47	358655	168061	675705	226013.5
612	-1799.11	-1405.99	-393.127	0.019071	0.697406	0.00920885	0.0196635	0.230432	0.0242184	2080.15	9572.63	10479.4	64897.2	inf	0.002720724	0.315583	0.269297	0.152471	0.262649	60699.9	232188	8625.47	358655	142866	599099	158476.8
613	-1798.18	-1401.95	-396.225	0.019071	0.697406	0.00920885	0.0196635	0.230432	0.0242184	2316.38	9572.63	10479.4	65471.7	inf	0.002720724	0.319864	0.27295	0.140974	0.266212	212576	733036	22044.8	187472	142866	599099	199899.3
614	-1793.55	-1402.28	-391.265	0.0186105	0.680566	0.00898649	0.0433348	0.224868	0.0236336	2574.28	7529.38	7900.38	46322.6	inf	0.002720724	0.3225	0.275199	0.142136	0.260166	567195	733036	14763.1	187472	57432.6	313102	114800.7
615	-1785.29	-1401.66	-383.632	0.0186105	0.680566	0.00898649	0.0433348	0.224868	0.0236336	1616.13	7453.53	8141.78	40296.6	inf	0.002720724	0.3225	0.275199	0.142136	0.260166	119329	347070	14763.1	187472	86870.9	374608	113644.2
616	-1785.87	-1405.87	-379.999	0.027769	0.523369	0.0134088	0.0646603	0.335529	0.035264	760.21	7029.37	7678.46	55732.6	inf	0.002720724	0.3225	0.275199	0.142136	0.260166	119329	347070	6887.43	187472	25103.5	778476	107177.1
617	-1780.24	-1401.75	-378.491	0.0299897	0.547249	0.0129399	0.0221116	0.350837	0.0368729	1788.72	5797.39	6332.71	45964.7	inf	0.002720724	0.330539	0.257131	0.145679	0.266651	119329	169263	9649.99	291603	80883.9	872537	103623.9
618	-1777.35	-1398.26	-379.087	0.0131309	0.744176	0.00742833	0.0126935	0.201404	0.0211675	879.148	5465.98	6021.17	43703.5	inf	0.002720724	0.330539	0.257131	0.145679	0.266651	119329	365997	16111.8	291603	36491.6	872537	104462.3
619	-1780.77	-1399.66	-381.105	0.0228858	0.647822	0.0129468	0.0221235	0.256049	0.0381731	2045.21	5555.99	6120.33	44423.2	inf	0.002720724	0.336184	0.254963	0.14445	0.264403	136936	365997	8576.5	291603	36491.6	872537	108896.5
620	-1781.51	-1400.11	-381.403	0.022945	0.649496	0.0103963	0.0221806	0.25671	0.0382717	2407.38	5555.99	6120.33	44423.2	inf	0.002720724	0.328439	0.244682	0.138626	0.288253	136936	379531	9465.92	297117	52954.2	872537	108896.5
621	-1782.22	-1403.04	-379.182	0.026029	0.816501	0.0157013	0.0263381	0.0720146	0.0434159	988.946	4676.93	5151.97	37394.6	inf	0.002720724	0.328439	0.244682	0.138626	0.288253	184727	379531	9465.92	157092	52954.2	518165	103210.1
622	-1775.88	-1403.99	-371.891	0.0238311	0.747554	0.0143754	0.024114	0.117476	0.0726495	836.192	3607.82	4012.59	29766.7	inf	0.002720724	0.327589	0.244049	0.140856	0.287506	53386	379531	9465.92	157092	30297.1	465883	80384.7
623	-1775.78	-1406.5	-369.278	0.0193922	0.618786	0.0116978	0.0116314	0.279375	0.0591173	631.498	3534.87	3931.46	29164.8	inf	0.002720724	0.326698	0.243385	0.143193	0.286724	88598.1	73102.4	9465.92	157092	66741.1	960628	64930.79
624	-1788.21	-1402.93	-385.278	0.0166911	0.620491	0.01173	0.0116635	0.280145	0.0592801	974.834	5456.73	6068.93	45021.3	inf	0.002720724	0.326698	0.243385	0.143193	0.286724	366853	261426	27431.5	160099	66741.1	960628	212807.6
