Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size	root_height
151	-1733.55	-1405.92	-327.629	0.0140597	0.659296	0.0457713	0.00491591	0.215193	0.0607648	0.2977625	0.326117	0.256166	0.146398	0.271319	107593.1	205148.7
152	-1730.91	-1409.12	-321.786	0.0140597	0.659296	0.0457713	0.00491591	0.215193	0.0607648	0.2977625	0.319118	0.250668	0.143256	0.286959	107491.9	175011.1
153	-1726.57	-1403.4	-323.177	0.0097953	0.791135	0.0318885	0.00247912	0.149923	0.0147787	0.07172628	0.319118	0.250668	0.143256	0.286959	116030.3	176940.4
154	-1721.05	-1399.5	-321.547	0.0131051	0.737686	0.0255387	0.0033168	0.200581	0.0197722	0.07172628	0.319118	0.250668	0.143256	0.286959	116513.8	176940.4
155	-1725.35	-1399.42	-325.925	0.0131051	0.737686	0.0255387	0.0033168	0.200581	0.0197722	0.1676725	0.319118	0.250668	0.143256	0.286959	139641.1	136177.3
156	-1721.78	-1406.05	-315.73	0.0105951	0.596402	0.0206475	0.00268155	0.334258	0.035416	0.1676725	0.315106	0.247516	0.154027	0.283351	92420.57	74368.5
157	-1726.08	-1408.39	-317.69	0.00914228	0.781859	0.0178162	0.00231384	0.174321	0.0145477	0.1676725	0.315106	0.247516	0.154027	0.283351	92420.57	145948.9
158	-1727.81	-1405.76	-322.052	0.0759784	0.728999	0.0166117	0.00231145	0.162535	0.0135642	0.1676725	0.315106	0.247516	0.154027	0.283351	97960.67	101849.5
159	-1725.41	-1407.67	-317.739	0.075342	0.722893	0.0164725	0.00158181	0.161174	0.0225367	0.1676725	0.322325	0.253187	0.134645	0.289843	92329.98	101849.5
160	-1721.84	-1404.82	-317.018	0.0536354	0.707372	0.0195095	0.00190186	0.190889	0.0266917	0.2271269	0.322325	0.253187	0.134645	0.289843	84657.42	104459.3
161	-1726.38	-1402.74	-323.634	0.0538815	0.710618	0.019599	0.00191058	0.191765	0.0222254	0.2271269	0.322325	0.253187	0.134645	0.289843	123430.6	156829.5
162	-1729.29	-1404.91	-324.378	0.043865	0.722139	0.0159556	0.00205067	0.197896	0.0180937	0.2271269	0.317261	0.24921	0.138631	0.294898	122711.7	156829.5
163	-1732.57	-1407.81	-324.761	0.0438752	0.722307	0.0159593	0.00205115	0.197942	0.0178659	0.2271269	0.319027	0.248565	0.138272	0.294136	122099.8	132577.1
164	-1726.81	-1404.91	-321.898	0.0441492	0.726818	0.00981224	0.00206551	0.199178	0.0179774	0.2271269	0.319027	0.248565	0.138272	0.294136	103935.4	158740.5
165	-1735.24	-1404.45	-330.787	0.0441952	0.727574	0.0087816	0.00206766	0.199385	0.0179961	0.2271269	0.319027	0.248565	0.138272	0.294136	168075.3	206411.9
166	-1735.03	-1408.45	-326.58	0.0603577	0.612539	0.0119931	0.00282382	0.287709	0.0245775	0.1378502	0.350312	0.237146	0.13192	0.280623	168036.7	125711.2
167	-1738.63	-1405.62	-333.008	0.0330974	0.787394	0.00657647	0.00168846	0.157766	0.0134772	0.1378502	0.350312	0.237146	0.13192	0.280623	184473.6	172917.5
168	-1737.26	-1405.12	-332.142	0.0674502	0.56225	0.016908	0.00440984	0.321517	0.0274655	0.3591383	0.350312	0.237146	0.13192	0.280623	189820.9	147395.3
169	-1733.47	-1405.3	-328.175	0.0631039	0.541322	0.0387865	0.0042457	0.309549	0.0429927	0.3591383	0.34195	0.255356	0.128771	0.273924	155224.7	153952.6
170	-1719.75	-1404.09	-315.662	0.0631039	0.541322	0.0387865	0.0042457	0.309549	0.0429927	0.3591383	0.34195	0.255356	0.128771	0.273924	98655.45	137252.8
171	-1740.46	-1408.78	-331.677	0.0738318	0.394704	0.0346104	0.0915451	0.362174	0.0431345	0.4194147	0.331631	0.247651	0.155059	0.265658	156620.1	200283
172	-1735.99	-1406.47	-329.516	0.0525038	0.569464	0.0246124	0.0651002	0.257552	0.0307675	0.08886375	0.331631	0.247651	0.155059	0.265658	153860.5	258906.4
173	-1728.49	-1406.87	-321.619	0.0525038	0.569464	0.0246124	0.0651002	0.257552	0.0307675	0.08886375	0.311499	0.244361	0.145646	0.298493	149560.8	150964.2
174	-1733.54	-1405.25	-328.287	0.0527694	0.572344	0.0247369	0.0654295	0.258855	0.0258649	0.08886375	0.311499	0.244361	0.145646	0.298493	156038.6	257774.3
175	-1732.56	-1404.32	-328.242	0.038535	0.542444	0.0180642	0.0477801	0.334288	0.0188879	0.08886375	0.296911	0.249539	0.148732	0.304818	154616	242367.9
176	-1720.76	-1402.24	-318.513	0.0382454	0.538367	0.0179284	0.0503748	0.331776	0.023309	0.08886375	0.294536	0.255544	0.147542	0.302378	110677.3	113674.3
177	-1728.03	-1405.22	-322.813	0.0446349	0.62831	0.0239974	0.104379	0.171474	0.0272032	0.3137968	0.294536	0.255544	0.147542	0.302378	99409.57	167309.2
178	-1721.59	-1403.64	-317.95	0.0359668	0.708426	0.0222969	0.0841089	0.127281	0.0219204	0.3137968	0.308143	0.253752	0.146508	0.291598	99163.35	160786
179	-1713.56	-1405.04	-308.527	0.0363694	0.716357	0.0113519	0.0850505	0.128706	0.0221657	0.05928453	0.308143	0.253752	0.146508	0.291598	82645.41	83278.49
180	-1738.52	-1409.41	-329.12	0.0429733	0.711447	0.0112741	0.0844676	0.127824	0.0220138	0.05928453	0.307799	0.253468	0.146344	0.292388	110996.9	134558.3
181	-1729.29	-1406.65	-322.644	0.0377902	0.625639	0.00991429	0.0742799	0.222381	0.0299955	0.05928453	0.322277	0.265391	0.153228	0.259105	105696.9	144600
182	-1726.93	-1405.1	-321.826	0.0343153	0.605385	0.00902276	0.0674497	0.256589	0.0272373	0.05928453	0.322277	0.265391	0.153228	0.259105	107566.5	124375.1
183	-1721.07	-1405.35	-315.725	0.0369111	0.593985	0.00885285	0.0714165	0.251757	0.0370772	0.05928453	0.322277	0.265391	0.153228	0.259105	117700.2	127649.4
184	-1721.7	-1406.32	-315.373	0.0374695	0.602971	0.00898678	0.072497	0.255566	0.0225094	0.05928453	0.325655	0.268172	0.154833	0.25134	124429.5	245656.5
185	-1720.18	-1403.5	-316.671	0.0378933	0.609791	0.00908842	0.0733169	0.248401	0.0215093	0.05928453	0.332744	0.252241	0.158204	0.256811	129400.3	195148.8
186	-1726.48	-1407.04	-319.441	0.0446883	0.539819	0.0107181	0.086464	0.292945	0.0253664	0.05928453	0.332744	0.252241	0.158204	0.256811	138075.8	166588.6
187	-1737.92	-1410.1	-327.815	0.03763	0.592998	0.00952839	0.0768662	0.260426	0.0225506	0.3443206	0.341172	0.256912	0.138599	0.263316	138075.8	188282
188	-1742.32	-1410.29	-332.028	0.0472082	0.743937	0.0119537	0.0907134	0.0855472	0.0206408	0.3443206	0.341172	0.256912	0.138599	0.263316	138075.8	188282
189	-1725.16	-1403.04	-322.124	0.0303206	0.746308	0.0110024	0.107577	0.0840859	0.0207065	0.3443206	0.335791	0.25286	0.152187	0.259163	89836.93	194807.4
190	-1726.24	-1407.31	-318.929	0.035065	0.707076	0.0127239	0.12441	0.0972432	0.0234823	0.1099788	0.335791	0.25286	0.152187	0.259163	113320.6	205120.7
191	-1721.84	-1404.59	-317.25	0.0415691	0.705575	0.00824127	0.124146	0.0970367	0.0234324	0.1099788	0.329109	0.265965	0.132331	0.272595	113320.6	197346.9
192	-1727.41	-1402.38	-325.028	0.0401893	0.682155	0.00600503	0.120025	0.126766	0.0248599	0.1823644	0.329109	0.265965	0.132331	0.272595	76447.74	131307.1
193	-1715.47	-1404.24	-311.233	0.0511425	0.615153	0.00764164	0.132055	0.161314	0.0326928	0.4041106	0.329091	0.265951	0.132323	0.272635	82475.07	167152.2
194	-1716.56	-1402.54	-314.014	0.00960237	0.635262	0.00789144	0.136372	0.166588	0.0442843	0.3797029	0.329091	0.265951	0.132323	0.272635	78993	179708
195	-1717.98	-1404.67	-313.303	0.0129575	0.541621	0.0155934	0.145275	0.224795	0.0597577	0.1018372	0.336809	0.248736	0.135427	0.279029	79149.79	179328.4
196	-1719.84	-1406.31	-313.526	0.0128462	0.413063	0.00781112	0.144026	0.222863	0.199391	0.1018372	0.336809	0.248736	0.135427	0.279029	89498.85	195341.8
197	-1715.94	-1404.47	-311.468	0.0160771	0.516951	0.0138211	0.0585435	0.278914	0.115693	0.1018372	0.342783	0.253147	0.137829	0.266241	88974.2	164835.6
198	-1716.91	-1409.61	-307.301	0.0176122	0.497192	0.0136312	0.0696792	0.275082	0.126803	0.4695537	0.342783	0.253147	0.137829	0.266241	90097.39	180105
199	-1711.56	-1403.58	-307.984	0.0126281	0.499715	0.0137004	0.0700328	0.276478	0.127446	0.125331	0.342783	0.253147	0.137829	0.266241	84274.4	180105
200	-1722.38	-1404.22	-318.159	0.00681183	0.711468	0.00739025	0.0579261	0.149138	0.0672663	0.125331	0.342783	0.253147	0.137829	0.266241	84274.4	294638.3
201	-1710.4	-1402.46	-307.934	0.0135176	0.693821	0.00720695	0.0617887	0.145439	0.0782269	0.125331	0.328662	0.269509	0.146737	0.255092	84274.4	229814.5
202	-1711.44	-1401.98	-309.453	0.013636	0.6999	0.00727009	0.0562684	0.146713	0.0762129	0.125331	0.315674	0.265517	0.144564	0.274246	74958.53	221474.7
203	-1716.93	-1404.25	-312.68	0.013636	0.6999	0.00727009	0.0562684	0.146713	0.0762129	0.125331	0.315674	0.265517	0.144564	0.274246	83346.93	231909.1
204	-1717.98	-1400.99	-316.997	0.0147372	0.697665	0.00724687	0.0581375	0.146244	0.0759695	0.125331	0.303295	0.255105	0.138895	0.302706	75573.69	196217.1
205	-1714.9	-1399.7	-315.192	0.00418184	0.738933	0.00664881	0.0533395	0.134175	0.0627216	0.125331	0.303295	0.255105	0.138895	0.302706	81420.39	134202.3
206	-1713.85	-1400.83	-313.024	0.00427266	0.754981	0.00389005	0.0356839	0.137089	0.0640838	0.125331	0.303295	0.255105	0.138895	0.302706	66897.71	115870.5
207	-1721.5	-1403.86	-317.638	0.00429516	0.758956	0.00391054	0.0452365	0.103421	0.0841814	0.125331	0.313677	0.263837	0.143649	0.278837	71819.76	170297.1
208	-1719.22	-1406.54	-312.681	0.0047152	0.622723	0.00612742	0.160485	0.113535	0.092414	0.125331	0.313677	0.263837	0.143649	0.278837	94140.28	143162.3
209	-1726.41	-1407.39	-319.026	0.00512546	0.534164	0.00666055	0.174449	0.179147	0.100455	0.07832096	0.318184	0.267628	0.145713	0.268474	88231.47	136591.6
210	-1726	-1407.74	-318.26	0.00513037	0.534675	0.00570902	0.174616	0.179318	0.100551	0.07832096	0.318184	0.267628	0.145713	0.268474	90550.84	136591.6
211	-1725.12	-1404.44	-320.682	0.00314792	0.710246	0.00350297	0.122192	0.110027	0.0508838	0.07832096	0.318184	0.267628	0.145713	0.268474	90550.84	162187.7
212	-1727.95	-1405.32	-322.63	0.0524364	0.675527	0.00277318	0.116219	0.104648	0.0483964	0.3755344	0.318184	0.267628	0.145713	0.268474	124632.5	190616.6
213	-1724.55	-1405.41	-319.135	0.0404357	0.749786	0.00213851	0.0896209	0.0806984	0.0373203	0.2168335	0.318184	0.267628	0.145713	0.268474	127481.3	176941.2
214	-1725.18	-1403.45	-321.728	0.0406635	0.754011	0.0011296	0.0855123	0.0811531	0.0375306	0.2168335	0.318184	0.267628	0.145713	0.268474	136188.9	153214.5
215	-1728.6	-1404.88	-323.72	0.0414679	0.768926	0.00115195	0.0809381	0.0827584	0.0247574	0.2168335	0.312486	0.262836	0.143104	0.281575	147892.5	191545.3
216	-1714.61	-1411.38	-303.227	0.045903	0.730333	0.00129058	0.0895945	0.106965	0.0259143	0.2505461	0.312486	0.262836	0.143104	0.281575	44368.76	82381.68
217	-1721.93	-1408.12	-313.806	0.0451036	0.717615	0.0012681	0.0972513	0.105102	0.0336604	0.2505461	0.312486	0.262836	0.143104	0.281575	58631.85	121580
218	-1714.61	-1404.96	-309.654	0.0450515	0.714897	0.00126664	0.097139	0.104981	0.0366652	0.2505461	0.312486	0.262836	0.143104	0.281575	55413.8	133999.7
219	-1715.96	-1404.92	-311.031	0.0450642	0.715098	0.000985269	0.0971664	0.10501	0.0366755	0.2505461	0.312486	0.262836	0.143104	0.281575	56785.68	124823.8
220	-1726.01	-1405.34	-320.676	0.0527883	0.632713	0.00115415	0.113821	0.126768	0.0727561	0.05825803	0.312486	0.262836	0.143104	0.281575	108975.9	200603.4
221	-1721.89	-1403.72	-318.174	0.054871	0.657676	0.0010864	0.118312	0.13177	0.0362859	0.05825803	0.316993	0.266626	0.145167	0.271214	108975.9	158318.9
222	-1718.19	-1403.36	-314.839	0.0542567	0.650312	0.00144072	0.116987	0.130294	0.0467091	0.05825803	0.316993	0.266626	0.145167	0.271214	98766.26	125503.2
223	-1718.77	-1403.14	-315.621	0.0561952	0.656437	0.00291701	0.10578	0.131521	0.0471491	0.2663679	0.316993	0.266626	0.145167	0.271214	87734.47	121386.7
224	-1724.58	-1408.54	-316.048	0.056524	0.660279	0.00293408	0.106399	0.132291	0.0415728	0.2877936	0.322877	0.271576	0.11691	0.288637	87734.47	130590.3
225	-1720.82	-1413.31	-307.513	0.056524	0.660279	0.00293408	0.106399	0.132291	0.0415728	0.2877936	0.301495	0.280151	0.120602	0.297752	68257.49	153343.1
226	-1734.82	-1410.04	-324.776	0.059394	0.693804	0.00218685	0.0619239	0.139008	0.0436836	0.2794219	0.291527	0.270888	0.149678	0.287907	80487.98	153045.4
227	-1733.48	-1412.29	-321.188	0.0595068	0.695122	0.002191	0.0620415	0.139272	0.0418671	0.5430208	0.291527	0.270888	0.149678	0.287907	142600.4	220071.8
228	-1732.43	-1411.15	-321.28	0.0591518	0.690975	0.00316626	0.0616714	0.138441	0.046594	0.5430208	0.287434	0.267086	0.161615	0.283865	142600.4	138422.5
229	-1732.78	-1408.72	-324.066	0.0216166	0.701478	0.00321439	0.047013	0.140546	0.0861324	0.5430208	0.287434	0.267086	0.161615	0.283865	133458.7	135119.4
230	-1726.22	-1408.4	-317.818	0.016748	0.679881	0.00311542	0.0455655	0.173824	0.0808663	0.2522513	0.28321	0.26316	0.173937	0.279693	133458.7	138751.7
231	-1739.25	-1410.84	-328.405	0.0520375	0.628444	0.00287972	0.0421183	0.199772	0.0747484	0.2522513	0.28422	0.255448	0.174557	0.285776	183097.7	202980.5
232	-1735.7	-1411.28	-324.422	0.0520375	0.628444	0.00287972	0.0421183	0.199772	0.0747484	0.5147316	0.336644	0.234094	0.143377	0.285885	177719.7	161069.7
233	-1728.13	-1405.99	-322.141	0.0781656	0.690929	0.00468594	0.030091	0.142725	0.0534032	0.4902039	0.333451	0.250615	0.142916	0.273018	173350	192186
234	-1721.9	-1404.37	-317.538	0.0735367	0.650013	0.00440844	0.0170467	0.134273	0.120722	0.1168988	0.34304	0.247963	0.147026	0.26197	146330.1	142572.9
235	-1738.76	-1405.73	-333.025	0.0723159	0.637922	0.00433525	0.0576888	0.132044	0.0956944	0.0507503	0.34304	0.247963	0.147026	0.26197	185279.3	269423.3
236	-1731.41	-1402.96	-328.456	0.0723159	0.637922	0.00433525	0.0576888	0.132044	0.0956944	0.05459545	0.34491	0.249315	0.147828	0.257947	209115.7	225674.4
237	-1747.07	-1409.99	-337.076	0.0522093	0.460555	0.00312988	0.0416491	0.373369	0.0690877	0.05459545	0.345251	0.249561	0.146986	0.258202	232826.4	282071.4
238	-1747.88	-1410.12	-337.767	0.0522686	0.461078	0.00199681	0.0416964	0.373794	0.0691662	0.05459545	0.350367	0.253259	0.134346	0.262028	268236.4	282071.4
239	-1745.47	-1408.31	-337.158	0.0227618	0.475276	0.00238289	0.0429803	0.385303	0.071296	0.05459545	0.350367	0.253259	0.134346	0.262028	287423.3	264992.7
240	-1748.61	-1408.76	-339.851	0.0224624	0.482688	0.00183911	0.0424151	0.380236	0.0703584	0.05459545	0.343147	0.237565	0.162659	0.256629	287423.3	264992.7
241	-1738.6	-1405.91	-332.697	0.0181708	0.499668	0.00282433	0.076046	0.265427	0.137864	0.05459545	0.343147	0.237565	0.162659	0.256629	247544.9	204074.3
242	-1735.77	-1405.6	-330.173	0.0181805	0.499933	0.00229444	0.0760864	0.265568	0.137938	0.05459545	0.343147	0.237565	0.162659	0.256629	219498.5	168110.6
243	-1749.7	-1407.84	-341.865	0.0183555	0.499844	0.00229403	0.0760728	0.265521	0.137913	0.05459545	0.336853	0.239842	0.164217	0.259088	256354.5	218320.1
244	-1728.63	-1404.29	-324.336	0.0183555	0.499844	0.00229403	0.0760728	0.265521	0.137913	0.07284928	0.346193	0.246492	0.141044	0.266271	164515.4	116315
245	-1722.07	-1403.49	-318.582	0.0213202	0.498334	0.0022871	0.0758431	0.264719	0.137497	0.07284928	0.348781	0.245516	0.140486	0.265217	92012.11	103937.2
246	-1722.73	-1403.96	-318.775	0.0259846	0.527171	0.00241945	0.0802319	0.280037	0.0841556	0.07284928	0.348781	0.245516	0.140486	0.265217	97082.83	136698.3
247	-1721.55	-1413.45	-308.1	0.0259846	0.527171	0.00241945	0.0802319	0.280037	0.0841556	0.07284928	0.348781	0.245516	0.140486	0.265217	50403.2	90239.79
248	-1716.65	-1406.54	-310.111	0.0247983	0.580329	0.00230899	0.0417411	0.267252	0.0835705	0.07284928	0.348781	0.245516	0.140486	0.265217	46350.33	135416.3
249	-1718.49	-1403.13	-315.354	0.0248827	0.582305	0.00231685	0.0896233	0.268162	0.0327098	0.1366602	0.348781	0.245516	0.140486	0.265217	54447.44	139570.9
250	-1710.95	-1406.13	-304.822	0.00979061	0.812149	0.00114527	0.0281878	0.132558	0.0161691	0.1366602	0.344716	0.242654	0.122779	0.289851	54535.58	70796.68
251	-1704.57	-1403.58	-300.995	0.00979061	0.812149	0.00114527	0.0281878	0.132558	0.0161691	0.1588247	0.332909	0.268595	0.118573	0.279923	51423.56	78369.35
252	-1727.78	-1404.4	-323.388	0.022272	0.572021	0.00260529	0.0641226	0.302197	0.036782	0.1518255	0.332909	0.268595	0.118573	0.279923	102906.4	303664.7
253	-1721	-1404.45	-316.55	0.0180308	0.647976	0.00499947	0.0545666	0.24465	0.0297776	0.255887	0.334469	0.269854	0.114441	0.281236	85024.91	140894.3
254	-1724	-1407.67	-316.322	0.0143035	0.659868	0.00509122	0.055568	0.24914	0.0160297	0.255887	0.341089	0.255404	0.116706	0.286802	76218.99	148194
255	-1725.42	-1408.83	-316.592	0.0143035	0.659868	0.00509122	0.055568	0.24914	0.0160297	0.255887	0.352338	0.263827	0.120554	0.263281	76218.99	179023.9
256	-1720.07	-1403.39	-316.683	0.0139752	0.644722	0.00497437	0.0665651	0.254101	0.0156617	0.255887	0.347065	0.259878	0.133717	0.25934	63664.7	160328.2
257	-1714.71	-1400.85	-313.856	0.0101247	0.653547	0.00490187	0.0655949	0.250398	0.0154335	0.01916415	0.347065	0.259878	0.133717	0.25934	63664.7	154937.4
258	-1712.38	-1403.57	-308.814	0.0187572	0.593743	0.00445331	0.13525	0.227485	0.020311	0.01916415	0.335639	0.264426	0.136057	0.263878	61985.86	108501.1
259	-1711.72	-1401.15	-310.574	0.0147349	0.673911	0.00349835	0.106248	0.178703	0.0229046	0.01916415	0.335639	0.264426	0.136057	0.263878	64151.53	113089.1
260	-1727.03	-1404.01	-323.013	0.0146477	0.669921	0.00347764	0.105619	0.19305	0.0132856	0.01916415	0.296339	0.280068	0.144105	0.279488	71672.57	154109.6
261	-1722.67	-1401.54	-321.131	0.010601	0.76111	0.00251689	0.0764398	0.139717	0.00961524	0.01916415	0.331029	0.266261	0.137001	0.265709	70635.97	108224.4
262	-1731.79	-1399.63	-332.156	0.0096696	0.728426	0.00407472	0.0731573	0.17547	0.00920234	0.01916415	0.331029	0.266261	0.137001	0.265709	70635.97	146570.1
263	-1725.53	-1399.74	-325.785	0.0096696	0.728426	0.00407472	0.0731573	0.17547	0.00920234	0.01916415	0.331029	0.266261	0.137001	0.265709	84214.72	155669.8
264	-1738.48	-1404.32	-334.162	0.0103467	0.77943	0.00348586	0.0579686	0.138922	0.00984668	0.01916415	0.332035	0.26707	0.152261	0.248634	146165	183722.8
265	-1727.24	-1403.63	-323.612	0.00922189	0.642092	0.00504586	0.0839108	0.201092	0.0586375	0.01916415	0.332035	0.26707	0.152261	0.248634	107757.8	119999.9
266	-1722.65	-1407.23	-315.418	0.00937418	0.652695	0.00512919	0.120246	0.152949	0.0596058	0.01916415	0.339408	0.250795	0.155642	0.254155	107757.8	119599
267	-1727.06	-1411.84	-315.219	0.0775621	0.634716	0.0049879	0.116934	0.148736	0.0170636	0.01916415	0.348946	0.257842	0.131916	0.261296	86654.62	227377.5
268	-1726.73	-1409.01	-317.716	0.0753857	0.616907	0.00313955	0.113653	0.144563	0.0463522	0.09037277	0.325349	0.248525	0.142958	0.283168	93320.78	250786.8
269	-1732	-1412.56	-319.441	0.122763	0.375697	0.00556372	0.185079	0.235415	0.0754827	0.09037277	0.313884	0.239767	0.13792	0.308429	100714	250786.8
270	-1731.9	-1408.91	-322.99	0.0604955	0.392051	0.0058059	0.15911	0.245662	0.136876	0.09037277	0.303708	0.243323	0.139966	0.313003	96378.81	230619
271	-1724.41	-1407.39	-317.014	0.0586522	0.380105	0.005629	0.148373	0.238177	0.169064	0.09037277	0.324911	0.26031	0.143774	0.271005	96378.81	199534
272	-1725.93	-1405.56	-320.363	0.0826247	0.535463	0.0079297	0.0138152	0.335526	0.0246422	0.09037277	0.319234	0.262499	0.144983	0.273284	98470.36	241745.7
273	-1737.8	-1415.32	-322.48	0.0587589	0.675092	0.00563924	0.0243825	0.220814	0.0153138	0.3847712	0.313921	0.276009	0.141334	0.268736	89778.37	311823.5
274	-1735.39	-1406.67	-328.728	0.059726	0.686203	0.00573205	0.00832528	0.224448	0.0155659	0.3847712	0.313921	0.276009	0.141334	0.268736	168039.7	254218
275	-1728.53	-1404.17	-324.356	0.0165999	0.745918	0.00506009	0.00913049	0.185253	0.0380386	0.3847712	0.313921	0.276009	0.141334	0.268736	142911.4	151434.9
276	-1730.05	-1403.18	-326.868	0.0185815	0.765186	0.00205252	0.00488302	0.173643	0.0356547	0.104706	0.31783	0.272984	0.143396	0.26579	142646.6	225550.8
277	-1733.7	-1405.41	-328.29	0.01053	0.771463	0.00206936	0.00492308	0.175067	0.0359472	0.104706	0.296492	0.28647	0.138115	0.278922	124510.1	225550.8
278	-1731.91	-1406.41	-325.502	0.00976727	0.784897	0.00194269	0.0052952	0.164351	0.0337468	0.104706	0.296492	0.28647	0.138115	0.278922	114491.8	225550.8
279	-1729.13	-1406.78	-322.345	0.0101171	0.813014	0.00468284	0.00548488	0.131746	0.0349556	0.104706	0.296492	0.28647	0.138115	0.278922	94730.58	186411.8
280	-1728.71	-1401.23	-327.479	0.00868661	0.814894	0.00469367	0.00615781	0.132051	0.0335177	0.06858843	0.296492	0.28647	0.138115	0.278922	85083.47	243469.5
281	-1722.46	-1404.44	-318.018	0.00868661	0.814894	0.00469367	0.00615781	0.132051	0.0335177	0.06858843	0.296492	0.28647	0.138115	0.278922	113266.8	196448.1
282	-1727.11	-1404.95	-322.162	0.00838915	0.786989	0.00416133	0.011804	0.127529	0.0611279	0.06858843	0.301826	0.273636	0.140599	0.283939	124472	142634.4
283	-1734.98	-1405.03	-329.955	0.00861576	0.808247	0.00435484	0.0214003	0.0946026	0.0627791	0.06858843	0.301826	0.273636	0.140599	0.283939	120081.7	214119.7
284	-1728.07	-1405.37	-322.7	0.0178369	0.56198	0.00439498	0.0184521	0.333979	0.0633578	0.06858843	0.29253	0.265208	0.167068	0.275194	86564.73	199449.5
285	-1718.92	-1406.14	-312.775	0.0182869	0.576156	0.0019865	0.0137425	0.324872	0.064956	0.06858843	0.311967	0.262818	0.178169	0.247046	97497.64	98196.28
286	-1723.33	-1406.03	-317.301	0.0182344	0.574502	0.00212949	0.0164257	0.323939	0.0647695	0.06858843	0.302692	0.284734	0.172873	0.239702	98988.44	118861.6
287	-1726.43	-1405.85	-320.581	0.0186198	0.586647	0.00217451	0.025482	0.330787	0.0362896	0.06858843	0.285941	0.268976	0.163305	0.281778	91494.99	225038.9
288	-1726.16	-1408.47	-317.685	0.046605	0.570412	0.00128791	0.0247768	0.321633	0.0352853	0.1645012	0.285941	0.268976	0.163305	0.281778	100545.2	142458.8
289	-1732.7	-1407.19	-325.506	0.052531	0.567478	0.00128128	0.0246493	0.319979	0.034082	0.1645012	0.285941	0.268976	0.163305	0.281778	147088.1	178316
290	-1730.93	-1405.66	-325.271	0.0646074	0.697935	0.00183246	0.030316	0.14864	0.0566691	0.1645012	0.294422	0.261601	0.15384	0.290136	147088.1	141002.2
291	-1732.45	-1408.39	-324.055	0.0912244	0.454613	0.00258741	0.107785	0.31578	0.02801	0.05643928	0.29223	0.2671	0.152694	0.287976	114658	211358.4
292	-1734.72	-1405.81	-328.907	0.0201428	0.468987	0.0017611	0.111194	0.369019	0.0288957	0.05643928	0.297555	0.271968	0.14444	0.286037	157430.7	231710.4
293	-1731.08	-1404.29	-326.788	0.016327	0.715902	0.0010616	0.0901291	0.151786	0.0247942	0.14596	0.297555	0.271968	0.14444	0.286037	142089.2	223845.9
294	-1739.32	-1406.54	-332.787	0.0147131	0.645138	0.000956666	0.0812202	0.136782	0.12119	0.14596	0.300392	0.274561	0.145817	0.279229	139923.1	209398.7
295	-1719.57	-1404.76	-314.816	0.0149324	0.654755	0.000970926	0.045394	0.171814	0.112134	0.14596	0.321723	0.223049	0.156171	0.299057	116443.7	133261.7
