Iteration	Replicate_ID	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
4581	1	-1802.3	-1405.67	-396.631	112276	933858	113910	178268	330059	911978
4582	0	-1788.78	-1398.58	-390.201	137293	178906	24811.5	484802	30689.1	337769
4583	1	-1793.6	-1400.93	-392.671	101872	933858	113910	178268	106022	911978
4584	0	-1782.45	-1393.34	-389.105	93450.5	187699	60510.2	329011	30689.1	337769
4585	1	-1802.19	-1407.75	-394.449	78126	933858	79466.5	365796	48728.9	911978
4586	0	-1794.25	-1394.94	-399.306	732334	187699	60510.2	329011	83064.5	578306
4587	1	-1797.03	-1406.03	-391.002	78126	933858	79466.5	103807	48728.9	911978
4588	0	-1779.74	-1392.17	-387.568	131371	187699	28279.6	329011	27286.6	613218
4589	1	-1810.86	-1408.34	-402.512	330488	211044	79466.5	145762	279246	911978
4590	0	-1798.13	-1392.88	-405.247	126156	201954	181022	573046	40350.3	680855
4591	1	-1813.96	-1406.91	-407.052	330488	606148	79466.5	145762	230314	911978
4592	0	-1790	-1393.49	-396.511	126156	373918	158432	573046	45068.4	75027.3
4593	1	-1806.22	-1403.6	-402.612	330488	606148	79466.5	145762	117412	911978
4594	0	-1792.89	-1395.59	-397.306	118797	373918	209013	573046	45068.4	71618.2
4595	1	-1810.33	-1407.34	-402.994	406733	606148	80519.8	145762	117412	707492
4596	0	-1799.21	-1397.34	-401.865	277743	373918	550469	195611	45068.4	396027
4597	1	-1807.7	-1406.34	-401.355	244746	606148	80519.8	145762	186274	75618.3
4598	0	-1802.98	-1401.54	-401.44	277743	474105	550469	217992	77403.7	399658
4599	1	-1805.69	-1405.79	-399.9	855520	606148	23391.6	156234	186274	86203.1
4600	0	-1795.21	-1396.77	-398.446	345661	163455	550469	80803.7	77403.7	715446
4601	1	-1799.09	-1403.94	-395.157	855520	299154	19753.2	411616	172363	315189
4602	0	-1789.95	-1393.9	-396.054	119077	163455	550469	73896.7	77403.7	261545
4603	1	-1805.15	-1406.86	-398.294	205675	637633	19753.2	372793	172363	702576
4604	0	-1783.78	-1390.47	-393.311	154889	262892	417597	73896.7	77403.7	65301.9
4605	1	-1807.38	-1409.27	-398.114	205675	417628	19753.2	372793	139878	899511
4606	0	-1799.89	-1398.93	-400.967	154889	262892	417597	73896.7	77403.7	160919
4607	1	-1805.45	-1407.1	-398.351	205675	193959	28083.3	105784	187613	899511
4608	0	-1803.58	-1399.47	-404.111	154889	659924	417597	68306.8	230253	165828
4609	1	-1805.99	-1408.12	-397.874	359868	193959	178715	105784	187613	899511
4610	0	-1798.59	-1398.97	-399.618	154889	328162	503666	68306.8	230253	370228
4611	1	-1808.58	-1404.37	-404.213	661168	193959	178715	105784	187613	899511
4612	0	-1797	-1399.72	-397.282	264421	269768	503666	68306.8	76968.2	826104
4613	1	-1805.91	-1403.88	-402.03	448929	193959	139952	105784	611884	899511
4614	0	-1798.38	-1399.99	-398.384	153956	269768	732302	59934.1	151803	145035
4615	1	-1815.33	-1411.86	-403.47	483517	260657	139952	87870	623636	899511
4616	0	-1800.43	-1400.45	-399.978	82928.8	365210	732302	59934.1	151803	950610
4617	1	-1815	-1408.83	-406.175	310882	260657	138450	87870	990613	899511
4618	0	-1791.32	-1396.15	-395.178	111436	365210	676017	59934.1	196012	184729
4619	1	-1811.49	-1408.69	-402.793	310882	260657	138450	87870	273183	899511
4620	0	-1786.43	-1393.61	-392.814	48398.8	586976	258423	70369.6	70531.7	184729
4621	1	-1810.36	-1411.21	-399.147	331637	260657	138450	87870	180005	899511
4622	0	-1787.62	-1393.7	-393.916	48398.8	683603	258423	62873.8	70531.7	891149
4623	1	-1808.48	-1408.29	-400.196	311612	786353	138450	87870	88640.6	899511
4624	0	-1786.14	-1393.44	-392.703	48398.8	700293	258423	62873.8	70531.7	460343
4625	1	-1813.22	-1408.59	-404.631	311612	281235	116115	341123	313389	328623
4626	0	-1783.71	-1392	-391.714	42134.3	700293	258423	62873.8	70531.7	462605
4627	1	-1815.2	-1408.8	-406.403	311612	801971	116115	341123	291685	385164
4628	0	-1788.89	-1395.46	-393.437	42134.3	700293	258423	62873.8	70531.7	227378
4629	1	-1816.51	-1409.31	-407.195	213769	801971	116115	341123	291685	385164
4630	0	-1784.61	-1390.16	-394.448	77166.1	553742	456126	62873.8	70531.7	186120
4631	1	-1811.88	-1408.77	-403.113	203932	801971	137685	152983	291685	385164
4632	0	-1790.89	-1394.13	-396.762	60488.4	337418	456126	83394.8	306768	186120
4633	1	-1811.78	-1411.61	-400.173	192633	801971	82813.6	152983	291685	417495
4634	0	-1790.59	-1393.83	-396.761	60488.4	216803	748351	83394.8	306768	211391
4635	1	-1811.63	-1409.65	-401.973	445578	738312	42103.8	152983	127356	417495
4636	0	-1793.15	-1394.67	-398.478	60488.4	392912	748351	83394.8	306768	523814
4637	1	-1808.46	-1410.12	-398.335	445578	175240	42103.8	152983	437082	737339
4638	0	-1794.48	-1393.7	-400.784	48265.7	392912	748351	83394.8	306768	696248
4639	1	-1803.73	-1407.82	-395.905	445578	179050	42103.8	64532	437082	507406
4640	0	-1801.86	-1396.96	-404.9	87885.7	392912	382030	74810.3	65863.7	696248
4641	1	-1803.71	-1407.84	-395.874	445578	116566	41851.9	64532	437082	630508
4642	0	-1788.27	-1394.32	-393.955	40359.7	392912	382030	74810.3	120347	696248
4643	1	-1807.78	-1407.83	-399.945	696925	170271	69433.1	64532	83291	630508
4644	0	-1788.35	-1391.82	-396.535	40359.7	601511	586792	74810.3	120347	673152
4645	1	-1809.6	-1411.76	-397.839	542479	198838	69433.1	74322.5	183868	630508
4646	0	-1783.13	-1394.91	-388.219	40359.7	200071	303723	48246.3	120347	673152
4647	1	-1803.63	-1409.83	-393.8	213834	224782	69433.1	223395	183868	885054
4648	0	-1782.32	-1392.2	-390.121	79052.4	175048	158145	48246.3	120347	673152
4649	1	-1817.28	-1411.73	-405.554	213834	496949	69433.1	223395	407842	354293
4650	0	-1787	-1392.34	-394.668	79052.4	175048	145729	121983	120347	673152
4651	1	-1811.89	-1407.77	-404.126	714836	116956	147294	223395	330617	251224
4652	0	-1792.74	-1393.97	-398.775	79052.4	300916	366033	121983	222288	673152
4653	1	-1810.71	-1405.88	-404.826	165227	141172	170002	205527	430891	47637.2
4654	0	-1786.33	-1393.57	-392.762	79052.4	300916	366033	121983	44852.3	290578
4655	1	-1813.29	-1406.67	-406.612	289147	184531	147493	151522	430891	82472.3
4656	0	-1798.64	-1398.59	-400.05	79052.4	300916	186415	278578	72028.2	942787
4657	1	-1812.54	-1404.1	-408.439	558933	794035	97883.2	151522	430891	519791
4658	0	-1792.75	-1396.77	-395.982	79052.4	199870	287297	278578	89993	598062
4659	1	-1806.6	-1402.6	-403.996	824127	545148	97883.2	236970	64121.6	397875
4660	0	-1783.27	-1394.5	-388.769	79052.4	199870	151210	120127	151219	572933
4661	1	-1806.58	-1401.78	-404.805	824127	838580	97883.2	236970	145028	92354.1
4662	0	-1782.05	-1396.87	-385.173	79052.4	226397	151210	172114	31342.3	629824
4663	1	-1812.71	-1403.54	-409.169	824127	838580	36181.3	837214	195522	92354.1
4664	0	-1786.19	-1397.29	-388.899	79052.4	226397	151210	172114	58697.8	728214
4665	1	-1812.13	-1405.01	-407.115	504049	838580	45817.6	837214	115500	210093
4666	0	-1787.41	-1396.5	-390.909	240448	173890	151210	187981	89725.4	728214
4667	1	-1811.63	-1405.5	-406.125	504049	650826	112432	172184	115500	135309
4668	0	-1790.02	-1396.9	-393.123	169167	155488	168521	187981	72627.4	749117
4669	1	-1806.93	-1401.51	-405.426	504049	650826	72216.6	198086	246163	344183
4670	0	-1789.77	-1396.77	-392.998	102229	85870.5	114091	208868	72627.4	858273
4671	1	-1798.97	-1403.79	-395.179	737150	289043	66674.2	203525	94154.3	254805
4672	0	-1784	-1395.74	-388.257	102229	85870.5	105984	307256	59187	858273
4673	1	-1801.95	-1403.89	-398.054	676327	289043	66674.2	203525	206136	254805
4674	0	-1784.56	-1397.3	-387.258	102229	85870.5	105984	146772	158462	628260
4675	1	-1808.66	-1404.92	-403.733	176625	221683	66674.2	314305	206136	489411
4676	0	-1788.46	-1399.13	-389.329	61261.4	85870.5	251575	146772	158462	628260
4677	1	-1802.73	-1401.9	-400.835	154295	235452	66674.2	314305	206136	38386.7
4678	0	-1787.87	-1397.7	-390.172	61261.4	85870.5	251575	409759	158462	628260
4679	1	-1802.02	-1401.23	-400.788	154295	235452	66674.2	323756	199372	287893
4680	0	-1786.76	-1394.29	-392.472	181810	85870.5	251575	78247.3	158462	628260
4681	1	-1805.02	-1402.25	-402.776	154295	884338	153433	323756	143914	287893
4682	0	-1786.38	-1392.98	-393.397	137210	85870.5	251575	51599.1	117361	764322
4683	1	-1806.99	-1405	-401.983	302850	476566	153433	383622	162686	769079
4684	0	-1791.02	-1396.22	-394.805	137210	136192	410605	174861	117361	701105
4685	1	-1808.83	-1413.51	-395.322	178010	131237	153433	383622	89135.4	638239
4686	0	-1789.92	-1395.91	-394.009	137210	84618.9	942255	174861	117361	701105
4687	1	-1820.15	-1416.26	-403.888	251781	196549	64339.9	383622	89135.4	809835
4688	0	-1777.68	-1392.66	-385.019	137210	25126.5	182273	69054.9	117361	428289
4689	1	-1804.42	-1409.39	-395.031	176757	196549	161690	289182	89135.4	809835
4690	0	-1775.49	-1390.61	-384.884	137210	25126.5	182273	69054.9	117361	428289
4691	1	-1804.89	-1409.95	-394.939	176757	196549	161690	268702	89135.4	809835
4692	0	-1778.29	-1392.86	-385.43	137210	37805	475397	69054.9	144508	74749.7
4693	1	-1806.32	-1407.17	-399.144	176757	146948	177070	630330	89135.4	948181
4694	0	-1781.13	-1392.13	-389.005	120307	101772	475397	69054.9	144508	139142
4695	1	-1807.44	-1404.58	-402.854	176757	424658	177070	571464	138024	948181
4696	0	-1783.18	-1391.75	-391.435	120307	79911	473388	69054.9	324824	21177
4697	1	-1800.99	-1402.79	-398.197	163064	424658	118366	256123	163293	391558
4698	0	-1779.98	-1393.92	-386.058	35522.8	63278.9	473388	61583.7	222140	21177
4699	1	-1811.82	-1407.45	-404.377	163064	375732	118366	374000	215354	21245
4700	0	-1771.59	-1390.49	-381.098	29461.4	117639	473388	61583.7	222140	114850
4701	1	-1806.57	-1404.04	-402.526	381455	438607	118366	202196	215354	253584
4702	0	-1781.03	-1393.21	-387.822	58813.7	117639	257978	61583.7	222140	456220
4703	1	-1810.38	-1404.96	-405.421	715953	442108	288521	176657	215354	651057
4704	0	-1779.57	-1394.78	-384.796	81881	117639	257978	55964.5	164844	456220
4705	1	-1811.88	-1405.87	-406.012	359171	418296	288521	176657	215354	999899
4706	0	-1779.44	-1391.96	-387.482	109485	326649	83233.4	55964.5	164844	877768
4707	1	-1807.19	-1404.41	-402.783	359171	257618	198451	51748.7	215354	999899
4708	0	-1792.93	-1396.94	-395.992	450436	326649	187538	55964.5	90259.1	451233
4709	1	-1815.92	-1412.68	-403.241	119801	257618	198451	51748.7	166051	999899
4710	0	-1799.18	-1395.42	-403.769	450828	326649	187538	55964.5	693646	899646
4711	1	-1798.32	-1406.58	-391.737	400112	122637	408132	50425.2	166051	990201
4712	0	-1796.56	-1398.79	-397.77	320820	84666.8	187538	68435.8	284220	612144
4713	1	-1797.65	-1407.81	-389.842	211540	112490	344628	56584.5	199772	990201
4714	0	-1786.96	-1393.36	-393.597	320820	84666.8	154213	68435.8	152126	612144
4715	1	-1808.27	-1412.35	-395.919	432530	112490	391932	56584.5	205651	990201
4716	0	-1791.47	-1398.68	-392.786	320820	93285.1	154213	68435.8	153457	612144
4717	1	-1813.59	-1410.98	-402.608	432530	302958	391932	56584.5	205651	990201
4718	0	-1786.27	-1394.08	-392.194	320820	93285.1	154213	56151.2	153457	612144
4719	1	-1825.66	-1419.64	-406.026	226263	288978	449220	56584.5	145958	671786
4720	0	-1781.88	-1391.76	-390.117	320820	81375.6	154213	56151.2	153457	612144
4721	1	-1815.4	-1413.4	-401.998	226263	152272	695261	56584.5	573955	997039
4722	0	-1782.05	-1396.94	-385.115	151638	70257.5	87742.7	65438.7	136913	612144
4723	1	-1811.62	-1409.04	-402.574	282403	152272	833891	56584.5	243179	900642
4724	0	-1787.58	-1395.56	-392.021	196754	79166.9	87742.7	65438.7	254243	612144
4725	1	-1806.99	-1409.5	-397.488	282403	46351.4	483552	56584.5	89047.1	299121
4726	0	-1792.2	-1397.81	-394.387	196754	279278	308833	65438.7	254243	416939
4727	1	-1797.28	-1409.46	-387.814	282403	59028.5	483552	56584.5	89047.1	299121
4728	0	-1797.97	-1395.82	-402.153	196754	279278	308833	65438.7	254243	416939
4729	1	-1797.95	-1405.47	-392.486	96494.5	53092.7	181720	56584.5	89047.1	198811
4730	0	-1794.38	-1395.14	-399.239	196754	283878	308833	65438.7	59186.5	986081
4731	1	-1795.8	-1403.3	-392.504	203935	52991.6	181720	466740	82660.7	198811
4732	0	-1798.15	-1396.92	-401.235	524439	125692	964968	65438.7	114863	258850
4733	1	-1800.16	-1404.16	-395.996	316399	87020.8	220955	66100	147341	127391
4734	0	-1791.53	-1396.42	-395.11	176824	263500	932016	65438.7	114863	258850
4735	1	-1802.17	-1404.69	-397.479	347436	47362.7	427247	331655	142389	366167
4736	0	-1789.82	-1396.61	-393.204	176824	58577.5	516204	65438.7	114585	227335
4737	1	-1803.94	-1405.16	-398.774	347436	47362.7	427247	331655	112316	366167
4738	0	-1792.42	-1396.38	-396.039	199670	174710	516204	29145.9	88193.9	303238
4739	1	-1808.62	-1405.77	-402.851	347436	101066	324962	331655	112316	366167
4740	0	-1787.72	-1394.58	-393.137	199670	174710	585293	29145.9	88193.9	48178.4
4741	1	-1808.39	-1407.35	-401.044	394943	101066	324962	152639	112316	596945
4742	0	-1790.68	-1394.08	-396.59	561297	208190	585293	29145.9	51697.2	220539
4743	1	-1804.7	-1408.28	-396.423	324911	42462	418404	250925	151671	710063
4744	0	-1798.74	-1400.13	-398.608	561297	231141	358099	29145.9	65907	220539
4745	1	-1804.56	-1405.15	-399.409	172909	88028.2	279645	250925	151671	710063
4746	0	-1796.34	-1400.48	-395.863	561297	231141	358099	29145.9	43557.2	369731
4747	1	-1801.76	-1407.71	-394.046	172909	88028.2	84917.6	250925	162854	416068
4748	0	-1794.86	-1401.53	-393.326	429569	231141	436522	17562.6	43557.2	369731
4749	1	-1809.81	-1412.52	-397.293	172909	88028.2	51564.5	250925	334858	337024
4750	0	-1793.21	-1396.01	-397.196	355420	242994	436522	29493.9	78419.7	369731
4751	1	-1801.98	-1409.64	-392.342	172909	88028.2	51564.5	270356	211535	379633
4752	0	-1783.99	-1397.14	-386.851	166670	48006.7	261595	29493.9	78419.7	339247
4753	1	-1799.16	-1408.5	-390.655	172909	204620	51564.5	270356	211535	488537
4754	0	-1777.05	-1392.24	-384.815	254647	66373.2	371747	29493.9	78419.7	339247
4755	1	-1801.03	-1406.12	-394.91	172909	346625	51564.5	270356	143378	132493
4756	0	-1787.99	-1396	-391.991	197091	215651	371747	25038.1	212756	251811
4757	1	-1814.18	-1411.16	-403.027	285406	142953	174387	707260	139756	511103
4758	0	-1787.61	-1396.91	-390.707	281292	215651	549258	25038.1	67430.5	418679
4759	1	-1809.29	-1408.59	-400.703	285406	158882	174387	707260	102818	90480.3
4760	0	-1796	-1398.24	-397.763	228981	585545	475084	20760.6	67430.5	969857
4761	1	-1816.87	-1410.79	-406.082	316371	158882	174387	707260	102818	258631
4762	0	-1788.14	-1394.72	-393.422	425098	689117	475084	16512.7	67430.5	969857
4763	1	-1801.68	-1405.03	-396.653	157358	158882	125866	412745	124786	206978
4764	0	-1790.96	-1395.74	-395.22	425098	689117	417516	28965.4	50549.1	969857
4765	1	-1799.49	-1402.62	-396.866	459959	99253.2	125866	110572	124786	487926
4766	0	-1792.18	-1395.4	-396.784	425098	484045	100413	28965.4	112305	186054
4767	1	-1795.11	-1406.9	-388.211	404776	104365	89839.7	82397.2	124786	264728
4768	0	-1795.17	-1398.24	-396.93	238952	392576	100413	28965.4	112305	186054
4769	1	-1798.72	-1403.44	-395.281	404776	104365	85321.9	180093	134741	24561.7
4770	0	-1785.95	-1395.72	-390.237	384034	240474	100413	28965.4	112305	186054
4771	1	-1802.32	-1404.45	-397.877	267878	104365	257672	232285	282831	33960
4772	0	-1780.83	-1393.62	-387.21	384034	240474	708327	5272.24	83538.8	48629.4
4773	1	-1817.48	-1413.41	-404.066	267878	104365	267918	632861	354119	18171.6
4774	0	-1776.68	-1394.29	-382.394	183046	240474	145723	17084.7	83538.8	48629.4
4775	1	-1810.12	-1410.3	-399.823	155949	104365	267918	632861	172595	18171.6
4776	0	-1774.52	-1393.21	-381.302	183046	228822	145723	18138.4	96077.8	52388.2
4777	1	-1801.97	-1406.2	-395.763	155949	37868.8	267918	632861	172595	19196
4778	0	-1781.47	-1393.32	-388.151	98135.2	283771	315737	10942.7	96077.8	217618
4779	1	-1801.01	-1406.08	-394.93	211007	37973.7	255073	632861	222316	73936.4
4780	0	-1785.55	-1394.68	-390.88	98135.2	282327	432844	10942.7	239495	217618
4781	1	-1804.28	-1404.91	-399.368	211007	130963	228447	406433	222316	73936.4
4782	0	-1788.29	-1396.08	-392.211	98135.2	282327	432844	22493.6	239495	70125.1
4783	1	-1796.39	-1404.57	-391.814	111058	14773.6	144457	164095	222316	73936.4
4784	0	-1790	-1394.72	-395.283	115821	120966	432844	22493.6	54662.7	278391
4785	1	-1784.33	-1401.67	-382.656	111058	14773.6	107506	125266	222316	271819
4786	0	-1794.31	-1398.51	-395.798	186329	181315	432844	47904	55122.9	693324
4787	1	-1781.23	-1398.91	-382.323	122047	9764.58	159894	49966.6	396947	268475
4788	0	-1793.18	-1397.4	-395.781	186329	148256	432844	47904	206131	83636.1
4789	1	-1783.75	-1401.55	-382.2	115996	9764.58	139817	49966.6	181542	44425.2
4790	0	-1790.13	-1392.83	-397.303	280223	148256	259501	52584.2	206131	134514
4791	1	-1783.29	-1400.06	-383.231	144945	17410.1	139817	49966.6	181542	90079.7
4792	0	-1783.17	-1391.1	-392.075	211767	234362	259501	38964.9	48761	134514
4793	1	-1787.05	-1402.04	-385.006	129877	33164.1	139817	49966.6	62328.5	90079.7
4794	0	-1781.61	-1392.6	-389.006	185278	52013.1	259501	69523.9	54347.2	16521.9
4795	1	-1787.32	-1405.37	-381.95	129877	7291.47	129457	49966.6	62328.5	109229
4796	0	-1785.19	-1388.7	-396.484	185278	227830	259501	52418.5	54347.2	63051.4
4797	1	-1788.76	-1399.94	-388.818	129877	7291.47	220182	230327	62328.5	109229
4798	0	-1787.49	-1391.17	-396.321	185278	128559	371297	52418.5	176243	24522.8
4799	1	-1790.34	-1397.34	-393.006	500674	6101.33	582759	230327	121194	722406
4800	0	-1784.69	-1389.16	-395.534	93959.2	264070	290460	152878	176243	81290.9
4801	1	-1790.4	-1399.98	-390.419	146311	21402.8	713056	230327	121194	722406
4802	0	-1784.77	-1390.68	-394.094	93959.2	221146	290460	71075.3	48710.9	148798
4803	1	-1786.41	-1397.44	-388.971	155943	23522.4	713056	230327	121194	107529
4804	0	-1780.51	-1390.01	-390.493	93959.2	474453	59518	71075.3	46151.8	108797
4805	1	-1790.31	-1399.81	-390.503	155943	23522.4	355615	230327	217768	36353
4806	0	-1778.58	-1387.42	-391.162	93959.2	474453	59518	262517	46151.8	108797
4807	1	-1799.11	-1401.24	-397.875	523926	23522.4	705963	173681	217768	36353
4808	0	-1779.47	-1391.65	-387.819	93959.2	169809	59518	213840	51348.6	108797
4809	1	-1803.55	-1403.24	-400.309	561852	14307.1	687723	173681	87040.1	36353
4810	0	-1778.57	-1392.5	-386.065	245804	169809	30459.8	142399	73270.4	86873.5
4811	1	-1795.07	-1403.61	-391.459	139575	14307.1	884582	358096	87040.1	36353
4812	0	-1794.32	-1393.64	-400.683	245804	287519	76020.4	142399	113163	603227
4813	1	-1786.39	-1403.25	-383.146	139575	14307.1	366319	228207	87040.1	770967
4814	0	-1795.56	-1398.01	-397.549	408046	287519	76020.4	141437	99685.3	603227
4815	1	-1790.47	-1402.82	-387.653	144356	14307.1	366319	228207	87040.1	770967
4816	0	-1791.82	-1393.08	-398.74	238501	211609	124537	85588.5	99685.3	603227
4817	1	-1791.18	-1401.7	-389.488	83567.8	8135.92	494371	228207	87040.1	555728
4818	0	-1787.76	-1393.09	-394.663	426729	453632	124537	85588.5	120320	603227
4819	1	-1789.61	-1403.73	-385.879	83567.8	19659.2	494371	228207	87040.1	636959
4820	0	-1787.53	-1393.15	-394.371	294005	512431	73868.1	122705	200673	515729
4821	1	-1784.17	-1400.33	-383.846	176657	19659.2	264567	63346	390001	636959
4822	0	-1786.83	-1392.05	-394.776	294005	382014	52969.9	122705	200673	377513
4823	1	-1785.13	-1399.32	-385.812	176657	19659.2	264567	63346	390001	793573
4824	0	-1789.33	-1397.43	-391.898	294005	286002	161324	29228.8	121153	591332
4825	1	-1781.21	-1398.48	-382.728	66976.1	17898.9	247804	193096	390001	434975
4826	0	-1785.18	-1394.62	-390.559	847065	50962.3	80841	31623.9	121153	945924
4827	1	-1780.87	-1397.73	-383.142	98647.6	17898.9	192018	281853	390001	584081
4828	0	-1785.95	-1395.23	-390.721	847065	35214.2	112402	46481.2	121153	637631
4829	1	-1792.86	-1403.16	-389.705	98647.6	17898.9	192018	362744	318856	241127
4830	0	-1784.52	-1395.62	-388.904	847065	77738.2	42816	46481.2	121153	846483
4831	1	-1776.94	-1398.94	-378.006	98647.6	3665.43	408338	74948.4	136053	604960
4832	0	-1780.68	-1392.7	-387.985	362975	77738.2	172271	19653.4	391346	846483
4833	1	-1778.71	-1402.24	-376.467	98647.6	5902.6	408338	74948.4	121346	604960
4834	0	-1780.21	-1393.62	-386.599	362975	77738.2	64127.1	18016.2	391346	846483
4835	1	-1790.02	-1408.07	-381.944	193728	27901.6	369745	74948.4	183954	604960
4836	0	-1781.53	-1394.02	-387.509	291954	169703	64127.1	18016.2	254848	846483
4837	1	-1807.33	-1414.72	-392.61	193728	21129.9	369745	388514	324736	288034
4838	0	-1780.96	-1396.02	-384.939	573916	169703	64127.1	18016.2	254848	846483
4839	1	-1794.97	-1410.17	-384.803	193728	21129.9	369745	102431	198830	521954
4840	0	-1788.75	-1400.64	-388.113	573916	169703	123371	21636.3	254848	846483
4841	1	-1792.55	-1409.22	-383.329	304563	8615.89	369745	69108.5	153051	521954
4842	0	-1790.21	-1403.1	-387.113	573916	140061	123371	21636.3	202157	846483
