Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]
317	1	-1811.22	-1409.51	-401.708	4437.55	6554.71	32101.6	37648.9	inf
318	0	-1800.45	-1396.43	-404.018	3623.2	15786.7	21335.5	40343.5	inf
319	1	-1813.04	-1411.35	-401.697	4052.3	6707.34	33323.1	39081.6	inf
320	0	-1807.54	-1403.7	-403.832	4586.21	14507.7	19843.4	38804.5	inf
321	1	-1815.85	-1412.63	-403.219	4496.67	7981.57	36391.5	42680.2	inf
322	0	-1801.7	-1402.96	-398.735	3284.22	12557.6	14210	29054.3	inf
323	1	-1823.76	-1416.78	-406.988	1710.56	9018.25	36832.6	46439.2	inf
324	0	-1794.08	-1396.47	-397.612	5619.32	8753.86	10645.3	25458	inf
325	1	-1812.84	-1410.33	-402.511	2873.1	6655.1	23149	32865.6	inf
326	0	-1807.11	-1401.5	-405.615	5680.16	13489.8	17018.2	50203.9	inf
327	1	-1812.23	-1409.25	-402.98	3731.85	8605.08	26109.5	38265.5	inf
328	0	-1799.23	-1395.4	-403.821	3703.56	12204.7	16207.1	38809.6	inf
329	1	-1809.81	-1407.96	-401.849	1027.89	5086.43	25233	39678.2	inf
330	0	-1797.48	-1396.84	-400.639	3312.21	12386.6	15504.8	37127.9	inf
331	1	-1816.31	-1413.54	-402.768	2997.28	5086.43	26109.5	42324.3	inf
332	0	-1788.89	-1393.13	-395.759	2818.65	8540.17	10771.7	24496.1	inf
333	1	-1814.88	-1410.8	-404.083	4349.38	7004.21	26814.9	50013.9	inf
334	0	-1789.43	-1393.74	-395.684	2818.65	9015.87	11792.3	37847.5	inf
335	1	-1807.91	-1408.16	-399.752	3921.09	7187.33	23543.3	32701.5	inf
336	0	-1790.88	-1394.11	-396.764	1263.39	8433.71	15588.9	40206.8	inf
337	1	-1808.57	-1407.95	-400.613	4018.39	7291.02	19266.1	33029.4	inf
338	0	-1787.37	-1391.74	-395.622	2036.84	6710.99	12843.1	25161.2	inf
339	1	-1813.83	-1408.31	-405.514	5064.17	9018.88	26670.3	42090	inf
340	0	-1791.12	-1395.59	-395.523	2071.73	7850.21	11475.9	41693.8	inf
341	1	-1816.87	-1414.45	-402.426	4142.45	8815.17	26502.9	33449.8	inf
342	0	-1786.82	-1392.33	-394.489	1876.05	6030.95	10850.1	28248.3	inf
343	1	-1815.79	-1407.8	-407.99	2897.51	10585.2	21799.8	42090	inf
344	0	-1784.66	-1394.52	-390.144	1132.76	6022.89	7775.15	28248.3	inf
345	1	-1820.58	-1412.11	-408.471	6953.86	13728.3	28863.4	39960.8	inf
346	0	-1784.5	-1389.43	-395.068	2022.37	7303.82	12723.7	28160.1	inf
347	1	-1815.7	-1409.75	-405.946	5360.17	12292	26171.6	36470.6	inf
348	0	-1785.63	-1389.85	-395.78	3350.03	7897.44	12814.9	27541.9	inf
349	1	-1809.83	-1406.17	-403.658	5360.17	10289.2	25485.3	36470.6	inf
350	0	-1782.27	-1390.87	-391.399	1453.91	6810.39	10845.9	21882.3	inf
351	1	-1812.88	-1406.41	-406.478	5942.1	10038.5	22345.6	36470.6	inf
352	0	-1783.14	-1390.91	-392.224	2575.5	5450.01	10181.6	21774.2	inf
353	1	-1809.44	-1408.11	-401.326	3722.18	6882.97	23744.4	34162.8	inf
354	0	-1777.15	-1389.14	-388.005	1504.19	4694.45	7941.07	21008.3	inf
355	1	-1806.03	-1405.66	-400.365	2843.18	6038.26	15950.7	24048.6	inf
356	0	-1778.31	-1390.57	-387.74	3321.48	5395.53	7193.13	27493.7	inf
357	1	-1805.33	-1404.16	-401.163	2747.86	6597.71	18475.3	24955.5	inf
358	0	-1787.9	-1391.96	-395.94	4068.45	9027.58	11771.4	38754.4	inf
359	1	-1802.54	-1404.62	-397.925	2463.7	5301.39	13995.4	19738.2	inf
360	0	-1780.49	-1389.02	-391.474	3406.64	7759.54	10053.9	29650.8	inf
361	1	-1808.93	-1406.64	-402.294	1195.93	7544.66	17181.7	23906	inf
362	0	-1782.02	-1387.99	-394.029	3061.52	7131.79	10248.6	39955.5	inf
363	1	-1807.75	-1406.76	-400.99	1195.93	7444.23	15834.7	23906	inf
364	0	-1782.4	-1389.9	-392.5	3909.85	7098.72	10935.2	32730.5	inf
365	1	-1808.12	-1406.13	-401.992	3348.95	7444.23	11837.4	25512.1	inf
366	0	-1786.63	-1394.34	-392.295	4932.92	6715.31	10935.2	34648.8	inf
367	1	-1812.56	-1408.11	-404.455	2174.45	8041.15	21050.2	41527.9	inf
368	0	-1784.84	-1393.66	-391.185	4570.94	6453.16	9782.57	39456.2	inf
369	1	-1812.08	-1408.5	-403.584	3002.81	8241.78	24514.6	35348.8	inf
370	0	-1789.73	-1390.82	-398.906	4153.68	9681.72	12643.7	49370	inf
371	1	-1806	-1404.6	-401.401	2590.36	7630.08	25711.4	34087.6	inf
372	0	-1788.85	-1390.84	-398.008	5175.62	9804.43	13136.1	49995.7	inf
373	1	-1810.39	-1406.41	-403.98	4428	8744.72	24514.6	40241.8	inf
374	0	-1783.28	-1390.17	-393.111	4378.9	6146.67	11261.7	37277.5	inf
375	1	-1811.3	-1406.74	-404.558	4840.72	9246.2	25711.4	40147.4	inf
376	0	-1782.39	-1390.99	-391.403	2137.64	6704.2	9567.64	37616.4	inf
377	1	-1806.03	-1404.68	-401.352	5784.8	7446.83	27409.1	32806.1	inf
378	0	-1786.04	-1395.28	-390.759	3374.22	6704.2	9632.44	33434.4	inf
379	1	-1813.85	-1406.78	-407.076	5030.42	12349.6	27409.1	36962.1	inf
380	0	-1786.98	-1393.83	-393.152	4112.94	6140.26	13583.1	27468.4	inf
381	1	-1809.71	-1404.5	-405.205	3155.91	8797.24	29368.9	39462.3	inf
382	0	-1780.93	-1394.76	-386.161	2757.36	4570.45	7543.8	24110.9	inf
383	1	-1811.7	-1404.98	-406.712	6919.15	10592.2	34451.5	47861.8	inf
384	0	-1784.77	-1394.35	-390.42	4693.41	6422.94	12864.3	26536.4	inf
385	1	-1809.95	-1403.62	-406.328	5335.59	10751.2	27390.5	39710.3	inf
386	0	-1787.54	-1396.31	-391.234	4149.28	7387.38	12547.7	22622.7	inf
387	1	-1811.5	-1405.03	-406.47	7108.86	12813.8	28806.9	33996.5	inf
388	0	-1787.29	-1395.02	-392.268	2168.35	6423.05	10165.4	26649.1	inf
389	1	-1810.48	-1404.54	-405.939	4960.32	10751.2	25931.4	33996.5	inf
390	0	-1789.34	-1397.74	-391.597	2805.21	6337.35	10114.2	24321	inf
391	1	-1805.04	-1403.55	-401.482	4860.6	7322.93	28656.3	34621.3	inf
392	0	-1791.57	-1399.06	-392.511	2100.92	6299.89	10098.2	29008.1	inf
393	1	-1804.39	-1403.26	-401.127	4860.6	7465.63	28752.2	36917.1	inf
394	0	-1797.7	-1400.27	-397.42	2128.72	6740.23	12302.8	35953.4	inf
395	1	-1805.55	-1403.54	-402.004	3436.91	6678	26183.7	41868.9	inf
396	0	-1794.06	-1398.4	-395.663	3759.75	8031.94	12318.9	33937.6	inf
397	1	-1828.92	-1413.34	-415.58	8021.89	14069.6	45510	75146.7	inf
398	0	-1792.1	-1399.12	-392.974	3759.75	7938.66	11026.1	33250.5	inf
399	1	-1815.42	-1409.72	-405.707	6225.85	8468.18	27660.1	46676	inf
400	0	-1798.36	-1399.02	-399.336	3644.36	10621.6	14258.8	43237.7	inf
401	1	-1812.48	-1406.08	-406.397	2493.93	8371.68	31812.8	50836.1	inf
402	0	-1802.34	-1401.44	-400.905	7305.75	12646.4	15963	37480.3	inf
403	1	-1809.52	-1408.84	-400.679	3833.95	7262.96	30202.9	38133.1	inf
404	0	-1798.21	-1401.46	-396.751	4830.78	10404.7	13164.5	27744.6	inf
405	1	-1819.84	-1410.67	-409.165	5326.33	12962.3	43030.6	54804.8	inf
406	0	-1790.13	-1397.6	-392.528	4389.69	7358.85	9993.47	17516.4	inf
407	1	-1807.96	-1406.18	-401.782	2263.79	5125.55	21883.2	39695.3	inf
408	0	-1785.99	-1396	-389.997	2828.9	5125.77	8406.48	11862	inf
409	1	-1810.16	-1407.25	-402.914	3867.06	6913.77	36047	53544.3	inf
410	0	-1783.95	-1393.02	-390.936	2677.05	6318.55	8986.23	20271.9	inf
411	1	-1811.54	-1409.22	-402.32	4233.55	6021.36	29105	43636.3	inf
412	0	-1788.07	-1396.93	-391.139	3364.5	6378.75	9582.94	23707.5	inf
413	1	-1808.66	-1408.86	-399.797	2413.83	4973.84	29105	38768.7	inf
414	0	-1785.92	-1394.49	-391.43	5473.38	8717.62	10226.6	21499.9	inf
415	1	-1809.66	-1406.59	-403.072	3525.17	6622.44	29145.4	41797.6	inf
416	0	-1785.12	-1392.72	-392.402	4413.07	8201.35	10848.5	19734.6	inf
417	1	-1801.49	-1404.57	-396.925	2436.73	3295.06	21337.2	28837.2	inf
418	0	-1787.97	-1395.04	-392.931	3690.67	10110.3	11886.9	30678.6	inf
419	1	-1800.85	-1401.83	-399.016	2159.08	5921.78	22728.4	28837.2	inf
420	0	-1791.03	-1397.75	-393.28	5191.97	10318.8	12010.9	30678.6	inf
421	1	-1809.65	-1408.86	-400.787	4134.41	9498.03	25662.3	28977.7	inf
422	0	-1789.44	-1394.28	-395.155	5842.94	9236.01	12242.3	27571	inf
423	1	-1813.79	-1411.11	-402.673	5633.15	8107.77	24443.5	40612.3	inf
424	0	-1789.17	-1396.86	-392.303	4066.96	6030.2	9972.33	25593	inf
425	1	-1820.29	-1416.53	-403.766	3071.86	6337.56	17451.7	49270.6	inf
426	0	-1792.2	-1396.85	-395.354	5882.22	9004.59	11894	29910.5	inf
427	1	-1812.02	-1410	-402.019	2183.21	7037.44	23212.9	48316.7	inf
428	0	-1787.44	-1396.35	-391.086	5824.75	9019.91	10505.4	26313	inf
429	1	-1814.3	-1414.75	-399.547	3396.09	6291.1	19935.9	44092.8	inf
430	0	-1795.4	-1397.77	-397.631	8052.76	11965.7	14523.8	36377.9	inf
431	1	-1817.84	-1421.81	-396.035	1320.06	3888.65	29066.5	40058.6	inf
432	0	-1793.73	-1399.1	-394.632	6304.3	10199.1	12379.6	31007.3	inf
433	1	-1817.91	-1417.33	-400.579	1849.52	5268.81	33131.8	50180.7	inf
434	0	-1796.77	-1398.29	-398.479	6870.8	10430	13676	31007.3	inf
435	1	-1818.91	-1414.66	-404.247	1776.36	5765.33	31842.3	60732.5	inf
436	0	-1788.9	-1395.63	-393.27	5733.09	9166.71	11969.2	24397	inf
437	1	-1816.26	-1414.28	-401.988	2483.63	5698.58	42660.1	60029.4	inf
438	0	-1785.32	-1394.79	-390.535	4209.92	7122.64	9732.14	19837.1	inf
439	1	-1812.54	-1410.29	-402.249	2379.68	7035.81	46101.2	68596.8	inf
440	0	-1783.13	-1393.04	-390.087	4199.79	7453.42	9495.03	24270.3	inf
441	1	-1802.19	-1402.68	-399.512	2346.51	5295.74	35120.8	53857.6	inf
442	0	-1781.81	-1391.76	-390.051	4786.03	7593.11	9495.03	23347.2	inf
443	1	-1804.8	-1405.7	-399.099	3425.63	5295.74	35120.8	53857.6	inf
444	0	-1784.66	-1392.89	-391.775	4397.36	9219.44	10886.7	24681.6	inf
445	1	-1802.16	-1405.9	-396.262	2842.89	4251.43	32870.9	45842.8	inf
446	0	-1785.37	-1395.33	-390.04	5449.01	9228.45	10312.7	24681.6	inf
447	1	-1807.73	-1409.5	-398.231	4245.14	5308.72	32959.7	57243.5	inf
448	0	-1781.97	-1393.24	-388.733	5262.61	9077.7	10149.5	23347.2	inf
449	1	-1805.16	-1403.39	-401.765	4637.94	7223.23	17375.9	39463.1	inf
450	0	-1798.57	-1399.1	-399.466	5600.42	12567.1	14445.1	34493.2	inf
451	1	-1808.87	-1407.55	-401.32	4075.7	7185.05	22255.8	41648.8	inf
452	0	-1796.03	-1398.68	-397.347	8580.54	12222.1	16361.1	38193.8	inf
453	1	-1804.85	-1403.04	-401.807	4013.2	7443.49	21648.3	33276.5	inf
454	0	-1799.51	-1399.92	-399.594	5475.9	12222.1	16361.1	38193.8	inf
455	1	-1800.81	-1401.49	-399.325	4322.19	6455.32	17300.2	33572.7	inf
456	0	-1793.52	-1400.47	-393.042	5436.36	9821.6	14322.5	25033.2	inf
457	1	-1802.61	-1404.89	-397.727	3199.81	5821.1	19635.8	29090	inf
458	0	-1804.7	-1396.67	-408.025	8903.39	18106.4	27459.3	43434.5	inf
459	1	-1800.94	-1403.75	-397.193	2055.23	4651.48	16871	25861.6	inf
460	0	-1787.04	-1395.15	-391.889	9009.02	11930.9	13547.2	24408.5	inf
461	1	-1800	-1405.71	-394.287	1479.99	3827.76	17518.4	33743.8	inf
462	0	-1794.23	-1393.94	-400.293	6606.52	16673.3	19098	41395.1	inf
463	1	-1809.73	-1410.65	-399.081	3275.62	6058.55	23553.2	55797.2	inf
464	0	-1790.21	-1394.47	-395.746	5706.94	13628.7	14567	35758.6	inf
465	1	-1811.78	-1415.61	-396.169	2393.75	4313.75	22843.3	50078.5	inf
466	0	-1800.46	-1398.48	-401.981	11238	18988.1	21082.6	39380.3	inf
467	1	-1816.81	-1413.61	-403.201	3326.43	7796.34	27721.2	66795	inf
468	0	-1801.53	-1401.04	-400.481	11107	17718.1	20173.6	32891.6	inf
469	1	-1817.63	-1416.24	-401.393	2000.36	4092.72	27721.2	67656.9	inf
470	0	-1800.09	-1399.57	-400.526	8803.51	14415.2	17059.9	37048.6	inf
471	1	-1816.07	-1417.96	-398.113	1554.16	3414.08	21537.7	57822	inf
472	0	-1797.27	-1397.69	-399.578	9972.28	15241.4	17281.9	35182.6	inf
473	1	-1800.67	-1405.65	-395.013	1935.59	4247.29	24096.2	44186.3	inf
474	0	-1794.91	-1398.45	-396.458	8755.2	12655.9	14977.8	32878.7	inf
475	1	-1794.38	-1404.37	-390.009	1780.49	2441.19	21748.9	35324.7	inf
476	0	-1796.84	-1399.53	-397.309	8563.56	13184.2	14720.6	32878.7	inf
477	1	-1795.46	-1404.84	-390.627	1683.83	2353.34	19761.3	46411.6	inf
478	0	-1796.41	-1398.19	-398.215	7885.26	14164.9	15615.7	30368.2	inf
479	1	-1800.53	-1406.37	-394.161	1749.11	4328	19868.7	46559.5	inf
480	0	-1806.41	-1399.78	-406.629	10780.2	21753.7	23981.8	53254.6	inf
481	1	-1807.12	-1406.26	-400.859	1914.99	6032.83	24431.5	57146.4	inf
482	0	-1791.98	-1393.48	-398.507	7333.14	11810.1	14633.5	32984.2	inf
483	1	-1800.96	-1404.32	-396.643	1775.17	4732.53	18748.1	47218.2	inf
484	0	-1796.78	-1396.25	-400.525	5051.52	11306.4	14847.6	33033.5	inf
485	1	-1807.88	-1399.02	-408.86	4423.03	9959.67	21478.4	47040.8	inf
486	0	-1793.73	-1397.66	-396.066	8203.09	14023.1	14993.6	25992.4	inf
487	1	-1792.93	-1399.31	-393.62	1363.65	3383.95	14448	25402	inf
488	0	-1798.57	-1396.87	-401.691	9892.92	14358.6	20066.2	33061	inf
489	1	-1796.8	-1402.63	-394.167	2423.89	4665.98	13578.2	27432.4	inf
490	0	-1799.15	-1395.7	-403.453	9179.84	14358.6	20272.6	33061	inf
491	1	-1799.67	-1404.9	-394.764	2503.57	4914.62	11934.1	32605.2	inf
492	0	-1790.81	-1391.52	-399.294	5896.66	11019.2	15557.7	25371.9	inf
493	1	-1812.97	-1406.54	-406.428	4889.3	11337.1	19969.3	43040.2	inf
494	0	-1791.91	-1393.11	-398.803	5133.61	12752	15991.9	31610.4	inf
495	1	-1808.92	-1409.44	-399.479	4000.51	5830.48	18038.5	33982.9	inf
496	0	-1788.99	-1389.72	-399.265	3466.56	11370.5	15351	26154.9	inf
497	1	-1815.42	-1416.29	-399.123	4000.51	5830.48	19969.3	33982.9	inf
498	0	-1789.96	-1391.58	-398.386	9029.07	12392.8	15351	35162.5	inf
499	1	-1813.49	-1414.08	-399.409	2684.72	4829.01	16539.3	34659.3	inf
500	0	-1806.98	-1399.96	-407.02	6927.71	18063.4	22375.1	53298.4	inf
501	1	-1812.24	-1413.59	-398.648	3956.28	5134	22813.3	34659.3	inf
502	0	-1802.19	-1397.12	-405.071	5627.83	12668.7	18151.6	43550.4	inf
503	1	-1807.5	-1414.91	-392.595	3236.6	3916.02	19037.4	32942.4	inf
504	0	-1797.12	-1394.54	-402.581	6500.82	13727.5	19381.3	40918.1	inf
505	1	-1806.26	-1414.39	-391.863	3236.6	3855.44	14660.7	41108.2	inf
506	0	-1793.66	-1395.81	-397.852	6674.85	11718.9	15148.8	35666.4	inf
507	1	-1806.67	-1413.18	-393.486	3236.6	4010.99	14660.7	34190.4	inf
508	0	-1789.95	-1393.99	-395.954	3075.15	9445.44	12703.5	21544.1	inf
509	1	-1810.42	-1414.08	-396.339	3872.39	4659.13	21782	43217.1	inf
510	0	-1789.33	-1393.63	-395.695	5647.78	8875.65	12011.7	26175.5	inf
511	1	-1814.63	-1415.41	-399.22	4570.93	5499.59	28638.3	52156.2	inf
512	0	-1794.61	-1394.64	-399.976	6582.18	8497.07	13671.5	29227.4	inf
513	1	-1803.41	-1410.04	-393.368	3461.2	4228.79	21339	32581.6	inf
514	0	-1795.67	-1394.41	-401.259	5000.75	8628.3	13334.3	42617.2	inf
515	1	-1804.52	-1409.97	-394.55	3699.39	4519.81	18353.9	44994.5	inf
516	0	-1796.94	-1397.28	-399.66	3730.65	5735.7	15335.3	28330	inf
517	1	-1812.15	-1408.46	-403.692	5812.86	6482.7	45835.2	59586.4	inf
518	0	-1790.16	-1395.14	-395.022	4710.99	7775.68	11856.6	26788	inf
519	1	-1793.77	-1406.18	-387.591	3539.63	3757.96	17856.7	34051.3	inf
520	0	-1790.79	-1396.56	-394.229	4014.32	7775.68	11121.7	22278.3	inf
521	1	-1800.41	-1407.05	-393.363	5362.04	5692.78	26365.4	52325.8	inf
522	0	-1793.04	-1396.75	-396.29	4848.31	8705.87	12435.7	24840.1	inf
523	1	-1794.34	-1406.02	-388.322	4574.13	4856.27	21704.7	40571.9	inf
524	0	-1785.97	-1393.62	-392.348	2722.94	9168.25	11506.9	18274.7	inf
525	1	-1793.19	-1404.48	-388.708	4574.13	4856.27	23277.6	40571.9	inf
526	0	-1786.54	-1393.51	-393.034	6758.78	9626.49	12435.7	18274.7	inf
527	1	-1793.04	-1403.54	-389.499	4574.13	4898.85	21704.7	41916.3	inf
528	0	-1790.43	-1396.44	-393.991	5600.26	11026.5	12833	18274.7	inf
529	1	-1794.66	-1404.47	-390.191	4574.13	4898.85	20531.9	41990.3	inf
530	0	-1789.58	-1396	-393.578	5600.26	11950.3	13780.3	18274.7	inf
531	1	-1795	-1401.32	-393.682	4220.83	4520.47	22614.8	36272.9	inf
532	0	-1790.11	-1396.58	-393.535	4197.6	11950.3	14468.2	21507.4	inf
533	1	-1798.88	-1402.73	-396.142	4857.03	5201.83	23359.2	49316.8	inf
534	0	-1788.91	-1394.82	-394.085	5600.26	7304.13	12702.8	23161.5	inf
535	1	-1801.14	-1406.96	-394.186	4258.22	4560.52	22592.7	47098.6	inf
536	0	-1784.8	-1393.35	-391.452	5459.34	8255.04	12557	20692.3	inf
537	1	-1813.6	-1414.61	-398.987	5839.28	6253.82	30981.2	87009.9	inf
538	0	-1782.66	-1393.13	-389.538	5386.3	9732.8	11194.3	20049.4	inf
539	1	-1801.09	-1409.11	-391.972	4035.57	4322.06	31077.4	61705.4	inf
540	0	-1789.3	-1396.8	-392.505	6481.55	12546.6	14430.7	28205.3	inf
541	1	-1799.62	-1407.74	-391.884	4035.57	4322.06	15847.4	44635.9	inf
542	0	-1787.15	-1395.28	-391.868	8352.67	11460.9	14910.6	25497.8	inf
543	1	-1802.28	-1411.3	-390.98	4061.69	4350.03	19584.4	44924.7	inf
544	0	-1785.84	-1394.92	-390.913	9613.86	11757.3	15064.7	20373.8	inf
545	1	-1797.81	-1409.38	-388.432	3210.45	3438.36	24891	40404.7	inf
546	0	-1789.03	-1393.08	-395.951	10439.7	15409.3	17363.7	19194.2	inf
547	1	-1804.77	-1408.8	-395.971	4878.32	5317.52	15361.1	60952.7	inf
548	0	-1791.2	-1397.21	-393.983	10451.1	16102.1	17363.7	32436	inf
549	1	-1802.86	-1411.81	-391.055	4204.94	4583.51	10873.7	49289.3	inf
550	0	-1786.69	-1393.98	-392.715	12655.5	16026.9	17258.3	31522.1	inf
551	1	-1799.8	-1409.52	-390.282	4134.36	4391.89	11641	52032.4	inf
552	0	-1781.63	-1392.32	-389.308	10746.2	13453.2	14426	36674	inf
553	1	-1804.55	-1410.88	-393.668	4134.36	4574.47	13890.1	37242.8	inf
554	0	-1785.22	-1391.47	-393.75	9474.79	13453.2	14426	36674	inf
555	1	-1799.18	-1408.63	-390.549	3428.21	3793.15	23582.2	31577.7	inf
556	0	-1788.53	-1391.83	-396.702	7900.72	13453.2	14942.1	28792.6	inf
557	1	-1798.44	-1407.45	-390.988	3428.21	3793.15	23582.2	43145.3	inf
558	0	-1787	-1391.9	-395.107	6083.53	14088	15473	30151.2	inf
559	1	-1810.29	-1412.1	-398.197	4709.74	5211.11	19997.9	50771.7	inf
560	0	-1788.17	-1393.33	-394.843	6437.17	14088	15473	32946.1	inf
561	1	-1800.15	-1412.41	-387.739	2961.78	3277.07	19879.7	38115.3	inf
562	0	-1781.9	-1391.12	-390.777	5787.83	11166.8	12636.6	19664.4	inf
563	1	-1815.95	-1416.34	-399.613	5029.54	5564.94	29499	63020.2	inf
564	0	-1784.79	-1395.29	-389.5	4804.92	11311.8	12636.6	19212.1	inf
565	1	-1797.02	-1409.1	-387.927	3903.35	4203.14	15386.7	23662.1	inf
566	0	-1783.13	-1393.06	-390.067	4947.39	11805.2	13073.9	22945.3	inf
567	1	-1798.19	-1409.27	-388.917	3844.02	4189.49	15152.9	23302.5	inf
568	0	-1807.45	-1399.94	-407.506	6785.25	20351.1	21953.9	42101.7	inf
569	1	-1792.16	-1402.83	-389.333	3844.02	4189.49	11702	33199.6	inf
570	0	-1785.26	-1392.4	-392.854	5198.06	11653.2	12571	31295.5	inf
571	1	-1789.95	-1400.89	-389.066	3844.02	4189.49	10616.4	41781.8	inf
572	0	-1787.27	-1393.65	-393.615	9177.23	12262.3	13410.3	30982.2	inf
573	1	-1791.52	-1401.54	-389.978	3784.11	4189.49	12826.4	41781.8	inf
574	0	-1794.98	-1395.89	-399.096	12892.9	16790.8	17882.9	41899.3	inf
575	1	-1786.32	-1400.13	-386.183	2997.5	3360.56	14092.3	27390.8	inf
576	0	-1790.69	-1395.5	-395.19	12481.2	17104.1	17874.9	34158.8	inf
577	1	-1787.82	-1401.14	-386.681	2977.83	3360.56	14092.3	27361.5	inf
578	0	-1784.93	-1394.84	-390.088	8757.36	12803.8	13367.5	25570.8	inf
579	1	-1781.97	-1399.08	-382.881	2977.83	3330.21	8112.15	23437.4	inf
580	0	-1785.88	-1395.97	-389.912	7936.95	12687	13367.5	25570.8	inf
581	1	-1783.6	-1400.55	-383.049	3044.96	3257.79	10397.1	22827.9	inf
582	0	-1790.08	-1396.21	-393.871	9661.75	15444	16272.4	31127.6	inf
583	1	-1782.97	-1403.49	-379.476	3044.96	3257.79	6523.81	18710.6	inf
584	0	-1787.18	-1394.47	-392.706	9945.4	15308.8	16148.6	31127.6	inf
585	1	-1803.98	-1412.61	-391.364	4595.7	4916.92	11949.4	28239.5	inf
586	0	-1794.31	-1399.27	-395.036	9831.34	15308.8	16272.4	31127.6	inf
587	1	-1797.87	-1409.29	-388.584	4595.7	4916.92	19798.5	28239.5	inf
588	0	-1791.28	-1397.13	-394.147	10137.8	15891.7	16269.8	32097.9	inf
589	1	-1805.96	-1410.74	-395.218	5550.53	5905.68	19632.3	33918.3	inf
590	0	-1779.13	-1393.71	-385.421	7177.27	10370.4	10811.6	21329.7	inf
591	1	-1816.13	-1416.7	-399.434	6467.92	6904.36	23004.2	50622	inf
592	0	-1778.04	-1392.23	-385.814	6999.13	10238.2	10673.8	20606.8	inf
593	1	-1802.48	-1414.98	-387.498	4042.51	4315.29	18104.5	31639.3	inf
594	0	-1788.58	-1393.81	-394.765	10501	13650.7	15395.7	29425.5	inf
595	1	-1802	-1412.95	-389.05	4042.51	4315.29	17560.2	31639.3	inf
596	0	-1792.25	-1395.99	-396.264	7556.19	12559.7	14165.3	27347.5	inf
597	1	-1799.25	-1413.3	-385.95	4042.51	4315.29	15066.3	31639.3	inf
598	0	-1793.39	-1396.77	-396.62	4539.59	12276.1	14184.2	26256.5	inf
599	1	-1793.82	-1408.68	-385.14	4042.51	4315.29	15852.8	28997.6	inf
600	0	-1796.99	-1401.79	-395.205	11177.4	13146.1	14507.1	26256.5	inf
601	1	-1794.81	-1409.65	-385.161	4042.51	4315.29	16337.7	28997.6	inf
602	0	-1797.49	-1400.47	-397.017	8631.13	12544.5	14595.1	23130.4	inf
603	1	-1793.16	-1403.22	-389.938	4811.38	5136.04	21079.4	26354.2	inf
604	0	-1794.39	-1400.33	-394.061	7738.98	12544.5	14850.3	34171	inf
605	1	-1788.02	-1400.49	-387.532	4129.34	4407.98	12558.3	22429.3	inf
606	0	-1802.04	-1400.32	-401.729	6087.56	14399.2	17544.8	39297.7	inf
607	1	-1791.98	-1401.5	-390.478	3893.62	4355.58	12398.5	27734.6	inf
608	0	-1783.9	-1395.48	-388.413	4220.64	8404.21	10689.2	23942.3	inf
609	1	-1795.15	-1402.05	-393.106	3949.2	4417.75	12575.5	29686.1	inf
610	0	-1781.48	-1392.68	-388.795	4031.13	6955.8	9900.05	21619.9	inf
611	1	-1799.3	-1406.15	-393.154	5365.53	5727.58	15596.5	37317.8	inf
612	0	-1780.44	-1391.33	-389.106	3713.27	5936.63	9449	20463	inf
613	1	-1788.11	-1403.42	-384.682	3412.79	3656.87	9823.59	24249	inf
614	0	-1788.2	-1392.26	-395.943	3598.28	8180.12	12344.7	26453.5	inf
615	1	-1785.63	-1403.65	-381.985	2950.62	3149.72	8938.04	16534.6	inf
616	0	-1783.24	-1392.61	-390.629	2298.71	8804.03	10045.1	18309	inf
617	1	-1796.14	-1403.72	-392.419	5020.63	5359.42	17187	25062	inf
618	0	-1780.67	-1391.56	-389.11	3529.22	8845.71	10187.2	28705.2	inf
619	1	-1793.26	-1401.65	-391.612	4799.78	5123.66	16834.1	29131.4	inf
620	0	-1780.38	-1389.02	-391.355	3901.15	9070.42	10890.6	23394.8	inf
621	1	-1788.33	-1401.29	-387.044	4372.27	4667.3	15334.7	26536.7	inf
622	0	-1782.12	-1392.27	-389.855	5879.06	9456.48	10501.1	25706.8	inf
623	1	-1795.74	-1401.83	-393.903	5651.22	6032.56	19320.3	38171.8	inf
624	0	-1788.25	-1393.29	-394.965	4942.79	11166.8	12767.1	33394.7	inf
625	1	-1787.27	-1404.01	-383.263	3309.97	3533.32	10624.5	22496.8	inf
626	0	-1779.46	-1390.92	-388.542	3748.3	8601.59	9834.31	24541.8	inf
627	1	-1792.44	-1404.32	-388.124	4143.91	4423.53	11658.5	26864.4	inf
628	0	-1784.08	-1391.25	-392.838	3923.69	6863.56	9796.03	24541.8	inf
629	1	-1792.83	-1405.8	-387.027	4143.91	4423.53	12537	29085.6	inf
630	0	-1783.5	-1391.9	-391.604	1107.72	7527.23	10018.7	25985.2	inf
631	1	-1794.42	-1406.22	-388.192	4143.91	4423.53	12588.5	31625.7	inf
632	0	-1777.51	-1389.83	-387.676	1514.41	6212.34	7957.98	24950.9	inf
633	1	-1794.47	-1407.33	-387.14	4143.91	4423.53	17307.9	32013.4	inf
634	0	-1791.87	-1391.94	-399.925	2810.23	11076	14094.2	44190.1	inf
635	1	-1789.95	-1402.06	-387.881	4143.91	4423.53	17307.9	29577.6	inf
636	0	-1786.52	-1390.88	-395.644	1385.05	8262.06	11811.1	43649.9	inf
