Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
1876	-1804.16	-1397.02	-407.145	172025	607630	201543	125537	171627	682700
1877	-1806.26	-1402.26	-403.996	311128	607630	201543	125537	171627	60436.2
1878	-1798.71	-1397.82	-400.891	91927.8	189401	201543	216375	171627	60436.2
1879	-1803.12	-1400.6	-402.527	91927.8	212677	195680	216375	171627	60436.2
1880	-1803.07	-1398.93	-404.14	194972	468576	156103	216375	302760	109190
1881	-1796.39	-1396.52	-399.874	121043	468576	156103	132458	104984	109190
1882	-1794.15	-1394.07	-400.078	437233	592826	84073	106742	271365	538201
1883	-1798.13	-1394.58	-403.548	410680	592826	84073	179421	271365	172341
1884	-1797.72	-1397.06	-400.655	232319	592826	100775	179421	271365	172341
1885	-1794.25	-1394.86	-399.39	111767	337822	126609	82733.7	180634	172341
1886	-1804.32	-1399.56	-404.76	181467	337822	126609	135156	180634	172341
1887	-1798.98	-1397.39	-401.583	181467	337822	126609	135156	135454	172341
1888	-1798.38	-1397.5	-400.879	287363	257081	98572	107757	296355	866780
1889	-1793.94	-1397.23	-396.708	506175	257081	108640	107757	105983	130511
1890	-1793.59	-1396.62	-396.965	216269	815856	47342.5	66997.1	43166.3	973043
1891	-1784.08	-1395.57	-388.512	78406.5	483914	55332.1	66997.1	43166.3	973043
1892	-1787.21	-1395.66	-391.551	78406.5	597144	187802	66997.1	136155	973043
1893	-1782.71	-1393.29	-389.413	83507.2	235464	108702	66997.1	136155	924683
1894	-1787.74	-1396.64	-391.106	166919	235464	69859.3	64090.5	182323	924683
1895	-1790.01	-1397.03	-392.981	166919	235464	87427.3	143192	83625.5	924683
1896	-1798.81	-1399.44	-399.364	166919	235464	85474.5	143192	288968	380304
1897	-1807.42	-1402.29	-405.128	426285	545108	85474.5	270409	292630	380304
1898	-1796.88	-1396.2	-400.671	426285	488340	168676	158861	286022	380304
1899	-1797.17	-1394.56	-402.61	501727	98096.8	126408	149805	73509.8	458378
1900	-1784.23	-1390.94	-393.287	232355	98096.8	118054	149805	95815.3	285326
1901	-1788.43	-1394.63	-393.795	650716	73470.3	53697.8	149805	95815.3	601346
1902	-1784.57	-1389.14	-395.434	695809	73470.3	54568.3	207870	156031	474985
1903	-1788.07	-1392.07	-395.997	560369	73470.3	54568.3	207870	131466	474985
1904	-1781.87	-1388.14	-393.737	560369	26262.1	54568.3	105277	260511	474985
1905	-1782.66	-1391.56	-391.096	560369	42199.5	54568.3	432224	143662	100600
1906	-1780.32	-1394.05	-386.278	336095	42199.5	54568.3	151197	40672.4	518801
1907	-1776.79	-1389.96	-386.837	336095	81878.2	54568.3	151197	78146.6	59747.6
1908	-1780.89	-1389.99	-390.897	186535	228622	90807.8	151197	78146.6	227250
1909	-1784.69	-1391.03	-393.66	484748	104170	21212.5	151197	238545	227250
1910	-1779.35	-1390.7	-388.653	418650	104170	21212.5	151197	158081	461593
1911	-1776.35	-1390.88	-385.473	110131	169336	21212.5	155117	45369.3	773232
1912	-1770.62	-1393.62	-377.005	80073.3	169336	17277.2	313930	38191.8	773232
1913	-1777.38	-1391.24	-386.147	410582	71013.1	11419.8	313930	102516	990631
1914	-1776.15	-1391.61	-384.532	410582	71013.1	9425.96	313930	102516	990631
1915	-1778.63	-1391.94	-386.683	121925	81447	27504.4	313930	298474	825164
1916	-1795.08	-1400.07	-395.003	338820	110684	27504.4	313930	269200	825164
1917	-1784.96	-1391.87	-393.088	338820	61946.9	27504.4	498688	269200	513799
1918	-1778.6	-1391.75	-386.852	436840	81068.7	20619.9	498688	115229	168135
1919	-1782.74	-1395.81	-386.933	436840	81068.7	67404.3	229107	67653.2	585073
1920	-1782.31	-1394.2	-388.105	272730	81068.7	62289.3	229107	67653.2	982541
1921	-1780.57	-1393.21	-387.363	251101	87040.7	33980.6	229107	82368.5	982541
1922	-1779.44	-1391.92	-387.518	251101	87040.7	33980.6	229107	82368.5	796015
1923	-1780.98	-1391.4	-389.583	320424	87040.7	29829.1	936237	82368.5	204406
1924	-1791.35	-1393.86	-397.492	192520	87040.7	75387.6	936237	128201	871233
1925	-1794.35	-1396.08	-398.269	192520	71120.4	75387.6	936237	83965.9	871233
1926	-1776.16	-1389.04	-387.123	126362	71120.4	34143.1	936237	83965.9	809859
1927	-1771.02	-1390.21	-380.805	144817	44650.8	34143.1	249360	73197.3	920364
1928	-1788.27	-1393.51	-394.763	144817	97806.5	34143.1	256605	73197.3	920364
1929	-1788.3	-1395.24	-393.06	100685	97806.5	34143.1	386665	73197.3	735535
1930	-1780.83	-1392.59	-388.237	100685	164075	34143.1	386665	73197.3	655595
1931	-1777.94	-1389.67	-388.271	64736.7	164075	46195.9	387568	76697.9	94654
1932	-1778.79	-1389.02	-389.762	64736.7	164075	46195.9	387568	87736.4	121006
1933	-1783.35	-1392.04	-391.31	79457.9	179655	46195.9	190969	80136.5	306802
1934	-1785.08	-1391.85	-393.234	79457.9	275421	53689.9	123268	80136.5	306802
1935	-1788.5	-1395.26	-393.24	79457.9	275421	250556	123098	190316	131399
1936	-1792.1	-1394.13	-397.964	79457.9	275421	250556	216036	152953	131399
1937	-1793.48	-1395.63	-397.856	207222	129013	113427	163944	152953	131399
1938	-1791.34	-1394.69	-396.649	92876	139276	116418	150983	152953	709834
1939	-1801.52	-1396.38	-405.139	92876	758107	246608	314867	152953	469982
1940	-1792.05	-1395.25	-396.794	72706.2	758107	135659	163111	195295	370700
1941	-1781.22	-1388.45	-392.768	72706.2	282989	105450	163111	195295	380297
1942	-1783.4	-1393.39	-390.006	72706.2	223117	105450	244163	195295	380297
1943	-1788.56	-1392.96	-395.593	85048.1	223117	105450	244163	195295	380297
1944	-1788.93	-1393.02	-395.912	55275.7	484780	51962.9	719979	195295	338849
1945	-1782.16	-1391.98	-390.177	55275.7	515778	61336.8	330702	74382.4	361497
1946	-1776.72	-1390.05	-386.663	100698	515778	61336.8	116251	72147.2	361497
1947	-1781.73	-1392.36	-389.362	86365.1	515778	42291	116251	72147.2	361497
1948	-1791.76	-1395.81	-395.95	33998.4	515778	42291	116251	127425	477904
1949	-1784.9	-1395.16	-389.732	33998.4	587239	42291	116251	111916	477904
1950	-1788.25	-1401	-387.248	33998.4	587239	42291	116251	109031	381329
1951	-1786.52	-1400.35	-386.171	33998.4	587239	60054.8	116251	109031	835628
1952	-1787.92	-1400.71	-387.218	76336.5	587239	76236.9	153974	106626	835628
1953	-1793.54	-1399.53	-394.009	76336.5	587239	61675.2	157694	125226	832498
1954	-1793.82	-1399.68	-394.137	76336.5	587239	61675.2	144041	110433	832498
1955	-1793.62	-1396.77	-396.849	73468.1	587239	61675.2	144041	278961	768505
1956	-1790.76	-1396.04	-394.719	115584	587239	50011.8	194297	311947	768505
1957	-1790.09	-1395.37	-394.719	75721.7	587239	29207.4	95358.4	214522	455917
1958	-1773.95	-1392.37	-381.579	52009.1	464567	29207.4	95358.4	66694	455917
1959	-1777.65	-1393.96	-383.685	27297.3	187981	29207.4	72906.1	66694	571182
1960	-1784.95	-1399.03	-385.915	39163.9	467053	27385	155894	82962.6	826493
1961	-1790.16	-1397.28	-392.877	34680.7	377151	123488	138290	96493.2	826493
1962	-1791.71	-1397.85	-393.865	74986.9	305376	123488	138290	96493.2	826493
1963	-1797.59	-1402.49	-395.107	31573.7	305376	201553	57637.7	141601	826493
1964	-1794.71	-1401.14	-393.566	54458.8	305376	201553	53207.8	141601	860611
1965	-1791.33	-1397.35	-393.984	54458.8	305376	722361	96459.9	141601	935499
1966	-1787.44	-1396.92	-390.527	22292	305376	415145	33897.9	141601	935499
1967	-1787.82	-1397.67	-390.149	35537.5	460946	415145	43841.3	44756.3	935499
1968	-1780.09	-1395.69	-384.406	48866.1	318433	415145	69132.9	52107.9	999513
1969	-1788.09	-1397.27	-390.817	52915.9	318167	415145	69132.9	52107.9	454679
1970	-1784.54	-1394.25	-390.291	99801.4	318167	415145	97732	52107.9	709517
1971	-1781.58	-1393.92	-387.66	66607.1	318167	415145	37584.6	52107.9	709517
1972	-1784.96	-1395.37	-389.595	66607.1	318167	252121	46313.5	52107.9	39460.7
1973	-1780.62	-1395.22	-385.405	46642.5	299414	252121	131158	115809	171050
1974	-1781.46	-1394.82	-386.646	46642.5	299414	102363	122988	100533	171050
1975	-1784.58	-1399.98	-384.599	49689.6	299414	63080.8	76694.2	117582	897701
1976	-1785.4	-1399.06	-386.346	49689.6	299414	205189	76694.2	117582	897701
1977	-1780.17	-1394.19	-385.979	49420.7	124890	108935	76694.2	117582	897701
1978	-1782.74	-1391.55	-391.187	49420.7	168741	199928	117409	117582	536465
1979	-1782.31	-1390.94	-391.374	49420.7	95353.5	356163	117409	117582	313944
1980	-1785.54	-1390.89	-394.654	49420.7	95353.5	991584	117409	109430	477966
1981	-1770.99	-1390.96	-380.033	28082.7	95353.5	991584	83903.8	109430	477966
1982	-1761.4	-1392.07	-369.331	10743.1	25917.7	185902	73637.1	109430	477966
1983	-1770.83	-1398.99	-371.834	10743.1	25917.7	116813	67992.4	93982.4	237495
1984	-1765.24	-1395.49	-369.743	7206.34	53242.6	116813	96480.9	55686.4	237495
1985	-1772.05	-1392.92	-379.132	7206.34	53242.6	139957	95522.8	55686.4	402471
1986	-1775.8	-1395.05	-380.754	11917.9	53242.6	139957	86369.1	42474.4	753309
1987	-1776.87	-1391.46	-385.41	239491	53242.6	207094	69459.7	42474.4	753309
1988	-1779.72	-1390.89	-388.83	71620	103784	156043	72229.6	282230	56947.9
1989	-1775.41	-1394.1	-381.31	71620	97625.7	147538	72229.6	90814.6	56947.9
1990	-1772.74	-1388.47	-384.263	71620	97625.7	239114	58653.8	226116	984390
1991	-1773.76	-1388.06	-385.704	28829.5	73347.9	152304	58653.8	226861	984390
1992	-1768.01	-1389.99	-378.021	28829.5	67098.4	152304	32083.5	221189	984390
1993	-1774.87	-1388.05	-386.82	29583.6	104681	197592	40035	357053	984390
1994	-1773.1	-1387.78	-385.323	112588	104681	197592	60284.6	307704	984390
1995	-1781.82	-1390.53	-391.286	112588	104681	239600	111922	307704	984390
1996	-1792.42	-1392.27	-400.158	112588	278093	203344	71667.7	307704	218819
1997	-1802.62	-1402.76	-399.856	168974	278093	896625	71667.7	139039	253686
1998	-1794.62	-1397.72	-396.894	168974	233400	481169	85113.9	139039	182487
1999	-1795.16	-1396.07	-399.088	251669	258001	233527	85113.9	190355	182487
2000	-1801.52	-1397.11	-404.406	264879	268487	143071	189668	73107.1	250153
2001	-1803	-1396.66	-406.335	456199	681957	143071	189668	81366.1	429411
2002	-1794.75	-1393.36	-401.384	194822	667337	234040	126606	81366.1	646072
2003	-1793.12	-1394.09	-399.031	194822	667337	209146	125977	81366.1	646072
2004	-1791.86	-1395.65	-396.215	194822	228572	209146	125977	241118	646072
2005	-1791.12	-1395.26	-395.858	276461	665364	175336	34140.8	241118	967309
2006	-1785.96	-1393.86	-392.097	276461	312744	63239.3	29542	241118	967309
2007	-1785.63	-1393.77	-391.858	543756	312744	63239.3	43369.2	241118	967309
2008	-1784.31	-1391.2	-393.109	527406	312744	63239.3	43369.2	134088	390540
2009	-1783.88	-1389.91	-393.977	527406	312744	63239.3	41503.1	134088	223168
2010	-1794.16	-1392.99	-401.168	527406	312744	63239.3	175912	240743	588790
2011	-1788.84	-1391.36	-397.484	527406	838507	33799.3	143520	215117	976465
2012	-1791.95	-1395.53	-396.419	527406	702468	16134.3	108431	176539	976965
2013	-1793.13	-1394.91	-398.229	334440	311449	16134.3	155887	350859	976965
2014	-1794.99	-1397.39	-397.599	666479	308774	16134.3	155887	496784	390160
2015	-1794.37	-1396.4	-397.979	382533	254999	53616.7	133883	496784	381139
2016	-1796.58	-1399.89	-396.687	382533	684184	26357.8	133883	496784	381139
2017	-1795.56	-1400.79	-394.768	162551	276839	18229.4	133883	319203	381139
2018	-1786.39	-1396.1	-390.29	162551	236113	18229.4	133883	319203	381139
2019	-1787.87	-1396	-391.877	162551	850151	22360.8	58422.4	319203	381139
2020	-1793.16	-1398.03	-395.125	162551	850151	11067.3	170622	435599	59903.2
2021	-1791.13	-1396.67	-394.464	409090	368250	11067.3	170622	314238	34741.3
2022	-1792.94	-1399.93	-393.004	409090	368250	51082.2	89742.8	314238	65401
2023	-1785.5	-1392.82	-392.684	409090	368250	51082.2	26612.5	220800	65401
2024	-1788.48	-1393.62	-394.859	392875	439403	22823	19139.7	60568.6	319641
2025	-1781.13	-1392.62	-388.51	392875	224857	28737.2	19139.7	123981	117905
2026	-1779.86	-1394.1	-385.762	413517	224857	28737.2	39474.9	123981	117396
2027	-1777.29	-1391.64	-385.642	116080	142159	45013.8	39474.9	123981	117396
2028	-1779.02	-1393.91	-385.105	116080	232399	45013.8	83590.6	123981	87096.1
2029	-1786.33	-1397.25	-389.081	116080	254770	45013.8	83590.6	123981	87096.1
2030	-1783.66	-1397.11	-386.545	116080	254770	40845.2	40447.4	180744	195941
2031	-1782.68	-1393.78	-388.896	116080	680600	40845.2	20331.5	105684	195941
2032	-1779.36	-1392.83	-386.536	94718	680600	60419.5	24202.1	105684	284800
2033	-1777.29	-1392	-385.285	94718	377133	52985.8	57400.8	155013	284800
2034	-1775.08	-1390.65	-384.428	94718	377133	52985.8	57400.8	119112	476551
2035	-1776.98	-1391.04	-385.94	94718	377133	96775.1	98233.4	119112	134304
2036	-1784.93	-1397.83	-387.095	62396.2	377133	96775.1	61310.6	119112	134304
2037	-1794.57	-1402.5	-392.075	127227	142699	107930	61310.6	505110	134304
2038	-1784.42	-1401.16	-383.254	285919	133356	115429	30747.2	248095	488253
2039	-1801.29	-1402.58	-398.704	285919	421395	115429	76056.9	487342	488253
2040	-1802.34	-1400.33	-402.013	78535.1	491469	115429	76056.9	756751	488253
2041	-1804.42	-1400.35	-404.064	158636	268314	134494	76056.9	797265	488253
2042	-1799.2	-1397.99	-401.204	329023	268314	257848	76056.9	139762	488253
2043	-1796.46	-1396.39	-400.073	357221	268314	78529.1	76056.9	277414	488253
2044	-1795.99	-1394.28	-401.708	357221	268314	92493.6	54117.7	405473	352075
2045	-1806.29	-1404.97	-401.327	525339	348711	92493.6	89512	405473	352075
2046	-1791.7	-1397.84	-393.857	210980	343304	92493.6	92437.2	405473	352075
2047	-1786.36	-1395.43	-390.937	210980	343304	92493.6	73111.8	150086	352075
2048	-1797.67	-1399.4	-398.268	330411	310853	92493.6	73111.8	150086	180209
2049	-1798.26	-1398.61	-399.651	626909	267328	92493.6	73111.8	305105	11453.4
2050	-1806.95	-1401.73	-405.225	372669	267328	92493.6	73111.8	305105	18538.4
2051	-1807.48	-1401.15	-406.335	372669	267328	529057	73111.8	305105	6480.68
2052	-1802.89	-1401.85	-401.041	137571	632964	165394	50146.2	305105	13877.6
2053	-1795.76	-1394.61	-401.155	185087	682173	231912	36113.2	305105	8849.51
2054	-1797.67	-1396.92	-400.753	185087	682173	231912	36113.2	305105	2974.56
2055	-1799.09	-1397.04	-402.047	336947	682173	231912	36113.2	347311	3469.92
2056	-1790.67	-1394.27	-396.395	336947	682173	52266.2	39333.7	223737	3310.11
2057	-1798.09	-1397.61	-400.481	725844	682173	63482.3	43177.4	223737	8497.78
2058	-1799.78	-1396.87	-402.909	725844	784192	66482	43177.4	482352	14588.1
2059	-1795.58	-1396.44	-399.141	725844	241412	41239.6	43177.4	361909	5932.48
2060	-1801.2	-1400.38	-400.815	725844	309090	73213.7	43177.4	361909	25241.4
2061	-1802.42	-1400.08	-402.335	725844	158634	73213.7	43177.4	245881	113915
2062	-1791.3	-1397.48	-393.822	725844	158634	73213.7	43177.4	297672	202226
2063	-1779.12	-1398.64	-380.485	247439	33027.2	15765.6	49571.9	368749	521034
2064	-1776.78	-1398.29	-378.491	365964	33027.2	10672.8	27248.4	368749	144917
2065	-1771.8	-1393.64	-378.16	280705	33027.2	18491.3	24025.8	368749	194220
2066	-1778.2	-1394.28	-383.927	698207	64648.6	29130.8	32557.9	368749	971576
2067	-1777.57	-1395.71	-381.866	303063	58562.1	21517.4	69964.5	368749	971576
2068	-1774.04	-1394.7	-379.338	257298	196676	18439.1	59004	127076	971576
2069	-1780.92	-1394.4	-386.527	895389	196676	24073.8	26911.2	127076	971576
2070	-1782.81	-1397.95	-384.866	980434	47327.8	26650.2	100066	129614	971576
2071	-1783.08	-1399.21	-383.875	980434	40857.9	13732.7	100066	132267	653006
2072	-1778.99	-1396.22	-382.765	955639	40857.9	12105.8	34769	132267	653006
2073	-1774.31	-1397.07	-377.24	391810	67889.4	20442.7	34769	132267	190312
2074	-1768.13	-1395.8	-372.337	391810	15845.6	22075.9	25109.6	131059	346900
2075	-1764.58	-1394.16	-370.416	220488	9451.15	29939.3	25955.8	131059	346900
2076	-1765.29	-1395.93	-369.363	220488	9451.15	36852.2	29446.5	196914	369821
2077	-1767.66	-1397.67	-369.988	854003	4905.3	7457.59	29446.5	196914	369821
2078	-1766.95	-1397.04	-369.918	854003	4905.3	12357.2	86038.2	196914	864062
2079	-1772.08	-1398.97	-373.109	677357	13345.2	12357.2	89499	196914	364543
2080	-1771.94	-1396.67	-375.269	731758	13345.2	12357.2	98546.2	59061.2	105743
2081	-1766.56	-1392.74	-373.822	281926	13345.2	12357.2	220301	64056.1	53302.8
2082	-1770	-1395.63	-374.369	281926	7298.05	12357.2	81877.1	103552	296961
2083	-1772.31	-1398.48	-373.837	697483	7298.05	21087.5	92694.2	103552	655381
2084	-1775.57	-1399.36	-376.21	697483	7298.05	21087.5	149440	85027.7	655381
2085	-1772.15	-1395.34	-376.806	385282	7298.05	12960.9	90057.6	141840	232482
2086	-1783.67	-1399.49	-384.179	385282	7298.05	12960.9	90057.6	141840	232482
2087	-1777.47	-1397.8	-379.674	385282	17926.9	12960.9	90390.2	141840	108228
2088	-1773.46	-1395.47	-377.992	385282	17926.9	46573.1	90390.2	141840	487852
2089	-1772.04	-1393.03	-379.018	245601	26332.6	19212.9	41528.6	141840	487852
2090	-1774.66	-1396.28	-378.386	458969	24011	28046.7	35093.8	141840	416551
2091	-1778.15	-1398.99	-379.164	284354	24011	28046.7	35093.8	246901	664360
2092	-1790.4	-1403.41	-386.989	966974	80068.2	15747.2	85967.3	340958	396980
2093	-1790.28	-1401.27	-389.009	966974	30992.7	38554.3	77588.9	249119	72092
2094	-1785.4	-1397.04	-388.354	966974	30992.7	38554.3	77588.9	249119	78462.5
2095	-1788.5	-1393.29	-395.207	966974	30992.7	38554.3	77588.9	719283	191143
2096	-1779.3	-1396.6	-382.704	966974	30157.4	46749.8	31125.8	197679	191143
2097	-1776.85	-1393.84	-383.006	966974	30157.4	29185.9	27675.8	108771	293653
2098	-1775.25	-1393.78	-381.475	966974	29592.7	79680.1	27675.8	108771	293653
2099	-1778.62	-1394.72	-383.893	687876	36934.9	79680.1	27675.8	108771	766959
2100	-1777.92	-1392.17	-385.748	590077	27445.4	98709.7	27675.8	108771	766959
2101	-1778.09	-1392.23	-385.865	590077	27445.4	98709.7	89508.9	59993.4	766959
2102	-1786.95	-1393.03	-393.914	590077	129835	98709.7	62695.2	80328.8	766959
2103	-1788.13	-1393.29	-394.837	590077	129835	127497	26792.2	98574.9	766959
2104	-1787.36	-1392.24	-395.121	336762	396052	82480	26792.2	237608	766959
2105	-1782.75	-1392.14	-390.606	309487	396052	76939.9	26792.2	125421	554696
2106	-1787.69	-1393.63	-394.061	242151	396052	82129.3	58521.3	125421	657758
2107	-1791.57	-1394.82	-396.748	242151	682386	78223.1	58521.3	125421	468753
2108	-1778.89	-1390.85	-388.047	370218	682386	31660.8	39516	59885.3	468753
2109	-1783.92	-1394.19	-389.732	370218	284459	40616.3	47748.2	59885.3	468753
2110	-1780.65	-1395.94	-384.718	471975	284459	38184.6	38035	54947.2	468753
2111	-1780.79	-1395.36	-385.426	471975	330979	38184.6	96798.8	41287.7	940032
2112	-1778.45	-1392.92	-385.524	329789	330979	38434.4	76746.9	41287.7	777735
2113	-1779.39	-1394.16	-385.23	317978	182639	38434.4	76746.9	35060.3	538775
2114	-1784.29	-1394.85	-389.436	317978	182639	74611.7	76746.9	169381	538775
2115	-1780.38	-1390.95	-389.429	317978	182639	66876.8	76746.9	169381	538775
2116	-1788.12	-1396.26	-391.865	627591	436066	66876.8	28901.1	108802	935052
2117	-1784.88	-1396.31	-388.57	524382	436066	51414.6	11869.8	108802	219956
2118	-1780.09	-1393.22	-386.872	253638	198855	412326	11869.8	134507	419959
2119	-1780.05	-1394.93	-385.128	253638	198855	412326	11869.8	134507	419959
2120	-1779.07	-1394.21	-384.859	210194	198855	573377	17224	65417.8	419959
2121	-1788.74	-1397.74	-391.005	210194	164058	573377	17224	68782.4	858212
2122	-1786.53	-1395.11	-391.423	392790	346803	573377	4994.14	77265.2	858212
2123	-1791.9	-1395.55	-396.351	392790	71471.6	522414	24917.2	292527	858212
2124	-1787.89	-1399.46	-388.428	392790	71471.6	455404	9184.96	201127	858212
2125	-1785.6	-1398.59	-387.004	320055	71471.6	455404	9184.96	159367	496254
2126	-1781.59	-1392.22	-389.364	320055	71471.6	657430	9184.96	131131	496254
2127	-1788.11	-1393.81	-394.298	845368	223061	657430	9184.96	102282	35946.1
2128	-1786.95	-1394.31	-392.639	794673	125378	635442	21063.6	126817	11032.3
2129	-1785.82	-1393.88	-391.935	794673	125378	635442	21063.6	126817	63046
2130	-1785.68	-1394.16	-391.522	603782	47315.2	635442	21063.6	126817	206769
2131	-1784.59	-1392.91	-391.68	776941	47315.2	635442	21063.6	141747	392564
2132	-1789.55	-1394.03	-395.525	806656	42350.1	635442	21063.6	101221	392564
2133	-1789.53	-1396.68	-392.853	806656	89277.7	635442	21063.6	105998	593447
2134	-1796.23	-1398.08	-398.15	806656	135624	378919	60794	289224	593447
2135	-1794.58	-1397.32	-397.261	229844	258024	118484	60794	207207	453977
2136	-1791.97	-1395.62	-396.35	212905	258024	118484	130572	79916.6	349403
2137	-1803.44	-1400.11	-403.332	443963	749844	126977	200272	79916.6	349403
2138	-1798.58	-1398.44	-400.141	191764	749844	126977	254049	79916.6	349403
2139	-1792.3	-1395.99	-396.311	191764	749844	126977	227727	79916.6	854777
2140	-1788.76	-1393.78	-394.981	198277	749844	126977	156895	79916.6	854777
2141	-1791.14	-1394.54	-396.603	198277	639910	117992	138131	101398	805700
2142	-1788.53	-1392.46	-396.064	123326	284796	39805.4	138131	101398	805700
2143	-1794.36	-1395.72	-398.644	274340	284796	73478	92206	101398	805700
2144	-1793.02	-1396.63	-396.389	216919	284796	73478	92206	174468	805700
2145	-1783.36	-1396.53	-386.832	216919	284796	64490.6	92206	71626	686661
2146	-1789.96	-1394.56	-395.398	174646	284796	48561.2	92206	71626	686661
2147	-1783.72	-1393.43	-390.297	872516	333279	22744.4	92206	59702.8	686661
2148	-1784.18	-1390.79	-393.382	872516	333279	72002.6	92206	126512	990074
2149	-1786.93	-1391.86	-395.073	872516	176606	72002.6	92206	126512	990074
2150	-1792.14	-1391.89	-400.25	872516	136341	222701	61452.8	126512	939520
2151	-1789.29	-1394	-395.296	425394	136341	222701	40546.8	126512	939520
2152	-1787.91	-1393.59	-394.314	540214	136341	112472	40847.7	126512	939520
2153	-1782.85	-1391.56	-391.288	540214	112666	484358	14028.2	126512	939520
2154	-1794.11	-1395.18	-398.929	713028	63258.9	484358	50037.9	292482	939520
2155	-1796.71	-1396.75	-399.952	765656	125682	112354	101669	161747	939520
2156	-1779.34	-1394.98	-384.367	351651	85381.3	112354	101669	63834.3	939520
2157	-1783.83	-1392.11	-391.727	351651	77373.5	77046	101669	59221.2	939520
2158	-1785.3	-1389.59	-395.709	351651	297912	133320	175951	69491.9	939520
2159	-1778.19	-1390.1	-388.086	90849.8	180175	133320	175951	370503	939520
2160	-1777.43	-1390.48	-386.954	90849.8	106200	175417	175951	370503	939520
2161	-1791.06	-1396.99	-394.073	87543.6	97563.7	175417	175951	165057	939520
2162	-1783.4	-1394.31	-389.087	87543.6	188842	83014.2	175951	118339	939520
2163	-1782	-1395.79	-386.208	87543.6	123761	100750	175951	198792	939520
2164	-1775.18	-1393.92	-381.253	34933.4	93022.6	116539	175951	249388	939520
2165	-1785.83	-1392.28	-393.544	159055	149903	328668	175951	96622.2	939520
2166	-1793.43	-1393.99	-399.433	100501	297051	323797	112218	114451	939520
2167	-1787.3	-1391.86	-395.44	93907.8	86824.1	311189	124736	114451	222140
2168	-1795.59	-1396.15	-399.444	220044	100137	386312	42210.6	144129	222140
2169	-1788.58	-1392.61	-395.967	220044	100137	659349	106345	146755	222140
2170	-1787.38	-1391.03	-396.349	42590.9	215692	409121	277018	146755	106900
2171	-1788.9	-1393.01	-395.89	89494.7	254150	409121	192621	157814	60670.9
2172	-1779.7	-1390.47	-389.236	89494.7	174450	752484	76231.9	64508	521926
2173	-1789.49	-1391.48	-398.017	89494.7	532030	752484	76231.9	77930.3	574425
2174	-1788.58	-1391.29	-397.289	89494.7	332697	863019	76231.9	77930.3	420089
2175	-1789.24	-1391.59	-397.651	89494.7	262638	863019	76231.9	131087	420089
2176	-1790.99	-1392.07	-398.912	121342	262638	622691	76231.9	131087	420089
2177	-1796.05	-1393.58	-402.472	163480	288810	493964	78535.7	168737	962405
2178	-1798.68	-1391.82	-406.854	163480	331886	744770	78725.4	127508	962405
2179	-1800.76	-1392.96	-407.8	264314	331886	281414	78725.4	422866	962405
2180	-1794.98	-1393.36	-401.614	264314	280763	281414	169353	303518	353460
2181	-1808.92	-1398.86	-410.061	264314	199497	281414	169353	268942	192816
2182	-1789.31	-1393.18	-396.136	84149.9	182887	281414	169353	163641	949845
2183	-1795.75	-1399.74	-396.011	84149.9	183447	190222	169353	163641	949845
2184	-1791.47	-1400.44	-391.032	84149.9	87148	363673	124382	54129.6	949845
2185	-1790.3	-1399.11	-391.183	67479.5	209926	363673	88337	88051.6	701964
2186	-1804.2	-1398.77	-405.433	229136	352505	363673	88337	88051.6	701964
2187	-1800.01	-1395.72	-404.289	359845	441660	138420	88337	281629	140738
2188	-1798.68	-1399.31	-399.371	217209	441660	134800	88337	50949.8	140738
2189	-1789.23	-1392.36	-396.868	217209	441660	48804.6	88337	129143	558391
2190	-1791.63	-1398	-393.636	357800	441660	54975.9	134992	129143	558391
2191	-1791.45	-1391.97	-399.489	357800	441660	86422.8	149360	129143	558391
2192	-1788.82	-1393.23	-395.593	357800	280341	119904	18947	94832.2	297996
2193	-1791.07	-1394.42	-396.647	357800	332218	127123	27646.7	94832.2	297996
2194	-1797.7	-1394.03	-403.674	253844	812029	127123	27646.7	272665	306136
2195	-1793.94	-1394.51	-399.436	235439	369916	127123	69944.3	197213	317898
2196	-1802.24	-1399.36	-402.873	235439	416544	313742	69944.3	395587	414436
2197	-1810.95	-1402.56	-408.389	235439	319581	313742	281044	441463	414436
2198	-1804.11	-1400.48	-403.632	756824	382067	99032.7	162908	166489	49341.1
2199	-1812.1	-1404.52	-407.585	756824	382067	152245	162908	166489	228215
2200	-1810.64	-1401.72	-408.923	556250	347793	133187	162908	162337	228215
2201	-1817.1	-1407.54	-409.558	556250	347793	133187	398832	162337	204471
2202	-1807.41	-1406.62	-400.792	539808	221423	133187	398832	162337	483492
2203	-1802.96	-1403.74	-399.218	420988	221423	133187	145237	80774.4	88450
2204	-1800.47	-1398.93	-401.546	420988	221423	88681.1	145237	86652.7	276859
2205	-1802.8	-1400.64	-402.166	607671	278491	88681.1	231358	86652.7	276859
2206	-1797.39	-1399.02	-398.366	607671	278491	88681.1	231358	86652.7	450251
2207	-1800.94	-1396.63	-404.315	276347	249178	88681.1	231358	35524.4	329481
2208	-1798.64	-1399.63	-399.011	276347	533450	88681.1	231358	35524.4	329481
2209	-1800.66	-1399	-401.658	276347	860963	117800	231358	35524.4	804621
2210	-1801.12	-1401.11	-400.004	477270	260984	117800	231358	21594.9	932763
