Iteration	Posterior	Likelihood	Prior	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]
357	-1799.41	-1407.17	-392.243	610245	49334.1	807253	119225	49720.3	962570
358	-1800.85	-1407.12	-393.737	701117	49334.1	807253	105925	34120.1	741991
359	-1798.25	-1403.05	-395.204	533285	46986.6	901129	105925	34120.1	993096
360	-1796.77	-1402.08	-394.693	278580	45744.3	901129	105925	43038.8	927476
361	-1794.46	-1404.32	-390.143	188725	29566.9	879458	138045	40065.4	932378
362	-1795.89	-1403.99	-391.901	184103	36430.1	708379	138045	52218.6	932378
363	-1794.39	-1403.86	-390.528	192942	28591.9	732759	138045	47609.9	843099
364	-1793.55	-1403.23	-390.321	223085	36376	735348	99616	54960.7	796171
365	-1799.3	-1406.81	-392.487	212101	40322	796012	125011	64211.1	796171
366	-1792.34	-1405.38	-386.953	212101	40322	536357	91718.7	62336	737926
367	-1804.27	-1411.18	-393.096	160867	40322	476854	125447	62336	879248
368	-1801.04	-1410.61	-390.429	160867	40322	476854	150528	77775.9	716690
369	-1800.56	-1406.01	-394.552	264191	49948.8	527446	142595	68115.2	807681
370	-1799.97	-1405.78	-394.192	287090	65729.1	609184	157548	68115.2	807681
371	-1802.38	-1407.01	-395.371	209524	55919.6	669729	118553	124551	713532
372	-1805.26	-1406.26	-399.007	269062	55919.6	494435	122261	146154	487516
373	-1805.52	-1409.85	-395.663	269062	34275.7	498697	157733	118076	906242
374	-1804.39	-1408.08	-396.307	261890	32621.6	436505	142214	126909	906242
375	-1806.51	-1409.53	-396.981	215183	29919.2	337158	211851	160675	906242
376	-1801.88	-1408.11	-393.77	215183	36748.5	184474	211562	107158	770219
377	-1800.49	-1405.55	-394.943	215183	56298.5	252276	211562	68673.2	786319
378	-1797.92	-1409.05	-388.87	156380	45207.6	205429	214334	81932.4	677734
379	-1796.05	-1407.92	-388.121	140477	43123.2	245649	174965	80341.1	578131
380	-1785.91	-1403.69	-382.214	115908	35517.5	211206	174965	71183.3	578131
381	-1790.07	-1400.26	-389.801	131697	29034.9	274022	211366	71183.3	602403
382	-1795.54	-1400.19	-395.349	155153	41228.5	351313	104066	82268.7	800807
383	-1793.63	-1400.45	-393.173	231333	33444.1	278005	149656	59856.5	424658
384	-1794.68	-1400	-394.681	327083	41657.3	381356	126986	43051	544962
385	-1793.45	-1402.87	-390.575	248648	53223.7	524735	122882	43051	726077
386	-1790.28	-1400.34	-389.938	248648	53223.7	524735	88853.2	35494	996178
387	-1796.78	-1405.76	-391.02	248648	53223.7	429709	68599.5	53843.4	996178
388	-1789.9	-1403.64	-386.258	283387	26416.7	429709	81006.5	47243.5	996178
389	-1799.58	-1404.68	-394.902	283387	25359.6	618562	110623	42953.8	855064
390	-1793.6	-1401.96	-391.634	364538	29328.6	359758	110623	56273.4	927662
391	-1794.57	-1404.06	-390.513	329966	33413.4	390971	157836	56273.4	927662
392	-1794.49	-1405.23	-389.263	344885	45226.5	302588	158242	61534.2	927662
393	-1801.89	-1407.63	-394.258	394653	33815.6	272927	156866	61534.2	777049
394	-1799.28	-1403.36	-395.917	263380	33815.6	342001	187889	61534.2	680661
395	-1794.26	-1401.16	-393.101	263380	31808.8	394154	153126	67748.9	889212
396	-1801.12	-1403.69	-397.426	278441	42920.6	545413	241730	66690.4	735339
397	-1803.29	-1410.52	-392.764	253721	35972.6	482185	261983	81356.6	672557
398	-1797.27	-1406.77	-390.505	294858	30361.3	571189	161908	106143	626126
399	-1807.89	-1407.02	-400.873	296864	30361.3	571189	207072	88780	556079
400	-1795.02	-1403.76	-391.264	286719	28894.9	481884	283459	95349.8	480814
401	-1801.44	-1403.93	-397.506	258381	19422.8	606674	283459	130604	280148
402	-1800.7	-1404.34	-396.357	251755	32136.1	506405	283459	130604	159416
403	-1801.56	-1401.08	-400.477	187754	52094.3	837768	229787	370572	223231
404	-1800.89	-1401.19	-399.695	187754	59248.7	811691	593961	370572	339756
405	-1802.52	-1404.23	-398.289	78222.5	59248.7	905124	403557	370572	403747
406	-1800.21	-1406.7	-393.504	78673.3	38620.5	905124	189336	183295	403747
407	-1796.82	-1404.59	-392.221	78673.3	30984.2	658710	189336	152419	403747
408	-1796.67	-1405.7	-390.967	97419.3	53042.8	537030	262714	176944	403747
409	-1794.57	-1405.98	-388.589	92083.9	62539.7	271940	162086	176944	608570
410	-1802	-1407.97	-394.021	89866.7	92433.8	448032	294291	176944	581780
411	-1804.25	-1407.75	-396.5	89866.7	105969	336678	390036	176944	642729
412	-1821.97	-1413.94	-408.028	202424	130770	478879	518016	422265	690996
413	-1821.95	-1411.9	-410.055	187258	120709	478879	518016	376681	594936
414	-1818.67	-1405.86	-412.808	256395	126903	496249	893546	564249	378489
415	-1822.04	-1408.5	-413.535	125163	209881	690001	750866	527836	378489
416	-1820.18	-1411.19	-408.991	85615.7	318618	690001	570509	527836	332451
417	-1810.73	-1409.33	-401.403	97340.9	371648	263647	367021	308748	305524
418	-1818.28	-1411.59	-406.691	112025	280182	263647	367021	370991	272769
419	-1813.18	-1408.75	-404.427	179985	533111	214042	367021	370991	380797
420	-1813.52	-1409.46	-404.065	235254	439670	214042	367021	590252	600743
421	-1816	-1409.35	-406.646	235254	416953	214042	362682	392052	541996
422	-1809.58	-1408.67	-400.91	169292	547508	128746	332048	141683	554106
423	-1803.89	-1408.01	-395.882	169292	384434	62215.2	291831	146230	986501
424	-1799.72	-1408.6	-391.116	72044.7	387827	83265.6	210313	90711.9	986501
425	-1794.33	-1407.36	-386.964	72044.7	266722	66354.3	377145	113515	262589
426	-1793.82	-1405.53	-388.284	43069.5	279617	66354.3	240213	166976	262589
427	-1800.09	-1404.09	-396.001	52941	199770	140271	380070	329945	262589
428	-1796.18	-1401.82	-394.367	60720.7	247418	140271	136575	406510	232286
429	-1812.2	-1409.73	-402.47	60720.7	195462	189531	136575	348337	232286
430	-1813.47	-1412.66	-400.806	124370	195462	189531	82534.8	213791	151562
431	-1803.95	-1409.55	-394.408	150979	301101	196049	82534.8	314339	94329.3
432	-1805.27	-1411.16	-394.11	93029.3	376317	159886	77799.5	314339	152973
433	-1809.5	-1409.8	-399.707	93029.3	257816	180981	77799.5	443760	152973
434	-1796.78	-1405.36	-391.428	90163.6	363236	132032	55463	145875	156403
435	-1802.04	-1410.42	-391.62	68378	489616	159615	55463	149192	64753.9
436	-1795.4	-1405.33	-390.077	31699	561597	233370	77975.7	178974	64753.9
437	-1794.96	-1402.08	-392.88	31699	544594	216455	77975.7	280524	49097
438	-1795.18	-1406.38	-388.8	40092.1	561871	88643.1	66698.7	280524	78243.5
439	-1791.73	-1407.39	-384.339	44351.4	530560	92986.8	39494.9	199368	40881.8
440	-1782.12	-1402.56	-379.564	27432.7	367839	44663.7	59729.7	199368	61536.1
441	-1775.83	-1403.21	-372.624	21089.1	465838	57874.3	27254.8	266209	46404.4
442	-1794.71	-1409.2	-385.502	21089.1	465838	65547.4	25466.1	365784	25563
443	-1781.37	-1406.41	-374.96	20941.3	435011	44530.9	19277.4	290420	32316.8
444	-1782.37	-1407.77	-374.605	27874.7	696338	53474.1	9087.04	473653	32316.8
445	-1775.07	-1402.77	-372.301	30227.4	395165	89913.3	5351.24	327292	37670.1
446	-1776.02	-1402.38	-373.639	29992.9	395165	87766	4703.68	293029	93066.6
447	-1788.59	-1405.35	-383.239	29992.9	460856	79960.9	8175.21	382827	42773.1
448	-1786.95	-1406.68	-380.271	36354.3	573091	89242.7	4951.59	287364	70406.1
449	-1783.62	-1407.14	-376.485	61688	509800	89242.7	5671.54	227614	121302
450	-1786.9	-1407.71	-379.189	61688	447014	165751	8757.77	473162	101153
451	-1782.82	-1407.57	-375.247	30900.4	195565	165751	8757.77	167818	140805
452	-1778.02	-1405.6	-372.42	20525.4	195565	131915	7879.03	174124	225888
453	-1780.35	-1407.53	-372.827	20525.4	195565	370287	11389.7	174124	262952
454	-1778.54	-1405.01	-373.529	13357.4	135112	370287	11389.7	193854	355309
455	-1778.93	-1407.95	-370.981	13232.1	135112	370287	6721.99	194571	355309
456	-1788.83	-1408.19	-380.642	12262.6	114005	283329	4937.99	367875	769309
457	-1793.55	-1412.42	-381.13	12262.6	331564	389617	4937.99	352989	720049
458	-1787.97	-1410.63	-377.34	22897	331564	555980	7541.38	352989	798202
459	-1793.81	-1408.59	-385.214	22897	736381	459124	7541.38	167619	975755
460	-1786.3	-1407.07	-379.226	21763.8	760970	183504	7541.38	169768	975755
461	-1785.12	-1406.84	-378.278	20668.9	760970	93162.3	7541.38	230946	867103
462	-1786.88	-1409.41	-377.472	49759.7	760970	74518.7	7105.61	175420	627046
463	-1779.82	-1405.63	-374.196	36015.3	392394	69775.6	12657.7	118845	848360
464	-1783.72	-1406.57	-377.15	36015.3	392394	95718.9	17320.8	101885	848360
465	-1785.14	-1404.34	-380.806	32403.6	447470	87923.9	17320.8	92861.1	397681
466	-1782.83	-1398.86	-383.973	23561.5	394523	129463	13511.1	188267	424375
467	-1784.14	-1406.11	-378.023	24187.6	394523	149601	16853.1	139817	835111
468	-1776.25	-1401.79	-374.463	12735.3	246417	128439	16853.1	149113	812174
469	-1775.02	-1400.62	-374.407	11694.7	323841	93592.5	17622.6	130795	555670
470	-1775.43	-1401.66	-373.772	9814.15	323841	154062	11384.1	92825.5	795957
471	-1774.09	-1401.36	-372.739	8008.47	232605	154062	8821.46	92825.5	795957
472	-1771.86	-1401.17	-370.699	7691.33	369572	159298	7979.29	155851	795957
473	-1769.96	-1401.27	-368.694	9275.57	326247	159298	7979.29	164410	691946
474	-1767.39	-1401.75	-365.636	7324.68	230944	159298	7979.29	164410	691946
475	-1766.65	-1402.66	-363.986	6313.12	230944	149497	3327.7	221041	702390
476	-1767.43	-1400.95	-366.478	6800.26	181365	149497	2088.98	212536	702390
477	-1763.88	-1399.12	-364.759	13185	107157	275460	2810.05	212536	582272
478	-1763.05	-1399.65	-363.392	8762.27	180943	267847	2810.05	290172	404855
479	-1767.56	-1400.21	-367.35	8715.72	181224	258679	4453.62	326597	314925
480	-1767.54	-1401.01	-366.531	14817.9	86205.8	196324	2000.22	204204	76185.6
481	-1767.79	-1398.92	-368.869	21025	54997.5	176484	5965.78	189387	112717
482	-1768.21	-1403.01	-365.208	13493.4	54997.5	176484	8498.99	140055	131511
483	-1784.8	-1407.28	-377.516	14389.7	56691.3	216784	10563.2	312656	78369.2
484	-1767.79	-1401.82	-365.973	10860.3	81586.7	221398	10563.2	312656	86374.6
485	-1779.87	-1404.86	-375.011	9512.55	54771.1	221398	11457.5	312656	85612.5
486	-1773.94	-1404.41	-369.528	7793.78	76970	221398	11457.5	189629	89325.6
487	-1772.79	-1398.53	-374.262	7301.94	76970	339601	13427.3	189629	106027
488	-1768.6	-1400.57	-368.029	7301.94	107328	226635	13427.3	189629	70116.3
489	-1769.87	-1401.63	-368.237	5612.39	77689.9	207395	31957.9	189629	60436.5
490	-1774.44	-1399.64	-374.806	5292.81	42696.1	207395	35244.6	245877	73845.5
491	-1773.19	-1402.47	-370.721	4688.79	45099.2	285537	35244.6	164299	344259
492	-1778.33	-1405.18	-373.145	5113.53	45109	227237	53040.2	164299	424654
493	-1783.09	-1410.83	-372.26	6887.88	59291.9	275891	21904.2	164299	378256
494	-1778.84	-1406.43	-372.414	4568.46	80682	611487	33128.6	159040	229611
495	-1780.12	-1403.28	-376.843	7259.04	209728	336018	48613.2	159040	391898
496	-1781.88	-1403.75	-378.129	13246.2	120509	336018	49623	104883	678873
497	-1785.51	-1406.32	-379.188	8879.09	169408	499368	45609.4	116768	627751
498	-1790.2	-1409.8	-380.392	6694.44	104107	567645	45609.4	184283	691453
499	-1777.69	-1401.2	-376.492	7657.07	104107	703263	28798.2	184283	729879
500	-1785.54	-1403.1	-382.445	9207.06	90952.9	703263	28798.2	293602	548434
501	-1778.47	-1402.81	-375.655	9207.06	226163	398353	29037	291550	869610
502	-1784.52	-1404.43	-380.091	10643.9	286627	135572	29037	238520	469082
503	-1783.73	-1401.12	-382.611	16984.2	152371	336709	24004.5	238520	797866
504	-1779.69	-1400.5	-379.191	16984.2	152371	169278	25115.4	91981.1	755493
505	-1782.12	-1403.37	-378.748	15639.3	152371	118979	25115.4	91981.1	723621
506	-1773.96	-1399.65	-374.313	4455.95	152371	279608	25115.4	151142	727534
507	-1776.48	-1398.21	-378.263	5427.4	175457	397436	33626.6	359079	948476
508	-1780.05	-1399.6	-380.459	5427.4	206764	253438	36429.6	217935	948476
509	-1788.94	-1405.22	-383.723	5427.4	460794	253438	60037.7	85862.8	997233
510	-1792.75	-1404.09	-388.654	4849.97	868746	289967	52943.3	328589	678897
511	-1787.58	-1401.44	-386.144	12331	460829	289967	61796	68748.4	835639
512	-1788.62	-1402.01	-386.61	16009.2	571830	420336	78627.8	126777	835639
513	-1789	-1400.84	-388.161	8361.96	571830	492282	168463	99588	849022
514	-1796.29	-1406.71	-389.577	8361.96	815599	492282	105967	193478	688576
515	-1793.24	-1404.98	-388.262	6509.74	429076	422990	185749	193478	688576
516	-1793.27	-1403.64	-389.637	16517.1	275059	322612	185749	97575.8	631778
517	-1793.15	-1405.01	-388.141	8686.29	207104	179843	269733	119931	626321
518	-1799.76	-1405.54	-394.22	8686.29	348734	524571	518225	149319	626321
519	-1797.49	-1410.03	-387.465	5026.62	348734	524571	395649	58250.9	361420
520	-1796.36	-1405.62	-390.742	13367.7	348734	632995	395649	64135.4	423298
521	-1793.2	-1407.19	-386.011	13367.7	174796	210994	316654	64135.4	423298
522	-1795.74	-1408.41	-387.33	7719.59	413627	286147	246989	75350.3	986130
523	-1797.73	-1408.01	-389.722	7719.59	413627	496906	246989	115644	986130
524	-1792.68	-1403.26	-389.411	10476.3	316080	394752	412173	111375	628755
525	-1791.72	-1404.13	-387.591	7679.39	291174	616036	205416	111375	628755
526	-1792.23	-1406.25	-385.977	7679.39	120214	616036	205416	193289	535060
527	-1793.56	-1407.78	-385.779	6364.01	129430	616036	205416	187444	677604
528	-1801.86	-1407.42	-394.431	6364.01	129430	580357	205416	186945	639850
529	-1799.44	-1408.79	-390.653	14037.3	103401	283722	165510	158821	337939
530	-1796.24	-1411.02	-385.217	10990.5	129728	249947	372374	140581	316593
531	-1797.49	-1411.46	-386.024	16554	218701	249947	372374	113933	608229
532	-1796.6	-1410.42	-386.173	17658.5	131403	123476	367629	113933	753269
533	-1799	-1407.29	-391.71	17658.5	376090	341729	458207	59459.5	994010
534	-1804.8	-1410.97	-393.829	28376.1	312704	202855	997841	31978.6	570989
535	-1806.02	-1413.46	-392.562	47283.2	133132	157968	960117	47584.9	570989
536	-1811.03	-1412.03	-398.993	44746.9	294116	99504	529227	77465.5	570989
537	-1805.8	-1408.76	-397.035	44599.5	294116	62929.9	755101	105988	570989
538	-1798.29	-1405.9	-392.383	44599.5	294116	66723	781724	105988	667238
539	-1798.9	-1405.85	-393.045	62544.6	294116	62455.4	349492	345624	457236
540	-1798.48	-1403.04	-395.438	43095.6	603024	78603.8	349492	345624	987133
541	-1801.99	-1405.46	-396.534	47620.7	603024	78603.8	642157	178273	912615
542	-1799.46	-1406.49	-392.976	52969.4	603024	42235.9	552083	178273	912615
543	-1801.7	-1404.84	-396.86	97128.5	603024	92997	552083	185755	693955
544	-1794.6	-1402.41	-392.186	73944.7	798001	103660	239985	89356.9	833505
545	-1804.61	-1406.47	-398.138	47519.4	396829	378667	109214	116085	868160
546	-1793.24	-1405.75	-387.489	49943.8	396829	177393	109214	116085	868160
547	-1794.96	-1404.87	-390.087	32396	396829	148479	89014.1	116085	868160
548	-1794.94	-1402.29	-392.649	32725.6	396829	129990	86785.4	235947	415799
549	-1796.03	-1404.45	-391.581	32725.6	354282	97165.5	85761.1	235947	475014
550	-1792.78	-1404.28	-388.497	35300.9	354282	90787.3	85761.1	89711.8	475014
551	-1797.47	-1404.92	-392.549	35300.9	611943	200295	52467.2	157839	225962
552	-1801.41	-1405.6	-395.8	48462.5	611943	87946.7	52467.2	105341	613754
553	-1800.72	-1406.85	-393.876	48462.5	794241	163023	129584	121527	284938
554	-1815.89	-1411.37	-404.523	39172.6	794241	163023	263792	121527	396004
555	-1815.09	-1411.36	-403.735	39172.6	556171	253315	198196	125397	818075
556	-1812.02	-1411.51	-400.512	34413.6	556171	251901	62367.4	163385	703459
557	-1811.08	-1408.65	-402.438	142368	258044	201124	62367.4	141001	546727
558	-1807.11	-1405.87	-401.239	142368	291825	207917	62367.4	141001	546727
559	-1791.66	-1403.2	-388.466	63212.3	378994	181976	62367.4	141001	546727
560	-1802.82	-1405.61	-397.214	63212.3	493066	989375	99424.7	141001	546727
561	-1802.2	-1404.26	-397.942	147912	141326	757942	118525	126916	778750
562	-1802.9	-1406.66	-396.243	62315.3	257870	868668	118525	126916	778750
563	-1806.79	-1405.7	-401.092	90327.7	267598	868668	118525	126916	778750
564	-1808.7	-1407.33	-401.367	90327.7	213511	868668	226539	58241.7	429273
565	-1803.07	-1406.17	-396.903	97889.6	213511	868668	94423.2	58241.7	195882
566	-1814.5	-1411.36	-403.133	136523	213511	868668	94423.2	105111	143270
567	-1817	-1411.46	-405.54	224802	453638	888159	94423.2	213083	143270
568	-1817.71	-1413.55	-404.16	310680	453638	925282	94423.2	93574.2	143270
569	-1818.83	-1413.83	-404.995	257043	815330	819751	46171.3	93574.2	48861.8
570	-1820.05	-1413.86	-406.189	384913	815330	517463	46171.3	264527	86414.3
571	-1816.03	-1407.16	-408.877	820858	815330	294292	76745.1	304004	86414.3
572	-1818.86	-1408.92	-409.936	820858	387300	305005	90606.8	155862	49463.1
573	-1817.92	-1408.44	-409.475	279202	387300	564822	58878.9	107351	49463.1
574	-1798.01	-1403	-395.009	447869	243829	367881	78903.8	61695.1	89739.7
575	-1804.07	-1403.92	-400.151	447869	316007	524767	72553.8	103030	115440
576	-1801.84	-1404.93	-396.911	536933	423401	454776	10456.5	61925.5	109897
577	-1802.47	-1402.93	-399.537	805906	423401	454776	39151.7	88315.6	218463
578	-1814.8	-1407.62	-407.18	754321	598226	658209	25588.5	324904	520092
579	-1796.98	-1408.63	-388.346	482068	144888	202858	25588.5	324904	520092
580	-1796.46	-1405.4	-391.059	482068	142476	114028	53740.4	324904	616067
581	-1798.82	-1407.63	-391.186	803711	131433	186503	31803.3	200730	616067
582	-1795.49	-1405.09	-390.398	803711	131433	117746	31803.3	200730	616067
583	-1806.8	-1403.09	-403.708	309628	131433	216809	27571.6	80816.6	616067
584	-1793.31	-1404.12	-389.187	309628	47437.1	216809	53645.9	136339	242287
585	-1788.53	-1404.93	-383.599	238939	20769.8	216809	57392.5	85596.2	110899
586	-1800.57	-1406.1	-394.464	128354	21932.1	271628	316902	167201	112982
587	-1795.3	-1400.6	-394.7	114566	73286.8	271628	160053	167201	112982
588	-1794.13	-1401.54	-392.587	290957	73286.8	203446	160053	148569	49639.5
589	-1794.69	-1400.75	-393.939	393668	83793.6	203446	84852.1	114133	40602.8
590	-1802.3	-1402.98	-399.314	627445	83793.6	399101	84852.1	114133	74112.4
591	-1801.68	-1403.95	-397.731	443707	176569	461390	57532	136667	113489
592	-1802.42	-1402.74	-399.674	335888	176569	540428	77023.2	141417	61516.4
593	-1807.65	-1405.56	-402.09	464586	283210	506260	152061	169538	134974
594	-1811.92	-1407.43	-404.499	610635	154708	506260	152061	238306	103694
595	-1807.92	-1405.37	-402.548	210338	112815	255778	278495	238306	103694
596	-1807.45	-1404.48	-402.965	292981	112815	121579	278495	327763	17649.8
597	-1803.15	-1402.04	-401.11	624301	86538.9	160395	278495	327763	7285.92
598	-1806.96	-1405.56	-401.392	624301	78558.6	221430	278495	327763	7285.92
599	-1798.27	-1402.61	-395.665	624301	78558.6	44709.6	415537	163018	9707.4
600	-1804.8	-1404.8	-400.003	624301	112553	98827.3	415537	166347	9707.4
601	-1800.39	-1403.35	-397.043	558030	87704.6	25426.9	415537	166347	17462.2
602	-1799.18	-1401.36	-397.82	558030	166360	33374.8	252986	469541	17405.6
603	-1800.98	-1401.69	-399.293	410466	177201	56070.1	361853	236546	29915.6
604	-1805.56	-1404.58	-400.984	410466	177201	30565.6	179155	531383	18015.1
605	-1806.8	-1405.35	-401.453	410466	143638	82266.2	201630	586272	37406.9
606	-1817.53	-1410.57	-406.969	410466	366461	30893.7	731027	641796	167621
607	-1805.55	-1403.06	-402.49	410466	468298	33197.4	594761	265022	167621
608	-1798.5	-1401.83	-396.67	410466	416856	22195.6	594761	265022	94898.4
609	-1798.25	-1401.41	-396.835	410466	416856	18658.5	602758	236085	133964
610	-1800.85	-1406.71	-394.147	410466	435384	8625.47	602758	154795	81529.9
611	-1801.51	-1407.18	-394.326	212129	484705	8625.47	358655	168061	675705
