Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	p_invar	pi[1]	pi[2]	pi[3]	pi[4]	pop_size[1]	pop_size[2]	pop_size[3]	pop_size[4]	pop_size[5]	pop_size[6]	root_height
1772	-1760.7	-1391.33	-369.374	0.0339821	0.804507	0.0101618	0.0507275	0.0845709	0.0160512	73.0893	1622.88	14769.9	16718.2	inf	0.2027813	0.339642	0.242204	0.159203	0.258952	3428.74	98250.1	587358	21071.9	226306	258054	127585.4
1773	-1764.46	-1389.82	-374.641	0.033594	0.795318	0.0100458	0.0615692	0.083605	0.0158679	100.723	2638.4	14769.9	17265.4	inf	0.2027813	0.345789	0.246588	0.1416	0.266023	3428.74	98250.1	783333	21071.9	226306	812160	143746.4
1774	-1769.07	-1394.64	-374.426	0.0293297	0.60355	0.00877063	0.053754	0.269536	0.0350596	100.723	3691.99	14769.9	16547.5	inf	0.2027813	0.335914	0.23613	0.165001	0.262955	5632.92	98250.1	783333	12105.5	226306	752080	294783.6
1775	-1762.08	-1389.34	-372.734	0.0301906	0.621265	0.00902806	0.0586773	0.244751	0.0360886	93.649	3407.44	14175	15385.3	inf	0.2027813	0.331151	0.245632	0.149681	0.273536	2684.32	64476.4	783333	8741.94	226306	752080	173770
1776	-1757.95	-1387.28	-370.672	0.0300461	0.618291	0.00898485	0.0631825	0.243579	0.0359159	93.649	3407.44	14175	15385.3	inf	0.2335264	0.330822	0.245389	0.140432	0.283357	8018.52	64476.4	783333	8741.94	101878	752080	150579.2
1777	-1767.39	-1388.22	-379.177	0.0150506	0.811598	0.00169792	0.0316492	0.122013	0.0179909	147.876	5380.51	22383	24294.2	inf	0.1691023	0.3162	0.253833	0.136858	0.293108	7413.46	127564	783333	8741.94	211354	549933	187621.4
1778	-1755.84	-1388.69	-367.149	0.0394491	0.792568	0.00158105	0.0360338	0.113615	0.0167526	65.9677	4811.33	14181	15391.8	inf	0.121449	0.335071	0.249979	0.138771	0.27618	7413.46	168318	264567	6232.98	211354	549933	118869.6
1779	-1756.59	-1389.38	-367.209	0.0398117	0.799853	0.00159558	0.0271733	0.114659	0.0169066	78.023	3242.95	14350.4	15754.1	inf	0.112261	0.330322	0.246436	0.150976	0.272266	4445.77	168318	264567	15613.1	169311	549933	144229.6
1780	-1759.03	-1391.77	-367.263	0.0406427	0.816549	0.00162889	0.00979937	0.115486	0.0158942	167.033	2636.49	14203.8	15391.8	inf	0.112261	0.330322	0.246436	0.150976	0.272266	16257.1	81869.1	264567	6629.07	95898.9	451134	165359.3
1781	-1766.76	-1392.16	-374.602	0.0406427	0.816549	0.00162889	0.00979937	0.115486	0.0158942	728.502	2962.95	14203.8	15391.8	inf	0.112261	0.299213	0.257884	0.157989	0.284914	26177.6	43431.8	125538	7560.3	95898.9	451134	165359.3
1782	-1766.62	-1391.31	-375.313	0.0565523	0.713008	0.00226652	0.0136353	0.192422	0.022116	921.448	3872.85	14203.8	15391.8	inf	0.3461289	0.294794	0.25951	0.158985	0.28671	65685.9	89775.6	327463	7560.3	95898.9	308384	137287.9
1783	-1777.17	-1394.81	-382.362	0.070701	0.747753	0.0116825	0.0170467	0.125167	0.0276491	3046	4126.31	19073.9	20669.3	inf	0.2166002	0.292559	0.257542	0.165363	0.284536	91151.2	89775.6	327463	19163.6	95898.9	275530	153592.3
1784	-1787.52	-1398.3	-389.225	0.0912153	0.698186	0.0150611	0.0219768	0.137915	0.0356455	2464.24	3842.07	20169.6	21856.6	inf	0.3488837	0.298665	0.240181	0.1695	0.291654	91151.2	164140	350154	74090.4	114891	736801	162415.1
1785	-1780.16	-1397.64	-382.518	0.0582051	0.688137	0.00950987	0.0140236	0.221861	0.00826267	1691.55	4946.84	18425.8	19967	inf	0.3488837	0.290788	0.280388	0.144862	0.283962	100592	164140	205704	21893.1	114891	736801	73043.83
1786	-1776.09	-1395.87	-380.224	0.0580184	0.68593	0.00947937	0.0171861	0.22115	0.00823617	386.377	6474.26	18425.8	19967	inf	0.1591912	0.290788	0.280388	0.144862	0.283962	67734.8	160997	205704	21893.1	114891	736801	81990.7
1787	-1775.51	-1391.41	-384.095	0.0530113	0.729655	0.00866128	0.00504791	0.202064	0.00156083	1063.67	5564.84	18233.7	19967	inf	0.1591912	0.288129	0.277825	0.143537	0.290509	70485.3	160997	271739	15599.8	316667	736801	145244.6
1788	-1775.48	-1389.24	-386.233	0.0523495	0.73303	0.00855314	0.00498489	0.199541	0.00154134	1060.46	5564.84	18233.7	19967	inf	0.1591912	0.29339	0.282897	0.146158	0.277556	128550	214476	198422	24096	330624	458153	164346.2
1789	-1773.75	-1388.11	-385.636	0.0523495	0.73303	0.00855314	0.00498489	0.199541	0.00154134	1063.67	7853.4	18233.7	19967	inf	0.1591912	0.314449	0.274465	0.141802	0.269284	50801	620018	119831	24096	145111	458153	153095.5
1790	-1784.59	-1392.28	-392.308	0.0523495	0.73303	0.00855314	0.00498489	0.199541	0.00154134	1063.67	5177.7	17680.7	19497.2	inf	0.1533495	0.314449	0.274465	0.141802	0.269284	50801	924093	119831	24096	371709	458153	195824
1791	-1779.9	-1391.44	-388.464	0.0620003	0.868166	0.0101299	0.00590386	0.050948	0.00285191	649.179	2254.23	13835.1	17395.7	inf	0.1533495	0.315454	0.275343	0.142255	0.266948	119690	244611	123048	54497.8	187650	458153	174716.8
1792	-1783.8	-1394.77	-389.027	0.0620003	0.868166	0.0101299	0.00590386	0.050948	0.00285191	774.659	4657.68	14690.8	21964.5	inf	0.1533495	0.302456	0.254854	0.136394	0.306295	52370	86983.4	144286	54497.8	200711	626646	221759.2
1793	-1773.13	-1387.2	-385.93	0.0196084	0.764955	0.0309429	0.0180339	0.155626	0.0108337	561.751	3492.61	10050.9	20535.6	inf	0.1533495	0.328023	0.258031	0.138094	0.275852	35401.4	134839	144286	54497.8	200711	878534	221759.2
1794	-1773.89	-1386.91	-386.977	0.0201151	0.78472	0.00590464	0.0184999	0.159647	0.0111136	169.388	1657.56	15017.2	26939.3	inf	0.1533495	0.328023	0.258031	0.138094	0.275852	31073.5	88431.2	883211	68291.2	200711	878534	188288.7
1795	-1771.6	-1390.6	-381.003	0.013086	0.480274	0.0159997	0.0279331	0.432593	0.0301145	216.273	1524.51	17785	24776.8	inf	0.1533495	0.328023	0.258031	0.138094	0.275852	12122.8	63260.6	165804	68291.2	562349	576456	247129.2
1796	-1761.38	-1388.97	-372.408	0.00307489	0.486085	0.0161933	0.0263401	0.437828	0.0304789	155.791	1117.48	17785	20955.1	inf	0.1533495	0.330505	0.247538	0.139139	0.282817	12122.8	40821.1	561557	23535.6	168211	177970	162700
1797	-1761.94	-1388.89	-373.048	0.00307489	0.486085	0.0161933	0.0263401	0.437828	0.0304789	67.2502	2319.39	18492.9	21776.1	inf	0.1533495	0.330279	0.246695	0.141171	0.281854	10185.8	60433	520947	21627.6	190306	410069	162700
1798	-1765.89	-1391.29	-374.603	0.00307489	0.486085	0.0161933	0.0263401	0.437828	0.0304789	74.7969	2579.67	20642.4	24219.8	inf	0.253873	0.341901	0.255375	0.146139	0.256585	6945.67	60433	547708	21627.6	190306	210371	175806.4
1799	-1767.2	-1392.66	-374.539	0.00439639	0.553577	0.0184417	0.0299974	0.358877	0.0347108	63.7564	2550.52	20409.2	23946.1	inf	0.2968348	0.319473	0.262057	0.155172	0.263298	6945.67	148791	348949	21627.6	283784	210371	182596.6
1800	-1767.75	-1389.56	-378.197	0.00432113	0.627814	0.018126	0.0294838	0.286138	0.0341166	54.323	2198.62	17076.2	20403.1	inf	0.2693792	0.327431	0.268585	0.134127	0.269857	14493.3	114579	819022	14523.6	401473	882039	175479.8
1801	-1786.61	-1396.1	-390.513	0.00559137	0.371604	0.0306879	0.049917	0.48444	0.0577604	435.613	2342.28	23118.1	27622	inf	0.2693792	0.317208	0.260199	0.133794	0.2888	60882.1	132267	819022	14523.6	339305	882039	241394.9
1802	-1782.37	-1394.62	-387.759	0.00559137	0.371604	0.0306879	0.049917	0.48444	0.0577604	740.823	4037.32	18382.8	21015.2	inf	0.5011923	0.311661	0.255649	0.148941	0.28375	60882.1	248601	819022	14523.6	339305	678519	236082.5
1803	-1783.79	-1394.73	-389.062	0.00563505	0.374506	0.0309275	0.0424961	0.488224	0.0582115	740.823	5388.51	18382.8	21015.2	inf	0.5011923	0.311556	0.2559	0.148891	0.283654	60882.1	344257	819022	17775.6	339305	353234	186684.2
1804	-1781.88	-1391.86	-390.021	0.00780689	0.518847	0.0428475	0.0881818	0.261669	0.0806472	717.52	9384.35	16951.5	20503.3	inf	0.5011923	0.311556	0.2559	0.148891	0.283654	41903.3	283693	269691	17775.6	458310	353234	180811.8
1805	-1784.25	-1391.49	-392.753	0.00703898	0.521332	0.0390684	0.0886042	0.262923	0.0810335	814.842	10732.9	19250.7	23284.3	inf	0.1879742	0.330708	0.24487	0.149641	0.274781	41903.3	283693	269691	17775.6	458310	196883	194731.3
1806	-1777.66	-1393.64	-384.018	0.00492399	0.522443	0.0391517	0.0887929	0.263483	0.0812061	173.139	3903.55	16821.9	19371.7	inf	0.5218671	0.333856	0.23768	0.151066	0.277397	41903.3	283693	320477	17775.6	612846	473622	187303.1
1807	-1776.8	-1394.03	-382.77	0.0169493	0.516129	0.0386785	0.0877199	0.260299	0.0802247	415.512	4127.94	13571.3	16145.6	inf	0.5218671	0.340918	0.242707	0.13311	0.283265	41903.3	413114	320477	17775.6	219121	473622	181837.9
1808	-1781.87	-1394.38	-387.484	0.0176437	0.537272	0.040263	0.0913133	0.229997	0.0835111	835.96	12261.8	19724.5	22634.1	inf	0.5218671	0.327848	0.27174	0.128007	0.272405	33458.4	469974	102228	17775.6	219121	564580	254913.7
1809	-1784.96	-1395.96	-388.998	0.0209565	0.638152	0.0478229	0.108459	0.105304	0.0793061	885.311	10038.6	16567.9	18456.5	inf	0.493516	0.318172	0.26372	0.153742	0.264366	102665	469974	340346	17775.6	212160	564580	180355.5
1810	-1794.38	-1398.62	-395.764	0.0196412	0.598099	0.0360264	0.101651	0.203701	0.0408817	1146.36	12268.8	20694.7	23898.6	inf	0.493516	0.314421	0.2724	0.15193	0.261249	102665	651485	340346	17775.6	394415	564580	218893.2
1811	-1786.85	-1396.67	-390.176	0.0332187	0.500344	0.0439598	0.124036	0.248558	0.0498842	693.61	10203.7	17211.2	19875.9	inf	0.493516	0.328517	0.264594	0.153126	0.253763	38784.7	651485	338711	28714.9	421211	586261	174024.7
1812	-1785.8	-1392.71	-393.092	0.0211223	0.673864	0.0279521	0.101638	0.158047	0.0173771	693.61	9979.23	17211.2	19875.9	inf	0.09687708	0.328517	0.264594	0.153126	0.253763	44814.3	651485	338711	13069.8	786289	586261	166600.4
1813	-1785.42	-1393.66	-391.757	0.0211223	0.673864	0.0279521	0.101638	0.158047	0.0173771	693.61	12421	17857.4	21087.3	inf	0.1050819	0.304752	0.253753	0.157517	0.283978	44814.3	651485	141811	13069.8	786289	899734	245689
1814	-1782.9	-1390.74	-392.158	0.0238525	0.621719	0.0315651	0.114775	0.178475	0.0296133	575.87	4152.58	14289.6	17507.8	inf	0.1050819	0.304202	0.258998	0.146954	0.289847	51299	651485	141811	13069.8	601302	899734	210750.4
1815	-1780.21	-1393.12	-387.09	0.00468337	0.640365	0.0325118	0.118217	0.183828	0.0203941	547.495	5000.28	14289.6	17507.8	inf	0.1202526	0.312716	0.255829	0.145156	0.2863	51299	319470	296510	29837.8	412319	899734	247744.6
1816	-1781.14	-1393.43	-387.713	0.00468337	0.640365	0.0325118	0.118217	0.183828	0.0203941	397.46	4557.42	17998.8	21238.9	inf	0.1202526	0.312716	0.255829	0.145156	0.2863	51299	244600	553844	29837.8	276577	899734	300541
1817	-1779.29	-1390.03	-389.254	0.00470726	0.643632	0.021371	0.11882	0.184766	0.026704	664.171	4557.42	17998.8	21238.9	inf	0.1202526	0.312716	0.255829	0.145156	0.2863	62107.8	157390	553844	11495.8	276577	666349	239730.8
1818	-1780.74	-1393.72	-387.021	0.00526805	0.602788	0.023917	0.132976	0.206778	0.0282736	826.619	2780.25	19077.5	22226.9	inf	0.3780364	0.312716	0.255829	0.145156	0.2863	62107.8	157390	223688	38459.9	276577	666349	322072.6
1819	-1772.38	-1390.58	-381.801	0.00560859	0.641753	0.025463	0.0769296	0.220144	0.0301012	725.039	2169.03	14883.4	18447.5	inf	0.1701092	0.314789	0.257525	0.139488	0.288198	55690.8	51406.4	345145	38459.9	347139	666349	172887.2
1820	-1791.98	-1396.92	-395.055	0.00673444	0.770577	0.0305744	0.0923722	0.0635981	0.0361437	1530.46	7416.82	22311.8	27107.4	inf	0.1701092	0.312402	0.255572	0.146014	0.286012	150890	169719	180177	34715.8	347139	851146	252668.3
1821	-1785.53	-1391.51	-394.016	0.00683338	0.781897	0.0310235	0.102528	0.0645324	0.013185	1443.66	5180.86	15594	18156.8	inf	0.1701092	0.312402	0.255572	0.146014	0.286012	150890	446641	300354	24153.7	781448	154598	187043.6
1822	-1783.75	-1393.19	-390.561	0.003904	0.784204	0.0311151	0.102831	0.0647227	0.0132239	2467.01	6270.83	13786.9	16285.4	inf	0.1701092	0.312402	0.255572	0.146014	0.286012	150890	446641	106109	10267.6	304891	154598	151256.3
1823	-1774.94	-1389.34	-385.598	0.00366821	0.736841	0.0186655	0.0205076	0.207892	0.0124253	1297.67	3633.3	13786.9	16285.4	inf	0.1701092	0.32123	0.25229	0.144139	0.28234	92222.1	168097	399004	10267.6	304891	92541.7	174952.3
1824	-1777.49	-1392.77	-384.719	0.00522565	0.583862	0.0265904	0.0704629	0.296158	0.0177007	1142.95	4500.46	13786.9	16132.5	inf	0.1396715	0.32123	0.25229	0.144139	0.28234	87668.7	121454	399004	10267.6	304891	225265	156285.1
1825	-1777.01	-1391.88	-385.127	0.00472791	0.623499	0.0240577	0.0637513	0.267949	0.0160148	1262.88	4049.05	13463.2	15700	inf	0.1396715	0.328513	0.250544	0.147407	0.273536	39064.7	233865	189809	15729.4	291369	113925	160902.9
1826	-1778.34	-1392.15	-386.194	0.00468661	0.618053	0.0238475	0.0719293	0.265609	0.0158749	1262.88	3185.03	13502.9	15700	inf	0.1396715	0.328513	0.250544	0.147407	0.273536	200053	180582	105586	15729.4	323090	113925	182147.3
1827	-1776.18	-1393.76	-382.429	0.00468661	0.618053	0.0238475	0.0719293	0.265609	0.0158749	1224.93	3121.86	10340.4	12519	inf	0.1396715	0.324482	0.24747	0.157867	0.27018	99141.1	93578	105586	56084	323090	113925	145241.8
1828	-1779.34	-1392.12	-387.221	0.00510891	0.673744	0.0259964	0.0447188	0.233126	0.0173053	3177.62	5051.62	10087	12519	inf	0.1396715	0.324482	0.24747	0.157867	0.27018	99141.1	93578	80295.9	67148.7	216537	959929	127463.2
1829	-1781.37	-1396.69	-384.683	0.0065305	0.612741	0.03323	0.0241525	0.297995	0.0253514	1268.84	3594.84	8194.29	14393.4	inf	0.1396715	0.310252	0.280473	0.150944	0.258331	99141.1	93578	80295.9	107399	216537	283403	163806.4
1830	-1773.44	-1393.79	-379.648	0.00721293	0.676772	0.0263645	0.0266764	0.176994	0.0859802	1181.68	2279.99	5455.22	11514.2	inf	0.1396715	0.335215	0.250266	0.152878	0.261641	99141.1	83180.9	80086.8	108596	164438	283403	150791.1
1831	-1779.44	-1397.87	-381.577	0.0182888	0.631618	0.0246055	0.0248966	0.165185	0.135405	1257.18	3526.52	9222.47	14564.1	inf	0.1396715	0.328401	0.265505	0.149771	0.256324	38489.8	127045	72820.9	50600.9	119064	412966	127740.2
1832	-1785.6	-1398.94	-386.661	0.0182888	0.631618	0.0246055	0.0248966	0.165185	0.135405	1363.08	4750.68	11446.1	20656.6	inf	0.1396715	0.322535	0.278625	0.147095	0.251745	38489.8	120288	72820.9	50600.9	119064	412966	123985.2
1833	-1787.23	-1399.39	-387.844	0.0221817	0.612514	0.0298429	0.030196	0.200346	0.10492	543.597	5510.84	11608.6	21635.1	inf	0.1396715	0.32325	0.277026	0.147421	0.252303	41152.7	299133	72820.9	48312.4	282875	548269	165875.6
1834	-1783.71	-1397.4	-386.309	0.00871563	0.620949	0.0302539	0.0306118	0.203105	0.106365	543.597	5510.84	9875.64	19098.4	inf	0.1396715	0.295496	0.274115	0.145872	0.284517	62208	299133	72820.9	78026.1	282875	548269	163644
1835	-1779.89	-1397.04	-382.851	0.00903985	0.644048	0.0313793	0.0317506	0.173461	0.110321	348.383	6008.51	7384.65	20458.2	inf	0.1396715	0.295496	0.274115	0.145872	0.284517	17292.6	627186	50834.6	72692.4	116561	983528	170132.1
1836	-1782.73	-1395.43	-387.299	0.00903985	0.644048	0.0313793	0.0317506	0.173461	0.110321	363.657	6271.94	7708.42	23053.4	inf	0.1396715	0.313526	0.243627	0.154772	0.288075	17292.6	627186	43308	74327.5	421390	836355	205175
1837	-1788.59	-1398.09	-390.502	0.016944	0.665443	0.0324218	0.0328054	0.138399	0.113986	363.657	6604.58	7757.71	26528	inf	0.1803829	0.313526	0.243627	0.154772	0.288075	6840.12	627186	69759.6	150428	180454	836355	161396.5
1838	-1784.64	-1398.89	-385.748	0.016944	0.665443	0.0324218	0.0328054	0.138399	0.113986	363.657	6271.94	10488.4	23935.5	inf	0.1803829	0.316993	0.246321	0.156484	0.280202	28847.4	231584	126852	115145	181194	836355	198649.2
1839	-1784.41	-1393.27	-391.139	0.016944	0.665443	0.0324218	0.0328054	0.138399	0.113986	697.193	5828.97	16972.1	30620.3	inf	0.2599315	0.310094	0.240959	0.153078	0.295869	28847.4	231584	321033	115145	181194	836355	162393.8
1840	-1785.9	-1394.42	-391.482	0.0119705	0.66881	0.0325858	0.0329713	0.139099	0.114563	686.642	5828.97	16614.4	31285.6	inf	0.2249262	0.320548	0.249083	0.124526	0.305844	28847.4	231584	400861	128998	210020	388613	128836.6
1841	-1787.1	-1394.59	-392.51	0.0320147	0.580387	0.0360575	0.0286122	0.223512	0.0994167	686.642	8154.72	14393.4	37114.2	inf	0.2141954	0.313095	0.251815	0.125892	0.309198	28847.4	231584	161576	262038	210020	388613	135098.8
1842	-1783.98	-1393.75	-390.234	0.0490873	0.575726	0.0357679	0.0190836	0.221717	0.0986183	371.955	8327.83	18445.9	33992	inf	0.2141954	0.309958	0.259312	0.12463	0.3061	28847.4	231584	161576	126187	210020	71147.3	127382.1
1843	-1782.89	-1389.8	-393.087	0.0559066	0.655707	0.00510892	0.0217347	0.202556	0.0589863	375.236	8327.83	14830.1	27710.7	inf	0.2141954	0.325385	0.260525	0.125213	0.288876	36070.7	969689	161576	126187	351798	71147.3	181281.9
1844	-1783.66	-1392.89	-390.762	0.0848581	0.484331	0.000836737	0.0329902	0.307451	0.0895326	375.236	8327.83	16679.6	30837.3	inf	0.2141954	0.325385	0.260525	0.125213	0.288876	36070.7	811468	161576	126187	154876	533246	176697.4
1845	-1787.04	-1391.62	-395.42	0.0653306	0.659124	0.000966449	0.0253985	0.236701	0.0124788	600.642	10161.7	20558.6	34755.2	inf	0.2413684	0.325385	0.260525	0.125213	0.288876	36070.7	811468	161576	126187	200315	606237	222364.3
1846	-1791.34	-1393.07	-398.265	0.0653306	0.659124	0.000966449	0.0253985	0.236701	0.0124788	884.988	9888.72	23155.4	34755.2	inf	0.2413684	0.309145	0.255089	0.152917	0.282849	36070.7	811468	334005	126187	160856	606237	343714.4
1847	-1787.42	-1391.48	-395.935	0.049185	0.726716	0.000727603	0.0357734	0.178203	0.00939485	891.535	7001.63	15731.8	31608.8	inf	0.2413684	0.315551	0.260375	0.135365	0.288709	36070.7	264097	315104	143231	71208.8	348669	200206.6
1848	-1793.92	-1393.34	-400.581	0.0472625	0.698311	0.000699164	0.0726481	0.171238	0.00984103	891.535	9618.51	26004	46499.1	inf	0.3356858	0.312474	0.261545	0.135974	0.290007	59218.1	264097	186347	72955.5	169286	895472	200206.6
1849	-1777.32	-1389.72	-387.608	0.0462957	0.684027	0.000684862	0.0404323	0.21892	0.00963973	585.535	7384.24	17078.7	28789.6	inf	0.3356858	0.30913	0.258746	0.145222	0.286903	48314.8	264097	186347	112430	87527.5	895472	102894.5
1850	-1778.63	-1388.89	-389.736	0.0314124	0.732979	0.000464689	0.0274339	0.201338	0.00637144	1140.76	6120.74	11744	35216.3	inf	0.2301111	0.30913	0.258746	0.145222	0.286903	106122	173822	131478	112430	79498.1	895472	123192.1
1851	-1782.3	-1393.14	-389.166	0.0314753	0.734448	0.00046562	0.0274889	0.199738	0.00638421	914.699	5763.23	11155	36841.8	inf	0.5235737	0.309005	0.258641	0.145163	0.287192	125240	305829	98010.9	112430	79498.1	850043	138721.9
1852	-1777.43	-1392.01	-385.42	0.0312394	0.728944	0.00170596	0.028325	0.198241	0.0115451	738.7	4386.59	13184.9	22431.3	inf	0.1338439	0.309005	0.258641	0.145163	0.287192	70627.1	75141.7	217379	112430	79498.1	850043	96547.32
1853	-1776.54	-1390.72	-385.82	0.0343578	0.801709	0.00187625	0.0311525	0.120073	0.0108316	433.228	4299.06	17090.9	23220.5	inf	0.1338439	0.309005	0.258641	0.145163	0.287192	97987.7	159160	312383	112430	79498.1	668292	95994.64
1854	-1783.36	-1393.55	-389.807	0.0348756	0.813792	0.00190453	0.031622	0.106811	0.0109949	888.303	6572.01	19565.3	24702.3	inf	0.1338439	0.351663	0.242674	0.136201	0.269462	97987.7	336928	312383	25078	117206	534802	178792.8
1855	-1788.48	-1391.21	-397.274	0.0349181	0.814781	0.000690789	0.0316605	0.106941	0.0110083	1733.93	6572.01	19565.3	25397.5	inf	0.1338439	0.351663	0.242674	0.136201	0.269462	181214	693693	312383	25078	117206	534802	132233.6
1856	-1789.47	-1390.03	-399.438	0.0349181	0.814781	0.000690789	0.0316605	0.106941	0.0110083	4921.47	8023.29	20172.6	25397.5	inf	0.1338439	0.351373	0.242473	0.136914	0.26924	859534	140452	419096	25078	326193	467875	199915.8
1857	-1788.71	-1393.47	-395.239	0.10318	0.475543	0.00204123	0.0935544	0.316003	0.00967831	5127.63	7728.06	19430.3	24463	inf	0.1338439	0.33848	0.24407	0.137815	0.279635	866064	94176.3	419096	25078	129881	787290	192559.6
1858	-1799.98	-1395.12	-404.864	0.10318	0.475543	0.00204123	0.0935544	0.316003	0.00967831	6730.73	12267.8	25902.5	31154.2	inf	0.1338439	0.334944	0.237239	0.15601	0.271808	866064	94176.3	359338	25078	287993	787290	243962.5
1859	-1795.56	-1395.85	-399.709	0.107433	0.495143	0.00167247	0.0566461	0.329028	0.0100772	5208.56	10549.6	21279.4	26791	inf	0.0515839	0.324466	0.2611	0.151129	0.263305	358648	223089	233286	112367	287993	787290	184278.9
1860	-1787.65	-1391.54	-396.111	0.107511	0.495503	0.000947662	0.0566872	0.329267	0.0100845	3855.91	5803.26	15958.7	25045.5	inf	0.0515839	0.342408	0.253474	0.146715	0.257403	358648	155875	233286	112367	287993	749880	119592.9
1861	-1813.86	-1399.62	-414.239	0.0857331	0.536492	0.000755698	0.0906205	0.278356	0.00804176	4758.64	14358.1	40245.9	57147.9	inf	0.0515839	0.335304	0.248215	0.143671	0.272809	496328	390517	506224	288828	265355	785498	297903.9
1862	-1802.12	-1395.27	-406.857	0.149056	0.499334	0.000703358	0.084344	0.259077	0.00748478	6992.97	9579.55	23817.6	32698.7	inf	0.1637357	0.330795	0.249899	0.144646	0.27466	610791	315580	302286	255871	265355	785498	142836.9
1863	-1800.96	-1395.55	-405.405	0.140173	0.469576	0.00066144	0.140179	0.243637	0.00577406	2120.02	9053.59	23385.7	41245.9	inf	0.1637357	0.330795	0.249899	0.144646	0.27466	439236	634162	302286	255871	154117	785498	136573.6
1864	-1816.98	-1403.85	-413.132	0.166305	0.455304	0.000641337	0.135919	0.236232	0.00559857	2886	27839.9	34661	75785.5	inf	0.1637357	0.330795	0.249899	0.144646	0.27466	439236	634162	302286	493369	154117	816019	252027.5
1865	-1816.48	-1403.83	-412.656	0.140971	0.53828	0.00054364	0.115214	0.200246	0.00474571	2743.87	29272.9	39247.7	73117.8	inf	0.1637357	0.330795	0.249899	0.144646	0.27466	294704	981301	208309	493369	172039	816019	239631.4
1866	-1814.23	-1398.89	-415.336	0.157266	0.600502	0.000606481	0.0129375	0.223393	0.00529429	2557.53	19487.2	36330.5	66735.6	inf	0.1637357	0.322689	0.266154	0.141102	0.270055	389495	981301	683068	493369	172039	816019	196677.6
1867	-1792.93	-1394.08	-398.846	0.148899	0.537493	0.000574215	0.0122492	0.211508	0.0892763	1172.58	13393.6	19365.3	36118.2	inf	0.1637357	0.322689	0.266154	0.141102	0.270055	98534.7	907817	137848	430639	172039	816019	108861.4
1868	-1787.73	-1392.92	-394.81	0.114482	0.644399	0.000441488	0.00941788	0.162619	0.0686406	1670.6	14242.8	15832.2	35213.3	inf	0.1637357	0.30407	0.27347	0.144981	0.277479	152420	895663	55180.4	331508	93577.1	736105	216307.5
1869	-1792	-1395.27	-396.729	0.107612	0.605732	0.000414996	0.00885276	0.242738	0.0346496	1202.73	13958.4	18880.1	45709.5	inf	0.4025558	0.303785	0.282952	0.126164	0.287099	55518.9	895663	157795	331508	93577.1	813582	158886.5
1870	-1788.01	-1392.35	-395.662	0.0888769	0.674375	0.000342745	0.00731147	0.200477	0.028617	1014.2	15028.5	19538.7	48700.7	inf	0.1297844	0.305537	0.252365	0.153343	0.288755	55518.9	895663	157795	331508	97507.6	813582	155862.6
1871	-1791.71	-1392.25	-399.463	0.0888769	0.674375	0.000342745	0.00731147	0.200477	0.028617	1577.44	17901.4	22927.7	40866.2	inf	0.1297844	0.313526	0.258963	0.157352	0.270158	84576.3	895663	63087.5	192682	97507.6	813582	148526.9
1872	-1798.87	-1394.35	-404.52	0.0854422	0.691309	0.000623882	0.00238418	0.192729	0.0275111	1501	18369.8	22927.7	38330	inf	0.1297844	0.314907	0.2557	0.158045	0.271348	188464	895663	63087.5	657729	97507.6	180803	194265.9
1873	-1794.63	-1395.02	-399.611	0.0871969	0.705506	0.000636694	0.00243314	0.196687	0.00754025	1145.05	17901.4	22092.3	45217.8	inf	0.1297844	0.314907	0.2557	0.158045	0.271348	231541	550771	67092.1	160048	105212	313404	148354
1874	-1793.97	-1392	-401.971	0.0871969	0.705506	0.000636694	0.00243314	0.196687	0.00754025	3142.97	18926.9	22242.9	39169.5	inf	0.1297844	0.334192	0.250268	0.152946	0.262594	230342	972737	67092.1	160048	50146.1	313404	169920.9
1875	-1801.33	-1395.79	-405.533	0.102322	0.702531	0.000668785	0.00197103	0.188929	0.00357814	3232.57	15970.9	24358	43665.1	inf	0.2709566	0.332649	0.249113	0.156858	0.261381	172025	607630	307872	189675	171627	313404	215278.6
1876	-1804.16	-1397.02	-407.145	0.0831943	0.802972	0.000764403	0.00225283	0.106727	0.00408971	3992.93	16230.6	24756.2	44216.1	inf	0.2709566	0.339767	0.254444	0.138815	0.266974	172025	607630	201543	125537	171627	682700	175256.2
1877	-1806.26	-1402.26	-403.996	0.102341	0.757628	0.000940322	0.0027713	0.131289	0.00503092	4176.53	10014.1	16976.9	45403.5	inf	0.2709566	0.288485	0.286355	0.145441	0.279719	311128	607630	201543	125537	171627	60436.2	195458.1
1878	-1798.71	-1397.82	-400.891	0.101934	0.75462	0.000936589	0.00276029	0.130767	0.00898119	2821.99	8296.12	16976.9	45403.5	inf	0.2709566	0.319944	0.27753	0.131427	0.271098	91927.8	189401	201543	216375	171627	60436.2	174588.6
1879	-1803.12	-1400.6	-402.527	0.119384	0.740344	0.000459801	0.00270807	0.128293	0.00881128	2837.19	6716.69	19700.3	45403.5	inf	0.3763199	0.332897	0.248282	0.136748	0.282073	91927.8	212677	195680	216375	171627	60436.2	230637.5
