Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
7470	-14512.52	-14533.68	21.15976	0.117199	0.101794	0.101439	0.108154	0.10006	0.0745837	0.119964	0.0782272	0.108196	0.151893	0.0676116	0.073368	0.0915876	0.0934082	0.104112	0.100753	0.160605	0.101265	0.133714	0.0935538	0.0950401	0.0818431	0.141933	0.0128452	0.0150188	0.0249327	0.0299271	0.0419797	0.0236689	0.0404658	0.0139692	0.0496157	0.0240115	0.0392784	0.086682	0.0333729	0.0174769	0.028093	0.0378633	0.0191047	0.0341473	0.029346	0.0287535	0.223956	0.250533	0.0603066	0.0415492	0.416456	0.00719944	0.233115	0.227739	0.171406	0.36774	3.030857
7480	-14504.78	-14525.15	20.37306	0.120015	0.0913464	0.115376	0.102717	0.122938	0.0634501	0.122372	0.0930327	0.0818616	0.192629	0.0704344	0.0931448	0.110759	0.0995519	0.118496	0.12964	0.113786	0.108915	0.134237	0.0825333	0.0617598	0.0999684	0.167053	0.016209	0.00938139	0.0274176	0.0332235	0.0359027	0.016821	0.0321759	0.0136806	0.0422014	0.0202217	0.0377615	0.0721274	0.0513336	0.018482	0.0292481	0.0373976	0.0167648	0.0349759	0.0489268	0.0192562	0.225942	0.255619	0.0647803	0.021403	0.42491	0.00734559	0.231267	0.238593	0.165315	0.364824	3.109527
7490	-14501.63	-14522.45	20.82039	0.111817	0.0902783	0.110959	0.0988522	0.0922909	0.0823855	0.122372	0.0744781	0.0852222	0.161476	0.0776708	0.0796986	0.08651	0.115449	0.105984	0.130528	0.105987	0.123951	0.128862	0.0674221	0.0993465	0.0948455	0.167526	0.0146973	0.0120065	0.033772	0.043397	0.0525109	0.0159754	0.0448543	0.0183046	0.045581	0.0219098	0.0395437	0.0766381	0.0386044	0.026199	0.030501	0.0284119	0.0180492	0.0322951	0.0348959	0.0227352	0.225368	0.254969	0.0624131	0.0185198	0.42383	0.0149001	0.254472	0.231391	0.160325	0.353812	3.064794
7500	-14505.77	-14526.24	20.46321	0.12062	0.092896	0.0934005	0.105793	0.11238	0.0661423	0.114945	0.059838	0.106003	0.168154	0.0692948	0.0733427	0.100318	0.0954025	0.101301	0.135564	0.153595	0.103718	0.117474	0.0803963	0.074533	0.0962312	0.185676	0.0194075	0.0152436	0.0463332	0.0201094	0.0478597	0.0123092	0.0235492	0.0129615	0.058074	0.0242496	0.0281737	0.0871453	0.0570556	0.0254981	0.0270339	0.0387374	0.0133038	0.0425756	0.0408516	0.0330236	0.226155	0.25586	0.0542333	0.024722	0.42531	0.0137204	0.253597	0.234034	0.159774	0.352595	3.100512
7510	-14498.65	-14518.62	19.97247	0.145036	0.105672	0.101096	0.0875081	0.101804	0.0707521	0.132468	0.0854207	0.0895361	0.17616	0.0799669	0.0960826	0.112803	0.0992854	0.0996236	0.118682	0.134909	0.109815	0.138511	0.087456	0.0831681	0.0768003	0.192694	0.0197798	0.0208338	0.0436518	0.022164	0.0336683	0.0146841	0.0463155	0.0109867	0.0433285	0.0207348	0.0236829	0.0831082	0.0472704	0.0246895	0.0270339	0.0400756	0.0127677	0.0307733	0.0356282	0.0231586	0.213917	0.288333	0.0512986	0.029872	0.402295	0.0142835	0.253597	0.234034	0.159774	0.352595	3.149586
7520	-14501.5	-14520.95	19.44976	0.126483	0.0783628	0.0986722	0.0906248	0.111245	0.0831068	0.122327	0.0967877	0.0895361	0.208753	0.0823194	0.0856477	0.101339	0.10925	0.102165	0.113771	0.133664	0.117305	0.120692	0.0852295	0.0876762	0.0797453	0.1766	0.0169339	0.0148801	0.0439421	0.0328025	0.03989	0.0228957	0.0506688	0.0169212	0.0462269	0.0247389	0.0266945	0.106052	0.059026	0.0346738	0.0208318	0.0329894	0.0140065	0.0311529	0.0401319	0.0250953	0.215036	0.286199	0.0614706	0.0195748	0.404399	0.0133203	0.253597	0.234034	0.159774	0.352595	3.201857
7530	-14501.42	-14521.88	20.46401	0.130304	0.107568	0.103559	0.0763757	0.110043	0.0598569	0.116911	0.0918845	0.0831765	0.164126	0.0781059	0.0894477	0.0923486	0.108665	0.102151	0.113771	0.133554	0.117586	0.111537	0.0745181	0.0955453	0.0869612	0.173965	0.0139411	0.0204805	0.0363418	0.0336716	0.0581311	0.0211185	0.0564207	0.00922954	0.0438513	0.0207375	0.0237414	0.0936104	0.0500685	0.0172233	0.0330824	0.0350346	0.0291492	0.0291239	0.0310023	0.0225124	0.213484	0.284133	0.0610268	0.0307523	0.40148	0.00912477	0.256502	0.236716	0.150147	0.356635	3.100432
7540	-14511.83	-14531.66	19.82773	0.113378	0.100053	0.109019	0.109682	0.111855	0.0802971	0.133621	0.0985181	0.0776959	0.171319	0.0809869	0.0830134	0.0955798	0.0914358	0.122756	0.103587	0.128366	0.115955	0.100069	0.0984719	0.0943589	0.114666	0.151696	0.0159001	0.0204805	0.0284549	0.0294163	0.0531355	0.022321	0.051896	0.0124387	0.0598207	0.017166	0.0277987	0.0883767	0.0374612	0.0177507	0.0121094	0.0532705	0.0142567	0.0415447	0.0444951	0.0295857	0.202485	0.288401	0.0620993	0.0312927	0.408535	0.00718669	0.241726	0.24044	0.156225	0.36161	3.16406
7550	-14510.45	-14530.84	20.3826	0.11419	0.110079	0.130357	0.111681	0.11652	0.0703994	0.122791	0.064565	0.0882776	0.156153	0.0889443	0.067959	0.0961232	0.0914358	0.122756	0.11559	0.137795	0.10773	0.128195	0.0851546	0.0730023	0.0831034	0.16091	0.0197153	0.00905373	0.0378383	0.0444402	0.0404366	0.00874704	0.0321585	0.0153539	0.0535396	0.0158905	0.0366952	0.0883162	0.0577606	0.0188594	0.0162588	0.0469922	0.0133101	0.0359935	0.0366826	0.036821	0.199868	0.284674	0.0612967	0.0308883	0.403255	0.0200171	0.241726	0.24044	0.156225	0.36161	3.108573
7560	-14501.23	-14523.55	22.3203	0.11419	0.0760505	0.101021	0.0907631	0.109175	0.0723812	0.112671	0.066525	0.0876254	0.156153	0.066548	0.0729418	0.0788235	0.0925572	0.121904	0.127961	0.111008	0.091864	0.124515	0.0702462	0.0835475	0.086615	0.162864	0.00994813	0.0245653	0.0301709	0.0421967	0.0349618	0.0109281	0.0309368	0.012796	0.0434315	0.0273711	0.0370413	0.0827037	0.0461259	0.0272902	0.0299332	0.0410682	0.0186679	0.0315361	0.0368343	0.0183455	0.199832	0.284805	0.0612856	0.0308827	0.403182	0.0200134	0.244375	0.232116	0.157937	0.365573	2.914803
7570	-14502.03	-14522.77	20.74554	0.141191	0.0955492	0.101021	0.0942667	0.0931381	0.0763795	0.10845	0.0581363	0.0928221	0.17372	0.0650293	0.070393	0.10478	0.100946	0.103908	0.125697	0.130558	0.10921	0.134263	0.0712459	0.0926423	0.0732132	0.183449	0.00978025	0.0201753	0.0193439	0.0404663	0.0402822	0.0184089	0.0329548	0.0161834	0.0405627	0.0191459	0.0226144	0.0820561	0.0503866	0.0327975	0.032689	0.0553435	0.0265784	0.037313	0.0457309	0.029457	0.203554	0.290109	0.062427	0.0197372	0.410691	0.0134817	0.244867	0.230569	0.158255	0.366309	3.072279
7580	-14505.28	-14526.7	21.41772	0.108398	0.0850382	0.104751	0.0942667	0.114803	0.068524	0.110689	0.0680452	0.0987919	0.15531	0.0630458	0.0847549	0.0872054	0.10514	0.11219	0.119824	0.130558	0.108143	0.124144	0.0886383	0.0908657	0.092775	0.183562	0.0165778	0.0170322	0.0399729	0.0244405	0.0303392	0.0163248	0.0444717	0.0205936	0.0341159	0.0155179	0.0436045	0.0761583	0.0559484	0.020981	0.0254722	0.016506	0.0208069	0.0192485	0.0448676	0.0226186	0.220747	0.286109	0.0604783	0.0237648	0.397871	0.0110297	0.244867	0.230569	0.158255	0.366309	3.005061
7590	-14507.15	-14527.48	20.32402	0.130882	0.0959218	0.109326	0.11517	0.0927137	0.070548	0.104739	0.0784436	0.0946271	0.181355	0.0882787	0.0597915	0.0872054	0.103497	0.0963792	0.121531	0.13002	0.120638	0.124144	0.0729131	0.105564	0.101895	0.163471	0.0124334	0.0198748	0.0395171	0.0331335	0.0516558	0.0107559	0.0394014	0.0266562	0.0280659	0.0299861	0.0343349	0.0808775	0.0374124	0.0222717	0.0477694	0.0414976	0.0170619	0.0347244	0.0448676	0.0130784	0.222712	0.288656	0.056814	0.0192778	0.401412	0.0111279	0.245236	0.231274	0.15663	0.366861	3.114431
7600	-14503.47	-14524.97	21.49657	0.118528	0.0979087	0.0829391	0.104931	0.0927137	0.0801877	0.108532	0.0829822	0.0773265	0.193053	0.0724762	0.0543531	0.102311	0.0945725	0.126944	0.144768	0.131773	0.0887877	0.12345	0.0695377	0.0854012	0.0749531	0.155434	0.0118286	0.0199936	0.0280517	0.0400495	0.043963	0.0200225	0.0421749	0.0116433	0.0287406	0.0233383	0.0153174	0.0703595	0.0533809	0.0242485	0.0399929	0.0408769	0.0206102	0.0333458	0.0404489	0.0249258	0.224445	0.272219	0.0572561	0.0248495	0.410016	0.0112145	0.246895	0.21353	0.163401	0.376174	2.997176
7610	-14502.68	-14524.21	21.53001	0.1375	0.0979688	0.10228	0.0881063	0.103401	0.0829095	0.114486	0.0796395	0.0989206	0.165493	0.0779188	0.0717671	0.0826494	0.11076	0.100755	0.132971	0.103126	0.108091	0.11913	0.068062	0.0845949	0.0965898	0.156732	0.0157119	0.0214771	0.038578	0.0282698	0.0353918	0.0190114	0.029442	0.0195307	0.0314365	0.0163651	0.0225657	0.106468	0.0410416	0.0140695	0.0258733	0.0532763	0.0227978	0.0245618	0.0282163	0.0158963	0.237593	0.267132	0.056186	0.0257306	0.402353	0.0110049	0.239678	0.236517	0.158625	0.365179	2.993832
7620	-14498.8	-14519.87	21.06857	0.123905	0.0987125	0.110105	0.112086	0.0990569	0.0829095	0.108823	0.0742029	0.108616	0.161374	0.0889158	0.066485	0.10209	0.0932566	0.107339	0.1148	0.108829	0.108091	0.119151	0.0897803	0.0754651	0.0861002	0.162353	0.0196716	0.0245797	0.0296313	0.0404719	0.039304	0.0180922	0.0360481	0.0134325	0.0420671	0.0300955	0.0327539	0.064736	0.0410737	0.0188205	0.028279	0.0351838	0.0269767	0.0221426	0.0511687	0.0230006	0.208874	0.277806	0.0584311	0.0250137	0.418431	0.0114446	0.237917	0.234779	0.157459	0.369845	3.039976
7630	-14504.76	-14524.75	19.99304	0.105801	0.128131	0.126841	0.110192	0.107515	0.090708	0.110457	0.0678394	0.0986081	0.176809	0.0869124	0.0766453	0.100264	0.104739	0.117049	0.113356	0.116592	0.109218	0.12503	0.0812985	0.0960657	0.0789185	0.175639	0.0231162	0.0259371	0.0346929	0.0264932	0.0508178	0.0120078	0.0468022	0.0213792	0.0366258	0.0190459	0.0238376	0.0797159	0.0613219	0.0237639	0.0220245	0.021647	0.0192255	0.0357604	0.0325179	0.026166	0.208692	0.277564	0.0583802	0.0249919	0.418066	0.0123058	0.237917	0.234779	0.157459	0.369845	3.147529
7640	-14504.44	-14524.07	19.62931	0.146182	0.103396	0.124457	0.087475	0.101979	0.0719433	0.123465	0.0651081	0.081375	0.177647	0.0859411	0.0803868	0.111281	0.108934	0.113823	0.125381	0.139792	0.123511	0.11682	0.0858504	0.0987814	0.0978591	0.175639	0.0202678	0.0204009	0.0391408	0.0415776	0.0378314	0.00962951	0.0451027	0.0135019	0.0286291	0.015024	0.0245533	0.0801958	0.0551894	0.0231975	0.0197863	0.0276158	0.0253881	0.0439195	0.0464898	0.0194329	0.209763	0.278988	0.0586797	0.0288288	0.415899	0.00784239	0.23507	0.235656	0.158047	0.371226	3.183902
7650	-14505.98	-14526.46	20.47935	0.134236	0.102503	0.126856	0.105001	0.110242	0.0728689	0.130139	0.0651081	0.0813853	0.177647	0.064639	0.0645017	0.101198	0.0858518	0.0947623	0.14824	0.138639	0.0824546	0.112803	0.0847505	0.094283	0.083735	0.172149	0.015314	0.0149875	0.0362259	0.0282382	0.0425032	0.00784473	0.0410331	0.0173497	0.0498246	0.016864	0.0291211	0.0833689	0.0525562	0.0277707	0.0216246	0.0324603	0.0310012	0.0333077	0.0457771	0.037732	0.209562	0.27872	0.0577151	0.0282892	0.415499	0.0102149	0.235693	0.23628	0.155818	0.37221	3.098898
7660	-14506.34	-14527.99	21.64816	0.107904	0.087115	0.097343	0.111474	0.0847332	0.0618609	0.119255	0.0633912	0.0687333	0.184931	0.0737182	0.0773331	0.115381	0.0966372	0.0764943	0.151439	0.120303	0.109304	0.12018	0.0786311	0.0913936	0.0872755	0.153739	0.0141195	0.0185353	0.0470969	0.0212931	0.0389179	0.0165295	0.0474629	0.0129675	0.0433184	0.0308511	0.0213379	0.0852896	0.0304472	0.0147697	0.0344973	0.0514746	0.0164997	0.0421213	0.0341974	0.0217196	0.207458	0.275922	0.0593348	0.0357379	0.411328	0.0102197	0.236582	0.233398	0.156406	0.373614	2.982017
7670	-14503.97	-14524.78	20.81454	0.138649	0.113059	0.0991333	0.0766172	0.114041	0.0683969	0.120424	0.0774514	0.0800078	0.189295	0.0715182	0.0724267	0.0754815	0.0950121	0.107694	0.148096	0.128273	0.113053	0.110996	0.0804423	0.0876281	0.0975479	0.161177	0.016301	0.0213492	0.0358006	0.0252535	0.0616853	0.0157226	0.041726	0.0153222	0.0354069	0.0110509	0.0291573	0.091876	0.0382883	0.0214474	0.0134268	0.0398658	0.0122421	0.0305691	0.0548678	0.0276009	0.24275	0.266475	0.0491463	0.0345143	0.397245	0.00986983	0.236582	0.233398	0.156406	0.373614	3.065379
7680	-14512.6	-14533.78	21.18791	0.102178	0.0967368	0.110751	0.103125	0.0908499	0.0776162	0.137713	0.0687658	0.086106	0.203716	0.0667927	0.0831717	0.0815692	0.0906595	0.122892	0.14312	0.150779	0.0838926	0.108957	0.0709861	0.096804	0.0792445	0.157282	0.0223651	0.0135777	0.0301577	0.0388079	0.050536	0.0172953	0.0396133	0.00678809	0.0274923	0.0219238	0.0282503	0.091876	0.0203334	0.0315002	0.033486	0.0413044	0.0153737	0.022733	0.0358966	0.0250239	0.239304	0.286697	0.0484487	0.0254304	0.391606	0.00851368	0.236582	0.233398	0.156406	0.373614	3.028042
7690	-14494.79	-14516.19	21.39936	0.112596	0.0938892	0.101005	0.0824083	0.11905	0.0759144	0.106657	0.094665	0.0960695	0.176572	0.0916155	0.0710845	0.0963472	0.0944738	0.101445	0.111699	0.135859	0.119121	0.118332	0.0719103	0.0705156	0.0776523	0.145097	0.0188715	0.0132109	0.0341025	0.0219772	0.0403219	0.0192839	0.0465267	0.0245101	0.0449775	0.0182158	0.0231073	0.0875254	0.043782	0.0264618	0.0280791	0.0354235	0.0159217	0.0335313	0.0398578	0.0272323	0.222009	0.280617	0.055195	0.026424	0.406908	0.00884635	0.236582	0.233398	0.156406	0.373614	3.006897
7700	-14495.51	-14516.44	20.92494	0.131401	0.0863558	0.113622	0.0949603	0.11905	0.0620692	0.110214	0.0601626	0.0960957	0.182402	0.0600859	0.0880339	0.0922014	0.0953509	0.101071	0.135646	0.133299	0.102642	0.105528	0.0917274	0.0874189	0.0909566	0.159347	0.0145858	0.0193515	0.0282608	0.0311587	0.0478131	0.01658	0.0356821	0.00985948	0.0680514	0.0216066	0.0306578	0.0797208	0.0509349	0.0194494	0.0319133	0.0368784	0.0169612	0.0311734	0.0366668	0.0273926	0.221656	0.28017	0.0551071	0.0268178	0.40626	0.00998862	0.243963	0.233163	0.156248	0.366626	3.054339
7710	-14502.54	-14522.96	20.42017	0.145826	0.117139	0.119751	0.09347	0.110971	0.0906045	0.133903	0.0812355	0.0830664	0.183311	0.0840551	0.0834809	0.0996362	0.122511	0.115423	0.107805	0.133299	0.0907184	0.125529	0.0724438	0.078619	0.0746789	0.163023	0.0162202	0.0242595	0.0405141	0.0297873	0.0382897	0.0166174	0.0335907	0.0146594	0.0472333	0.0289451	0.0168664	0.0770376	0.0404443	0.0211229	0.0186533	0.0329269	0.0180563	0.030976	0.0265309	0.0215854	0.219914	0.277969	0.0546741	0.0355466	0.403068	0.0088283	0.243963	0.233163	0.156248	0.366626	3.104817
7720	-14499.38	-14520.5	21.12101	0.135353	0.103155	0.125506	0.0855857	0.0953261	0.0759924	0.118951	0.0818493	0.0803591	0.151943	0.0691941	0.0846405	0.094959	0.0949842	0.108652	0.107805	0.145931	0.121372	0.125613	0.0711339	0.0996724	0.0792827	0.145917	0.0167599	0.0158189	0.0406126	0.0329981	0.0470977	0.0159884	0.0450272	0.0150777	0.0462362	0.0206089	0.0375753	0.0928052	0.0360655	0.0196513	0.0188038	0.0345267	0.0238194	0.0221994	0.0335871	0.016296	0.217796	0.281024	0.055275	0.0204672	0.407498	0.017939	0.254402	0.221077	0.15674	0.367781	3.034732
7730	-14500.87	-14521.92	21.05778	0.125471	0.0991408	0.0938167	0.0892503	0.110337	0.0858346	0.122639	0.0732809	0.0912748	0.191578	0.0752601	0.0870743	0.094959	0.107488	0.0966433	0.121101	0.112191	0.152	0.13144	0.0732923	0.0814423	0.0845758	0.138233	0.0226778	0.0183445	0.0272923	0.0399204	0.034813	0.0174416	0.0408244	0.0139034	0.0418634	0.0185159	0.0238258	0.0830224	0.0208999	0.0247838	0.0231118	0.0406446	0.00951659	0.0298318	0.0439652	0.0275314	0.222737	0.265065	0.0571297	0.025387	0.416741	0.0129402	0.245114	0.223831	0.158693	0.372362	3.041055
7740	-14498.38	-14519.39	21.00338	0.13159	0.092194	0.10344	0.0948259	0.102755	0.0606829	0.126834	0.0695755	0.0778278	0.191578	0.0732655	0.0660637	0.0960349	0.0865411	0.0966433	0.117012	0.123643	0.126168	0.121912	0.0732923	0.0905373	0.0922163	0.162877	0.0108777	0.0103216	0.0558124	0.0290116	0.0415108	0.0257385	0.0458852	0.0201785	0.0451194	0.0258339	0.0335354	0.0857319	0.0483858	0.0148783	0.0236952	0.0401848	0.00873223	0.0415215	0.0401094	0.0219222	0.235113	0.271013	0.0584117	0.0261902	0.396041	0.0132306	0.237592	0.226061	0.160274	0.376073	3.046495
7750	-14507.3	-14527.62	20.32044	0.148068	0.101128	0.129117	0.0888912	0.098175	0.0904489	0.108446	0.0586635	0.087617	0.16347	0.0706968	0.0774993	0.0905101	0.110258	0.119549	0.115283	0.126981	0.118277	0.121912	0.0734739	0.0877201	0.0805877	0.164804	0.0121599	0.0224528	0.0481417	0.0469938	0.0405138	0.0235885	0.0418377	0.031428	0.044074	0.0166331	0.0307766	0.0873868	0.0441569	0.0244217	0.0199256	0.0239753	0.0207813	0.0388453	0.0414118	0.0237085	0.236067	0.272113	0.0586487	0.0262965	0.397648	0.00922768	0.237592	0.226061	0.160274	0.376073	3.114789
7760	-14500.1	-14521.52	21.4229	0.119424	0.117319	0.119885	0.0999053	0.0996715	0.071537	0.111805	0.0834781	0.087617	0.14298	0.0741431	0.0699446	0.0909351	0.11477	0.0939461	0.138395	0.102111	0.111339	0.113158	0.0883572	0.07104	0.0999489	0.158658	0.0186903	0.0188066	0.0290455	0.0349465	0.0358656	0.00973034	0.0430353	0.0136576	0.0328329	0.0222362	0.0416762	0.0809937	0.0292553	0.0185911	0.0203199	0.0333504	0.0312585	0.0380142	0.0483121	0.0235583	0.235038	0.270927	0.0583931	0.0279207	0.395915	0.0118058	0.239609	0.225463	0.15985	0.375078	3.004543
7770	-14493.56	-14515.69	22.13069	0.123719	0.0784732	0.0977769	0.0911534	0.0867795	0.0690411	0.112576	0.0756248	0.0751907	0.172521	0.0649483	0.0746818	0.0916183	0.0939386	0.105554	0.138395	0.129478	0.117721	0.124418	0.0692599	0.0825253	0.0849457	0.15816	0.0151023	0.0200671	0.0417252	0.0180461	0.03629	0.0104645	0.0389848	0.0174618	0.0373567	0.027605	0.0302229	0.0889727	0.0309605	0.0289549	0.0323142	0.0253308	0.0121415	0.0312616	0.0502839	0.0217171	0.235854	0.271867	0.0585958	0.0280176	0.397289	0.00837627	0.237735	0.2237	0.1586	0.379966	2.933764
7780	-14509.54	-14531.7	22.16413	0.113749	0.114443	0.0996482	0.0760905	0.111631	0.0641541	0.102828	0.0748307	0.0961888	0.1548	0.0544146	0.0840528	0.106947	0.0873394	0.100417	0.105502	0.127586	0.092387	0.116429	0.068416	0.0988151	0.0775608	0.134661	0.0227854	0.0128792	0.0332665	0.0295392	0.0473409	0.0216286	0.0569112	0.0341371	0.0261075	0.0194606	0.0305563	0.0855459	0.0353134	0.0341759	0.0335242	0.0295894	0.00782432	0.0429461	0.0500337	0.0139656	0.228773	0.290242	0.0568366	0.0245185	0.385362	0.0142689	0.232096	0.225401	0.157508	0.384994	2.930421
7790	-14494.71	-14516.6	21.88779	0.113626	0.0933514	0.108253	0.0987258	0.0955199	0.0695672	0.13741	0.0748307	0.0838973	0.194012	0.0677402	0.0710667	0.0833189	0.0943361	0.11794	0.121742	0.122415	0.101659	0.117965	0.0758014	0.0713074	0.0760171	0.144097	0.0101467	0.0140259	0.0348375	0.0367679	0.0432692	0.019712	0.0482714	0.0256636	0.0416554	0.0164077	0.0187128	0.0753128	0.0398859	0.0367053	0.0202311	0.0420982	0.00602452	0.0338918	0.0387258	0.021109	0.229948	0.288506	0.0571285	0.0246444	0.38734	0.0124332	0.232096	0.225401	0.157508	0.384994	2.958054
7800	-14498.71	-14521.42	22.7035	0.122078	0.107054	0.0943572	0.082561	0.0982054	0.0664944	0.104608	0.0851289	0.0767742	0.155446	0.0763574	0.0777922	0.0849272	0.0825055	0.108401	0.124357	0.127994	0.0972379	0.112872	0.0915276	0.0939746	0.0907216	0.158953	0.0176824	0.022074	0.0246558	0.0286107	0.0332984	0.00774858	0.0416081	0.0154535	0.0416812	0.0240719	0.017197	0.0633107	0.0275585	0.0185526	0.0334081	0.0377371	0.0133658	0.0291092	0.0402808	0.01875	0.236369	0.274515	0.0587238	0.0219093	0.398157	0.010326	0.232096	0.225401	0.157508	0.384994	2.876483
7810	-14503.92	-14525.66	21.73954	0.108492	0.100373	0.100741	0.104031	0.095944	0.0645782	0.117003	0.0531863	0.0815308	0.185823	0.08151	0.0816157	0.106031	0.100379	0.117657	0.120153	0.109351	0.101739	0.1167	0.0681918	0.0923844	0.0771768	0.154116	0.0137504	0.00974149	0.0405976	0.0302419	0.0476547	0.00269847	0.0385279	0.0231581	0.0538696	0.0128761	0.0336293	0.0898725	0.043355	0.0228271	0.0326193	0.0296797	0.0135338	0.03754	0.0326315	0.0253669	0.233407	0.271075	0.0643203	0.0277438	0.393167	0.0102877	0.232096	0.225401	0.157508	0.384994	2.97288
7820	-14499.36	-14520.58	21.22342	0.136321	0.0986998	0.105683	0.100351	0.111327	0.0817875	0.117003	0.0816302	0.0772627	0.168478	0.0818883	0.0773216	0.0829008	0.0925562	0.0962674	0.120153	0.138203	0.104092	0.143249	0.0781062	0.0811064	0.0838018	0.155049	0.034646	0.0203966	0.0282143	0.0178478	0.037098	0.00317411	0.038429	0.0212676	0.0378098	0.0298144	0.0221947	0.0738317	0.0345558	0.0211364	0.0341355	0.0363289	0.0203789	0.0317386	0.0488976	0.0193568	0.220408	0.274446	0.0651203	0.0278393	0.398056	0.0141296	0.234078	0.227325	0.158853	0.379744	3.024491
7830	-14516.43	-14538.07	21.63733	0.117011	0.102286	0.116407	0.112407	0.10152	0.0793601	0.10351	0.0779367	0.0782194	0.174472	0.0751037	0.0663668	0.119638	0.0822851	0.0925434	0.150087	0.129235	0.117922	0.0910987	0.0502292	0.0811064	0.0793815	0.151296	0.017901	0.0216435	0.0395164	0.0199716	0.0294104	0.00511004	0.0466684	0.0251755	0.0496288	0.0283202	0.0270555	0.0906984	0.0538426	0.00497946	0.0114283	0.0291865	0.022741	0.0423156	0.040814	0.0272709	0.227741	0.283577	0.0520743	0.024589	0.3999	0.0121181	0.234078	0.227325	0.158853	0.379744	2.9831
7840	-14505.04	-14526.38	21.33804	0.140186	0.086285	0.0874046	0.104753	0.11246	0.0793925	0.109003	0.0766874	0.10157	0.174782	0.0616677	0.0738712	0.104544	0.0966927	0.113728	0.10654	0.108194	0.129795	0.106414	0.0857957	0.0764819	0.0828908	0.167669	0.0233207	0.0167635	0.0362335	0.037807	0.0345531	0.0117471	0.0537241	0.0245122	0.0451023	0.0175007	0.0257856	0.0691832	0.047796	0.00969644	0.0245353	0.0339997	0.0191835	0.0335406	0.0406283	0.0206081	0.224869	0.28	0.053141	0.0269617	0.394857	0.0201705	0.233381	0.226649	0.161356	0.378614	3.013029
7850	-14496.99	-14518.62	21.62164	0.114429	0.105336	0.085417	0.0741682	0.108204	0.0716177	0.115827	0.0685975	0.0784663	0.176763	0.058024	0.0893563	0.0970755	0.104758	0.112101	0.130325	0.115522	0.11767	0.123959	0.0906951	0.070823	0.0851759	0.16035	0.0186397	0.0139259	0.025693	0.0401027	0.0330399	0.0178281	0.0433051	0.0165691	0.0303149	0.0330707	0.0224422	0.0831278	0.0407312	0.0436592	0.0269364	0.030324	0.0172136	0.0291785	0.0454203	0.0184858	0.226672	0.28487	0.053567	0.0254165	0.399677	0.00979797	0.233381	0.226649	0.161356	0.378614	2.984669
7860	-14508.14	-14529.11	20.97155	0.144095	0.0907051	0.119739	0.0779529	0.0949958	0.0883174	0.127051	0.072305	0.0748449	0.132194	0.0806911	0.0697784	0.113518	0.0968622	0.106585	0.130179	0.152788	0.0954839	0.122342	0.0744474	0.086031	0.0940517	0.167702	0.0292899	0.0242302	0.0260241	0.018477	0.0430021	0.0228632	0.0421863	0.0123605	0.0375396	0.0315042	0.0207908	0.0852602	0.0329336	0.0131806	0.0250925	0.0607724	0.0172715	0.0333008	0.0349566	0.0259814	0.226323	0.284431	0.0534845	0.0269179	0.399061	0.00978288	0.237228	0.230385	0.147533	0.384855	3.049678
