Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1310	-13398.6	-13363.2	-35.3641	0.7085681	0.326155	0.099746	0.15008	0.152745	0.263152	0.170932	0.236188	0.149413	0.167437	0.408207	0.0984329	0.14412	0.213651	0.209219	0.215534	0.25282	0.267018	0.178739	0.231418	0.0716238	0.174521	0.141582	0.541626	0.248171	0.0859021	0.00988631	0.104512	0.00691035	0.0799219	0.0348171	0.0719567	0.220133	0.285915	0.0522664	0.0476289	0.0253991	0.0953352	0.094025	0.0305306	0.0931948	0.122762	0.108844	0.158703	0.0299763	0.33855	0.046488	0.0270675	0.493272	0.0646455	0.361746	0.3708	0.355872	0.0723255	0.201002	0.0760193	0.367545	0.928003	2.62843	6.841173
1320	-13404	-13367.2	-36.8158	0.9562363	0.312253	0.128472	0.230479	0.103501	0.224802	0.159377	0.317569	0.174694	0.205456	0.417735	0.0788506	0.151935	0.255304	0.29019	0.160576	0.249958	0.286341	0.194388	0.231418	0.127477	0.146297	0.108725	0.509801	0.199658	0.19344	0.0199736	0.0680218	0.0177252	0.0462988	0.0565144	0.0655978	0.137243	0.199172	0.106929	0.106791	0.0290765	0.0423299	0.0705864	0.0450721	0.104655	0.111457	0.0667658	0.23344	0.0321428	0.314665	0.0498022	0.0135094	0.512024	0.0778565	0.3940684	0.372881	0.35787	0.0727314	0.196518	0.128141	0.46319	0.992352	2.41632	6.986345
1330	-13403.3	-13357.2	-46.1011	0.8656234	0.320386	0.193462	0.227657	0.174435	0.265123	0.121275	0.294325	0.177662	0.187862	0.466153	0.132749	0.13574	0.235031	0.28901	0.257122	0.338375	0.294578	0.185935	0.302331	0.105425	0.172765	0.119019	0.923022	0.337454	0.134836	0.00886505	0.0349869	0.0629727	0.0573171	0.0617924	0.0551725	0.157307	0.219023	0.106929	0.0885025	0.0317509	0.063378	0.0705864	0.0288022	0.0542041	0.148253	0.0408389	0.23246	0.0316106	0.299158	0.0538799	0.0139304	0.540816	0.0606042	0.3476456	0.367653	0.353502	0.0799972	0.198847	0.109427	0.432271	0.973602	2.4847	7.914875
1340	-13406.7	-13363.8	-42.8825	0.7650513	0.406953	0.215122	0.172184	0.140905	0.246595	0.146538	0.292995	0.177662	0.170544	0.388124	0.163164	0.13098	0.248541	0.260589	0.188782	0.272817	0.285736	0.26443	0.27282	0.105425	0.158311	0.120966	0.726043	0.230531	0.0948481	0.0618835	0.0694208	0.0228451	0.0524002	0.0659058	0.0579736	0.192142	0.322224	0.0907057	0.04861	0.0254402	0.0839346	0.0582852	0.0270589	0.058119	0.15267	0.0469302	0.274863	0.0338563	0.237561	0.0668388	0.00530505	0.586948	0.0694911	0.3534407	0.3612	0.355859	0.0773213	0.20562	0.0881035	0.392673	0.94678	2.57244	7.593018
1350	-13399.7	-13359.6	-40.1195	0.8737157	0.396954	0.159167	0.206564	0.14507	0.250331	0.167973	0.245218	0.183754	0.165246	0.377248	0.137009	0.112771	0.205649	0.212112	0.258916	0.416178	0.343233	0.207771	0.272596	0.118506	0.137564	0.12598	0.453974	0.299601	0.105554	0.00957516	0.0395823	0.0374014	0.0393545	0.0719436	0.0677147	0.235424	0.236103	0.109842	0.0904191	0.0239173	0.0846313	0.0578348	0.00344959	0.0528719	0.169925	0.0848018	0.196981	0.0321771	0.298831	0.05806	0.00673189	0.557836	0.0463643	0.3701351	0.373242	0.350037	0.0812043	0.195517	0.111121	0.435202	0.97546	2.47822	7.316711
1360	-13393.7	-13363.3	-30.3776	0.8811235	0.242596	0.162608	0.166298	0.124098	0.200966	0.160105	0.249912	0.113524	0.162157	0.41424	0.08109	0.139017	0.235021	0.212585	0.200836	0.290428	0.309893	0.254043	0.200845	0.107625	0.156384	0.0764103	0.458954	0.166511	0.113104	0.0440018	0.0201349	0.0467851	0.0624335	0.0583236	0.0398834	0.133894	0.268085	0.0687983	0.0460586	0.0392144	0.0470272	0.0714372	0.0298893	0.0595601	0.138682	0.0264906	0.142577	0.034127	0.310844	0.0527057	0.0264921	0.533667	0.042164	0.3764653	0.389037	0.342925	0.0715318	0.196506	0.112668	0.437855	0.977126	2.47235	6.342527
1370	-13398.7	-13362.5	-36.1706	0.7956617	0.28945	0.21435	0.142059	0.125468	0.192346	0.183054	0.217425	0.123377	0.169238	0.456888	0.116666	0.159625	0.15068	0.278673	0.213998	0.373406	0.309893	0.212825	0.244841	0.0784379	0.161376	0.133927	0.599068	0.185778	0.0595446	0.0359438	0.0127068	0.0395301	0.0724928	0.0591212	0.0646294	0.164726	0.18103	0.121367	0.0670118	0.0147811	0.0851355	0.0997576	0.0606297	0.0455434	0.139829	0.0235753	0.241624	0.0328365	0.317907	0.0529176	0.0178618	0.520896	0.0575808	0.3547883	0.388176	0.339618	0.0775948	0.194611	0.0946353	0.405382	0.955746	2.54424	6.921829
1380	-13397.7	-13361.8	-35.8691	0.882648	0.317381	0.162899	0.158259	0.160864	0.261298	0.101195	0.265376	0.116428	0.167654	0.499717	0.116666	0.147097	0.258265	0.213835	0.181103	0.31311	0.292324	0.24183	0.256256	0.0987076	0.171935	0.0851229	0.46796	0.274052	0.0869203	0.0341518	0.0261818	0.0129274	0.0844662	0.0350012	0.0485129	0.179497	0.17764	0.131132	0.0939978	0.0405601	0.0709695	0.085269	0.0475693	0.0456604	0.14574	0.0316685	0.184469	0.0422957	0.29377	0.0447655	0.0240883	0.533077	0.0620042	0.3362669	0.355936	0.349332	0.0798143	0.214917	0.112986	0.438397	0.977465	2.47115	6.89167
1390	-13400.3	-13358.3	-42.0874	0.640784	0.293495	0.202819	0.267813	0.132476	0.251441	0.111893	0.284798	0.18031	0.170242	0.453379	0.131941	0.147097	0.222067	0.27276	0.218039	0.367033	0.348295	0.205289	0.293595	0.116736	0.129771	0.12402	0.626584	0.215161	0.13657	0.0202954	0.0419912	0.0445319	0.0719408	0.0471215	0.0565105	0.157668	0.215503	0.112021	0.0917277	0.0100951	0.108735	0.085269	0.0387581	0.0254236	0.14574	0.0461084	0.290436	0.0382363	0.322418	0.0432955	0.0205103	0.515572	0.0599682	0.3562133	0.348601	0.357791	0.0761375	0.21747	0.0616141	0.334198	0.90078	2.70341	7.513502
1400	-13401	-13360.8	-40.2285	0.8028232	0.30302	0.204401	0.24033	0.122558	0.170232	0.190427	0.284285	0.120554	0.130444	0.480379	0.150571	0.127135	0.238296	0.213228	0.290935	0.272145	0.299885	0.258693	0.211247	0.165498	0.187715	0.105283	0.529277	0.267802	0.0818747	0.0319495	0.0220666	0.0697191	0.0670562	0.0633257	0.0407127	0.147022	0.365981	0.100762	0.0936435	0.00700021	0.0496979	0.0862205	0.0141908	0.054394	0.188433	0.0682901	0.210932	0.0342998	0.318831	0.0466476	0.0215609	0.52341	0.0552503	0.3817733	0.368319	0.35493	0.0773146	0.199436	0.0961594	0.408268	0.957734	2.53784	7.32761
1410	-13401.1	-13355	-46.0998	0.8391908	0.296546	0.200825	0.240396	0.164849	0.25539	0.191104	0.351292	0.215709	0.184625	0.370666	0.160745	0.114364	0.238296	0.237298	0.240827	0.278523	0.35418	0.23162	0.255455	0.122106	0.18261	0.13567	0.552005	0.270276	0.0785193	0.0336766	0.0749639	0.0332555	0.0574287	0.0521924	0.0593855	0.22727	0.365981	0.144713	0.0995368	0.055401	0.123744	0.0726739	0.0322877	0.0837193	0.212723	0.0594799	0.20242	0.0255073	0.352692	0.045672	0.0207236	0.502249	0.0531559	0.3550024	0.378855	0.354673	0.0681737	0.198299	0.103867	0.422447	0.967249	2.50644	7.914749
1420	-13410.3	-13358.7	-51.5619	0.6837373	0.434197	0.137203	0.240396	0.141085	0.277391	0.221352	0.273706	0.140853	0.226991	0.502342	0.143821	0.132624	0.292779	0.261798	0.219363	0.358298	0.38074	0.243949	0.281317	0.129845	0.203903	0.157703	0.583383	0.276736	0.0822614	0.00798907	0.0276097	0.192322	0.0796123	0.0413947	0.0552954	0.226888	0.24153	0.093412	0.109796	0.0749483	0.116997	0.130232	0.0459815	0.121481	0.177185	0.0594799	0.314768	0.0253781	0.333998	0.0485596	0.0296274	0.534003	0.0284334	0.3708866	0.374117	0.351961	0.0739555	0.199966	0.0707185	0.355755	0.91869	2.65484	8.460958
1430	-13416.4	-13364.1	-52.3665	0.5823155	0.394414	0.21956	0.253731	0.126242	0.293934	0.163036	0.390467	0.154612	0.1831	0.351027	0.15038	0.147027	0.308525	0.183091	0.285125	0.408447	0.327273	0.26073	0.27563	0.102824	0.237792	0.122058	0.667395	0.318277	0.188338	0.0256264	0.0204228	0.102589	0.070391	0.0283145	0.0429876	0.201695	0.412687	0.154028	0.105334	0.0556882	0.0218697	0.131746	0.0902068	0.0790626	0.176872	0.0598402	0.249019	0.0281855	0.32707	0.0469305	0.0301522	0.549474	0.0181872	0.3333824	0.348032	0.375523	0.0712164	0.205229	0.0494823	0.302298	0.872021	2.7762	8.541415
1440	-13411.3	-13362.2	-49.0838	0.5877794	0.32433	0.153053	0.215144	0.138126	0.360072	0.179914	0.170052	0.195922	0.185864	0.502934	0.152228	0.164427	0.250959	0.301437	0.238468	0.359435	0.397149	0.24665	0.343107	0.0718998	0.185403	0.136553	0.476274	0.170057	0.202652	0.0159284	0.0152579	0.0597288	0.0816635	0.138862	0.0624637	0.2207	0.333558	0.152788	0.177764	0.0236435	0.0802372	0.128391	0.0294982	0.0776551	0.172143	0.0580634	0.262691	0.0267016	0.327317	0.0508921	0.0244261	0.519605	0.0510577	0.2908882	0.361809	0.367903	0.072255	0.198033	0.0505977	0.305411	0.874954	2.76904	8.213143
1450	-13395.2	-13353.7	-41.4873	0.6098173	0.340876	0.18247	0.209654	0.0900527	0.228395	0.166148	0.329441	0.130586	0.200047	0.405985	0.14976	0.176595	0.227598	0.280279	0.185269	0.315499	0.306809	0.213047	0.269286	0.106929	0.206529	0.107705	0.454879	0.206347	0.108432	0.0117934	0.0404551	0.0935437	0.0684663	0.0870722	0.0517448	0.164857	0.324247	0.117159	0.0833122	0.0744771	0.0718803	0.0487041	0.0171134	0.0542779	0.217223	0.0283828	0.300164	0.0293263	0.302031	0.0591161	0.0239353	0.548958	0.0366336	0.3461878	0.35965	0.365405	0.0734999	0.201445	0.055139	0.317685	0.886246	2.74093	7.453491
1460	-13396.5	-13358	-38.4546	0.8893002	0.333162	0.205277	0.181869	0.148169	0.200785	0.151235	0.218795	0.142245	0.126246	0.423252	0.154222	0.160449	0.250761	0.24242	0.168882	0.183911	0.271563	0.203077	0.288947	0.110962	0.159652	0.111085	0.638902	0.235984	0.119064	0.0227175	0.0179863	0.117077	0.0537891	0.107395	0.0749956	0.150899	0.204863	0.116676	0.0794198	0.0157839	0.0624537	0.100395	0.0546574	0.0392132	0.176645	0.0883438	0.236001	0.0406012	0.347116	0.0478852	0.0222127	0.500814	0.0413715	0.3671528	0.367408	0.351715	0.0750855	0.205791	0.114372	0.440749	0.978928	2.46595	7.150227
1470	-13396.7	-13371.4	-25.3347	0.9053957	0.307476	0.117066	0.157168	0.127686	0.200587	0.108034	0.264311	0.142245	0.104869	0.249686	0.107754	0.110304	0.200846	0.186485	0.161777	0.17853	0.250205	0.195578	0.247595	0.0853054	0.161172	0.0803203	0.398865	0.177432	0.109971	0.0169206	0.0222944	0.0705529	0.0537891	0.077829	0.0548395	0.210179	0.11969	0.108111	0.0615532	0.00267696	0.0446718	0.0631133	0.0381198	0.0271464	0.178624	0.0462223	0.210631	0.0458094	0.389058	0.0411326	0.0191096	0.458891	0.0459997	0.3962205	0.362515	0.349514	0.0715892	0.216382	0.117713	0.446345	0.982367	2.45357	5.838234
1480	-13388.9	-13354.9	-34.0282	0.7480496	0.221715	0.213357	0.199563	0.150922	0.210701	0.153128	0.234057	0.148337	0.154814	0.299131	0.107754	0.127522	0.232238	0.272623	0.180216	0.291621	0.309977	0.213598	0.241014	0.0866837	0.14131	0.0751017	0.583903	0.206661	0.117693	0.0136795	0.0308719	0.0823382	0.072944	0.0427078	0.0578778	0.157466	0.215083	0.095953	0.0435973	0.0288863	0.0582186	0.101577	0.0503563	0.0515063	0.154918	0.043656	0.232307	0.0267508	0.40699	0.0405281	0.0240061	0.424239	0.0774858	0.4031103	0.368286	0.362124	0.0605279	0.209062	0.0844672	0.385346	0.941451	2.58874	6.707584
1490	-13389.3	-13357.3	-31.9863	0.8176485	0.3223	0.130216	0.161207	0.137772	0.256429	0.167106	0.303025	0.146626	0.147127	0.346224	0.0877929	0.14904	0.204634	0.239818	0.177218	0.18878	0.324438	0.18362	0.241014	0.0899012	0.154933	0.118271	0.439886	0.227543	0.118659	0.00472025	0.0204394	0.0900324	0.052162	0.0581299	0.043682	0.117929	0.207501	0.0759147	0.0650272	0.0288863	0.0553158	0.0594092	0.0150732	0.0947868	0.154918	0.063451	0.23243	0.0278591	0.403738	0.0456714	0.0250148	0.42085	0.0768667	0.3967722	0.362474	0.367571	0.0577494	0.212206	0.0993083	0.414144	0.961728	2.52482	6.50339
1500	-13399.1	-13361.3	-37.7457	0.733685	0.287376	0.225879	0.235156	0.183902	0.189672	0.155039	0.25181	0.170556	0.184556	0.371553	0.11615	0.123801	0.257763	0.256201	0.201174	0.324331	0.299089	0.188727	0.258909	0.112664	0.217152	0.127135	0.460403	0.278511	0.116292	0.0328169	0.0323951	0.0287816	0.0245998	0.0350623	0.065289	0.1819	0.235294	0.112185	0.0647918	0.00759021	0.0403671	0.0765021	0.0074625	0.0653767	0.171016	0.0353859	0.268723	0.0279748	0.386602	0.0350846	0.0447403	0.438844	0.0667541	0.3656839	0.350277	0.374081	0.0587722	0.21687	0.081393	0.378999	0.936739	2.60287	7.079339
1510	-13390.8	-13349.1	-41.6672	0.6316158	0.327567	0.206778	0.209643	0.129663	0.259779	0.172044	0.305047	0.189009	0.131762	0.462025	0.0840519	0.165263	0.230285	0.265475	0.198377	0.307347	0.245084	0.240526	0.227814	0.156964	0.183379	0.124563	0.535719	0.206472	0.0999607	0.0229704	0.0209227	0.105112	0.0389121	0.0682537	0.056066	0.190686	0.301675	0.134564	0.100246	0.0527974	0.0640435	0.0817264	0.0166409	0.0858725	0.20269	0.0505129	0.213197	0.0264124	0.366614	0.0491715	0.0290854	0.477654	0.0510634	0.3395162	0.351853	0.375763	0.066783	0.205601	0.0596874	0.329396	0.896629	2.71429	7.471487
1520	-13397.4	-13357.7	-39.7808	0.7941579	0.324974	0.192002	0.15149	0.129663	0.189391	0.175231	0.287104	0.258031	0.133527	0.40168	0.12972	0.127778	0.273693	0.266483	0.262376	0.396018	0.268676	0.23941	0.227814	0.0911657	0.22842	0.0957122	0.483338	0.295798	0.0853377	0.022869	0.0461794	0.0359461	0.0410616	0.0489294	0.0298996	0.173522	0.353864	0.103799	0.127671	0.0420769	0.0599483	0.0640218	0.015085	0.0580682	0.121297	0.0568014	0.166977	0.026232	0.369918	0.0580076	0.0254642	0.471365	0.0490131	0.3586995	0.366405	0.363574	0.0660205	0.204001	0.094315	0.404771	0.955323	2.54559	7.282848
1530	-13394.8	-13350.5	-44.3251	0.6484593	0.365911	0.164005	0.220721	0.14573	0.301503	0.116931	0.331906	0.161198	0.200391	0.369931	0.162713	0.125526	0.266213	0.267865	0.258774	0.304572	0.274402	0.197421	0.252288	0.0727761	0.218487	0.15667	0.599319	0.296838	0.134444	0.0501627	0.0791453	0.105729	0.0808705	0.0859931	0.0865074	0.161386	0.26809	0.116949	0.107616	0.0415867	0.0306279	0.0668103	0.0240695	0.0630388	0.162266	0.0345108	0.205385	0.018085	0.363243	0.0583091	0.0218228	0.468448	0.0700914	0.3496875	0.377927	0.35929	0.0628395	0.199944	0.0632323	0.338162	0.904162	2.69444	7.737279
1540	-13406.8	-13363.9	-42.8973	0.5203512	0.279726	0.125651	0.250201	0.199547	0.271047	0.195537	0.319321	0.154584	0.118853	0.455467	0.137012	0.178136	0.207493	0.267865	0.238238	0.337369	0.264147	0.202837	0.270466	0.114101	0.193412	0.140131	0.552551	0.21019	0.182344	0.0501627	0.0878809	0.0688116	0.0419735	0.0734394	0.0587849	0.141776	0.307446	0.116949	0.0608523	0.0341971	0.0967348	0.0726621	0.0938763	0.0812367	0.0959565	0.0321035	0.213427	0.0204499	0.393979	0.0480437	0.0241847	0.472317	0.0410255	0.3545937	0.373476	0.355059	0.0656807	0.205785	0.0372189	0.264994	0.83453	2.86326	7.594497
1550	-13399.6	-13358.1	-41.4829	0.6638671	0.289548	0.233613	0.205203	0.147413	0.202855	0.183058	0.254843	0.0913372	0.181295	0.406598	0.123366	0.134968	0.27975	0.326786	0.226482	0.306009	0.325726	0.198626	0.270466	0.0877293	0.171205	0.13742	0.471095	0.321142	0.0692333	0.0238533	0.0428463	0.0667833	0.0683902	0.122241	0.0801982	0.152313	0.305569	0.128894	0.0713031	0.0272494	0.0939466	0.108996	0.0677011	0.0602264	0.12581	0.05344	0.207524	0.0256955	0.361945	0.0464875	0.0318493	0.488961	0.0450614	0.3256321	0.359614	0.360921	0.0702829	0.209182	0.0664933	0.345971	0.910706	2.67683	7.453051
1560	-13391.1	-13352	-39.1003	0.8043446	0.250295	0.153769	0.195908	0.152747	0.226518	0.134929	0.288505	0.13842	0.150565	0.305865	0.103266	0.16394	0.210762	0.342637	0.238202	0.296593	0.285467	0.224529	0.27384	0.10414	0.2169	0.141341	0.54309	0.195498	0.165505	0.0318095	0.0629135	0.0827583	0.0732206	0.0834372	0.0819642	0.163771	0.292258	0.0954187	0.131287	0.0396926	0.0541498	0.0544416	0.00721304	0.0602264	0.127471	0.0462649	0.223263	0.0272743	0.376769	0.0442406	0.0284852	0.452707	0.0705244	0.372406	0.366316	0.355523	0.0652341	0.212926	0.0964829	0.408877	0.958151	2.53649	7.214793
1570	-13402.6	-13360.4	-42.2569	0.8292682	0.343352	0.162327	0.132784	0.211037	0.208532	0.2164	0.256989	0.146949	0.130319	0.403419	0.121528	0.138246	0.291222	0.264395	0.26874	0.35105	0.313089	0.184013	0.279639	0.0858723	0.192981	0.146995	0.461293	0.384058	0.174586	0.0218318	0.0598023	0.0541908	0.0612531	0.115359	0.0737737	0.188263	0.142925	0.115926	0.0405073	0.0536919	0.0724366	0.0619504	0.0252765	0.0576105	0.202776	0.0369437	0.276123	0.0298444	0.379779	0.0397054	0.0259216	0.465004	0.0597464	0.366766	0.35635	0.368221	0.0671922	0.208236	0.10177	0.418656	0.964746	2.51483	7.530458
1580	-13404.8	-13363.1	-41.7592	0.6805884	0.343352	0.161537	0.132784	0.142646	0.260326	0.251473	0.237392	0.118469	0.188051	0.336405	0.136852	0.124226	0.251816	0.258795	0.266945	0.315201	0.334552	0.261795	0.325221	0.0793498	0.180095	0.0940881	0.528405	0.327273	0.0869434	0.0166287	0.089449	0.0276333	0.0617105	0.102146	0.0369231	0.189826	0.240109	0.123598	0.0909405	0.0543089	0.0434097	0.0819301	0.0131496	0.0611051	0.219787	0.0101048	0.273938	0.02236	0.353331	0.0566328	0.0301503	0.482851	0.054675	0.3283754	0.355039	0.363208	0.0705856	0.211168	0.0700477	0.354225	0.917457	2.65827	7.48069
1590	-13398.4	-13353.2	-45.1958	0.7917105	0.37277	0.149741	0.20102	0.207483	0.263352	0.202101	0.282662	0.159642	0.146216	0.404112	0.111948	0.173054	0.308359	0.30543	0.251631	0.224259	0.306864	0.270967	0.256638	0.144992	0.178467	0.124369	0.627161	0.254378	0.0926842	0.0239534	0.0965076	0.109528	0.0992122	0.104567	0.0603671	0.210772	0.247768	0.11174	0.0450852	0.0111689	0.0623229	0.0647711	0.00737811	0.0564983	0.189816	0.0315035	0.271087	0.0212505	0.367427	0.0535978	0.0379006	0.469891	0.0499332	0.3533321	0.365759	0.36269	0.0583975	0.213154	0.0937936	0.403775	0.954631	2.5478	7.824343
1600	-13393.5	-13359.7	-33.8346	0.7539643	0.289303	0.150885	0.16777	0.132108	0.279394	0.0941783	0.249996	0.142438	0.127766	0.397487	0.109009	0.123189	0.184896	0.224413	0.193027	0.293604	0.276806	0.21321	0.245213	0.0859504	0.233858	0.10216	0.42149	0.223834	0.105339	0.00512227	0.0377633	0.0652385	0.0979565	0.0360516	0.109089	0.173301	0.239643	0.111179	0.0438827	0.0057633	0.0326941	0.102173	0.0352945	0.0849773	0.165181	0.0359298	0.239659	0.0270434	0.376897	0.0557019	0.0287244	0.458189	0.0534443	0.3730392	0.350612	0.373474	0.0668337	0.20908	0.0857327	0.387918	0.943335	2.58302	6.688221
1610	-13398.4	-13361.8	-36.6285	0.8531134	0.29794	0.138158	0.200581	0.194748	0.186716	0.171848	0.245487	0.134945	0.236158	0.336634	0.144375	0.129942	0.212855	0.235343	0.20429	0.411175	0.294186	0.207676	0.235014	0.101184	0.219676	0.0843181	0.596948	0.289753	0.0944362	0.0117142	0.0715008	0.0280962	0.0304613	0.0969401	0.0310036	0.111396	0.231673	0.0744932	0.0523055	0.0089383	0.0576333	0.116268	0.00990232	0.0522914	0.1246	0.0265495	0.227465	0.0239512	0.361087	0.0689707	0.0258139	0.472748	0.0474288	0.3926602	0.351019	0.375807	0.0690208	0.204153	0.1068	0.42767	0.970651	2.49488	6.967619
1620	-13394.5	-13351	-43.5197	0.7908785	0.362614	0.174176	0.211983	0.177389	0.216417	0.176281	0.209213	0.145652	0.145628	0.446824	0.152096	0.130436	0.290797	0.281188	0.195	0.313661	0.336768	0.217105	0.266835	0.0959513	0.192561	0.131822	0.709201	0.263222	0.149975	0.0116745	0.0193604	0.0613842	0.0266914	0.13404	0.0714077	0.218066	0.211963	0.0839307	0.100763	0.00828551	0.0521248	0.081564	0.0471759	0.0956032	0.160074	0.0578834	0.221948	0.0282723	0.366342	0.0469162	0.0232477	0.471192	0.0640303	0.3834788	0.346512	0.370982	0.0703805	0.212126	0.0936163	0.403436	0.954395	2.54855	7.656737
1630	-13389.8	-13353.7	-36.1192	0.7273881	0.29292	0.196444	0.166614	0.166031	0.201408	0.140109	0.266374	0.153487	0.171471	0.305037	0.103839	0.165078	0.284955	0.201773	0.195267	0.325907	0.31511	0.189448	0.228219	0.0781341	0.212058	0.106863	0.507989	0.245073	0.128298	0.020439	0.0631982	0.0448337	0.0480986	0.0500445	0.0794118	0.137254	0.19988	0.0839307	0.0755149	0.00203586	0.0547123	0.0785018	0.0544443	0.082565	0.233353	0.0555519	0.205014	0.0278552	0.370916	0.0551635	0.0274002	0.464239	0.0544254	0.3421908	0.358418	0.367964	0.0618746	0.211743	0.0800453	0.376171	0.93461	2.60917	6.916689
1640	-13397.1	-13353.8	-43.2631	0.6370277	0.259019	0.138046	0.241767	0.148768	0.262134	0.159583	0.255115	0.183538	0.151612	0.402696	0.120683	0.172737	0.231446	0.252909	0.226981	0.26778	0.358357	0.258343	0.304783	0.122595	0.237947	0.106863	0.614964	0.245073	0.152327	0.0507508	0.027117	0.0816993	0.0636292	0.044026	0.0863835	0.195333	0.331783	0.129626	0.0753943	0.0208488	0.0593616	0.0570387	0.0116232	0.0556401	0.139876	0.0445135	0.280361	0.0198049	0.409227	0.049666	0.0255787	0.417974	0.07775	0.3438737	0.36628	0.365495	0.0651997	0.203026	0.0608238	0.332239	0.899094	2.70784	7.631072
1650	-13396.9	-13360.5	-36.4656	0.7360994	0.32242	0.13082	0.172493	0.192393	0.247823	0.144444	0.181586	0.213604	0.160906	0.360592	0.100423	0.159648	0.241084	0.270909	0.225284	0.336429	0.28487	0.223442	0.249532	0.0547723	0.185055	0.107127	0.469002	0.192847	0.0663271	0.0243786	0.029517	0.0903479	0.0624279	0.0753498	0.079022	0.237114	0.212499	0.0934386	0.0527879	0.0150711	0.0512226	0.0922149	0.0396509	0.0707186	0.135649	0.0236633	0.272423	0.0221022	0.424825	0.0453417	0.0217102	0.406127	0.0798931	0.365177	0.373514	0.366723	0.0614622	0.198301	0.0819098	0.380076	0.937545	2.60047	6.951327
1660	-13399.1	-13362.2	-36.9604	0.6500865	0.313432	0.184782	0.279018	0.143426	0.234646	0.136954	0.263659	0.16071	0.119775	0.385033	0.107481	0.149391	0.227315	0.225322	0.155384	0.337691	0.333293	0.236015	0.27769	0.0464348	0.192644	0.116996	0.580342	0.179697	0.06954	0.020554	0.0358498	0.0518789	0.104412	0.0566864	0.0362868	0.141703	0.193265	0.0541517	0.0948781	0.0444494	0.133752	0.0771624	0.000424177	0.066939	0.19571	0.0303525	0.205673	0.0230264	0.462671	0.0440036	0.0304974	0.373929	0.0658727	0.3448836	0.353498	0.374753	0.0584515	0.213297	0.063576	0.338996	0.904868	2.69256	7.0008
1670	-13403.1	-13360.4	-42.686	0.7627364	0.336855	0.130034	0.203549	0.137105	0.186825	0.206579	0.254882	0.187577	0.220693	0.487789	0.0918707	0.157725	0.280315	0.24997	0.189543	0.247953	0.332934	0.281821	0.242693	0.0916264	0.197105	0.100326	0.501234	0.293127	0.139236	0.0211569	0.060176	0.0742504	0.0558566	0.0646198	0.0954626	0.180034	0.312545	0.105978	0.10322	0.0197361	0.0662509	0.0841468	0.000906476	0.0687305	0.197389	0.0525789	0.260955	0.0245827	0.401923	0.0414119	0.0147636	0.426946	0.0903729	0.3507232	0.348545	0.392503	0.05509	0.203862	0.0876086	0.391687	0.94607	2.57463	7.57336
