Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
8370	-13397.6	-13362.2	-35.4023	0.8573041	0.349136	0.165208	0.19876	0.14293	0.14462	0.186962	0.256396	0.179323	0.181485	0.323033	0.185378	0.118802	0.213712	0.238655	0.243667	0.291734	0.267769	0.216395	0.206216	0.12558	0.178236	0.0885559	0.481832	0.102754	0.149318	0.0631696	0.0343229	0.043468	0.112964	0.0997558	0.0197622	0.20737	0.0162516	0.245192	0.079506	0.0169988	0.0841558	0.0622098	0.160656	0.08224	0.0622856	0.0398565	0.178373	0.0331742	0.359594	0.0537707	0.0243885	0.480053	0.0490197	0.3742923	0.358086	0.361017	0.0669705	0.213927	0.107681	0.429221	0.971651	2.49145	6.844995
8380	-13396.5	-13361.8	-34.7339	0.7699707	0.264657	0.164075	0.149863	0.14028	0.257001	0.110035	0.218276	0.198036	0.165804	0.33077	0.173004	0.160049	0.202829	0.244794	0.220308	0.273339	0.289461	0.205399	0.219145	0.128006	0.177696	0.102361	0.502667	0.07401	0.176298	0.0239196	0.0674317	0.0682764	0.0842042	0.0534802	0.0244908	0.192698	0.00325103	0.200497	0.157928	0.0412438	0.0773245	0.0126528	0.31084	0.0225132	0.0629818	0.0251085	0.201147	0.0295952	0.335873	0.0591854	0.0276585	0.515454	0.0322337	0.3580773	0.358821	0.365961	0.0647439	0.210474	0.0891547	0.394757	0.948274	2.56781	6.77815
8390	-13396.4	-13362.5	-33.8877	0.730097	0.280189	0.139784	0.159718	0.165221	0.19453	0.227702	0.266132	0.1202	0.136139	0.329477	0.120244	0.16122	0.214945	0.213562	0.215404	0.320062	0.283216	0.223336	0.233884	0.116587	0.167914	0.0666111	0.50053	0.0583907	0.1924	0.0348363	0.0277276	0.0545149	0.0959332	0.0348705	0.0516562	0.153804	0.00603916	0.142183	0.205166	0.0327131	0.0694693	0.0984808	0.25017	0.00973074	0.0538125	0.0103766	0.254653	0.027722	0.335187	0.0751942	0.0237083	0.50933	0.0288582	0.3541271	0.351944	0.359145	0.0740888	0.214821	0.0806251	0.377391	0.935531	2.60645	6.693533
8400	-13389.9	-13349.8	-40.106	0.8012224	0.340108	0.225859	0.235105	0.102245	0.290771	0.184504	0.212881	0.176882	0.14703	0.462734	0.131753	0.14577	0.258989	0.187456	0.235017	0.323567	0.269695	0.201603	0.235861	0.0994804	0.14806	0.118422	0.419174	0.0580368	0.156748	0.029765	0.0754083	0.0698254	0.0830133	0.0882424	0.044586	0.184365	0.0521881	0.233757	0.182918	0.0879889	0.0662609	0.0582661	0.31078	0.0643665	0.0407621	0.00710613	0.268019	0.0253705	0.320797	0.0599175	0.023633	0.528885	0.041397	0.3737308	0.357582	0.36493	0.0700765	0.207411	0.0958188	0.407626	0.957293	2.53926	7.315367
8410	-13396.1	-13355.9	-40.1375	0.8391691	0.327885	0.114421	0.246836	0.174908	0.247862	0.160177	0.26732	0.133233	0.121418	0.353321	0.095625	0.129823	0.229941	0.382132	0.221792	0.401253	0.324694	0.221062	0.245049	0.0964145	0.206786	0.128091	0.543637	0.0783954	0.146051	0.0177383	0.0336684	0.0403139	0.078379	0.0726093	0.0458543	0.209885	0.0293638	0.30956	0.164294	0.0710567	0.0806804	0.092032	0.223258	0.0285945	0.0301718	0.00915023	0.183774	0.0261947	0.278542	0.0641239	0.0247229	0.5661	0.0403166	0.3715824	0.377866	0.343244	0.0813222	0.197568	0.103862	0.422438	0.967244	2.50646	7.318512
8420	-13392.1	-13352.3	-39.8479	0.8855713	0.372016	0.208981	0.222019	0.173848	0.295916	0.165173	0.246949	0.155892	0.142766	0.47614	0.157003	0.139988	0.217429	0.262296	0.257692	0.314993	0.298514	0.206895	0.21299	0.0898076	0.12172	0.121288	0.507692	0.079525	0.123974	0.0401015	0.0505683	0.0805524	0.121098	0.0771788	0.0148796	0.125867	0.00275644	0.196624	0.15263	0.0400915	0.106936	0.0701256	0.26582	0.0890765	0.0320034	0.0403475	0.211391	0.0295072	0.292797	0.0625892	0.021772	0.559472	0.033863	0.3784977	0.353287	0.373852	0.0751961	0.197666	0.113596	0.439433	0.978111	2.46886	7.289555
8430	-13394.4	-13357.7	-36.662	0.7985348	0.264996	0.135709	0.216909	0.147138	0.167253	0.147332	0.316132	0.155892	0.138077	0.325496	0.127692	0.133977	0.174606	0.293659	0.171338	0.351955	0.315418	0.231643	0.211586	0.0655297	0.219409	0.150131	0.558171	0.0881994	0.111241	0.0224495	0.0473647	0.0626246	0.0885647	0.135443	0.0273947	0.19235	0.0291317	0.245802	0.184462	0.0465531	0.0576692	0.0604088	0.147451	0.0405855	0.048322	0.0497525	0.265146	0.0382637	0.337026	0.05254	0.0299745	0.507643	0.0345526	0.3586678	0.355254	0.360179	0.080531	0.204036	0.0952469	0.406543	0.956548	2.54166	6.970964
8440	-13386	-13349.6	-36.4251	0.7416201	0.314957	0.15311	0.202821	0.132584	0.222974	0.162194	0.27462	0.155892	0.149825	0.272709	0.0889353	0.163672	0.219375	0.282742	0.221115	0.275651	0.263421	0.251197	0.277936	0.0925965	0.194495	0.106557	0.590269	0.0540765	0.0969511	0.00971178	0.0562419	0.0749656	0.0804468	0.111147	0.0618377	0.207478	0.013152	0.214652	0.155782	0.066995	0.0401226	0.0301886	0.236304	0.0423122	0.0314226	0.0887718	0.205073	0.030787	0.350322	0.0475723	0.0285824	0.504175	0.0385607	0.3591442	0.368195	0.355619	0.0718088	0.204377	0.0830913	0.382523	0.939366	2.59502	6.947279
8450	-13387	-13347.2	-39.8051	0.6594758	0.354046	0.156362	0.223959	0.129832	0.205187	0.147378	0.216054	0.142043	0.182262	0.353532	0.126575	0.136443	0.254658	0.291252	0.279648	0.330799	0.290466	0.258554	0.284716	0.142573	0.140465	0.118193	0.57766	0.0605976	0.103878	0.057771	0.0394841	0.039823	0.10939	0.0918064	0.0183933	0.179332	0.0217994	0.220856	0.187019	0.0677263	0.0896818	0.0601984	0.211134	0.064927	0.0550717	0.058661	0.205066	0.0293559	0.317091	0.0544956	0.0234803	0.544691	0.0308858	0.3704238	0.361407	0.358714	0.0741223	0.205757	0.0655624	0.343765	0.908873	2.6818	7.285274
8460	-13397.6	-13357.5	-40.1398	0.8207548	0.275669	0.139771	0.197049	0.192477	0.286426	0.143406	0.23358	0.183599	0.207292	0.372301	0.113667	0.175599	0.195916	0.282138	0.193058	0.384743	0.236806	0.196579	0.235061	0.123259	0.212736	0.0837948	0.594629	0.0821954	0.115551	0.0273467	0.0585624	0.0928539	0.102229	0.0798432	0.0532731	0.170339	0.0410885	0.299322	0.158352	0.0638849	0.0901171	0.0523614	0.263207	0.0197321	0.0712495	0.0301148	0.187569	0.0311237	0.329811	0.069885	0.0254497	0.511035	0.0326954	0.39889	0.342661	0.363583	0.0753689	0.218387	0.0999669	0.415358	0.962544	2.52213	7.318749
8470	-13389.9	-13357.5	-32.4275	0.7722912	0.289483	0.135416	0.177912	0.0727968	0.159649	0.172401	0.219557	0.114884	0.127989	0.368566	0.15713	0.120147	0.203215	0.226636	0.152923	0.303762	0.272449	0.191177	0.265858	0.0935862	0.194899	0.093118	0.518526	0.0766421	0.122081	0.00705447	0.048946	0.0631378	0.13494	0.0642514	0.0425598	0.168638	0.0269512	0.147562	0.193498	0.0670072	0.0878581	0.0804842	0.169714	0.0656951	0.0641481	0.0350713	0.249192	0.0273089	0.348926	0.0616669	0.0184792	0.493582	0.0500369	0.3878089	0.358302	0.374328	0.0679642	0.199405	0.0896504	0.395734	0.948971	2.56564	6.54751
8480	-13402.2	-13367.9	-34.3056	0.9006098	0.300846	0.141014	0.18709	0.142637	0.200709	0.215326	0.284631	0.116599	0.134709	0.410176	0.117198	0.132619	0.214399	0.172521	0.248453	0.350434	0.341605	0.249956	0.210628	0.110864	0.146744	0.0791232	0.532381	0.0461855	0.110375	0.0562544	0.0185717	0.0226377	0.0877886	0.128706	0.0760767	0.10965	0.00820528	0.198181	0.128844	0.0576859	0.0780597	0.0613219	0.145093	0.0255544	0.064444	0.041242	0.229788	0.037624	0.365846	0.0525451	0.028889	0.480424	0.0346722	0.3708915	0.373296	0.348766	0.0725649	0.205373	0.116721	0.444695	0.981359	2.45722	6.735328
8490	-13395.5	-13353.7	-41.8478	0.793816	0.3866	0.18685	0.224553	0.160626	0.241193	0.213085	0.322173	0.157082	0.157032	0.403911	0.119102	0.150855	0.189573	0.267579	0.238915	0.341262	0.295456	0.264532	0.294123	0.160568	0.158367	0.102715	0.581667	0.0321139	0.0980965	0.0324666	0.0673892	0.1475	0.09712	0.0530604	0.0639797	0.135223	0.00643906	0.18258	0.138008	0.088604	0.0764675	0.102355	0.174151	0.0298843	0.0577981	0.0611126	0.227379	0.0287299	0.345741	0.060343	0.0230271	0.506355	0.0358035	0.3652743	0.372934	0.353528	0.0741155	0.199423	0.0942422	0.404632	0.955227	2.5459	7.489546
8500	-13392.6	-13351.6	-41.0053	0.7694684	0.293526	0.211963	0.210471	0.161196	0.258738	0.229382	0.27479	0.19377	0.20883	0.402807	0.125559	0.129105	0.284987	0.258651	0.230652	0.378394	0.341383	0.236677	0.288778	0.0787092	0.135269	0.0935434	0.436659	0.0707817	0.0836377	0.0146939	0.0460475	0.0400135	0.0866347	0.0620046	0.0777131	0.216721	0.0172254	0.248708	0.176681	0.0710244	0.0675891	0.0260321	0.337669	0.0658662	0.0462391	0.0206276	0.165549	0.0276363	0.380123	0.0497193	0.0267887	0.469552	0.0461801	0.3643698	0.353186	0.373003	0.0696267	0.204184	0.0890474	0.394545	0.948122	2.56829	7.405299
8510	-13398.9	-13358.9	-39.9882	0.924931	0.352125	0.168842	0.2033	0.111622	0.279574	0.175667	0.27479	0.192584	0.144052	0.378247	0.118287	0.156027	0.232273	0.234829	0.175749	0.445456	0.357889	0.221468	0.231194	0.0957327	0.168482	0.144142	0.376792	0.130078	0.162046	0.0053585	0.0524838	0.0838908	0.0866347	0.0731035	0.0967469	0.191224	0.0104525	0.295365	0.157625	0.0704379	0.0577228	0.0372719	0.290748	0.0058545	0.0435528	0.0224901	0.191368	0.0270672	0.371866	0.0508925	0.0368898	0.459884	0.0534002	0.4002166	0.35909	0.368071	0.0616505	0.211189	0.121743	0.452964	0.986355	2.43894	7.30358
8520	-13400.3	-13358.9	-41.4431	0.578303	0.343028	0.145803	0.207411	0.144579	0.269343	0.143993	0.280067	0.14374	0.177927	0.406198	0.117871	0.199911	0.208833	0.257234	0.202922	0.318594	0.387475	0.207128	0.265414	0.0461955	0.171083	0.158198	0.486616	0.13545	0.105117	0.00875007	0.0807154	0.114535	0.105787	0.0394061	0.0800197	0.153842	0.0051534	0.325427	0.134417	0.0937273	0.0849887	0.046841	0.290748	0.00101432	0.0454094	0.0619097	0.246251	0.0248157	0.42256	0.0425545	0.029658	0.428699	0.0517136	0.3531151	0.353776	0.375762	0.0629149	0.207547	0.0486661	0.299994	0.869833	2.78151	7.449072
8530	-13403.3	-13362.6	-40.6371	0.9106682	0.334034	0.147859	0.146604	0.160773	0.206846	0.195698	0.255611	0.115519	0.184859	0.433652	0.103313	0.183435	0.247477	0.21991	0.223854	0.336603	0.302816	0.22723	0.268682	0.106834	0.158231	0.158198	0.5462	0.101493	0.114736	0.0420904	0.0592805	0.0331706	0.159629	0.0635347	0.0800197	0.145942	0.0493262	0.361416	0.189496	0.0473148	0.0872858	0.0906043	0.167551	0.0113726	0.0204332	0.0159029	0.263643	0.030526	0.428683	0.0370132	0.0273795	0.405845	0.0705533	0.4062667	0.351862	0.373388	0.061888	0.212862	0.118803	0.44815	0.983463	2.44958	7.36848
8540	-13402.8	-13363.7	-39.094	0.8479702	0.307459	0.113841	0.197772	0.165633	0.271504	0.153909	0.233374	0.147453	0.155004	0.437506	0.122838	0.142067	0.187151	0.234743	0.266231	0.344716	0.302816	0.199515	0.235299	0.0549272	0.229233	0.116438	0.556424	0.0685671	0.0480957	0.00771802	0.0996049	0.0442681	0.140099	0.0567401	0.0739232	0.181379	0.00957677	0.237692	0.238741	0.0608229	0.038617	0.0470717	0.286199	0.0224718	0.105566	0.0844558	0.1867	0.0278603	0.407797	0.0483961	0.0300634	0.446276	0.0396071	0.3626919	0.350665	0.362263	0.0652788	0.221793	0.105718	0.425753	0.969409	2.49912	7.214165
8550	-13391.1	-13353.8	-37.2723	0.8411144	0.288178	0.161599	0.230965	0.125579	0.193333	0.17444	0.351106	0.210072	0.120167	0.357971	0.114821	0.109292	0.269022	0.305384	0.161118	0.290373	0.337524	0.22912	0.218883	0.083245	0.174067	0.0788065	0.535996	0.0943287	0.0809341	0.0170369	0.0385351	0.0577499	0.0912724	0.076357	0.0559797	0.119024	0.00306728	0.22588	0.167785	0.0875375	0.0866329	0.0680606	0.223531	0.0313758	0.0317485	0.100105	0.25399	0.0292191	0.364699	0.0545821	0.0260366	0.478	0.0474639	0.4032693	0.364615	0.358814	0.0644688	0.212102	0.104273	0.423175	0.967727	2.50483	7.031996
8560	-13388.4	-13349.3	-39.1074	0.7493258	0.301603	0.181964	0.183229	0.15389	0.18651	0.134552	0.267735	0.183711	0.12761	0.369292	0.117333	0.148802	0.259056	0.305384	0.244188	0.330039	0.33033	0.265992	0.197348	0.115972	0.183509	0.082619	0.485187	0.0757198	0.150956	0.0170369	0.061085	0.0266143	0.128079	0.0416034	0.0645792	0.181939	0.04576	0.246569	0.150128	0.0772695	0.0963603	0.106835	0.250988	0.0197552	0.0364837	0.0406418	0.241244	0.0282745	0.402208	0.0513223	0.0284967	0.443745	0.0459535	0.3705221	0.360234	0.374843	0.0616281	0.203295	0.0847403	0.385903	0.94186	2.5875	7.215504
8570	-13398.3	-13352.3	-46.038	0.7555122	0.292164	0.154404	0.226649	0.176791	0.308598	0.150737	0.26577	0.154011	0.179695	0.365413	0.102882	0.167328	0.244544	0.250927	0.172945	0.410295	0.358283	0.288076	0.287702	0.138456	0.18726	0.132721	0.624674	0.101904	0.140702	0.0130615	0.0974301	0.111949	0.128079	0.132906	0.00740737	0.174494	0.0351446	0.315125	0.136281	0.0318232	0.125338	0.0444239	0.292076	0.0381504	0.0443377	0.0212386	0.276368	0.0289942	0.380219	0.0487641	0.0348525	0.467194	0.0399758	0.3526243	0.354688	0.36633	0.0700104	0.208972	0.0860638	0.388587	0.943822	2.58153	7.908566
8580	-13396.2	-13355.9	-40.3289	0.6448726	0.365699	0.152623	0.187731	0.162558	0.225907	0.138439	0.238791	0.195406	0.207703	0.382805	0.0883463	0.176007	0.172109	0.238408	0.230977	0.314876	0.343558	0.245019	0.312848	0.149741	0.18726	0.121922	0.635112	0.0744652	0.128617	0.00465226	0.0677164	0.0745817	0.107971	0.0888415	0.0365126	0.156146	0.00043402	0.190579	0.179057	0.0566787	0.112529	0.0373776	0.174426	0.0218277	0.0541154	0.034189	0.263097	0.0256333	0.353916	0.0546065	0.0254265	0.489571	0.0508462	0.3300578	0.345246	0.366223	0.0629193	0.225611	0.0624755	0.336316	0.902592	2.69862	7.337658
8590	-13393	-13348.4	-44.5799	0.7938007	0.321873	0.171116	0.224524	0.157764	0.28604	0.146193	0.309309	0.17201	0.153027	0.371819	0.201466	0.146977	0.255252	0.328793	0.230916	0.367734	0.299599	0.293921	0.274674	0.106032	0.21303	0.0963521	0.580301	0.0951392	0.0745854	0.00330109	0.0870383	0.0772538	0.0959432	0.0653929	0.0794544	0.228541	0.00040728	0.329245	0.228615	0.058864	0.0670227	0.0390657	0.236831	0.00889694	0.0242957	0.0182052	0.235937	0.0238764	0.401771	0.0592641	0.0285217	0.451868	0.034699	0.3697334	0.352599	0.371288	0.063363	0.21275	0.0942389	0.404626	0.955222	2.54591	7.762759
8600	-13401.7	-13355.2	-46.4858	0.5963796	0.445033	0.159938	0.23069	0.175327	0.289917	0.185872	0.275131	0.277741	0.147583	0.311853	0.134077	0.124767	0.261035	0.286361	0.30508	0.45335	0.427844	0.2332	0.261969	0.110577	0.176152	0.0938636	0.482376	0.104967	0.0725919	0.0239032	0.0332863	0.084054	0.109855	0.0425784	0.0511953	0.191974	0.000182791	0.237477	0.225766	0.058532	0.0845821	0.0839913	0.335294	0.0451849	0.0611468	0.0366208	0.220423	0.0245721	0.390194	0.0474746	0.0296576	0.474868	0.0332338	0.3448415	0.347474	0.38397	0.0617869	0.206769	0.0523622	0.310254	0.879461	2.75792	7.95334
8610	-13396.1	-13354.1	-41.9732	0.667962	0.328045	0.187751	0.23069	0.175327	0.26719	0.146799	0.24814	0.208201	0.141697	0.46912	0.125431	0.148646	0.327401	0.222709	0.247381	0.34223	0.379815	0.267413	0.308706	0.0634119	0.179193	0.153115	0.483661	0.0585515	0.0783001	0.0167272	0.0841988	0.105725	0.102441	0.0768009	0.0361619	0.127207	0.012523	0.14075	0.175962	0.0601479	0.0737389	0.070792	0.335294	0.00282061	0.0430409	0.0238219	0.225011	0.0264825	0.374816	0.0551774	0.0324988	0.472494	0.038531	0.3410443	0.355003	0.369644	0.064882	0.210471	0.0673625	0.348013	0.912392	2.67223	7.502086
8620	-13391.6	-13356.9	-34.7364	0.9021451	0.250451	0.201578	0.20867	0.116499	0.253399	0.141871	0.234573	0.113022	0.152745	0.346512	0.119919	0.146037	0.259258	0.266211	0.179505	0.306329	0.282893	0.265419	0.264452	0.0953965	0.20565	0.102715	0.437714	0.0724149	0.114257	0.00911065	0.0825934	0.0838127	0.0669608	0.0767631	0.0751538	0.140455	0.051863	0.171879	0.195392	0.0672555	0.0408766	0.0992699	0.171904	0.023657	0.0561127	0.0551343	0.172721	0.0295279	0.345206	0.0560671	0.0389607	0.49382	0.0364185	0.3582326	0.367218	0.357277	0.0664132	0.209091	0.117039	0.445226	0.981684	2.45605	6.778406
8630	-13389.6	-13353.2	-36.4329	0.8535542	0.319221	0.148354	0.224102	0.126	0.207636	0.158564	0.249902	0.135174	0.174786	0.349917	0.214929	0.15014	0.258934	0.243773	0.187981	0.289573	0.28246	0.236301	0.280586	0.0932713	0.194734	0.112735	0.506265	0.076065	0.101117	0.0254814	0.0662628	0.0649555	0.0947405	0.0888214	0.0378293	0.16167	0.03262	0.259206	0.148118	0.0543571	0.0479131	0.0741762	0.198075	0.0299821	0.0116924	0.0220972	0.207535	0.0345797	0.349743	0.0518685	0.0358675	0.492743	0.0351978	0.3772852	0.357905	0.369005	0.0674044	0.205686	0.106893	0.427834	0.970757	2.49452	6.948054
8640	-13388.1	-13354.2	-33.8201	0.8700832	0.288107	0.139455	0.220723	0.147659	0.205726	0.187984	0.246521	0.107669	0.130961	0.328965	0.126982	0.10028	0.198109	0.21591	0.164062	0.360369	0.265806	0.237714	0.203686	0.106932	0.203852	0.133951	0.495568	0.0559071	0.0887975	0.0116206	0.0772418	0.0643099	0.121623	0.0669733	0.0163865	0.172419	0.0459295	0.245319	0.147491	0.0419748	0.0692272	0.0812647	0.184147	0.0467106	0.0194912	0.0795863	0.233365	0.0297854	0.392887	0.0594845	0.0233753	0.443168	0.0512995	0.4022796	0.357721	0.369264	0.0665632	0.206452	0.110361	0.433891	0.974631	2.48112	6.686776
8650	-13391.7	-13359.2	-32.482	0.81924	0.323842	0.159762	0.173449	0.0881452	0.160572	0.176886	0.205846	0.1497	0.123323	0.40525	0.121565	0.112091	0.183465	0.254038	0.144386	0.297849	0.284728	0.207857	0.232315	0.112152	0.123498	0.0951922	0.595067	0.105154	0.143829	0.0389072	0.0448018	0.0537432	0.0982238	0.0591239	0.0350939	0.172419	0.0185034	0.209802	0.15791	0.0464501	0.0542307	0.105145	0.203347	0.0185116	0.0667706	0.0423568	0.147664	0.0318441	0.377591	0.054402	0.0314281	0.436676	0.0680583	0.3578375	0.361203	0.361956	0.0684464	0.208394	0.0996458	0.414766	0.962147	2.52344	6.552963
8660	-13401.6	-13360.1	-41.5174	0.7171975	0.321823	0.180654	0.181072	0.178437	0.251484	0.14575	0.290286	0.126252	0.20157	0.433286	0.140336	0.16243	0.137649	0.306906	0.281039	0.371105	0.303611	0.205038	0.313616	0.12437	0.132301	0.106793	0.483625	0.0756024	0.150055	0.0330747	0.121607	0.0574301	0.123503	0.0869776	0.0345042	0.20768	0.00829328	0.214233	0.16592	0.052173	0.115237	0.0769867	0.209508	0.0234408	0.0154739	0.0205167	0.284856	0.0288958	0.334274	0.052212	0.0174567	0.504722	0.0624395	0.3841918	0.356764	0.365232	0.0700056	0.207998	0.0778648	0.371533	0.931078	2.61952	7.456506
8670	-13395.4	-13352.5	-42.8428	0.7357079	0.329174	0.16455	0.245059	0.152959	0.213702	0.184678	0.276119	0.148478	0.16856	0.392188	0.0720633	0.178265	0.279123	0.208592	0.251264	0.442678	0.290305	0.288775	0.215328	0.0874199	0.188843	0.0930323	0.549434	0.0797521	0.130601	0.00479569	0.0738841	0.0630913	0.139202	0.0627069	0.050312	0.132869	0.0507864	0.26114	0.202064	0.094169	0.0990792	0.0917909	0.213188	0.0446837	0.0593109	0.0294937	0.28554	0.0292806	0.401561	0.0396547	0.0129473	0.455795	0.0607616	0.3437644	0.360009	0.361442	0.0650357	0.213514	0.081826	0.379902	0.937415	2.60086	7.589049
8680	-13395.3	-13355.1	-40.2224	0.8228445	0.352197	0.187736	0.298889	0.20613	0.237111	0.188997	0.283741	0.190519	0.169037	0.329495	0.102559	0.142177	0.186758	0.240637	0.210064	0.304872	0.359791	0.277424	0.2532	0.111326	0.186792	0.0833884	0.534757	0.0838702	0.109942	0.0627457	0.0979107	0.065984	0.0955303	0.0744853	0.0563515	0.171714	0.0314141	0.198039	0.197719	0.0425512	0.0734991	0.0607099	0.154701	0.0353103	0.0327166	0.00470046	0.239515	0.0344871	0.354765	0.045659	0.0254736	0.493182	0.0464339	0.3466489	0.366389	0.353953	0.0703678	0.209291	0.10041	0.416171	0.963089	2.52033	7.327009
8690	-13389.3	-13353.1	-36.1407	0.7870679	0.313637	0.151013	0.189106	0.147794	0.248111	0.162553	0.263698	0.103348	0.175372	0.319008	0.180551	0.135058	0.2054	0.238807	0.192479	0.366185	0.303226	0.287105	0.233039	0.0711057	0.148227	0.0715695	0.528813	0.06025	0.150843	0.0286839	0.0779755	0.0294996	0.100725	0.0757145	0.042478	0.193042	0.00379674	0.144106	0.142341	0.0777336	0.0832741	0.117337	0.233273	0.0487483	0.0380398	0.0394699	0.196298	0.0270965	0.376425	0.0644606	0.0209203	0.454023	0.057075	0.379502	0.350965	0.368993	0.0675736	0.212468	0.0928041	0.401875	0.953306	2.55201	6.918834
8700	-13393.9	-13354.6	-39.2612	0.7528927	0.323993	0.156629	0.237423	0.148404	0.204337	0.137035	0.222992	0.160196	0.157209	0.313057	0.17468	0.141451	0.254899	0.23868	0.197303	0.282574	0.309078	0.192651	0.267299	0.143002	0.177208	0.129749	0.507041	0.0816222	0.183832	0.0224077	0.0450719	0.0482627	0.0694738	0.0713265	0.056228	0.193042	0.0424316	0.165209	0.134213	0.0592706	0.0738667	0.117337	0.265558	0.128433	0.0565317	0.010428	0.329446	0.0277779	0.377991	0.0528444	0.022962	0.455912	0.0625124	0.3606867	0.34465	0.378211	0.0648742	0.212265	0.0855034	0.387454	0.942996	2.58405	7.230883
8710	-13391.7	-13349.7	-42.0213	0.7009538	0.449957	0.109459	0.265458	0.132341	0.220506	0.164903	0.279917	0.159102	0.179512	0.341318	0.140249	0.128982	0.224916	0.293852	0.256023	0.375888	0.371436	0.239374	0.208284	0.0945467	0.237632	0.094722	0.612728	0.0860986	0.115145	0.0410783	0.0515722	0.0802805	0.115146	0.120409	0.0346632	0.167511	0.0279631	0.248782	0.116733	0.0572685	0.0583273	0.0714645	0.223169	0.0329514	0.0267972	0.0420054	0.208422	0.0230408	0.365391	0.0530857	0.0234181	0.48542	0.0496437	0.3401429	0.357304	0.364762	0.0661532	0.211781	0.074392	0.36398	0.925221	2.63641	7.506894
8720	-13390.7	-13352.6	-38.0574	0.6644829	0.270969	0.144281	0.163003	0.17002	0.236086	0.128447	0.228925	0.174946	0.197443	0.355512	0.14019	0.159459	0.21853	0.252155	0.230474	0.358617	0.297435	0.197756	0.24111	0.131765	0.22414	0.103237	0.504896	0.0977714	0.148321	0.0241736	0.0481111	0.0478262	0.101213	0.095326	0.0365673	0.165982	0.0255629	0.275286	0.133211	0.0402057	0.122022	0.149238	0.182255	0.0135444	0.0561345	0.0322355	0.186127	0.0253573	0.419523	0.0456594	0.0308182	0.426936	0.051706	0.3290342	0.364899	0.365627	0.0603857	0.209088	0.066624	0.346279	0.910961	2.67614	7.110509
8730	-13390.5	-13349.4	-41.1625	0.6039839	0.312194	0.180259	0.203906	0.140792	0.187574	0.151105	0.327188	0.166967	0.154151	0.292929	0.143506	0.148912	0.24422	0.33029	0.248524	0.375791	0.329964	0.247085	0.237764	0.0979441	0.189961	0.0927916	0.564408	0.0749266	0.121051	0.0112028	0.0618896	0.0493473	0.0988504	0.125478	0.0769997	0.132292	0.0522586	0.291464	0.151397	0.10236	0.0847465	0.0468522	0.263469	0.0341126	0.0352794	0.062046	0.176763	0.0236417	0.417769	0.0493093	0.022452	0.421748	0.0650803	0.3564554	0.346249	0.372264	0.0643088	0.217178	0.0539308	0.314479	0.883338	2.74825	7.421012
8740	-13386.7	-13347.2	-39.4446	0.6295103	0.358169	0.189566	0.20279	0.132203	0.243504	0.167079	0.246577	0.133389	0.148094	0.309913	0.136261	0.139455	0.207546	0.274735	0.211772	0.311678	0.309406	0.265558	0.313506	0.0987821	0.170796	0.0978852	0.512423	0.0521411	0.136411	0.0321079	0.0950026	0.0651307	0.0987934	0.0959726	0.0810611	0.24487	0.011091	0.260829	0.12255	0.0751972	0.0699684	0.0884996	0.174295	0.0147877	0.0452767	0.0700919	0.234066	0.0260464	0.36391	0.0440608	0.0278299	0.468235	0.0699182	0.3451277	0.35906	0.370647	0.0646942	0.205599	0.059246	0.328283	0.895658	2.71681	7.24923
8750	-13398.9	-13358.4	-40.4165	0.8175988	0.289729	0.167673	0.197985	0.165016	0.229859	0.130558	0.242465	0.15297	0.195019	0.378704	0.122083	0.134978	0.248714	0.356319	0.221926	0.335444	0.232928	0.2873	0.312927	0.143512	0.216344	0.0797237	0.609564	0.049704	0.0966013	0.0456645	0.0611854	0.087916	0.0772288	0.103405	0.0274887	0.117046	0.0286064	0.297663	0.140516	0.0466416	0.0330432	0.094742	0.217598	0.0280449	0.0328531	0.0685328	0.240193	0.0300633	0.400184	0.0543161	0.0140599	0.440399	0.0609773	0.3633689	0.342262	0.378406	0.0659745	0.213358	0.0992977	0.414124	0.961714	2.52486	7.346414
8760	-13398.8	-13362.4	-36.3963	0.8099981	0.331905	0.199119	0.179118	0.156041	0.193387	0.116216	0.252417	0.15297	0.191459	0.330818	0.118037	0.190967	0.232692	0.282813	0.16411	0.335444	0.30271	0.235038	0.293265	0.0953505	0.132927	0.183063	0.49833	0.0649851	0.136584	0.00688328	0.0899347	0.0431733	0.0836031	0.104702	0.0234065	0.132125	0.00631926	0.228843	0.167679	0.0406574	0.0170904	0.0848432	0.149235	0.0928514	0.07422	0.0197243	0.209338	0.0353989	0.341097	0.0419626	0.0225013	0.506029	0.0530113	0.3917791	0.376126	0.352989	0.0690316	0.201854	0.0976844	0.411128	0.959687	2.5315	6.944394
