Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
17050	-13503.9	-13475.6	-28.2819	0.308782	0.153015	0.185201	0.148879	0.258653	0.122655	0.171657	0.145907	0.193292	0.347118	0.137039	0.223393	0.277455	0.22181	0.22929	0.430598	0.316042	0.265842	0.223244	0.137124	0.169631	0.126118	1.3181	0.126652	0.234225	0.0763072	0.286895	0.193482	0.105881	0.0633859	0.0139222	0.0154888	0.0958819	0.00278638	0.0595545	0.0113902	0.129735	0.0295973	0.117981	0.0430686	0.179953	0.00480797	0.0636462	0.0502232	0.31603	0.083343	0.0072065	0.505882	0.0373158	0.09540311	0.3465	0.36525	0.0843294	0.20392	7.965487
17060	-13492.2	-13465	-27.1565	0.305775	0.163517	0.2492	0.1663	0.258653	0.113763	0.232937	0.186136	0.218169	0.321834	0.149614	0.155454	0.242929	0.239616	0.213989	0.455618	0.398192	0.217527	0.278639	0.110672	0.163982	0.147752	1.02348	0.0816114	0.250994	0.0665264	0.294812	0.178852	0.0702079	0.0345154	0.0255169	0.0234427	0.060717	0.0226454	0.055512	0.0177299	0.148302	0.0493735	0.108706	0.0391204	0.18901	0.0284965	0.0906408	0.0492664	0.35491	0.0849174	0.0162291	0.471111	0.0235663	0.1200596	0.33782	0.370676	0.0813132	0.210191	7.85048
17070	-13501.6	-13475.3	-26.2401	0.262913	0.153101	0.239252	0.10374	0.260732	0.111328	0.239134	0.130868	0.216071	0.344314	0.144158	0.169841	0.245756	0.217755	0.172628	0.346943	0.315377	0.301741	0.229172	0.137256	0.166739	0.145744	1.18574	0.124304	0.162244	0.12371	0.240106	0.178289	0.0403365	0.0875816	0.0409484	0.0140131	0.133366	0.0431104	0.0310647	0.0326975	0.183105	0.0822748	0.052461	0.0422668	0.227861	0.0559261	0.0216993	0.0464856	0.299858	0.0960177	0.0112148	0.518136	0.0282878	0.1317317	0.337268	0.370349	0.0912341	0.20115	7.757671
17080	-13506	-13472.5	-33.51	0.345908	0.132607	0.239755	0.126021	0.316772	0.144316	0.202641	0.147979	0.163277	0.395496	0.145014	0.152813	0.254157	0.287909	0.297929	0.363803	0.275664	0.306244	0.18179	0.130365	0.159448	0.148638	1.29936	0.0838698	0.261913	0.113803	0.30123	0.229205	0.0791227	0.0728626	0.0342941	0.0560902	0.0916073	0.124263	0.0581226	0.0300052	0.06785	0.0822748	0.170396	0.0875106	0.202491	0.0654252	0.0577373	0.0425406	0.356068	0.0950744	0.00786344	0.478292	0.0201616	0.098557	0.327905	0.36698	0.0821055	0.22301	8.487981
17090	-13499.9	-13467.3	-32.6054	0.356397	0.230711	0.219541	0.101285	0.249038	0.151255	0.211423	0.152967	0.178758	0.428649	0.107479	0.167487	0.249819	0.303928	0.280561	0.378872	0.35352	0.224831	0.281961	0.168702	0.274557	0.140176	1.27725	0.113431	0.226493	0.112939	0.291948	0.16938	0.05472	0.057049	0.0346107	0.0996047	0.0480775	0.041077	0.0394427	0.00555703	0.0216176	0.0264289	0.184562	0.0469768	0.244418	0.0395818	0.0490725	0.0467548	0.368452	0.0875304	0.0121616	0.463068	0.0220339	0.1122723	0.325349	0.375186	0.0762621	0.223203	8.396151
17100	-13505.3	-13474.1	-31.2714	0.331205	0.173383	0.242944	0.141861	0.287794	0.11609	0.211423	0.124778	0.178758	0.358173	0.131783	0.216572	0.245172	0.234535	0.219835	0.360999	0.271936	0.244206	0.19519	0.184948	0.17766	0.120428	1.34298	0.159213	0.273988	0.0812504	0.312859	0.158214	0.0773933	0.0421482	0.0572956	0.124891	0.0434119	0.00352576	0.0570976	0.017466	0.0447906	0.0625353	0.166803	0.0920055	0.21506	0.0635825	0.0966506	0.0595513	0.339104	0.0773731	0.0194522	0.476614	0.027906	0.1114103	0.315544	0.371877	0.0847118	0.227868	8.262829
17110	-13500.2	-13473.4	-26.8236	0.37915	0.173383	0.238742	0.128576	0.222125	0.127491	0.204768	0.135899	0.226485	0.430668	0.139991	0.157122	0.240234	0.170652	0.27049	0.263949	0.28704	0.300979	0.272168	0.103347	0.199694	0.0939787	1.09486	0.107556	0.212691	0.124934	0.26754	0.228227	0.0864954	0.0967241	0.042621	0.0846357	0.0562669	0.0380133	0.0209612	0.00786881	0.08712	0.0625353	0.0594251	0.0742775	0.208239	0.0327226	0.0559237	0.0569221	0.380433	0.0680532	0.0179785	0.442841	0.0337723	0.1262284	0.32301	0.377733	0.0810382	0.218219	7.816571
17120	-13499	-13472.7	-26.322	0.322008	0.169266	0.231363	0.174074	0.247193	0.107891	0.250071	0.143327	0.203957	0.373143	0.134389	0.131225	0.231881	0.166756	0.215492	0.359906	0.30526	0.242382	0.192381	0.154794	0.217197	0.104866	1.14698	0.166424	0.251559	0.0842676	0.189265	0.140954	0.0279973	0.0734537	0.0395482	0.0846864	0.0924765	0.0177798	0.0256932	0.0326095	0.0703626	0.0659346	0.154633	0.0700759	0.232106	0.0658652	0.0540165	0.0617203	0.354668	0.0671222	0.0146387	0.460339	0.0415116	0.1353239	0.330547	0.354745	0.0916924	0.223016	7.765504
17130	-13493.9	-13468.9	-25.0297	0.27594	0.224501	0.239306	0.16209	0.254775	0.135505	0.217045	0.134928	0.21208	0.36497	0.167151	0.154701	0.259459	0.234243	0.235002	0.304845	0.260859	0.296254	0.276895	0.0975948	0.155135	0.0952149	0.978363	0.119818	0.276065	0.120755	0.168662	0.133672	0.0838591	0.0226626	0.0483918	0.0495492	0.0819938	0.0225537	0.0256932	0.0408284	0.0653038	0.0937464	0.0927904	0.0944595	0.220668	0.0844353	0.0544224	0.0617553	0.298785	0.079874	0.00814303	0.511119	0.0403233	0.1261576	0.321819	0.364108	0.0954006	0.218672	7.637186
17140	-13499.6	-13473.2	-26.3864	0.29427	0.193209	0.231169	0.130033	0.265488	0.134715	0.266087	0.233113	0.172835	0.333698	0.174846	0.202786	0.243727	0.226338	0.197774	0.311657	0.259488	0.241007	0.253254	0.0778376	0.202495	0.113167	1.12836	0.100839	0.16413	0.0543174	0.295226	0.1492	0.0753607	0.0717616	0.018894	0.0876675	0.0641102	0.0134509	0.0139059	0.0587868	0.0720637	0.0504394	0.149929	0.101298	0.253817	0.0531527	0.0366593	0.0610501	0.351314	0.0794969	0.0106242	0.445699	0.0518166	0.1310974	0.327626	0.368697	0.0927821	0.210895	7.772368
17150	-13494.7	-13466.5	-28.2941	0.336284	0.179641	0.21594	0.155961	0.261952	0.153879	0.193479	0.150074	0.163626	0.381667	0.150414	0.126308	0.212757	0.226338	0.196704	0.425519	0.393733	0.254587	0.291983	0.125898	0.183256	0.143186	0.95975	0.108375	0.292405	0.131984	0.240158	0.173172	0.0468257	0.0532712	0.0610852	0.0593055	0.0856425	0.0249536	0.0204863	0.0188944	0.127572	0.0636906	0.115514	0.108859	0.232134	0.0644613	0.0522978	0.0480989	0.323481	0.0879848	0.00722318	0.499162	0.0340505	0.1222335	0.323935	0.370287	0.0932448	0.212532	7.964024
17160	-13497.8	-13471.5	-26.3613	0.277036	0.211629	0.234655	0.184582	0.253728	0.103822	0.213777	0.10654	0.268186	0.350178	0.12708	0.163261	0.232803	0.204393	0.198739	0.341848	0.369301	0.243478	0.284819	0.140017	0.182301	0.124578	1.0389	0.118517	0.257791	0.11666	0.206472	0.128817	0.0914216	0.0497472	0.0360623	0.00526897	0.111206	0.0546302	0.0110263	0.039659	0.132481	0.0457977	0.0830915	0.0505023	0.288208	0.041147	0.0477803	0.0569944	0.323027	0.0774826	0.00796305	0.49923	0.035303	0.1102984	0.309651	0.380906	0.0970657	0.212378	7.77193
17170	-13497.8	-13470.9	-26.9309	0.351214	0.183981	0.17029	0.167076	0.275916	0.0982285	0.185376	0.140333	0.205537	0.374902	0.131283	0.179326	0.22737	0.285606	0.250042	0.470553	0.300473	0.257745	0.266502	0.143345	0.205163	0.122603	1.09771	0.0903159	0.268589	0.0710538	0.231612	0.0976919	0.0997806	0.0262973	0.0509835	0.0351533	0.0901052	0.00519238	0.0594548	0.00970512	0.163283	0.0457977	0.0810287	0.0521053	0.154405	0.0555294	0.0474107	0.0538381	0.339743	0.0857203	0.00620665	0.477761	0.0367302	0.1385052	0.317496	0.376172	0.0921184	0.214214	7.826074
17180	-13496.7	-13464.1	-32.6675	0.375386	0.164108	0.172022	0.179972	0.299739	0.14061	0.240515	0.177065	0.158179	0.415972	0.127555	0.177223	0.242425	0.294138	0.226218	0.4041	0.349278	0.257692	0.315523	0.121199	0.207494	0.115932	1.14608	0.10321	0.268589	0.0823139	0.255755	0.194841	0.0839038	0.029961	0.0524864	0.0732502	0.0880339	0.0961465	0.0667477	0.00400171	0.0904199	0.0365077	0.145215	0.0610258	0.250871	0.0426102	0.0675546	0.0428348	0.293383	0.0837593	0.00983654	0.527707	0.0424795	0.117187	0.332799	0.366563	0.101546	0.199092	8.401865
17190	-13495	-13464.8	-30.2535	0.367132	0.206444	0.170931	0.166746	0.255265	0.178535	0.258396	0.160817	0.14025	0.398584	0.160473	0.180532	0.232088	0.244573	0.254437	0.411076	0.315818	0.257692	0.272314	0.115758	0.192379	0.135342	1.1925	0.0947123	0.293221	0.0668728	0.145251	0.128544	0.110113	0.0271454	0.0304476	0.0732797	0.0716912	0.0424144	0.0427245	0.0108159	0.0925599	0.0628873	0.17814	0.0649779	0.249355	0.0458399	0.0611873	0.0495577	0.327226	0.0847175	0.0122417	0.491278	0.034979	0.1191826	0.324148	0.37256	0.0948789	0.208413	8.160262
17200	-13497.1	-13470.8	-26.2235	0.254127	0.206444	0.19325	0.133823	0.253367	0.194357	0.152541	0.149992	0.159215	0.32459	0.135941	0.176942	0.2697	0.292351	0.256393	0.258761	0.290644	0.320721	0.274222	0.130322	0.181917	0.123084	1.11389	0.121173	0.305689	0.0825891	0.260696	0.134224	0.0334422	0.0192528	0.0670812	0.0804662	0.0712302	0.0622848	0.0533079	0.0186703	0.0705875	0.0198736	0.180372	0.047739	0.135465	0.0796764	0.067021	0.0581673	0.329894	0.0837036	0.00831941	0.485398	0.0345181	0.1174533	0.330631	0.367944	0.0857823	0.215642	7.757435
17210	-13496.3	-13472.4	-23.8577	0.273607	0.171569	0.213223	0.212277	0.228519	0.162495	0.24712	0.129315	0.153949	0.333772	0.153799	0.12662	0.266137	0.195675	0.202571	0.289059	0.293701	0.224831	0.230878	0.163239	0.160821	0.164458	1.05057	0.142958	0.222561	0.0625543	0.174828	0.177924	0.0816068	0.0272024	0.0848497	0.057243	0.130277	0.071913	0.0497865	0.0168679	0.0662703	0.0372662	0.174569	0.0305469	0.174672	0.0338414	0.0534497	0.0646362	0.327165	0.0825016	0.0175375	0.46306	0.0451002	0.132152	0.315363	0.375413	0.0835474	0.225677	7.519391
17220	-13503.6	-13476.7	-26.914	0.272203	0.107994	0.194244	0.122915	0.198673	0.127589	0.211437	0.178721	0.134091	0.350069	0.148159	0.152098	0.315789	0.289614	0.232709	0.238641	0.35468	0.238223	0.261486	0.112239	0.183887	0.158372	1.1327	0.18972	0.322919	0.0981651	0.206373	0.117276	0.116162	0.0264842	0.0767933	0.0508405	0.0512624	0.0542005	0.0282405	0.0567301	0.0942085	0.0584863	0.136891	0.0869521	0.234885	0.0735939	0.0308083	0.0492192	0.36391	0.0697223	0.01497	0.45837	0.0438079	0.1070706	0.333983	0.361524	0.0811887	0.223305	7.827523
17230	-13494.4	-13465.6	-28.8035	0.326957	0.177166	0.27085	0.12064	0.222145	0.135232	0.241117	0.129487	0.190439	0.431214	0.138956	0.211769	0.266626	0.20043	0.235191	0.413178	0.39735	0.26643	0.296252	0.101924	0.164404	0.110604	1.1056	0.0803868	0.281139	0.0520666	0.25648	0.1435	0.0752474	0.014148	0.0696817	0.0568679	0.0605726	0.0524043	0.0306607	0.0168049	0.0673786	0.0743934	0.133539	0.103197	0.182718	0.0564216	0.0547463	0.0583464	0.398046	0.0559458	0.0131548	0.43242	0.042087	0.1086314	0.336844	0.368918	0.0757802	0.218457	8.016315
17240	-13508.8	-13480.5	-28.3307	0.287491	0.116274	0.23879	0.199049	0.283101	0.135243	0.184784	0.161103	0.17783	0.528864	0.142606	0.184898	0.223172	0.197548	0.203864	0.316316	0.367351	0.285581	0.209183	0.101924	0.241813	0.115314	0.930528	0.09211	0.277716	0.135164	0.282379	0.208963	0.0937123	0.00492748	0.0632888	0.119736	0.0472223	0.0939053	0.0369678	0.00605713	0.0746852	0.0743934	0.128905	0.0818001	0.21851	0.0402233	0.0554269	0.0579042	0.376856	0.058931	0.0186594	0.450089	0.0375606	0.1118004	0.339116	0.372089	0.0696675	0.219128	7.96872
17250	-13493.5	-13469.3	-24.2716	0.328594	0.150466	0.213437	0.133958	0.222253	0.157148	0.244423	0.110749	0.200897	0.312759	0.101416	0.173041	0.234166	0.194579	0.180199	0.291136	0.329448	0.277407	0.227788	0.118381	0.216313	0.102038	1.06	0.0659589	0.15358	0.0956308	0.256213	0.18784	0.0578757	0.037203	0.0480175	0.0592334	0.124358	0.062378	0.0520882	0.0294564	0.0923551	0.0553499	0.122335	0.0782504	0.212418	0.118509	0.0736485	0.0552291	0.377932	0.0646437	0.0184368	0.448608	0.0351509	0.1069962	0.332735	0.374246	0.0749121	0.218107	7.563292
17260	-13505.4	-13473.7	-31.6784	0.344774	0.141713	0.257147	0.158227	0.24048	0.105901	0.200353	0.0801443	0.148854	0.447293	0.101416	0.229631	0.275273	0.228803	0.206126	0.340062	0.339964	0.277887	0.231019	0.11015	0.162901	0.101013	1.36481	0.160595	0.233941	0.134567	0.318052	0.127502	0.137471	0.0573493	0.0814146	0.0721551	0.0721029	0.0947651	0.00907575	0.0217675	0.0966011	0.0218667	0.126534	0.0982169	0.223143	0.035777	0.086323	0.0588774	0.332448	0.0741268	0.0102303	0.4737	0.0506177	0.1151242	0.328031	0.367806	0.0831373	0.221026	8.303159
17270	-13500.2	-13473.9	-26.281	0.299096	0.128253	0.221854	0.136644	0.356791	0.123113	0.245812	0.146174	0.180264	0.38761	0.181245	0.162527	0.241396	0.198955	0.224396	0.269558	0.277755	0.211821	0.276453	0.128924	0.247538	0.118992	1.14399	0.141057	0.151409	0.0586569	0.275859	0.113932	0.0877173	0.0382902	0.0605563	0.0799204	0.0582963	0.0457615	0.0260145	0.0442832	0.141123	0.0126569	0.116879	0.0825274	0.227074	0.0639607	0.0285763	0.0654333	0.329907	0.0686015	0.0094519	0.488518	0.0380881	0.1121965	0.34121	0.360961	0.0836014	0.214227	7.763718
17280	-13497.4	-13467	-30.4052	0.320775	0.160963	0.293396	0.103311	0.241408	0.128603	0.20964	0.159287	0.155692	0.413213	0.13898	0.185075	0.276639	0.247104	0.254833	0.391242	0.263048	0.243518	0.256669	0.0967807	0.183839	0.159242	1.29553	0.11021	0.289236	0.139189	0.238418	0.101454	0.0669269	0.0670823	0.04139	0.0653959	0.0652407	0.0518508	0.00942091	0.0616124	0.125782	0.00284982	0.15754	0.0761201	0.246292	0.0383417	0.0436241	0.0602994	0.352652	0.0705184	0.0111958	0.47515	0.0301846	0.1059201	0.32337	0.365543	0.0843545	0.226733	8.176757
17290	-13499	-13472	-26.9466	0.355569	0.17931	0.196379	0.174198	0.259425	0.153767	0.257143	0.155374	0.186032	0.348267	0.138441	0.142163	0.255372	0.228811	0.308661	0.371863	0.314239	0.279089	0.209679	0.0945458	0.201602	0.0948417	1.13161	0.115987	0.200246	0.0702604	0.232954	0.187782	0.113426	0.0240694	0.0559088	0.0623741	0.0541981	0.0704629	0.00474042	0.0562441	0.107824	0.0280665	0.0726253	0.041354	0.189382	0.0439824	0.0611728	0.0591565	0.366694	0.0727959	0.00926383	0.449132	0.0429582	0.1204966	0.344902	0.356039	0.0842062	0.214853	7.82944
17300	-13497.9	-13470.1	-27.7992	0.317127	0.160294	0.210896	0.180263	0.264309	0.134112	0.231109	0.17534	0.153062	0.310074	0.11212	0.19316	0.2731	0.293507	0.143777	0.390089	0.358702	0.289039	0.29649	0.126679	0.213365	0.119527	0.999294	0.114002	0.181875	0.100768	0.313196	0.130374	0.0715653	0.025734	0.0925354	0.0160355	0.0738976	0.108065	0.0120463	0.0471869	0.11494	0.0478932	0.0936381	0.0571263	0.226093	0.0765453	0.0663122	0.0561413	0.358481	0.0720108	0.00387658	0.460069	0.0494214	0.1149036	0.335149	0.361124	0.0817814	0.221945	7.915266
17310	-13495.6	-13465.4	-30.2793	0.350102	0.125724	0.188345	0.13981	0.245153	0.120823	0.286993	0.142121	0.153766	0.414567	0.134545	0.156379	0.214363	0.224208	0.259801	0.328065	0.279831	0.278697	0.273977	0.129211	0.137484	0.100025	1.33008	0.169029	0.251804	0.033085	0.27527	0.174304	0.0850584	0.0551163	0.0679325	0.0322556	0.142044	0.0786605	0.0215124	0.0707508	0.0657101	0.0171327	0.180063	0.0630167	0.20381	0.0622601	0.101381	0.0481769	0.336107	0.0746489	0.00611139	0.476313	0.0586429	0.1049398	0.344035	0.356811	0.0817619	0.217393	8.16427
17320	-13497.6	-13467.8	-29.8452	0.302489	0.170849	0.245757	0.117114	0.223765	0.168489	0.285827	0.134775	0.257061	0.402076	0.123578	0.172689	0.258461	0.273244	0.248609	0.311289	0.342428	0.233025	0.313833	0.129211	0.204131	0.107562	1.1673	0.0914481	0.200678	0.0820198	0.306052	0.121432	0.100392	0.0969873	0.0679325	0.0317318	0.0511085	0.0351884	0.0283917	0.0329143	0.0542979	0.0206101	0.1734	0.0516505	0.238807	0.0696952	0.0718703	0.0559748	0.304833	0.0664389	0.00357417	0.516315	0.0528641	0.1118536	0.343896	0.354301	0.0858591	0.215944	8.120173
17330	-13493	-13464.9	-28.1703	0.325403	0.15426	0.19036	0.106933	0.258064	0.126833	0.225025	0.107538	0.223399	0.388713	0.137606	0.173786	0.203183	0.205631	0.208423	0.348754	0.326189	0.242803	0.250651	0.0888727	0.17328	0.0832713	1.31555	0.130742	0.280871	0.0855529	0.218957	0.149919	0.0660292	0.0450438	0.0679325	0.096476	0.0732433	0.0717009	0.0750591	0.0265547	0.0956333	0.0614112	0.156028	0.090331	0.164074	0.0617802	0.0711848	0.0480192	0.349437	0.0731288	0.00191922	0.481371	0.0461248	0.1081461	0.352002	0.353455	0.0870937	0.207449	7.953051
17340	-13497.1	-13462.1	-35.0214	0.294452	0.131413	0.254686	0.142791	0.327906	0.0745568	0.223836	0.17386	0.205352	0.409314	0.170145	0.111112	0.309158	0.249139	0.268652	0.338928	0.313303	0.264594	0.271651	0.155351	0.284235	0.0979248	1.33249	0.121879	0.297677	0.0943973	0.28142	0.173771	0.0660292	0.0164959	0.112819	0.0504629	0.111023	0.121452	0.0428766	0.0278931	0.0523718	0.0333374	0.189113	0.0457427	0.275204	0.0582969	0.0615731	0.0493567	0.325585	0.0681849	0.0100458	0.505112	0.041715	0.1028668	0.343894	0.369963	0.0824434	0.2037	8.638687
17350	-13508.4	-13466.3	-42.0943	0.303801	0.20189	0.242402	0.199338	0.229082	0.158296	0.305746	0.178175	0.191261	0.44826	0.187883	0.151425	0.303431	0.214804	0.311647	0.440258	0.449539	0.273561	0.295208	0.123484	0.212205	0.16847	1.43274	0.109723	0.36241	0.136255	0.305124	0.129779	0.0445842	0.00673692	0.077159	0.0565538	0.0902491	0.121452	0.071671	0.0135868	0.0887909	0.0807401	0.200372	0.0474351	0.24176	0.0785631	0.0615731	0.0470574	0.32967	0.0679417	0.00809175	0.512978	0.0342609	0.0884376	0.328206	0.37279	0.0803965	0.218607	9.347421
17360	-13502.3	-13467.3	-35.0381	0.285517	0.208712	0.216679	0.17651	0.306013	0.119844	0.311194	0.204246	0.16103	0.461737	0.162046	0.170414	0.202823	0.279513	0.266369	0.342498	0.402696	0.239622	0.320936	0.0967306	0.170198	0.120008	1.21586	0.109897	0.15951	0.0640279	0.305124	0.258019	0.0653913	0.0708042	0.0582115	0.0687205	0.118412	0.0984081	0.0470246	0.0287872	0.0430507	0.0333231	0.165905	0.0712422	0.25343	0.0851858	0.0941475	0.0475354	0.308357	0.0794179	0.0109299	0.530478	0.0232813	0.1082125	0.33535	0.363207	0.0866913	0.214752	8.63982
17370	-13496.9	-13464.7	-32.1841	0.345847	0.151377	0.238301	0.101999	0.325401	0.187428	0.245302	0.154025	0.216548	0.403413	0.156506	0.175744	0.295002	0.229677	0.252714	0.342498	0.348271	0.31444	0.266575	0.12055	0.193787	0.184395	1.23757	0.120992	0.281468	0.0725102	0.247279	0.18365	0.0756956	0.0412949	0.0280063	0.0144424	0.0406468	0.0555202	0.010722	0.0233091	0.0605731	0.0333231	0.15172	0.110914	0.206758	0.0367652	0.0705403	0.0460672	0.322893	0.0870501	0.0127225	0.492837	0.0384297	0.1173749	0.328523	0.378017	0.086551	0.206909	8.353506
17380	-13500.5	-13467.4	-33.1365	0.243498	0.151351	0.230252	0.12663	0.220766	0.139068	0.23255	0.153809	0.165008	0.443835	0.193387	0.159011	0.253257	0.261756	0.277545	0.310694	0.350552	0.332707	0.249535	0.128424	0.1759	0.171975	1.32899	0.126438	0.214861	0.0627382	0.275001	0.130056	0.0593847	0.085557	0.0827097	0.032205	0.0561234	0.0493466	0.0094147	0.0158844	0.103254	0.0785896	0.229394	0.0967365	0.253676	0.10535	0.0817616	0.0487003	0.37402	0.0651026	0.00650031	0.444874	0.060803	0.1149373	0.343335	0.369327	0.0736117	0.213727	8.448985
17390	-13496.1	-13467	-29.1432	0.369329	0.135984	0.234853	0.102543	0.244032	0.198712	0.2275	0.165642	0.179544	0.370038	0.128083	0.217318	0.205366	0.261756	0.276522	0.293236	0.272061	0.318121	0.249535	0.131391	0.177338	0.094471	1.19189	0.158086	0.172221	0.0899334	0.241702	0.209904	0.0842136	0.0390999	0.0847739	0.0677663	0.10166	0.0704917	0.065322	0.0404251	0.0673372	0.0593188	0.112218	0.0536142	0.1897	0.0529541	0.0443036	0.0478565	0.387322	0.0800181	0.00280299	0.427622	0.0543785	0.1085114	0.323481	0.39362	0.0727595	0.21014	8.050307
17400	-13491.1	-13461.9	-29.176	0.314912	0.191011	0.221336	0.0982416	0.201352	0.172908	0.248002	0.156798	0.182113	0.337316	0.179265	0.189436	0.232691	0.180616	0.200162	0.289643	0.352204	0.257295	0.266936	0.102907	0.161407	0.117051	1.31744	0.115791	0.272998	0.084914	0.270182	0.180799	0.0820034	0.0587304	0.0673022	0.0427444	0.0763805	0.101004	0.0365947	0.0323924	0.0884129	0.0593188	0.114254	0.0678299	0.186623	0.0567353	0.0886552	0.0438173	0.367623	0.0773292	0.00189504	0.45553	0.0538049	0.09723682	0.328058	0.376586	0.0780046	0.217351	8.054706
17410	-13505.7	-13470.3	-35.4336	0.259326	0.144434	0.260418	0.122286	0.336769	0.135422	0.181234	0.108194	0.208044	0.44032	0.10749	0.198925	0.232174	0.299599	0.217856	0.297023	0.324214	0.336213	0.241587	0.112008	0.230874	0.169623	1.47065	0.105975	0.207836	0.0869966	0.3111	0.210953	0.0507878	0.0453014	0.100146	0.0603717	0.0752573	0.0508626	0.0220193	0.0448426	0.101929	0.128766	0.165126	0.0563646	0.268708	0.0987128	0.0523221	0.0452188	0.306157	0.0710685	0.00326458	0.516416	0.0578749	0.1113245	0.343401	0.374281	0.0757207	0.206598	8.679059
17420	-13489.2	-13462.7	-26.5376	0.311331	0.147386	0.247704	0.151546	0.240853	0.123843	0.213153	0.122877	0.192877	0.32976	0.165267	0.170253	0.268283	0.201713	0.214824	0.324705	0.325011	0.222364	0.275837	0.137532	0.23151	0.169623	1.06814	0.10414	0.269287	0.0877039	0.257647	0.113388	0.0605895	0.021822	0.0524145	0.0534465	0.0696214	0.0299461	0.014313	0.0181234	0.131049	0.0949971	0.174957	0.0857826	0.178167	0.0398559	0.0749548	0.0547299	0.328368	0.081416	0.00170985	0.473012	0.0607642	0.11997	0.33337	0.377494	0.0825384	0.206598	7.788598
17430	-13490.8	-13464.6	-26.1403	0.261952	0.103931	0.220921	0.145221	0.212862	0.129864	0.213171	0.166806	0.205483	0.327923	0.120695	0.200201	0.219936	0.209713	0.239668	0.330823	0.288851	0.230165	0.267897	0.132445	0.243735	0.119869	1.07938	0.16545	0.206998	0.107969	0.229645	0.157291	0.0672481	0.0338947	0.0567381	0.034471	0.0764195	0.119411	0.0392418	0.0138988	0.167091	0.0747398	0.131611	0.047804	0.220872	0.0473562	0.0796199	0.0563276	0.329282	0.0745624	0.00411843	0.477294	0.0584158	0.1157368	0.328683	0.366377	0.083492	0.221447	7.749289
17440	-13499.2	-13465.4	-33.7758	0.34672	0.152143	0.233754	0.165157	0.300327	0.182101	0.196358	0.165798	0.182238	0.401	0.0842832	0.193062	0.28664	0.211035	0.317496	0.385135	0.389526	0.267362	0.285334	0.103602	0.208117	0.112932	1.18899	0.109066	0.223492	0.105539	0.277627	0.154025	0.0696284	0.032874	0.0919739	0.0287894	0.0712575	0.145222	0.0548768	0.0467677	0.133634	0.0519823	0.137131	0.0537964	0.217623	0.0806377	0.0694957	0.0442257	0.32418	0.0677949	0.00687426	0.501535	0.0553899	0.09871112	0.348482	0.365608	0.0785923	0.207318	8.514545
17450	-13502.5	-13470.9	-31.5262	0.284017	0.179836	0.250423	0.165157	0.24525	0.102462	0.269807	0.105301	0.192368	0.395291	0.157947	0.187159	0.276606	0.258855	0.245637	0.368435	0.416272	0.234516	0.245687	0.118636	0.216878	0.109733	1.15476	0.109066	0.334183	0.0573899	0.228341	0.187014	0.0645754	0.00345332	0.0893899	0.0207451	0.045437	0.142399	0.0537187	0.0307583	0.142984	0.0424029	0.179758	0.0427278	0.196064	0.0653223	0.0711584	0.0518736	0.299341	0.0676474	0.00559143	0.531732	0.0438143	0.1153723	0.35061	0.35062	0.083687	0.215084	8.28792
17460	-13498.3	-13475.8	-22.4733	0.30037	0.160965	0.222575	0.177964	0.229706	0.135552	0.269807	0.125339	0.154198	0.347706	0.110675	0.147302	0.259729	0.21659	0.253629	0.3181	0.250846	0.23949	0.204306	0.118916	0.185715	0.116255	1.1004	0.135377	0.23531	0.0756345	0.226504	0.118969	0.0815448	0.0175133	0.0316527	0.0117632	0.054524	0.0243695	0.0250977	0.0109403	0.0945798	0.0735298	0.123716	0.0514962	0.23282	0.0504186	0.0623917	0.0585755	0.314406	0.0758723	0.00158264	0.501728	0.0478359	0.09874387	0.348714	0.342417	0.0895398	0.219329	7.384286
17470	-13497.6	-13470.8	-26.8112	0.274251	0.190209	0.216654	0.116701	0.228764	0.131443	0.231841	0.185571	0.170394	0.347173	0.128771	0.145863	0.26053	0.299533	0.196223	0.338649	0.280343	0.289834	0.219077	0.11246	0.218956	0.0911684	1.1738	0.128369	0.194273	0.0384585	0.29288	0.145748	0.0902658	0.0464143	0.0612296	0.04077	0.0897401	0.090259	0.0399423	0.0297371	0.156351	0.019658	0.101458	0.0509326	0.207213	0.0835125	0.0623917	0.0487236	0.301671	0.0896932	0.00162591	0.497661	0.0606249	0.1013433	0.32789	0.377329	0.0922529	0.202528	7.817814
