Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
1698	0	-5387.52	-5409.51	21.9961	0.100591	0.096465	0.0996616	0.0647454	0.0955921	0.0479791	0.0752663	0.0607232	0.083973	0.0903986	0.0259774	0.0144488	0.0915893	0.0694721	0.0709179	0.0650107	0.114097	0.0498951	0.0746296	0.0534948	0.0377768	0.0207926	0.140144	0.0771165	0.0171252	0.0427434	0.0427646	0.0199692	0.0260729	0.0131367	0.0193236	0.0117398	0.0357936	0.0193747	0.0157696	0.0110923	0.0342343	0.0581098	0.0298998	0.023848	0.0333539	0.0338311	0.0803537	2.289295
1699	1	-5390.69	-5412.8	22.1092	0.0899335	0.0563565	0.0623581	0.0809168	0.0715761	0.055892	0.0803231	0.0857505	0.106857	0.0869046	0.0308463	0.0317522	0.0835214	0.0573384	0.0989339	0.0784864	0.0738925	0.0592603	0.0824126	0.0336223	0.0339966	0.0314644	0.158475	0.0335505	0.0390147	0.0250846	0.0238	0.0362258	0.0523053	0.0706981	0.0177701	0.028781	0.00891734	0.018909	0.0281934	0.0374729	0.0130013	0.0175503	0.0571154	0.0247451	0.0351265	0.0160882	0.0627714	2.277991
1700	0	-5390.49	-5412.83	22.3381	0.091421	0.0335452	0.0804208	0.0518734	0.0741413	0.0624209	0.11535	0.0673891	0.102673	0.0794693	0.0458053	0.01486	0.095197	0.0456245	0.106485	0.0573206	0.0969396	0.0521365	0.0746296	0.0424384	0.0239412	0.0180301	0.183557	0.0656896	0.024734	0.0425198	0.0226973	0.0100649	0.0178854	0.0260407	0.0257124	0.0342128	0.0343693	0.02904	0.0240138	0.021289	0.034674	0.0533081	0.00939891	0.00626941	0.0558058	0.019521	0.0821848	2.2551
1701	1	-5401.62	-5422.71	21.0933	0.0930532	0.0311698	0.09917	0.0462077	0.0553777	0.0537785	0.135236	0.0705055	0.0821006	0.0833311	0.0218718	0.0279399	0.110342	0.0480342	0.0715081	0.108405	0.106097	0.0692383	0.0635006	0.0689493	0.0549822	0.0245755	0.155244	0.0304361	0.0150037	0.0256482	0.0613987	0.080058	0.0226999	0.0752328	0.0153917	0.0273742	0.0175384	0.0166241	0.0175365	0.0212604	0.0279278	0.0366076	0.0528031	0.0778808	0.0335648	0.0233358	0.0206346	2.379574
1702	0	-5387.79	-5410.34	22.5567	0.133884	0.06273	0.0804208	0.0500936	0.0858085	0.0509554	0.108671	0.0546627	0.0700122	0.0950052	0.014294	0.0247732	0.0817729	0.0408822	0.0914451	0.0539251	0.0962393	0.0607166	0.0485712	0.0450207	0.0341793	0.0314824	0.151689	0.0396853	0.0355964	0.0320693	0.0283501	0.0112974	0.0359295	0.0193938	0.0276601	0.0252371	0.029047	0.0385572	0.0240138	0.00960382	0.027715	0.0782141	0.0252765	0.0211962	0.0872204	0.0280282	0.0419137	2.23324
1703	1	-5397.1	-5420.51	23.4089	0.0621579	0.0708247	0.0755883	0.0460493	0.0528015	0.0424776	0.0893166	0.0522929	0.0824793	0.101629	0.0231856	0.0375381	0.0935936	0.0322421	0.0896736	0.070916	0.0942188	0.0527063	0.0406365	0.0170803	0.0297926	0.0547791	0.138445	0.0345614	0.0109531	0.0328205	0.0531263	0.0459046	0.0466786	0.0647996	0.0282014	0.0386902	0.0209989	0.0115587	0.0190097	0.00866524	0.0510201	0.0442808	0.0547872	0.0225022	0.0514433	0.0228725	0.0347163	2.148015
1704	0	-5390.83	-5413.17	22.342	0.0970931	0.0545512	0.0904924	0.0772788	0.0816286	0.112168	0.110354	0.0347145	0.0930712	0.0867349	0.0248493	0.0209063	0.0685354	0.0661536	0.1047	0.0579053	0.0806996	0.054212	0.0563997	0.0450931	0.0344665	0.0225822	0.136931	0.04384	0.0263763	0.0405147	0.0207682	0.0147431	0.0359295	0.0310556	0.0127977	0.0184462	0.046466	0.0421618	0.00720802	0.0152874	0.0416564	0.0681368	0.0186735	0.0268179	0.0324345	0.0387331	0.0611385	2.254705
1705	1	-5389.56	-5411.22	21.6624	0.105105	0.0525087	0.0916098	0.0487663	0.0858588	0.0679578	0.0950606	0.0668005	0.100461	0.101607	0.0530653	0.0386281	0.084854	0.0479945	0.0869514	0.0558075	0.0961562	0.0654436	0.0410822	0.061333	0.0323833	0.0405404	0.127099	0.0347577	0.0387844	0.0101668	0.0494855	0.0777251	0.054767	0.0681349	0.0215493	0.010985	0.0123264	0.0121953	0.00667867	0.017631	0.0152037	0.0427639	0.100737	0.0276235	0.0233875	0.0150192	0.0356685	2.322665
1706	0	-5392.12	-5414.98	22.8619	0.0923658	0.0688004	0.0809618	0.0628537	0.0800779	0.0651973	0.116132	0.0389988	0.100344	0.0850224	0.0343853	0.0330182	0.0880945	0.0748013	0.0781719	0.0942379	0.106191	0.0587091	0.0641219	0.0340423	0.0265822	0.0257445	0.113325	0.034888	0.0307146	0.0193598	0.0157316	0.0306428	0.0478194	0.0191457	0.0137039	0.0264252	0.0143207	0.0167448	0.0304314	0.00899172	0.0629672	0.0412313	0.0105683	0.0180056	0.0470255	0.0404307	0.0513925	2.20272
1707	1	-5392.27	-5415.37	23.1056	0.095184	0.067059	0.0929171	0.0529281	0.101211	0.0623115	0.0812597	0.0713627	0.0848603	0.0806473	0.0443725	0.0225239	0.0601684	0.0694306	0.0939453	0.0791701	0.090146	0.0633312	0.0784936	0.0271996	0.0338571	0.0409163	0.108929	0.0196901	0.0216125	0.0156007	0.0270745	0.0319486	0.0296208	0.102588	0.0158645	0.0314486	0.0174376	0.00900127	0.0186957	0.00495951	0.00905281	0.0294505	0.063137	0.015674	0.0404131	0.0269103	0.0459464	2.17835
1708	0	-5386.51	-5410.68	24.171	0.0837336	0.0476925	0.081854	0.0460865	0.1035	0.0438503	0.0615756	0.0599401	0.118265	0.0935596	0.0304619	0.0352883	0.103292	0.0458657	0.0781719	0.0593528	0.0777295	0.0529248	0.0494688	0.0321912	0.034956	0.0464801	0.108512	0.0325665	0.0192285	0.0380503	0.0317132	0.00981921	0.0451674	0.00576722	0.0176824	0.0204396	0.035372	0.0288967	0.0201191	0.0240713	0.0543613	0.058271	0.0161566	0.00486875	0.0440635	0.0287976	0.0416418	2.071807
1709	1	-5390.64	-5411.15	20.512	0.112334	0.0960825	0.0994287	0.0536486	0.105217	0.0770269	0.0757139	0.035139	0.105782	0.0837921	0.0278604	0.0454608	0.103232	0.0845504	0.100256	0.0648157	0.10124	0.0639451	0.0648034	0.0476581	0.0295172	0.0383615	0.156029	0.042156	0.0302509	0.0256991	0.0459997	0.0343589	0.0670497	0.0617679	0.022886	0.0300128	0.0138414	0.0264737	0.0253583	0.00951511	0.017453	0.0370539	0.0316457	0.0423482	0.044507	0.0163175	0.0411219	2.437711
1710	0	-5386.28	-5408.38	22.0947	0.118428	0.07481	0.0750791	0.0476058	0.0731798	0.0729231	0.0915004	0.0553422	0.133054	0.0705699	0.0278633	0.0251024	0.080048	0.0451034	0.0590341	0.0627259	0.0990448	0.0752859	0.0522502	0.0321912	0.034956	0.0285353	0.165329	0.0388952	0.0285104	0.0598871	0.0475714	0.017241	0.0336098	0.0167467	0.0154333	0.0385671	0.0370398	0.0427188	0.0176391	0.00921918	0.0597718	0.0674064	0.0194168	0.00987836	0.0536017	0.015316	0.0510088	2.279441
1711	1	-5396.3	-5416.78	20.4837	0.125195	0.0669563	0.10288	0.0442778	0.09438	0.0502406	0.12318	0.0829356	0.109223	0.0802305	0.0332676	0.0332253	0.0778126	0.0986853	0.0861877	0.0936174	0.0743619	0.0500438	0.0806124	0.0401523	0.00992271	0.0143008	0.132431	0.03635	0.0451522	0.0392733	0.0260969	0.0587431	0.0396769	0.0563184	0.0137823	0.0325385	0.0179272	0.0324064	0.0253583	0.0077931	0.025912	0.0191669	0.0821175	0.034737	0.0469719	0.0321469	0.0639475	2.440535
1712	0	-5387.87	-5409.63	21.759	0.0782511	0.0704319	0.0769117	0.046228	0.0901247	0.0656338	0.116624	0.0613327	0.0884634	0.0836568	0.0278633	0.0246617	0.0982921	0.0997682	0.0999035	0.0816911	0.074151	0.0739251	0.0790522	0.0464765	0.0172145	0.0320086	0.135137	0.0440532	0.0257027	0.0383737	0.0290872	0.0137984	0.0492276	0.0244307	0.0236784	0.0250987	0.0440898	0.0214368	0.0116044	0.0151583	0.0401665	0.089546	0.0179211	0.0148411	0.0336552	0.0205358	0.0627986	2.313007
1713	1	-5384.37	-5406.2	21.8298	0.0940665	0.0608924	0.119548	0.0500197	0.09438	0.0475031	0.0988508	0.054053	0.0863589	0.0925164	0.0426777	0.0372211	0.0835727	0.0641707	0.0784134	0.0504048	0.0929091	0.0662425	0.0911815	0.0265732	0.0230137	0.0204936	0.148521	0.0276618	0.0229123	0.0111873	0.0322105	0.0357552	0.0503672	0.0758844	0.0103364	0.016992	0.0160569	0.0287995	0.0156982	0.020869	0.0362169	0.0472876	0.0706637	0.0614095	0.0520088	0.0153412	0.034689	2.305931
1714	0	-5393.93	-5416.27	22.3426	0.0795858	0.0738263	0.0570919	0.0293037	0.076767	0.0283169	0.100067	0.0459429	0.113345	0.0920519	0.0459238	0.0292685	0.0841594	0.0633479	0.0842738	0.0701222	0.125589	0.0554809	0.0510245	0.0356572	0.0522814	0.0316951	0.116174	0.0452522	0.0290102	0.0395408	0.0296503	0.0422626	0.0245968	0.0136662	0.0210266	0.0154261	0.055839	0.0360557	0.0244255	0.00988623	0.0241735	0.0833992	0.0205735	0.017239	0.0761576	0.0234078	0.081762	2.254647
1715	1	-5395.67	-5417.18	21.5098	0.0927437	0.0358693	0.0725862	0.0476062	0.0917257	0.0382705	0.0991001	0.0681058	0.138557	0.0547201	0.0258437	0.049386	0.0826927	0.0641707	0.0611297	0.0678919	0.0929091	0.0470722	0.0960869	0.0486013	0.0240636	0.0314753	0.140322	0.0259181	0.0311221	0.0371636	0.025135	0.0876251	0.0549534	0.0493894	0.0315465	0.0158578	0.0182651	0.0277188	0.0301323	0.0180418	0.0188842	0.0700902	0.0928525	0.0351425	0.0425672	0.0152253	0.0393644	2.337925
1716	0	-5396.46	-5418.68	22.2252	0.0923327	0.040915	0.0586468	0.0466477	0.0897945	0.0619714	0.0859346	0.0692739	0.121613	0.113513	0.0245085	0.013155	0.0787279	0.0556652	0.0647895	0.0987316	0.109026	0.0385982	0.106565	0.0433138	0.0289178	0.0238551	0.136716	0.0767944	0.0148229	0.0305801	0.0211047	0.0197699	0.0416071	0.0413899	0.0212278	0.0260778	0.0547663	0.0513722	0.00364992	0.0155454	0.0266361	0.0643994	0.0277587	0.0126622	0.0492735	0.0199173	0.0438174	2.266385
1717	1	-5389.08	-5411.14	22.0542	0.0972877	0.0510932	0.0675225	0.0596914	0.0868127	0.0492005	0.0821143	0.0653903	0.085328	0.0955455	0.0331362	0.0212106	0.065258	0.0616833	0.0933152	0.067045	0.108067	0.0799617	0.0619424	0.0370533	0.0244894	0.0174416	0.142243	0.0248921	0.0211705	0.0301663	0.0481718	0.0506769	0.0249359	0.0581941	0.0201427	0.0372848	0.0124205	0.00807658	0.0236284	0.0179311	0.0283354	0.0700902	0.0864908	0.0522527	0.0627919	0.0174479	0.0355599	2.283492
1718	0	-5395.43	-5416.63	21.2016	0.103232	0.0505968	0.106439	0.0460969	0.0920851	0.0674957	0.0590498	0.042309	0.115968	0.0839987	0.0169173	0.0455171	0.0883262	0.0970215	0.0776878	0.0969013	0.119217	0.0576011	0.0861544	0.0429667	0.0232506	0.0397854	0.13075	0.0309912	0.0190942	0.0441831	0.0447948	0.0338284	0.0370635	0.0172999	0.0197559	0.0356538	0.0507318	0.0314474	0.0393894	0.0160005	0.0268817	0.0580142	0.00621455	0.0140025	0.0531508	0.0282351	0.0726451	2.368746
1719	1	-5392.03	-5415.65	23.6227	0.0610825	0.0461003	0.0937092	0.0497461	0.0935884	0.0424547	0.102546	0.0514859	0.0894494	0.0711519	0.0278289	0.0212106	0.104638	0.0505343	0.117994	0.070509	0.0781565	0.0501709	0.0605796	0.0296273	0.0204155	0.0116553	0.172848	0.0292193	0.0355912	0.011481	0.0438683	0.0426226	0.0307461	0.0521471	0.0135748	0.0222183	0.0130537	0.018499	0.0156509	0.0229862	0.055881	0.03874	0.0525902	0.0522527	0.024777	0.00298633	0.0302695	2.126638
1720	0	-5386.97	-5409.63	22.6578	0.0900166	0.0358691	0.0983031	0.0463397	0.0974942	0.0685677	0.106093	0.0562485	0.0996864	0.0937282	0.0409355	0.041509	0.0861447	0.052779	0.0683227	0.0800807	0.0807358	0.0474996	0.0507303	0.0186715	0.0314129	0.0424375	0.132209	0.0632504	0.0164286	0.0329718	0.0311456	0.0345444	0.027514	0.0180655	0.0175794	0.025471	0.0512319	0.0312932	0.0155386	0.0108937	0.0346176	0.0668049	0.0061697	0.025701	0.0532199	0.0377285	0.0571393	2.223123
1721	1	-5390.66	-5411.95	21.2962	0.120332	0.0790612	0.113491	0.0433103	0.0748557	0.0566438	0.0948871	0.054607	0.0960984	0.120266	0.0275093	0.0520322	0.0546348	0.0642288	0.0779584	0.0561576	0.124372	0.0508559	0.0856344	0.0221664	0.0259997	0.0217403	0.165603	0.051299	0.0135506	0.0102557	0.0374045	0.0381238	0.0808873	0.0743474	0.0193738	0.039734	0.0206104	0.00954231	0.0164102	0.0207074	0.024127	0.0221758	0.0742956	0.0426895	0.0321876	0.00663682	0.0424861	2.35929
1722	0	-5391.25	-5413.45	22.2001	0.0736628	0.080654	0.0927863	0.0537448	0.068929	0.0650394	0.141941	0.0949768	0.0764575	0.0692452	0.0346071	0.0256593	0.101162	0.0607147	0.0945787	0.0573718	0.0871186	0.081703	0.0661039	0.0377055	0.0279123	0.0245656	0.157501	0.0437125	0.0240911	0.0511456	0.0166511	0.0137962	0.0183561	0.0101177	0.012965	0.0263893	0.0382628	0.0325539	0.0140146	0.0287117	0.0345402	0.0589962	0.0295565	0.01539	0.0531065	0.00820304	0.0641927	2.268893
1723	1	-5388.08	-5410.72	22.6397	0.112527	0.0640709	0.0911081	0.0521868	0.0950867	0.0831037	0.102651	0.029474	0.0900845	0.057904	0.0324097	0.0475735	0.0941156	0.0495415	0.066536	0.0925127	0.0674987	0.0634584	0.0537197	0.0384746	0.0195783	0.0169812	0.119793	0.0419946	0.0263817	0.0107222	0.0258097	0.0695005	0.0701198	0.0684732	0.00985797	0.032084	0.0146984	0.0267285	0.0143183	0.0207074	0.024127	0.0370293	0.0597337	0.0437925	0.0409725	0.00526836	0.0422298	2.224939
1724	0	-5387.03	-5409.96	22.9279	0.113107	0.0637111	0.110857	0.0538915	0.0654004	0.0470919	0.11172	0.0498165	0.0994602	0.0719682	0.020203	0.0423335	0.0675339	0.0496396	0.0642408	0.0772334	0.108625	0.0772768	0.0933096	0.0358686	0.0287454	0.0225434	0.104868	0.0323899	0.0286208	0.017597	0.0399623	0.0102465	0.0363008	0.0173059	0.0235916	0.0246196	0.0659036	0.028917	0.00667371	0.0187681	0.0425677	0.043672	0.023536	0.0151839	0.0617789	0.0240478	0.0549924	2.19612
1725	1	-5387.81	-5410.87	23.0606	0.10498	0.0884869	0.0713029	0.0576528	0.08727	0.0868538	0.0770625	0.0548614	0.0821595	0.0632035	0.0223831	0.0201604	0.0758475	0.0598686	0.0825927	0.0744004	0.0866083	0.0719776	0.0592232	0.0181622	0.0267441	0.0292463	0.129469	0.0355745	0.00998945	0.0219432	0.045929	0.0547872	0.0391262	0.0510363	0.0220334	0.0458886	0.0124813	0.0275255	0.00946951	0.0174764	0.0309022	0.0356669	0.0440171	0.0657979	0.0198218	0.0108745	0.0519896	2.182846
1726	0	-5395.03	-5417.48	22.4483	0.107965	0.0396266	0.115855	0.0645989	0.0588812	0.0828407	0.104517	0.0728017	0.0916715	0.0853119	0.0210912	0.0413099	0.0922378	0.0639106	0.0555942	0.051222	0.106717	0.0670144	0.0768967	0.0425202	0.0276906	0.0362862	0.132152	0.0690058	0.0183923	0.0299826	0.0400873	0.0161651	0.0269258	0.0134227	0.0205347	0.0158419	0.02117	0.0366958	0.00387278	0.0235546	0.0348159	0.0427976	0.00818984	0.014711	0.0635205	0.0334627	0.0722183	2.24408
1727	1	-5391.18	-5413.07	21.8886	0.131632	0.0657908	0.0706368	0.0419634	0.0778338	0.052597	0.0818061	0.0447347	0.102132	0.0816602	0.0524188	0.0153106	0.0920756	0.0714131	0.0620168	0.0528411	0.133453	0.0794223	0.0646659	0.031915	0.034289	0.0198997	0.150907	0.0531374	0.0322994	0.0300329	0.0216694	0.0456435	0.0447087	0.0707364	0.0232795	0.0173325	0.00660477	0.0152071	0.0227664	0.0180154	0.0243335	0.0456483	0.0585838	0.029353	0.0285481	0.0550459	0.0456855	2.300047
1728	0	-5389.01	-5409.95	20.9394	0.0990327	0.0749964	0.0877415	0.0586134	0.0930442	0.0626993	0.120895	0.0588318	0.129817	0.06006	0.0357319	0.0266974	0.101954	0.0758787	0.076225	0.102365	0.115109	0.0711626	0.0597396	0.0349406	0.0441804	0.0185733	0.165116	0.0612242	0.0174997	0.0306961	0.036971	0.0138342	0.0235895	0.0194734	0.0154847	0.0323338	0.0492036	0.0381971	0.015749	0.0220352	0.0394201	0.0519699	0.0136184	0.0163412	0.0593342	0.0224665	0.0421264	2.394971
1729	1	-5386.39	-5407.13	20.7477	0.0971489	0.0527416	0.0770606	0.107603	0.102482	0.0715614	0.0826515	0.0447347	0.121123	0.0798214	0.0263484	0.0267068	0.0694437	0.0773685	0.0912471	0.0891681	0.10885	0.0705753	0.070432	0.0485739	0.0324273	0.0221384	0.151712	0.0331259	0.0159209	0.0196186	0.0393142	0.0664087	0.0511035	0.0566467	0.0255542	0.0188428	0.0149861	0.0287196	0.0135519	0.0231791	0.030554	0.0604473	0.0640808	0.0399363	0.0356517	0.0124827	0.0420942	2.414138
1730	0	-5384.8	-5407	22.2	0.111357	0.0668062	0.0788782	0.0722875	0.0889524	0.0513469	0.101848	0.0488965	0.116174	0.0939188	0.0268182	0.0121024	0.056105	0.0574766	0.0732406	0.0931526	0.0926525	0.0574636	0.0691737	0.039834	0.0273427	0.0211691	0.150657	0.035877	0.0174997	0.0256017	0.0341449	0.0247324	0.0609744	0.0138656	0.030866	0.0305782	0.0457157	0.0268443	0.0152664	0.0339012	0.0308822	0.0578859	0.0247156	0.0130621	0.0412335	0.0288904	0.0687156	2.268906
1731	1	-5399.43	-5421.47	22.0386	0.137901	0.0597057	0.0950391	0.0565704	0.0559851	0.0827525	0.0766648	0.055196	0.101626	0.0905037	0.0426655	0.0178972	0.0752546	0.0406862	0.0745403	0.0598442	0.10007	0.0468379	0.083128	0.0358832	0.0386573	0.0214659	0.152473	0.0235967	0.0335903	0.0443909	0.0320062	0.0335706	0.0459752	0.0611984	0.0184807	0.0315288	0.013754	0.0287196	0.0326219	0.00875922	0.0494391	0.0263384	0.033813	0.0370052	0.0614828	0.0120255	0.0554089	2.285052
1732	0	-5400.07	-5422.01	21.9356	0.119547	0.0538853	0.107279	0.0445823	0.0692387	0.0884164	0.123528	0.0399363	0.0778704	0.098189	0.0384821	0.0228598	0.0870061	0.10032	0.0463718	0.0620804	0.0809674	0.0389293	0.0439849	0.0518129	0.00896648	0.024695	0.143902	0.042345	0.0106981	0.0530869	0.0426918	0.0151774	0.0379255	0.0102849	0.0265927	0.0154429	0.0457157	0.0457935	0.0334782	0.0217526	0.0445036	0.103822	0.0122814	0.0276001	0.0582958	0.0374956	0.0375165	2.295351
1733	1	-5388.29	-5411.93	23.6418	0.096806	0.0875594	0.0838395	0.0463045	0.0960263	0.0466129	0.0847067	0.0397524	0.104138	0.0618165	0.0125703	0.0327076	0.0662376	0.0388575	0.085903	0.0477711	0.114868	0.0574965	0.0680578	0.0380432	0.0365217	0.0288059	0.138763	0.0338132	0.0180248	0.00975296	0.0436165	0.0418729	0.0547445	0.0501274	0.0167577	0.0268151	0.0118295	0.0216451	0.00664256	0.00978225	0.0103842	0.0438312	0.0775582	0.02884	0.0310342	0.0158428	0.0576461	2.124726
1734	0	-5399.21	-5422.26	23.051	0.112947	0.0612083	0.100886	0.0617858	0.0692387	0.0373245	0.0477747	0.0574382	0.106157	0.133363	0.0337883	0.0303579	0.110711	0.0465259	0.058048	0.0691669	0.0706043	0.0372394	0.0681263	0.034646	0.0440448	0.0366668	0.0988395	0.0741633	0.011851	0.0288835	0.0322279	0.00956384	0.0373431	0.00662438	0.0193653	0.0353428	0.0658097	0.0446878	0.0159484	0.0164076	0.027516	0.0345136	0.0166618	0.0194225	0.0409096	0.0322178	0.0874583	2.183807
1735	1	-5386.36	-5409.2	22.8429	0.0875143	0.0565866	0.0837409	0.0607834	0.0974908	0.0759908	0.0847067	0.0461378	0.0896605	0.0873153	0.0372034	0.0358988	0.100989	0.0393163	0.0732634	0.0572092	0.109308	0.0523249	0.0658444	0.0291049	0.0428695	0.0260619	0.160371	0.025809	0.0271087	0.0159067	0.019328	0.0661	0.0514868	0.0501274	0.0202098	0.0107779	0.00330354	0.0086781	0.0162891	0.0112454	0.0293186	0.037994	0.0754351	0.0655425	0.0283926	0.0157486	0.0261203	2.204614
1736	0	-5399.98	-5421.29	21.3119	0.143252	0.0446304	0.0696578	0.051493	0.0916733	0.0362965	0.0958802	0.0623635	0.0997876	0.0725995	0.025674	0.0483832	0.111681	0.0950909	0.076864	0.0640557	0.116808	0.0605737	0.0683358	0.0443028	0.0386014	0.01716	0.133469	0.0546365	0.0160204	0.0256589	0.0434718	0.0086165	0.0247994	0.00303187	0.0217262	0.0284718	0.0732545	0.0333208	0.0128733	0.0368693	0.043471	0.0614736	0.00878353	0.0370904	0.0424923	0.0468162	0.0662046	2.357716
1737	1	-5385.25	-5407.26	22.0099	0.0897095	0.0805846	0.098965	0.0528599	0.0924263	0.0713289	0.0909359	0.0708069	0.0999008	0.0856012	0.0262353	0.0502823	0.0875537	0.0685175	0.0664777	0.0683342	0.0811162	0.0831794	0.0803113	0.0289714	0.0195062	0.0422625	0.126	0.0311373	0.0202769	0.0103681	0.0309739	0.0520159	0.040256	0.0656089	0.0133934	0.0369665	0.0313017	0.00862776	0.0110966	0.0127351	0.0293186	0.0375867	0.0754351	0.0202977	0.0504687	0.0107804	0.0374071	2.287919
1738	0	-5392.45	-5414.35	21.898	0.0779603	0.051136	0.110153	0.045541	0.0746661	0.0815497	0.0979068	0.0517634	0.0987259	0.114323	0.0176251	0.018734	0.0620264	0.0685526	0.0866563	0.0666127	0.109101	0.0894967	0.0685035	0.0333784	0.0365855	0.0322995	0.12336	0.0886875	0.0249186	0.0365132	0.027829	0.0212732	0.0345304	0.0193611	0.0183626	0.0239483	0.0512252	0.0402726	0.0112769	0.0315793	0.0558464	0.0560229	0.0327219	0.0148962	0.0441605	0.0220242	0.0269994	2.299107
1739	1	-5385.74	-5408.25	22.5172	0.102007	0.10564	0.111324	0.0501027	0.0660498	0.0603873	0.0807354	0.048577	0.112461	0.0846989	0.029232	0.0241037	0.0899307	0.0401719	0.0708452	0.0724594	0.109464	0.0670323	0.0999103	0.0396309	0.0326937	0.0273096	0.108401	0.0287591	0.0144017	0.0155352	0.0328643	0.062752	0.0368906	0.0497353	0.0268157	0.0299379	0.0119932	0.018867	0.0116242	0.0195867	0.0200906	0.0173831	0.0654293	0.0283542	0.031836	0.0242355	0.0569235	2.237184
1740	0	-5390.21	-5411.17	20.9598	0.0983904	0.0627948	0.0648102	0.0670409	0.0777095	0.0717552	0.0979068	0.0627211	0.118131	0.0919145	0.0208605	0.0285399	0.0668753	0.0618969	0.100096	0.0651075	0.105482	0.0884117	0.0669105	0.0337206	0.0412476	0.0352435	0.111364	0.0615886	0.0120939	0.0539799	0.0534398	0.0165478	0.0191708	0.0110365	0.0177661	0.0107806	0.0489884	0.0586517	0.0238021	0.0187719	0.0464994	0.0718147	0.0497116	0.0135673	0.075576	0.0344261	0.0557829	2.392926
1741	1	-5393.65	-5414.99	21.3473	0.10527	0.0705544	0.0846108	0.0691559	0.0862637	0.0540444	0.0878512	0.0556868	0.0963078	0.0925601	0.0373553	0.0388692	0.0763943	0.0465292	0.094999	0.0580742	0.0647899	0.0650772	0.0966169	0.0490474	0.0191543	0.0235666	0.128784	0.0457056	0.0300094	0.0281833	0.0359433	0.091359	0.0762261	0.054236	0.019118	0.0396468	0.0115623	0.020595	0.00860477	0.0124889	0.0284073	0.0484818	0.0585986	0.0300171	0.0578575	0.0032501	0.0523271	2.354181
1742	0	-5394.66	-5417.47	22.8127	0.0969114	0.05486	0.0754713	0.0630535	0.0813337	0.0688124	0.0922638	0.0748168	0.109068	0.0691236	0.0344931	0.0264488	0.0503805	0.0460417	0.06774	0.0462299	0.116925	0.0527736	0.0802752	0.0301447	0.0610322	0.0310251	0.143619	0.0454197	0.0205969	0.044552	0.0257215	0.00394608	0.0215493	0.00912633	0.00460822	0.0107959	0.0431743	0.0568622	0.0305967	0.015852	0.0330052	0.0718147	0.0353173	0.0117822	0.0476401	0.0240716	0.0783592	2.207634
1743	1	-5394.39	-5416.98	22.5877	0.11328	0.0649892	0.0862028	0.0551198	0.0697632	0.0599017	0.074687	0.0467844	0.0724944	0.0979365	0.0252809	0.036163	0.0852567	0.0536694	0.0799217	0.084092	0.0995357	0.0563937	0.0524276	0.0417315	0.0293794	0.0342022	0.160834	0.01814	0.0398198	0.0127616	0.0466813	0.0609821	0.0781983	0.0524533	0.050661	0.00529193	0.0133041	0.0450207	0.0188021	0.0106255	0.0231136	0.0520147	0.0403022	0.0302846	0.0169433	0.0120042	0.0226865	2.230138
1744	0	-5395.4	-5418.15	22.743	0.0935182	0.0765687	0.112933	0.0848125	0.0800166	0.0312522	0.0691205	0.0417178	0.0965622	0.0881166	0.0516419	0.0264488	0.104155	0.0406335	0.0652246	0.0570226	0.0982275	0.0850287	0.0561174	0.00942623	0.0437853	0.0160891	0.137913	0.0414986	0.0259441	0.0403759	0.0381174	0.0158112	0.061772	0.0150687	0.0253475	0.030339	0.0412817	0.0298192	0.0248662	0.0117161	0.0259601	0.0604548	0.021154	0.0133108	0.0365225	0.0214272	0.0674929	2.214612
1745	1	-5392.28	-5412.85	20.5616	0.102432	0.0641761	0.0910145	0.0803214	0.0705016	0.0527827	0.108426	0.0601111	0.117385	0.0785422	0.0345947	0.0329971	0.0878937	0.0484132	0.0854083	0.070495	0.119278	0.0879714	0.0588313	0.0517354	0.0146563	0.0508122	0.15396	0.0301773	0.0261244	0.043644	0.0438452	0.0631999	0.0514643	0.0514427	0.0159893	0.0273529	0.0280456	0.00387549	0.0178636	0.0191284	0.0359086	0.0573718	0.0490367	0.0533461	0.0428183	0.00439001	0.0449887	2.432753
