Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
420	-13506	-13477.2	-28.859	0.23468	0.186317	0.199219	0.135263	0.259674	0.159966	0.263831	0.136044	0.204601	0.34605	0.119586	0.214882	0.225986	0.254677	0.245489	0.332273	0.279754	0.301049	0.261271	0.142411	0.157706	0.125325	1.19905	0.141079	0.0873562	0.0926699	0.0978574	0.149223	0.0757062	0.01828	0.298783	0.0795176	0.103561	0.0666905	0.0325109	0.0565812	0.0641649	0.223079	0.0901703	0.1047	0.0927978	0.136164	0.0252559	0.0517373	0.344587	0.10055	0.0302298	0.472896	3.40954e-20	0.114816	0.319699	0.375829	0.0852715	0.2192	8.021249
430	-13501.2	-13475.1	-26.1351	0.322041	0.167448	0.188856	0.153986	0.195891	0.159966	0.221278	0.114509	0.185221	0.303531	0.125855	0.137398	0.256536	0.270391	0.274157	0.288929	0.28441	0.219457	0.324735	0.0969157	0.165894	0.112839	1.13771	0.13879	0.0987836	0.0726331	0.0788095	0.126726	0.0463881	0.0696896	0.257749	0.0283702	0.143661	0.0737563	0.0220829	0.0504622	0.0496293	0.232975	0.09666	0.0819618	0.117237	0.211707	0.0424607	0.0588337	0.348983	0.0875297	0.0257242	0.478929	1.46537e-20	0.1185506	0.320326	0.369536	0.0887748	0.221364	7.748486
440	-13509.6	-13483.3	-26.3572	0.322041	0.12925	0.173156	0.136585	0.267736	0.16603	0.183357	0.151093	0.183497	0.372051	0.125143	0.176502	0.287817	0.206918	0.282666	0.406912	0.263143	0.210877	0.32398	0.115073	0.206616	0.138711	1.14814	0.192597	0.133201	0.0305113	0.0877812	0.154648	0.100687	0.0498997	0.216944	0.016211	0.0912285	0.0393409	0.0238153	0.0108239	0.0594577	0.179313	0.0575479	0.0847146	0.0558057	0.147861	0.061377	0.0540724	0.377347	0.0911768	0.0147788	0.462625	1.34678e-20	0.1149519	0.321469	0.370855	0.0855218	0.222154	7.77106
450	-13504.2	-13473.5	-30.6997	0.287759	0.162023	0.259092	0.135738	0.259928	0.111425	0.237356	0.122818	0.212804	0.386767	0.149818	0.185589	0.260257	0.277175	0.28663	0.357656	0.368421	0.243184	0.226555	0.0985891	0.182212	0.134996	1.22562	0.195073	0.0777715	0.0758799	0.0421262	0.0850093	0.0884346	0.082784	0.265196	0.0284612	0.118461	0.0386445	0.0433831	0.00199548	0.0689822	0.244261	0.0720239	0.157999	0.0446803	0.269436	0.0316848	0.0570063	0.323284	0.0964798	0.0273907	0.495839	1.88019e-20	0.1209546	0.316262	0.364848	0.100335	0.218556	8.204703
460	-13519.1	-13488.6	-30.5051	0.333807	0.231135	0.248978	0.123411	0.259928	0.159855	0.27602	0.131842	0.211699	0.423037	0.139305	0.166083	0.22758	0.186919	0.282057	0.367564	0.361604	0.245686	0.242715	0.100468	0.240622	0.0787791	1.14699	0.135181	0.127459	0.0912273	0.0691066	0.175761	0.0770447	0.0401122	0.252035	0.0132615	0.0765075	0.11063	0.0604011	0.0030147	0.0767262	0.242746	0.0758644	0.106552	0.0274647	0.222183	0.0147802	0.0562693	0.319104	0.0962362	0.0288096	0.49958	2.43342e-20	0.1320831	0.312969	0.371462	0.0992897	0.21628	8.184137
470	-13505.1	-13475.4	-29.7481	0.335314	0.170076	0.233832	0.190782	0.292536	0.114014	0.25963	0.127691	0.191388	0.405491	0.138508	0.130534	0.302367	0.190963	0.218246	0.367564	0.369846	0.306884	0.278882	0.132643	0.176826	0.126571	1.19532	0.117502	0.0474695	0.0777959	0.0652035	0.106508	0.0899702	0.0905067	0.268923	0.0185845	0.0916571	0.0147798	0.0404779	0.0352299	0.0840207	0.251926	0.0501042	0.136063	0.00659346	0.230249	0.0301568	0.0585106	0.303889	0.0881641	0.0299571	0.519479	1.87394e-20	0.1201574	0.325907	0.358436	0.0962634	0.219394	8.109628
480	-13500.1	-13473.7	-26.3787	0.300927	0.187056	0.287573	0.128907	0.272152	0.135699	0.294514	0.159809	0.211586	0.410691	0.139553	0.15214	0.197203	0.188496	0.263817	0.368798	0.300192	0.255752	0.229315	0.150378	0.172428	0.109005	1.04247	0.123074	0.0489243	0.0532972	0.0705282	0.119223	0.0302507	0.0739763	0.243311	0.0288052	0.102125	0.0412317	0.0149326	0.0501744	0.0386966	0.296048	0.0841267	0.0476062	0.0408409	0.245166	0.0620131	0.0587249	0.305002	0.0884871	0.0264039	0.521382	1.88115e-20	0.118961	0.327612	0.355079	0.096767	0.220541	7.772811
490	-13504.4	-13475.6	-28.8791	0.333914	0.182923	0.268015	0.151448	0.270836	0.143206	0.199922	0.129103	0.236974	0.386551	0.1325	0.15644	0.291228	0.262439	0.245344	0.376244	0.307571	0.283115	0.255148	0.131257	0.195864	0.0931871	1.02205	0.147149	0.0980906	0.0756834	0.0701748	0.166615	0.0576944	0.0536477	0.203022	0.05878	0.140884	0.0193313	0.00313926	0.0787694	0.0275632	0.271344	0.0767692	0.0603637	0.0753472	0.221806	0.0594922	0.0605383	0.296141	0.0912195	0.0146194	0.537482	3.07934e-20	0.1380158	0.32344	0.353988	0.104838	0.217733	8.020945
500	-13498.7	-13470.7	-28.06	0.335558	0.1708	0.233066	0.147601	0.262108	0.171844	0.222982	0.163313	0.153402	0.378838	0.162779	0.178086	0.236561	0.189929	0.24115	0.312095	0.384487	0.275753	0.227489	0.129145	0.181864	0.127581	1.19228	0.17262	0.102587	0.0437592	0.0495233	0.141875	0.0702728	0.0741949	0.209617	0.00970346	0.128474	0.0134103	0.0341858	0.0644331	0.0714094	0.191562	0.0683867	0.121179	0.034871	0.239433	0.0190037	0.059735	0.299584	0.0892592	0.0210719	0.53035	4.40566e-20	0.1361727	0.328269	0.359273	0.106404	0.206054	7.939211
510	-13522.9	-13495.9	-26.9334	0.263023	0.138396	0.159074	0.194185	0.188735	0.146819	0.20488	0.150294	0.247176	0.408212	0.114828	0.166909	0.322084	0.237662	0.262649	0.345651	0.323141	0.244409	0.291438	0.122429	0.217703	0.113224	0.951176	0.155259	0.0592575	0.0702044	0.0478433	0.147158	0.0748347	0.100299	0.248563	0.0340615	0.105049	0.0203972	0.0109386	0.106546	0.0633545	0.232938	0.0964035	0.113309	0.0284137	0.211799	0.0861366	0.0631358	0.31664	0.0886535	0.0222715	0.509299	3.85504e-20	0.1331144	0.320766	0.351061	0.104889	0.223284	7.826862
520	-13507.7	-13477.7	-30.0112	0.335092	0.132015	0.200576	0.17256	0.286319	0.146819	0.230537	0.152931	0.19988	0.434096	0.190248	0.163517	0.237883	0.20769	0.219118	0.338684	0.323056	0.256102	0.257741	0.119589	0.188965	0.133302	1.16167	0.166503	0.0914944	0.0293704	0.122108	0.118483	0.0847073	0.0321328	0.335298	0.0381787	0.128728	0.0495993	0.0184072	0.0472378	0.0575942	0.244894	0.073368	0.0549257	0.108934	0.218696	0.0255624	0.0575403	0.320272	0.0896704	0.017376	0.515141	3.09862e-20	0.1334514	0.320766	0.351061	0.104889	0.223284	8.134612
530	-13505.3	-13476.8	-28.5248	0.289898	0.143603	0.226094	0.134138	0.25387	0.170443	0.241529	0.157534	0.141876	0.349413	0.108539	0.159334	0.225618	0.242508	0.232529	0.298906	0.399247	0.26428	0.255941	0.148009	0.192742	0.156231	1.21959	0.237675	0.0444817	0.0400342	0.0886423	0.135322	0.0506698	0.0682675	0.239648	0.0333565	0.119138	0.0772254	0.0648568	0.0501644	0.0626977	0.234598	0.0676162	0.0549034	0.0752751	0.222512	0.00842321	0.0526231	0.377642	0.0820074	0.0236936	0.464034	2.6957e-20	0.1193052	0.328111	0.3591	0.0843917	0.228397	7.987381
540	-13498.6	-13474.9	-23.7286	0.284898	0.144211	0.170517	0.13518	0.241051	0.12749	0.22832	0.168744	0.158221	0.390888	0.130395	0.145081	0.239601	0.217338	0.236497	0.28693	0.298423	0.196946	0.223141	0.093198	0.212489	0.104445	1.24172	0.194249	0.0517467	0.0899653	0.064504	0.151361	0.0611708	0.0419582	0.195316	0.0142395	0.117992	0.0351657	0.0484509	0.0382573	0.0929449	0.269145	0.0669973	0.0675061	0.0660615	0.155541	0.0102946	0.0646453	0.379661	0.0748668	0.0287	0.452127	2.61825e-20	0.1111345	0.335176	0.366833	0.082988	0.215003	7.508584
550	-13502.2	-13475.2	-27.0089	0.307904	0.1418	0.20241	0.177371	0.300341	0.138608	0.22832	0.147901	0.210663	0.345096	0.16437	0.173265	0.298869	0.207643	0.186626	0.350618	0.291105	0.220243	0.260605	0.155803	0.205057	0.137134	1.21255	0.106694	0.115255	0.109345	0.0620142	0.153864	0.0446507	0.0612731	0.201376	0.022347	0.111439	0.0339193	0.0068785	0.066512	0.0760506	0.237074	0.0465344	0.0138075	0.112703	0.172136	0.0173113	0.0521647	0.37795	0.0937367	0.0260582	0.45009	7.50136e-20	0.1223714	0.338867	0.364796	0.0825272	0.213809	7.835482
560	-13510.1	-13483.8	-26.2696	0.273999	0.1418	0.19229	0.163543	0.240183	0.138608	0.239396	0.120159	0.245	0.380867	0.170697	0.0960423	0.27235	0.228585	0.27489	0.388372	0.317085	0.242896	0.215842	0.126205	0.185658	0.102675	1.15288	0.233909	0.0580212	0.0609168	0.0494388	0.174342	0.0538956	0.0612586	0.263795	0.0929775	0.0840965	0.0284448	0.00984899	0.0857638	0.0150271	0.20427	0.0438973	0.00994783	0.118584	0.185177	0.0185548	0.0506246	0.377096	0.0935249	0.0296805	0.449074	1.33584e-19	0.1161016	0.315863	0.37749	0.0853988	0.221249	7.762187
570	-13503.9	-13476.8	-27.0603	0.327859	0.173003	0.231179	0.141486	0.253657	0.11957	0.222247	0.136356	0.1896	0.424557	0.123497	0.147944	0.222196	0.234736	0.215314	0.451407	0.261641	0.242896	0.215692	0.120122	0.174174	0.126776	1.15288	0.209078	0.102709	0.0983258	0.05112	0.176047	0.0245149	0.0189726	0.258594	0.0370525	0.0905795	0.0384235	0.00385164	0.0972294	0.0545007	0.245348	0.0637238	0.0087482	0.150186	0.199763	0.00368977	0.0511823	0.339727	0.0945553	0.0202422	0.494293	5.6635e-20	0.1161016	0.315604	0.376058	0.0853289	0.223008	7.841249
580	-13501.3	-13473.8	-27.549	0.26453	0.184377	0.231179	0.117955	0.3307	0.192481	0.260227	0.201731	0.152217	0.348445	0.172392	0.157353	0.259993	0.216218	0.250915	0.342855	0.302469	0.279494	0.206955	0.107355	0.192705	0.126603	1.08926	0.160684	0.0808944	0.0963067	0.035711	0.14803	0.0387851	0.0573338	0.273235	0.052807	0.133416	0.0336254	0.0044897	0.095146	0.0339991	0.219411	0.0464327	0.0427031	0.117456	0.207752	0.023488	0.050825	0.336583	0.0963496	0.0255762	0.490666	6.75802e-20	0.1161016	0.319261	0.387012	0.088764	0.204963	7.890119
590	-13507.3	-13479.4	-27.854	0.320623	0.202813	0.220386	0.108018	0.22093	0.155719	0.166765	0.176724	0.179431	0.515956	0.155108	0.127418	0.221012	0.21939	0.21062	0.312147	0.358827	0.25432	0.272796	0.118867	0.172469	0.109499	0.965914	0.197653	0.0817696	0.0674196	0.0519799	0.154806	0.115913	0.0426177	0.281973	0.0593294	0.111205	0.0323921	0.0302323	0.0949148	0.0469487	0.34765	0.0552579	0.0477691	0.0751873	0.230161	0.0304347	0.0492559	0.326192	0.0933749	0.0195681	0.511609	7.93767e-20	0.1086774	0.332427	0.379616	0.0870203	0.200937	7.921367
600	-13505.6	-13477.1	-28.4442	0.293833	0.222019	0.289799	0.109089	0.25404	0.14456	0.219272	0.115814	0.229925	0.307602	0.122808	0.139193	0.230178	0.245773	0.258306	0.38524	0.330173	0.286241	0.239955	0.151596	0.188393	0.104302	0.963167	0.222805	0.0767796	0.0800122	0.0577777	0.154806	0.0661671	0.0339872	0.301287	0.0416129	0.136645	0.0244648	0.0249709	0.103259	0.0605244	0.245691	0.0879029	0.0826039	0.0889733	0.240612	0.0188395	0.045421	0.31989	0.0861051	0.0287396	0.519845	8.10812e-20	0.102544	0.340044	0.360709	0.0885698	0.210678	7.980999
610	-13505.5	-13470.4	-35.1243	0.350364	0.233818	0.242461	0.159471	0.288032	0.129562	0.24951	0.127396	0.222164	0.350482	0.116192	0.24474	0.294011	0.255215	0.245282	0.436433	0.294269	0.341016	0.283179	0.139055	0.244601	0.116431	1.27235	0.156124	0.107343	0.104661	0.0461189	0.102497	0.0847323	0.0417672	0.252889	0.0316042	0.131278	0.0133656	0.0395672	0.0817481	0.044377	0.29134	0.058218	0.142266	0.0532438	0.193141	0.0357166	0.0456113	0.329761	0.0779724	0.0246333	0.522022	5.12228e-20	0.1123451	0.332711	0.374494	0.08666	0.206135	8.648028
620	-13506.4	-13473.6	-32.8061	0.351891	0.206677	0.244144	0.144455	0.266184	0.14852	0.242194	0.15705	0.231094	0.379571	0.173006	0.176976	0.25398	0.234358	0.242979	0.4576	0.353447	0.265355	0.184298	0.116329	0.139025	0.182257	1.11091	0.192155	0.0976559	0.0608811	0.0831665	0.0789799	0.100109	0.0435138	0.27779	0.0388425	0.12447	0.0376037	0.0516561	0.111858	0.0450397	0.308936	0.0622969	0.132087	0.0859127	0.203557	0.0181236	0.0469584	0.3395	0.084937	0.0231983	0.505406	1.50418e-20	0.1050984	0.335813	0.37215	0.0840585	0.207979	8.416938
630	-13506.7	-13475.4	-31.3404	0.38176	0.145303	0.244144	0.206304	0.256492	0.163684	0.215754	0.144914	0.242059	0.401246	0.15252	0.137501	0.238222	0.23654	0.222716	0.320388	0.337068	0.279136	0.273502	0.0968956	0.190752	0.0850338	1.26419	0.193972	0.0899271	0.0686572	0.0722092	0.142558	0.0564708	0.0649275	0.398668	0.0383853	0.0856899	0.0103484	0.0216108	0.0903709	0.0770963	0.178879	0.0749008	0.0901919	0.0526067	0.188724	0.0386034	0.0519051	0.305324	0.0884905	0.0277291	0.526551	1.73271e-20	0.09952432	0.335195	0.368531	0.0886792	0.207595	8.270918
640	-13508.7	-13475	-33.764	0.311774	0.18733	0.203078	0.196258	0.28612	0.105392	0.260333	0.15815	0.215038	0.41214	0.117836	0.185163	0.254483	0.232045	0.253035	0.413239	0.311816	0.252493	0.228815	0.114581	0.168861	0.160234	1.4188	0.0881059	0.114326	0.0816161	0.0835869	0.118186	0.0648083	0.0239697	0.356061	0.0600754	0.112235	0.00300331	0.03963	0.0655446	0.0652671	0.269324	0.109888	0.13326	0.029178	0.237617	0.0103301	0.0405757	0.302801	0.0877591	0.037838	0.531027	8.25633e-21	0.1020454	0.334082	0.368153	0.0885883	0.209176	8.513027
650	-13519.7	-13486.6	-33.0915	0.304295	0.155551	0.216757	0.2065	0.231602	0.182952	0.246254	0.138622	0.192903	0.418894	0.205503	0.142022	0.371637	0.186674	0.295739	0.466058	0.365833	0.233477	0.274392	0.145364	0.184791	0.159033	1.16178	0.09964	0.0589031	0.156472	0.0639645	0.167275	0.106801	0.0185783	0.210355	0.0342614	0.105585	0.0114872	0.0184359	0.0912675	0.0772395	0.255291	0.0758251	0.0901322	0.0208477	0.282348	0.0143268	0.0551239	0.288625	0.081879	0.0327058	0.541666	8.48265e-21	0.1030917	0.325292	0.375576	0.0903746	0.208757	8.44567
660	-13510.6	-13476.8	-33.7617	0.322754	0.20828	0.281601	0.197517	0.288501	0.134753	0.226007	0.164548	0.177108	0.36715	0.157453	0.198455	0.296996	0.267127	0.3367	0.337359	0.364787	0.316499	0.266209	0.146976	0.217785	0.113134	1.2438	0.133514	0.0890856	0.12108	0.0969768	0.16164	0.0827117	0.0115904	0.224891	0.0732372	0.0953951	0.00368922	0.0735315	0.0529109	0.0428337	0.242316	0.0960035	0.0881873	0.0401408	0.131307	0.0176336	0.0550757	0.293232	0.100868	0.0153751	0.535449	1.86929e-21	0.128234	0.313744	0.377993	0.0981624	0.2101	8.510175
670	-13512	-13482.5	-29.5251	0.297036	0.128253	0.267376	0.158218	0.227207	0.161652	0.173632	0.131522	0.227752	0.397683	0.128511	0.156439	0.286466	0.221721	0.219337	0.416049	0.328022	0.297405	0.25772	0.167567	0.152303	0.217515	1.19061	0.204237	0.0932575	0.0970415	0.0990415	0.0914217	0.111634	0.0640775	0.215323	0.0292263	0.0551791	0.0105614	0.0556891	0.0686622	0.0538161	0.260482	0.0472227	0.132183	0.0322296	0.138172	0.0182222	0.055521	0.305105	0.0968023	0.0287031	0.513868	1.87617e-21	0.1167022	0.313744	0.377993	0.0981624	0.2101	8.087674
680	-13510.6	-13480.1	-30.4828	0.325359	0.139955	0.274492	0.159422	0.232248	0.143388	0.206822	0.191628	0.14315	0.492255	0.150991	0.155005	0.241123	0.224614	0.334334	0.365289	0.296986	0.2759	0.209015	0.133985	0.172498	0.167664	1.07469	0.172288	0.118566	0.138508	0.0840661	0.135493	0.085286	0.052335	0.303702	0.0597428	0.103813	0.0141551	0.102496	0.069981	0.056557	0.184712	0.0334543	0.100768	0.0548537	0.163465	0.0389505	0.0531775	0.374757	0.0731079	0.0308733	0.468085	9.76966e-22	0.1110995	0.333787	0.383726	0.0766051	0.205881	8.184008
690	-13505.7	-13473	-32.6195	0.374472	0.240168	0.196379	0.123692	0.237791	0.197034	0.27673	0.133758	0.202626	0.406344	0.15714	0.185192	0.26996	0.297578	0.208171	0.284991	0.299136	0.224563	0.27663	0.101526	0.189659	0.161156	1.21517	0.194818	0.0503274	0.0981687	0.0382246	0.158183	0.0436929	0.0712432	0.325642	0.0352773	0.113069	0.0629278	0.053549	0.0713999	0.0641627	0.231554	0.0964186	0.139433	0.0378287	0.249881	0.00312208	0.0465614	0.360718	0.0810404	0.0220383	0.489642	3.24611e-22	0.09995105	0.320013	0.381061	0.0893622	0.209564	8.39879
700	-13510.5	-13478.2	-32.3363	0.316597	0.147365	0.227101	0.168766	0.283973	0.111774	0.267377	0.191472	0.229015	0.339903	0.12378	0.219755	0.216982	0.263855	0.20916	0.408375	0.338235	0.294987	0.236599	0.125939	0.192437	0.134733	1.14109	0.261776	0.095498	0.0426948	0.0767902	0.174248	0.039493	0.0620121	0.273519	0.0421662	0.170855	0.0261197	0.0816131	0.0897114	0.053619	0.218504	0.0341792	0.117404	0.0697928	0.23231	0.0194432	0.042541	0.347756	0.103994	0.0196247	0.486085	2.14917e-22	0.09434826	0.314442	0.391834	0.0878067	0.205917	8.371025
710	-13514.6	-13481.6	-33.0522	0.395948	0.233354	0.286706	0.158857	0.254477	0.124139	0.251208	0.177208	0.190848	0.299432	0.127455	0.176105	0.235547	0.190491	0.230734	0.393106	0.363492	0.296769	0.268066	0.125939	0.18448	0.176196	1.08175	0.151652	0.136074	0.0782297	0.0712753	0.173904	0.039493	0.042395	0.290707	0.046943	0.168386	0.0148594	0.0199708	0.0560592	0.115376	0.298738	0.0415312	0.138432	0.0740155	0.248438	0.0114155	0.0395862	0.323602	0.0967708	0.0182617	0.521779	2.87946e-22	0.1184887	0.345315	0.36283	0.0914011	0.200454	8.440204
720	-13511.7	-13481.7	-29.9479	0.312474	0.183472	0.172065	0.113517	0.28391	0.131179	0.281142	0.146709	0.191654	0.394096	0.136733	0.181097	0.228534	0.232459	0.253045	0.354766	0.386213	0.242627	0.230441	0.13064	0.228796	0.193395	1.10567	0.169226	0.1332	0.0836591	0.0825573	0.116715	0.0318066	0.0362553	0.269789	0.0339681	0.110198	0.0592472	0.0343379	0.0657476	0.0387651	0.205301	0.0801108	0.112235	0.0693143	0.277963	0.00575142	0.0425837	0.270967	0.106376	0.0187853	0.561288	1.67666e-22	0.1084287	0.326281	0.373379	0.0940585	0.206282	8.130782
730	-13504.7	-13476.4	-28.3307	0.357891	0.186404	0.195142	0.114376	0.282122	0.156353	0.182094	0.148252	0.235162	0.325614	0.148769	0.13096	0.2199	0.246521	0.240065	0.3541	0.311474	0.245118	0.221669	0.132645	0.191166	0.149444	1.11451	0.115695	0.0960821	0.144665	0.0977129	0.15465	0.0495726	0.0189963	0.318228	0.0279741	0.134163	0.0421366	0.0286294	0.0576837	0.0383455	0.262869	0.0567488	0.181399	0.0483272	0.185129	0.0198801	0.0462504	0.333328	0.115536	0.0224735	0.482412	1.06122e-22	0.1126268	0.32581	0.372266	0.0939228	0.208002	7.968643
740	-13504.2	-13473.9	-30.2828	0.251846	0.184764	0.165976	0.169326	0.311148	0.111545	0.215547	0.148953	0.215726	0.417669	0.196459	0.178648	0.271394	0.246521	0.219597	0.345266	0.320633	0.297526	0.267674	0.174726	0.201256	0.120819	1.29459	0.151715	0.086633	0.073046	0.0591464	0.137066	0.0413238	0.0385293	0.180574	0.0243987	0.141316	0.00854718	0.04334	0.0707245	0.03489	0.279446	0.0744813	0.105551	0.0222983	0.243602	0.0187527	0.0454049	0.326524	0.112075	0.0162882	0.499708	5.61937e-23	0.1212177	0.322454	0.37347	0.0921866	0.211889	8.162995
750	-13503.9	-13475.9	-28.0397	0.343314	0.157951	0.168502	0.16357	0.31128	0.125624	0.183955	0.147603	0.259951	0.408194	0.129116	0.16968	0.278664	0.201419	0.218737	0.297563	0.321505	0.231385	0.304356	0.101948	0.177273	0.178625	1.06993	0.129388	0.10459	0.107093	0.0313026	0.156512	0.0732041	0.017778	0.213253	0.0431392	0.132862	0.0309649	0.0533173	0.0801	0.073959	0.278096	0.100045	0.0630655	0.0360645	0.228121	0.0349902	0.0550942	0.356661	0.100158	0.0261068	0.46198	4.49305e-23	0.1280954	0.304455	0.379697	0.0919144	0.223934	7.93799
760	-13511.8	-13485	-26.7956	0.321291	0.184219	0.192342	0.174089	0.317518	0.0877197	0.251483	0.112878	0.154917	0.354719	0.162677	0.16968	0.225888	0.280987	0.244992	0.297521	0.289529	0.252911	0.302553	0.13579	0.227655	0.155439	1.11453	0.20356	0.0608364	0.0560724	0.035446	0.140449	0.0626746	0.00713454	0.25357	0.0412339	0.101689	0.0260777	0.063546	0.100474	0.0686078	0.150447	0.079033	0.0980736	0.038369	0.171242	0.0444481	0.0544114	0.357225	0.0989164	0.0229718	0.466476	4.93616e-23	0.1208201	0.309608	0.376926	0.0928494	0.220617	7.814311
770	-13500.4	-13475.6	-24.7346	0.318181	0.138353	0.174234	0.187488	0.237456	0.127072	0.185741	0.129086	0.239493	0.359494	0.151611	0.16033	0.283392	0.185562	0.259045	0.361524	0.287483	0.256806	0.243094	0.138156	0.215863	0.146797	0.980945	0.122871	0.0784743	0.0932155	0.100641	0.13102	0.0832283	0.0420316	0.261023	0.046745	0.101527	0.0212627	0.0845854	0.0460105	0.0471907	0.189187	0.0789137	0.122685	0.0263494	0.162848	0.000596441	0.0633613	0.31456	0.102586	0.0182556	0.501237	9.74185e-23	0.1268106	0.313713	0.371389	0.0975219	0.217376	7.607611
780	-13506.9	-13477.2	-29.7391	0.301831	0.156155	0.211787	0.126386	0.272314	0.111406	0.284655	0.134606	0.17083	0.397149	0.151936	0.139442	0.250065	0.258331	0.186222	0.377274	0.295581	0.327335	0.243133	0.121285	0.199271	0.0865369	1.35324	0.169616	0.0773374	0.143133	0.0432234	0.165852	0.057655	0.0573797	0.272323	0.00894342	0.0783095	0.0368432	0.0347918	0.0883755	0.0772564	0.193456	0.106235	0.128834	0.0171945	0.193099	0.00272922	0.0613906	0.304777	0.0847318	0.0171225	0.531979	6.62067e-23	0.1138585	0.313713	0.371389	0.0975219	0.217376	8.109361
790	-13504.3	-13474.7	-29.6565	0.322859	0.226693	0.231015	0.135595	0.230993	0.17174	0.191218	0.158934	0.18107	0.419924	0.125763	0.134549	0.198679	0.198958	0.232257	0.326636	0.327821	0.245858	0.253221	0.116381	0.260229	0.144448	1.27569	0.128452	0.112789	0.0917392	0.0815389	0.0991917	0.0497068	0.0630196	0.254763	0.00887516	0.142654	0.0462162	0.104062	0.0650344	0.0762484	0.18337	0.0858666	0.082291	0.0555539	0.226901	0.0334294	0.0578594	0.305151	0.0829484	0.0170794	0.536962	5.76704e-23	0.1024549	0.322365	0.366945	0.097565	0.213125	8.102235
800	-13511.2	-13480.2	-31.0039	0.334476	0.236929	0.267578	0.140018	0.243424	0.155691	0.176335	0.148761	0.185087	0.330139	0.136173	0.130059	0.291861	0.212988	0.278833	0.413569	0.368687	0.2619	0.281667	0.116381	0.203061	0.09071	1.06215	0.151906	0.0925361	0.0613129	0.0493439	0.211231	0.0686106	0.0283406	0.27007	0.024471	0.124177	0.0308079	0.0418702	0.0615144	0.0762484	0.359572	0.0761732	0.145384	0.0297937	0.236094	0.0288061	0.0585618	0.297231	0.0839553	0.0252338	0.535018	4.1605e-23	0.1247638	0.308682	0.380708	0.102372	0.208239	8.234744
810	-13514.2	-13484.9	-29.3411	0.374229	0.178183	0.241744	0.160198	0.283125	0.162238	0.236593	0.148761	0.208981	0.374444	0.170775	0.117197	0.27088	0.238385	0.277908	0.309004	0.334998	0.209099	0.323151	0.171933	0.19896	0.106397	1.09751	0.178388	0.102924	0.0345567	0.0519119	0.120964	0.0417594	0.064884	0.236044	0.0378925	0.13684	0.0276382	0.0454013	0.0510196	0.0700529	0.154145	0.0786332	0.149238	0.0255296	0.226066	0.0397265	0.0651685	0.311887	0.0838276	0.0277194	0.511397	4.62986e-23	0.1263091	0.308355	0.381553	0.102073	0.208019	8.068311
820	-13505.7	-13480.5	-25.1849	0.288416	0.128303	0.251337	0.155677	0.241727	0.197151	0.213662	0.11809	0.208981	0.401433	0.127779	0.136179	0.251297	0.169397	0.28294	0.377761	0.341291	0.232512	0.282451	0.134186	0.170978	0.108746	1.03834	0.229125	0.0638868	0.0779829	0.0519805	0.116139	0.0671019	0.0130452	0.205216	0.027198	0.100108	0.0581405	0.0423181	0.0851001	0.0308497	0.176547	0.0459656	0.0814987	0.0133726	0.246239	0.061139	0.0589932	0.29256	0.088612	0.0293015	0.530534	3.36602e-23	0.1373195	0.314692	0.364375	0.102075	0.218858	7.65159
