Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	lambda	pi[1]	pi[2]	pi[3]	pi[4]	TL
3024	0	-13508.8	-13476.2	-32.5768	0.250315	0.161341	0.247552	0.103463	0.224986	0.17729	0.2095	0.137798	0.189054	0.426343	0.147704	0.153213	0.297494	0.233013	0.267453	0.401399	0.318433	0.244625	0.211244	0.167983	0.178644	0.140329	1.25191	0.193347	0.0761004	0.0680486	0.0932239	0.0310293	0.0762873	0.0556222	0.332272	0.0438948	0.189957	0.0812459	0.0391898	0.0435046	0.0260091	0.288195	0.114992	0.0415224	0.0465447	0.236848	0.173764	0.0451743	0.326807	0.100475	0.0239612	0.503583	1.1001e-100	0.1182493	0.330719	0.364213	0.084384	0.220684	8.392684
3025	1	-13496	-13477	-19.0711	0.255354	0.118057	0.278028	0.122686	0.230705	0.132332	0.264223	0.136769	0.188234	0.371048	0.09828	0.192849	0.187817	0.185029	0.225504	0.260677	0.299933	0.231509	0.236735	0.110592	0.205758	0.110308	1.04622	0.114725	0.166002	0.0708583	0.169392	0.141221	0.0426867	0.0406283	0.0649032	0.0201129	0.032473	0.0423281	0.0386884	0.0471724	0.0291509	0.0588477	0.131453	0.0633393	0.154784	0.078477	0.0454514	0.0648277	0.381632	0.0683116	0.0108601	0.417601	0.0567678	0.1259416	0.321691	0.381974	0.0802691	0.216066	7.041345
3026	0	-13508.2	-13478	-30.1382	0.282954	0.167635	0.257645	0.166568	0.239284	0.222573	0.273783	0.132773	0.146472	0.410092	0.145564	0.185698	0.272456	0.176068	0.263802	0.427747	0.406432	0.23102	0.292725	0.114552	0.148116	0.113188	1.21238	0.172144	0.0969831	0.0584029	0.0512909	0.0523351	0.0258967	0.0835121	0.251005	0.0872774	0.118187	0.0397161	0.0627643	0.0628039	0.034832	0.189044	0.0573002	0.0325654	0.0442413	0.217198	0.121045	0.0463927	0.345443	0.0995869	0.0228906	0.485687	1.05748e-100	0.1257884	0.317758	0.378988	0.0912083	0.212046	8.14807
3027	1	-13500.1	-13473.4	-26.6157	0.366374	0.120795	0.25583	0.122686	0.218567	0.153312	0.305899	0.118804	0.180176	0.440434	0.143733	0.158132	0.227359	0.169013	0.231103	0.348208	0.343258	0.297471	0.329627	0.130015	0.176437	0.117764	1.00361	0.11775	0.223055	0.0560938	0.213036	0.122119	0.0917177	0.0186162	0.0997071	0.0482901	0.0962546	0.0227523	0.0189194	0.0232073	0.0967521	0.059282	0.143444	0.0822447	0.175261	0.0629007	0.0657872	0.0597174	0.388016	0.0635417	0.000870308	0.438703	0.0491515	0.1260027	0.334547	0.360575	0.0763324	0.228546	7.795801
3028	0	-13509.5	-13479.8	-29.6414	0.30577	0.14789	0.262511	0.136011	0.210893	0.166711	0.204752	0.151015	0.203689	0.41535	0.108896	0.191009	0.237884	0.272745	0.206043	0.506207	0.383882	0.2423	0.222763	0.123093	0.181985	0.109777	1.11751	0.16438	0.0853729	0.0895016	0.0676001	0.0388034	0.00382446	0.0799176	0.204492	0.0459144	0.126785	0.0827425	0.0346292	0.111842	0.0262169	0.295993	0.0787263	0.045208	0.101745	0.246394	0.0595255	0.0632708	0.335239	0.0859479	0.0253621	0.490181	1.00003e-100	0.1267365	0.313015	0.377926	0.0877845	0.221274	8.098297
3029	1	-13503.8	-13474	-29.7207	0.309681	0.187268	0.198534	0.120886	0.216146	0.199458	0.190769	0.136251	0.211457	0.36435	0.156949	0.158132	0.271096	0.20983	0.277845	0.322311	0.276167	0.321256	0.290453	0.139327	0.1651	0.0804866	1.30493	0.103037	0.210843	0.0380705	0.247258	0.185903	0.101427	0.0187787	0.0965156	0.0593977	0.0557562	0.00992096	0.0753189	0.0159666	0.150965	0.030613	0.161709	0.0858607	0.21936	0.0801292	0.0523991	0.0529098	0.356769	0.0700826	0.0086806	0.427755	0.0838034	0.1099661	0.326076	0.379575	0.0761612	0.218188	8.107909
3030	0	-13507.8	-13477.4	-30.4106	0.288708	0.158796	0.244547	0.128515	0.250016	0.172972	0.211908	0.135119	0.180661	0.358348	0.155228	0.166713	0.223371	0.256339	0.253019	0.359009	0.37022	0.257401	0.258072	0.125193	0.223107	0.183582	1.23853	0.154899	0.106571	0.0699093	0.0644933	0.031217	0.0020734	0.0278459	0.277987	0.0384113	0.0767798	0.0479217	0.104888	0.137272	0.0262169	0.33544	0.030438	0.0479358	0.028901	0.209791	0.157751	0.0587968	0.346493	0.0937379	0.0171973	0.483775	1.01531e-100	0.117818	0.316613	0.385453	0.0915448	0.206388	8.176115
3031	1	-13494.3	-13465.5	-28.8376	0.298115	0.15527	0.216699	0.142333	0.220775	0.158942	0.204036	0.12969	0.197783	0.4653	0.155289	0.144389	0.182138	0.230793	0.28009	0.348711	0.355633	0.272565	0.245848	0.154126	0.170132	0.140195	1.10779	0.106038	0.198266	0.0798912	0.256194	0.199727	0.0511938	0.0284253	0.125376	0.0479013	0.113571	0.0537124	0.020725	0.0776172	0.0802469	0.0504812	0.147033	0.0448796	0.220258	0.0788716	0.0614356	0.0479875	0.379678	0.0667563	0.0189839	0.424949	0.0616453	0.1210208	0.337431	0.368701	0.073552	0.220316	8.01849
3032	0	-13502.9	-13471.7	-31.1788	0.244759	0.198142	0.228741	0.162703	0.261454	0.159214	0.223206	0.186419	0.174643	0.361152	0.158251	0.155223	0.217426	0.216946	0.278055	0.407506	0.335226	0.274892	0.25468	0.127556	0.190388	0.130473	1.16388	0.181988	0.0770948	0.128891	0.0697945	0.0266888	0.0313736	0.0814877	0.259145	0.0801753	0.112177	0.103389	0.0688079	0.0720968	0.0257675	0.242993	0.0792407	0.110625	0.0592992	0.177511	0.153016	0.0520303	0.332682	0.0821751	0.0273687	0.505744	1.06632e-100	0.1221651	0.324262	0.362103	0.0960125	0.217622	8.252501
3033	1	-13494.9	-13469.9	-25.02	0.277803	0.174996	0.260645	0.102262	0.255597	0.092861	0.222449	0.142035	0.150096	0.387322	0.137786	0.187929	0.226108	0.237748	0.151239	0.410932	0.315066	0.261917	0.226887	0.110165	0.192572	0.163249	1.09449	0.111757	0.190188	0.128327	0.258137	0.170176	0.0843179	0.0442973	0.0453054	0.0330362	0.0881201	0.013003	0.0160115	0.0453912	0.1317	0.0323214	0.146841	0.0204769	0.1729	0.0584085	0.0631858	0.0503604	0.376077	0.0791041	0.00849071	0.433097	0.0528706	0.1277189	0.32623	0.390262	0.0761932	0.207314	7.636057
3034	0	-13518.5	-13492.6	-25.8901	0.262869	0.145071	0.23888	0.140325	0.171853	0.153131	0.217797	0.1085	0.181954	0.28823	0.103085	0.186201	0.263363	0.28627	0.261993	0.321352	0.432742	0.245312	0.332515	0.10973	0.239431	0.0991221	1.21376	0.153507	0.0803619	0.0411811	0.0598702	0.0284576	0.048003	0.0435302	0.23472	0.0363249	0.083362	0.0809247	0.0163943	0.10806	0.0207632	0.198241	0.0630836	0.067298	0.023737	0.188022	0.143131	0.055251	0.335153	0.101548	0.0227887	0.485259	1.08079e-100	0.1338039	0.328091	0.36116	0.0969818	0.213767	7.722458
3035	1	-13492.2	-13463.6	-28.5503	0.31706	0.155529	0.214308	0.101221	0.219508	0.156714	0.205747	0.13582	0.188861	0.396283	0.128784	0.130892	0.25557	0.203147	0.222422	0.343463	0.375171	0.236716	0.251085	0.164425	0.180488	0.135392	1.19355	0.0969061	0.275804	0.116454	0.277244	0.196876	0.0888231	0.0442973	0.0559545	0.0894301	0.0737226	0.0256544	0.0143864	0.0206045	0.0851222	0.0347121	0.144453	0.0437148	0.284237	0.0548348	0.0551636	0.0423588	0.361353	0.0932038	0.0134354	0.44778	0.0418688	0.113122	0.317364	0.377598	0.0807194	0.224318	7.990551
3036	0	-13503.3	-13475.5	-27.8442	0.358492	0.148571	0.205493	0.129464	0.232673	0.133599	0.251975	0.10553	0.192516	0.369432	0.198794	0.110219	0.214411	0.270586	0.276279	0.350202	0.368366	0.263306	0.212001	0.113641	0.222251	0.126396	1.08226	0.147789	0.11422	0.114438	0.0559284	0.0333584	0.0197223	0.0477047	0.27369	0.0270718	0.177972	0.0527855	0.0716662	0.0674085	0.0251713	0.230763	0.0719673	0.0594829	0.0659152	0.202908	0.122352	0.0495415	0.314341	0.0990053	0.0188388	0.518274	1.0578e-100	0.1248048	0.346653	0.357112	0.0961363	0.200099	7.918777
3037	1	-13491.8	-13465.6	-26.2598	0.29836	0.178377	0.231151	0.121071	0.254417	0.114059	0.212863	0.164594	0.212641	0.428603	0.147269	0.122661	0.235344	0.229512	0.225754	0.34654	0.375103	0.229858	0.230763	0.111019	0.180217	0.0902995	1.06683	0.102486	0.261068	0.105139	0.199433	0.144935	0.0900787	0.0211576	0.0688756	0.0370352	0.0998231	0.0428672	0.017175	0.0759971	0.058706	0.0677321	0.155534	0.0756629	0.236344	0.0349485	0.0589001	0.0463802	0.347074	0.0825057	0.00806816	0.475467	0.0405041	0.1161734	0.341	0.364959	0.091885	0.202156	7.761199
3038	0	-13511.1	-13476.4	-34.6748	0.336274	0.158559	0.254902	0.142046	0.257055	0.158499	0.225833	0.135262	0.217007	0.317016	0.189953	0.130958	0.285994	0.2303	0.219933	0.378247	0.405053	0.315468	0.259061	0.0882667	0.139454	0.112318	1.37238	0.123967	0.0695218	0.141263	0.07689	0.0228533	0.0145169	0.220688	0.288716	0.0475517	0.0895819	0.0645617	0.0616411	0.123629	0.0292756	0.246035	0.100322	0.0589167	0.0759249	0.251318	0.166214	0.042296	0.310805	0.0931612	0.0286165	0.525122	1.02446e-100	0.1108471	0.330482	0.381605	0.0837464	0.204167	8.603228
3039	1	-13498.4	-13469.1	-29.2963	0.34397	0.196917	0.211268	0.156877	0.267111	0.229381	0.245274	0.15739	0.17794	0.353831	0.170735	0.165132	0.209821	0.181439	0.23991	0.364263	0.368452	0.306773	0.240413	0.135629	0.178444	0.117882	1.08885	0.190053	0.216412	0.0984678	0.257683	0.17166	0.109315	0.0409309	0.0452857	0.0124151	0.120319	0.0424436	0.0360616	0.0274594	0.100743	0.0448716	0.139157	0.0253051	0.188864	0.0362603	0.0530937	0.0533705	0.293994	0.0889186	0.0165792	0.523887	0.0232511	0.1196008	0.333165	0.361171	0.0976986	0.207966	8.064505
3040	0	-13500.9	-13469.1	-31.8341	0.270815	0.169269	0.17507	0.157624	0.237214	0.14937	0.242626	0.18549	0.170066	0.361758	0.114226	0.173477	0.228134	0.322197	0.305574	0.329894	0.331987	0.24071	0.260746	0.120619	0.169113	0.0949941	1.37238	0.186819	0.121787	0.0754892	0.0550134	0.0732896	0.0342743	0.0201094	0.197796	0.0494103	0.131443	0.081335	0.0672393	0.11175	0.00535787	0.237378	0.0820999	0.0519275	0.115219	0.307095	0.13154	0.0518548	0.365476	0.0809248	0.0272586	0.474486	1.0591e-100	0.1051378	0.330006	0.374501	0.0808806	0.214613	8.319728
3041	1	-13496.1	-13470.9	-25.156	0.327458	0.166267	0.175014	0.156877	0.22549	0.165224	0.212934	0.163821	0.179054	0.461946	0.138685	0.154724	0.261511	0.18876	0.275778	0.377915	0.279301	0.234475	0.225698	0.0932317	0.207536	0.139839	1.10912	0.106252	0.184536	0.10663	0.257683	0.124692	0.0405572	0.014995	0.0865469	0.0430334	0.099145	0.0216011	0.00605328	0.0343868	0.0499309	0.0366299	0.130738	0.0227523	0.253097	0.0556727	0.054086	0.0514885	0.325166	0.0754678	0.0142277	0.494716	0.0389343	0.1275749	0.342552	0.371874	0.0800444	0.20553	7.649671
3042	0	-13514.7	-13485.4	-29.2982	0.30379	0.148516	0.301918	0.13715	0.319238	0.16029	0.268431	0.137221	0.161283	0.353834	0.114226	0.166691	0.247831	0.227273	0.148618	0.298586	0.316369	0.31702	0.303234	0.120897	0.191762	0.0784092	1.21495	0.149458	0.126949	0.0887055	0.0222695	0.0236295	0.0408592	0.0759632	0.220091	0.0336359	0.14592	0.0822225	0.0522277	0.0921422	0.0257143	0.27631	0.061199	0.0772476	0.0524514	0.190316	0.19026	0.0489912	0.345634	0.0842479	0.0346607	0.486466	1.10629e-100	0.1155094	0.332657	0.375884	0.0748969	0.216562	8.065105
3043	1	-13492.7	-13465.1	-27.65	0.321663	0.215575	0.262854	0.149834	0.269285	0.132207	0.222354	0.132296	0.222204	0.362767	0.134484	0.140987	0.208606	0.223643	0.250878	0.304101	0.313855	0.223938	0.255189	0.13207	0.154606	0.101013	1.22178	0.0802044	0.21775	0.0853247	0.292161	0.128522	0.100243	0.0572142	0.0468575	0.0226203	0.0977064	0.045294	0.0153973	0.0762495	0.0462824	0.0756191	0.156806	0.0556569	0.19485	0.0474169	0.10039	0.0473758	0.329195	0.080888	0.0184306	0.476299	0.0478117	0.1308508	0.338111	0.368551	0.0860202	0.207318	7.898752
3044	0	-13503.3	-13474.5	-28.7389	0.299379	0.151416	0.235559	0.101038	0.246967	0.131593	0.201081	0.154864	0.159443	0.367263	0.131322	0.17557	0.26499	0.24286	0.299281	0.31264	0.306072	0.273901	0.266472	0.0988762	0.196779	0.0873357	1.14961	0.172514	0.0956307	0.0777862	0.0416174	0.0426251	0.04426	0.0856815	0.365407	0.0474121	0.0927564	0.0444887	0.0166316	0.101691	0.0223318	0.2186	0.0781524	0.120242	0.0382663	0.258082	0.192502	0.052584	0.340136	0.0840017	0.0343878	0.48889	1.07439e-100	0.0973134	0.339495	0.368337	0.0833578	0.20881	8.010989
3045	1	-13503.5	-13473.2	-30.3023	0.247122	0.132368	0.180406	0.164545	0.283493	0.121874	0.190196	0.176792	0.121208	0.359581	0.162033	0.21505	0.244522	0.232366	0.237508	0.424116	0.388998	0.287867	0.260741	0.157694	0.18394	0.0786103	1.27235	0.104341	0.243631	0.0760438	0.324292	0.123674	0.101275	0.0543261	0.0662282	0.0630903	0.0656745	0.0567623	0.03006	0.0302795	0.0262587	0.0818057	0.187077	0.119963	0.205397	0.0461542	0.0360239	0.0604918	0.350129	0.0686836	0.0168318	0.467028	0.0368363	0.113264	0.31883	0.373695	0.0839763	0.223498	8.165735
3046	0	-13502	-13473.1	-28.9218	0.292226	0.205262	0.253476	0.130176	0.309065	0.121773	0.202685	0.159189	0.176281	0.452475	0.143544	0.162398	0.248421	0.19375	0.242277	0.419891	0.330368	0.291736	0.23745	0.130422	0.193409	0.137861	1.17055	0.199186	0.0916649	0.0839524	0.0559569	0.0258376	0.0493756	0.0412745	0.170324	0.0448578	0.0957114	0.0381438	0.045897	0.0859809	0.014256	0.23241	0.105679	0.053068	0.0387797	0.254274	0.0952986	0.0550023	0.337003	0.0953537	0.0251522	0.487489	1.21959e-100	0.1240337	0.326758	0.366225	0.0920239	0.214993	8.026612
3047	1	-13496.8	-13463.8	-33.0378	0.316138	0.194141	0.238826	0.159293	0.242667	0.193491	0.242887	0.126334	0.200665	0.452547	0.125482	0.153191	0.26899	0.231001	0.226872	0.390436	0.33446	0.23975	0.234127	0.140064	0.179463	0.109551	1.25312	0.142724	0.239106	0.104868	0.360651	0.168913	0.0826801	0.0138357	0.0569336	0.0681106	0.101625	0.0271558	0.00221131	0.0835007	0.0382627	0.0884637	0.124965	0.082322	0.246949	0.0590545	0.0926346	0.0521401	0.344861	0.0740046	0.00971094	0.467226	0.0520566	0.1215091	0.324827	0.372514	0.080562	0.222097	8.438467
3048	0	-13503	-13471.9	-31.0886	0.399752	0.23452	0.238292	0.124558	0.276484	0.158063	0.277729	0.195381	0.185547	0.32014	0.130566	0.172783	0.330704	0.200317	0.26985	0.424523	0.404521	0.237753	0.24496	0.131151	0.204047	0.147635	0.957263	0.15189	0.0783653	0.112095	0.045654	0.0284873	0.0404627	0.0644165	0.234965	0.049485	0.133092	0.0408578	0.0493083	0.123162	0.0436049	0.269911	0.0614655	0.0775737	0.0666471	0.179531	0.125063	0.0550938	0.323911	0.103841	0.0210673	0.496087	1.04904e-100	0.1311901	0.308324	0.387604	0.0920972	0.211974	8.242576
3049	1	-13497.9	-13467.7	-30.1747	0.330784	0.159759	0.204686	0.120612	0.273762	0.121376	0.176521	0.115322	0.200665	0.439838	0.166773	0.101051	0.277832	0.265595	0.232328	0.394288	0.325687	0.266131	0.235294	0.10216	0.215779	0.124935	1.26953	0.107688	0.275246	0.0908859	0.285031	0.129039	0.0959515	0.0548636	0.0224771	0.0522724	0.131386	0.0272686	0.0157609	0.0676615	0.0284372	0.118948	0.15634	0.0643369	0.160042	0.091615	0.0588057	0.0488226	0.343568	0.0682571	0.0184915	0.479623	0.041238	0.0953387	0.329706	0.38204	0.0746062	0.213648	8.154765
3050	0	-13512.3	-13481.7	-30.6547	0.272328	0.186473	0.189715	0.141484	0.252557	0.122532	0.209325	0.148946	0.224127	0.383794	0.20056	0.11942	0.204589	0.224721	0.215197	0.379311	0.310644	0.263989	0.266588	0.120073	0.224521	0.108638	1.09711	0.210297	0.118938	0.126254	0.0455004	0.0831178	0.0631508	0.0421257	0.269548	0.0667161	0.139306	0.0527208	0.0291222	0.132268	0.0245306	0.226229	0.0956591	0.156114	0.0549944	0.278419	0.119797	0.0487312	0.393858	0.0980317	0.0160564	0.443323	1.05891e-100	0.1085171	0.322539	0.36994	0.0799777	0.227544	8.20145
3051	1	-13505.9	-13470.6	-35.3158	0.375933	0.165751	0.236576	0.0931757	0.26516	0.126183	0.252763	0.186236	0.221863	0.455495	0.197382	0.161027	0.236753	0.383888	0.251826	0.449096	0.248427	0.320029	0.239517	0.104421	0.194101	0.0762314	1.33695	0.135327	0.216136	0.0854279	0.279173	0.157553	0.0974702	0.0600809	0.0782582	0.0430823	0.0956774	0.00613813	0.012703	0.0517658	0.120297	0.0922817	0.144975	0.0741551	0.195599	0.0867965	0.0572755	0.0431371	0.317739	0.0717486	0.0112772	0.504157	0.0519411	0.09463729	0.328241	0.382128	0.0800737	0.209557	8.668954
3052	0	-13502.3	-13470.3	-31.9875	0.331891	0.131823	0.270424	0.133887	0.252557	0.161718	0.247366	0.169961	0.216908	0.456985	0.160319	0.124398	0.329499	0.186115	0.31837	0.414781	0.340642	0.27277	0.2787	0.125695	0.142696	0.132776	1.11789	0.210753	0.0761505	0.044581	0.0763823	0.0583131	0.0421566	0.0131631	0.249545	0.0257739	0.09446	0.0679756	0.0683514	0.11598	0.036976	0.257695	0.0964402	0.0735086	0.025798	0.262509	0.119236	0.0479065	0.313597	0.0961956	0.0166465	0.525654	1.00595e-100	0.1166404	0.324282	0.384408	0.0853785	0.205931	8.333918
3053	1	-13497.1	-13468.2	-28.961	0.284614	0.164063	0.221603	0.174794	0.26516	0.145347	0.225322	0.158533	0.156716	0.497562	0.0965407	0.161811	0.235361	0.201775	0.265393	0.319067	0.280845	0.232442	0.249644	0.143271	0.204988	0.141699	1.28124	0.119573	0.251239	0.0609158	0.231345	0.147963	0.0616609	0.00258241	0.0318171	0.101187	0.115466	0.0140746	0.0257122	0.0532751	0.0985585	0.048247	0.111844	0.0642379	0.22183	0.0602335	0.101699	0.0520232	0.294402	0.0839628	0.0108189	0.506208	0.0525852	0.1168586	0.324069	0.371621	0.0966352	0.207674	8.031252
3054	0	-13507.8	-13476.8	-30.9835	0.271767	0.168224	0.221725	0.187604	0.302651	0.113676	0.18779	0.11494	0.2385	0.38877	0.150097	0.137375	0.282467	0.258189	0.24521	0.395488	0.302284	0.289563	0.267287	0.095769	0.196311	0.185326	1.17568	0.2278	0.134019	0.134956	0.0659929	0.0744816	0.0117348	0.0775453	0.291553	0.0643944	0.108622	0.0793129	0.0593125	0.106341	0.00428002	0.145629	0.0360082	0.0656197	0.0232039	0.173274	0.172002	0.0477968	0.310049	0.107363	0.0218371	0.512955	1.01149e-100	0.1241437	0.331402	0.370397	0.0936387	0.204562	8.23277
3055	1	-13511.9	-13479.5	-32.3533	0.336919	0.198391	0.249134	0.145465	0.229125	0.136904	0.205344	0.0913046	0.22155	0.445476	0.101567	0.183921	0.230401	0.212705	0.294078	0.386606	0.337519	0.218377	0.223607	0.127396	0.138424	0.122094	1.38697	0.131708	0.250065	0.16992	0.235077	0.195599	0.0654516	0.0236861	0.0641387	0.00703013	0.128592	0.0182383	0.0055049	0.080063	0.122389	0.0397195	0.193113	0.0359657	0.25163	0.116826	0.0152717	0.0539513	0.287578	0.0717564	0.00559813	0.53978	0.0413365	0.08902703	0.324373	0.368571	0.0963743	0.210682	8.373264
3056	0	-13501.3	-13472.2	-29.1254	0.257025	0.162114	0.250554	0.128032	0.249217	0.146233	0.210174	0.13864	0.210015	0.372329	0.107234	0.164264	0.245772	0.2472	0.232659	0.452134	0.281129	0.307753	0.268919	0.128234	0.19894	0.118076	1.18765	0.113752	0.100008	0.0967731	0.0633227	0.0412312	0.0337739	0.0552942	0.346652	0.0389449	0.135147	0.0948566	0.0449868	0.0828193	0.0290917	0.276996	0.0736013	0.0704186	0.0113122	0.159687	0.112688	0.0534001	0.316892	0.0863489	0.0223501	0.521009	1.15406e-100	0.1371673	0.343069	0.358033	0.0922209	0.206678	8.045654
3057	1	-13494.5	-13465.7	-28.8319	0.267695	0.163476	0.208314	0.137511	0.305178	0.134192	0.294558	0.146611	0.182297	0.422954	0.126712	0.15448	0.239821	0.216296	0.272559	0.368547	0.349651	0.232997	0.254985	0.11547	0.201299	0.129967	1.10914	0.104111	0.269699	0.0894473	0.223623	0.0926146	0.0899356	0.00308304	0.0903029	0.0748667	0.0607986	0.0194445	0.0205116	0.045159	0.167015	0.0724979	0.183544	0.0611787	0.197824	0.0361535	0.0826888	0.0596539	0.322606	0.0703195	0.00556811	0.48318	0.0586723	0.1081682	0.32057	0.374028	0.0887077	0.216694	8.019206
3058	0	-13503.9	-13475.7	-28.1934	0.27491	0.176018	0.21938	0.111985	0.269475	0.106724	0.202574	0.106287	0.233574	0.372329	0.165814	0.139082	0.299628	0.213931	0.237142	0.446507	0.367247	0.287182	0.216309	0.128344	0.217004	0.148109	1.03279	0.182909	0.0870189	0.0981925	0.0386021	0.00882393	0.0549752	0.0376118	0.291252	0.0760414	0.108538	0.0839442	0.0446336	0.147758	0.0471276	0.185847	0.0367101	0.0557373	0.0257523	0.255482	0.114917	0.0560916	0.324475	0.0820419	0.023924	0.513467	1.2505e-100	0.1195176	0.324117	0.370472	0.0941528	0.211258	7.954221
3059	1	-13491.8	-13462.8	-29.0158	0.354052	0.155715	0.18777	0.164263	0.251167	0.174051	0.244524	0.111488	0.228654	0.463975	0.143448	0.210832	0.285804	0.198323	0.248526	0.287439	0.255529	0.222565	0.243219	0.117219	0.193557	0.130512	1.19925	0.109126	0.261331	0.0815381	0.265564	0.161286	0.0690404	0.0238979	0.0899393	0.0518581	0.0713684	0.0216092	0.031779	0.041802	0.0629219	0.0539839	0.144416	0.079328	0.229828	0.0502875	0.0627361	0.0628603	0.353818	0.0705814	0.00667205	0.456707	0.0493609	0.128859	0.323904	0.366246	0.087548	0.222303	8.035527
3060	0	-13507.9	-13476.9	-31.0109	0.286924	0.22477	0.282396	0.143632	0.279185	0.204374	0.186211	0.150871	0.173867	0.320647	0.178826	0.217015	0.272248	0.207358	0.209669	0.467869	0.263955	0.21597	0.221764	0.122566	0.221395	0.145111	1.09758	0.182909	0.105781	0.0778258	0.0485108	0.0100615	0.0437503	0.0181664	0.198921	0.0617566	0.118688	0.0777251	0.0498052	0.172711	0.047219	0.309462	0.0801158	0.0565991	0.0878289	0.228273	0.167005	0.0438208	0.324389	0.0916713	0.0244945	0.515624	1.1278e-100	0.1060874	0.328878	0.37479	0.0892552	0.207077	8.237316
3061	1	-13492.2	-13459.9	-32.2731	0.33209	0.168675	0.223541	0.140402	0.287831	0.133963	0.244155	0.164602	0.195059	0.409878	0.109835	0.211273	0.258251	0.222004	0.264708	0.322816	0.349813	0.286502	0.283194	0.129205	0.190622	0.127128	1.19514	0.115432	0.18269	0.12649	0.269728	0.195364	0.123069	0.0490065	0.0758596	0.0226285	0.101401	0.0329628	0.0370538	0.039184	0.154244	0.0476873	0.144416	0.0530362	0.241456	0.0711448	0.0275204	0.0603782	0.332454	0.0641492	0.00737137	0.497734	0.0379129	0.1308136	0.320166	0.369822	0.0863607	0.223651	8.361059
3062	0	-13508.7	-13474.1	-34.5918	0.323244	0.129833	0.235132	0.135601	0.307521	0.156158	0.274016	0.184046	0.174226	0.383824	0.123264	0.211426	0.296285	0.212172	0.28471	0.386772	0.396177	0.224257	0.242098	0.138059	0.168628	0.130604	1.31639	0.186127	0.0469209	0.0639683	0.0405302	0.0136189	0.0282632	0.00573915	0.338542	0.0739353	0.169758	0.104326	0.137082	0.091911	0.0447257	0.259499	0.074379	0.0700654	0.0477079	0.209337	0.154079	0.0463588	0.333873	0.100214	0.0258896	0.493665	1.23431e-100	0.1105769	0.327677	0.382369	0.0818357	0.208119	8.594952
3063	1	-13495.3	-13463.9	-31.3557	0.306632	0.210737	0.191053	0.146164	0.257057	0.121686	0.239634	0.16229	0.182907	0.435201	0.135155	0.178678	0.268719	0.208379	0.249072	0.330144	0.35452	0.295391	0.329384	0.119154	0.191067	0.146832	1.15044	0.0925529	0.241674	0.0479713	0.2485	0.251288	0.0785389	0.00668125	0.0604937	0.09948	0.0599778	0.0711397	0.0353956	0.0258842	0.102201	0.0498269	0.0870279	0.0745502	0.250025	0.0724876	0.104466	0.0566624	0.376268	0.0790365	0.0124356	0.441618	0.0339805	0.1194285	0.320827	0.380399	0.0791624	0.219611	8.270457
