Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
14680	-3289.504	-3298.83	9.325709	2.138711	0.1739715	0.0489459	0.0238025	0.0624291	0.0568321	0.0236178	0.035157	0.101621	0.093202	0.0284865	0.0488822	0.0596033	0.0429689	0.124588	0.0613474	0.0449113	0.03978519	0.0134483	0.475249	0.00342566	0.0119373	0.493607	0.00233328	4.234077	0.009507985	-3.103066	0.000188992	0.0202363	0.312424	3.66715	0.319154	0.284044	0.1399	0.256902	0.04929318	0.1928864
14690	-3289.153	-3299.475	10.3227	2.214285	0.2074942	0.0441346	0.0275272	0.048142	0.0453027	0.0482529	0.0435761	0.056474	0.139335	0.016175	0.0717953	0.0792832	0.0505811	0.0846912	0.0369451	0.05235495	-0.008301641	0.0201274	0.452438	0.00297565	0.0105501	0.501013	0.0128954	3.756111	0.0426032	-2.949709	0.000681632	0.0382077	0.402932	3.55818	0.285025	0.300018	0.135527	0.27943	0.03430156	1.242019
14700	-3298.026	-3305.959	7.932101	2.096934	0.1695188	0.0950788	0.0331015	0.0453872	0.027195	0.0488744	0.0492186	0.0393474	0.117986	0.0347406	0.0294242	0.0260516	0.0481511	0.0662495	0.0108661	0.04434781	-0.1308665	0.0137891	0.600619	0.00575622	0.00516394	0.36211	0.0125612	4.874953	0.2369265	-3.115692	0.000153399	0.0182442	0.299621	3.68198	0.281048	0.324245	0.140719	0.253987	0.1060601	2.23389
14710	-3286.996	-3297.348	10.35177	2.171431	0.1726935	0.070714	0.027988	0.0624819	0.0325799	0.0345349	0.0464628	0.0479022	0.117986	0.020764	0.0370475	0.0592653	0.0489142	0.0217069	0.0473659	0.0495053	0.1432039	0.0179714	0.53923	0.00245772	0.00125729	0.43541	0.00367352	5.08493	0.01436199	-3.005676	0.000178203	0.0196541	0.308767	3.6714	0.271312	0.337541	0.13233	0.258817	0.1575659	0.09114914
14720	-3284.543	-3298.693	14.15001	2.171431	0.1939309	0.0435744	0.0363533	0.050176	0.0157046	0.0379692	0.03547	0.0395689	0.100531	0.0165728	0.041728	0.0337607	0.0442001	0.0239851	0.0247446	0.03230699	0.1161942	0.0255034	0.472041	0.00529936	0.00619112	0.486535	0.00442977	4.785227	0.02683779	-3.432472	0.000427962	0.0303492	0.367633	3.60159	0.278407	0.309704	0.130658	0.281231	0.143032	0.1876348
14730	-3297.255	-3305.375	8.120102	2.290302	0.1838193	0.0867119	0.0401196	0.0446115	0.026934	0.0270554	0.0456093	0.0165749	0.121495	0.0406509	0.0674661	0.0135984	0.0392468	0.0376036	0.145219	0.04058209	0.00861447	0.010601	0.53762	0.00445336	0.0119266	0.432013	0.00338596	4.431282	0.01803231	-3.204428	0.000289227	0.0249933	0.340129	3.63459	0.279844	0.298519	0.15846	0.263177	0.02664678	0.6767163
14740	-3290.737	-3300.672	9.934145	2.290302	0.1675651	0.0658055	0.0383506	0.0517002	0.016259	0.0237012	0.0358595	0.0326055	0.118626	0.017128	0.0321179	0.0665451	0.0238599	0.0217957	0.0400525	0.04574118	-0.03470554	0.0145397	0.523802	0.00403685	0.00637564	0.448821	0.00242452	4.866098	0.1356077	-3.084756	0.000139487	0.0174026	0.293954	3.6885	0.304857	0.32005	0.12865	0.246442	0.1009021	1.343953
14750	-3290.294	-3301.755	11.46084	2.076903	0.187214	0.0439984	0.038178	0.0462615	0.0270719	0.035775	0.0390581	0.0940462	0.163081	0.0248996	0.0372717	0.0476515	0.0425996	0.0485228	0.0306882	0.03931167	-0.03323327	0.00520051	0.497211	0.00509036	0.013352	0.476454	0.00269194	4.574563	0.03976583	-3.236234	0.000331454	0.0267402	0.349473	3.62346	0.328331	0.285361	0.12475	0.261559	0.006532565	6.087323
14760	-3288.947	-3297.428	8.480789	2.076903	0.1468805	0.0496228	0.0369473	0.0639345	0.0677388	0.0328097	0.0538248	0.0613616	0.12849	0.0229989	0.0591456	0.0560784	0.0941123	0.066251	0.04677	0.06007052	-0.04482079	0.0099322	0.504986	0.0021555	0.00961229	0.461534	0.0117798	5.526116	0.05266638	-2.812236	4.36394e-05	0.00976311	0.232397	3.7578	0.281534	0.30976	0.132794	0.275912	0.007845592	6.712862
14770	-3291.477	-3296.976	5.498701	2.076903	0.1906018	0.0897182	0.0369654	0.059144	0.0373984	0.0402082	0.0439897	0.130464	0.189215	0.027023	0.0907734	0.0857447	0.0447801	0.123699	0.102977	0.06663988	-0.006873865	0.0144215	0.554886	0.00240441	0.0112977	0.414112	0.00287868	3.09992	0.05260436	-2.708452	0.000377903	0.0285357	0.358688	3.6124	0.293709	0.294817	0.13505	0.276424	0.0457305	1.150312
14780	-3292.904	-3299.223	6.319434	2.2055	0.1623799	0.0482848	0.0308201	0.0491069	0.0718159	0.0444702	0.0447007	0.0932841	0.189215	0.0191605	0.0176717	0.0569172	0.0654655	0.0670602	0.033693	0.04530042	0.06059465	0.0101669	0.50014	0.000985592	0.0129295	0.468934	0.00684377	5.287196	0.02466884	-3.094439	0.000107184	0.0152671	0.278771	3.70585	0.281113	0.319033	0.13388	0.265973	0.08526349	0.2893248
14790	-3299.31	-3300.726	1.415749	2.310735	0.1907752	0.0599146	0.0383843	0.0496515	0.102244	0.042154	0.029817	0.116562	0.17179	0.0298195	0.0998359	0.0361338	0.22668	0.0884642	0.0712155	0.05733111	-0.02379022	0.0118313	0.497466	0.00406847	0.0167661	0.466426	0.00344255	3.49837	0.120457	-2.858912	0.0003804	0.0286289	0.359156	3.61183	0.309311	0.297552	0.127356	0.265781	0.09666679	1.246105
14800	-3302.535	-3305.849	3.313397	1.958474	0.239581	0.0621373	0.04844	0.0761286	0.137788	0.0256877	0.0503413	0.137286	0.130452	0.0278281	0.0776025	0.0538167	0.0518401	0.137506	0.0463431	0.06483441	0.1223515	0.0207213	0.405189	0.00523233	0.0200437	0.540326	0.0084874	3.00931	0.1265154	-2.735919	0.00166122	0.0592756	0.478992	3.46007	0.300066	0.298084	0.132681	0.269169	0.2488669	0.5083658
14810	-3293.689	-3301.884	8.1948	2.08077	0.1951403	0.0518513	0.0469177	0.0501315	0.0602977	0.0328933	0.0335889	0.0830558	0.157918	0.0408427	0.0669618	0.0346516	0.0594719	0.21089	0.0625254	0.06058036	0.06655435	0.0195971	0.468856	0.0027235	0.00821519	0.496199	0.00440913	3.008345	0.01466646	-2.803784	0.000447276	0.0310198	0.370856	3.59768	0.287536	0.30947	0.126095	0.276899	0.08122082	0.1805752
14820	-3297.164	-3304.645	7.481479	2.236999	0.2066001	0.09315	0.0976336	0.069881	0.0506612	0.0332069	0.0371376	0.0945317	0.176108	0.0588905	0.0929957	0.0411559	0.038821	0.0704461	0.0723185	0.05804188	0.08360343	0.0196314	0.438239	0.00246859	0.00274173	0.531098	0.0058213	3.168607	0.02243247	-2.84659	0.000662284	0.0376678	0.400663	3.56101	0.298752	0.300497	0.129835	0.270916	0.1060359	0.2115554
14830	-3297.617	-3301.649	4.03213	2.011184	0.2306811	0.0566729	0.101944	0.0455327	0.0535294	0.029552	0.0500309	0.0924361	0.117425	0.0703098	0.0503716	0.0175947	0.0377841	0.0203243	0.0255579	0.05321146	0.5168485	0.0163802	0.495408	0.0084566	0.0095824	0.465664	0.00450866	5.510284	0.02742027	-2.933481	0.00133025	0.0531378	0.458937	3.48659	0.287008	0.292814	0.162438	0.25774	0.5442688	0.05038002
14840	-3305.516	-3312.723	7.206957	2.011184	0.2133323	0.0271976	0.0654305	0.0953987	0.0135144	0.0330373	0.0397393	0.0781716	0.0647795	0.0546347	0.060274	0.0136313	0.0286399	0.0805218	0.0251997	0.05331683	0.1101102	0.0273491	0.562776	0.00704917	0.0171646	0.378476	0.00718596	4.467151	0.05152629	-2.931503	0.000817762	0.0418035	0.41755	3.53983	0.284388	0.303967	0.130043	0.281602	0.1616365	0.3187788
14850	-3298.158	-3299.115	0.957177	2.016736	0.179242	0.117321	0.093975	0.0728323	0.0293876	0.029443	0.0374394	0.0750428	0.0956232	0.0910836	0.0648273	0.0233198	0.030302	0.204564	0.0638021	0.06987438	-0.1270052	0.019697	0.472762	0.00319121	0.00472252	0.498802	0.00082594	4.756732	0.2513988	-2.661056	0.000238714	0.0227235	0.327361	3.64968	0.308528	0.306354	0.123182	0.261936	0.1243937	2.020994
14860	-3288.965	-3300.152	11.1868	2.029301	0.1853122	0.0315444	0.0556613	0.0825931	0.0296155	0.0232756	0.0594163	0.0451557	0.0964266	0.0462838	0.0379301	0.0259504	0.0369977	0.0874018	0.0357673	0.04672336	-0.1159488	0.0219483	0.482539	0.00619955	0.00427702	0.483827	0.00120904	4.321439	0.1672717	-3.063511	0.00030728	0.0257549	0.344252	3.62969	0.303977	0.291358	0.130028	0.274637	0.05132283	3.259206
14870	-3297.738	-3302.084	4.34577	2.744338	0.1794137	0.0499424	0.0556613	0.112101	0.0636878	0.0177721	0.0813157	0.052412	0.148314	0.0420445	0.117361	0.0740602	0.0282388	0.0728001	0.110617	0.06098453	-0.01084745	0.0194118	0.492689	0.0042956	0.00172229	0.476376	0.00550526	4.662614	0.04728212	-2.797135	0.000240481	0.0228068	0.327843	3.64911	0.303337	0.293567	0.133207	0.269888	0.03643467	1.297723
14880	-3292.598	-3303.951	11.35277	2.682358	0.2236778	0.0408721	0.0457757	0.0725434	0.0276854	0.0167679	0.0398665	0.0987596	0.0647785	0.0387984	0.0642971	0.0311546	0.016388	0.0491254	0.0713845	0.0431148	0.03278739	0.0186394	0.514329	0.00368098	0.00665638	0.444734	0.0119602	4.568638	0.01690258	-3.143889	0.00110304	0.0484541	0.442598	3.50784	0.296636	0.316795	0.134864	0.251704	0.04968998	0.3401608
14890	-3295.605	-3302.805	7.200025	2.902027	0.1743854	0.0614773	0.0468141	0.0681638	0.0652539	0.0178595	0.0643361	0.0763671	0.138978	0.0308573	0.0639859	0.0412341	0.0188218	0.0215435	0.0326713	0.04587072	0.05104089	0.0189062	0.579338	0.000431337	0.00252187	0.389323	0.00947917	5.708336	0.05816659	-3.081928	0.00019259	0.0204266	0.313606	3.66577	0.301079	0.297004	0.140877	0.26104	0.1092075	0.5326246
14900	-3297.851	-3303.136	5.284967	2.656658	0.1697022	0.0665735	0.0379301	0.0656664	0.0222955	0.0279968	0.0531887	0.0760407	0.103623	0.0210012	0.070175	0.0580934	0.0196546	0.116726	0.0674229	0.04001309	-0.1255101	0.0100905	0.506434	0.000786001	0.0052468	0.461674	0.0157695	5.121623	0.1597035	-3.218549	0.000154757	0.0183243	0.300152	3.68137	0.295017	0.314631	0.119207	0.271145	0.03419337	4.670599
14910	-3300.353	-3304.397	4.043651	2.622891	0.1339526	0.0476388	0.0437167	0.083968	0.0238082	0.0203591	0.050838	0.0674657	0.127302	0.0505147	0.0573568	0.0614517	0.0219072	0.0607241	0.0385427	0.04554057	-0.3564973	0.00787762	0.43543	0.00355118	0.011109	0.538166	0.00386641	7.643087	0.4611021	-3.089152	1.75846e-05	0.00620778	0.193079	3.8007	0.281528	0.319213	0.14658	0.252678	0.1046048	4.40804
14920	-3303.824	-3310.691	6.867027	1.988513	0.1655395	0.0403751	0.0482919	0.065285	0.0462424	0.0333275	0.0758401	0.0430584	0.050165	0.0524116	0.0384746	0.17222	0.0524129	0.0471621	0.0534469	0.05437883	-0.1134172	0.0159475	0.395639	0.00603383	0.00954626	0.55057	0.0222637	8.177047	0.1836618	-2.91178	0.000126095	0.0165513	0.288046	3.69528	0.299503	0.304451	0.134557	0.261489	0.07024463	2.614603
14930	-3296.18	-3303.242	7.061153	1.988513	0.2053185	0.0243173	0.0366426	0.0787233	0.0394183	0.0197207	0.0615391	0.0311995	0.067257	0.0545135	0.0353664	0.0475928	0.103644	0.0357074	0.102876	0.04193506	-0.2197821	0.0154828	0.500524	0.0032215	0.00804878	0.464295	0.00842812	6.794661	0.242837	-3.171633	0.000635225	0.036899	0.397395	3.56507	0.301009	0.3015	0.153098	0.244393	0.02305486	10.53301
14940	-3293.722	-3305.855	12.13362	1.988513	0.1587323	0.0251708	0.0445209	0.0532929	0.0262861	0.0143035	0.0446109	0.0221056	0.0702552	0.0480111	0.0439321	0.0270016	0.067345	0.0217989	0.0460142	0.03326183	0.01381382	0.0129207	0.567961	0.00145986	0.0137989	0.390052	0.0138075	7.84603	0.01748437	-3.403345	8.81376e-05	0.0138518	0.267979	3.71808	0.303162	0.290698	0.133131	0.273009	0.03129819	0.5586383
14950	-3301.682	-3303.992	2.31069	1.988513	0.1974345	0.0116549	0.0449007	0.0706684	0.040429	0.014906	0.0446109	0.0352497	0.0597682	0.0294394	0.0531435	0.0980525	0.0669354	0.0280177	0.00529207	0.02872129	0.2011063	0.0173937	0.42978	0.00163278	0.00929497	0.539245	0.00265327	17.18628	0.04127658	-3.550117	0.000485614	0.0323087	0.376929	3.59028	0.288858	0.299318	0.149473	0.262352	0.2423829	0.1702949
14960	-3294.131	-3301.171	7.040051	1.988513	0.1708961	0.0193576	0.0422615	0.0954169	0.0306458	0.0437417	0.0447069	0.0503837	0.0761404	0.047753	0.048565	0.0189074	0.0683069	0.0153241	0.0293147	0.03743755	-0.04192865	0.00515462	0.457937	0.00477772	0.00710136	0.521276	0.00375364	12.34802	0.1324298	-3.285081	0.000163817	0.0188495	0.303599	3.67739	0.299565	0.288682	0.136604	0.275148	0.09050113	1.463294
14970	-3292.819	-3299.75	6.93117	1.988513	0.1828927	0.0169494	0.0289645	0.0748748	0.0239178	0.0410936	0.0589664	0.0503837	0.0491499	0.0269293	0.0347248	0.0370871	0.0389909	0.0193165	0.0534397	0.04535544	-0.3495082	0.00925952	0.500873	0.008021	0.0052769	0.463096	0.0134736	11.94678	0.4392978	-3.093225	0.000278421	0.0245257	0.33756	3.63764	0.276231	0.336166	0.124133	0.26347	0.08978956	4.892526
14980	-3295.82	-3298.69	2.869679	2.350689	0.1971348	0.0227799	0.0204715	0.0735808	0.0278712	0.0590467	0.0754025	0.0598888	0.0444944	0.0380511	0.0469439	0.0160403	0.0437263	0.00938859	0.0271175	0.04991808	0.08025549	0.0112933	0.52752	0.00869322	0.00604064	0.440056	0.00639704	12.12634	0.1892772	-2.997372	0.000480476	0.032139	0.376139	3.59124	0.293201	0.327774	0.112427	0.266597	0.2695327	0.7022421
14990	-3289.487	-3297.389	7.90237	2.566594	0.1803555	0.0195257	0.0170717	0.0964606	0.0111059	0.0379362	0.0747708	0.0503915	0.0361649	0.027474	0.0392965	0.041355	0.0331031	0.0155217	0.018061	0.03708902	0.09293242	0.015101	0.544168	0.00929947	0.00477961	0.422664	0.00398821	14.65291	0.0549173	-3.294434	0.00025035	0.0232664	0.330484	3.646	0.293345	0.303527	0.133975	0.269152	0.1478497	0.37144
15000	-3289.383	-3296.767	7.383195	2.249445	0.1957526	0.0174639	0.0365924	0.0739925	0.0287335	0.0502023	0.0554949	0.0220065	0.0303372	0.0182981	0.0452699	0.0419146	0.0172393	0.0124087	0.019251	0.03163634	0.02305963	0.0209676	0.542441	0.00519838	0.00976841	0.421322	0.000302845	14.106	0.3210218	-3.453449	0.000457287	0.0313616	0.372482	3.5957	0.279507	0.299367	0.141111	0.280015	0.3440814	0.932982
15010	-3289.467	-3300.374	10.90664	1.943265	0.2111741	0.0220304	0.0254428	0.086077	0.0453967	0.0596691	0.0662127	0.0517571	0.0506246	0.0195169	0.0150018	0.022594	0.024508	0.0243671	0.0250442	0.03073311	0.2434537	0.0114931	0.486859	0.0169397	0.0127723	0.471415	0.000520035	9.102374	0.01258476	-3.482415	0.000765429	0.0404603	0.412187	3.54659	0.3079	0.292918	0.130877	0.268305	0.2560385	0.04915182
15020	-3294.059	-3303.787	9.728385	1.971921	0.180711	0.0218505	0.0322724	0.0907274	0.042384	0.0400781	0.0444042	0.055356	0.0546902	0.0269655	0.0124081	0.0391381	0.0316766	0.020412	0.0199871	0.03809987	-0.05342528	0.00481753	0.475892	0.010337	0.0228068	0.484315	0.0018318	11.07364	0.1667205	-3.267544	0.000254152	0.023441	0.331479	3.64483	0.304769	0.290807	0.132375	0.27205	0.1132952	1.471558
15030	-3300.463	-3302.202	1.738736	2.7504	0.1552059	0.0251107	0.0352071	0.103624	0.0468462	0.0211409	0.0713167	0.12769	0.0698181	0.0269775	0.0228011	0.135801	0.0463003	0.0263157	0.0477653	0.04819089	0.09869946	0.0122536	0.561771	0.0054052	0.0118398	0.408705	2.47953e-05	9.143344	0.1397593	-3.032585	7.23121e-05	0.0125531	0.257467	3.72991	0.268503	0.325008	0.126385	0.280104	0.2384587	0.5860942
15040	-3297.03	-3303.533	6.503642	3.389769	0.2010448	0.0284509	0.0413653	0.051846	0.0235661	0.017203	0.0459934	0.0530973	0.0808983	0.0459459	0.0454866	0.0248684	0.017167	0.0234601	0.0282217	0.0327287	0.4266742	0.0097698	0.523144	0.00470729	0.0063642	0.455954	6.04575e-05	9.537849	0.1137092	-3.419503	0.000550606	0.0343804	0.386379	3.57869	0.28447	0.335794	0.118022	0.261715	0.5403835	0.2104233
15050	-3290.365	-3302.594	12.22935	3.332918	0.1410612	0.0385085	0.033878	0.032427	0.0243228	0.011496	0.0354192	0.0465547	0.0722009	0.0386422	0.0166107	0.0248684	0.0266231	0.0187147	0.0130082	0.03286393	0.03813619	0.0130139	0.518658	0.00199969	0.0133457	0.452044	0.000938534	10.95612	0.08118924	-3.415379	2.95911e-05	0.00804569	0.214727	3.7772	0.289462	0.296443	0.122609	0.291486	0.1193254	0.6804018
15060	-3295.285	-3305.121	9.836057	3.083177	0.1499607	0.0409044	0.0505219	0.0365013	0.0210232	0.0236097	0.0275587	0.0610795	0.0451795	0.0387671	0.0268255	0.0253663	0.0345439	0.0346921	0.0229282	0.02739222	0.2181578	0.0115056	0.482757	0.00279804	0.015179	0.479183	0.0085778	12.07345	0.119049	-3.597496	5.29506e-05	0.0107498	0.241708	3.74749	0.282202	0.326272	0.1372	0.254327	0.3372068	0.3530446
15070	-3294.326	-3308.346	14.02085	2.811812	0.219578	0.0306587	0.0502711	0.0320963	0.0400126	0.0313234	0.0282925	0.0312469	0.0623952	0.0323217	0.0462989	0.0371039	0.0162774	0.0417065	0.026218	0.02769371	0.08221787	0.008442	0.494997	0.00613804	0.0242098	0.457706	0.00850716	7.596067	0.01715533	-3.58655	0.000983004	0.0457781	0.432802	3.52044	0.288046	0.308843	0.147438	0.255674	0.0993732	0.1726353
15080	-3288.725	-3302.505	13.78055	2.816439	0.1425498	0.0293325	0.028909	0.0311249	0.0139211	0.0252217	0.0253563	0.0374675	0.0790104	0.0277501	0.0133845	0.031139	0.0255727	0.0233223	0.057842	0.03172092	-0.07152721	0.00960561	0.501087	0.000863248	0.0130462	0.463338	0.0120597	9.43128	0.1126202	-3.450779	3.27818e-05	0.00846671	0.219255	3.77225	0.304462	0.300758	0.127762	0.267018	0.04109298	2.740619
15090	-3293.347	-3304.365	11.01796	2.533394	0.1784181	0.0293325	0.0563565	0.0423325	0.0199219	0.0232236	0.0200291	0.0576776	0.0542176	0.0447967	0.0441075	0.00959424	0.0247118	0.0109541	0.0230081	0.02624202	0.004521965	0.00650571	0.523767	0.00301761	0.0159207	0.44198	0.00880917	12.13259	0.02377093	-3.640393	0.000230366	0.0223256	0.325042	3.6524	0.291369	0.294868	0.126559	0.287205	0.02829289	0.8401731
15100	-3296.417	-3304.436	8.018384	3.303743	0.161219	0.0441184	0.0393681	0.0687984	0.0322905	0.0411635	0.0112747	0.0652589	0.0891969	0.0250588	0.0290117	0.0236366	0.0135185	0.0111572	0.0218132	0.03391092	-0.2154394	0.0142869	0.509404	0.00288574	0.0116721	0.453688	0.00806339	6.7644	0.3111853	-3.384018	0.000100811	0.0148087	0.275346	3.70974	0.291917	0.306354	0.119608	0.28212	0.09574586	3.250117
15110	-3296.541	-3307.47	10.92928	3.090747	0.2165716	0.0429832	0.0452702	0.0672984	0.0208691	0.0239023	0.0172572	0.0384585	0.0598481	0.025537	0.0391721	0.0129249	0.0192217	0.00581973	0.03106	0.02866661	0.0232474	0.0155092	0.542332	0.00794192	0.00706554	0.424644	0.00250727	7.937058	0.108418	-3.552022	0.000900863	0.0438491	0.425511	3.52974	0.276132	0.292206	0.14923	0.282432	0.1316654	0.8234358
15120	-3290.909	-3301.216	10.30738	2.779484	0.1696861	0.048846	0.03937	0.0472387	0.013942	0.0248477	0.026977	0.0878625	0.0598481	0.0242614	0.0575104	0.0236459	0.0258012	0.0199351	0.047004	0.03836557	0.1898222	0.0150127	0.512914	0.00709134	0.00583563	0.45551	0.00363558	8.766163	0.02051354	-3.260595	0.000154637	0.0183172	0.300105	3.68142	0.270105	0.312213	0.134195	0.283487	0.2103357	0.0975276
15130	-3289.257	-3299.766	10.50845	2.606807	0.1960158	0.0493178	0.0314185	0.113266	0.0372538	0.0256394	0.0336312	0.0405059	0.09367	0.0179736	0.0361509	0.0201422	0.0317384	0.0376118	0.0374857	0.03663886	0.2047884	0.0119459	0.456773	0.00788632	0.00656874	0.512734	0.00409231	6.902936	0.007469695	-3.306646	0.00046164	0.0315091	0.37318	3.59485	0.29087	0.291363	0.142074	0.275693	0.2122581	0.03519157
15140	-3286.146	-3298.567	12.42083	2.864722	0.1595532	0.0412364	0.0192831	0.0580603	0.0173712	0.0370357	0.0452773	0.0217039	0.098135	0.0192631	0.0397945	0.0269997	0.0217502	0.0129332	0.0210803	0.03265614	0.1159795	0.0160827	0.467914	0.00942586	0.00757102	0.494711	0.00429552	7.877183	0.04256817	-3.421722	9.21773e-05	0.0141639	0.270415	3.71533	0.29881	0.291185	0.135475	0.27453	0.1585477	0.2684881
15150	-3289.311	-3299.699	10.38791	2.59682	0.1765793	0.0626226	0.0302606	0.0569908	0.0133391	0.0324545	0.0411438	0.032103	0.0412712	0.0258268	0.0348577	0.0318011	0.008545	0.038223	0.0121707	0.02776986	0.1152446	0.00906605	0.50065	0.00258073	0.010157	0.476799	0.000747239	13.51647	0.08612821	-3.583804	0.000212516	0.0214497	0.319845	3.65849	0.321922	0.281316	0.131954	0.264808	0.2013728	0.4277052
15160	-3288.701	-3302.912	14.21113	2.797676	0.1868783	0.0310739	0.0354218	0.037396	0.0208302	0.0217901	0.0506692	0.0321309	0.0326731	0.0197878	0.0294795	0.0278166	0.030837	0.0384201	0.0404521	0.03531239	0.1325368	0.00906348	0.615495	0.00165689	0.00872546	0.35717	0.00788883	10.6971	0.07288525	-3.343521	0.00032709	0.0265651	0.348554	3.62455	0.277996	0.307447	0.142408	0.272149	0.2054221	0.3548073
15170	-3292.681	-3300.618	7.936701	2.797676	0.1984548	0.0177409	0.0382422	0.0795548	0.00972165	0.0382773	0.0400701	0.033759	0.0835858	0.0156858	0.0247831	0.0140627	0.0279547	0.0265617	0.0102452	0.02045506	-0.04333368	0.00958023	0.462612	0.00355323	0.0153089	0.503557	0.0053884	13.33824	0.125624	-3.889525	0.000503396	0.0328889	0.379613	3.58699	0.282589	0.311559	0.128733	0.27712	0.08229035	1.526595
15180	-3296.196	-3302.16	5.9642	2.450052	0.1490857	0.0219208	0.0183165	0.0480209	0.0226089	0.0247396	0.0258182	0.01284	0.0641525	0.0273989	0.129371	0.00517288	0.0432437	0.0410608	0.0668713	0.02560906	0.05848307	0.0200226	0.492331	0.00186094	0.00608066	0.477483	0.0022214	8.693963	0.021792	-3.664809	5.01606e-05	0.0104641	0.239067	3.75042	0.295888	0.304048	0.140655	0.259409	0.08027507	0.2714666
15190	-3285.831	-3299.334	13.50255	2.450052	0.1689125	0.018895	0.023479	0.045383	0.00638088	0.0206633	0.0392227	0.0144662	0.0572894	0.0416997	0.0256889	0.0214146	0.0133682	0.0390747	0.0102092	0.02092896	0.2398337	0.015795	0.568968	0.00423229	0.00492008	0.401445	0.00464017	8.073482	0.02392196	-3.866622	0.000148975	0.0179809	0.297866	3.684	0.275455	0.312737	0.124202	0.287607	0.2637557	0.09069743
15200	-3287.723	-3300.662	12.93945	2.450052	0.1981223	0.0137415	0.0335135	0.0401694	0.0125953	0.027646	0.0311473	0.0225423	0.0526503	0.0353257	0.0386866	0.0214146	0.0382028	0.0206806	0.0146129	0.03812847	-0.0696221	0.0169028	0.514209	0.00927958	0.00956191	0.444955	0.00509149	9.89187	0.0964739	-3.266794	0.000497551	0.0326993	0.37874	3.58806	0.267427	0.307509	0.141494	0.28357	0.0268518	3.592828
15210	-3299.818	-3305.171	5.353748	2.450052	0.1709748	0.0409712	0.0174328	0.0403553	0.00642975	0.0302229	0.0473182	0.0155253	0.0758039	0.0202542	0.164921	0.0218034	0.0321388	0.0320452	0.0435982	0.03090125	0.02048145	0.0119925	0.552811	0.00575932	0.00511056	0.41765	0.00667705	7.465906	0.1432453	-3.476958	0.000164428	0.0188844	0.303826	3.67713	0.287838	0.303981	0.162864	0.245317	0.1637268	0.8749047
15220	-3291.567	-3299.522	7.955131	2.154617	0.1602258	0.0867895	0.0322596	0.0639545	0.00531277	0.0323094	0.053078	0.0224755	0.0292541	0.0315225	0.0219356	0.0186241	0.0200953	0.0686726	0.0401702	0.02574032	-0.2341206	0.0147743	0.444842	0.00447513	0.003991	0.525084	0.00683389	9.137495	0.2544726	-3.659696	9.55918e-05	0.0144225	0.272408	3.71307	0.291555	0.317025	0.149841	0.241579	0.02035196	12.50359
15230	-3297.712	-3303.231	5.519676	1.980105	0.1761067	0.0867895	0.0486081	0.0647259	0.0204859	0.043391	0.053078	0.0167062	0.0195347	0.0330796	0.101488	0.0624874	0.07269	0.0376547	0.016252	0.03850371	0.2274052	0.0184381	0.419244	0.000438617	0.00638606	0.550708	0.00478572	32.62175	0.009133549	-3.257001	0.000208099	0.0212272	0.318504	3.66006	0.277268	0.307774	0.133782	0.281176	0.2365388	0.03861333
15240	-3291.277	-3299.016	7.738562	1.992641	0.1619966	0.0466064	0.0303842	0.056238	0.0157586	0.0507033	0.0486217	0.023053	0.0234189	0.0465784	0.113626	0.0256989	0.0411051	0.0495861	0.0192304	0.0307432	0.008568293	0.01069	0.563716	0.00727342	0.0101756	0.407424	0.000720705	14.10903	0.09896223	-3.482086	0.000105047	0.0151149	0.277641	3.70714	0.298395	0.316341	0.13221	0.253055	0.1075305	0.9203176
15250	-3289.536	-3300.215	10.67872	1.968281	0.1507491	0.0477788	0.0258127	0.0652793	0.0106537	0.0486945	0.0667832	0.0376738	0.0234265	0.0294156	0.0223401	0.0205977	0.021131	0.0576065	0.0260471	0.03382063	-0.3960279	0.0115588	0.593115	0.00120923	0.00469964	0.384541	0.00487669	22.96084	0.4026401	-3.386684	5.55668e-05	0.011011	0.244085	3.74485	0.301201	0.298238	0.117357	0.283204	0.006612247	60.89309
15260	-3294.13	-3304.337	10.20601	1.968281	0.2157902	0.0477788	0.0437448	0.0652793	0.0407304	0.0410327	0.0410513	0.0609724	0.0239867	0.0388485	0.0568614	0.0301495	0.0509971	0.0448135	0.0464499	0.04870882	-0.204758	0.0176232	0.556467	0.00707487	0.0060517	0.398083	0.0146995	8.861088	0.2868481	-3.021895	0.00088031	0.0433525	0.4236	3.53217	0.272071	0.308178	0.140281	0.27947	0.0820901	3.494308
