Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5980	-3306.628	-3313.816	7.188228	2.15122	0.212901	0.0209711	0.0380593	0.0473339	0.0788019	0.0143028	0.0541556	0.0396827	0.03583	0.0325186	0.0920623	0.0461204	0.0244351	0.02463	0.0178714	0.03720676	-0.4817797	0.0205224	0.429604	0.00894726	0.0172287	0.519667	0.00403107	9.495393	0.504107	-3.291265	0.000807112	0.0415338	0.416482	3.54118	0.277627	0.312927	0.138362	0.271084	0.02232724	22.57811
5990	-3295.61	-3303.549	7.939745	2.073424	0.173033	0.0321655	0.064568	0.0376287	0.0227627	0.0638672	0.105205	0.0366739	0.036434	0.0486403	0.0550018	0.0323099	0.0441263	0.040967	0.0242685	0.05282254	0.0401437	0.0122046	0.392669	0.00630348	0.0084447	0.578642	0.00173535	12.48632	0.04384871	-2.940817	0.000181023	0.019808	0.30974	3.67027	0.285934	0.297202	0.14902	0.267844	0.08399241	0.5220556
6000	-3289.793	-3300.07	10.27695	2.073424	0.1881107	0.0436646	0.0418851	0.0646649	0.0303885	0.0471276	0.0884592	0.0599905	0.0403306	0.0427853	0.0462137	0.0323099	0.0361234	0.0247683	0.0371047	0.03702323	-0.07140393	0.0122617	0.389361	0.00107861	0.00780426	0.588949	0.000544983	9.976428	0.07824415	-3.29621	0.00034332	0.0272104	0.351923	3.62052	0.305448	0.282038	0.143924	0.268591	0.00684022	11.43884
6010	-3292.477	-3300.289	7.812101	2.073424	0.1738444	0.0224155	0.019857	0.062141	0.0210045	0.0666807	0.108449	0.0772796	0.0305573	0.038984	0.0300935	0.0678508	0.0177762	0.0230588	0.0317594	0.04022358	0.05856143	0.014385	0.491883	0.0038549	0.00424862	0.485535	9.37114e-05	10.22733	0.02125335	-3.213302	0.000187898	0.020178	0.312061	3.66757	0.29395	0.312356	0.135572	0.258122	0.07981478	0.2662833
6020	-3303.101	-3307.34	4.239651	2.028656	0.1634296	0.027381	0.0763975	0.0535467	0.0381996	0.0365902	0.0688691	0.059605	0.020494	0.038984	0.0149455	0.0770422	0.0202584	0.0127524	0.0506111	0.0294222	-0.2253464	0.0124964	0.503754	0.0041123	0.00579839	0.473528	0.000311213	12.55717	0.3530095	-3.526006	0.000113208	0.0156877	0.28186	3.70234	0.277333	0.312959	0.151579	0.25813	0.1276631	2.765164
6030	-3296.696	-3306.778	10.08234	2.294459	0.1934565	0.0252508	0.063029	0.0515026	0.018371	0.0540599	0.0522498	0.0954377	0.0251985	0.0580033	0.0229848	0.0235768	0.0288517	0.0229969	0.0136999	0.03125538	-0.05479314	0.0223429	0.495797	0.00486141	0.0109841	0.465211	0.000803981	7.824652	0.1444506	-3.465564	0.000420553	0.0300879	0.366365	3.60313	0.27164	0.29711	0.148214	0.283037	0.08965743	1.611139
6040	-3293.51	-3303.849	10.33918	2.294459	0.1941347	0.0255343	0.0397364	0.0815718	0.0317726	0.0711188	0.0947371	0.0581942	0.0298972	0.0365922	0.0212213	0.0268991	0.0214909	0.0164438	0.049347	0.03763275	-0.05289126	0.023486	0.525534	0.00774664	0.00953846	0.432978	0.000716541	7.610439	0.07469511	-3.279881	0.000431174	0.0304618	0.368177	3.60093	0.293809	0.310607	0.134426	0.261158	0.02180385	3.425777
6050	-3290.684	-3301.43	10.74657	2.294459	0.1809499	0.0213493	0.0352879	0.080079	0.0263747	0.0546246	0.0808683	0.0654059	0.0263967	0.0255479	0.01921	0.0149685	0.0430954	0.0161545	0.019459	0.0280613	-0.2079507	0.00933442	0.578197	0.00905163	0.013922	0.388764	0.000730933	7.254694	0.2121705	-3.573364	0.00025673	0.0235587	0.332147	3.64404	0.293987	0.273944	0.140549	0.291519	0.004219775	50.28005
6060	-3292.183	-3299.493	7.309867	2.294459	0.1926476	0.035455	0.0193898	0.0616923	0.0331125	0.0444172	0.070886	0.0761593	0.039993	0.0315929	0.048706	0.0243368	0.0616874	0.018224	0.0277167	0.04489161	0.2591994	0.0134981	0.522292	0.0119688	0.0119929	0.437975	0.00227316	7.475529	0.1414327	-3.103504	0.000408133	0.0296445	0.364198	3.60575	0.266777	0.3116	0.146618	0.275005	0.4006321	0.3530239
6070	-3287.496	-3296.993	9.497209	2.198661	0.2084978	0.036828	0.0296026	0.0379845	0.0255905	0.0447588	0.0616843	0.0646819	0.0150612	0.0199946	0.043613	0.0198364	0.105204	0.028062	0.0333881	0.03975386	-0.03219222	0.0161171	0.517642	0.00212059	0.0142376	0.444734	0.00514832	10.53143	0.0938401	-3.225048	0.000703818	0.0388172	0.40547	3.55501	0.290773	0.288043	0.129154	0.29203	0.06164789	1.522195
6080	-3290.634	-3299.528	8.893987	2.253208	0.1546903	0.0276342	0.0224181	0.0729051	0.0395087	0.0475697	0.0559975	0.057597	0.014966	0.0187307	0.0395025	0.0314356	0.0894439	0.022622	0.0347488	0.0387702	-0.2417015	0.0176536	0.549083	0.000272149	0.0137725	0.414944	0.00427455	11.03818	0.2674017	-3.250103	7.01964e-05	0.012369	0.255924	3.73164	0.295267	0.298212	0.13251	0.274011	0.02570015	10.40468
6090	-3296.92	-3304.339	7.418577	2.422936	0.1971655	0.0326861	0.0344905	0.0650856	0.0328717	0.0652123	0.0813526	0.0677634	0.0571206	0.0242083	0.0349266	0.0313315	0.0490984	0.0387657	0.12317	0.05309139	0.138587	0.013078	0.528833	0.000959028	0.0126358	0.432639	0.0118554	6.41028	0.0646842	-2.935741	0.000481001	0.0321564	0.37622	3.59114	0.270152	0.312681	0.151899	0.265267	0.2032712	0.3182163
6100	-3284.551	-3297.568	13.01702	2.236144	0.21664	0.0381518	0.0321253	0.0458585	0.0234156	0.0318437	0.0886793	0.0711739	0.0360361	0.0304173	0.024298	0.0391982	0.0231907	0.0328689	0.0204793	0.02705717	0.1531243	0.015214	0.52503	0.000845183	0.0113053	0.429528	0.0180765	5.201765	0.02516791	-3.609803	0.000902678	0.0438927	0.425678	3.52953	0.300702	0.290681	0.137127	0.271491	0.1782922	0.1411611
6110	-3292.653	-3300.518	7.864522	2.281567	0.1650037	0.0292155	0.0383173	0.0459663	0.0191894	0.0195758	0.0715477	0.0958846	0.066561	0.0267455	0.024298	0.0679756	0.0408167	0.0254975	0.046603	0.04031709	0.0217897	0.0183588	0.461658	0.00226578	0.0120851	0.497926	0.00770635	5.209945	0.2485642	-3.21098	0.000122722	0.0163297	0.286478	3.69707	0.304911	0.29587	0.14431	0.254908	0.2703539	0.9194031
6120	-3292.436	-3300.941	8.504863	2.281567	0.1594604	0.0359139	0.0303677	0.0482442	0.0218327	0.0311654	0.0851281	0.123869	0.0622859	0.0278184	0.0248772	0.0559699	0.0578045	0.0881528	0.108071	0.0495036	-0.03275856	0.0117957	0.461747	0.00591837	0.00325778	0.503166	0.0141154	4.509896	0.05680027	-3.00571	9.17137e-05	0.0141285	0.27014	3.71564	0.276004	0.315974	0.140881	0.26714	0.0240417	2.362573
6130	-3289.981	-3295.054	5.073145	2.281567	0.1690249	0.0232489	0.0236915	0.0640829	0.0127096	0.0399345	0.0856371	0.118454	0.0662285	0.0248474	0.0248772	0.0430606	0.0349193	0.0887205	0.143213	0.04249288	-0.09460809	0.0108946	0.521151	0.0128057	0.00130667	0.450009	0.00383285	3.898566	0.1774514	-3.158419	0.000149787	0.0180296	0.298191	3.68363	0.308569	0.305377	0.127237	0.258817	0.08284326	2.142013
6140	-3298.431	-3298.249	-0.1815559	2.519682	0.2035012	0.0348477	0.0236915	0.0758401	0.0121964	0.0375593	0.0992955	0.065367	0.10774	0.0239782	0.0133562	0.0554507	0.010509	0.104039	0.0072847	0.04425326	-0.09800409	0.0170136	0.513531	0.0126185	0.00324778	0.443429	0.01016	6.563162	0.1635956	-3.117826	0.000598199	0.0358194	0.392734	3.57085	0.279102	0.315483	0.131813	0.273602	0.06559153	2.494158
6150	-3305.145	-3307.826	2.680796	1.905586	0.1904257	0.0238712	0.0314754	0.0544809	0.0273826	0.033071	0.103121	0.0547856	0.100846	0.0218336	0.0255378	0.105872	0.0280185	0.159859	0.138043	0.03976467	-0.1859801	0.0229381	0.451922	0.00119045	0.0173198	0.498516	0.00811319	4.371837	0.1958962	-3.224776	0.000375379	0.0284411	0.358211	3.61297	0.281178	0.323275	0.128741	0.266805	0.009916117	19.75534
6160	-3292.01	-3301.329	9.318742	1.864227	0.2385035	0.0574223	0.0320214	0.0643482	0.036655	0.0225478	0.0928332	0.09415	0.0787389	0.0345876	0.0265333	0.0733997	0.0902467	0.0645245	0.0745148	0.04396388	0.04776553	0.0212489	0.430277	0.000758753	0.0118771	0.523729	0.0121093	3.444713	0.01808493	-3.124387	0.00161856	0.0585223	0.476606	3.46325	0.301546	0.295407	0.138884	0.264162	0.06585046	0.2746363
6170	-3288.929	-3296.868	7.93887	1.97566	0.1753413	0.0422457	0.0320214	0.04552	0.0277222	0.0381953	0.068789	0.0549628	0.103888	0.020304	0.118371	0.0476709	0.0467566	0.0739283	0.0385331	0.04518829	-0.09496905	0.0133297	0.496868	0.00460259	0.0174355	0.465049	0.00271459	7.451719	0.112626	-3.096917	0.000201092	0.0208694	0.31633	3.6626	0.280712	0.310478	0.134376	0.274434	0.01765691	6.378576
6180	-3295.248	-3301.912	6.663368	2.387256	0.1755987	0.0428254	0.0201233	0.0568972	0.031664	0.0389609	0.0857144	0.087681	0.0923946	0.0380538	0.0556714	0.0234866	0.0239329	0.0814057	0.027426	0.04242019	-0.1871895	0.0255057	0.476017	0.00346371	0.00948499	0.477113	0.00841555	5.38715	0.3265602	-3.160131	0.000203428	0.0209894	0.317061	3.66175	0.309977	0.280422	0.149472	0.260128	0.1393707	2.343105
6190	-3287.807	-3300.791	12.98474	2.12122	0.2245948	0.0402051	0.0244177	0.0436617	0.0134552	0.0339547	0.0609998	0.0724624	0.0653519	0.0319433	0.0524339	0.0446677	0.055928	0.0602264	0.0293635	0.03695373	0.02265201	0.0262393	0.509236	0.00185214	0.0171224	0.442148	0.00340258	4.712399	0.02139885	-3.298089	0.00113118	0.0490594	0.444766	3.50504	0.263165	0.295213	0.154998	0.286623	0.04405086	0.4857761
6200	-3297.558	-3302.599	5.040855	1.99988	0.204065	0.0486773	0.0448149	0.0478274	0.00916527	0.0419541	0.0581795	0.0602454	0.0433854	0.0384261	0.0492801	0.0470407	0.0500153	0.0650387	0.0598558	0.0414665	-0.3723758	0.0161548	0.48706	0.00423207	0.0189654	0.469672	0.00391567	4.993442	0.5500369	-3.182869	0.00060952	0.0361531	0.394184	3.56905	0.295527	0.280597	0.136534	0.287342	0.1776611	3.09599
6210	-3293.932	-3301.296	7.363749	2.118707	0.17859	0.0344014	0.0485998	0.0491885	0.0340754	0.0494532	0.114087	0.0444118	0.0459623	0.0513078	0.0486125	0.0567024	0.0197661	0.0712635	0.0598558	0.03806359	-0.01107896	0.00936855	0.464751	0.00666372	0.016947	0.496089	0.00617994	7.783972	0.1466977	-3.268497	0.000232089	0.0224083	0.325526	3.65183	0.2836	0.295823	0.143418	0.277159	0.1356188	1.081692
6220	-3290.788	-3299.052	8.263852	2.254596	0.1896478	0.0344598	0.0254184	0.0471687	0.0378734	0.0180239	0.086545	0.0975345	0.0505432	0.0295285	0.0433588	0.0825664	0.0535925	0.0350622	0.0263929	0.0473683	-0.05664261	0.00591771	0.513759	0.00753074	0.00545625	0.458414	0.0089227	6.254823	0.1818719	-3.049802	0.000364374	0.0280249	0.356104	3.61551	0.298475	0.296685	0.139077	0.265763	0.1252293	1.452311
6230	-3297.195	-3305.61	8.415512	2.082644	0.1654956	0.0319268	0.0210355	0.0578828	0.0209483	0.0442516	0.087787	0.167343	0.0249399	0.0205513	0.0237078	0.0456189	0.0223784	0.0506708	0.0416976	0.03790156	0.1187661	0.00920123	0.434949	0.0127325	0.00438956	0.534227	0.00450111	5.291549	0.09005401	-3.272763	0.000125816	0.0165331	0.287918	3.69542	0.290597	0.321632	0.145129	0.242642	0.2088202	0.4312515
6240	-3291.263	-3300.442	9.178626	2.082644	0.1955199	0.0508755	0.0383863	0.0642599	0.0151049	0.0598133	0.0699131	0.134468	0.0311719	0.0284561	0.0344015	0.0215487	0.02861	0.0870611	0.0363124	0.04580234	-0.02291547	0.0241003	0.459752	0.0018055	0.00396422	0.501995	0.00838358	5.723241	0.04172752	-3.08342	0.000453464	0.0312315	0.371864	3.59645	0.298139	0.285941	0.151543	0.264377	0.01881206	2.218127
6250	-3297.353	-3306.203	8.850155	2.244957	0.1816047	0.0404333	0.0606363	0.063221	0.016978	0.0322772	0.0679066	0.119869	0.0613342	0.0444989	0.0732695	0.0266978	0.0371257	0.0904683	0.0279859	0.04294892	0.08164251	0.024836	0.516576	0.00511095	0.00259049	0.442533	0.00835353	5.094088	0.002724029	-3.147744	0.000263896	0.0238826	0.333976	3.64188	0.303477	0.303812	0.123328	0.269384	0.08436654	0.03228803
6260	-3289.525	-3298.475	8.94982	2.246147	0.1649705	0.0395773	0.0233392	0.0785885	0.0153144	0.0322772	0.0766328	0.0866649	0.0496797	0.0168657	0.0135677	0.0554848	0.0170193	0.0531168	0.0419415	0.04521585	-0.01504485	0.0122659	0.589978	0.0045593	0.0060446	0.381614	0.00553832	5.534802	0.05238547	-3.096308	0.000122516	0.0163161	0.286381	3.69718	0.291546	0.296549	0.135196	0.276709	0.03734062	1.402908
6270	-3290.161	-3297.767	7.605764	2.00296	0.1630315	0.039	0.031605	0.0700682	0.0158501	0.0181776	0.0663047	0.0866649	0.0376312	0.0262989	0.0350205	0.11725	0.0222616	0.0491514	0.0235689	0.03320603	-0.04964044	0.0134542	0.549612	0.00437937	0.00695894	0.423002	0.00259275	8.108386	0.124605	-3.405024	0.000110894	0.0155275	0.28069	3.70367	0.276569	0.326199	0.125064	0.272168	0.07496454	1.662186
6280	-3293.039	-3300.119	7.080362	2.00296	0.2115033	0.0645514	0.0439416	0.0647953	0.0131091	0.0291684	0.0730962	0.0918934	0.0505819	0.0322526	0.0551056	0.0754595	0.0259015	0.0132221	0.018105	0.04181454	-0.1218301	0.0120419	0.52062	0.00289889	0.0118289	0.444136	0.00847393	7.607292	0.140848	-3.174511	0.000773257	0.0406641	0.413008	3.54555	0.266734	0.319925	0.124112	0.289229	0.01901788	7.406081
6290	-3290.119	-3294.73	4.611151	1.914036	0.1888838	0.0532183	0.0345433	0.0791343	0.0206654	0.0300085	0.0748862	0.0767806	0.0247875	0.0382405	0.0824513	0.0242468	0.0275757	0.0287488	0.0457248	0.03575241	0.4189275	0.0137146	0.563467	0.00283815	0.00600873	0.403233	0.0107388	7.300345	0.1567165	-3.331137	0.000353796	0.0276188	0.354029	3.618	0.27373	0.31062	0.139116	0.276534	0.575644	0.2722456
6300	-3291.08	-3296.611	5.530444	2.084882	0.1733535	0.0516266	0.0350723	0.0760254	0.0129617	0.0302395	0.127427	0.0855405	0.0170382	0.0287056	0.0389078	0.0148368	0.0569848	0.0191214	0.0393426	0.03266268	-0.2763373	0.0141143	0.585609	0.00224455	0.00638742	0.39046	0.00118477	9.611283	0.277634	-3.421522	0.000183716	0.0199537	0.310657	3.66921	0.318086	0.293311	0.128893	0.259709	0.00129673	214.1031
6310	-3286.764	-3297.133	10.3695	2.084882	0.1718836	0.048823	0.0292591	0.07426	0.0204002	0.0358977	0.102805	0.0855405	0.0318593	0.029514	0.0513337	0.0275815	0.0257424	0.0414767	0.0332251	0.03426143	-0.1362987	0.010545	0.514006	0.00584389	0.00586433	0.438904	0.0248363	6.105772	0.1570996	-3.373735	0.000171607	0.0192895	0.306441	3.6741	0.291781	0.326369	0.12135	0.2605	0.02080092	7.552533
6320	-3288.186	-3296.931	8.745716	2.059924	0.1939141	0.0414452	0.0292591	0.0598316	0.0134006	0.0663779	0.0904379	0.0658192	0.046892	0.0296571	0.0836551	0.0203578	0.0403795	0.0375827	0.035922	0.03370255	0.003899255	0.0131202	0.520493	0.0145258	0.00667451	0.441064	0.00412298	5.566474	0.1144723	-3.390182	0.000427699	0.0303399	0.367588	3.60164	0.275372	0.296532	0.139061	0.289034	0.1183716	0.9670592
6330	-3286.831	-3297.281	10.45005	1.875122	0.1978758	0.0497911	0.0349619	0.0652808	0.019772	0.0465942	0.0804014	0.0410677	0.0927669	0.0345509	0.0413452	0.0189573	0.0300322	0.0605419	0.0950427	0.05398317	0.04828408	0.0185774	0.569878	0.0103471	0.00513729	0.387403	0.00865709	4.645858	0.003853445	-2.919083	0.000493249	0.0325591	0.378091	3.58886	0.286496	0.303247	0.132586	0.277671	0.05213753	0.07390923
6340	-3294.315	-3302.775	8.460453	2.087834	0.1693167	0.0249061	0.0643042	0.0631569	0.0361106	0.0506405	0.0615369	0.0496101	0.0916613	0.0462193	0.0270216	0.0590434	0.0281943	0.0678398	0.0629489	0.04620234	0.07658302	0.0117812	0.571186	0.00140296	0.00997798	0.397611	0.00804047	5.422747	0.1629526	-3.074725	0.000151913	0.0181563	0.299037	3.68266	0.306808	0.300384	0.132448	0.260359	0.2395356	0.6802854
6350	-3294.795	-3299.442	4.647029	2.164919	0.1612049	0.0220494	0.0433922	0.0554768	0.0425148	0.0987851	0.0537154	0.024774	0.0636488	0.0534973	0.0707552	0.0507162	0.0146743	0.0957801	0.0876393	0.05660739	0.001697221	0.00793093	0.618916	0.000576355	0.00931903	0.353346	0.00991149	9.658987	0.06606436	-2.871616	0.000100735	0.0148032	0.275304	3.70979	0.291491	0.320009	0.120448	0.268052	0.06776158	0.974953
6360	-3294.755	-3301.742	6.986834	2.342666	0.1533927	0.0304032	0.0461438	0.0492994	0.0316169	0.0788229	0.0724413	0.0249843	0.088188	0.0420235	0.0158037	0.0302783	0.0544052	0.0796916	0.1209	0.04561618	-0.006424313	0.0112611	0.616057	0.00287176	0.00422538	0.364097	0.0014872	7.034361	0.04216312	-3.087493	6.50839e-05	0.0119123	0.252034	3.73599	0.282087	0.327936	0.121675	0.268302	0.03573881	1.179757
6370	-3300.369	-3304.193	3.82336	2.077431	0.1617344	0.0220313	0.0434395	0.0285876	0.0611549	0.0705438	0.0569696	0.0841919	0.091582	0.0367351	0.112079	0.0280481	0.0646476	0.0306806	0.185628	0.05123617	0.2039755	0.0112322	0.509964	0.00203138	0.0214971	0.454931	0.000344554	5.235206	0.01623522	-2.971309	0.000103604	0.0150113	0.276868	3.70802	0.291363	0.311052	0.134583	0.263002	0.2202108	0.07372584
6380	-3290.202	-3298.35	8.147803	2.052877	0.1823894	0.0308676	0.0297735	0.0330592	0.0197327	0.0599321	0.0586657	0.086289	0.0547788	0.0368661	0.0681712	0.0536663	0.0230416	0.0600364	0.0844237	0.06379422	-0.1333775	0.0123383	0.480957	0.00355348	0.0204557	0.4813	0.00139524	4.571974	0.1501084	-2.752093	0.000272677	0.0242735	0.336161	3.63929	0.314078	0.277528	0.137195	0.271199	0.01673099	8.971882
6390	-3290.303	-3300.373	10.07036	2.190385	0.1798517	0.0320303	0.0285697	0.033855	0.0165096	0.0135481	0.0531859	0.086289	0.0539482	0.0314016	0.0689403	0.0708611	0.0406743	0.0733522	0.0225695	0.03897345	-0.04741034	0.00867076	0.42936	0.00953416	0.0190217	0.53088	0.00253344	5.696442	0.09284714	-3.244875	0.000245035	0.02302	0.329072	3.64766	0.301437	0.308991	0.128627	0.260945	0.0454368	2.043435
6400	-3285.956	-3298.115	12.15937	2.259393	0.1814359	0.025735	0.0359497	0.03597	0.0152954	0.0268437	0.0449468	0.066759	0.0373133	0.0311487	0.0340034	0.050686	0.0668835	0.015475	0.0686195	0.03397928	-0.07954043	0.0140981	0.499642	0.00865246	0.0149786	0.458145	0.00448361	6.969379	0.09765321	-3.382004	0.000262035	0.0237989	0.333505	3.64243	0.29763	0.31708	0.126745	0.258545	0.01811278	5.391399
6410	-3284.588	-3296.843	12.25529	2.223634	0.182447	0.0346684	0.0295865	0.0562518	0.0132037	0.0411326	0.0645017	0.093945	0.0373133	0.0156701	0.0234935	0.0322213	0.0422866	0.0251116	0.0268051	0.03693492	-0.1886503	0.00936033	0.568083	0.00988167	0.0227054	0.389043	0.000926432	6.090033	0.1961717	-3.298598	0.000273329	0.0243023	0.336321	3.6391	0.274575	0.323319	0.135624	0.266482	0.007521451	26.08163
6420	-3290.331	-3299.244	8.912627	2.275236	0.1647178	0.0237546	0.0224396	0.0463657	0.0279883	0.0398116	0.099318	0.0441601	0.044191	0.0233885	0.0503364	0.0152405	0.0443934	0.0639667	0.0437044	0.03869973	0.248704	0.0101571	0.45799	0.00563854	0.0123974	0.507626	0.00619077	10.54089	0.06689153	-3.251923	0.000120951	0.0162122	0.285641	3.69803	0.28813	0.305603	0.137312	0.268955	0.3155955	0.2119534
6430	-3284.13	-3293.88	9.750771	2.452337	0.1717224	0.0354106	0.0227094	0.0472651	0.026007	0.0398116	0.0744362	0.0425236	0.0411031	0.0258442	0.0590296	0.0200281	0.0813071	0.0351047	0.0201816	0.04177762	0.1668751	0.0166021	0.516196	0.00182863	0.00572437	0.454439	0.00520961	11.76735	0.05861674	-3.175395	0.000170317	0.0192174	0.305978	3.67463	0.30445	0.305903	0.128682	0.260965	0.2254919	0.2599506
6440	-3291.674	-3302.984	11.30965	2.860917	0.17676	0.0371004	0.0199731	0.0396608	0.0260225	0.0463972	0.0674832	0.0524148	0.0687644	0.0214367	0.0508888	0.0154806	0.0582915	0.042803	0.0331082	0.03388565	-0.02840693	0.00668894	0.628041	0.00853152	0.0106104	0.340359	0.00576986	8.095157	0.04694386	-3.384764	0.000214223	0.021535	0.320357	3.65789	0.30363	0.302158	0.14164	0.252573	0.01853693	2.53245
6450	-3288.14	-3301.288	13.14764	3.644742	0.2063866	0.0209665	0.0149932	0.0431215	0.0144976	0.0488656	0.0444454	0.0368784	0.0480788	0.0155896	0.02752	0.0271635	0.0204636	0.0530723	0.01351	0.02713537	-0.3197552	0.0137952	0.543495	0.00552898	0.00641545	0.420125	0.0106403	12.42438	0.321914	-3.606917	0.000657721	0.0375393	0.40012	3.56168	0.315314	0.289226	0.134384	0.261075	0.002158753	149.1203
6460	-3282.515	-3296.544	14.02939	2.886794	0.1901718	0.0297536	0.0225566	0.0468188	0.0304664	0.0555664	0.0622966	0.0596801	0.049184	0.0208287	0.0510841	0.0167082	0.0152847	0.0285962	0.0297239	0.0348123	-0.0260316	0.021351	0.555557	0.00315827	0.00479616	0.407951	0.00718683	6.687317	0.03106203	-3.357784	0.000371761	0.028305	0.357524	3.6138	0.291712	0.299383	0.135888	0.273017	0.005030423	6.174834
6470	-3289.818	-3297.928	8.109352	2.722507	0.1895398	0.0311034	0.0287727	0.0395026	0.0339275	0.0427201	0.0547914	0.125673	0.0545296	0.0168777	0.0361033	0.0238279	0.0269377	0.0116409	0.05962	0.03675139	-0.03666706	0.0123633	0.475167	0.00015121	0.00733054	0.497015	0.00797358	6.529578	0.2076673	-3.303579	0.000362865	0.0279673	0.355811	3.61586	0.299486	0.329614	0.124665	0.246235	0.1710002	1.214427
6480	-3286.029	-3297.021	10.99147	2.688854	0.1795216	0.0323843	0.0266628	0.0227751	0.0365931	0.053677	0.0372122	0.0613037	0.0329059	0.016247	0.0482663	0.0214033	0.0874315	0.0280146	0.0284756	0.03747253	-0.2759612	0.0130065	0.506425	0.00707111	0.00441644	0.46384	0.00524043	7.927465	0.2987938	-3.284147	0.000241597	0.0228592	0.328146	3.64875	0.281417	0.308216	0.140117	0.27025	0.02283267	13.08624
6490	-3284.671	-3296.501	11.82996	2.794381	0.1880137	0.0289369	0.02063	0.0310153	0.0210745	0.0967132	0.0611888	0.0806907	0.0337913	0.016247	0.0362053	0.028154	0.02015	0.0655844	0.0139339	0.03453622	-0.09350886	0.0157152	0.487664	0.0137461	0.00482362	0.472685	0.00536554	5.397807	0.1140419	-3.365747	0.000342022	0.0271594	0.351658	3.62084	0.291501	0.298419	0.136991	0.273089	0.02053304	5.554069
6500	-3291.345	-3300.44	9.09491	2.647463	0.1660284	0.0264888	0.0247311	0.0383224	0.0546274	0.0967132	0.0510136	0.0797195	0.0395737	0.0226627	0.0316778	0.0495283	0.0250017	0.112235	0.0553696	0.05004513	0.04677834	0.0119419	0.56957	0.00715894	0.0159576	0.381886	0.0134855	5.866054	0.02852125	-2.99483	0.000129234	0.0167548	0.289475	3.69364	0.273481	0.310875	0.131342	0.284302	0.07529959	0.3787704
6510	-3290.957	-3302.318	11.36154	2.79797	0.1997056	0.0244101	0.0193082	0.0439811	0.0186896	0.0647388	0.0587003	0.113057	0.040836	0.0185965	0.0324149	0.0644607	0.0497835	0.0556894	0.0598578	0.03864843	-0.002925832	0.0157424	0.449674	0.00444444	0.00438087	0.507857	0.0179015	4.963073	0.004025679	-3.253249	0.000525819	0.0336058	0.382889	3.58298	0.27058	0.290993	0.154769	0.283658	0.001099847	3.660217
6520	-3291.202	-3300.727	9.524575	2.541636	0.1962202	0.0231271	0.0324175	0.0563323	0.0443537	0.0722828	0.0912914	0.0870335	0.0422744	0.0192645	0.0324149	0.0279704	0.0540585	0.0479531	0.0231584	0.03566183	-0.06036575	0.00953284	0.512282	0.00256722	0.0151885	0.447386	0.0130435	6.528149	0.09319009	-3.333674	0.00046504	0.0316237	0.373721	3.59419	0.283	0.315619	0.121741	0.27964	0.03282434	2.839055
