Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17640	9.17926	0	9.17926	8.72606	0.3169505	0.00302832	0.00983197	0.0603504	0.0462774	0.127832	0.0931604	0.0121529	0.0216605	0.0890473	0.0790443	0.170064	0.0122576	0.154667	0.00658566	0.06528697	0.1637733	0.125715	0.306519	0.0382903	0.0977394	0.0239822	0.407754	46.03362	0.1014286	0.00677066	0.117729	0.623201	3.2523	0.488201	0.280183	0.221554	0.0100618	0.2652019	0.382458
17650	3.14626	0	3.14626	6.703371	0.3520395	0.00861737	0.0402079	0.122527	0.102222	0.0551835	0.180175	0.0106602	0.0155011	0.178951	0.0687535	0.173217	0.0120356	0.227951	0.00843415	0.1245622	0.235348	0.0847886	0.364433	0.0356212	0.0813669	0.0378001	0.395991	33.94985	0.06374386	0.0104463	0.14514	0.673694	3.17072	0.678221	0.203139	0.0905167	0.0281234	0.2990918	0.2131247
17660	6.50858	0	6.50858	6.06128	0.4351055	0.00792907	0.0329356	0.148878	0.118164	0.0635969	0.0806584	0.0117449	0.0125367	0.171356	0.041488	0.0949721	0.0200937	0.27497	0.0148589	0.07251151	0.1311679	0.150407	0.288054	0.0739694	0.0749443	0.0365893	0.376037	6.429854	0.1481762	0.0220875	0.20746	0.766637	3.00382	0.598344	0.0329	0.26603	0.102726	0.279344	0.5304433
17670	9.62001	0	9.62001	7.129179	0.4073155	0.00175324	0.0145302	0.0756298	0.0799297	0.020147	0.116791	0.0188532	0.00901578	0.165314	0.0352408	0.0728254	0.0166835	0.248394	0.0148294	0.07876609	0.03608947	0.479431	0.047361	0.0991058	0.0372912	0.0384118	0.298399	8.885239	0.05058791	0.0177838	0.187199	0.739077	3.05594	0.681487	0.0721699	0.231307	0.0150359	0.08667738	0.5836345
17680	0.266324	0	0.266324	3.466678	0.4263107	0.00403708	0.013118	0.151878	0.0730823	0.051053	0.176948	0.0586486	0.020305	0.48158	0.0626297	0.129712	0.0746083	0.500272	0.0234642	0.123382	-0.05064994	0.335341	0.0383884	0.0234575	0.0239836	0.18783	0.390999	10.35936	0.1316693	0.0206859	0.201122	0.758251	3.01994	0.179551	0.596324	0.176154	0.0479715	0.08101935	1.625159
17690	-9.03212	0	-9.03212	32.46483	0.4618479	0.0153703	0.0114068	0.0907426	0.0651945	0.0743018	0.164886	0.0330099	0.0127139	0.325587	0.0374809	0.162645	0.0583148	0.405493	0.0228194	0.1056638	0.05514156	0.172078	0.115283	0.0171758	0.0225885	0.415139	0.257736	44.07105	0.09783299	0.0265536	0.226281	0.790392	2.95677	0.309113	0.0899938	0.571062	0.0298314	0.1529745	0.6395377
17700	-4.62117	0	-4.62117	15.6448	0.3877079	0.0266721	0.0112295	0.133459	0.100856	0.095061	0.167701	0.0579795	0.0109679	0.456845	0.0587519	0.172099	0.063477	0.240456	0.0270555	0.08805176	0.0753155	0.185032	0.100262	0.0177093	0.0276913	0.414292	0.255012	18.23772	0.02540706	0.0149817	0.172516	0.717629	3.09487	0.313127	0.122818	0.516501	0.0475552	0.1007226	0.252248
17710	4.6381	0	4.6381	26.35135	0.5829975	0.00856632	0.0046575	0.0421325	0.0994013	0.0421477	0.0864319	0.052157	0.00691524	0.178624	0.0363506	0.0465536	0.0320442	0.195537	0.0171764	0.04830524	0.02901464	0.0846147	0.0435905	0.0190778	0.013358	0.242858	0.596501	34.25547	0.03837915	0.0496213	0.302688	0.87239	2.7753	0.239943	0.21477	0.182827	0.36246	0.06739378	0.5694761
17720	6.81839	0	6.81839	31.81569	0.4124294	0.0090832	0.00204677	0.0519489	0.0684213	0.0471505	0.0310254	0.0516643	0.00816584	0.0982643	0.113025	0.0251286	0.0213999	0.0934953	0.00565735	0.06177623	-0.02508809	0.0683715	0.114481	0.0325937	0.0291868	0.169153	0.586214	32.12159	0.05067672	0.0185476	0.190978	0.744388	3.04609	0.755363	0.00684566	0.0257008	0.21209	0.02558863	1.980439
17730	8.30214	0	8.30214	26.70289	0.3104156	0.0236267	0.00427467	0.052945	0.100162	0.0478961	0.0474813	0.0362281	0.00721501	0.0997126	0.0969284	0.0146829	0.017612	0.0895098	0.0088421	0.06322113	-0.004758725	0.0554698	0.252083	0.0198933	0.00930474	0.237981	0.425269	26.97797	0.05942378	0.00617817	0.112618	0.612887	3.26832	0.38389	0.0428425	0.341584	0.231684	0.05466505	1.087052
17740	-0.158106	0	-0.158106	17.66723	0.4103053	0.0678419	0.00687094	0.14911	0.17293	0.0403707	0.0953815	0.0317887	0.0127714	0.144816	0.135127	0.0361501	0.0598832	0.203233	0.0140965	0.08853862	-0.06883153	0.0524375	0.165976	0.032119	0.0628775	0.22085	0.46574	43.45494	0.1018531	0.0182288	0.189411	0.742196	3.05016	0.402464	0.178455	0.393053	0.0260278	0.03302156	3.084442
17750	3.19569	0	3.19569	19.30872	0.4214942	0.0480093	0.00626457	0.109796	0.156029	0.0110838	0.0804879	0.0181636	0.0298095	0.122837	0.0394901	0.129161	0.0191469	0.100471	0.00967839	0.09740935	-0.04020277	0.218888	0.264676	0.009701	0.12837	0.159481	0.218884	22.19022	0.07945895	0.0199335	0.197622	0.75353	3.02891	0.336883	0.446846	0.161993	0.0542777	0.03925619	2.024113
17760	5.76691	0	5.76691	9.360496	0.4537903	0.107237	0.00735817	0.092204	0.125092	0.0108767	0.158692	0.0249988	0.0378245	0.0782277	0.0441022	0.148677	0.0241871	0.122221	0.0105768	0.07529605	-0.04406087	0.0537487	0.144462	0.00556665	0.35013	0.216975	0.229118	18.12001	0.07910249	0.0251772	0.220683	0.783498	2.97064	0.20682	0.579429	0.127187	0.086565	0.03504163	2.257386
17770	9.15992	0	9.15992	19.3103	0.3757647	0.0656617	0.00370475	0.0350615	0.12524	0.00631377	0.0746888	0.0174858	0.0498555	0.0231649	0.0420101	0.0478061	0.0283324	0.105408	0.00584301	0.06296654	-0.06770887	0.015648	0.315623	0.00744295	0.242414	0.271324	0.147548	34.63503	0.08618034	0.013379	0.163433	0.703664	3.11952	0.218335	0.314048	0.138854	0.328762	0.01847147	4.665592
17780	3.60428	0	3.60428	31.34634	0.3959437	0.0530697	0.00516066	0.0490332	0.146782	0.0103953	0.182626	0.0733788	0.123	0.0213621	0.0603986	0.0921991	0.0279486	0.125499	0.00799766	0.05662623	-0.03848444	0.0203931	0.0790672	0.00459031	0.36817	0.165305	0.362474	46.43269	0.07389576	0.0161336	0.178719	0.726854	3.07829	0.251002	0.147294	0.0919679	0.509737	0.03541133	2.086783
17790	2.97515	0	2.97515	43.14597	0.3627007	0.0677311	0.012944	0.0285509	0.0745563	0.0133942	0.137805	0.0519144	0.0724261	0.0164546	0.0706922	0.0827047	0.0801791	0.0884187	0.00870357	0.06390064	0.03483758	0.0695725	0.0769084	0.00204744	0.409375	0.226937	0.21516	44.03571	0.01272818	0.0117215	0.153397	0.687545	3.14734	0.132037	0.334385	0.034537	0.499041	0.04756576	0.2675912
17800	8.47522	0	8.47522	17.95824	0.3289296	0.0444035	0.0102919	0.0126538	0.0520218	0.00836287	0.132572	0.0567655	0.0553022	0.00999128	0.0755583	0.0507793	0.0853829	0.0766052	0.0113957	0.0640353	0.001669546	0.0757167	0.0601534	0.00192915	0.380688	0.252551	0.228962	32.01557	0.02827052	0.00793296	0.127107	0.641336	3.22362	0.41794	0.114237	0.0114715	0.456352	0.02994006	0.9442371
17810	12.6383	0	12.6383	8.31176	0.3090317	0.122379	0.0204045	0.0123426	0.0447111	0.0123199	0.10353	0.0781609	0.0703176	0.0150379	0.0498924	0.0272145	0.0613976	0.0362743	0.0216436	0.06974802	0.03394481	0.0434512	0.0737516	0.00174333	0.322285	0.314923	0.243846	13.98123	0.01227393	0.00605651	0.111537	0.610663	3.27174	0.648628	0.105017	0.0141257	0.23223	0.04621874	0.2655617
17820	17.8088	0	17.8088	20.60823	0.346375	0.0466824	0.0181282	0.0103097	0.0125363	0.0145152	0.11648	0.0312039	0.0184919	0.0120139	0.0470385	0.017618	0.02337	0.0167425	0.0174081	0.03302944	0.001165994	0.0305299	0.110041	0.00224912	0.153464	0.42206	0.281657	23.4806	0.0102754	0.009798	0.140734	0.666067	3.1834	0.279873	0.528205	0.0901534	0.101768	0.0114414	0.8980899
17830	12.9183	0	12.9183	27.3108	0.456002	0.0607913	0.024008	0.0122119	0.0199543	0.0147427	0.0683385	0.0323448	0.0776334	0.0258366	0.0562103	0.0404592	0.0339251	0.0259847	0.0606993	0.0361218	0.07698957	0.0284892	0.0990091	0.00686959	0.13052	0.389591	0.345521	31.91918	0.008157694	0.0255525	0.222226	0.785412	2.96681	0.207586	0.241108	0.131922	0.419384	0.08514726	0.09580688
17840	6.57775	0	6.57775	20.94227	0.4037206	0.113932	0.0255909	0.0283411	0.0255555	0.0328655	0.0408108	0.0322738	0.154106	0.0316723	0.0937646	0.0924456	0.100729	0.0621101	0.0785656	0.07143607	0.1159954	0.201392	0.317331	0.0136121	0.119872	0.183429	0.164363	41.81053	0.01355814	0.0172548	0.18453	0.735276	3.06294	0.198681	0.143928	0.185816	0.471575	0.1295536	0.1046528
17850	-7.57962	0	-7.57962	19.30002	0.53369	0.266307	0.0571505	0.043733	0.0597467	0.0392539	0.0490508	0.0887196	0.28053	0.0543088	0.138644	0.174206	0.135841	0.151806	0.387366	0.08692093	0.09869176	0.0398522	0.529976	0.112979	0.0219896	0.0957935	0.199409	21.68629	0.01376961	0.0397893	0.273342	0.843314	2.84355	0.0995536	0.0400698	0.342786	0.51759	0.1124614	0.1224386
17860	7.38468	0	7.38468	17.06654	0.4852151	0.171429	0.06995	0.0217645	0.0165571	0.0118777	0.0148528	0.0207731	0.0864575	0.0137387	0.0686086	0.0875463	0.039905	0.0588451	0.108134	0.05814109	-0.01756368	0.0311228	0.185429	0.165157	0.0545925	0.101881	0.461817	28.92592	0.04574527	0.0306812	0.242154	0.809205	2.91796	0.257711	0.124285	0.473716	0.144289	0.02818159	1.623232
17870	-10.7818	0	-10.7818	41.46025	0.5003801	0.26713	0.155595	0.0658367	0.0305726	0.0246943	0.0227929	0.0684399	0.311191	0.030286	0.178463	0.385386	0.0530492	0.156697	0.249238	0.08885659	-0.005164437	0.157868	0.281103	0.12194	0.0587175	0.195585	0.184786	47.46185	0.05251122	0.0334582	0.252164	0.820545	2.89383	0.154134	0.336617	0.307673	0.201575	0.04734678	1.109077
17880	-2.44746	0	-2.44746	16.68591	0.4749538	0.137023	0.353765	0.0923972	0.0156984	0.0396669	0.0284577	0.054489	0.228274	0.0340246	0.127144	0.158967	0.0378493	0.110134	0.274293	0.1015864	-0.02003171	0.160469	0.0674073	0.154985	0.0197977	0.465165	0.132176	22.69419	0.02899519	0.0288448	0.235251	0.801152	2.93475	0.240673	0.115615	0.604957	0.0387551	0.008963478	3.234815
17890	-0.515885	0	-0.515885	18.52267	0.4373506	0.227356	0.313162	0.0814473	0.0141154	0.0337543	0.0334717	0.0314894	0.0889362	0.0201341	0.0766236	0.104396	0.0372983	0.0539013	0.118905	0.1128476	-0.001315208	0.196401	0.0664846	0.146695	0.0172761	0.387621	0.185523	31.09006	0.02547774	0.0224508	0.209066	0.76873	2.99975	0.434359	0.0919792	0.319079	0.154582	0.02416253	1.054432
17900	1.84295	0	1.84295	10.05578	0.4184281	0.287049	0.151065	0.156261	0.015688	0.0350241	0.0449578	0.030381	0.041356	0.0206149	0.0664492	0.149139	0.0628021	0.0453067	0.25626	0.1082748	0.06045005	0.370043	0.170511	0.0970434	0.018049	0.260289	0.0840651	12.08806	0.02299319	0.0194603	0.195383	0.750476	3.03468	0.538782	0.0611643	0.190433	0.209621	0.08344323	0.2755548
17910	8.70914	0	8.70914	16.42529	0.3896435	0.134891	0.0864656	0.0657183	0.0139912	0.0133395	0.0552439	0.0101374	0.0190056	0.015243	0.0631863	0.0470598	0.0506134	0.0307265	0.133588	0.05589148	0.02811144	0.256831	0.151999	0.165279	0.0377722	0.260334	0.127785	25.4656	0.01065993	0.0152491	0.173978	0.719826	3.09095	0.461015	0.0284874	0.288905	0.221592	0.03877136	0.2749433
17920	12.3461	0	12.3461	19.89653	0.4051584	0.0849944	0.064016	0.0420005	0.0154111	0.0120979	0.0438102	0.00605995	0.022428	0.0160778	0.0568396	0.0361775	0.0276427	0.0179504	0.0427005	0.05252468	0.05477397	0.159406	0.335265	0.302098	0.0327388	0.149683	0.02081	37.61467	0.008702379	0.0174656	0.185599	0.736803	3.06013	0.335835	0.0500211	0.238272	0.375873	0.06347635	0.1370964
17930	1.80259	0	1.80259	3.556143	0.471647	0.316959	0.236952	0.0492424	0.0248012	0.0280882	0.108235	0.015351	0.0506187	0.0456683	0.162793	0.0699242	0.0509426	0.0363337	0.097421	0.06833429	0.1266905	0.152457	0.199755	0.282781	0.0418178	0.308858	0.014331	27.70136	0.003923342	0.0282608	0.233004	0.798489	2.94025	0.202782	0.121374	0.366677	0.309167	0.1306139	0.03003772
17940	8.74828	0	8.74828	12.18349	0.5185989	0.150456	0.180356	0.0464309	0.018815	0.0170161	0.0555918	0.00904237	0.0486163	0.0493044	0.0833245	0.0433943	0.0451044	0.0341839	0.0412079	0.0687963	0.05939896	0.345885	0.186663	0.13341	0.0285996	0.289724	0.0157183	15.445	0.003526771	0.0368846	0.263884	0.833343	2.86589	0.10861	0.307166	0.110973	0.473252	0.06292573	0.05604657
17950	3.28238	0	3.28238	3.01436	0.5370929	0.225027	0.452213	0.124996	0.047887	0.05545	0.076149	0.0247491	0.121873	0.187894	0.144788	0.0749065	0.228326	0.142599	0.110091	0.1396837	0.1974365	0.600233	0.086076	0.152651	0.0467605	0.10192	0.0123598	3.456533	0.001328411	0.0404518	0.275443	0.845488	2.83862	0.0846375	0.557355	0.220709	0.137299	0.1987649	0.006683325
17960	9.59015	0	9.59015	1.181894	0.5398493	0.201864	0.168264	0.117317	0.0196038	0.0397857	0.0227604	0.0151527	0.114084	0.0849316	0.0894637	0.0520243	0.22769	0.0870231	0.138924	0.1534508	0.2761186	0.31178	0.231909	0.142503	0.0823647	0.227919	0.00352465	2.325055	0.001819458	0.0409905	0.277137	0.84723	2.83464	0.166829	0.246028	0.174496	0.412646	0.277938	0.006546272
17970	0.677034	0	0.677034	4.371485	0.5094695	0.251443	0.252776	0.167272	0.0221901	0.0401736	0.041042	0.0381502	0.27732	0.0969924	0.170041	0.10958	0.227446	0.164795	0.102721	0.1684748	0.1974134	0.323725	0.320177	0.125011	0.0132026	0.214321	0.00356337	5.354824	0.002207141	0.035156	0.258053	0.827038	2.87975	0.0546005	0.237837	0.0966032	0.610959	0.1996205	0.01105669
17980	12.6185	0	12.6185	4.782553	0.5051482	0.12055	0.107763	0.0488354	0.00775271	0.0167698	0.0266132	0.0242575	0.229483	0.0473753	0.0501952	0.0308077	0.0950015	0.0517272	0.0740705	0.1009793	0.1284515	0.267332	0.197729	0.225737	0.0215174	0.251948	0.0357377	5.697851	0.004636494	0.0343459	0.255263	0.823979	2.88641	0.017228	0.0705558	0.360497	0.551719	0.133088	0.0348378
17990	3.03724	0	3.03724	12.51711	0.3796065	0.159722	0.235724	0.106651	0.00828231	0.0296267	0.0688815	0.0406299	0.241513	0.0799523	0.0835486	0.0608712	0.0943443	0.0861231	0.0905404	0.1092174	0.03592246	0.372315	0.247912	0.0911645	0.0209345	0.18121	0.0864636	12.62768	0.002978185	0.0138856	0.166365	0.708234	3.11151	0.0134223	0.0191948	0.565434	0.401949	0.03890064	0.07655877
18000	-2.92026	0	-2.92026	5.654967	0.4378376	0.259627	0.420139	0.142806	0.00974513	0.0937345	0.131195	0.0375981	0.40835	0.0895431	0.198221	0.272798	0.169378	0.217965	0.126843	0.1479334	0.02773936	0.190723	0.185746	0.0837839	0.0205101	0.0594947	0.459742	7.27482	0.003387963	0.0225299	0.209414	0.769182	2.99887	0.0303359	0.0622273	0.273262	0.634175	0.03112732	0.1088421
18010	-17.1639	0	-17.1639	17.16665	0.5839531	0.446037	0.575523	0.381352	0.0269233	0.165199	0.363377	0.077418	0.774437	0.111361	0.304728	0.316862	0.0930023	0.449078	0.141586	0.2537738	0.05190527	0.203684	0.343253	0.0913096	0.03859	0.0623753	0.260789	17.324	0.002647356	0.0498161	0.303234	0.872906	2.77404	0.281644	0.0472859	0.368708	0.302362	0.05455263	0.04852848
18020	-17.4972	0	-17.4972	11.42464	0.7273219	0.388964	0.580687	0.719029	0.0516477	0.203186	0.278877	0.0605214	0.453414	0.218605	0.243124	0.582525	0.141166	0.359744	0.210004	0.2631265	0.1026138	0.461891	0.249242	0.0971064	0.118556	0.0160493	0.0571553	39.33487	0.004413222	0.0800312	0.376141	0.934587	2.60924	0.582875	0.143642	0.0487954	0.224688	0.107027	0.04123466
18030	-13.4015	0	-13.4015	7.872706	0.736353	0.544242	0.209763	0.647579	0.0486857	0.215831	0.246635	0.0324927	0.251442	0.342446	0.333772	0.477074	0.182532	0.27395	0.27873	0.2395016	0.09133191	0.47254	0.235688	0.108441	0.0448702	0.00452552	0.133936	10.23081	0.005225178	0.081964	0.380189	0.937629	2.60022	0.616649	0.253469	0.0834785	0.046403	0.09655708	0.05411491
18040	-0.532952	0	-0.532952	4.989127	0.6882847	0.147779	0.0815368	0.270757	0.028383	0.104203	0.0780956	0.0266655	0.200954	0.118865	0.166348	0.171161	0.0528981	0.0737125	0.149065	0.2278389	0.1072493	0.329259	0.165035	0.0974492	0.169739	0.00321287	0.235305	6.922196	0.01835841	0.0716878	0.35795	0.920449	2.64991	0.376342	0.430507	0.181563	0.0115877	0.1256077	0.1461567
18050	0.915736	0	0.915736	2.485644	0.6263925	0.191122	0.169748	0.321047	0.0455244	0.135951	0.0856012	0.0374789	0.281289	0.103455	0.260747	0.310885	0.146412	0.140504	0.275322	0.1649569	0.1517185	0.303037	0.128351	0.157746	0.256561	0.00466711	0.149639	3.45158	0.008076443	0.0585931	0.326628	0.894209	2.72057	0.340602	0.347174	0.225011	0.0872134	0.1597949	0.05054255
18060	0.591242	0	0.591242	2.042931	0.6304917	0.118774	0.113309	0.179205	0.0136298	0.1744	0.126071	0.0209228	0.22496	0.0690397	0.118012	0.175636	0.066734	0.103293	0.222337	0.2000734	0.1988017	0.166045	0.16534	0.138619	0.285083	0.00948519	0.235427	8.089205	0.0106737	0.0594517	0.328803	0.896112	2.71563	0.12274	0.24365	0.213051	0.420559	0.2094754	0.05095442
18070	-6.20312	0	-6.20312	4.639026	0.6464581	0.115786	0.213078	0.466178	0.0174399	0.275669	0.125302	0.0342802	0.323543	0.157725	0.153252	0.501927	0.0626805	0.130101	0.421962	0.2283187	0.2469854	0.17596	0.13149	0.0842712	0.30553	0.0228877	0.279861	5.764024	0.009266751	0.06281	0.337133	0.903288	2.69677	0.172663	0.0937654	0.436782	0.296789	0.2562521	0.03616263
18080	-9.59753	0	-9.59753	5.480764	0.6678217	0.200292	0.440972	0.282286	0.0145045	0.761009	0.173072	0.0328431	0.366681	0.216851	0.230021	0.598999	0.069969	0.0599234	0.217782	0.2355092	0.2692096	0.0950043	0.069517	0.263652	0.179377	0.0083155	0.384134	5.791671	0.004034409	0.0673327	0.347943	0.912334	2.67239	0.102995	0.0778707	0.0743139	0.74482	0.273244	0.01476486
18090	-14.8311	0	-14.8311	3.896422	0.6696757	0.178163	0.495624	0.427053	0.011625	0.67908	0.197003	0.021916	0.485319	0.633451	0.21297	1.23384	0.0496251	0.0815831	0.364562	0.265177	0.1803327	0.243745	0.119226	0.277495	0.142891	0.00800793	0.208634	5.104933	0.02824354	0.0677265	0.348864	0.913091	2.67032	0.0891051	0.505912	0.109014	0.295969	0.2085763	0.1354111
18100	-21.9658	0	-21.9658	2.356101	0.6838982	0.174719	0.51549	0.911109	0.0226045	0.662517	0.221341	0.0374431	0.49814	0.519345	0.329854	2.18723	0.174123	0.122338	0.986697	0.3580913	0.1933061	0.156638	0.139792	0.451194	0.148482	0.00832118	0.0955724	23.74587	0.03251362	0.0707527	0.355833	0.918752	2.65466	0.215839	0.217439	0.0961229	0.470599	0.2258197	0.1439804
18110	-23.1291	0	-23.1291	10.88312	0.7069771	0.137441	0.368914	0.441972	0.0170186	0.592505	0.147844	0.0511585	0.230188	0.687664	0.327835	1.2519	0.122648	0.204437	0.604422	0.3003897	0.02761587	0.236211	0.0825982	0.334002	0.189424	0.0121298	0.145635	46.80976	0.05052083	0.0756792	0.366804	0.927427	2.63009	0.236717	0.196985	0.0772186	0.48908	0.0781367	0.6465698
18120	-8.91692	0	-8.91692	17.5925	0.6818288	0.0631211	0.120285	0.161464	0.00600686	0.258434	0.0616852	0.0155661	0.102185	0.29517	0.105566	0.476688	0.0325543	0.059835	0.159591	0.1557682	-0.06679383	0.231757	0.0657928	0.0643955	0.173564	0.0894752	0.375015	31.12064	0.1505952	0.0703119	0.354829	0.917944	2.65692	0.137594	0.314954	0.464456	0.0829954	0.08380137	1.797049
18130	-0.415726	0	-0.415726	8.219526	0.6428135	0.0861286	0.109933	0.088825	0.00750061	0.186662	0.0238116	0.0329316	0.106082	0.182669	0.142323	0.209722	0.0409071	0.129309	0.100301	0.1167042	-0.07229894	0.382674	0.0433754	0.346827	0.0781242	0.0401313	0.108868	30.04123	0.1317043	0.0620415	0.335251	0.901682	2.70103	0.364532	0.0867561	0.314522	0.234189	0.05940539	2.217043
18140	-4.06263	0	-4.06263	4.852449	0.6798126	0.121303	0.157695	0.414698	0.0166027	0.179077	0.0233684	0.0311695	0.0797818	0.192117	0.236355	0.228453	0.0566539	0.162027	0.180452	0.1045583	-0.08782078	0.152496	0.00504652	0.392644	0.346909	0.0422167	0.0606879	16.74935	0.1173082	0.0698825	0.353847	0.917152	2.65912	0.425447	0.101936	0.13175	0.340867	0.02948741	3.978246
18150	6.32495	0	6.32495	3.514614	0.6821026	0.0294756	0.105274	0.222013	0.0309102	0.118002	0.017197	0.0234599	0.0222844	0.14274	0.0722444	0.123601	0.0308556	0.091576	0.0420763	0.1229747	-0.2716084	0.135434	0.0257619	0.055218	0.121402	0.0912335	0.57095	40.18756	0.2887459	0.0703702	0.354962	0.918051	2.65662	0.288756	0.35313	0.29947	0.0586436	0.01713757	16.84871
18160	9.53219	0	9.53219	4.565813	0.5888179	0.0226357	0.0440193	0.153172	0.0404357	0.0439137	0.0254743	0.00639963	0.0113348	0.119982	0.0528849	0.044768	0.00939056	0.0724743	0.0923769	0.09736971	-0.1083876	0.104499	0.0229075	0.141192	0.0911757	0.418164	0.222062	20.40219	0.1131947	0.0508102	0.305999	0.875505	2.76769	0.324414	0.296529	0.175986	0.203071	0.004807037	23.5477
18170	0.830031	0	0.830031	13.28509	0.5467145	0.0519523	0.0966835	0.142898	0.0687439	0.045494	0.05961	0.00915329	0.0241265	0.210383	0.157842	0.159022	0.0304599	0.130419	0.150807	0.07594294	-0.0292403	0.105606	0.0270015	0.168763	0.0841435	0.24874	0.365747	19.91507	0.03839225	0.0423394	0.281323	0.851493	2.82484	0.212027	0.598349	0.113103	0.0765203	0.009151955	4.194978
18180	1.80683	0	1.80683	7.937888	0.5628959	0.0481976	0.0833838	0.271461	0.07134	0.0349262	0.0674001	0.0105351	0.0317839	0.159572	0.119776	0.202822	0.0365562	0.0763461	0.23757	0.07312356	-0.009908636	0.1307	0.0624511	0.0891669	0.202546	0.318461	0.196675	12.50323	0.01903023	0.0455571	0.291007	0.861141	2.80229	0.258157	0.554708	0.149148	0.0379867	0.009121591	2.086284
18190	3.81243	0	3.81243	13.87424	0.4399429	0.0185989	0.0900407	0.138926	0.0551318	0.0650996	0.0522961	0.0167398	0.0140145	0.0943653	0.159986	0.200063	0.0316698	0.0979566	0.0623346	0.116482	0.01001517	0.170633	0.0957252	0.146272	0.136144	0.31838	0.132846	17.95544	0.01198196	0.0228731	0.210915	0.771123	2.99509	0.121954	0.722906	0.137511	0.0176297	0.02199713	0.5447057
18200	-6.33955	0	-6.33955	40.27151	0.5910849	0.0173295	0.154208	0.149773	0.0348589	0.0760702	0.0507724	0.0185827	0.0121835	0.0849113	0.223278	0.13999	0.113466	0.105435	0.0327035	0.0829472	0.03956783	0.113392	0.0532387	0.064739	0.0832473	0.259901	0.425482	48.29927	0.005280223	0.0512746	0.30728	0.876702	2.76474	0.0704357	0.839715	0.0819902	0.00785881	0.04484805	0.1177358
18210	-4.8653	0	-4.8653	34.77358	0.5768282	0.0103614	0.0880688	0.078401	0.0339372	0.0663019	0.0992682	0.0217869	0.00972144	0.181822	0.236111	0.276497	0.0865181	0.102615	0.106866	0.100264	0.001554433	0.17483	0.178748	0.195081	0.165813	0.128216	0.157312	48.89007	0.00910448	0.0483668	0.299144	0.869021	2.78347	0.220978	0.377057	0.360538	0.0414275	0.01065891	0.8541659
18220	0.839573	0	0.839573	16.24821	0.5680752	0.0043326	0.0879657	0.0808921	0.11258	0.0506624	0.120664	0.0179983	0.00772401	0.0893931	0.0946045	0.161493	0.0749665	0.0655794	0.150384	0.09262362	-0.01342499	0.208716	0.19212	0.198476	0.131301	0.200591	0.0687971	36.38694	0.02472212	0.0465976	0.294054	0.864115	2.79523	0.435138	0.292834	0.189201	0.0828269	0.01129713	2.188354
