Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	branch_rates_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2542	0	-3830.502	-3736.411	-94.09072	8.002522	0.2075195	1.39534	0.00491071	0.0149704	0.0021438	0.00907394	0.00706391	0.00431348	0.0268081	0.00489309	0.0160352	0.00729246	0.00756151	0.00801576	0.0119484	0.00906322	0.00791026	0.00438579	0.0201042	0.00814533	0.0155675	0.00249568	0.0132879	0.0139053	0.00248234	0.0206923	0.012798	0.00233188	0.0169753	0.00682303	0.00763254	0.00552251	0.0219481	0.00619522	0.00848527	0.0198463	0.00498099	0.0139813	0.0111697	0.00516403	0.007246541	0.02716464	0.1198608	0.0165999	0.473118	0.0127541	0.000823878	0.483573	0.0131313	30.77453	0.1281344	-4.927231	3	40.55439	0.0584495	0.000682186	0.038223	0.402996	3.5581	0.208693	0.570155	1.04363	2.17752	0.308945	0.305836	0.135997	0.249221	0.2479952	0.5166809
2543	1	-3809.619	-3730.781	-78.83746	9.942153	0.1737804	4.468252	0.010484	0.0206787	0.00511076	0.00326986	0.0156476	0.0211818	0.0239758	0.00477983	0.0200696	0.00724874	0.0128861	0.0155696	0.0122742	0.0038942	0.0254519	0.0108214	0.0071016	0.00392087	0.0152018	0.0104378	0.00783477	0.0403184	0.0148234	0.0142252	0.00435352	0.0165989	0.0181848	0.01749	0.0180692	0.0133742	0.00967735	0.0230626	0.00653415	0.0189388	0.0159824	0.00647383	0.0227522	0.0198286	0.0135444	0.02550806	0.02522072	0.0190946	0.463984	0.00378121	0.00151139	0.508623	0.00300614	35.34812	0.117446	-4.301782	2	39.93951	0.1776503	0.000187349	0.0201487	0.311878	3.66779	0.478371	0.78999	1.08408	1.64756	0.308842	0.290802	0.135844	0.264512	0.1426667	0.8232194
2544	0	-3819.059	-3725.602	-93.45707	8.002522	0.1929961	0.6947567	0.00404761	0.0166421	0.0150113	0.00577688	0.00739396	0.0143817	0.0237119	0.00400566	0.0146846	0.00766599	0.00661187	0.0146567	0.0288665	0.00402944	0.00996528	0.0115357	0.0204616	0.00929119	0.00532895	0.00256796	0.00728588	0.00989422	0.0175051	0.0187213	0.0141064	0.00306276	0.0197857	0.0103009	0.00676021	0.00476524	0.0106912	0.0116972	0.002316	0.00846722	0.00854984	0.0128992	0.00408378	0.0126075	0.009773367	0.01646926	0.1198608	0.00937534	0.522868	0.00806016	0.00994767	0.444227	0.00552182	30.77453	0.1281344	-4.628094	3	40.55439	0.0584495	0.000413451	0.0298351	0.365132	3.60462	0.0730687	0.361046	0.92291	2.64298	0.289688	0.308414	0.130391	0.271508	0.2479952	0.5166809
2545	1	-3803.261	-3732.531	-70.73052	9.942153	0.1784658	1.213538	0.021872	0.0113339	0.011558	0.0332687	0.00615638	0.0176822	0.0268877	0.00543303	0.0220136	0.00560422	0.010595	0.0130133	0.0131984	0.0125982	0.0131857	0.00616417	0.0246101	0.004204	0.00719516	0.0202523	0.0110821	0.0225418	0.0153469	0.0114181	0.00387517	0.0128492	0.0265825	0.00666091	0.0248884	0.00798996	0.0116769	0.0189581	0.0110918	0.00669584	0.00677627	0.0100538	0.00493777	0.00734467	0.01264329	0.0260212	0.02522072	0.0217275	0.496283	0.00227602	0.000627481	0.475617	0.00346865	35.34812	0.117446	-4.370629	2	39.93951	0.1776503	0.000230843	0.0223486	0.325176	3.65224	0.177498	0.532711	1.028	2.26179	0.291533	0.284278	0.130015	0.294175	0.1426667	0.8232194
2546	0	-3824.877	-3736.607	-88.27052	8.002522	0.2331211	1.880242	0.01485	0.00577852	0.00659164	0.0064075	0.00657315	0.0101571	0.0209237	0.00735214	0.015888	0.0101208	0.00801799	0.0117999	0.00433172	0.00822045	0.0118756	0.0125819	0.00839594	0.00604058	0.00559284	0.00962734	0.0137517	0.0287748	0.00898997	0.00529541	0.0150986	0.00555153	0.017716	0.0155288	0.00997343	0.0133702	0.00549486	0.00607231	0.0218697	0.00594761	0.0116275	0.0132671	0.00944427	0.0163408	0.008673776	0.01449106	0.1198608	0.0121197	0.543478	0.00677443	0.00293148	0.427558	0.0071382	30.77453	0.1281344	-4.747451	3	40.55439	0.0584495	0.0014162	0.0548008	0.464514	3.47927	0.278547	0.641643	1.06668	2.01313	0.31088	0.304344	0.125559	0.259217	0.2479952	0.5166809
2547	1	-3813.494	-3734.526	-78.96798	9.942153	0.1500252	1.315533	0.0180173	0.0192217	0.0204981	0.0175764	0.00893528	0.0176822	0.0242398	0.00295221	0.0192764	0.00405655	0.0131059	0.0130133	0.0119905	0.0106899	0.0169818	0.00472526	0.00641125	0.0186886	0.0113873	0.0084568	0.010974	0.0311449	0.0271181	0.0201237	0.00520696	0.00621157	0.0351843	0.0135568	0.0152715	0.00816936	0.0437456	0.037129	0.014716	0.00702828	0.015992	0.0074844	0.00812641	0.0180277	0.01335499	0.03147417	0.02522072	0.0236106	0.598819	0.00211015	0.000596047	0.370462	0.00440219	35.34812	0.117446	-4.315865	2	39.93951	0.1776503	5.31607e-05	0.010771	0.241902	3.74727	0.195369	0.554665	1.03746	2.2125	0.283256	0.308557	0.132235	0.275953	0.1426667	0.8232194
2548	0	-3821.444	-3728.559	-92.88443	8.002522	0.172552	0.7599234	0.00602519	0.0105885	0.0266638	0.0056731	0.0112193	0.0115831	0.0265024	0.00714613	0.0184567	0.00430358	0.00661097	0.010764	0.011088	0.00270589	0.0155783	0.0200838	0.00609854	0.00382659	0.0201022	0.00962734	0.0124263	0.0276868	0.018832	0.0099741	0.00989595	0.0121358	0.0196208	0.00827464	0.00779155	0.00781865	0.0120433	0.0118125	0.0187789	0.0114788	0.00656092	0.00744833	0.00800084	0.00557212	0.009864285	0.01331837	0.1198608	0.0122202	0.509388	0.00505523	0.00376891	0.468516	0.00105177	30.77453	0.1281344	-4.618835	3	40.55439	0.0584495	0.000177037	0.0195902	0.308361	3.67187	0.0870072	0.390484	0.9452	2.57731	0.283975	0.303303	0.141395	0.271327	0.2479952	0.5166809
2549	1	-3809.825	-3735.491	-74.33452	9.942153	0.1690049	0.6124012	0.0130038	0.0228125	0.00875942	0.0213573	0.00977012	0.0242656	0.0182348	0.00920207	0.0168292	0.00784179	0.00584426	0.0116427	0.0165486	0.0106636	0.0119709	0.0149256	0.0157638	0.0214023	0.00524689	0.00903759	0.00519944	0.0211809	0.0162847	0.0138916	0.00281233	0.0519328	0.0113893	0.0219874	0.0234605	0.00383714	0.0121147	0.012372	0.00736562	0.0077924	0.0253644	0.0146263	0.0131934	0.0176857	0.0141672	0.02476985	0.02522072	0.0207047	0.527974	0.00149481	0.00117803	0.443764	0.00488429	35.34812	0.117446	-4.256826	2	39.93951	0.1776503	0.000149642	0.0180209	0.298133	3.6837	0.0556755	0.319095	0.887516	2.73771	0.278841	0.294052	0.131566	0.295541	0.1426667	0.8232194
2550	0	-3832.733	-3728.697	-104.0356	8.002522	0.2061568	3.215768	0.029587	0.0107347	0.0139871	0.0162451	0.0149691	0.00521688	0.0264419	0.00762662	0.0184567	0.00705357	0.00623708	0.0144186	0.00565342	0.00313516	0.0176536	0.00968574	0.0216887	0.00946194	0.0165421	0.00921469	0.0333898	0.0139797	0.0152469	0.0141106	0.0273279	0.00648509	0.0184179	0.0062056	0.0221096	0.00852674	0.00633161	0.0188303	0.0247461	0.026743	0.0109294	0.0102463	0.0088495	0.00512829	0.01142644	0.0259365	0.1198608	0.0121478	0.457318	0.00367614	0.0200377	0.489242	0.0175789	30.77453	0.1281344	-4.471825	3	40.55439	0.0584495	0.000652834	0.0374011	0.399534	3.56241	0.405295	0.742816	1.08339	1.7685	0.280017	0.322089	0.136278	0.261616	0.2479952	0.5166809
2551	1	-3799.739	-3730.498	-69.24063	9.942153	0.1741104	1.109296	0.00712478	0.0228455	0.00632872	0.00214115	0.0087311	0.00620561	0.029009	0.00564752	0.0192729	0.00735996	0.00693456	0.0133992	0.0165486	0.0204259	0.0162087	0.0148823	0.00836305	0.00750616	0.00502933	0.0084889	0.0262844	0.0181298	0.0096356	0.0146043	0.0050864	0.00938178	0.0226439	0.0111799	0.0333241	0.0138383	0.00609704	0.019828	0.0109713	0.00407695	0.00529939	0.00645512	0.00509454	0.0118717	0.009526925	0.02785079	0.02522072	0.0138881	0.499409	0.00154851	0.00328504	0.478735	0.00313398	35.34812	0.117446	-4.653633	2	39.93951	0.1776503	0.000190194	0.0203001	0.312821	3.66669	0.158231	0.507306	1.01599	2.31848	0.29906	0.310335	0.136058	0.254547	0.1426667	0.8232194
2552	0	-3837.077	-3727.057	-110.0193	8.002522	0.1897372	2.268779	0.0217632	0.00595759	0.00628076	0.0107126	0.0311185	0.0247377	0.0244217	0.00539877	0.0196196	0.00888744	0.00972602	0.0102453	0.0430701	0.0121701	0.0201925	0.00481673	0.00674872	0.0136126	0.0244724	0.0275506	0.0106835	0.0170438	0.0119508	0.020609	0.0227809	0.00302093	0.0127083	0.00954081	0.00780374	0.0164184	0.00430023	0.0230773	0.0325683	0.0192963	0.0113302	0.0293424	0.0157355	0.0121577	0.0143739	0.02224791	0.1198608	0.00877897	0.494228	0.00135047	0.00425175	0.471927	0.0194639	30.77453	0.1281344	-4.242341	3	40.55439	0.0584495	0.000365626	0.0280726	0.356346	3.61522	0.323378	0.680856	1.07546	1.92031	0.291278	0.311462	0.129977	0.267283	0.2479952	0.5166809
2553	1	-3798.591	-3732.714	-65.87682	9.942153	0.1895642	0.7845261	0.00856521	0.030565	0.00713445	0.0157558	0.0107533	0.00836907	0.0191936	0.00607319	0.0125081	0.00474533	0.00487685	0.013138	0.00661238	0.0134943	0.0186488	0.0054929	0.00708028	0.0114802	0.018022	0.0170908	0.00549659	0.0136471	0.047829	0.0147298	0.00636793	0.0226961	0.00628706	0.0122659	0.0122893	0.00482239	0.014983	0.0216621	0.0119151	0.00560467	0.00655101	0.00913198	0.00884023	0.00487198	0.01006489	0.02623712	0.02522072	0.0159376	0.512545	0.00204858	0.00692893	0.449647	0.012892	35.34812	0.117446	-4.598703	2	39.93951	0.1776503	0.000363206	0.0279803	0.355877	3.61578	0.092262	0.400829	0.952573	2.55434	0.312637	0.313085	0.127422	0.246856	0.1426667	0.8232194
2554	0	-3825.379	-3724.652	-100.7267	8.002522	0.1771594	2.449557	0.0065184	0.00690162	0.011078	0.00536425	0.00502387	0.00614428	0.0247556	0.00300451	0.0191596	0.00762201	0.0111573	0.0143886	0.00443088	0.00946484	0.011654	0.0103132	0.0155477	0.0148119	0.01442	0.0246273	0.0237312	0.0259782	0.0179025	0.0101327	0.0190059	0.00656765	0.0170997	0.0102154	0.0103978	0.0314741	0.0134897	0.0150467	0.013065	0.0185597	0.00752984	0.0061699	0.0112621	0.0279295	0.01295234	0.02408135	0.1198608	0.0145774	0.477426	0.00305506	0.00871053	0.492956	0.00327444	30.77453	0.1281344	-4.346479	3	40.55439	0.0584495	0.000218032	0.0217242	0.321488	3.65657	0.341621	0.695639	1.07803	1.88471	0.302649	0.304904	0.143534	0.248913	0.2479952	0.5166809
2555	1	-3801.834	-3735.49	-66.34458	9.942153	0.1586281	1.367496	0.00609392	0.0047342	0.0075962	0.00410959	0.00840234	0.0131167	0.0186762	0.00645763	0.0139599	0.0068344	0.00900799	0.010736	0.00700091	0.00891731	0.0204034	0.0103618	0.0260179	0.0075033	0.00988668	0.00640783	0.0100024	0.0108242	0.0181867	0.0120536	0.00179511	0.0391284	0.00560214	0.0079243	0.0042409	0.012254	0.00757353	0.00958131	0.0180718	0.0110478	0.0241588	0.0106415	0.0176568	0.00335986	0.01097198	0.02044513	0.02522072	0.0151598	0.483037	0.000496895	0.0155617	0.479376	0.00636844	35.34812	0.117446	-4.51241	2	39.93951	0.1776503	8.76349e-05	0.0138124	0.267669	3.71843	0.204109	0.564905	1.04159	2.1894	0.290998	0.289898	0.152649	0.266455	0.1426667	0.8232194
2556	0	-3832.065	-3727.969	-104.0953	8.002522	0.1624082	1.133951	0.015166	0.0110009	0.00884422	0.0149291	0.00834456	0.00429211	0.0287802	0.00471992	0.012121	0.00258683	0.00860791	0.017108	0.0119485	0.00389284	0.0147153	0.0108821	0.0191489	0.00632584	0.00814713	0.0322015	0.00312515	0.0151025	0.027159	0.00877993	0.0128901	0.00899208	0.0160518	0.00797659	0.0103978	0.0252249	0.015614	0.0124493	0.0128245	0.0322199	0.0127102	0.0211726	0.0181049	0.0205086	0.009814886	0.02758216	0.1198608	0.0129351	0.525943	0.00376088	0.00650761	0.446744	0.00410999	30.77453	0.1281344	-4.623855	3	40.55439	0.0584495	0.000107343	0.0152783	0.278855	3.70576	0.16288	0.513617	1.01908	2.30443	0.29976	0.297571	0.127945	0.274724	0.2479952	0.5166809
2557	1	-3800.933	-3730.912	-70.02076	9.942153	0.161877	0.852654	0.0274446	0.0196919	0.0128971	0.00861862	0.0112372	0.0180836	0.0209691	0.0090943	0.0145648	0.00684814	0.0073606	0.0152683	0.0132676	0.0150433	0.0214499	0.00712023	0.0157613	0.0221476	0.00720889	0.0125508	0.00996349	0.0131494	0.0480278	0.0166319	0.00501356	0.0157661	0.0182213	0.0148346	0.0145881	0.00868135	0.0102611	0.0223514	0.0118967	0.0195541	0.016953	0.0117449	0.014237	0.0172858	0.01513	0.01842545	0.02522072	0.012115	0.46792	0.00208076	0.0150747	0.501857	0.000952774	35.34812	0.117446	-4.191076	2	39.93951	0.1776503	0.000104387	0.0150676	0.277289	3.70754	0.106704	0.4275	0.970541	2.49526	0.297012	0.303549	0.1292	0.270239	0.1426667	0.8232194
2558	0	-3816.823	-3727.918	-88.90478	8.002522	0.2317342	1.19357	0.0133825	0.0192966	0.0136065	0.0038029	0.00767807	0.00551394	0.0191572	0.0065806	0.0157484	0.00845395	0.00588653	0.0144154	0.0075623	0.00835443	0.0169133	0.00654891	0.00340132	0.0041853	0.00611382	0.00220991	0.0115285	0.0144963	0.0142965	0.0128163	0.0132347	0.00606405	0.0123578	0.00615248	0.0209966	0.0110726	0.0142353	0.00859623	0.0126942	0.0145315	0.00665954	0.0067229	0.00559732	0.0190018	0.008917429	0.0209664	0.1198608	0.0185619	0.493921	0.00534022	0.00470835	0.463287	0.0141821	30.77453	0.1281344	-4.719748	3	40.55439	0.0584495	0.00136691	0.0538537	0.461351	3.48343	0.173886	0.528094	1.0259	2.27212	0.288907	0.29509	0.129949	0.286054	0.2479952	0.5166809
2559	1	-3811.045	-3735.918	-75.12712	9.942153	0.1457314	0.6558732	0.00685676	0.00933577	0.00591953	0.0141521	0.0128205	0.0303487	0.0216849	0.00533861	0.0178508	0.00276858	0.00866836	0.0111364	0.0362499	0.011186	0.0157238	0.0165581	0.0154466	0.0319083	0.0140625	0.0137443	0.0117764	0.041993	0.0177171	0.00946723	0.0054361	0.00648236	0.0181618	0.0183999	0.0127819	0.00868135	0.00444533	0.00472813	0.0133335	0.00873563	0.0190587	0.0246212	0.00710688	0.0125609	0.01050579	0.01509696	0.02522072	0.012946	0.606554	0.00595199	0.00986616	0.364226	0.000456619	35.34812	0.117446	-4.555828	2	39.93951	0.1776503	4.05166e-05	0.00940875	0.228915	3.76164	0.0647995	0.341944	0.907351	2.68591	0.274386	0.315661	0.126233	0.28372	0.1426667	0.8232194
2560	0	-3821.339	-3724.908	-96.43108	8.002522	0.1808802	0.5923476	0.00908389	0.0082265	0.0164658	0.0237312	0.00870305	0.0240549	0.0201842	0.00254999	0.019468	0.00613518	0.00919754	0.0100697	0.00954389	0.0117182	0.0168381	0.00772658	0.00510172	0.0183646	0.00740366	0.00424152	0.00597749	0.0232263	0.0119147	0.0118557	0.0310007	0.0032888	0.0115199	0.00735884	0.0110258	0.00657458	0.00884202	0.003617	0.0110321	0.014694	0.00981758	0.0261318	0.0222087	0.00749772	0.01011049	0.01803605	0.1198608	0.0103205	0.566529	0.00485579	0.0054606	0.402751	0.0100833	30.77453	0.1281344	-4.594182	3	40.55439	0.0584495	0.000255976	0.0235243	0.331953	3.64427	0.0515337	0.307992	0.877364	2.76311	0.286979	0.294515	0.135645	0.282861	0.2479952	0.5166809
2561	1	-3812.291	-3734.171	-78.1199	9.942153	0.1626098	0.9156621	0.00978986	0.0327184	0.0110078	0.00684548	0.00296267	0.03299	0.0177856	0.00533861	0.0169377	0.00453955	0.00617782	0.0154455	0.00568527	0.0154929	0.0222986	0.00372204	0.0297326	0.0112963	0.026359	0.00527522	0.0302892	0.0144185	0.0357966	0.0135662	0.0122172	0.0182476	0.0248187	0.0182371	0.0161946	0.0192613	0.0111318	0.0117067	0.00605782	0.00388017	0.0117486	0.00943	0.00818586	0.00798824	0.01257767	0.02173377	0.02522072	0.00945747	0.553669	0.00862165	0.00486075	0.416113	0.00727837	35.34812	0.117446	-4.375832	2	39.93951	0.1776503	0.000108482	0.0153587	0.279449	3.70508	0.119834	0.449847	0.984488	2.44583	0.26926	0.321412	0.138363	0.270964	0.1426667	0.8232194
2562	0	-3832.86	-3726.805	-106.0551	8.002522	0.1768926	2.929381	0.00550792	0.0340803	0.0133149	0.00249448	0.00716766	0.0151236	0.0263037	0.00705242	0.0143928	0.00686629	0.00576029	0.0125883	0.00522233	0.0158392	0.0145803	0.00825673	0.00449603	0.00581402	0.0146643	0.0107237	0.00284747	0.0118628	0.0118998	0.0173254	0.0223741	0.00291655	0.0244692	0.00516205	0.0108724	0.0304646	0.0210262	0.0195085	0.0120957	0.0245371	0.014997	0.0159619	0.0230591	0.00770485	0.01065096	0.02791908	0.1198608	0.0150917	0.514704	0.00574201	0.00378583	0.447553	0.0131235	30.77453	0.1281344	-4.542105	3	40.55439	0.0584495	0.000215482	0.0215977	0.320732	3.65745	0.383724	0.727541	1.08214	1.80659	0.27248	0.300161	0.148312	0.279048	0.2479952	0.5166809
2563	1	-3806.305	-3734.865	-71.43985	9.942153	0.1700036	2.227901	0.00301448	0.0151184	0.00400665	0.0200814	0.0132856	0.00838756	0.0216146	0.00368475	0.0109951	0.0066369	0.00440653	0.0170669	0.0180705	0.0148053	0.0229453	0.0130109	0.0161739	0.00773654	0.00349246	0.00784629	0.0122871	0.0144491	0.00971539	0.0126162	0.00520901	0.0183316	0.0235467	0.0108996	0.0130724	0.0183955	0.0250447	0.0184636	0.0176904	0.00540092	0.0143385	0.0093587	0.0166923	0.00499746	0.01193988	0.02457286	0.02522072	0.0114086	0.482622	0.00759721	0.00569074	0.488654	0.00402683	35.34812	0.117446	-4.427871	2	39.93951	0.1776503	0.000157007	0.0184562	0.301023	3.68036	0.319042	0.677249	1.07477	1.92894	0.288348	0.298355	0.130587	0.282709	0.1426667	0.8232194
2564	0	-3817.205	-3730.302	-86.90251	8.002522	0.2226774	1.86036	0.00761982	0.00736844	0.00890511	0.00502939	0.00683308	0.00849848	0.0177564	0.0035219	0.0151377	0.00556907	0.0101581	0.0107626	0.00767932	0.0107016	0.0128567	0.0154454	0.0140822	0.019307	0.00883715	0.0083826	0.010288	0.0160289	0.0127491	0.00507884	0.0114731	0.00799553	0.0149772	0.00366467	0.00311932	0.00995629	0.0233886	0.00656995	0.00865291	0.00684339	0.0149535	0.0134921	0.00711754	0.00801388	0.01074872	0.02275647	0.1198608	0.0210095	0.435126	0.00437575	0.0115166	0.512624	0.0153476	30.77453	0.1281344	-4.532969	3	40.55439	0.0584495	0.00107288	0.0477964	0.440224	3.51091	0.276016	0.639293	1.06607	2.01862	0.293682	0.288256	0.142657	0.275405	0.2479952	0.5166809
2565	1	-3815.377	-3738.272	-77.10513	9.942153	0.1856343	0.221934	0.0450145	0.0178755	0.0332519	0.00634344	0.0143802	0.0113725	0.0212049	0.00688014	0.0193218	0.00883864	0.0119437	0.0170669	0.00692237	0.0125303	0.0165705	0.0185302	0.0154102	0.0147049	0.0160969	0.0122268	0.0108551	0.0288722	0.0334114	0.025378	0.00762383	0.00971311	0.0429105	0.0177038	0.0120755	0.0183765	0.040288	0.0178924	0.0113562	0.00999074	0.0243279	0.00935511	0.0143689	0.0131844	0.01609323	0.01433662	0.02522072	0.00975004	0.449509	0.0088907	0.00666253	0.517198	0.0079894	35.34812	0.117446	-4.129356	2	39.93951	0.1776503	0.000311281	0.0259207	0.345139	3.62863	0.00105084	0.0473097	0.438453	3.51319	0.304608	0.297266	0.136815	0.261311	0.1426667	0.8232194
2566	0	-3830.866	-3732.301	-98.56579	8.002522	0.1962062	0.2666636	0.0126361	0.0124516	0.0248362	0.00870172	0.0103289	0.0229019	0.0244559	0.0067253	0.0114546	0.00544911	0.00441876	0.0140286	0.0240585	0.0117466	0.0156117	0.0154454	0.0104295	0.0195094	0.00535015	0.00642086	0.011977	0.0126642	0.0202602	0.0133417	0.00541715	0.00866374	0.0169994	0.00781639	0.0482789	0.00885158	0.00328637	0.0284213	0.0120477	0.00614632	0.0149535	0.0146604	0.0106508	0.0134413	0.01127193	0.007874258	0.1198608	0.0207826	0.43776	0.00216091	0.0102723	0.519594	0.00943029	30.77453	0.1281344	-4.48544	3	40.55439	0.0584495	0.000464808	0.0316159	0.373684	3.59424	0.00298098	0.0789608	0.535335	3.38272	0.285364	0.310457	0.148192	0.255988	0.2479952	0.5166809
2567	1	-3819.987	-3734.626	-85.36067	9.942153	0.1843675	0.7425782	0.0142148	0.0060274	0.0152462	0.0148689	0.0148007	0.0145799	0.0228475	0.00414393	0.0202546	0.00624856	0.00977835	0.0172339	0.0247436	0.0212865	0.0218074	0.00719931	0.0387135	0.0848402	0.00984765	0.00590794	0.0274751	0.0285601	0.0248669	0.0127159	0.00575358	0.0133607	0.0169526	0.023093	0.0119575	0.00411326	0.00413808	0.044863	0.0118724	0.0103635	0.00575264	0.00545068	0.0141135	0.00613195	0.01482565	0.02583369	0.02522072	0.0133897	0.419759	0.00684452	0.00973832	0.547561	0.00270756	35.34812	0.117446	-4.211396	2	39.93951	0.1776503	0.000295764	0.0252718	0.341646	3.63279	0.0832964	0.382946	0.93968	2.59408	0.295429	0.302423	0.120864	0.281284	0.1426667	0.8232194
2568	0	-3834.3	-3733.588	-100.7117	8.002522	0.2039508	2.850243	0.00634757	0.00414582	0.0135185	0.00469316	0.0103972	0.0294419	0.0279776	0.00444105	0.0188446	0.00505285	0.00520246	0.0182504	0.0125087	0.0137854	0.0110129	0.00718687	0.0223787	0.00916891	0.00322138	0.0169181	0.0114964	0.00663884	0.0111088	0.00834431	0.00731527	0.0139156	0.0150094	0.00929594	0.0111431	0.00817563	0.0227558	0.0335198	0.00712586	0.00863969	0.0164126	0.0394658	0.0135152	0.00706757	0.01101782	0.02613067	0.1198608	0.0104631	0.445642	0.00561237	0.0141928	0.513678	0.0104117	30.77453	0.1281344	-4.508241	3	40.55439	0.0584495	0.000607215	0.0360854	0.39389	3.56942	0.377334	0.722884	1.08167	1.81811	0.310721	0.306899	0.130751	0.251629	0.2479952	0.5166809
2569	1	-3814.951	-3739.55	-75.40087	9.942153	0.1866036	1.091228	0.00703026	0.0166191	0.0134747	0.00816721	0.00890494	0.00932842	0.0245677	0.0051325	0.0185854	0.00596942	0.00482075	0.0200546	0.0139833	0.0230394	0.0148118	0.0138868	0.0286272	0.0168926	0.0199008	0.0239687	0.0162978	0.0484501	0.0127574	0.0109486	0.00986267	0.0230897	0.0250305	0.0163604	0.0128506	0.00729686	0.00695261	0.0159063	0.0169074	0.00952132	0.00845186	0.0111137	0.00376417	0.0135791	0.01583474	0.01977896	0.02522072	0.00327446	0.586282	0.00468975	0.0177722	0.387182	0.000799459	35.34812	0.117446	-4.145549	2	39.93951	0.1776503	0.000323549	0.0264222	0.347801	3.62545	0.154789	0.502554	1.01361	2.32905	0.284667	0.291708	0.133499	0.290126	0.1426667	0.8232194
2570	0	-3829.432	-3728.723	-100.7092	8.002522	0.1719688	0.6493745	0.0098416	0.0090699	0.012019	0.0177101	0.041207	0.0140886	0.0194713	0.00542788	0.0214213	0.00606426	0.00862033	0.0121077	0.00785614	0.0107687	0.0151543	0.0180227	0.0329604	0.0066457	0.0188186	0.0124869	0.00896913	0.022635	0.0137531	0.01015	0.0112634	0.00406466	0.0201254	0.00572034	0.0117014	0.0103162	0.0227558	0.012749	0.0137731	0.00770943	0.011346	0.0378631	0.0064899	0.02386	0.01407566	0.02299435	0.1198608	0.00627762	0.499278	0.00236982	0.0101811	0.47385	0.00804327	30.77453	0.1281344	-4.263308	3	40.55439	0.0584495	0.000172293	0.0193277	0.306686	3.67381	0.0634256	0.338631	0.90456	2.69338	0.304916	0.296744	0.134399	0.263941	0.2479952	0.5166809
2571	1	-3798.168	-3733.829	-64.33878	9.942153	0.1519316	0.7983221	0.0105997	0.027877	0.0077113	0.0135391	0.0122779	0.00498543	0.0205055	0.00490334	0.0172937	0.00436659	0.00502287	0.0127503	0.0209801	0.0149271	0.0209024	0.00893086	0.0131724	0.0119323	0.0113244	0.0145971	0.00822661	0.0203714	0.0119652	0.0122451	0.00741653	0.00989601	0.0196941	0.00774306	0.00841637	0.0127801	0.0115861	0.0340139	0.00939839	0.00454026	0.00965767	0.00726737	0.0112677	0.00553547	0.01161503	0.0251016	0.02522072	0.0102521	0.504256	0.00144732	0.00479757	0.470947	0.00829974	35.34812	0.117446	-4.455455	2	39.93951	0.1776503	5.96792e-05	0.0114093	0.247645	3.74089	0.0952016	0.406458	0.956489	2.54185	0.2914	0.288465	0.140221	0.279914	0.1426667	0.8232194
2572	0	-3835.324	-3726.503	-108.8218	8.002522	0.1624339	3.855978	0.0158113	0.0113458	0.0110834	0.0229846	0.0134219	0.0157862	0.0236952	0.00635688	0.0193273	0.00662241	0.00920348	0.0130436	0.00720302	0.0208511	0.0158401	0.0640927	0.025088	0.0123932	0.0145294	0.024282	0.0176518	0.0118053	0.0406884	0.0197541	0.016605	0.00987173	0.016228	0.014584	0.0395042	0.018812	0.00703522	0.00815631	0.00916187	0.0148838	0.0231413	0.0128295	0.0226128	0.0122848	0.01488399	0.01983995	0.1198608	0.00824071	0.499688	0.00863803	0.00404594	0.47424	0.00514735	30.77453	0.1281344	-4.207469	3	40.55439	0.0584495	0.000107488	0.0152886	0.278931	3.70567	0.446271	0.770077	1.0844	1.69926	0.299681	0.301678	0.138325	0.260316	0.2479952	0.5166809
