Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
752	-3486.81	-3308.87	-177.942	6.832942	0.2019504	0.01186181	0.0128827	0.0130084	0.582496	0.0120157	0.0175195	0.365289	0.00967145	23.82794	0.1419736	7	38.51041	0.4425986	0.000567829	0.0349082	0.388729	3.57579	0.304767	0.308867	0.133817	0.252549	0.1548563	0.9168087
753	-3486.59	-3307.71	-178.881	6.832942	0.2019504	0.01015684	0.007446373	0.0130175	0.582902	0.0113275	0.0175317	0.365543	0.00967819	23.82794	0.1474099	7	38.95673	0.3085025	0.000567829	0.0349082	0.388729	3.57579	0.309715	0.297646	0.13599	0.256649	0.1548563	0.9519143
754	-3484.96	-3306.4	-178.552	6.832942	0.1659828	0.01070124	0.09331124	0.010589	0.584336	0.0113554	0.0175748	0.366442	0.009702	27.85974	0.1161388	7	37.62596	0.3085025	0.000128939	0.0167357	0.289341	3.69379	0.288398	0.295517	0.131684	0.284402	0.2094501	0.5544941
755	-3482.88	-3306.23	-176.657	6.832942	0.1765053	0.009786026	-0.008578533	0.00953552	0.583972	0.0113483	0.0192348	0.366214	0.00969595	27.85974	0.1620229	7	38.7775	0.3228906	0.00021182	0.0214148	0.319635	3.65874	0.294645	0.298147	0.136958	0.27025	0.1534443	1.055906
756	-3482.74	-3306.56	-176.184	6.832942	0.1917273	0.009686954	-0.01224416	0.00898489	0.507994	0.0155936	0.0227534	0.433205	0.0114696	27.85974	0.1620229	7	37.82869	0.4713902	0.000394326	0.0291434	0.361724	3.60874	0.290207	0.293656	0.136853	0.279284	0.1497787	1.081748
757	-3479.46	-3304.43	-175.032	6.832942	0.1917273	0.009473732	0.04304859	0.0105155	0.473633	0.00992275	0.0147124	0.480731	0.010485	25.32741	0.1620229	7	38.63705	0.4713902	0.000394326	0.0291434	0.361724	3.60874	0.289482	0.295443	0.137686	0.277389	0.2050715	0.7900801
758	-3479.67	-3304.51	-175.167	6.832942	0.1917273	0.009647511	-0.04168276	0.0105155	0.473633	0.00992275	0.0147124	0.480731	0.010485	25.9057	0.1620229	7	38.719	0.4713902	0.000394326	0.0291434	0.361724	3.60874	0.293114	0.292329	0.133688	0.28087	0.1203401	1.346375
759	-3479.05	-3305.07	-173.976	6.832942	0.1984522	0.01012692	-0.02012288	0.0101352	0.473637	0.00956387	0.0141803	0.485226	0.00725761	25.9057	0.1620229	7	39.88327	0.4713902	0.000503349	0.0328873	0.379606	3.587	0.292383	0.30154	0.150266	0.255811	0.1419	1.14181
760	-3483.36	-3308.61	-174.748	6.832942	0.1626133	0.01125011	0.009717652	0.0114899	0.498104	0.00908548	0.013471	0.460955	0.00689458	26.92694	0.1779684	7	38.53658	0.4713902	0.000108502	0.0153601	0.279459	3.70507	0.275326	0.325206	0.1415	0.257968	0.187686	0.9482239
761	-3482.17	-3306.32	-175.844	6.832942	0.1582279	0.01207349	0.01503824	0.0124708	0.53858	0.00831744	0.0123322	0.421988	0.00631175	26.92694	0.1058544	7	38.53462	0.3610604	8.57242e-05	0.0136618	0.26648	3.71977	0.292451	0.29625	0.137284	0.274014	0.1208926	0.8756066
762	-3486.31	-3306.49	-179.819	6.832942	0.1563636	0.01183865	0.01131126	0.0125375	0.541458	0.0083619	0.00597474	0.424244	0.00742392	26.92694	0.1109856	6	39.27792	0.4796294	7.72425e-05	0.0129719	0.260926	3.72603	0.296741	0.285929	0.139297	0.278033	0.1222968	0.9075098
763	-3490.32	-3310.26	-180.063	6.832942	0.1563636	0.01283802	-0.0270356	0.0125941	0.543906	0.0083997	0.0108184	0.414606	0.00967584	26.92694	0.1505289	6	41.94426	0.4796294	7.72425e-05	0.0129719	0.260926	3.72603	0.290234	0.300078	0.117897	0.291791	0.1234933	1.218924
764	-3484.96	-3305.04	-179.922	6.115089	0.1964592	0.01138684	0.0713241	0.0124337	0.536976	0.00829268	0.0106806	0.409324	0.0222928	26.23807	0.1505289	6	41.16235	0.4969627	0.00046904	0.0317581	0.374354	3.59342	0.291423	0.301308	0.125849	0.28142	0.221853	0.6785074
765	-3484.71	-3306.57	-178.149	6.115089	0.193849	0.01249003	-0.01581572	0.0154169	0.535354	0.00826763	0.0106483	0.408087	0.0222255	26.23807	0.191928	7	40.80587	0.4969627	0.000426677	0.030304	0.367414	3.60185	0.288379	0.293593	0.143814	0.274214	0.1761122	1.089805
766	-3483.98	-3308.73	-175.256	6.115089	0.193849	0.009932147	0.004123822	0.0152842	0.532411	0.0137675	0.0105898	0.405844	0.0221033	27.22821	0.117604	8	42.42994	0.4744993	0.000426677	0.030304	0.367414	3.60185	0.291658	0.296931	0.134078	0.277333	0.1217279	0.9661226
767	-3480.81	-3308.49	-172.314	6.115089	0.2148971	0.01082261	0.02935522	0.0152842	0.532411	0.0137675	0.0105898	0.405844	0.0221033	27.45916	0.117604	8	37.82553	0.4744993	0.000857215	0.0427873	0.421409	3.53495	0.291658	0.296931	0.134078	0.277333	0.1469593	0.8002492
768	-3485.03	-3310.87	-174.166	6.115089	0.174435	0.01213253	0.01382541	0.0152842	0.532411	0.0137675	0.0105898	0.405844	0.0221033	24.16245	0.1634953	7	38.7343	0.4744993	0.000193024	0.0204494	0.313748	3.66561	0.287976	0.293182	0.132385	0.286457	0.1773208	0.9220316
769	-3481.74	-3306.9	-174.837	6.115089	0.2107278	0.01213253	0.0590561	0.0149513	0.560301	0.0134676	0.0103592	0.397004	0.00391609	25.97244	0.156565	8	37.72114	0.2962507	0.000754904	0.0401845	0.411072	3.54799	0.283864	0.288997	0.140126	0.287013	0.2156211	0.7261117
770	-3479.48	-3304.37	-175.117	6.115089	0.1803761	0.01143881	-0.06347661	0.0150486	0.563949	0.00704511	0.0104266	0.399589	0.00394158	25.97244	0.2129795	8	37.94227	0.2962507	0.000250569	0.0232765	0.330542	3.64593	0.276405	0.322191	0.13354	0.267864	0.1495029	1.424585
771	-3482.39	-3307.27	-175.125	6.115089	0.2153481	0.01035936	0.01749469	0.015044	0.563777	0.0073489	0.0104234	0.399467	0.00394038	25.97244	0.1489434	8	38.37552	0.2962507	0.000868825	0.0430724	0.422517	3.53354	0.267865	0.321362	0.143931	0.266843	0.1664381	0.8948877
772	-3483.6	-3306.97	-176.628	6.115089	0.1582134	0.01226623	-0.0359991	0.0145168	0.544019	0.00709135	0.0100581	0.420009	0.0043064	25.97244	0.1489434	8	38.42252	0.2962507	8.56554e-05	0.0136564	0.266437	3.71982	0.273677	0.324488	0.129203	0.272633	0.1129443	1.318733
773	-3485.51	-3308.4	-177.106	6.115089	0.2060704	0.01177814	-0.03585898	0.0144414	0.541195	0.00705455	0.0151954	0.417829	0.00428405	25.97244	0.1489434	8	37.46047	0.2962507	0.000651004	0.0373493	0.399314	3.56269	0.280973	0.333139	0.132647	0.25324	0.1130844	1.317099
774	-3487.32	-3309.92	-177.393	6.115089	0.2199126	0.009965279	0.04295664	0.0144773	0.54254	0.00382987	0.0159918	0.418867	0.00429469	25.97244	0.1178328	8	38.95476	0.2962507	0.000992452	0.0459947	0.433609	3.5194	0.273094	0.323797	0.128928	0.274181	0.1607894	0.7328392
775	-3481.38	-3304.38	-177.005	6.115089	0.1887169	0.01162936	0.002719908	0.0144354	0.54286	0.00329127	0.0160012	0.419114	0.00429723	28.23578	0.1178328	8	37.73745	0.4516464	0.000351514	0.0275303	0.353574	3.61854	0.290621	0.295458	0.137202	0.276719	0.1205527	0.977438
776	-3483.14	-3306.93	-176.216	6.115089	0.1887169	0.01143781	-0.03897333	0.015138	0.520444	0.00361898	0.01678	0.439513	0.00450638	25.00254	0.159526	7	38.19759	0.4371775	0.000351514	0.0275303	0.353574	3.61854	0.29007	0.294899	0.136942	0.278089	0.1205527	1.323289
777	-3486.42	-3305.98	-180.441	6.115089	0.1971295	0.009999334	0.01585193	0.012665	0.486689	0.0043401	0.0120298	0.482102	0.0021737	32.70254	0.1047008	7	37.65928	0.4371775	0.000480386	0.0321361	0.376125	3.59126	0.286837	0.291612	0.135416	0.286135	0.1205527	0.8685062
778	-3483.73	-3303.82	-179.909	6.115089	0.1700102	0.01230838	0.01431203	0.0134868	0.486042	0.00462119	0.0120138	0.481461	0.0023751	32.70254	0.1240228	7	40.8699	0.3513087	0.000157057	0.0184591	0.301042	3.68034	0.289815	0.29464	0.137072	0.278472	0.1383349	0.8965407
779	-3484.5	-3303.93	-180.568	6.115089	0.1700102	0.01120662	0.004459897	0.0112644	0.560696	0.0038597	0.0180076	0.402124	0.00404824	32.70254	0.133875	8	41.1919	0.3513087	0.000157057	0.0184591	0.301042	3.68034	0.28977	0.294594	0.13238	0.283256	0.1383349	0.9677601
780	-3485.31	-3308.1	-177.209	6.115089	0.1948191	0.01219777	0.03231895	0.0112884	0.561888	0.00323823	0.0180459	0.402979	0.0025604	27.38243	0.133875	8	37.23525	0.2773934	0.000442086	0.0308411	0.370001	3.59872	0.295969	0.300896	0.113819	0.289316	0.1661939	0.8055347
781	-3486.84	-3308.15	-178.693	6.115089	0.200131	0.01225489	0.01869881	0.0112723	0.56109	0.00323363	0.0180203	0.402407	0.00397707	27.6595	0.1266113	8	40.00695	0.2773934	0.000533606	0.0338511	0.384	3.58162	0.298677	0.299739	0.113381	0.288203	0.1453101	0.8713179
782	-3485.37	-3305.15	-180.224	6.115089	0.200131	0.01125754	-0.01091827	0.0110208	0.548569	0.00316147	0.014641	0.417054	0.00555328	30.84626	0.1411077	8	40.76868	0.2773934	0.000533606	0.0338511	0.384	3.58162	0.294037	0.303159	0.119469	0.283335	0.1301894	1.083864
783	-3479.96	-3304.12	-175.838	6.115089	0.2038626	0.01125754	0.07657244	0.0109862	0.546848	0.00628895	0.014595	0.415746	0.00553586	25.55824	0.1411077	8	38.92823	0.3123803	0.000605438	0.0360331	0.393663	3.5697	0.294673	0.304214	0.133211	0.267903	0.2176801	0.6482341
784	-3485.11	-3306.06	-179.053	6.115089	0.1733963	0.01234136	0.07657244	0.010939	0.544495	0.00939676	0.0145322	0.413956	0.00668076	25.55824	0.1411077	7	40.41661	0.3123803	0.000184078	0.0199733	0.31078	3.66906	0.294588	0.292768	0.13704	0.275604	0.2176801	0.6482341
785	-3485.03	-3308.63	-176.395	6.658364	0.1710655	0.01040349	0.03786196	0.010939	0.544495	0.00939676	0.0145322	0.413956	0.00668076	25.55824	0.1411077	8	40.96026	0.4779489	0.000165134	0.0189246	0.304087	3.67682	0.303531	0.307433	0.14028	0.248756	0.1789697	0.7884448
786	-3481.56	-3306.95	-174.608	6.658364	0.1910429	0.01115524	0.01803458	0.0111476	0.533651	0.00957597	0.0169658	0.421851	0.00680817	25.55824	0.1644554	8	41.14466	0.3979062	0.000384279	0.0287732	0.359879	3.61096	0.305235	0.306681	0.139937	0.248147	0.18249	0.901175
787	-3480.47	-3307.73	-172.739	6.658364	0.2281836	0.01012374	-0.01849682	0.0111476	0.533651	0.00957597	0.0169658	0.421851	0.00680817	25.55824	0.1218525	8	39.19799	0.3726792	0.00124595	0.0514518	0.453167	3.49414	0.264167	0.309601	0.141269	0.284962	0.1033557	1.178963
788	-3478.61	-3306.99	-171.615	6.658364	0.184017	0.01081139	-0.007424507	0.0123319	0.481086	0.0105933	0.0187681	0.466667	0.0105531	26.03518	0.1789378	8	37.36261	0.3847615	0.000291572	0.0250936	0.340677	3.63394	0.288795	0.294309	0.14601	0.270886	0.1715133	1.043288
789	-3480.49	-3308.07	-172.42	6.658364	0.1993587	0.01081139	0.05591041	0.0123319	0.481086	0.0105933	0.0187681	0.466667	0.0105531	26.03518	0.1361192	8	37.36261	0.4407344	0.000519531	0.0334064	0.381982	3.58409	0.284932	0.307697	0.124161	0.28321	0.1920296	0.7088448
790	-3479.78	-3307.68	-172.101	6.658364	0.2066344	0.0107769	-0.0134095	0.0141652	0.552609	0.0121682	0.0107666	0.398169	0.012122	26.03518	0.1361192	8	39.72653	0.3857298	0.00066302	0.0376884	0.40075	3.5609	0.274005	0.295896	0.141246	0.288853	0.1227097	1.109278
791	-3480.12	-3310.71	-169.413	6.658364	0.2182863	0.009053255	0.01797315	0.0140614	0.548559	0.0152425	0.0148532	0.395251	0.0120332	26.03518	0.1360148	7	37.20333	0.3857298	0.000947111	0.0449458	0.429681	3.52443	0.279426	0.303794	0.130875	0.285905	0.1539879	0.8832821
792	-3476.94	-3308.47	-168.469	6.658364	0.1924973	0.01146481	-0.04183026	0.0139948	0.490537	0.0136302	0.0144261	0.456651	0.0107604	23.69887	0.1596795	8	37.97587	0.5416122	0.000405854	0.0295624	0.363794	3.60624	0.279552	0.313661	0.135125	0.271662	0.1178492	1.354947
793	-3477.85	-3308.18	-169.673	6.658364	0.2246512	0.01146481	-0.04183026	0.0135299	0.490768	0.0136367	0.0144329	0.456867	0.0107655	23.69887	0.1596795	8	37.97587	0.5416122	0.00113292	0.0490967	0.444899	3.50487	0.281365	0.315695	0.136001	0.266939	0.1178492	1.354947
794	-3479.51	-3307.47	-172.041	6.658364	0.2127188	0.01146481	-0.05446132	0.0137362	0.498249	0.00949297	0.00376122	0.463831	0.0109296	23.69887	0.1596795	8	41.09193	0.5416122	0.000802641	0.04142	0.41603	3.54175	0.281365	0.315695	0.136001	0.266939	0.1052182	1.517604
795	-3477.05	-3307.15	-169.893	6.658364	0.2127188	0.01180678	0.02875223	0.0160089	0.496979	0.0107148	0.00274803	0.462648	0.0109017	23.69887	0.1596795	8	41.38737	0.3552548	0.000802641	0.04142	0.41603	3.54175	0.291527	0.306975	0.134039	0.267459	0.1884317	0.847413
796	-3475.16	-3306.61	-168.545	6.658364	0.1850697	0.01136608	-0.01853039	0.015941	0.494871	0.0106694	0.0055682	0.460685	0.0122658	23.69887	0.1596795	8	37.51849	0.3552548	0.000304293	0.0256305	0.343584	3.63048	0.282036	0.310647	0.135981	0.271335	0.1411491	1.131282
797	-3476.76	-3309.24	-167.525	6.658364	0.1850697	0.01195098	-0.01329761	0.0165104	0.480103	0.0110505	0.0057671	0.477142	0.00942714	23.69887	0.1596795	8	38.475	0.5243149	0.000304293	0.0256305	0.343584	3.63048	0.266692	0.31598	0.15272	0.264608	0.1463819	1.090842
798	-3474.87	-3308.14	-166.728	6.658364	0.1964033	0.009669526	-0.005877517	0.0165845	0.482256	0.0111	0.00579296	0.479281	0.00498521	23.69887	0.1567965	8	38.35448	0.4194274	0.000468101	0.0317266	0.374206	3.5936	0.265672	0.314771	0.152136	0.267421	0.1509189	1.038945
799	-3477.45	-3306.14	-171.316	6.658364	0.166714	0.00992363	-0.005877517	0.0165938	0.482527	0.0111063	0.0042324	0.479551	0.00598926	25.97948	0.1567965	8	40.72339	0.4194274	0.000133736	0.0170423	0.291475	3.69135	0.301903	0.294354	0.139441	0.264302	0.1509189	1.038945
800	-3477.55	-3305.9	-171.651	6.658364	0.166714	0.01029293	0.02808504	0.0166899	0.485323	0.00923753	0.00334678	0.48233	0.00307242	25.97948	0.1567965	8	40.01858	0.4194274	0.000133736	0.0170423	0.291475	3.69135	0.304105	0.296502	0.133163	0.26623	0.1848815	0.8480916
801	-3476.55	-3305.66	-170.884	6.709934	0.166714	0.01085536	-0.01359361	0.0165692	0.481812	0.0091707	0.0105569	0.478841	0.00305019	25.97948	0.1402401	8	37.94733	0.4194274	0.000133736	0.0170423	0.291475	3.69135	0.287489	0.3118	0.140033	0.260677	0.1266465	1.107335
802	-3488.03	-3311.27	-176.755	6.709934	0.2492917	0.01118776	-0.05234684	0.0165469	0.481162	0.00943138	0.0105427	0.478195	0.00412193	30.56522	0.1402401	8	39.87602	0.4194274	0.00207891	0.0661789	0.49999	3.43175	0.266314	0.321067	0.144195	0.268424	0.08789329	1.595573
803	-3481.44	-3305.92	-175.524	6.709934	0.2125471	0.01160096	-0.02208053	0.0166235	0.483391	0.00971211	0.00713279	0.48041	0.00273076	30.56522	0.1432934	8	38.10395	0.3891254	0.000798446	0.041313	0.415605	3.54228	0.267748	0.322796	0.139586	0.26987	0.1212128	1.182163
804	-3480.62	-3306.47	-174.148	6.709934	0.2099004	0.01067362	0.01871802	0.0166235	0.483391	0.00971211	0.00713279	0.48041	0.00273076	25.83377	0.1490095	8	40.61821	0.3891254	0.000735659	0.0396752	0.408999	3.55059	0.274483	0.311335	0.125444	0.288738	0.1677275	0.8884022
805	-3489.8	-3306.13	-183.675	6.709934	0.2275071	0.009576674	0.05438138	0.0166235	0.483391	0.00971211	0.00713279	0.48041	0.00273076	25.9645	0.1133461	6	42.03388	0.3891254	0.00122374	0.0509981	0.451593	3.49618	0.298408	0.286255	0.135008	0.28033	0.1677275	0.6757754
806	-3483.95	-3311.73	-172.216	6.709934	0.2275071	0.01045897	0.008135059	0.0165311	0.480704	0.0131483	0.00831608	0.477739	0.00356155	25.9645	0.1271999	8	37.3618	0.3891254	0.00122374	0.0509981	0.451593	3.49618	0.286575	0.275608	0.131321	0.306495	0.1353349	0.9398894
807	-3488.99	-3311.62	-177.365	6.709934	0.1921185	0.01075201	-0.06952688	0.0190066	0.552689	0.0151172	0.0095614	0.399531	0.00409489	25.9645	0.2461735	8	39.65862	0.3891254	0.000400153	0.0293559	0.362776	3.60747	0.293612	0.308879	0.147174	0.250335	0.1766466	1.393593
808	-3493.22	-3317.44	-175.78	6.709934	0.215115	0.01293393	0.07963083	0.0114355	0.553148	0.0151297	0.00956934	0.399863	0.0108545	25.9645	0.1077988	8	39.7624	0.3891254	0.000862811	0.042925	0.421944	3.53427	0.280832	0.295435	0.138479	0.285254	0.1874296	0.5751428
809	-3486.66	-3311.86	-174.802	6.709934	0.2058016	0.009400696	0.02121954	0.0114355	0.553148	0.0151297	0.00956934	0.399863	0.0108545	25.9645	0.1200987	7	37.23074	0.3983411	0.000645333	0.0371881	0.398629	3.56354	0.279812	0.294361	0.14161	0.284218	0.1413182	0.8498457
810	-3486.74	-3312.19	-174.549	6.709934	0.227263	0.01001841	-0.03370381	0.0156937	0.40132	0.0131358	0.00619611	0.548758	0.0148963	24.93273	0.1519529	8	37.66421	0.3983411	0.00121579	0.0508346	0.451024	3.49693	0.305111	0.299703	0.127576	0.26761	0.1182491	1.285024
811	-3490.4	-3312.99	-177.407	6.709934	0.2497962	0.01023	-0.04833606	0.018913	0.401158	0.0103071	0.00619362	0.548538	0.0148904	26.99205	0.1604538	8	37.90042	0.3983411	0.00210227	0.0665428	0.501056	3.4303	0.274189	0.314065	0.13167	0.280075	0.1121177	1.431119
812	-3486.23	-3309.54	-176.684	6.709934	0.224414	0.01021303	0.007065212	0.0189257	0.401428	0.0103141	0.00552604	0.548906	0.0149004	26.97852	0.1604538	8	40.1216	0.3454089	0.00112559	0.0489399	0.444339	3.5056	0.279358	0.301075	0.134212	0.285355	0.167519	0.9578244
813	-3484.6	-3307.78	-176.824	6.709934	0.199451	0.01102777	0.009884801	0.0119773	0.623483	0.00652734	0.00428947	0.34738	0.0063437	24.04109	0.1175838	8	38.37171	0.3454089	0.000521199	0.0334594	0.382224	3.5838	0.289781	0.301101	0.123739	0.28538	0.1274686	0.922453
814	-3483.79	-3307.03	-176.765	6.709934	0.1812645	0.01242261	-0.05501624	0.0107891	0.624233	0.00653519	0.00429463	0.347797	0.00635133	26.01532	0.1824848	8	37.56813	0.3454089	0.000260155	0.0237141	0.333026	3.643	0.296469	0.2959	0.131609	0.276023	0.1274686	1.431606
815	-3482.47	-3304.45	-178.028	6.709934	0.1942943	0.01242261	0.05699599	0.0138185	0.614397	0.00476547	0.00550051	0.353383	0.00813471	26.01532	0.08626765	8	38.5993	0.3454089	0.000433701	0.0305501	0.368603	3.60041	0.278724	0.313567	0.120184	0.287525	0.1432636	0.6021601
816	-3481.67	-3305.73	-175.941	6.709934	0.1942943	0.01223195	0.0331538	0.0138185	0.614397	0.00476547	0.00550051	0.353383	0.00813471	23.74802	0.1101098	8	37.7588	0.3358157	0.000433701	0.0305501	0.368603	3.60041	0.291261	0.303735	0.116416	0.288589	0.1432636	0.7685819
817	-3482.38	-3306.81	-175.578	6.709934	0.2197047	0.01066136	0.0331538	0.01242	0.613357	0.00864577	0.00549119	0.352785	0.00730135	23.31465	0.1101098	8	37.37899	0.3358157	0.000986575	0.0458601	0.433108	3.52005	0.296511	0.291183	0.118514	0.293792	0.1432636	0.7685819
818	-3480.87	-3303.78	-177.088	6.709934	0.2197047	0.009911325	-0.007992123	0.016355	0.493178	0.00868795	0.00723094	0.464556	0.00999205	23.31465	0.1512558	7	38.83674	0.3638527	0.000986575	0.0458601	0.433108	3.52005	0.289662	0.284457	0.138875	0.287005	0.1432636	1.055786
819	-3481.8	-3305.65	-176.149	6.709934	0.222916	0.009853108	-0.01986402	0.0117658	0.54875	0.00966692	0.00804573	0.410654	0.011118	23.12838	0.1391157	7	37.69666	0.3638527	0.00108002	0.047953	0.440791	3.51018	0.289662	0.284457	0.138875	0.287005	0.1192516	1.166572
820	-3483.28	-3307.16	-176.125	6.709934	0.1856105	0.009853108	0.00869344	0.0117682	0.54886	0.00966886	0.00784666	0.410736	0.0111202	23.12838	0.1099251	7	38.25713	0.4746451	0.000310984	0.0259084	0.345073	3.62871	0.288612	0.283425	0.138372	0.289591	0.1186185	0.9267109
821	-3482.02	-3304.99	-177.036	6.709934	0.2097163	0.01057575	0.008516497	0.0117682	0.54886	0.00966886	0.00784666	0.410736	0.0111202	23.12838	0.1710119	7	38.25713	0.4406623	0.000731423	0.0395621	0.408537	3.55117	0.276863	0.31612	0.129216	0.277802	0.1795284	0.9525618
822	-3482.58	-3305	-177.578	6.709934	0.2097163	0.01062207	-0.02371243	0.0167584	0.546088	0.00962004	0.00780703	0.408662	0.011064	23.64445	0.2032408	7	37.69641	0.3887326	0.000731423	0.0395621	0.408537	3.55117	0.274709	0.313661	0.135988	0.275641	0.1795284	1.132082
823	-3483.04	-3304.42	-178.623	6.709934	0.1806825	0.01070773	0.01484671	0.016764	0.546273	0.00962329	0.00747099	0.408801	0.0110678	27.73844	0.1646817	7	39.2607	0.3887326	0.000253845	0.023427	0.3314	3.64492	0.278551	0.318048	0.13789	0.265511	0.1795284	0.9173016
824	-3485.95	-3303.39	-182.564	6.709934	0.1801634	0.01070773	-0.003344267	0.0168791	0.550024	0.00968937	0.00752229	0.411608	0.00427723	24.93862	0.1496894	7	39.05669	0.3887326	0.000248313	0.0231723	0.329946	3.64663	0.283988	0.298565	0.140581	0.276865	0.1463451	1.022852
825	-3480.6	-3303.77	-176.829	6.709934	0.1801634	0.01050728	0.007459483	0.0169487	0.552292	0.00866513	0.00517929	0.413305	0.00360967	24.93862	0.1496894	7	38.25482	0.3887326	0.000248313	0.0231723	0.329946	3.64663	0.283252	0.297792	0.140217	0.278739	0.1571489	0.9525324
826	-3482.77	-3306.41	-176.363	6.709934	0.1505358	0.01189535	0.007149974	0.011371	0.564695	0.00885972	0.0052956	0.407238	0.00254034	28.29254	0.1499989	7	37.52859	0.453385	5.48492e-05	0.01094	0.243442	3.74556	0.279978	0.321025	0.138596	0.260401	0.1571489	0.9545019
827	-3482.1	-3305.6	-176.498	6.638332	0.1505358	0.009724194	-0.02204436	0.0145522	0.570182	0.00894582	0.0113664	0.392404	0.0025488	28.29254	0.1617473	6	37.47342	0.453385	5.48492e-05	0.01094	0.243442	3.74556	0.283368	0.324911	0.128169	0.263553	0.1397029	1.157795
828	-3482.37	-3309.29	-173.076	6.638332	0.1505358	0.01268034	0.03220434	0.0146602	0.574413	0.00901219	0.00403104	0.395316	0.00256771	25.11499	0.1098056	7	37.81704	0.484978	5.48492e-05	0.01094	0.243442	3.74556	0.266863	0.325718	0.143211	0.264208	0.14201	0.7732248
829	-3486.6	-3311.44	-175.159	6.638332	0.1485608	0.009926362	-0.01666665	0.0176945	0.467691	0.011325	0.0043526	0.496767	0.00216936	25.83499	0.2031294	7	37.30078	0.5404166	4.85434e-05	0.0102947	0.237481	3.75218	0.327072	0.298969	0.131449	0.24251	0.1864628	1.089383
830	-3478.54	-3305.92	-172.615	6.638332	0.177115	0.01157342	0.03307558	0.0177059	0.467992	0.0113323	0.0043554	0.497086	0.00152889	25.83499	0.1234446	7	37.30078	0.5404166	0.000217606	0.0217031	0.321362	3.65672	0.314585	0.288804	0.154186	0.242425	0.1565201	0.7886817
831	-3474.76	-3304.02	-170.738	6.861335	0.2060196	0.01048703	0.0577868	0.0177303	0.468638	0.0113479	0.00298029	0.497773	0.001531	25.83499	0.1234446	8	37.69589	0.4075969	0.000649929	0.0373188	0.399185	3.56285	0.294318	0.278535	0.139001	0.288146	0.1812314	0.6811435
832	-3478.75	-3305.96	-172.796	6.861335	0.2358334	0.01048703	0.05158002	0.0238201	0.463958	0.0112346	0.00309224	0.492801	0.00509386	24.8096	0.1296514	8	41.7424	0.4416848	0.00151595	0.0566673	0.470643	3.47117	0.310948	0.268703	0.150233	0.270115	0.1812314	0.7153913
833	-3481.19	-3307.98	-173.212	7.072678	0.2672824	0.01048703	0.03899924	0.0230927	0.449789	0.0151671	0.00293129	0.504081	0.0049383	27.10153	0.1513382	8	39.53573	0.4416848	0.00301689	0.0794246	0.536543	3.38102	0.305972	0.278217	0.146892	0.26892	0.1903374	0.7951047
834	-3481.1	-3307.4	-173.696	7.072678	0.2672824	0.01036438	0.0393082	0.0113943	0.455175	0.0153487	0.0029664	0.510118	0.00499744	27.10153	0.1510292	8	39.71278	0.4416848	0.00301689	0.0794246	0.536543	3.38102	0.306628	0.288254	0.149791	0.255327	0.1903374	0.7934815
835	-3484.06	-3304.25	-179.802	7.072678	0.2143924	0.01193487	-0.005195376	0.0114075	0.455703	0.0153665	0.00296983	0.510708	0.00384525	27.81589	0.09743859	7	42.40656	0.4199041	0.00084435	0.0424691	0.420167	3.53652	0.306628	0.288254	0.149791	0.255327	0.09224321	1.056323
836	-3480.55	-3307.87	-172.684	7.072678	0.2143924	0.01136346	0.009796357	0.0114075	0.455703	0.0153665	0.00296983	0.510708	0.00384525	27.81589	0.1188432	8	39.08285	0.4859488	0.00084435	0.0424691	0.420167	3.53652	0.32012	0.300937	0.146759	0.232184	0.1286396	0.9238465
837	-3478.24	-3307.56	-170.674	7.072678	0.1981416	0.01130662	0.01792239	0.0114279	0.456518	0.013604	0.00297515	0.511623	0.00385214	26.44902	0.1545912	8	38.02163	0.4203626	0.000497888	0.0327103	0.37879	3.588	0.316235	0.30942	0.144978	0.229366	0.1725136	0.8961103
838	-3478	-3306.69	-171.315	7.072678	0.1670914	0.01258026	0.01307019	0.0118197	0.472167	0.0140704	0.00307713	0.495853	0.00301245	27.24627	0.1654514	8	38.02163	0.4203626	0.000136264	0.0172016	0.292575	3.69009	0.271511	0.306116	0.149221	0.273152	0.1785216	0.9267865
839	-3482.34	-3306.04	-176.299	7.072678	0.2322424	0.01172272	0.02662609	0.0186441	0.515774	0.0153698	0.00645715	0.439772	0.00398324	27.24627	0.1468963	7	41.43304	0.4203626	0.00138483	0.0542001	0.462512	3.4819	0.289171	0.315854	0.141923	0.253053	0.1735224	0.8465553
840	-3475.65	-3303.22	-172.429	6.540421	0.1963772	0.01142009	0.05029021	0.0122209	0.438575	0.0130693	0.00549068	0.527257	0.00338705	24.96081	0.1468963	8	40.1428	0.4203626	0.000467665	0.031712	0.374137	3.59368	0.303018	0.296359	0.13879	0.261832	0.1971865	0.7449613
841	-3472.96	-3303.71	-169.249	6.540421	0.2314384	0.01235871	0.002015154	0.0100296	0.539349	0.0107259	0.00450617	0.432717	0.00267277	24.96081	0.1468963	8	38.61343	0.4203626	0.00135654	0.0536523	0.460674	3.48432	0.303018	0.296359	0.13879	0.261832	0.1489115	0.9864674
