Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3510	0	-3308.082	-3305.035	-3.046793	0.4559661	0.2040671	0.181756	0.412192	0.112212	0.173346	0.0799081	0.303156	0.165404	0.069228	0.0665898	0.120965	0.0903645	0.166487	0.259255	0.278332	0.1291226	0.1965026	0.0228072	0.505092	0.00475533	0.0079421	0.452259	0.00714411	0.06308005	0.000609562	0.0361543	0.394189	3.56905	0.289898	0.295122	0.125756	0.289225	0.2595827	0.2430056
3511	1	-3304.049	-3300.906	-3.142632	0.9893832	0.1479667	0.802063	0.415539	0.0379173	0.382727	0.092883	0.0475497	0.160562	0.144352	0.0143389	0.0744472	0.222978	0.130389	0.0536735	0.230981	0.1961002	-0.1199113	0.0162219	0.646796	0.000372578	0.00511822	0.328488	0.00300393	0.1377075	4.67625e-05	0.0101049	0.235685	3.75416	0.289335	0.309655	0.127401	0.27361	0.01779617	7.73804
3512	0	-3301.001	-3295.85	-5.151276	0.5505822	0.1846265	0.293867	0.514451	0.0764989	0.211937	0.118557	0.384064	0.381232	0.0935602	0.00105244	0.194031	0.0370378	0.145893	0.269634	0.0787068	0.2555471	-0.1813934	0.0150822	0.459832	0.00701546	0.00891428	0.507273	0.00188315	0.2332236	0.000298888	0.0254038	0.342361	3.63194	0.284547	0.294381	0.143996	0.277077	0.05183021	4.499762
3513	1	-3307.754	-3300.458	-7.295719	0.5205532	0.1833064	0.846867	0.433431	0.0691389	0.424168	0.0984323	0.0616804	0.115971	0.335333	0.280287	0.109403	0.0258462	0.122251	0.0396679	0.228364	0.2545141	0.1659687	0.0114178	0.568302	0.00232708	0.00634278	0.394024	0.0175864	0.09358674	0.000283209	0.024734	0.338708	3.63627	0.292542	0.28712	0.129437	0.290901	0.2595555	0.3605655
3514	0	-3303.967	-3299.164	-4.802979	0.743839	0.2012573	0.184128	0.540757	0.0623251	0.0931329	0.0998875	0.383726	0.27457	0.177894	0.0711944	0.0647658	0.0724669	0.0785507	0.264242	0.165969	0.1211347	-0.2171236	0.0182702	0.453684	0.0090857	0.02026	0.496197	0.00250368	0.3141288	0.000554613	0.034504	0.386931	3.57801	0.30545	0.293493	0.135815	0.265243	0.09700517	3.238268
3515	1	-3308.348	-3297.391	-10.95719	0.5326388	0.173009	0.549296	0.229364	0.154099	0.407338	0.222991	0.110016	0.225432	0.497646	0.114816	0.100153	0.0253707	0.0213546	0.291244	1.22462	0.2378406	-0.1532332	0.0147111	0.566429	0.00507807	0.00843462	0.39857	0.00677725	0.2368214	0.000180823	0.0197971	0.309671	3.67035	0.277444	0.311396	0.140077	0.271083	0.0835882	2.833192
3516	0	-3312.878	-3305.412	-7.466461	0.628901	0.2052309	0.288672	0.337799	0.008104	0.286867	0.0877855	0.433782	0.31827	0.0282977	0.396445	0.0609646	0.0650648	0.28688	0.0975559	0.691245	0.2903896	-0.1062095	0.0192398	0.470039	0.0111342	0.0175918	0.479795	0.00220035	0.1611336	0.000633404	0.0368467	0.397171	3.56535	0.319077	0.284257	0.148588	0.248078	0.05492409	2.933751
3517	1	-3307.519	-3298.085	-9.434074	0.8241638	0.1858779	0.864512	0.567328	0.0849197	0.146476	0.970821	0.200671	0.0786844	0.156647	0.631403	0.0516754	0.144656	0.0228978	0.28567	0.120655	0.3234265	-0.02802214	0.0156142	0.468214	0.00455153	0.00626052	0.501626	0.00373375	0.04340859	0.000314331	0.0260463	0.345809	3.62783	0.286402	0.313683	0.13382	0.266095	0.01538645	2.821221
3518	0	-3314.631	-3297.969	-16.66169	0.2317071	0.1808402	0.281055	0.230515	0.257375	0.588556	0.411331	1.1387	0.445799	0.299413	0.0125709	0.0275725	0.171143	0.250861	0.225741	1.13685	0.2952799	0.4540736	0.0157102	0.561101	0.00513389	0.00397701	0.40599	0.00808807	0.0161589	0.000255543	0.0235046	0.331841	3.6444	0.281524	0.309308	0.144912	0.264256	0.4702325	0.03436365
3519	1	-3297.519	-3295.793	-1.725527	0.8404312	0.1900309	0.992257	0.463203	0.0893542	0.188448	0.0863694	0.00770532	0.0900143	0.164983	0.200784	0.0793373	0.0451613	0.00518435	0.215169	0.109084	0.1904618	0.02052737	0.018716	0.480345	0.00483726	0.00936153	0.477598	0.00914146	0.0197493	0.000369764	0.0282295	0.357143	3.61426	0.278261	0.30247	0.142616	0.276653	0.04027667	0.4903409
3520	0	-3312.077	-3297.132	-14.94503	0.2658792	0.1692666	0.381275	0.55742	0.473632	0.437202	0.187998	0.936692	0.813681	0.489605	0.249591	0.14206	0.3066	0.173079	0.507449	0.296705	0.3036138	-0.01255293	0.0106738	0.562085	0.0063142	0.00674721	0.406702	0.00747808	0.06376644	0.000151547	0.0181345	0.298892	3.68282	0.299543	0.299371	0.136019	0.265068	0.05121351	1.24511
3521	1	-3307.624	-3303.828	-3.795879	0.8281557	0.1439705	0.826721	0.639749	0.103636	0.278578	0.214827	0.0991744	0.098236	0.12504	0.240644	0.0208822	0.0966935	0.0631131	0.1333	0.179218	0.1861855	-0.0193373	0.0125052	0.496297	0.00207549	0.00341917	0.481667	0.00403636	0.04316581	3.6076e-05	0.00888028	0.223572	3.76751	0.326634	0.283269	0.132983	0.257114	0.02382851	1.811519
3522	0	-3308.04	-3299.626	-8.414202	0.5325432	0.195023	0.257518	0.318825	0.117385	0.405748	0.234262	0.685466	0.770842	0.0954748	0.0422459	0.0332562	0.0531465	0.084685	0.319419	0.544834	0.2745008	-0.1156809	0.0148925	0.526356	0.00415271	0.0139278	0.433326	0.0073442	0.1292484	0.000445375	0.0309545	0.370544	3.59806	0.307812	0.296115	0.131085	0.264988	0.01356749	9.526331
3523	1	-3305.481	-3301.817	-3.663822	0.987294	0.1572463	0.793337	0.478539	0.100086	0.233067	0.0226727	0.0181461	0.103802	0.118847	0.165245	0.109167	0.297276	0.0361959	0.0304687	0.197388	0.2064041	-0.04481326	0.0133131	0.471948	0.000575688	0.0041533	0.495903	0.0141068	0.1394292	8.11733e-05	0.0132961	0.263558	3.72306	0.312766	0.278854	0.13181	0.276569	0.09461597	1.473633
3524	0	-3311.317	-3300.759	-10.55841	0.3809942	0.2411009	0.19332	0.412158	0.162294	0.273631	0.163428	0.812881	0.441652	0.48537	0.0832089	0.248668	0.437324	0.0950426	0.324408	0.104178	0.2534673	0.1059074	0.0169792	0.469217	0.00559033	0.00943744	0.494041	0.0047353	0.0857864	0.00172263	0.0603427	0.482339	3.4556	0.311786	0.264101	0.14255	0.281563	0.1916938	0.4475178
3525	1	-3300.894	-3297.316	-3.57743	0.7288343	0.2118495	0.539258	0.259488	0.0803495	0.167983	0.0783689	0.046292	0.13	0.117599	0.155608	0.124778	0.0609027	0.0118614	0.275409	0.0624292	0.2715092	0.1146138	0.0241539	0.550631	0.000526856	0.00351823	0.411848	0.00932183	0.1005927	0.00078155	0.0408789	0.413871	3.54447	0.287401	0.306298	0.134936	0.271365	0.2152065	0.4674241
3526	0	-3301.585	-3297.108	-4.477549	0.354167	0.1879737	0.167734	0.496686	0.0287378	0.179129	0.163158	0.346327	0.204222	0.10781	0.136072	0.277956	0.296002	0.215062	0.190753	0.212382	0.158873	-0.07753905	0.0173173	0.452714	0.00530434	0.00596287	0.503881	0.0148209	0.1253336	0.000341487	0.0271383	0.351549	3.62097	0.290119	0.302536	0.141602	0.265744	0.0477945	2.622342
3527	1	-3303.823	-3302.126	-1.696268	0.7391223	0.1933691	0.40536	0.146769	0.0641262	0.157185	0.121824	0.107827	0.0632617	0.116625	0.193791	0.0590976	0.199487	0.123796	0.569188	0.109234	0.2275048	0.05241375	0.0110311	0.592794	0.00242173	0.00607078	0.360814	0.0268681	0.04037789	0.000419198	0.0300398	0.366131	3.60341	0.30248	0.292083	0.138213	0.267224	0.09279164	0.4351458
3528	0	-3311.513	-3303.065	-8.447949	0.5364528	0.1594412	0.46767	0.601924	0.182032	0.162896	0.251725	0.426596	0.196195	0.457972	0.0032373	0.253	0.122247	0.265533	0.512514	0.112641	0.2555444	0.047924	0.0103571	0.466911	0.0036652	0.00270136	0.507512	0.00885358	0.04382545	9.16181e-05	0.0141212	0.270083	3.7157	0.264795	0.340017	0.12945	0.265739	0.09174945	0.4776645
3529	1	-3298.719	-3300.073	1.353508	0.7802777	0.2073896	0.368652	0.152109	0.0823146	0.275672	0.0336725	0.0287709	0.0681553	0.22351	0.2501	0.128853	0.0107708	0.0271786	0.508046	0.135225	0.1214816	0.003568815	0.0126534	0.531263	0.00144434	0.00675229	0.433818	0.0140689	7.269303e-05	0.000679349	0.0381444	0.402667	3.55851	0.299033	0.318828	0.128249	0.25389	0.003641508	0.01996234
3530	0	-3305.539	-3296.483	-9.056606	0.5274509	0.2180701	0.253331	0.386007	0.0576403	0.226107	0.132201	0.38301	0.357961	0.0843498	0.0531369	0.575739	0.0716181	0.098792	0.587084	0.324832	0.3138967	-0.2110005	0.0108512	0.473455	0.00828986	0.0111268	0.488147	0.00813021	0.2461148	0.000941193	0.044807	0.429157	3.5251	0.282786	0.307008	0.146893	0.263314	0.03511425	7.008971
3531	1	-3301.233	-3296.462	-4.771252	0.795197	0.1612337	0.606806	0.272274	0.0581508	0.287722	0.0912502	0.0556463	0.105486	0.142959	0.0895638	0.0727601	0.212978	0.0750818	0.519038	0.238639	0.1220391	-0.120454	0.011089	0.503044	0.00215284	0.00612451	0.461629	0.0159612	0.1475879	0.00010089	0.0148145	0.27539	3.7097	0.302857	0.316373	0.122214	0.258556	0.02713393	5.439238
3532	0	-3310.236	-3306.385	-3.850967	0.3159733	0.2297063	0.195697	0.306283	0.087669	0.178209	0.238127	0.325532	0.194041	0.0711313	0.24515	0.398863	0.0262409	0.215371	0.234628	0.208262	0.2294578	-0.1387966	0.0198317	0.453831	0.00395347	0.0110766	0.504543	0.00676453	0.1460681	0.00129691	0.0524777	0.456692	3.48953	0.289736	0.274736	0.137202	0.298327	0.007271474	20.08782
3533	1	-3303.25	-3298.984	-4.266348	0.7003601	0.1850551	0.509721	0.361414	0.381457	0.40027	0.347346	0.149719	0.130562	0.239247	0.0810457	0.177798	0.0288703	0.00835386	0.315042	0.0133354	0.2172644	-0.06494944	0.0119104	0.642277	0.00593666	0.00458272	0.333758	0.0015351	0.08192273	0.000304114	0.0256231	0.343544	3.63053	0.276128	0.314587	0.132535	0.27675	0.01697328	4.826569
3534	0	-3305.377	-3298.326	-7.050175	0.4175235	0.1899672	0.249314	0.439307	0.254811	0.26274	0.12335	0.517591	0.386045	0.410052	0.00792101	0.163577	0.180738	0.0893161	0.239911	0.0182447	0.1984822	-0.2523257	0.010917	0.457297	0.00525464	0.0252626	0.495774	0.00549472	0.2827601	0.000368864	0.0281955	0.35697	3.61447	0.292257	0.313092	0.131907	0.262744	0.03043437	9.290816
3535	1	-3303.845	-3298.794	-5.050902	0.6666512	0.1928403	0.577714	0.188276	0.115059	0.564708	0.230123	0.11368	0.328171	0.136641	0.118744	0.104408	0.0309596	0.0625947	0.420925	0.00755513	0.2053154	-0.04144068	0.0170619	0.494359	0.00656813	0.00248259	0.471289	0.00823938	0.1481108	0.000411068	0.0297499	0.364715	3.60512	0.286371	0.299209	0.135831	0.278589	0.1066701	1.388494
3536	0	-3313.452	-3303.155	-10.29728	0.3378768	0.1432311	0.328783	0.191676	0.0269179	0.230838	0.164691	0.612271	0.29437	0.0658167	0.307026	0.386911	0.264922	0.286653	0.581071	0.864778	0.2775323	-0.04432336	0.00917819	0.46327	0.00666828	0.013824	0.502189	0.00486989	0.06996057	3.43303e-05	0.0086636	0.221325	3.76998	0.279513	0.33305	0.135515	0.251921	0.02563721	2.728868
3537	1	-3302.67	-3295.075	-7.594521	0.7704552	0.1880928	0.470811	0.226862	0.138717	0.355223	0.396581	0.0767958	0.114022	0.226116	0.102613	0.084588	0.0804812	0.00135189	0.407857	0.00149507	0.1876523	-0.1059101	0.0158891	0.495186	0.00597855	0.00784641	0.471442	0.00365736	0.3939181	0.00034308	0.027201	0.351874	3.62058	0.283621	0.313386	0.149573	0.25342	0.288008	1.367733
3538	0	-3319.128	-3301.423	-17.70522	0.3660305	0.1333226	0.554468	0.266977	0.145771	0.213886	0.0718062	1.41239	0.451998	0.280844	0.425556	0.165712	0.1419	0.171053	0.630175	0.999135	0.3413349	0.04112101	0.0107388	0.51008	0.00326332	0.00532847	0.466463	0.00412601	0.2032573	1.6747e-05	0.0060586	0.191161	3.80276	0.300207	0.320607	0.120843	0.258344	0.2443783	0.8317321
3539	1	-3314.787	-3307.152	-7.634952	0.6475335	0.2241898	0.592987	0.266025	0.248748	0.289419	0.526307	0.153113	0.236158	0.21321	0.0375413	0.240484	0.075078	0.0356194	0.291919	0.0299882	0.1988662	0.3797373	0.00939994	0.618915	0.00153297	0.0112925	0.340724	0.0181366	0.01324443	0.00111869	0.0487918	0.44381	3.50628	0.309161	0.291823	0.118601	0.280415	0.3929818	0.03370242
3540	0	-3314.276	-3304.355	-9.920819	0.3972157	0.155875	0.513328	0.256552	0.300853	0.246718	0.181242	0.42547	0.275705	0.514444	0.0059017	0.417367	0.0538659	0.125184	0.283533	0.788007	0.2470733	0.02637023	0.0176721	0.533574	0.00220207	0.00321638	0.430113	0.0132225	0.05624316	7.5131e-05	0.0127942	0.259467	3.72766	0.294666	0.304301	0.144654	0.256379	0.08261339	0.6807995
3541	1	-3312.491	-3305.583	-6.90781	0.5833471	0.2050917	0.885603	0.336854	0.144449	0.301839	0.279077	0.0463612	0.272129	0.201818	0.0831839	0.114646	0.291018	0.0391141	0.237359	0.010296	0.3120276	-0.02100639	0.0149758	0.57884	0.00159354	0.0123949	0.358002	0.0341932	0.1015395	0.000630519	0.0367636	0.396816	3.56579	0.304462	0.284851	0.134592	0.276094	0.08053307	1.260842
3542	0	-3312.943	-3298.748	-14.19542	0.5605068	0.1786547	0.523676	0.1666	0.424218	0.161823	0.130878	0.807354	0.493043	0.333144	0.0263403	0.121196	0.0801903	0.0770558	0.422544	1.60589	0.2529341	-0.1736929	0.0146215	0.467055	0.00195444	0.00212842	0.503855	0.0103856	0.1737626	0.00023274	0.0224395	0.325708	3.65162	0.288911	0.306776	0.131239	0.273074	6.968967e-05	2493.377
3543	1	-3313.707	-3305.731	-7.975494	0.5032478	0.2951926	0.37723	0.25734	0.147247	0.316338	0.235997	0.113864	0.170664	0.177242	0.369509	0.0683925	0.215661	0.290331	0.187658	0.188187	0.3047404	0.0609603	0.0149112	0.45663	0.00111222	0.0106615	0.492579	0.0241059	0.1400752	0.00491345	0.100761	0.58764	3.30669	0.291933	0.292763	0.139673	0.275631	0.2010355	0.6967684
3544	0	-3305.307	-3297.684	-7.622564	0.5430731	0.1735187	0.236557	0.455493	0.135246	0.142244	0.168883	0.238696	0.177347	0.16151	0.285954	0.153677	0.0661647	0.101236	0.702848	0.81333	0.2032477	-0.0714735	0.0187036	0.51781	0.00247593	0.00626907	0.443418	0.0113228	0.08587875	0.000185115	0.0200291	0.31113	3.66866	0.279181	0.313484	0.134548	0.272787	0.01440525	5.961629
3545	1	-3307.987	-3298.237	-9.749819	0.7233746	0.1799228	1.40545	0.389779	0.124327	0.579362	0.306931	0.348861	0.196142	0.421858	0.067076	0.0451285	0.0900438	0.102823	0.288837	0.21634	0.2460353	0.02077656	0.0125323	0.578372	0.00143905	0.00128877	0.385294	0.0210739	0.003990296	0.000245779	0.0230547	0.329272	3.64743	0.28333	0.310998	0.137042	0.268631	0.02476686	0.1611144
3546	0	-3302.459	-3301.09	-1.369473	0.9138283	0.1725526	0.213234	0.481337	0.0531439	0.119496	0.0863228	0.22879	0.169016	0.209766	0.094494	0.144264	0.0397879	0.047709	0.481015	0.22547	0.1565743	0.0806841	0.0154382	0.424766	0.00559462	0.00466835	0.529374	0.0201593	0.01520393	0.000177042	0.0195905	0.308362	3.67187	0.308747	0.285229	0.138026	0.267998	0.09588803	0.1585592
3547	1	-3311.006	-3299.584	-11.42229	0.7638226	0.1540988	0.537878	0.311949	0.0939765	1.58082	0.26107	0.101721	0.322715	0.946626	0.058598	0.056055	0.0408183	0.00106588	0.313977	0.275496	0.3015361	0.03370418	0.00709172	0.447671	0.00414559	0.00461604	0.506967	0.029508	0.03007579	6.78288e-05	0.0121597	0.254152	3.73362	0.297763	0.307288	0.136041	0.258909	0.06377997	0.4715554
3548	0	-3304.84	-3299.762	-5.078353	0.8830764	0.172536	0.273851	1.00654	0.0275627	0.131088	0.0830145	0.217763	0.115879	0.0840758	0.01078	0.392536	0.0511226	0.045689	0.296319	0.124555	0.1751195	0.194799	0.00882055	0.529941	0.00474822	0.00379116	0.449285	0.00341344	0.05484668	0.000176905	0.019583	0.308315	3.67193	0.285931	0.308842	0.120832	0.284395	0.2496457	0.2196981
3549	1	-3305.098	-3300.23	-4.868098	0.8560079	0.2383778	0.511938	0.235765	0.0658616	0.453196	0.18742	0.045939	0.0918974	0.281313	0.0226024	0.0515133	0.121834	0.179562	0.475801	0.169543	0.2437188	0.1646891	0.0129821	0.53208	0.0118689	0.00895548	0.413418	0.0206954	0.02865855	0.00161364	0.0584346	0.476327	3.46362	0.29396	0.30562	0.131903	0.268517	0.1933476	0.1482229
3550	0	-3300.984	-3297.728	-3.255894	0.8548969	0.1567552	0.446068	1.09233	0.069854	0.0642782	0.0745179	0.197253	0.161189	0.0640456	0.0606338	0.035888	0.10629	0.0494011	0.231964	0.158525	0.1584181	-0.1421627	0.0105398	0.494305	0.00400056	0.00954806	0.469912	0.011695	0.1497519	7.89678e-05	0.0131152	0.262094	3.72471	0.291516	0.309615	0.146332	0.252537	0.007589253	19.7321
3551	1	-3303.684	-3302.304	-1.379908	0.7918618	0.2134901	0.513989	0.266687	0.0859075	0.238138	0.108894	0.00662033	0.0967673	0.0927968	0.172843	0.0573308	0.0347761	0.169348	0.204558	0.109788	0.1081171	-0.06178718	0.0227692	0.509755	0.00523412	0.00506838	0.44867	0.00850297	0.1948035	0.000821683	0.0419024	0.417941	3.53934	0.285521	0.306609	0.139368	0.268502	0.1330163	1.464508
3552	0	-3305.644	-3308.192	2.548802	0.7535577	0.2421251	0.239671	0.475196	0.0367485	0.0897526	0.122816	0.237373	0.187485	0.11927	0.0260939	0.117391	0.0598489	0.0462377	0.141972	0.104804	0.1633859	0.02272347	0.0293977	0.533031	0.00336721	0.0289085	0.402224	0.00307228	0.03172212	0.00176484	0.0610648	0.484582	3.45259	0.296372	0.282765	0.124763	0.2961	0.05444559	0.5826389
3553	1	-3299.465	-3302.11	2.645085	0.583764	0.2031797	0.445221	0.250533	0.0927458	0.233805	0.0637188	0.0249287	0.125889	0.0907494	0.0941213	0.108889	0.159551	0.038708	0.13794	0.0816525	0.2002069	0.001283725	0.0252136	0.527656	0.00603209	0.00736795	0.431404	0.00232625	0.004906983	0.000591811	0.0356298	0.391906	3.57187	0.282482	0.296301	0.136371	0.284846	0.006190708	0.7926368
3554	0	-3310.106	-3304.408	-5.698161	0.5866979	0.1892215	0.324184	0.4258	0.0104701	0.1464	0.110695	0.305133	0.220959	0.119856	0.0531763	0.202549	0.103101	0.139304	0.345814	0.186096	0.211466	-0.4017064	0.0052567	0.46691	0.00975106	0.0391081	0.477554	0.00142012	0.4318157	0.000358444	0.027798	0.354947	3.6169	0.310291	0.295271	0.120897	0.27354	0.03010932	14.3416
3555	1	-3311.884	-3297.796	-14.08808	0.5155126	0.1365935	0.874739	0.40561	0.107381	0.339846	0.0753411	0.0244562	0.10765	0.257243	0.493925	0.160256	0.233882	0.158191	0.375532	1.21178	0.2132375	0.2732346	0.00575009	0.614517	0.00462737	0.00387841	0.368821	0.00240626	0.007994364	2.14712e-05	0.00685736	0.201122	3.792	0.301859	0.316247	0.121837	0.260057	0.2812289	0.02842654
3556	0	-3305.462	-3304.782	-0.6800775	0.6311599	0.1982031	0.201751	0.281101	0.0366024	0.224833	0.122393	0.126211	0.26063	0.233492	0.0361521	0.010595	0.19648	0.0857396	0.199799	0.0839238	0.1657945	0.01147389	0.0126944	0.482519	0.0101348	0.0200039	0.469204	0.00544432	0.1671805	0.000498966	0.0327453	0.378952	3.5878	0.288431	0.304358	0.1414	0.265811	0.1786544	0.935776
3557	1	-3306.061	-3299.178	-6.882649	0.7593989	0.1884143	0.948178	0.36769	0.184042	0.158449	0.341538	0.0702345	0.102255	0.139637	0.0794024	0.0595284	0.128866	0.014763	0.236122	0.189634	0.3066804	-0.1622344	0.00897296	0.524257	0.00586111	0.00618104	0.441126	0.0136012	0.2037954	0.000347407	0.0273705	0.352751	3.61953	0.291698	0.315016	0.139224	0.254061	0.04156108	4.903517
3558	0	-3305.311	-3302.906	-2.405079	0.5205948	0.2049934	0.319346	0.374419	0.195385	0.104973	0.12834	0.380049	0.176586	0.286354	0.156372	0.26926	0.0695441	0.0663614	0.0999797	0.275652	0.219995	0.01867838	0.0128384	0.531896	0.00670313	0.0120659	0.422396	0.0140998	0.0004079751	0.000628487	0.036705	0.396564	3.5661	0.30433	0.290588	0.137145	0.267936	0.01908635	0.02137522
3559	1	-3300.427	-3296.168	-4.258409	0.9896118	0.1631381	1.01951	0.411513	0.0655585	0.25452	0.0328314	0.0165934	0.0828206	0.120531	0.141298	0.0963901	0.0475116	0.0235111	0.262637	0.426033	0.2229131	-0.06926378	0.00919203	0.482485	0.00518725	0.00667506	0.492499	0.00396246	0.1019674	0.00011151	0.0155703	0.281003	3.70331	0.281483	0.302424	0.158194	0.2579	0.03270367	3.117921
3560	0	-3304.408	-3302.46	-1.947132	0.7902714	0.2153419	0.226729	0.530389	0.180239	0.134729	0.0651729	0.396535	0.213164	0.195166	0.198978	0.1293	0.00938315	0.0608905	0.050514	0.259666	0.1940504	0.08577841	0.0145909	0.545833	0.0100124	0.00645755	0.405249	0.0178575	0.01981358	0.000868664	0.0430685	0.422501	3.53356	0.272611	0.307548	0.125032	0.294809	0.105592	0.1876429
3561	1	-3308.854	-3301.735	-7.119422	0.9245802	0.2038378	0.584536	0.297779	0.0685785	0.274067	0.13321	0.206217	0.119741	0.247874	0.0418166	0.0724151	0.257866	0.103855	0.603386	0.32473	0.3064765	-0.1257232	0.0103566	0.488968	0.00787157	0.00680398	0.481325	0.00467484	0.1464839	0.000604939	0.0360184	0.3936	3.56978	0.279909	0.317173	0.13615	0.266768	0.02076067	7.055836
3562	0	-3304.852	-3302.704	-2.148506	0.6464791	0.2188899	0.316925	0.533609	0.1832	0.118732	0.119258	0.353296	0.254365	0.100623	0.191542	0.0777719	0.0767632	0.0771556	0.18382	0.0465961	0.1260998	-0.04496479	0.0303173	0.527227	0.00377775	0.00279956	0.434698	0.00118023	0.07097372	0.000963772	0.0453341	0.431142	3.52256	0.252149	0.303302	0.140844	0.303704	0.02600893	2.728821
3563	1	-3302.256	-3297.89	-4.366032	0.5021466	0.2137689	0.472436	0.240461	0.11137	0.569869	0.182538	0.0518659	0.229124	0.450943	0.14284	0.0950115	0.139697	0.0781472	0.0488019	0.499922	0.2305782	0.008156925	0.0119577	0.57912	0.00813223	0.0120087	0.38479	0.00399124	0.006964821	0.000828642	0.0420772	0.418629	3.53846	0.277753	0.305482	0.144342	0.272424	0.01512175	0.4605831
3564	0	-3304.904	-3303.617	-1.286858	0.8723424	0.2219126	0.329504	0.454651	0.0051777	0.0851473	0.0441525	0.160191	0.0958507	0.0221885	0.0284643	0.144816	0.0807006	0.180129	0.23249	0.0222205	0.1942385	0.04915867	0.0235229	0.466173	0.00155687	0.00564016	0.499943	0.00316405	0.1784403	0.00105021	0.0472957	0.438402	3.51325	0.298173	0.306684	0.139677	0.255467	0.227599	0.7840119
3565	1	-3302.902	-3297.909	-4.992072	0.3272221	0.1794433	0.50626	0.267115	0.273562	0.568601	0.202787	0.0219632	0.246798	0.443347	0.336964	0.197791	0.0186199	0.00392667	0.120636	0.217878	0.228282	0.009809431	0.0129817	0.421024	0.0086954	0.00277894	0.547633	0.00688749	0.01456628	0.000240787	0.0228212	0.327926	3.64901	0.293811	0.311633	0.135958	0.258598	0.02437571	0.5975736
3566	0	-3305.328	-3301.7	-3.627886	0.8696565	0.2215173	0.263865	0.385822	0.370583	0.0806634	0.0939724	0.358645	0.279956	0.267435	0.152484	0.105231	0.0630691	0.0564178	0.387582	0.0777757	0.2308006	0.01825168	0.0223129	0.52111	0.00531223	0.00896833	0.432896	0.00940033	0.04234088	0.00103861	0.0470376	0.437457	3.51447	0.288788	0.304088	0.125091	0.282032	0.06059257	0.6987801
3567	1	-3308.286	-3305.529	-2.757337	0.4646864	0.1872992	0.341098	0.170218	0.165405	0.222988	0.272573	0.094566	0.204109	0.332526	0.0708857	0.195753	0.346964	0.0696304	0.160835	0.095157	0.2118867	0.02713987	0.00872231	0.52743	0.00725135	0.023109	0.420482	0.0130054	0.05991733	0.000332569	0.0267847	0.349706	3.62318	0.283359	0.321015	0.134717	0.260909	0.0870572	0.6882524
3568	0	-3305.951	-3303.837	-2.11443	0.7656119	0.1852603	0.188497	0.491044	0.0386869	0.133237	0.201304	0.313963	0.249587	0.10454	0.0224793	0.0542248	0.187793	0.136841	0.245275	0.0284156	0.2308006	0.05385901	0.0157379	0.432498	0.000795302	0.00324523	0.534809	0.0129145	0.06714141	0.000306638	0.0257283	0.344109	3.62986	0.306324	0.316742	0.121848	0.255086	0.1210004	0.5548858
3569	1	-3307.403	-3298.398	-9.005279	0.4040442	0.2177988	0.94313	0.294588	0.162585	0.420669	0.0529499	0.0726753	0.171011	0.292544	0.213088	0.2468	0.272347	0.389845	0.426903	0.216556	0.3151388	-0.03734506	0.00989446	0.552196	0.00410189	0.0150794	0.415223	0.00350548	0.05890413	0.000933801	0.0446331	0.428498	3.52593	0.307043	0.289702	0.131756	0.271499	0.02155907	2.73222
3570	0	-3300.353	-3298.072	-2.281483	0.8368455	0.1940254	0.272683	0.559573	0.0406298	0.105101	0.0422667	0.273978	0.315451	0.148922	0.0597	0.0448488	0.193028	0.073861	0.349043	0.147553	0.1410534	0.0320618	0.0176549	0.506448	0.00215518	0.0010505	0.468239	0.00445199	0.06233007	0.00042945	0.0304014	0.367885	3.60128	0.320412	0.281604	0.138683	0.259301	0.09439187	0.660333
3571	1	-3313.571	-3295.188	-18.38304	0.3375881	0.1810901	0.508787	0.373004	0.327269	1.24667	0.711416	0.292977	0.420635	0.871628	0.060226	0.365451	0.141044	0.0359783	0.100348	0.224313	0.5260215	-0.0004048591	0.0115014	0.549077	0.00700119	0.00817192	0.420671	0.00357788	0.1882373	0.000258252	0.0236279	0.332539	3.64357	0.300369	0.292955	0.127682	0.278993	0.1878324	1.002155
3572	0	-3306.403	-3304.56	-1.842917	0.8707008	0.175959	0.338518	0.46947	0.0352171	0.117056	0.0606485	0.161935	0.0945589	0.0729726	0.0832785	0.102982	0.145279	0.0524175	0.396156	0.0191259	0.1222588	-0.3593122	0.0200041	0.444237	0.00552616	0.00303443	0.506028	0.0211701	0.3901553	0.000206734	0.021158	0.318085	3.66055	0.279367	0.319737	0.140103	0.260794	0.03084304	12.6497
