Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1850	0	-3317.994	-3304.516	-13.47746	0.250445	0.1840439	0.3344689	-0.204383	0.0180921	0.514413	0.000345542	0.0135428	0.447235	0.00637205	0.2249477	0.000291892	0.0251072	0.340751	3.63385	0.30554	0.291703	0.131825	0.270932	0.02056465	10.93856
1851	1	-3321.721	-3309.37	-12.35119	0.2513543	0.1806722	0.2809841	-0.01163392	0.0180377	0.463646	0.0120102	0.00869044	0.495595	0.00202149	0.09235323	0.000253735	0.0234219	0.331371	3.64495	0.313629	0.297483	0.129944	0.258944	0.08071931	1.144128
1852	0	-3318.475	-3306.747	-11.72781	0.250445	0.1950072	0.321029	0.05317034	0.0136067	0.530122	6.7331e-05	0.0233241	0.418513	0.0143667	0.002284503	0.000445119	0.0309457	0.370502	3.59811	0.277456	0.32288	0.125615	0.274049	0.05545484	0.04119574
1853	1	-3319.754	-3303.993	-15.7611	0.2552836	0.2364812	0.2887557	0.08107972	0.0148129	0.451567	0.00958791	0.0088831	0.506598	0.00855112	0.2338643	0.00154044	0.0571158	0.472096	3.46925	0.307924	0.293293	0.142217	0.256567	0.3149441	0.7425583
1854	0	-3315.927	-3303.647	-12.27982	0.2391241	0.1608251	0.3003909	0.002083279	0.012253	0.60554	0.00010991	0.0123846	0.351001	0.018712	0.07143144	9.87156e-05	0.0146549	0.274182	3.71106	0.292519	0.313194	0.130258	0.26403	0.07351472	0.9716617
1855	1	-3322.154	-3308.349	-13.80519	0.2767453	0.2371356	0.2842593	0.09175374	0.0113334	0.418437	0.00794327	0.00699241	0.543965	0.0113293	0.1184222	0.00156545	0.0575699	0.47356	3.4673	0.306331	0.29674	0.129442	0.267487	0.2101759	0.5634431
1856	0	-3320.933	-3304.799	-16.13361	0.231726	0.2006881	0.3429694	0.08535309	0.0109542	0.519688	0.000488522	0.00926761	0.441571	0.0180309	0.2217271	0.000543924	0.0341734	0.385451	3.57983	0.294942	0.304447	0.133093	0.267517	0.3070802	0.7220495
1857	1	-3316.23	-3303.496	-12.73419	0.2671386	0.1952401	0.330337	0.00682314	0.01214	0.522534	0.00343105	0.0105403	0.435603	0.0157519	0.0785573	0.000448897	0.0310754	0.371121	3.59735	0.288092	0.301812	0.132158	0.277938	0.08538044	0.9200854
1858	0	-3320.145	-3307.265	-12.87997	0.2537475	0.152689	0.2951092	-0.1546572	0.00961731	0.605708	0.000557567	0.0144912	0.356074	0.0135524	0.1853416	6.24355e-05	0.0116686	0.249922	3.73835	0.291094	0.298214	0.132129	0.278563	0.03068447	6.040241
1859	1	-3316.378	-3304.293	-12.08472	0.2415921	0.1967449	0.2995395	0.0426762	0.0115855	0.538961	0.0067765	0.00981704	0.424904	0.00795665	0.04069666	0.000473853	0.031919	0.375109	3.5925	0.282968	0.282659	0.137629	0.296744	0.08337286	0.4881284
1860	0	-3320.998	-3306.532	-14.46554	0.2402275	0.2199831	0.3370909	0.05541585	0.0142814	0.46752	0.000303138	0.0217358	0.487449	0.00871095	0.1495135	0.000994451	0.0460403	0.433778	3.51919	0.30964	0.299765	0.146008	0.244587	0.2049294	0.7295856
1861	1	-3318.492	-3306.494	-11.99752	0.305388	0.2475629	0.2813725	0.01527747	0.0101533	0.532574	0.00656319	0.00415696	0.437767	0.00878554	0.05873668	0.00200012	0.0649357	0.496318	3.43675	0.293229	0.293767	0.13913	0.273874	0.07401415	0.7935872
1862	0	-3321.785	-3307.747	-14.03835	0.2402275	0.1760436	0.3619633	-0.2134717	0.0123274	0.459636	0.00370102	0.0106336	0.490449	0.0232524	0.2480503	0.000207515	0.0211976	0.318325	3.66027	0.327674	0.300348	0.122521	0.249458	0.03457861	7.173519
1863	1	-3317.217	-3306.408	-10.80963	0.2589291	0.2242663	0.2543368	0.01437739	0.0143397	0.5185	0.0169008	0.00513751	0.439006	0.00611535	0.006571468	0.00112104	0.0488423	0.44399	3.50605	0.275974	0.317786	0.147026	0.259213	0.02094886	0.313691
1864	0	-3319.786	-3308.315	-11.47023	0.2229858	0.212976	0.3028109	-0.04603899	0.00877008	0.440296	0.00279642	0.00730725	0.52714	0.0136904	0.04752142	0.000808957	0.0415807	0.416668	3.54094	0.305882	0.307101	0.139978	0.247039	0.001482425	32.05653
1865	1	-3320.154	-3308.57	-11.58412	0.2305356	0.1449555	0.3181743	0.0211187	0.0109259	0.587806	0.00413826	0.00145383	0.372172	0.0235034	0.01154113	3.85096e-05	0.00917372	0.226562	3.76423	0.286721	0.334865	0.119312	0.259102	0.03265983	0.3533738
1866	0	-3316.629	-3303.775	-12.8541	0.2386865	0.1776385	0.3122781	-0.12296	0.0131266	0.580004	0.00129315	0.0133801	0.379549	0.0126479	0.1623961	0.000222668	0.0219522	0.322842	3.65498	0.313591	0.300656	0.1217	0.264054	0.03943612	4.117954
1867	1	-3315.815	-3303.5	-12.31445	0.212673	0.179257	0.3359363	-0.04474013	0.0122915	0.519415	0.00361461	0.00557088	0.440755	0.018353	0.07828901	0.000238868	0.0227308	0.327403	3.64963	0.276646	0.323938	0.130277	0.269139	0.03354888	2.333581
1868	0	-3314.059	-3302.739	-11.32088	0.2573746	0.1786869	0.2685837	0.02034426	0.0154558	0.547957	0.00557592	0.00831028	0.422333	0.000368369	0.02464946	0.000233066	0.0224551	0.325799	3.65151	0.28707	0.294088	0.15192	0.266922	0.04499372	0.5478422
1869	1	-3321.175	-3307.84	-13.33507	0.2036172	0.1639468	0.3482584	0.1416883	0.0142791	0.547147	0.00310922	0.0156982	0.416501	0.00326452	0.03756634	0.00011627	0.0158972	0.28338	3.70061	0.273882	0.309741	0.119537	0.29684	0.1792547	0.2095697
1870	0	-3322.624	-3309.604	-13.02037	0.2573746	0.218846	0.3281032	0.1422399	0.0141646	0.564192	0.00720935	0.0123964	0.401085	0.000952186	0.03135275	0.000962552	0.0453058	0.431036	3.5227	0.290563	0.286707	0.142604	0.280126	0.1735927	0.180611
1871	1	-3314.034	-3301.948	-12.08593	0.2120488	0.1853226	0.3402989	-0.05668429	0.0143785	0.550953	0.00253195	0.0127691	0.413483	0.0058842	0.06752557	0.000307408	0.0257603	0.344281	3.62965	0.289947	0.287842	0.142575	0.279636	0.01084128	6.22856
1872	0	-3317.136	-3305.791	-11.34534	0.24944	0.2294953	0.2814829	0.01980214	0.0173328	0.505126	0.00655711	0.0187808	0.439116	0.013088	0.01956037	0.00128976	0.0523351	0.456205	3.49017	0.290787	0.314743	0.132018	0.262452	0.03936251	0.496929
1873	1	-3315.111	-3301.329	-13.78184	0.2002243	0.1608884	0.403418	0.0254965	0.0142044	0.557514	0.00392156	0.0121723	0.408476	0.00371179	0.08938334	9.90498e-05	0.0146796	0.274369	3.71085	0.29828	0.289348	0.14915	0.263222	0.1148798	0.7780594
1874	0	-3323.315	-3309.242	-14.07278	0.2580659	0.2366117	0.3068873	0.122111	0.0115291	0.510019	0.0036152	0.00751278	0.464389	0.00293464	0.1071844	0.00154541	0.0572063	0.472389	3.46886	0.292245	0.306666	0.144601	0.256488	0.2292954	0.4674511
1875	1	-3317.952	-3304.828	-13.12428	0.2237191	0.1913727	0.3641715	-0.04263649	0.0127699	0.629078	0.0129964	0.0103256	0.329572	0.00525868	0.1078763	0.000389097	0.0289514	0.360769	3.60989	0.275809	0.315014	0.125371	0.283806	0.06523983	1.653535
1876	0	-3320.732	-3304.321	-16.41157	0.2863004	0.177485	0.2529801	0.2229893	0.0147126	0.449734	0.00601375	0.0158254	0.507791	0.00592294	0.2149967	0.000221174	0.021879	0.322408	3.65549	0.278716	0.295821	0.156958	0.268506	0.4379859	0.4908757
1877	1	-3317.127	-3303.352	-13.77453	0.2019549	0.2016032	0.4103456	-0.01018458	0.0112978	0.532512	0.00662969	0.00372335	0.44214	0.00369775	0.1037878	0.000561181	0.0347055	0.387829	3.5769	0.312676	0.289623	0.143644	0.254057	0.09360324	1.108806
1878	0	-3317.377	-3305.616	-11.7607	0.3029386	0.202857	0.2528025	-0.03266384	0.0108182	0.540658	0.00621912	0.0103385	0.409167	0.0227995	0.08414639	0.000585447	0.0354398	0.391073	3.5729	0.289635	0.292811	0.133215	0.284339	0.05148256	1.634464
1879	1	-3315.831	-3303.888	-11.94331	0.2429174	0.2066818	0.3038771	-0.04231316	0.0134517	0.435708	0.0153307	0.00978192	0.522613	0.00311475	0.07240477	0.000664036	0.037717	0.40087	3.56075	0.305311	0.280572	0.135525	0.278592	0.03009161	2.406145
1880	0	-3318.213	-3305.881	-12.33213	0.3313145	0.205448	0.2299255	-0.0635441	0.0204487	0.537001	0.0046053	0.0182135	0.406399	0.013333	0.1435404	0.000637924	0.0369764	0.397726	3.56466	0.292709	0.293516	0.124243	0.289533	0.07999634	1.794338
1881	1	-3319.704	-3306.268	-13.43605	0.3322393	0.2101925	0.2239016	0.1789535	0.0156747	0.432167	0.00791917	0.00967995	0.517165	0.0173941	0.0848021	0.000742415	0.0398547	0.409732	3.54967	0.284375	0.306106	0.148171	0.261348	0.2637556	0.3215177
1882	0	-3319.546	-3306.955	-12.59084	0.2920664	0.215461	0.2608719	-0.145242	0.0131571	0.510735	0.00404919	0.0129333	0.453342	0.00578334	0.1818791	0.000871746	0.0431438	0.422793	3.53319	0.263249	0.320727	0.141678	0.274346	0.03663715	4.964336
1883	1	-3317.59	-3304.405	-13.18441	0.3222071	0.2155849	0.2144253	0.1820617	0.0169149	0.464134	0.00491577	0.00817058	0.497992	0.00787272	0.07480085	0.000874962	0.0432223	0.423097	3.53281	0.321297	0.281903	0.144289	0.252511	0.2568626	0.2912096
1884	0	-3319.393	-3304.534	-14.85866	0.2570214	0.1969077	0.2697566	-0.02213812	0.00958285	0.499717	0.0134621	0.00820293	0.463999	0.00503609	0.2411189	0.00047661	0.0320108	0.375539	3.59197	0.284833	0.284404	0.134305	0.296458	0.2189807	1.101096
1885	1	-3321.764	-3310.063	-11.70049	0.3199193	0.2265082	0.2989852	0.04645251	0.0201111	0.531519	0.00555971	0.00874786	0.419286	0.0147762	0.01471276	0.00119144	0.0503304	0.449261	3.49922	0.28736	0.325831	0.134569	0.25224	0.06116526	0.2405411
1886	0	-3321.94	-3306.088	-15.85278	0.2177253	0.1756615	0.3694869	-0.3186793	0.0114309	0.543859	0.0114487	0.00970496	0.415857	0.0076992	0.3995694	0.000204002	0.0210187	0.31724	3.66154	0.275281	0.324598	0.117659	0.282462	0.08089019	4.939653
1887	1	-3318.176	-3305.788	-12.38789	0.3792695	0.2016522	0.2430683	-0.01665964	0.0184762	0.529586	0.00556535	0.00812384	0.429584	0.00866428	0.1151921	0.000562116	0.0347341	0.387956	3.57675	0.288477	0.292616	0.13965	0.279257	0.09853244	1.169078
1888	0	-3322.815	-3307.419	-15.39612	0.247617	0.1574534	0.4235765	0.05809931	0.0119497	0.533011	0.0112203	0.0114537	0.428474	0.00389135	0.1524093	8.21178e-05	0.0133729	0.264175	3.72237	0.293588	0.299278	0.143808	0.263326	0.2105086	0.7240051
1889	1	-3319.503	-3307.35	-12.15398	0.3583254	0.2528021	0.2362616	-0.0149661	0.0197535	0.501709	0.00826942	0.00926556	0.459057	0.00194553	0.1042378	0.00224493	0.0687209	0.507358	3.42168	0.293001	0.282852	0.144012	0.280135	0.08927168	1.167647
1890	0	-3317.46	-3303.775	-13.68492	0.2212586	0.1976006	0.3305535	0.05270305	0.0193237	0.491139	0.00275636	0.00506464	0.470069	0.0116466	0.1104076	0.000488477	0.0324028	0.377367	3.58974	0.27553	0.294946	0.136517	0.293007	0.1631106	0.6768876
1891	1	-3320.345	-3308.987	-11.35809	0.3597001	0.2335992	0.2855289	-0.04041371	0.0258176	0.491548	0.00477045	0.00480821	0.47289	0.000165588	0.04673534	0.00143346	0.0551285	0.465599	3.47784	0.262943	0.303952	0.146006	0.287099	0.00632163	7.392925
1892	0	-3315.155	-3303.075	-12.07958	0.2493008	0.1772601	0.3270939	0.09230972	0.0121382	0.565551	0.00326135	0.00922505	0.392461	0.0173627	0.0002283668	0.000219	0.021772	0.321772	3.65624	0.283594	0.296348	0.142434	0.277624	0.09253808	0.002467814
1893	1	-3322.234	-3311.097	-11.13681	0.3719317	0.2584099	0.2286473	0.05767315	0.0286328	0.385245	0.00688671	0.0151911	0.557963	0.0060821	0.01581769	0.0025271	0.0728271	0.518888	3.40576	0.290545	0.281239	0.162415	0.265801	0.07349084	0.2152335
1894	0	-3318.568	-3303.862	-14.7058	0.2384121	0.190448	0.314322	-0.102645	0.00990053	0.521818	0.00443768	0.0190913	0.421415	0.0233378	0.2559102	0.000375697	0.0284531	0.358272	3.6129	0.294156	0.292498	0.133011	0.280334	0.1532652	1.669721
1895	1	-3323.14	-3311.922	-11.21858	0.3733497	0.1981895	0.2226944	-0.01563482	0.0146232	0.551952	0.00366733	0.00970464	0.402461	0.0175913	0.05993594	0.000498728	0.0327376	0.378916	3.58785	0.287204	0.313207	0.139215	0.260375	0.04430112	1.352922
1896	0	-3314.778	-3302.242	-12.5356	0.2337976	0.1627813	0.3496085	-0.0558541	0.010375	0.546827	0.00616249	0.00199305	0.410186	0.0244563	0.08680352	0.000109458	0.0154272	0.279954	3.70451	0.296006	0.306951	0.12972	0.267324	0.03094942	2.80469
1897	1	-3314.07	-3303.486	-10.58392	0.3173792	0.2186012	0.2325384	-0.004081655	0.0218505	0.466518	0.00661916	0.00508116	0.48472	0.0152111	0.01511382	0.00095578	0.0451483	0.430444	3.52345	0.302036	0.296068	0.134307	0.267589	0.01103216	1.369978
1898	0	-3318.571	-3306.058	-12.51298	0.2629068	0.180178	0.3412028	0.0498759	0.0206427	0.598872	0.00547351	0.00684884	0.36005	0.00811268	0.03765204	0.000248468	0.0231794	0.329987	3.64658	0.279194	0.299636	0.140001	0.28117	0.08752794	0.4301717
1899	1	-3323.515	-3311.794	-11.72176	0.3112801	0.1955114	0.258193	-0.1196041	0.0170207	0.538902	0.0119404	0.0162608	0.401051	0.0148253	0.1219117	0.000453325	0.0312268	0.371842	3.59648	0.301615	0.315791	0.140113	0.24248	0.002307658	52.82919
1900	0	-3322.729	-3307.151	-15.57794	0.237767	0.1888711	0.3158555	-0.4919726	0.00902343	0.441831	0.0105073	0.00351619	0.51977	0.015352	0.4959919	0.000353622	0.027612	0.353994	3.61804	0.289444	0.307708	0.143597	0.259251	0.004019288	123.4029
1901	1	-3315.235	-3304.241	-10.99486	0.2946663	0.1888494	0.2390734	-0.05774024	0.0209412	0.510585	0.0112407	0.00228964	0.44869	0.00625315	0.06134779	0.000353325	0.0276005	0.353935	3.61811	0.297666	0.296944	0.126822	0.278568	0.003607551	17.00538
1902	0	-3319.901	-3304.503	-15.39861	0.237767	0.2165363	0.2863455	-0.3759186	0.0109855	0.487674	0.00863265	0.00718352	0.468826	0.0166985	0.4478391	0.000899927	0.0438266	0.425424	3.52985	0.303485	0.295081	0.128017	0.273418	0.07192042	6.226869
1903	1	-3326.61	-3312.849	-13.76111	0.2711434	0.1667365	0.2493079	0.1292639	0.0115888	0.488228	0.00488152	0.0221064	0.470072	0.00312348	0.1223584	0.000133885	0.0170518	0.291541	3.69127	0.298547	0.319767	0.124319	0.257367	0.2516223	0.4862781
1904	0	-3322.133	-3308.164	-13.96934	0.237767	0.1606174	0.353293	-0.1765443	0.00556727	0.553312	0.00480477	0.0238995	0.411012	0.00140459	0.2294538	9.7624e-05	0.0145741	0.273567	3.71176	0.31012	0.300356	0.132009	0.257514	0.0529095	4.336721
1905	1	-3318.864	-3307.072	-11.79226	0.308618	0.1848553	0.2880135	-0.03790734	0.02019	0.429349	0.00768194	0.00788627	0.526279	0.00861362	0.06865018	0.00030167	0.0255208	0.342993	3.63118	0.288278	0.314206	0.132166	0.26535	0.03074285	2.233046
1906	0	-3320.934	-3308.512	-12.42211	0.2543448	0.1853736	0.3265552	0.1138256	0.00712367	0.582496	0.00754176	0.0238963	0.376945	0.00199782	0.01068251	0.00030804	0.0257865	0.344421	3.62948	0.275138	0.306439	0.135915	0.282508	0.1245081	0.08579768
1907	1	-3315.407	-3303.883	-11.52406	0.308618	0.2254024	0.2448842	0.1162193	0.0189955	0.533001	0.00844324	0.0190229	0.417367	0.00317106	0.002021635	0.00115636	0.0495946	0.446668	3.50258	0.295278	0.282426	0.140211	0.282085	0.1182409	0.01709759
1908	0	-3318.945	-3301.369	-17.5761	0.2394129	0.1932452	0.2954686	0.7006261	0.0208401	0.542507	0.00802646	0.00188166	0.425571	0.00117421	0.03009944	0.000417282	0.0299718	0.365799	3.60381	0.274776	0.308534	0.143409	0.273281	0.7307256	0.04119116
1909	1	-3320.837	-3308.689	-12.14818	0.308618	0.1663132	0.3003157	0.08434555	0.0107001	0.535054	0.0059972	0.00605177	0.439386	0.00281098	0.02098385	0.00013109	0.0168739	0.290306	3.69269	0.297979	0.299521	0.129804	0.272696	0.1053294	0.1992212
1910	0	-3318.522	-3303.924	-14.59818	0.2740477	0.1955703	0.3502344	0.06473244	0.0142115	0.553576	0.00930618	0.00362758	0.41801	0.00126937	0.1405745	0.00045429	0.0312597	0.371998	3.59629	0.297006	0.321138	0.134297	0.24756	0.2053069	0.684704
1911	1	-3326.399	-3310.694	-15.70421	0.3003709	0.1526367	0.2616943	-0.231717	0.012357	0.52306	0.00536734	0.00724371	0.446973	0.00499873	0.4011029	6.2242e-05	0.0116505	0.249765	3.73852	0.306083	0.284133	0.146105	0.263679	0.1693859	2.367983
1912	0	-3317.078	-3305.387	-11.69082	0.2740477	0.1961529	0.3059771	0.06171641	0.0142048	0.509233	0.0137283	0.000665706	0.46103	0.00113836	0.004221854	0.000463919	0.031586	0.373543	3.59441	0.269569	0.312193	0.147384	0.270853	0.06593827	0.06402736
1913	1	-3318.051	-3305.393	-12.65864	0.3124164	0.2376225	0.242287	0.1029776	0.0220394	0.472646	0.0113132	0.0148393	0.4687	0.0104621	0.07089852	0.00158422	0.0579084	0.474646	3.46586	0.286079	0.290425	0.146976	0.27652	0.1738761	0.4077532
1914	0	-3321.899	-3307.678	-14.2213	0.3218379	0.20526	0.2309723	-0.2064532	0.0188041	0.493182	0.0157488	0.00986195	0.454077	0.0083269	0.3172436	0.00063401	0.0368641	0.397246	3.56526	0.272207	0.312023	0.140402	0.275368	0.1107904	2.863458
1915	1	-3314.611	-3303.419	-11.1923	0.3149795	0.23654	0.2313837	0.002516195	0.0133742	0.530375	0.012851	0.00790317	0.426218	0.00927838	0.04658705	0.00154268	0.0571566	0.472228	3.46907	0.295799	0.300201	0.141637	0.262364	0.04910324	0.948757
1916	0	-3321.32	-3309.924	-11.39632	0.3171958	0.2073241	0.1907135	0.1254435	0.0317754	0.456955	0.0106306	0.00889127	0.48684	0.00490771	0.01941085	0.000677922	0.0381048	0.402501	3.55872	0.279725	0.280456	0.149151	0.290667	0.1448544	0.1340025
1917	1	-3318.553	-3305.408	-13.14473	0.2860484	0.2093044	0.3130763	-0.007751267	0.0178171	0.539754	0.00620524	0.00633868	0.419733	0.010152	0.1158825	0.000722008	0.0393097	0.407502	3.55247	0.28168	0.312623	0.139718	0.265978	0.1081312	1.071684
1918	0	-3317.164	-3305.553	-11.61141	0.3129777	0.2314613	0.2755367	-0.004354043	0.0169546	0.48366	0.00592067	0.00904175	0.477737	0.00668596	0.04862236	0.00135734	0.0536678	0.460727	3.48425	0.316716	0.291191	0.131424	0.260669	0.04426832	1.098356
1919	1	-3318.141	-3303.07	-15.07012	0.2530723	0.2154793	0.3378281	-0.3187674	0.00929464	0.561086	0.00421014	0.0126132	0.410253	0.00254281	0.3698217	0.000872221	0.0431554	0.422838	3.53313	0.287491	0.307106	0.131871	0.273532	0.05105431	7.243692
1920	0	-3324.468	-3309.576	-14.89222	0.3776691	0.2077499	0.204876	-0.400305	0.0209728	0.527301	0.00663497	0.0080023	0.433517	0.00357209	0.4616756	0.000687237	0.0383626	0.40358	3.55737	0.305426	0.30376	0.128153	0.262661	0.06137055	7.522754
1921	1	-3315.803	-3304.131	-11.67153	0.2355728	0.2018564	0.3057719	-0.03786327	0.0142801	0.544041	0.00424237	0.0116681	0.425228	0.000540036	0.05386791	0.000566022	0.0348532	0.388486	3.5761	0.305525	0.295761	0.124085	0.274629	0.01600465	3.365767
1922	0	-3331.417	-3315.566	-15.85018	0.2793055	0.2297079	0.2893928	-0.303683	0.0221726	0.424858	0.0109595	0.00168179	0.51293	0.0273981	0.4350514	0.00129696	0.0524788	0.456696	3.48953	0.275278	0.311284	0.131185	0.282252	0.1313685	3.311688
1923	1	-3313.613	-3299.583	-14.02977	0.2089454	0.1750554	0.4087404	0.01704852	0.0130731	0.581588	0.0056183	0.00625227	0.39198	0.00148797	0.1049169	0.00019852	0.0207365	0.315516	3.66355	0.293061	0.2985	0.133096	0.275343	0.1219654	0.8602184
1924	0	-3326.77	-3309.649	-17.1217	0.332038	0.2484352	0.2140378	-0.4658836	0.0153699	0.515973	0.00711452	0.00228977	0.438724	0.0205284	0.6120169	0.00203963	0.0655623	0.498174	3.43422	0.303379	0.262083	0.149876	0.284663	0.1461333	4.188073
1925	1	-3312.825	-3298.084	-14.74095	0.2089454	0.19397	0.362976	-0.05940499	0.0119103	0.511391	0.00599674	0.0126529	0.452688	0.00536157	0.2107321	0.000428578	0.0303708	0.367738	3.60146	0.300944	0.286832	0.134827	0.277398	0.1513271	1.39256
1926	0	-3318.818	-3305.263	-13.55493	0.323067	0.253212	0.2501365	0.2865951	0.0209441	0.579636	0.00955411	0.010239	0.377457	0.00217041	0.02596559	0.00226485	0.0690192	0.508211	3.42051	0.284407	0.301822	0.138866	0.274905	0.3125607	0.08307376
1927	1	-3319.255	-3303.715	-15.53952	0.2508861	0.1998329	0.306513	0.05149047	0.0171924	0.444233	0.00755565	0.016176	0.496392	0.0184513	0.2262935	0.000528141	0.0336792	0.383222	3.58257	0.307912	0.300504	0.141411	0.250172	0.277784	0.8146385
1928	0	-3317.423	-3304.249	-13.17398	0.2969129	0.2169788	0.2715035	0.1252835	0.0223783	0.5505	0.00240604	0.00833857	0.404748	0.0116291	0.07491502	0.000911704	0.0441087	0.426504	3.52848	0.283248	0.299254	0.126478	0.29102	0.2001986	0.3742036
1929	1	-3317.135	-3302.792	-14.34289	0.2737582	0.2139848	0.2728278	0.0992407	0.012523	0.526413	0.0068247	0.00915282	0.434719	0.0103679	0.1530329	0.000834058	0.0422128	0.419162	3.53779	0.302096	0.29906	0.127286	0.271558	0.2522736	0.6066148
1930	0	-3318.201	-3307.062	-11.13905	0.2837862	0.2808481	0.2639734	0.01208735	0.0199349	0.459657	0.00632756	0.0104153	0.497114	0.0065513	0.02102217	0.00387064	0.0897056	0.562193	3.34423	0.277468	0.312863	0.146763	0.262905	0.03310953	0.6349282
1931	1	-3316.04	-3304.238	-11.80178	0.2694774	0.2084097	0.3028059	0.01314143	0.0101328	0.530126	0.00436784	0.0127063	0.439648	0.00301834	0.03636507	0.00070185	0.0387636	0.405248	3.55529	0.294391	0.288227	0.141114	0.276268	0.04950649	0.7345515
1932	0	-3316.619	-3304.082	-12.5367	0.2907614	0.1777069	0.3278093	-0.1117649	0.0131014	0.482471	0.0046381	0.00543212	0.478015	0.0163425	0.126588	0.000223335	0.0219849	0.323035	3.65476	0.300022	0.293628	0.133977	0.272374	0.01482306	8.539932
1933	1	-3317.954	-3305.851	-12.10349	0.2416096	0.1537132	0.3430259	-0.03540099	0.0140279	0.597851	0.00247544	0.00697023	0.376056	0.00261922	0.0547364	6.63189e-05	0.0120242	0.252996	3.73491	0.300675	0.296702	0.136074	0.266549	0.01933541	2.830889
1934	0	-3317.825	-3303.502	-14.32338	0.291832	0.2057773	0.2700211	-0.3756264	0.0157372	0.478742	0.0104939	0.0051604	0.484829	0.00503724	0.3874204	0.000644821	0.0371735	0.398567	3.56361	0.281788	0.301805	0.135532	0.280875	0.01179394	32.84911
1935	1	-3312.907	-3300.964	-11.943	0.2257406	0.1958332	0.2761379	-0.01818909	0.0121095	0.511523	0.00888893	0.0123094	0.454141	0.00102894	0.07623689	0.000458618	0.0314068	0.372696	3.59544	0.2926	0.29574	0.140006	0.271654	0.05804779	1.313347
1936	0	-3317.322	-3303.922	-13.39946	0.2933689	0.2154307	0.2859074	0.1036783	0.0148967	0.504638	0.0122799	0.00724145	0.458936	0.00200738	0.08877413	0.000870962	0.0431247	0.422719	3.53329	0.285425	0.301237	0.132435	0.280902	0.1924524	0.4612784
1937	1	-3316.708	-3303.717	-12.99188	0.2257406	0.2141961	0.3023479	-0.1651219	0.0131417	0.50888	0.0100026	0.00686423	0.451794	0.00931694	0.194964	0.000839382	0.0423456	0.419683	3.53713	0.312284	0.285042	0.144188	0.258485	0.02984211	6.533183
1938	0	-3317.107	-3303.75	-13.35723	0.3008331	0.2059114	0.268103	-0.1531111	0.0111727	0.608091	0.00398732	0.00393296	0.366942	0.00587376	0.2244232	0.000647645	0.0372539	0.398909	3.56319	0.279626	0.31269	0.130432	0.277252	0.07131209	3.147057
