Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
300	0	-3319.27	-3301.55	-17.725	0.0769212	0.1313727	0.787433	1.06524	0.449318	0.703709	1.80484	1.50009	0.928827	0.558376	0.944525	1.85391	1.25835	0.898842	0.626245	0.670514	0.06142949	0.08977549	0.00398584	0.600252	0.00295477	0.0073178	0.381484	0.0040058	0.01312277	1.43562e-05	0.00561081	0.185229	3.80915	0.306366	0.295061	0.122443	0.276129	0.1028983	0.1275315
301	1	-3323.29	-3300.53	-22.7532	0.07438933	0.1615413	0.291827	1.00186	1.55581	1.20444	2.38844	1.60156	0.812289	2.18843	0.964648	0.623517	0.90297	0.409832	0.625302	0.683994	0.001220161	-0.2645977	0.0110612	0.431197	0.000334235	0.0021485	0.533004	0.0222556	0.3518915	0.00010255	0.0149352	0.276298	3.70866	0.301665	0.308276	0.130764	0.259294	0.08729384	4.031115
302	0	-3322.32	-3298.36	-23.9629	0.08158285	0.1386614	0.712747	1.46255	1.84519	1.51511	2.16445	2.33846	1.51598	0.790063	0.799778	0.482839	0.816679	1.44801	0.5371	0.560125	0.09999534	0.04843454	0.00773907	0.457139	0.00298898	0.00723194	0.520376	0.0045248	0.1712985	2.49719e-05	0.00739336	0.207421	3.78516	0.289015	0.316523	0.130911	0.263552	0.219733	0.7795755
303	1	-3323.74	-3300.88	-22.8612	0.08954759	0.1588519	0.343377	1.4157	1.19866	0.807988	2.94644	1.04058	2.3037	1.88747	1.91996	0.831799	0.993986	0.991612	1.32186	0.735328	0.04336885	-0.0787717	0.00846637	0.491169	0.000443306	0.00228454	0.481209	0.0164277	0.09356093	8.87177e-05	0.013897	0.268334	3.71768	0.302505	0.287801	0.135822	0.273871	0.01478923	6.326287
304	0	-3319.65	-3298.73	-20.913	0.08035607	0.1321811	0.670328	1.61753	1.16676	1.02903	2.29913	1.34748	1.30501	0.981335	0.882463	1.73495	0.688911	0.870784	0.529818	1.24109	0.1242131	0.1292787	0.00763649	0.469582	0.00169151	0.00657616	0.513479	0.00103448	0.06120701	1.53114e-05	0.0057939	0.187687	3.8065	0.302361	0.303743	0.14029	0.253606	0.1904857	0.3213208
305	1	-3324.15	-3300.41	-23.7395	0.09162262	0.1693452	0.298909	1.40783	2.21858	0.516484	1.88963	0.6971	1.28879	1.42001	0.622579	1.12965	0.551806	3.02915	0.903401	0.472266	0.08140585	-0.05633011	0.0178063	0.449472	0.000285582	0.00162543	0.513036	0.0177751	0.1197838	0.000152122	0.0181687	0.299119	3.68256	0.3034	0.29377	0.146696	0.256134	0.06345369	1.887736
306	0	-3317.61	-3298.82	-18.7884	0.09180271	0.1455539	0.778359	1.46817	0.91608	0.650445	1.80425	1.39565	0.882907	0.820138	0.7224	1.13853	0.671155	1.58992	0.419086	0.365212	0.005032744	-0.001936681	0.00681752	0.524458	0.00410514	0.0106154	0.453675	0.00032875	0.1533063	4.00504e-05	0.00935469	0.228377	3.76223	0.316244	0.297558	0.126899	0.259299	0.1513696	1.012794
307	1	-3322.71	-3302.49	-20.2208	0.09573051	0.171132	0.250731	1.34578	1.47931	1.43882	1.21845	0.382031	0.597069	0.925572	0.472958	1.27308	0.783035	0.686059	0.994212	0.403162	0.09646361	0.04544045	0.0122581	0.449901	0.000469398	0.00861151	0.513526	0.0152335	0.03079775	0.000165654	0.0189542	0.304279	3.6766	0.287372	0.301718	0.141727	0.269183	0.0762382	0.4039674
308	0	-3320.47	-3301.08	-19.3848	0.08021617	0.1428286	0.613038	1.51796	0.43522	0.687158	3.39329	1.15077	0.720209	0.820811	0.882221	0.644239	1.07798	1.27971	0.949157	0.437883	0.0131464	0.2041863	0.00522494	0.500553	0.00506609	0.0151474	0.473829	0.000179998	0.009375007	3.34086e-05	0.00854696	0.220102	3.77132	0.314297	0.3068	0.133365	0.245538	0.2135613	0.04389843
309	1	-3329.06	-3306.35	-22.7116	0.1082806	0.1806429	0.248959	0.848471	0.66042	0.598342	1.00501	0.368967	0.496134	0.833839	0.887971	1.64464	0.92409	0.99905	1.12483	0.384517	0.219183	0.003703433	0.0127381	0.502738	0.000871753	0.013147	0.449669	0.0208357	0.02934644	0.00025342	0.0234075	0.331289	3.64505	0.313578	0.297728	0.127513	0.261181	0.03304987	0.8879441
310	0	-3323.67	-3302.56	-21.113	0.08840284	0.1406741	0.282324	1.49152	1.01371	0.564781	2.48019	0.41288	1.04274	0.519565	0.589707	0.69079	0.64711	0.872807	0.555228	0.465929	0.06220858	-0.1806309	0.0103552	0.486373	0.00665991	0.00298796	0.493263	0.000360844	0.2641015	2.88034e-05	0.00793827	0.213549	3.77848	0.298642	0.284496	0.145972	0.27089	0.0834706	3.164006
311	1	-3322.71	-3307.58	-15.136	0.112653	0.1834397	0.317256	1.02566	0.886425	0.682269	1.0432	0.543898	0.703462	0.617473	0.821263	1.02963	0.879242	0.791916	1.05611	0.517517	0.05936559	-0.003361833	0.0110964	0.518367	0.000305486	0.00343046	0.443623	0.0231782	0.03257217	0.000284764	0.0248013	0.339078	3.63584	0.276248	0.325216	0.123228	0.275308	0.02921034	1.115091
312	0	-3320.66	-3300.29	-20.3645	0.09812491	0.149347	0.583291	1.84159	0.832849	0.855966	2.60831	1.02472	1.37757	0.666386	0.571616	0.921753	0.378895	0.817343	0.352267	0.987568	0.04998344	0.2477167	0.00593427	0.530636	0.00533281	0.00588956	0.450553	0.00165395	0.006776616	5.09815e-05	0.010549	0.239856	3.74954	0.284916	0.325186	0.148225	0.241673	0.2544933	0.02662787
313	1	-3326.48	-3300.68	-25.795	0.1338076	0.1888401	0.448214	1.16569	1.22068	0.896256	1.13199	0.577648	0.770621	0.881432	0.602173	1.21435	1.1277	0.218407	1.41532	0.571027	0.1091673	0.4795239	0.0112006	0.523235	0.000145032	0.00346268	0.447789	0.0141675	0.2078137	0.000353197	0.0275956	0.35391	3.61814	0.299778	0.312051	0.124805	0.263366	0.6873376	0.302346
314	0	-3319.02	-3299.11	-19.9043	0.09025127	0.1486556	0.847972	1.31927	0.581047	0.529842	2.37165	0.868999	0.942642	0.428243	0.763332	0.642744	1.15771	0.501171	0.382534	0.776938	0.02708395	0.2595187	0.00647918	0.480537	0.00360487	0.00233773	0.50114	0.00590073	0.09439036	4.88323e-05	0.0103252	0.237767	3.75186	0.310997	0.313452	0.123344	0.252207	0.353909	0.266708
315	1	-3324.84	-3305.11	-19.7266	0.1063747	0.1482769	0.432302	0.916281	1.69495	1.2253	2.15952	0.989981	0.769116	0.842278	0.51634	1.07878	0.546115	0.560168	1.94472	0.568592	0.04763397	-0.1082082	0.0111318	0.52002	0.000685856	0.00571172	0.445037	0.0174136	0.1721661	4.76859e-05	0.0102038	0.236623	3.75313	0.28469	0.29437	0.120919	0.300021	0.06395786	2.691868
316	0	-3319.99	-3300.78	-19.2082	0.09025127	0.1379386	0.480963	1.87384	0.406827	0.720042	1.95281	0.683307	1.2229	0.777642	0.805966	0.610911	0.773712	1.57258	0.420547	1.8383	0.005940213	0.006387508	0.00980185	0.464263	0.00182327	0.00170408	0.513197	0.00921037	0.08371677	2.37001e-05	0.00720328	0.20522	3.78755	0.320584	0.279762	0.124667	0.274987	0.09010428	0.9291098
317	1	-3316.36	-3294.59	-21.7696	0.08294178	0.1487735	0.35184	0.781381	2.95054	1.11291	1.43561	0.709136	0.971236	0.997606	3.1066	0.880828	0.617964	0.551855	0.675752	0.768517	0.03187556	-0.221144	0.0109636	0.528247	0.000329283	0.00271943	0.452079	0.00566153	0.2362373	4.91937e-05	0.0103631	0.238124	3.75146	0.290453	0.312643	0.126643	0.27026	0.01509323	15.65187
318	0	-3317.39	-3296.45	-20.9367	0.09025127	0.1702033	0.75798	0.939856	0.642566	0.841094	1.48131	0.794943	0.64009	0.778627	0.988061	0.287054	2.13995	0.674187	0.408875	0.163933	0.05266983	0.1001135	0.0130824	0.463734	0.00284618	0.00155542	0.512613	0.00616946	0.005851861	0.000158512	0.0185438	0.3016	3.6797	0.306059	0.295574	0.135492	0.262875	0.1059654	0.05522428
319	1	-3325.88	-3301.76	-24.1215	0.07942064	0.1629086	0.449152	0.950746	0.914401	0.878878	1.33577	1.07877	0.924006	1.04857	4.73981	1.73928	0.377061	0.624575	1.40684	0.662138	0.01262823	-0.03881472	0.0116217	0.559955	0.000343669	0.0143237	0.407559	0.00619697	0.2440215	0.000110187	0.0154782	0.280328	3.70408	0.290163	0.30987	0.128251	0.271715	0.2052068	1.189149
320	0	-3313.85	-3297.52	-16.3298	0.101072	0.1635504	0.397379	0.975125	0.507688	0.750285	1.10238	0.909989	1.01877	0.826632	0.601791	0.753864	0.686022	1.79402	0.780579	0.261324	0.01335424	0.03119199	0.0121154	0.450815	0.00420951	0.0046505	0.512599	0.0156099	0.03942153	0.000113918	0.0157365	0.282215	3.70193	0.314552	0.289265	0.138919	0.257265	0.07061352	0.5582717
321	1	-3315.13	-3296.87	-18.2617	0.08154897	0.1373313	0.721334	0.936756	1.1768	1.0003	1.65268	0.759418	0.594094	1.14458	1.1141	0.638817	0.554947	0.60375	1.34118	0.2678	0.01378409	-0.008893952	0.0126037	0.540974	0.000630385	0.00743149	0.434522	0.0038377	0.1648055	2.26719e-05	0.00704583	0.20337	3.78956	0.283226	0.300602	0.134406	0.281766	0.1559116	1.057045
322	0	-3324.61	-3306.41	-18.1972	0.1436186	0.1547778	0.792609	0.933392	0.99941	0.783226	1.24821	0.589097	0.625031	2.0888	1.07207	0.26454	1.08893	1.41237	0.780579	0.277737	0.01811451	-0.033036	0.0103214	0.506656	0.00265082	0.00590278	0.472297	0.00217129	0.04119184	7.0552e-05	0.0124002	0.256186	3.73134	0.309389	0.298398	0.129477	0.262736	0.008155842	5.050594
323	1	-3327.69	-3303.02	-24.6723	0.1148006	0.2001822	0.351433	1.02582	1.04888	1.37081	2.21991	0.206848	0.680918	0.593755	1.05309	0.534082	0.746647	0.281156	1.08122	0.286527	0.006800749	0.09074153	0.0154292	0.624906	0.000620054	0.0068669	0.347202	0.00497595	0.2413929	0.000534547	0.0338807	0.384133	3.58145	0.292209	0.302944	0.116474	0.288373	0.3321344	0.7267928
324	0	-3318.84	-3298.73	-20.109	0.1563366	0.1879891	0.457731	0.613321	0.602978	0.552175	1.10932	1.3647	0.621176	0.637591	0.21173	1.9547	0.499861	0.749417	1.90189	0.389467	0.02524916	0.05965943	0.0102754	0.504399	0.0074097	0.00689265	0.470193	0.000830778	0.0542637	0.000341693	0.0271464	0.351591	3.62092	0.310638	0.290363	0.12896	0.27004	0.1139231	0.4763185
325	1	-3319.52	-3301.65	-17.8688	0.1353531	0.1702514	0.540666	1.11109	0.41879	1.79165	1.22113	0.585519	0.623809	0.952729	0.456945	0.776068	1.08062	0.298338	1.55765	0.724745	0.02152003	-0.1310527	0.0114515	0.512545	0.00227696	0.00604514	0.460975	0.00670637	0.1414779	0.000158876	0.018565	0.301739	3.67954	0.300749	0.301788	0.128527	0.268935	0.01042524	13.57071
326	0	-3319.55	-3299.3	-20.25	0.1633064	0.1483058	0.504316	0.668209	0.617331	0.547781	1.10932	1.43913	0.381605	1.09081	0.170932	0.916205	0.594449	2.26742	0.726408	0.5216	0.04840144	0.005832685	0.00606168	0.507458	0.00539763	0.00315275	0.473044	0.00488572	0.03920344	4.77724e-05	0.010213	0.23671	3.75303	0.284899	0.309714	0.137987	0.2674	0.04503613	0.8704887
327	1	-3323.03	-3301.01	-22.0195	0.1299519	0.1797539	0.606223	1.00768	1.13789	1.51395	0.929081	0.962712	0.522272	0.954909	1.64198	1.11553	0.751072	0.454563	1.12459	0.14976	0.1242347	-0.1241234	0.00955098	0.427483	0.00367159	0.00710555	0.546595	0.00559338	0.1294488	0.000244012	0.0229723	0.328798	3.64799	0.28643	0.304735	0.14601	0.262826	0.005325414	24.30774
328	0	-3324.61	-3303.79	-20.8144	0.1188928	0.1340365	0.846404	1.2463	0.686189	0.57643	1.1986	3.03541	0.542673	1.05763	0.539248	1.697	1.46439	0.411677	0.625901	0.314592	0.002873648	0.1897929	0.00608699	0.509577	0.00542017	0.00213544	0.47502	0.00176121	0.03125825	1.76986e-05	0.00622781	0.193334	3.80042	0.303118	0.310348	0.128602	0.257932	0.2210512	0.1414073
329	1	-3319.04	-3301.08	-17.9561	0.1224822	0.163154	0.514995	1.20838	0.862083	1.21954	0.982728	1.02516	0.727537	0.589184	0.311679	0.301166	0.70419	0.986887	1.19771	0.388232	0.06354972	0.05554376	0.0112443	0.479661	0.00176528	0.0107188	0.487534	0.00907693	0.02211447	0.000111602	0.0155767	0.28105	3.70326	0.28741	0.306892	0.141228	0.26447	0.07765822	0.2847666
330	0	-3311.04	-3294.64	-16.3964	0.1129839	0.1824836	0.433034	1.45866	1.01439	0.733907	1.50754	0.956877	0.674421	0.976502	0.338584	0.836517	0.907077	0.648128	0.447405	0.394401	0.02636929	-0.05041489	0.00981593	0.504681	0.00535626	0.0067926	0.471462	0.00189254	0.06518207	0.000273746	0.0243206	0.336423	3.63898	0.295169	0.309492	0.134496	0.260843	0.01476718	4.413982
331	1	-3325.54	-3307.37	-18.1696	0.1167331	0.1470218	0.47272	0.939317	1.3981	1.20773	0.965379	0.611526	1.11414	0.817858	0.618935	1.21917	0.524831	0.830482	2.36709	0.388232	0.01854328	-0.08021723	0.0127199	0.471875	0.00155147	0.00877488	0.495124	0.00995551	0.1457598	4.40359e-05	0.00980718	0.232825	3.75732	0.295107	0.298874	0.137593	0.268427	0.06554253	2.223896
332	0	-3327.71	-3304.77	-22.9412	0.1129839	0.186881	0.433034	1.92947	1.21381	0.686089	2.31932	0.543969	1.14567	0.617633	0.548602	1.95457	0.36203	0.780655	0.624045	0.339253	0.02636929	-0.03752977	0.00546607	0.521179	0.00778065	0.00534475	0.457087	0.00314305	0.2439827	0.000327124	0.0265665	0.348561	3.62455	0.289917	0.341305	0.120504	0.248273	0.2064529	1.181784
333	1	-3315.95	-3297.56	-18.39	0.114296	0.1801475	0.377552	1.08982	1.42196	0.704315	0.971908	0.257152	0.46908	0.711534	0.40629	1.11169	0.593804	0.51597	1.08666	0.316492	0.04950836	0.03095378	0.014272	0.54592	0.00167048	0.00805558	0.418312	0.0117696	0.006264366	0.000248145	0.0231645	0.329902	3.64669	0.284604	0.288237	0.14962	0.277539	0.03721815	0.1683148
334	0	-3317.17	-3297.81	-19.3595	0.1129839	0.1817989	0.386276	2.09313	0.771537	0.54573	2.82186	0.756008	0.692267	0.581789	0.619005	0.356383	0.762753	0.507513	0.441185	0.759522	0.01233119	0.191932	0.00613927	0.574302	0.00710723	0.00588954	0.401947	0.00461486	0.008830266	0.000266049	0.0239791	0.334517	3.64124	0.294239	0.314449	0.119164	0.272148	0.2007623	0.04398369
335	1	-3322.02	-3301.36	-20.6573	0.1490223	0.1678653	0.204335	0.969816	1.26448	0.734724	1.22695	1.25073	0.513404	1.09567	0.961071	0.387191	0.450343	0.607703	1.27279	0.575318	0.05010077	-0.1547012	0.0117083	0.48763	0.00210214	0.00976585	0.474526	0.0142684	0.2463315	0.00014156	0.0175306	0.294826	3.6875	0.285032	0.291015	0.151188	0.272765	0.09163029	2.68832
336	0	-3318.3	-3296.64	-21.6599	0.1129839	0.1983156	0.416957	1.28683	0.620108	0.617257	2.21331	0.894327	0.692267	0.336019	0.753941	0.459748	0.738905	0.488685	0.210761	0.637296	0.06820224	-0.2281495	0.00948949	0.478493	0.0042133	0.0121018	0.489538	0.0061647	0.2508245	0.000500941	0.0328094	0.379247	3.58744	0.280816	0.317738	0.126131	0.275315	0.022675	11.06172
337	1	-3319.18	-3300.07	-19.1091	0.1224357	0.1484056	0.389832	1.04953	1.25222	0.544585	1.50182	1.83955	0.479514	0.88349	1.53282	1.10622	0.443451	1.35756	1.83693	0.825169	0.03198565	0.04986006	0.00748296	0.542343	0.00401345	0.0043228	0.433821	0.00801639	0.00763167	4.80731e-05	0.010245	0.237012	3.7527	0.284396	0.31847	0.132978	0.264156	0.05749173	0.1327438
338	0	-3314.99	-3298.39	-16.6017	0.1129839	0.1581601	0.55889	1.07476	0.567448	0.623173	1.95749	0.56869	0.793943	0.78112	0.337296	1.27567	1.11919	1.04376	0.568792	0.376916	0.02604038	0.04662232	0.00643919	0.591458	0.00864657	0.00277572	0.388905	0.00177619	0.008033169	8.54036e-05	0.0136364	0.266278	3.72	0.278228	0.312734	0.141736	0.267303	0.05465549	0.1469782
339	1	-3324.24	-3303	-21.2453	0.1224357	0.1601249	0.388059	0.91099	2.75976	1.03799	1.19269	0.493657	0.78717	0.598809	1.85166	1.76167	0.236892	0.833361	1.29984	0.46906	0.04266605	0.01746819	0.00684188	0.380381	0.00473705	0.00940022	0.587778	0.0108613	0.006391297	9.50735e-05	0.0143835	0.27211	3.71341	0.294825	0.309208	0.142902	0.253065	0.02385949	0.2678723
340	0	-3321.02	-3301.74	-19.2776	0.1129839	0.1592758	0.55777	0.638624	0.184294	0.786157	2.04279	0.622123	0.614137	0.764211	0.418314	0.587423	0.70071	1.65287	0.697145	0.468983	0.02588063	0.1433804	0.00871928	0.490902	0.0047607	0.00819932	0.484808	0.00260973	0.01506189	9.07967e-05	0.0140581	0.269593	3.71626	0.319377	0.295985	0.123518	0.26112	0.1584423	0.09506226
341	1	-3322	-3300.34	-21.6539	0.1290124	0.1681682	0.456797	1.25342	3.28538	0.793614	1.44274	0.412683	0.478256	0.719496	1.05338	0.621031	0.319748	0.584148	1.13559	0.262784	0.05994064	0.07981571	0.00651452	0.539421	0.00562923	0.0133305	0.418514	0.0165905	0.001990436	0.000143676	0.0176603	0.295707	3.68649	0.298144	0.306452	0.131106	0.264299	0.08180615	0.02433113
342	0	-3319.4	-3303.22	-16.1778	0.09990106	0.1371497	0.773551	0.83003	0.56465	0.901206	0.89138	1.18132	0.935725	0.50763	0.431687	0.992708	1.17428	1.4557	0.861843	0.839252	0.01739528	-0.06136518	0.00870445	0.52019	0.00327074	0.00804947	0.456107	0.00367874	0.166746	2.23715e-05	0.00699916	0.202817	3.79016	0.277333	0.322442	0.121738	0.278487	0.1053808	1.582318
343	1	-3319.21	-3302.28	-16.9345	0.1282843	0.1443202	0.481939	0.947666	0.973133	0.728536	1.05013	0.795226	0.561845	0.668528	0.700513	0.575665	0.486558	0.537463	1.0223	0.346115	0.04486304	0.05370515	0.00438438	0.478926	0.00943603	0.0130361	0.479487	0.0147299	0.1360464	3.69257e-05	0.00898383	0.224634	3.76635	0.318895	0.302497	0.127237	0.251372	0.1897516	0.7169713
344	0	-3326.07	-3306.86	-19.2149	0.1013126	0.1321703	0.264566	0.845918	0.873374	0.910729	1.08254	1.95679	0.556475	0.370893	0.431406	0.663905	0.953158	1.10935	0.634752	1.9783	0.01739528	-0.1035656	0.00668633	0.52119	0.00209722	0.00870041	0.456983	0.00434335	0.140032	1.52983e-05	0.00579142	0.187654	3.80654	0.289485	0.339171	0.120253	0.251091	0.03646646	3.840022
345	1	-3319.99	-3303.25	-16.7431	0.1274238	0.1323948	0.479671	0.914074	0.839829	1.05053	1.20946	0.653049	0.752333	1.06891	0.628006	0.627432	0.357929	0.504345	1.85268	0.439689	0.006991567	-0.179459	0.00708094	0.481724	0.00493686	0.0131123	0.482289	0.0108571	0.2022999	1.55723e-05	0.00584289	0.188337	3.8058	0.305338	0.294435	0.136573	0.263654	0.02284095	8.856896
346	0	-3325.74	-3303.8	-21.9343	0.1013126	0.2177149	0.367568	0.758998	1.23622	1.00918	1.24258	1.31842	0.358659	0.235361	0.740935	0.783065	1.11589	0.662657	0.162559	1.01206	0.06008392	-0.09165333	0.0132319	0.542886	0.00307378	0.00866177	0.425886	0.0062599	0.0998098	0.000931525	0.0445793	0.428295	3.52619	0.291432	0.320392	0.118549	0.269627	0.00815647	12.23689
347	1	-3318.88	-3299.1	-19.7833	0.1336901	0.1608532	0.249843	1.33844	1.58194	0.535535	1.33006	1.63117	0.50374	1.09918	0.78005	0.737387	0.360007	1.86593	1.34745	0.554512	0.03327453	0.009257032	0.00876239	0.45659	0.0028482	0.0102602	0.512247	0.00929246	0.008892692	9.8864e-05	0.0146659	0.274265	3.71097	0.285418	0.33244	0.114929	0.267213	0.01814972	0.4899629
348	0	-3327.07	-3308.59	-18.4804	0.09197728	0.1651769	0.508651	0.851936	1.01184	1.31797	1.59184	1.50563	0.839993	0.426328	1.03437	1.11733	1.38489	1.06234	0.497346	2.10741	0.0624574	-0.01296999	0.00880667	0.467946	0.00483162	0.00693841	0.504584	0.00689409	0.0238605	0.000123805	0.0164012	0.286985	3.69649	0.271116	0.307908	0.147425	0.273551	0.01089051	2.190945
349	1	-3319.05	-3299	-20.0415	0.1108211	0.1313365	0.739869	1.91813	1.41494	0.64454	1.54538	0.672965	0.919995	1.29893	0.860624	0.278007	0.650844	0.318417	1.44015	0.487039	0.03340056	0.1465687	0.00839861	0.457357	0.0026811	0.0102774	0.513108	0.0081786	0.02611776	1.43146e-05	0.0056027	0.185119	3.80926	0.280266	0.300717	0.143343	0.275673	0.1726864	0.1512438
350	0	-3315.74	-3297.66	-18.0841	0.09197728	0.1575377	0.644462	0.786928	0.548094	0.99912	1.59879	2.2036	0.737016	0.547645	0.802159	0.890129	1.57369	1.45082	0.398196	0.52793	0.06990131	0.0157954	0.0112797	0.471137	0.00176621	0.00698573	0.508025	0.000806895	0.008241338	8.25044e-05	0.0134041	0.264426	3.72209	0.3146	0.282042	0.144046	0.259312	0.02403674	0.3428642
351	1	-3323.91	-3301.09	-22.8205	0.09148226	0.1831005	0.355856	0.810423	1.53093	0.632211	1.85415	0.679683	0.556059	1.11	0.768187	0.776563	0.552093	0.530082	1.8318	0.144997	0.04005371	0.1163691	0.00804252	0.515626	0.00375979	0.00961423	0.443912	0.0190459	0.09222973	0.000280817	0.0246302	0.338137	3.63695	0.322748	0.29313	0.140732	0.243391	0.2085988	0.4421394
352	0	-3318.11	-3297.05	-21.0569	0.09197728	0.1590019	0.363511	0.95475	1.00581	0.505636	1.76868	1.14512	1.08804	0.660584	0.564292	0.930458	0.859946	1.25801	0.354193	0.565408	0.02438994	0.4282207	0.0168557	0.541679	0.00276685	0.00666271	0.431108	0.000927709	0.1019367	8.94491e-05	0.0139539	0.26878	3.71718	0.281826	0.296812	0.1267	0.294663	0.5301574	0.1922763
353	1	-3323.65	-3301.7	-21.9523	0.0993126	0.1523016	0.345572	1.30051	1.17467	0.862934	2.15636	1.0938	1.24083	1.06877	0.820187	1.17949	0.328549	1.90459	0.563617	0.569799	0.07031676	0.1372326	0.0068934	0.517688	0.00377483	0.0129577	0.445687	0.0129993	0.09662936	6.10136e-05	0.0115356	0.248758	3.73965	0.27004	0.327384	0.125751	0.276825	0.233862	0.4131897
354	0	-3315.24	-3298.26	-16.9802	0.09197728	0.1691396	0.362256	1.10055	0.842334	0.672124	1.99498	1.03446	1.6435	1.08596	0.604686	0.611612	0.972029	0.542358	0.444665	0.445695	0.006516399	-0.03934232	0.0183337	0.526288	0.000177733	0.00763141	0.447515	5.42073e-05	0.07489968	0.00015062	0.0180793	0.298524	3.68325	0.314416	0.280037	0.141944	0.263603	0.03555737	2.106446
355	1	-3324.02	-3300.4	-23.6281	0.08816454	0.1882491	0.316186	0.976903	3.19416	1.04336	2.17032	0.889086	1.26357	1.35998	0.967423	0.744668	0.548089	1.57042	0.709216	0.31393	0.1151091	0.08883984	0.00789506	0.514848	0.00516956	0.0144928	0.443242	0.0143529	0.03514443	0.000345178	0.0272833	0.3523	3.62007	0.267917	0.304306	0.137177	0.290599	0.1239843	0.2834588
356	0	-3311.66	-3293.56	-18.1013	0.08924149	0.1472405	0.56064	1.03475	0.858144	0.80467	1.88429	1.30634	0.828097	1.80492	0.627762	2.30341	0.598885	0.734783	0.797127	0.346479	0.02029116	-0.04427627	0.011272	0.472999	0.0004266	0.00734472	0.507742	0.000216584	0.04464918	4.46556e-05	0.00987565	0.233487	3.75659	0.291155	0.31547	0.134895	0.25848	0.0003729031	119.734
357	1	-3322.77	-3302.02	-20.7535	0.1019693	0.1760824	0.361285	1.50589	1.79302	0.752053	1.75554	0.36694	1.01226	2.12377	1.1687	0.6565	0.380552	0.66012	0.949432	0.61176	0.004390485	-0.2126535	0.00729986	0.45507	0.00795615	0.0134002	0.503002	0.0132708	0.2414561	0.000207874	0.0212158	0.318436	3.66014	0.293913	0.298233	0.142284	0.265569	0.02880255	8.383149
358	0	-3317.73	-3297.33	-20.4036	0.07706864	0.1375216	0.167442	1.49003	1.15635	0.79899	1.76912	0.926064	0.891594	1.47206	0.499787	0.949839	0.586146	0.668007	0.316489	1.11297	0.01561078	0.0409302	0.00917601	0.447113	0.00252384	0.0077117	0.53311	0.000365493	0.05133667	2.29902e-05	0.00709495	0.203949	3.78893	0.29704	0.296668	0.136313	0.269979	0.09226687	0.5563933
359	1	-3333.69	-3310.76	-22.927	0.1017118	0.1745827	0.892499	2.83924	1.13064	0.771816	3.06257	0.686528	1.71572	1.31249	1.11051	1.00588	0.679525	0.750493	2.18785	0.445252	0.01449691	-0.06632245	0.00379301	0.566728	0.0054734	0.0079955	0.40226	0.0137495	0.1123208	0.000194322	0.0205176	0.314169	3.66512	0.311742	0.288884	0.126473	0.272901	0.04599831	2.441845
