Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1859	1	-3485.6	-3306.55	-179.051	6.238366	0.1681901	0.01244867	0.008437584	0.0148013	0.502507	0.0127943	0.00547875	0.464017	0.000401686	29.54041	0.1925806	7	37.75494	0.3399384	0.00014383	0.0176697	0.29577	3.68642	0.27993	0.295943	0.158845	0.265282	0.2010182	0.9580258
1860	0	-3486.43	-3310.4	-176.032	7.859906	0.2476434	0.01123416	-0.03774853	0.0154465	0.397291	0.00410775	0.00992329	0.558711	0.0145206	25.11892	0.2379593	8	39.5269	0.4278712	0.00200374	0.0649934	0.496489	3.43651	0.314503	0.293904	0.131395	0.260198	0.2002108	1.188544
1861	1	-3489.16	-3306.63	-182.533	6.238366	0.208036	0.01150594	0.04894558	0.0148013	0.502507	0.0127943	0.00547875	0.464017	0.000401686	25.60773	0.1520726	7	48.49354	0.3486476	0.000693548	0.0385363	0.404304	3.55647	0.282994	0.276731	0.148534	0.291741	0.2010182	0.7565117
1862	0	-3484.77	-3307.98	-176.788	7.859906	0.2605812	0.01035605	0.0442577	0.0159823	0.411074	0.00425026	0.0102676	0.543401	0.0150243	28.79781	0.1471324	8	37.24412	0.3398	0.00264201	0.0744308	0.523275	3.39965	0.29285	0.286888	0.144546	0.275716	0.1913901	0.7687566
1863	1	-3487.81	-3307.95	-179.854	6.448435	0.208036	0.01152996	0.06713465	0.026077	0.493604	0.0125676	0.0115473	0.455797	0.000406934	25.60773	0.1806063	8	46.94827	0.3486476	0.000693548	0.0385363	0.404304	3.55647	0.269865	0.317194	0.141642	0.271299	0.2477409	0.7290127
1864	0	-3485.67	-3306.59	-179.08	7.859906	0.2439078	0.01081508	0.07555783	0.0109901	0.445345	0.00407129	0.00468143	0.520521	0.0143917	29.43247	0.1349662	8	37.54953	0.3398	0.00183988	0.0623269	0.488461	3.44737	0.289343	0.307576	0.139388	0.263692	0.210524	0.6410964
1865	1	-3483.43	-3308.68	-174.754	6.448435	0.206674	0.01174104	-0.002594748	0.0261105	0.49424	0.0112964	0.0115621	0.456384	0.000407458	24.54767	0.1476378	8	43.41054	0.3486476	0.000663869	0.0377123	0.400851	3.56077	0.265778	0.315479	0.151552	0.267191	0.1450431	1.017889
1866	0	-3481.61	-3303.69	-177.916	7.859906	0.191012	0.008891991	0.05314937	0.0152535	0.502089	0.00362258	0.00527792	0.457532	0.0162255	26.46751	0.1349662	8	39.0358	0.3398	0.00038383	0.0287565	0.359796	3.61106	0.287318	0.305423	0.138413	0.268847	0.1881155	0.7174642
1867	1	-3479.87	-3307.85	-172.013	6.366191	0.206674	0.01115233	0.04257852	0.026097	0.493983	0.0113171	0.0115561	0.456147	0.000899115	24.54767	0.1024646	8	39.14096	0.3486476	0.000663869	0.0377123	0.400851	3.56077	0.268485	0.308509	0.153095	0.269911	0.1450431	0.7064423
1868	0	-3489.51	-3305.52	-183.986	7.859906	0.2547476	0.00981233	0.06911884	0.0152819	0.503023	0.00362932	0.00342599	0.458384	0.0162557	26.46751	0.1111037	7	42.28938	0.5385274	0.00234045	0.0701394	0.511391	3.41613	0.280369	0.306326	0.143663	0.269642	0.1802225	0.6164806
1869	1	-3480.52	-3307.83	-172.689	6.3121	0.1885951	0.01115233	0.03584523	0.0211793	0.496002	0.0123022	0.0116034	0.458011	0.000902788	24.54767	0.1024646	8	37.7234	0.5701922	0.000349857	0.027466	0.353243	3.61894	0.275243	0.300738	0.147314	0.276705	0.1383098	0.7408338
1870	0	-3484.98	-3306.13	-178.852	7.859906	0.2369282	0.009852036	-0.03775166	0.0181219	0.501339	0.00361717	0.00387161	0.456849	0.0162012	28.95601	0.1844681	7	38.56322	0.399475	0.00155749	0.0574258	0.473096	3.46792	0.299777	0.271742	0.140175	0.288307	0.1467164	1.25731
1871	1	-3477.9	-3307.12	-170.78	6.3121	0.2005116	0.01081302	0.01715828	0.0183237	0.429126	0.0106435	0.0051477	0.535978	0.000781066	24.54767	0.161538	9	37.7234	0.5701922	0.000540639	0.0340711	0.384992	3.5804	0.281483	0.307556	0.150654	0.260307	0.1786963	0.9039808
1872	0	-3485.3	-3307.15	-178.149	7.859906	0.1789465	0.008705849	-0.03770653	0.0181229	0.501368	0.00361738	0.00381482	0.456875	0.0162022	28.95601	0.1433836	8	37.87018	0.4216381	0.000235694	0.0225804	0.326529	3.65065	0.299777	0.271742	0.140175	0.288307	0.1056771	1.356809
1873	1	-3480.83	-3308.01	-172.817	6.3121	0.2005116	0.01277364	0.02560618	0.0182668	0.427793	0.0106105	0.00823752	0.534313	0.00077864	23.91009	0.1500794	8	37.6859	0.5701922	0.000540639	0.0340711	0.384992	3.5804	0.288249	0.314948	0.130239	0.266564	0.1756856	0.8542499
1874	0	-3485.29	-3309.07	-176.22	7.859906	0.1789465	0.009964366	-0.0180468	0.018081	0.500208	0.0059221	0.00380599	0.455818	0.0161647	27.18191	0.1433836	8	37.26447	0.4216381	0.000235694	0.0225804	0.326529	3.65065	0.295815	0.26815	0.156801	0.279233	0.1253368	1.143986
1875	1	-3484.18	-3309.64	-174.542	7.492209	0.192018	0.01237571	-0.01376688	0.0223578	0.523603	0.0129868	0.0100824	0.429495	0.00147566	23.91009	0.1859569	8	37.37822	0.5701922	0.000398651	0.0293013	0.362506	3.60779	0.286983	0.313565	0.129667	0.269786	0.17219	1.079952
1876	0	-3490.59	-3309.58	-181.015	7.859906	0.2193154	0.008264722	0.09395539	0.0189244	0.523541	0.00619834	0.00398353	0.430434	0.0169187	29.56221	0.1373899	8	40.74522	0.4216381	0.000975635	0.0456086	0.432169	3.52125	0.299564	0.271549	0.121676	0.307211	0.2313453	0.5938738
1877	1	-3480.68	-3310.91	-169.769	7.492209	0.1653835	0.0093999	0.0854381	0.022341	0.523209	0.0137284	0.0100748	0.429172	0.00147455	23.91009	0.1170048	9	37.25378	0.374985	0.000125106	0.0164866	0.28759	3.6958	0.295415	0.309857	0.128134	0.266595	0.2024429	0.5779645
1878	0	-3485.91	-3306.79	-179.125	7.859906	0.2276454	0.009378232	-0.02341166	0.0189521	0.524308	0.00474235	0.00398936	0.431065	0.0169435	29.56221	0.1373899	8	39.23882	0.4216381	0.00122826	0.0510907	0.451915	3.49577	0.299367	0.262973	0.140151	0.297509	0.1139783	1.205405
1879	1	-3481.48	-3312.19	-169.284	7.24925	0.1653835	0.01187875	0.07293144	0.0222158	0.520277	0.0136514	0.0156228	0.426767	0.00146628	23.91009	0.1418369	9	37.92787	0.5839166	0.000125106	0.0164866	0.28759	3.6958	0.292275	0.306563	0.137401	0.263761	0.2147683	0.6604181
1880	0	-3491	-3312.42	-178.583	7.859906	0.2424083	0.009507228	-0.03920155	0.0291201	0.535592	0.00728666	0.00571547	0.396252	0.0260338	24.43422	0.1531798	8	44.60544	0.4216381	0.00177662	0.0612648	0.4852	3.45176	0.305154	0.285417	0.144766	0.264663	0.1139783	1.343939
1881	1	-3480.71	-3312.22	-168.49	6.78103	0.1960381	0.009211181	0.0495091	0.0218975	0.512821	0.0134558	0.0297297	0.420651	0.00144527	23.91009	0.1652592	9	38.68377	0.5839166	0.00046201	0.0315216	0.373239	3.59478	0.291719	0.30598	0.135045	0.267255	0.2147683	0.7694767
1882	0	-3480.39	-3307.66	-172.731	7.859906	0.2554327	0.009560138	-0.008351335	0.0259772	0.475039	0.00384886	0.00734816	0.464563	0.0232241	24.43422	0.1745918	8	38.59207	0.3292664	0.00237468	0.0706404	0.512803	3.41418	0.295105	0.306772	0.142177	0.255947	0.1662404	1.050236
1883	1	-3482.2	-3310.83	-171.368	6.78103	0.1960381	0.009639201	-0.01409131	0.0214376	0.502051	0.0131732	0.0291053	0.432818	0.00141492	23.91009	0.1393464	8	37.74257	0.4623352	0.00046201	0.0315216	0.373239	3.59478	0.283782	0.309409	0.136559	0.27025	0.1252551	1.112501
1884	0	-3478.04	-3306.55	-171.487	7.859906	0.2251565	0.01143976	0.02132731	0.0186546	0.47695	0.00386435	0.0107813	0.466432	0.0233175	24.43422	0.1723877	8	37.39065	0.3556792	0.00114865	0.0494315	0.446089	3.50333	0.293803	0.305419	0.14115	0.259628	0.193715	0.8899037
1885	1	-3487.25	-3315.53	-171.719	6.78103	0.2277662	0.01046255	0.05882404	0.0308215	0.49598	0.0130139	0.0312025	0.427584	0.00139781	23.91009	0.1240689	8	38.77829	0.4623352	0.00123221	0.0511717	0.452196	3.4954	0.297915	0.301373	0.127742	0.27297	0.1828929	0.678369
1886	0	-3477.43	-3306.76	-170.671	7.323537	0.2251565	0.009807481	-0.01385375	0.0186336	0.476414	0.00498502	0.0107692	0.465907	0.0232913	23.04336	0.1723877	8	37.76579	0.3556792	0.00114865	0.0494315	0.446089	3.50333	0.311115	0.297932	0.13769	0.253264	0.1585339	1.087387
1887	1	-3478.7	-3304.85	-173.855	6.78103	0.1938875	0.01046255	0.01211316	0.0195856	0.487541	0.00826971	0.0198276	0.463888	0.000888239	23.91009	0.1240689	8	39.1649	0.4623352	0.000427281	0.0303253	0.367517	3.60173	0.29719	0.299492	0.131012	0.272306	0.136182	0.9110517
1888	0	-3479.07	-3307.95	-171.125	7.323537	0.2227057	0.01012441	0.04340346	0.016514	0.47532	0.0093463	0.0107445	0.464838	0.0232378	23.04336	0.1151305	8	37.48612	0.3556792	0.00107372	0.047815	0.440291	3.51082	0.309343	0.290882	0.147955	0.251821	0.1585339	0.7262197
1889	1	-3478.99	-3305.35	-173.639	6.78103	0.2365946	0.01050324	-0.01996932	0.0195924	0.487711	0.00827259	0.0198345	0.464049	0.000540461	23.86955	0.1561514	8	39.14332	0.4623352	0.00154476	0.0571944	0.47235	3.46891	0.280558	0.306579	0.134113	0.27875	0.136182	1.146637
1890	0	-3476.49	-3306.22	-170.271	7.323537	0.2227057	0.00939553	0.04340346	0.016514	0.47532	0.0093463	0.0107445	0.464838	0.0232378	23.04336	0.1151305	8	37.48612	0.4589194	0.00107372	0.047815	0.440291	3.51082	0.298545	0.304135	0.134628	0.262693	0.1585339	0.7262197
1891	1	-3480.1	-3306.15	-173.95	6.78103	0.2244765	0.0118394	-0.03408671	0.018815	0.46836	0.00794436	0.0190476	0.485314	0.000519017	23.86955	0.1775038	7	37.40982	0.4623352	0.00112752	0.0489812	0.444487	3.5054	0.308939	0.285521	0.131734	0.273806	0.1434171	1.237675
1892	0	-3479.73	-3309.52	-170.207	7.323537	0.235947	0.008173269	0.01738308	0.0164721	0.474113	0.00932257	0.0132567	0.463657	0.0231788	23.04336	0.1350596	8	37.775	0.4589194	0.00152023	0.0567459	0.470898	3.47084	0.295889	0.30143	0.142326	0.260356	0.1524426	0.8859697
1893	1	-3484.94	-3309.39	-175.554	6.78103	0.2244765	0.0114617	0.0397486	0.0230857	0.441755	0.00749309	0.0179656	0.509211	0.000489535	23.86955	0.1231091	6	37.34573	0.4623352	0.00112752	0.0489812	0.444487	3.5054	0.317289	0.278378	0.130517	0.273816	0.1628577	0.7559305
1894	0	-3479.44	-3308.37	-171.068	7.323537	0.1787049	0.009383092	0.01335155	0.0165424	0.476137	0.00509371	0.0133133	0.465636	0.0232777	23.04336	0.1390911	7	37.8501	0.3934314	0.000233247	0.0224637	0.32585	3.65145	0.287228	0.301362	0.13816	0.273251	0.1524426	0.9124159
1895	1	-3480.88	-3308.42	-172.46	6.78103	0.2244765	0.01094526	-0.0108007	0.0230857	0.441755	0.00749309	0.0179656	0.509211	0.000489535	22.84197	0.1736584	7	39.39117	0.4623352	0.00112752	0.0489812	0.444487	3.5054	0.317289	0.278378	0.130517	0.273816	0.1628577	1.06632
1896	0	-3478.43	-3306.31	-172.12	7.323537	0.1787049	0.01153303	-0.02597272	0.0166917	0.480433	0.00513967	0.0134334	0.469838	0.0144639	23.04336	0.141204	7	37.40057	0.3934314	0.000233247	0.0224637	0.32585	3.65145	0.279729	0.302495	0.134835	0.282942	0.1152312	1.225397
1897	1	-3480.51	-3306.47	-174.045	6.739136	0.2519136	0.01094526	0.01265086	0.023053	0.44113	0.00748247	0.0191126	0.508489	0.000733153	22.84197	0.1364989	6	37.91758	0.4623352	0.00220214	0.0680754	0.505504	3.42422	0.292982	0.290725	0.145754	0.270538	0.1491497	0.9151801
1898	0	-3480.3	-3309.92	-170.372	7.323537	0.2475908	0.009010821	-0.01530974	0.0163799	0.471459	0.0150474	0.0206437	0.461062	0.0154075	23.04336	0.141204	7	37.25436	0.3934314	0.00200137	0.0649556	0.496377	3.43667	0.273909	0.296202	0.152834	0.277056	0.1258942	1.121608
1899	1	-3476.78	-3306.33	-170.453	6.739136	0.2139823	0.01049155	0.01972498	0.0216632	0.474822	0.00703137	0.0179603	0.477834	0.000688953	22.84197	0.1626451	7	37.68343	0.4971345	0.000833995	0.0422112	0.419156	3.5378	0.29944	0.275091	0.148967	0.276502	0.1823701	0.8918409
1900	0	-3486.13	-3311.39	-174.739	7.323537	0.2450498	0.009216929	0.03150594	0.0175731	0.470887	0.0150292	0.0206186	0.460503	0.0153888	23.04336	0.141204	6	39.60338	0.3934314	0.00188902	0.063139	0.490929	3.44404	0.266907	0.290669	0.15729	0.285134	0.1727099	0.8175789
1901	1	-3476.3	-3306.44	-169.854	6.739136	0.2137604	0.009744862	-0.02394544	0.0216596	0.474744	0.00703021	0.017437	0.477755	0.00137401	23.12966	0.2063156	8	38.2999	0.4971345	0.000828428	0.0420718	0.418608	3.53849	0.313477	0.290984	0.131421	0.264118	0.1823701	1.131301
1902	0	-3483.05	-3309.89	-173.159	7.323537	0.2198038	0.009216929	0.03150594	0.0175902	0.471346	0.0124996	0.0206387	0.460951	0.016975	23.04336	0.141204	6	39.10703	0.3934314	0.000989374	0.0459242	0.433347	3.51974	0.272973	0.289382	0.153774	0.283871	0.1727099	0.8175789
1903	1	-3475.86	-3306.43	-169.434	6.739136	0.2156835	0.01187255	0.05024351	0.0154493	0.608015	0.00301799	0.0086476	0.362709	0.00216166	23.12966	0.1223853	9	38.20303	0.4971345	0.000877527	0.0432848	0.423339	3.5325	0.301641	0.299163	0.132636	0.26656	0.1726288	0.7089506
1904	0	-3481.42	-3307.24	-174.183	7.323537	0.2242839	0.01071487	0.03207136	0.0175902	0.471346	0.0124996	0.0206387	0.460951	0.016975	23.04336	0.1828876	6	39.10703	0.4340712	0.00112158	0.0488539	0.444032	3.50599	0.297684	0.29662	0.136271	0.269425	0.2149589	0.8508024
1905	1	-3475.3	-3304.31	-170.994	6.739136	0.2200076	0.01090559	-0.02218822	0.0198476	0.561856	0.00802728	0.0079911	0.400281	0.00199755	23.12966	0.1395711	8	37.71575	0.4971345	0.000995145	0.0460562	0.433837	3.51911	0.301641	0.299163	0.132636	0.26656	0.1173829	1.189024
1906	0	-3480.39	-3306.07	-174.314	7.323537	0.2141495	0.01016617	-0.0118328	0.0168647	0.472483	0.0108847	0.0206885	0.462063	0.0170159	24.05179	0.1828876	6	37.85233	0.3667955	0.000838206	0.0423163	0.419569	3.53728	0.287444	0.300945	0.138258	0.273354	0.1710548	1.069176
1907	1	-3475.36	-3303.94	-171.423	6.739136	0.2121453	0.0109157	0.04137024	0.0180921	0.512162	0.0073173	0.00515133	0.455861	0.00141658	23.12966	0.1317182	8	38.71816	0.4971345	0.000788684	0.0410628	0.414606	3.54354	0.307949	0.284508	0.135409	0.272134	0.1730884	0.7609878
1908	0	-3481.65	-3304.51	-177.14	7.323537	0.1893162	0.01036743	0.1086787	0.0153211	0.525165	0.00548836	0.0187949	0.419772	0.0154585	24.05179	0.08691781	7	37.41609	0.5012565	0.000359755	0.0278483	0.355204	3.61659	0.284803	0.29818	0.136987	0.280029	0.1955965	0.4443731
1909	1	-3476.81	-3305.19	-171.63	6.739136	0.1822296	0.01187806	-0.001413892	0.0180171	0.510038	0.00728695	0.00927725	0.45397	0.0014107	23.12966	0.1745023	8	38.45567	0.4971345	0.000270872	0.0241937	0.335717	3.63982	0.307949	0.284508	0.135409	0.272134	0.1730884	1.008169
1910	0	-3483.92	-3303.32	-180.6	7.370565	0.1888074	0.009829147	0.07986916	0.0153211	0.525165	0.00548836	0.0187949	0.419772	0.0154585	26.67046	0.08898054	6	37.42211	0.4592703	0.00035275	0.0275782	0.353821	3.61825	0.284605	0.311979	0.136892	0.266524	0.1688497	0.5269807
1911	1	-3475.31	-3305.74	-169.569	6.602471	0.1796854	0.01006433	0.009611371	0.01838	0.525869	0.00706029	0.00747456	0.439849	0.00136682	23.12966	0.1504089	9	38.82263	0.4971345	0.000243298	0.0229389	0.328606	3.64821	0.30878	0.285276	0.133075	0.272869	0.1600203	0.9399365
1912	0	-3480.23	-3303.95	-176.277	7.370565	0.2204037	0.01234546	0.01713617	0.0129191	0.479859	0.00400232	0.0102684	0.478826	0.0141249	26.67046	0.1144268	7	39.82411	0.4592703	0.00100643	0.046313	0.434789	3.51789	0.287193	0.314817	0.129043	0.268948	0.131563	0.8697493
1913	1	-3475.7	-3305.29	-170.41	6.602471	0.1791121	0.01098591	-0.04149993	0.0185248	0.522134	0.00711591	0.00753345	0.443315	0.00137759	23.1901	0.2015202	9	38.22327	0.4971345	0.000237383	0.0226605	0.326995	3.65011	0.30878	0.285276	0.133075	0.272869	0.1600203	1.259342
1914	0	-3477.85	-3306.25	-171.604	7.370565	0.1843415	0.01099658	-0.03008075	0.0129237	0.480032	0.00364389	0.0102721	0.478998	0.01413	26.67046	0.1905027	8	37.92645	0.4187536	0.000295451	0.0252585	0.341574	3.63287	0.292562	0.320702	0.131455	0.255281	0.1604219	1.18751
1915	1	-3477.56	-3305.06	-172.503	6.602471	0.1791121	0.01142121	-0.01160852	0.0184473	0.519952	0.00708618	0.0117506	0.441462	0.00130204	23.1901	0.2015202	9	38.29058	0.4856185	0.000237383	0.0226605	0.326995	3.65011	0.305702	0.296922	0.127227	0.270149	0.1899117	1.061126
1916	0	-3479.48	-3307.04	-172.443	7.022012	0.1830805	0.01453837	0.02158995	0.00884122	0.482711	0.00366423	0.0103294	0.481672	0.0127818	26.67046	0.138832	8	37.78057	0.4187536	0.000280586	0.0246201	0.338081	3.63702	0.303135	0.296154	0.136206	0.264506	0.1604219	0.8654177
1917	1	-3483.23	-3312.78	-170.445	6.602471	0.1791121	0.01205736	-0.02979343	0.0195835	0.551975	0.0075226	0.013026	0.404219	0.00367428	23.1901	0.2015202	9	38.11233	0.3684748	0.000237383	0.0226605	0.326995	3.65011	0.305586	0.309402	0.104853	0.280159	0.1717268	1.173493
1918	0	-3478.84	-3305.75	-173.088	7.022012	0.1667049	0.01321071	0.02355539	0.00886923	0.484241	0.00811751	0.0103621	0.475588	0.0128223	26.67046	0.1368665	8	38.36228	0.4187536	0.000133675	0.0170384	0.291449	3.69138	0.294975	0.3151	0.132539	0.257386	0.1604219	0.853166
1919	1	-3485.61	-3314.37	-171.243	6.602471	0.1791121	0.01360676	0.04891043	0.0195443	0.550871	0.00827893	0.013	0.403411	0.00489494	23.1901	0.1228164	8	37.50148	0.3684748	0.000237383	0.0226605	0.326995	3.65011	0.297144	0.312937	0.106557	0.283361	0.1717268	0.7151846
1920	0	-3477.57	-3308.62	-168.944	7.022012	0.1667696	0.01310788	-0.05266654	0.00903305	0.475955	0.00702742	0.0105535	0.484372	0.0130591	23.48736	0.2130884	8	37.50154	0.4187536	0.000134106	0.0170657	0.291637	3.69116	0.287838	0.307476	0.129333	0.275353	0.1604219	1.3283
1921	1	-3484.89	-3308.09	-176.803	6.602471	0.2336443	0.01139664	-0.09567919	0.0185586	0.573523	0.00786138	0.0123443	0.383065	0.00464806	23.1901	0.2302484	8	40.75348	0.4091521	0.00143509	0.0551594	0.465702	3.4777	0.294057	0.309686	0.11584	0.280417	0.1345692	1.711004
1922	0	-3472.46	-3306.37	-166.091	6.676965	0.1856713	0.0126717	-0.03444311	0.00903305	0.475955	0.00702742	0.0105535	0.484372	0.0130591	23.48736	0.1901187	8	37.50154	0.4187536	0.000311743	0.0259397	0.345241	3.62851	0.292676	0.305388	0.128454	0.273482	0.1556756	1.221249
1923	1	-3483.4	-3311.29	-172.108	6.602471	0.2717234	0.009785055	0.01904271	0.0195716	0.588743	0.00829048	0.0130181	0.365475	0.00490176	23.1901	0.1181708	8	37.27461	0.4091521	0.00328231	0.0827672	0.545115	3.36884	0.291722	0.293191	0.130893	0.284194	0.1372135	0.8612185
1924	0	-3474.81	-3307.49	-167.328	6.676965	0.1792046	0.01148423	0.001398532	0.00903305	0.475955	0.00702742	0.0105535	0.484372	0.0130591	23.27831	0.1811344	8	37.61882	0.4187536	0.000238331	0.0227054	0.327255	3.6498	0.274577	0.305157	0.136894	0.283372	0.1825329	0.9923382
1925	1	-3478.22	-3305.98	-172.233	6.602471	0.2221453	0.01221408	0.09686645	0.0158716	0.477442	0.00672318	0.0105571	0.485431	0.0039751	23.1901	0.1531776	8	37.27461	0.4091521	0.00105707	0.0474479	0.438957	3.51254	0.281573	0.305382	0.125584	0.28746	0.2500441	0.6126025
1926	0	-3472.77	-3306.22	-166.551	6.676965	0.2162285	0.01148423	-0.02632032	0.00926671	0.488266	0.00720921	0.0108265	0.467787	0.0166442	23.27831	0.1811344	9	37.99161	0.4187536	0.000891797	0.0436308	0.424672	3.53081	0.279707	0.305394	0.138296	0.276603	0.1548141	1.170012
1927	1	-3477.23	-3305.48	-171.741	6.602471	0.2221453	0.01071428	0.06793319	0.0158261	0.476073	0.00966616	0.0105268	0.484039	0.00386962	23.1901	0.1624777	8	38.30641	0.3244715	0.00105707	0.0474479	0.438957	3.51254	0.27881	0.302386	0.134165	0.284639	0.2304108	0.705165
1928	0	-3471.33	-3304.55	-166.779	6.676965	0.1974218	0.01148423	-0.03141911	0.0120728	0.534591	0.00650431	0.00976792	0.422048	0.0150168	23.27831	0.1862332	9	37.58482	0.4792028	0.000485395	0.0323015	0.376896	3.59032	0.277121	0.301697	0.136066	0.285116	0.1548141	1.202947
1929	1	-3480.57	-3309.69	-170.878	6.602471	0.2699148	0.01061607	-0.02486508	0.015855	0.476942	0.0096838	0.010546	0.484922	0.00205149	23.1901	0.2552759	9	39.05494	0.4531959	0.00317257	0.081403	0.541645	3.37378	0.288564	0.305479	0.12336	0.282598	0.2304108	1.107916
1930	0	-3474.02	-3306.34	-167.681	6.59211	0.1990129	0.01148423	-0.03141911	0.0120728	0.534591	0.00650431	0.00976792	0.422048	0.0150168	23.27831	0.1862332	9	37.62468	0.4792028	0.000513315	0.033208	0.381077	3.5852	0.283327	0.308453	0.11672	0.2915	0.1548141	1.202947
1931	1	-3476.59	-3308.83	-167.763	6.602471	0.2699148	0.01252329	-0.02543705	0.0163044	0.465902	0.00617034	0.0108449	0.498668	0.00210964	23.1901	0.202158	9	37.23279	0.5064488	0.00317257	0.081403	0.541645	3.37378	0.273873	0.312737	0.145178	0.268211	0.176721	1.143939
1932	0	-3479.21	-3308.19	-171.018	6.59211	0.2674765	0.0102533	0.08151729	0.0122887	0.54415	0.00434349	0.00994259	0.41399	0.0152853	23.27831	0.1862332	9	38.07705	0.3298812	0.00302821	0.0795702	0.536921	3.38048	0.290749	0.316201	0.119778	0.273272	0.2677505	0.6955475
1933	1	-3474.21	-3306.2	-168.009	6.602471	0.2303794	0.01180003	0.02049289	0.0163134	0.466158	0.00574181	0.0108509	0.498942	0.00199368	23.1901	0.1562281	8	37.23279	0.5153799	0.00131987	0.0529332	0.458243	3.4875	0.276881	0.30533	0.146632	0.271157	0.176721	0.8840381
1934	0	-3477.49	-3306.56	-170.928	6.59211	0.22035	0.01193122	-0.05385449	0.0124699	0.54405	0.0043427	0.00994076	0.413914	0.0152825	23.27831	0.2343992	9	39.89661	0.4340091	0.00100489	0.0462781	0.43466	3.51806	0.294359	0.315262	0.119089	0.27129	0.1805447	1.298289
1935	1	-3474.57	-3306.05	-168.528	6.870904	0.1943235	0.01296057	-0.01428463	0.016165	0.466229	0.00574268	0.0108525	0.499017	0.00199398	23.1901	0.1316771	8	37.29033	0.4791427	0.000434165	0.0305662	0.368681	3.60032	0.297204	0.305684	0.125639	0.271472	0.1173925	1.121683
1936	0	-3477.81	-3307.27	-170.534	6.59211	0.169232	0.0117129	-0.03934358	0.0132321	0.546094	0.00435901	0.00550668	0.415469	0.0153399	23.27831	0.2272962	9	39.27862	0.3710462	0.000151294	0.0181195	0.298791	3.68294	0.289431	0.309984	0.143429	0.257156	0.1879526	1.209327
1937	1	-3474.49	-3306.3	-168.196	6.870904	0.1921289	0.01265917	0.05650425	0.0161822	0.466726	0.00468147	0.0108641	0.49955	0.00199611	23.1901	0.1659609	9	38.17351	0.4791427	0.000400309	0.0293616	0.362805	3.60743	0.297204	0.305684	0.125639	0.271472	0.2224652	0.7460086
1938	0	-3475.8	-3307.61	-168.187	6.59211	0.1991027	0.01085083	0.01585561	0.0132139	0.545342	0.00332297	0.0054991	0.414897	0.0177252	23.27831	0.1775636	9	39.04842	0.4048394	0.000514924	0.0332594	0.381312	3.58491	0.306902	0.3144	0.135592	0.243106	0.1934192	0.9180246
1939	1	-3477.21	-3307.76	-169.447	6.870904	0.1810967	0.0115232	0.01757077	0.0161822	0.466726	0.00468147	0.0108641	0.49955	0.00199611	23.1901	0.1659609	9	38.28675	0.5409837	0.000258324	0.0236311	0.332558	3.64355	0.275698	0.28958	0.143375	0.291347	0.1835317	0.904263
