Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3139	1	-3294.78	-3301.334	6.554304	2.049857	0.1408376	0.046315	0.0353884	0.0681334	0.0182266	0.0263028	0.0322243	0.128171	0.137619	0.0305648	0.0440621	0.0174832	0.0364025	0.0304489	0.035201	0.04355962	0.2961706	0.013401	0.553493	0.00542564	0.00960889	0.413	0.0050712	5.92265	0.03622064	-3.133625	2.9134e-05	0.00798353	0.214047	3.77794	0.313735	0.292714	0.129628	0.263923	0.3323913	0.1089699
3140	0	-3286.846	-3295.345	8.499541	2.359781	0.2058331	0.0391432	0.0260995	0.0417856	0.0158486	0.0267217	0.0758692	0.0852701	0.0525752	0.0203339	0.0302756	0.0604329	0.0188332	0.058362	0.0408044	0.0329306	0.2419235	0.0137181	0.441507	0.00552367	0.00611214	0.529691	0.00344852	5.09888	0.1129948	-3.413353	0.000645996	0.037207	0.39871	3.56344	0.299615	0.299913	0.130873	0.269599	0.3549183	0.3183685
3141	1	-3289.01	-3300.995	11.98496	2.026079	0.1465856	0.0436214	0.0505176	0.0452358	0.0603734	0.034908	0.05281	0.0771004	0.107053	0.0395918	0.0352092	0.0302597	0.0343141	0.0438848	0.0277923	0.0394692	0.03289114	0.0128011	0.605751	0.00587324	0.00826921	0.363212	0.00409294	5.625408	0.007148163	-3.232235	4.28203e-05	0.00967144	0.231504	3.75878	0.287736	0.306828	0.13002	0.275415	0.0400393	0.1785287
3142	0	-3292.782	-3299.748	6.966626	2.359781	0.1975788	0.0570843	0.0304797	0.0417856	0.00582579	0.0421722	0.0777288	0.109759	0.0544031	0.0171555	0.0634666	0.0272654	0.0226318	0.0547253	0.0949289	0.0423894	-0.02606418	0.0128142	0.466164	0.0122657	0.00843399	0.494787	0.00553491	3.832545	0.05983248	-3.160857	0.0004881	0.0323905	0.377309	3.58981	0.28956	0.29391	0.148986	0.267545	0.0337683	1.771853
3143	1	-3299.315	-3309.515	10.19997	1.852043	0.145381	0.0457241	0.0164864	0.040096	0.0236552	0.0354463	0.0675636	0.0826629	0.0874095	0.0250478	0.0955128	0.0322822	0.0305052	0.0423696	0.0207613	0.03666682	-0.01803331	0.0089893	0.573668	0.00911068	0.0151064	0.391004	0.00212218	6.221222	0.04041027	-3.305883	3.96002e-05	0.00930218	0.227853	3.76281	0.301575	0.333615	0.11142	0.25339	0.02237696	1.805887
3144	0	-3301.657	-3304.999	3.341794	2.400154	0.178381	0.0370415	0.0218182	0.0446178	0.0357152	0.0234722	0.066769	0.0991561	0.0680359	0.013066	0.0350797	0.00653638	0.0935023	0.0326865	0.0990378	0.03667377	0.1587208	0.00759898	0.639719	0.00302113	0.017361	0.325426	0.00687393	5.247669	0.100042	-3.305693	0.000229994	0.0223078	0.324937	3.65253	0.279375	0.313244	0.116174	0.291207	0.2587628	0.3866167
3145	1	-3296.289	-3299.081	2.791598	2.024353	0.1586562	0.0792981	0.0457874	0.149477	0.017283	0.0521234	0.07536	0.0512493	0.157396	0.029323	0.066329	0.0293714	0.0344303	0.049216	0.0583073	0.06777586	-0.1268561	0.00663572	0.464751	0.0045042	0.0120412	0.496367	0.0157004	5.315964	0.2014932	-2.691549	8.77703e-05	0.013823	0.267753	3.71834	0.313094	0.314581	0.125414	0.246912	0.07463711	2.699638
3146	0	-3295.59	-3304.624	9.033861	2.083837	0.1709862	0.0303696	0.0306464	0.0726557	0.0250075	0.0220632	0.0699845	0.0786486	0.0291919	0.0394731	0.038209	0.0684708	0.042565	0.020615	0.0379485	0.0342835	-0.04707493	0.00813025	0.4835	0.000828405	0.0131214	0.489739	0.00468102	9.883194	0.1583036	-3.373091	0.000164517	0.0188895	0.303859	3.67709	0.297663	0.308515	0.128702	0.26512	0.1112287	1.423227
3147	1	-3287.738	-3296.387	8.649254	2.187268	0.147907	0.0434232	0.0370819	0.0544795	0.0214485	0.0291114	0.058525	0.0502946	0.109393	0.0247157	0.0264912	0.0113739	0.0382944	0.0791317	0.0408183	0.0302506	-0.141712	0.011337	0.550773	0.00440825	0.00620034	0.421769	0.00551298	6.397929	0.1487076	-3.498239	4.65864e-05	0.010086	0.235504	3.75436	0.305787	0.295654	0.128642	0.269917	0.006995645	21.25717
3148	0	-3295.011	-3300.304	5.292617	2.403475	0.174301	0.0475216	0.0279404	0.0601477	0.0135196	0.0338059	0.130149	0.129981	0.0593467	0.0285521	0.0270575	0.0272546	0.0247504	0.0323027	0.0726571	0.04572129	-0.09845868	0.0136479	0.610894	0.00313788	0.0120079	0.353911	0.00640102	4.378252	0.2836402	-3.085191	0.000191852	0.0203877	0.313365	3.66606	0.283187	0.308024	0.135179	0.27361	0.1851815	1.531688
3149	1	-3290.497	-3298.063	7.566179	2.127189	0.1676817	0.0739619	0.0254943	0.0875332	0.0339788	0.0442388	0.0600533	0.0287928	0.0533394	0.0268152	0.070163	0.0631222	0.045904	0.0516616	0.114904	0.04789705	0.01098258	0.0116333	0.474899	0.00337143	0.0159658	0.490632	0.00349882	6.321535	0.1167459	-3.038701	0.00014029	0.0174523	0.294293	3.68811	0.30741	0.295236	0.134976	0.262377	0.1277284	0.9140162
3150	0	-3290.834	-3295.409	4.57538	2.480531	0.1671219	0.0555222	0.0188177	0.0687601	0.0114594	0.0713885	0.126135	0.103602	0.0601405	0.0271919	0.0304466	0.0511018	0.0328362	0.0532807	0.0338105	0.05028809	-0.1195841	0.00915288	0.492033	0.00256911	0.00447444	0.480035	0.0117359	5.741078	0.2190975	-2.989987	0.00013647	0.0172145	0.292664	3.68999	0.291593	0.306608	0.135763	0.266036	0.09951344	2.201688
3151	1	-3299.699	-3301.697	1.998063	2.127189	0.1805715	0.0504945	0.0182768	0.108896	0.0239104	0.0617554	0.0661536	0.0323573	0.0879814	0.0814772	0.0815617	0.0140199	0.0141391	0.051364	0.0369746	0.03723986	-0.2385756	0.0124841	0.472116	0.00474376	0.0157097	0.493184	0.00176259	6.28479	0.387665	-3.290376	0.000252655	0.0233724	0.331089	3.64529	0.285554	0.305057	0.125441	0.283947	0.1490894	2.600219
3152	0	-3297.403	-3303.183	5.780157	2.479322	0.1802622	0.0503876	0.0336875	0.118115	0.0208315	0.0516633	0.114498	0.143025	0.0501555	0.0194589	0.0280234	0.0620911	0.0380775	0.0449373	0.103635	0.04278596	0.01917842	0.0149879	0.378317	0.00223693	0.0128002	0.585981	0.00567636	4.348989	0.02242946	-3.151545	0.000249359	0.0232207	0.330223	3.64631	0.31293	0.305054	0.139313	0.242703	0.04160788	0.5390676
3153	1	-3295.206	-3300.48	5.274907	2.127189	0.1683046	0.0418627	0.0356009	0.0937932	0.0164304	0.0250678	0.0875301	0.0111434	0.0502162	0.0458291	0.0285453	0.0567852	0.0306924	0.0812765	0.0541763	0.05089077	-0.2706566	0.0121454	0.549868	0.00251638	0.00338697	0.429329	0.00275368	8.297647	0.2965003	-2.978074	0.000144636	0.0177189	0.296103	3.68603	0.308787	0.316939	0.113067	0.261207	0.02584369	11.47283
3154	0	-3291.455	-3301.791	10.3365	2.716646	0.2048968	0.0378064	0.0231557	0.0761129	0.0361033	0.0463176	0.0944855	0.106435	0.0492206	0.024156	0.0289942	0.0234818	0.0218014	0.0692878	0.0466223	0.04756051	-0.006099947	0.0187633	0.376026	0.00210028	0.00950771	0.582433	0.0111695	4.709922	0.0622598	-3.045753	0.000626494	0.0366474	0.396317	3.56641	0.287866	0.300059	0.162864	0.249211	0.05615985	1.108618
3155	1	-3291.101	-3302.012	10.91176	2.292692	0.1446968	0.0320503	0.0308367	0.0472732	0.0133942	0.0339942	0.0531672	0.0284308	0.0239661	0.0386685	0.0793731	0.037458	0.0280994	0.0223952	0.03959	0.03209938	0.1676287	0.0120848	0.521713	0.000563636	0.0185368	0.445047	0.00205457	14.73897	0.07169293	-3.438919	3.78583e-05	0.00909612	0.225777	3.76509	0.303773	0.290607	0.128669	0.276951	0.2393216	0.2995673
3156	0	-3287.874	-3296.915	9.040542	2.859929	0.1993938	0.0210575	0.0173522	0.0372961	0.0233123	0.0489082	0.0519105	0.104686	0.0454949	0.0137542	0.0173466	0.0245789	0.0354432	0.0726168	0.0882104	0.03935584	0.01656037	0.0177226	0.48231	0.0117768	0.00463745	0.479411	0.00414232	4.528349	0.1260448	-3.235111	0.000520165	0.0334265	0.382074	3.58398	0.298208	0.283257	0.139631	0.278904	0.1426052	0.8838726
3157	1	-3291.421	-3303.478	12.05689	2.292692	0.1759877	0.0224081	0.0314031	0.0724361	0.0226271	0.0457566	0.0328907	0.0109985	0.0178496	0.0213816	0.0485095	0.0203435	0.0108326	0.020465	0.0200973	0.02791678	0.1309471	0.00787155	0.510321	0.00185661	0.009952	0.45251	0.0174895	18.69525	0.1086433	-3.578527	0.000206998	0.0211714	0.318167	3.66045	0.291472	0.29128	0.134898	0.28235	0.2395904	0.4534542
3158	0	-3284.843	-3296.687	11.84419	3.205525	0.1516403	0.0231593	0.0199506	0.0348526	0.0328672	0.0272458	0.073812	0.0833924	0.0498971	0.0178139	0.0164524	0.0208866	0.0183833	0.0388083	0.0475905	0.03153822	0.03126589	0.0116497	0.469788	0.00419488	0.00403524	0.509695	0.000636378	8.120317	0.07232912	-3.456555	5.86447e-05	0.0113104	0.246768	3.74186	0.296401	0.294239	0.149685	0.259674	0.103595	0.6981911
3159	1	-3286.159	-3301.677	15.51795	2.311027	0.1869526	0.0227841	0.031611	0.0511032	0.0134286	0.0334106	0.0374102	0.0180039	0.0147739	0.0201066	0.0225017	0.00611845	0.0158773	0.022708	0.00755237	0.01793438	0.118837	0.0080227	0.544441	0.0118094	0.0109089	0.418545	0.00627341	20.02812	0.037192	-4.021036	0.000328051	0.0266038	0.348757	3.62431	0.291929	0.318312	0.137795	0.251963	0.156029	0.2383659
3160	0	-3289.705	-3301.967	12.26201	2.833823	0.1750023	0.0329175	0.0143762	0.037753	0.0162162	0.0381485	0.0579146	0.0685608	0.0277689	0.0126212	0.0163611	0.045982	0.0447736	0.0183353	0.0392929	0.03418719	0.03410728	0.0114977	0.455059	0.00792271	0.0302893	0.493715	0.00151687	6.962287	0.09186922	-3.375904	0.000198045	0.0207118	0.315365	3.66373	0.296927	0.306937	0.128546	0.26759	0.1259765	0.7292568
3161	1	-3292.046	-3301.111	9.064878	2.311027	0.1616466	0.0303975	0.0402183	0.0941891	0.0117807	0.0244191	0.0531709	0.0411928	0.0437987	0.0186459	0.0334853	0.0193864	0.0314978	0.0291604	0.0579344	0.04156524	0.08876399	0.00836035	0.565545	0.00211493	0.0140579	0.395916	0.0140059	8.489824	0.1160374	-3.180491	0.000103123	0.0149767	0.276609	3.70831	0.29246	0.329918	0.115282	0.26234	0.2048014	0.5665851
3162	0	-3286.221	-3302.132	15.91132	2.833823	0.1718436	0.0245237	0.0189967	0.0468672	0.0294524	0.0308958	0.0521081	0.0386269	0.0290105	0.0211074	0.0240996	0.0105165	0.0164791	0.0229393	0.0271461	0.0254517	-0.1286373	0.0229504	0.415079	0.00529711	0.0130565	0.543316	0.000301162	12.17847	0.1329459	-3.670973	0.000171287	0.0192716	0.306327	3.67423	0.302452	0.284926	0.143375	0.269247	0.004308671	30.85544
3163	1	-3291.742	-3302.013	10.27036	2.31919	0.1652936	0.0472519	0.018409	0.0663138	0.0245002	0.0315638	0.0485259	0.0296522	0.0755412	0.0456667	0.0563093	0.011435	0.0146698	0.0212695	0.0235346	0.0376087	-0.02602243	0.0113451	0.579137	0.0021758	0.00229896	0.401123	0.00391991	9.414628	0.05491207	-3.28052	0.000124539	0.0164494	0.287327	3.6961	0.28552	0.286779	0.128844	0.298857	0.02888963	1.900753
3164	0	-3290.87	-3300.25	9.379353	2.622107	0.166111	0.0388483	0.0251422	0.0540363	0.0130088	0.0596242	0.0870447	0.0448486	0.0282603	0.0129014	0.0210016	0.0397657	0.0213686	0.0298161	0.0311367	0.03815186	-0.05786637	0.00978452	0.544385	0.00787699	0.00854687	0.429218	0.000188309	13.38225	0.07005774	-3.266181	0.00012977	0.0167893	0.289716	3.69336	0.280925	0.317195	0.111032	0.290848	0.01219137	5.746502
3165	1	-3290.581	-3299.145	8.563975	2.555078	0.1590652	0.0194757	0.0170065	0.0746104	0.0133609	0.028498	0.0571511	0.0711971	0.0714374	0.0287889	0.0568222	0.0293053	0.0553729	0.025742	0.0155996	0.03344941	-0.04767535	0.0122272	0.528631	0.00090223	0.0054135	0.443369	0.00945687	9.34791	0.1173963	-3.397721	8.97593e-05	0.0139779	0.268968	3.71696	0.293017	0.296032	0.14694	0.264011	0.06972095	1.683802
3166	0	-3293.425	-3300.966	7.54037	2.622107	0.1628849	0.0272627	0.0287471	0.0230784	0.0339644	0.0396257	0.0460509	0.0243219	0.0295186	0.0288154	0.0461186	0.0995458	0.0422637	0.0405011	0.147735	0.03958415	0.1214688	0.00898909	0.496121	0.0085934	0.00598703	0.476427	0.00388196	10.45483	0.04377235	-3.229326	0.000110051	0.0154687	0.280258	3.70416	0.268906	0.304322	0.151281	0.275491	0.1652412	0.2648997
3167	1	-3288.869	-3296.166	7.297208	2.889085	0.1698324	0.0317035	0.026855	0.128898	0.0388446	0.0527772	0.0555719	0.0534595	0.0556838	0.0164038	0.022329	0.0382014	0.0591914	0.0192399	0.0285057	0.04278552	-0.007644295	0.0171078	0.52827	0.000821943	0.00473043	0.443067	0.00600264	11.31318	0.09128527	-3.151556	0.000155725	0.0183812	0.300528	3.68093	0.307182	0.297932	0.127388	0.267498	0.08364097	1.091394
3168	0	-3291.799	-3303.686	11.88737	2.913482	0.2119553	0.0242475	0.0275345	0.0265473	0.0339706	0.0277242	0.0426025	0.0335186	0.0394999	0.0246426	0.0314907	0.0410317	0.0235178	0.0284624	0.0714934	0.04344344	0.2494437	0.0101608	0.470844	0.00616474	0.00541617	0.479794	0.0276203	8.489521	0.04112302	-3.136295	0.000784097	0.0409447	0.414134	3.54414	0.318393	0.290825	0.132025	0.258758	0.2905667	0.1415269
3169	1	-3304.369	-3311.647	7.278075	2.889085	0.2512935	0.0358991	0.0282626	0.0897522	0.0243952	0.0297764	0.0436531	0.0429018	0.0391884	0.0100972	0.0401535	0.055546	0.0122871	0.0152694	0.0227382	0.03514954	-0.01566777	0.0178575	0.580045	0.000536815	0.00502833	0.392791	0.00374108	7.11077	0.3102128	-3.348144	0.00217259	0.0676257	0.504206	3.426	0.286816	0.303174	0.124617	0.285393	0.294545	1.053193
3170	0	-3291.903	-3305.123	13.22019	2.913482	0.1995192	0.0358043	0.0224292	0.0411873	0.0284459	0.0146073	0.0643917	0.0485021	0.0418998	0.0159913	0.0423139	0.0453263	0.0376477	0.0285516	0.0225589	0.03542667	0.03790893	0.0149062	0.518231	0.00973576	0.00176739	0.44187	0.0134903	7.787516	0.0784962	-3.34029	0.000522434	0.0334986	0.382402	3.58358	0.292593	0.312851	0.134395	0.260161	0.1164051	0.6743363
3171	1	-3298.185	-3301.092	2.90677	2.681985	0.1832758	0.0383151	0.0250963	0.145634	0.0463171	0.0231155	0.087151	0.0601586	0.0376384	0.0133875	0.0928179	0.0131209	0.00849548	0.0317551	0.0391846	0.03221534	-0.1025636	0.0133942	0.619244	0.00223505	0.0153707	0.345623	0.00413393	9.242251	0.1632374	-3.435313	0.000282852	0.0247185	0.338623	3.63638	0.312284	0.289568	0.108523	0.289625	0.06067376	2.690411
3172	0	-3286.753	-3297.958	11.2047	2.977961	0.1597984	0.0257045	0.0244794	0.0315622	0.0151331	0.0196222	0.043875	0.0699566	0.0493354	0.0201958	0.0201192	0.0347895	0.0232592	0.0871844	0.0286977	0.02860034	0.3248168	0.0158867	0.445863	0.00205303	0.00177282	0.528009	0.00641593	9.435379	0.01244504	-3.554337	9.34111e-05	0.0142579	0.271142	3.71451	0.314709	0.290156	0.134005	0.261131	0.3372618	0.03690023
3173	1	-3289.562	-3297.579	8.017574	2.342192	0.1729713	0.0402029	0.0199605	0.0799513	0.0638239	0.0308662	0.0771063	0.0864467	0.0547723	0.0166476	0.0252052	0.0491394	0.0204692	0.0718426	0.044229	0.04490107	0.0009742372	0.01522	0.519844	0.00672704	0.0123837	0.44432	0.00150559	7.06452	0.07738617	-3.103294	0.000180508	0.01978	0.309563	3.67048	0.302293	0.277646	0.13847	0.281591	0.07836041	0.9875672
3174	0	-3284.364	-3300.52	16.1551	2.81679	0.2193175	0.0235226	0.0164824	0.0367716	0.012678	0.0185249	0.0425291	0.0756324	0.0386329	0.0202262	0.0448698	0.0288473	0.0135566	0.0315757	0.0176908	0.02952211	0.006531749	0.0122887	0.560865	0.00191315	0.00832519	0.395423	0.021185	6.388978	0.03830408	-3.522616	0.000975694	0.0456099	0.432174	3.52124	0.300226	0.300655	0.123743	0.275376	0.04483583	0.8543185
3175	1	-3288.354	-3298.732	10.37799	2.367994	0.1726364	0.0383472	0.020307	0.0695971	0.0308981	0.0430548	0.0689184	0.0197372	0.0120948	0.0166476	0.0355552	0.0325715	0.0243982	0.0476129	0.0620064	0.03414558	0.1488753	0.0162892	0.521435	0.00849368	0.00208052	0.44568	0.00602184	13.17065	0.04080883	-3.377122	0.000177731	0.0196283	0.308603	3.67159	0.29344	0.300144	0.130419	0.275997	0.1896841	0.215141
3176	0	-3286.569	-3299.286	12.71754	2.802623	0.1363522	0.0249027	0.0183486	0.0274567	0.00758518	0.0170419	0.0433097	0.0931021	0.0221295	0.023728	0.0253243	0.0101712	0.00843854	0.00506517	0.0213489	0.01890254	-0.06565568	0.0120306	0.562298	0.00283812	0.000626106	0.419501	0.00270563	12.09545	0.0968774	-3.968459	2.10897e-05	0.00679637	0.200387	3.7928	0.301683	0.304512	0.136135	0.25767	0.03122172	3.102885
3177	1	-3294.257	-3300.414	6.157508	2.363156	0.179143	0.0631057	0.0277187	0.0689748	0.0147284	0.0489656	0.0731699	0.0484574	0.0183645	0.0216198	0.0569638	0.033757	0.0514725	0.0176963	0.0186803	0.04596422	-0.1518192	0.0132164	0.547722	0.00255639	0.00209532	0.430855	0.00355463	22.52199	0.1795263	-3.079892	0.000237699	0.0226755	0.327082	3.65	0.315995	0.297183	0.125353	0.26147	0.02770706	6.479443
3178	0	-3291.486	-3305.449	13.96338	2.437886	0.1691666	0.0321861	0.0281824	0.0418134	0.0310791	0.0371756	0.05254	0.0459163	0.0197646	0.0283806	0.031178	0.0276107	0.023807	0.0103884	0.0196521	0.02704311	0.01404633	0.0232758	0.475294	0.00805599	0.000978414	0.486075	0.00632145	12.60812	0.01980061	-3.610323	0.000150817	0.018091	0.298602	3.68316	0.325113	0.294757	0.121001	0.259129	0.03384694	0.5850043
3179	1	-3288.897	-3295.106	6.209167	2.378951	0.184505	0.0306957	0.015955	0.112806	0.0156238	0.0465368	0.0862195	0.0406923	0.0195766	0.0255383	0.0408374	0.050772	0.0395056	0.0287743	0.0140024	0.02650293	0.3452985	0.0173865	0.514142	0.00280438	0.00745611	0.448775	0.00943555	16.43126	0.02340808	-3.6305	0.000297419	0.0253418	0.342025	3.63234	0.287779	0.304254	0.138597	0.26937	0.3687065	0.06348701
3180	0	-3282.817	-3294.706	11.88852	2.437886	0.1809237	0.0367931	0.0251072	0.0385641	0.0295724	0.0397393	0.0624668	0.0866373	0.0358039	0.0180751	0.031178	0.0280657	0.0818657	0.0141336	0.0272834	0.03612511	0.007901988	0.0147027	0.499773	0.00444762	0.000739811	0.474548	0.00578939	7.737911	0.01792496	-3.320767	0.000256446	0.0235457	0.332074	3.64412	0.294307	0.289438	0.141552	0.274703	0.02582695	0.694041
3181	1	-3290.57	-3298.625	8.055189	2.378951	0.1822466	0.0284518	0.0227392	0.0648452	0.0118397	0.0269134	0.0484002	0.0323552	0.0196116	0.0169454	0.0578251	0.0379235	0.0406559	0.013672	0.0200709	0.02958411	-0.5267268	0.0190295	0.503628	0.00395728	0.00941379	0.446638	0.0173342	15.35386	0.571656	-3.520518	0.000271063	0.0242021	0.335764	3.63976	0.286852	0.317876	0.130533	0.26474	0.04492918	12.72349
3182	0	-3284.567	-3297.469	12.90201	2.554056	0.1914009	0.0355189	0.0249098	0.0475945	0.0159763	0.0320116	0.0601996	0.0647712	0.0352116	0.0173813	0.0525874	0.019595	0.0234834	0.0153996	0.0437691	0.03287064	0.1581865	0.0182635	0.470361	0.00426059	0.000184391	0.495744	0.0111859	7.79505	0.006596467	-3.415175	0.000389511	0.0289666	0.360845	3.6098	0.282062	0.323165	0.137181	0.257592	0.164783	0.04003125
3183	1	-3290.825	-3304.411	13.5861	2.227798	0.1673709	0.0292428	0.0196513	0.0575382	0.0186661	0.0471765	0.0439791	0.0186018	0.0355184	0.0187235	0.0156315	0.0291869	0.0237527	0.0130058	0.0473948	0.02605931	-0.1687183	0.0174084	0.527183	0.00506429	0.000735894	0.445046	0.00456198	12.60395	0.2232975	-3.64738	0.000138159	0.0173201	0.293389	3.68915	0.287797	0.291749	0.126348	0.294105	0.0545792	4.091256
3184	0	-3288.593	-3300.668	12.07454	2.554056	0.180933	0.0281948	0.0222848	0.0274247	0.0147803	0.0321218	0.0526705	0.0872376	0.0419903	0.0220683	0.0191383	0.04178	0.0396676	0.0205662	0.0211526	0.0292286	-0.09305182	0.010133	0.583035	0.00470265	0.000332106	0.391462	0.0103358	7.797379	0.228499	-3.532607	0.000256546	0.0235503	0.3321	3.64409	0.301224	0.297109	0.142126	0.259541	0.1354471	1.686997
3185	1	-3302.211	-3303.999	1.787964	2.718402	0.1502828	0.0127626	0.0108247	0.0627752	0.00692847	0.034937	0.0438779	0.0131459	0.0579459	0.0485598	0.074889	0.0422589	0.0415394	0.00914517	0.0389529	0.03772546	-0.1944643	0.0222491	0.486808	0.00175397	0.00176985	0.484407	0.00301192	14.52702	0.2766843	-3.27742	5.40073e-05	0.0108561	0.242679	3.74641	0.309898	0.299079	0.12919	0.261833	0.08221999	3.365171
3186	0	-3292.624	-3300.663	8.039217	2.554056	0.1672549	0.0339067	0.0358807	0.0269501	0.0317945	0.0502739	0.0482945	0.0578966	0.0389411	0.0193359	0.0489511	0.127936	0.0480906	0.0433346	0.0378308	0.04347284	0.1467714	0.014951	0.505873	0.00100937	0.000297093	0.469925	0.00794468	8.065846	0.09804509	-3.135619	0.00013737	0.0172708	0.293051	3.68954	0.297996	0.310245	0.130962	0.260797	0.2448165	0.4004841
3187	1	-3292.431	-3302.196	9.764552	2.50695	0.2255852	0.00699071	0.0219574	0.0559572	0.015233	0.0390891	0.050495	0.015607	0.0676598	0.0308296	0.0166	0.0435637	0.0131252	0.0283315	0.0464945	0.02589169	0.001361501	0.0161388	0.582787	0.00161992	0.00335205	0.391987	0.00411517	11.02494	0.1197364	-3.653833	0.00116211	0.049716	0.447097	3.50202	0.274656	0.299525	0.140123	0.285696	0.1210979	0.988757
3188	0	-3289.315	-3306.817	17.50226	2.915186	0.1732902	0.0149645	0.0237722	0.0288994	0.0346521	0.02411	0.0482648	0.0443774	0.0371183	0.0180296	0.0226106	0.0195578	0.0429988	0.0322189	0.0151041	0.02750382	0.07159996	0.0171342	0.586278	0.00773104	0.00877001	0.37227	0.00781757	5.840072	0.06439668	-3.59343	0.000183181	0.0199249	0.310476	3.66942	0.274191	0.311423	0.126554	0.287833	0.1359966	0.4735167
3189	1	-3294.658	-3309.245	14.58632	2.50695	0.1781445	0.0242699	0.0221675	0.0487003	0.0219547	0.0276493	0.0415739	0.0239239	0.0785103	0.0345401	0.0307437	0.0391676	0.0100409	0.021179	0.0138655	0.02779937	0.1230292	0.00562024	0.440814	0.0133645	0.00790663	0.524017	0.00827819	7.253068	0.01893361	-3.582742	0.000227642	0.0221942	0.32427	3.65331	0.290263	0.29754	0.126442	0.285755	0.1419628	0.1333702
3190	0	-3288.949	-3300.875	11.9265	3.073596	0.2161549	0.0324131	0.0203784	0.0278951	0.0111653	0.03424	0.0373349	0.0801746	0.03113	0.0122211	0.0218065	0.0236245	0.0269529	0.030244	0.040557	0.02137762	0.03617616	0.0162418	0.558194	0.0108369	0.0106159	0.402638	0.00147373	5.457488	0.2101637	-3.845411	0.00088986	0.043584	0.424492	3.53103	0.313239	0.29483	0.122406	0.269525	0.2463399	0.8531453
3191	1	-3286.877	-3296.982	10.10542	2.50695	0.1884986	0.0527897	0.0311537	0.0711956	0.00941483	0.0326751	0.0346971	0.0292483	0.0374022	0.025081	0.0178466	0.0135989	0.0594749	0.0556871	0.0131864	0.02875715	-0.1865062	0.0180303	0.462629	0.00998042	0.00426381	0.499781	0.00531578	14.04858	0.2210586	-3.548869	0.000348547	0.027415	0.35298	3.61926	0.283023	0.317806	0.13568	0.263492	0.03455247	6.397767
3192	0	-3291.163	-3310.319	19.15664	3.199398	0.2419995	0.0309089	0.0193928	0.0309231	0.0139728	0.0178292	0.0385268	0.0542583	0.0354681	0.0153545	0.0141457	0.0230836	0.00967054	0.0390028	0.0302097	0.02075529	0.01829978	0.0253184	0.464238	0.0136901	0.00857327	0.477863	0.0103174	5.551394	0.007441924	-3.874954	0.00175963	0.0609761	0.484307	3.45296	0.252396	0.30729	0.144361	0.295953	0.0257417	0.2890999
3193	1	-3287.573	-3298.726	11.15293	2.520329	0.2131157	0.0571079	0.0219323	0.0609237	0.0175385	0.0317921	0.0436398	0.0388386	0.0394862	0.0283132	0.0206284	0.0245433	0.0934354	0.0544727	0.0472553	0.0419586	0.003226446	0.013372	0.599271	0.00234878	0.00311056	0.370658	0.0112393	6.74936	0.09725066	-3.171072	0.000812402	0.041668	0.417014	3.54051	0.295453	0.323991	0.124665	0.25589	0.1004771	0.9678887
