Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
100	-38457.66	-38445.67	-11.99199	1.861525	1.225686	0.6535735	4.056952	0.7460773	0.7730467	0.0155526	0.376048	0.173064	0.26107	0.158057	0.886435	0.432445	0.111257	1.42412	0.237288	0.7424537	2.93422	2.98185	2.14918	2.56381	2.61405	1.42677	2.38919	2.13719	1.23059	3.03841	-4.583161	2.05254	2.04811	7.2321	7.2317	7.22798	0.995236	2.04411	2.05254	2.04811	7.23106	0.995903	0.995052	0	2.04411	2.05254	2.04811	0.996518	0.996518	0	0	2.04411	2.04913	7.23759	0.995964	0	0	0	2.04411	2.04751	0.996629	0	0	0	0	2.04411	7.23186	0.996921	0	0	0	0	2.04411	0.996921	0	0	0	0	0	2.04411	0.01214741	0.0143067	0.00728515	0.00760845	0.00891461	0.00708887	0.045198	0.00850021	0.0118738	0.00626055	0.00704264	0.00836712	0.00963053	0.00893785	0.00654405	0.0226484	0.0119449	0.00469078	0.0229963	0.0143257	0.0107252	0.0383579	0.014773	0.0443361	0.00613735	0.0275811	0.0239115	0.0170874	0.0113905	0.0186464	0.00737811	0.013357	0.0105744	0.0079356	0.0152456	0.0121713	0.00706343	0.00634843	0.0134896	0.00736733	0.00578603	0.0143545	0.00544621	0.0208291	0.0137867	0.00751404	0.0175614	0.0071751	0.00403576	0.0222235	0.00484235	1	0.330781	0.704796	0.410047	0.281447	0.203584	0.23696	2.0953	0.410947	0.394234	0.7041	0	-1.67197	-0.275533	0	0	0	-1.6355	0.004485664	0.02831168	0.127211	0.08382189	4.799406	0	-1.02598	0	1.30662	0	0	1.26353	-1.98187	0.0838219	0.00448566	0.08830755	1	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1
110	-38457.84	-38451.29	-6.557662	2.948355	2.107817	1.050105	5.114899	1.123903	1.251258	0.0700906	0.638107	0.138665	0.315697	0.299871	3.6192	0.455472	0.0998008	0.705255	0.13298	1.074712	3.77206	3.26388	2.4699	2.27976	2.6565	1.54639	2.34406	1.78562	1.75512	2.88311	-4.868162	2.22914	2.22378	2.21903	2.21889	2.21762	2.21549	2.21895	2.22914	2.22378	2.21867	2.21714	2.21503	0	2.21895	2.22914	2.22378	2.21867	2.21867	0	0	2.21895	2.22502	2.22091	2.2173	0	0	0	2.21895	2.22306	2.21895	0	0	0	0	2.21895	2.21895	2.21967	0	0	0	0	2.21895	2.21967	0	0	0	0	0	2.21895	0.009135018	0.0122104	0.00474264	0.00328169	0.0135966	0.00726522	0.0395167	0.00896828	0.00848357	0.0053598	0.00676082	0.00745845	0.0051587	0.00885401	0.00587219	0.0178153	0.00901178	0.00261454	0.0145167	0.0087556	0.00864266	0.0224523	0.0106866	0.0336399	0.0100845	0.0131167	0.0151419	0.00597347	0.00882938	0.0198248	0.00441881	0.0100026	0.00673896	0.0060035	0.00526755	0.00718487	0.00390856	0.00543963	0.00371036	0.0083231	0.0075519	0.00347404	0.00389526	0.0048859	0.00991541	0.0113552	0.00422956	0.00930413	0.00594688	0.00913912	0.00340926	1	0.317583	0.681936	0.404458	0.29025	0.196639	0.225526	1.52014	0.3913	0.338721	1.8939	0	-1.08504	0	0	-1.89056	0	-1.82323	0.08092595	0.01819213	0.005491433	0.08715758	6.189611	1.26769	1.16362	-1.45542	1.53538	0	0	0	0	0.0871576	0.080926	0.1680835	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0
120	-38493.09	-38451.04	-42.05016	1.351181	0.9368861	0.4832432	2.504908	0.4831827	0.5326977	0.0247076	0.621627	0.140298	0.347072	0.175584	16.7219	0.600653	0.113339	0.586626	0.155826	0.3836151	3.63841	3.30483	2.43231	3.08513	2.52388	1.99667	2.51314	2.18593	1.43832	3.57354	-3.919779	3.14727	3.05774	10.7699	10.4267	6.68512	0.131552	2.07222	3.14727	3.05774	9.85981	0.752875	0.0563924	0	2.07222	3.14727	3.05774	1.45031	1.45031	0	0	2.07222	3.10214	13.9408	0.825695	0	0	0	2.07222	3.01473	1.5542	0	0	0	0	2.07222	10.5661	1.785	0	0	0	0	2.07222	1.785	0	0	0	0	0	2.07222	0.02358236	0.0261121	0.0163045	0.00912655	0.0272672	0.011597	0.132245	0.0130921	0.0135958	0.0153269	0.0318445	0.0178808	0.0252898	0.0273569	0.0205093	0.0403286	0.0259021	0.0141314	0.0424829	0.0288788	0.0181251	0.0387699	0.0205222	0.0929634	0.0187446	0.0397159	0.045085	0.0122544	0.0324151	0.0461978	0.0218974	0.0157721	0.022666	0.0164361	0.0151693	0.0113366	0.0220924	0.00393449	0.00688391	0.0300012	0.0288274	0.0148168	0.0118794	0.0165348	0.0228695	0.0149878	0.0083337	0.017048	0.0224667	0.0204801	0.00859328	1	0.287841	0.654449	0.37583	0.249559	0.214212	0.181834	1.56671	0.361927	0.273971	0.956624	0	-1.78442	-0.0875524	0	0	-0.626519	-1.98334	0.09291522	0.0311337	0.01037691	0.05572811	2.888523	0.0371044	0	-0.81769	1.88757	0	0	1.62903	-1.91669	0.0557281	0.0929152	0.1486433	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1
130	-38477.25	-38449.32	-27.93052	2.813194	1.935856	0.9400819	5.083776	0.7898631	0.9590927	0.0784598	0.509482	0.183916	0.695615	0.258196	6.1446	0.666522	0.0860687	0.539487	0.178732	0.1557371	3.46616	3.44281	2.43183	2.94122	2.35444	0.89434	2.31307	1.96795	1.12362	3.04006	-4.381071	2.25458	2.20384	4.7175	4.59696	3.22232	0.645311	1.61516	2.25458	2.20384	4.39609	2.60289	0.327838	0	1.61516	2.25458	2.20384	4.39609	4.39609	0	0	1.61516	2.22923	5.7979	2.80227	0	0	0	1.61516	2.17912	4.64604	0	0	0	0	1.61516	4.64604	5.18967	0	0	0	0	1.61516	5.18967	0	0	0	0	0	1.61516	0.01486792	0.00752605	0.00404377	0.0043474	0.0141972	0.00979103	0.0680478	0.0115645	0.0150692	0.0111223	0.0196148	0.00963444	0.014458	0.0195379	0.0125799	0.0276204	0.0154044	0.00485418	0.0198887	0.0210287	0.0122959	0.0210169	0.00673166	0.0387527	0.00443606	0.0180175	0.0214105	0.0144662	0.0161565	0.0265447	0.0128076	0.0112854	0.0198135	0.0109803	0.00760352	0.0162773	0.00811327	0.00345137	0.0211611	0.0116721	0.0064265	0.0103062	0.0184175	0.00446277	0.0163022	0.00807735	0.010387	0.00728864	0.00913128	0.0144095	0.00798288	1	0.255964	0.476468	0.31141	0.200469	0.119261	0.160664	1.0884	0.329416	0.263223	0	0	-1.07869	-1.87922	0.696529	0	-0.500909	-1.34984	0.04812491	0.01028001	0.003624299	0.09356432	5.239513	0	0	-1.94576	1.76518	-1.7755	0	1.05658	0	0.0935643	0.0481249	0.1416892	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0
140	-38482.4	-38441.74	-40.65865	2.372347	1.348338	0.6450567	4.297608	0.646729	0.7205998	0.0265801	0.320039	0.186849	0.320281	0.182098	1.95616	1.01282	0.0974042	1.34918	0.134833	0.4037634	3.798	3.55629	2.56192	2.56781	2.65835	1.62384	3.11135	2.04542	1.6403	2.90271	-4.413363	1	1	3.82837	3.82837	3.82837	1.40403	1	1	1	3.82837	1.40403	1.40403	0	1	1	1	1.40403	1.40403	0	0	1	1	3.82837	1.40403	0	0	0	1	1	1.40403	0	0	0	0	1	3.82837	1.40403	0	0	0	0	1	1.40403	0	0	0	0	0	1	0.01439548	0.015169	0.00647966	0.00532441	0.0128824	0.00649459	0.0787173	0.0130588	0.0223816	0.0119764	0.0117322	0.00968375	0.0201417	0.0146311	0.0158549	0.0419395	0.0128089	0.00468369	0.012572	0.0188672	0.0107143	0.0291688	0.0102683	0.0419629	0.00576972	0.0198849	0.0259425	0.0151485	0.0189024	0.0279701	0.0301917	0.0243801	0.0170198	0.0175826	0.0146133	0.00450318	0.0122313	0.00926658	0.00871691	0.00748278	0.00960989	0.0118185	0.00840268	0.00875614	0.0154135	0.0182383	0.0104727	0.00915759	0.0142874	0.00745236	0.00782137	1	0.2377	0.551357	0.35335	0.21712	0.181127	0.19009	1.12838	0.319932	0.27366	1.83261	0.0940014	-1.79078	-1.50326	1.34851	0	0	0	0.141995	0.0121759	0.0002281905	0.05119936	4.701371	0	0	-0.498351	1.24011	-0.260451	1.38152	1.34244	-1.00309	0.0511994	0.141995	0.1931943	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1
150	-38453.23	-38440.61	-12.62143	5.741729	2.643564	0.9380315	7.923109	1.042105	1.236501	0.0463037	0.387029	0.15601	0.160345	0.175208	0.849901	0.91843	0.0885455	0.527399	0.297649	0.8352793	3.6507	3.35742	2.14786	2.09759	2.38833	1.42831	2.53161	1.98173	1.73707	3.26238	-4.940886	1.1441	1.14364	4.41689	4.41684	4.41642	4.4157	1.14322	1.1441	1.14364	4.41677	4.41626	4.41555	0	1.14322	1.1441	1.14364	4.41677	4.41677	0	0	1.14322	1.14375	4.41752	4.41631	0	0	0	1.14322	1.14358	4.41686	0	0	0	0	1.14322	4.41686	4.4171	0	0	0	0	1.14322	4.4171	0	0	0	0	0	1.14322	0.00849427	0.0110745	0.00467901	0.00568588	0.0128571	0.00700746	0.0360895	0.00616271	0.00769335	0.00756111	0.00779866	0.00512205	0.00683917	0.00957739	0.00875228	0.0233517	0.00787661	0.00273152	0.00779112	0.0148097	0.00854715	0.0165458	0.00647179	0.0237978	0.00460938	0.00988131	0.0100017	0.00687215	0.00624899	0.0258759	0.00786262	0.00335056	0.00766182	0.00669953	0.00895987	0.00466547	0.00780598	0.00456657	0.00299649	0.0100925	0.00501639	0.00988321	0.0107026	0.00280958	0.00698491	0.00946042	0.00540972	0.00442575	0.00735193	0.00982357	0.0035967	1	0.254714	0.571615	0.32322	0.223157	0.115882	0.198472	1.42284	0.335282	0.280049	1.77578	0	-1.02831	0	-1.48605	0	0	-0.306187	0.04466865	0.02585472	0.001365893	0.06455601	8.758388	1.45869	0.203769	0	1.47994	0	0.762939	1.35158	0	0.064556	0.0446686	0.1092247	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0
160	-38502.24	-38457.18	-45.05193	1.510929	0.9131859	0.3245858	2.51385	0.3577461	0.373423	0.053435	0.241628	0.164794	0.262205	0.18227	0.304218	1.86326	0.0874417	1.51969	0.503451	0.1968808	3.15237	3.69431	2.63109	2.67879	2.76364	2.04658	3.10932	1.97182	1.21296	3.0063	-3.681976	1	1	5.41356	5.41356	5.41356	7.18929	1	1	1	5.41356	7.18929	7.18929	0	1	1	1	7.18929	7.18929	0	0	1	1	5.41356	7.18929	0	0	0	1	1	7.18929	0	0	0	0	1	5.41356	7.18929	0	0	0	0	1	7.18929	0	0	0	0	0	1	0.02991325	0.0526385	0.0231831	0.0125202	0.0271664	0.0143215	0.111937	0.0194892	0.0377086	0.0141201	0.0240533	0.0114237	0.0189098	0.0355262	0.0301841	0.066626	0.0230009	0.0116409	0.0455583	0.0454631	0.0301108	0.0571176	0.0179308	0.068212	0.00927827	0.0339441	0.0331797	0.0449831	0.0218271	0.0506312	0.0104816	0.0111562	0.0337844	0.0133104	0.0157993	0.00930115	0.0499752	0.0173617	0.0166608	0.0275053	0.0128424	0.0269532	0.0194077	0.0295731	0.0242721	0.0274507	0.0227939	0.0146507	0.0162898	0.0164894	0.00957197	1	0.275507	0.590307	0.396713	0.258465	0.212269	0.197395	1.31594	0.367857	0.309953	1.43074	0	-1.92643	-1.33865	0	0	0	0	0.0186224	0.03305907	0.01429497	0.1411907	2.710731	1.06522	0	-0.963331	0.820154	0	0	1.68891	0.283685	0.141191	0.0186224	0.1598131	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1
170	-38477.88	-38447.35	-30.52949	2.342893	1.154418	0.5391932	5.35881	0.628367	0.6488053	0.063866	0.361688	0.144015	0.380835	0.118569	0.228299	1.52685	0.090272	1.63235	0.218781	0.03380367	2.96128	3.17456	2.13924	2.36133	2.48659	1.84693	2.20158	1.84978	1.88669	2.90462	-4.102189	2.13314	2.12829	10.3192	10.3186	10.313	3.56388	2.12392	2.13314	2.12829	10.3176	3.5664	3.56319	0	2.12392	2.13314	2.12829	3.56872	3.56872	0	0	2.12392	2.12941	10.3274	3.56663	0	0	0	2.12392	2.12764	3.56914	0	0	0	0	2.12392	10.3188	3.57024	0	0	0	0	2.12392	3.57024	0	0	0	0	0	2.12392	0.01965022	0.0206662	0.00794384	0.00852483	0.0227406	0.0128147	0.0766979	0.00723597	0.0195652	0.0102785	0.0152633	0.0126852	0.0168337	0.0197518	0.0147607	0.0405683	0.0164448	0.00634796	0.0302483	0.0405658	0.0235773	0.0323932	0.0119042	0.0458992	0.00696205	0.0195018	0.0211691	0.00829789	0.0133927	0.0163402	0.0238214	0.00751538	0.0131	0.00871902	0.0114288	0.00709655	0.0161854	0.00850806	0.00917521	0.0243965	0.0108066	0.022185	0.00971313	0.0136778	0.0164734	0.017509	0.0333714	0.00539675	0.0206932	0.00964539	0.00493798	1	0.293358	0.58161	0.348286	0.23851	0.214918	0.228649	1.33129	0.359754	0.303765	0.95522	0	-1.67874	-0.0550761	0	-0.32084	0	-1.72311	0.04548453	0.09376182	0.03370124	0.0542834	5.392614	1.83566	-0.123151	0	0	0	0	1.58071	-1.06164	0.0542834	0.0454845	0.09976793	1	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1
180	-38475.42	-38452.67	-22.74919	2.912498	1.198023	0.5573664	5.329415	0.5736587	0.6582281	0.0375537	0.399369	0.0986623	0.223025	0.200848	0.541341	6.0599	0.0903526	0.869758	0.244001	0.2979397	3.25358	2.88955	2.57686	2.80075	2.81864	1.78292	2.46235	2.02181	1.65811	3.493	-4.364055	1.9751	1.97107	12.0615	12.0608	12.0549	12.0451	1.96743	1.9751	1.97107	12.0598	12.0527	12.043	0	1.96743	1.9751	1.97107	12.0598	12.0598	0	0	1.96743	1.972	12.0701	12.0534	0	0	0	1.96743	1.97052	12.0611	0	0	0	0	1.96743	12.0611	12.0644	0	0	0	0	1.96743	12.0644	0	0	0	0	0	1.96743	0.01512309	0.0129458	0.00803697	0.00837145	0.0193636	0.00995652	0.0833321	0.0102758	0.0227417	0.00944549	0.0197071	0.0146788	0.0169289	0.0323309	0.0121778	0.0334244	0.0195865	0.0111831	0.0319172	0.0157231	0.0120127	0.0269371	0.0104344	0.0422539	0.00738952	0.0184707	0.016765	0.0143776	0.00847056	0.0194755	0.0176751	0.0221404	0.0158173	0.0116643	0.0109429	0.0103548	0.00754562	0.00404126	0.0104262	0.0106643	0.0114706	0.00568402	0.00955609	0.00779843	0.0179108	0.0245579	0.0055318	0.00505236	0.00870376	0.0168818	0.00430111	1	0.285235	0.591827	0.377797	0.240876	0.176955	0.199304	1.41219	0.438953	0.322979	1.19245	0	-1.60377	0	0	0	0	-1.54803	0.04833397	0.03802363	0.0352425	0.04734903	5.627355	1.4353	0	0	1.60949	0	0	1.81325	0	0.047349	0.048334	0.095683	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0
190	-38505.31	-38454.78	-50.52421	1.592933	1.230065	0.4251943	4.149463	0.3593128	0.5051531	0.0180097	0.323935	0.110809	0.30989	0.179982	1.67498	5.26506	0.113718	1.04269	0.259508	0.1281391	3.02727	3.74305	2.40489	2.20533	2.83385	1.49065	3.75157	1.72121	1.61057	3.2428	-3.821708	2.92092	2.83447	10.9263	10.5593	6.60602	4.71905	1.88064	2.92092	2.83447	9.95447	29.7453	1.93019	0	1.88064	2.92092	2.83447	59.4136	59.4136	0	0	1.88064	2.87765	14.3449	32.7893	0	0	0	1.88064	2.79257	63.913	0	0	0	0	1.88064	10.7083	73.9655	0	0	0	0	1.88064	73.9655	0	0	0	0	0	1.88064	0.02601231	0.0292361	0.0155065	0.00993379	0.0354819	0.0210444	0.131279	0.0202669	0.0290347	0.0206221	0.0227303	0.0164317	0.0338356	0.0556187	0.0165659	0.0513401	0.0278127	0.0173036	0.0458697	0.029416	0.0190277	0.0339361	0.0146109	0.0490051	0.0110374	0.0343657	0.0361657	0.0165055	0.0232106	0.0236332	0.0128273	0.0112473	0.0368663	0.0143491	0.00877203	0.012652	0.0256801	0.0189573	0.0176588	0.0205863	0.0145745	0.0139774	0.0361957	0.00812605	0.0309182	0.00581787	0.0592046	0.00630129	0.0361558	0.0139619	0.00678377	1	0.281631	0.497821	0.319797	0.256694	0.209433	0.170486	1.23425	0.347119	0.30929	0	0	-1.43225	0	0	-0.668002	-0.661247	-1.77898	0.03659793	0.04224748	0.02766771	0.1275759	4.277602	1.54313	0	0	1.71911	0	0	1.73941	1.7865	0.127576	0.0365979	0.1641738	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1
200	-38496.75	-38466.5	-30.24698	2.606216	1.17126	0.5346908	5.238021	0.5124165	0.5839032	0.0473018	0.429264	0.173517	0.237531	0.199435	16.9018	0.777824	0.0809642	0.669363	0.0238912	0.02204974	2.36197	2.82784	2.05057	2.81227	2.28844	1.91047	2.01618	1.79647	1.42632	2.68786	-4.218327	1.10146	1.10114	5.37434	5.3743	5.37393	0.953817	1.10085	1.10146	1.10114	5.37424	0.953903	0.953793	0	1.10085	1.10146	1.10114	0.953982	0.953982	0	0	1.10085	1.10121	5.37489	0.953911	0	0	0	1.10085	1.10109	0.953996	0	0	0	0	1.10085	5.37432	0.954034	0	0	0	0	1.10085	0.954034	0	0	0	0	0	1.10085	0.01749562	0.0222414	0.00811541	0.00701905	0.0237464	0.0121713	0.0782217	0.0170166	0.0247311	0.0127571	0.01261	0.0170619	0.0145875	0.0218944	0.0119146	0.0427423	0.0185344	0.00568467	0.0219083	0.0229179	0.0160197	0.0287166	0.00916367	0.0679317	0.0149219	0.0290677	0.0215748	0.00599023	0.0110593	0.0180139	0.0307359	0.0139417	0.0142536	0.0123065	0.0350642	0.00408544	0.00817945	0.0102521	0.00838409	0.0125411	0.0059551	0.0179151	0.0148759	0.0107216	0.0201504	0.0145447	0.00553314	0.00666579	0.00555687	0.00605894	0.00620682	1	0.277561	0.51294	0.347568	0.256905	0.215985	0.226482	1.21037	0.330055	0.244733	1.29149	0	-0.92669	-1.15023	0.987955	0	0	-0.21979	0.05626394	0.02153034	0.0368209	0.1203691	5.26007	1.76591	-1.4159	-0.77373	1.89746	-1.3063	0	1.58555	-1.72873	0.120369	0.0562639	0.176633	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1
210	-38491.76	-38455.32	-36.44128	3.087976	1.438984	0.8253071	5.745979	0.806683	0.8943163	0.0122568	0.409077	0.164723	0.373483	0.279673	6.44782	0.513568	0.0803821	0.484693	0.0751675	0.3900386	3.14493	2.80027	2.71005	2.35657	3.02863	1.54291	2.31628	1.64073	1.78331	2.75516	-4.397211	2.0137	1.88338	3.85804	3.55289	1.1457	0.00168607	0.70265	2.0137	1.88338	3.08176	0.143797	0.00019459	0	0.70265	2.0137	1.88338	0.763722	0.763722	0	0	0.70265	1.95088	7.43223	0.181931	0	0	0	0.70265	1.81822	0.910751	0	0	0	0	0.70265	3.67504	1.29517	0	0	0	0	0.70265	1.29517	0	0	0	0	0	0.70265	0.01462988	0.0150465	0.00814925	0.0051116	0.0205581	0.00885705	0.0587176	0.0105121	0.01609	0.0123067	0.0175726	0.0133608	0.0156848	0.0157023	0.0107627	0.0320474	0.0178426	0.00583518	0.0252452	0.0173193	0.0130071	0.0254612	0.00892136	0.0629455	0.00930783	0.0236423	0.018992	0.0114601	0.00883935	0.0210531	0.0204245	0.0121277	0.0178761	0.0142123	0.013881	0.00437428	0.0063896	0.0152071	0.0126426	0.0171034	0.0480767	0.00879619	0.00673657	0.00853289	0.0190764	0.00993037	0.015735	0.00523438	0.00566865	0.004083	0.00569752	1	0.271463	0.51098	0.319937	0.188003	0.124286	0.206931	1.11165	0.310287	0.287863	1.79247	1.90935	-0.967485	-0.653802	0	-0.904169	-1.59748	0	0.06787221	0.03822405	0.02485873	0.1528636	6.136018	1.61547	0	-0.119284	0.704694	0	-0.524648	1.65446	-1.39505	0.152864	0.0678722	0.2207358	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1
220	-38473.13	-38439.16	-33.96794	5.263478	2.176815	1.324556	8.310045	1.107972	1.421248	0.00323893	0.251822	0.16478	0.369549	0.179241	2.61362	0.213177	0.0952318	0.495055	0.156781	0.3881689	3.5839	3.3682	2.1594	2.79894	3.13226	1.88311	2.11752	1.7098	1.70139	3.03358	-4.590207	1.35212	1.3509	1.34981	1.34978	1.34949	2.09109	1.34979	1.35212	1.3509	1.34973	2.09168	2.09093	0	1.34979	1.35212	1.3509	2.09222	2.09222	0	0	1.34979	1.35118	1.35024	2.09173	0	0	0	1.34979	1.35073	2.09232	0	0	0	0	1.34979	1.34979	2.09257	0	0	0	0	1.34979	2.09257	0	0	0	0	0	1.34979	0.01206212	0.0165449	0.00677185	0.00530884	0.0127742	0.00488949	0.0450808	0.0102829	0.0155536	0.00690849	0.00910407	0.00850432	0.0148598	0.0114914	0.00713815	0.0220922	0.0115821	0.00445886	0.0120017	0.0115584	0.00791667	0.0289652	0.0104481	0.0517294	0.00486115	0.0175752	0.0120638	0.00572582	0.00610643	0.0190226	0.00905057	0.0221847	0.00873446	0.0102598	0.0049051	0.00722373	0.00743555	0.0064562	0.00948804	0.00779373	0.00521268	0.01154	0.00856195	0.00354495	0.0120016	0.0135652	0.0119984	0.00503016	0.00449022	0.00760662	0.00415351	1	0.22334	0.468722	0.346259	0.204201	0.181018	0.162338	0.993067	0.272772	0.246312	0.774167	0	-1.87857	0	0	0.560641	0	-0.686144	0.1300697	0.03217058	0.04845181	0.1417345	8.698214	0.963044	1.02247	-0.1549	0.639292	-1.07693	-1.38442	0	0.438322	0.141735	0.13007	0.2718042	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1
230	-38479.89	-38436.17	-43.72003	2.91187	1.812883	0.7057543	6.477552	0.7892532	0.8585117	0.0206161	0.287766	0.147772	0.235198	0.226983	0.267816	0.395913	0.11049	0.250603	0.137288	0.1210666	3.05877	3.65309	2.33171	2.64205	2.46628	1.16667	2.45782	1.8146	1.99174	3.04147	-4.19812	1	1	5.06666	5.06666	5.06666	5.06666	1	1	1	5.06666	5.06666	5.06666	0	1	1	1	5.06666	5.06666	0	0	1	1	5.06666	5.06666	0	0	0	1	1	5.06666	0	0	0	0	1	5.06666	5.06666	0	0	0	0	1	5.06666	0	0	0	0	0	1	0.01785275	0.0279165	0.0111951	0.00675032	0.0114977	0.0109074	0.0742854	0.0227485	0.0313236	0.0103011	0.0189398	0.0123597	0.0189809	0.0139425	0.0145413	0.0418148	0.0219045	0.00373287	0.0133717	0.0258387	0.013617	0.022611	0.00889231	0.0697781	0.00964597	0.0330025	0.0237004	0.00861754	0.0116167	0.0202294	0.037063	0.00987338	0.0209521	0.0131109	0.0174057	0.0128698	0.00451319	0.011856	0.00838442	0.00788471	0.00850376	0.0188685	0.00626139	0.00828419	0.0260913	0.00610088	0.0085235	0.00594601	0.0127812	0.0109909	0.00597078	1	0.189662	0.451707	0.249785	0.19618	0.156811	0.172226	1.08656	0.253851	0.220813	1.35966	0	0	-0.862382	-1.15585	-0.625212	0	0	0.1422081	0.02469564	0.05688436	0.08708911	6.598619	0	-0.0226772	-1.8292	1.70577	0	0	1.62268	0	0.0870891	0.142208	0.2292972	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0
