Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
100	-38500.58	-38448.77	-51.80482	1.047034	0.7594081	0.3704646	1.905498	0.4399997	0.4820288	0.0752349	0.279236	0.163185	0.535025	0.137453	2.38128	0.439247	0.101271	0.572259	0.190299	0.3008411	3.63025	3.27145	2.57505	2.40374	2.682	1.94941	2.28199	2.19077	1.39304	3.17016	-3.510365	4.41814	4.39847	4.38107	4.38055	4.37591	0.290556	4.38076	4.41814	4.39847	4.37975	0.290959	0.290445	0	4.38076	4.41814	4.39847	0.29133	0.29133	0	0	4.38076	4.40301	4.38793	0.290995	0	0	0	4.38076	4.39581	0.291397	0	0	0	0	4.38076	4.38076	0.291573	0	0	0	0	4.38076	0.291573	0	0	0	0	0	4.38076	0.03551349	0.0383813	0.016318	0.0118824	0.018484	0.0153988	0.0762963	0.0450295	0.0654214	0.0166716	0.0189653	0.0132171	0.0275231	0.0456944	0.0198804	0.0774032	0.0424317	0.0085484	0.0252241	0.0929248	0.0497258	0.066325	0.0258242	0.10625	0.0202955	0.0464431	0.0586324	0.01777	0.0569409	0.07479	0.0257508	0.0109084	0.0433136	0.0391137	0.00743481	0.0247035	0.0324962	0.0125561	0.0178089	0.0124154	0.0246305	0.0180687	0.0402856	0.0231368	0.0499261	0.0490125	0.0245776	0.0230458	0.02099	0.0263472	0.0192612	1	0.211498	0.581078	0.316413	0.2326	0.189941	0.173795	1.13714	0.317789	0.217963	3.40514	0	-3.728	0	0	-3.9643	0	-3.37919	0.02207107	0.06091173	0.06040684	0.231903	2.206339	1.66862	-3.39675	0	0	0	0	0	-2.71029	0.231903	0.0220711	0.2539741	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1
110	-38503.97	-38457.12	-46.84436	1.17067	1.079137	0.4228789	2.244138	0.481699	0.5661019	0.0121663	0.545587	0.132962	0.28205	0.125352	1.35781	0.470239	0.0858466	0.519951	0.210351	0.1539724	2.65731	3.10355	2.23799	2.14192	3.06857	1.52669	2.6197	1.95259	1.27564	3.52445	-3.866483	4.9557	4.93193	4.91091	4.91029	4.90469	14.5617	4.91054	4.9557	4.93193	4.90933	14.5834	14.5556	0	4.91054	4.9557	4.93193	14.6035	14.6035	0	0	4.91054	4.93742	4.91921	14.5854	0	0	0	4.91054	4.92872	14.6071	0	0	0	0	4.91054	4.91054	14.6166	0	0	0	0	4.91054	14.6166	0	0	0	0	0	4.91054	0.0248733	0.0244	0.0157946	0.0081777	0.0221783	0.00738165	0.0633181	0.0226966	0.0220461	0.0232418	0.0206692	0.0171038	0.0173087	0.0178318	0.0224043	0.0582295	0.0330303	0.00771179	0.0217228	0.0317265	0.0303218	0.0352074	0.0126008	0.0943962	0.00757719	0.0319033	0.0468211	0.0156149	0.0489482	0.0567121	0.0295776	0.0130918	0.044389	0.025738	0.0386151	0.0142646	0.0272001	0.00812264	0.0104526	0.00689876	0.0214426	0.0378246	0.0211563	0.00896646	0.0341688	0.0206522	0.0280065	0.0206681	0.0194156	0.0106031	0.0164147	1	0.251992	0.597098	0.348258	0.220239	0.144334	0.190243	1.26407	0.321356	0.268613	0	2.36878	-3.70737	-1.75814	0	0	0	-3.64034	0.01091128	0.02428565	0.05944646	0.05481486	2.39811	2.74638	0	0	0	0	-2.81827	0	1.09012	0.0548149	0.0109113	0.06572615	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1
120	-38507.42	-38462.34	-45.07731	1.199837	0.8887456	0.4623234	2.11322	0.4697462	0.5017407	0.113655	0.327489	0.196518	0.349814	0.340827	3.35143	0.259322	0.0998807	1.27529	0.159202	0.2388729	3.5973	3.78482	2.53566	2.39712	2.61054	2.49452	2.16754	1.89232	1.699	3.31398	-3.691739	4.16407	4.14626	5.3659	5.36529	5.35983	5.35067	4.13023	4.16407	4.14626	5.36435	5.35778	5.3487	0	4.13023	4.16407	4.14626	5.36435	5.36435	0	0	4.13023	4.15038	5.37397	5.35843	0	0	0	4.13023	4.14386	5.36553	0	0	0	0	4.13023	5.36553	5.36865	0	0	0	0	4.13023	5.36865	0	0	0	0	0	4.13023	0.02962263	0.0364682	0.0172512	0.014845	0.0198464	0.0151464	0.0761831	0.0215608	0.0277306	0.0154423	0.0316092	0.0207407	0.0161449	0.0273894	0.0147504	0.0540007	0.0278542	0.00733729	0.0228419	0.040417	0.0250237	0.0801487	0.0260806	0.0687319	0.011719	0.0336545	0.050074	0.0115131	0.0412974	0.0774567	0.012871	0.0179258	0.0365973	0.0217955	0.0279703	0.0399867	0.00665234	0.0071	0.0153926	0.0234476	0.0255854	0.0291199	0.0223949	0.0185043	0.0313273	0.035395	0.0178605	0.0223209	0.0140584	0.0199888	0.0136386	1	0.267785	0.569405	0.327658	0.234422	0.133992	0.163114	1.24275	0.327434	0.262763	1.61424	1.93657	-3.92599	0	0	-0.235226	0	-3.24448	0.02350014	0.04483385	0.1041187	0.1413006	2.352092	0	0.61883	0	0	0	0	0.261662	0	0.141301	0.0235001	0.1648007	1	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0
130	-38492.28	-38436.82	-55.46033	1.16406	0.6857659	0.4200496	1.996732	0.4408814	0.4491448	0.0712432	0.445473	0.122723	0.432373	0.121691	0.448329	0.183305	0.109331	0.852858	0.200682	0.2357247	3.38758	3.75678	2.31175	2.166	2.57166	2.66367	2.02027	1.75633	1.97176	3.2717	-3.584475	2.27139	2.26049	11.6668	11.6313	11.1579	0.226271	2.1765	2.27139	2.26049	11.5704	0.265998	0.209209	0	2.1765	2.27139	2.26049	0.282773	0.282773	0	0	2.1765	2.26463	11.9571	0.268292	0	0	0	2.1765	2.25688	0.284617	0	0	0	0	2.1765	11.6458	0.288363	0	0	0	0	2.1765	0.288363	0	0	0	0	0	2.1765	0.03297673	0.0345355	0.0150651	0.0146472	0.0186553	0.00975962	0.0745049	0.0164147	0.0267395	0.0215128	0.013641	0.0130495	0.0179138	0.0223086	0.0139153	0.0683037	0.036284	0.0156392	0.0418725	0.0373064	0.0241139	0.0851778	0.0351208	0.0799761	0.0140883	0.0438792	0.0517402	0.0281401	0.038662	0.0686011	0.0264798	0.046059	0.0271429	0.0214499	0.0823103	0.0119135	0.0351036	0.0138174	0.0593215	0.0161005	0.0466527	0.0181293	0.031612	0.0932283	0.044971	0.0345128	0.0082092	0.0234207	0.017903	0.0196776	0.0146437	1	0.254449	0.539514	0.318974	0.185095	0.160444	0.169499	1.20407	0.306601	0.292096	3.50195	0.1065	-3.62174	-0.0708559	0	-1.70916	-0.0578535	-1.80828	0.001460763	0.04639718	0.05067293	0.11351	2.232456	1.75174	0	0	0	0	0	1.67723	-3.71156	0.11351	0.00146076	0.1149708	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1
140	-38484.12	-38438.26	-45.85794	1.703213	0.9430397	0.6184929	2.89439	0.675967	0.7722394	0.0278452	0.49427	0.15269	0.440518	0.156007	0.376989	0.143565	0.0847362	1.64431	0.262279	0.3981564	4.74124	3.30683	2.71439	2.22936	2.60855	1.45081	1.95154	1.91597	1.77583	3.9331	-3.921695	4.92337	4.89985	8.27231	8.27127	8.26186	0.533464	4.87869	4.92337	4.89985	8.26965	0.534256	0.533244	0	4.87869	4.92337	4.89985	0.534988	0.534988	0	0	4.87869	4.90528	8.28622	0.534328	0	0	0	4.87869	4.89667	0.53512	0	0	0	0	4.87869	8.27169	0.535467	0	0	0	0	4.87869	0.535467	0	0	0	0	0	4.87869	0.02353721	0.0353707	0.0198293	0.00934676	0.0136094	0.0139377	0.0769442	0.0101114	0.0149154	0.0150789	0.0167286	0.00925985	0.0192301	0.0162607	0.0115351	0.0448066	0.0277496	0.0174584	0.0421116	0.0278307	0.0195528	0.0558836	0.0186434	0.105942	0.0203111	0.0340969	0.0333286	0.00409863	0.0261459	0.0527336	0.0225466	0.0319606	0.0183501	0.0115464	0.00965154	0.0215831	0.0111895	0.0319941	0.00761307	0.036792	0.00566164	0.0216632	0.0122995	0.0109657	0.0306006	0.0275574	0.0210471	0.019206	0.00897604	0.0171544	0.0117842	1	0.214596	0.519671	0.292859	0.187416	0.155175	0.168554	1.13844	0.265228	0.253277	0	0.993494	-3.84688	0	0	0	0	-3.62545	0.05499562	0.04281878	0.06287026	0.06404832	3.292547	3.9685	0	0	0.221655	0	0.482411	0.527963	-2.7381	0.0640483	0.0549956	0.1190439	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1
150	-38493.81	-38454.77	-39.04395	1.467439	0.9156709	0.7127349	2.845997	0.6704437	0.7302289	0.0548449	0.300169	0.150157	0.214046	0.130387	0.277312	0.526606	0.0926111	0.440656	0.130475	0.3057108	3.69539	3.42184	2.58801	2.48461	2.44893	1.45702	3.22801	2.0332	1.89579	3.315	-3.917444	4.72669	4.70468	14.7874	14.7856	14.7692	1.87965	4.68488	4.72669	4.70468	14.7828	1.88237	1.8789	0	4.68488	4.72669	4.70468	1.88488	1.88488	0	0	4.68488	4.70977	14.8116	1.88262	0	0	0	4.68488	4.70171	1.88534	0	0	0	0	4.68488	14.7863	1.88653	0	0	0	0	4.68488	1.88653	0	0	0	0	0	4.68488	0.02363749	0.0239741	0.00684967	0.0102878	0.0209776	0.00812727	0.075718	0.0145813	0.0177002	0.0162087	0.0140583	0.0123599	0.0180826	0.0192764	0.0137156	0.0365304	0.0269445	0.0155006	0.0419518	0.0276846	0.0258401	0.0478265	0.0158637	0.041665	0.0104882	0.0266583	0.0341763	0.0162863	0.0609355	0.0449754	0.0236361	0.0322879	0.0216738	0.0136676	0.0132507	0.0267629	0.0104549	0.00474244	0.0286714	0.0232205	0.0303499	0.00548105	0.016061	0.0193412	0.0505346	0.0113428	0.0296122	0.0136505	0.0343686	0.0150751	0.00912038	1	0.235248	0.569859	0.329451	0.179928	0.17693	0.20321	1.15896	0.342105	0.255356	3.20467	2.67573	-3.43544	0	0	0	0	-3.53272	0.0642403	0.03864859	0.037377	0.05079241	3.151708	0	0	0	0.679227	0	0	1.14936	-2.0596	0.0507924	0.0642403	0.1150327	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	1
160	-38502.89	-38442.21	-60.68292	1.112148	0.7602333	0.3968545	1.665037	0.4255586	0.4553343	0.0781242	0.367984	0.135275	0.360146	0.331834	0.192876	0.414313	0.0989093	0.902221	0.326635	0.4890851	3.58049	2.72625	2.49766	2.48549	2.8014	1.7235	2.4197	2.21508	1.71992	3.09767	-3.442531	13.8527	12.6475	11.8318	10.6435	2.48905	0.00346086	3.55358	13.8527	12.6475	8.86618	1.03949	0.000216786	0	3.55358	13.8527	12.6475	8.86618	8.86618	0	0	3.55358	13.2478	27.4868	1.40582	0	0	0	3.55358	12.0804	11.1158	0	0	0	0	3.55358	11.1158	17.4753	0	0	0	0	3.55358	17.4753	0	0	0	0	0	3.55358	0.0380061	0.0322973	0.0127984	0.0138934	0.0408076	0.0103584	0.106711	0.015983	0.0248667	0.018575	0.0363509	0.022376	0.0279503	0.0284011	0.0224051	0.0666842	0.0423193	0.0213958	0.0796514	0.0777011	0.0620852	0.0830312	0.0296128	0.0871981	0.0159123	0.0492268	0.054637	0.0329683	0.0787772	0.119019	0.0173681	0.0160712	0.06323	0.0291154	0.0682714	0.0346657	0.0320406	0.0146551	0.0201274	0.059215	0.0327531	0.0264761	0.0324479	0.0269398	0.0590908	0.0345152	0.0213309	0.0353979	0.0328833	0.0584156	0.0135698	1	0.213572	0.403419	0.302582	0.16577	0.152091	0.157981	1.41693	0.255889	0.243044	2.61783	0	-3.04046	0	0	0	-2.04926	-3.93604	0.05842579	0.016781	0.05014118	0.09305163	2.154122	1.48282	2.52753	-1.45285	2.34856	0	3.58075	1.14041	0	0.0930516	0.0584258	0.1514774	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
170	-38488.64	-38435.35	-53.28204	1.407054	0.7936114	0.4642637	2.159661	0.4710367	0.5087039	0.087673	0.421768	0.142202	0.331844	0.106175	0.0870599	0.240493	0.102101	1.52395	0.1867	0.7116148	4.46924	3.05626	2.31174	2.72312	2.07098	1.91977	2.19075	1.66662	1.79003	2.61496	-3.62347	4.31224	4.29335	10.7735	10.7722	10.761	1.83195	4.27635	4.31224	4.29335	10.7703	1.83444	1.83125	0	4.27635	4.31224	4.29335	1.83674	1.83674	0	0	4.27635	4.29772	10.7901	1.83467	0	0	0	4.27635	4.2908	1.83716	0	0	0	0	4.27635	10.7727	1.83825	0	0	0	0	4.27635	1.83825	0	0	0	0	0	4.27635	0.03171555	0.047653	0.0249088	0.0190073	0.0264072	0.019429	0.115879	0.0238268	0.028778	0.0241467	0.01877	0.017632	0.0296967	0.028179	0.0207519	0.0619047	0.0409164	0.0128765	0.0464694	0.0717041	0.0376546	0.0598397	0.0267979	0.14497	0.0200419	0.0648441	0.0452267	0.0119733	0.0290416	0.0876434	0.0250216	0.019518	0.0333761	0.0222623	0.0122036	0.0118562	0.0455362	0.0134822	0.0112096	0.0163735	0.018592	0.0172582	0.028702	0.0304156	0.065975	0.0119772	0.0148489	0.0205628	0.0252009	0.0281833	0.00681295	1	0.19697	0.492951	0.270242	0.196568	0.105273	0.189648	1.06714	0.239562	0.242781	1.88889	3.21861	-3.08459	0	-1.87212	0	0	-3.32401	0.0128495	0.007921231	0.0845223	0.08043792	2.871276	0	1.45131	0	2.785	0	0	0.923918	-1.7688	0.0804379	0.0128495	0.09328742	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1
180	-38471.51	-38443.42	-28.08712	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0591171	0.464393	0.130829	0.354412	0.145575	0.0310596	0.610811	0.0888761	1.9999	0.160301	0.817606	4.33492	3.33751	2.37259	2.6884	2.42749	2.50599	2.99218	2.08012	1.51455	2.84465	-4.13595	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.01899787	0.0520072	0.0198342	0.0204568	0.0148655	0.0102532	0.046161	0.0107363	0.0152144	0.0125023	0.0184734	0.0161696	0.0256157	0.0419764	0.0084836	0.0328809	0.0193561	0.0055931	0.0287373	0.0233275	0.017381	0.0342537	0.0129464	0.0630635	0.0171904	0.035086	0.0253721	0.0206415	0.0115161	0.0857243	0.0158964	0.0150347	0.0225353	0.0122651	0.00399531	0.00898124	0.00913492	0.01375	0.00992424	0.0131868	0.0151443	0.0138154	0.0134884	0.0118041	0.0257882	0.010921	0.0101219	0.013027	0.00826968	0.0165392	0.00587454	1	0.286363	0.568248	0.351537	0.205473	0.174051	0.200556	1.1934	0.307025	0.291483	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
190	-38474.62	-38447.52	-27.09709	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0591166	0.489819	0.134895	0.328788	0.145949	0.0170166	0.0569256	0.0992776	0.5584	0.0792593	0.817606	4.00196	3.44944	2.80704	2.53293	2.76684	1.47397	2.2662	2.00268	2.15435	3.04318	-4.01719	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.02139352	0.0608623	0.0284498	0.011696	0.0137314	0.00633904	0.0490891	0.00937359	0.0157373	0.00897532	0.0196394	0.0180583	0.0175424	0.0271906	0.00968578	0.031464	0.0209337	0.0098541	0.0275674	0.0279672	0.0170886	0.0405385	0.0150153	0.0619638	0.0176687	0.0361834	0.0201415	0.0266423	0.0115147	0.0736002	0.0159012	0.0142165	0.0147437	0.0113076	0.00954847	0.0112044	0.00933109	0.0140509	0.00897774	0.0129832	0.0114757	0.0186699	0.0103748	0.0231916	0.0231058	0.00798617	0.00918648	0.013085	0.0151937	0.0180317	0.00356682	1	0.26124	0.634521	0.335827	0.213761	0.230741	0.163288	1.48812	0.341334	0.293145	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
200	-38485.12	-38458.56	-26.56377	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0149059	0.266555	0.14204	0.446522	0.197259	0.259322	0.354399	0.077569	1.12948	0.345152	0.817606	3.6629	3.20625	1.92803	2.23127	2.58837	1.41345	2.13574	2.45094	1.99835	2.69735	-4.039753	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.02091622	0.0515801	0.0239623	0.0113051	0.0123393	0.00620205	0.044154	0.00957645	0.0153714	0.00933702	0.0218522	0.0128768	0.0306815	0.0279768	0.00853859	0.0360074	0.0223894	0.010501	0.0323211	0.0263322	0.0208648	0.0297255	0.0147939	0.0707268	0.0154515	0.0406852	0.0196267	0.0213041	0.012133	0.0772226	0.0142422	0.0161076	0.0165581	0.0138932	0.00572845	0.0165265	0.00600603	0.0191962	0.00936089	0.0089856	0.0267234	0.0116064	0.0470405	0.027772	0.0199361	0.00994073	0.0148705	0.011582	0.0119595	0.0104039	0.00679318	1	0.253082	0.573066	0.367224	0.214624	0.164634	0.16624	1.12045	0.281195	0.311036	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
210	-38462.9	-38431.74	-31.16531	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0362976	0.257218	0.170348	0.276999	0.198138	0.377802	0.281987	0.116744	0.678662	0.264292	0.817606	2.65984	3.85105	2.54569	2.38348	2.86598	2.08352	3.22072	2.18568	2.01703	3.47699	-4.234408	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.01721652	0.0501365	0.0255927	0.0144788	0.0128354	0.00781666	0.0446213	0.0130036	0.0181047	0.00971116	0.0227278	0.0136325	0.0259254	0.0290978	0.0103554	0.0331996	0.018731	0.00948536	0.0312804	0.0261251	0.0161369	0.0390637	0.0146227	0.0709097	0.0118405	0.0444458	0.0230716	0.024405	0.0112904	0.0793817	0.0188087	0.0155766	0.0124653	0.0144499	0.00473207	0.00729878	0.00639958	0.0154585	0.00784737	0.0114305	0.0137211	0.00587992	0.0291441	0.00892842	0.0247186	0.0110795	0.0169115	0.0118094	0.0120223	0.0104203	0.00549493	1	0.276155	0.592228	0.359309	0.231272	0.170617	0.199485	1.30291	0.293692	0.297185	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
220	-38473	-38441.61	-31.38486	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0746781	0.451678	0.128656	0.344866	0.213547	0.162807	0.767046	0.11522	2.66107	0.113495	0.817606	2.86309	3.36372	2.36089	2.47225	2.69646	1.80746	1.95274	1.87252	1.25809	3.23581	-3.996504	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.02184066	0.0656762	0.0198433	0.0116435	0.0121493	0.00805638	0.0458951	0.010272	0.016073	0.0185717	0.0292673	0.0219097	0.0257628	0.0349536	0.00858126	0.0396178	0.0212457	0.00864849	0.0319387	0.0321188	0.0167147	0.0398857	0.0144171	0.0673668	0.0141685	0.0371005	0.0229149	0.0211197	0.0106753	0.0754695	0.0181	0.0158798	0.0148939	0.0128991	0.00202782	0.0076259	0.00413001	0.015067	0.00874101	0.0141718	0.0114778	0.0105041	0.0166489	0.014127	0.0221586	0.0107288	0.00994419	0.0144305	0.011025	0.0122144	0.00523444	1	0.22505	0.540969	0.333536	0.218605	0.161913	0.182004	1.36039	0.315369	0.243021	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
230	-38476.25	-38444.16	-32.08592	2.431422	1.113935	0.6014388	3.191811	0.7173219	0.7432099	0.0422365	0.243471	0.137068	0.334189	0.264013	0.287323	0.273168	0.117181	0.688598	0.207001	0.817606	4.31829	3.61754	2.54867	2.95135	2.18797	2.16779	2.27442	2.3455	1.93192	2.88018	-4.113179	5.81394	5.58584	18.5828	17.7779	9.68252	0.619293	3.28042	5.81394	5.58584	16.4699	6.72132	0.194571	0	3.28042	5.81394	5.58584	16.4699	16.4699	0	0	3.28042	5.69776	26.4472	7.62542	0	0	0	3.28042	5.47831	18.1038	0	0	0	0	3.28042	18.1038	21.877	0	0	0	0	3.28042	21.877	0	0	0	0	0	3.28042	0.01943545	0.0769677	0.0230536	0.0126178	0.0137605	0.00649831	0.0445318	0.0148193	0.0145558	0.0111374	0.0205335	0.0128718	0.0241848	0.0238566	0.0107101	0.0502798	0.0222271	0.0109548	0.0285401	0.0298539	0.0190137	0.0336732	0.0137457	0.0633878	0.0164051	0.0352299	0.0234512	0.0293011	0.0106591	0.0741364	0.0178412	0.0130128	0.0168061	0.0118763	0.00295261	0.0133402	0.00639188	0.0170383	0.0101758	0.0134195	0.00675186	0.0124664	0.0229286	0.0180234	0.0242507	0.0114282	0.0170277	0.0128458	0.00816323	0.0166092	0.00637758	1	0.263665	0.513687	0.331146	0.194755	0.195455	0.211625	1.37424	0.346021	0.297613	0	0	-3.33404	0	0	0	-0.856293	-3.15023	0.05109772	0.005693461	0.0655115	0.05038911	4.009417	1.68072	1.38707	-2.20121	3.06129	0	2.41209	1.70815	0	0.0503891	0.0510977	0.1014868	0	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0
