Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	diff_age_root_ingroup	kappa_mol[1]	kappa_mol[2]	kappa_mol[3]	kappa_mol[4]	kappa_mol[5]	kappa_mol[6]	kappa_mol[7]	kappa_mol[8]	kappa_mol[9]	kappa_mol[10]	ln_mean	m_w[1][1][1]	m_w[1][1][2]	m_w[1][1][3]	m_w[1][1][4]	m_w[1][1][5]	m_w[1][1][6]	m_w[1][1][7]	m_w[2][1][1]	m_w[2][1][2]	m_w[2][1][3]	m_w[2][1][4]	m_w[2][1][5]	m_w[2][1][6]	m_w[2][1][7]	m_w[3][1][1]	m_w[3][1][2]	m_w[3][1][3]	m_w[3][1][4]	m_w[3][1][5]	m_w[3][1][6]	m_w[3][1][7]	m_w[4][1][1]	m_w[4][1][2]	m_w[4][1][3]	m_w[4][1][4]	m_w[4][1][5]	m_w[4][1][6]	m_w[4][1][7]	m_w[5][1][1]	m_w[5][1][2]	m_w[5][1][3]	m_w[5][1][4]	m_w[5][1][5]	m_w[5][1][6]	m_w[5][1][7]	m_w[6][1][1]	m_w[6][1][2]	m_w[6][1][3]	m_w[6][1][4]	m_w[6][1][5]	m_w[6][1][6]	m_w[6][1][7]	m_w[7][1][1]	m_w[7][1][2]	m_w[7][1][3]	m_w[7][1][4]	m_w[7][1][5]	m_w[7][1][6]	m_w[7][1][7]	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	rho_b	rho_d	rho_e	rho_w	root_age	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]	speciation_rates[1]	speciation_rates[2]	total_speciation	use_phi_b[1]	use_phi_b[2]	use_phi_d[1]	use_phi_d[2]	use_phi_e[1]	use_phi_e[2]	use_phi_w[1]	use_phi_w[2]	use_sigma_b[1]	use_sigma_b[2]	use_sigma_d[1]	use_sigma_d[2]	use_sigma_e[1]	use_sigma_e[2]	use_sigma_w[1]	use_sigma_w[2]
1640	-38493.89	-38450.8	-43.08858	1.220391	0.6027403	0.3823883	1.868819	0.4014815	0.4297917	0.032864	0.309522	0.166988	0.268415	0.200898	0.539237	0.781919	0.0121593	3.79023	0.193132	0.2258693	3.09687	3.04876	2.47197	2.50858	2.97642	1.67045	2.50296	1.73196	1.72588	3.45264	-3.729079	1.82576	1.82247	5.56957	5.5693	5.56691	5.56289	1.81949	1.82576	1.82247	5.56889	5.56601	5.56203	0	1.81949	1.82576	1.82247	5.56889	5.56889	0	0	1.81949	1.82323	5.5731	5.56629	0	0	0	1.81949	1.82202	5.56941	0	0	0	0	1.81949	5.56941	5.57077	0	0	0	0	1.81949	5.57077	0	0	0	0	0	1.81949	0.02853692	0.0449509	0.0215353	0.0170229	0.0212208	0.012612	0.0645951	0.0134377	0.0282185	0.016142	0.0178967	0.0132063	0.0286257	0.026103	0.0228378	0.0471731	0.0256018	0.00831491	0.0458949	0.0548214	0.0354771	0.0403278	0.016901	0.0806653	0.0150941	0.0416234	0.0342	0.0256338	0.0286502	0.0747656	0.0682452	0.0189659	0.0164868	0.011303	0.00867903	0.0201155	0.0291396	0.011307	0.0220269	0.0215438	0.0189131	0.0213405	0.0253692	0.0174	0.0302978	0.00765335	0.00875498	0.0288313	0.0302887	0.0358626	0.00848827	1	0.302796	0.622382	0.380587	0.234286	0.203531	0.24025	1.37898	0.356881	0.333169	0.177836	1.29364	-1.05578	-1.45677	0	-1.24527	0	-1.36921	0.01576885	0.02994615	0.09718581	0.1059797	2.094688	0.499124	0	0	1.49319	-0.491455	1.33509	1.11873	0	0.10598	0.0157688	0.1217486	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0
1650	-38485.43	-38461.54	-23.89245	3.03291	1.740641	1.002616	4.382526	0.9942338	1.081519	0.0713576	0.279909	0.101301	0.349946	0.141946	0.388244	0.212722	0.102192	6.69012	0.23769	0.8235853	2.90081	3.10159	2.21355	2.85717	2.24946	1.58105	2.72227	1.85441	1.90763	2.90581	-4.60851	1.7191	1.71631	3.27084	3.2707	3.26944	3.26731	1.71378	1.7191	1.71631	3.27048	3.26896	3.26686	0	1.71378	1.7191	1.71631	3.27048	3.27048	0	0	1.71378	1.71695	3.27271	3.26911	0	0	0	1.71378	1.71593	3.27076	0	0	0	0	1.71378	3.27076	3.27148	0	0	0	0	1.71378	3.27148	0	0	0	0	0	1.71378	0.01184337	0.0477284	0.018888	0.0072286	0.0100465	0.00554102	0.0310266	0.00831284	0.00981464	0.00695698	0.00933363	0.00569083	0.0127875	0.0124355	0.0101817	0.0193527	0.0105594	0.00315402	0.0153182	0.016712	0.013158	0.0224756	0.010362	0.0205957	0.00366611	0.0116892	0.0158431	0.00815264	0.0149789	0.0379022	0.0119248	0.0097128	0.0093676	0.0108442	0.00917327	0.0044803	0.0106628	0.00600239	0.0166031	0.00491086	0.0108279	0.00805378	0.018015	0.0107949	0.0116329	0.012048	0.00639706	0.00871401	0.0083993	0.00874783	0.00551468	1	0.270879	0.528167	0.377076	0.237952	0.217703	0.217531	1.53468	0.30972	0.301665	1.07381	0.486791	-0.0515674	0	-1.74939	-1.80472	0	-1.2323	0.06539072	0.02741975	0.1499175	0.09711615	5.206111	1.02634	0	-0.42904	1.98425	0	-0.143627	0.646318	0	0.0971161	0.0653907	0.1625069	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0
1660	-38478.91	-38454.72	-24.19086	3.354831	2.694984	1.184044	5.360595	1.294362	1.354326	0.0250336	0.584339	0.126753	0.296824	0.174218	0.172914	0.226079	0.129106	13.9097	0.241873	0.8716452	3.60304	3.60256	2.102	3.21953	2.85505	1.60997	2.12547	2.21537	1.97703	2.76383	-4.630426	1.20348	1.20281	1.58799	1.58797	1.58776	4.53238	1.20221	1.20348	1.20281	1.58793	4.53317	4.53217	0	1.20221	1.20348	1.20281	4.53389	4.53389	0	0	1.20221	1.20297	1.5883	4.53324	0	0	0	1.20221	1.20272	4.53402	0	0	0	0	1.20221	1.58798	4.53436	0	0	0	0	1.20221	4.53436	0	0	0	0	0	1.20221	0.01158663	0.0236353	0.00933408	0.00874955	0.00465832	0.004121	0.028236	0.006251	0.00792132	0.00591625	0.00776965	0.00419345	0.00876147	0.0111859	0.00789371	0.0170286	0.0101307	0.00586001	0.0173344	0.00889342	0.00641052	0.0257594	0.00802775	0.0191625	0.00320472	0.0126717	0.0149417	0.0682854	0.0100651	0.027105	0.00452546	0.00564806	0.00824633	0.00501605	0.00713121	0.00389962	0.0129088	0.00658468	0.00621883	0.00791322	0.00395271	0.0131859	0.0055647	0.0133978	0.0126879	0.00310369	0.00385405	0.0115924	0.00294525	0.016163	0.00434403	1	0.275966	0.614646	0.406754	0.248678	0.23966	0.174931	1.5571	0.327423	0.315007	1.54121	1.76011	-1.48851	-1.56055	-0.638242	0	0	-0.421273	0.007572327	0.006275924	0.05386001	0.1172069	6.23224	1.81474	0	-1.93736	1.91082	0	0	0.278302	1.04915	0.117207	0.00757233	0.1247792	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1
1670	-38469.96	-38456.73	-13.23679	3.02076	1.462193	1.050934	5.2777	1.282192	1.435841	0.0498035	0.549671	0.200245	0.320002	0.306493	0.121604	0.433244	0.126076	4.82151	0.205446	0.1782649	3.21612	3.62293	1.89781	2.61209	2.71396	2.00457	3.06879	1.74697	1.52087	3.05461	-4.613807	2.22444	2.2191	2.91782	2.91764	2.91597	7.07628	2.21429	2.22444	2.2191	2.91735	7.08155	7.07482	0	2.21429	2.22444	2.2191	7.08642	7.08642	0	0	2.21429	2.22034	2.92028	7.08203	0	0	0	2.21429	2.21838	7.08729	0	0	0	0	2.21429	2.91771	7.0896	0	0	0	0	2.21429	7.0896	0	0	0	0	0	2.21429	0.01178079	0.0186345	0.00788712	0.00662651	0.00562778	0.00411749	0.0218287	0.0117505	0.0106543	0.00627022	0.0111416	0.00596836	0.00859637	0.0125204	0.00932041	0.0209639	0.0100304	0.00264711	0.0100111	0.0224877	0.0140839	0.0275789	0.00866052	0.0259882	0.0045113	0.0119717	0.0195574	0.00898427	0.0183071	0.023308	0.0138641	0.00920816	0.00638088	0.00934919	0.00830836	0.00494579	0.00431008	0.0053041	0.00303592	0.00440207	0.011703	0.00787835	0.0113714	0.00481505	0.0137252	0.00543458	0.0134731	0.0086272	0.00846077	0.0162229	0.00665276	1	0.257326	0.531393	0.310912	0.252061	0.12889	0.18305	1.4064	0.286429	0.282124	0	0	-1.94672	-1.5967	0	-1.87302	0	-1.81843	0.01604157	0.005359469	0.05426506	0.07615949	5.455965	0	0	0	1.95929	0	0	0.275867	0.887504	0.0761595	0.0160416	0.09220106	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1
1680	-38497.75	-38459.32	-38.43254	2.115831	1.038133	0.6400138	3.766397	1.110759	1.225933	0.0341961	0.232286	0.198007	0.716335	0.0693385	0.176889	0.146994	0.0873122	5.00553	0.12282	0.1910137	2.84316	3.54221	2.24387	2.82126	2.66094	1.29814	2.74599	1.61427	1.67462	3.0366	-4.387078	2.24678	2.24133	2.23649	2.23635	2.23506	2.23289	2.23641	2.24678	2.24133	2.23613	2.23457	2.23242	0	2.23641	2.24678	2.24133	2.23613	2.23613	0	0	2.23641	2.24259	2.2384	2.23473	0	0	0	2.23641	2.24059	2.23641	0	0	0	0	2.23641	2.23641	2.23714	0	0	0	0	2.23641	2.23714	0	0	0	0	0	2.23641	0.01477889	0.024726	0.0146043	0.00989911	0.00866197	0.0056831	0.0271296	0.00900237	0.0101707	0.00991918	0.027275	0.0179735	0.0139128	0.0141266	0.0103751	0.0434064	0.0104095	0.00440592	0.0150823	0.0246853	0.0122657	0.0442832	0.0175933	0.0322036	0.00635624	0.0161796	0.0277203	0.0187747	0.0263457	0.0297576	0.0179136	0.0198606	0.00689235	0.00943515	0.0121586	0.00596781	0.00740614	0.00387333	0.00240728	0.00771518	0.004558	0.0178117	0.0100894	0.0114245	0.0133719	0.0280465	0.0517563	0.0143573	0.00437436	0.00952402	0.00782109	1	0.274382	0.577792	0.379291	0.230606	0.165065	0.203512	1.28733	0.30086	0.281992	1.54691	0.130252	-1.3877	0	-0.617024	-1.88131	0	-1.84116	0.01572794	0.02664621	0.04160279	0.2429145	3.95741	0.334941	0	0	1.60599	-0.852867	0	0	0	0.242915	0.0157279	0.2586425	1	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0
1690	-38470.56	-38447.49	-23.07325	3.506739	2.098159	0.6635974	5.346479	1.453272	1.612433	0.0285767	0.267677	0.272767	0.325121	0.065017	0.140645	0.302972	0.100758	0.624392	0.304289	0.2730896	3.29267	3.24799	2.10519	2.45175	2.69995	2.73187	2.04295	2.03217	1.72394	3.77932	-4.769311	1.56327	1.59554	2.18225	2.24339	3.27976	18.3459	2.2181	1.56327	1.59554	2.35303	4.12133	37.8924	0	2.2181	1.56327	1.59554	2.35303	2.35303	0	0	2.2181	1.57752	1.75202	3.80836	0	0	0	2.2181	1.61409	2.2181	0	0	0	0	2.2181	2.2181	1.97114	0	0	0	0	2.2181	1.97114	0	0	0	0	0	2.2181	0.01008417	0.0160005	0.00764497	0.00339242	0.00506015	0.00320945	0.0160358	0.0039929	0.00688092	0.00490082	0.0127735	0.00792164	0.0109429	0.0119434	0.00747069	0.0297402	0.00908303	0.00367092	0.01479	0.0121758	0.00703721	0.0243142	0.00767826	0.0268869	0.00605428	0.0126549	0.012753	0.00753137	0.00983859	0.0292885	0.00567865	0.00763125	0.00747452	0.00618148	0.00308509	0.00431964	0.00861494	0.0123103	0.00238505	0.00587477	0.016243	0.00935596	0.00222321	0.00425528	0.00936652	0.0230288	0.00371601	0.00701721	0.00774213	0.00386979	0.00726488	1	0.288005	0.677816	0.366567	0.253201	0.172753	0.206967	1.49465	0.389853	0.326763	0	0.0443114	-1.05672	-1.39855	-0.643393	0	0.536759	-1.55112	0.09161059	0.009319626	0.01476537	0.1008123	5.619568	0	-1.44479	0	1.46658	0	0	0	0	0.100812	0.0916106	0.1924229	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0
1700	-38476.8	-38448.67	-28.12528	2.476774	1.675736	0.5471365	3.956415	1.14931	1.178354	0.0447361	0.567229	0.152058	0.440968	0.323744	0.0144938	0.47432	0.0536404	0.743407	0.304516	0.5893169	2.78811	2.87753	2.59881	2.8716	2.97191	1.59791	2.58481	1.89905	1.72701	3.01916	-4.397269	2.22248	2.20285	9.37346	9.2961	8.29814	0.97092	1.99231	2.22248	2.20285	9.16412	1.51475	0.782411	0	1.99231	2.22248	2.20285	1.7908	1.7908	0	0	1.99231	2.21174	10.0156	1.55086	0	0	0	1.99231	2.19447	1.82278	0	0	0	0	1.99231	9.32776	1.88859	0	0	0	0	1.99231	1.88859	0	0	0	0	0	1.99231	0.01462905	0.0116736	0.00547073	0.00426299	0.00709084	0.00470036	0.0209367	0.00800144	0.00734914	0.00672242	0.0143422	0.00761661	0.0108762	0.013267	0.00900556	0.0370973	0.01153	0.00176441	0.00810395	0.0106309	0.0098191	0.0339839	0.0144018	0.0359447	0.00897705	0.0265459	0.0197827	0.0149797	0.0117333	0.0352866	0.00504404	0.0184183	0.00734143	0.0148116	0.00884541	0.00603689	0.0111733	0.00659841	0.00280543	0.00535125	0.0056444	0.00767081	0.0305116	0.0137026	0.0137228	0.00920987	0.0152647	0.0114766	0.00613784	0.00790594	0.00627619	1	0.281414	0.626857	0.384606	0.229024	0.226096	0.19628	1.28977	0.363666	0.335618	0	0	-1.75453	-0.214115	0	-1.46287	-0.159563	-1.65741	0.132342	0.01656929	0.01330071	0.05604874	4.545732	0.912636	1.8366	-1.69601	1.82171	-1.45661	0	1.5437	-1.63263	0.0560487	0.132342	0.1883907	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1
1710	-38462.26	-38452.73	-9.530289	2.842025	2.9505	1.355033	5.613951	1.925977	1.9629	0.0435911	0.439642	0.15548	0.23751	0.12726	0.0089375	0.248924	0.0611907	1.12845	0.198373	0.9892302	3.97815	3.00597	2.96946	3.00048	2.20889	2.36512	2.49423	1.70833	1.48655	3.0179	-5.039804	1.86434	1.86086	1.85777	1.85768	1.85685	3.08614	1.85771	1.86434	1.86086	1.85753	3.08793	3.08564	0	1.85771	1.86434	1.86086	3.08958	3.08958	0	0	1.85771	1.86166	1.85899	3.08809	0	0	0	1.85771	1.86039	3.08988	0	0	0	0	1.85771	1.85771	3.09066	0	0	0	0	1.85771	3.09066	0	0	0	0	0	1.85771	0.007694251	0.00586518	0.0028629	0.00225643	0.00386185	0.00276273	0.0140437	0.00451281	0.0057816	0.00413223	0.00611192	0.00725373	0.00687933	0.00653081	0.00761324	0.0178321	0.00819524	0.00277894	0.0112501	0.0111797	0.00513943	0.0122961	0.0045126	0.0337588	0.0061297	0.0131544	0.0160335	0.00314397	0.0126098	0.0169473	0.00464954	0.00457343	0.00871594	0.00481188	0.00692467	0.00566948	0.00945431	0.00251445	0.00197865	0.00291308	0.00550551	0.00364794	0.00489424	0.0156086	0.00728798	0.00943332	0.00507547	0.0106404	0.00606483	0.00359604	0.00555033	1	0.296394	0.699191	0.422546	0.24049	0.170025	0.218498	1.41634	0.382528	0.384927	0.599017	0.982707	-0.0459973	0	0.913134	-1.50659	0	-1.41677	0.03884596	0.02747171	0.01597289	0.1565036	6.603182	0	-0.471241	-1.87942	1.95367	-1.47765	-0.969774	0	0.508785	0.156504	0.038846	0.1953495	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1
1720	-38472.92	-38466.6	-6.322292	3.401894	2.226451	1.20811	5.536796	1.788996	1.996744	0.0604874	0.399132	0.176682	0.255401	0.252472	0.0449032	0.457329	0.08891	1.77695	0.175675	1.463704	5.14284	3.20087	2.00664	2.41418	2.93229	1.49585	2.70879	2.28862	1.63768	3.58469	-5.034516	1.8091	1.80588	1.80302	1.80294	1.80218	4.88936	1.80297	1.8091	1.80588	1.80281	4.89206	4.88861	0	1.80297	1.8091	1.80588	4.89455	4.89455	0	0	1.80297	1.80662	1.80415	4.89231	0	0	0	1.80297	1.80544	4.895	0	0	0	0	1.80297	1.80297	4.89618	0	0	0	0	1.80297	4.89618	0	0	0	0	0	1.80297	0.007735044	0.00907663	0.00363826	0.00393075	0.00417219	0.00173129	0.0167433	0.00621333	0.00677808	0.0037058	0.0053866	0.00433082	0.00793328	0.00938163	0.00798478	0.0190545	0.0103103	0.00461304	0.0157592	0.0145209	0.00869654	0.0169582	0.00607777	0.0225659	0.00449282	0.0108392	0.0139073	0.00398964	0.0115118	0.0209088	0.00496702	0.00522429	0.00708433	0.00689758	0.00663125	0.00863569	0.00585626	0.00366777	0.00264348	0.00249116	0.00780346	0.00633452	0.00512759	0.00417897	0.0145894	0.0081872	0.00714744	0.00828142	0.00491605	0.00637027	0.00332034	1	0.301808	0.676197	0.401588	0.283262	0.268417	0.232783	1.29211	0.396017	0.373522	0	0	-1.27019	0	0.562815	-0.547582	0	-1.34835	0.02435039	0.02084268	0.02725467	0.1489385	7.0005	0	-1.49371	-1.33093	1.97334	-0.677197	0	0	0.998777	0.148938	0.0243504	0.1732888	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1
1730	-38470.77	-38457.93	-12.84235	2.248789	2.576906	1.041345	4.305805	1.408674	1.483872	0.0630955	0.370003	0.111039	0.540182	0.186403	0.0158942	0.247794	0.0825565	2.58186	0.208736	0.8935077	4.4338	3.57265	2.44989	2.96315	2.87059	1.19574	2.36584	2.03331	1.67091	2.98216	-4.81995	2.30703	2.30124	2.29612	2.29596	2.29459	5.75277	2.29603	2.30703	2.30124	2.29573	5.75725	5.75153	0	2.29603	2.30703	2.30124	5.76138	5.76138	0	0	2.29603	2.30258	2.29814	5.75766	0	0	0	2.29603	2.30046	5.76213	0	0	0	0	2.29603	2.29603	5.76409	0	0	0	0	2.29603	5.76409	0	0	0	0	0	2.29603	0.00958623	0.00791719	0.00503876	0.00458649	0.00671689	0.00297525	0.0185546	0.00689016	0.0141	0.00562899	0.00987494	0.00803588	0.00879043	0.0131896	0.00692149	0.0181854	0.0116337	0.00450042	0.0178191	0.00666362	0.00419251	0.0154379	0.0078681	0.0317735	0.00468506	0.0151216	0.0186543	0.00878582	0.0173268	0.0233519	0.00640196	0.0174322	0.0444909	0.0061952	0.00596771	0.00382304	0.00417979	0.00492214	0.00213503	0.00326969	0.00937623	0.0106911	0.0042288	0.00621782	0.0113353	0.00582339	0.00752016	0.0108642	0.00884104	0.00675235	0.00474663	1	0.29555	0.620619	0.380315	0.270311	0.203089	0.232179	1.51028	0.382138	0.334364	0	0	-1.01961	0	0	0	0	-1.90135	0.09650485	0.02802027	0.02035422	0.0744423	5.199313	0.593964	0	-0.916483	1.97682	-1.99459	0	0	0.920127	0.0744423	0.0965048	0.1709471	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	1
1740	-38475.63	-38465.07	-10.55962	2.626704	1.796542	1.602407	5.714544	1.550754	1.849008	0.0754179	0.479454	0.140509	0.291634	0.413567	0.0365362	0.395382	0.0864648	2.38329	0.334782	0.4155162	3.40745	3.76416	2.89392	2.35432	2.94562	1.96148	2.31094	2.06692	1.30735	3.11109	-4.82973	1.66183	1.6593	1.65705	1.65698	1.65638	2.62456	1.65701	1.66183	1.6593	1.65688	2.6258	2.62422	0	1.65701	1.66183	1.6593	2.62695	2.62695	0	0	1.65701	1.65988	1.65794	2.62592	0	0	0	1.65701	1.65895	2.62716	0	0	0	0	1.65701	1.65701	2.6277	0	0	0	0	1.65701	2.6277	0	0	0	0	0	1.65701	0.00949293	0.0175436	0.00891439	0.00362997	0.00561993	0.00351668	0.0195889	0.00540547	0.00762313	0.00349452	0.00538742	0.00428873	0.00944334	0.00927925	0.00670204	0.0111761	0.00880504	0.0027476	0.00816837	0.0144893	0.00988712	0.0206612	0.0111688	0.0323726	0.00574826	0.0168374	0.0183173	0.00671482	0.0113266	0.0157625	0.0113831	0.0121037	0.00792249	0.00904882	0.0109145	0.00512938	0.0163769	0.00305015	0.00500501	0.00446462	0.00959112	0.00679043	0.013931	0.00355656	0.0225698	0.00507449	0.0130536	0.00743082	0.01597	0.00366319	0.00465015	1	0.299021	0.664851	0.387109	0.259003	0.137636	0.237999	1.36724	0.31779	0.328893	0	0	-1.72759	0	0	0	0	-1.15523	0.02624641	0.01209079	0.02615087	0.131834	6.130061	0	0	-1.14373	1.96611	0	0	0	0.460888	0.131834	0.0262464	0.1580805	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1
1750	-38473.99	-38463.64	-10.34509	2.570901	2.532755	1.126657	4.978246	1.610902	1.68036	0.00471752	0.629902	0.108265	0.352628	0.142142	0.197895	0.410259	0.0927086	0.501025	0.234089	1.402163	3.1851	3.0762	2.95773	2.83382	2.16949	1.53462	1.9141	2.12864	1.64819	2.57748	-4.935715	2.04658	2.04218	2.03829	2.03817	2.03713	2.03538	2.03822	2.04658	2.04218	2.03799	2.03674	2.035	0	2.03822	2.04658	2.04218	2.03799	2.03799	0	0	2.03822	2.0432	2.03983	2.03686	0	0	0	2.03822	2.04159	2.03822	0	0	0	0	2.03822	2.03822	2.03881	0	0	0	0	2.03822	2.03881	0	0	0	0	0	2.03822	0.008538307	0.0130766	0.00667969	0.00343961	0.00554943	0.00251749	0.0195066	0.00400091	0.00798006	0.00408466	0.00718513	0.00687928	0.0104813	0.0117131	0.00676282	0.0106067	0.00969734	0.00265857	0.00972155	0.0120944	0.00698561	0.01535	0.00757797	0.0281943	0.00533737	0.017498	0.0191669	0.0115152	0.0143093	0.0199881	0.00628244	0.00426598	0.0131632	0.00954753	0.00418393	0.00625165	0.00782831	0.00392303	0.00211551	0.0066419	0.00313858	0.0107808	0.00378744	0.0079623	0.020589	0.00339825	0.00734297	0.00646163	0.00358381	0.00671319	0.00410715	1	0.301384	0.66163	0.389878	0.253569	0.216274	0.22955	1.59866	0.359096	0.329466	0.827881	0.917597	-1.39373	-0.273706	0.258396	0	0	-1.62889	0.1099056	0.02433443	0.04096486	0.1061085	6.380408	0	0	-1.38292	1.80959	-0.228133	-1.23603	0	0	0.106109	0.109906	0.2160141	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0
1760	-38466.41	-38440.87	-25.54084	2.808955	3.142812	2.197373	5.495432	2.078413	2.225631	0.00205249	0.295921	0.13926	0.294219	0.286654	0.278556	0.755601	0.106295	0.466441	0.168987	0.1446409	2.95067	3.9484	2.45882	2.91309	2.61522	2.62849	2.22729	1.95357	2.32072	3.66563	-4.910551	1	1	1	1	1	3.93172	1	1	1	1	3.93172	3.93172	0	1	1	1	3.93172	3.93172	0	0	1	1	1	3.93172	0	0	0	1	1	3.93172	0	0	0	0	1	1	3.93172	0	0	0	0	1	3.93172	0	0	0	0	0	1	0.008755888	0.0163652	0.00689022	0.00388443	0.00574172	0.00334092	0.0194314	0.00478564	0.00441443	0.00363592	0.0047748	0.00287704	0.00935199	0.0104649	0.00600337	0.0111631	0.00974954	0.00339212	0.0140235	0.00797425	0.00534543	0.0143322	0.00633762	0.0570516	0.00609937	0.0141693	0.0190448	0.00376865	0.0172445	0.0180042	0.00545891	0.00726571	0.014163	0.00750727	0.00391133	0.000916138	0.00441345	0.00219179	0.00813959	0.0059649	0.00450826	0.00596786	0.00668684	0.00340296	0.0227779	0.0220438	0.00344184	0.0099803	0.00362519	0.00432188	0.00690794	1	0.244481	0.526706	0.347595	0.228677	0.168383	0.174498	1.29639	0.307097	0.320232	1.76744	0	0	-1.19934	0.363951	0	0	0	0.05466326	0.01128041	0.0266676	0.2087788	5.640073	1.10958	0	-1.16256	1.91699	0	0.766177	0	1.36908	0.208779	0.0546633	0.2634421	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1
1770	-38473.25	-38456.77	-16.47301	2.573134	2.951543	1.641415	5.408082	1.790791	1.882243	0.00113616	0.447256	0.168918	0.955519	0.132981	0.192609	0.451053	0.0161305	3.78549	0.297503	1.054091	2.79879	3.17521	2.24074	2.80816	2.54216	1.94999	2.10006	1.79999	1.63371	2.74745	-4.822336	1	1	2.95484	2.95484	2.95484	13.0225	1	1	1	2.95484	13.0225	13.0225	0	1	1	1	13.0225	13.0225	0	0	1	1	2.95484	13.0225	0	0	0	1	1	13.0225	0	0	0	0	1	2.95484	13.0225	0	0	0	0	1	13.0225	0	0	0	0	0	1	0.009563388	0.0200302	0.0104248	0.00424696	0.00401601	0.00265833	0.0192025	0.00432017	0.00661627	0.00561243	0.00536115	0.00398107	0.00756864	0.00882695	0.00517577	0.0133612	0.0138171	0.00201658	0.00818261	0.006767	0.00539107	0.0160501	0.00650899	0.0415112	0.00530559	0.0166889	0.0222639	0.00600084	0.015416	0.0199493	0.00967394	0.0147502	0.0195003	0.0112453	0.0107003	0.00173691	0.0050109	0.00386892	0.00543329	0.00588963	0.00597547	0.00639696	0.0133681	0.00908112	0.0215697	0.011856	0.0068539	0.0087214	0.00549779	0.0100509	0.00511118	1	0.270967	0.519053	0.322634	0.219573	0.189256	0.195968	1.14725	0.34546	0.274506	0	0.250716	-1.34298	-1.36582	0	0	0	0	0.05246475	0.01480459	0.09615367	0.06342274	6.462172	1.78513	-0.324153	-0.337794	1.15149	0	0.887607	1.08344	1.48324	0.0634227	0.0524648	0.1158875	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1
