Iteration	Replicate_ID	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	extinction[1]	extinction[2]	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]	transition_rates[1]	transition_rates[2]
4934	0	-1701.54	-1701.622	0.08172506	0.115702	-0.0209253	0.174234	9.01283	0.858122	0.141878	0.289936	8.9919	0.00292603	4.00438e-05
4935	1	-1581.389	-1592.264	10.87468	0.196394	0.0785858	0.0239335	0.0919795	0.534313	0.465687	0.220328	0.170565	0.000789303	0.00227118
4936	0	-1700.468	-1700.485	0.01727442	0.133732	0.00597848	0.174234	9.01794	0.858122	0.141878	0.307966	9.02392	0.00292603	4.00438e-05
4937	1	-1581.565	-1592.818	11.25341	0.187362	0.0785858	0.00813893	0.0919795	0.260211	0.739789	0.195501	0.170565	0.00187795	0.0058698
4938	0	-1701.313	-1701.076	-0.236222	0.140648	0.0233962	0.174234	9.01794	0.858122	0.141878	0.314881	9.04133	0.00423799	4.00438e-05
4939	1	-1579.625	-1591.353	11.72877	0.19389	0.050021	0.00742115	0.102327	0.260211	0.739789	0.201311	0.152348	0.00210466	0.00332085
4940	0	-1701.991	-1700.621	-1.370016	0.167231	0.0058205	0.174234	9.00256	0.858122	0.141878	0.341464	9.00838	0.0102679	6.26024e-05
4941	1	-1581.645	-1593.74	12.09556	0.173203	0.0772135	0.00742115	0.077714	0.260211	0.739789	0.180624	0.154927	0.00210466	0.00332085
4942	0	-1702.351	-1700.823	-1.528789	0.0877636	-0.0252579	0.22226	8.98224	0.858122	0.141878	0.310024	8.95698	0.0102679	0.000176411
4943	1	-1582.997	-1595.234	12.23752	0.165033	0.0772135	0.00836196	0.077714	0.0709756	0.929024	0.173395	0.154927	0.00210466	0.00205972
4944	0	-1699.768	-1698.297	-1.47102	0.125418	-0.00463778	0.22226	9.01501	0.858122	0.141878	0.347678	9.01037	0.00922691	0.000176411
4945	1	-1580.282	-1592.408	12.12648	0.211199	0.0581801	0.00639053	0.0967473	0.14334	0.85666	0.217589	0.154927	0.00210466	0.00168111
4946	0	-1701.659	-1699.445	-2.21368	0.125418	0.0360237	0.22226	8.95339	0.858122	0.141878	0.347678	8.98942	0.0135275	0.000176411
4947	1	-1582.643	-1593.402	10.75869	0.210418	0.0581801	0.00717146	0.0967473	0.449143	0.550857	0.217589	0.154927	0.00460039	0.00634975
4948	0	-1700.083	-1697.866	-2.216687	0.125418	0.00594559	0.22226	8.95339	0.858122	0.141878	0.347678	8.95934	0.0135275	0.000212781
4949	1	-1580.4	-1592.479	12.07912	0.205316	0.0581801	0.00342853	0.0967473	0.377102	0.622898	0.208745	0.154927	0.000763065	0.00709276
4950	0	-1700.134	-1697.924	-2.209553	0.124321	-0.0104264	0.22226	8.94381	0.858122	0.141878	0.346581	8.93338	0.0135275	0.000212781
4951	1	-1581.78	-1594.359	12.57856	0.222178	0.0394547	0.00173942	0.0967473	0.377102	0.622898	0.223917	0.136202	0.00212327	0.00709276
4952	0	-1700.176	-1698.587	-1.589421	0.0945529	-0.00342678	0.232533	8.89266	0.858122	0.141878	0.327086	8.88924	0.0101142	0.000212781
4953	1	-1578.701	-1592.632	13.93113	0.19175	0.0492605	0.00140955	0.0967473	0.377102	0.622898	0.19316	0.146008	0.00116712	0.00196246
4954	0	-1701.62	-1700.345	-1.274496	0.16038	0.0331714	0.166706	8.86588	0.138728	0.861272	0.327086	8.89905	0.0100317	0.000408466
4955	1	-1580.006	-1594.28	14.27403	0.179335	0.0455329	0.00110826	0.0967473	0.540521	0.459479	0.180443	0.14228	0.00111874	0.00196246
4956	0	-1701.654	-1699.554	-2.099797	0.153593	0.0426495	0.200065	8.8564	0.0445068	0.955493	0.353658	8.89905	0.0134633	0.000213607
4957	1	-1579.11	-1592.104	12.9946	0.209187	0.053045	0.00239806	0.0967473	0.540521	0.459479	0.211585	0.149792	0.00111874	0.00366074
4958	0	-1699.742	-1698.92	-0.8217396	0.0764649	0.0170476	0.277193	8.882	0.0260004	0.974	0.353658	8.89905	0.00427103	0.000213607
4959	1	-1579.868	-1593.3	13.43104	0.193905	0.0552355	0.000875303	0.0967473	0.540521	0.459479	0.19478	0.151983	0.00111874	0.00731955
4960	0	-1698.411	-1698.226	-0.185422	0.110722	-0.016812	0.193952	8.91586	0.0260004	0.974	0.304674	8.89905	0.00365904	5.95228e-05
4961	1	-1579.466	-1593.273	13.80729	0.1943	0.0552355	0.000479522	0.0967473	0.388643	0.611357	0.19478	0.151983	0.00240879	0.00731955
4962	0	-1699.319	-1699.104	-0.2154496	0.15193	-0.0345861	0.137804	8.93363	0.0260004	0.974	0.289734	8.89905	0.00606198	5.95228e-05
4963	1	-1578.945	-1593.145	14.20042	0.197483	0.0652098	0.000824517	0.0967473	0.376176	0.623824	0.198308	0.161957	0.00240879	0.00150422
4964	0	-1698.059	-1697.807	-0.2522798	0.159686	0.0267074	0.137804	8.92319	0.0277917	0.972208	0.29749	8.9499	0.00606198	9.31806e-05
4965	1	-1581.099	-1595.003	13.90377	0.195102	0.0917268	0.000580135	0.0967473	0.0871286	0.912871	0.195682	0.188474	0.00394154	0.00288806
4966	0	-1697.197	-1696.712	-0.4856322	0.128444	-0.0166975	0.170203	8.96861	0.0277917	0.972208	0.298646	8.95191	0.00606198	0.000167623
4967	1	-1577.696	-1592.27	14.57405	0.212049	0.0457311	0.00044919	0.0985346	0.22889	0.77111	0.212499	0.144266	0.00252351	0.00288806
4968	0	-1698.523	-1698.884	0.3605403	0.103769	-0.00827526	0.167907	8.96861	0.0277917	0.972208	0.271676	8.96033	0.00188213	0.000121007
4969	1	-1579.089	-1593.894	14.80476	0.180054	0.0578091	0.000387558	0.0985346	0.616313	0.383687	0.180441	0.156344	0.00252351	0.00288806
4970	0	-1700.727	-1698.977	-1.750105	0.175686	-0.0296123	0.135282	8.97501	0.0277917	0.972208	0.310968	8.94539	0.0143804	0.000164413
4971	1	-1580.04	-1594.081	14.04092	0.22903	0.0578091	0.000506796	0.0985346	0.616313	0.383687	0.229537	0.156344	0.00252351	0.00434632
4972	0	-1698.411	-1698.073	-0.3376285	0.175686	-0.00388466	0.135282	8.96731	0.0277917	0.972208	0.310968	8.96343	0.00628027	0.000178447
4973	1	-1579.582	-1593.49	13.90798	0.222965	0.0625753	0.000443835	0.0985346	0.415917	0.584083	0.223409	0.16111	0.00252351	0.00584853
4974	0	-1697.487	-1697.698	0.2108648	0.159288	-0.000658671	0.14968	8.97816	0.27289	0.72711	0.308968	8.9775	0.00258535	0.000178447
4975	1	-1579.925	-1593.594	13.66899	0.192443	0.0625753	0.000471728	0.0985346	0.287028	0.712972	0.192915	0.16111	0.00226142	0.00796846
4976	0	-1698.054	-1698.264	0.2094268	0.159288	0.019881	0.14968	8.97435	0.27289	0.72711	0.308968	8.99423	0.00258535	0.000178447
4977	1	-1577.385	-1592.157	14.77179	0.19165	0.0625753	0.00040103	0.0985346	0.187504	0.812496	0.192051	0.16111	0.00226142	0.00261478
4978	0	-1699.719	-1698.941	-0.778353	0.12216	0.0236929	0.141174	8.9354	0.457772	0.542228	0.263334	8.95909	0.00962569	8.43438e-05
4979	1	-1578.421	-1592.408	13.98605	0.216421	0.0627323	0.00066882	0.0985346	0.362729	0.637271	0.21709	0.161267	0.00220848	0.00352998
4980	0	-1701.066	-1700.264	-0.8023019	0.12216	0.0365568	0.141174	8.88235	0.457772	0.542228	0.263334	8.91891	0.00962569	0.000281108
4981	1	-1578.178	-1592.166	13.98768	0.213533	0.0627323	0.000711958	0.0985346	0.362729	0.637271	0.214245	0.161267	0.00191705	0.00352998
4982	0	-1697.984	-1697.519	-0.4651422	0.160643	-0.0140644	0.102692	8.93297	0.434966	0.565034	0.263334	8.91891	0.00962569	0.000140525
4983	1	-1579.217	-1591.965	12.74729	0.211342	0.0627323	0.00270196	0.0985346	0.388557	0.611443	0.214044	0.161267	0.0013886	0.00352998
4984	0	-1699.498	-1698.309	-1.189372	0.164321	0.0181335	0.102692	8.99163	0.299755	0.700245	0.267013	9.00976	0.0135148	0.000219289
4985	1	-1581.074	-1593.221	12.14739	0.209803	0.0370908	0.00424125	0.0985346	0.388557	0.611443	0.214044	0.135625	0.000793929	0.0059676
4986	0	-1700.369	-1700.232	-0.1369509	0.104319	0.000268791	0.162694	9.00003	0.147805	0.852195	0.267013	9.0003	0.00470532	0.00037748
4987	1	-1580.855	-1592.903	12.04793	0.200241	0.0533175	0.00256483	0.0985346	0.388557	0.611443	0.202806	0.151852	0.00390192	0.0059676
4988	0	-1698.288	-1698.163	-0.1245013	0.11044	0.0136225	0.162694	8.96958	0.106026	0.893974	0.273134	8.9832	0.00470532	0.000206895
4989	1	-1578.649	-1591.681	13.03277	0.199858	0.0533175	0.00294787	0.0985346	0.241937	0.758063	0.202806	0.151852	0.000835313	0.00260467
4990	0	-1696.78	-1696.578	-0.2020341	0.13682	-0.00648657	0.162694	8.98968	0.0239836	0.976016	0.299514	8.9832	0.00470532	0.000110184
4991	1	-1578.837	-1592.133	13.29606	0.199952	0.0434815	0.00209303	0.0985346	0.312829	0.687171	0.202045	0.142016	0.00169279	0.00260467
4992	0	-1697.182	-1696.981	-0.2012542	0.13682	-0.0134898	0.162694	8.98968	0.168343	0.831657	0.299514	8.9762	0.00470532	0.000110184
4993	1	-1579.799	-1592.425	12.62615	0.213171	0.0434815	0.00254937	0.0985346	0.312829	0.687171	0.21572	0.142016	0.00159798	0.00502861
4994	0	-1698.393	-1696.948	-1.445823	0.13722	-0.0115147	0.155996	8.96238	0.194256	0.805744	0.293216	8.95086	0.0120934	0.000236793
4995	1	-1579.011	-1591.973	12.96251	0.204357	0.0434815	0.00204723	0.0985346	0.124061	0.875939	0.206404	0.142016	0.00274661	0.00346322
4996	0	-1698.756	-1698.071	-0.6855981	0.153994	0.00535427	0.147929	8.96238	0.704654	0.295346	0.301922	8.96773	0.00787039	0.000236793
4997	1	-1582.41	-1597.21	14.80035	0.183734	0.119141	0.00131125	0.0228747	0.197841	0.802159	0.185045	0.142016	0.00239896	0.00482495
4998	0	-1699.994	-1698.909	-1.084254	0.176837	0.0210542	0.14152	8.96238	0.324186	0.675814	0.318357	8.98343	0.0101893	0.000138338
4999	1	-1582.037	-1596.564	14.52694	0.195565	0.119141	0.00171681	0.0228747	0.197841	0.802159	0.197282	0.142016	0.00239896	0.0044811
5000	0	-1698.67	-1699.04	0.3700437	0.144504	0.0200736	0.173853	9.01447	0.400579	0.599421	0.318357	9.03454	0.000628032	0.000138338
5001	1	-1585.036	-1599.297	14.26123	0.227581	0.119141	0.00171681	0.0228747	0.663555	0.336445	0.229297	0.142016	0.00239896	0.00514076
5002	0	-1698.51	-1698.464	-0.04566664	0.160538	0.0142129	0.157819	8.98383	0.424068	0.575932	0.318357	8.99804	0.00363279	0.000107582
5003	1	-1586.108	-1598.646	12.53776	0.212952	0.119141	0.00407423	0.0228747	0.663555	0.336445	0.217026	0.142016	0.00239896	0.0103704
5004	0	-1698.803	-1698.836	0.03363156	0.122508	-0.0189803	0.204688	9.01703	0.307663	0.692337	0.327196	8.99804	0.00153657	8.50259e-05
5005	1	-1582.637	-1596.606	13.96888	0.193964	0.118948	0.00288773	0.0209788	0.496869	0.503131	0.196851	0.139927	0.000781776	0.0069081
5006	0	-1698.733	-1697.675	-1.058732	0.127239	0.0202812	0.204688	9.01703	0.484972	0.515028	0.331927	9.03731	0.00762416	0.00013881
5007	1	-1580.772	-1595.546	14.77413	0.184397	0.0937827	0.00151062	0.0209788	0.176029	0.823971	0.185907	0.114761	0.00402332	0.00422807
5008	0	-1698.123	-1697.634	-0.4887883	0.130054	0.00873865	0.204688	9.04649	0.484972	0.515028	0.334742	9.05523	0.00428573	0.00013881
5009	1	-1582.084	-1597.307	15.22305	0.172429	0.100475	0.00248469	0.0209788	0.421623	0.578377	0.174914	0.121453	0.000966132	0.00189542
5010	0	-1699.834	-1699.375	-0.4582954	0.110161	-0.0251992	0.204688	9.09605	0.484972	0.515028	0.314849	9.07086	0.00428573	0.000273737
5011	1	-1578.579	-1598.18	19.60096	0.170609	0.0992009	0.00285085	0.000245155	0.238736	0.761264	0.17346	0.099446	0.00177987	0.00189542
5012	0	-1698.625	-1698.319	-0.3065384	0.146671	-0.0251992	0.160355	9.09605	0.131362	0.868638	0.307026	9.07086	0.00505336	0.000178214
5013	1	-1581.343	-1595.919	14.57614	0.192662	0.071866	0.00419612	0.00689894	0.251769	0.748231	0.196859	0.0787649	0.00177987	0.00994732
5014	0	-1698.31	-1698.878	0.5678502	0.140532	-0.0188083	0.160355	9.08966	0.131362	0.868638	0.300887	9.07086	0.000167597	0.00018196
5015	1	-1572.213	-1595.849	23.63635	0.215645	0.0914567	0.00224001	3.7856e-06	0.355732	0.644268	0.217885	0.0914605	0.00177987	0.00322316
5016	0	-1701.051	-1702.046	0.9947097	0.166346	-0.0442645	0.113062	9.08966	0.161127	0.838873	0.279408	9.0454	0.000164548	0.00018196
5017	1	-1576.374	-1596.999	20.62438	0.223595	0.103417	0.00246618	1.15481e-05	0.355732	0.644268	0.226061	0.103429	0.00128359	0.0131041
5018	0	-1701.823	-1702.975	1.152179	0.150393	-0.050072	0.100639	9.08966	0.161127	0.838873	0.251032	9.03959	0.000545844	0.00018196
5019	1	-1575.135	-1595.535	20.40026	0.18849	0.0865298	0.00602001	1.15481e-05	0.355732	0.644268	0.19451	0.0865414	0.00209282	0.0103517
5020	0	-1701.113	-1702.094	0.9816606	0.178571	-0.0394586	0.0517468	9.07905	0.301514	0.698486	0.230317	9.03959	0.00587573	0.000131645
5021	1	-1572.651	-1595.071	22.41996	0.194846	0.108529	0.00609029	1.98101e-06	0.355732	0.644268	0.200936	0.108531	0.000528928	0.0088993
5022	0	-1699.292	-1700.178	0.8867777	0.202731	0.00218428	0.0517468	9.05986	0.224737	0.775263	0.254478	9.06205	0.00587573	0.000101677
5023	1	-1574.485	-1597.277	22.79189	0.193685	0.0962167	0.00995412	2.14691e-06	0.355732	0.644268	0.203639	0.0962188	0.00322739	0.00141543
5024	0	-1702.758	-1699.58	-3.177642	0.190606	-0.0225832	0.0638719	9.08463	0.224737	0.775263	0.254478	9.06205	0.0279068	9.95405e-05
5025	1	-1572.87	-1596.353	23.48317	0.196156	0.0887466	0.00748366	1.30358e-06	0.355732	0.644268	0.203639	0.0887479	0.00322739	0.00240918
5026	0	-1699.521	-1700.83	1.308241	0.203841	-0.00666001	0.0591067	9.07243	0.217009	0.782991	0.262947	9.06577	0.00243686	0.000171543
5027	1	-1578.478	-1594.904	16.42624	0.197043	0.0884003	0.0130908	0.000347626	0.366479	0.633521	0.210133	0.0887479	0.00322739	0.00744475
5028	0	-1699.513	-1700.907	1.393609	0.189026	0.00778446	0.0325863	9.05492	0.503224	0.496776	0.221612	9.0627	0.00634583	0.000171543
5029	1	-1575.786	-1595.092	19.30628	0.183536	0.0964723	0.0165805	1.5873e-05	0.610484	0.389516	0.200117	0.0964882	0.00285772	0.00744475
5030	0	-1701.61	-1699.878	-1.731843	0.197653	0.00778446	0.0256723	9.05492	0.0762979	0.923702	0.223325	9.0627	0.0256136	0.000101621
5031	1	-1583.33	-1597.299	13.96934	0.180602	0.0926135	0.0246942	0.00387472	0.604398	0.395602	0.205296	0.0964882	0.00491647	0.00204229
5032	0	-1699.19	-1701.108	1.918604	0.185899	0.0080729	0.0256723	9.08858	0.0762979	0.923702	0.211571	9.09666	0.00504305	5.80413e-05
5033	1	-1581.079	-1595.267	14.18742	0.193089	0.0730443	0.0246942	0.0027407	0.689416	0.310584	0.217783	0.075785	0.00143649	0.00729919
5034	0	-1698.314	-1701.012	2.69819	0.193684	0.00548109	0.0178869	9.09118	0.0762979	0.923702	0.211571	9.09666	0.00256655	0.000140547
5035	1	-1582.556	-1594.712	12.15633	0.204386	0.0419804	0.0133975	0.0611336	0.7145	0.2855	0.217783	0.103114	0.00143649	0.00289366
5036	0	-1699.523	-1701.202	1.678567	0.166403	-0.0210292	0.0486751	9.09118	0.0762979	0.923702	0.215078	9.07015	0.00256655	0.000169174
5037	1	-1581.016	-1595.06	14.04432	0.211033	0.0705973	0.00793435	0.0161266	0.0314924	0.968508	0.218968	0.086724	0.00221529	0.00289366
5038	0	-1698.447	-1699.451	1.003817	0.175368	-0.0019334	0.0521264	9.06295	0.0762979	0.923702	0.227495	9.06101	0.0057368	0.000169174
5039	1	-1582.993	-1595.761	12.76786	0.204637	0.0494301	0.00797153	0.0405041	0.0314924	0.968508	0.212609	0.0899341	0.00418284	0.00289366
5040	0	-1698.757	-1699.293	0.5353216	0.14331	-0.0078553	0.084256	9.02892	0.0762979	0.923702	0.227566	9.02107	0.0057368	0.000147282
5041	1	-1581.614	-1595.697	14.08301	0.206115	0.0820526	0.00649334	0.0126726	0.169869	0.830131	0.212609	0.0947252	0.00418284	0.00289366
5042	0	-1700.13	-1700.576	0.4460859	0.13528	-0.0145416	0.0845288	9.02892	0.0762979	0.923702	0.219808	9.01438	0.00643557	0.000143106
5043	1	-1583.214	-1595.912	12.69836	0.207024	0.0963549	0.00558477	0.0126726	0.425612	0.574388	0.212609	0.109027	0.000367188	0.0146875
5044	0	-1699.107	-1701.101	1.994263	0.203317	-0.0190318	0.0164915	8.99985	0.0762979	0.923702	0.219808	8.98081	0.00696767	0.000143106
5045	1	-1582.534	-1593.895	11.36147	0.19092	0.0493744	0.0216887	0.0451712	0.525484	0.474516	0.212609	0.0945457	0.00110845	0.00737754
5046	0	-1698.172	-1700.924	2.752259	0.198388	0.00927415	0.0214201	8.99343	0.426266	0.573734	0.219808	9.0027	0.00112636	0.000143106
5047	1	-1574.745	-1594.035	19.29037	0.17692	0.102252	0.0197231	3.10893e-05	0.331975	0.668025	0.196643	0.102283	0.000695402	0.00462653
5048	0	-1698.169	-1701.523	3.354097	0.206827	-0.00647559	0.0117501	8.99916	0.304117	0.695883	0.218577	8.99268	0.00112636	0.000170125
5049	1	-1580.169	-1592.155	11.98547	0.20145	0.0807345	0.0362445	0.020944	0.241235	0.758765	0.237694	0.101678	0.000695402	0.00462653
5050	0	-1700.29	-1701.232	0.9422105	0.196615	-0.0151649	0.0177182	8.98493	0.304117	0.695883	0.214333	8.96976	0.0127089	0.000170125
5051	1	-1579.838	-1592.064	12.22676	0.166114	0.0871279	0.0362445	0.020944	0.111968	0.888032	0.202358	0.108072	0.000695402	0.00381816
5052	0	-1699.005	-1701.07	2.065313	0.203165	0.00347229	0.0348951	8.98493	0.574936	0.425064	0.23806	8.9884	0.00178627	0.000179296
5053	1	-1576.718	-1592.451	15.73292	0.170423	0.0876454	0.0455192	0.00019279	0.240368	0.759632	0.215942	0.0878382	0.000695402	0.0100892
5054	0	-1701.584	-1701.429	-0.1553976	0.154103	0.0216973	0.0603243	8.98493	0.670757	0.329243	0.214428	9.00662	0.0120441	7.94726e-05
5055	1	-1575.901	-1595.582	19.6812	0.181165	0.0720143	0.0377818	1.25649e-05	0.779379	0.220621	0.218946	0.0720269	0.000673478	0.00526832
5056	0	-1701.68	-1701.685	0.004509074	0.205262	0.00383408	0.0421547	9.01313	0.670757	0.329243	0.247416	9.01696	0.0121934	0.000222407
5057	1	-1575.081	-1596.448	21.36782	0.164126	0.0720256	0.051813	1.28222e-06	0.914695	0.0853045	0.215939	0.0720269	0.00180158	0.00582029
5058	0	-1700.622	-1702.128	1.505883	0.214012	-0.0123144	0.0247487	9.01313	0.670757	0.329243	0.238761	9.00081	0.00694199	0.000146197
5059	1	-1573.252	-1592.684	19.43179	0.167287	0.108365	0.051813	5.09521e-06	0.284187	0.715813	0.2191	0.10837	0.00225044	0.00613371
5060	0	-1700.109	-1701.584	1.47534	0.182596	0.0310692	0.0400358	9.01313	0.191945	0.808055	0.222632	9.0442	0.00468885	0.000195271
5061	1	-1584.196	-1593.695	9.499634	0.152841	0.026366	0.0662588	0.0820045	0.367415	0.632585	0.2191	0.10837	0.00225044	0.00613371
5062	0	-1699.163	-1700.201	1.037366	0.191772	0.0247132	0.0567508	8.99275	0.297108	0.702892	0.248522	9.01746	0.00468885	0.000105399
5063	1	-1580.031	-1591.871	11.8401	0.163531	0.101632	0.0555694	0.00673821	0.434401	0.565599	0.2191	0.10837	0.000823112	0.00947409
5064	0	-1699.25	-1699.721	0.4711248	0.132868	0.0247132	0.104619	8.99275	0.208743	0.791257	0.237487	9.01746	0.00468885	0.000105399
5065	1	-1580.541	-1590.29	9.749534	0.139806	0.073391	0.0895656	0.0349795	0.282422	0.717578	0.229372	0.10837	0.000368074	0.00947409
5066	0	-1697.725	-1697.901	0.1759378	0.14178	-0.00853046	0.123109	9.02153	0.208743	0.791257	0.264889	9.01299	0.00468885	0.000222912
5067	1	-1578.423	-1591.937	13.51425	0.1847	0.0973935	0.0769672	0.0010695	0.555978	0.444022	0.261667	0.0984629	0.00144966	0.00746927
5068	0	-1698.826	-1698.096	-0.7298121	0.14178	0.0237529	0.123109	9.02153	0.253121	0.746879	0.264889	9.04528	0.00996621	0.000106049
5069	1	-1580.133	-1592.008	11.87462	0.15451	0.0881255	0.0679796	0.00755248	0.711967	0.288033	0.222489	0.095678	0.00144966	0.00746927
5070	0	-1698.185	-1697.457	-0.7286797	0.14178	0.0135154	0.123109	9.02153	0.203489	0.796511	0.264889	9.03504	0.00996621	0.000106049
5071	1	-1575.237	-1590.304	15.06766	0.14853	0.0955685	0.114481	0.000109452	0.678359	0.321641	0.26301	0.095678	0.00124117	0.00969461
5072	0	-1699.382	-1699.385	0.003217824	0.178809	0.0134288	0.123109	9.02161	0.466137	0.533863	0.301919	9.03504	0.0049527	0.000184556
5073	1	-1572.98	-1590.933	17.95357	0.1167	0.0954534	0.143777	2.95198e-06	0.455011	0.544989	0.260477	0.0954563	0.00182917	0.0120309
5074	0	-1697.368	-1697.149	-0.2189656	0.133176	0.0134288	0.149565	9.02161	0.129261	0.870739	0.282741	9.03504	0.00548553	0.000184556
5075	1	-1572.633	-1590.175	17.54213	0.146955	0.110753	0.143777	2.95198e-06	0.542381	0.457619	0.290732	0.110756	0.000635863	0.0140988
5076	0	-1697.398	-1697.347	-0.05061801	0.156425	-0.00747855	0.126316	9.044	0.129261	0.870739	0.282741	9.03652	0.00548553	0.000172839
5077	1	-1580.949	-1592.091	11.14221	0.135604	0.0678223	0.147495	0.00498273	0.541304	0.458696	0.283099	0.072805	0.000414126	0.0108272
5078	0	-1698.865	-1698.595	-0.2693531	0.121378	0.000612779	0.15542	9.0815	0.129261	0.870739	0.276798	9.08211	0.00548553	0.000307078
5079	1	-1571.558	-1589.802	18.24437	0.135604	0.0851206	0.147495	6.39312e-06	0.412004	0.587996	0.283099	0.085127	0.00118296	0.00662627
5080	0	-1702.46	-1701.529	-0.9311107	0.168616	-0.0510074	0.108182	9.05884	0.129261	0.870739	0.276798	9.00784	0.0116014	0.000110263
5081	1	-1577.829	-1589.695	11.86601	0.138203	0.0824815	0.144896	0.00264554	0.417915	0.582085	0.283099	0.085127	0.00118296	0.00874683
5082	0	-1698.432	-1697.312	-1.119731	0.14745	0.0145029	0.129348	9.07101	0.129261	0.870739	0.276798	9.08551	0.0116014	0.000110263
5083	1	-1575.282	-1590.163	14.88079	0.118326	0.0833365	0.182159	0.000117898	0.417915	0.582085	0.300484	0.0834544	0.000195784	0.00874683
5084	0	-1699.063	-1700.135	1.072225	0.195362	-0.0117641	0.0647757	9.07101	0.129261	0.870739	0.260137	9.05924	0.00340406	9.6954e-05
5085	1	-1578.336	-1591.522	13.18608	0.136854	0.078065	0.149922	0.00147742	0.417915	0.582085	0.286777	0.0795424	0.00183209	0.00399842
5086	0	-1703.172	-1702.02	-1.151697	0.165962	0.017862	0.121876	9.07101	0.535573	0.464427	0.287838	9.08887	0.0115577	0.000451302
5087	1	-1574.53	-1590.616	16.08594	0.136854	0.107856	0.149922	4.17805e-05	0.647035	0.352965	0.286777	0.107898	0.00183209	0.00606261
5088	0	-1702.143	-1700.208	-1.934894	0.139616	-0.00416739	0.126033	9.07101	0.535573	0.464427	0.265649	9.06684	0.0164096	0.000360271
5089	1	-1578.292	-1594.332	16.04046	0.150221	0.0638746	0.149073	4.17805e-05	0.314031	0.685969	0.299294	0.0639164	0.000230595	0.0107075
5090	0	-1700.995	-1701.123	0.1279816	0.142217	-0.0158205	0.105321	9.10772	0.186082	0.813918	0.247538	9.0919	0.00600177	0.000360271
5091	1	-1571.288	-1590.244	18.95558	0.114138	0.0896901	0.179607	4.0535e-06	0.314031	0.685969	0.293745	0.0896942	0.000233312	0.00447726
5092	0	-1698.911	-1699.894	0.9839722	0.159877	0.0251256	0.100237	9.08577	0.528366	0.471634	0.260114	9.1109	0.0013022	0.000164935
5093	1	-1577.097	-1592.247	15.15027	0.163591	0.0747165	0.132241	0.000260336	0.303505	0.696495	0.295832	0.0749768	0.000926552	0.00447726
5094	0	-1698.823	-1698.114	-0.7097244	0.139641	0.0106058	0.115565	9.10029	0.12086	0.87914	0.255206	9.1109	0.0103414	9.96927e-05
