Iteration	Posterior	Likelihood	Prior	age_extant	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4280	-4205.59	-4154.83	-50.7663	16.58655	0.1651947	1.079993	0.0494324	0.0467119	0.0666623	0.00776335	0.0111892	0.02686	0.00409263	0.0511533	0.0100616	0.0276779	0.0128277	0.0342077	0.0158031	0.0064655	0.00584872	0.0116217	0.0841397	0.05551	0.000586264	0.00111076	0.0250724	0.0992971	0.00696097	0.00380315	0.00843018	0.0329281	0.0307253	0.0065241	0.0137499	0.0268563	0.0430591	0.0821862	0.0261096	0.0164822	0.0273081	0.0448804	0.00673039	0.00891034	0.00772479	0.0104077	0.00524263	0.0325613	0.03419587	0.0303195	0.05341235	0.0183999	0.556285	0.0072905	0.00891089	0.408405	0.00070938	0.2547721	4	37.22124	0.8454665	0.000123916	0.0164085	0.287037	3.69643	0.152633	0.499542	1.01209	2.33574	0.286136	0.293079	0.138401	0.282385	0.3081845	0.8266871
4290	-4215.25	-4151.84	-63.4134	15.63921	0.1962487	0.8592139	0.0794691	0.023826	0.087384	0.0404953	0.0163197	0.0316948	0.00669612	0.0478722	0.0111014	0.0292181	0.0159523	0.029922	0.0244157	0.00827331	0.0126121	0.0342468	0.0826041	0.1051	0.00010058	0.00337909	0.0269131	0.157771	0.00782233	0.00167496	0.00300779	0.0441453	0.0231276	0.0139245	0.0320731	0.0309903	0.035345	0.0697428	0.0312275	0.0304951	0.0258939	0.020848	0.0112885	0.0125069	0.0133158	0.0144269	0.00446945	0.032244	0.0243241	0.02535066	-0.08765821	0.0207855	0.540424	0.00873247	0.00532099	0.424006	0.000731564	0.2355145	3	37.28893	0.5394097	0.000465516	0.0316398	0.373797	3.5941	0.108082	0.429925	0.972102	2.48989	0.269916	0.289403	0.132579	0.308102	0.1478563	1.592861
4300	-4213.89	-4154.11	-59.7724	17.23186	0.1916317	1.356586	0.168097	0.0301944	0.0609954	0.00679848	0.0182529	0.00873573	0.00918553	0.0326527	0.0103119	0.0243914	0.0230458	0.0333964	0.0201329	0.0204069	0.00981325	0.0652531	0.0843085	0.072429	7.52648e-05	0.0201951	0.00648273	0.0925641	0.0116877	0.0012229	0.00590044	0.033968	0.025741	0.0429791	0.0187468	0.0202858	0.022828	0.0489511	0.066151	0.0569822	0.0107701	0.00393112	0.0217638	0.015287	0.0327982	0.0413578	0.00123482	0.0722044	0.02703601	0.03712405	0.0005708755	0.0113166	0.486372	0.0128159	0.0102605	0.478926	0.000308992	0.1568413	5	37.34042	0.8517156	0.000392912	0.0290916	0.361467	3.60905	0.202294	0.562804	1.04076	2.19414	0.298499	0.308965	0.137337	0.255199	0.1574122	0.9963734
4310	-4220.9	-4156.88	-64.0184	16.2206	0.2028824	1.821803	0.106057	0.0485892	0.072068	0.0087324	0.154915	0.0263268	0.0315061	0.0401626	0.00895272	0.0218759	0.02326	0.0279271	0.0209299	0.0215557	0.00739083	0.0974275	0.0395725	0.0316409	4.73942e-05	0.00886493	0.0369251	0.100042	0.0204758	0.00298399	0.0134103	0.0436815	0.0228251	0.0467336	0.0232078	0.0290941	0.0213528	0.0543943	0.0570539	0.0794157	0.0176298	0.00519895	0.0135973	0.0189082	0.0348542	0.0150413	0.00180871	0.0375686	0.03491606	0.04756949	-0.01236356	0.0082987	0.55349	0.0098196	0.00802053	0.419832	0.000539851	0.2233106	5	38.20555	0.7126613	0.000585947	0.0354547	0.391139	3.57282	0.271034	0.63462	1.06482	2.02953	0.29259	0.295135	0.127631	0.284644	0.210947	1.05861
4320	-4208.42	-4154.13	-54.2857	16.03984	0.1917477	3.058006	0.0479564	0.0569185	0.0383087	0.00998487	0.0834187	0.0167528	0.0135303	0.0515475	0.0219436	0.0227193	0.0144016	0.0425035	0.0239184	0.0158992	0.013487	0.0253216	0.00966407	0.0608641	7.41835e-05	0.0123064	0.0101995	0.0321199	0.0389018	0.00216002	0.00927994	0.0156276	0.019201	0.0184709	0.0149356	0.0509115	0.0222637	0.0530996	0.0332177	0.00658881	0.0232799	0.0127901	0.00749653	0.0115309	0.02809	0.0355066	0.00224097	0.0447219	0.02449773	0.04128608	-0.02121151	0.00965931	0.483108	0.0174941	0.00430921	0.484738	0.000691177	0.1530528	5	37.68799	0.6752965	0.000394628	0.0291545	0.361779	3.60867	0.3937	0.73469	1.08279	1.78882	0.305425	0.289091	0.131983	0.273501	0.1318413	1.160887
4330	-4222.48	-4160.63	-61.8499	11.77161	0.1711283	1.926053	0.118058	0.0754051	0.0466659	0.00690713	0.0325023	0.0227147	0.00779416	0.0636133	0.0153398	0.0277423	0.00336934	0.0425884	0.023298	0.0103131	0.021971	0.0667998	0.017716	0.0388469	4.09283e-05	0.036916	0.0244027	0.0361746	0.0161213	0.00184918	0.006032	0.0153676	0.00896473	0.0321143	0.0181849	0.0418947	0.0218841	0.053728	0.0295536	0.0153069	0.0308306	0.0233426	0.00430631	0.0633455	0.0281116	0.0332268	0.00133246	0.231722	0.03191493	0.03925955	0.03596884	0.010634	0.564655	0.0126545	0.00361179	0.407186	0.00125903	0.1982343	3	37.96721	0.9604801	0.000165624	0.0189525	0.304268	3.67661	0.284285	0.646913	1.06802	2.00078	0.288583	0.302569	0.141959	0.266889	0.2342031	0.8464203
4340	-4196.14	-4146.32	-49.8164	14.0515	0.1990284	1.324306	0.0153552	0.034179	0.0199456	0.0046737	0.0328144	0.0207215	0.00703975	0.0514996	0.0152739	0.0283433	0.00861932	0.0347272	0.0224579	0.0112479	0.0136029	0.0908683	0.00403823	0.0377041	3.71729e-05	0.0083084	0.0115003	0.0106144	0.0146646	0.00594068	0.00831482	0.031995	0.0214575	0.0233012	0.0270389	0.0169548	0.0267318	0.040216	0.0271674	0.0153715	0.0227014	0.0224713	0.0107962	0.0891555	0.0267257	0.0733644	0.00181347	0.131941	0.02972551	0.04149078	-0.01352143	0.00929735	0.519109	0.00989538	0.00790033	0.453088	0.000709397	0.1694625	4	37.21628	0.7625142	0.000513593	0.0332169	0.381118	3.58515	0.196862	0.556436	1.03819	2.20851	0.294406	0.31256	0.129227	0.263808	0.1559411	1.086709
4350	-4206.61	-4154.27	-52.3384	16.6296	0.1864694	1.136085	0.0445933	0.0371328	0.0480899	0.0561118	0.0214218	0.0302502	0.00208978	0.0784645	0.019123	0.0280501	0.00533443	0.0377326	0.0203671	0.015797	0.00874236	0.0579405	0.0232205	0.0740586	1.99517e-05	0.0075331	0.0140659	0.00631019	0.0472767	0.00704673	0.00620587	0.0284388	0.0164179	0.0159675	0.0263536	0.0239483	0.0252147	0.0594985	0.0327364	0.0265055	0.0161722	0.00713024	0.0250805	0.0432846	0.0542218	0.0387798	0.00143241	0.053154	0.0323957	0.06511171	-0.01762517	0.0111691	0.463783	0.0114894	0.00941982	0.503396	0.00074257	0.2154258	4	38.59479	0.8696105	0.00032183	0.0263525	0.347433	3.62589	0.163279	0.514154	1.01934	2.30323	0.29974	0.296402	0.141346	0.262512	0.1978006	1.089106
4360	-4199.41	-4145.51	-53.8962	16.68948	0.180085	1.433618	0.0140463	0.00472306	0.0625748	0.0578841	0.0176605	0.0183537	0.0101253	0.0466118	0.0139778	0.020541	0.000904293	0.0328083	0.0174138	0.0142965	0.00646655	0.012776	0.0062908	0.0661972	8.92153e-06	0.0105622	0.0182467	0.011922	0.0518033	0.00804043	0.00791962	0.00915003	0.0269693	0.00926564	0.0344328	0.0393247	0.0216171	0.0477613	0.00744378	0.0475429	0.00569824	0.00771915	0.0154059	0.0563234	0.0135152	0.0119491	0.000879396	0.0841182	0.0353392	0.04547189	-0.002624186	0.0128643	0.526248	0.00752776	0.0123184	0.440794	0.000247719	0.214832	5	38.43081	0.858071	0.000247485	0.0231339	0.329726	3.64689	0.214883	0.577121	1.04627	2.16172	0.303687	0.302903	0.136787	0.256623	0.2122079	1.012366
4370	-4196.84	-4156.13	-40.7073	16.01993	0.2265263	0.8125955	0.00594405	0.00682292	0.0328613	0.0220199	0.0246613	0.00424744	0.0283958	0.0329417	0.0114091	0.0172361	0.000877248	0.0392163	0.0198485	0.0209392	0.00278907	0.0226551	0.00898819	0.03806	1.64877e-05	0.0347592	0.020127	0.00771959	0.0331547	0.00236379	0.00565164	0.013509	0.0147607	0.00938355	0.0245876	0.0283113	0.00509819	0.0356295	0.0140549	0.0615827	0.00655016	0.00452012	0.0221099	0.0323679	0.0116579	0.0352277	0.000640869	0.021826	0.02320619	0.02585824	0.02258817	0.0108987	0.529538	0.0128135	0.00650581	0.43828	0.00196393	0.193341	5	37.76435	0.7288309	0.00119202	0.0503425	0.449304	3.49916	0.098236	0.412156	0.960385	2.52922	0.311215	0.306269	0.123041	0.259475	0.2159292	0.8953908
4380	-4212.97	-4155.83	-57.1373	13.07943	0.1974419	2.725378	0.0449224	0.0184766	0.089312	0.0415394	0.0351832	0.00717167	0.0662474	0.0414057	0.0146471	0.0214129	0.00842083	0.0323378	0.019835	0.0213492	0.0146222	0.0503599	0.018875	0.0468161	2.62971e-05	0.015953	0.00919684	0.0332253	0.037874	0.00162302	0.00413754	0.0232852	0.0161268	0.0121642	0.0615081	0.0465632	0.0125911	0.0413388	0.0552492	0.0629802	0.012634	0.0258009	0.0230932	0.0624619	0.0431638	0.067292	0.000540287	0.0227106	0.02776133	0.04491067	0.0408776	0.00806242	0.547604	0.00943338	0.00669811	0.423856	0.00434608	0.1597742	4	37.75183	0.7444915	0.000485741	0.0323129	0.376949	3.59025	0.366834	0.715092	1.08078	1.8373	0.320459	0.305756	0.126562	0.247223	0.2006518	0.7962759
4390	-4196.93	-4149.38	-47.5538	14.75912	0.1684247	2.161554	0.0334924	0.0126433	0.0301057	0.0361131	0.0223075	0.00356986	0.0140458	0.040659	0.0145207	0.0241788	0.00803296	0.031429	0.0186392	0.0135032	0.0103648	0.0159977	0.0156909	0.0332893	3.31445e-05	0.0205191	0.00428929	0.0162642	0.0442572	0.00371537	0.00595379	0.0682731	0.00661728	0.00612364	0.0158757	0.00938987	0.0101299	0.0340562	0.0140244	0.0325415	0.0225255	0.0572835	0.0111889	0.0467409	0.0363554	0.042406	0.000474192	0.0628951	0.02184524	0.02958764	0.04223097	0.0140658	0.563973	0.00542128	0.00350862	0.409922	0.00310975	0.2236046	5	38.15946	0.5900629	0.000145485	0.0177705	0.296451	3.68563	0.311826	0.671162	1.07355	1.94346	0.289886	0.322481	0.1135	0.274133	0.2658356	0.8411387
4400	-4195.99	-4154.51	-41.4857	13.35857	0.1769125	1.080055	0.0486216	0.0136447	0.0298414	0.027749	0.0343034	0.00235141	0.00797288	0.0451767	0.0118546	0.023473	0.00640691	0.0376899	0.0223048	0.0160006	0.00523839	0.00538273	0.0184978	0.0440772	3.82368e-05	0.00669906	0.00281095	0.00817026	0.0124758	0.00785982	0.00171981	0.0351682	0.00849945	0.00533538	0.0153846	0.00834646	0.0109382	0.0181756	0.00530375	0.0284675	0.043237	0.0312472	0.0291162	0.0714565	0.0277396	0.0644059	0.000258632	0.0265062	0.02062344	0.04590323	-0.02701097	0.016794	0.500382	0.010252	0.00870611	0.462258	0.00160826	0.2923851	5	37.66734	0.8370586	0.000215672	0.0216072	0.320789	3.65739	0.152645	0.499559	1.01209	2.3357	0.282335	0.32035	0.124993	0.272322	0.2653742	1.101784
4410	-4200.41	-4163.85	-36.5568	13.09746	0.1774153	0.5829837	0.0295863	0.0224407	0.0337956	0.0135691	0.0360403	0.00524046	0.0397464	0.0679408	0.011605	0.0211168	0.0107667	0.0443124	0.0254928	0.0172886	0.00498985	0.00827492	0.0476044	0.048919	5.62452e-05	0.0105758	0.00586792	0.00484399	0.0180694	0.00634319	0.000889681	0.0175196	0.00378456	0.0141972	0.0133998	0.00487263	0.0193466	0.0118923	0.00567756	0.022304	0.0286612	0.021976	0.0151697	0.0473213	0.0183085	0.0270364	0.0012021	0.033283	0.02256664	0.02696014	0.07213762	0.0164197	0.533324	0.0101035	0.0156054	0.423624	0.000923811	0.1689262	4	37.53351	0.7519538	0.000220498	0.0218458	0.322211	3.65572	0.0496185	0.30268	0.872383	2.77532	0.302148	0.305394	0.132851	0.259608	0.2410638	0.700753
4420	-4209.29	-4159.21	-50.0745	16.46384	0.1862367	0.3196176	0.056259	0.0112168	0.0670208	0.00355444	0.0369193	0.00213947	0.0587627	0.0534253	0.00922832	0.0197212	0.00745615	0.0460232	0.0144477	0.00807473	0.0030705	0.0291438	0.0385475	0.117521	7.78841e-05	0.00967295	0.00368233	0.00545882	0.0132434	0.0214349	0.00592767	0.0293227	0.00494605	0.0106092	0.0322856	0.0039993	0.0136437	0.0099451	0.0200043	0.0306913	0.023799	0.00886407	0.0229521	0.0432296	0.0180713	0.0483118	0.00198373	0.0207784	0.02747513	0.02933207	0.0592412	0.00985466	0.499059	0.00850836	0.0125217	0.469272	0.000784517	0.1330386	5	37.28009	0.5725326	0.000318865	0.0262318	0.346794	3.62665	0.00702095	0.119817	0.627323	3.24584	0.301759	0.300808	0.144272	0.253161	0.1922798	0.691901
4430	-4207.1	-4149.26	-57.8395	16.45283	0.1555359	2.183604	0.0801731	0.00411587	0.0501126	0.00326415	0.0190294	0.00581232	0.0430015	0.039147	0.00508544	0.0234958	0.00519037	0.0332451	0.015274	0.00803525	0.00787865	0.0351214	0.0236381	0.0443765	0.000404417	0.00851495	0.00976128	0.0228433	0.00850901	0.06936	0.00677274	0.0423736	0.0106566	0.0106326	0.0268923	0.00472469	0.00966012	0.057546	0.0570239	0.0384032	0.0221871	0.00604134	0.0578617	0.0298932	0.0639776	0.0478503	0.00395702	0.0608888	0.02174229	0.0277153	0.004172661	0.0132085	0.522742	0.00895287	0.00267817	0.451553	0.000865692	0.1733239	6	40.14971	0.6847354	7.36917e-05	0.0126717	0.258453	3.7288	0.314249	0.673218	1.07397	1.93856	0.306494	0.290575	0.13469	0.268241	0.1774965	0.9764916
4440	-4211.57	-4151.76	-59.8114	18.42615	0.2240692	1.130892	0.0411948	0.000800989	0.0473898	0.00962314	0.0398441	0.0106309	0.0654553	0.0563683	0.00695425	0.0312939	0.00725839	0.0375946	0.0152677	0.0201766	0.0136295	0.00768878	0.0314004	0.0596521	0.000367699	0.00929794	0.00425783	0.0137096	0.00377558	0.0985649	0.0116951	0.0188275	0.0313399	0.00802669	0.0311301	0.00309799	0.0142443	0.0876995	0.0465713	0.00588139	0.0111151	0.00443952	0.0215059	0.0483449	0.0791866	0.0393155	0.00372065	0.0432814	0.02636394	0.04516984	0.04836533	0.00989222	0.535359	0.0109401	0.00903267	0.433138	0.00163828	0.1827065	4	37.37278	0.8329418	0.00111499	0.0487121	0.443524	3.50665	0.162306	0.512845	1.0187	2.30615	0.297024	0.313071	0.136017	0.253887	0.2310719	0.7906914
4450	-4213.8	-4152.48	-61.3193	18.42615	0.1631632	1.146127	0.0504191	0.000371306	0.0498897	0.0256781	0.0259531	0.0226274	0.0105754	0.0450393	0.00614745	0.0179002	0.0807585	0.0183066	0.0108504	0.0147887	0.00504748	0.0628942	0.0354192	0.0601468	0.001705	0.00535109	0.0229362	0.00721259	0.00547821	0.0377492	0.0406243	0.00520624	0.0330032	0.00523751	0.0293478	0.00586051	0.0153465	0.154657	0.0840259	0.0138612	0.0124684	0.0186081	0.00827844	0.112802	0.0119851	0.019077	0.00298654	0.082724	0.03187783	0.03651395	0.05504667	0.00741028	0.609689	0.00844546	0.0144461	0.357555	0.00245485	0.1976245	5	37.21629	0.6645855	0.000111656	0.0155804	0.281077	3.70323	0.165154	0.516661	1.02054	2.29764	0.287468	0.308741	0.128952	0.274839	0.2526712	0.782141
4460	-4229.24	-4153.75	-75.4976	14.1445	0.1833328	1.338927	0.170313	0.000284631	0.0629763	0.0320663	0.0986612	0.077375	0.027858	0.0583767	0.0142084	0.0311339	0.165206	0.0260383	0.0224305	0.0283846	0.00746812	0.01581	0.0380059	0.0338553	0.00300586	0.00171451	0.0450664	0.00521703	0.00544245	0.150667	0.00706389	0.00322039	0.0130005	0.0162339	0.0680795	0.00868455	0.0300088	0.161653	0.0231404	0.0131484	0.0148738	0.0283361	0.0138535	0.236592	0.0228778	0.0873665	0.00369986	0.023429	0.04493513	0.03673911	0.146984	0.00633954	0.575803	0.00413739	0.012579	0.385006	0.0161353	0.1647208	4	37.80333	0.6551343	0.000283516	0.0247473	0.338781	3.63619	0.199334	0.559348	1.03937	2.20194	0.301066	0.307249	0.123795	0.26789	0.3117048	0.5284513
4470	-4228.3	-4164.03	-64.2717	13.73753	0.1879594	0.7188135	0.149241	0.000435485	0.0287111	0.0180549	0.0280547	0.0224127	0.0431279	0.0625148	0.0194064	0.0492875	0.0668333	0.0386628	0.0243008	0.0182752	0.00502731	0.0154871	0.0898528	0.068401	0.00262489	0.0073735	0.0508524	0.0330339	0.00942013	0.0585871	0.0153979	0.00341664	0.0140957	0.00392345	0.0374914	0.00837875	0.0288568	0.0559143	0.02705	0.0301698	0.0265554	0.0177268	0.0260003	0.0880308	0.0377952	0.052038	0.00246844	0.062424	0.04326138	0.02417015	0.1097704	0.00962218	0.442894	0.00649214	0.0124961	0.510738	0.0177572	0.167085	4	38.23812	0.692155	0.000341296	0.0271308	0.35151	3.62102	0.0782105	0.372273	0.931645	2.61787	0.295851	0.327299	0.136654	0.240195	0.2768554	0.6035101
4480	-4206.16	-4155.04	-51.1242	13.69743	0.1978205	0.6150156	0.0627872	0.000165351	0.0565564	0.0143752	0.0278366	0.0160391	0.0447812	0.0524218	0.0138576	0.0339554	0.00650426	0.0392828	0.0137991	0.0279428	0.00530823	0.0111966	0.059348	0.0434824	0.00600449	0.00372321	0.0762283	0.0261182	0.00826116	0.0130504	0.100045	0.00287218	0.0496921	0.00864998	0.0471414	0.00663634	0.00682158	0.0469541	0.0712539	0.0153461	0.0201687	0.00536181	0.0303608	0.0303824	0.0172457	0.0265215	0.00157543	0.027589	0.02846981	0.03056807	0.04564791	0.0147849	0.458475	0.00835076	0.00613242	0.502074	0.0101827	0.1788685	4	37.85785	0.7951723	0.000492287	0.0325277	0.377946	3.58903	0.056219	0.320516	0.88879	2.73447	0.31046	0.28592	0.130654	0.272967	0.2245164	0.7966834
4490	-4203.04	-4155.2	-47.8446	13.47883	0.1758104	0.497265	0.0357726	0.000389421	0.0589305	0.0544528	0.0142727	0.0202881	0.0366344	0.0416717	0.0125001	0.0293868	0.0125832	0.0363944	0.0246411	0.0130618	0.0160875	0.0126527	0.0221007	0.0544864	0.00693618	0.0144695	0.0989491	0.0127528	0.0126314	0.00611321	0.0100869	0.0041555	0.0461249	0.0123255	0.0588386	0.00592865	0.012347	0.0293944	0.0245306	0.0303716	0.0342758	0.00568761	0.0334467	0.0908181	0.0750756	0.0231439	0.00157418	0.0389141	0.02807397	0.03563484	-0.004484462	0.017489	0.510798	0.00562086	0.00495993	0.4573	0.0038324	0.230397	5	38.35257	0.8322493	0.000205365	0.0210884	0.317663	3.66104	0.032882	0.250127	0.818268	2.89872	0.31859	0.286359	0.138378	0.256673	0.2259125	1.01985
4500	-4209.3	-4155.28	-54.0273	14.5415	0.1939459	0.6576792	0.0147874	0.00236246	0.0604846	0.0424923	0.0493349	0.00554046	0.00894871	0.0385554	0.00642884	0.019529	0.0493634	0.0389828	0.029422	0.0225659	0.0310992	0.00628321	0.0200358	0.0505098	0.00527091	0.00810522	0.0475795	0.0261822	0.0349319	0.00824793	0.00754152	0.00886059	0.0410116	0.0096311	0.0710573	0.00763193	0.0111911	0.0500075	0.0102194	0.0678821	0.0278195	0.0392021	0.0128899	0.0659377	0.0810911	0.00896351	0.00166007	0.0402838	0.03509958	0.02902271	0.1043438	0.0162542	0.514305	0.00552284	0.0026909	0.444941	0.0162863	0.1484538	4	37.54945	0.7117468	0.000428198	0.0303575	0.367673	3.60154	0.0651819	0.342858	0.908116	2.68384	0.287556	0.314456	0.128506	0.269482	0.2527977	0.5872436
4510	-4211.24	-4156.6	-54.6329	15.92241	0.1957951	1.306751	0.00476805	0.00526098	0.0637679	0.0270353	0.0508737	0.00310162	0.0274182	0.0525106	0.0137783	0.0211728	0.1671	0.0461509	0.0258515	0.0178971	0.00763907	0.00386603	0.0121586	0.0401406	0.005309	0.00613461	0.0291932	0.023711	0.0332532	0.00631101	0.00487298	0.014694	0.0350677	0.00529021	0.0304621	0.0162808	0.0104176	0.104203	0.00975714	0.125703	0.0175653	0.0929312	0.003991	0.038744	0.0344393	0.0116927	0.000444133	0.0579329	0.0343492	0.03401105	0.05561291	0.0177577	0.480018	0.00426863	0.00345224	0.482858	0.0116457	0.2147368	4	37.75109	0.7662717	0.000457987	0.0313854	0.372594	3.59556	0.193868	0.552875	1.03672	2.21653	0.28641	0.315827	0.131412	0.266351	0.2703497	0.7942927
4520	-4204.87	-4156.33	-48.5354	12.11571	0.1853905	1.895822	0.0133949	0.00400985	0.0750553	0.0364953	0.073125	0.0032377	0.00621197	0.0349678	0.0104236	0.0323337	0.140522	0.0324588	0.0138918	0.0171941	0.00683939	0.00585407	0.0176661	0.0495197	0.00864475	0.00147454	0.00586729	0.0834119	0.0585151	0.00314424	0.00189161	0.021488	0.0191391	0.00579937	0.0342875	0.00899721	0.0166628	0.0909363	0.0108869	0.0747944	0.0172284	0.0937234	0.00712939	0.0291691	0.0176236	0.00992212	0.000306764	0.0545483	0.0338282	0.0422956	0.1533238	0.00882165	0.556536	0.00380038	0.00586495	0.418423	0.00655393	0.1535875	5	37.36445	0.879942	0.000308249	0.0257952	0.344468	3.62943	0.280513	0.643458	1.06715	2.00888	0.300803	0.302433	0.132993	0.263771	0.3069114	0.5004297
4530	-4206.1	-4148.31	-57.7833	14.1974	0.1716434	1.109139	0.00194635	0.00402239	0.0703848	0.05106	0.0298961	0.00687169	0.0823501	0.0607046	0.00889317	0.0215958	0.111085	0.0405915	0.017942	0.00796994	0.0105815	0.0204676	0.0384237	0.0906744	0.0216306	0.0025222	0.00323143	0.0379274	0.0676546	0.00436969	0.00662558	0.0362263	0.00613289	0.0107536	0.0339934	0.0223142	0.0112668	0.0477187	0.00890854	0.0774912	0.0302452	0.101659	0.00977523	0.0212974	0.0720917	0.0228203	0.000241276	0.145988	0.03688672	0.03751438	0.03209491	0.0149525	0.525742	0.00679346	0.00967702	0.43889	0.00394492	0.1598869	3	37.9983	0.9164223	0.000169687	0.019182	0.305751	3.6749	0.158201	0.507266	1.01597	2.31857	0.302099	0.29468	0.127642	0.275578	0.1919819	0.8328232
4540	-4211.85	-4152.72	-59.1301	12.37576	0.2036216	1.114795	0.00580819	0.010019	0.0908764	0.0582862	0.0135577	0.00537029	0.0551736	0.0502341	0.0125741	0.0173599	0.135117	0.039902	0.0188812	0.0191333	0.00512889	0.00802852	0.0205043	0.0839604	0.0271757	0.00231076	0.0199636	0.126381	0.0740975	0.00500075	0.0293418	0.0290872	0.00878334	0.0110802	0.0196571	0.0319808	0.0298678	0.0682737	0.0101103	0.0509228	0.0178467	0.0548672	0.00696556	0.0116271	0.0465282	0.0222268	0.000496812	0.142266	0.03820406	0.02686927	0.02956492	0.0207107	0.56366	0.0108344	0.00460295	0.398391	0.00180137	0.2574828	5	37.85653	0.8828378	0.000600605	0.0358906	0.393044	3.57046	0.159273	0.508731	1.01669	2.3153	0.286108	0.3112	0.121526	0.281166	0.2870477	0.8970034
4550	-4216.39	-4151.99	-64.3987	12.90529	0.1902393	2.1526	0.00216821	0.0165511	0.0699409	0.0345506	0.00399175	0.00680708	0.0528473	0.0351184	0.0131677	0.017321	0.0718553	0.0298395	0.0153257	0.0133869	0.00215616	0.0173994	0.0191797	0.0768849	0.0642164	0.00159891	0.0232839	0.0602592	0.0486547	0.0141374	0.0252373	0.0377505	0.00994603	0.013696	0.055541	0.0331586	0.0370936	0.0748758	0.0164367	0.0339612	0.0152046	0.0594259	0.0117051	0.0185271	0.132602	0.0817429	0.00104505	0.0305533	0.02822704	0.03177275	0.05232731	0.020819	0.478142	0.00953203	0.00325315	0.486775	0.0014783	0.2505851	4	39.75752	0.7406905	0.00037272	0.0283411	0.357707	3.61358	0.310835	0.670318	1.07338	1.94547	0.27683	0.320322	0.134144	0.268704	0.3029124	0.8272527
4560	-4208.95	-4148.34	-60.61	16.04496	0.2003402	2.419145	0.018475	0.018228	0.044933	0.0297043	0.00891405	0.0197012	0.105678	0.0473052	0.0121787	0.0196985	0.0766882	0.0410437	0.0241369	0.0141752	0.00368834	0.0486182	0.00525574	0.0885974	0.0613015	0.00249667	0.0164538	0.0686538	0.0667823	0.0248628	0.00619297	0.0241009	0.00635307	0.00361584	0.058388	0.0200821	0.0273431	0.0332011	0.0329272	0.0512087	0.0414169	0.0179808	0.0236513	0.0276383	0.124908	0.0283088	0.000833114	0.0174341	0.03566091	0.04167404	-0.03299719	0.0144017	0.459667	0.00871623	0.00328096	0.512387	0.00154748	0.2419777	4	37.6363	0.7246293	0.000537464	0.033972	0.384545	3.58095	0.338654	0.693277	1.07765	1.89042	0.281591	0.308339	0.132848	0.277222	0.2089805	1.157896
4570	-4222.63	-4153.9	-68.7342	14.15704	0.2120447	2.666624	0.097788	0.024115	0.027445	0.0236471	0.00240419	0.0593273	0.0800939	0.0524634	0.00890191	0.0192587	0.137385	0.0223532	0.0234221	0.00846916	0.00758154	0.00903853	0.00372512	0.0426022	0.0156844	0.00203949	0.0150808	0.0620841	0.0460678	0.0332057	0.00754353	0.0375865	0.011941	0.00214784	0.0230981	0.0134724	0.0155024	0.0591587	0.0167091	0.0914285	0.0300051	0.0123507	0.0256921	0.0965416	0.0775004	0.0785066	0.000943916	0.0206897	0.03328009	0.03999503	-0.03140487	0.0161784	0.444809	0.00498213	0.00638478	0.526385	0.0012609	0.2601673	5	37.82107	0.796535	0.000786251	0.0410002	0.414356	3.54386	0.361706	0.711222	1.08029	1.84678	0.28935	0.314312	0.141382	0.254957	0.2287624	1.137282
