Iteration	Posterior	Likelihood	Prior	div[1]	div[2]	div[3]	div[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	psi[1]	psi[2]	psi[3]	psi[4]	turnover[1]	turnover[2]	turnover[3]	turnover[4]
3300	-800.67	0	-800.67	0.0665313	-0.000175776	0.0115186	0.109186	0.132338	0.0125249	0.0292321	0.118101	0.0658063	0.0127007	0.0177134	0.00891453	0.00135051	0.00313949	0.00402977	0.001887	0.497261	1.01403	0.605959	0.0754826
3310	-805.997	0	-805.997	0.0459104	-0.00781533	0.0116608	0.0829867	0.130719	0.00856299	0.0178339	0.0888715	0.0848083	0.0163783	0.00617308	0.00588481	0.00235957	0.00456123	0.00346139	0.00554834	0.648785	1.91269	0.346143	0.0662171
3320	-801.972	0	-801.972	0.0690492	-0.00331766	0.0254573	0.102973	0.146558	0.0213069	0.0292645	0.119081	0.0775087	0.0246246	0.00380727	0.0161084	0.0010448	0.00288842	0.00237079	0.00802235	0.52886	1.15571	0.130098	0.135273
3330	-798.244	0	-798.244	0.0534946	0.00397356	0.0150817	0.0769732	0.124376	0.0167035	0.0232433	0.119098	0.0708814	0.01273	0.00816155	0.042125	0.00171307	0.00337454	0.00466115	0.00276176	0.569896	0.762113	0.351136	0.3537
3340	-798.776	0	-798.776	0.0545428	0.00534269	0.0150133	0.0839826	0.144944	0.0195035	0.0271552	0.131248	0.0904013	0.0141609	0.0121419	0.0472653	0.0010751	0.00455592	0.0037353	0.00284305	0.623698	0.726066	0.447129	0.360122
3350	-797.437	0	-797.437	0.06531	0.0110124	0.0223539	0.0967092	0.140776	0.0282473	0.032516	0.134607	0.0754663	0.0172348	0.0101621	0.0378983	0.00069859	0.00263844	0.00290567	0.004804	0.536073	0.610141	0.312527	0.281546
3360	-800.482	0	-800.482	0.0377614	0.0198095	0.0225185	0.0906748	0.113744	0.0396461	0.0323733	0.130425	0.0759821	0.0198366	0.00985483	0.0397506	0.000699978	0.00225597	0.00377335	0.00502503	0.668013	0.500342	0.304412	0.304776
3370	-798.093	0	-798.093	0.0362676	0.00530989	0.0204784	0.100256	0.12021	0.0226017	0.0311644	0.138579	0.0839425	0.0172918	0.010686	0.0383229	0.00128687	0.00268084	0.00328405	0.00618421	0.698298	0.765067	0.342892	0.276541
3380	-799.625	0	-799.625	0.0277509	0.00473606	0.021403	0.0834843	0.121406	0.0244848	0.0354541	0.11432	0.0936547	0.0197487	0.0140511	0.0308359	0.00159384	0.00226019	0.00196595	0.00279324	0.77142	0.806572	0.396318	0.269733
3390	-798.526	0	-798.526	0.0464084	0.00475405	0.0162824	0.0765928	0.118735	0.0208289	0.026268	0.111156	0.0723261	0.0160748	0.00998566	0.0345627	0.00180008	0.00440129	0.00493651	0.00277256	0.609142	0.771757	0.380145	0.31094
3400	-799.397	0	-799.397	0.0495272	0.00794102	0.0180701	0.0610248	0.115555	0.0237052	0.0252624	0.0803839	0.0660276	0.0157642	0.00719235	0.0193592	0.00123651	0.00366097	0.00506959	0.00334968	0.571396	0.665009	0.284705	0.240834
3410	-798.37	0	-798.37	0.0713086	-0.00283017	0.0239967	0.104872	0.156766	0.014342	0.0278239	0.125509	0.0854578	0.0171721	0.00382717	0.0206363	0.000899653	0.0028273	0.00270555	0.0036876	0.545128	1.19734	0.13755	0.164421
3420	-797.519	0	-797.519	0.0457128	0.00785218	0.0136098	0.109458	0.148844	0.0209807	0.0208291	0.115608	0.103132	0.0131285	0.00721925	0.00614992	0.00136607	0.00264019	0.00316644	0.00157964	0.692882	0.625743	0.346595	0.0531964
3430	-795.903	0	-795.903	0.0705233	0.0046242	0.0178073	0.0887869	0.161872	0.0194976	0.030115	0.0916535	0.0913485	0.0148734	0.0123077	0.00286663	0.000645872	0.0029378	0.00277982	0.00380511	0.564326	0.762832	0.408691	0.0312768
3440	-798.091	0	-798.091	0.049827	0.0159071	0.0195646	0.0920598	0.136568	0.0362399	0.0324635	0.124192	0.0867412	0.0203328	0.0128989	0.032132	0.000827806	0.00196743	0.00230101	0.00250751	0.635149	0.561061	0.397336	0.258728
3450	-796.884	0	-796.884	0.0597666	0.0178857	0.0161886	0.0964304	0.143308	0.0313778	0.0293023	0.105907	0.0835409	0.0134921	0.0131137	0.00947628	0.000526185	0.00271088	0.0046289	0.00129415	0.582949	0.429989	0.447532	0.0894777
3460	-795.827	0	-795.827	0.0620623	0.0126571	0.0173047	0.120467	0.135697	0.028642	0.0252486	0.126508	0.0736352	0.015985	0.00794387	0.00604155	0.000760405	0.00277014	0.00390228	0.00326825	0.542642	0.558095	0.314627	0.0477562
3470	-804.404	0	-804.404	0.0264249	0.0217815	0.0114968	0.0675481	0.0988121	0.038984	0.0214271	0.0834134	0.0723872	0.0172025	0.00993034	0.0158653	0.00106186	0.00181014	0.00299644	0.00411976	0.732575	0.441271	0.463448	0.190201
3480	-802.426	0	-802.426	0.0538706	0.0027648	0.0220479	0.0760207	0.133621	0.0239532	0.0362491	0.0981845	0.0797501	0.0211884	0.0142012	0.0221638	0.00136438	0.00180844	0.00238305	0.00712945	0.596839	0.884575	0.391767	0.225736
3490	-807.307	0	-807.307	0.017638	0.0167917	0.0245674	0.0846601	0.0901714	0.0450909	0.0350261	0.0983986	0.0725335	0.0282992	0.0104587	0.0137384	0.0015144	0.00190929	0.0041768	0.00858646	0.804395	0.627604	0.298597	0.13962
3500	-800.739	0	-800.739	0.0272352	0.0153119	0.0177876	0.0773303	0.119437	0.0263658	0.0245507	0.101783	0.0922022	0.011054	0.00676309	0.0244525	0.00219488	0.00284795	0.00549616	0.00348297	0.771971	0.419254	0.275475	0.240242
3510	-801.929	0	-801.929	0.0243425	-0.00552282	0.0207754	0.0939757	0.0950727	0.0220867	0.0325366	0.111911	0.0707302	0.0276095	0.0117612	0.0179351	0.00170269	0.00209075	0.00288031	0.00198746	0.743959	1.25005	0.361475	0.160263
3520	-798.485	0	-798.485	0.0360022	0.000781474	0.0187322	0.1021	0.126842	0.018136	0.0228919	0.112919	0.0908396	0.0173545	0.00415963	0.0108192	0.00133738	0.00291731	0.0039949	0.00186215	0.716164	0.95691	0.181708	0.0958136
3530	-795.058	0	-795.058	0.0528142	0.00737636	0.0164687	0.110257	0.137486	0.0233538	0.0220917	0.111079	0.0846717	0.0159774	0.00562304	0.000822098	0.00129847	0.00335602	0.00355653	0.00158825	0.615857	0.684147	0.254532	0.00740099
3540	-799.352	0	-799.352	0.0238985	0.0192481	0.0176381	0.0920925	0.103777	0.0334975	0.026363	0.0939651	0.0798789	0.0142495	0.00872497	0.00187262	0.00182289	0.00323326	0.00521959	0.000697486	0.769714	0.425389	0.330955	0.0199289
3550	-799.688	0	-799.688	0.0331757	0.0113494	0.0277794	0.0695826	0.108819	0.0349027	0.0338533	0.0704987	0.0756431	0.0235533	0.00607394	0.000916016	0.00102889	0.00191563	0.0029094	0.00305429	0.695129	0.674826	0.179419	0.0129934
3560	-797.698	0	-797.698	0.053618	0.000759548	0.021475	0.102997	0.135277	0.0194481	0.0303152	0.104611	0.0816594	0.0186885	0.00884016	0.00161418	0.00112669	0.00280708	0.00172548	0.0039003	0.603644	0.960945	0.291608	0.0154302
3570	-796.932	0	-796.932	0.0459512	0.00220434	0.0265302	0.0853675	0.129042	0.0215666	0.0360756	0.0866954	0.0830909	0.0193623	0.00954545	0.00132791	0.00103666	0.00217104	0.00329436	0.00637208	0.643905	0.897789	0.264596	0.0153169
3580	-799.142	0	-799.142	0.0565209	0.00705308	0.0163546	0.0993514	0.133077	0.0304277	0.0352058	0.102761	0.0765558	0.0233746	0.0188511	0.00340927	0.000906038	0.00279294	0.00331875	0.00359792	0.575276	0.768202	0.535456	0.0331768
3590	-796.581	0	-796.581	0.0663259	0.00458468	0.0151297	0.102374	0.146622	0.0145275	0.0268002	0.104543	0.0802963	0.00994278	0.0116705	0.002169	0.000861772	0.00321096	0.00328048	0.00280221	0.547641	0.684413	0.435464	0.0207474
3600	-802.187	0	-802.187	0.0851362	0.0092564	0.0135022	0.128057	0.162256	0.018398	0.0247447	0.129507	0.0771198	0.00914161	0.0112425	0.00145043	0.000746836	0.00286782	0.00579413	0.0033827	0.475297	0.49688	0.454339	0.0111996
3610	-799.932	0	-799.932	0.0825223	0.00726794	0.0297524	0.11087	0.194521	0.0206926	0.0362148	0.111157	0.111999	0.0134247	0.00646241	0.000286809	0.000384251	0.00247247	0.00288925	0.00396258	0.575768	0.648767	0.178447	0.00258023
3620	-795.592	0	-795.592	0.052968	0.00620661	0.0256149	0.100402	0.13829	0.0262103	0.0372636	0.100839	0.0853221	0.0200037	0.0116488	0.000436724	0.000716318	0.00232584	0.00246561	0.00299682	0.616979	0.7632	0.312604	0.0043309
3630	-795.362	0	-795.362	0.0587492	0.0152243	0.0213108	0.0904414	0.13881	0.0331823	0.0304099	0.0908295	0.0800608	0.017958	0.00909907	0.00038806	0.000425696	0.00197682	0.00358206	0.00193449	0.576766	0.541192	0.299214	0.0042724
3640	-798.533	0	-798.533	0.0884142	-0.00468053	0.0215884	0.0882079	0.172013	0.0121069	0.0282879	0.0885564	0.0835987	0.0167874	0.00669951	0.000348496	0.000513284	0.00316978	0.00439157	0.0028395	0.486003	1.3866	0.236833	0.0039353
3650	-799.276	0	-799.276	0.0927877	-0.000918168	0.0205778	0.102737	0.183437	0.0143472	0.0282403	0.102888	0.0906496	0.0152654	0.00766253	0.000150438	0.000664989	0.00320693	0.00437242	0.00861683	0.494172	1.064	0.271333	0.00146215
3660	-801.022	0	-801.022	0.0957073	-0.000300871	0.0290902	0.100577	0.15961	0.0182496	0.034728	0.10077	0.0639024	0.0185505	0.00563782	0.000193531	0.000514478	0.00381099	0.00332526	0.00304638	0.400367	1.01649	0.162342	0.00192052
3670	-799.958	0	-799.958	0.0625177	0.0054053	0.0244988	0.0931294	0.135239	0.0350741	0.0327355	0.0934673	0.0727212	0.0296688	0.00823669	0.000337962	0.000665459	0.00194686	0.00216612	0.00439234	0.537724	0.845889	0.251613	0.00361583
3680	-799.853	0	-799.853	0.072257	0.0201654	0.0110675	0.142317	0.166335	0.0318629	0.0232511	0.142801	0.0940777	0.0116975	0.0121836	0.000484022	0.00042467	0.00247283	0.00369263	0.00265113	0.565593	0.367121	0.524002	0.00338948
3690	-799.703	0	-799.703	0.0586901	0.0181604	0.0202938	0.0892764	0.128804	0.0362316	0.0283245	0.0898124	0.0701143	0.0180712	0.00803067	0.000536017	0.000651432	0.00285288	0.00551799	0.00647564	0.544347	0.498769	0.283524	0.00596818
3700	-797.983	0	-797.983	0.0512636	0.0105193	0.0242393	0.0873176	0.133779	0.0329696	0.0351427	0.088098	0.0825157	0.0224503	0.0109034	0.000780378	0.000663303	0.00214128	0.00337983	0.00691235	0.616805	0.68094	0.31026	0.00885807
3710	-800.586	0	-800.586	0.0692242	-0.00436968	0.0248587	0.0969545	0.147061	0.0188513	0.0294443	0.0976972	0.0778363	0.023221	0.00458561	0.00074267	0.00104351	0.00250406	0.0018592	0.00589178	0.529281	1.2318	0.155738	0.00760176
3720	-801.875	0	-801.875	0.0715103	0.00325136	0.0239726	0.0812725	0.145298	0.0302509	0.0325457	0.0816079	0.0737875	0.0269995	0.0085731	0.000335405	0.000648592	0.00231364	0.0020914	0.0085462	0.507836	0.89252	0.263417	0.00410995
3730	-799.028	0	-799.028	0.040187	0.00806081	0.0308992	0.101358	0.124987	0.0287037	0.0361145	0.101501	0.0847997	0.0206429	0.00521534	0.00014342	0.000689437	0.00208635	0.00387024	0.00440056	0.67847	0.719172	0.144411	0.00141298
3740	-800.338	0	-800.338	0.0480227	0.0055873	0.0142247	0.106695	0.112091	0.0262822	0.0222112	0.106904	0.0640681	0.0206949	0.00798645	0.000208749	0.00105183	0.00283663	0.00211254	0.00414	0.571573	0.787411	0.359569	0.00195268
3750	-799.947	0	-799.947	0.036996	0.0120073	0.0162532	0.0808909	0.132566	0.0238094	0.0211066	0.0810367	0.0955704	0.0118021	0.00485344	0.000145833	0.00199481	0.00422129	0.00559631	0.00360355	0.720924	0.49569	0.229949	0.00179959
3760	-798.922	0	-798.922	0.0345108	0.00436467	0.0158434	0.108982	0.104953	0.0200229	0.0240297	0.109189	0.0704417	0.0156583	0.00818627	0.000207035	0.00281226	0.00390119	0.00494121	0.00430451	0.671177	0.782017	0.340673	0.00189611
3770	-800.435	0	-800.435	0.0311958	0.00301491	0.0221648	0.0988386	0.104818	0.0314762	0.0287743	0.0993598	0.0736217	0.0284613	0.00660954	0.000521178	0.00181405	0.0020809	0.00218899	0.00200958	0.70238	0.904216	0.229703	0.00524537
3780	-801.064	0	-801.064	0.0281891	0.00652951	0.0153332	0.0935162	0.108093	0.0198532	0.0253024	0.0939059	0.0799038	0.0133237	0.00996924	0.000389705	0.00203087	0.00398028	0.00696068	0.00317585	0.739214	0.671111	0.394004	0.00414995
3790	-797.077	0	-797.077	0.0541287	0.00211777	0.0220084	0.0977823	0.123577	0.0186083	0.0264917	0.0981948	0.0694486	0.0164905	0.00448332	0.000412452	0.00170766	0.00251963	0.0035755	0.00208552	0.561985	0.886192	0.169235	0.00420034
3800	-798.241	0	-798.241	0.0507316	0.0048175	0.0140728	0.117276	0.12644	0.0246175	0.0290959	0.118669	0.0757084	0.0198	0.0150231	0.00139359	0.00147913	0.0028056	0.00402096	0.0045817	0.598769	0.804306	0.51633	0.0117435
3810	-795.944	0	-795.944	0.0567044	0.00861656	0.0122931	0.0960358	0.140106	0.0235286	0.0232269	0.100734	0.0834011	0.0149121	0.0109338	0.00469788	0.00113817	0.00401361	0.00411274	0.00319635	0.595273	0.633784	0.470738	0.0466367
3820	-798.658	0	-798.658	0.0559595	0.00684627	0.0231677	0.110781	0.144628	0.0258841	0.030673	0.112747	0.0886683	0.0190378	0.0075053	0.00196615	0.00106328	0.00246813	0.00592613	0.00245724	0.613079	0.735502	0.244687	0.0174386
3830	-797.771	0	-797.771	0.0411654	0.00816804	0.0206146	0.0997871	0.120758	0.0235464	0.0287479	0.103865	0.0795927	0.0153783	0.00813338	0.00407835	0.00139296	0.00211973	0.0026191	0.00841968	0.659108	0.653108	0.28292	0.0392656
3840	-804.754	0	-804.754	0.0287435	0.0197233	0.0127803	0.0891411	0.11021	0.0361763	0.0243184	0.0934485	0.0814667	0.016453	0.011538	0.0043074	0.00197821	0.00279629	0.00316184	0.0108601	0.739194	0.454801	0.474457	0.0460939
3850	-803.667	0	-803.667	0.0326514	0.00905927	0.0119679	0.111643	0.113075	0.0264224	0.0201763	0.127149	0.0804236	0.0173631	0.00820843	0.0155066	0.0021382	0.00276999	0.00498353	0.0104342	0.711242	0.657137	0.406836	0.121956
3860	-801.625	0	-801.625	0.0606937	0.0142621	0.0170471	0.0752698	0.127084	0.0303662	0.0217557	0.0948488	0.0663903	0.0161041	0.00470858	0.0195791	0.000992089	0.0037832	0.0049357	0.00871265	0.522413	0.530329	0.21643	0.206424
3870	-801.785	0	-801.785	0.0352379	-0.00189374	0.0194431	0.0691151	0.120868	0.0129406	0.0258044	0.11914	0.0856301	0.0148343	0.00636129	0.0500249	0.00295223	0.00479798	0.00419841	0.00365715	0.708459	1.14634	0.246519	0.419883
3880	-801.183	0	-801.183	0.0519499	0.00853523	0.0163645	0.061499	0.128031	0.0248658	0.0296204	0.13007	0.0760815	0.0163306	0.0132559	0.068571	0.00163167	0.00311679	0.00386376	0.00498611	0.594241	0.656748	0.447525	0.527185
3890	-796.243	0	-796.243	0.0348257	0.00950022	0.0208354	0.0982628	0.108919	0.0218336	0.0277706	0.125129	0.0740933	0.0123334	0.00693516	0.0268659	0.00131166	0.00261145	0.00330575	0.00216693	0.68026	0.564881	0.249731	0.214706
3900	-799.38	0	-799.38	0.0329231	0.00768946	0.0151813	0.0978499	0.108822	0.0306444	0.0224201	0.128722	0.0758992	0.0229549	0.00723875	0.0308717	0.0012169	0.0023236	0.00261005	0.0021263	0.69746	0.749074	0.322869	0.239833
3910	-800.898	0	-800.898	0.0216925	0.00347184	0.0227034	0.0988602	0.103316	0.0270876	0.0356363	0.118953	0.081623	0.0236157	0.0129329	0.0200927	0.00148405	0.00287832	0.00364768	0.00454001	0.790036	0.871829	0.362913	0.168913
3920	-801.284	0	-801.284	0.0351122	0.0191482	0.0192973	0.112963	0.127573	0.0417719	0.0309588	0.14175	0.0924607	0.0226237	0.0116615	0.0287875	0.000631489	0.00169383	0.00376847	0.00432664	0.724768	0.541602	0.376679	0.203086
3930	-802.765	0	-802.765	0.0734386	0.0101058	0.0198311	0.0953818	0.151576	0.0388829	0.0387375	0.123205	0.0781373	0.0287772	0.0189063	0.0278227	0.000362404	0.00151635	0.00202468	0.00239188	0.515499	0.740098	0.488063	0.225825
3940	-801.631	0	-801.631	0.075733	0.0107538	0.0189756	0.107104	0.170633	0.0308012	0.0400539	0.144839	0.0949001	0.0200474	0.0210784	0.0377351	0.000343653	0.00259704	0.00261642	0.000519347	0.556164	0.650865	0.52625	0.260532
3950	-796.418	0	-796.418	0.0614491	0.00458689	0.0164207	0.0947206	0.154195	0.0192631	0.0301843	0.136741	0.0927462	0.0146762	0.0137635	0.0420202	0.000856264	0.00293148	0.00316043	0.000474325	0.601485	0.761882	0.455984	0.307298
3960	-802.482	0	-802.482	0.0500139	0.00711552	0.0197433	0.0566247	0.138511	0.0206871	0.0378299	0.144026	0.0884972	0.0135715	0.0180866	0.087401	0.00130022	0.00332385	0.00387184	0.000702938	0.638918	0.65604	0.478104	0.606843
3970	-797.434	0	-797.434	0.0824472	0.00428538	0.0248567	0.0789522	0.160626	0.0265275	0.0360812	0.0960226	0.0781789	0.0222421	0.0112244	0.0170703	0.000386756	0.00193868	0.0029163	0.000339525	0.486714	0.838455	0.311088	0.177774
3980	-800.397	0	-800.397	0.0869149	0.0222957	0.0245906	0.0797178	0.183418	0.0403999	0.036635	0.12963	0.0965031	0.0181042	0.0120445	0.0499121	0.00018982	0.00141953	0.00226082	0.00105259	0.526138	0.448126	0.328769	0.385035
3990	-800.16	0	-800.16	0.0914183	0.000317865	0.024037	0.0898285	0.179486	0.020039	0.0338933	0.114634	0.0880673	0.0197211	0.00985633	0.0248057	0.000524899	0.00443754	0.00371139	0.000388199	0.490665	0.984138	0.290805	0.21639
4000	-798.71	0	-798.71	0.0939005	0.00689646	0.0122183	0.0839531	0.179327	0.0277104	0.0243702	0.119685	0.0854266	0.0208139	0.0121519	0.0357317	0.000411895	0.00285094	0.00319596	0.000307452	0.476373	0.751124	0.498637	0.298549
4010	-795.34	0	-795.34	0.072949	0.00968752	0.0218906	0.111591	0.157511	0.0224456	0.0316741	0.125652	0.0845624	0.0127581	0.00978349	0.0140612	0.000457622	0.00221993	0.00288389	0.00054008	0.536865	0.568401	0.30888	0.111906
4020	-797.403	0	-797.403	0.0536991	0.00603636	0.027515	0.0846249	0.146982	0.0259513	0.0405152	0.0964956	0.0932829	0.019915	0.0130002	0.0118707	0.000909533	0.00232597	0.00346305	0.00131636	0.634655	0.767397	0.320872	0.123018
4030	-795.157	0	-795.157	0.0554489	0.00427908	0.0198555	0.087964	0.133785	0.0200663	0.0282425	0.103081	0.0783365	0.0157872	0.00838697	0.0151165	0.00128145	0.00333793	0.0033175	0.00388257	0.585539	0.786752	0.296963	0.146647
4040	-799.356	0	-799.356	0.0239049	0.00973184	0.027762	0.083529	0.106144	0.0336494	0.0338665	0.0919434	0.0822396	0.0239175	0.00610451	0.00841438	0.00130719	0.00266386	0.00319019	0.00169684	0.774789	0.710787	0.180252	0.091517
4050	-797.82	0	-797.82	0.0541579	0.00997978	0.0181031	0.0802608	0.118602	0.0288893	0.0276518	0.0922126	0.0644443	0.0189096	0.00954874	0.0119518	0.00102792	0.00214428	0.00356966	0.00397938	0.543365	0.654551	0.345321	0.129611
4060	-800.066	0	-800.066	0.0599865	-0.00197372	0.0200102	0.0861346	0.133202	0.0181224	0.0252871	0.0905673	0.073216	0.0200961	0.00527687	0.00443265	0.00161132	0.00260535	0.00312145	0.00795359	0.549659	1.10891	0.208679	0.0489432
4070	-798.194	0	-798.194	0.0606661	0.00298932	0.0140409	0.115501	0.123718	0.0237097	0.0254466	0.116011	0.0630518	0.0207204	0.0114057	0.000509937	0.00112603	0.00407891	0.00347357	0.00184334	0.509642	0.87392	0.448223	0.0043956
4080	-796.595	0	-796.595	0.0455884	0.00938022	0.0183061	0.0903345	0.122612	0.0211995	0.0259248	0.0921226	0.0770236	0.0118193	0.00761868	0.00178811	0.00104094	0.00191974	0.00255894	0.00287897	0.62819	0.557526	0.293876	0.0194101
4090	-800.584	0	-800.584	0.0149649	0.0152649	0.0228397	0.103946	0.108896	0.033923	0.0375881	0.104848	0.0939309	0.0186582	0.0147484	0.000901716	0.00132876	0.0015585	0.00193305	0.00214475	0.862576	0.550014	0.392369	0.00860022
4100	-802.948	0	-802.948	0.0343045	-0.00750208	0.0278449	0.0898877	0.114861	0.00967757	0.041386	0.0906089	0.0805567	0.0171797	0.0135411	0.00072123	0.00182359	0.00216807	0.00257817	0.0064237	0.70134	1.7752	0.327189	0.00795981
4110	-803.077	0	-803.077	0.0546827	-0.0094301	0.0178388	0.128953	0.12726	0.00928074	0.0316116	0.130212	0.072577	0.0187108	0.0137728	0.00125958	0.00232643	0.00467417	0.00330416	0.00225036	0.570307	2.01609	0.435687	0.0096733
4120	-797.178	0	-797.178	0.0363183	0.01167	0.013678	0.0825521	0.118128	0.0236211	0.0215439	0.0849462	0.0818095	0.011951	0.00786592	0.0023941	0.00136906	0.00358114	0.00477811	0.00180039	0.692551	0.505948	0.36511	0.0281838
4130	-798.494	0	-798.494	0.0362074	-0.000904098	0.0254535	0.0708761	0.119818	0.0133986	0.0315764	0.0806913	0.0836108	0.0143027	0.00612291	0.00981519	0.00204997	0.00283241	0.00333109	0.00284097	0.697814	1.06748	0.193908	0.121639
4140	-797.786	0	-797.786	0.0483491	-0.00383944	0.0166337	0.114879	0.131647	0.014963	0.0276609	0.125253	0.0832979	0.0188025	0.0110272	0.0103741	0.00169568	0.00380847	0.00399114	0.0022175	0.632737	1.25659	0.398656	0.0828252
4150	-797.385	0	-797.385	0.0530313	-0.00286121	0.0180706	0.118066	0.135457	0.0137357	0.0264924	0.125977	0.0824253	0.0165969	0.00842175	0.00791139	0.00122114	0.00385191	0.00369636	0.00121775	0.6085	1.2083	0.317893	0.0628001
4160	-799.144	0	-799.144	0.0793171	0.0109211	0.013263	0.111092	0.172768	0.0290185	0.0246965	0.121327	0.0934507	0.0180974	0.0114335	0.0102351	0.000337241	0.0017081	0.00297242	0.00429624	0.540904	0.623649	0.46296	0.0843596
4170	-798.254	0	-798.254	0.0786579	0.0112147	0.0299586	0.0953157	0.174201	0.0278506	0.0400667	0.0999912	0.095543	0.0166359	0.0101081	0.00467544	0.000294912	0.00126165	0.00189996	0.00330309	0.548464	0.597327	0.252281	0.0467586
4180	-801.534	0	-801.534	0.0278695	0.0118162	0.0270921	0.134329	0.123822	0.0298069	0.0376299	0.144454	0.0959521	0.0179907	0.0105379	0.0101247	0.000760789	0.00202958	0.00317554	0.00297242	0.774922	0.603576	0.28004	0.0700897
4190	-796.326	0	-796.326	0.0608715	0.0151545	0.0198698	0.092623	0.140377	0.0335757	0.031361	0.0943559	0.079505	0.0184211	0.0114912	0.0017329	0.000759872	0.00208869	0.0041425	0.00374088	0.56637	0.548645	0.366417	0.0183656
4200	-795.268	0	-795.268	0.0638369	0.0119347	0.0260568	0.0888851	0.151551	0.0253058	0.0332864	0.0912343	0.0877137	0.0133711	0.00722957	0.00234921	0.000572809	0.00154607	0.0034006	0.00148461	0.578775	0.52838	0.217193	0.0257492
4210	-796.775	0	-796.775	0.0419133	0.0143502	0.0191261	0.093734	0.131837	0.0232114	0.0254386	0.100873	0.0899232	0.00886126	0.0063125	0.00713901	0.000913879	0.00250816	0.00348267	0.00156299	0.682081	0.381763	0.248146	0.0707722
4220	-800.45	0	-800.45	0.0488926	0.00852734	0.0144745	0.110535	0.137103	0.0200852	0.0220169	0.117798	0.0882102	0.0115578	0.00754234	0.00726377	0.00104553	0.00225582	0.00260724	0.00881564	0.643388	0.575441	0.342571	0.0616628
4230	-798.752	0	-798.752	0.0510532	-0.000696415	0.0243598	0.108156	0.119903	0.021074	0.0311973	0.113025	0.0688495	0.0217705	0.00683743	0.00486855	0.000895898	0.00151446	0.00243619	0.00382132	0.574211	1.03305	0.219168	0.043075
4240	-799.143	0	-799.143	0.0436443	-0.000926369	0.0275603	0.109758	0.131647	0.0240644	0.0330593	0.122299	0.0880032	0.0249908	0.00549899	0.0125414	0.00139192	0.00247822	0.00206411	0.00187084	0.668476	1.0385	0.166337	0.102547
