Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
200	-38324.3	-38346.08	21.7737	2.552545	1.377448	0.3278887	3.356771	0.3742714	0.3742714	0.0270842	0.538731	0.217665	0.659043	0.205237	0.327389	0.313745	0.0957548	3.0204	0.140753	1.02108	0.4739218	0.5471583	3.30017	3.56317	2.37317	2.62653	3.24704	2.17891	2.18364	2.29743	1.9254	3.18324	-3.647022	0.03097733	0.0536149	0.0323233	0.0225151	0.0534262	0.0296867	0.128945	0.0292328	0.0601987	0.0308402	0.0473882	0.0280298	0.030595	0.0298267	0.0327623	0.0903248	0.0201059	0.0146338	0.0494106	0.0520319	0.0276986	0.0397533	0.0217126	0.0445357	0.00658464	0.0267361	0.0243209	0.0462073	0.0141439	0.0474749	0.01034	0.00603869	0.0239594	0.0142856	0.0371945	0.0146633	0.0152871	0.0140743	0.0237104	0.0187764	0.0157336	0.0243151	0.00870024	0.0116274	0.0172495	0.023058	0.0124674	0.0209763	0.0310219	0.0595448	0.0125174	1	0.240429	0.449577	0.330249	0.221324	0.167372	0.187173	1.24966	0.242457	0.285206	3.356771	0.4641378
210	-38287.13	-38343.92	56.79001	8.828866	4.493061	1.317234	11.70081	1.36819	1.36819	0.0693163	0.630255	0.189716	0.254901	0.259849	0.0315198	0.876549	0.106019	0.281638	0.142387	0.4324677	0.2015704	0.2308973	5.26501	3.44019	2.40334	2.69192	3.59404	2.03257	2.34638	2.33668	1.82656	2.61494	-4.981426	0.008156794	0.015973	0.00657485	0.00414976	0.0110602	0.00514232	0.0372111	0.00813066	0.0103091	0.0107079	0.00742506	0.00532294	0.00580883	0.00786615	0.00625278	0.0281313	0.00609174	0.00464202	0.0167664	0.00727783	0.0053293	0.00868034	0.00333913	0.0134044	0.00127186	0.00958078	0.00686792	0.00867311	0.00503338	0.0101306	0.00563409	0.00483865	0.00704799	0.00390273	0.00306382	0.0113691	0.00465127	0.0116141	0.0150067	0.0038408	0.0112483	0.00261547	0.00723048	0.0128272	0.00458038	0.00505436	0.0037601	0.0069166	0.0157264	0.00441402	0.00367219	1	0.217601	0.467306	0.371123	0.197653	0.205639	0.173608	1.52767	0.317577	0.241579	11.70081	0.4660936
220	-38308.71	-38340.68	31.97313	3.346727	1.494521	0.4444405	4.36003	0.5287217	0.5287217	0.107384	0.316311	0.127413	0.443851	0.58345	0.0151394	0.496021	0.114321	0.65864	0.179402	1.17667	0.6985539	0.4781159	4.15625	3.57723	2.45758	2.74865	2.71292	1.55706	2.25718	1.83554	1.81924	2.89061	-3.779861	0.02712394	0.0197122	0.00771917	0.00987188	0.0314774	0.020242	0.0921239	0.0153701	0.0152276	0.0215858	0.0366894	0.0303741	0.0194372	0.0204152	0.0265411	0.0699129	0.0175983	0.0133024	0.036668	0.0188816	0.016497	0.0277619	0.0101112	0.0326559	0.00502973	0.0204475	0.0183632	0.030437	0.0153604	0.03458	0.0268524	0.0143622	0.0139553	0.00798093	0.0340624	0.00563541	0.017539	0.025485	0.0282345	0.0170481	0.0113843	0.0194805	0.0331457	0.0102612	0.0118823	0.0292095	0.0136665	0.0460773	0.0244967	0.0222986	0.0216928	1	0.211358	0.417863	0.294021	0.189923	0.142015	0.190331	1.10976	0.318961	0.229768	4.36003	0.5936703
230	-38320.86	-38343	22.13719	4.580787	0.9380529	0.4338802	5.502866	0.5111458	0.5111458	0.062108	0.67786	0.249648	0.405133	0.583392	0.0338566	0.347046	0.102007	0.730056	0.163011	1.508782	1.009506	0.499276	4.10264	3.24169	2.2151	2.71843	2.39511	1.89906	2.50805	1.82741	1.95829	3.02057	-3.846183	0.02538338	0.038822	0.0154369	0.0102464	0.0396803	0.0188596	0.0822034	0.0260718	0.029337	0.0357217	0.0211626	0.0196875	0.0208207	0.0387034	0.0168987	0.0526644	0.0138086	0.00995814	0.0499471	0.0478651	0.0327205	0.0595212	0.0173744	0.0583682	0.00625313	0.0321758	0.0138105	0.0450297	0.00589503	0.0237931	0.0233443	0.0135378	0.00776907	0.00764007	0.0412384	0.0102326	0.0390105	0.0119918	0.00950039	0.0147717	0.0151376	0.0415332	0.0316747	0.0181054	0.00986982	0.0285521	0.012685	0.013264	0.033563	0.0173327	0.00853842	1	0.211793	0.4907	0.294535	0.19224	0.13106	0.173047	1.21832	0.260671	0.229989	5.502866	0.6690867
240	-38306.15	-38343.24	37.08427	5.405194	1.72671	0.623719	7.017789	0.6518627	0.6518627	0.134646	0.502738	0.230428	0.597514	0.334629	0.0675334	0.426314	0.0841737	0.8576	0.122013	0.9613515	0.6813433	0.2800082	2.45299	3.36139	2.43054	2.12725	2.97931	1.64205	3.21883	1.94693	1.84195	2.50238	-4.286665	0.01633994	0.0136738	0.0070105	0.00528271	0.0319495	0.00950885	0.0723404	0.0122748	0.019862	0.022034	0.01998	0.0177127	0.0107856	0.0206071	0.0172168	0.0460668	0.0115897	0.0141799	0.0365848	0.0145147	0.00964697	0.0232179	0.0104072	0.0316963	0.00697123	0.0194202	0.0119503	0.0810292	0.0059008	0.0233103	0.0143333	0.0298843	0.00873367	0.00623126	0.0149679	0.007127	0.0169022	0.00560133	0.00879534	0.0142077	0.0159512	0.0149775	0.00680871	0.0357154	0.00883012	0.019147	0.0223973	0.0124447	0.0210542	0.00808436	0.00710774	1	0.233335	0.453659	0.297934	0.184519	0.167271	0.169085	1.02585	0.267652	0.236384	7.017789	0.7087349
250	-38274.57	-38333.17	58.60148	6.845024	3.193018	1.03423	10.42178	1.203769	1.203769	0.0141682	0.419499	0.187932	0.342321	0.233422	0.41585	4.00226	0.120937	2.15896	0.224817	0.466373	0.2199658	0.2464072	4.28625	2.93039	2.66989	2.34605	2.69984	2.19209	2.43115	1.65876	1.56096	3.03264	-4.819531	0.009590244	0.0137026	0.00584292	0.0037446	0.0167927	0.00630454	0.0408841	0.00774218	0.00753762	0.0139983	0.0118123	0.00902888	0.0104846	0.0118932	0.00768581	0.0371006	0.00683155	0.00311336	0.0122427	0.00923476	0.00643365	0.0207634	0.00822754	0.0147128	0.00198459	0.0104824	0.00932653	0.00845552	0.00857256	0.00834515	0.00749447	0.00931545	0.0058168	0.00470666	0.00348855	0.00775548	0.00918948	0.0026561	0.00524092	0.00667054	0.00779797	0.0181421	0.0127864	0.00527489	0.00595018	0.00340023	0.00711875	0.0115956	0.0107688	0.00361306	0.00780356	1	0.211281	0.422446	0.275476	0.214513	0.15626	0.169408	1.22122	0.273896	0.258268	10.42178	0.4716521
260	-38270.52	-38344.57	74.05253	10.26444	4.361195	1.641904	13.83008	1.722572	1.722572	0.0086765	0.500047	0.271513	0.469833	0.322373	4.48334	0.69633	0.139902	3.87342	0.247666	0.2367939	0.07192606	0.1648678	3.47337	2.80033	2.54992	2.41324	3.55673	1.45983	1.97579	2.1999	1.7044	2.76572	-5.183498	0.006664395	0.00541512	0.00287465	0.00235641	0.00991114	0.00413362	0.0284127	0.00485283	0.00634514	0.00537071	0.00466743	0.00448111	0.00540863	0.0064401	0.00530278	0.0180122	0.00446123	0.00222877	0.0116705	0.00862547	0.0058614	0.0100259	0.00329074	0.00857249	0.00108552	0.00452229	0.00669387	0.00548887	0.00597774	0.00868057	0.00475341	0.00305252	0.00373755	0.00302332	0.00798185	0.00777483	0.00277223	0.00712763	0.00615052	0.00472483	0.00240281	0.00495133	0.00899753	0.00777247	0.00345035	0.00544482	0.00414357	0.00655656	0.00922321	0.00960788	0.00443197	1	0.249066	0.47073	0.291342	0.199223	0.184554	0.148302	1.4864	0.315698	0.257416	13.83008	0.3037497
270	-38325.89	-38341.39	15.49718	0.8092553	0.3704424	0.1509847	1.314755	0.1796524	0.1796524	0.00594179	0.447709	0.247261	0.458843	0.213946	0.405326	0.64903	0.0945199	2.54128	0.14505	3.865392	3.154447	0.7109451	2.74796	3.02339	2.39457	2.69769	2.70645	1.46382	1.99014	1.91635	1.27305	3.00894	-2.920952	0.06402831	0.0960126	0.0520237	0.0353164	0.111873	0.0622314	0.221245	0.0474247	0.0567709	0.0692653	0.050336	0.0466195	0.034947	0.05288	0.0339177	0.182951	0.0461591	0.0238727	0.145722	0.0561689	0.0399964	0.0905031	0.0347784	0.0886952	0.0115102	0.064001	0.073447	0.101089	0.0619517	0.0998118	0.0686449	0.0704114	0.0401597	0.0248264	0.155868	0.0426902	0.0396463	0.0494848	0.0652759	0.0490141	0.0222201	0.038986	0.0263192	0.0351511	0.0321646	0.0604751	0.0349687	0.0462623	0.033537	0.0523125	0.0301098	1	0.279644	0.53373	0.331793	0.203278	0.125725	0.210705	1.23742	0.340168	0.326393	1.314755	0.8160743
280	-38302.54	-38355.81	53.26726	5.583752	2.45586	1.024836	8.5462	1.102413	1.102413	0.100025	0.350089	0.161298	0.348652	0.344804	0.477897	0.862213	0.0978081	0.724083	0.156911	0.6252254	0.3412103	0.2840151	3.41291	3.46036	2.23531	2.31641	2.48821	2.22842	1.9843	2.132	1.07499	3.19298	-4.72583	0.01053231	0.0178354	0.0072126	0.00537327	0.0297841	0.0137378	0.05768	0.00604733	0.00881835	0.0103931	0.0111764	0.0106116	0.0102826	0.00924311	0.00926803	0.0316807	0.00636857	0.00524285	0.0172397	0.0116455	0.00982748	0.0249541	0.0128231	0.0150383	0.00265994	0.00913275	0.0119309	0.0176752	0.00995944	0.01779	0.0102198	0.0101808	0.00652031	0.00411016	0.0137938	0.012888	0.00814955	0.00409455	0.00649604	0.00778461	0.00423477	0.0216821	0.00375299	0.00644826	0.00598195	0.0207201	0.013054	0.00779353	0.00617831	0.00424091	0.00571116	1	0.24022	0.478293	0.29051	0.178665	0.14404	0.183532	1.27942	0.32398	0.270843	8.5462	0.5457397
290	-38323.04	-38356.57	33.52364	2.263874	1.294108	0.5379354	4.233257	0.6109677	0.6109677	0.0651711	0.590648	0.252439	0.306316	0.491277	0.0584671	3.22085	0.11874	0.603275	0.194836	0.9674662	0.2926653	0.6748009	3.763	3.02054	2.47591	3.01531	3.10501	1.81772	2.57252	1.81362	1.43791	2.76843	-4.073793	0.02021621	0.0519503	0.0224641	0.0208863	0.0594976	0.0233241	0.0773677	0.0209284	0.0208892	0.0197408	0.0189796	0.0146587	0.018206	0.0210029	0.0171881	0.0654543	0.0139924	0.0103935	0.0231569	0.0202985	0.013677	0.0471739	0.0155742	0.0570967	0.00546104	0.0303399	0.0263946	0.0226684	0.0249632	0.0242541	0.0118733	0.0350617	0.0123442	0.00732241	0.0319193	0.0174304	0.0240058	0.0110608	0.0211973	0.011019	0.00625686	0.0142912	0.0087585	0.00651368	0.0128754	0.0100664	0.00912554	0.0153843	0.0175741	0.0517657	0.00944426	1	0.221948	0.467953	0.328054	0.174201	0.228683	0.179368	1.22135	0.344972	0.269371	4.233257	0.302507
300	-38332.52	-38349.72	17.20083	1.481619	0.7323748	0.337708	2.703168	0.3887917	0.3887917	0.0528966	0.446514	0.226848	0.416876	0.151171	0.135739	0.432886	0.111287	0.853655	0.0932588	1.073798	0.6150607	0.4587375	4.15758	3.96846	2.19722	2.44124	2.68617	1.70868	2.34766	2.21687	1.55048	3.24534	-3.492551	0.0361518	0.0694337	0.0462813	0.0288735	0.0691084	0.0228264	0.180061	0.0262434	0.0259897	0.0388556	0.0501165	0.0298127	0.0306795	0.0230434	0.0536698	0.133923	0.0234509	0.0104057	0.0246575	0.0527906	0.0245999	0.0534064	0.0223259	0.118878	0.0112137	0.0743196	0.0398188	0.0655105	0.0194482	0.0496787	0.019268	0.0247451	0.0128443	0.0169524	0.0157412	0.0234372	0.0342259	0.0125824	0.028622	0.0218667	0.0234959	0.0277892	0.0175917	0.0253929	0.0180797	0.0504971	0.0211152	0.0201774	0.0187792	0.0438071	0.0157308	1	0.230517	0.497392	0.299618	0.19957	0.113881	0.155813	1.19443	0.269909	0.259053	2.703168	0.5727899
310	-38289.02	-38337.11	48.08547	3.254697	2.568843	0.8780387	7.154255	1.027739	1.027739	0.0452501	0.557422	0.209733	0.375562	0.257767	0.266217	0.264596	0.121877	0.997065	0.251668	0.4436951	0.1787114	0.2649837	4.38651	3.1559	2.47901	2.40353	3.23383	1.5974	2.44224	2.20502	1.68746	3.09853	-4.474282	0.0135447	0.022177	0.0109536	0.00606147	0.0160503	0.00756124	0.0472993	0.0113313	0.0191433	0.0151482	0.0074827	0.0119805	0.0101317	0.0127482	0.00935836	0.0464943	0.0109011	0.00555794	0.0194863	0.0141523	0.00947542	0.0195631	0.00571185	0.0541792	0.00503143	0.0282884	0.0200318	0.0158527	0.0130499	0.0154036	0.00694755	0.00544816	0.01255	0.00549578	0.00392271	0.0165829	0.00567982	0.00383795	0.00871414	0.00946849	0.0154646	0.00605049	0.0251475	0.00660105	0.0110736	0.00571696	0.00530974	0.00642532	0.00639251	0.00590585	0.00528558	1	0.247731	0.454445	0.319711	0.197536	0.177145	0.170598	1.19165	0.323202	0.248978	7.154255	0.4027797
320	-38320.85	-38366.61	45.76367	1.74947	1.238251	0.6166999	5.172905	0.6396769	0.6396769	0.0611927	0.292365	0.166072	0.381082	0.747131	0.714935	0.691156	0.111154	0.448401	0.108965	0.8576075	0.3805662	0.4770413	2.63259	3.33152	2.12385	2.90158	2.4941	1.28299	2.53254	1.83772	1.41883	2.79183	-4.159937	0.0185476	0.0271519	0.0107829	0.00920706	0.0273882	0.00964622	0.056637	0.010829	0.0121579	0.0219171	0.0123034	0.013514	0.0132829	0.019277	0.0113078	0.042198	0.017364	0.0086298	0.0268534	0.0247495	0.0180149	0.0410537	0.0115826	0.059518	0.00578036	0.0306199	0.0335086	0.0199998	0.0496	0.0106553	0.0114147	0.0105642	0.00861033	0.0100553	0.00854644	0.0155039	0.030192	0.0562025	0.0134555	0.0120402	0.0230104	0.00979663	0.0172666	0.0202248	0.0101982	0.0107476	0.00831242	0.0377372	0.008664	0.0181074	0.0148992	1	0.224465	0.533736	0.369854	0.221529	0.180559	0.202883	1.32919	0.339652	0.291768	5.172905	0.4437533
330	-38288.84	-38348.69	59.84743	4.496987	2.55652	0.9535593	9.873111	1.369189	1.369189	0.103792	0.397262	0.157357	0.248205	0.260005	1.19517	0.663907	0.113936	0.554325	0.0606312	0.4139594	0.1237219	0.2902375	2.84029	3.75958	2.26575	2.56484	3.30702	2.01867	2.14552	1.94037	1.4789	3.16052	-4.7388	0.01039658	0.0116734	0.00592268	0.00537717	0.0130179	0.00510839	0.0337311	0.0070218	0.0109164	0.00569956	0.0147534	0.0133972	0.00410938	0.0060342	0.00580165	0.0256283	0.00815458	0.00263493	0.00987009	0.0098978	0.00923669	0.0271501	0.00833045	0.0245095	0.00305493	0.0168732	0.0123254	0.0112221	0.00950319	0.00809962	0.0049721	0.00477777	0.00602933	0.00566274	0.0102131	0.0140288	0.00331423	0.0263079	0.0189325	0.00396722	0.00737203	0.00431582	0.0134515	0.00597104	0.00755638	0.00275813	0.0145587	0.00991019	0.00353715	0.00819492	0.00517305	1	0.271591	0.515131	0.328586	0.242817	0.19342	0.19902	1.32059	0.402162	0.300807	9.873111	0.2988744
340	-38306.7	-38354.08	47.38277	3.104038	1.120307	0.6319889	5.243644	0.6730274	0.6730274	0.0490598	0.534057	0.378597	0.385835	0.379664	0.849736	0.804846	0.0300865	2.32546	0.156568	0.5493083	0.1271294	0.4221788	3.14441	3.65995	2.66574	2.39871	2.99383	1.56542	2.35916	1.89347	1.58743	3.54081	-4.228122	0.01732509	0.0220331	0.011764	0.0131208	0.0188055	0.0110452	0.0544187	0.0105618	0.0132125	0.0277797	0.0186141	0.0178328	0.0125618	0.0256039	0.0169916	0.04715	0.018195	0.00469864	0.0215643	0.0248241	0.013989	0.0506706	0.0171715	0.054178	0.0069176	0.0306941	0.0187893	0.0168901	0.0108971	0.0209345	0.0145566	0.0195774	0.0116703	0.0122054	0.0126437	0.00679308	0.0117067	0.0208408	0.00703024	0.0128214	0.0203537	0.0107215	0.0172957	0.00960834	0.0205499	0.00771371	0.00733148	0.0115031	0.0128205	0.0211429	0.00961139	1	0.2527	0.570794	0.354539	0.206486	0.13663	0.199201	0.992787	0.335185	0.294269	5.243644	0.2314355
350	-38281.43	-38358.72	77.28294	5.414099	2.538187	1.648409	11.4528	1.857628	1.857628	0.0656693	0.559194	0.212602	0.61614	0.343037	6.84921	0.52001	0.0833652	0.735582	0.191914	0.3137061	0.118951	0.1947551	3.27148	3.22052	2.15585	3.21579	2.66006	1.48406	2.37682	1.83624	1.83713	3.24613	-5.215056	0.006457363	0.00995156	0.00442062	0.00395619	0.0105829	0.00480065	0.0165254	0.00391243	0.0042171	0.00860904	0.006162	0.00401078	0.00373736	0.00767997	0.00272179	0.0119404	0.00734437	0.00238629	0.00849282	0.0101619	0.00847841	0.0176479	0.00635602	0.0116524	0.00124926	0.00650606	0.0106714	0.00867144	0.0104862	0.0051061	0.00409224	0.00732451	0.0046687	0.00462418	0.00592685	0.00353683	0.00121889	0.00539998	0.00168669	0.00483837	0.00282841	0.00555665	0.00752223	0.00603279	0.00714136	0.00422022	0.00531483	0.0150876	0.00272718	0.00349675	0.00798228	1	0.276322	0.577363	0.360832	0.237821	0.20692	0.189716	1.23102	0.383858	0.35205	11.4528	0.3791798
360	-38291.13	-38355.14	64.0108	4.347508	1.286554	1.156535	7.777161	1.205407	1.205407	0.0364495	0.440129	0.304593	0.493809	0.52319	1.69581	0.467419	0.135207	0.828941	0.273788	0.5576689	0.1767868	0.3808821	3.44369	3.61757	2.41766	2.72603	2.73715	1.45287	2.5816	1.72159	1.65367	2.80794	-4.756093	0.01021834	0.00948438	0.00585235	0.0043721	0.0103572	0.00522282	0.026944	0.00764712	0.00954715	0.00607672	0.00619213	0.00487811	0.00566258	0.00666903	0.00748301	0.0226023	0.00984179	0.00714932	0.0209194	0.0205378	0.0191512	0.0317673	0.0128908	0.0177711	0.00209927	0.0114353	0.0117005	0.012695	0.00993462	0.0100623	0.011915	0.0117463	0.00766889	0.00672449	0.00473496	0.00386683	0.00368205	0.0109086	0.0102629	0.00639788	0.0031706	0.0103835	0.0194341	0.0189522	0.00877259	0.00824213	0.00627336	0.00395122	0.0164994	0.00765682	0.00559073	1	0.283472	0.572033	0.35363	0.239571	0.188869	0.215796	1.44725	0.340921	0.346168	7.777161	0.3170104
370	-38256.95	-38345.66	88.70445	9.685339	4.625995	2.572457	17.15075	2.679926	2.679926	0.049005	0.330686	0.20465	0.281941	0.511959	0.217388	0.804733	0.0922795	1.01987	0.245673	0.1812781	0.02717292	0.1541052	2.97208	2.92163	2.66235	2.78844	3.50884	2.18637	3.28608	1.92144	1.90069	3.43866	-5.652692	0.00416862	0.00603171	0.00255652	0.00208513	0.00423946	0.00202506	0.011239	0.00190759	0.00377459	0.0041936	0.00290774	0.00253252	0.00259706	0.00229725	0.00250331	0.0083713	0.00484386	0.00157292	0.00498512	0.00514538	0.00390753	0.00570554	0.00266873	0.00574683	0.0011452	0.00395571	0.00556654	0.0151745	0.0052275	0.003779	0.00678066	0.00397939	0.00572801	0.00383104	0.00485722	0.0026908	0.00919703	0.0025028	0.00191706	0.00363826	0.00203068	0.0034432	0.00308391	0.00385594	0.00491884	0.00101355	0.00387491	0.00274802	0.00607513	0.00157421	0.00264738	1	0.27385	0.572858	0.380339	0.243102	0.138514	0.21099	1.39336	0.361897	0.353626	17.15075	0.1498963
380	-38288.14	-38342.51	54.36415	5.246244	2.830734	1.292205	10.65988	1.405011	1.405011	0.0614092	0.321431	0.169533	0.322441	0.370105	5.06292	0.383695	0.114247	4.15432	0.180765	0.505486	0.1664715	0.3390145	3.64853	3.36769	1.8909	3.01224	2.64697	2.68865	2.18249	1.92094	1.56483	2.70773	-4.796742	0.00981131	0.0143698	0.0072096	0.00327882	0.0101057	0.00547576	0.0308253	0.00636451	0.0111524	0.010655	0.0121882	0.00592102	0.00604934	0.00814456	0.00494458	0.018532	0.00876361	0.00455845	0.0183923	0.0243455	0.0146813	0.0131386	0.00431938	0.0167447	0.00162435	0.00948203	0.0112101	0.00472186	0.0420579	0.0066249	0.00742925	0.00334344	0.0111625	0.00694097	0.0213875	0.0126398	0.00191304	0.00446632	0.00376668	0.00516968	0.00518791	0.00616355	0.0163078	0.00342884	0.00851712	0.0128944	0.0079082	0.0115225	0.00654311	0.00569586	0.00722235	1	0.24226	0.470227	0.287568	0.227095	0.181165	0.187984	1.30469	0.288695	0.267458	10.65988	0.3293296
390	-38315.52	-38350.27	34.74744	3.330201	1.455635	0.6284129	5.132496	0.6738865	0.6738865	0.0479448	0.389782	0.222374	0.49608	0.345	7.85743	0.438258	0.100459	1.16917	0.292164	0.9514133	0.5842522	0.3671612	3.74709	3.33833	2.58751	2.60697	2.50233	0.983345	2.47164	1.69888	1.80221	3.22562	-3.937029	0.02317904	0.0728662	0.0331047	0.0122074	0.0233125	0.012264	0.0487721	0.0136902	0.0117168	0.024792	0.019177	0.0147042	0.0135357	0.0155164	0.0142341	0.0426102	0.0240224	0.00748426	0.0316389	0.0329488	0.0279223	0.036351	0.0162126	0.0483253	0.00742637	0.0295386	0.0197619	0.0271818	0.0112719	0.0282958	0.0135488	0.00720568	0.0311155	0.0140052	0.0247419	0.0129505	0.011753	0.0215909	0.0127443	0.0115239	0.0234036	0.0798412	0.0191298	0.0258672	0.0323095	0.00591673	0.0267831	0.0209909	0.00643332	0.0080579	0.0145793	1	0.222319	0.438512	0.298271	0.221981	0.187508	0.177143	0.962842	0.32225	0.260031	5.132496	0.6140887
400	-38249.29	-38343.11	93.81814	16.47766	8.699039	3.993003	31.01927	4.23575	4.23575	0.0197173	0.721067	0.186257	0.47653	0.484996	6.30642	0.839094	0.11606	1.30689	0.248382	0.1742156	0.04407365	0.1301419	3.70879	3.01851	2.00403	2.73217	2.78535	1.41548	2.23229	1.79911	1.61328	3.09707	-5.825037	0.003508682	0.00470466	0.00314593	0.00131295	0.00463491	0.00334631	0.0158224	0.00286053	0.00421772	0.00292674	0.00219101	0.0028213	0.00158767	0.00248878	0.00242561	0.00808226	0.00315897	0.00131381	0.0051167	0.0058488	0.0033122	0.00503753	0.00231664	0.0071799	0.0013344	0.00374446	0.00366402	0.00552917	0.00240214	0.00309327	0.00324365	0.00147969	0.00372507	0.00260185	0.00339473	0.00385663	0.00272524	0.00391891	0.00235589	0.00138393	0.00353115	0.00166729	0.00267381	0.00223951	0.00280206	0.00458587	0.0014352	0.00194184	0.00270227	0.00171327	0.00183526	1	0.214237	0.411492	0.315501	0.194335	0.159484	0.152384	1.26183	0.323968	0.257373	31.01927	0.2529834
410	-38253.85	-38342.66	88.80991	16.97253	8.547293	4.263285	30.64326	4.453668	4.453668	0.00754706	0.498003	0.222277	0.420415	0.161691	2.51271	0.405391	0.115537	0.872248	0.16663	0.1733118	0.02967442	0.1436373	2.94975	3.33714	2.16686	2.23836	2.88198	2.64755	2.1011	1.9411	1.95876	3.16297	-5.737102	0.003831189	0.006462	0.00341052	0.0015254	0.00723677	0.00267808	0.0136932	0.00188229	0.00336572	0.00272659	0.001853	0.00207257	0.00204654	0.00227331	0.00198706	0.0071583	0.00332367	0.00193355	0.00638989	0.00571239	0.00413217	0.00514023	0.00189028	0.00662925	0.00104153	0.00496726	0.00369084	0.00626916	0.00232354	0.00357564	0.00367163	0.00136152	0.00325503	0.0017745	0.00202428	0.00492997	0.00109612	0.00217148	0.00112424	0.00238629	0.00193122	0.00146939	0.00271376	0.00281464	0.00347354	0.00198813	0.00489718	0.00235372	0.00200612	0.00187752	0.00170073	1	0.236641	0.518027	0.315541	0.182224	0.15652	0.158431	1.14256	0.263481	0.21953	30.64326	0.1712199
420	-38326.16	-38347.22	21.06014	1.50731	0.8685493	0.3663927	2.949496	0.4224726	0.4224726	0.0241689	0.56778	0.200578	0.532817	0.514946	5.98101	0.367232	0.11701	0.631348	0.179285	1.402108	0.8606979	0.5414102	4.12449	2.84943	2.40146	2.83932	2.29689	1.05767	2.92985	2.016	1.3066	2.90056	-3.414739	0.03907719	0.0634439	0.0174916	0.0184423	0.0338327	0.0240711	0.11477	0.0257139	0.0362797	0.034826	0.0368833	0.0284811	0.0213966	0.0228601	0.02595	0.0780371	0.0352642	0.0217705	0.0821893	0.0833669	0.0485385	0.0523712	0.0218273	0.106157	0.013969	0.0760104	0.0469831	0.0321756	0.0391561	0.0300558	0.0326151	0.0150544	0.0281619	0.0151121	0.101765	0.0287525	0.0239966	0.0356644	0.033044	0.0324183	0.0355098	0.0148361	0.0362737	0.032254	0.036063	0.0260324	0.0514932	0.0248051	0.0460504	0.0474821	0.02027	1	0.19555	0.389913	0.273349	0.166508	0.13194	0.126575	1.10794	0.29061	0.235297	2.949496	0.6138599
430	-38277.31	-38353.97	76.66045	8.510838	5.305785	2.111297	15.97646	2.215365	2.215365	0.0029578	0.502811	0.205581	0.190466	0.237389	1.13314	0.599933	0.0893268	0.441348	0.215519	0.429563	0.1391562	0.2904067	3.80267	3.14273	2.40978	2.45016	2.29713	1.3696	2.64172	2.23255	1.55944	2.83042	-5.292141	0.0059783	0.0108801	0.0059514	0.0020571	0.00757908	0.00403077	0.0184327	0.00467859	0.0036691	0.00573109	0.0077155	0.00433385	0.00381484	0.00585898	0.00549371	0.0149107	0.00597772	0.00142016	0.00541776	0.00801141	0.00462361	0.0104105	0.00444847	0.00943451	0.00116578	0.00714165	0.00859082	0.00497177	0.0105486	0.00712014	0.00403287	0.00354983	0.00616807	0.00403523	0.00222245	0.00617176	0.00223931	0.00314511	0.00447763	0.00358861	0.00373421	0.00563871	0.00397123	0.00543305	0.00352707	0.00434273	0.00469838	0.00519167	0.0026875	0.00215134	0.00397286	1	0.212416	0.432021	0.302533	0.161612	0.166815	0.162133	1.16241	0.329997	0.244111	15.97646	0.3239484
