Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
2720	-38244.24	-38299.56	55.32057	3.495431	3.088069	1.499271	6.176968	1.67901	1.67901	0.019362	0.481672	0.199949	0.430168	0.2258	0.30919	0.546489	0.025371	0.666834	0.221856	0.4576908	0.1426363	0.3150545	4.67074	3.44396	2.44926	2.79255	2.30989	2.81259	2.62102	1.94122	1.25832	3.58415	-4.59092	0.01205353	0.0164898	0.00672697	0.00541474	0.0112142	0.00720023	0.019546	0.0126974	0.0172497	0.00748776	0.0169201	0.0125387	0.0087287	0.0057871	0.0145617	0.0141897	0.0111595	0.00240107	0.00664806	0.0135991	0.00858098	0.014858	0.00609567	0.0384634	0.00534675	0.0189089	0.0189558	0.0337332	0.0165748	0.0228268	0.00884905	0.0065796	0.0101059	0.0102791	0.00511029	0.00924769	0.0158027	0.0220007	0.00582653	0.00325779	0.00592842	0.00519878	0.00740557	0.00912954	0.0105566	0.00567127	0.00799094	0.0122724	0.0112062	0.0086368	0.00718247	1	0.218543	0.402544	0.302704	0.185513	0.133564	0.166989	0.732697	0.242086	0.263066	6.176968	0.3116434
2730	-38260.71	-38303.44	42.73177	4.355482	1.87986	1.458451	6.058513	1.917653	1.917653	0.0126401	0.356692	0.209732	0.314831	0.288458	0.413609	1.95075	0.12036	0.461801	0.190347	0.5753242	0.1888959	0.3864283	3.42919	3.0352	2.64667	3.3897	2.79723	1.33622	3.15547	1.8527	1.54089	2.50286	-4.465437	0.01366504	0.0131767	0.00975332	0.00714839	0.0160581	0.00897281	0.0181531	0.00502584	0.00960258	0.00721759	0.0176303	0.0123082	0.00972928	0.00673915	0.00847701	0.0165052	0.0118623	0.00403449	0.0194666	0.020834	0.0118264	0.0259108	0.0106243	0.0530345	0.006552	0.0275332	0.0163732	0.0216737	0.00905204	0.0429935	0.0152462	0.0170248	0.00584707	0.00621276	0.00355628	0.00761201	0.00718748	0.0523845	0.00352519	0.00485782	0.0052073	0.00757028	0.004128	0.00725533	0.0177262	0.00579703	0.0317957	0.0168052	0.0119293	0.0184338	0.00705761	1	0.194255	0.386163	0.228645	0.151595	0.139084	0.146871	0.803251	0.246767	0.226984	6.432576	0.3283294
2740	-38250.45	-38300.5	50.05583	3.21438	2.136437	1.38001	5.872141	1.620371	1.620371	0.111542	0.357099	0.298587	0.185273	0.270534	0.131681	0.321289	0.0461124	0.631566	0.191809	0.6321245	0.1929075	0.439217	3.95207	3.01954	2.69242	2.55568	2.81826	1.09512	2.85094	1.82354	1.42006	3.04159	-4.580601	0.01217855	0.0178579	0.0125024	0.00814057	0.0117724	0.00625024	0.0209126	0.00787765	0.0114448	0.00892334	0.00823215	0.00568177	0.00769231	0.0132812	0.00695074	0.0175488	0.010547	0.00443343	0.0147575	0.0139676	0.0092101	0.0302332	0.0130991	0.0347798	0.00413062	0.0180425	0.0233515	0.0142565	0.0234119	0.0253565	0.00699357	0.0129858	0.00542171	0.0060152	0.0109818	0.00370238	0.015105	0.0205042	0.00390746	0.00332164	0.00700505	0.00847485	0.010505	0.0265227	0.0101587	0.0044971	0.00350169	0.0241509	0.0155225	0.0369068	0.00859266	1	0.208457	0.41468	0.287878	0.202283	0.145081	0.156835	0.769604	0.28056	0.209559	5.872141	0.3051732
2750	-38258.66	-38309.24	50.5805	2.923369	1.802171	1.30549	4.830246	1.337807	1.337807	0.0391553	0.539402	0.212987	0.27959	0.269044	0.180439	0.357698	0.0628973	1.93149	0.196791	0.6881763	0.3251256	0.3630507	4.05028	3.54599	2.26726	1.90311	2.34733	1.19135	2.32387	2.05357	1.4782	3.02899	-4.350136	0.01533506	0.0281661	0.0145031	0.00786373	0.00887849	0.00698362	0.0251019	0.00670463	0.00910693	0.0158892	0.0119649	0.00631585	0.00974154	0.0128431	0.00796864	0.0220837	0.0138116	0.00769284	0.0290162	0.0169234	0.00974088	0.0228263	0.00870686	0.0366731	0.00439271	0.0226396	0.0225606	0.0205644	0.0159755	0.0332991	0.0214039	0.0175396	0.00807964	0.00484254	0.0287413	0.00313091	0.00634418	0.0301084	0.00825836	0.0143537	0.00378748	0.00924182	0.0075357	0.0052993	0.0163546	0.00750603	0.0135017	0.0314636	0.00769446	0.0232434	0.00921249	1	0.243832	0.477205	0.261193	0.203234	0.163996	0.171901	0.81182	0.274046	0.277323	4.830246	0.4724452
2760	-38266.81	-38308.93	42.1115	1.99402	1.566524	0.9144771	3.70242	0.9206668	0.9206668	0.041134	0.600653	0.216171	0.315686	0.209959	0.0786832	0.67927	0.115563	2.39605	0.142338	0.7552626	0.06612092	0.6891417	3.08532	3.29097	2.22649	2.49823	2.89452	2.0894	2.89526	1.89516	2.11804	2.78123	-4.110837	0.01948103	0.0465794	0.0235033	0.0194014	0.0118299	0.00691227	0.0301846	0.00975829	0.0108903	0.011854	0.0294104	0.0201846	0.010441	0.0112777	0.010315	0.027885	0.0163872	0.00848969	0.0204606	0.0254357	0.0187323	0.0410973	0.0137822	0.050341	0.00690425	0.0259535	0.0317859	0.0192089	0.0481632	0.0536258	0.010622	0.00956297	0.0186393	0.0121074	0.0144772	0.0132851	0.00583153	0.0315136	0.012413	0.0161735	0.0121779	0.00760099	0.00586518	0.0305655	0.0204982	0.0126397	0.045037	0.0142984	0.0106418	0.0207844	0.00976125	1	0.205654	0.45489	0.287053	0.193736	0.149118	0.17134	0.82304	0.243306	0.265198	3.70242	0.08754692
2770	-38279.3	-38308.18	28.88668	2.452801	1.575511	0.9054371	3.771723	0.9983445	0.9983445	0.112739	0.376171	0.187204	0.469966	0.185599	6.11252	0.753532	0.0579617	4.47785	0.2008	0.8928192	0.1644859	0.7283333	4.57108	3.0966	2.53016	2.26851	3.14146	2.106	2.56267	2.08362	1.61058	3.22293	-3.970156	0.02242377	0.039621	0.0193098	0.015624	0.018794	0.0124586	0.0361422	0.00726439	0.0112901	0.0144217	0.0376856	0.0224415	0.0140073	0.0129953	0.0244322	0.0255099	0.021005	0.00404077	0.015112	0.0321684	0.022271	0.0544268	0.0204359	0.0472337	0.0106053	0.0264268	0.0290709	0.0680374	0.0240741	0.0762798	0.00842321	0.0103161	0.0259862	0.0191283	0.0131196	0.0119713	0.0222369	0.0583849	0.00744007	0.0381085	0.0081452	0.00867049	0.00624188	0.0111486	0.0228926	0.0163716	0.0156623	0.0135563	0.0197781	0.0226688	0.0124208	1	0.19455	0.388829	0.265613	0.158301	0.133385	0.144069	0.650408	0.254996	0.220395	3.771723	0.184232
2780	-38297.09	-38326.43	29.34051	1.638015	1.200685	0.8350347	2.922857	0.9064422	0.9064422	0.0878809	0.460203	0.256828	0.231922	0.422358	10.6993	0.498115	0.131498	0.800867	0.0714488	0.6581349	0.04898531	0.6091496	4.80178	3.04209	1.84698	2.53619	2.53481	1.82255	3.03998	1.90543	1.97897	2.58614	-3.746337	0.02804864	0.0316799	0.018154	0.0133122	0.0239858	0.0122071	0.0520187	0.0152825	0.0199205	0.0172815	0.0262303	0.0205211	0.0197225	0.0147184	0.0236625	0.0685575	0.0235098	0.0071063	0.0233334	0.0246683	0.0190605	0.0515073	0.0179419	0.0587878	0.00727908	0.0263099	0.048989	0.0270689	0.06676	0.0562439	0.0222491	0.0517218	0.0184336	0.0206814	0.02252	0.00966075	0.0128229	0.0299489	0.0230126	0.0100437	0.0134677	0.00840406	0.017001	0.0158917	0.0276658	0.0265503	0.0303016	0.0261771	0.0352956	0.0386362	0.0163546	1	0.179667	0.369131	0.238861	0.170808	0.102416	0.123885	0.832402	0.23706	0.224505	3.083006	0.0744305
2790	-38261.39	-38307.46	46.07155	3.317492	2.573651	1.164227	5.186487	1.389294	1.389294	0.0950175	0.452258	0.229576	0.326738	0.224443	1.13385	0.269696	0.0616959	0.689876	0.195194	0.6037334	0.3109524	0.292781	4.05925	3.65192	2.24746	2.58659	2.629	1.44088	2.44373	1.83281	1.64092	3.11004	-4.378123	0.01491183	0.0276052	0.0163497	0.00811252	0.0147045	0.00614982	0.0319224	0.0125907	0.0204173	0.00831238	0.0134649	0.0116034	0.00898419	0.00620735	0.00692812	0.0222258	0.0123538	0.00909252	0.0533675	0.0154552	0.00992992	0.0171734	0.00537416	0.0500802	0.00663959	0.0295007	0.0191474	0.0207241	0.0148939	0.0340245	0.0163801	0.00720647	0.0232478	0.00876481	0.00797921	0.0135869	0.00738286	0.0305569	0.00827935	0.00468448	0.00539332	0.00946875	0.00427279	0.0254605	0.0151758	0.0170615	0.0146345	0.0196071	0.0113047	0.00675863	0.0129902	1	0.193235	0.377041	0.277885	0.180529	0.15202	0.16784	0.821865	0.231847	0.259166	5.186487	0.5150492
2800	-38265.43	-38310.45	45.01844	2.638856	1.89447	0.9602237	4.833046	0.9681894	0.9681894	0.081535	0.577961	0.189527	0.45978	0.295064	1.40236	0.712205	0.0155353	2.36445	0.267832	0.8057491	0.3929883	0.4127608	3.32372	3.66252	2.19469	3.00685	2.80373	1.84849	2.18619	2.25985	1.8004	3.05442	-4.27157	0.01658847	0.0311498	0.0135982	0.0109148	0.0170872	0.00832333	0.0479875	0.0179464	0.0247304	0.0103688	0.00843151	0.00717403	0.011418	0.0113891	0.00873231	0.0513691	0.0165418	0.00627083	0.0221471	0.0390299	0.0194515	0.0250173	0.0130553	0.0479566	0.00680964	0.0281082	0.0232693	0.0294075	0.0192908	0.0257618	0.0132133	0.010374	0.0172765	0.0109591	0.0097898	0.00714968	0.00757439	0.0243798	0.0153639	0.00470779	0.00951874	0.0186946	0.00873133	0.00761042	0.0225773	0.00969633	0.0123318	0.0122211	0.0311006	0.0163484	0.00992775	1	0.203823	0.391091	0.304528	0.188591	0.154331	0.157149	0.773296	0.276905	0.225763	4.833046	0.4877304
2810	-38278	-38315.17	37.17075	1.794049	1.513056	0.7135893	3.940799	0.7424988	0.7424988	0.0580845	0.869416	0.215378	0.297556	0.138207	0.202559	0.417748	0.0774975	0.426435	0.218271	0.7177383	0.3275016	0.3902367	3.5577	3.61941	2.47603	2.76552	2.6132	2.63209	2.59181	1.87413	2.15641	3.32333	-3.961374	0.02262157	0.0447334	0.0203746	0.00721269	0.0145252	0.0188554	0.0507241	0.00749752	0.0172159	0.0143872	0.0186934	0.0148559	0.0172432	0.0165967	0.014006	0.0351213	0.0252563	0.00995382	0.0395719	0.0195343	0.0138195	0.0239656	0.0104411	0.0630496	0.00556128	0.0313	0.0350985	0.0150093	0.0420864	0.0286633	0.0166418	0.0264141	0.041344	0.0142905	0.0201268	0.0135909	0.00842628	0.0489358	0.0171791	0.0154188	0.00982233	0.0327582	0.0326716	0.0174254	0.0185985	0.0191004	0.0182318	0.0155287	0.0149905	0.00559286	0.00980218	1	0.240538	0.488093	0.33267	0.17125	0.138497	0.183373	0.926064	0.291398	0.261339	3.940799	0.4562967
2820	-38261.2	-38304.68	43.4782	3.602303	1.72062	1.030902	5.524817	1.037953	1.037953	0.115248	0.397852	0.289749	0.580562	0.653371	0.189462	0.472916	0.0167438	0.902955	0.191866	0.9744233	0.5576975	0.4167258	4.50783	3.74576	2.40787	2.5434	2.76218	2.11506	2.34711	2.10566	1.64919	3.5904	-4.20303	0.01776532	0.0215831	0.00725381	0.00743206	0.00888256	0.00855398	0.0291616	0.0169607	0.0263146	0.00670377	0.014659	0.010442	0.0120467	0.00763478	0.0127495	0.0310124	0.0135607	0.0159344	0.0530408	0.0221818	0.0151822	0.0234187	0.0101567	0.0313309	0.00617173	0.021971	0.0177621	0.016261	0.011604	0.0300386	0.0215697	0.00852454	0.0146022	0.00760518	0.0143841	0.0162847	0.0274654	0.0390649	0.0407054	0.00455238	0.00789448	0.00588651	0.0128817	0.0128743	0.0167788	0.00877215	0.0206576	0.0114018	0.0117066	0.0127588	0.00980218	1	0.211114	0.449725	0.305517	0.176893	0.165365	0.167538	0.860064	0.295237	0.282895	5.524817	0.572336
2830	-38259.29	-38297.09	37.79945	2.010181	1.396334	0.8096552	4.460804	0.836099	0.836099	0.0202825	0.50946	0.203901	0.340158	0.277893	0.0791499	1.22319	0.0849902	0.529379	0.436658	1.131372	0.8101267	0.3212454	3.95751	3.59929	2.32474	2.78299	2.45968	1.90762	2.61854	1.7007	1.8147	3.23254	-4.093871	0.01981436	0.0232991	0.0121637	0.00919764	0.0238271	0.0119415	0.0472195	0.0199834	0.0280754	0.0162623	0.0135468	0.0171496	0.0151431	0.0159236	0.0129857	0.0469781	0.019371	0.00801148	0.0364388	0.0234623	0.0189228	0.0301912	0.013511	0.0330076	0.00742343	0.016679	0.0327199	0.035814	0.0598806	0.0174432	0.0170537	0.0158111	0.0125426	0.0134402	0.035265	0.00824256	0.0108753	0.0334884	0.0128253	0.00406087	0.0093942	0.00907001	0.0126227	0.00723604	0.0229623	0.0281984	0.00421443	0.0125212	0.0487783	0.0088263	0.00872212	1	0.228081	0.456775	0.298918	0.205166	0.142854	0.181749	0.945853	0.259519	0.257929	4.460804	0.7160568
2840	-38261.59	-38306.86	45.26631	2.608517	1.554921	0.8461773	4.657943	0.8585073	0.8585073	0.0393865	1.1773	0.190437	0.534796	0.285486	0.282781	0.325377	0.0801731	0.800615	0.189401	1.2671	0.8587633	0.4083363	3.08453	3.28531	2.21074	2.42401	2.44466	1.58762	2.12433	1.93007	2.0075	3.3212	-3.966376	0.0225087	0.0254775	0.0142441	0.0115239	0.0166395	0.00816381	0.0408145	0.0138222	0.0224026	0.0111382	0.021262	0.0112962	0.00973143	0.0167097	0.0114624	0.0337917	0.0207206	0.0116163	0.0380132	0.017966	0.0152393	0.0445538	0.016001	0.0343546	0.00595819	0.0200658	0.0258796	0.0432628	0.0189737	0.0212774	0.0107516	0.010276	0.0153212	0.00920164	0.0126352	0.0253492	0.00789149	0.0522463	0.0409258	0.0161863	0.0163251	0.0161955	0.0177175	0.00624121	0.0172916	0.0131867	0.0090562	0.0273805	0.0185131	0.0133645	0.0108213	1	0.203091	0.42401	0.262235	0.2001	0.151067	0.15497	0.810322	0.269745	0.258282	4.657943	0.6777393
2850	-38288.73	-38306.31	17.57417	2.132157	1.455371	0.54683	3.115733	0.5639609	0.5639609	0.0154446	0.358	0.211126	0.356785	0.111679	0.542639	0.287067	0.101316	0.727838	0.132705	0.9581293	0.6501688	0.3079604	4.70347	4.32857	2.24508	2.4444	2.38147	1.87608	2.09688	2.10599	1.25572	2.75959	-3.548061	0.03419968	0.0345182	0.0152139	0.0118611	0.0245305	0.0162838	0.0730064	0.0160719	0.0242851	0.0289026	0.0234106	0.0156056	0.0200268	0.0291043	0.0241799	0.0777294	0.0304847	0.0192775	0.0880701	0.0694453	0.0329478	0.0785685	0.0349103	0.108715	0.0100544	0.0764818	0.0349936	0.0412373	0.0199354	0.0390316	0.00760779	0.0107569	0.0326946	0.0170895	0.0171099	0.0148595	0.0123478	0.0453161	0.0171948	0.0155341	0.0374924	0.0183541	0.0386666	0.0188092	0.0260532	0.0297998	0.00691167	0.0405141	0.0599631	0.0223264	0.0285236	1	0.180549	0.397301	0.270055	0.166449	0.0945651	0.11796	0.823956	0.262186	0.23877	3.115733	0.6785815
2860	-38270.51	-38305.13	34.62121	2.800444	1.920652	0.8214249	4.360351	0.8284985	0.8284985	0.129436	0.29011	0.361535	0.384663	0.287368	0.359232	0.474069	0.0588477	0.540825	0.181804	0.523168	0.08467238	0.4384956	2.9319	3.2971	2.7651	2.63371	3.02036	1.95918	2.65207	2.41887	1.3558	2.94892	-4.062505	0.0204457	0.0385896	0.0191511	0.00720328	0.0169162	0.00986493	0.0494802	0.0140511	0.0336506	0.0158991	0.0112199	0.0136813	0.0171136	0.011808	0.0154992	0.0489966	0.0202996	0.0132712	0.0321232	0.0160605	0.0137027	0.0289411	0.0108258	0.0421505	0.00524143	0.0235623	0.027985	0.0368625	0.0201418	0.0309615	0.0181898	0.0233822	0.0176563	0.0115059	0.00904243	0.0141021	0.0311982	0.0390884	0.0274737	0.00938458	0.0124019	0.032834	0.0320869	0.0088366	0.0185209	0.0101493	0.0311877	0.0248966	0.0386171	0.00601717	0.0207575	1	0.188971	0.406031	0.254267	0.174145	0.123708	0.170387	0.751642	0.242648	0.208433	4.360351	0.1618455
2870	-38257.35	-38306.98	49.632	3.1557	2.267099	1.073994	5.959685	1.091193	1.091193	0.0805994	1.10519	0.24612	0.327471	0.289697	1.21529	0.251037	0.0490642	1.48519	0.291714	0.5673786	0.3363419	0.2310366	3.44791	3.26968	2.14898	2.59434	2.20029	1.60041	1.76734	2.02979	1.63121	2.91831	-4.113508	0.01942906	0.025384	0.0152493	0.00944918	0.0184238	0.00941827	0.0420957	0.0118554	0.011471	0.0147775	0.0119412	0.0089217	0.0146306	0.0126192	0.012601	0.0360717	0.0198048	0.00559774	0.0184563	0.0170277	0.0101093	0.0288003	0.0136395	0.038546	0.0045494	0.0238692	0.0247393	0.0166462	0.0243909	0.0125232	0.0105197	0.0188837	0.0138004	0.0123675	0.00705117	0.00918275	0.012611	0.0231251	0.0340749	0.0136497	0.0112891	0.0117422	0.0140692	0.0141487	0.0188677	0.00930596	0.00490125	0.020007	0.0320748	0.0156939	0.00936815	1	0.19891	0.383478	0.245692	0.171242	0.13585	0.147603	0.660947	0.233766	0.245333	5.959685	0.5927999
2880	-38271.59	-38317.51	45.9205	3.838037	2.497616	0.9526009	6.212621	0.9698942	0.9698942	0.0962148	0.390929	0.353565	0.464205	0.467033	0.232573	0.666651	0.106132	5.66795	0.18697	0.7597601	0.07309945	0.6866606	2.89035	3.60058	1.80824	2.51216	2.55361	1.15558	2.27355	1.87374	1.61369	2.75924	-4.347171	0.0153806	0.0302425	0.011167	0.00997383	0.023438	0.0126762	0.0417784	0.00735614	0.0159861	0.0109325	0.0161936	0.00973697	0.0103811	0.0139827	0.0127427	0.0525098	0.0162876	0.0086095	0.0167851	0.0111958	0.00915684	0.0328014	0.0131741	0.0349074	0.0033247	0.0170329	0.0169436	0.0114277	0.0230876	0.0188488	0.00516321	0.0140394	0.0186545	0.00807192	0.00767623	0.013679	0.0349932	0.0248337	0.0107699	0.0140122	0.0046072	0.0143215	0.00834575	0.0085454	0.0143612	0.00641677	0.0291684	0.0182163	0.0207724	0.014439	0.0097779	1	0.192759	0.370153	0.255059	0.163173	0.165434	0.150694	0.780581	0.259505	0.218821	6.212621	0.09621386
2890	-38262.87	-38299.51	36.63663	3.02987	1.509926	0.6629727	4.270216	0.7083267	0.7083267	0.0603173	0.586919	0.229281	0.353805	0.119575	0.554956	0.974664	0.0442056	2.68587	0.150574	1.141955	0.4581571	0.6837976	3.67787	3.09341	2.28844	2.78553	2.8019	1.39361	2.82569	1.78132	1.48411	3.07529	-3.859517	0.02504715	0.0185218	0.00776694	0.00793261	0.0150577	0.00864129	0.0498336	0.0190063	0.0249749	0.0190674	0.0238775	0.0183355	0.0168254	0.014383	0.0169693	0.0353105	0.0178752	0.00455063	0.0195425	0.0337539	0.0229969	0.0372232	0.0131922	0.0330415	0.00748102	0.0174838	0.0183703	0.0421289	0.0166306	0.0278459	0.009019	0.00567783	0.0189425	0.0166963	0.0238639	0.00853954	0.00726363	0.071843	0.00921866	0.00849693	0.0281822	0.0106383	0.0179469	0.0098048	0.0187404	0.0473539	0.0133899	0.0192564	0.0325029	0.0260559	0.0142637	1	0.227338	0.422787	0.29528	0.1774	0.145274	0.189518	0.771101	0.283461	0.248058	4.270216	0.4012043
2900	-38271.32	-38312.48	41.15863	3.408086	1.450188	0.7212421	4.219377	0.7212421	0.7212421	0.0542362	0.447533	0.268303	0.248092	0.242952	1.00908	0.275211	0.0217207	1.47973	0.168064	1.024577	0.4954346	0.5291429	4.15024	2.83457	2.22835	2.68568	2.67157	2.13029	2.03926	1.59491	1.07387	3.13159	-3.983917	0.02211731	0.0375757	0.0183266	0.00633012	0.0158423	0.00761705	0.0413461	0.0180189	0.0165616	0.0129715	0.0188732	0.015515	0.0132775	0.0163289	0.00952754	0.0374298	0.0179749	0.00869025	0.0329667	0.02378	0.0124505	0.026922	0.0148862	0.0322961	0.00737901	0.0271837	0.02001	0.0653796	0.00970131	0.0448437	0.0437966	0.0216443	0.0177604	0.0113615	0.0191652	0.00789089	0.0135064	0.0426392	0.0156544	0.0125567	0.0250763	0.0274059	0.0308752	0.0204261	0.0157594	0.0110887	0.0116386	0.0181461	0.0481782	0.0100666	0.0158909	1	0.223064	0.432798	0.261551	0.190915	0.174082	0.172724	0.749325	0.255537	0.248172	4.219377	0.4835501
2910	-38279.4	-38315.37	35.97227	2.981779	1.29098	0.7073885	4.291491	0.7073885	0.7073885	0.0420038	0.488182	0.181819	0.162126	0.253904	0.858762	1.99651	0.0745833	3.66796	0.1368	1.063422	0.3055813	0.7578403	3.29205	3.09435	2.27251	2.21898	2.78678	1.92562	1.92475	2.11584	1.66143	2.85609	-4.029203	0.02113804	0.0258502	0.0100046	0.00993663	0.0153431	0.0162868	0.0574817	0.0176546	0.0212382	0.0334825	0.0264083	0.0133218	0.0151793	0.0193157	0.0207159	0.0500032	0.022321	0.00431895	0.0225331	0.0278781	0.0152319	0.0310989	0.0115538	0.0507075	0.00833986	0.0257536	0.0242477	0.0357242	0.0158125	0.0295656	0.0379945	0.0280184	0.0175983	0.0209572	0.0113658	0.00606702	0.0207274	0.0497262	0.00771785	0.0280679	0.014838	0.00726217	0.01495	0.0160744	0.0233564	0.0153237	0.00867399	0.0775489	0.0173275	0.0131736	0.0280495	1	0.207852	0.388016	0.243482	0.174048	0.16814	0.136575	0.722891	0.235933	0.224965	4.291491	0.2873567
2920	-38264.87	-38309.45	44.57906	2.612493	1.459976	0.8528353	5.777493	0.8528353	0.8528353	0.0657667	0.352655	0.211883	0.188606	0.344899	0.184975	4.22753	0.100326	0.812617	0.111776	0.5777697	0.23366	0.3441097	3.88223	3.28134	2.07988	2.74678	2.47197	2.09305	2.68015	2.09908	1.66619	3.40113	-4.061764	0.02046085	0.0255605	0.0135215	0.00901602	0.0125028	0.00652405	0.0361427	0.0123461	0.0112251	0.0123825	0.0144853	0.013895	0.0118116	0.0133831	0.0146929	0.0354643	0.0159287	0.00413871	0.0155253	0.019629	0.0181115	0.0356698	0.0136947	0.0473417	0.00548095	0.0254936	0.0231633	0.0229556	0.0206445	0.0142907	0.0152082	0.0171597	0.0116119	0.0111019	0.00769676	0.00984844	0.0169824	0.0406722	0.0020505	0.0099889	0.020823	0.0136697	0.0171452	0.0111468	0.0177241	0.0119343	0.0155467	0.0187138	0.0104882	0.00628999	0.0136895	1	0.240161	0.442885	0.284048	0.205099	0.127422	0.162329	0.891327	0.290674	0.233539	5.777493	0.4044171
2930	-38242.36	-38292.82	50.46354	3.203288	1.56432	0.8428401	5.803272	0.8594552	0.8594552	0.0168955	0.669021	0.200008	0.500339	0.225702	0.354545	0.582045	0.12065	1.11789	0.141465	0.5801557	0.2770485	0.3031072	3.51657	3.58425	2.2116	2.73812	3.02996	1.93151	2.32829	2.07208	1.8442	3.03433	-4.236427	0.01718179	0.0187896	0.012089	0.0040401	0.0194785	0.0160242	0.0533343	0.0103526	0.0133727	0.0132548	0.0199195	0.0139922	0.0113216	0.0125157	0.00876949	0.0353746	0.016388	0.00474577	0.0173394	0.0218692	0.0129535	0.0269285	0.01031	0.0279884	0.0041384	0.0177902	0.0186211	0.0227376	0.0156031	0.0160171	0.0200273	0.00944494	0.0173835	0.011878	0.0106345	0.00675796	0.00763645	0.0287053	0.00455251	0.0113466	0.00516845	0.00845077	0.00886052	0.0129748	0.0173029	0.0174994	0.0186823	0.00895647	0.0217419	0.00443369	0.0125791	1	0.219605	0.523755	0.292217	0.212371	0.16736	0.201125	0.891926	0.261757	0.285048	5.803272	0.4775416
2940	-38251.28	-38297.84	46.55165	3.162934	1.161825	0.7119234	4.503706	0.7240203	0.7240203	0.0722142	0.378254	0.263122	0.346434	0.307103	0.435754	0.760644	0.0846101	0.78373	0.0584029	0.8685947	0.583021	0.2855737	3.50291	3.36683	2.39963	2.10061	2.62004	1.76955	1.96985	1.95567	1.62913	3.38593	-4.177872	0.01821791	0.0434824	0.0202259	0.00824022	0.0166048	0.0105861	0.0485015	0.0124087	0.024859	0.0152457	0.0145041	0.0146456	0.010096	0.0173309	0.0147837	0.030173	0.0198018	0.0128372	0.037774	0.034435	0.0215904	0.0427466	0.0145446	0.0372572	0.00735043	0.0274498	0.0189091	0.0309356	0.0112422	0.0322605	0.0187132	0.015086	0.0161624	0.010843	0.0108364	0.00526606	0.0116025	0.0449794	0.0334863	0.00526294	0.0114465	0.0171896	0.0180182	0.0174383	0.0166522	0.0129241	0.00717548	0.012107	0.0232206	0.00615611	0.0116491	1	0.257329	0.477495	0.333422	0.198636	0.217967	0.168357	0.88195	0.298212	0.274729	4.503706	0.6712233
2950	-38286.45	-38303.47	17.02555	2.267838	0.500533	0.4814001	3.310976	0.4952721	0.4952721	0.0719087	0.318585	0.192923	0.577935	0.124274	0.389218	0.347781	0.0173052	0.794641	0.180539	0.783092	0.2560427	0.5270492	4.75262	3.11887	2.55692	2.28924	1.86249	1.8332	2.21846	1.95035	2.05144	3.22573	-3.50761	0.03561148	0.035757	0.0138633	0.0137528	0.0426655	0.0206348	0.0876774	0.0108414	0.024735	0.0195111	0.0151999	0.0140552	0.0180239	0.0214824	0.0190386	0.0733894	0.03031	0.0145015	0.123171	0.0558329	0.0508514	0.0861792	0.0294472	0.0542398	0.00754354	0.0358291	0.0272883	0.0280198	0.026651	0.0325289	0.0420403	0.0600922	0.0186701	0.0138095	0.0443383	0.033558	0.147445	0.0443545	0.0325994	0.0249022	0.00792112	0.0454158	0.0247257	0.0185192	0.0243931	0.0204294	0.0169045	0.0227777	0.036431	0.0460542	0.0156633	1	0.205577	0.437521	0.277745	0.196959	0.172718	0.157419	0.858621	0.30224	0.235239	3.310976	0.3269638
