Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
439000	-533.4339	-536.1093	2.675403	-0.903715	-0.192014	0.211725	0.132743	0.000212068	0.00011531	0.916595	3.59201	0.903927	0.192129	0.70487	3.45926	0.105366	0.0728901	0.340593	0.481151	0.131229	0.0209213	0.0183621	0.00198289	0.0395341	0.14194	0.0328257	0.00685425
440000	-553.0028	-544.8326	-8.17017	-45.0222	-0.2128	0.115883	0.125535	0.536568	0.179899	1.67122	3.47823	45.5588	0.3927	1.55533	3.35269	0.0456253	0.351348	0.463199	0.139827	0.185511	0.0524572	0.0205752	0.000942595	0.00785433	0.0443352	0.00298793	0.0137351
441000	-533.7343	-541.83	8.095765	-0.428265	-0.213599	0.107359	0.0249291	0.0134356	0.000135033	0.656025	3.77425	0.441701	0.213735	0.548665	3.74932	0.315049	0.0184327	0.0423431	0.624175	0.0857885	0.019307	0.0288846	0.00407972	0.00553644	0.0775503	0.0158007	0.00193122
442000	-555.4792	-545.8958	-9.583367	-8.54054	-0.429096	-0.0210175	0.0404762	0.402659	0.856326	0.870833	4.14771	8.9432	1.28542	0.891851	4.10723	0.221299	0.225069	0.112044	0.441588	0.172163	0.0222666	0.0370759	0.000485686	0.00948728	0.0581221	0.0174342	0.00582091
443000	-535.2373	-540.3969	5.1596	-10.0723	-0.244075	0.056704	0.1258	0.0431229	1.42525e-05	0.929108	4.90183	10.1154	0.24409	0.872404	4.77603	0.0600571	0.114113	0.272393	0.553436	0.0263712	0.0377963	0.0248362	0.000625745	0.00643365	0.0606604	0.0191321	0.0100789
444000	-534.1608	-541.0205	6.859696	-0.358473	-0.2237	0.0287785	0.0495446	0.000393776	0.0568421	0.638356	5.75052	0.358867	0.280542	0.609578	5.70098	0.060049	0.29982	0.0107326	0.629398	0.0762108	0.0311783	0.0157496	6.11962e-05	0.00144249	0.0451446	0.0167805	0.00648661
445000	-558.6195	-544.0748	-14.54473	-0.0557429	-0.140688	-46.3983	0.0416047	2.238	0.735568	7.67798	5.40395	2.29374	0.876257	54.0763	5.36234	0.239604	0.20534	0.333116	0.22194	0.00740204	0.02676	0.0490337	0.000394867	1.46141e-05	0.0451532	0.00742442	0.0251092
446000	-545.2222	-542.2366	-2.985604	-30.6005	-0.326214	0.0301526	0.0819753	21.5865	8.74056e-05	1.07138	6.29422	52.187	0.326301	1.04123	6.21225	0.0859771	0.129619	0.109703	0.674701	0.0566375	0.0422932	0.0223938	0.000934013	0.001852	0.0447219	0.00164487	0.00824906
447000	-527.2014	-543.2517	16.0503	-0.384819	-0.443625	-0.00410205	0.0457733	0.000134139	1.81748e-05	0.786549	7.75525	0.384953	0.443643	0.790651	7.70948	0.570165	0.0024046	0.0164381	0.410992	0.0719493	0.0445083	0.0282849	0.000115046	0.00216941	0.0344295	0.0040046	0.00413269
448000	-534.4492	-545.7073	11.25814	-0.728176	-0.198232	0.0251133	0.122213	0.000116769	0.000232288	1.47687	6.13919	0.728293	0.198464	1.45176	6.01698	0.195296	0.275442	0.297233	0.232029	0.193784	0.0462948	0.0114972	0.00205335	0.00521299	0.0390734	0.0116324	0.00652981
449000	-557.2686	-543.0112	-14.25735	-57.5168	-0.13174	-0.00529195	-0.00378753	9.09417	0.448656	1.55284	6.39913	66.611	0.580395	1.55814	6.40292	0.0993282	0.36395	0.3417	0.195022	0.212264	0.0165528	0.0161741	0.00179172	0.00121104	0.0531139	0.0140988	0.006883
450000	-537.3002	-535.7068	-1.593393	-60.1572	-0.215774	0.0557598	0.0964642	0.000172314	0.307864	1.37284	6.43787	60.1574	0.523638	1.31708	6.34141	0.122657	0.135632	0.0541771	0.687534	0.0777434	0.023862	0.0215583	0.00017169	0.00076918	0.0533957	0.0110825	0.0058559
451000	-541.7817	-541.1103	-0.6714456	-0.910974	-0.373856	0.00902823	-0.00169489	2.7409e-05	1.47287	2.32962	6.98024	0.911002	1.84673	2.32059	6.98194	0.329787	0.0218851	0.233313	0.415015	0.121778	0.0284674	0.00602048	0.000323636	0.0156327	0.0491592	0.00907203	0.00917861
452000	-537.4665	-534.8356	-2.630835	-0.535215	-0.345833	0.0892368	0.118268	8.15679e-05	0.64322	0.94875	5.1376	0.535296	0.989053	0.859513	5.01933	0.231675	0.0914243	0.580987	0.0959139	0.122185	0.0180547	0.00161031	0.000437429	0.00574059	0.124693	0.0241096	0.00578659
453000	-536.127	-539.1608	3.033799	-1.03629	-0.20804	0.0985901	-0.00680826	0.000281158	0.263544	1.20339	4.67517	1.03657	0.471584	1.1048	4.68198	0.00992452	0.511566	0.12705	0.35146	0.126024	0.0358982	0.0221849	0.000632959	0.00665301	0.0343207	0.0238757	0.0038184
454000	-537.3161	-538.2257	0.9096782	-0.587455	-0.0791082	0.0659606	0.027427	0.000732692	0.609835	1.28196	5.40347	0.588187	0.688943	1.216	5.37604	0.0469964	0.400164	0.410137	0.142703	0.0384614	0.0205562	0.0187065	0.00101233	0.00343208	0.0528981	0.0146551	0.00622598
455000	-518.9464	-536.5265	17.58011	-0.478049	-0.24174	0.0748522	0.0425717	1.09431e-06	2.15417e-06	2.38597	4.60305	0.47805	0.241742	2.31112	4.56048	0.144134	0.361826	0.0738692	0.420171	0.124327	0.025939	0.000693517	0.00166168	0.0172978	0.0640982	0.0194803	0.00944906
456000	-542.4986	-539.4099	-3.088707	-1.4756	-0.379273	0.0853154	0.10803	0.538887	0.000936377	0.893811	4.01654	2.01448	0.38021	0.808496	3.9085	0.166199	0.0937543	0.0784836	0.661563	0.370218	0.0394278	0.00843717	0.000947215	0.0236226	0.0722741	0.0178964	0.00484517
457000	-530.4074	-533.259	2.851623	-0.689843	-0.177149	0.133105	0.0353219	7.91918e-06	0.272256	1.37918	4.26782	0.689851	0.449405	1.24608	4.2325	0.0335649	0.0281743	0.247434	0.690827	0.068805	0.0245121	0.00911363	0.000746351	0.00200327	0.092608	0.0231855	0.0149045
458000	-536.5534	-538.18	1.62655	-80.3085	-0.126356	0.0768124	0.0963719	5.9818e-06	0.250662	0.994327	4.23783	80.3085	0.377018	0.917515	4.14146	0.490368	0.0117439	0.0557374	0.442151	0.205838	0.0383426	0.0220364	0.000780544	0.00756132	0.0610295	0.00896292	0.0104976
459000	-534.8286	-535.6982	0.8696153	-0.925822	-0.189784	0.10478	0.117436	0.000733235	0.0442761	1.24175	2.02988	0.926556	0.23406	1.13697	1.91244	0.310911	0.128541	0.275205	0.285343	0.142539	0.0395361	0.0152776	0.00312233	0.00398797	0.118097	0.00944734	0.0135729
460000	-524.334	-539.0937	14.75971	-1.02574	-0.366172	0.11266	0.0402077	4.71854e-06	1.49502e-06	1.88971	1.31143	1.02574	0.366173	1.77705	1.27122	0.0429083	0.0458451	0.0958211	0.815426	0.195625	0.0844075	0.00276144	0.00279264	0.0314675	0.0981235	0.00959319	0.0123826
461000	-532.1268	-540.7029	8.576103	-0.497954	-0.316177	0.090116	0.0236342	0.0217999	1.88496e-05	0.913804	1.33799	0.519754	0.316196	0.823688	1.31435	0.483636	0.236444	0.0537618	0.226159	0.122788	0.0529642	0.0250489	0.00602981	0.00453417	0.0800435	0.0235628	0.0132866
462000	-543.5514	-547.3217	3.770359	-0.317238	-0.361235	0.0980628	0.0204093	0.0260854	0.00243461	1.10469	1.95377	0.343324	0.36367	1.00663	1.93336	0.253547	0.465335	0.26305	0.018068	0.0822416	0.017848	0.00797509	0.00572886	0.00952721	0.0625583	0.0354491	0.00468585
463000	-541.2033	-553.9367	12.7334	-0.855307	-95.1555	0.0938313	0.0671205	3.73975e-05	1.80224e-05	1.81037	1.18954	0.855344	95.1555	1.71654	1.12242	0.170443	0.211923	0.558169	0.0594643	0.0949239	0.0180554	0.0176712	0.00916992	0.00470689	0.0175843	0.0117365	0.0199789
464000	-547.6056	-551.1203	3.514699	1.49479	-70.3351	0.0145469	0.00271749	1.49526	0.162494	1.17514	0.618546	0.000474835	70.4976	1.16059	0.615829	0.432067	0.0596035	0.0285534	0.479776	0.0456423	0.300579	0.0279585	0.0189262	0.00472563	0.000384387	0.00648425	0.0158127
465000	-556.3002	-548.7741	-7.526044	-51.7539	-0.304019	0.0850319	0.127587	5.48542	0.000597463	1.98812	1.64301	57.2393	0.304617	1.90309	1.51542	0.0318063	0.439712	0.390697	0.137785	0.104828	0.0630939	0.00808642	0.000821846	0.0193448	0.0610168	0.0182386	0.0319147
466000	-555.318	-554.6505	-0.6674904	-1.70304	-83.4166	0.00910594	0.001265	0.177413	0.012301	0.584353	1.26676	1.88045	83.4289	0.575248	1.26549	0.0845512	0.582391	0.154753	0.178304	0.0164528	0.123165	0.0263232	0.0130313	0.014016	0.00538584	0.026187	0.00274286
467000	-520.6243	-541.5291	20.90481	-0.54961	-0.184002	0.0457608	0.0606591	3.52692e-05	5.76063e-06	0.745975	1.68243	0.549645	0.184008	0.700214	1.62177	0.099125	0.404675	0.0765474	0.419652	0.0491188	0.0354542	0.0269275	0.00963475	0.00590896	0.0365995	0.0153127	0.00866181
468000	-552.3739	-540.7867	-11.58719	-16.0767	-0.217068	0.0920244	0.0491592	5.68214	0.335086	1.70159	2.54831	21.7589	0.552154	1.60956	2.49916	0.175263	0.792263	0.00313313	0.0293403	0.29765	0.0478781	0.0170416	0.000240546	0.00300254	0.0538002	0.0134811	0.0109502
469000	-532.8825	-535.7973	2.914818	-0.639917	-0.26503	0.138832	0.0683195	0.00718218	0.0265953	0.829501	2.34514	0.647099	0.291625	0.690669	2.27682	0.0180241	0.0142764	0.234064	0.733635	0.084865	0.0333255	0.023494	0.00292444	0.00462674	0.0777398	0.0176485	0.00518005
470000	-534.4473	-540.6295	6.18222	-14.0644	-0.268222	0.0743845	0.0817072	0.000124841	0.000360712	1.31266	2.2799	14.0645	0.268583	1.23827	2.19819	0.178424	0.476318	0.112434	0.232825	0.313978	0.0266471	0.0176694	0.00540106	0.00161136	0.0777852	0.0202823	0.00571278
471000	-530.2365	-539.7067	9.470166	-0.931033	-1.30775	0.00788519	0.168901	0.00020968	2.68138e-06	2.16823	1.08651	0.931242	1.30775	2.16034	0.917605	0.161196	0.00448428	0.00648128	0.827839	0.149446	0.0835296	0.00134417	0.00357919	0.00565422	0.126637	0.00283906	0.0186292
472000	-548.1003	-543.3423	-4.757998	-98.6359	-0.145916	0.0743345	0.171897	0.0507313	0.0645371	0.578708	1.99168	98.6867	0.210453	0.504373	1.81978	0.177744	0.0482681	0.0258366	0.748151	0.211713	0.033792	0.0334723	0.00893507	0.00370864	0.0804401	0.0117155	0.0160725
473000	-532.773	-537.9255	5.152429	-0.294514	-0.147996	0.0944393	0.0989447	0.201449	0.00026608	1.28379	1.26738	0.495962	0.148262	1.18935	1.16844	0.0124927	0.370738	0.00764393	0.609125	0.0758756	0.031723	0.0232073	0.00870103	0.00391089	0.0824519	0.00700671	0.0161259
474000	-541.8025	-545.1962	3.393649	-9.52341	-0.334676	0.00720015	0.0740422	0.00658497	0.00162346	0.839158	1.30073	9.52999	0.3363	0.831958	1.22669	0.0366876	0.0265034	0.0442105	0.892598	0.323465	0.0393571	0.040589	0.00494022	0.0167113	0.0570164	0.014785	0.00624238
475000	-534.8215	-541.0506	6.22909	-1.56205	-0.352102	0.0378052	0.0865814	0.00719787	2.14301e-05	1.46889	1.94685	1.56925	0.352123	1.43109	1.86027	0.205129	0.150479	0.0953293	0.549063	0.120485	0.0382849	0.0172984	0.00498822	0.0473453	0.0493635	0.0173646	0.0143499
476000	-538.1319	-535.8626	-2.269379	-0.537438	-0.233057	0.139009	0.0932639	0.0892549	0.104866	1.11981	1.52331	0.626693	0.337923	0.980804	1.43004	0.489154	0.169539	0.0765343	0.264772	0.0612823	0.0495322	0.00827744	0.00210554	0.0121799	0.0942919	0.00526475	0.0152832
477000	-540.1231	-540.488	0.3649297	-2.29854	-0.185162	0.0769291	0.144674	0.0575571	0.00247418	1.87849	2.9142	2.35609	0.187636	1.80156	2.76953	0.162048	0.0941003	0.0496947	0.694157	0.0758474	0.0433642	0.0120332	0.003418	0.00174429	0.0685185	0.0149617	0.0178826
478000	-543.158	-543.8584	0.700403	-58.8907	-0.224233	0.053565	0.00213294	0.000274422	0.180575	0.820822	3.37262	58.891	0.404808	0.767257	3.37048	0.0798544	0.0713616	0.176221	0.672563	0.121895	0.066638	0.0324863	0.00197072	0.000596801	0.0215994	0.0390068	0.00831278
479000	-528.6364	-541.194	12.55767	-5.92331	-0.21586	0.00317633	0.0232604	3.57111e-05	1.1064e-05	0.926495	2.4664	5.92334	0.215871	0.923318	2.44314	0.0523096	0.271947	0.0276356	0.648108	0.336981	0.0441423	0.031093	0.00415913	0.0321561	0.0437796	0.0148514	0.00947323
480000	-539.3862	-543.0127	3.626501	-52.3594	-0.227644	0.0459945	0.0497689	0.000470404	0.00664469	1.05472	1.70464	52.3599	0.234288	1.00872	1.65487	0.0259301	0.0413951	0.319711	0.612963	0.24871	0.0328915	0.0184848	0.0102286	4.12493e-05	0.0620585	0.0139179	0.00674191
481000	-530.2874	-536.4667	6.179308	-1.44538	-0.328212	0.0708702	0.120703	5.21971e-06	0.0522273	1.42798	1.97719	1.44539	0.380439	1.35711	1.85649	0.0813253	0.480981	0.120748	0.316945	0.204516	0.0578943	0.0109304	0.000980925	0.00307343	0.0905041	0.00335689	0.0185451
482000	-526.1878	-542.5583	16.37045	-1.7053	-0.314278	0.128271	0.0892294	2.30751e-06	3.9187e-05	0.486847	0.963158	1.7053	0.314318	0.358576	0.873928	0.419253	0.0954705	0.0119388	0.473338	0.0861757	0.0770428	0.0297692	0.00642871	0.0332868	0.0906313	0.00782609	0.0134983
483000	-526.6237	-537.5017	10.87798	-0.913109	-0.377223	0.159897	0.163238	2.15869e-06	0.00298223	0.525894	1.09969	0.913111	0.380205	0.365997	0.93645	0.0359301	0.33189	0.118083	0.514096	0.0818057	0.0466752	0.0400605	0.00514913	0.00359339	0.144364	0.00455449	0.0138591
484000	-530.8164	-543.8175	13.0011	-0.23168	-0.334676	0.125597	0.0965263	0.00363824	5.56302e-05	0.578215	1.80593	0.235318	0.334732	0.452617	1.7094	0.838366	0.00688842	0.0377453	0.117	0.0633246	0.0695598	0.0385103	0.00401743	0.0027491	0.0624677	0.0139219	0.00925634
485000	-526.5834	-542.382	15.79855	-0.872618	-0.124245	0.0509692	0.0222435	9.19283e-05	1.86129e-05	0.601066	1.18069	0.87271	0.124263	0.550097	1.15844	0.0916612	0.222712	0.0555448	0.630082	0.121488	0.0343935	0.0274821	0.00956677	0.0314989	0.0647446	0.00988695	0.0127171
486000	-543.1245	-546.0225	2.89802	-5.58384	-0.156644	0.163071	0.125412	0.0394307	7.84121e-06	2.21528	2.02839	5.62327	0.156651	2.05221	1.90298	0.320444	0.139365	0.0965338	0.443658	0.314248	0.0320655	0.00281531	0.011485	0.00579894	0.108232	0.00286052	0.0177182
487000	-533.7238	-537.2065	3.482756	-0.243301	-0.219299	0.037745	0.0991495	0.000335041	0.0636573	2.06174	1.46415	0.243636	0.282956	2.024	1.365	0.249108	0.240644	0.175002	0.335246	0.0346214	0.046088	0.0089579	0.00771498	0.00197155	0.101012	0.00408378	0.0245546
488000	-542.3065	-552.2026	9.896138	-0.454416	-3.30249	-0.0586698	0.0443761	0.0288537	1.91122e-05	0.965404	1.51272	0.483269	3.30251	1.02407	1.46835	0.345602	0.0334345	0.0698655	0.551098	0.0961356	0.172551	0.0258477	0.0125059	0.00100274	0.00120005	0.0378005	0.0120485
489000	-545.468	-553.0532	7.585187	-0.197742	-0.97293	0.0117872	-0.0276141	0.0027775	0.0861994	0.601821	0.878312	0.20052	1.05913	0.590034	0.905926	0.0247946	0.492412	0.0807752	0.402018	0.0125093	0.172387	0.0448607	0.0145814	0.0151521	0.0160819	0.0217315	0.00785273
490000	-526.9573	-539.4783	12.52103	-2.78081	-0.167199	0.0522352	0.139224	2.05393e-06	0.000513841	1.0819	1.62457	2.78081	0.167713	1.02967	1.48535	0.0174469	0.0232236	0.295327	0.664002	0.132428	0.0547977	0.0212803	0.00480755	0.00141486	0.0804517	0.0133648	0.0295359
491000	-536.581	-535.0227	-1.558305	-0.590804	-0.250464	0.118127	0.151508	0.011303	0.200645	0.854789	2.26428	0.602107	0.451109	0.736662	2.11277	0.526627	0.121734	0.0165776	0.335062	0.0729904	0.0568803	0.0199297	0.000554177	0.00252229	0.108009	0.00817271	0.0094712
492000	-539.096	-532.9817	-6.114307	-0.273759	-0.229834	0.0368346	0.11739	0.0874712	0.439784	1.12385	2.50063	0.36123	0.669619	1.08701	2.38324	0.0862501	0.250086	0.150472	0.513192	0.0914848	0.0331626	0.0141444	0.000542228	0.0183578	0.104765	0.00713355	0.0122844
493000	-531.2788	-536.3754	5.096694	-0.558711	-0.35473	0.189487	0.157293	0.00408197	0.000136235	0.869705	2.28704	0.562793	0.354867	0.680218	2.12975	0.0136535	0.52075	0.224756	0.24084	0.0930691	0.0499308	0.0075816	0.00177496	0.000833622	0.139093	0.010536	0.00606255
494000	-534.0042	-542.4877	8.483518	-1.8062	-0.265557	0.0977002	0.152891	5.61211e-06	0.00495466	0.466324	1.06454	1.80621	0.270511	0.368624	0.911651	0.483242	0.101057	0.207855	0.207846	0.62972	0.0519213	0.0135236	0.00729727	0.0205866	0.0993126	0.00874356	0.0110567
495000	-539.3589	-546.9536	7.594712	-23.9503	-0.160423	0.117593	0.106203	0.000323919	3.99069e-06	1.49003	1.4226	23.9506	0.160427	1.37244	1.3164	0.181929	0.412692	0.233334	0.172045	0.514983	0.0613008	0.0163462	0.0159654	0.00504075	0.0832419	0.0108986	0.0296164
496000	-543.3464	-547.3105	3.964055	-0.546706	-0.498306	0.111367	0.133993	0.00050387	0.43785	1.03562	0.434426	0.54721	0.936156	0.924253	0.300433	0.24495	0.297512	0.436949	0.020589	0.0970518	0.132741	0.00887565	0.012132	0.00146644	0.0825565	0.00660028	0.0213069
497000	-539.7926	-537.4833	-2.309252	-0.507306	-0.384526	0.281143	0.181949	0.178808	0.00265324	0.799579	0.907604	0.686114	0.387179	0.518436	0.725655	0.37999	0.0496773	0.00970102	0.560632	0.142898	0.0826534	0.00638675	0.000502101	0.0019225	0.151462	0.0230702	0.0130654
498000	-522.5727	-541.3892	18.81647	-0.833712	-0.240521	0.0404005	0.0991459	3.42581e-06	2.9472e-05	0.670028	1.37628	0.833715	0.24055	0.629628	1.27714	0.00215388	0.11097	0.390975	0.495901	0.199807	0.0493475	0.0174714	0.00888834	0.0164683	0.0686026	0.00450372	0.00503573
499000	-539.9467	-547.3075	7.360816	-0.829386	-0.222006	0.0592075	0.0765379	0.0012119	0.0650062	1.39655	1.18333	0.830598	0.287012	1.33734	1.10679	0.193253	0.617547	0.0684717	0.120728	0.0960964	0.0643658	0.0103345	0.0108671	0.00792643	0.0212205	0.00389528	0.0189222
500000	-528.2078	-541.6425	13.43469	-0.37997	-0.186359	0.0297693	0.0443338	0.00127832	0.000176626	0.774978	1.5981	0.381249	0.186535	0.745209	1.55377	0.0652891	0.294409	0.232501	0.407801	0.0186158	0.0501317	0.0304945	0.00985564	0.00460794	0.0482874	0.0110861	0.0147338
501000	-535.7409	-546.5765	10.83563	-0.341615	-0.152352	0.158373	0.109339	0.00437795	0.00024872	1.56719	1.33144	0.345992	0.152601	1.40882	1.2221	0.452637	0.274003	0.168122	0.105239	0.0780578	0.0556658	0.00611952	0.00737957	0.0106841	0.0604692	0.00392683	0.00667596
502000	-548.9677	-555.2085	6.240738	-6.2449	-5.13289	0.0236848	0.0364674	0.779958	1.29977e-06	0.551703	0.654408	7.02486	5.13289	0.528018	0.617941	0.35821	0.405704	0.140113	0.0959722	0.0249051	0.325238	0.0331801	0.0243144	0.00662671	0.0226846	0.0367594	0.0193072
503000	-527.2461	-539.2158	11.96971	-0.473213	-0.339782	0.0387402	0.107468	3.66062e-06	0.00385833	1.07875	0.827756	0.473216	0.34364	1.04001	0.720288	0.162864	0.168116	0.209114	0.459906	0.0475995	0.0484533	0.0115939	0.015433	0.00659006	0.100973	0.00491496	0.0243805
504000	-537.1441	-545.2936	8.149503	-5.57189	-0.182676	0.0705581	0.0509803	0.0540696	5.75144e-05	0.62102	1.01038	5.62595	0.182734	0.550462	0.959402	0.105771	0.142691	0.397479	0.354059	0.278991	0.0219458	0.0199423	0.0137967	0.00530993	0.0642479	0.0058037	0.0080089
505000	-529.914	-540.9845	11.07046	-0.317226	-0.208642	0.0746525	0.123459	0.00195525	0.000276763	0.654491	0.786037	0.319182	0.208919	0.579838	0.662577	0.13605	0.148098	0.0302463	0.685606	0.0854136	0.0693078	0.0318936	0.0116771	0.0190521	0.0866505	0.00671657	0.0100956
506000	-545.4535	-541.872	-3.581465	-56.4488	-0.202726	0.0435505	0.112039	0.018832	0.159601	0.642292	1.16796	56.4676	0.362327	0.598742	1.05592	0.401941	0.0385846	0.00777649	0.551698	0.178895	0.0405296	0.0422284	0.00554849	0.000947744	0.0798084	0.0201063	0.00866236
507000	-543.2176	-547.7938	4.576152	-0.229794	-0.287368	0.140282	0.0480048	0.000298593	0.0604241	0.408237	1.0832	0.230092	0.347792	0.267955	1.0352	0.209342	0.450488	0.164957	0.175213	0.102285	0.0907181	0.0315589	0.00102225	8.72646e-05	0.0880967	0.0663625	0.0125541
508000	-523.4458	-535.308	11.86217	-0.481614	-0.3225	0.149552	0.14944	4.09635e-06	0.000295351	1.73939	0.938328	0.481618	0.322795	1.58984	0.788888	0.0489488	0.143022	0.173836	0.634193	0.116378	0.0191495	0.00170559	0.0100455	0.000758755	0.129739	0.0147946	0.0109891
509000	-530.1006	-540.2252	10.12452	-1.26641	-0.391119	0.0798251	0.144793	0.0154853	1.38425e-06	1.39047	1.0881	1.2819	0.391121	1.31065	0.943303	0.423423	0.0592021	0.163437	0.353938	0.14639	0.0866743	0.0164093	0.00246158	0.00580842	0.0862905	0.0119737	0.0133604
510000	-535.2602	-549.6235	14.36331	-0.183104	-1.63771	0.0506287	0.0185499	1.64641e-05	9.47728e-05	1.10492	1.34053	0.183121	1.6378	1.05429	1.32198	0.156043	0.00997514	0.16569	0.668292	0.113203	0.327642	0.0276613	0.00775651	0.0327638	0.00489233	0.0397564	0.00706683
511000	-522.2076	-542.7852	20.57764	-0.602599	-0.160003	-0.0513244	0.0901467	3.84903e-06	2.79877e-05	1.11059	1.25145	0.602603	0.160031	1.16191	1.1613	0.0922782	0.00136522	0.389526	0.516831	0.0649824	0.0483659	0.0176657	0.0109625	0.00180785	0.0395213	0.0133752	0.0207161
512000	-537.4096	-548.8945	11.48491	-54.03	-1.20255	0.040651	0.0265737	6.9779e-06	0.00349609	1.07514	1.06234	54.03	1.20605	1.03449	1.03577	0.316969	0.214861	0.157986	0.310184	0.0803173	0.0791887	0.0187084	0.0133506	0.004634	0.0205239	0.00449185	0.00797439
513000	-535.9533	-535.8326	-0.1207336	-0.602254	-0.209	0.110718	0.149544	0.269515	0.00800044	1.38152	0.808254	0.871769	0.217	1.2708	0.65871	0.201044	0.328159	0.0468801	0.423918	0.105238	0.0286954	0.00567171	0.0121161	0.00292551	0.108296	0.00614464	0.0127655
514000	-546.0831	-534.9082	-11.17491	-3.70484	-0.124272	0.220132	0.191834	0.00583247	0.279873	0.72343	1.56539	3.71068	0.404146	0.503298	1.37355	0.185111	0.0957818	0.286426	0.432681	0.407599	0.0294074	0.00551911	0.00586919	0.0161385	0.196459	0.0092117	0.0210865
515000	-538.1312	-536.4713	-1.659931	-0.769374	-0.267469	0.0379077	0.19613	0.000137112	0.0836224	1.9066	1.55577	0.769511	0.351091	1.86869	1.35964	0.163295	0.0950426	0.646239	0.0954234	0.094029	0.0526983	0.000128652	0.0027282	0.0180481	0.11985	0.00859912	0.0451894
516000	-537.2722	-537.8599	0.5877198	-0.681949	-0.223933	0.0553701	0.122254	0.165329	0.00169232	1.0673	2.44303	0.847278	0.225625	1.01193	2.32078	0.152417	0.365659	0.272143	0.20978	0.127979	0.0295317	0.0107831	0.00104659	0.0154361	0.0865191	0.012617	0.00642305
517000	-530.4874	-534.8864	4.399029	-0.438595	-0.685248	0.139786	0.12942	5.67232e-06	0.0689786	3.14075	0.936893	0.438601	0.754226	3.00096	0.807473	0.298305	0.0576459	0.268681	0.375368	0.0733297	0.0814119	0.000727126	0.00577478	0.00475604	0.117602	0.0114624	0.0169523
518000	-539.3696	-532.3167	-7.052966	-0.966351	-0.44255	0.180791	0.241736	0.0469613	0.000756692	2.84101	1.10216	1.01331	0.443307	2.66022	0.860424	0.158165	0.0832233	0.246162	0.51245	0.0857262	0.0359496	0.000519638	0.00707513	0.00509987	0.204867	0.0151419	0.021928
519000	-535.0829	-539.8287	4.745893	-0.261785	-0.202302	0.0385417	0.0441835	0.0674051	0.00950048	1.53025	1.29828	0.32919	0.211802	1.49171	1.2541	0.259707	0.41306	0.00453768	0.322695	0.0737001	0.0394209	0.013739	0.0102619	0.00717551	0.0451402	0.0105998	0.0110643
520000	-539.3771	-540.4805	1.103392	-2.29771	-0.113501	0.109842	0.109938	0.00173549	0.00567444	1.34622	1.43043	2.29944	0.119175	1.23637	1.32049	0.31277	0.259231	0.0832427	0.344756	0.156258	0.0508865	0.0096088	0.00618149	0.0398172	0.0881678	0.00579268	0.0278907
