Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
2630	-4106.38	-4135.13	28.7494	35.03485	11.79002	0.2097221	1.398365	0.0109884	0.00244886	0.00177232	0.0161442	0.0025956	0.019103	0.0143393	0.00994815	0.00815459	0.0100568	0.00964149	0.00364627	0.0241466	0.000941903	0.00551047	0.0109815	0.00362237	0.00756012	0.00833027	0.0129974	0.0155406	0.00909145	0.00255854	0.0105392	0.00571672	0.00959421	0.0246672	0.030557	0.0275187	0.00582076	0.0127005	0.01513	0.00267605	0.000581897	0.039377	0.0070832	0.00711896	0.0122608	0.00375016	0.00925116	0.0053063	0.0119935	0.01323008	0.01775607	0.008558448	0.0160906	0.578759	0.00543036	0.00447299	0.392997	0.00225031	0.1219433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	46.35041	0.02916738	0.000731557	0.0395657	0.408552	3.55115	0.209186	0.570716	1.04385	2.17625	0.293076	0.304667	0.134106	0.268152	0.1305018	16.8237	37.1715	8.03565	7.97245	6.66254	18.7531	11.79	9.11159	2.11517	8.04342	14.0412	20.4825	0.140762	5.298	0.9344189
2640	-4118.96	-4140.46	21.5017	41.84848	11.79656	0.1840026	1.611146	0.0064827	0.00173113	0.0033261	0.00516181	0.0124585	0.0335565	0.00666112	0.0106893	0.031838	0.021456	0.010606	0.00308068	0.0272001	0.00204732	0.00681089	0.0131737	0.00392432	0.00881392	0.00559322	0.0123962	0.0124833	0.00917826	0.0036361	0.00906484	0.00374479	0.0168307	0.0444509	0.0118516	0.0215029	0.00655849	0.0101918	0.0126871	0.00309526	0.00095974	0.0292045	0.00594972	0.0049747	0.0194544	0.00169111	0.0108921	0.00803943	0.0240317	0.01037137	0.02614005	0.01501192	0.0104761	0.570316	0.00414625	0.00651836	0.406043	0.0025011	0.2178359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	48.6664	0.01877271	0.000291401	0.0250863	0.340637	3.63399	0.241993	0.606069	1.05633	2.09561	0.289123	0.295107	0.122366	0.293404	0.2328478	16.5353	37.1715	8.03565	7.90507	7.20444	18.7531	11.7966	9.45997	2.11517	8.04342	14.0412	21.4859	0.152081	4.50804	0.935529
2650	-4100.7	-4137.04	36.3463	44.07739	11.79656	0.1532457	0.7664477	0.00817717	0.000967892	0.00127515	0.00824786	0.00551846	0.0127486	0.00312545	0.0183397	0.0348925	0.0137103	0.00995424	0.00143097	0.0108567	0.00499596	0.00296326	0.0135999	0.00267403	0.00911317	0.00500933	0.0152352	0.0114497	0.00858581	0.00347274	0.0112049	0.00456786	0.0241259	0.0210208	0.00435338	0.0193887	0.0113131	0.00729409	0.0064788	0.00301677	0.00197816	0.012674	0.00595389	0.00352627	0.00923758	0.000915992	0.00571302	0.00160546	0.00408832	0.009342436	0.01890047	0.03513937	0.0116439	0.530762	0.00582332	0.00441812	0.437667	0.00968555	0.2130808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51.48402	0.0258246	6.45236e-05	0.0118611	0.251593	3.73648	0.0884019	0.393266	0.947206	2.57113	0.285477	0.305278	0.132396	0.27685	0.2482202	16.7701	37.1715	8.03565	8.56843	7.69761	20.0337	11.7966	9.69514	2.44612	6.20795	14.0412	21.4859	0.152081	4.99268	0.8584347
2660	-4103.24	-4138.41	35.1695	36.89287	11.79656	0.2031131	0.4224873	0.0224942	0.000188132	0.00248489	0.00482605	0.00908112	0.00316185	0.00117779	0.00753953	0.00291725	0.0100467	0.0105046	0.0100271	0.00388261	0.0141577	0.0082762	0.0181825	0.00251869	0.00963164	0.00649292	0.0165407	0.013444	0.0091042	0.00323971	0.0174946	0.0038798	0.0113037	0.0127669	0.00139757	0.0350364	0.0176815	0.00796371	0.00852618	0.00130471	0.00341424	0.00918713	0.00555066	0.001244	0.00581763	0.00290329	0.00736792	0.00320607	0.00238613	0.01207341	0.01978524	0.004095205	0.010177	0.472983	0.0143032	0.00964342	0.487366	0.00552721	0.2555215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	51.53036	0.03014897	0.000590495	0.0355906	0.391734	3.57208	0.0200877	0.198345	0.754511	3.02706	0.29856	0.314129	0.134053	0.253259	0.2596167	16.7701	37.1715	8.03565	9.33995	7.73076	20.0337	11.7966	9.69514	2.11353	6.51288	14.0412	21.4859	0.152081	5.26812	0.984226
2670	-4100.55	-4147.07	46.5187	30.99136	11.79656	0.2013761	0.4585702	0.0165676	0.000357939	0.00169057	0.00402676	0.00962701	0.0043836	0.00115936	0.00842178	0.00673776	0.0172707	0.0108753	0.00449824	0.00354703	0.00271455	0.00555398	0.0131137	0.00170113	0.00666063	0.00369265	0.0132126	0.0216619	0.012405	0.00637853	0.0168489	0.00297737	0.0146978	0.0110384	0.000854731	0.0317068	0.0136415	0.00827162	0.00447247	0.00202793	0.00159913	0.00381947	0.00386913	0.00217182	0.0134361	0.00116998	0.0192372	0.00277597	0.00433908	0.008496375	0.01561	0.004231569	0.00641795	0.563201	0.0140136	0.00772438	0.406191	0.00245236	0.1979491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	50.7683	0.03234447	0.000556862	0.0345731	0.38724	3.57763	0.0259906	0.224011	0.787614	2.96238	0.294336	0.308323	0.132356	0.264985	0.2021807	16.7701	37.1715	8.03565	9.19465	7.73076	17.9007	11.7966	9.64422	2.11353	7.25856	14.9155	21.4859	0.152081	5.08128	0.9790704
2680	-4116.1	-4148.05	31.9446	37.65956	11.79656	0.1984234	0.9626218	0.00802489	0.000185361	0.00220552	0.0163416	0.00741488	0.0298581	0.00331479	0.00541381	0.0083266	0.00779704	0.0117771	0.00463146	0.000663199	0.00368297	0.00822688	0.013646	0.00260726	0.00661139	0.000583629	0.0101566	0.0223992	0.0146059	0.00557763	0.0132581	0.00349771	0.0114721	0.0190303	0.0010139	0.00979634	0.0133137	0.0103033	0.00514128	0.00251401	0.0053941	0.013475	0.000890447	0.00744724	0.0205411	0.00347081	0.031064	0.00333713	0.0106312	0.009080564	0.01938187	0.01695896	0.0135234	0.498012	0.0149675	0.0070337	0.464705	0.00175816	0.2603057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	46.25592	0.03574273	0.00050284	0.0328709	0.379531	3.5871	0.129437	0.465221	0.99352	2.41182	0.296826	0.301532	0.134926	0.266716	0.2772647	16.7701	37.1639	8.34206	9.44331	7.73076	17.9007	11.7966	9.6943	1.68264	6.36141	14.9155	20.8028	0.152081	4.37538	0.9388348
2690	-4123.73	-4151.72	27.9988	43.09781	11.79656	0.2029451	0.5959705	0.0160652	0.000493286	0.00280367	0.0113571	0.00653899	0.0417392	0.00398695	0.0226381	0.0111301	0.0129507	0.0186852	0.00200986	0.00128049	0.00354459	0.00745161	0.0113127	0.00539119	0.013487	0.000640189	0.0173308	0.0170451	0.0132926	0.00123856	0.0106888	0.00561831	0.00578639	0.0084839	0.001414	0.0144079	0.00457717	0.0173114	0.0194354	0.00357451	0.003788	0.00774439	0.00385553	0.00788999	0.0203347	0.0031133	0.0434064	0.00472549	0.0144168	0.009304826	0.04659192	0.05732197	0.0113869	0.481445	0.0143839	0.00556394	0.479829	0.00739117	0.3351323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	48.11933	0.02026578	0.000587179	0.0354916	0.391301	3.57262	0.052278	0.310025	0.879249	2.75845	0.295437	0.280464	0.147713	0.276386	0.3924543	16.845	37.1639	8.34206	9.44331	7.27232	20.3989	11.7966	9.1631	1.68959	7.86606	14.8346	20.8028	0.152081	5.111	0.8539398
2700	-4136.97	-4146.93	9.95958	41.16978	11.41139	0.2347765	0.7664957	0.0526354	0.000736339	0.0146045	0.0159217	0.0101231	0.043757	0.0167365	0.0299315	0.0149166	0.0129169	0.0162516	0.00502561	0.00222828	0.00948664	0.00981366	0.0116437	0.00393067	0.0128457	0.006575	0.0117331	0.0202781	0.0171074	0.00389255	0.0183627	0.00503702	0.013007	0.0110654	0.00205934	0.0181602	0.00506159	0.0102666	0.0126881	0.00236252	0.0150727	0.0222813	0.0170853	0.00419158	0.0265175	0.00126901	0.0233012	0.00456325	0.0107868	0.01717062	0.02494916	-0.007552574	0.0153713	0.545514	0.00977356	0.00308845	0.420337	0.00591622	0.4254484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	49.78814	0.009455288	0.00147655	0.0559379	0.468263	3.47432	0.0884122	0.393287	0.947221	2.57108	0.313647	0.285384	0.121259	0.27971	0.4178958	16.845	37.1823	8.34206	9.49356	7.12188	22.0478	11.4114	9.21532	1.68959	6.62557	14.0433	20.5111	0.152081	5.111	1.018073
2710	-4128.4	-4147.99	19.5875	46.75683	11.79846	0.1799644	0.7325581	0.0108341	0.00108796	0.0166547	0.0292204	0.00732232	0.0366372	0.00889834	0.036473	0.0174321	0.0162157	0.0108745	0.00496447	0.00141122	0.00940122	0.00222018	0.0103018	0.00600001	0.0158999	0.0157979	0.0144052	0.0228898	0.0147174	0.00293035	0.012233	0.00458	0.0492144	0.0133505	0.00291413	0.0203781	0.00194287	0.0174322	0.0185428	0.00282028	0.019282	0.0153631	0.03274	0.00209919	0.0229916	0.00172614	0.0184068	0.00487394	0.00968513	0.01538601	0.02298525	0.05710062	0.012676	0.577501	0.00400442	0.00466236	0.392726	0.00842944	0.3083699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	49.14768	0.03352657	0.000246216	0.023075	0.329388	3.64729	0.0811518	0.378495	0.936361	2.60399	0.298069	0.314822	0.11911	0.267999	0.3654705	16.7736	37.1823	8.34206	9.58946	7.33628	22.0478	11.7985	9.52114	1.68959	7.93492	15.1888	20.5111	0.152081	5.23214	0.8437613
2720	-4118.8	-4140.76	21.9605	33.39638	11.74042	0.1945265	0.7535121	0.0100535	0.00150964	0.00998089	0.0114996	0.0140062	0.0127937	0.00785515	0.0136045	0.00623926	0.00958321	0.0101595	0.00470814	0.00358769	0.0049002	0.00298647	0.015845	0.00564449	0.01494	0.0214228	0.00789713	0.0173594	0.0179995	0.00225697	0.0238009	0.00765278	0.0165719	0.017616	0.00332957	0.0467681	0.00287962	0.0268179	0.0163826	0.00193345	0.0147105	0.0187725	0.00943853	0.000912701	0.0291896	0.000785696	0.0221414	0.0116695	0.00534861	0.0140567	0.01816382	0.07764239	0.00759339	0.507716	0.00663612	0.00640047	0.460522	0.0111319	0.2607907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	46.96429	0.05367425	0.000437398	0.0306787	0.369222	3.59966	0.0856359	0.387722	0.943192	2.58345	0.313083	0.301426	0.129587	0.255904	0.338433	16.7393	36.1441	8.34206	9.63192	7.33628	17.4494	11.7404	7.75964	1.68959	7.93492	15.1888	20.5111	0.137271	5.29402	0.7705827
2730	-4120.55	-4144.43	23.8767	38.02999	11.74042	0.1865523	1.015523	0.0299991	0.0023621	0.0135644	0.00704423	0.00599126	0.0121292	0.00359687	0.00793227	0.00175089	0.0140745	0.0136839	0.00575168	0.00495199	0.00289007	0.00625132	0.0105399	0.00400145	0.0101508	0.0176776	0.00611438	0.0216729	0.0164184	0.00699017	0.0370796	0.0043189	0.0486216	0.00576892	0.000905964	0.0296639	0.00313318	0.0117287	0.0160037	0.00243604	0.0138714	0.00517957	0.00998656	0.00174001	0.0209581	0.00176834	0.0116786	0.0200795	0.00261469	0.01251928	0.01896173	-0.02211706	0.0125067	0.588775	0.00561005	0.0146681	0.366251	0.012189	0.2979336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	45.69534	0.02528668	0.000322891	0.0263955	0.34766	3.62562	0.140041	0.481368	1.00253	2.37607	0.320498	0.313284	0.113492	0.252726	0.2758166	16.8602	37.1001	8.34206	9.63192	5.97954	19.6424	11.7404	9.4971	1.68959	7.16219	15.5229	20.5111	0.207664	5.29402	1.080188
2740	-4123.64	-4144.16	20.5195	30.78996	11.79779	0.2214299	2.758533	0.0153749	0.00530854	0.0231088	0.0210613	0.0029349	0.0383636	0.00750587	0.00561272	0.00490608	0.0200227	0.0138121	0.00388397	0.0145851	0.000690954	0.00448918	0.0131219	0.00553134	0.0122377	0.00769238	0.00746147	0.0246882	0.0191929	0.00903026	0.0263125	0.00722117	0.0149203	0.00918367	0.000353334	0.0246113	0.0111206	0.0178719	0.0175534	0.00364866	0.00973285	0.0125388	0.0148019	0.00352882	0.0176888	0.000907122	0.0317371	0.0282859	0.000431242	0.01128471	0.02774579	-0.01621456	0.00824469	0.53613	0.00508454	0.0136129	0.433076	0.00385175	0.229575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	48.11708	0.02709684	0.00103606	0.0469805	0.437248	3.51473	0.369674	0.717217	1.08103	1.83208	0.296007	0.306229	0.131537	0.266227	0.2133604	16.8742	34.4214	8.34206	7.36504	5.97954	19.6424	11.7978	9.69013	1.68959	7.16219	15.5229	20.6266	0.207664	5.02037	1.075996
2750	-4099.1	-4145.29	46.1876	38.97888	11.79779	0.1827792	1.810718	0.00802114	0.00205445	0.00355054	0.00911777	0.00381907	0.0570317	0.00910111	0.00103542	0.00694328	0.00960348	0.0103818	0.00590697	0.00445647	0.000101471	0.00430335	0.00676956	0.00437016	0.0163217	0.00831709	0.00582598	0.0248587	0.0157699	0.00734877	0.0208113	0.0142221	0.00897973	0.00583571	0.000930857	0.0125835	0.00765743	0.018191	0.0143985	0.00224744	0.00503977	0.0216453	0.0172845	0.000476075	0.00805247	0.00215248	0.0152086	0.0191648	0.00118758	0.00938796	0.03016162	0.05801957	0.00537285	0.576121	0.0105825	0.00616615	0.399011	0.00274616	0.09702694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	47.60146	0.07697297	0.000277118	0.0244688	0.337245	3.63801	0.269583	0.633248	1.06444	2.03273	0.290388	0.308093	0.136157	0.265362	0.1550465	16.8742	36.9959	8.34206	9.51791	6.14085	19.6424	11.7978	9.69937	1.68959	7.92456	15.5229	21.2604	0.207664	5.23521	0.6257925
2760	-4116.96	-4149.94	32.9743	30.89465	11.79779	0.1774232	1.690524	0.00649314	0.00843645	0.00290932	0.00528563	0.00461819	0.0155997	0.0246921	0.000539473	0.0131892	0.0065193	0.0092651	0.0181099	0.0111613	6.79348e-05	0.00622342	0.00532915	0.00372929	0.0126029	0.00773963	0.0077822	0.0170598	0.0174454	0.00894396	0.0190341	0.0123985	0.0069092	0.00576944	0.00250575	0.0126748	0.0205224	0.0173828	0.00512051	0.0047893	0.0100584	0.0243459	0.00961375	0.00021441	0.00928063	0.000941431	0.00794653	0.0245824	0.00213937	0.00913322	0.02259548	0.05396609	0.0122794	0.575749	0.00682633	0.00826097	0.395279	0.00160546	0.08347522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	46.41068	0.04988418	0.000220576	0.0218496	0.322234	3.6557	0.253312	0.617476	1.05989	2.06932	0.284296	0.312122	0.126081	0.277501	0.1374413	16.884	37.1947	8.34206	9.59062	6.14085	19.6424	11.7978	9.69937	1.68959	8.11286	13.8552	20.7107	0.207664	5.23521	0.6073517
2770	-4123.2	-4144.93	21.7329	32.71689	11.79779	0.1495675	1.154549	0.0422605	0.00773078	0.0260882	0.0113664	0.0082783	0.0434093	0.0226821	0.000858595	0.0123997	0.0187004	0.0165016	0.0211913	0.0392573	0.000259162	0.00503701	0.0152647	0.00523778	0.0129018	0.00682085	0.00716713	0.0334811	0.0214465	0.0138414	0.0150611	0.00918234	0.00808376	0.00905902	0.00624057	0.0385022	0.0164665	0.013626	0.00698511	0.0122081	0.00794396	0.0358748	0.0155953	0.000624678	0.0114268	0.00352609	0.0232314	0.0172391	0.000986607	0.01409262	0.02464471	0.0766318	0.0158507	0.473876	0.0103776	0.00415679	0.493414	0.00232561	0.09834233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	46.90742	0.05755446	5.16821e-05	0.0106209	0.240521	3.74881	0.16672	0.51874	1.02154	2.293	0.292556	0.308466	0.126915	0.272064	0.1749741	16.884	37.1947	8.47414	9.69547	6.05745	19.6424	11.7978	9.69937	2.18661	8.18701	15.2135	20.7107	0.207664	5.24535	0.5620392
2780	-4132.41	-4146.55	14.1424	31.13015	11.53288	0.17833	1.103501	0.0289439	0.00422633	0.0384542	0.00795378	0.0112156	0.0325098	0.0182795	0.00192569	0.0424436	0.0133615	0.0172677	0.0206725	0.0427317	0.00252644	0.00380778	0.00989063	0.00722402	0.0209318	0.00647827	0.0103822	0.0314955	0.0199632	0.0110535	0.0156634	0.0197055	0.00469902	0.0284644	0.00443984	0.0345568	0.00966205	0.0330525	0.0105109	0.0158865	0.0154031	0.0513738	0.0186999	0.000785182	0.0206551	0.00478798	0.0210029	0.0773811	0.00233628	0.02435745	0.03069855	0.02364248	0.00780676	0.500713	0.00855303	0.00178655	0.474569	0.00657172	0.166348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	45.2209	0.06980801	0.000229486	0.0222833	0.324793	3.65269	0.15713	0.505794	1.01524	2.32184	0.305153	0.308148	0.140894	0.245805	0.1899905	16.8957	37.1646	8.61502	9.45861	6.32386	19.6424	11.5329	7.3173	1.63406	8.19486	14.2165	20.7107	0.207664	5.28021	0.8755597
2790	-4129.93	-4151.85	21.917	31.30095	11.75645	0.1496148	0.9614747	0.0337928	0.00535743	0.0570546	0.0131237	0.00789116	0.0321274	0.0177532	0.00416607	0.015501	0.00636097	0.0260328	0.0141102	0.0178242	0.00122661	0.00412117	0.0116957	0.00512517	0.0208823	0.0289225	0.00797684	0.0243093	0.024076	0.00976537	0.0151486	0.0237581	0.0109705	0.00958674	0.00627069	0.0447415	0.00711058	0.0764365	0.00291095	0.00790882	0.0116283	0.0790849	0.0283718	0.00130755	0.0213872	0.00623845	0.0122403	0.0158947	0.00358329	0.02322395	0.03354772	0.03313606	0.0070341	0.483199	0.00711344	0.00790158	0.484863	0.00988924	0.1881569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	42.8802	0.05536089	5.18335e-05	0.0106363	0.240664	3.74865	0.129204	0.464858	0.993311	2.41263	0.319521	0.305783	0.129662	0.245035	0.2212929	16.7849	37.1788	8.66382	9.64671	6.32386	21.6949	11.7564	7.19707	2.48938	7.87896	14.2165	20.7107	0.207664	5.22408	0.8502616
2800	-4122.72	-4146.06	23.3393	39.90414	11.7922	0.1684692	1.31968	0.0127823	0.00755529	0.0625244	0.0267834	0.0132989	0.0172586	0.0341513	0.0352708	0.0079319	0.00810068	0.0207579	0.00632144	0.042157	0.00119385	0.00453758	0.0113039	0.00724263	0.0159237	0.0253588	0.00361101	0.0234364	0.0205374	0.00783077	0.0115515	0.0132847	0.00600515	0.0158584	0.00568082	0.0534766	0.00778595	0.0373086	0.0100564	0.0035347	0.00670895	0.0154628	0.0131832	0.00240581	0.0276035	0.00470938	0.0137823	0.0113904	0.0065286	0.02163738	0.0318497	0.009678089	0.0104161	0.442082	0.00665498	0.00640125	0.526821	0.00762414	0.1191403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	43.82455	0.05184039	0.000145801	0.0177896	0.29658	3.68548	0.196075	0.555504	1.03781	2.21061	0.299114	0.311851	0.147651	0.241384	0.1288184	16.8622	37.1788	7.85361	9.69925	7.10431	22.6645	11.7922	8.69367	0.364667	8.02608	14.2165	20.7107	0.195413	5.04346	0.9248703
2810	-4126.57	-4147.29	20.713	32.04265	11.78707	0.1901369	1.935542	0.0138559	0.00599387	0.0443048	0.0269843	0.0134056	0.00902259	0.0612133	0.0355188	0.0412071	0.0148698	0.0103174	0.00499675	0.0508123	0.00152839	0.00535423	0.0100556	0.00623729	0.013446	0.0266066	0.0131	0.0227066	0.0208814	0.0134225	0.00613366	0.0295698	0.00923372	0.0138954	0.0139348	0.0568639	0.00780333	0.03763	0.00523359	0.0150634	0.0180999	0.0162496	0.0173935	0.0073402	0.0226093	0.00141158	0.0162029	0.0702589	0.00756562	0.02034271	0.03504002	0.009295825	0.0103294	0.451057	0.00772608	0.0102053	0.512745	0.00793724	0.1393703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	43.2541	0.04785089	0.000371265	0.0282862	0.35743	3.61391	0.285457	0.64798	1.06829	1.99827	0.294516	0.310311	0.128255	0.266919	0.1486661	16.8398	37.1788	7.85361	9.61746	7.10431	22.7404	11.7871	9.68018	0.663919	8.02608	14.3485	20.7107	0.195413	5.20811	0.9374718
2820	-4123.88	-4144.16	20.2713	31.18078	11.79139	0.1692598	1.801553	0.00764713	0.00561062	0.0653197	0.0453931	0.0205616	0.0205859	0.0185997	0.0265682	0.0396583	0.00602356	0.0316801	0.00557294	0.0197152	0.000859301	0.00972537	0.00968579	0.00323808	0.0180493	0.00776336	0.0100649	0.0291263	0.020031	0.00544622	0.00945704	0.0287008	0.00661416	0.00409914	0.00757987	0.0771954	0.00369275	0.024103	0.0231803	0.00812454	0.0373414	0.00964397	0.0430665	0.00494064	0.0169533	0.00174349	0.0053725	0.0460538	0.00679183	0.0177116	0.04477951	0.1030761	0.00690182	0.478744	0.00834486	0.00889077	0.493496	0.00362188	0.108505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	43.29546	0.0786485	0.000151497	0.0181315	0.298872	3.68285	0.268377	0.632103	1.06413	2.03539	0.301401	0.305791	0.143142	0.249666	0.2115811	16.8962	37.1788	8.49133	9.41936	7.10431	22.7404	11.7914	9.68018	0.663919	7.26639	15.3929	21.4293	0.195413	5.1973	0.5128293
2830	-4127.13	-4149.54	22.4104	29.83892	11.73859	0.1917451	1.24037	0.00443646	0.00462726	0.0266605	0.0480693	0.0274255	0.0309217	0.0409421	0.0249059	0.0110342	0.0208588	0.0144759	0.0146261	0.0423096	0.000204435	0.0107581	0.0090169	0.00457901	0.0149678	0.00961978	0.00985609	0.0344747	0.0158324	0.00616281	0.0100148	0.0432535	0.00985982	0.00191693	0.00834587	0.0543642	0.00324282	0.0188603	0.0157684	0.00603956	0.00824221	0.0291075	0.028535	0.00162046	0.00768792	0.000604047	0.0143421	0.0375976	0.00429576	0.01498759	0.04110613	0.03225992	0.0126859	0.594628	0.00712866	0.0133657	0.368559	0.00363365	0.1016946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42.9495	0.09919297	0.000394589	0.0291531	0.361772	3.60868	0.182293	0.538743	1.03068	2.24828	0.296716	0.289185	0.144051	0.270048	0.1339545	16.8937	37.1788	8.49133	9.66791	7.10431	22.7404	11.7386	9.68018	0.663919	8.1778	14.1587	21.4293	0.194911	2.40122	0.7591726
2840	-4115.02	-4145.23	30.2093	29.69174	11.79549	0.1677985	1.202778	0.0147068	0.00424091	0.0419179	0.0350911	0.0184588	0.0592463	0.023607	0.00925483	0.00813978	0.0195664	0.0246255	0.00507317	0.0495127	0.000127101	0.00986072	0.00953814	0.00608084	0.0145753	0.0110583	0.0113638	0.0239105	0.0189454	0.00926664	0.0066517	0.0225503	0.0031763	0.00341947	0.00511636	0.0315434	0.00932525	0.0198892	0.00426091	0.0157693	0.00497533	0.0271386	0.00477772	0.005002	0.0165316	0.00147518	0.0146199	0.0156182	0.0077061	0.01487608	0.03234038	0.03793323	0.0117317	0.503148	0.00863932	0.0134001	0.461476	0.00160479	0.08025638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	43.50747	0.09490215	0.000141098	0.0175021	0.294632	3.68772	0.175556	0.530237	1.02688	2.26733	0.324672	0.271708	0.133391	0.27023	0.1181896	16.8937	37.1788	8.49133	9.66791	7.10431	22.7404	11.7955	9.61209	0.663919	8.1778	14.1587	21.4293	0.194911	3.31459	0.6790477
2850	-4144.35	-4160.46	16.1158	26.77924	11.79549	0.2001676	1.785691	0.0155831	0.00741407	0.00883919	0.0532378	0.00682158	0.0300126	0.0172359	0.00284252	0.00968501	0.0229964	0.0162787	0.00797302	0.0192405	8.80067e-05	0.00641945	0.012193	0.00722635	0.0112389	0.0217071	0.0120221	0.0367015	0.0250766	0.00978841	0.00968589	0.0709244	0.000295218	0.00443965	0.00092591	0.0121295	0.0119068	0.0187931	0.00921481	0.00741145	0.00316119	0.0111339	0.00490381	0.0201834	0.0214122	0.00131814	0.018683	0.0130077	0.0149431	0.01870541	0.03111949	-0.004153199	0.0131211	0.545478	0.00710989	0.00846046	0.424725	0.00110613	0.1069591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	42.7077	0.160241	0.000534278	0.0338722	0.384095	3.5815	0.266278	0.630101	1.06357	2.04005	0.280863	0.312276	0.145369	0.261492	0.1028059	16.8981	37.0908	8.27114	9.66791	7.3019	22.6271	11.7955	6.16548	0.126281	5.88105	14.6196	21.4293	0.194911	2.85607	1.040398
2860	-4135.18	-4157.33	22.1533	20.79495	11.79549	0.1922516	1.133094	0.00738106	0.0113031	0.0155039	0.0619163	0.00347045	0.053766	0.0111193	0.00107219	0.00730554	0.0157183	0.0154166	0.0129214	0.00758016	8.80717e-05	0.00585617	0.0163879	0.012079	0.0103453	0.0236147	0.016352	0.0261629	0.0164818	0.0260807	0.00823149	0.0516876	0.000150054	0.0196921	0.00695425	0.0448356	0.0534838	0.0128808	0.00969896	0.00115156	0.00834574	0.0023459	0.00255901	0.0216361	0.0653239	0.00183851	0.0639694	0.0389057	0.0126732	0.01470266	0.02698828	0.0373439	0.0106172	0.53666	0.00393115	0.00814417	0.437145	0.0035028	0.07120884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40.5945	0.1177232	0.00040215	0.0294284	0.363134	3.60704	0.162719	0.513401	1.01897	2.30491	0.29372	0.293393	0.1407	0.272187	0.1085527	16.6877	36.7437	8.63729	9.66791	7.69498	22.6271	11.7955	6.16548	0.328896	6.52684	15.0086	21.4293	0.219334	3.97432	0.6559838
