Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
34820	-1592.841	-1568.237	-24.60464	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34830	-1596.018	-1568.291	-27.72659	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34840	-1564.999	-1569.232	4.232251	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34850	-1577.543	-1569.311	-8.231929	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34860	-1577.803	-1566.656	-11.14726	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34870	-1575.145	-1567.648	-7.496842	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34880	-1576.39	-1569.498	-6.891985	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34890	-1537.523	-1567.418	29.89575	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34900	-1590.95	-1569.651	-21.29892	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34910	-1584.549	-1570.248	-14.30033	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34920	-1572.423	-1568.997	-3.425823	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34930	-1583.636	-1568.021	-15.61546	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34940	-1573.722	-1566.041	-7.681368	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34950	-1573.079	-1572.2	-0.8784542	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34960	-1577.566	-1567.837	-9.72952	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34970	-1578.141	-1567.676	-10.46465	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34980	-1567.844	-1565.398	-2.446	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
34990	-1570.535	-1567.544	-2.990503	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35000	-1563.977	-1567.123	3.145444	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35010	-1557.269	-1567.675	10.40604	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35020	-1576.906	-1570.537	-6.368911	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35030	-1587.021	-1568.335	-18.68569	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35040	-1566.837	-1567.034	0.1965522	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35050	-1587.849	-1566.75	-21.09824	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35060	-1543.944	-1565.269	21.32481	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35070	-1572.466	-1568.563	-3.902815	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35080	-1569.809	-1568.503	-1.30574	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35090	-1586.222	-1567.207	-19.01503	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35100	-1570.102	-1568.324	-1.778004	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35110	-1570.121	-1568.376	-1.744566	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35120	-1550.925	-1569.918	18.99394	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35130	-1593.357	-1567.766	-25.59041	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35140	-1588.569	-1569.49	-19.07838	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35150	-1575.038	-1566.031	-9.006671	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35160	-1607.114	-1570.415	-36.69833	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35170	-1580.058	-1568.869	-11.18941	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35180	-1585.833	-1567.226	-18.6069	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35190	-1574.995	-1568.481	-6.514179	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35200	-1593.904	-1573.318	-20.58536	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35210	-1584.792	-1566.916	-17.8764	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35220	-1586.393	-1568.724	-17.66914	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35230	-1582.821	-1567.431	-15.39071	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35240	-1583.193	-1566.539	-16.65394	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35250	-1580.248	-1567.359	-12.88852	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35260	-1576.421	-1567.642	-8.778765	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35270	-1591.117	-1568.328	-22.78978	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35280	-1591.116	-1568.527	-22.58921	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35290	-1579.272	-1565.806	-13.46604	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35300	-1605.875	-1565.998	-39.87697	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35310	-1592.315	-1566.419	-25.89507	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35320	-1589.898	-1566.83	-23.06724	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35330	-1571.941	-1569.739	-2.201496	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35340	-1577.373	-1569.277	-8.096021	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35350	-1552.18	-1568.162	15.98158	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35360	-1555.326	-1568.436	13.10994	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35370	-1557.154	-1569.63	12.47581	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35380	-1568.956	-1568.44	-0.5160041	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35390	-1572.284	-1566.619	-5.664623	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35400	-1581.901	-1565.952	-15.94876	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35410	-1608.284	-1565.407	-42.87723	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35420	-1599.599	-1568.112	-31.48699	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35430	-1571.682	-1568.18	-3.502355	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35440	-1585.347	-1566.222	-19.12483	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35450	-1588.797	-1574.891	-13.90593	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35460	-1576.664	-1564.784	-11.88044	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35470	-1599.728	-1566.954	-32.77376	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35480	-1618.72	-1567.617	-51.10328	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35490	-1604.766	-1567.272	-37.49361	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35500	-1612.127	-1570.525	-41.60245	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35510	-1610.639	-1570.676	-39.96214	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35520	-1583.213	-1565.997	-17.2155	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35530	-1590.437	-1569.176	-21.26087	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35540	-1608.626	-1571.195	-37.43155	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35550	-1585.792	-1569.765	-16.02684	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35560	-1594.777	-1566.728	-28.04947	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35570	-1587.226	-1567.364	-19.86151	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35580	-1597.255	-1566.56	-30.69495	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35590	-1581.118	-1568.528	-12.59011	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35600	-1595.294	-1567.756	-27.53784	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35610	-1560.367	-1567.975	7.607964	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35620	-1584.964	-1567.133	-17.83135	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35630	-1577.116	-1568.435	-8.680762	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35640	-1576.818	-1566.013	-10.8043	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35650	-1594.064	-1566.485	-27.57827	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35660	-1600.791	-1567.92	-32.87158	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35670	-1565.905	-1569.226	3.321497	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35680	-1553.225	-1566.263	13.03719	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35690	-1577.428	-1567.186	-10.24238	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35700	-1563.99	-1570.51	6.520316	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35710	-1570.767	-1568.174	-2.593135	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35720	-1607.319	-1568.394	-38.92523	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35730	-1585.845	-1567.692	-18.15327	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35740	-1614.968	-1566.959	-48.00854	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35750	-1611.354	-1569.231	-42.12316	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35760	-1586.718	-1567.612	-19.106	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35770	-1575.376	-1566.396	-8.979699	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35780	-1587.125	-1566.491	-20.63319	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35790	-1589.351	-1566.415	-22.93577	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35800	-1581.616	-1572.975	-8.640945	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35810	-1575.637	-1568.239	-7.397365	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35820	-1579.223	-1567.621	-11.60227	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35830	-1596.655	-1566.581	-30.07432	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35840	-1575.242	-1568.468	-6.774295	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35850	-1586.959	-1568.597	-18.36175	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35860	-1610.793	-1568.743	-42.04987	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35870	-1599.738	-1568.526	-31.21196	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35880	-1554.176	-1566.864	12.68789	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35890	-1577.95	-1568.809	-9.141272	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35900	-1563.141	-1568.55	5.40849	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35910	-1571.363	-1569.192	-2.171115	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35920	-1599.505	-1566.875	-32.63076	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35930	-1588.171	-1569.192	-18.97873	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35940	-1612.007	-1567.297	-44.70967	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35950	-1612.028	-1570.304	-41.72415	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35960	-1586.336	-1569.161	-17.17508	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35970	-1593.4	-1569.697	-23.70289	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35980	-1597.107	-1568.195	-28.91141	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
35990	-1561.817	-1569.794	7.977275	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36000	-1618.377	-1566.623	-51.75378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36010	-1568.56	-1567.837	-0.7230301	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36020	-1575.543	-1567.293	-8.250457	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36030	-1591.607	-1566.792	-24.81488	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36040	-1575.65	-1568.806	-6.843988	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36050	-1578.368	-1568.508	-9.86085	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36060	-1586.413	-1574.654	-11.75935	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36070	-1570.807	-1566.594	-4.212657	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36080	-1587.327	-1569.968	-17.35927	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36090	-1575.593	-1569.213	-6.379557	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36100	-1563.427	-1566.592	3.164643	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36110	-1577.999	-1567.324	-10.67482	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36120	-1583.225	-1567.39	-15.83532	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36130	-1584.568	-1566.896	-17.67184	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36140	-1573.972	-1566.98	-6.992955	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36150	-1578.793	-1567.201	-11.59212	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36160	-1606.192	-1568.402	-37.79017	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36170	-1590.267	-1569.719	-20.54835	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36180	-1574.136	-1566.815	-7.320681	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36190	-1584.91	-1570.459	-14.45101	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36200	-1583.285	-1569.538	-13.74749	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36210	-1579.776	-1565.789	-13.98676	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36220	-1578.923	-1565.539	-13.38442	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36230	-1583.456	-1565.756	-17.70023	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36240	-1584.118	-1566.913	-17.20526	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36250	-1590.892	-1567.605	-23.28706	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36260	-1582.968	-1567.653	-15.31515	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36270	-1588.94	-1569.514	-19.42589	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36280	-1582.557	-1569.961	-12.59545	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36290	-1588.584	-1568.683	-19.90137	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36300	-1579.45	-1567.05	-12.40003	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36310	-1595.103	-1566.533	-28.56948	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36320	-1604.212	-1568.923	-35.28856	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36330	-1581.101	-1568.37	-12.73143	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36340	-1619.69	-1567.29	-52.39924	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36350	-1569.05	-1567.628	-1.422579	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36360	-1562.001	-1566.799	4.797644	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36370	-1573.415	-1570.857	-2.558102	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36380	-1583.465	-1566.736	-16.72919	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36390	-1562.583	-1570.639	8.056092	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36400	-1548.836	-1567.928	19.0919	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36410	-1558.96	-1566.395	7.434215	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36420	-1568.348	-1567.509	-0.8396545	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36430	-1591.134	-1573.247	-17.8863	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36440	-1590.602	-1566.331	-24.27119	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36450	-1584.62	-1569.552	-15.06844	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36460	-1604.17	-1568.701	-35.46921	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36470	-1568.372	-1569.052	0.6795273	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36480	-1577.163	-1566.629	-10.53462	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36490	-1562.785	-1566.582	3.797107	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36500	-1596.73	-1570.061	-26.66888	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36510	-1562.151	-1567.976	5.825153	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36520	-1580.681	-1567.562	-13.11907	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36530	-1581.268	-1565.167	-16.10143	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36540	-1587.537	-1566.852	-20.68586	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36550	-1589.12	-1566.06	-23.06005	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36560	-1574.858	-1571.368	-3.489378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36570	-1562.418	-1565.888	3.469245	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36580	-1587.342	-1566.087	-21.25489	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36590	-1577.112	-1567.569	-9.543647	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36600	-1575.846	-1565.656	-10.1898	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36610	-1562.082	-1566.898	4.815846	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36620	-1576.962	-1567.795	-9.166656	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36630	-1600.353	-1566.714	-33.63831	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36640	-1591.61	-1566.298	-25.31197	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36650	-1586.775	-1567.211	-19.56348	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36660	-1563.611	-1567.486	3.875006	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36670	-1560.285	-1567.514	7.228664	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36680	-1578.546	-1567.363	-11.18297	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36690	-1575.101	-1566.515	-8.585618	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36700	-1561.827	-1575.225	13.39787	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36710	-1535.997	-1567.292	31.29561	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36720	-1533.42	-1567.105	33.68554	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36730	-1562.498	-1568.074	5.576687	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36740	-1557.914	-1570.162	12.24878	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36750	-1558.159	-1569.832	11.67237	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36760	-1588.06	-1566.39	-21.66958	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36770	-1611.465	-1566.31	-45.15486	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36780	-1581.031	-1568.194	-12.83706	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36790	-1563.182	-1567.695	4.512524	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36800	-1587.579	-1565.891	-21.68783	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36810	-1596.696	-1569.385	-27.31113	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36820	-1558.55	-1567.847	9.297019	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36830	-1569.063	-1566.928	-2.135349	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36840	-1575.955	-1566.689	-9.266238	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36850	-1566.992	-1569.61	2.618106	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36860	-1581.584	-1568.998	-12.58616	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36870	-1564.797	-1567.82	3.022975	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36880	-1559.389	-1568.422	9.032901	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36890	-1572.183	-1568.296	-3.887123	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36900	-1572.395	-1566.648	-5.747736	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36910	-1627.351	-1566.041	-61.31098	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36920	-1602.541	-1566.807	-35.73379	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36930	-1576.256	-1569.467	-6.788533	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36940	-1588.546	-1570.455	-18.09148	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
36950	-1549.473	-1569.957	20.4839	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
