Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
29510	-1559.985	-1568.069	8.083967	0.0320645	0.739991	0.274436	0.0576399	-0.285599	-0.0537854	-0.0483659	0.0157062	-0.00765016	0.00336165	0.0140667	5.84674e-05	-0.000874274	-0.000661444	-0.000560189	-0.000618543	0.000561362	0.00062199	0.0879448	0.0908104	0.190331	0.250435	0.265294	0.199386	0.188945	0.180024	0.182874	0.18148	1.658159	-2.431046	-1.369427	0.56993	9.49385	14.3598	1.02731	2.04135	13.4321	0.981101	0.316914	0.0568846	3.23538	20.101	0.0345571	0.865101	0.803582	0.148259	0.631893	0.695053	1.0646	0.254253	0.255109	0.258723	0.258738	0.258512	0.258341	0.258196	0.258036	0.258181	0.258342	0.03895281
29520	-1571.233	-1568.36	-2.873198	0.419336	0.00113521	0.0593223	0.0380167	0.000515805	-0.042608	-0.14915	-0.117841	-0.240011	-0.0173201	0.00745318	-0.000235565	-0.256664	-0.00394101	-0.00878404	-0.111645	0.0115303	0.132727	0.0861933	0.131096	0.131245	0.139266	0.144662	0.144737	0.1387	0.119481	0.1062	0.0835386	3.096389	-2.451163	-1.35668	5.79368	0.0407819	0.671974	0.294832	0.034201	0.485572	2.12	2.82037	1.2851	0.495119	0.168135	0.0237492	4.88804	0.289695	0.874074	3.6777	0.685447	4.33722	0.257514	0.253093	0.254986	0.254926	0.197218	0.196442	0.194724	0.174154	0.176174	0.201179	0.9002907
29530	-1587.166	-1567.053	-20.11297	0.0947572	0.360475	-0.121056	-0.565182	-0.325216	-0.000262587	0.0859542	-0.052111	0.00679645	-0.14965	0.00269571	-0.0749537	-0.0212189	-0.565908	-0.0124684	-0.0090374	0.0120886	-0.190119	0.087472	0.096166	0.137903	0.12218	0.0694296	0.0501539	0.0501408	0.0546412	0.0518667	0.0522204	2.201125	-2.436436	-1.443548	1.30558	1.59877	0.679981	2.41244	3.41414	0.00686585	1.28597	0.725484	0.47048	1.89629	0.022491	1.10538	1.64752	15.5311	2.01729	0.347207	0.215658	3.36967	0.236089	0.203275	0.203823	0.189105	0.185134	0.105127	0.103825	0.102891	0.104142	0.0861109	1.610137
29540	-1575.869	-1567.19	-8.679073	-0.00951156	-0.0718349	0.0115518	-0.00242732	-0.0368331	-0.0426528	-0.00010569	0.0453796	0.00500099	-0.0651975	-0.234124	-0.102253	-0.0286995	-0.09358	-0.000925709	0.0198142	0.00853536	-0.000439841	0.118019	0.116902	0.108799	0.110063	0.109796	0.105825	0.101407	0.101396	0.106103	0.106635	0.3671325	-2.136909	-1.312021	0.250672	5.57484	0.709222	0.539645	1.48469	2.31366	0.398622	1.46189	0.358696	3.27051	8.06111	1.95618	0.96248	18.488	0.0176251	1.08306	3.7394	2.73614	0.269275	0.252279	0.199619	0.180217	0.175118	0.159474	0.159326	0.162515	0.163908	0.163836	0.6812326
29550	-1578.445	-1571.544	-6.900613	0.0996493	0.000824628	0.00594038	-0.066139	0.0242261	-0.000158615	0.0443217	0.0174334	-0.00919494	0.0205622	-0.0298671	-0.0684039	-0.587034	0.282877	0.0334788	0.00769886	0.109578	-0.769042	0.232561	0.25693	0.257142	0.258674	0.242119	0.248056	0.248017	0.259256	0.263816	0.261401	1.211326	-1.458602	-1.092189	3.84881	0.0460045	0.466997	1.67047	1.05705	0.0381344	0.719416	0.334865	0.325539	0.633227	0.0748295	3.34947	2.63108	1.41474	0.464439	0.618585	0.556633	1.95914	0.335481	0.342451	0.332374	0.310399	0.172574	0.228995	0.236791	0.238621	0.266255	0.123398	5.17579
29560	-1566.418	-1569.209	2.790959	0.0332402	-0.00131225	-0.000995627	-0.0112503	-0.0140227	0.182624	-0.0248169	-0.00651104	0.034186	-0.0972504	-0.0236894	-0.00356219	-0.27024	-0.000176644	-0.0101166	0.128043	-0.016343	-0.0690628	0.088539	0.0915315	0.0914115	0.0913205	0.0902989	0.0890415	0.106882	0.104262	0.103586	0.107188	1.107319	-2.424312	-1.420727	1.53767	0.381414	1.82307	0.429744	0.249994	1.93454	3.85457	0.220696	1.82122	0.378579	1.35383	0.683514	1.06728	0.00372693	0.0583084	0.469977	0.100567	0.411065	0.241538	0.219155	0.214024	0.213263	0.162762	0.162733	0.161095	0.183101	0.180133	0.168112	3.726182
29570	-1568.949	-1571.467	2.518086	-0.0408601	-0.108552	0.000179219	0.136085	0.00771213	0.000483071	0.00442571	-0.00269073	0.0134004	0.0150951	0.00146007	-0.0386175	-0.0453223	-0.00660238	0.0160567	-0.00829762	-0.0560512	0.0539161	0.238557	0.229006	0.205448	0.205485	0.235441	0.237263	0.237378	0.238431	0.23779	0.240998	0.1616731	-1.433148	-1.146559	4.85172	14.2404	0.0584732	10.8116	0.899017	0.0720656	1.78819	0.543052	1.62634	0.36455	0.292958	0.63226	3.13507	8.40663	0.625498	0.962434	2.83553	1.18976	0.317728	0.322561	0.323032	0.310795	0.297024	0.295069	0.299845	0.297367	0.281158	0.296733	0.9094455
29580	-1565.438	-1575.697	10.25884	0.0203684	-0.0705616	0.0486762	-0.0607283	0.0225564	0.0268001	0.0182143	0.0506307	-0.00100402	-0.00372778	0.00557454	-0.0182703	-0.00681231	-0.0215786	0.000744281	0.00345048	-0.0146071	-0.00551013	0.211079	0.215422	0.200745	0.210759	0.198341	0.202865	0.208376	0.212206	0.223227	0.223003	1.120609	-1.555524	-1.335142	1.58421	0.574079	1.16804	1.83151	2.53866	1.45988	1.51458	0.43979	0.166854	0.20098	1.37234	1.25944	2.2113	1.06734	0.190843	0.76949	1.06439	0.484891	0.263121	0.262142	0.263607	0.258835	0.257077	0.251589	0.251777	0.252647	0.248983	0.247615	0.4355684
29590	-1565.806	-1569.706	3.900066	-0.014384	0.0984046	0.00356815	0.000255527	0.0188967	-0.251267	0.0433965	0.00712342	0.0200379	-0.0641585	0.0103837	0.00703906	-0.168057	0.0200558	0.0112988	0.00123072	-0.000128546	-0.00640141	0.240067	0.236639	0.261109	0.262043	0.26211	0.26711	0.207762	0.216976	0.218528	0.222951	0.6217206	-1.426836	-1.071031	1.00449	5.74987	0.341435	0.0196104	2.7339	9.94353	1.03239	0.249273	2.05154	1.59311	1.44161	1.89073	5.21984	1.44191	1.39022	0.221838	0.391045	0.595393	0.342655	0.321361	0.324716	0.327009	0.276423	0.282023	0.285227	0.285579	0.285542	0.28372	0.6309887
29600	-1565.155	-1567.949	2.793846	0.00430552	-0.0121989	-0.00316854	0.00380829	0.0155211	-0.00645216	-0.000458584	0.00309048	0.0207489	0.000116346	-0.173557	-0.132857	0.0179734	-0.000635545	-0.00514344	-0.108991	-0.0218869	-0.00372618	0.174739	0.175493	0.173365	0.172817	0.173476	0.17619	0.175056	0.174976	0.175518	0.179198	0.08672368	-1.744462	-1.20277	1.1914	4.69687	14.0595	0.810552	7.02425	1.16426	0.78027	1.85397	4.85391	0.193076	18.9416	6.50742	1.18765	0.0172321	0.120287	1.83414	2.04049	0.0660527	0.300361	0.300396	0.252534	0.221116	0.225126	0.224983	0.223829	0.200716	0.196371	0.19564	0.8874152
29610	-1557.966	-1569.489	11.52257	0.0550841	0.000412949	-0.0144771	0.000246287	0.0113586	-0.00820803	-0.00232965	0.00284632	0.000827618	-0.0204785	0.0347868	-0.355544	-0.00120613	0.0824914	0.00689553	-0.0395227	0.152809	-0.474988	0.113995	0.12045	0.1205	0.118768	0.118798	0.120155	0.119172	0.118895	0.119234	0.119333	0.2136106	-2.171601	-1.438857	4.42842	0.0822704	1.26361	0.0324424	0.746767	0.329675	0.537424	0.423259	1.55594	0.738487	1.10682	5.67185	0.0240547	0.726016	0.049917	0.825524	3.90786	3.94428	0.237199	0.232391	0.240617	0.168622	0.168419	0.182901	0.184167	0.17703	0.206258	0.128271	1.388731
29620	-1548.152	-1566.883	18.73118	0.118825	0.097374	0.00293103	0.00794652	-0.0507769	-0.0207917	0.00122951	-0.00630746	-0.000569393	0.000357285	-0.299013	5.58065e-05	-0.00908578	-0.00271963	0.00169104	0.0055128	0.0167242	-0.00583752	0.134227	0.151163	0.166622	0.167111	0.168445	0.160105	0.156811	0.157003	0.156016	0.155928	0.3266997	-2.008225	-1.329224	6.43231	5.96207	0.305455	0.522899	1.91458	1.42619	0.24419	1.00018	0.0590023	0.182659	34.4311	0.123581	2.63802	0.360872	0.544235	1.63324	1.81538	1.52311	0.264682	0.264777	0.196345	0.196356	0.19458	0.194052	0.19438	0.195455	0.198751	0.197594	0.08655491
29630	-1571.34	-1566.238	-5.101431	0.682367	0.0199466	-0.00035504	-0.00174441	-0.00341521	-0.0431495	0.100376	-0.0344752	-0.0687708	0.0111137	0.0246927	-0.0688327	-0.00510916	-0.066919	-0.00406747	-0.00231638	-0.0198891	0.00262472	0.0829448	0.164111	0.167417	0.167358	0.167066	0.166496	0.159465	0.176302	0.170328	0.159008	0.5005987	-2.48958	-1.410677	44.5382	0.797867	0.183027	0.0786942	1.94989	1.41266	5.01192	1.16093	1.75757	1.87033	2.08221	6.16643	0.818533	5.28879	0.673382	0.236088	2.917	2.12109	0.243978	0.246705	0.252872	0.236052	0.234849	0.219647	0.218756	0.21825	0.213952	0.214514	0.3326313
29640	-1579.823	-1567.122	-12.70106	-0.0921558	0.0052416	0.686761	0.101412	-0.0119884	-0.202869	-0.0938681	0.0169533	0.0106496	-0.143145	0.016101	-0.00478842	0.0109202	-0.00343954	0.0116179	-0.0551516	-0.00351751	-0.00790787	0.128456	0.117147	0.117763	0.234026	0.259005	0.255918	0.208928	0.190208	0.193461	0.195532	0.985713	-2.052169	-1.298605	2.27097	0.625647	11.009	1.76369	0.78699	2.20773	2.25605	0.32123	0.355957	20.8139	1.92382	0.362155	1.49519	0.936807	14.2609	4.92508	0.794094	0.6324	0.272912	0.236513	0.240352	0.239204	0.241831	0.241	0.243817	0.230734	0.229924	0.228113	0.2291147
29650	-1571.579	-1567.859	-3.720121	0.296965	0.405102	0.0147641	-6.15378e-05	-0.136259	0.125477	-0.00414685	-0.0809543	0.0709468	0.000756016	0.000952739	0.00356776	-0.0246434	-0.026346	-0.00595236	0.0671328	-0.000855658	-0.0154912	0.136605	0.183839	0.275659	0.279759	0.279741	0.244107	0.276741	0.275596	0.254165	0.272852	1.608219	-1.99066	-1.198624	2.54782	21.6972	0.275762	0.509955	1.62418	1.25936	0.0405511	2.2491	0.686656	0.43504	0.777391	1.60002	2.19033	3.3663	0.979748	2.3029	0.19553	2.26535	0.301609	0.301837	0.302125	0.303204	0.295824	0.288132	0.286422	0.30631	0.306048	0.301344	0.2376974
29660	-1558.69	-1566.377	7.686795	0.859151	-0.0443029	-0.0229865	-0.00460434	-0.00895641	0.0484104	-0.00978054	-3.54377e-05	-0.00127978	0.0149152	-0.0565017	-0.239795	0.0201387	-0.00034955	-0.0025776	-0.048536	-0.038292	0.0109591	0.0709455	0.167513	0.160254	0.156612	0.155893	0.154503	0.162167	0.160588	0.160582	0.160377	0.7290088	-2.645843	-1.475065	18.591	0.909717	0.469668	0.326894	0.236331	3.76493	0.806469	0.00208601	0.29849	1.01063	1.44718	4.31898	1.76594	0.159748	0.30029	1.12168	2.44268	1.29095	0.228764	0.232202	0.219446	0.172657	0.17617	0.176108	0.175655	0.167333	0.161046	0.162821	0.6228143
29670	-1588.334	-1564.754	-23.58013	1.54878	0.030383	-0.008676	-0.0246918	-0.105543	-0.000254703	-0.000980697	-0.0458198	-0.0467204	0.0988889	0.0480498	-0.044059	-0.219772	0.0132466	-0.0120069	-0.0661459	-0.0467028	0.00330998	0.0382845	0.180156	0.185714	0.184109	0.179619	0.161628	0.161586	0.161428	0.154198	0.14716	0.6803097	-3.26271	-1.483377	37.4516	0.72443	47.7346	1.20869	2.79025	0.0639465	0.0171632	1.94952	10.8879	4.25289	1.78285	0.896183	2.63521	0.204286	0.252273	3.47052	1.98065	0.0637807	0.22687	0.250452	0.26278	0.251453	0.201842	0.204534	0.202092	0.189157	0.180526	0.181125	1.241572
29680	-1574	-1565.888	-8.112089	1.06861	0.0232763	-0.14933	0.308819	-0.125484	0.00546734	-0.00272018	-0.168646	-0.0661252	0.00374722	0.00486899	0.000137349	-0.0174377	0.0490172	-0.00757316	-0.012572	0.00124841	0.00187185	0.0630532	0.183569	0.187892	0.161829	0.220381	0.194392	0.195457	0.194926	0.164675	0.154138	5.718662	-2.763777	-1.395239	4.14239	0.287864	0.961762	0.393112	0.464849	0.086081	0.170647	4.75032	4.22041	2.04471	0.608919	0.117701	1.03924	1.4799	1.02973	1.00707	0.748177	0.692984	0.247774	0.248704	0.249918	0.249952	0.245631	0.257972	0.256025	0.252827	0.253142	0.253617	0.5215048
29690	-1566.866	-1564.402	-2.463999	1.41747	0.0152479	0.0106416	-0.0231099	0.128575	0.0144047	-0.07016	-0.0418207	-1.26062	-0.000816873	-0.00054513	0.00431608	-0.139998	0.00770968	0.00529191	-0.00663463	-0.00238128	-0.0240348	0.038317	0.158121	0.160551	0.162268	0.158561	0.180317	0.182933	0.170539	0.163554	0.0463639	1.48366	-3.261863	-1.475593	11.0963	0.237791	1.26826	1.23615	1.05327	0.714855	0.54018	1.32362	13.7995	0.0285174	1.09233	0.572183	3.56957	0.587059	0.447314	0.256647	0.191804	1.49944	0.228643	0.228456	0.228332	0.22932	0.199361	0.200904	0.20197	0.200635	0.200157	0.195404	0.6047664
29700	-1584.441	-1571.778	-12.66311	0.0511837	2.11624	-0.201778	-0.0179539	0.134626	0.0502613	0.0053928	-0.237847	0.00115101	-0.00985733	-0.00519423	-0.00451731	5.17687e-05	-0.0155494	-0.0536322	-0.00839874	-0.0451424	-0.044281	0.015565	0.0163824	0.135971	0.111126	0.109149	0.124878	0.131315	0.132025	0.104078	0.104198	1.571912	-4.162732	-1.566511	0.79469	41.4442	1.82346	0.349941	4.23663	0.961349	0.123821	6.66046	0.19895	1.14811	1.09937	0.40779	0.00298595	4.42997	2.00616	0.860536	3.69653	18.3342	0.208772	0.206724	0.205653	0.204727	0.204737	0.201578	0.191052	0.189454	0.181092	0.173248	0.3830075
29710	-1590.682	-1566.191	-24.49092	1.73916	0.126274	0.0326771	-0.27748	0.0194442	0.611524	0.0476729	0.00455065	0.109852	-0.112299	-0.068081	0.0489934	-0.0661457	-0.0741729	0.0308403	-0.000537896	-0.079061	-0.00250621	0.0190987	0.10872	0.123353	0.127451	0.0965681	0.0984642	0.181493	0.190355	0.191223	0.213426	3.37833	-3.958136	-1.484532	6.94761	1.21775	0.450431	9.79885	0.541359	13.3037	0.358546	0.319951	0.397108	1.48203	9.3286	1.31278	0.891778	1.48809	0.864709	0.0141129	1.96404	0.0353206	0.226608	0.202537	0.189207	0.198708	0.18599	0.172693	0.178102	0.178007	0.164475	0.164063	0.9651371
29720	-1572.181	-1565.29	-6.891466	1.68548	-0.169616	0.0359771	0.0269194	0.00146637	0.0385364	0.0140386	0.0618762	0.0671243	-0.0227674	-0.0362222	-0.113313	0.00977997	0.103069	0.0311541	0.0436946	0.000769259	0.10301	0.0329081	0.177541	0.149842	0.155332	0.15957	0.159804	0.166082	0.16843	0.179181	0.191622	1.611678	-3.414036	-1.476309	18.2747	1.92189	0.562472	0.501373	0.578747	1.63873	0.171812	2.18071	0.687921	0.44268	0.966874	2.05174	0.229837	1.39608	0.910427	1.1086	0.104867	1.36254	0.228479	0.223336	0.215391	0.192317	0.194207	0.215291	0.222104	0.232024	0.232203	0.257397	1.06979
29730	-1559.778	-1569.307	9.529039	-0.0473712	-0.000489492	0.927778	0.0157123	-0.255387	-0.00519568	0.0142503	0.00191238	0.000747494	-0.00306872	-0.000177785	-0.00019909	-0.27329	-0.000761523	0.0287651	-0.00273575	-0.0061737	-0.0132179	0.0992299	0.0946389	0.0945926	0.239214	0.243002	0.188233	0.187258	0.189945	0.190309	0.190451	0.9995128	-2.310316	-1.378058	2.39878	1.26659	42.1556	1.18173	3.9638	0.268011	0.879504	0.598536	0.0635933	0.466981	0.151665	0.0305847	29.41	0.206925	3.51515	0.624868	0.926366	1.83802	0.252067	0.251295	0.25125	0.2512	0.191131	0.190986	0.196559	0.196022	0.194816	0.192258	0.1410114
29740	-1574.667	-1568.399	-6.268829	0.0158795	0.0122086	0.919392	-0.489594	0.00170618	0.0345415	-0.00714767	0.0145651	-0.00749874	8.22054e-05	-0.162736	0.0301648	0.00658969	-0.0217939	0.0181179	0.0012982	0.0370598	0.00300342	0.145863	0.148198	0.150018	0.37621	0.23057	0.230964	0.239081	0.237378	0.240861	0.239061	0.8537496	-1.925087	-1.279375	0.742183	0.516249	58.7019	14.1282	0.040193	0.701255	0.41738	2.09178	0.535275	0.00951205	10.5597	1.7216	0.340157	1.47723	0.657259	0.098605	1.44688	18.8231	0.278211	0.278234	0.236447	0.243689	0.2453	0.240011	0.2444	0.244717	0.253956	0.25472	0.6649648
29750	-1569.498	-1568.476	-1.022757	0.0771348	0.384139	0.0113086	-0.0058981	-0.180017	-0.0486881	0.268163	-0.00333889	0.0507918	-0.00079791	0.0041752	0.0410707	0.00168127	0.0194944	-0.0571243	0.0567688	0.0115844	-0.0522145	0.166082	0.1794	0.263422	0.266418	0.264851	0.221218	0.210706	0.275511	0.274592	0.2889	1.418981	-1.795271	-1.296249	1.11676	3.63305	0.439534	0.752306	1.58995	1.22087	3.68079	0.0938841	1.73544	0.0480135	0.533923	1.8326	0.127296	1.83061	4.58338	3.54475	0.829594	2.59016	0.273556	0.273338	0.274481	0.285989	0.28647	0.29211	0.275891	0.292006	0.295408	0.28038	0.3602163
29760	-1587.181	-1568.605	-18.57643	-0.0767925	0.0218341	0.00537986	0.41148	-0.0349608	0.020783	-0.0355482	-0.0665965	-0.0180105	-0.201056	-0.325925	0.0603375	0.0687303	-0.0645224	-0.0674012	-0.0424653	-0.0851047	-0.0585506	0.0893032	0.082702	0.0845276	0.0849836	0.128244	0.123838	0.126439	0.122023	0.114162	0.112124	0.7324273	-2.415719	-1.2714	5.60681	1.00297	0.291632	13.805	1.58189	0.808672	1.22965	1.83712	1.41577	1.52414	1.41677	0.680294	3.13177	0.961163	1.2317	0.300684	1.44278	0.677773	0.280439	0.229361	0.165567	0.175864	0.188376	0.176606	0.165094	0.15823	0.145321	0.137057	2.386938
29770	-1594.988	-1567.369	-27.61906	-0.00768077	0.0753008	0.0700738	-0.00526561	-0.011082	-0.037598	-0.023081	0.0160903	-0.0367821	-0.0224619	-0.127294	-0.0236992	-0.869199	-0.00308182	0.0776481	-0.00294612	-0.110966	0.0207623	0.0691948	0.0686654	0.0740356	0.0794097	0.0789926	0.0781221	0.0752394	0.0735227	0.0747152	0.072017	0.6024433	-2.670829	-1.478634	4.27519	4.02031	7.55942	0.262469	0.153214	0.502851	9.07661	2.44749	1.36081	0.681251	2.07758	1.22219	183.211	0.309126	1.6206	0.534324	3.17739	0.923806	0.227949	0.222886	0.196245	0.191649	0.0803561	0.0801088	0.086577	0.0863223	0.0772558	0.0788766	0.6878295
29780	-1578.347	-1567.888	-10.45888	0.035464	0.00167176	-0.0785844	0.00040407	0.00259738	0.0954391	-0.00130819	-0.0174644	7.51977e-05	-0.109751	-0.708197	-0.227153	0.00705648	-0.115897	-0.00740956	-0.587527	-0.00676301	0.0563207	0.0102399	0.0106096	0.0106273	0.00982415	0.00982812	0.00985369	0.0108405	0.0108263	0.0106388	0.0106396	0.5378826	-4.581463	-1.501279	3.7446	0.0656324	4.71424	0.763446	1.62696	3.64388	0.396629	2.1852	0.551889	0.219446	3.01321	0.986158	0.0512335	1.7518	1.0314	5.45418	0.030865	0.272104	0.222845	0.199682	0.0983496	0.0783649	0.0789198	0.0702834	0.0697645	0.0387681	0.0385068	0.0407378	4.754824
29790	-1596.437	-1567.488	-28.94873	0.0478453	0.00225576	-0.0129241	-0.0116718	-0.00243236	0.0427846	-0.0200536	3.81006	-0.0264489	0.0119867	-0.77888	0.0686351	-0.76029	-0.00667242	0.0809246	0.0090518	-0.951586	0.0421222	0.000599254	0.000628623	0.000630042	0.000621952	0.000614735	0.000613242	0.000640048	0.000627341	0.0283264	0.0275871	1.472918	-7.419825	-1.625296	3.44104	0.164036	0.861733	0.846562	0.319737	0.804667	2.61139	121.953	0.801351	0.162513	2.0702	1.02702	5.62715	0.0885036	0.69328	0.517918	10.5978	0.311627	0.196853	0.199227	0.0914293	0.0979249	0.0457829	0.0454785	0.0493118	0.0497602	0.0192138	0.0200404	3.990069
29800	-1622.162	-1568.086	-54.07556	1.18053	0.583778	-0.378338	-0.687818	0.40191	-0.605307	0.0769273	0.228217	0.169884	-0.112277	-0.570746	-0.227929	0.00425367	-0.157462	0.0662466	0.054043	-1.18235	-0.377623	0.00145535	0.00473874	0.00849561	0.00581949	0.00292529	0.00437236	0.0023869	0.00257777	0.0032386	0.00383828	5.081169	-6.53251	-1.541172	8.93611	2.42756	1.95756	2.13711	2.98338	3.3083	0.55947	1.86043	1.31264	0.722458	0.668535	1.40817	0.316125	0.31934	0.791552	0.115889	5.14355	1.31045	0.21413	0.191389	0.108154	0.0861105	0.0864776	0.0738786	0.0789386	0.083322	0.0255431	0.0175095	6.014908
29810	-1611.166	-1569.913	-41.25215	0.0202056	-0.210426	-5.17594	0.13914	-0.150268	-0.635895	-0.0216617	-0.0987091	-0.00982242	-0.264026	-0.181043	0.102672	-0.536682	0.035781	0.00726624	-0.0111466	-0.006206	-0.0120196	0.00076546	0.000781084	0.000632864	3.57624e-06	4.11012e-06	3.53667e-06	1.87253e-06	1.8324e-06	1.66017e-06	1.64394e-06	2.944994	-7.175034	-1.627575	0.503329	1.74991	29.7122	1.74259	4.91277	2.07527	0.548882	2.11431	0.124964	5.08768	2.31702	2.06981	7.56153	6.36325	0.441791	0.380845	0.199822	0.251586	0.196405	0.15083	0.125853	0.139461	0.0815406	0.0845111	0.0851274	0.0841838	0.0836629	0.0826634	2.486638
29820	-1620.816	-1569.141	-51.67502	-0.0323049	-0.0877228	-42.4158	0.0419763	0.184435	0.150157	0.140539	-0.022558	-0.0373188	-0.246373	-0.430999	-0.303735	-0.537748	-0.0542029	-0.00630373	0.185349	0.57599	0.300481	0.00473281	0.00458236	0.00419751	1.59232e-21	1.66058e-21	1.99691e-21	2.32044e-21	2.67058e-21	2.61102e-21	2.51537e-21	3.794538	-5.353237	-1.68883	1.18502	0.795449	342.831	0.203778	0.683896	2.1454	2.23474	0.885859	0.383895	0.694016	0.647072	0.366504	1.04826	0.113544	1.40467	0.459933	2.66669	0.148226	0.184735	0.144395	0.0938364	0.0692566	0.0404501	0.038316	0.0380752	0.0458288	0.0815244	0.110099	20.59766
29830	-1597.215	-1570.778	-26.43701	0.0368057	-0.0764087	0.328274	-0.0210316	0.166989	0.533754	-0.0845687	0.105575	0.110708	-0.545156	-0.116758	-0.0332342	0.0326251	-0.174721	0.0603957	0.0983964	-0.0412427	-0.0381639	0.00469575	0.0048718	0.00451342	0.00626719	0.00613676	0.00725206	0.0123671	0.0113642	0.0126296	0.0141082	1.85289	-5.361098	-1.560374	2.02691	0.600892	3.74326	0.975082	3.37351	6.29157	2.17753	1.69791	1.44158	1.72067	0.668758	0.232967	0.268644	0.610482	0.477933	0.478658	0.103348	0.775523	0.210057	0.121781	0.108361	0.104819	0.108295	0.0909342	0.0965955	0.106583	0.102277	0.0984474	5.317919
29840	-1607.213	-1568.472	-38.74182	0.121035	-0.0766647	0.122071	0.0726803	0.111075	-0.16653	-0.334089	-0.159498	-0.0376827	-0.0925455	-0.420368	-0.0581327	-1.98601	0.824232	0.00281818	0.0399076	0.0196796	-0.239254	0.00298268	0.00336645	0.003118	0.00352283	0.0037884	0.00423346	0.00358404	0.00256613	0.00218781	0.0021069	2.620691	-5.814932	-1.646109	0.684868	0.278853	1.00722	0.487822	1.46995	1.24766	3.3538	1.4743	1.93048	0.43631	2.2066	0.989946	2.71312	6.56854	0.284554	0.740375	0.821719	1.18442	0.192799	0.175757	0.115438	0.108919	0.0149482	0.0340838	0.03418	0.0355716	0.0362786	0.028559	6.256377
29850	-1602.195	-1569.005	-33.19013	0.330391	-0.638217	-0.178232	-0.00473051	0.00323734	-0.10087	1.01411	0.160449	-0.143194	-0.0954526	-0.713804	0.142597	-0.0308447	-0.0236883	-0.384815	0.0245141	0.0633251	0.384265	0.00288896	0.00402002	0.00212351	0.00177684	0.00176846	0.00177419	0.00160396	0.00442199	0.00519158	0.00449895	3.769455	-5.846859	-1.623762	2.05349	1.80989	0.847131	0.868246	0.113658	0.541737	6.06811	0.751575	2.86098	0.209236	1.78054	0.308938	0.302853	0.0775566	0.99253	0.882724	1.67287	0.806765	0.197156	0.179207	0.0877714	0.101224	0.0981492	0.0958515	0.0652343	0.0668532	0.0712236	0.104594	7.368234
29860	-1603.581	-1568.84	-34.74131	-0.129877	0.0568257	1.84529	-0.0291746	0.000806102	-0.00167159	-0.00403602	0.242087	-0.327983	-0.0361455	-1.02886	0.0315298	0.00793364	-0.211867	-0.0517846	0.0151326	0.063985	-0.150721	0.00909297	0.00798548	0.0084524	0.0535032	0.0519649	0.0520068	0.0519199	0.0517108	0.0658746	0.0474545	6.375567	-4.700254	-1.531068	0.335166	2.02755	9.75937	7.14107	0.0306257	0.00932623	0.0207963	4.08985	2.49715	0.819648	18.7668	3.14402	0.0714984	2.66353	0.414229	0.231871	0.962182	6.38114	0.216305	0.208626	0.0745656	0.0769541	0.077567	0.0627574	0.0595902	0.0604988	0.0644964	0.0554725	1.921816
29870	-1614.144	-1567.835	-46.3092	-0.372203	-0.0507886	0.0557229	-2.00195	0.035869	0.124899	-0.187472	-0.0514749	-2.06565	-0.0320423	-0.445882	0.0151848	-0.992989	0.131275	0.00098547	0.00397655	0.0762115	-0.182859	0.0103891	0.00716031	0.00680573	0.00719573	0.000971939	0.00100743	0.00114146	0.000946328	0.000898848	0.000113917	5.371863	-4.566999	-1.661048	0.652635	1.69758	0.343443	14.2589	0.128251	1.79179	0.424629	0.845667	36.1833	1.28418	2.39432	0.137062	7.73937	0.688929	0.155493	0.498839	1.33622	0.685229	0.18994	0.18395	0.117776	0.119578	0.0442997	0.0505142	0.050564	0.0507655	0.0547856	0.0456302	5.362538
