Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
20220	-1611.268	-1565.564	-45.70461	6.63417	0.218988	-0.194393	-0.0055834	-0.0265565	-0.0249384	-0.571127	0.537805	0.675059	-0.0138067	0.00275225	0.00198296	-0.139381	-0.232153	-0.318781	-0.0307221	0.182463	-0.0601712	0.000161351	0.122731	0.152777	0.125787	0.125087	0.121808	0.118808	0.0671134	0.114915	0.225709	4.742012	-8.731926	-1.531242	22.2311	3.25712	0.842832	0.15271	0.271322	0.618969	1.3441	7.67512	2.99934	3.30529	0.223965	0.468698	1.48815	5.94278	3.60059	0.934587	2.91062	4.64947	0.216267	0.213301	0.213889	0.214314	0.186431	0.147807	0.107461	0.10421	0.125069	0.117766	1.14025
20230	-1596.712	-1568.026	-28.68588	5.78725	0.0502741	-0.0904776	-0.0224338	-0.023258	0.00128384	-0.0373013	-0.021412	-0.0576654	-0.0288772	-0.174732	0.0120561	0.0324532	-0.0451192	-0.17517	-0.0436457	-0.0283523	-0.0988894	0.000463345	0.151104	0.158895	0.145149	0.141929	0.138667	0.138845	0.133761	0.130927	0.123591	1.058945	-7.677039	-1.62615	81.3047	10.3196	2.08361	0.378731	1.23323	0.13844	0.596602	8.34328	1.20827	0.674512	3.69107	1.88776	0.498725	0.528453	3.07806	1.23107	1.39395	1.70208	0.196685	0.191087	0.160452	0.162398	0.167755	0.160354	0.134588	0.12884	0.125238	0.113446	1.12373
20240	-1594.332	-1566.428	-27.90414	5.60332	0.429762	-0.0707482	0.00623499	0.0403295	0.0153552	-0.0619437	0.720554	-0.135985	-0.0243493	-0.000440413	-0.0175613	0.0112342	0.0418848	-0.00340967	-0.11774	0.0142855	-0.00316232	0.000365607	0.0991985	0.152457	0.142044	0.142932	0.148815	0.151117	0.142041	0.291975	0.254852	2.173009	-7.91395	-1.630717	30.4341	10.3435	0.645155	0.548439	0.568797	0.138416	0.54498	18.7164	1.65646	1.74034	0.0223406	2.13803	0.47418	6.326	0.146407	11.2422	1.50835	2.50751	0.195789	0.191079	0.190995	0.18767	0.189791	0.197909	0.197235	0.175328	0.17785	0.177289	0.7469693
20250	-1567.116	-1565.14	-1.976025	5.76519	-0.134798	-0.00573272	0.023663	-0.00399505	-0.0213436	-0.0202462	-0.00304112	0.021787	-0.0257303	0.0199996	0.000102231	0.000956204	0.00585148	-0.027094	0.00291455	-0.000421262	-0.00283552	0.000565145	0.180282	0.157547	0.156646	0.160397	0.159758	0.156384	0.15325	0.152784	0.15615	0.9439393	-7.478428	-1.575929	85.488	6.51308	0.609963	3.34086	0.121723	0.717858	1.25441	1.95463	2.46568	3.15045	2.64403	0.430232	0.17022	0.823633	8.02295	1.47606	0.0469711	1.2967	0.206815	0.201562	0.205634	0.205655	0.205851	0.207059	0.201525	0.202113	0.202028	0.201456	0.1819997
20260	-1553.783	-1564.551	10.76766	5.38462	-0.0437714	0.0490105	0.00505766	0.017093	-0.0754438	-0.0408508	0.00907749	-0.0477184	-5.90944e-05	0.000476259	0.00529742	-5.92027e-06	-0.059856	7.93206e-05	-0.000371096	0.000461744	-0.00160849	0.000745254	0.162485	0.155526	0.163339	0.164167	0.166997	0.154862	0.148663	0.150018	0.143028	1.313661	-7.201786	-1.571428	53.4894	1.28034	3.04368	1.23186	0.58959	1.96767	1.52933	0.821691	0.937144	0.579138	0.825986	3.22009	0.975375	22.6697	0.0932203	0.25696	1.48454	1.16853	0.207748	0.207736	0.207835	0.208939	0.208938	0.196798	0.196814	0.196741	0.196832	0.196515	0.03518371
20270	-1577.202	-1567.571	-9.630459	5.53059	0.0350003	-0.0225344	0.0909108	-0.1968	0.122316	-0.000270415	0.0284013	-0.0433277	-0.0263465	-0.136799	-0.00705822	0.000652292	-0.0204183	-0.00478085	-0.00104557	-0.197453	0.0128105	0.000649157	0.163778	0.169612	0.165832	0.181615	0.14917	0.168579	0.168533	0.173388	0.166036	5.34643	-7.339836	-1.588252	13.3282	0.756129	0.743125	0.192854	1.37976	0.536729	0.0418823	0.123352	0.14878	0.264813	4.31352	0.145692	1.1737	1.52957	0.0471612	0.0262105	5.49113	0.745678	0.204282	0.198971	0.173531	0.172311	0.172423	0.168938	0.168133	0.167957	0.137862	0.13964	1.072911
20280	-1587.749	-1567.528	-20.22058	-0.00112614	-0.0218787	6.50851	0.00835051	0.169239	0.0810226	-0.0809036	0.146923	-0.0410417	-0.475416	-0.00983062	0.00607639	0.0458464	0.0508949	-0.00166062	0.0412241	-0.0240536	-0.0375691	0.000175713	0.000175515	0.000171717	0.115192	0.116158	0.137578	0.149189	0.137595	0.159371	0.152963	1.895929	-8.646658	-1.526569	0.00872027	1.6835	190.209	0.914155	1.47413	1.75064	0.969735	1.06139	0.521203	16.8224	0.411514	0.243801	0.352192	4.48887	0.0820707	0.802219	0.446156	0.404091	0.21728	0.135067	0.133746	0.134561	0.140874	0.148229	0.147983	0.154211	0.150546	0.144995	1.227503
20290	-1579.767	-1569.985	-9.781599	0.0996601	-0.0191956	0.620768	0.0271896	0.337497	0.356465	-0.00597508	0.022263	-0.240075	-0.000394782	-1.07825	0.00435092	0.0076238	-0.00158406	-0.00357951	-0.000617615	0.0207941	-0.000475354	0.000612889	0.000677117	0.000664244	0.00123573	0.00126979	0.00177953	0.00254165	0.00252651	0.00258339	0.00203201	6.22366	-7.397326	-1.64533	1.36787	0.471919	1.47666	0.167775	1.14203	3.15717	1.29327	0.100263	1.44973	0.0399759	116.806	2.51066	6.00604	0.297595	0.413364	0.36596	5.57472	0.0781259	0.192949	0.192873	0.0656132	0.0658993	0.0664036	0.0662985	0.0660616	0.0660208	0.067408	0.067376	0.1405668
20300	-1605.892	-1567.291	-38.60035	3.71861	0.252055	-0.0205536	0.00632451	0.412567	-0.033934	-0.234568	-0.0435492	0.368746	-0.211382	0.0151595	-0.373276	-0.00504828	-0.320463	-0.0767225	0.0597283	-0.00622056	-0.00356186	0.00115701	0.0476773	0.0613447	0.0600968	0.060478	0.0913636	0.0883153	0.0698497	0.066873	0.0966931	6.96257	-6.761913	-1.641663	11.2187	6.76784	0.16542	0.333209	0.596013	0.154788	0.380494	0.235098	1.20043	11.9489	0.243604	8.14141	0.572451	2.43718	1.56956	2.88781	0.258442	1.98883	0.193658	0.156759	0.159154	0.109573	0.109022	0.0791292	0.0732853	0.0777958	0.0773134	0.0770385	1.413383
20310	-1590.059	-1568.611	-21.44802	0.0546459	0.351449	0.0037486	0.00100855	-0.00663075	-0.00271703	0.137403	-0.000127082	0.0293071	-0.00588713	-0.650603	-0.0129706	-0.333504	0.142493	-0.345577	0.0111508	0.00601779	0.178467	0.000604953	0.000638931	0.000908001	0.000911412	0.000912331	0.000906302	0.000903843	0.00103697	0.00103684	0.00106767	0.2742347	-7.41036	-1.636675	5.96439	40.1014	1.0249	0.0337966	0.817161	0.314535	19.0594	0.0186606	1.14886	2.47129	5.68876	0.206272	6.22794	2.74587	6.17931	0.311449	0.75264	4.42128	0.194626	0.193484	0.100946	0.0996455	0.071387	0.0823195	0.0582667	0.0589201	0.0592757	0.0708572	1.292144
20320	-1574.465	-1568.242	-6.223103	0.0104101	-0.000239159	0.00738125	0.0919086	0.277573	-0.0328366	-0.00385496	0.00816372	-0.0198301	-0.0603495	-0.770819	-0.203518	0.00137068	0.0159874	-0.119031	0.00542669	0.0654848	-0.0437225	0.00493602	0.00498767	0.00498648	0.00502342	0.005507	0.00726882	0.00703401	0.00700694	0.00706438	0.00692567	0.5215413	-5.311196	-1.62517	0.328136	0.0308431	0.734263	3.96038	14.9679	3.35586	1.02556	0.802696	0.694731	0.70621	16.5925	4.86022	0.409847	0.233185	1.45485	0.0853143	1.03973	1.32118	0.196878	0.185348	0.0857483	0.0699582	0.0700542	0.0711832	0.063195	0.0635389	0.067839	0.0649368	1.56508
20330	-1573.159	-1565.67	-7.489888	0.0413353	-0.0438253	0.00433961	0.0294697	-0.00122414	-0.0737822	-0.00244726	0.00268867	-0.000553028	-0.400788	-0.359426	-0.010915	-0.607141	-0.479013	-0.0478624	-0.00370611	0.154369	0.0856846	0.00751904	0.00783635	0.00750034	0.00753296	0.00775826	0.00774877	0.00719763	0.00718003	0.00719936	0.00719538	0.5556701	-4.890317	-1.47175	3.03733	6.43493	0.160129	0.844773	0.112028	7.23702	0.223766	0.831098	0.13256	0.770571	0.787357	0.2257	2.04776	3.64131	0.240436	0.0859451	0.512938	0.124184	0.229523	0.153733	0.107318	0.106153	0.0578432	0.0358278	0.0341533	0.034027	0.0397068	0.0432591	8.219246
20340	-1582.186	-1570.232	-11.95415	-0.00756962	-0.00175528	-0.000749944	-0.0123981	0.00255194	-0.00320059	-0.0245846	-0.0200415	-0.00429447	-0.00541607	0.0484878	-0.461581	0.00159926	0.00299919	-0.675597	0.00474041	-0.023127	-0.00515326	0.0918023	0.0911101	0.0909503	0.0908821	0.0897623	0.0899916	0.0897041	0.0875256	0.0857889	0.0854213	0.06442547	-2.388117	-1.495288	1.45096	0.597969	0.502816	2.6999	1.32016	1.12921	7.67643	4.07006	1.78711	0.565292	0.924514	117.237	2.54322	0.211012	34.2162	0.152132	13.3964	2.17844	0.224184	0.222973	0.234051	0.147519	0.147755	0.148199	0.0754115	0.0757698	0.0740376	0.073657	0.8616935
20350	-1586.977	-1567.011	-19.96529	0.184867	-0.0310552	0.0150571	0.00202912	0.00786769	-0.101693	0.00324016	0.0333404	0.00335197	-0.015253	-0.00918117	-0.0862634	-0.70864	-0.1743	0.368993	-0.0257989	-0.0969198	0.0566572	0.116267	0.139876	0.135599	0.137656	0.137936	0.139025	0.125582	0.12599	0.130261	0.130699	0.8843715	-2.151867	-1.337862	4.78517	0.563357	3.17042	0.0531317	0.224205	2.46658	17.0385	0.39104	0.348779	0.310186	0.218707	0.485842	1.24917	1.79646	1.29343	0.7382	1.09344	1.43452	0.262406	0.258434	0.256072	0.234908	0.115649	0.0971499	0.140506	0.136927	0.124279	0.131524	5.421683
20360	-1589.351	-1567.859	-21.49248	1.61761	0.00603114	0.0193642	0.0128435	-0.0229793	-0.0268454	-0.0212998	-0.0119431	-0.0421839	0.037351	-0.00543415	-0.064842	-0.015702	0.0544429	0.0172958	0.175929	0.223973	-0.00303067	0.04952	0.249632	0.251143	0.256053	0.259363	0.253471	0.246757	0.241557	0.238689	0.228829	0.5349164	-3.005379	-1.410603	336.805	1.32678	1.35987	3.04021	1.00366	0.794441	0.832495	1.24816	1.20329	4.52991	0.419524	1.31143	0.707161	3.43862	2.50709	4.4472	6.76973	0.0692278	0.243996	0.253282	0.251909	0.236093	0.232415	0.245419	0.249701	0.297732	0.372473	0.371346	0.6435973
20370	-1568.573	-1567.351	-1.222197	-0.00208516	0.796528	-0.0109554	0.0134077	-0.00144384	-0.0439947	-0.00692707	-0.00110172	-0.0156232	-0.027234	-0.00580846	0.0101883	0.0373492	0.0151379	0.0084254	0.00534213	-0.600046	-0.0259598	0.0984851	0.0982799	0.217968	0.215593	0.218503	0.218188	0.208797	0.207356	0.207127	0.203916	0.4627096	-2.31785	-1.431576	0.149161	61.2252	1.24271	0.334257	0.214011	1.8895	1.78538	0.162092	1.00497	2.61246	0.42406	0.853059	1.42836	1.36842	1.34845	0.544141	115.761	0.987996	0.238932	0.232513	0.231166	0.233533	0.242421	0.246118	0.248201	0.24953	0.136939	0.13343	0.4179638
20380	-1553.371	-1567.068	13.69732	-0.00164984	0.927421	0.00979997	-0.0099413	-0.000395682	-0.0501196	0.143648	0.0512224	-0.0413225	-0.0155779	-0.007675	-0.001335	0.00531522	-0.000628329	0.00271449	-0.00221208	-0.00893398	0.0629995	0.0775645	0.0774366	0.195758	0.197686	0.195731	0.195653	0.186089	0.214835	0.226126	0.216973	0.9414325	-2.556646	-1.479739	0.43037	16.8188	1.21865	0.355906	0.0414206	1.03513	4.03281	0.913092	0.459447	0.68293	0.392384	0.0624609	0.529372	0.143836	0.0497211	0.890354	1.29143	3.46547	0.227697	0.224178	0.222464	0.222167	0.223351	0.22321	0.223817	0.223323	0.221336	0.235729	0.5318706
20390	-1564.368	-1567.289	2.921168	0.631699	0.00431895	0.0269719	-0.0147357	0.0164688	0.00654709	0.0787676	-0.0833027	-0.00181164	0.00456248	-0.398735	-0.0308624	0.0024881	-0.00197571	0.00342647	0.0945764	0.0696289	-0.00669065	0.058435	0.109905	0.11038	0.113398	0.111739	0.113595	0.114341	0.123712	0.113824	0.113618	1.497182	-2.83984	-1.377205	10.4391	0.6562	0.331564	0.46532	0.422212	0.263204	2.08985	1.90353	0.0227828	0.392247	6.45273	0.441357	0.113959	0.0110037	0.155609	2.54692	1.58064	0.142924	0.252283	0.253436	0.170098	0.164929	0.16534	0.165013	0.16558	0.182004	0.195129	0.193827	1.12343
20400	-1587.893	-1568.422	-19.47177	0.0631857	0.0418741	-0.0030836	-0.135694	-0.0207828	-0.0417675	0.0109664	0.0956349	-0.237212	-0.256324	-0.0129045	-0.291379	-0.00265581	0.0560856	-0.938061	-0.0233128	-0.285495	0.0341351	0.0744963	0.0793553	0.0827488	0.082494	0.0720263	0.0705449	0.0676591	0.0684051	0.0752701	0.0593748	1.606361	-2.597006	-1.427585	1.06596	0.635358	0.942354	4.71621	0.618548	0.624707	0.191857	3.31399	3.03511	1.07742	0.569726	1.33911	1.14543	0.409098	4.88495	0.306128	1.23908	0.407881	0.239888	0.185647	0.183267	0.136943	0.13658	0.144459	0.0565391	0.0552362	0.0415179	0.0429596	3.704035
20410	-1582.237	-1566.692	-15.54496	0.029295	0.0137803	-0.0267612	-0.173043	0.0923658	0.0879919	0.105503	0.000540029	0.0262745	-0.0503928	-0.200147	-0.222356	0.0437016	-0.184563	0.0563694	0.0173595	-0.340986	0.000720625	0.10573	0.108873	0.110383	0.107469	0.0903921	0.0991389	0.108258	0.120303	0.120368	0.123573	0.7898126	-2.246871	-1.384263	0.95807	0.642974	1.16918	7.31607	1.27703	1.91105	1.94587	0.0306601	0.342023	1.05559	2.86275	2.81551	0.328669	0.963916	0.788133	0.366323	3.85496	0.433981	0.250508	0.238197	0.194991	0.156116	0.163089	0.135604	0.143467	0.145979	0.103801	0.103876	3.476867
20420	-1560.644	-1568.182	7.537714	0.0129744	-0.023769	0.0589883	0.0159847	-0.0717152	-0.0162757	0.00221293	-0.0269628	-0.0211718	0.00733069	-0.472812	-0.102262	-0.00321447	0.0139977	0.0595659	0.0060734	-0.00299453	-0.00109542	0.0657935	0.0666527	0.0650871	0.0690419	0.0701544	0.0652995	0.0642453	0.0643876	0.0626747	0.0613617	1.333994	-2.721235	-1.549251	0.336664	0.660848	0.674046	0.324988	0.883722	0.488517	0.0604212	2.36442	0.360308	1.55775	13.7761	7.38946	1.26571	0.715516	4.1714	0.37041	0.248289	0.119435	0.212407	0.21397	0.133356	0.120393	0.120007	0.121698	0.129168	0.129954	0.129566	0.129424	0.3292324
20430	-1601.405	-1567.886	-33.51879	0.0679699	0.571597	0.195817	0.0124141	-0.11832	0.0880372	0.0128949	-0.0376719	-0.0577739	0.0896102	-0.0293106	-0.0385099	0.190589	0.00445189	-0.0509735	0.000892629	0.163166	0.012642	0.115688	0.123825	0.219306	0.266742	0.270074	0.239937	0.262018	0.265419	0.255606	0.241257	2.162078	-2.156856	-1.403727	1.72568	3.59371	7.48098	1.08977	1.28865	1.25501	0.323435	4.81145	5.12289	5.69873	1.87503	5.88816	3.8797	0.569812	3.68167	0.227176	2.49354	0.323813	0.24568	0.268712	0.26095	0.251092	0.303811	0.305167	0.290001	0.29026	0.341704	0.346051	0.8510901
20440	-1558.143	-1569.033	10.89034	0.00621207	-0.00809883	-0.0295821	0.00346652	-0.0296708	-0.0145705	-0.00250516	0.00553573	0.0141101	0.049854	-0.565827	0.0146015	-0.00245916	0.0361329	-0.148116	0.0100546	0.0238587	0.00220688	0.0711065	0.0715496	0.0709725	0.0689037	0.069143	0.0671216	0.0661507	0.0659852	0.0663514	0.0672943	0.7134296	-2.643577	-1.57125	0.475088	0.496057	2.067	0.697694	1.12888	0.388413	1.10257	0.327026	0.426947	1.85462	7.07226	1.75873	0.186163	0.656199	4.18154	0.214981	0.597692	0.116437	0.207785	0.218407	0.124031	0.125856	0.125546	0.130166	0.112246	0.11338	0.116118	0.116374	1.008263
20450	-1561.005	-1570.629	9.624564	0.000963721	0.347093	0.0114104	-0.0396206	0.0156178	-0.0309152	-0.00239814	-0.0308959	0.0315576	-0.0824701	0.0794879	0.00385853	0.00273401	-0.00714399	-0.00415054	-0.000722319	-0.0430994	0.0026491	0.142991	0.143129	0.20252	0.204844	0.196886	0.199986	0.193898	0.193433	0.187548	0.193561	0.4693441	-1.944975	-1.249974	0.0292674	15.9882	1.58516	1.68062	3.6425	1.4621	0.172567	1.86932	0.816925	6.48139	3.81871	0.520304	0.206854	1.02225	0.397211	0.0354203	2.16444	0.739653	0.286512	0.263832	0.285659	0.286764	0.287549	0.285502	0.284319	0.284114	0.272129	0.272851	0.3827244
20460	-1549.654	-1568.544	18.88917	-0.00140224	-0.00222344	0.00530058	-0.0129671	-0.0179389	-0.022472	-0.0493168	0.00030103	-0.0063026	0.000436525	-0.216041	-0.0440855	-0.00052572	-0.0116234	-0.0210706	0.0141294	-0.0226889	0.000458462	0.136649	0.136457	0.136154	0.136878	0.135114	0.132712	0.129763	0.123519	0.123556	0.12278	0.4600758	-1.990343	-1.299064	0.0690512	0.216084	0.367418	0.348532	0.894759	1.10308	1.92236	0.0141361	0.613355	1.31677	11.9103	1.45021	1.67959	1.23074	5.27318	0.82226	2.49417	0.244138	0.272787	0.272906	0.219881	0.210398	0.210288	0.207857	0.203524	0.20642	0.201789	0.201881	0.3245947
20470	-1589.11	-1567.597	-21.51296	-0.000383808	0.0388575	-0.014681	-0.144839	-0.267313	0.00672318	-0.0152607	-0.0105676	-0.000978816	-0.0890078	-0.011902	-0.105822	-0.507909	0.00470367	0.0865383	0.211523	-0.0685625	0.0549634	0.0998095	0.0997712	0.103724	0.102213	0.0884305	0.0676876	0.0681442	0.0671122	0.0664067	0.0663418	0.35545	-2.304492	-1.441108	0.071163	2.03347	4.13804	94.4026	14.8407	1.37901	1.3108	4.19884	0.221138	1.54657	0.368439	0.68457	0.95932	0.148725	0.555603	0.790581	0.277555	0.0957018	0.236665	0.216511	0.213949	0.192465	0.115816	0.116362	0.126881	0.156769	0.14638	0.154651	8.267552
20480	-1619.953	-1565.64	-54.31271	0.0240778	1.15626	-0.370157	0.01986	0.0008858	0.167481	-122.748	-0.0478156	0.0379418	-0.12891	-0.0490989	-0.0364999	-0.145816	-0.732355	0.211747	0.143509	-0.129728	0.00644153	0.053625	0.0549318	0.174576	0.120566	0.122985	0.123094	0.145537	7.14665e-55	6.81297e-55	7.07643e-55	0.9011226	-2.925741	-1.431174	1.49264	41.1268	15.6202	0.779408	0.0893179	3.40077	2572.92	0.747692	0.672294	1.3283	0.872467	0.315003	2.0253	5.51058	3.31128	5.87656	1.16178	0.0487669	0.239028	0.210119	0.200051	0.192881	0.16671	0.0801502	0.0990524	0.114338	0.100427	0.101076	1.819694
20490	-1602.462	-1567.341	-35.12017	0.197938	0.107872	-0.413377	-0.0237826	0.305208	0.197934	-0.0378536	0.00433691	-1.19382	0.0526672	-0.43	0.0851515	-0.123037	0.117685	0.00612951	0.129263	-0.0211786	0.0783422	0.11422	0.139221	0.155079	0.102572	0.100161	0.135909	0.165657	0.159504	0.160197	0.0485493	3.321802	-2.169628	-1.347083	0.917185	0.578631	2.23282	0.230448	5.10909	2.2303	0.951886	0.0517439	5.68822	0.31141	7.62329	0.887909	3.7351	16.8973	0.470755	1.14513	0.215933	0.558057	0.259998	0.274058	0.178277	0.194123	0.171649	0.193087	0.194274	0.221082	0.216449	0.234088	2.390596
20500	-1579.409	-1567.756	-11.65295	-0.0750858	-0.152522	0.000288513	0.00277244	-0.00180025	-0.042362	-0.0187154	-0.0615095	-0.00898412	0.0408236	-0.447135	-0.00267029	0.0234292	-0.401638	0.0627409	-0.0278193	-0.0310028	0.0355801	0.0851219	0.0789645	0.0677942	0.0678138	0.0680021	0.0678798	0.0650643	0.0638579	0.0600484	0.0595113	0.5300284	-2.463671	-1.419087	8.57664	7.94529	0.0281044	0.341274	0.0466605	3.64572	2.66294	1.9933	0.35266	1.13773	9.31419	0.751004	1.72926	7.6573	1.01437	0.524076	1.63234	2.06147	0.241935	0.252016	0.161153	0.160724	0.164534	0.11011	0.11724	0.114023	0.110542	0.114546	1.025297
20510	-1606.49	-1566.563	-39.92687	0.285786	0.0250826	0.274367	0.00730896	0.19401	-0.0431529	0.113228	-0.0234697	-0.0416623	-0.00609686	-0.0291993	0.0111779	-0.498835	-0.207295	0.800721	0.111218	-0.160852	0.247844	0.0958104	0.127505	0.130744	0.172019	0.173281	0.210382	0.201497	0.225653	0.220419	0.211425	1.423155	-2.345384	-1.47436	3.61948	2.60541	7.35799	0.0857715	4.47535	1.14237	1.23996	0.510816	1.08739	1.34333	2.19935	0.347614	1.57344	2.74122	4.59229	1.66683	2.34117	5.91256	0.228925	0.227534	0.220986	0.22347	0.135699	0.110294	0.24564	0.274537	0.233746	0.299489	2.334147
20520	-1575.554	-1565.607	-9.946891	0.616925	-0.460755	0.740283	0.265467	-0.429026	0.28464	-1.14227	0.10922	0.00369506	0.00191179	-0.0425341	0.0103251	-0.00472999	-0.0117734	0.000478255	0.000325386	-0.000797057	-0.0297314	0.114188	0.211616	0.133489	0.279864	0.364953	0.237637	0.315887	0.100797	0.11243	0.112846	8.533936	-2.169906	-1.315462	2.78124	1.33267	1.17269	0.920906	0.372676	0.692522	3.68549	0.29452	0.423781	0.438331	1.68833	0.400769	0.802437	0.57176	0.061431	0.0439746	0.842774	5.39828	0.26835	0.268864	0.257668	0.260342	0.259113	0.256081	0.256203	0.256287	0.256082	0.248581	0.4227263
20530	-1562.008	-1567.729	5.720833	0.350552	-0.0194159	0.0735312	-0.00026692	-0.0159152	0.073565	0.0505518	-0.43342	-0.00983035	0.00632887	1.60403e-05	0.057831	-0.0475375	0.0111873	-0.0432674	0.00385207	-0.000137721	0.0053965	0.150606	0.213838	0.209726	0.225729	0.225669	0.222105	0.239061	0.251456	0.163016	0.161421	0.6132621	-1.893088	-1.326026	11.9053	0.68212	7.63298	0.011199	0.412277	1.15997	2.9613	16.5749	0.349301	0.426285	0.0253861	1.47952	1.8422	1.01401	3.08044	0.320802	0.00696937	1.4021	0.26553	0.267216	0.267221	0.28313	0.269985	0.273023	0.261462	0.262471	0.262435	0.263855	0.3756957
20540	-1589.765	-1570.155	-19.61006	0.003732	0.366064	-0.245558	-0.0710048	0.376407	-0.042646	0.433554	0.0419062	-1.47566	-0.00686884	-0.0951687	-0.0080007	-9.0737e-05	0.00953908	-0.173658	-0.000705842	0.00656079	-0.00899679	0.154365	0.154942	0.223433	0.174785	0.162805	0.237213	0.227309	0.350677	0.365685	0.083606	3.959079	-1.868437	-1.215218	1.01459	2.29164	1.80914	3.22504	0.727134	1.01808	1.83514	0.745386	12.9573	0.680945	5.0881	0.827317	0.0182628	0.895779	19.6114	0.56482	0.712352	0.847694	0.296645	0.294615	0.267869	0.265735	0.265711	0.268258	0.225493	0.225334	0.226817	0.224786	0.1844223
20550	-1584.015	-1567.537	-16.47876	0.255359	0.0299565	0.293286	0.0974807	-0.103312	-0.0517529	-0.0012781	0.0659888	-0.00119896	-0.00021839	0.00558916	0.0333363	-0.00107789	0.0696489	0.0238091	0.0012844	0.015755	0.00150614	0.13282	0.171461	0.176675	0.23689	0.261146	0.235513	0.223634	0.223349	0.238585	0.238299	1.89605	-2.01876	-1.390753	1.21522	0.708338	2.84473	1.04832	4.2204	1.03718	1.80635	0.765384	0.0921137	0.0640215	20.4639	3.24358	4.30502	16.8028	7.28107	0.421296	2.82304	0.0991955	0.248888	0.248834	0.250228	0.258711	0.258432	0.277073	0.283749	0.284114	0.288625	0.28906	0.243553
20560	-1553.238	-1568.325	15.087	0.0160662	0.612512	-0.00451595	0.000384403	0.135448	-0.0297013	-0.0196413	0.00430768	-0.0255077	-0.013422	0.022297	-0.00176376	-0.00405799	0.0023153	0.00245709	0.00288534	0.000398078	0.00346989	0.0881657	0.0895936	0.165306	0.164561	0.164624	0.188503	0.182986	0.179427	0.180202	0.175663	0.3608674	-2.428538	-1.510759	0.701081	23.9046	1.22929	0.298207	6.72251	3.89812	0.888414	0.337275	1.17721	1.2256	2.03097	2.64476	0.739034	0.475654	0.348345	0.334179	0.292307	0.29491	0.220742	0.217799	0.22271	0.222318	0.221417	0.221931	0.222477	0.223119	0.223208	0.223984	0.3194129
20570	-1572.379	-1570.058	-2.321438	0.0737944	0.0527282	0.171487	0.0204554	-0.092247	-0.0185358	0.00902145	-0.0174474	0.0218643	-0.142586	0.00194629	0.012672	-0.00216517	0.000192874	-0.00993446	0.000895801	0.000789927	-0.0117117	0.0937128	0.10089	0.106352	0.126248	0.128857	0.117502	0.115344	0.116389	0.114376	0.116904	1.68871	-2.367521	-1.452167	1.45508	1.27254	1.09478	0.764459	3.47421	0.428072	0.391512	21.6953	1.29865	14.5654	0.654034	0.760956	1.37599	0.279909	3.81835	0.329824	0.619798	1.82734	0.234063	0.202959	0.203354	0.205947	0.205502	0.205542	0.20351	0.203692	0.203853	0.20148	0.1589008
20580	-1593.788	-1566.171	-27.61728	0.641313	0.0387291	-0.144561	-0.102019	-0.00430359	-0.0197574	-0.0422537	-0.149671	-2.29028	0.0263385	0.00265377	-0.0178006	0.0221795	-0.56822	-0.0202096	0.0294944	-0.00154669	0.0541035	0.0841532	0.159805	0.166115	0.143757	0.129814	0.129257	0.126728	0.121485	0.104597	0.0105892	1.383184	-2.475116	-1.474661	11.0434	1.64626	2.63032	2.4904	0.347667	0.237872	0.699232	2.22715	60.8075	1.54137	2.04118	1.16667	1.23092	34.1024	1.88418	1.47561	0.286682	2.35171	0.228856	0.234964	0.235589	0.231432	0.236622	0.134054	0.131372	0.135305	0.135096	0.142606	0.3435758
20590	-1579.737	-1567.308	-12.42981	1.43776	-0.0382472	-0.0877048	0.0402154	-0.064288	0.0310867	-0.0208608	-0.0932639	0.0891116	-0.0332989	-0.00687508	-0.0642307	-0.0205466	-0.000570493	0.00683188	-0.0170103	0.0366213	-0.0243833	0.0468679	0.197372	0.189966	0.174015	0.181155	0.169876	0.17524	0.171622	0.156339	0.170911	4.256221	-3.060423	-1.51738	2.94276	1.03897	0.742028	0.919865	0.289481	1.81025	0.152791	0.632862	1.29539	1.54293	0.454048	2.77302	5.55796	1.26388	0.231519	1.42257	2.18441	0.928633	0.219286	0.212104	0.210651	0.197546	0.193528	0.193418	0.194744	0.191459	0.198601	0.193817	0.5192761
