Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
5922	0	-1575.287	-1566.157	-9.129696	0.26305	0.262318	0.264504	0.265611	0.271907	0.265747	0.249874	0.247053	0.246686	0.275796
5923	1	-1557.966	-1569.489	11.52257	0.237199	0.232391	0.240617	0.168622	0.168419	0.182901	0.184167	0.17703	0.206258	0.128271
5924	0	-1604.185	-1567.613	-36.57274	0.252372	0.25018	0.252159	0.346457	0.359058	0.273649	0.277092	0.33536	0.324728	0.305802
5925	1	-1548.152	-1566.883	18.73118	0.264682	0.264777	0.196345	0.196356	0.19458	0.194052	0.19438	0.195455	0.198751	0.197594
5926	0	-1580.522	-1567.475	-13.04707	0.241091	0.238731	0.238773	0.238758	0.239129	0.240962	0.242081	0.242572	0.36945	0.369908
5927	1	-1571.34	-1566.238	-5.101431	0.243978	0.246705	0.252872	0.236052	0.234849	0.219647	0.218756	0.21825	0.213952	0.214514
5928	0	-1583.575	-1567.539	-16.03579	0.292585	0.290967	0.290871	0.325932	0.317072	0.314497	0.314211	0.326149	0.323818	0.323976
5929	1	-1579.823	-1567.122	-12.70106	0.272912	0.236513	0.240352	0.239204	0.241831	0.241	0.243817	0.230734	0.229924	0.228113
5930	0	-1576.171	-1567.056	-9.115359	0.211754	0.210271	0.208908	0.208351	0.208229	0.208834	0.201558	0.200419	0.193438	0.190939
5931	1	-1571.579	-1567.859	-3.720121	0.301609	0.301837	0.302125	0.303204	0.295824	0.288132	0.286422	0.30631	0.306048	0.301344
5932	0	-1587.312	-1566.401	-20.91022	0.241141	0.251093	0.253232	0.256216	0.255567	0.251355	0.212151	0.225024	0.214624	0.273622
5933	1	-1558.69	-1566.377	7.686795	0.228764	0.232202	0.219446	0.172657	0.17617	0.176108	0.175655	0.167333	0.161046	0.162821
5934	0	-1595.259	-1567.324	-27.93527	0.214488	0.215113	0.118708	0.118664	0.118417	0.129043	0.129856	0.130574	0.131672	0.13077
5935	1	-1588.334	-1564.754	-23.58013	0.22687	0.250452	0.26278	0.251453	0.201842	0.204534	0.202092	0.189157	0.180526	0.181125
5936	0	-1578.962	-1566.764	-12.19832	0.249887	0.280448	0.201433	0.202119	0.172112	0.176006	0.17507	0.174583	0.174601	0.175665
5937	1	-1574	-1565.888	-8.112089	0.247774	0.248704	0.249918	0.249952	0.245631	0.257972	0.256025	0.252827	0.253142	0.253617
5938	0	-1574.973	-1567.647	-7.325247	0.27561	0.275797	0.220053	0.2193	0.119805	0.119777	0.119878	0.119825	0.119857	0.119847
5939	1	-1566.866	-1564.402	-2.463999	0.228643	0.228456	0.228332	0.22932	0.199361	0.200904	0.20197	0.200635	0.200157	0.195404
5940	0	-1575.505	-1569.068	-6.437355	0.255577	0.26213	0.111757	0.106615	0.105158	0.104741	0.103249	0.103327	0.110763	0.10772
5941	1	-1584.441	-1571.778	-12.66311	0.208772	0.206724	0.205653	0.204727	0.204737	0.201578	0.191052	0.189454	0.181092	0.173248
5942	0	-1559.813	-1570.846	11.03259	0.259638	0.21357	0.220551	0.219819	0.219833	0.221152	0.223446	0.226831	0.235	0.223775
5943	1	-1590.682	-1566.191	-24.49092	0.226608	0.202537	0.189207	0.198708	0.18599	0.172693	0.178102	0.178007	0.164475	0.164063
5944	0	-1568.135	-1568.527	0.3913749	0.268593	0.279581	0.239832	0.205956	0.198732	0.199938	0.200771	0.18867	0.192455	0.212508
5945	1	-1572.181	-1565.29	-6.891466	0.228479	0.223336	0.215391	0.192317	0.194207	0.215291	0.222104	0.232024	0.232203	0.257397
5946	0	-1576.623	-1570.526	-6.097149	0.231337	0.262543	0.17662	0.176287	0.167174	0.0648271	0.0667869	0.0533771	0.0262368	0.0234986
5947	1	-1559.778	-1569.307	9.529039	0.252067	0.251295	0.25125	0.2512	0.191131	0.190986	0.196559	0.196022	0.194816	0.192258
5948	0	-1573.919	-1566.534	-7.385313	0.232922	0.231282	0.147929	0.147411	0.0973394	0.0905263	0.0684181	0.0791002	0.0588749	0.0477279
5949	1	-1574.667	-1568.399	-6.268829	0.278211	0.278234	0.236447	0.243689	0.2453	0.240011	0.2444	0.244717	0.253956	0.25472
5950	0	-1563.976	-1569.569	5.592323	0.211068	0.211374	0.162802	0.163097	0.111578	0.112938	0.113343	0.115233	0.111295	0.111391
5951	1	-1569.498	-1568.476	-1.022757	0.273556	0.273338	0.274481	0.285989	0.28647	0.29211	0.275891	0.292006	0.295408	0.28038
5952	0	-1565.507	-1567.482	1.975022	0.222188	0.183594	0.145862	0.140539	0.129181	0.121749	0.118557	0.118496	0.11801	0.112817
5953	1	-1587.181	-1568.605	-18.57643	0.280439	0.229361	0.165567	0.175864	0.188376	0.176606	0.165094	0.15823	0.145321	0.137057
5954	0	-1579.569	-1567.599	-11.9709	0.277981	0.272689	0.262944	0.212655	0.17931	0.169279	0.163229	0.171167	0.171116	0.185918
5955	1	-1594.988	-1567.369	-27.61906	0.227949	0.222886	0.196245	0.191649	0.0803561	0.0801088	0.086577	0.0863223	0.0772558	0.0788766
5956	0	-1582.672	-1568.384	-14.28856	0.242279	0.243888	0.24365	0.242888	0.181367	0.183	0.182913	0.182861	0.184639	0.175803
5957	1	-1578.347	-1567.888	-10.45888	0.222845	0.199682	0.0983496	0.0783649	0.0789198	0.0702834	0.0697645	0.0387681	0.0385068	0.0407378
5958	0	-1584.118	-1572.951	-11.16634	0.235291	0.19839	0.199869	0.199892	0.199605	0.199593	0.199098	0.198994	0.206699	0.204731
5959	1	-1596.437	-1567.488	-28.94873	0.196853	0.199227	0.0914293	0.0979249	0.0457829	0.0454785	0.0493118	0.0497602	0.0192138	0.0200404
5960	0	-1595.979	-1568.421	-27.55761	0.219836	0.193859	0.192702	0.174307	0.175347	0.186064	0.186997	0.186015	0.184622	0.184934
5961	1	-1622.162	-1568.086	-54.07556	0.21413	0.191389	0.108154	0.0861105	0.0864776	0.0738786	0.0789386	0.083322	0.0255431	0.0175095
5962	0	-1581.244	-1567.279	-13.9655	0.248683	0.247691	0.2473	0.245777	0.250878	0.252136	0.244423	0.244694	0.243809	0.241053
5963	1	-1611.166	-1569.913	-41.25215	0.196405	0.15083	0.125853	0.139461	0.0815406	0.0845111	0.0851274	0.0841838	0.0836629	0.0826634
5964	0	-1572.674	-1569.032	-3.641246	0.24789	0.247229	0.248149	0.245836	0.245092	0.244951	0.24523	0.242736	0.244305	0.244296
5965	1	-1620.816	-1569.141	-51.67502	0.184735	0.144395	0.0938364	0.0692566	0.0404501	0.038316	0.0380752	0.0458288	0.0815244	0.110099
5966	0	-1572.537	-1568.029	-4.50832	0.282605	0.280442	0.280057	0.285318	0.289967	0.294307	0.301996	0.302526	0.342246	0.366766
5967	1	-1597.215	-1570.778	-26.43701	0.210057	0.121781	0.108361	0.104819	0.108295	0.0909342	0.0965955	0.106583	0.102277	0.0984474
5968	0	-1585.897	-1568.133	-17.76356	0.300073	0.275889	0.234824	0.232912	0.240557	0.215931	0.226319	0.217994	0.144957	0.129905
5969	1	-1607.213	-1568.472	-38.74182	0.192799	0.175757	0.115438	0.108919	0.0149482	0.0340838	0.03418	0.0355716	0.0362786	0.028559
5970	0	-1595.329	-1567.651	-27.67846	0.289231	0.279619	0.228926	0.241941	0.201542	0.198964	0.223887	0.191115	0.191073	0.17786
5971	1	-1602.195	-1569.005	-33.19013	0.197156	0.179207	0.0877714	0.101224	0.0981492	0.0958515	0.0652343	0.0668532	0.0712236	0.104594
5972	0	-1566.902	-1566.476	-0.4265186	0.264777	0.249049	0.244027	0.243796	0.205565	0.206209	0.205871	0.207187	0.206222	0.206197
5973	1	-1603.581	-1568.84	-34.74131	0.216305	0.208626	0.0745656	0.0769541	0.077567	0.0627574	0.0595902	0.0604988	0.0644964	0.0554725
5974	0	-1574.691	-1569.057	-5.633748	0.247164	0.247694	0.246335	0.242359	0.160529	0.164826	0.16659	0.132369	0.140592	0.137495
5975	1	-1614.144	-1567.835	-46.3092	0.18994	0.18395	0.117776	0.119578	0.0442997	0.0505142	0.050564	0.0507655	0.0547856	0.0456302
5976	0	-1591.553	-1567.019	-24.53377	0.274265	0.252008	0.242798	0.229952	0.0760152	0.0855806	0.0835277	0.14145	0.151707	0.154448
5977	1	-1617.226	-1571.349	-45.87715	0.198867	0.137356	0.0574559	0.0413079	0.0541965	0.0546734	0.0561251	0.0290008	0.0376691	0.051404
5978	0	-1574.133	-1564.984	-9.149229	0.233169	0.229567	0.227841	0.228025	0.227485	0.226647	0.224693	0.21368	0.207098	0.210105
5979	1	-1592.124	-1568.057	-24.06668	0.229306	0.153749	0.0917672	0.0546824	0.0516203	0.0446837	0.0751989	0.0846309	0.0617188	0.057111
5980	0	-1601.607	-1571.295	-30.31181	0.271822	0.293609	0.280056	0.251078	0.26384	0.244336	0.248714	0.22678	0.229297	0.214532
5981	1	-1560.374	-1566.777	6.402258	0.23345	0.162366	0.103728	0.0838709	0.0697927	0.0425574	0.0672913	0.051501	0.042583	0.0510901
5982	0	-1587.188	-1571.117	-16.07087	0.324373	0.298593	0.30406	0.268357	0.258617	0.205365	0.206725	0.206379	0.22024	0.140142
5983	1	-1577.488	-1569.971	-7.517242	0.18467	0.181939	0.0612675	0.0779607	0.0720411	0.0587666	0.0574919	0.0547239	0.0642899	0.0628209
5984	0	-1578.197	-1568.508	-9.688917	0.262121	0.255716	0.256214	0.174724	0.17443	0.170658	0.171042	0.174062	0.232085	0.148024
5985	1	-1554.997	-1568.179	13.18172	0.229326	0.153347	0.0879756	0.0751034	0.0744324	0.0745125	0.075667	0.07606	0.0754261	0.069953
5986	0	-1563.962	-1566.527	2.564331	0.26014	0.260397	0.257645	0.256906	0.256433	0.25685	0.256983	0.257308	0.259132	0.263244
5987	1	-1578.023	-1568.949	-9.073639	0.211534	0.14808	0.0626752	0.0626075	0.0619571	0.0620578	0.0204293	0.100719	0.090466	0.100972
5988	0	-1580.135	-1568.712	-11.42352	0.220221	0.219104	0.220549	0.214389	0.21639	0.206326	0.205249	0.22778	0.223937	0.228119
5989	1	-1599.032	-1569.848	-29.1841	0.213984	0.115869	0.0829303	0.085497	0.0303245	0.0168412	0.0917986	0.0985231	0.00427052	0.00345293
5990	0	-1585.351	-1568.673	-16.67795	0.25691	0.256749	0.246478	0.247849	0.182722	0.207839	0.209696	0.250555	0.2562	0.248743
5991	1	-1607.145	-1573.472	-33.67266	0.186159	0.198351	0.18479	0.143981	0.0404198	0.0427736	0.0870175	0.0236596	0.0236669	0.0311301
5992	0	-1577.919	-1567.89	-10.02903	0.264447	0.280135	0.153258	0.154678	0.172097	0.172195	0.165602	0.162181	0.171776	0.169125
5993	1	-1604.992	-1568.413	-36.57892	0.182526	0.153483	0.114553	0.0828809	0.0718431	0.0397292	0.0457608	0.0412027	0.0405884	0.0849648
5994	0	-1579.669	-1567.992	-11.67609	0.261467	0.258407	0.206292	0.209899	0.22101	0.224781	0.222963	0.224708	0.224404	0.22416
5995	1	-1599.779	-1572.462	-27.31617	0.183332	0.156552	0.159646	0.120789	0.107807	0.10201	0.0922984	0.0980111	0.0278733	0.0274059
5996	0	-1546.986	-1567.262	20.27521	0.255464	0.255641	0.25672	0.257489	0.257341	0.255015	0.255962	0.256224	0.255994	0.255501
5997	1	-1585.871	-1568.008	-17.86245	0.196169	0.1504	0.101349	0.112658	0.0857278	0.0841804	0.0838267	0.0566928	0.0600172	0.0620465
5998	0	-1560.817	-1568.63	7.813354	0.275313	0.287924	0.2855	0.28467	0.284732	0.284731	0.284557	0.284456	0.284466	0.284641
5999	1	-1600.311	-1571.479	-28.83147	0.227379	0.228901	0.109894	0.124416	0.125936	0.0330817	0.0336275	0.0352533	0.0366076	0.0354751
6000	0	-1568.291	-1572.783	4.492048	0.233299	0.227327	0.227935	0.228064	0.227924	0.227771	0.228462	0.218869	0.21468	0.192363
6001	1	-1575.139	-1568.04	-7.0995	0.197597	0.190533	0.0966427	0.095707	0.0846741	0.0694057	0.0762289	0.0753224	0.0625994	0.0732175
6002	0	-1596.324	-1567.616	-28.70863	0.249217	0.218235	0.212092	0.217571	0.213963	0.167373	0.173798	0.175933	0.1753	0.17434
6003	1	-1592.015	-1573.135	-18.88009	0.211111	0.198644	0.173962	0.17583	0.105647	0.0696338	0.0716482	0.0751899	0.0691064	0.0732312
6004	0	-1590.186	-1568.61	-21.57632	0.237887	0.233756	0.152642	0.157827	0.1584	0.159097	0.119154	0.11451	0.112642	0.108207
6005	1	-1601.675	-1566.528	-35.14738	0.196968	0.144907	0.112305	0.101067	0.0347537	0.0345331	0.0332546	0.0328657	0.0331224	0.0474161
6006	0	-1593.021	-1567.369	-25.65195	0.202734	0.193425	0.185401	0.151629	0.127258	0.125592	0.124266	0.118266	0.0750339	0.0668109
6007	1	-1576.056	-1566.359	-9.697054	0.210106	0.163788	0.114755	0.116966	0.0596215	0.0605507	0.0598223	0.059684	0.0524851	0.0528225
6008	0	-1572.566	-1568.579	-3.987373	0.268757	0.306785	0.305547	0.358069	0.359291	0.361134	0.360841	0.360558	0.381451	0.379148
6009	1	-1577.516	-1568.39	-9.125946	0.259448	0.170516	0.150679	0.119171	0.0594737	0.0614438	0.0411966	0.0452427	0.0433135	0.0289887
6010	0	-1575.782	-1567.453	-8.328683	0.245485	0.24564	0.247391	0.247338	0.257762	0.258127	0.259673	0.259502	0.260053	0.262608
6011	1	-1599.613	-1567.132	-32.48072	0.213357	0.164826	0.106235	0.1139	0.069955	0.0666289	0.0650629	0.0555185	0.147182	0.0683927
6012	0	-1576.204	-1567.497	-8.707589	0.251793	0.244916	0.240541	0.242399	0.250511	0.257173	0.265452	0.26487	0.263326	0.241742
6013	1	-1589.505	-1571.501	-18.00361	0.23579	0.195689	0.110934	0.131978	0.180102	0.17178	0.146806	0.150788	0.0960231	0.0858211
6014	0	-1576.232	-1566.864	-9.367924	0.279097	0.277803	0.139093	0.145803	0.102428	0.105274	0.104626	0.104381	0.103943	0.122489
6015	1	-1599.721	-1567.27	-32.45136	0.248073	0.232352	0.176502	0.149782	0.149606	0.135999	0.190193	0.202112	0.183191	0.168562
6016	0	-1572.148	-1570.863	-1.284844	0.264373	0.194787	0.175278	0.154039	0.150154	0.125789	0.131078	0.118667	0.119923	0.118856
6017	1	-1583.366	-1567.16	-16.20576	0.26088	0.268558	0.261403	0.310066	0.330141	0.172329	0.182904	0.193204	0.182192	0.196998
6018	0	-1562.271	-1570.128	7.857175	0.233426	0.23363	0.214257	0.21426	0.215581	0.216568	0.138678	0.134918	0.136159	0.137838
6019	1	-1600.569	-1567.453	-33.11578	0.213524	0.20737	0.146888	0.146774	0.133397	0.117264	0.11508	0.105128	0.104507	0.129158
6020	0	-1580.587	-1566.726	-13.86164	0.263258	0.24198	0.161594	0.162657	0.161726	0.163115	0.171977	0.165287	0.164301	0.162568
6021	1	-1584.358	-1567.296	-17.06213	0.211089	0.208477	0.207243	0.177957	0.170877	0.180369	0.179209	0.177232	0.181788	0.175848
6022	0	-1577.867	-1568.844	-9.023266	0.290647	0.291331	0.303593	0.319871	0.325738	0.328585	0.322539	0.317858	0.278716	0.114671
6023	1	-1567.869	-1565.834	-2.035582	0.199424	0.199509	0.20024	0.20011	0.204291	0.200997	0.199637	0.198811	0.198629	0.19874
6024	0	-1573.802	-1567.679	-6.122258	0.227202	0.22812	0.204991	0.205045	0.207214	0.20819	0.210154	0.204468	0.186034	0.159555
6025	1	-1567.855	-1566.833	-1.021383	0.201453	0.199278	0.200508	0.201174	0.195297	0.195341	0.197611	0.199038	0.198729	0.198804
6026	0	-1573.906	-1567.203	-6.703526	0.298989	0.296643	0.274985	0.275697	0.27573	0.27422	0.27389	0.268446	0.266439	0.255525
6027	1	-1568.524	-1568.236	-0.2873891	0.206535	0.207388	0.207309	0.20741	0.208823	0.207522	0.206185	0.206302	0.206409	0.209332
6028	0	-1590.525	-1568.036	-22.489	0.22431	0.223954	0.171076	0.173244	0.175957	0.175492	0.201267	0.204808	0.198008	0.0499581
6029	1	-1599.608	-1564.726	-34.8812	0.231123	0.227939	0.188586	0.19889	0.203239	0.228342	0.228561	0.287366	0.322565	0.32215
6030	0	-1582.892	-1565.899	-16.99299	0.21428	0.167068	0.120853	0.119417	0.0620456	0.0649058	0.0662338	0.0768005	0.0797793	0.113037
6031	1	-1612.392	-1568.423	-43.96892	0.201292	0.199555	0.200133	0.189701	0.189175	0.189216	0.230478	0.219338	0.146503	0.16006
6032	0	-1574.193	-1566.935	-7.258369	0.205823	0.203023	0.11305	0.0979605	0.110087	0.0546418	0.0560457	0.0605267	0.0626595	0.0686272
6033	1	-1562.285	-1565.104	2.818506	0.250185	0.249171	0.248095	0.248192	0.2484	0.247751	0.245785	0.2428	0.241856	0.250779
6034	0	-1576.628	-1569.24	-7.387902	0.239952	0.155273	0.0918022	0.0816377	0.076274	0.079738	0.0903349	0.0899418	0.136279	0.144083
6035	1	-1596.343	-1567.581	-28.76152	0.245773	0.197612	0.197811	0.216401	0.22916	0.228595	0.225327	0.226893	0.225601	0.261841
6036	0	-1562.775	-1566.918	4.143488	0.234927	0.251827	0.15036	0.151845	0.0999339	0.0961404	0.126084	0.128607	0.131967	0.100002
6037	1	-1583.629	-1567.106	-16.52316	0.27185	0.272746	0.191236	0.193802	0.174312	0.178516	0.174562	0.187613	0.18525	0.192997
6038	0	-1586.129	-1566.656	-19.47307	0.261346	0.182441	0.173496	0.171097	0.101651	0.109967	0.112433	0.117645	0.104873	0.105931
6039	1	-1553.088	-1569.607	16.51885	0.310669	0.316512	0.315217	0.319506	0.315628	0.323614	0.325627	0.325188	0.322603	0.322572
6040	0	-1563.922	-1565.492	1.569845	0.213442	0.218451	0.206755	0.165294	0.164958	0.151183	0.151142	0.160309	0.164976	0.165429
6041	1	-1550.52	-1569.241	18.72128	0.327606	0.327897	0.304753	0.301342	0.304331	0.270209	0.285625	0.282243	0.282677	0.294796
6042	0	-1583.784	-1565.925	-17.85905	0.244376	0.259734	0.264128	0.32358	0.300261	0.232062	0.25347	0.263668	0.268684	0.264654
6043	1	-1562.219	-1568.897	6.677571	0.276408	0.272299	0.275928	0.224302	0.223458	0.222883	0.223605	0.224933	0.225059	0.259494
6044	0	-1596.712	-1566.533	-30.17982	0.208016	0.182614	0.136799	0.13608	0.0998416	0.104494	0.0995913	0.0970487	0.104074	0.115391
6045	1	-1558.367	-1568.584	10.217	0.316506	0.315639	0.316767	0.314415	0.272212	0.270748	0.268678	0.269058	0.268732	0.269738
6046	0	-1576.958	-1567.28	-9.677697	0.24469	0.246058	0.157848	0.157621	0.161575	0.160535	0.161206	0.158803	0.190939	0.189187
6047	1	-1531.6	-1574.5	42.89964	0.347823	0.347953	0.344415	0.344215	0.346983	0.345274	0.339498	0.338126	0.338264	0.3379
6048	0	-1561.648	-1566.977	5.329059	0.236212	0.182018	0.181991	0.181816	0.112643	0.110826	0.110402	0.118305	0.12978	0.131854
6049	1	-1561.577	-1568.275	6.698018	0.304752	0.342626	0.270867	0.227998	0.223857	0.230511	0.225184	0.240004	0.255078	0.249612
6050	0	-1573.885	-1567.28	-6.605219	0.250655	0.250645	0.237238	0.268416	0.254163	0.257303	0.251406	0.252517	0.24806	0.236647
6051	1	-1548.597	-1567.388	18.79096	0.268772	0.271348	0.212515	0.209497	0.209622	0.191718	0.192069	0.179888	0.18101	0.181095
6052	0	-1575.899	-1568.875	-7.02402	0.260798	0.254759	0.254333	0.268888	0.265677	0.267523	0.233672	0.22392	0.216808	0.191946
6053	1	-1542.611	-1567.504	24.89364	0.225902	0.19364	0.0956452	0.0933177	0.0927721	0.0855991	0.0822899	0.0797353	0.0795718	0.0794829
6054	0	-1582.744	-1566.802	-15.94237	0.271867	0.272333	0.269121	0.219033	0.21909	0.186077	0.192176	0.204221	0.203594	0.206191
6055	1	-1581.797	-1569.258	-12.53965	0.232209	0.229814	0.204107	0.0930059	0.0970123	0.101816	0.101139	0.14368	0.143809	0.144428
6056	0	-1564.747	-1569.513	4.765902	0.21165	0.215892	0.0752376	0.0743506	0.0743733	0.0838769	0.043409	0.0634186	0.0629979	0.0518856
6057	1	-1578.995	-1569.467	-9.527395	0.303527	0.240407	0.241056	0.241123	0.210432	0.209609	0.215785	0.204494	0.210578	0.206527
6058	0	-1585.584	-1568.725	-16.85932	0.197129	0.194288	0.087896	0.0549368	0.0556746	0.0556264	0.0414053	0.0398051	0.0396384	0.0395221
6059	1	-1596.129	-1567.47	-28.65873	0.277587	0.269612	0.258124	0.271404	0.140486	0.165357	0.143809	0.140203	0.13414	0.521476
6060	0	-1565.356	-1567.867	2.511068	0.236306	0.148377	0.146353	0.144869	0.109585	0.068818	0.063401	0.0581988	0.0393289	0.0395193
6061	1	-1561.092	-1565.996	4.904254	0.260502	0.262541	0.263257	0.26099	0.259444	0.262665	0.250752	0.248796	0.244711	0.235921
6062	0	-1562.77	-1569.532	6.76153	0.224221	0.184089	0.183343	0.184005	0.0425919	0.0450955	0.0460764	0.0511758	0.0728887	0.0716878
6063	1	-1587.088	-1570.59	-16.498	0.288643	0.284762	0.303372	0.30268	0.302258	0.243118	0.239752	0.239895	0.252246	0.239155
6064	0	-1559.388	-1568.342	8.953997	0.223128	0.19112	0.0900817	0.0874391	0.0480735	0.0216596	0.0218871	0.0165099	0.0166829	0.0167863
6065	1	-1592.558	-1566.555	-26.00384	0.265113	0.264939	0.266256	0.266239	0.251745	0.243733	0.300892	0.312232	0.301825	0.302291
6066	0	-1550.835	-1567.676	16.84105	0.242125	0.185575	0.107624	0.120806	0.129002	0.125932	0.117377	0.115882	0.115118	0.117496
6067	1	-1587.539	-1565.869	-21.67051	0.24208	0.252889	0.261378	0.267125	0.268181	0.266906	0.26597	0.25723	0.260429	0.285547
6068	0	-1538.426	-1566.058	27.63159	0.258998	0.2434	0.158327	0.164022	0.137438	0.108479	0.112897	0.113197	0.0981193	0.0984921
6069	1	-1590.398	-1568.005	-22.3929	0.2349	0.214534	0.213151	0.216442	0.217489	0.21693	0.216627	0.232217	0.229276	0.265349
6070	0	-1570.483	-1569.662	-0.8206635	0.263616	0.231713	0.126788	0.195353	0.181487	0.181085	0.160083	0.161794	0.155123	0.030722
6071	1	-1578.225	-1567.551	-10.67426	0.239336	0.233122	0.214515	0.212466	0.188226	0.188592	0.188689	0.177807	0.157525	0.166338
6072	0	-1587.89	-1569.437	-18.45369	0.234063	0.172655	0.183721	0.179969	0.198887	0.0563505	0.0511214	0.0533512	0.0539851	0.0564424
6073	1	-1571.859	-1569.133	-2.72672	0.21453	0.212952	0.213163	0.209432	0.107367	0.113527	0.120074	0.135688	0.119585	0.119859
6074	0	-1581.635	-1566.956	-14.67961	0.260486	0.274062	0.186054	0.195128	0.190602	0.175687	0.199691	0.194037	0.242263	0.239684
6075	1	-1588.789	-1567.223	-21.56663	0.223222	0.223017	0.222428	0.22903	0.229218	0.186045	0.152709	0.153094	0.151008	0.250954
6076	0	-1579.474	-1567.667	-11.80701	0.248292	0.268685	0.208626	0.188973	0.13709	0.131967	0.13128	0.140775	0.172522	0.202143
6077	1	-1564.369	-1566.957	2.588199	0.254198	0.265059	0.263328	0.261012	0.257487	0.259851	0.247159	0.239024	0.239017	0.23879
6078	0	-1586.175	-1567.012	-19.16391	0.264442	0.245132	0.228207	0.25279	0.128066	0.134037	0.137161	0.129024	0.116928	0.110722
6079	1	-1572.45	-1567.856	-4.594249	0.258564	0.25876	0.172326	0.171723	0.164134	0.173235	0.110555	0.112691	0.113027	0.111926
6080	0	-1579.862	-1567.845	-12.01721	0.23237	0.164472	0.109578	0.0914114	0.0899339	0.0895264	0.0885357	0.0634325	0.0628134	0.0748978
6081	1	-1581.709	-1568.294	-13.41517	0.2622	0.209722	0.216693	0.203253	0.203258	0.0437562	0.0814025	0.088022	0.0892986	0.0982186
6082	0	-1557.076	-1567.315	10.23944	0.236352	0.245844	0.123853	0.123771	0.122334	0.121411	0.123945	0.11314	0.119253	0.120238
6083	1	-1559.148	-1568.858	9.70955	0.26305	0.254522	0.250643	0.244627	0.193157	0.193479	0.195412	0.195396	0.203198	0.203248
6084	0	-1572.823	-1567.381	-5.441962	0.193878	0.190364	0.0991485	0.0986857	0.0912943	0.0564574	0.0566442	0.0600193	0.0575506	0.0583181
6085	1	-1582.846	-1567.052	-15.79483	0.263784	0.25438	0.260379	0.259163	0.259828	0.254776	0.228718	0.233109	0.232358	0.242219
6086	0	-1579.383	-1567.476	-11.90726	0.223396	0.21825	0.138386	0.132432	0.135013	0.131888	0.128824	0.128126	0.128123	0.128993
6087	1	-1574.338	-1565.303	-9.035288	0.256698	0.255963	0.254413	0.261413	0.261541	0.261469	0.263279	0.268609	0.290009	0.292805
6088	0	-1590.619	-1568.642	-21.97747	0.22298	0.217779	0.215035	0.192833	0.156127	0.145234	0.154092	0.281361	0.280672	0.281678
