Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
9640	-1580.429	-1565.297	-15.13216	0.198427	0.192702	0.19263	0.191682	0.162247	0.158346	0.16073	0.17484	0.186006	0.201111
9650	-1595.303	-1568.744	-26.55826	0.243844	0.216487	0.189496	0.197456	0.174891	0.205579	0.20579	0.206785	0.213146	0.205848
9660	-1606	-1564.738	-41.26158	0.221927	0.212491	0.227989	0.163446	0.154667	0.149116	0.146965	0.204926	0.2113	0.214134
9670	-1594.076	-1565.382	-28.69398	0.233651	0.248656	0.223305	0.216382	0.213196	0.210225	0.191061	0.241203	0.23227	0.267731
9680	-1545.572	-1567.091	21.51861	0.244819	0.244236	0.24428	0.244377	0.244142	0.24414	0.2439	0.244142	0.244152	0.244331
9690	-1514.392	-1567.838	53.4459	0.310095	0.310023	0.310027	0.310028	0.310021	0.310136	0.310119	0.310145	0.31012	0.310393
9700	-1518.09	-1572.824	54.73398	0.3336	0.333603	0.333304	0.333316	0.333302	0.333329	0.333329	0.333351	0.333352	0.333373
9710	-1475.207	-1572.541	97.3333	0.256759	0.256745	0.256741	0.256744	0.256744	0.256732	0.256732	0.256734	0.256736	0.256735
9720	-1537.461	-1567.3	29.83867	0.24965	0.249632	0.249806	0.249548	0.249616	0.249543	0.251497	0.251401	0.251448	0.251425
9730	-1525.243	-1571.913	46.67053	0.275347	0.273698	0.273416	0.274202	0.274219	0.274264	0.273732	0.27349	0.273378	0.273498
9740	-1540.284	-1567.567	27.28307	0.303643	0.303721	0.304029	0.305917	0.306102	0.306314	0.306369	0.306486	0.306142	0.306141
9750	-1564.069	-1568.256	4.187122	0.262932	0.281644	0.231678	0.234966	0.236824	0.229826	0.233078	0.227256	0.180843	0.176276
9760	-1566.846	-1568.56	1.714143	0.284511	0.252084	0.252337	0.241764	0.239319	0.240704	0.236381	0.238894	0.221602	0.224482
9770	-1555.435	-1570.831	15.39524	0.325956	0.31541	0.314027	0.283317	0.28321	0.292983	0.327349	0.31108	0.260053	0.25543
9780	-1579.728	-1567.19	-12.53873	0.270151	0.270285	0.231964	0.215837	0.176862	0.175709	0.164844	0.178681	0.169482	0.121781
9790	-1584.308	-1567.703	-16.60518	0.235201	0.269656	0.195348	0.181658	0.182347	0.187266	0.203305	0.140235	0.146227	0.141493
9800	-1597.927	-1568.556	-29.37103	0.279366	0.273958	0.272472	0.297478	0.245387	0.24555	0.329996	0.343757	0.403765	0.332121
9810	-1563.556	-1567.458	3.901306	0.223436	0.223433	0.223446	0.222533	0.219579	0.219211	0.218683	0.224809	0.226241	0.226869
9820	-1567.53	-1566.551	-0.9792759	0.260975	0.263062	0.213709	0.21457	0.214512	0.214043	0.210236	0.208137	0.208681	0.204597
9830	-1532.367	-1569.689	37.32192	0.237233	0.237226	0.237123	0.237111	0.236844	0.236974	0.237062	0.237061	0.236484	0.236516
9840	-1564.561	-1569.114	4.552376	0.266066	0.265112	0.26557	0.268522	0.268061	0.271049	0.268828	0.27162	0.270484	0.276723
9850	-1605.334	-1568.253	-37.0816	0.228211	0.231538	0.211428	0.211489	0.21174	0.211196	0.145803	0.150081	0.133739	0.13368
9860	-1598.109	-1566.758	-31.35077	0.269254	0.223888	0.187959	0.182985	0.124734	0.122655	0.1207	0.107241	0.0997675	0.0981878
9870	-1575.504	-1568.267	-7.236447	0.208043	0.189659	0.18948	0.167241	0.0893067	0.0982675	0.093869	0.11422	0.115719	0.115517
9880	-1548.936	-1567.11	18.17459	0.23062	0.194366	0.179757	0.168912	0.169424	0.0775963	0.0848432	0.0848141	0.0822132	0.0890781
9890	-1552.957	-1566.601	13.64396	0.253451	0.198448	0.177375	0.178255	0.0931396	0.0952046	0.0883685	0.0852329	0.0622615	0.0493834
9900	-1546.312	-1567.315	21.00316	0.288231	0.272571	0.262384	0.256269	0.195723	0.179095	0.179769	0.187493	0.170553	0.161849
9910	-1573.282	-1567.05	-6.232564	0.262588	0.204156	0.191461	0.196015	0.122616	0.125174	0.126595	0.105551	0.103405	0.102763
9920	-1547.541	-1570.357	22.8157	0.249186	0.20809	0.182729	0.185946	0.18565	0.189468	0.186452	0.167117	0.172727	0.172827
9930	-1583.067	-1566.08	-16.98737	0.249649	0.251898	0.175275	0.163609	0.149124	0.10988	0.111553	0.142975	0.136491	0.211612
9940	-1558.15	-1567.457	9.306904	0.229804	0.203196	0.197321	0.129551	0.129533	0.105872	0.106021	0.0956904	0.104466	0.0777994
9950	-1568.659	-1569.328	0.6690496	0.23093	0.248208	0.221614	0.119071	0.11907	0.11337	0.112996	0.11384	0.116888	0.121356
9960	-1587.649	-1569.734	-17.91524	0.189172	0.16602	0.158426	0.130788	0.0563064	0.0465382	0.0442398	0.0504367	0.0554272	0.0555888
9970	-1574.299	-1574.128	-0.1709062	0.169601	0.138548	0.14666	0.137943	0.076211	0.0750252	0.0652653	0.0789232	0.0650218	0.0646472
9980	-1583.58	-1567.753	-15.8274	0.213959	0.164447	0.160367	0.161502	0.100235	0.102379	0.0797964	0.0794806	0.051095	0.0586263
9990	-1570.473	-1567.203	-3.270287	0.234206	0.232933	0.202714	0.201966	0.194211	0.18238	0.180718	0.160579	0.146251	0.150427
10000	-1600.196	-1566.996	-33.19991	0.219238	0.219375	0.141231	0.126066	0.060578	0.0907908	0.0873039	0.0836624	0.0851654	0.0834759
10010	-1624.725	-1568.491	-56.23355	0.206346	0.219855	0.133461	0.114853	0.111317	0.0321306	0.0321344	0.031588	0.027652	0.0448715
10020	-1605.019	-1568.161	-36.85806	0.211388	0.164104	0.135357	0.127399	0.0782709	0.0802723	0.0833458	0.0684612	0.0679783	0.07613
10030	-1562.989	-1570.518	7.529332	0.252722	0.16362	0.109638	0.110146	0.103533	0.0868382	0.0873487	0.0849807	0.09308	0.108187
10040	-1560.47	-1567.368	6.89736	0.200834	0.143654	0.0959555	0.060089	0.0451419	0.0325996	0.0326612	0.0366194	0.037026	0.0367448
10050	-1580.331	-1568.161	-12.16994	0.203299	0.143705	0.133545	0.121352	0.120482	0.0648007	0.0585236	0.0725039	0.0630015	0.0648079
10060	-1597.938	-1565.925	-32.01357	0.224091	0.213287	0.119218	0.105183	0.10127	0.0585134	0.0694263	0.0750912	0.0825275	0.0888932
10070	-1609.123	-1569.741	-39.38195	0.187748	0.152186	0.162513	0.15152	0.0611208	0.061232	0.0505107	0.0473269	0.0387667	0.0364825
10080	-1601.694	-1567.488	-34.20621	0.223872	0.224887	0.150656	0.147751	0.139952	0.137125	0.128217	0.127397	0.127135	0.126371
10090	-1600.595	-1567.374	-33.22175	0.229057	0.152831	0.152187	0.139209	0.128307	0.172401	0.172624	0.175422	0.16421	0.164215
10100	-1579.522	-1565.945	-13.57691	0.237817	0.239538	0.174635	0.178563	0.178527	0.179038	0.182495	0.173421	0.178731	0.177343
10110	-1594.256	-1568.855	-25.40095	0.220609	0.223053	0.195489	0.172198	0.162799	0.0580122	0.0593326	0.0602736	0.0603573	0.0593445
10120	-1574.483	-1568.862	-5.620566	0.268439	0.256902	0.189131	0.172906	0.171792	0.167184	0.161284	0.130349	0.133577	0.134991
10130	-1549.219	-1567.976	18.75704	0.242973	0.240051	0.16028	0.170466	0.170861	0.182947	0.182941	0.178902	0.179915	0.179945
10140	-1558.151	-1567.945	9.793507	0.260749	0.257836	0.167493	0.165294	0.165657	0.165725	0.165782	0.162267	0.162392	0.158891
10150	-1565.234	-1568.44	3.20508	0.225647	0.224942	0.094284	0.109148	0.109006	0.109015	0.108169	0.102595	0.141815	0.145158
10160	-1583.605	-1568.803	-14.80224	0.251258	0.249466	0.186682	0.189505	0.187215	0.188533	0.190092	0.159407	0.208169	0.175571
10170	-1578.758	-1568.29	-10.4678	0.22742	0.249659	0.242202	0.235326	0.200416	0.242801	0.244267	0.226907	0.227099	0.264503
10180	-1567.969	-1567.108	-0.8604809	0.27801	0.27255	0.264785	0.267011	0.264779	0.264955	0.280376	0.280108	0.26217	0.278682
10190	-1534.56	-1570.133	35.57285	0.298649	0.295383	0.292399	0.291425	0.276443	0.272436	0.271923	0.266855	0.218403	0.218217
10200	-1524.618	-1572.085	47.46747	0.306501	0.304284	0.304734	0.30213	0.30193	0.301922	0.301428	0.30169	0.301009	0.300328
10210	-1532.966	-1568.801	35.83527	0.283156	0.282556	0.260836	0.219054	0.205797	0.236775	0.237295	0.235079	0.236568	0.213515
10220	-1541.932	-1568.157	26.22496	0.246366	0.139745	0.144556	0.14021	0.0795068	0.0754305	0.0753425	0.0928052	0.0957402	0.0915506
10230	-1559.486	-1567.123	7.636612	0.240632	0.211575	0.193512	0.17859	0.145638	0.128021	0.12651	0.0915361	0.132201	0.131652
10240	-1568.526	-1566.649	-1.876643	0.251745	0.234424	0.156741	0.151945	0.150857	0.0988881	0.0886935	0.0844291	0.0837147	0.0947602
10250	-1605.054	-1566.698	-38.35664	0.202305	0.141314	0.103343	0.0815457	0.0490866	0.0500643	0.0338508	0.0537539	0.0591645	0.0609489
10260	-1594.842	-1566.109	-28.73319	0.24946	0.202302	0.131987	0.112295	0.101198	0.102489	0.146502	0.153187	0.161581	0.223222
10270	-1603.196	-1566.02	-37.17666	0.261083	0.231886	0.16777	0.174437	0.0627129	0.0618092	0.0624493	0.0618765	0.0936421	0.114043
10280	-1599.116	-1568.698	-30.41707	0.214609	0.153223	0.150362	0.168188	0.0958409	0.0949755	0.0951263	0.0941149	0.0220349	0.0149764
10290	-1559.063	-1569.355	10.29241	0.239184	0.246344	0.115079	0.110002	0.105691	0.106708	0.0998126	0.101464	0.100481	0.10012
10300	-1589.011	-1566.314	-22.69719	0.235996	0.252293	0.282749	0.213411	0.219363	0.221793	0.22333	0.224908	0.229029	0.22755
10310	-1607.304	-1573.339	-33.96507	0.207858	0.208373	0.199924	0.198156	0.187401	0.0509303	0.0516771	0.0516748	0.0517959	0.0323555
10320	-1609.434	-1565.048	-44.38632	0.224798	0.248916	0.246926	0.247496	0.235382	0.112664	0.108304	0.103833	0.101404	0.100177
10330	-1597.98	-1567.294	-30.68617	0.212535	0.227711	0.11323	0.122077	0.0462189	0.044727	0.0674335	0.0687122	0.0732729	0.0660677
10340	-1562.519	-1569.654	7.134226	0.243935	0.244191	0.246167	0.151913	0.159944	0.160086	0.159765	0.15975	0.156499	0.15707
10350	-1570.308	-1568.636	-1.671932	0.217313	0.185936	0.185244	0.181188	0.181141	0.187795	0.185512	0.178459	0.177964	0.176119
10360	-1596.309	-1569.788	-26.52064	0.191824	0.147503	0.14963	0.0659148	0.0656781	0.0657598	0.0658339	0.0635786	0.063663	0.0644479
10370	-1579.091	-1567.039	-12.0526	0.210847	0.19319	0.192982	0.131398	0.121555	0.106158	0.105048	0.104565	0.106556	0.107104
10380	-1578.739	-1565.696	-13.04337	0.223465	0.227154	0.224621	0.21091	0.215702	0.210045	0.210165	0.215363	0.212645	0.186158
10390	-1591.475	-1567.03	-24.44566	0.197438	0.191327	0.145555	0.153806	0.111592	0.0697885	0.0712268	0.0705501	0.0705144	0.14693
10400	-1577.123	-1568.662	-8.46034	0.239898	0.241491	0.207903	0.211775	0.211576	0.169238	0.16955	0.171504	0.0895577	0.0853008
10410	-1569.925	-1567.331	-2.594226	0.22656	0.215148	0.140563	0.123803	0.106373	0.125574	0.103846	0.103902	0.11641	0.131658
10420	-1567.222	-1569.871	2.64862	0.21221	0.137768	0.12085	0.139977	0.102288	0.109386	0.095794	0.0975217	0.0963934	0.0969377
10430	-1614.569	-1567.101	-47.46777	0.218367	0.173465	0.124911	0.108491	0.030663	0.0247501	0.0265587	0.0255797	0.0193549	0.0168938
10440	-1579.823	-1568.26	-11.56288	0.206939	0.174143	0.158361	0.213566	0.0765246	0.0793958	0.0799973	0.0811121	0.0815818	0.0948941
10450	-1591.651	-1570.668	-20.98234	0.255261	0.144357	0.132583	0.125194	0.134012	0.142052	0.131738	0.126239	0.135512	0.136346
10460	-1585.282	-1567.422	-17.85951	0.248598	0.24827	0.158559	0.156721	0.154653	0.151401	0.151575	0.175013	0.186019	0.206601
10470	-1582.432	-1565.13	-17.30266	0.247401	0.250529	0.251768	0.265276	0.263743	0.169416	0.176774	0.177283	0.165789	0.165353
10480	-1584.635	-1568.564	-16.07194	0.235835	0.239906	0.245658	0.24624	0.157109	0.159259	0.155612	0.147865	0.148915	0.134107
10490	-1609.727	-1567.305	-42.42187	0.231626	0.251301	0.158962	0.133095	0.113511	0.097596	0.0862614	0.129999	0.11909	0.132486
10500	-1592.696	-1566.03	-26.66528	0.227653	0.199117	0.101674	0.110454	0.0553537	0.0522972	0.0582664	0.0475319	0.0471617	0.0560486
10510	-1603.012	-1566.951	-36.06122	0.204797	0.167051	0.097801	0.0730915	0.0736358	0.045002	0.0632898	0.0623718	0.0821425	0.0885785
10520	-1577.792	-1568.976	-8.815828	0.246217	0.18496	0.186214	0.138895	0.0823251	0.138053	0.157497	0.156091	0.145799	0.211374
10530	-1576.307	-1572.002	-4.304797	0.291998	0.304309	0.302016	0.2562	0.23328	0.237069	0.217947	0.222648	0.225098	0.224688
10540	-1558.601	-1567.165	8.563915	0.26939	0.228216	0.22316	0.178953	0.178687	0.180272	0.177601	0.15743	0.152739	0.1481
10550	-1577.621	-1567.346	-10.27537	0.231429	0.230588	0.228571	0.230536	0.233447	0.243135	0.239135	0.233824	0.213447	0.194522
10560	-1563.746	-1565.6	1.854662	0.214054	0.215001	0.21542	0.193646	0.19829	0.197955	0.195612	0.192997	0.192981	0.191924
10570	-1580.14	-1566.034	-14.10626	0.21366	0.207443	0.198494	0.199742	0.20344	0.201612	0.196909	0.177107	0.185325	0.178408
10580	-1556.063	-1565.778	9.71477	0.209811	0.208971	0.216803	0.219574	0.219884	0.219493	0.21969	0.218988	0.2188	0.218434
10590	-1576.873	-1568.103	-8.769584	0.220731	0.22361	0.223966	0.224068	0.226012	0.137382	0.139745	0.139537	0.139481	0.1315
10600	-1606.534	-1566.633	-39.90101	0.234768	0.225968	0.168751	0.134646	0.100785	0.0905093	0.10172	0.113305	0.107893	0.104848
10610	-1583.187	-1566.036	-17.15097	0.207594	0.163305	0.130228	0.116759	0.0700255	0.067205	0.0740025	0.0749431	0.0748619	0.0650956
10620	-1592.156	-1565.319	-26.83708	0.209496	0.158813	0.102858	0.112585	0.0424221	0.0427802	0.0447863	0.0438579	0.0430854	0.0513161
10630	-1561.287	-1566.558	5.270915	0.2212	0.134969	0.119282	0.133055	0.0374962	0.039598	0.0396078	0.048034	0.0300064	0.0275668
10640	-1584.031	-1570.68	-13.3512	0.189379	0.14604	0.0857477	0.0874991	0.0573328	0.0545815	0.0567478	0.0516629	0.011996	0.0155278
10650	-1595.868	-1568.774	-27.09383	0.228156	0.193439	0.151493	0.145122	0.173455	0.174384	0.157669	0.154082	0.158353	0.157883
10660	-1568.467	-1566.874	-1.593762	0.230152	0.227484	0.120272	0.120292	0.120244	0.120133	0.121407	0.11796	0.117908	0.117957
10670	-1590.009	-1567.394	-22.61474	0.266011	0.263482	0.261177	0.252188	0.182884	0.182481	0.174713	0.175157	0.176075	0.174799
10680	-1573.674	-1570.749	-2.925114	0.24389	0.248758	0.238614	0.245214	0.245099	0.242299	0.242046	0.21635	0.212718	0.21027
10690	-1565.699	-1564.508	-1.191095	0.241348	0.243039	0.244138	0.244133	0.244781	0.248394	0.261635	0.26168	0.255921	0.253465
10700	-1573.463	-1566.984	-6.479664	0.228816	0.228769	0.226017	0.22582	0.214163	0.213729	0.20053	0.200251	0.199159	0.199319
10710	-1572.353	-1567.826	-4.527648	0.239919	0.222017	0.204537	0.20378	0.188376	0.187807	0.187854	0.187442	0.185833	0.190868
10720	-1560.861	-1568.507	7.645758	0.256897	0.256571	0.257366	0.257937	0.255985	0.255502	0.258403	0.261918	0.261952	0.257581
10730	-1552.9	-1565.781	12.88068	0.243273	0.245318	0.232706	0.232944	0.233039	0.232726	0.234201	0.233884	0.234131	0.232381
10740	-1581.514	-1569.12	-12.39395	0.248661	0.249389	0.211322	0.206072	0.204295	0.218152	0.213806	0.183034	0.232126	0.231351
10750	-1587.383	-1567.938	-19.44484	0.238082	0.195605	0.0863192	0.084041	0.0924607	0.0762717	0.0841913	0.130063	0.129476	0.265931
10760	-1606.385	-1569.201	-37.18424	0.219435	0.169145	0.120609	0.123933	0.120586	0.10878	0.0759801	0.0785018	0.0774553	0.0516958
10770	-1601.904	-1567.331	-34.5723	0.196077	0.181781	0.107056	0.118674	0.0519098	0.0531236	0.0594363	0.0538007	0.0762896	0.0785607
10780	-1598.163	-1566.511	-31.65197	0.197486	0.149264	0.102906	0.113067	0.0670377	0.0456576	0.0454649	0.0442752	0.048528	0.0411535
10790	-1589.508	-1570.999	-18.50873	0.221742	0.222157	0.0920412	0.0643714	0.0556966	0.0611219	0.0691204	0.0341383	0.0473014	0.0299251
10800	-1594.305	-1571.164	-23.14085	0.194178	0.107662	0.094933	0.0947789	0.0894061	0.0692738	0.0565962	0.0985591	0.0718278	0.073812
10810	-1616.626	-1570.354	-46.27199	0.198987	0.191351	0.0657571	0.045401	0.0437436	0.0256202	0.013962	0.0236712	0.0220409	0.0238318
10820	-1605.711	-1565.887	-39.82347	0.201241	0.159541	0.0971993	0.0755239	0.0364892	0.0376589	0.0385293	0.0445515	0.0215167	0.0211095
10830	-1577.021	-1569.856	-7.165125	0.212949	0.143187	0.100666	0.106654	0.104427	0.0915797	0.0954852	0.103992	0.0991768	0.0929682
10840	-1598.908	-1566.391	-32.51702	0.216479	0.147628	0.0741717	0.070981	0.0607212	0.0414498	0.0497759	0.0545542	0.0538423	0.0551877
10850	-1576.624	-1567.861	-8.762202	0.228668	0.192248	0.0871295	0.070958	0.071688	0.0404373	0.0441581	0.0457279	0.0525361	0.0497825
10860	-1562.113	-1567.797	5.683102	0.218352	0.184087	0.0699965	0.0699306	0.068469	0.0639364	0.0560976	0.0600041	0.042117	0.0443949
10870	-1606.692	-1570.901	-35.79128	0.220675	0.218863	0.127097	0.108194	0.0277613	0.0181812	0.0190958	0.018643	0.0189154	0.019392
10880	-1598.672	-1568.719	-29.9525	0.239235	0.186885	0.0953155	0.0906296	0.0618818	0.0616128	0.0614505	0.0682202	0.0659525	0.0659574
10890	-1594.78	-1566.444	-28.33568	0.193552	0.14568	0.0830435	0.0815417	0.0460636	0.0344415	0.0351733	0.0367953	0.0367994	0.0726231
10900	-1585.493	-1565.502	-19.99119	0.241304	0.26217	0.234039	0.231157	0.154787	0.143247	0.147191	0.156777	0.150117	0.133687
10910	-1598.011	-1567.603	-30.40873	0.198831	0.176575	0.0853847	0.10464	0.0724935	0.0591299	0.0657273	0.136179	0.0358759	0.0246929
10920	-1582.906	-1571.108	-11.79821	0.208866	0.209378	0.191665	0.171896	0.125454	0.118834	0.118093	0.117269	0.123207	0.128841
10930	-1579.857	-1565.969	-13.88792	0.239337	0.253295	0.260419	0.24749	0.247766	0.248918	0.250565	0.246013	0.223368	0.225759
10940	-1582.019	-1568.089	-13.92968	0.25462	0.183474	0.179096	0.173832	0.160406	0.125958	0.142043	0.138168	0.13743	0.129
10950	-1567.269	-1568.984	1.71567	0.244618	0.252854	0.250978	0.18928	0.182325	0.182246	0.179622	0.182343	0.19601	0.1396
10960	-1571.536	-1568.551	-2.984495	0.217267	0.207968	0.0840814	0.0836335	0.0857653	0.0848323	0.084835	0.084171	0.0825038	0.0827276
10970	-1586.799	-1565.644	-21.15491	0.25796	0.242859	0.250175	0.250233	0.25256	0.261403	0.262099	0.260007	0.249754	0.225933
10980	-1596.349	-1566.344	-30.00443	0.276241	0.231066	0.219356	0.222626	0.182758	0.221294	0.229021	0.233434	0.245836	0.31006
10990	-1564.887	-1567.007	2.120095	0.261735	0.256552	0.19776	0.200269	0.200768	0.178249	0.186531	0.18414	0.20559	0.193799
11000	-1566.357	-1569.629	3.272367	0.230127	0.230253	0.233799	0.110217	0.104701	0.101284	0.0983069	0.0984352	0.0684004	0.0576913
11010	-1572.871	-1572.302	-0.5689157	0.217979	0.210543	0.21566	0.192075	0.192407	0.137731	0.135437	0.133696	0.133677	0.134175
11020	-1561.582	-1568.88	7.298099	0.202005	0.20033	0.0947369	0.0829808	0.0827201	0.081425	0.0820803	0.0817792	0.0831779	0.0872786
11030	-1551.129	-1567.779	16.64975	0.235937	0.236478	0.168263	0.170817	0.167829	0.160739	0.160273	0.16108	0.159307	0.155415
11040	-1550.113	-1568.647	18.53367	0.261842	0.264105	0.263801	0.165529	0.163612	0.165544	0.166567	0.165999	0.0648663	0.0649934
11050	-1534.889	-1567.453	32.56409	0.248541	0.248516	0.132275	0.13169	0.138217	0.139964	0.128749	0.129652	0.132051	0.132297
11060	-1512.501	-1568.24	55.73874	0.308951	0.309587	0.252773	0.238079	0.238072	0.237699	0.238291	0.238755	0.213123	0.212759
11070	-1588.562	-1568.007	-20.55449	0.276902	0.278888	0.259774	0.260361	0.244006	0.275016	0.268921	0.273131	0.279044	0.250072
11080	-1595.321	-1568.526	-26.79537	0.217763	0.164931	0.130987	0.130321	0.122451	0.123119	0.0697211	0.069864	0.0786082	0.0795237
11090	-1531.13	-1566.721	35.59088	0.263158	0.253393	0.149993	0.152484	0.155548	0.144611	0.144718	0.14702	0.150427	0.148277
11100	-1547.135	-1567.905	20.76978	0.279577	0.271811	0.159943	0.161937	0.163383	0.168922	0.18498	0.18208	0.183168	0.181978
11110	-1560.632	-1567.76	7.128577	0.264775	0.23971	0.170875	0.174569	0.174446	0.168285	0.169566	0.168926	0.168314	0.166694
11120	-1569.7	-1569.296	-0.4042063	0.249538	0.244755	0.11713	0.117011	0.11705	0.116449	0.116117	0.116516	0.11736	0.114544
11130	-1558.11	-1564.796	6.686442	0.218006	0.219871	0.212825	0.2123	0.205874	0.204154	0.203598	0.201372	0.20401	0.198761
11140	-1582.366	-1565.499	-16.86667	0.21892	0.285219	0.285466	0.286698	0.286972	0.28693	0.285381	0.272025	0.273495	0.282231
11150	-1583.476	-1566.261	-17.21527	0.232014	0.23208	0.234176	0.230301	0.242714	0.245538	0.235986	0.236188	0.296918	0.289088
11160	-1595.849	-1571.068	-24.7812	0.183492	0.180756	0.139367	0.135149	0.129487	0.130199	0.144057	0.237428	0.22814	0.228499
11170	-1599.379	-1566.693	-32.68531	0.194557	0.193215	0.253916	0.276414	0.261992	0.275625	0.272547	0.271718	0.271401	0.274125
11180	-1586.754	-1568.074	-18.68022	0.179809	0.180481	0.153892	0.15791	0.160934	0.14245	0.133825	0.11808	0.130863	0.129663
11190	-1585.897	-1567.62	-18.27745	0.25197	0.246518	0.23342	0.233618	0.239736	0.235327	0.286688	0.279033	0.284676	0.286789
11200	-1593.26	-1565.54	-27.7197	0.215336	0.20654	0.205575	0.250908	0.194832	0.189841	0.207551	0.240636	0.232108	0.226628
11210	-1589.086	-1566.368	-22.71831	0.227967	0.212133	0.202219	0.199737	0.215188	0.214909	0.215828	0.21601	0.239821	0.257782
11220	-1561.247	-1565.311	4.063738	0.215383	0.214936	0.217478	0.217054	0.21655	0.219526	0.219427	0.216568	0.222735	0.228063
11230	-1566.339	-1565.601	-0.7387145	0.221031	0.220961	0.200283	0.199945	0.205124	0.201468	0.201096	0.203798	0.204171	0.208209
11240	-1560.647	-1564.709	4.062144	0.21232	0.215063	0.215001	0.215044	0.217733	0.220312	0.220434	0.232017	0.233724	0.19913
11250	-1558.432	-1565.397	6.965092	0.222252	0.222347	0.222795	0.223072	0.223137	0.22181	0.221428	0.219979	0.219189	0.218949
11260	-1573.607	-1566.894	-6.712746	0.197312	0.18275	0.181397	0.184062	0.183852	0.182049	0.178839	0.177638	0.176505	0.171104
11270	-1587.085	-1569.665	-17.41975	0.216014	0.203854	0.111696	0.0872589	0.0926409	0.0824388	0.0897233	0.0829246	0.0852939	0.121253
11280	-1593.972	-1569.984	-23.98848	0.208822	0.172924	0.0914707	0.0910845	0.0886994	0.085956	0.0889567	0.0763753	0.0791146	0.296247
11290	-1583.262	-1567.636	-15.62575	0.228444	0.174592	0.0724987	0.0807153	0.0795626	0.0783794	0.0626484	0.0613552	0.0539146	0.0528093
11300	-1580.376	-1566.435	-13.94065	0.245706	0.226936	0.113742	0.110499	0.108377	0.0741988	0.0731675	0.113138	0.116902	0.119253
