Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
5827	1	-1578.798	-1567.379	-11.41834	0.0184775	0.0184619	0.0206144	0.0208256	0.0197196	0.0277784	0.0277209	0.0261031	0.0248089	0.0248056
5828	0	-1584.865	-1564.723	-20.14142	0.00980187	0.17901	0.179985	0.192039	0.1892	0.255179	0.218759	0.210507	0.187284	0.178927
5829	1	-1577.572	-1570.022	-7.549994	0.12888	0.145395	0.144149	0.162237	0.164992	0.168978	0.165095	0.212784	0.205679	0.150822
5830	0	-1572.502	-1565.007	-7.495355	0.00932274	0.181451	0.194944	0.185684	0.183536	0.183729	0.183982	0.181125	0.180907	0.179676
5831	1	-1586.834	-1566.827	-20.00692	0.0937587	0.221249	0.255616	0.267959	0.246452	0.374096	0.399374	0.396398	0.590093	0.600853
5832	0	-1573.04	-1565.879	-7.160889	0.00657218	0.181277	0.189044	0.188513	0.182822	0.169193	0.165142	0.164672	0.166886	0.169087
5833	1	-1573.455	-1569.141	-4.314414	0.0928954	0.0831449	0.0818811	0.0806086	0.0790257	0.0789131	0.0809176	0.0796202	0.0803153	0.0810252
5834	0	-1574.778	-1565.846	-8.932212	0.00788472	0.143483	0.145885	0.149992	0.149567	0.14905	0.14543	0.139421	0.141987	0.151191
5835	1	-1566.964	-1570.837	3.873146	0.129309	0.125623	0.125297	0.127102	0.125797	0.126612	0.126513	0.126448	0.143136	0.143404
5836	0	-1587.144	-1565.345	-21.79982	0.0279912	0.144637	0.144732	0.140512	0.138505	0.165656	0.166033	0.147005	0.153932	0.154729
5837	1	-1588.839	-1568.632	-20.20653	0.155267	0.148838	0.169241	0.149198	0.17825	0.266111	0.248961	0.217573	0.231491	0.230619
5838	0	-1574.866	-1568.526	-6.339395	0.0427515	0.170583	0.17091	0.172754	0.243999	0.247584	0.248811	0.256729	0.26111	0.277666
5839	1	-1588.724	-1569.384	-19.33947	0.131022	0.121737	0.157624	0.164749	0.14743	0.167896	0.107458	0.138131	0.115394	0.05077
5840	0	-1567.485	-1565.443	-2.042386	0.0347026	0.184295	0.181928	0.169392	0.155015	0.193957	0.160618	0.163259	0.163225	0.162457
5841	1	-1577.657	-1566.8	-10.85635	0.104325	0.103711	0.0971635	0.0957623	0.10015	0.0966972	0.097578	0.0964551	0.093359	0.0932753
5842	0	-1575.044	-1567.179	-7.864296	0.0736234	0.169204	0.169373	0.184415	0.177996	0.244253	0.242474	0.241021	0.241506	0.245116
5843	1	-1612.607	-1567.167	-45.43959	0.0478509	0.0874463	0.0784662	0.0777487	0.0767776	0.0771241	0.0787175	0.0748032	0.087288	0.0842614
5844	0	-1564.139	-1565.564	1.425767	0.0713482	0.175991	0.182198	0.182768	0.182614	0.183233	0.180958	0.181146	0.184475	0.185541
5845	1	-1612.654	-1567.304	-45.35045	0.01709	0.0252132	0.0120468	0.0115538	0.0134881	0.0137139	0.0117697	0.00968492	0.0112862	0.00649933
5846	0	-1581.02	-1567.581	-13.43875	0.0873427	0.134651	0.134653	0.177607	0.236291	0.2361	0.240431	0.229719	0.244884	0.236391
5847	1	-1586.791	-1565.706	-21.08473	0.0329291	0.16039	0.158971	0.173	0.159828	0.159247	0.111717	0.112166	0.10783	0.100058
5848	0	-1587.088	-1567.416	-19.67194	0.101665	0.167537	0.174018	0.158421	0.158567	0.163951	0.135924	0.13501	0.133851	0.123708
5849	1	-1586.473	-1565.958	-20.5145	0.0513399	0.155709	0.158273	0.155773	0.153497	0.151281	0.191109	0.191421	0.213577	0.0951258
5850	0	-1569.843	-1569.074	-0.7691871	0.151743	0.152495	0.161309	0.164852	0.16755	0.171974	0.171972	0.167621	0.165032	0.0405398
5851	1	-1585.714	-1568.428	-17.28657	0.0711834	0.0797739	0.0770481	0.0727215	0.0593942	0.0594402	0.0585963	0.0552879	0.0540256	0.0540523
5852	0	-1534.197	-1567.465	33.26783	0.0878195	0.100643	0.193545	0.195512	0.198495	0.199179	0.200109	0.188177	0.19114	0.192916
5853	1	-1588.919	-1565.581	-23.33806	0.0259829	0.209106	0.227773	0.140901	0.147214	0.178323	0.108922	0.105534	0.12468	0.108469
5854	0	-1552.821	-1567.702	14.88178	0.0627776	0.0600844	0.210178	0.196013	0.186319	0.191057	0.177903	0.157407	0.156866	0.165527
5855	1	-1578.63	-1564.937	-13.69364	0.0215469	0.130304	0.174661	0.1747	0.223653	0.248122	0.248046	0.226669	0.192831	0.197355
5856	0	-1564.383	-1565.519	1.136069	0.0634367	0.18282	0.181084	0.180012	0.17994	0.171246	0.171531	0.175102	0.177263	0.12314
5857	1	-1532.826	-1565.513	32.68683	0.0186541	0.151027	0.141297	0.14214	0.143216	0.163385	0.170843	0.173472	0.17073	0.139185
5858	0	-1566.599	-1567.533	0.9346948	0.12358	0.115616	0.159051	0.172057	0.23852	0.273633	0.277097	0.192806	0.16082	0.239995
5859	1	-1584.838	-1567.888	-16.9494	0.0109235	0.124029	0.122387	0.231354	0.243424	0.223968	0.179073	0.152706	0.387174	0.388307
5860	0	-1565.472	-1567.398	1.925857	0.131576	0.20923	0.202498	0.205326	0.206465	0.21534	0.214924	0.203827	0.206179	0.276214
5861	1	-1567.875	-1565.731	-2.143896	0.00797741	0.121122	0.12375	0.146122	0.147697	0.190932	0.170843	0.150308	0.165411	0.154182
5862	0	-1558.579	-1568.552	9.972706	0.135515	0.162952	0.162813	0.167659	0.167782	0.150721	0.150504	0.1525	0.15371	0.152181
5863	1	-1580.303	-1565.07	-15.23247	0.00771155	0.177707	0.158818	0.197227	0.262086	0.257298	0.223677	0.233251	0.237474	0.268652
5864	0	-1581.063	-1568.359	-12.70377	0.176472	0.168952	0.169046	0.169014	0.172316	0.159651	0.167815	0.15671	0.156534	0.150925
5865	1	-1568.675	-1565.581	-3.093915	0.00478541	0.154536	0.149084	0.154332	0.150037	0.127303	0.125243	0.123478	0.121642	0.121549
5866	0	-1592.277	-1567.718	-24.55841	0.158024	0.140012	0.137624	0.147306	0.146015	0.139252	0.138582	0.138505	0.173626	0.182669
5867	1	-1556.484	-1564.984	8.500068	0.00793841	0.159665	0.182265	0.181669	0.183022	0.189231	0.189249	0.189788	0.193019	0.192891
5868	0	-1587.304	-1567.874	-19.42996	0.0719205	0.0716947	0.0755881	0.0707653	0.07327	0.0734673	0.0732298	0.0730994	0.0730018	0.0929535
5869	1	-1570.175	-1564.881	-5.293418	0.00573855	0.174087	0.170422	0.188172	0.239559	0.235702	0.234506	0.23458	0.235127	0.237042
5870	0	-1589.797	-1569.139	-20.65784	0.0554646	0.0538225	0.0538744	0.0535409	0.0522442	0.0331389	0.0365573	0.0366958	0.0370361	0.0371079
5871	1	-1564.964	-1567.58	2.615377	0.00745352	0.129563	0.156318	0.161525	0.161647	0.157112	0.170521	0.169886	0.169552	0.185919
5872	0	-1540.774	-1568.523	27.74891	0.0917774	0.0912102	0.0931767	0.0931808	0.0933833	0.0947062	0.094028	0.0942555	0.0943143	0.0938759
5873	1	-1585.838	-1565.85	-19.98776	0.00807761	0.153289	0.152816	0.156202	0.164065	0.167482	0.17047	0.159801	0.175505	0.470649
5874	0	-1550.068	-1566.908	16.84029	0.0980337	0.0978391	0.0976155	0.100563	0.100316	0.0997538	0.0979538	0.0975758	0.0976708	0.0986679
5875	1	-1577.327	-1565.487	-11.8404	0.0269061	0.144787	0.189365	0.184158	0.221364	0.203754	0.225447	0.22691	0.200796	0.202709
5876	0	-1600.479	-1569.115	-31.36335	0.0642795	0.0557545	0.0580431	0.097656	0.0981294	0.107628	0.103542	0.103068	0.101342	0.10368
5877	1	-1591.22	-1567.398	-23.82135	0.0271267	0.0873681	0.130312	0.130744	0.134578	0.155375	0.18454	0.125451	0.110449	0.293833
5878	0	-1551.684	-1568.597	16.91254	0.122039	0.124525	0.124227	0.124582	0.115635	0.115446	0.110726	0.111483	0.112562	0.106575
5879	1	-1591.692	-1565.273	-26.41893	0.0202442	0.181862	0.101876	0.102719	0.10265	0.110012	0.104309	0.103491	0.118063	0.136283
5880	0	-1561.053	-1569.426	8.373384	0.0946873	0.0947081	0.094669	0.0938388	0.0915721	0.0901394	0.0934366	0.0953334	0.0953	0.0941285
5881	1	-1594.708	-1567.732	-26.97607	0.00825371	0.00860016	0.00445563	0.00508681	0.00639604	0.00814679	0.00749961	0.00913435	0.00639911	0.00648992
5882	0	-1581.127	-1568.043	-13.08367	0.0915864	0.0915837	0.0913241	0.0847753	0.0774094	0.0780089	0.0775406	0.0763404	0.0769712	0.0765303
5883	1	-1592.867	-1566.244	-26.62297	0.0135745	0.103927	0.1031	0.100517	0.110853	0.11053	0.113954	0.115628	0.114995	0.0808295
5884	0	-1568.825	-1567.929	-0.8955989	0.0617267	0.0616749	0.0655217	0.0617978	0.0616362	0.0610229	0.0623781	0.0633783	0.0659466	0.0624531
5885	1	-1576.679	-1566.74	-9.939803	0.035952	0.0820642	0.0909514	0.0963197	0.0949593	0.109494	0.104468	0.116511	0.0873578	0.0940147
5886	0	-1578.542	-1568.895	-9.647549	0.0706547	0.0745885	0.0720447	0.0718008	0.073018	0.0880381	0.0853639	0.108147	0.112308	0.109378
5887	1	-1570.771	-1569.841	-0.9307141	0.116812	0.11681	0.119842	0.135391	0.135339	0.133399	0.132985	0.133768	0.132733	0.132566
5888	0	-1569.217	-1566.524	-2.693184	0.11323	0.143707	0.146622	0.150602	0.150618	0.27488	0.263801	0.267059	0.223946	0.221046
5889	1	-1551.109	-1568.126	17.01724	0.210813	0.210945	0.21051	0.171952	0.173503	0.167381	0.169916	0.169683	0.168544	0.169172
5890	0	-1586.49	-1567	-19.49082	0.0977473	0.18703	0.196207	0.19496	0.196477	0.199683	0.206077	0.209164	0.209502	0.219506
5891	1	-1578.248	-1568.411	-9.836826	0.0965045	0.0950694	0.0988692	0.101899	0.101282	0.101271	0.112174	0.138733	0.218592	0.220415
5892	0	-1551.12	-1567.236	16.11561	0.150652	0.149256	0.150343	0.151835	0.151997	0.14933	0.149062	0.145603	0.142463	0.138162
5893	1	-1583.249	-1567.406	-15.8432	0.012467	0.0124423	0.0126197	0.0142458	0.0142279	0.0141717	0.0141428	0.0140028	0.0144029	0.0152928
5894	0	-1582.157	-1567.131	-15.02617	0.0971493	0.106535	0.107423	0.104087	0.104093	0.102059	0.0983264	0.091145	0.0783516	0.0790137
5895	1	-1608.281	-1569.222	-39.05924	0.0251196	0.0242696	0.0292387	0.0291969	0.0273916	0.0247734	0.0224183	0.0437813	0.0294176	0.0287339
5896	0	-1588.64	-1566.402	-22.23749	0.102541	0.0993088	0.100274	0.154399	0.140819	0.107191	0.102165	0.14015	0.126104	0.0884474
5897	1	-1595.489	-1567.173	-28.31668	0.0260686	0.0265666	0.0262421	0.0203116	0.0197661	0.0179373	0.0182945	0.0182696	0.0166419	0.0165747
5898	0	-1593.19	-1569.857	-23.33338	0.0332067	0.0346535	0.0446884	0.080116	0.074283	0.0806088	0.0833984	0.0787812	0.0765815	0.0763777
5899	1	-1588.145	-1567.959	-20.18545	0.0483936	0.136766	0.137324	0.122784	0.176667	0.172155	0.300343	0.321077	0.166355	0.166599
5900	0	-1592.502	-1567.85	-24.65181	0.0328939	0.0929009	0.0912654	0.0871093	0.0526436	0.067224	0.0779813	0.079241	0.075442	0.0675955
5901	1	-1570.75	-1565.747	-5.002319	0.109019	0.189644	0.213888	0.181123	0.181846	0.310971	0.321466	0.20622	0.218045	0.215927
5902	0	-1569.204	-1569.719	0.5142922	0.125258	0.125597	0.126511	0.126632	0.126525	0.0483831	0.0495791	0.0507086	0.0600209	0.0550293
5903	1	-1559.985	-1568.069	8.083967	0.0879448	0.0908104	0.190331	0.250435	0.265294	0.199386	0.188945	0.180024	0.182874	0.18148
5904	0	-1575.24	-1569.34	-5.900038	0.16598	0.1624	0.161451	0.159385	0.162294	0.163432	0.163214	0.164493	0.164074	0.165995
5905	1	-1571.233	-1568.36	-2.873198	0.0861933	0.131096	0.131245	0.139266	0.144662	0.144737	0.1387	0.119481	0.1062	0.0835386
5906	0	-1585.599	-1569.008	-16.59099	0.176576	0.17452	0.174879	0.134075	0.134481	0.13121	0.150789	0.14863	0.151106	0.162561
5907	1	-1587.166	-1567.053	-20.11297	0.087472	0.096166	0.137903	0.12218	0.0694296	0.0501539	0.0501408	0.0546412	0.0518667	0.0522204
5908	0	-1579.645	-1568.34	-11.30485	0.0984406	0.0986627	0.103403	0.0993698	0.0996882	0.0985508	0.095349	0.0932714	0.0968644	0.119572
5909	1	-1575.869	-1567.19	-8.679073	0.118019	0.116902	0.108799	0.110063	0.109796	0.105825	0.101407	0.101396	0.106103	0.106635
5910	0	-1538.132	-1568.012	29.87987	0.104938	0.10467	0.104648	0.108023	0.108025	0.108858	0.109601	0.108583	0.108006	0.10801
5911	1	-1578.445	-1571.544	-6.900613	0.232561	0.25693	0.257142	0.258674	0.242119	0.248056	0.248017	0.259256	0.263816	0.261401
5912	0	-1547.628	-1567.87	20.24279	0.169602	0.168817	0.168885	0.16785	0.169162	0.16846	0.16642	0.166578	0.163645	0.162412
5913	1	-1566.418	-1569.209	2.790959	0.088539	0.0915315	0.0914115	0.0913205	0.0902989	0.0890415	0.106882	0.104262	0.103586	0.107188
5914	0	-1560.823	-1568.026	7.203297	0.130588	0.264224	0.258758	0.258657	0.257688	0.257699	0.257643	0.264699	0.296295	0.296468
5915	1	-1568.949	-1571.467	2.518086	0.238557	0.229006	0.205448	0.205485	0.235441	0.237263	0.237378	0.238431	0.23779	0.240998
5916	0	-1549.331	-1568.512	19.18067	0.140956	0.209649	0.213307	0.205014	0.20397	0.216196	0.154708	0.149527	0.153402	0.148462
5917	1	-1565.438	-1575.697	10.25884	0.211079	0.215422	0.200745	0.210759	0.198341	0.202865	0.208376	0.212206	0.223227	0.223003
5918	0	-1550.228	-1567.696	17.46747	0.121491	0.119537	0.157429	0.170255	0.244032	0.234788	0.233077	0.231344	0.230621	0.231614
5919	1	-1565.806	-1569.706	3.900066	0.240067	0.236639	0.261109	0.262043	0.26211	0.26711	0.207762	0.216976	0.218528	0.222951
5920	0	-1570.056	-1568.268	-1.788021	0.0717305	0.148845	0.145903	0.146392	0.141796	0.139617	0.12577	0.123989	0.122277	0.119961
5921	1	-1565.155	-1567.949	2.793846	0.174739	0.175493	0.173365	0.172817	0.173476	0.17619	0.175056	0.174976	0.175518	0.179198
5922	0	-1575.287	-1566.157	-9.129696	0.06483	0.20154	0.197601	0.199313	0.204505	0.253017	0.250037	0.248981	0.243281	0.248534
5923	1	-1557.966	-1569.489	11.52257	0.113995	0.12045	0.1205	0.118768	0.118798	0.120155	0.119172	0.118895	0.119234	0.119333
5924	0	-1604.185	-1567.613	-36.57274	0.116544	0.211175	0.240749	0.286778	0.28426	0.267868	0.271626	0.469584	0.143092	0.136196
5925	1	-1548.152	-1566.883	18.73118	0.134227	0.151163	0.166622	0.167111	0.168445	0.160105	0.156811	0.157003	0.156016	0.155928
5926	0	-1580.522	-1567.475	-13.04707	0.116163	0.166149	0.200882	0.212751	0.209586	0.206444	0.192796	0.098704	0.655734	0.302906
5927	1	-1571.34	-1566.238	-5.101431	0.0829448	0.164111	0.167417	0.167358	0.167066	0.166496	0.159465	0.176302	0.170328	0.159008
5928	0	-1583.575	-1567.539	-16.03579	0.166458	0.200328	0.235273	0.254235	0.285306	0.231852	0.282074	0.287903	0.291388	0.000479575
5929	1	-1579.823	-1567.122	-12.70106	0.128456	0.117147	0.117763	0.234026	0.259005	0.255918	0.208928	0.190208	0.193461	0.195532
5930	0	-1576.171	-1567.056	-9.115359	0.0597431	0.0978494	0.0985978	0.195486	0.189413	0.192191	0.192293	0.16781	0.183231	0.180172
5931	1	-1571.579	-1567.859	-3.720121	0.136605	0.183839	0.275659	0.279759	0.279741	0.244107	0.276741	0.275596	0.254165	0.272852
5932	0	-1587.312	-1566.401	-20.91022	0.0947534	0.14966	0.171179	0.191367	0.186581	0.203173	0.207478	0.17995	0.179884	0.208968
5933	1	-1558.69	-1566.377	7.686795	0.0709455	0.167513	0.160254	0.156612	0.155893	0.154503	0.162167	0.160588	0.160582	0.160377
5934	0	-1595.259	-1567.324	-27.93527	0.0679961	0.0616149	0.0288836	0.0454216	0.0724293	0.123982	0.124345	0.0726703	0.0569864	0.00069078
5935	1	-1588.334	-1564.754	-23.58013	0.0382845	0.180156	0.185714	0.184109	0.179619	0.161628	0.161586	0.161428	0.154198	0.14716
5936	0	-1578.962	-1566.764	-12.19832	0.115655	0.124705	0.139783	0.150344	0.153136	0.132569	0.128765	0.118326	0.133093	0.136821
5937	1	-1574	-1565.888	-8.112089	0.0630532	0.183569	0.187892	0.161829	0.220381	0.194392	0.195457	0.194926	0.164675	0.154138
5938	0	-1574.973	-1567.647	-7.325247	0.153496	0.164727	0.137234	0.136783	0.178506	0.119565	0.117448	0.125788	0.127955	0.126888
5939	1	-1566.866	-1564.402	-2.463999	0.038317	0.158121	0.160551	0.162268	0.158561	0.180317	0.182933	0.170539	0.163554	0.0463639
5940	0	-1575.505	-1569.068	-6.437355	0.0690399	0.0705056	0.0706175	0.0720526	0.0776008	0.0770689	0.0563272	0.0657754	0.0717529	0.0715276
5941	1	-1584.441	-1571.778	-12.66311	0.015565	0.0163824	0.135971	0.111126	0.109149	0.124878	0.131315	0.132025	0.104078	0.104198
5942	0	-1559.813	-1570.846	11.03259	0.148302	0.155188	0.156408	0.158953	0.157495	0.128979	0.218162	0.2043	0.20455	0.20498
5943	1	-1590.682	-1566.191	-24.49092	0.0190987	0.10872	0.123353	0.127451	0.0965681	0.0984642	0.181493	0.190355	0.191223	0.213426
5944	0	-1568.135	-1568.527	0.3913749	0.134194	0.13412	0.134126	0.134224	0.133816	0.135342	0.135524	0.134063	0.133505	0.122091
5945	1	-1572.181	-1565.29	-6.891466	0.0329081	0.177541	0.149842	0.155332	0.15957	0.159804	0.166082	0.16843	0.179181	0.191622
5946	0	-1576.623	-1570.526	-6.097149	0.0749215	0.0749465	0.0749523	0.0754112	0.075031	0.0752778	0.0771405	0.0769546	0.0768	0.0766543
5947	1	-1559.778	-1569.307	9.529039	0.0992299	0.0946389	0.0945926	0.239214	0.243002	0.188233	0.187258	0.189945	0.190309	0.190451
5948	0	-1573.919	-1566.534	-7.385313	0.0665669	0.0664313	0.0673976	0.0674591	0.0672998	0.0696269	0.0692725	0.0691132	0.0709917	0.0709546
5949	1	-1574.667	-1568.399	-6.268829	0.145863	0.148198	0.150018	0.37621	0.23057	0.230964	0.239081	0.237378	0.240861	0.239061
5950	0	-1563.976	-1569.569	5.592323	0.0451193	0.0451306	0.0430414	0.0398179	0.0387385	0.0370793	0.0411985	0.0416016	0.0378111	0.0378106
5951	1	-1569.498	-1568.476	-1.022757	0.166082	0.1794	0.263422	0.266418	0.264851	0.221218	0.210706	0.275511	0.274592	0.2889
5952	0	-1565.507	-1567.482	1.975022	0.0690215	0.0651545	0.0647944	0.0647494	0.0648659	0.0677788	0.0691628	0.0710808	0.0773916	0.0763617
5953	1	-1587.181	-1568.605	-18.57643	0.0893032	0.082702	0.0845276	0.0849836	0.128244	0.123838	0.126439	0.122023	0.114162	0.112124
5954	0	-1579.569	-1567.599	-11.9709	0.170833	0.1857	0.18074	0.162511	0.150862	0.169169	0.140394	0.138329	0.147168	0.14622
5955	1	-1594.988	-1567.369	-27.61906	0.0691948	0.0686654	0.0740356	0.0794097	0.0789926	0.0781221	0.0752394	0.0735227	0.0747152	0.072017
5956	0	-1582.672	-1568.384	-14.28856	0.0622545	0.0608956	0.187995	0.183148	0.183917	0.190447	0.108741	0.108818	0.081845	0.0829244
5957	1	-1578.347	-1567.888	-10.45888	0.0102399	0.0106096	0.0106273	0.00982415	0.00982812	0.00985369	0.0108405	0.0108263	0.0106388	0.0106396
5958	0	-1584.118	-1572.951	-11.16634	0.0997606	0.0749334	0.0656004	0.0969899	0.095045	0.108048	0.105958	0.101188	0.136217	0.114593
5959	1	-1596.437	-1567.488	-28.94873	0.000599254	0.000628623	0.000630042	0.000621952	0.000614735	0.000613242	0.000640048	0.000627341	0.0283264	0.0275871
5960	0	-1595.979	-1568.421	-27.55761	0.0697488	0.0702882	0.0866645	0.0863465	0.142886	0.153188	0.197889	0.21269	0.146933	0.195427
5961	1	-1622.162	-1568.086	-54.07556	0.00145535	0.00473874	0.00849561	0.00581949	0.00292529	0.00437236	0.0023869	0.00257777	0.0032386	0.00383828
5962	0	-1581.244	-1567.279	-13.9655	0.0914723	0.140115	0.196003	0.227421	0.381991	0.298591	0.227026	0.216715	0.212919	0.20827
5963	1	-1611.166	-1569.913	-41.25215	0.00076546	0.000781084	0.000632864	3.57624e-06	4.11012e-06	3.53667e-06	1.87253e-06	1.8324e-06	1.66017e-06	1.64394e-06
5964	0	-1572.674	-1569.032	-3.641246	0.138034	0.206774	0.207688	0.195256	0.20631	0.227715	0.22983	0.148293	0.142402	0.141823
5965	1	-1620.816	-1569.141	-51.67502	0.00473281	0.00458236	0.00419751	1.59232e-21	1.66058e-21	1.99691e-21	2.32044e-21	2.67058e-21	2.61102e-21	2.51537e-21
5966	0	-1572.537	-1568.029	-4.50832	0.164207	0.164011	0.245154	0.242694	0.257523	0.240051	0.238256	0.251676	0.254239	0.286947
5967	1	-1597.215	-1570.778	-26.43701	0.00469575	0.0048718	0.00451342	0.00626719	0.00613676	0.00725206	0.0123671	0.0113642	0.0126296	0.0141082
5968	0	-1585.897	-1568.133	-17.76356	0.182028	0.164529	0.174619	0.185656	0.187546	0.17776	0.177847	0.177719	0.169345	0.16095
5969	1	-1607.213	-1568.472	-38.74182	0.00298268	0.00336645	0.003118	0.00352283	0.0037884	0.00423346	0.00358404	0.00256613	0.00218781	0.0021069
5970	0	-1595.329	-1567.651	-27.67846	0.146666	0.144619	0.147372	0.154339	0.160747	0.138675	0.176595	0.154452	0.204558	0.160758
5971	1	-1602.195	-1569.005	-33.19013	0.00288896	0.00402002	0.00212351	0.00177684	0.00176846	0.00177419	0.00160396	0.00442199	0.00519158	0.00449895
5972	0	-1566.902	-1566.476	-0.4265186	0.126024	0.125961	0.148933	0.149045	0.21729	0.219607	0.218257	0.138144	0.146561	0.143508
5973	1	-1603.581	-1568.84	-34.74131	0.00909297	0.00798548	0.0084524	0.0535032	0.0519649	0.0520068	0.0519199	0.0517108	0.0658746	0.0474545
5974	0	-1574.691	-1569.057	-5.633748	0.141134	0.146496	0.14837	0.159128	0.162895	0.162437	0.164254	0.160246	0.163828	0.127137
5975	1	-1614.144	-1567.835	-46.3092	0.0103891	0.00716031	0.00680573	0.00719573	0.000971939	0.00100743	0.00114146	0.000946328	0.000898848	0.000113917
5976	0	-1591.553	-1567.019	-24.53377	0.13968	0.134641	0.138845	0.136573	0.0925612	0.0945917	0.116832	0.116186	0.116342	0.0552471
5977	1	-1617.226	-1571.349	-45.87715	0.00140587	0.00139606	0.00141248	0.00142186	0.00089261	0.000906989	0.000330122	0.000341637	0.0126409	0.0147925
5978	0	-1574.133	-1564.984	-9.149229	0.0693701	0.168011	0.171816	0.164434	0.24727	0.215072	0.191947	0.168038	0.161347	0.15328
5979	1	-1592.124	-1568.057	-24.06668	7.63873e-05	7.66029e-05	7.66248e-05	7.46409e-05	7.77827e-05	7.79186e-05	7.99916e-05	7.91975e-05	7.8702e-05	7.80115e-05
5980	0	-1601.607	-1571.295	-30.31181	0.114904	0.132822	0.131562	0.256101	0.264076	0.286771	0.0634412	0.0649633	0.0654314	0.0641764
5981	1	-1560.374	-1566.777	6.402258	0.000105562	0.000105619	0.000105821	0.000104742	0.000104743	0.000102495	0.000102613	0.000102695	0.000102121	0.000101839
5982	0	-1587.188	-1571.117	-16.07087	0.190638	0.190899	0.190961	0.16573	0.167653	0.162305	0.267908	0.240801	0.226507	0.223761
5983	1	-1577.488	-1569.971	-7.517242	0.00016762	0.000165172	0.000165306	0.000165891	0.000165049	0.000167818	0.000167858	0.000168475	0.000168595	0.000167981
5984	0	-1578.197	-1568.508	-9.688917	0.149012	0.146978	0.14661	0.142397	0.142576	0.142475	0.141287	0.151673	0.153721	0.154651
5985	1	-1554.997	-1568.179	13.18172	9.47939e-05	9.4782e-05	9.54422e-05	9.59877e-05	9.66131e-05	9.62064e-05	9.62984e-05	9.6681e-05	9.64616e-05	9.6266e-05
5986	0	-1563.962	-1566.527	2.564331	0.128749	0.206178	0.202432	0.206614	0.234534	0.236954	0.243735	0.251737	0.164436	0.162722
5987	1	-1578.023	-1568.949	-9.073639	0.000220657	0.000219553	0.000219907	0.000216983	0.000217092	0.000217074	0.000217184	0.000217165	0.000217159	0.000216971
5988	0	-1580.135	-1568.712	-11.42352	0.0893929	0.0827872	0.0811266	0.180856	0.185277	0.246616	0.24879	0.12581	0.124677	0.166157
5989	1	-1599.032	-1569.848	-29.1841	0.000926308	0.00091306	0.00102475	0.00102265	0.00103692	0.000992358	0.000990506	0.000999174	0.00101162	0.00101203
5990	0	-1585.351	-1568.673	-16.67795	0.160853	0.169538	0.188426	0.181563	0.193396	0.177967	0.178969	0.178874	0.17663	0.165558
5991	1	-1607.145	-1573.472	-33.67266	0.0126376	0.0130808	0.0126494	0.0132385	0.0129422	0.0129216	0.0139973	0.0129595	0.0171065	0.0152611
