Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
2357	1	-1583.317	-1565.755	-17.56268	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2358	0	-1563.645	-1567.018	3.372491	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2359	1	-1555.928	-1569.928	14.00034	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2360	0	-1564.782	-1566.475	1.692257	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2361	1	-1575.654	-1569.976	-5.677683	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2362	0	-1566.6	-1567.685	1.084696	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2363	1	-1571.063	-1565.579	-5.483541	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2364	0	-1581.861	-1569.11	-12.75019	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2365	1	-1565.728	-1565.181	-0.5469593	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2366	0	-1581.193	-1568.912	-12.28116	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2367	1	-1539.752	-1565.085	25.3328	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2368	0	-1599.993	-1569.676	-30.31624	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2369	1	-1564.647	-1565.336	0.6895761	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2370	0	-1587.323	-1572.174	-15.14858	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2371	1	-1576.729	-1565.578	-11.15077	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2372	0	-1579.422	-1568.369	-11.05338	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2373	1	-1595.025	-1566.255	-28.77038	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2374	0	-1607.143	-1567.715	-39.42797	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2375	1	-1612.136	-1570.248	-41.88806	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2376	0	-1582.407	-1571.936	-10.47141	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2377	1	-1616.888	-1568.666	-48.22193	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2378	0	-1586.374	-1569.502	-16.87182	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2379	1	-1589.178	-1566.413	-22.76494	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2380	0	-1577.668	-1566.411	-11.25744	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2381	1	-1574.583	-1569.654	-4.929301	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2382	0	-1583.47	-1566.213	-17.25664	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2383	1	-1612.647	-1567.036	-45.61046	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2384	0	-1578.756	-1567.728	-11.02733	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2385	1	-1609.643	-1567.894	-41.74878	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2386	0	-1591.691	-1568.291	-23.39934	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2387	1	-1592.754	-1567.685	-25.0698	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2388	0	-1606.016	-1567.285	-38.73082	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2389	1	-1614.031	-1568.615	-45.41588	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2390	0	-1589.775	-1567.828	-21.94728	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2391	1	-1585.966	-1566.821	-19.14515	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2392	0	-1597.002	-1567.466	-29.53547	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2393	1	-1600.659	-1566.928	-33.73077	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2394	0	-1570.511	-1568.965	-1.54606	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2395	1	-1590.194	-1566.399	-23.79513	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2396	0	-1600.995	-1567.269	-33.72648	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2397	1	-1574.295	-1566.184	-8.110706	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2398	0	-1574.916	-1569.577	-5.338795	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2399	1	-1598.381	-1569.505	-28.87597	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2400	0	-1574.954	-1569.782	-5.172621	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2401	1	-1601.663	-1567.908	-33.75522	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2402	0	-1562.634	-1567.825	5.190489	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2403	1	-1620.832	-1572.779	-48.05297	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2404	0	-1574.24	-1571.061	-3.179378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2405	1	-1588.338	-1566.968	-21.36953	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2406	0	-1560.512	-1569.346	8.834311	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2407	1	-1592.049	-1568.82	-23.22869	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2408	0	-1545.537	-1567.772	22.23487	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2409	1	-1597.636	-1566.287	-31.34874	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2410	0	-1579.473	-1566.948	-12.52413	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2411	1	-1609.61	-1566.386	-43.22417	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2412	0	-1582.226	-1565.464	-16.76144	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2413	1	-1603.853	-1568.41	-35.44383	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2414	0	-1591.342	-1573.829	-17.51286	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2415	1	-1600.595	-1568.043	-32.55219	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2416	0	-1585.289	-1567.579	-17.70963	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2417	1	-1591.732	-1569.992	-21.73994	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2418	0	-1571.386	-1566.111	-5.274302	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2419	1	-1591.617	-1568.193	-23.4239	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2420	0	-1568.406	-1572.194	3.78752	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2421	1	-1588.907	-1569.316	-19.59068	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2422	0	-1578.856	-1569.357	-9.499663	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2423	1	-1601.754	-1568.813	-32.94034	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2424	0	-1579.205	-1566.925	-12.28006	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2425	1	-1590.271	-1571.046	-19.22535	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2426	0	-1571.093	-1568.011	-3.082157	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2427	1	-1600.671	-1573.457	-27.21354	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2428	0	-1578.667	-1567.386	-11.28078	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2429	1	-1569.82	-1569.399	-0.4204587	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2430	0	-1563.798	-1572.091	8.29278	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2431	1	-1580.248	-1568.434	-11.81411	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2432	0	-1581.638	-1568.478	-13.16039	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2433	1	-1602.526	-1566.893	-35.63293	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2434	0	-1546.383	-1567.374	20.99088	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2435	1	-1575.535	-1567.509	-8.026147	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2436	0	-1536.805	-1569.159	32.35416	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2437	1	-1562.103	-1567.141	5.038202	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2438	0	-1555.307	-1567.128	11.82129	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2439	1	-1586.283	-1566.933	-19.35039	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2440	0	-1580.679	-1567.028	-13.65108	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2441	1	-1535.691	-1567.494	31.80241	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2442	0	-1563.457	-1567.05	3.593168	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2443	1	-1577.715	-1567.187	-10.52802	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2444	0	-1568.34	-1567.927	-0.4128556	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2445	1	-1583.816	-1571.004	-12.81198	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2446	0	-1583.43	-1568.566	-14.86461	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2447	1	-1591.545	-1568.504	-23.04081	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2448	0	-1580.39	-1568.905	-11.48561	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2449	1	-1577.207	-1569.001	-8.205629	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2450	0	-1585.667	-1570.072	-15.59493	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2451	1	-1573.134	-1567.47	-5.66444	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2452	0	-1560.958	-1569.362	8.403916	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2453	1	-1552.266	-1571.748	19.48184	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2454	0	-1586.622	-1567.688	-18.93416	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2455	1	-1585.214	-1567.57	-17.64368	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2456	0	-1569.191	-1569.403	0.2126539	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2457	1	-1581.204	-1567.72	-13.48362	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2458	0	-1560.486	-1566.41	5.923473	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2459	1	-1611.747	-1568.873	-42.87383	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2460	0	-1567.456	-1567.061	-0.3951305	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2461	1	-1607.388	-1568.177	-39.21089	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2462	0	-1563.331	-1568.376	5.044478	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2463	1	-1592.087	-1566.237	-25.8506	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2464	0	-1588.624	-1568.013	-20.61047	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2465	1	-1572.133	-1568.535	-3.598293	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2466	0	-1570.872	-1568.368	-2.504274	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2467	1	-1575.777	-1568.513	-7.264132	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2468	0	-1578.888	-1567.365	-11.52367	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2469	1	-1592.371	-1570.733	-21.63785	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2470	0	-1535.218	-1568.795	33.57646	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2471	1	-1581.52	-1567.163	-14.35751	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2472	0	-1549.086	-1571.42	22.33397	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2473	1	-1578.121	-1569.729	-8.392562	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2474	0	-1592.6	-1568.209	-24.39139	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2475	1	-1584.946	-1572.569	-12.3775	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2476	0	-1568.116	-1567.546	-0.5695638	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2477	1	-1574.961	-1567.868	-7.092541	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2478	0	-1561.523	-1569.945	8.421401	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2479	1	-1540.609	-1568.22	27.61143	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2480	0	-1577.917	-1566.244	-11.67236	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2481	1	-1538.598	-1567.607	29.00846	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2482	0	-1591.591	-1566.713	-24.878	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2483	1	-1554.127	-1570.022	15.8951	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2484	0	-1591.011	-1569.014	-21.99702	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2485	1	-1552.138	-1566.682	14.54371	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2486	0	-1577.987	-1566.525	-11.46168	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2487	1	-1581.463	-1567.827	-13.63612	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2488	0	-1581.078	-1566.53	-14.54844	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2489	1	-1572.669	-1565.909	-6.7598	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2490	0	-1564.822	-1566.578	1.755722	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2491	1	-1582.721	-1567.902	-14.81927	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2492	0	-1562.362	-1568.37	6.00842	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2493	1	-1608.176	-1567.369	-40.8072	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2494	0	-1593.629	-1567.458	-26.17158	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2495	1	-1592.707	-1566.705	-26.00218	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2496	0	-1579.699	-1569.164	-10.53508	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2497	1	-1580.654	-1566.216	-14.43748	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2498	0	-1584.938	-1574.573	-10.36418	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2499	1	-1583.816	-1565.357	-18.45858	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2500	0	-1561.579	-1566.735	5.155842	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2501	1	-1581.804	-1566.322	-15.48166	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2502	0	-1605.539	-1566.929	-38.6103	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2503	1	-1599.888	-1565.41	-34.47793	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2504	0	-1586.122	-1567.736	-18.38585	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2505	1	-1588.364	-1566.692	-21.67177	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2506	0	-1565.874	-1567.156	1.281317	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2507	1	-1606.57	-1568.084	-38.48657	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2508	0	-1593.306	-1567.616	-25.69075	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2509	1	-1598.945	-1564.812	-34.13362	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2510	0	-1572.634	-1567.124	-5.510856	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2511	1	-1581.02	-1566.191	-14.82846	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2512	0	-1591.788	-1566.154	-25.6335	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2513	1	-1555.079	-1564.967	9.887238	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2514	0	-1598.652	-1567.675	-30.97761	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2515	1	-1544.457	-1565.867	21.41057	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2516	0	-1575.36	-1567.044	-8.316045	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2517	1	-1560.612	-1565.401	4.789734	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2518	0	-1562.846	-1567.64	4.79378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2519	1	-1575.103	-1568.239	-6.864266	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2520	0	-1562.349	-1567.199	4.850792	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2521	1	-1602.656	-1567.067	-35.5897	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2522	0	-1548.323	-1568.259	19.93592	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2523	1	-1565.97	-1569.792	3.822202	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2524	0	-1560.939	-1573.544	12.60427	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2525	1	-1571.032	-1567.715	-3.316487	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2526	0	-1552.431	-1567.801	15.36972	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2527	1	-1574.129	-1568.69	-5.439075	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2528	0	-1559.85	-1566.888	7.03831	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2529	1	-1567.395	-1567.784	0.38929	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2530	0	-1569.921	-1567.14	-2.781267	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2531	1	-1575.535	-1567.763	-7.772637	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2532	0	-1569.601	-1567.643	-1.957798	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2533	1	-1588.235	-1568.351	-19.88398	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2534	0	-1565.694	-1568.596	2.901552	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2535	1	-1593.912	-1566.706	-27.20634	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2536	0	-1580.468	-1565.364	-15.10418	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2537	1	-1609.574	-1566.788	-42.78618	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2538	0	-1596.849	-1568.225	-28.62375	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2539	1	-1595.611	-1567.77	-27.8413	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2540	0	-1591.019	-1566.775	-24.24361	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2541	1	-1592.52	-1565.061	-27.45919	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2542	0	-1585.978	-1567.296	-18.68162	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2543	1	-1599.535	-1567.929	-31.6063	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2544	0	-1559.888	-1568.842	8.954736	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2545	1	-1578.377	-1565.965	-12.41171	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2546	0	-1551.836	-1568.193	16.35659	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2547	1	-1619.439	-1566.97	-52.46895	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2548	0	-1567.702	-1569.835	2.133224	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2549	1	-1596.068	-1570.031	-26.03715	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2550	0	-1573.134	-1567.219	-5.914871	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2551	1	-1622.365	-1570.276	-52.08951	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2552	0	-1582.091	-1566.017	-16.07413	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2553	1	-1615.971	-1566.842	-49.12898	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2554	0	-1597.369	-1568.522	-28.84707	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2555	1	-1589.148	-1567.935	-21.21239	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2556	0	-1599.935	-1566.908	-33.02701	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2557	1	-1566.182	-1566.813	0.6317152	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2558	0	-1599.889	-1568.307	-31.58153	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2559	1	-1582.308	-1566.17	-16.13867	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2560	0	-1556.935	-1566.93	9.995183	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2561	1	-1565.384	-1569.403	4.019007	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2562	0	-1579.102	-1569.62	-9.482051	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2563	1	-1565.588	-1567.763	2.1746	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
2564	0	-1551.703	-1570	18.29741	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
