Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
22600	-2210.75	-2010.58	-200.162	0.3955556	0.223086	0.223655	0.226882	0.326377	0.8695074	2.59802	1.75677	3.05496	0.839645	0.163618	1.05695	0.71345	0.528749	0.760801	1.97484	1.4864	0.215147	0.714364	0.402187	0.0215647	0.220713	1.3549	1.26237	0.665192	0.225491	0.796054	0.620583	1.02965	1.14398	0.523215	4.18309	0.934776	2.19472	0.344862	0.534974	0.446789	0.389035	0.206149	0.390502	0.516761	0.826517	0.560568	0.50226	1.77106	0.133098	1.88737	0.123155	2.80319	1.87295	2.0728	0.392523	0.880897	0.537757	1.02214	1.47439	0.895271	0.0351743	1.69499	2.0746	0.17433	0.58605	0.520394	0.138548	2.91747	1.96037	1.35481	0.263621	1.36464	0.549715	0.242572	0.294923	0.131892	0.332107	0.535497	1.37104	1.03899	0.544057	1.03747	0.866833	0.0161152	0.010897	0.0189495	0.00520821	0.0010149	0.00655615	0.00442544	0.00327976	0.00471915	0.0122497	0.00921997	0.00133453	0.00443111	0.00249471	0.000133763	0.00136905	0.00840426	0.00783031	0.0041261	0.00139869	0.00493782	0.0038494	0.00638678	0.00709595	0.00324544	0.0259472	0.00579829	0.0136136	0.00213913	0.00331838	0.00277137	0.00241313	0.00127872	0.00242223	0.0032054	0.00512678	0.00347713	0.00311546	0.0109857	0.000825592	0.0117071	0.000763914	0.0173878	0.0116177	0.0128573	0.00243477	0.00546409	0.00333563	0.00634018	0.00914544	0.00555325	0.000218182	0.0105138	0.0128685	0.00108135	0.00363519	0.00322793	0.000859396	0.0180967	0.0121599	0.00840373	0.00163521	0.00846466	0.00340981	0.00150464	0.00182937	0.00081811	0.00206002	0.00332162	0.00850439	0.00644474	0.00337472	0.00643528	0.00537685	0.372443	0.627557	0.04598483	0.0006468433	5.09533	2.86175	1.6375	0.563756	0	0.8585692	2.70553	0	0	1	1	1	2.882483	0.6275567	0.3724433	0.2893377	0.006202871	4.045685	0.0160785	0.178428	0.726426	3.07907
22700	-2183.94	-2006.88	-177.062	0.5731919	0.215677	0.2147	0.27284	0.296783	0.9066548	1.94592	0.996518	1.78649	0.42946	0.427875	0.19727	0.244494	0.674277	0.765324	0.814307	1.50667	0.704677	1.14661	0.794665	0.849196	0.0629237	0.18033	0.0637176	0.648319	0.174827	2.90788	0.328981	0.365184	0.122654	0.474933	4.07428	0.351409	0.565976	0.536709	0.136156	0.855746	0.597303	1.01396	0.643078	0.377884	0.259328	0.280128	0.703524	0.5662	0.930684	0.779975	0.837022	0.261852	0.675482	0.536393	0.730724	0.435821	0.145748	1.12817	1.23611	1.14621	0.340703	0.386603	0.118457	0.728946	0.239566	0.193421	0.651955	0.993378	3.11776	0.786117	0.224061	0.255742	0.148908	0.291879	0.262863	1.65663	0.521819	0.0451872	1.04134	0.728254	0.110908	0.461426	0.199148	0.0132882	0.00680495	0.0121994	0.00293267	0.00292184	0.0013471	0.00166958	0.00460445	0.00522618	0.00556068	0.0102886	0.00481204	0.00782989	0.00542655	0.00579893	0.000429688	0.00123143	0.00043511	0.00442719	0.00119385	0.0198571	0.00224652	0.00249374	0.00083757	0.00324319	0.0278221	0.00239967	0.00386489	0.00366504	0.000929773	0.00584365	0.00407882	0.00692403	0.0043914	0.00258047	0.00177088	0.00191292	0.00480417	0.00386642	0.00635539	0.00532624	0.0057158	0.00178811	0.00461268	0.00366288	0.00498991	0.0029761	0.000995275	0.00770396	0.00844109	0.00782714	0.00232656	0.00264001	0.000808909	0.00497777	0.00163593	0.00132082	0.00445202	0.00678351	0.0212904	0.00536817	0.00153005	0.00174639	0.00101685	0.00199316	0.00179502	0.0113127	0.00356336	0.000308571	0.00711103	0.00497305	0.000757363	0.00315095	0.00135992	0.391041	0.608959	0.01934303	0.000489093	5.0514	2.61576	1.63534	0.607759	0	2.246819	3.085895	0	1	1	1	1	3.703242	0.6089586	0.3910414	0.2928283	0.006828725	4.466402	0.0476302	0.297038	0.867001	2.78833
22800	-2223.66	-2021.79	-201.863	0.5636454	0.200969	0.263284	0.268158	0.267589	0.9197421	1.93258	1.16848	6.35117	0.393504	0.478082	0.290396	0.55296	0.64758	1.76604	0.179138	0.6321	1.40527	0.215608	0.462297	0.295824	1.3641	1.36235	0.924107	1.17526	0.288674	0.184907	1.04814	0.553631	1.61249	0.670087	0.697259	0.465529	1.20112	0.46873	0.294315	0.526294	1.16998	1.03414	0.218495	0.230101	0.473547	0.314969	0.389902	3.92678	0.750586	0.900163	0.893948	1.14481	0.0632867	0.611475	0.44179	2.22435	0.225452	3.61477	4.95328	1.24818	0.269351	0.30334	0.390299	0.677616	0.157933	1.4794	1.11007	0.653666	0.472063	0.188394	1.83247	0.486883	0.278844	1.10447	0.350245	0.710968	1.82625	0.579205	0.476798	0.27754	0.539496	3.669	0.622617	0.0099617	0.00602305	0.0327378	0.00202836	0.00246433	0.00149688	0.00285029	0.00333802	0.00910326	0.000923387	0.00325823	0.00724361	0.00111137	0.00238296	0.00152486	0.00703138	0.00702238	0.00476341	0.00605801	0.00148801	0.000953122	0.00540277	0.00285376	0.00831176	0.00345404	0.0035941	0.00239962	0.00619129	0.00241612	0.00151708	0.00271284	0.00603081	0.00533061	0.00112626	0.00118608	0.00244095	0.00162354	0.00200979	0.020241	0.00386898	0.00463999	0.00460796	0.00590106	0.000326218	0.00315192	0.00227725	0.0114656	0.00116212	0.0186327	0.0255322	0.0064339	0.0013884	0.0015636	0.00201184	0.00349285	0.000814084	0.00762575	0.00572197	0.0033694	0.0024333	0.000971099	0.00944566	0.00250969	0.00143734	0.00569313	0.00180538	0.00366477	0.00941359	0.00298558	0.00245771	0.00143061	0.0027809	0.0189123	0.00320935	0.67559	0.32441	0.05011677	0.001615853	5.09004	3.30812	1.71523	0.64078	0	3.354908	3.044299	0	0	1	1	1	4.028338	0.3244105	0.6755895	0.6650757	0.005154613	4.897181	0.0457074	0.29145	0.861575	2.80127
22900	-2201.46	-2002.46	-198.999	0.9804217	0.22088	0.228713	0.238737	0.311669	0.6289415	1.3923	0.807699	1.71725	0.577825	0.506651	0.242742	0.805051	0.284157	0.307529	0.243307	0.417896	0.72878	0.383145	0.17967	0.276216	0.274494	0.672245	0.621162	1.46628	0.171638	0.30874	0.721128	0.884996	0.964434	1.18591	6.63151	0.255377	0.671741	0.110791	0.457551	1.96211	0.217065	0.27219	1.08212	0.200677	0.445141	0.539578	0.245556	0.150537	0.511798	1.00686	0.878271	0.679821	0.332437	0.623358	0.0938016	2.23345	0.212973	1.82709	1.35487	0.539991	0.548132	0.396611	0.492963	0.0920434	0.989455	0.350152	0.24066	0.506972	0.107118	0.304167	1.1509	0.525593	0.784771	0.149134	0.210843	1.66098	0.484163	0.773864	1.99351	0.561579	0.528313	0.709947	1.34949	0.00699805	0.0040597	0.00863133	0.00290429	0.00254655	0.00122008	0.00404639	0.00142825	0.00154571	0.00122292	0.00210045	0.00366303	0.00192578	0.000903067	0.00138833	0.00137967	0.00337887	0.00312212	0.00736988	0.000862694	0.0015518	0.00362457	0.00444821	0.00484748	0.00596068	0.0333316	0.00128359	0.00337634	0.000556864	0.00229977	0.00986204	0.00109102	0.0013681	0.00543902	0.00100865	0.00223739	0.00271205	0.00123422	0.000756636	0.00257242	0.00506072	0.00441441	0.00341695	0.00167091	0.00313315	0.00047147	0.0112259	0.00107045	0.00918341	0.00680992	0.00271413	0.00275505	0.00199347	0.00247776	0.000462633	0.00497324	0.00175995	0.00120962	0.00254816	0.000538401	0.00152882	0.0057847	0.00264176	0.00394445	0.000749583	0.00105975	0.00834851	0.00243352	0.00388963	0.0100199	0.00282263	0.00265543	0.00356837	0.00678286	0.0316711	0.968329	0.2304529	0.0008568748	5.13284	2.715	1.70917	0.633694	0	2.044244	6.203243	1	1	1	1	1	4.22068	0.9683289	0.03167107	0.4324039	0.005026249	13.18083	0.133031	0.470787	0.996679	2.3995
23000	-2219.62	-2014.48	-205.14	0.6451046	0.24853	0.239301	0.231614	0.280555	0.5707447	1.2064	0.735081	2.00796	1.8556	0.786173	0.53505	2.26708	0.525633	0.967693	0.951619	4.24471	0.522411	0.771988	1.08613	0.0379935	1.34211	0.130721	1.34673	0.954576	0.426348	0.337058	0.700087	0.341061	0.259723	0.162878	1.86672	0.681336	0.929882	0.702223	0.477661	0.756468	0.901899	0.357689	0.662285	0.382672	0.873175	0.42364	0.37816	0.239944	0.478071	2.19944	1.09907	0.17501	0.673054	1.48172	0.627458	1.22251	0.943206	4.04803	0.821371	0.951405	0.235899	1.80795	0.656804	0.443108	0.621607	0.23063	0.797496	0.863321	2.38813	0.422753	2.65086	0.245945	0.314924	0.198997	0.47391	0.388544	0.255885	0.532806	0.814875	1.52902	0.789385	1.71755	0.639592	0.00670648	0.00408638	0.0111624	0.0103154	0.0043704	0.00297439	0.0126029	0.00292204	0.00537949	0.00529013	0.0235967	0.00290412	0.00429155	0.00603791	0.000211209	0.00746088	0.000726687	0.00748659	0.00530657	0.0023701	0.00187374	0.00389184	0.00189599	0.00144382	0.000905455	0.0103773	0.00378761	0.00516929	0.00390372	0.00265536	0.00420527	0.00501373	0.00198842	0.0036817	0.00212731	0.00485406	0.00235505	0.00210222	0.00133387	0.00265764	0.0122269	0.00610982	0.000972897	0.00374156	0.008237	0.00348809	0.00679606	0.00524336	0.0225034	0.00456607	0.00528894	0.00131138	0.0100506	0.00365123	0.00246328	0.00345557	0.00128209	0.00443335	0.00479928	0.0132758	0.00235012	0.0147364	0.00136723	0.00175069	0.00110624	0.00263451	0.00215995	0.00142249	0.00296192	0.00452996	0.00849997	0.00438826	0.009548	0.00355555	0.381748	0.618252	0.00999106	0.001008498	5.12588	3.07123	1.72607	0.686344	0	1.138157	3.664192	0	1	1	1	1	2.725105	0.6182521	0.3817479	0.7105127	0.005559085	7.898058	0.0625245	0.336435	0.902694	2.69835
23100	-2213.35	-2010.33	-203.024	0.4658699	0.209134	0.23715	0.262641	0.291075	0.4829833	1.49874	0.544908	3.23785	0.328013	0.240472	0.968174	1.97016	0.139002	0.636014	0.605941	1.53936	0.625224	0.0814711	0.20139	0.733728	0.919493	1.56736	0.199376	1.94012	0.590131	1.59356	1.06127	0.422645	0.160047	0.358424	8.59946	0.648805	0.731826	0.182912	0.374963	1.16171	0.510535	0.577147	0.588587	0.120944	0.470336	0.140089	0.236208	0.167535	0.167923	0.93693	0.453766	0.111585	0.51963	2.61078	0.204096	0.908491	0.390334	1.25444	1.72612	0.703179	0.999421	1.00065	2.34774	1.00766	0.773541	0.191628	0.307859	1.16452	0.835227	0.945231	0.0641654	0.362209	0.722128	0.688107	1.01132	0.513505	0.232475	0.382934	1.96477	0.748372	0.767725	2.15499	0.682716	0.00645048	0.00234525	0.0139355	0.00141174	0.00103497	0.00416695	0.00847943	0.000598253	0.00273736	0.00260793	0.00662531	0.00269092	0.000350646	0.00086677	0.00315792	0.00395743	0.00674581	0.0008581	0.00835014	0.00253988	0.00685857	0.00456761	0.00181903	0.000688833	0.00154263	0.0370115	0.00279241	0.00314973	0.00078724	0.00161381	0.00499994	0.00219731	0.002484	0.00253324	0.000520534	0.00202429	0.000602935	0.00101662	0.000721058	0.00072273	0.00403248	0.00195298	0.000480254	0.00223645	0.0112366	0.000878414	0.00391008	0.00167997	0.00539904	0.00742909	0.00302643	0.00430144	0.00430674	0.0101045	0.00433689	0.00332927	0.000824755	0.001325	0.00501199	0.00359476	0.00406821	0.000276163	0.00155892	0.00310799	0.00296156	0.00435263	0.00221009	0.00100056	0.00164812	0.00845625	0.00322094	0.00330423	0.00927494	0.00293836	0.973622	0.0263776	0.02690961	0.0004936785	5.08619	2.83273	1.74274	0.619932	0	1.155529	4.048857	0	1	1	1	1	3.468711	0.0263776	0.9736224	0.2491178	0.00430393	8.238798	0.02725	0.229052	0.793753	2.94995
23200	-2213.4	-2020.17	-193.224	0.6479882	0.191263	0.254781	0.251848	0.302107	0.6000868	3.71089	2.77458	4.23825	0.379615	0.901171	0.521077	0.332014	0.489033	0.332067	0.188259	0.697716	0.277382	0.546441	0.0529002	0.286595	0.334978	0.380389	0.891054	0.5521	0.851258	1.28016	0.536869	1.06022	0.470812	0.456841	1.47419	0.494618	0.472741	1.34985	0.534879	0.659481	1.13258	0.147524	0.139324	0.550812	0.347325	0.432582	0.819848	0.236317	0.998828	1.14948	0.0909765	0.458444	0.186093	1.88878	0.128291	0.420882	0.725906	1.02005	0.746044	0.184152	0.423751	0.416431	0.526975	0.240258	0.740563	0.575857	0.573952	0.567954	1.4833	2.49357	5.46157	0.569369	2.10263	2.40783	0.400551	1.22254	0.247879	0.290986	0.644919	2.55573	0.675563	0.849419	0.967647	0.024629	0.0184148	0.0281291	0.00251949	0.00598104	0.00345837	0.00220356	0.00324569	0.00220391	0.00124947	0.00463072	0.00184097	0.00362671	0.000351097	0.00190212	0.00222323	0.00252463	0.00591389	0.00366426	0.00564976	0.00849637	0.00356318	0.00703666	0.00312476	0.00303204	0.00978413	0.00328276	0.00313756	0.00895889	0.00354997	0.00437695	0.00751689	0.000979113	0.000924688	0.00365572	0.00230518	0.00287103	0.0054413	0.00156842	0.00662918	0.00762908	0.000603807	0.00304268	0.00123509	0.0125357	0.000851459	0.00279337	0.00481781	0.00677001	0.00495146	0.00122221	0.00281242	0.00276383	0.00349751	0.00159458	0.00491508	0.00382194	0.0038093	0.00376949	0.00984463	0.0165497	0.0362482	0.00377888	0.0139551	0.0159807	0.00265844	0.00811392	0.00164516	0.00193127	0.0042803	0.0169623	0.00448369	0.00563756	0.00642223	0.707443	0.292557	0.01345825	0.001216101	5.13893	2.96574	1.74965	0.665485	0	1.22832	3.774214	0	1	1	1	1	3.469772	0.292557	0.707443	0.2451833	0.00663696	6.145535	0.0631329	0.33792	0.903957	2.69499
23300	-2216.82	-2008.66	-208.158	0.789565	0.199306	0.28521	0.232735	0.282748	0.7032028	1.09047	0.923574	1.08903	1.22531	0.0195334	1.36459	0.14315	0.430564	1.16092	1.78581	0.540171	1.11653	0.331706	0.516106	0.509489	0.968749	0.888616	1.27695	0.629065	1.06381	0.33054	0.816695	0.575566	0.415394	0.925346	2.49088	0.441835	1.09641	0.202041	1.34537	0.174675	0.352184	1.10407	0.241529	0.284671	0.324364	0.452289	0.945347	0.944034	0.87963	1.11511	0.624731	0.251556	0.255019	3.37495	0.421624	2.57804	0.545114	0.78529	0.820172	0.978702	0.457458	1.29612	0.450475	0.119783	0.315137	2.36485	0.496951	1.0472	0.939838	1.72949	1.41999	0.893184	1.26953	2.63249	0.152006	1.55594	0.560675	0.212974	1.74352	0.561898	0.850405	0.784527	0.445592	0.00597564	0.00506108	0.00596775	0.00671455	0.000107041	0.00747777	0.000784445	0.00235944	0.00636169	0.00978602	0.00296007	0.00611847	0.00181771	0.0028282	0.00279194	0.00530863	0.00486951	0.00699751	0.0034472	0.00582955	0.00181132	0.00447539	0.00315403	0.00227631	0.00507079	0.0136497	0.0024212	0.00600819	0.00110716	0.00737247	0.000957199	0.00192993	0.00605018	0.00132355	0.00155997	0.00177748	0.00247849	0.00518039	0.00517319	0.00482027	0.00611065	0.00342345	0.0013785	0.00139747	0.0184943	0.00231045	0.0141274	0.00298716	0.0043033	0.00449445	0.00536317	0.00250682	0.00710261	0.00246855	0.000656394	0.00172692	0.0129591	0.00272324	0.00573854	0.0051502	0.0094774	0.0077814	0.00489454	0.00695688	0.0144258	0.000832973	0.00852637	0.00307243	0.00116707	0.0095543	0.00307913	0.00466012	0.00429912	0.00244179	0.680019	0.319981	0.04135028	0.0007520648	5.08922	2.3495	1.44868	0.653674	0	2.318276	4.445073	0	1	1	1	1	4.272753	0.3199811	0.6800189	0.2774279	0.005479883	7.146988	0.0933364	0.402899	0.954021	2.54974
23400	-2205.89	-2003.89	-201.992	0.7204027	0.177695	0.248818	0.254049	0.319438	0.9151893	1.07604	0.623346	1.19376	0.60152	0.569241	0.668092	3.71686	0.428221	1.10668	0.291053	1.86188	0.110068	0.144562	0.237364	1.17167	0.0989392	0.13149	0.623629	0.192828	0.23578	0.231894	0.52947	1.23202	0.213452	0.178019	2.00507	0.415466	1.47568	0.493717	0.90034	0.431897	0.116288	0.0977484	0.389063	0.177363	0.253809	0.4829	0.235422	0.318488	0.292924	2.85087	1.0322	0.69305	3.06792	2.33975	2.33049	0.320312	1.07096	0.65921	6.84876	1.11884	2.90239	0.360958	0.250232	1.30467	0.402345	0.114558	0.271976	0.733383	0.897122	0.221505	0.560329	3.11618	0.259916	12.0712	0.540639	1.60134	0.503243	0.213421	0.78605	0.19248	0.246239	0.729091	0.682226	0.0107339	0.00621814	0.0119083	0.00600042	0.00567841	0.0066645	0.0370773	0.00427168	0.0110396	0.00290338	0.018573	0.00109798	0.00144206	0.0023678	0.0116879	0.00098696	0.00131166	0.00622096	0.00192354	0.002352	0.00231324	0.00528169	0.0122899	0.00212928	0.00177581	0.0200014	0.00414445	0.0147205	0.00492504	0.00898127	0.00430835	0.00116003	0.000975081	0.00388107	0.00176928	0.00253186	0.00481713	0.00234844	0.00317705	0.00292204	0.0284386	0.0102967	0.00691347	0.0306038	0.02334	0.0232477	0.00319525	0.0106833	0.00657589	0.0683193	0.0111609	0.0289526	0.00360071	0.00249616	0.0130146	0.00401356	0.00114277	0.00271307	0.00731581	0.00894917	0.0022096	0.00558952	0.0310852	0.00259277	0.120415	0.0053931	0.0159741	0.00502006	0.00212896	0.00784117	0.00192007	0.00245634	0.00727299	0.00680549	0.992224	0.00777602	0.2028638	0.001626269	5.10293	3.67308	1.6933	0.610543	0	5.244766	3.157777	0	0	1	1	1	3.416044	0.007776018	0.992224	0.3349059	0.00997542	5.015963	0.0785505	0.373	0.932201	2.61625
23500	-2194.11	-1998.62	-195.493	0.698217	0.216986	0.249737	0.248219	0.285058	1.062212	1.43246	2.18758	7.4914	0.114311	1.70502	0.367382	3.46928	0.0871681	0.322584	0.469714	2.7175	0.706556	0.0879266	0.0591307	0.401392	0.926087	0.353816	2.87195	0.51448	1.82771	0.157438	1.02251	0.148074	0.394999	0.407733	2.98112	0.651983	0.741127	0.124832	0.921217	2.45535	2.41984	0.622183	0.262501	0.427229	0.28942	0.240881	1.28672	0.55993	0.542456	0.652325	0.46223	0.342688	0.573825	1.89789	0.180854	0.803364	0.193027	0.846997	1.98476	1.64249	0.539059	6.08446	0.0468	0.43045	0.210508	0.101693	0.059541	1.72859	0.823623	1.25034	0.0317835	0.310256	0.285582	1.37034	0.102428	0.271724	0.445123	0.225527	1.81	0.364936	0.267422	0.599847	0.326245	0.0136432	0.0208352	0.0713506	0.00108873	0.0162391	0.00349907	0.0330426	0.000830218	0.0030724	0.00447372	0.0258823	0.00672948	0.000837442	0.000563181	0.003823	0.00882036	0.00336986	0.0273534	0.00490008	0.0174077	0.00149949	0.00973868	0.0014103	0.0037621	0.00388338	0.0283932	0.0062097	0.00705875	0.00118894	0.00877398	0.0233856	0.0230474	0.00592588	0.00250015	0.00406907	0.00275653	0.00229423	0.0122552	0.00533296	0.00516654	0.00621296	0.00440243	0.00326387	0.0054653	0.0180762	0.00172252	0.0076515	0.00183845	0.00806709	0.0189035	0.0156436	0.00513418	0.0579505	0.000445739	0.00409975	0.00200495	0.000968556	0.000567089	0.0164637	0.00784446	0.0119087	0.000302717	0.00295499	0.00271998	0.0130515	0.000975554	0.00258799	0.00423951	0.002148	0.0172391	0.00347578	0.00254702	0.00571314	0.00310727	0.523815	0.476185	0.0540869	0.0005244414	5.11118	2.29492	1.49449	0.564323	0	1.553641	2.327771	0	1	1	1	1	3.24326	0.476185	0.523815	0.3249513	0.009524336	4.221353	0.0738075	0.362688	0.924206	2.6393
23600	-2185.93	-2005.85	-180.079	1.614532	0.208062	0.243857	0.211012	0.337069	1.228363	1.85964	1.09812	1.83286	0.212686	1.4348	0.0852631	2.17266	0.439125	0.519042	0.120669	1.72698	1.1022	0.219884	0.32055	0.223177	0.473787	0.302418	0.689	0.235728	2.1787	0.983963	0.618001	0.583339	0.729128	0.0852591	0.569619	0.358807	0.63342	0.28259	0.211962	0.918904	0.515042	0.109545	0.172678	0.429647	0.236124	0.507709	0.389216	0.317134	0.219472	0.606508	1.05442	0.2327	0.338982	0.808753	0.864209	0.477999	0.593918	3.0223	1.33132	0.985054	0.538986	1.21753	2.00301	0.159777	0.376703	1.46312	0.193399	0.881533	4.83838	0.343665	0.42105	1.09116	0.890624	0.938548	0.960913	0.0449285	0.522199	0.843739	1.39046	0.563975	0.448441	1.69962	1.20831	0.0195074	0.0115192	0.0192265	0.00223104	0.0150509	0.000894398	0.0227909	0.00460636	0.00544468	0.0012658	0.0181158	0.0115619	0.00230655	0.00336252	0.00234109	0.00496996	0.00317232	0.00722752	0.00247275	0.0228542	0.0103216	0.00648275	0.00611915	0.00764845	0.000894356	0.00597522	0.00376384	0.00664449	0.00296433	0.00222346	0.00963917	0.00540272	0.00114911	0.00181137	0.00450694	0.00247691	0.00532579	0.00408282	0.00332669	0.00230223	0.00636219	0.0110607	0.00244099	0.00355588	0.00848371	0.00906543	0.00501415	0.00623012	0.0317035	0.0139654	0.0103331	0.00565389	0.0127717	0.0210113	0.00167604	0.00395156	0.0153479	0.00202873	0.00924716	0.0507539	0.003605	0.00441676	0.0114461	0.00934253	0.00984524	0.0100798	0.000471294	0.0054778	0.00885071	0.0145858	0.00591602	0.00470408	0.0178288	0.012675	0.768972	0.231028	0.01897693	0.0007774819	5.10992	2.27862	1.5836	0.674665	0	2.108067	2.152999	0	0	1	1	1	3.930141	0.2310279	0.7689721	0.4287568	0.01048986	2.528272	0.242485	0.606573	1.0565	2.09445
23700	-2189.99	-2002.42	-187.577	0.4336268	0.205249	0.2303	0.248963	0.315489	1.442106	2.14603	0.83573	1.07799	0.525353	0.773671	2.15691	0.174128	1.36946	1.00713	0.316257	0.726493	0.662894	0.53177	0.178557	0.842458	0.134339	0.559825	0.378342	0.147558	0.380192	0.0398897	0.742698	0.182738	0.989027	0.437591	6.13773	0.274125	1.51767	6.98378	0.286107	0.921186	1.23567	0.364732	0.687505	0.383541	1.27884	0.720771	0.553821	0.759738	1.09777	1.64355	2.10725	0.129802	2.3113	0.252462	0.996392	0.160765	0.222217	0.644276	1.14268	0.526436	0.0323238	1.96055	0.29668	0.75349	0.505923	0.195087	0.229608	0.734633	0.980159	0.20566	0.334708	0.358778	0.27981	0.39197	0.405102	0.601954	0.522304	0.156557	0.681731	1.18628	1.37558	1.20603	2.67196	0.0250449	0.00975325	0.0125805	0.00613105	0.00902901	0.0251719	0.00203213	0.015982	0.0117536	0.00369083	0.00847842	0.0077362	0.00620593	0.00208382	0.00983177	0.00156778	0.00653335	0.00441538	0.00172205	0.00443697	0.000465526	0.00866753	0.00213262	0.0115423	0.00510684	0.0716294	0.00319914	0.0177117	0.081503	0.00333897	0.0107506	0.0144206	0.00425654	0.00802342	0.00447605	0.0149245	0.00841164	0.00646327	0.0088664	0.0128114	0.0191808	0.0245924	0.00151484	0.0269737	0.00294632	0.0116282	0.00187618	0.00259335	0.00751892	0.0133355	0.00614369	0.00037723	0.0228803	0.00346235	0.00879348	0.00590429	0.00227673	0.00267961	0.00857341	0.0114388	0.00240012	0.00390616	0.00418706	0.00326548	0.00457443	0.00472768	0.00702501	0.00609546	0.00182707	0.00795604	0.0138443	0.0160535	0.0140748	0.0311827	0.820903	0.179097	0.008352948	0.001699192	5.13647	2.25633	1.52092	0.596774	0	2.839885	2.235764	0	0	1	1	1	4.205495	0.1790969	0.8209031	0.7365378	0.01167034	3.172091	0.0218494	0.206399	0.765248	3.0065
